geo,time,nv_ind_totl_kd_zg
pak,1983,4.93809
pak,1984,7.06242
pak,1985,7.83349
pak,1986,8.10012
pak,1987,8.6454
pak,1988,9.82131
pak,1989,4.65102
pak,1990,6.42986
pak,1991,5.13454
pak,1992,7.164
pak,1993,4.89768
pak,1994,3.88365
pak,1995,4.14287
pak,1996,4.72354
pak,1997,-0.32514
pak,1998,6.11527
pak,1999,4.92109
pak,2000,1.27169
pak,2001,5.80882
pak,2002,1.34491
pak,2003,6.98021
pak,2004,17.37416
pak,2005,6.50933
pak,2006,3.6287
pak,2007,7.72994
pak,2008,8.47259
pak,2009,-5.20687
pak,2010,3.42413
pak,2011,4.50743
pak,2012,2.54746
pak,2013,0.75043
pak,2014,4.53025
pak,2015,5.18003
pak,2016,5.69338
pak,2017,4.55124
pak,2018,4.61081
pak,2019,-1.5565
pak,2020,-3.76805
pan,1971,12.40876
pan,1972,3.85552
pan,1973,11.2544
pan,1974,-2.9856
pan,1975,3.07748
pan,1976,3.65297
pan,1977,-7.69231
pan,1978,12.44493
pan,1979,7.47634
pan,1980,9.99392
pan,1981,5.61391
pan,1982,4.86563
pan,1983,-14.50666
pan,1984,4.17272
pan,1985,7.22525
pan,1986,4.37404
pan,1987,1.58568
pan,1988,-21.03913
pan,1989,-3.75601
pan,1990,9.71244
pan,1991,14.50923
pan,1992,9.52937
pan,1993,15.25749
pan,1994,4.28307
pan,1995,1.40158
pan,1996,3.56045
pan,1997,5.7653
pan,1998,3.96731
pan,1999,10.67218
pan,2000,-2.56961
pan,2001,-9.90697
pan,2002,-0.99372
pan,2003,6.98177
pan,2004,6.56784
pan,2005,3.31494
pan,2006,9.05523
pan,2007,6.8335
pan,2008,15.71381
pan,2009,3.21101
pan,2010,7.3125
pan,2011,17.39252
pan,2012,21.31675
pan,2013,16.45942
pan,2014,10.24841
pan,2015,10.15807
pan,2016,6.85578
pan,2017,6.95509
pan,2018,2.59363
pan,2019,3.35735
pan,2020,-31.01964
per,1961,10.06986
per,1962,3.02765
per,1963,3.69282
per,1964,6.6002
per,1965,5.35874
per,1966,8.61886
per,1967,2.53583
per,1968,1.7825
per,1969,1.00035
per,1970,8.45459
per,1971,1.85339
per,1972,4.49508
per,1973,6.0063
per,1974,8.84293
per,1975,-0.42666
per,1976,4.06463
per,1977,4.30031
per,1978,7.95823
per,1979,10.14319
per,1980,4.73021
per,1981,0.10814
per,1982,0.42764
per,1983,-14.72395
per,1984,4.67551
per,1985,3.09333
per,1986,6.72794
per,1987,6.49434
per,1988,-11.85006
per,1989,-11.09868
per,1990,-5.79723
per,1991,4.04923
per,1992,-1.54419
per,1993,7.38381
per,1994,11.73134
per,1995,6.224
per,1996,2.45539
per,1997,7.64326
per,1998,0.31408
per,1999,1.32636
per,2000,1.89179
per,2001,3.31794
per,2002,8.16407
per,2003,3.91248
per,2004,6.45819
per,2005,8.28451
per,2006,5.96456
per,2007,8.71656
per,2008,9.46142
per,2009,-1.58197
per,2010,7.76666
per,2011,4.61975
per,2012,4.13635
per,2013,5.8915
per,2014,-0.39648
per,2015,1.70418
per,2016,4.27529
per,2017,2.06144
per,2018,2.84554
per,2019,-0.11621
per,2020,-13.02225
phl,1961,5.47233
phl,1962,4.02075
phl,1963,9.83011
phl,1964,4.34344
phl,1965,5.64077
phl,1966,5.106
phl,1967,8.02223
phl,1968,4.66502
phl,1969,4.74887
phl,1970,5.4603
phl,1971,7.26358
phl,1972,7.27903
phl,1973,13.36573
phl,1974,6.15604
phl,1975,8.24934
phl,1976,11.3487
phl,1977,7.44276
phl,1978,5.52274
phl,1979,7.18238
phl,1980,4.91138
phl,1981,4.83218
phl,1982,2.19116
phl,1983,1.02712
phl,1984,-11.03753
phl,1985,-15.56189
phl,1986,2.36331
phl,1987,3.95611
phl,1988,8.52991
phl,1989,7.17331
phl,1990,2.34962
phl,1991,-2.49513
phl,1992,-0.48961
phl,1993,1.71144
phl,1994,5.73618
phl,1995,6.51161
phl,1996,6.35127
phl,1997,6.07532
phl,1998,-2.66046
phl,1999,-1.39909
phl,2000,6.63556
phl,2001,1.33795
phl,2002,3.67487
phl,2003,4.96457
phl,2004,4.40688
phl,2005,5.05087
phl,2006,3.73207
phl,2007,4.94544
phl,2008,5.4715
phl,2009,-1.4161
phl,2010,9.82358
phl,2011,1.60171
phl,2012,7.68802
phl,2013,6.8155
phl,2014,7.50036
phl,2015,6.50691
phl,2016,8.18873
phl,2017,7.01946
phl,2018,7.30298
phl,2019,5.46963
phl,2020,-13.17547
plw,2001,29.53407
plw,2002,26.21464
plw,2003,-25.42422
plw,2004,-4.67396
plw,2005,7.03137
plw,2006,-10.66465
plw,2007,-6.50956
plw,2008,-20.69017
plw,2009,-24.03811
plw,2010,5.19595
plw,2011,3.06629
plw,2012,-5.59794
plw,2013,-11.75719
plw,2014,3.0648
plw,2015,40.16623
plw,2016,0.20096
plw,2017,-7.29927
plw,2018,-1.5748
plw,2019,5.6
plw,2020,18.56061
png,1981,-11.3599
png,1982,0.79291
png,1983,9.31208
png,1984,-6.12554
png,1985,13.95975
png,1986,10.98244
png,1987,-1.71976
png,1988,5.47907
png,1989,-14.08757
png,1990,-2.48497
png,1991,29.96263
png,1992,36.15591
png,1993,27.82058
png,1994,1.04054
png,1995,-8.59374
png,1996,10.09323
png,1997,-17.03013
png,1998,9.7397
png,1999,0.22478
png,2000,-0.88081
png,2001,-0.30033
png,2002,-0.37963
png,2003,4.62679
png,2004,1.90031
png,2007,4.80785
png,2008,-3.32869
png,2009,15.11335
png,2010,12.0099
png,2011,-8.44439
png,2012,-2.19255
png,2013,1.95474
png,2014,39.12874
png,2015,26.37285
png,2016,12.0478
png,2017,4.6803
png,2018,-7.53162
png,2019,7.52536
pol,1996,1.42095
pol,1997,2.43009
pol,1998,2.78156
pol,1999,2.21882
pol,2000,-1.10966
pol,2001,-0.96625
pol,2002,-1.71616
pol,2003,5.3421
pol,2004,7.48016
pol,2005,4.4603
pol,2006,9.2858
pol,2007,8.86111
pol,2008,4.89275
pol,2009,3.10182
pol,2010,7.69742
pol,2011,9.32114
pol,2012,0.82204
pol,2013,-0.74474
pol,2014,5.64083
pol,2015,4.98518
pol,2016,1.30995
pol,2017,3.20742
pol,2018,6.85299
pol,2019,2.20573
pol,2020,-5.16518
prt,1996,7.4282
prt,1997,6.36905
prt,1998,4.04287
prt,1999,2.06692
prt,2000,4.03653
prt,2001,2.11161
prt,2002,-1.83553
prt,2003,-2.01261
prt,2004,0.8757
prt,2005,-2.48828
prt,2006,0.49689
prt,2007,2.10535
prt,2008,-2.64556
prt,2009,-8.33264
prt,2010,1.58447
prt,2011,-1.71201
prt,2012,-5.82641
prt,2013,-2.20506
prt,2014,0.13928
prt,2015,2.08021
prt,2016,1.24393
prt,2017,4.14234
prt,2018,4.37171
prt,2019,1.30819
prt,2020,-5.41214
pry,1963,4.91707
pry,1964,4.46833
pry,1965,5.43381
pry,1966,4.28388
pry,1967,12.18388
pry,1968,1.64322
pry,1969,5.32029
pry,1970,3.71907
pry,1971,5.11858
pry,1972,12.86988
pry,1973,8.79375
pry,1974,12.00505
pry,1975,2.65474
pry,1976,6.37405
pry,1977,19.93089
pry,1978,14.55296
pry,1979,11.29729
pry,1980,16.26715
pry,1981,8.46644
pry,1982,-2.74013
pry,1983,-3.64342
pry,1984,3.02228
pry,1985,5.06131
pry,1986,7.25111
pry,1987,7.90452
pry,1988,9.08977
pry,1989,1.8067
pry,1990,7.34054
pry,1991,4.69915
pry,1992,0.44425
pry,1993,4.58453
pry,1994,3.9309
pry,1995,6.59949
pry,1996,1.78071
pry,1997,4.02106
pry,1998,-0.8716
pry,1999,-1.34049
pry,2000,-1.88879
pry,2001,-4.20249
pry,2002,-1.0927
pry,2003,5.13453
pry,2004,2.86656
pry,2005,-0.05866
pry,2006,3.06583
pry,2007,1.0508
pry,2008,7.28812
pry,2009,-1.22783
pry,2010,3.85196
pry,2011,5.15383
pry,2012,3.20261
pry,2013,6.093
pry,2014,3.97234
pry,2015,3.88598
pry,2016,6.7534
pry,2017,3.47793
pry,2018,1.85089
pry,2019,-3.01636
pry,2020,1.70231
pse,1995,-4.47181
pse,1996,-8.50037
pse,1997,2.43479
pse,1998,14.70147
pse,1999,18.28583
pse,2000,-23.78457
pse,2001,-3.8221
pse,2002,-20.83208
pse,2003,27.50248
pse,2004,10.00039
pse,2005,20.80051
pse,2006,-22.16543
pse,2007,-1.17745
pse,2008,19.36913
pse,2009,20.63472
pse,2010,19.38581
pse,2011,12.28842
pse,2012,5.9822
pse,2013,10.11311
pse,2014,-18.07703
pse,2015,-5.024
pse,2016,13.71242
pse,2017,11.62203
pse,2018,2.21078
pse,2019,-0.45677
pse,2020,-19.54585
qat,2001,3.32689
qat,2002,8.81415
qat,2003,4.78177
qat,2004,16.55691
qat,2005,6.41841
qat,2006,17.15458
qat,2007,16.33315
qat,2008,21.38598
qat,2009,7.75665
qat,2010,25.49406
qat,2011,13.72585
qat,2012,3.16604
qat,2013,2.24681
qat,2014,1.89464
qat,2015,2.09344
qat,2016,2.4875
qat,2017,1.99352
qat,2018,1.28869
qat,2019,-1.5655
qat,2020,-3.02101
rou,1996,5.34418
rou,1997,-9.32367
rou,1998,-6.5588
rou,1999,-2.07074
rou,2000,5.26785
rou,2001,8.6871
rou,2002,6.73257
rou,2003,5.05182
rou,2004,7.73092
rou,2005,4.46052
rou,2006,10.85875
rou,2007,6.63254
rou,2008,19.18753
rou,2009,-4.2261
rou,2010,-4.39888
rou,2011,-2.14751
rou,2012,-12.37811
rou,2013,3.86445
rou,2014,4.39026
rou,2015,3.42617
rou,2016,6.20559
rou,2017,4.63844
rou,2018,1.26152
rou,2019,0.01192
rou,2020,-4.55648
rus,1991,-7.29115
rus,1992,-21.59602
rus,1993,-13.24789
rus,1994,-19.86102
rus,1995,-4.55167
rus,1996,-5.57288
rus,1997,0.87961
rus,1998,-5.05947
rus,1999,9.48296
rus,2000,12.14134
rus,2001,5.77078
rus,2002,3.76192
rus,2003,9.05073
rus,2004,9.7093
rus,2005,4.08752
rus,2006,4.48658
rus,2007,4.80725
rus,2008,1.85114
rus,2009,-10.41038
rus,2010,6.61154
rus,2011,6.39288
rus,2012,3.60256
rus,2013,0.40336
rus,2014,0.09186
rus,2015,-0.78376
rus,2016,1.68256
rus,2017,1.80715
rus,2018,2.8825
rus,2019,1.47824
rus,2020,-3.20321
rwa,1966,2.22805
rwa,1967,1.86381
rwa,1968,2.244
rwa,1969,2.25169
rwa,1970,2.76954
rwa,1971,2.76368
rwa,1972,2.77871
rwa,1973,3.59118
rwa,1974,2.45605
rwa,1975,2.78908
rwa,1976,3.26288
rwa,1977,8.13218
rwa,1978,4.98951
rwa,1979,5.60858
rwa,1980,27.95545
rwa,1981,-7.67698
rwa,1982,9.90733
rwa,1983,17.73723
rwa,1984,-3.31017
rwa,1985,4.75473
rwa,1986,4.50107
rwa,1987,-3.17214
rwa,1988,-4.1146
rwa,1989,2.76296
rwa,1990,2.18234
rwa,1991,-22.85626
rwa,1992,14.2319
rwa,1993,-12.76451
rwa,1994,-65.34668
rwa,1995,48.39726
rwa,1996,17.0516
rwa,1997,17.79309
rwa,1998,10.2528
rwa,1999,33.12775
rwa,2000,1.58599
rwa,2001,12.86535
rwa,2002,7.16684
rwa,2003,4.65778
rwa,2004,15.5002
rwa,2005,9.25891
rwa,2006,11.7303
rwa,2007,9.02539
rwa,2008,15.09737
rwa,2009,1.32186
rwa,2010,8.39959
rwa,2011,17.81369
rwa,2012,8.32363
rwa,2013,9.3502
rwa,2014,2.54265
rwa,2015,8.94939
rwa,2016,6.68846
rwa,2017,1.54522
rwa,2018,8.72825
rwa,2019,16.59003
rwa,2020,-4.23839
sau,1969,5.01826
sau,1970,63.48671
sau,1971,23.17308
sau,1972,25.22189
sau,1973,25.71111
sau,1974,13.74335
sau,1975,-14.88778
sau,1976,22.15139
sau,1977,6.58149
sau,1978,-8.07517
sau,1979,14.23648
sau,1980,5.02066
sau,1981,0.05249
sau,1982,-29.05468
sau,1983,-24.96929
sau,1984,-7.79696
sau,1985,-17.13766
sau,1986,34.81554
sau,1987,-10.33255
sau,1988,19.05368
sau,1989,-1.48854
sau,1990,22.70351
sau,1991,21.41049
sau,1992,2.93513
sau,1993,-2.5209
sau,1994,0.94379
sau,1995,0.73143
sau,1996,2.78792
sau,1997,-0.66736
sau,1998,3.00291
sau,1999,-6.63966
sau,2000,7.00706
sau,2001,-2.90404
sau,2002,-5.68398
sau,2003,15.61531
sau,2004,7.75108
sau,2005,4.82896
sau,2006,0.45277
sau,2007,-1.20917
sau,2008,5.20795
sau,2009,-6.95964
sau,2010,2.53791
sau,2011,11.95783
sau,2012,4.93451
sau,2013,0.22242
sau,2014,3.12503
sau,2015,5.04394
sau,2016,2.34737
sau,2017,-2.39706
sau,2018,2.70918
sau,2019,-2.59512
sau,2020,-5.82654
sdn,1966,24.52713
sdn,1967,-3.06258
sdn,1968,-0.40874
sdn,1969,-4.05304
sdn,1970,-2.23686
sdn,1971,-2.72561
sdn,1972,-6.36304
sdn,1973,2.97236
sdn,1974,13.34435
sdn,1975,16.4123
sdn,1976,13.14083
sdn,1977,-1.53646
sdn,1978,-6.54588
sdn,1979,2.93618
sdn,1980,9.00406
sdn,1981,9.97541
sdn,1982,11.92592
sdn,1983,12.92311
sdn,1984,-5.95166
sdn,1985,0.45137
sdn,1986,-7.40027
sdn,1987,17.53812
sdn,1988,1.18797
sdn,1989,-1.34055
sdn,1990,-0.17724
sdn,1991,18.06731
sdn,1992,-1.10992
sdn,1993,8.11006
sdn,1994,-4.94976
sdn,1995,5.98971
sdn,1996,19.06788
sdn,1997,7.12377
sdn,1998,8.78903
sdn,1999,11.65376
sdn,2000,49.25497
sdn,2001,9.61988
sdn,2002,19.0851
sdn,2003,-0.84061
sdn,2004,9.59928
sdn,2005,8.70114
sdn,2006,14.0984
sdn,2007,21.66664
sdn,2008,-1.23173
sdn,2009,-1.23173
sdn,2010,4.48986
sdn,2011,-3.4093
sdn,2012,-17.51791
sdn,2013,2.82715
sdn,2014,5.598
sdn,2015,2.56605
sdn,2016,1.53674
sdn,2017,0.75469
sdn,2018,-1.9
sdn,2019,-0.7
sdn,2020,-5.7
sen,1961,6.29639
sen,1962,7.16044
sen,1963,-1.72483
sen,1964,7.51339
sen,1965,3.45985
sen,1966,2.06186
sen,1967,4.49954
sen,1968,3.77856
sen,1969,2.2862
sen,1970,8.60927
sen,1971,2.51524
sen,1972,2.00743
sen,1973,-1.96793
sen,1974,11.44981
sen,1975,2.53502
sen,1976,10.80026
sen,1977,5.10863
sen,1978,-8.99441
sen,1979,11.07538
sen,1980,-4.07555
sen,1981,3.84307
sen,1982,5.24017
sen,1983,-1.07446
sen,1984,4.72684
sen,1985,0.39313
sen,1986,3.91698
sen,1987,9.79745
sen,1988,2.34006
sen,1989,-0.76579
sen,1990,2.69428
sen,1991,3.27081
sen,1992,6.85893
sen,1993,-0.49579
sen,1994,1.37875
sen,1995,5.37376
sen,1996,4.67666
sen,1997,3.86155
sen,1998,7.34009
sen,1999,1.69936
sen,2000,8.50008
sen,2001,6.03241
sen,2002,6.09572
sen,2003,1.45928
sen,2004,4.27568
sen,2005,0.17838
sen,2006,1.13961
sen,2007,3.24714
sen,2008,-2.06521
sen,2009,4.82524
sen,2010,1.55711
sen,2011,8.89785
sen,2012,0.81065
sen,2013,3.74203
sen,2014,3.45473
sen,2015,9.78983
sen,2016,3.56904
sen,2017,7.09714
sen,2018,6.51637
sen,2019,3.7113
sen,2020,0.10176
sle,1965,10.21117
sle,1966,-1.1
sle,1967,-4.58049
sle,1968,-3.16898
sle,1969,8.21402
sle,1970,10.26662
sle,1971,1.42548
sle,1972,-2.96656
sle,1973,-1.01298
sle,1974,1.05112
sle,1975,-0.77441
sle,1976,-6.39605
sle,1977,-10.49879
sle,1978,-8.69301
sle,1979,2.18546
sle,1980,5.95534
sle,1981,-7.46732
sle,1982,-3.14692
sle,1983,-2.08863
sle,1984,5.63313
sle,1985,-9.61634
sle,1986,9.89981
sle,1987,-1.84938
sle,1988,3.16588
sle,1989,9.33086
sle,1990,95.38437
sle,1991,5.3224
sle,1992,20.94947
sle,1993,-6.00746
sle,1994,-0.26454
sle,1995,-16.47326
sle,1996,5.54012
sle,1997,-7.48979
sle,1998,-6.10408
sle,1999,-14.72135
sle,2000,5.07725
sle,2001,-10.79951
sle,2002,31.28232
sle,2003,25.55787
sle,2004,11.34128
sle,2005,0.66121
sle,2006,5.93182
sle,2007,2.17574
sle,2008,-10.4401
sle,2009,-4.91382
sle,2010,12.32545
sle,2011,10.16939
sle,2012,127.44612
sle,2013,97.47793
sle,2014,13.53405
sle,2015,-75.04564
sle,2016,28.78513
sle,2017,-14.91115
sle,2018,-2.4568
sle,2019,10.87358
sle,2020,-7.09095
slv,1966,13.02406
slv,1967,6.11572
slv,1968,2.18476
slv,1969,2.29133
slv,1970,3.65155
slv,1971,4.55264
slv,1972,7.36521
slv,1973,3.6423
slv,1974,3.97619
slv,1975,1.51892
slv,1976,7.82301
slv,1977,11.08052
slv,1978,3.93211
slv,1979,-9.2826
slv,1980,-20.45806
slv,1981,-13.91167
slv,1982,-6.18195
slv,1983,0.58791
slv,1984,-1.31506
slv,1985,-0.02251
slv,1986,1.57932
slv,1987,4.2106
slv,1988,4.03711
slv,1989,2.73257
slv,1990,2.14194
slv,1991,-11.99353
slv,1992,4.39899
slv,1993,9.9385
slv,1994,7.37415
slv,1995,4.68939
slv,1996,3.21598
slv,1997,5.32791
slv,1998,6.73505
slv,1999,1.05341
slv,2000,-0.09134
slv,2001,4.19612
slv,2002,3.06356
slv,2003,1.86658
slv,2004,-2.69018
slv,2005,1.18297
slv,2006,4.78036
slv,2007,2.36685
slv,2008,5.94651
slv,2009,-6.0955
slv,2010,2.85035
slv,2011,6.29389
slv,2012,1.88188
slv,2013,0.74827
slv,2014,1.80257
slv,2015,1.61293
slv,2016,1.26869
slv,2017,2.19723
slv,2018,1.40108
slv,2019,4.36981
slv,2020,-10.09183
som,1971,3.64222
som,1972,1.28434
som,1973,-17.10526
som,1974,1.927
som,1975,-3.55404
som,1976,11.68956
som,1977,8.91055
som,1978,-37.87003
som,1979,20.95622
som,1980,4.39334
som,1981,-15.89713
som,1982,14.36864
som,1983,-16.7741
som,1984,2.94988
som,1985,2.38515
som,1986,29.03384
som,1987,4.93152
som,1988,-8.84527
som,1989,-11.64174
som,1990,-0.8172
srb,1996,8.42436
srb,1997,10.08031
srb,1998,5.13986
srb,1999,-13.65588
srb,2000,9.76779
srb,2001,2.25979
srb,2002,9.44322
srb,2003,3.83219
srb,2004,7.61442
srb,2005,4.70062
srb,2006,2.59279
srb,2007,6.09331
srb,2008,3.5943
srb,2009,-9.35729
srb,2010,-0.89364
srb,2011,5.40296
srb,2012,0.51577
srb,2013,2.93589
srb,2014,-6.72796
srb,2015,6.21431
srb,2016,2.66127
srb,2017,3.05545
srb,2018,2.65965
srb,2019,5.92788
srb,2020,-0.55166
ssd,2009,12.15422
ssd,2010,1.02918
ssd,2011,-3.2521
ssd,2012,-52.11562
ssd,2013,-50.84507
ssd,2014,117.21146
ssd,2015,-36.7818
ssd,2016,-11.84493
ssd,2017,-3.51136
ssd,2018,15.01853
ssd,2019,20.92924
ssd,2020,27.48783
stp,2002,-8.76868
stp,2003,6.86778
stp,2004,5.80853
stp,2005,3.85606
stp,2006,6.41324
stp,2007,2.86823
stp,2008,5.88036
stp,2009,9.4838
stp,2010,5.03859
stp,2011,4.35567
stp,2012,2.14497
stp,2013,8.55096
stp,2014,3.51095
stp,2015,4.55891
stp,2016,6.02371
stp,2017,2.93008
stp,2018,0.81676
stp,2019,0.70524
stp,2020,4.34609
sur,1976,11.74549
sur,1977,10.32279
sur,1978,-1.32803
sur,1979,-6.53123
sur,1980,-27.80089
sur,1981,4.02299
sur,1982,-14.73297
sur,1983,-11.01512
sur,1984,3.39806
sur,1985,4.92958
sur,1986,8.2774
sur,1987,-17.7686
sur,1988,20.35176
sur,1989,2.50522
sur,1990,0.611
sur,1991,1.37457
sur,1992,-0.90396
sur,1993,-10.94641
sur,1994,2.68886
sur,1995,-0.74812
sur,1996,6.15578
sur,1997,-2.24852
sur,1998,7.38499
sur,1999,-6.42616
sur,2000,11.92771
sur,2001,12.16362
sur,2002,-1.2476
sur,2003,4.95627
sur,2004,14.16667
sur,2005,10.21898
sur,2006,2.51005
sur,2007,4.00278
sur,2008,8.09906
sur,2009,-9.04025
sur,2010,7.01157
sur,2011,5.69338
sur,2012,-10.68312
sur,2013,5.62668
sur,2014,-2.61563
sur,2015,0.52407
sur,2016,-12.72676
sur,2017,19.81758
sur,2018,3.59382
sur,2019,-5.0935
sur,2020,-17.0521
svk,1996,20.48704
svk,1997,0.23537
svk,1998,10.42125
svk,1999,-5.29796
svk,2000,5.68065
svk,2001,6.22613
svk,2002,9.77013
svk,2003,12.26277
svk,2004,15.79446
svk,2005,6.4005
svk,2006,17.21667
svk,2007,10.92044
svk,2008,5.79711
svk,2009,-13.19634
svk,2010,12.00348
svk,2011,3.17965
svk,2012,2.26794
svk,2013,-5.42049
svk,2014,13.6973
svk,2015,8.10107
svk,2016,-1.02629
svk,2017,1.51564
svk,2018,6.72609
svk,2019,4.12757
svk,2020,-13.11802
svn,1996,5.90486
svn,1997,6.68037
svn,1998,1.58503
svn,1999,5.27337
svn,2000,6.0846
svn,2001,3.11268
svn,2002,4.14656
svn,2003,5.28354
svn,2004,4.60262
svn,2005,3.51819
svn,2006,8.63308
svn,2007,10.09727
svn,2008,2.64049
svn,2009,-14.09976
svn,2010,-0.21913
svn,2011,0.12997
svn,2012,-3.31685
svn,2013,-1.9841
svn,2014,4.94282
svn,2015,0.91079
svn,2016,3.70498
svn,2017,6.99659
svn,2018,3.92636
svn,2019,7.13322
svn,2020,-3.11258
swe,1981,-3.26705
swe,1982,0.49942
swe,1983,3.66619
swe,1984,9.1926
swe,1985,2.87452
swe,1986,1.63925
swe,1987,2.34186
swe,1988,2.12492
swe,1989,0.6664
swe,1990,-1.68755
swe,1991,-2.74254
swe,1992,-4.29282
swe,1993,-3.47619
swe,1994,9.19493
swe,1995,9.75006
swe,1996,2.41823
swe,1997,4.79787
swe,1998,6.08546
swe,1999,6.45281
swe,2000,7.18349
swe,2001,1.04302
swe,2002,3.49325
swe,2003,1.9021
swe,2004,6.28596
swe,2005,2.42725
swe,2006,5.71353
swe,2007,5.43509
swe,2008,-4.79768
swe,2009,-14.73307
swe,2010,12.5981
swe,2011,4.38601
swe,2012,-3.00095
swe,2013,-3.55584
swe,2014,0.45971
swe,2015,5.26153
swe,2016,-0.44564
swe,2017,4.35163
swe,2018,1.04035
swe,2019,0.21475
swe,2020,-3.64963
swz,1972,12.39093
swz,1973,6.96931
swz,1974,1.88712
swz,1975,-4.8525
swz,1976,1.57668
swz,1977,29.08428
swz,1978,19.88446
swz,1979,-1.32243
swz,1980,-0.43565
swz,1981,10.76398
swz,1982,1.81718
swz,1983,-2.71592
swz,1984,-1.21274
swz,1985,-2.35404
swz,1986,33.8455
swz,1987,55.371
swz,1988,21.27058
swz,1989,8.29709
swz,1990,19.059
swz,1991,0.70708
swz,1992,5.11369
swz,1993,1.23491
swz,1994,4.10983
swz,1995,4.44488
swz,1996,1.66956
swz,1997,6.24389
swz,1998,2.61248
swz,1999,0.64443
swz,2000,1.94181
swz,2001,0.54294
swz,2002,6.7048
swz,2003,2.17384
swz,2004,1.15582
swz,2005,2.75062
swz,2006,11.82841
swz,2007,7.63121
swz,2008,-3.9551
swz,2009,-3.19415
swz,2010,9.19288
swz,2011,1.41511
swz,2012,5.4518
swz,2013,4.32744
swz,2014,1.22104
swz,2015,-1.22572
swz,2016,2.45535
swz,2017,1.84106
swz,2018,-0.32711
swz,2019,5.49042
swz,2020,-9.66778
syc,1979,27.36696
syc,1980,0.97664
syc,1981,2.25686
syc,1982,-11.29794
syc,1983,0
syc,1984,13.09241
syc,1985,22.52486
syc,1986,-1.75288
syc,1987,-8.35506
syc,1988,9.35419
syc,1989,7.59879
syc,1990,11.78373
syc,1991,17.47289
syc,1992,-4.7019
syc,1993,12.73782
syc,1994,2.86042
syc,1995,22.63627
syc,1996,18.04988
syc,1997,21.1871
syc,1998,15.21635
syc,1999,-7.09864
syc,2000,12.77123
syc,2001,-0.81006
syc,2002,5.62484
syc,2003,-11.53312
syc,2004,3.33632
syc,2005,16.41001
syc,2006,7.20359
syc,2007,6.61355
syc,2008,-3.1175
syc,2009,-7.69172
syc,2010,3.40536
syc,2011,15.24844
syc,2012,-4.35215
syc,2013,-17.87776
syc,2014,-0.06078
syc,2015,7.27459
syc,2016,-1.46961
syc,2017,-2.22035
syc,2018,6.93021
syc,2019,6.51448
syc,2020,-7.99791
syr,2001,0.83905
syr,2002,-3.30261
syr,2003,-1.96834
syr,2004,13.79955
syr,2005,-0.26321
syr,2006,2.90599
syr,2007,3.4554
syr,2008,0.96167
syr,2009,3.27062
syr,2010,12.21029
syr,2011,-9.88851
syr,2012,-46.62238
syr,2013,-57.978
syr,2014,10.10754
syr,2015,11.44443
syr,2016,-11.95884
syr,2017,16.40665
syr,2018,17.53
syr,2019,4.40407
tca,2013,6.71406
tca,2014,6.05548
tca,2015,12.89846
tca,2016,5.84217
tca,2017,9.67615
tca,2018,4.91827
tca,2019,10.27035
tca,2020,-1.89986
tcd,2008,9.75456
tcd,2009,13.04552
tcd,2010,10.18146
tcd,2011,8.68629
tcd,2012,8.49284
tcd,2013,20.90797
tcd,2014,8.1
tcd,2015,-4.3
tcd,2016,-5.9
tcd,2017,-1.71069
tcd,2018,0.60003
tcd,2019,0.90003
tcd,2020,-0.2
tgo,1966,21.01446
tgo,1967,17.36571
tgo,1968,0.51009
tgo,1969,7.10635
tgo,1970,-6.63485
tgo,1971,2.53792
tgo,1972,16.83193
tgo,1973,10.16949
tgo,1974,8.46138
tgo,1975,2.48238
tgo,1976,8.55467
tgo,1977,15.04079
tgo,1978,0.30541
tgo,1979,-0.35168
tgo,1980,15.87333
tgo,1981,-15.51021
tgo,1982,2.89855
tgo,1983,-6.57277
tgo,1984,-9.29648
tgo,1985,14.40443
tgo,1986,-1.69492
tgo,1987,1.97045
tgo,1988,14.11594
tgo,1989,6.71254
tgo,1990,-4.44264
tgo,1991,7.08223
tgo,1992,-7.68966
tgo,1993,-29.3779
tgo,1994,26.33346
tgo,1995,20.75215
tgo,1996,5.22478
tgo,1997,2.29642
tgo,1998,-9.09717
tgo,1999,2.78885
tgo,2000,4.26357
tgo,2001,1.05031
tgo,2002,7.95435
tgo,2003,3.45795
tgo,2004,-3.7469
tgo,2005,5.06818
tgo,2006,7.90019
tgo,2007,-5.68652
tgo,2008,5.64294
tgo,2009,79.54408
tgo,2010,5.16947
tgo,2011,3.52963
tgo,2012,-35.75044
tgo,2013,5.24984
tgo,2014,25.06429
tgo,2015,1.59514
tgo,2016,16.18591
tgo,2017,4.37287
tgo,2018,3.88374
tgo,2019,6.54137
tgo,2020,5.31738
tha,2003,9.0803
tjk,1986,3.99999
tjk,1987,2.3
tjk,1988,14.8
tjk,1989,2.3
tjk,1990,1.3
tjk,1991,-7.34177
tjk,1992,-28.52969
tjk,1993,-10.06021
tjk,1994,-25.98467
tjk,1995,-13.57099
tjk,1996,-21.93523
tjk,1997,-1.85412
tjk,1998,7.27277
tjk,1999,5.40405
tjk,2000,8.74118
tjk,2001,14.31874
tjk,2002,8.14296
tjk,2003,9.88952
tjk,2004,14.57125
tjk,2005,10.09294
tjk,2006,5.45468
tjk,2007,9.96737
tjk,2008,-3.33119
tjk,2009,-6.77933
tjk,2010,9.78501
tjk,2011,5.85684
tjk,2012,8.73956
tjk,2013,4.33934
tjk,2014,5.84953
