geo,time,ny_gnp_atls_cd
swz,2000,1679333034.11311
swz,2001,1725479743.93653
swz,2002,1595229283.21936
swz,2003,1740667052.68724
swz,2004,2216639601.8862
swz,2005,3178742847.73462
swz,2006,3419673393.56285
swz,2007,3628454409.70276
swz,2008,3532605878.08071
swz,2009,3513424171.98809
swz,2010,3687273345.24401
swz,2011,4134675937.40127
swz,2012,4656873843.66408
swz,2013,4801006150.28835
swz,2014,4522338213.29758
swz,2015,4192803196.1909
swz,2016,3846285766.65426
swz,2017,3810250589.30603
swz,2018,4118794120.5165
swz,2019,4238419671.48132
swz,2020,3952026479.67401
sxm,2013,1008000080.20037
sxm,2014,1080265306.16265
sxm,2015,1147588806.3326
sxm,2016,1234705709.65816
sxm,2017,1144609210.90559
sxm,2018,1125138138.65852
syc,1962,12711097.94383
syc,1963,14057809.83488
syc,1964,15136465.76795
syc,1965,15429795.818
syc,1966,17615148.82429
syc,1967,17446060.79548
syc,1968,17854218.15635
syc,1969,17488537.47117
syc,1970,18799507.14
syc,1971,22460843.71898
syc,1972,27062838.42588
syc,1973,35567621.45792
syc,1974,44884056.45699
syc,1975,51602296.26894
syc,1976,55275165.49629
syc,1977,54006510.69217
syc,1978,72834681.66814
syc,1979,110062248.32838
syc,1980,133709082.59407
syc,1981,147260529.20178
syc,1982,147484955.42512
syc,1983,140832074.97436
syc,1984,143959221.31607
syc,1985,162621410.51487
syc,1986,179670658.51973
syc,1987,219393424.01494
syc,1988,273146866.05428
syc,1989,314285167.90783
syc,1990,349820673.79822
syc,1991,366559256.83093
syc,1992,424922652.04891
syc,1993,461476607.69775
syc,1994,484721662.83946
syc,1995,486375271.9102
syc,1996,514697761.79161
syc,1997,566966770.22099
syc,1998,577080794.27228
syc,1999,586396983.82708
syc,2000,591253614.1897
syc,2001,593708710.84851
syc,2002,573338275.35488
syc,2003,620177198.08761
syc,2004,765379729.00508
syc,2005,923137323.58027
syc,2006,1064338640.1232
syc,2007,1044141709.84115
syc,2008,972198156.28221
syc,2009,892671239.78842
syc,2010,917077604.19757
syc,2011,923891643.12487
syc,2012,1019089086.19911
syc,2013,1142512866.12638
syc,2014,1219410960.2642
syc,2015,1309604877.61422
syc,2016,1309966504.71553
syc,2017,1372475950.98712
syc,2018,1524002689.23255
syc,2019,1541668327.90264
syc,2020,1201244265.60179
syr,2000,66828778368.55009
syr,2001,73437805536.27621
syr,2002,79945186184.4012
syr,2003,89694193962.7038
syr,2004,104011519736.709
syr,2005,117541227823.535
syr,2006,136064217340.87601
syr,2007,158820883278.34
syr,2008,185343010928.83801
syr,2009,210758786496.77301
syr,2010,230688701006.664
syr,2011,119741641645.99899
syr,2012,58452304522.7744
syr,2013,26442588946.6236
syr,2014,21065512095.4205
syr,2015,17164559589.4706
syr,2016,14440009303.1769
syr,2017,13655134346.7644
syr,2018,15577675531.1943
syr,2019,19942379856.2304
tca,2014,823313692.30582
tca,2015,918533171.71324
tca,2016,998043368.27831
tca,2017,972322069.9442
tca,2018,1067594103.40069
tca,2019,1155335771.82285
tcd,1962,350761457.89222
tcd,1963,359030801.49924
tcd,1964,367969997.41522
tcd,1965,397148756.02084
tcd,1966,418837497.68484
tcd,1967,448567082.13373
tcd,1968,465155862.84751
tcd,1969,504090479.30455
tcd,1970,508612096.41106
tcd,1971,505842451.84211
tcd,1972,559221571.4599
tcd,1973,621425830.2907
tcd,1974,749366295.22435
tcd,1975,922341686.60033
tcd,1976,930963665.38566
tcd,1977,983538077.3264
tcd,1978,1061155189.32088
tcd,1979,975441093.68745
tcd,1980,1085741926.88199
tcd,1981,1059875624.17325
tcd,1982,976226021.54772
tcd,1983,927390700.60224
tcd,1984,893031647.77661
tcd,1985,1051313676.3768
tcd,1986,1075953335.1663
tcd,1987,1149285985.61238
tcd,1988,1499511957.30686
tcd,1989,1579718817.02291
tcd,1990,1591272337.10885
tcd,1991,1807318763.30047
tcd,1992,2079122460.48011
tcd,1993,1597052305.19664
tcd,1994,1506908145.04092
tcd,1995,1452304056.20792
tcd,1996,1458321773.97805
tcd,1997,1597798605.37806
tcd,1998,1699928177.17273
tcd,1999,1602709954.34813
tcd,2000,1507015785.63664
tcd,2001,1620722391.21763
tcd,2002,1759223600.232
tcd,2003,2004245902.29203
tcd,2004,3263364935.68908
tcd,2005,4746028257.68858
tcd,2006,5553854159.36973
tcd,2007,6844584515.35906
tcd,2008,7816610658.69415
tcd,2009,9615960367.1529
tcd,2010,10868265190.4283
tcd,2011,10947483947.616
tcd,2012,12240627872.1443
tcd,2013,12850832969.1468
tcd,2014,13352646184.0371
tcd,2015,12409756901.9597
tcd,2016,10676159780.7491
tcd,2017,9630753004.67109
tcd,2018,10458838542.6299
tcd,2019,11171839251.2049
tcd,2020,10389753595.7813
tgo,1962,137125379.04126
tgo,1963,145804072.46244
tgo,1964,168575683.17505
tgo,1965,187990873.72814
tgo,1966,215278650.10218
tgo,1967,229018144.29254
tgo,1968,246540932.48149
tgo,1969,276139483.1845
tgo,1970,275746220.36726
tgo,1971,281687628.29329
tgo,1972,320251106.78291
tgo,1973,392311828.7178
tgo,1974,527240677.75844
tgo,1975,635511765.76958
tgo,1976,658926939.3352
tgo,1977,732176560.20044
tgo,1978,854138087.14105
tgo,1979,915335204.6266
tgo,1980,1137318837.60883
tgo,1981,1083325676.48443
tgo,1982,918564350.70601
tgo,1983,748595931.83075
tgo,1984,726161803.40557
tgo,1985,748069905.13023
tgo,1986,851242196.52784
tgo,1987,1060383743.25337
tgo,1988,1393578027.79119
tgo,1989,1464661165.75487
tgo,1990,1516047737.61151
tgo,1991,1545810895.60534
tgo,1992,1646603193.89045
tgo,1993,1345462058.21394
tgo,1994,1258196521.39633
tgo,1995,1276649439.04584
tgo,1996,1355425300.01393
tgo,1997,1582846617.71646
tgo,1998,1505955368.12232
tgo,1999,1501008216.43436
tgo,2000,1519942843.5462
tgo,2001,1483453778.65466
tgo,2002,1560046850.50671
tgo,2003,1854339299.95948
tgo,2004,2130924690.76231
tgo,2005,2251400858.89988
tgo,2006,2368256481.52751
tgo,2007,2476648339.32166
tgo,2008,2888202583.11451
tgo,2009,3329916385.98362
tgo,2010,3591821162.82795
tgo,2011,4056487873.31438
tgo,2012,4016496393.40472
tgo,2013,4336717909.81391
tgo,2014,4557487309.68842
tgo,2015,4688315234.79854
tgo,2016,5031410462.26144
tgo,2017,5537849729.38544
tgo,2018,6911422853.11883
tgo,2019,7413676580.58385
tgo,2020,7628014091.08666
tha,1962,3282279481.79137
tha,1963,3595888779.77655
tha,1964,3882772150.19722
tha,1965,4324260578.0863
tha,1966,5084449306.2914
tha,1967,5736755833.88544
tha,1968,6392420799.67786
tha,1969,6884709880.9358
tha,1970,7629891639.36658
tha,1971,7944432171.49204
tha,1972,8434591762.35969
tha,1973,10620834372.2265
tha,1974,13484314523.3705
tha,1975,16270063165.8476
tha,1976,18127328026.729
tha,1977,20100241581.8938
tha,1978,23865638504.1278
tha,1979,28185418122.7538
tha,1980,33623677571.2405
tha,1981,36677396026.1458
tha,1982,37591300983.84209
tha,1983,38346312324.2038
tha,1984,40501659341.2632
tha,1985,41326560044.0971
tha,1986,44170344511.8263
tha,1987,51341494971.8276
tha,1988,63778703537.6484
tha,1989,73580150600.2014
tha,1990,84268006689.6566
tha,1991,95088392075.2368
tha,1992,108715838810.377
tha,1993,124381548652.935
tha,1994,141154590359.155
tha,1995,162804132442.80701
tha,1996,177584660402.97501
tha,1997,163028833936.13199
tha,1998,128202483367.841
tha,1999,123330169145.59399
tha,2000,124591447712.291
tha,2001,124785714917.57001
tha,2002,127269565776.724
tha,2003,140770429220.06201
tha,2004,164632725534.63699
tha,2005,182747037145.698
tha,2006,204129057641.258
tha,2007,233317327214.06296
tha,2008,263926147845.62201
tha,2009,276652866242.93799
tha,2010,308009797808.57294
tha,2011,334256150195.23499
tha,2012,374726575231.19507
tha,2013,389996590807.86096
tha,2014,394296250508.10693
tha,2015,392055010604.15295
tha,2016,393271217720.17603
tha,2017,412965294984.90094
tha,2018,458590480493.95502
tha,2019,505161010258.83002
tha,2020,491524875368.58197
tjk,1992,1519402197.5585
tjk,1993,1314689069.79374
tjk,1994,1254282397.65
tjk,1995,1228610162.35468
tjk,1996,1011730932.98921
tjk,1997,988363238.82772
tjk,1998,1067052993.02524
tjk,1999,1083417623.94334
tjk,2000,1067368667.44718
tjk,2001,1030927283.40104
tjk,2002,1096893871.44108
tjk,2003,1368392524.62696
tjk,2004,1792121218.45125
tjk,2005,2587352132.04427
tjk,2006,3260500260.95767
tjk,2007,4067641214.18974
tjk,2008,5390754433.52268
tjk,2009,5895528969.32459
tjk,2010,6932783308.39213
tjk,2011,7848532740.44985
tjk,2012,9089152397.5782
tjk,2013,10691505229.3342
tjk,2014,11131963182.0617
tjk,2015,10653316640.0533
tjk,2016,9656168563.23615
tjk,2017,9110554255.49011
tjk,2018,9349351651.63395
tjk,2019,9967187898.83713
tjk,2020,10063593683.4986
tkm,1993,3207753740.18413
tkm,1994,2817048881.14304
tkm,1995,2553435980.29684
tkm,1996,2615417737.16692
tkm,1997,2395057994.70073
tkm,1998,2464035166.55899
tkm,1999,2766853003.83401
tkm,2000,2691409675.62753
tkm,2001,2945078131.66624
tkm,2002,3447928902.52531
tkm,2003,4591805730.48531
tkm,2004,6140045042.17631
tkm,2005,7583604906.69371
tkm,2006,9085452217.87148
tkm,2007,11306611360.2726
tkm,2008,14987480208.7699
tkm,2009,17781034682.3897
tkm,2010,20701691316.5986
tkm,2011,24454791710.4832
tkm,2012,29302609104.0159
tkm,2013,34929613725.7925
tkm,2014,39382084894.43751
tkm,2015,39142691112.83009
tkm,2016,38647183423.6521
tkm,2017,36747796295.7056
tkm,2018,39431696738.917
tkm,2019,42916721694.1407
tls,2002,696455874.11824
tls,2003,633505028.16718
tls,2004,758114802.61856
tls,2005,920719272.97284
tls,2006,1331529981.62498
tls,2007,1910696268.02739
tls,2008,3140385148.82805
tls,2009,2506843714.398
tls,2010,3118652801.63644
tls,2011,4154169536.85118
tls,2012,4045680862.38576
tls,2013,3698628297.12309
tls,2014,3187883050.35214
tls,2015,2632871625.96165
tls,2016,2132545314.71716
tls,2017,2235937274.09908
tls,2018,2304738720.85146
tls,2019,2647688219.17035
tls,2020,2629503285.54842
ton,1983,64274705.15346
ton,1984,64470154.74339
ton,1985,67243658.82511
ton,1986,72738488.52415
ton,1987,81596702.78015
ton,1988,100920554.68925
ton,1989,109810663.88592
ton,1990,116412689.39682
ton,1991,128255146.63399
ton,1992,138154393.36289
ton,1993,146334113.0386
ton,1994,174556961.76872
ton,1995,200257222.32224
ton,1996,228425841.17177
ton,1997,225684078.82403
ton,1998,217324553.36997
ton,1999,211140595.73218
ton,2000,203909970.33676
ton,2001,199584624.23767
ton,2002,198518841.98184
ton,2003,198775344.36984
ton,2004,216510797.60344
ton,2005,243026934.04922
ton,2006,276586070.3822
ton,2007,297776773.6522
ton,2008,338177022.20352
ton,2009,330428127.30534
ton,2010,350797336.8804
ton,2011,394229152.58295
ton,2012,444190074.59917
ton,2013,462430949.58025
ton,2014,464324855.41901
ton,2015,447038248.68569
ton,2016,446082337.55845
ton,2017,468564210.51489
ton,2018,495582162.42715
ton,2019,538366768.10507
ton,2020,549077664.88788
tto,1962,559591310.23588
tto,1963,666064436.64921
tto,1964,726557426.19476
tto,1965,746539698.14382
tto,1966,694893115.42458
tto,1967,713722688.33916
tto,1968,738721530.83
tto,1969,755158984.05674
tto,1970,786001814.77319
tto,1971,827756772.64667
tto,1972,971698882.11745
tto,1973,1177711836.48529
tto,1974,1493829416.26148
tto,1975,2192457533.90203
tto,1976,2590544660.01465
tto,1977,2918623964.84698
tto,1978,3543663356.18143
tto,1979,4208186177.24614
tto,1980,5576909936.66516
tto,1981,6673094842.47664
tto,1982,7512029930.98783
tto,1983,6965791499.30865
tto,1984,6964436848.17591
tto,1985,6902341569.03349
tto,1986,6017976849.84658
tto,1987,5117509628.13257
tto,1988,4726377958.96813
tto,1989,4400050133.91754
tto,1990,4525301593.63378
tto,1991,4781026967.72489
tto,1992,5461023878.45414
tto,1993,5070857559.758
tto,1994,4846172418.53199
tto,1995,4985225340.30887
tto,1996,5320941377.08216
tto,1997,5672329410.11722
tto,1998,5831274210.62707
tto,1999,6177154218.32909
tto,2000,6840975872.88025
tto,2001,7724961290.43528
tto,2002,8637593081.25417
tto,2003,10361260386.4231
tto,2004,12510201283.709
tto,2005,14502112092.1334
tto,2006,17294569359.2993
tto,2007,19625723078.6408
tto,2008,22800133236.7649
tto,2009,21399675055.4743
tto,2010,21861964775.3997
tto,2011,20001165158.6202
tto,2012,22647959073.0929
tto,2013,25375491935.0773
tto,2014,25287696787.9534
tto,2015,25914722368.6787
tto,2016,23253132087.5622
tto,2017,22123212786.1111
tto,2018,22222187530.0972
tto,2019,23123873428.1455
tto,2020,21576542370.96709
tun,1967,1048259162.76754
tun,1968,1188350816.39581
tun,1969,1277419097.04811
tun,1970,1384907061.26631
tun,1971,1621245733.99319
tun,1972,2106628291.39355
tun,1973,2481143854.09825
tun,1974,3357997474.23218
tun,1975,4317434271.863
tun,1976,4714807457.46111
tun,1977,5019215574.15554
tun,1978,5707669881.23055
tun,1979,7011626009.46822
tun,1980,8688615927.60541
tun,1981,9277990089.5887
tun,1982,8596535620.90286
tun,1983,8165003983.02402
tun,1984,8285176306.97219
tun,1985,8406502375.8855
tun,1986,8556070554.5892
tun,1987,9789347315.0286
tun,1988,10509368062.4916
tun,1989,10433277132.9773
tun,1990,11648449219.1237
tun,1991,12339200170.9976
tun,1992,14453434665.0837
tun,1993,14570473250.1971
tun,1994,15312850357.1265
tun,1995,16321857730.4147
tun,1996,18235473730.6199
tun,1997,19899760574.2556
tun,1998,20464932407.698
tun,1999,21773945889.7046
tun,2000,22079294979.4658
tun,2001,21947478671.806
tun,2002,21477893754.255
tun,2003,24398832180.6408
tun,2004,29057370492.72689
tun,2005,31951371150.735
tun,2006,34015365963.9313
tun,2007,36469501852.4458
tun,2008,40233470091.5425
tun,2009,42825204748.2955
tun,2010,44766914505.2894
tun,2011,44395439730.5518
tun,2012,46805994235.3007
tun,2013,47733677740.5696
tun,2014,48403469885.0799
tun,2015,46825503316.3984
tun,2016,45037781673.5874
tun,2017,42870024582.3226
tun,2018,43162310694.1626
tun,2019,41859430189.31609
tun,2020,39052445720.5568
tur,1967,15172478427.7353
tur,1968,17274899264.3107
tur,1969,19146842007.636
tur,1970,19406255093.6369
tur,1971,19104652314.7992
tur,1972,20337717753.9143
tur,1973,24132837334.60369
tur,1974,32866892122.8095
tur,1975,43682454052.6629
tur,1976,52623764686.504
tur,1977,57858601318.0347
tur,1978,64136872916.13129
tur,1979,78186749411.6946
tur,1980,81776705714.811
tur,1981,83779979990.1982
tur,1982,72047501609.8927
tur,1983,65843196987.4259
tur,1984,63052752142.625
tur,1985,64268704327.1406
tur,1986,72440971961.99318
tur,1987,88935830870.41029
tur,1988,96781334112.5052
tur,1989,101703320798.688
tur,1990,124381375811.95599
tur,1991,141803925798.27399
tur,1992,163645844787.46899
tur,1993,177986170230.297
tur,1994,154126857076.733
tur,1995,166591778513.836
tur,1996,173473653011.80399
tur,1997,192418940599.78101
tur,1998,210803999637.59601
tur,1999,223681403883.07001
tur,2000,272939854656.134
tur,2001,229515378003.233
tur,2002,233698138031.34
tur,2003,260872163847.53201
tur,2004,353358122088.40997
tur,2005,463422570209.75201
tur,2006,541995688253.95801
tur,2007,622934466332.19397
tur,2008,693943101799.23901
tur,2009,687845731549.03699
tur,2010,759062199393.26611
tur,2011,830733731551.88892
tur,2012,892786088236.62598
tur,2013,956925309852.48901
tur,2014,975161122113.17212
tur,2015,944503328299.92798
tur,2016,898815213714.21204
tur,2017,890156413266.19885
tur,2018,865753891238.875
tur,2019,808443060972.6051
tur,2020,763143088154.42786
tuv,2001,25681880.36537
tuv,2002,31753154.21219
tuv,2003,24247953.41124
tuv,2004,31975337.6233
tuv,2005,36273264.41112
tuv,2006,38214576.38433
tuv,2007,45977140.22628
tuv,2008,48070573.01657
tuv,2009,50272608.47366
tuv,2010,46339874.66094
tuv,2011,50229073.71912
tuv,2012,47586152.30109
tuv,2013,60318711.99541
tuv,2014,51279708.01949
tuv,2015,60397564.38913
tuv,2016,56863143.70514
tuv,2017,54688189.09373
tuv,2018,62533242.32971
tuv,2019,65482019.0264
tuv,2020,68579145.89969
tza,1990,4835760380.4327
tza,1991,4710329375.49284
tza,1992,4676213050.48191
tza,1993,4627073796.0188
tza,1994,4520401389.37151
tza,1995,4868004971.82512
tza,1996,5684370153.74499
tza,1997,6569961352.91122
tza,1998,8298871417.71127
tza,1999,10553795159.2565
tza,2000,13196176849.244
tza,2001,13558981936.8888
tza,2002,14349899022.8005
tza,2003,15352392717.887
tza,2004,17154488538.3067
tza,2005,18805294738.5287
tza,2006,19943900024.47129
tza,2007,21267655300.368
tza,2008,24351795162.5764
tza,2009,27940138866.073
tza,2010,31206923555.2941
tza,2011,33932106024.1436
tza,2012,37175881611.1366
tza,2013,41847877219.6436
tza,2014,47226664294.3908
tza,2015,48965141488.8392
tza,2016,50067603078.9883
tza,2017,51458345717.3027
tza,2018,56349762708.5152
tza,2019,62140079392.2378
tza,2020,62381045419.1255
uga,1984,2505419812.15715
uga,1985,2845750644.88252
uga,1986,3754304614.11607
uga,1987,4900902587.73538
uga,1988,6446201231.47119
uga,1989,6742657477.92668
uga,1990,5638077182.52579
uga,1991,4415115946.30251
uga,1992,3550458268.25979
uga,1993,3403355662.92301
uga,1994,3628876193.91675
uga,1995,4712738850.53736
uga,1996,5809517012.03681
uga,1997,6449969346.17383
uga,1998,6469454514.79627
uga,1999,6572754408.0703
uga,2000,6398433460.20625
uga,2001,6050661894.46364
uga,2002,6302717143.09983
uga,2003,6628439184.01371
uga,2004,7556670917.85617
uga,2005,8665661438.83376
uga,2006,10044048114.5467
uga,2007,11401532674.531
uga,2008,13210848504.5413
uga,2009,17246365451.2795
uga,2010,21935101853.6431
uga,2011,28599612797.1874
uga,2012,28539804200.0929
uga,2013,28694330694.72449
uga,2014,30240345439.5646
uga,2015,31764484074.3592
uga,2016,31612986190.0644
uga,2017,30589275837.6672
uga,2018,32026692947.5624
uga,2019,34751672207.2525
uga,2020,36537732042.5147
ukr,1989,84060840664.0735
ukr,1990,83361026933.7879
ukr,1991,78942331152.37219
ukr,1992,73628093849.9353
ukr,1993,64008477193.7445
ukr,1994,52074217572.3136
ukr,1995,47635313300.0079
ukr,1996,43993614873.2999
ukr,1997,44789710236.7897
ukr,1998,42503418311.2698
ukr,1999,37857465352.2831
ukr,2000,33604587551.8632
ukr,2001,34886909050.2753
ukr,2002,38151776452.0629
ukr,2003,46922819798.119
ukr,2004,60169778566.2382
ukr,2005,72753353579.50929
ukr,2006,91326835194.8215
ukr,2007,120660092077.33501
ukr,2008,148280969283.436
ukr,2009,130978433169.442
ukr,2010,139032674139.50299
ukr,2011,143754851996.37201
ukr,2012,166415932421.311
ukr,2013,179848137837.405
ukr,2014,153130746669.439
ukr,2015,119857661343.68201
ukr,2016,100779480480.93401
ukr,2017,100202460366.86099
ukr,2018,116377553779.631
ukr,2019,139084726412.815
ukr,2020,149185016467.95401
ury,1962,1499462493.10531
ury,1963,1600512988.07237
ury,1964,1767504572.36851
ury,1965,1834596410.58479
ury,1966,1965081605.0223
ury,1967,1751870240.45862
ury,1968,1704307241.89318
ury,1969,1865259359.75717
ury,1970,2294080560.51885
ury,1971,2405887065.50167
ury,1972,2450285429.3394
ury,1973,2982014591.34091
ury,1974,3859896667.1089
ury,1975,4591572145.54955
ury,1976,4222251103.68751
ury,1977,4069923547.49903
ury,1978,4680593144.17531
ury,1979,6233350619.05466
ury,1980,8361822544.21134
ury,1981,10701092893.2516
ury,1982,9717501381.26626
ury,1983,6525702312.61565
ury,1984,5195144060.03362
ury,1985,4537197527.60025
ury,1986,5387868264.36462
ury,1987,6726475937.59178
ury,1988,7967568658.32981
ury,1989,8423361624.34661
ury,1990,8841423393.8214
ury,1991,9969851139.57141
ury,1992,12096661236.1046
ury,1993,13836278842.5265
ury,1994,16124126878.0331
ury,1995,17836694684.0077
ury,1996,20020004925.5908
ury,1997,22808449988.7562
ury,1998,23843539271.7232
ury,1999,24011602875.2262
ury,2000,23424281252.1952
ury,2001,21630717072.3161
ury,2002,17093986746.2947
