geo,time,nv_srv_totl_kd
mrt,1987,701053137.80817
mrt,1988,700795244.1708
mrt,1989,728429364.6622
mrt,1990,715371839.31738
mrt,1991,709899454.38831
mrt,1992,700469564.10061
mrt,1993,682199015.20057
mrt,1994,768986194.933
mrt,1995,743724806.65006
mrt,1996,781226312.6056
mrt,1997,980830133.98866
mrt,1998,1043209299.8109
mrt,1999,1110680326.60678
mrt,2000,1226217506.35316
mrt,2001,1261094143.40484
mrt,2002,1291821276.90563
mrt,2003,1446490030.43412
mrt,2004,1436337608.14286
mrt,2005,1469301280.7827
mrt,2006,1741677548.67252
mrt,2007,1823971107.51098
mrt,2008,1924704302.47373
mrt,2009,2053745145.01598
mrt,2010,2160585402.78091
mrt,2011,2299199514.49614
mrt,2012,2357570415.3472
mrt,2013,2469740308.46521
mrt,2014,2730502544.32263
mrt,2015,2867127439.38498
mrt,2016,2879138818.83853
mrt,2017,3210574431.97852
mrt,2018,3386706502.86288
mrt,2019,3595788362.15699
mrt,2020,3543630490.82204
mus,1976,1029886704.98425
mus,1977,1124884822.40072
mus,1978,1171262932.53423
mus,1979,1221620456.7651
mus,1980,1196960551.98308
mus,1981,1235237562.50065
mus,1982,1268510335.42952
mus,1983,1327958642.12215
mus,1984,1376530940.15152
mus,1985,1412370316.55288
mus,1986,1469239777.5724
mus,1987,1607467612.95395
mus,1988,1727285114.00808
mus,1989,1842039773.89018
mus,1990,1953707406.21047
mus,1991,2052580703.36739
mus,1992,2191412081.48879
mus,1993,2349890514.93618
mus,1994,2502407865.7625
mus,1995,2634615499.19301
mus,1996,2798672842.48209
mus,1997,2973828508.27998
mus,1998,3163417243.60594
mus,1999,3331605183.9962
mus,2000,3642559059.68947
mus,2001,3761836653.56079
mus,2002,3939227806.65183
mus,2003,4254778273.04093
mus,2004,4473484668.33911
mus,2005,4735204341.53968
mus,2006,5037143892.8044
mus,2007,5354634477.76978
mus,2008,5651739772.05916
mus,2009,5826974266.1481
mus,2010,6145569169.79858
mus,2011,6472100641.24491
mus,2012,6780937881.97408
mus,2013,7074467430.65607
mus,2014,7422677242.3196
mus,2015,7751699389.84559
mus,2016,8096643079.0139
mus,2017,8413743705.4899
mus,2018,8751743133.32265
mus,2019,9035407452.40804
mus,2020,7759594273.64549
mwi,1960,292899470.13506
mwi,1961,315275811.77409
mwi,1962,317383004.14324
mwi,1963,312967957.35591
mwi,1964,321296357.89574
mwi,1965,365045655.32716
mwi,1966,413410686.79544
mwi,1967,443513392.42622
mwi,1968,434984278.76731
mwi,1969,460571619.52102
mwi,1970,462779129.97991
mwi,1971,537835257.65436
mwi,1972,571349649.64934
mwi,1973,584494471.47556
mwi,1974,626437582.10011
mwi,1975,664567734.00151
mwi,1976,697781043.27159
mwi,1977,732098133.86368
mwi,1978,803441595.03516
mwi,1979,838762122.76696
mwi,1980,842173757.61509
mwi,1981,797621761.80957
mwi,1982,817589854.2241
mwi,1983,847993642.13375
mwi,1984,893448680.04963
mwi,1985,934288061.09127
mwi,1986,932281186.81186
mwi,1987,947432985.94965
mwi,1988,977535691.58043
mwi,1989,990680513.40665
mwi,1990,1047072965.72202
mwi,1991,1138484863.17445
mwi,1992,1055000016.84796
mwi,1993,1157248933.53246
mwi,1994,1038744539.60029
mwi,1995,1212514218.83085
mwi,1996,1301230022.30336
mwi,1997,1350578118.51319
mwi,1998,1403186561.59226
mwi,1999,1445875398.73124
mwi,2000,1468663520.74554
mwi,2001,1395598041.38589
mwi,2002,1419323208.14882
mwi,2003,1500304672.92443
mwi,2004,1581628653.42476
mwi,2005,1633327757.25769
mwi,2006,1710094162.0338
mwi,2007,1892157686.79172
mwi,2008,2173911255.44529
mwi,2009,2323841481.2301
mwi,2010,2471414842.24391
mwi,2011,2607818013.32424
mwi,2012,2723655752.24856
mwi,2013,2881523407.27496
mwi,2014,3049469906.05296
mwi,2015,3199446443.57612
mwi,2016,3351413379.07119
mwi,2017,3493043735.92301
mwi,2018,3651523511.3171
mwi,2019,3852728885.66538
mwi,2020,3834507230.18039
mys,1970,2475594018.64011
mys,1971,2640449655.05769
mys,1972,3207128720.15671
mys,1973,4440217696.58814
mys,1974,5854191166.598
mys,1975,6384774852.33857
mys,1976,6276511477.08555
mys,1977,7641768212.0489
mys,1978,8233450240.1929
mys,1979,8566310552.50319
mys,1980,10580504927.002
mys,1981,12641747620.1679
mys,1982,13109099824.4103
mys,1983,13607102497.1495
mys,1984,14341369147.726
mys,1985,14195460934.3688
mys,1986,13133458916.9514
mys,1987,13987840083.3577
mys,1988,15871159146.1083
mys,1989,19899969417.7053
mys,1990,23589249268.16529
mys,1991,27104696739.4359
mys,1992,30596670100.6138
mys,1993,36716703790.7954
mys,1994,41596280405.3991
mys,1995,44609227913.6082
mys,1996,48759803920.2711
mys,1997,53744000407.2549
mys,1998,50275388215.5163
mys,1999,53051939544.4699
mys,2000,57026980291.8836
mys,2001,59529773189.486
mys,2002,63977848518.0425
mys,2003,66512382028.6756
mys,2004,71266810710.0836
mys,2005,77373069127.48099
mys,2006,82708383604.5025
mys,2007,98137875834.4917
mys,2008,106616050523.021
mys,2009,109234160213.14999
mys,2010,115012989809.095
mys,2011,123271939700.964
mys,2012,131452906886.98
mys,2013,139373931575.05701
mys,2014,148806666148.48599
mys,2015,156746383305.595
mys,2016,165702112434.22
mys,2017,176408920948.66901
mys,2018,188677859832.90897
mys,2019,200373935534.82999
mys,2020,188942614802.93399
nam,1980,1376672859.81895
nam,1981,1496290539.02124
nam,1982,1599784507.78769
nam,1983,1629367287.6193
nam,1984,1678184604.50489
nam,1985,1703182916.37389
nam,1986,1753956657.98243
nam,1987,1816614130.71976
nam,1988,1858911652.52254
nam,1989,1920145084.86213
nam,1990,1973512773.00348
nam,1991,2139691142.10177
nam,1992,2272914431.29102
nam,1993,2368406935.66695
nam,1994,2267521554.49838
nam,1995,2377546651.02305
nam,1996,2497791117.29572
nam,1997,2602685037.55163
nam,1998,2658594476.01852
nam,1999,2756340413.49159
nam,2000,2864515728.55177
nam,2001,2956404851.46203
nam,2002,2991756600.58932
nam,2003,3199034353.31961
nam,2004,3530594423.85586
nam,2005,3605909702.95174
nam,2006,3805200831.0893
nam,2007,4088538683.16237
nam,2008,4299028725.55703
nam,2009,4558910129.62692
nam,2010,4768729740.00012
nam,2011,5123564709.8076
nam,2012,5321999478.28109
nam,2013,5710883665.40834
nam,2014,6122661556.43523
nam,2015,6567935456.45869
nam,2016,6718032476.3289
nam,2017,6656227536.06458
nam,2018,6586951170.72946
nam,2019,6660493908.54482
nam,2020,6283376016.72879
ncl,2015,5948970326.59038
ner,1990,1752367816.45641
ner,1991,1751123466.6214
ner,1992,1765896777.75656
ner,1993,1798139393.06976
ner,1994,1843109497.97497
ner,1995,1894527433.77651
ner,1996,1759091882.27917
ner,1997,1792835258.1992
ner,1998,1793909523.85947
ner,1999,1837382435.01093
ner,2000,1885327310.74647
ner,2001,1968445187.67612
ner,2002,2012271026.37314
ner,2003,2002468141.36376
ner,2004,2097037321.71698
ner,2005,2253820198.88659
ner,2006,2342661615.8915
ner,2007,2445496956.37268
ner,2008,2516334028.72929
ner,2009,2652778238.88896
ner,2010,2722529859.39033
ner,2011,2891947118.33484
ner,2012,2994790419.72628
ner,2013,3218686971.02397
ner,2014,3463829446.66011
ner,2015,3731245508.16569
ner,2016,3876699327.83807
ner,2017,4031323828.67254
ner,2018,4232965610.11901
ner,2019,4528464881.69974
ner,2020,4634577174.13238
nga,1981,41870926423.2198
nga,1982,43200064548.3863
nga,1983,42889820611.9122
nga,1984,41260180156.5759
nga,1985,42382554237.4914
nga,1986,43733441437.7249
nga,1987,45179943957.875
nga,1988,47408640344.29
nga,1989,49584078324.6032
nga,1990,52802582683.5254
nga,1991,54254056202.681
nga,1992,56143476436.6874
nga,1993,58153695271.643
nga,1994,59243515277.7766
nga,1995,60412525495.9808
nga,1996,61923387417.0113
nga,1997,64178999835.2699
nga,1998,67166112762.36649
nga,1999,69855470651.4893
nga,2000,72195685920.5567
nga,2001,77530271180.5313
nga,2002,86355878386.51971
nga,2003,88560936776.6937
nga,2004,106271709946.237
nga,2005,117570381443.19
nga,2006,132113945317.65199
nga,2007,149098891855.84
nga,2008,168483583439.01401
nga,2009,189421649653.97696
nga,2010,213810176053.79697
nga,2011,224279116713.62701
nga,2012,233180078949.548
nga,2013,252728822621.23599
nga,2014,270030620490.07599
nga,2015,282940891482.93903
nga,2016,280633731259.88898
nga,2017,278070292324.18494
nga,2018,283151439745.04999
nga,2019,289430243147.45801
nga,2020,282998149036.716
nic,1960,2190828715.21613
nic,1961,2258463530.90386
nic,1962,2300782833.80353
nic,1963,2468021888.43989
nic,1964,2636555296.68111
nic,1965,2806132961.02069
nic,1966,2887581352.09132
nic,1967,2990147054.66776
nic,1968,3127092426.73418
nic,1969,3221766838.39219
nic,1970,3458829101.44785
nic,1971,3541407591.42023
nic,1972,3523197533.91245
nic,1973,3739106286.33824
nic,1974,4134426567.03418
nic,1975,4075582560.92773
nic,1976,4268388529.39562
nic,1977,4531637217.29837
nic,1978,3726402634.92065
nic,1979,2704854956.22573
nic,1980,3005711940.52274
nic,1981,3126850148.565
nic,1982,3079081676.17251
nic,1983,3058950195.06482
nic,1984,2975082827.53837
nic,1985,2831879697.9563
nic,1986,2814637617.65829
nic,1987,2833051079.14219
nic,1988,2522119378.18212
nic,1989,2487738503.95807
nic,1990,2485785391.47211
nic,1991,2555818039.44241
nic,1992,2587284751.92634
nic,1993,2548348312.95992
nic,1994,2581101687.27113
nic,1995,2675806710.83517
nic,1996,2798007812.76768
nic,1997,2964147211.36218
nic,1998,3113548139.51762
nic,1999,3290789467.29467
nic,2000,3421966086.27304
nic,2001,3562583218.2942
nic,2002,3664435332.39929
nic,2003,3804118844.82198
nic,2004,3982120952.23169
nic,2005,4111381158.56095
nic,2006,4275906502.99684
nic,2007,4473873675.38581
nic,2008,4739941594.54407
nic,2009,4654643135.80205
nic,2010,4890502243.44232
nic,2011,5087405709.72472
nic,2012,5350994683.62736
nic,2013,5609070528.06138
nic,2014,5896753449.39705
nic,2015,6196461910.12624
nic,2016,6529436399.90143
nic,2017,6845215582.29738
nic,2018,6519318147.42711
nic,2019,6196364059.90761
nic,2020,5990422231.16357
nld,1969,139965144240.47501
nld,1970,150949106723.11301
nld,1971,161115209419.68201
nld,1972,168751238834.16501
nld,1973,180013086475.89899
nld,1974,189962628898.91199
nld,1975,194681684572.194
nld,1976,203796589266.15601
nld,1977,211511559413.29501
nld,1978,221059637910.98901
nld,1979,228650948408.41599
nld,1980,233892498111.17801
nld,1981,236883144617.82901
nld,1982,236643081532.70999
nld,1983,242128700771.63901
nld,1984,248518194672.53101
nld,1985,254202253620.48599
nld,1986,261050133896.03696
nld,1987,267515041388.10501
nld,1988,274034252879.09201
nld,1989,285568164176.73602
nld,1990,298426406703.32397
nld,1991,306612088803.82294
nld,1992,312464230078.60498
nld,1993,318161405687.953
nld,1994,326396749585.43701
nld,1995,337291493806.56299
nld,1996,350067175259.93298
nld,1997,370030797142.26599
nld,1998,389382423918.77197
nld,1999,408739971056.06299
nld,2000,428025454221.59497
nld,2001,438947307171.17694
nld,2002,440617572314.77502
nld,2003,443219167016.81598
nld,2004,451059533201.34003
nld,2005,460698545156.52399
nld,2006,478327042938.24493
nld,2007,496251473326.69293
nld,2008,509271029041.96094
nld,2009,498525266883.25
nld,2010,506157702585.47998
nld,2011,516270672928.74298
nld,2012,514361435351.19696
nld,2013,515969909502.89093
nld,2014,525392421098.21503
nld,2015,536396225998.43695
nld,2016,546438427171.48401
nld,2017,560343976638.97083
nld,2018,573035320688.98596
nld,2019,586168296359.49805
nld,2020,561102551711.80396
nld_curacao,2015,2313798052.56501
nor,1970,55134153146.6363
nor,1971,57699452309.6
nor,1972,60560380283.1456
nor,1973,62498088250.4908
nor,1974,66087051772.2434
nor,1975,68898873617.8567
nor,1976,74071385760.0495
nor,1977,77147091040.61169
nor,1978,77544528262.8913
nor,1979,80986545416.968
nor,1980,84898294926.1134
nor,1981,87483310943.4742
nor,1982,87517288415.8313
nor,1983,89248279425.4417
nor,1984,94052743618.89009
nor,1985,99570858737.21187
nor,1986,103057145809.65199
nor,1987,104273018497.468
nor,1988,105568006613.62
nor,1989,104761971685.44
nor,1990,107079880128.13901
nor,1991,110866756226.103
nor,1992,113406014260.618
nor,1993,117194502428.438
nor,1994,121767448589.439
nor,1995,124954634700.83701
nor,1996,129715573008.164
nor,1997,135754882711.584
nor,1998,143190864937.48001
nor,1999,148338079983.466
nor,2000,152893541386.793
nor,2001,156272563811.09799
nor,2002,158021287589.129
nor,2003,160032034721.504
nor,2004,166581130515.65601
nor,2005,173084964348.45499
nor,2006,181375715614.34296
nor,2007,189482070889.73801
nor,2008,192371520099.20401
nor,2009,190915697013.53696
nor,2010,195081409527.746
nor,2011,198569928696.91
nor,2012,204433398780.61401
nor,2013,208746305673.246
nor,2014,213164493128.035
nor,2015,217781337191.27802
nor,2016,220702035754.88297
nor,2017,224419344838.276
nor,2018,230558230856.67001
nor,2019,234696414177.948
nor,2020,227619675519.272
npl,1965,1875985482.87421
npl,1966,1898245897.50762
npl,1967,1935962551.94824
npl,1968,1948441327.46619
npl,1969,2047252122.93676
npl,1970,2144180902.02767
npl,1971,2012613298.18649
npl,1972,2114413385.483
npl,1973,1737164115.78432
npl,1974,1855279556.66022
npl,1975,1868887533.48417
npl,1976,1989279645.56294
npl,1977,2080626320.90884
npl,1978,2222268930.0935
npl,1979,2263465965.90794
npl,1980,2292779927.84617
npl,1981,2378197683.83174
npl,1982,2445297909.04534
npl,1983,2318678288.23008
npl,1984,2568934157.1291
npl,1985,2672465016.75738
npl,1986,2809827715.8734
npl,1987,2929847897.90668
npl,1988,3126067707.3839
npl,1989,3253273847.61041
npl,1990,3367167326.60083
npl,1991,3688263251.61395
npl,1992,3930691200.43411
npl,1993,4186073270.26215
npl,1994,4492115715.67274
npl,1995,4721504341.10884
npl,1996,4984453643.21016
npl,1997,5230367506.49152
npl,1998,5534782737.17644
npl,1999,5826522066.17663
npl,2000,6188222632.16702
npl,2001,6541966398.83473
npl,2002,6425738998.31776
npl,2003,6662126771.30061
npl,2004,7116448446.54045
npl,2005,7353279597.19633
npl,2006,7767140603.23111
npl,2007,8117544494.75023
npl,2008,8714175670.4346
npl,2009,9237198729.43987
npl,2010,9775339787.15419
npl,2011,10110127718.3733
npl,2012,10563168918.1648
npl,2013,11017653395.1581
npl,2014,11684160973.3407
npl,2015,12311920905.2074
npl,2016,12458030847.1156
npl,2017,13502011148.3643
npl,2018,14751415264.1554
npl,2019,15749092240.5291
npl,2020,15124550986.0153
nru,2015,81559780.34778
nzl,1977,38451528792.343
nzl,1978,39420055440.2971
nzl,1979,39966139577.0498
nzl,1980,40378719294.2694
nzl,1981,41514571732.4221
nzl,1982,41902314196.5516
nzl,1983,43489060130.0581
nzl,1984,44980330201.0147
nzl,1985,46963491692.67249
nzl,1986,51070928014.7841
nzl,1987,51900814867.7627
nzl,1988,52267218047.7345
nzl,1989,52405580989.90569
nzl,1990,52835154029.882
nzl,1991,52951748112.7635
nzl,1992,53889141721.4387
nzl,1993,56759216164.8565
nzl,1994,59364420579.15929
nzl,1995,62594773967.46809
nzl,1996,64578577032.3751
nzl,1997,66297932669.677
nzl,1998,67767654945.1699
nzl,1999,71567168186.33521
nzl,2000,74347085548.9113
nzl,2001,77957737059.57219
nzl,2002,80760894018.3755
nzl,2003,84169664045.74699
nzl,2004,87963499363.657
nzl,2005,91403046078.2092
nzl,2006,95069427291.2708
nzl,2007,98124510538.8867
nzl,2008,98431911295.5247
nzl,2009,98489823741.69708
nzl,2010,100996242612.319
nzl,2011,104038133858.67999
nzl,2012,106165183493.436
nzl,2013,109507029062.571
nzl,2014,113349815722.03101
nzl,2015,117476246099.13
nzl,2016,122226322634.634
nzl,2017,127078454645.304
nzl,2018,130979500339.964
nzl,2019,133566378074.93201
omn,1998,14307738772.5361
omn,1999,14317266846.3879
omn,2000,14487316050.2337
omn,2001,15158602788.6524
omn,2002,15785720048.1231
omn,2003,16665454219.5906
omn,2004,18259152529.2226
omn,2005,19572544817.1492
omn,2006,21696498023.4281
omn,2007,24115891730.6143
omn,2008,26370800580.2414
omn,2009,27001006467.404
omn,2010,28111367783.4737
omn,2011,29855261122.1246
omn,2012,33570898260.3764
omn,2013,36069133938.00729
omn,2014,37902340597.6542
omn,2015,39446293888.1665
omn,2016,40729919146.4576
omn,2017,41994768308.8576
omn,2018,42410633459.7449
omn,2019,42556528799.44
omn,2020,40507397037.0444
pak,1960,6636017276.33185
pak,1961,7026454843.43418
pak,1962,7064551480.43925
pak,1963,7857283252.76143
pak,1964,8380419627.36693
pak,1965,9468320062.65012
pak,1966,10836296227.1226
pak,1967,10916163099.132
pak,1968,11253037470.0938
pak,1969,11885828839.7851
pak,1970,12721359191.5936
pak,1971,13044922417.9527
pak,1972,13507740701.1162
pak,1973,14810185074.4096
pak,1974,16260075981.1504
pak,1975,17892227182.794
pak,1976,18152306483.8402
pak,1977,18702159179.4283
pak,1978,20667089015.9088
pak,1979,21929599953.19749
pak,1980,23224876786.0758
pak,1981,24752586696.7634
pak,1982,26707590440.36589
pak,1983,29175791164.0575
pak,1984,31479721700.779
pak,1985,33973871010.72969
pak,1986,35934024065.4415
pak,1987,38040648717.7444
pak,1988,40614794164.5699
pak,1989,42162113466.5766
pak,1990,44050204291.1702
pak,1991,46345339736.33289
pak,1992,49477720590.0757
pak,1993,51770496417.77129
pak,1994,53945963444.8371
pak,1995,56534263083.9489
pak,1996,59356322488.33289
pak,1997,61499620740.6106
pak,1998,62511221485.78609
pak,1999,65631378205.0187
pak,2000,68356502367.0447
pak,2001,71835707437.77271
pak,2002,74360452946.883
pak,2003,78626895792.98611
pak,2004,83694753126.0282
pak,2005,90506413920.94409
pak,2006,97929688851.97279
pak,2007,103398479893.52499
pak,2008,108504790990.522
pak,2009,109949524719.308
pak,2010,113474785985.41499
pak,2011,117946073255.015
pak,2012,123132326511.47
pak,2013,129453033744.095
pak,2014,135225967335.653
pak,2015,141123479346.241
pak,2016,149199698283.35699
pak,2017,158853155644.72299
pak,2018,168937440100.00601
pak,2019,175340082384.45001
pak,2020,174375613068.021
pan,1970,4113729843.98872
pan,1971,4485701823.36785
pan,1972,4793563717.7354
pan,1973,5042658034.17566
pan,1974,5421308147.41018
pan,1975,5486086122.17247
pan,1976,5497438873.36144
pan,1977,5699118515.79371
pan,1978,6203317545.50924
pan,1979,6543234482.38259
pan,1980,7659818310.2707
pan,1981,8455182448.77717
pan,1982,8975534085.88916
pan,1983,8655745785.19804
pan,1984,8844916202.3521
pan,1985,9196233084.08761
pan,1986,9469126146.63679
pan,1987,9181661082.918
pan,1988,8219911602.13945
pan,1989,8375963973.66288
pan,1990,8998054326.37193
pan,1991,9871047331.23703
pan,1992,10677274217.472
pan,1993,10929501611.6333
pan,1994,11195241372.8291
pan,1995,11381762532.0409
pan,1996,11889409503.9155
pan,1997,12761031185.3308
pan,1998,13758451271.8055
pan,1999,14082025783.3573
pan,2000,14786732935.4804
pan,2001,15189260539.9456
pan,2002,15518325844.2684
pan,2003,16048654876.7421
pan,2004,17429668748.4149
pan,2005,18882441187.6393
pan,2006,20618080649.23669
pan,2007,23175148872.9939
pan,2008,25194914302.596
pan,2009,25659407012.5288
pan,2010,27033623881.6279
pan,2011,29873030035.743
pan,2012,31973396433.1931
pan,2013,33162260708.9507
pan,2014,34213332888.9388
pan,2015,35607700000
pan,2016,37159564958.1612
pan,2017,39150142169.6272
pan,2018,40850318835.1704
pan,2019,42242167165.9864
pan,2020,37280614573.477
per,1994,37167593827.5861
per,1995,40159728067.0558
per,1996,41386080510.8152
per,1997,43743494498.9878
per,1998,43323385925.3486
per,1999,43756752363.2447
per,2000,44875798968.1751
per,2001,44570453782.00929
per,2002,46237630212.3093
per,2003,48400319319.2093
per,2004,50335967500.7106
per,2005,52749727411.9748
per,2006,57365121406.3936
per,2007,62656252169.6541
per,2008,67876950529.05009
per,2009,70259223012.7043
per,2010,76299837414.7354
per,2011,82165613731.8791
per,2012,88380237602.2814
per,2013,93538789722.97328
per,2014,97925071250.70328
per,2015,102575681447.054
per,2016,106748179913.642
per,2017,109940010733.481
per,2018,114467157068.94
per,2019,118844323814.994
per,2020,105593917106.78
phl,1960,14617187786.8854
phl,1961,15387290694.606
phl,1962,16242226522.4088
phl,1963,17080768020.0602
phl,1964,17860754992.4804
phl,1965,18578236819.5349
phl,1966,19384192173.0214
phl,1967,20333840818.7808
phl,1968,21240150048.6264
phl,1969,22328675605.5031
phl,1970,23280568462.31829
phl,1971,24392582971.0948
phl,1972,25394681069.6974
phl,1973,26932524837.7004
phl,1974,28210606311.5175
phl,1975,29636750814.6113
phl,1976,31423574574.6141
phl,1977,32837520710.18069
phl,1978,34683543185.0224
phl,1979,36534969534.1458
phl,1980,38732335712.10329
phl,1981,39526045971.4428
phl,1982,42084205696.9934
phl,1983,44187495450.5704
phl,1984,41501993258.134
phl,1985,40712512128.2334
phl,1986,42440036668.2925
phl,1987,44618528283.2415
phl,1988,47696271285.0116
phl,1989,50930078966.4171
phl,1990,53272022110.81329
phl,1991,53426478724.7793
phl,1992,53975029395.8092
phl,1993,55328081350.5414
phl,1994,57626068480.1073
phl,1995,60371245172.2982
phl,1996,64141226788.75369
phl,1997,67543560972.7216
phl,1998,69476267866.09579
phl,1999,72648867666.4765
phl,2000,75081191890.73151
phl,2001,77972172930.47491
phl,2002,80913233454.9393
phl,2003,85207040988.9931
phl,2004,92273838628.91879
phl,2005,97147708860.16899
phl,2006,103378409598.537
phl,2007,111334112557.153
phl,2008,115774888859.601
phl,2009,119741067673.543
phl,2010,128785368143.39999
phl,2011,135441595760.95799
phl,2012,145438362773.242
phl,2013,156449758389.138
phl,2014,166959270427.10001
phl,2015,179337030985.50201
phl,2016,193996316011.74701
phl,2017,208267529485.45096
phl,2018,222310188217.716
phl,2019,238412912861.009
phl,2020,216498523888.74496
plw,2000,161834900
plw,2001,165996900
plw,2002,165745000
plw,2003,172072000
plw,2004,180980900
plw,2005,185427000
plw,2006,188649500
plw,2007,195579900
plw,2008,184412700
plw,2009,179393900
plw,2010,178804300
plw,2011,188200500
plw,2012,191368700
plw,2013,190512200
plw,2014,201228300
plw,2015,219139100
plw,2016,217581400
plw,2017,212017674.7032
plw,2018,215693707.48858
plw,2019,211620265.75343
plw,2020,180920424.38356
png,2006,5951831492.73111
png,2007,6748422986.73304
png,2008,6848023142.96921
png,2009,7023763869.60997
png,2010,7896730763.87283
png,2011,8630133607.06339
png,2012,9144207218.22201
png,2013,9534858390.51947
png,2014,9622010931.01764
png,2015,9402163878.19184
png,2016,9613971035.0342
png,2017,9747932922.09915
png,2018,10240272525.9577
png,2019,10492071213.9778
pol,1995,113965777954.636
pol,1996,124241146040.589
pol,1997,135710041119.51199
pol,1998,144877835256.66501
pol,1999,154588141663.35101
pol,2000,165765486138.745
pol,2001,169092452579.918
pol,2002,175081045231.46301
pol,2003,179449263828.09399
pol,2004,186982093115.798
pol,2005,192987929433.612
pol,2006,203373391696.51199
pol,2007,216419684308.26401
pol,2008,224654198169.51901
pol,2009,230762700623.42496
pol,2010,235424857408.14401
pol,2011,241755405226.15701
pol,2012,247086350974.92999
pol,2013,251873458018.30496
pol,2014,257685104125.216
pol,2015,268640403236.504
pol,2016,279702613078.65802
pol,2017,295372861122.16498
pol,2018,310375646637.48499
pol,2019,329143387717.20398
pol,2020,323195384003.18298
pri,2015,49491700000
prt,1995,96435580733.02029
prt,1996,97787991514.1996
prt,1997,101758457730.66499
prt,1998,106154219099.826
prt,1999,110156085640.60899
prt,2000,114452880678.952
prt,2001,117251443875.92599
prt,2002,119106353045.269
prt,2003,118733127332.53101
prt,2004,120918792280.186
prt,2005,123139051839.77
prt,2006,125614771194.856
prt,2007,129794233025.99001
prt,2008,132055820831.237
prt,2009,131240385441.785
prt,2010,133347430306.00999
prt,2011,132226078912.842
prt,2012,128857673223.78101
prt,2013,128535852352.778
prt,2014,129015374948.00301
prt,2015,130660987824.685
prt,2016,133082663916.382
prt,2017,137170995906.244
prt,2018,140353828907.26999
prt,2019,144599279017.57401
prt,2020,133284604138.578
pry,1962,1618538372.48313
pry,1963,1702678750.33811
pry,1964,1790897791.20085
pry,1965,1890148884.50065
pry,1966,1906743628.31918
pry,1967,2024070130.84565
pry,1968,2161455194.70887
pry,1969,2272321485.60694
pry,1970,2445556212.39311
pry,1971,2589724411.19648
pry,1972,2708503551.7898
pry,1973,2918906164.79763
pry,1974,3145690725.61541
pry,1975,3438488604.10545
pry,1976,3746723461.30095
pry,1977,4018500030.35576
pry,1978,4387674060.51736
pry,1979,4875015692.09952
pry,1980,5350384794.64299
pry,1981,5876101175.33257
pry,1982,5784781752.84295
pry,1983,5725712455.85972
pry,1984,5891888552.57753
pry,1985,6124358610.80495
pry,1986,6417021849.57089
pry,1987,6678146102.06846
pry,1988,6897337146.88444
pry,1989,7444416746.38864
pry,1990,7690621487.27698
pry,1991,7996258439.44114
pry,1992,8155783654.53832
pry,1993,8465834259.30877
pry,1994,8883718226.58586
pry,1995,9286430832.53977
pry,1996,9549586868.08624
pry,1997,9972452257.76297
pry,1998,10052142803.5666
pry,1999,9927745887.45762
pry,2000,9779098045.30384
pry,2001,9739529693.61813
pry,2002,9772078040.53575
pry,2003,10015126534.2773
pry,2004,10490226065.0331
pry,2005,10932052461.7208
pry,2006,11604608870.2243
pry,2007,12359915458.1755
pry,2008,12944376140.5921
pry,2009,13363778206.296
pry,2010,14497716246.6947
pry,2011,14965528944.254
pry,2012,15574525642.5665
pry,2013,16203072199.1732
pry,2014,16993617643.5207
pry,2015,17614044894.4583
pry,2016,18109537779.8763
pry,2017,19055482331.3364
pry,2018,19909936532.8848
pry,2019,20398303521.7448
pry,2020,19724508265.7268
pse,1994,2991413168.46
pse,1995,3046283140.89
pse,1996,2923153258.84
pse,1997,3514073386.13
pse,1998,3915904865.44
pse,1999,4043028604.23
pse,2000,4015886027.02
pse,2001,3929272467.35
pse,2002,3711613630.92
pse,2003,4016110074.44
pse,2004,4597100000
pse,2005,5154300000
pse,2006,5253100000
pse,2007,5584600000
pse,2008,5481900000
pse,2009,5849400000
pse,2010,6227200000
pse,2011,7141500000
pse,2012,7620400000
pse,2013,7981200000
pse,2014,8216200000
pse,2015,8618600000
pse,2016,9294500000
pse,2017,9085700000
pse,2018,9249000000
pse,2019,9429500000
pse,2020,8472500000
qat,2011,51626973920.4423
qat,2012,56210529045.2843
qat,2013,62648013432.2975
qat,2014,69139764738.03081
qat,2015,74510761401.09889
qat,2016,76160475669.50459
qat,2017,77665668587.8347
qat,2018,79317382142.57788
qat,2019,81791311979.33099
qat,2020,79386829358.1067
rou,1995,42427716331.9132
rou,1996,45287574957.4754
rou,1997,42890094949.7876
rou,1998,41731679149.2675
rou,1999,42838282429.0663
rou,2000,45711073258.912
rou,2001,45072498589.1502
rou,2002,48429221710.676
rou,2003,47460561943.2337
rou,2004,52445822065.00649
rou,2005,57541570922.4046
rou,2006,62037081353.1594
rou,2007,70633272391.9838
rou,2008,71330188462.29919
rou,2009,67683097595.4066
rou,2010,64693163594.7218
rou,2011,65213088429.0677
rou,2012,93616812732.7693
rou,2013,86523728868.18089
rou,2014,90564017337.8007
rou,2015,95164240956.6368
rou,2016,100581411590.399
rou,2017,108792942792.431
rou,2018,114735813808.084
rou,2019,122312202187.44501
rou,2020,120611554546.485
rus,1990,583069647340.104
rus,1991,568071093854.02698
rus,1992,520182461270.03198
rus,1993,418853337300.20599
rus,1994,408445349641.91101
rus,1995,367087402240.77295
rus,1996,364751690790.508
rus,1997,370648150427.45099
rus,1998,357409644591.62598
rus,1999,365446724911.62201
rus,2000,391370471235.67499
