geo,time,fi_res_xgld_cd
pry,1982,739000443.51163
pry,1983,680192261.49359
pry,1984,666268499.8539
pry,1985,533616678.38313
pry,1986,446670787.2494
pry,1987,497020839.70549
pry,1988,323664132.63178
pry,1989,432549726.65387
pry,1990,661424244.92467
pry,1991,962115474.40244
pry,1992,561527907.65465
pry,1993,631179308.07849
pry,1994,1030734741.89164
pry,1995,1092913738.09326
pry,1996,1049286715.3079
pry,1997,835677713.98212
pry,1998,864740246.6684
pry,1999,978049765.03141
pry,2000,762827426.35874
pry,2001,713509965.88436
pry,2002,629194593.79579
pry,2003,968858254.4114
pry,2004,1168046778.98545
pry,2005,1297088538.07535
pry,2006,1702147178.6523
pry,2007,2461472077.25277
pry,2008,2844555966.51468
pry,2009,3838642172.52784
pry,2010,4136814606.00527
pry,2011,4950058149.05874
pry,2012,4556608672.79258
pry,2013,5555579805.33582
pry,2014,6668895918.56047
pry,2015,5659292546.9591
pry,2016,6579009336.14371
pry,2017,7536005653.42124
pry,2018,7360265795.0412
pry,2019,7316170475.62534
pry,2020,8704248621.80502
pry,2021,9181766330.24015
pse,2006,314081277.73
pse,2007,354784633.92
pse,2008,509535838.78
pse,2009,498173298.132
pse,2010,531755697.08
pse,2011,498047447.64
pse,2012,664041719.54
pse,2013,685224934.26
pse,2014,672378108.54
pse,2015,580939642.18
pse,2016,312800333.67
pse,2017,446349334.35
pse,2018,537846124.64
pse,2019,658352116.3
pse,2020,697074683.28
pse,2021,872540971.01
qat,1966,7200000
qat,1967,6100000
qat,1968,7300000
qat,1969,9400000
qat,1970,11300000
qat,1971,14500000
qat,1972,21628586.94471
qat,1973,33631726.89068
qat,1974,63721749.35859
qat,1975,96677094.91147
qat,1976,129298433.87296
qat,1977,161725479.83289
qat,1978,210690182.15585
qat,1979,287997386.27351
qat,1980,343448513.46642
qat,1981,365804165.14162
qat,1982,386560611.73945
qat,1983,384078815.79379
qat,1984,379973552.70568
qat,1985,446138468.29796
qat,1986,571854851.71563
qat,1987,618382201.16645
qat,1988,474515028.1317
qat,1989,533399210.76505
qat,1990,631076188.37608
qat,1991,667660245.68202
qat,1992,683288009.2222
qat,1993,696503306.0732
qat,1994,657754037.19656
qat,1995,743847540.73655
qat,1996,686217247.88602
qat,1997,820624166.29639
qat,1998,1043347808.80855
qat,1999,1304192108.01441
qat,2000,1157987561.55416
qat,2001,1312686902.40082
qat,2002,1566796851.57437
qat,2003,2944154771.48057
qat,2004,3395938240.55407
qat,2005,4542367332.09191
qat,2006,5382660565.02756
qat,2007,9416379446.11503
qat,2008,9649461018.98446
qat,2009,18369737547.5506
qat,2010,30620763212.51649
qat,2011,16198468642.533
qat,2012,32520970130.0802
qat,2013,41601456587.965
qat,2014,42734145117.5334
qat,2015,36500329765.0352
qat,2016,30793635697.8996
qat,2017,13769776423.6432
qat,2018,29070399756.0135
qat,2019,37651273314.4075
qat,2020,37524561601.8967
qat,2021,38892974934.579
rou,1973,215189818.45369
rou,1974,240562515.31241
rou,1975,539494041.35878
rou,1976,561580985.48243
rou,1977,256332928.43926
rou,1978,376000000
rou,1979,524777225.96301
rou,1980,323000000
rou,1981,403500500.50108
rou,1982,449983574.74434
rou,1983,525177982.51602
rou,1984,709303864.96663
rou,1985,199000000
rou,1986,582146783.60427
rou,1987,1402028373.22135
rou,1988,780040370.87376
rou,1989,1858810760.37533
rou,1990,523973812.57914
rou,1991,1174903586.09049
rou,1992,1555822540.73453
rou,1993,995477654.4275
rou,1994,2086178316.7373
rou,1995,1578962803.98616
rou,1996,2102759278.26157
rou,1997,3803322072.93511
rou,1998,2867372259.10464
rou,1999,1526272183.159
rou,2000,2469678275.31485
rou,2001,3922514360.90263
rou,2002,6125295080.42939
rou,2003,8039974549.34238
rou,2004,14616359180.447
rou,2005,19872059735.0141
rou,2006,28066237858.7066
rou,2007,37194139968.9892
rou,2008,36868368259.0995
rou,2009,40756567639.55969
rou,2010,43360910102.6969
rou,2011,42939095958.62769
rou,2012,41162402109.7631
rou,2013,44811115213.17071
rou,2014,39164808527.8466
rou,2015,35166731240.8315
rou,2016,36133048792.8853
rou,2017,40106765937.0156
rou,2018,37856040837.9341
rou,2019,36931436733.5014
rou,2020,45888850182.0396
rou,2021,45821015281.08849
rus,1993,5835004903.14222
rus,1994,3980411978.19572
rus,1995,14382776209.9987
rus,1996,11276434819.2203
rus,1997,12894700706.7376
rus,1998,7801376654.9566
rus,1999,8457230879.05286
rus,2000,24264339146.1263
rus,2001,32542400769.37
rus,2002,44053601167.0147
rus,2003,73174946720.68661
rus,2004,120808798295.73
rus,2005,175891409917.67401
rus,2006,295567570300.09802
rus,2007,466750419882.04999
rus,2008,411749599971.65894
rus,2009,416648892265.01501
rus,2010,443585871721.26599
rus,2011,453948184789.354
rus,2012,486576820807.12897
rus,2013,469602700888.888
rus,2014,339369921935.74902
rus,2015,319835210258.841
rus,2016,317544471407.94598
rus,2017,356084020964.10999
rus,2018,381575041682.71893
rus,2019,443970001638.92499
rus,2020,457017572769.56403
rus,2021,497554424796.46399
rwa,1964,4150000
rwa,1965,3690000
rwa,1966,5130000
rwa,1967,6690000
rwa,1968,5780000
rwa,1969,3010000
rwa,1970,7700000
rwa,1971,5778576.08341
rwa,1972,6373429.78169
rwa,1973,15181419.26887
rwa,1974,13107759.59328
rwa,1975,24916031.44334
rwa,1976,62103139.71124
rwa,1977,83409808.9441
rwa,1978,94050302.02559
rwa,1979,165104989.33613
rwa,1980,196075653.48535
rwa,1981,167713241.99751
rwa,1982,119120666.00523
rwa,1983,111299731.94606
rwa,1984,106494072.30491
rwa,1985,113309498.23064
rwa,1986,162658701.48032
rwa,1987,165386949.25382
rwa,1988,118829750.76101
rwa,1989,70022315.35277
rwa,1990,44514230.27822
rwa,1991,110211742.87711
rwa,1992,78638180.77381
rwa,1993,47404713.20068
rwa,1994,51343323.8468
rwa,1995,99096536.87973
rwa,1996,106744696.0454
rwa,1997,153343615.4392
rwa,1998,168751121.09554
rwa,1999,174181741.83018
rwa,2000,190641890.70065
rwa,2001,212109512.51118
rwa,2002,243728532.49822
rwa,2003,214698552.2881
rwa,2004,314640045.45248
rwa,2005,256882287.17377
rwa,2006,381762789.72915
rwa,2007,783926885.38397
rwa,2008,769313046.83652
rwa,2009,1009885490.217
rwa,2010,806395755.95993
rwa,2011,717579235.83679
rwa,2012,474675025.97395
rwa,2013,654177583.46411
rwa,2014,945126111.23345
rwa,2015,917498055.12713
rwa,2016,1013356070.46449
rwa,2017,1178765818.21496
rwa,2018,1355058758.16221
rwa,2019,1464873537.8348
rwa,2020,1806068098.77361
sau,1960,166760000
sau,1961,172760000
sau,1962,189750000
sau,1963,435750000
sau,1964,506750000
sau,1965,653000000
sau,1966,678500000
sau,1967,692500000
sau,1968,542500000
sau,1969,487500000
sau,1970,542500000
sau,1971,1327371532.52958
sau,1972,2383371532.52958
sau,1973,3747412570.16758
sau,1974,14152843235.135
sau,1975,23193203275.3134
sau,1976,26899744713.73949
sau,1977,29902782764.0673
sau,1978,19199736056.7885
sau,1979,19273285270.7714
sau,1980,23436628348.1999
sau,1981,32235807579.9495
sau,1982,29549136703.4032
sau,1983,27287382672.7011
sau,1984,24748425029.2205
sau,1985,25003871265.3779
sau,1986,18323887881.7902
sau,1987,22684381307.7218
sau,1988,20552705642.50249
sau,1989,16747561936.5522
sau,1990,11667672418.9441
sau,1991,11673288603.7563
sau,1992,5935001402.50526
sau,1993,7428116974.24464
sau,1994,7377501507.29267
sau,1995,8621622055.27346
sau,1996,14320641791.0019
sau,1997,14876422396.4855
sau,1998,14220171876.122
sau,1999,16996932206.1349
sau,2000,19585482511.0682
sau,2001,17595731322.4819
sau,2002,20610452358.2289
sau,2003,22619992815.334
sau,2004,27290843020.4748
sau,2005,155028930400.961
sau,2006,226035207816.28799
sau,2007,305455432097.36902
sau,2008,442249494002.85693
sau,2009,409693597286.328
sau,2010,444721715565.43903
sau,2011,540676567556.25598
sau,2012,656464467218.35999
sau,2013,725291597428.28992
sau,2014,731920183443.46204
sau,2015,615985084477.74194
sau,2016,535364240227.22095
sau,2017,495990427423.65601
sau,2018,496156104403.82294
sau,2019,499143226682.302
sau,2020,453208226719.74597
sau,2021,454984332198.836
sdn,1960,190600000
sdn,1961,177100000
sdn,1962,170200000
sdn,1963,101190000
sdn,1964,71100000
sdn,1965,59700000
sdn,1966,57200000
sdn,1967,54700000
sdn,1968,47700000
sdn,1969,36400000
sdn,1970,21740000
sdn,1971,27900000
sdn,1972,35587443.68415
sdn,1973,61330424.05022
sdn,1974,124272496.23681
sdn,1975,36369221.05379
sdn,1976,23600000
sdn,1977,23148588.50402
sdn,1978,28355858.68295
sdn,1979,67399668.04969
sdn,1980,48725508.25195
sdn,1981,16970337.7803
sdn,1982,20500000
sdn,1983,16562817.3586
sdn,1984,17200000
sdn,1985,12200000
sdn,1986,58512231.96702
sdn,1987,11714186.61068
sdn,1988,12113456.95792
sdn,1989,15913141.6406
sdn,1990,11414226.57239
sdn,1991,7614304.30989
sdn,1992,27518806.65156
sdn,1993,37430695.74316
sdn,1994,78155912.52202
sdn,1995,163360977.82046
sdn,1996,106782702.9225
sdn,1997,81584278.55959
sdn,1998,90623304.61096
sdn,1999,188738166.78331
sdn,2000,137814239.25002
sdn,2001,49736273.15716
sdn,2002,248935516.45567
sdn,2003,529445721.88347
sdn,2004,1337996807.7002
sdn,2005,1868587865.83723
sdn,2006,1659926271.61073
sdn,2007,1377921603.31558
sdn,2008,1399041059.55576
sdn,2009,1094176669.31606
sdn,2010,1036244170.70595
sdn,2011,192529339.69752
sdn,2012,192632614.66959
sdn,2013,192956941.62325
sdn,2014,181457168.97703
sdn,2015,173516490.88674
sdn,2016,168284353.05378
sdn,2017,177933851.81314
sgp,1960,115000000
sgp,1961,123000000
sgp,1962,165000000
sgp,1963,433200000
sgp,1964,431000000
sgp,1965,430100000
sgp,1966,394300000
sgp,1967,495600000
sgp,1968,712420000
sgp,1969,826630000
sgp,1970,1012040000
sgp,1971,1452297171.71717
sgp,1972,1748418886.06495
sgp,1973,2285755202.37801
sgp,1974,2811935427.80185
sgp,1975,3006633951.45388
sgp,1976,3363763124.64229
sgp,1977,3857669709.94044
sgp,1978,5302666624.99944
sgp,1979,5818480919.81976
sgp,1980,6566785016.54948
sgp,1981,7549238396.65926
sgp,1982,8479773882.97042
sgp,1983,9264230225.75955
sgp,1984,10415963053.0829
sgp,1985,12846550087.8735
sgp,1986,12938978724.9398
sgp,1987,15227011369.1498
sgp,1988,17072512755.8504
sgp,1989,20371048592.5303
sgp,1990,27789982289.34
sgp,1991,34186648637.5145
sgp,1992,39941405839.6469
sgp,1993,48416241487.7072
sgp,1994,58295758863.2459
sgp,1995,68816102850.1861
sgp,1996,76963971491.10188
sgp,1997,71390079571.8017
sgp,1998,75077193404.11
sgp,1999,77047140631.98689
sgp,2000,79960831788.86638
sgp,2001,75467336561.28569
sgp,2002,82009476412.00078
sgp,2003,96033752490.4118
sgp,2004,112367250698.23199
sgp,2005,115960080490.524
sgp,2006,136048790221.388
sgp,2007,162745553181.672
sgp,2008,173980976508.26999
sgp,2009,187591629172.21201
sgp,2010,225502815357.534
sgp,2011,237527296471.03799
sgp,2012,259094453708.28
sgp,2013,272864079589.92896
sgp,2014,256643001243.07501
sgp,2015,247534022494.84201
sgp,2016,246364687061.88199
sgp,2017,279689810600.258
sgp,2018,287465993957.01099
sgp,2019,279239622549.32202
sgp,2020,362088236299.80603
sgp,2021,416101080910.79999
slb,1977,2870620.99998
slb,1978,29185883.99975
slb,1979,36957073.30578
slb,1980,29604572.18979
slb,1981,21589414.22403
slb,1982,37229915.39319
slb,1983,47329546.67039
