geo,time,ne_gdi_totl_kn
lka,1960,75487867294.45918
lka,1961,92093519906.3705
lka,1962,83772047172.51649
lka,1963,100567373543.213
lka,1964,91018459916.88928
lka,1965,82931178227.52969
lka,1966,96979708277.94908
lka,1967,105086989814.966
lka,1968,128070186620.95399
lka,1969,146196171980.92099
lka,1970,178603504610.931
lka,1971,167450012408.336
lka,1972,189675620909.60101
lka,1973,132905066958.10201
lka,1974,242382470220.923
lka,1975,205615110402.50296
lka,1976,257583333585.33801
lka,1977,244656856100.46497
lka,1978,352306125939.58002
lka,1979,472354668302.53601
lka,1980,603962224660.71802
lka,1981,507959058388.47601
lka,1982,532602673394.57898
lka,1983,597503070700.62402
lka,1984,611914372599.16296
lka,1985,584656856549.73401
lka,1986,637826024009.64893
lka,1987,634630525157.72595
lka,1988,595459515059.349
lka,1989,554239480666.448
lka,1990,538763700695.32001
lka,1991,585229390900
lka,1992,596400222300
lka,1993,659592254900
lka,1994,721030481300
lka,1995,715122869400
lka,1996,742998989900
lka,1997,759334900400
lka,1998,874470974700
lka,1999,929914433600
lka,2000,1022050499600
lka,2001,843503501000
lka,2002,945957025500
lka,2003,1059407826600
lka,2004,1152152397900
lka,2005,1252602349000
lka,2006,1427672527300
lka,2007,1525112379200
lka,2008,1570660082100
lka,2009,1617116431000
lka,2010,1946706685600
lka,2011,2340766724300
lka,2012,2848686695700
lka,2013,2597115271000
lka,2014,2896596782400
lka,2015,3006449533400
lka,2016,3156162078400
lka,2017,3366347847300
lka,2018,3487278260900
lka,2019,3122104561600
lka,2020,2806894372900
lso,1960,654300
lso,1961,1308700
lso,1962,2748300
lso,1963,3795200
lso,1964,4711300
lso,1965,5889100
lso,1966,5365600
lso,1967,6412600
lso,1968,7066900
lso,1969,7197800
lso,1970,6543500
lso,1971,6543500
lso,1972,9160900
lso,1973,15704300
lso,1974,17013000
lso,1975,26173900
lso,1976,57582500
lso,1977,52347700
lso,1978,75904200
lso,1979,104695500
lso,1980,162933300
lso,1981,187473800
lso,1982,198700200
lso,1983,170861600
lso,1984,216779200
lso,1985,301811300
lso,1986,336542200
lso,1987,390229400
lso,1988,574439800
lso,1989,801584600
lso,1990,1026249100
lso,1991,1558247800
lso,1992,1918211400
lso,1993,1975097200
lso,1994,2281331500
lso,1995,2951622700
lso,1996,3435001900
lso,1997,3157425400
lso,1998,2833694700
lso,1999,3587129100
lso,2000,2895776700
lso,2001,2970956700
lso,2002,2923588500
lso,2003,3004818500
lso,2004,2776687700
lso,2005,2502875600
lso,2006,2615442100
lso,2007,3669808300
lso,2008,4637131400
lso,2009,4977113800
lso,2010,5548438800
lso,2011,5122676500
lso,2012,7268030600
lso,2013,6859848000
lso,2014,7572779800
lso,2015,7173743500
lso,2016,7320470500
lso,2017,5550347500
lso,2018,5859306500
lso,2019,7525564100
ltu,1995,1846293000
ltu,1996,2299365000
ltu,1997,3228975000
ltu,1998,3904251000
ltu,1999,3421474000
ltu,2000,3008310000
ltu,2001,3493927000
ltu,2002,4127008000
ltu,2003,4793533000
ltu,2004,5889689000
ltu,2005,6104834000
ltu,2006,6860038000
ltu,2007,8920331000
ltu,2008,9230862000
ltu,2009,4215981000
ltu,2010,5858748000
ltu,2011,6964045000
ltu,2012,6228365000
ltu,2013,6093737000
ltu,2014,6508391000
ltu,2015,7943341000
ltu,2016,7708455000
ltu,2017,7870506000
ltu,2018,8273619000
ltu,2019,8152335000
ltu,2020,7091334000
lux,1970,2125262000
lux,1971,2327511000
lux,1972,2396249000
lux,1973,2576769000
lux,1974,2276640000
lux,1975,2048234000
lux,1976,2081033000
lux,1977,1700838000
lux,1978,2193279000
lux,1979,1915959000
lux,1980,2262068000
lux,1981,2255117000
lux,1982,2314587000
lux,1983,2200951000
lux,1984,2324627000
lux,1985,2160385000
lux,1986,2797651000
lux,1987,3249632000
lux,1988,3734645000
lux,1989,4026794000
lux,1990,4238154000
lux,1991,4868270000
lux,1992,4251716000
lux,1993,4658814000
lux,1994,4670356000
lux,1995,4438400000
lux,1996,4452709000
lux,1997,5116358000
lux,1998,5536679000
lux,1999,6538797000
lux,2000,6743653000
lux,2001,6684729000
lux,2002,6354835000
lux,2003,6852929000
lux,2004,7222529000
lux,2005,7585554000
lux,2006,7413393000
lux,2007,8238921000
lux,2008,9075451000
lux,2009,6931341000
lux,2010,8400876000
lux,2011,9203721000
lux,2012,9157734000
lux,2013,9250949000
lux,2014,10175349000
lux,2015,10264561000
lux,2016,9994625000
lux,2017,10736726000
lux,2018,9971258000
lux,2019,10931952000
lux,2020,10588473000
lva,1995,1508515000
lva,1996,1922479000
lva,1997,2067039000
lva,1998,2996521000
lva,1999,3033125000
lva,2000,3191753000
lva,2001,3950952000
lva,2002,4209601000
lva,2003,5220373000
lva,2004,6363726000
lva,2005,7059720000
lva,2006,8846364000
lva,2007,10455883000
lva,2008,8965008000
lva,2009,5358798000
lva,2010,4352725000
lva,2011,6096720000
lva,2012,6384356000
lva,2013,5765409000
lva,2014,5518341000
lva,2015,5838005000
lva,2016,5783947000
lva,2017,6385781000
lva,2018,7293737000
lva,2019,8030629000
lva,2020,8053831000
mac,1982,9001000000
mac,1983,11246000000
mac,1984,10649000000
mac,1985,11285000000
mac,1986,13388000000
mac,1987,14289000000
mac,1988,16563000000
mac,1989,16653000000
mac,1990,17650000000
mac,1991,23088000000
mac,1992,31043000000
mac,1993,32448000000
mac,1994,33078000000
mac,1995,29834000000
mac,1996,24098000000
mac,1997,23438000000
mac,1998,20105000000
mac,1999,20868000000
mac,2000,14603000000
mac,2001,13937000000
mac,2002,15667000000
mac,2003,23158000000
mac,2004,32418000000
mac,2005,51922000000
mac,2006,73721000000
mac,2007,90714000000
mac,2008,77803000000
mac,2009,51720000000
mac,2010,45515000000
mac,2011,56250000000
mac,2012,65812000000
mac,2013,70303000000
mac,2014,95901000000
mac,2015,99059000000
mac,2016,85520000000
mac,2017,81947000000
mac,2018,77074000000
mac,2019,62858000000
mac,2020,52030000000
mar,1966,13684545800
mar,1967,19020950000
mar,1968,17641300100
mar,1969,25837672700
mar,1970,36628847800
mar,1971,37191146900
mar,1972,30651435900
mar,1973,32282070500
mar,1974,42567358100
mar,1975,55666694000
mar,1976,65749522500
mar,1977,82390068000
mar,1978,56598530800
mar,1979,56046851700
mar,1980,62095892000
mar,1981,57112301500
mar,1982,62487504500
mar,1983,52482226900
mar,1984,62876612600
mar,1985,68020499600
mar,1986,68193811700
mar,1987,65382429300
mar,1988,69539831700
mar,1989,82750504000
mar,1990,84190508000
mar,1991,86433513400
mar,1992,87633143900
mar,1993,84235885600
mar,1994,84916423400
mar,1995,91617325200
mar,1996,95581491900
mar,1997,102625737900
mar,1998,121078179000
mar,1999,118634064200
mar,2000,120784123200
mar,2001,132119556500
mar,2002,138959652900
mar,2003,164856582900
mar,2004,180328476200
mar,2005,178689087300
mar,2006,193525794500
mar,2007,219417986900
mar,2008,269611000000
mar,2009,262415998800
mar,2010,257849241200
mar,2011,284366562200
mar,2012,281715760600
mar,2013,295803446200
mar,2014,289305111200
mar,2015,291810965600
mar,2016,317273389800
mar,2017,330399423700
mar,2018,349404628600
mar,2019,347860703400
mar,2020,298295333200
mda,1995,13486897900
mda,1996,13565421100
mda,1997,12831450000
mda,1998,13768292600
mda,1999,11048633400
mda,2000,12364527900
mda,2001,13007643700
mda,2002,13144501700
mda,2003,14923896900
mda,2004,16485023600
mda,2005,19470652600
mda,2006,21847240200
mda,2007,26655668200
mda,2008,28474608300
mda,2009,17422523600
mda,2010,20578219000
mda,2011,22810967000
mda,2012,23077230600
mda,2013,25859634900
mda,2014,27915002200
mda,2015,25429537200
mda,2016,25715136600
mda,2017,28701691000
mda,2018,33862873800
mda,2019,35462436846.6364
mda,2020,34174339988.8585
mdg,1960,911746855732.39282
mdg,1961,790184002232.40698
mdg,1962,681414239832.34204
mdg,1963,908550203630.85596
mdg,1964,985327718822.51196
mdg,1965,892554083223.24597
mdg,1966,918146601073.51013
mdg,1967,1030113050737.65002
mdg,1968,1260452063023.41992
mdg,1969,1353225724195.44995
mdg,1970,1244455942615.81006
mdg,1971,1468395231936.62988
mdg,1972,1132489496148.27002
mdg,1973,1180477857371.09009
mdg,1974,1254052336861.87012
mdg,1975,1202867310751.12988
mdg,1976,1007723597357.62
mdg,1977,946942177000.81409
mdg,1978,953335509973.23901
mdg,1979,1653942551084.08008
mdg,1980,1487180431143.09009
mdg,1981,1029068172133.52002
mdg,1982,746323317474.52612
mdg,1983,742338204849.37085
mdg,1984,778371933696.95105
mdg,1985,797392939554.44495
mdg,1986,859378702728.88098
mdg,1987,981011368812.16687
mdg,1988,1366540758009.34009
mdg,1989,1365621325855.80005
mdg,1990,1594269220912.26001
mdg,1991,1018082760500
mdg,1992,1115837006600
mdg,1993,1210875386900
mdg,1994,1064421012000
mdg,1995,1092604706500
mdg,1996,1219059783100
mdg,1997,1308218463500
mdg,1998,1542446254600
mdg,1999,1586630609600
mdg,2000,1846360393500
mdg,2001,2272583168300
mdg,2002,1445571283500
mdg,2003,2078657908900
mdg,2004,2642304924200
mdg,2005,2640592950700
mdg,2006,3141545021800
mdg,2007,4235997735700
mdg,2008,6892786045500
mdg,2009,6000152322000
mdg,2010,5066134751700
mdg,2011,4911745742900
mdg,2012,5026385890900
mdg,2013,4810141309700
mdg,2014,4434046185200
mdg,2015,5149593921500
mdg,2016,5861140730000
mdg,2017,5427108475600
mdg,2018,7764686087900
mdg,2019,8210684809400
mdg,2020,7407254025600
mdv,2014,15843000000
mdv,2015,18036496600
mdv,2016,18052301100
mdv,2017,20023847800
mdv,2018,21861417300
mdv,2019,21518699200
mdv,2020,14930838300
mex,1960,424553155215.52301
mex,1961,439588845713.57501
mex,1962,437752481321.31598
mex,1963,512890879050.48602
mex,1964,612986094492.19482
mex,1965,871900769075.31604
mex,1966,941505295233.48083
mex,1967,980797437605.62598
mex,1968,1137717202635.36011
mex,1969,1048088650192.93005
mex,1970,1110194849731.73999
mex,1971,1074792416711.47998
mex,1972,1197853857013.41992
mex,1973,1368879516299.30005
mex,1974,1604146157085.83008
mex,1975,1641039518755.77002
mex,1976,1645516103240.90991
mex,1977,1550964637427.84009
mex,1978,1768801657585.37012
mex,1979,2045031800339.32007
mex,1980,2305686012204.66943
mex,1981,2656294251956.70947
mex,1982,2006548429534.32007
mex,1983,1457749670724.17993
mex,1984,1536949906897.8501
mex,1985,1706983507460.15991
mex,1986,1384674632671.8501
mex,1987,1461405796734.6001
mex,1988,1636757398766.6001
mex,1989,1709547543883.05005
mex,1990,1899333721332.79004
mex,1991,2042539903800
mex,1992,2330899037000
mex,1993,2270311806000
mex,1994,2598265164000
mex,1995,1785976366000
mex,1996,2067389778000
mex,1997,2358746856000
mex,1998,2601323079000
mex,1999,2676687239000
mex,2000,2820206789000
mex,2001,2573450915000
mex,2002,2557578592000
mex,2003,2603252685000
mex,2004,2826292405000
mex,2005,2897341429000
mex,2006,3208610261000
mex,2007,3370576446000
mex,2008,3544028767000
mex,2009,3123350919000
mex,2010,3335312870000
mex,2011,3550692470000
mex,2012,3740309246000
mex,2013,3661290085000
mex,2014,3717600992000
mex,2015,3886169286000
mex,2016,3907067756000
mex,2017,3859402591000
mex,2018,3876737275000
mex,2019,3671607994000
mex,2020,3005387814000
mhl,2004,26432900
mhl,2005,29077400
mhl,2006,46280700
mhl,2007,42124200
mhl,2008,31833600
mhl,2009,56957300
mhl,2010,67678900
mhl,2011,37333100
mhl,2012,21284600
mhl,2013,42310100
mhl,2014,36758300
mhl,2015,29250114.91776
mhl,2016,40189912.43839
mhl,2017,48691268.80169
mhl,2018,50310957.90863
mhl,2019,121279852.39029
mhl,2020,44662655.59196
mkd,1990,45198768500
mkd,1991,38374155300
mkd,1992,30402263200
mkd,1993,33063749300
mkd,1994,31714157200
mkd,1995,31930900000
mkd,1996,33540000000
mkd,1997,39371800000
mkd,1998,40287300000
mkd,1999,35929600000
mkd,2000,54044000000
mkd,2001,50721000000
mkd,2002,59859000000
mkd,2003,56834000000
mkd,2004,67434000000
mkd,2005,61212000000
mkd,2006,67019000000
mkd,2007,75881000000
mkd,2008,92829000000
mkd,2009,92279000000
mkd,2010,88768000000
mkd,2011,104682000000
mkd,2012,115340000000
mkd,2013,115909000000
mkd,2014,128280000000
mkd,2015,138890000000
mkd,2016,156294000000
mkd,2017,152849000000
mkd,2018,155406000000
mkd,2019,170189000000
mkd,2020,152762000000
mli,1967,0
mli,1968,0
mli,1969,0
mli,1970,0
mli,1971,0
mli,1972,0
mli,1973,0
mli,1974,0
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,134693004500
mli,1986,207167695300
mli,1987,292090118600
mli,1988,269983531900
mli,1989,316267707100
mli,1990,315601987800
mli,1991,291586996700
mli,1992,349104033300
mli,1993,280452525300
mli,1994,325359705900
mli,1995,377658448000
mli,1996,355113118400
mli,1997,386469532900
mli,1998,433395657600
mli,1999,378920360000
mli,2000,358225542500
mli,2001,496522668300
mli,2002,412261197000
mli,2003,651573541500
mli,2004,619459847700
mli,2005,631604755100
mli,2006,699632957000
mli,2007,771967746200
mli,2008,877525867300
mli,2009,910860453400
mli,2010,1087370032500
mli,2011,1115683982100
mli,2012,999645520800
mli,2013,1154369062300
mli,2014,1222638590800
mli,2015,1359284123000
mli,2016,1606133869900
mli,2017,1268339613900
mli,2018,1131602019400
mli,2019,1272986623100
mli,2020,1032630166400
mlt,2000,1377296600
mlt,2001,1057813600
mlt,2002,910036300
mlt,2003,1251047600
mlt,2004,1339546900
mlt,2005,1618326700
mlt,2006,1434386900
mlt,2007,1499958800
mlt,2008,1494204100
mlt,2009,1352152100
mlt,2010,1640521400
mlt,2011,1318089100
mlt,2012,1331273400
mlt,2013,1338879700
mlt,2014,1401687300
mlt,2015,2413216000
mlt,2016,2600645200.95327
mlt,2017,2585232714.90392
mlt,2018,2671304585.17234
mlt,2019,2923607460.81312
mlt,2020,2873257619.70526
mmr,2011,12506763391935.09961
mmr,2012,14657831778631.30078
mmr,2013,17645654734036.10156
mmr,2014,19809900326703.5
mmr,2015,21965371634798.80078
mmr,2016,24698592700000
mmr,2017,26697960682200
mmr,2018,26288769900000
mmr,2019,26702055900000
mmr,2020,27283855624800
mne,2006,580345000
mne,2007,875899000
mne,2008,1183547000
mne,2009,787469000
mne,2010,680330000
mne,2011,608971000
mne,2012,618105000
mne,2013,636926000
mne,2014,652687000
mne,2015,704716000
mne,2016,888047000
mne,2017,1126692000
mne,2018,1267929000
mne,2019,1308987000
mne,2020,1053484000
mng,2010,5633718470331.37988
mng,2011,9169530781621.92188
mng,2012,10767033609071.59961
mng,2013,10912551650624.69922
mng,2014,7631794954160.48047
mng,2015,5612391909400
mng,2016,5514070932900
mng,2017,7255537605100
mng,2018,11037546368500
mng,2019,11057252752800
mng,2020,6561374191200
moz,1980,2756312011.86333
moz,1981,2869320716.33928
moz,1982,2748406151.2757
moz,1983,2261938411.10321
moz,1984,2555990226.33233
moz,1985,2387294899.08616
moz,1986,2745388983.15236
moz,1987,3165433511.42056
moz,1988,3478811570.93719
moz,1989,3684061393.16671
moz,1990,4108230759.98564
moz,1991,24976107100
moz,1992,22726579500
moz,1993,25563616400
moz,1994,27664821300
moz,1995,38495712500
moz,1996,35770340300
moz,1997,39100003700
moz,1998,46124277200
moz,1999,75249726600
moz,2000,69033905600
moz,2001,62987262300
moz,2002,65824258300
moz,2003,64724121500
moz,2004,62751249700
moz,2005,65937572800
moz,2006,72120587400
moz,2007,78241842000
moz,2008,100233987800
moz,2009,107283805500
moz,2010,116493843800
moz,2011,149566472900
moz,2012,262347430100
moz,2013,286744456300
moz,2014,293582124800
moz,2015,246840157000
moz,2016,249878128900
moz,2017,207177124500
moz,2018,294940984400
moz,2019,304481546900
moz,2020,372574289100
mrt,1961,4296934452.60091
mrt,1962,5339469836.4244
mrt,1963,3268488081.13271
mrt,1964,1901921873.75346
mrt,1965,1838524541.08499
mrt,1966,1817222647.20635
mrt,1967,2938772190.66997
mrt,1968,4155299194.85355
mrt,1969,3433319113.9859
mrt,1970,3771065126.4031
mrt,1971,3983602956.35579
mrt,1972,5261833233.65728
mrt,1973,1426502112.93947
mrt,1974,2980414998.94789
mrt,1975,6060131465.6826
mrt,1976,8087649839.47629
mrt,1977,7318661408.73646
mrt,1978,5771275193.23391
mrt,1979,4980304520.78185
mrt,1980,7308410633.20114
mrt,1981,8742521155.86335
mrt,1982,9606686614.07875
mrt,1983,11042886105.3969
mrt,1984,15018325798.1818
mrt,1985,17825961326.3061
mrt,1986,18782239624.7009
mrt,1987,18429610775.81549
mrt,1988,17866523888.4761
mrt,1989,12246480601.1409
mrt,1990,12935678164.2545
mrt,1991,12575091700
mrt,1992,12224557000
mrt,1993,19957703300
mrt,1994,4728681500
mrt,1995,25017386200
mrt,1996,22593365000
mrt,1997,25032320900
mrt,1998,20003289700
mrt,1999,21292892400
mrt,2000,19162525300
mrt,2001,18945443000
mrt,2002,17914574700
mrt,2003,38967920800
mrt,2004,55495666100
mrt,2005,80186834200
mrt,2006,55239815000
mrt,2007,56117636800
mrt,2008,57835356200
mrt,2009,48499721500
mrt,2010,60538587100
mrt,2011,79261419700
mrt,2012,103137177100
mrt,2013,100996243100
mrt,2014,83414200000
mrt,2015,77623369800
mrt,2016,71401147900
mrt,2017,88334486700
mrt,2018,110588943900
mrt,2019,119340742400
mrt,2020,112840585700
mus,2006,46856716100
mus,2007,54772479600
mus,2008,55489758600
mus,2009,60481414800
mus,2010,60061770700
mus,2011,60923891700
mus,2012,60432720100
mus,2013,58440606900
mus,2014,54917324900
mus,2015,51932998500
mus,2016,53857721900
mus,2017,56416601400
mus,2018,62572077000
mus,2019,66420477200
mus,2020,49598073700
mys,1960,5959382658.34168
mys,1961,6527227773.46878
mys,1962,7836259734.54107
mys,1963,8287546477.69988
mys,1964,8454911815.95806
mys,1965,9369440722.05359
mys,1966,9937286276.29037
mys,1967,10633643426.7249
mys,1968,11090907440.663
mys,1969,10427425773.5128
mys,1970,14228997872.5909
mys,1971,14396362771.7394
mys,1972,15576882477.9494
mys,1973,19820775688.4609
mys,1974,26207536226.3991
mys,1975,20454370452.8276
mys,1976,22824375496.973
mys,1977,27929003384.1182
mys,1978,30197394385.9064
mys,1979,34235069943.2058
mys,1980,40681604396.4883
mys,1981,47675062364.5076
mys,1982,54528052657.8868
mys,1983,58691253097.0992
mys,1984,61904057821.9952
mys,1985,49689419522.8431
mys,1986,43006778318.0166
mys,1987,41889022315.2034
mys,1988,52757429586.285
mys,1989,64879192784.4315
mys,1990,78757892115.1454
mys,1991,101989784500
mys,1992,105474568300
mys,1993,129496518300
mys,1994,145886416900
mys,1995,183493887200
mys,1996,194100427300
mys,1997,215908857700
mys,1998,122972340500
mys,1999,118223012000
mys,2000,153482666500
mys,2001,139178818000
mys,2002,150185600600
mys,2003,147915962600
mys,2004,158063616600
mys,2005,154173159100
mys,2006,167396721300
mys,2007,185041395200
mys,2008,188497856000
mys,2009,170235228300
mys,2010,210887914000
mys,2011,220420985200
mys,2012,260712592000
mys,2013,273369928600
mys,2014,280338599200
mys,2015,299228626000
mys,2016,312487338000
mys,2017,332125000000
mys,2018,326914000000
mys,2019,314594000000
mys,2020,276714000000
nam,1980,8238073527.79046
nam,1981,7457665615.87772
nam,1982,6177630383.79767
nam,1983,4736188818.68529
nam,1984,4055167731.81044
nam,1985,4033449912.03115
nam,1986,3730407570.50948
nam,1987,3985080310.91707
nam,1988,4536338063.99967
nam,1989,4918842499.77449
nam,1990,6250656939.94814
nam,1991,4678234700
nam,1992,6445101500
nam,1993,6577010700
nam,1994,7328060400
nam,1995,8310632900
nam,1996,9761559400
nam,1997,8515558400
nam,1998,10691429400
nam,1999,11007799000
nam,2000,10072852800
nam,2001,13680043800
nam,2002,13271761400
nam,2003,12778166700
nam,2004,13632572100
nam,2005,14222575600
nam,2006,18303467900
nam,2007,20587044800
nam,2008,25456101400
nam,2009,25553590900
nam,2010,26271056100
nam,2011,25090200100
nam,2012,34594096000
nam,2013,36743866700
nam,2014,47695774000
nam,2015,44618101200
nam,2016,32244355400
nam,2017,28949446000
nam,2018,23415524700
nam,2019,23622114000
nam,2020,20681905200
ner,1990,286350857754.888
ner,1991,265374431700
ner,1992,224650699000
ner,1993,175654932200
ner,1994,318477542000
ner,1995,302029992700
ner,1996,368864618200
ner,1997,341621211000
ner,1998,450350254200
ner,1999,357446628100
ner,2000,369564152100
ner,2001,460709975000
ner,2002,511626295500
ner,2003,474245288100
ner,2004,473395993300
ner,2005,666617424400
ner,2006,709087698900
ner,2007,721371529100
ner,2008,1109087020600
ner,2009,1189668877600
ner,2010,1433912421000
ner,2011,1425417328200
ner,2012,1435510863800
ner,2013,1515088367100
ner,2014,1678908059600
ner,2015,1852498000000
ner,2016,1649538623700
ner,2017,1630053955800
ner,2018,1933119517800
ner,2019,2178716825500
ner,2020,2276407567100
nga,1981,15788688404932.80078
nga,1982,12892103034648.80078
nga,1983,10197386740942.90039
nga,1984,7119347321729.13965
nga,1985,6031343790732.01953
nga,1986,6046097722173.12988
nga,1987,5662953524400.59961
nga,1988,6032673130506.76953
nga,1989,6442006488165.40918
nga,1990,7337049466287.28027
nga,1991,7241486325800
nga,1992,7279151811800
nga,1993,7829609830400
nga,1994,7637483838800
nga,1995,7135119420700
nga,1996,7622603879300
nga,1997,8070616586100
nga,1998,8185649393500
nga,1999,8406954920700
nga,2000,9020918406700
nga,2001,6964796422900
nga,2002,7682716510100
nga,2003,9335692675500
nga,2004,7544845461900
nga,2005,7790272005400
nga,2006,10964329301300
nga,2007,8601544017800
nga,2008,8418883869500
nga,2009,9224109584200
nga,2010,9591062086600
nga,2011,8831928625000
nga,2012,9128669680800
nga,2013,9842214337000
nga,2014,11120361367900
nga,2015,10949730125200
nga,2016,10438536552400
nga,2017,10247558113600
nga,2018,11209212855000
nga,2019,11917739193400
nga,2020,11081172338000
nic,1960,7282202710.95646
nic,1961,7957777124.23551
nic,1962,9940107100.18403
nic,1963,10970258480.163
nic,1964,14650346227.646
nic,1965,17015710390.7359
nic,1966,19159108234.3827
nic,1967,19153985934.7033
nic,1968,16715771287.2834
nic,1969,19229112996.6686
nic,1970,19452786749.3381
nic,1971,20093643353.6786
nic,1972,13459126979.9686
nic,1973,27510164145.1185
nic,1974,38695559211.8186
nic,1975,22905216733.2897
nic,1976,23448180499.3119
nic,1977,40116712800.6625
nic,1978,16467624325.0344
nic,1979,-7190570461.13512
nic,1980,19862001579.2856
nic,1981,30371822232.7066
nic,1982,25030401955.8541
nic,1983,27215916485.7544
nic,1984,27454957137.4621
nic,1985,27291043547.7196
nic,1986,26954110057.6934
nic,1987,26539203783.6576
nic,1988,18736803083.0322
nic,1989,16220462609.3471
nic,1990,14169726195.4542
nic,1991,15888500300
nic,1992,16656704900
nic,1993,13597396100
nic,1994,17194558300
nic,1995,19705599500
nic,1996,23795406700
nic,1997,28855095600
nic,1998,29825310700
nic,1999,38963674000
nic,2000,32398435300
nic,2001,29679612600
nic,2002,27573734000
nic,2003,27288848000
nic,2004,30204562400
nic,2005,33623484700
nic,2006,33575000000
nic,2007,39647000000
nic,2008,43601000000
nic,2009,29829000000
nic,2010,33025000000
nic,2011,42657000000
nic,2012,45065000000
nic,2013,46631000000
nic,2014,46426000000
nic,2015,59263000000
nic,2016,59107000000
nic,2017,59822000000
nic,2018,44804000000
nic,2019,31558000000
nic,2020,36181000000
nld,1969,62107110300
nld,1970,67629684000
nld,1971,66438935000
nld,1972,62508921000
nld,1973,67404710000
nld,1974,67577797000
nld,1975,61723128000
nld,1976,64421721000
nld,1977,67688811000
nld,1978,68324144000
nld,1979,66143608000
nld,1980,67999835000
nld,1981,59053641000
nld,1982,56374601000
nld,1983,60261931000
nld,1984,64749872000
nld,1985,68404370000
nld,1986,73717585000
nld,1987,72699359000
nld,1988,79257025000
nld,1989,85558593000
nld,1990,87597041000
nld,1991,87981984000
nld,1992,90265396000
nld,1993,83631378000
nld,1994,88519404000
nld,1995,93456174000
nld,1996,100617602000
nld,1997,107821766000
nld,1998,114837132000
nld,1999,122110769000
nld,2000,123923904000
nld,2001,128709877000
nld,2002,120055541000
nld,2003,117687089000
nld,2004,118811706000
nld,2005,122898834000
nld,2006,130999524000
nld,2007,150741179000
nld,2008,147304556000
nld,2009,129776817000
nld,2010,127636840000
nld,2011,130267510000
nld,2012,122411279000
nld,2013,121707443000
nld,2014,120085699000
nld,2015,155079000000
nld,2016,144627000000
nld,2017,150648433000
nld,2018,156514647000
nld,2019,168516976000
nld,2020,159351797000
nor,1970,281044000000
nor,1971,312248000000
nor,1972,295158000000
nor,1973,336284000000
nor,1974,368410000000
nor,1975,381901000000
nor,1976,409919000000
nor,1977,412359000000
nor,1978,341776000000
nor,1979,350197000000
nor,1980,373049000000
nor,1981,381406000000
nor,1982,395536000000
nor,1983,374989000000
nor,1984,416978000000
nor,1985,428759000000
nor,1986,497043000000
nor,1987,474733000000
nor,1988,447682000000
nor,1989,416578000000
nor,1990,391496000000
nor,1991,369864000000
nor,1992,366333000000
nor,1993,387073000000
nor,1994,417198000000
nor,1995,458289000000
nor,1996,465006000000
nor,1997,546125000000
nor,1998,615093000000
nor,1999,570145000000
nor,2000,574719000000
nor,2001,547343000000
nor,2002,541669000000
nor,2003,531110000000
nor,2004,618666000000
nor,2005,684025000000
nor,2006,766501000000
nor,2007,850543000000
nor,2008,857300000000
nor,2009,738388000000
nor,2010,760520000000
nor,2011,796504000000
nor,2012,829639000000
nor,2013,886460000000
nor,2014,880147000000
nor,2015,855175000000
nor,2016,870570000000
nor,2017,897526000000
nor,2018,936184000000
nor,2019,976029000000
nor,2020,912012000000
npl,2001,177089341108.74399
npl,2002,152242727658.16501
npl,2003,162098078271.82599
npl,2004,190371625114.29501
npl,2005,208387708676.89896
npl,2006,217630914562.09695
npl,2007,228570533257.84399
npl,2008,296261892263.29199
npl,2009,321699108692.35797
npl,2010,432486533669.05402
npl,2011,433624656126.078
npl,2012,453543947778.96802
npl,2013,493898743868.20496
npl,2014,567566809062.16895
npl,2015,607188370052.86096
npl,2016,560903843021.58105
npl,2017,870362581142.03394
npl,2018,976405956553.83813
npl,2019,1085030486427.05005
npl,2020,765126622280.13501
nzl,1970,14846485000
nzl,1971,15919816000
nzl,1972,16717623000
nzl,1973,21922295000
nzl,1974,26974066000
nzl,1975,18204240000
nzl,1976,19104990000
nzl,1977,16923509000
nzl,1978,14413519000
nzl,1979,16271033000
nzl,1980,15037232000
nzl,1981,18142171000
nzl,1982,19483456000
nzl,1983,20549218000
nzl,1984,23193942000
nzl,1985,22235665000
nzl,1986,21737603000
nzl,1987,20771834000
nzl,1988,20600798000
nzl,1989,23585875000
nzl,1990,21671123000
nzl,1991,18079349000
nzl,1992,19565971000
nzl,1993,23409459000
nzl,1994,26594617000
nzl,1995,29119294000
nzl,1996,30012127000
nzl,1997,30243404000
nzl,1998,28805188000
nzl,1999,33249995000
nzl,2000,32791745000
nzl,2001,35501442000
nzl,2002,38018589000
nzl,2003,43427226000
nzl,2004,47368603000
nzl,2005,49294113000
nzl,2006,46640352000
nzl,2007,52009188000
nzl,2008,47566533000
nzl,2009,41250002000
nzl,2010,44317908000
nzl,2011,47896774000
nzl,2012,49657700000
nzl,2013,53518400000
nzl,2014,58044960000
nzl,2015,59367000000
nzl,2016,61194620000
nzl,2017,66360148000
nzl,2018,69722798000
nzl,2019,68859008000
nzl,2020,65204843000
omn,1998,4545926317.98401
omn,1999,3651560369.37229
omn,2000,2595234730.53571
omn,2001,2868803860.0478
omn,2002,3215824528.42753
omn,2003,3478279179.09971
omn,2004,4768557575.96078
omn,2005,2243982927.4921
