geo,time,dt_tds_dppg_cd
mwi,2005,59553463
mwi,2006,49656930.9
mwi,2007,31180398.3
mwi,2008,31588576.4
mwi,2009,37254830.4
mwi,2010,19745711.8
mwi,2011,21256293.2
mwi,2012,24103482
mwi,2013,35478091.6
mwi,2014,41932310.3
mwi,2015,45942285.9
mwi,2016,49835973.2
mwi,2017,48273769.2
mwi,2018,54466089.2
mwi,2019,79013199.9
mwi,2020,72609782.7
ner,1970,2399151.4
ner,1971,2181274.1
ner,1972,2349136.9
ner,1973,2615390.4
ner,1974,3086079.8
ner,1975,8109186.4
ner,1976,9174372.7
ner,1977,9143065.9
ner,1978,9293875.4
ner,1979,13090304.2
ner,1980,38921608.4
ner,1981,63005110.8
ner,1982,110955436.3
ner,1983,61479910.4
ner,1984,39751705.2
ner,1985,51792104.9
ner,1986,70456668.5
ner,1987,81269546.7
ner,1988,78002519.4
ner,1989,33114902.2
ner,1990,17442103.1
ner,1991,37690571.9
ner,1992,11998003.6
ner,1993,46460170.5
ner,1994,23369466.5
ner,1995,14152648.7
ner,1996,14474533.5
ner,1997,29675685.9
ner,1998,21447946.5
ner,1999,22115288.8
ner,2000,20122049
ner,2001,19540188.8
ner,2002,14165530.5
ner,2003,22956120.7
ner,2004,24382310.7
ner,2005,26067139.1
ner,2006,46358596
ner,2007,16147922.9
ner,2008,17326113.2
ner,2009,29138927.4
ner,2010,17444497.3
ner,2011,25876538
ner,2012,33943638.4
ner,2013,64926418.8
ner,2014,103094330.5
ner,2015,77328366.9
ner,2016,104186044.5
ner,2017,125463484.5
ner,2018,115468005.9
ner,2019,127476340.8
ner,2020,162769526.3
nga,1970,57757804.7
nga,1971,58768727.2
nga,1972,62360202.3
nga,1973,200767228
nga,1974,163320098.8
nga,1975,243339816.8
nga,1976,371576536.7
nga,1977,104031601.6
nga,1978,97966660.8
nga,1979,260303107.2
nga,1980,502977021.2
nga,1981,901445497.7
nga,1982,1406438334.9
nga,1983,1877675212
nga,1984,3057491742.7
nga,1985,3825665434
nga,1986,1670752904.8
nga,1987,914108447.1
nga,1988,2054690888.8
nga,1989,2063342334.5
nga,1990,3285164233.7
nga,1991,2856327131.1
nga,1992,2360072768.9
nga,1993,1428898007.2
nga,1994,1809673345.8
nga,1995,1747670393.8
nga,1996,2152812518.2
nga,1997,1361418564
nga,1998,1275115636.3
nga,1999,974367450.9
nga,2000,1729267864.2
nga,2001,2468039551.1
nga,2002,1430090085.9
nga,2003,1627895016.9
nga,2004,1705135681.4
nga,2005,8800306824.7
nga,2006,6700510062.8
nga,2007,1002007179.5
nga,2008,427512564.4
nga,2009,426303505.6
nga,2010,306840267.7
nga,2011,351584895.6
nga,2012,251710245.3
nga,2013,393272037.3
nga,2014,264009952.9
nga,2015,397124447.8
nga,2016,354744103
nga,2017,343981136.1
nga,2018,1434311566.4
nga,2019,1391065932.1
nga,2020,1556774139.8
nic,1970,26219185.8
nic,1971,34803068.3
nic,1972,35717153.2
nic,1973,72916393.9
nic,1974,54232080.6
nic,1975,60167153
nic,1976,80990361.2
nic,1977,105872517.2
nic,1978,103535331.5
nic,1979,62648728.6
nic,1980,93394016.4
nic,1981,168948992.5
nic,1982,171581761.3
nic,1983,89638663.6
nic,1984,68810833
nic,1985,60805503.2
nic,1986,40319336.9
nic,1987,71528455.9
nic,1988,32857000
nic,1989,16741000
nic,1990,13919000
nic,1991,540689084.6
nic,1992,84373664.2
nic,1993,122992240.4
nic,1994,198109995.5
nic,1995,267595793.5
nic,1996,197734889.2
nic,1997,313816986.9
nic,1998,178075385.9
nic,1999,137725961.7
nic,2000,149840994
nic,2001,125388326.2
nic,2002,103326772.2
nic,2003,123579785.6
nic,2004,66278236.4
nic,2005,107810322.3
nic,2006,97901808
nic,2007,243838084.9
nic,2008,91456556.9
nic,2009,99487476.9
nic,2010,89346848.4
nic,2011,102746525.6
nic,2012,91899261.6
nic,2013,97835205
nic,2014,118913507.3
nic,2015,132736878.2
nic,2016,163293922.7
nic,2017,204756555
nic,2018,228541854.9
nic,2019,295592908.3
nic,2020,346812902.1
npl,1970,2711026.3
npl,1971,359556.8
npl,1972,439163.4
npl,1973,632292.4
npl,1974,946788.9
npl,1975,1838286.9
npl,1976,1890736.6
npl,1977,2917365
npl,1978,2725958.7
npl,1979,3281004.7
npl,1980,3976909.5
npl,1981,4718129.9
npl,1982,5758978.2
npl,1983,7692094.1
npl,1984,9502397.5
npl,1985,13235445.4
npl,1986,22216296
npl,1987,28448573.3
npl,1988,41020227.2
npl,1989,49364521.9
npl,1990,51627518.7
npl,1991,54183992.9
npl,1992,61441732.8
npl,1993,63074608.3
npl,1994,71361888.2
npl,1995,74285286.8
npl,1996,68949929.4
npl,1997,83400509.6
npl,1998,80026100
npl,1999,99397400
npl,2000,95222761.4
npl,2001,88211308
npl,2002,96750682.2
npl,2003,109619496.8
npl,2004,115131411.8
npl,2005,115921076.9
npl,2006,134221818.5
npl,2007,142207495.3
npl,2008,159840079.2
npl,2009,171888510.2
npl,2010,180763093.5
npl,2011,188844616.6
npl,2012,207874445.1
npl,2013,200536465.8
npl,2014,206182778.2
npl,2015,197412355.2
npl,2016,205023077.9
npl,2017,208359729.7
npl,2018,214925166
npl,2019,245626826.2
npl,2020,255821546.8
pak,1970,226557929.5
pak,1971,171477567.6
pak,1972,182621205.3
pak,1973,190187502.8
pak,1974,202232940.5
pak,1975,256955128.1
pak,1976,283547309.3
pak,1977,328595918.4
pak,1978,380914021.4
pak,1979,513642842.9
pak,1980,591718371.9
pak,1981,564815087.5
pak,1982,588544443.5
pak,1983,1102712361
pak,1984,929299621.9
pak,1985,1017374170
pak,1986,1018811786.4
pak,1987,1125976333.2
pak,1988,1264323728.7
pak,1989,1281652894.6
pak,1990,1360574478
pak,1991,1504234449.1
pak,1992,1750633090
pak,1993,1903433475.6
pak,1994,2870708726.9
pak,1995,2315723766.5
pak,1996,2272280921.1
pak,1997,2979583629.5
pak,1998,1553681609.8
pak,1999,1704950230.4
pak,2000,1784967126.9
pak,2001,2030378585
pak,2002,2115916840
pak,2003,1949420682.4
pak,2004,3122635183.5
pak,2005,1745359734.1
pak,2006,1820197846.1
pak,2007,1970283394.7
pak,2008,2202523747.7
pak,2009,2447544445.9
pak,2010,2922093967.6
pak,2011,2101869461.9
pak,2012,2089437501.7
pak,2013,2515972173.8
pak,2014,2470346396.8
pak,2015,3146811141.5
pak,2016,3721903803.8
pak,2017,5918564496.8
pak,2018,4633248831.7
pak,2019,8955542309.2
pak,2020,6296593651.9
pan,1970,30481000
pan,1971,40350000
pan,1972,52016000
pan,1973,87024000
pan,1974,135557000
pan,1975,72370000
pan,1976,100531000
pan,1977,161442000
pan,1978,564852000
pan,1979,387920021.1
pan,1980,466397409
pan,1981,494242620.2
pan,1982,618511271.7
pan,1983,480272033.4
pan,1984,536948711.7
pan,1985,406939915.7
pan,1986,440871773
pan,1987,354715776.9
pan,1988,27762157.1
pan,1989,12576097.5
pan,1990,141421326.9
pan,1991,181451709.4
pan,1992,632450371.7
pan,1993,215447656.2
pan,1994,303785468.5
pan,1995,234568623.3
pan,1996,802924342.2
pan,1997,1494295017.5
pan,1998,565614271.4
pan,1999,596940903.8
pan,2000,751789259.2
pan,2001,976743984
pan,2002,1387873563.1
pan,2003,762341618.6
pan,2004,1060742699.2
pan,2005,1682683847.3
pan,2006,2275703208.5
pan,2007,771115622.9
pan,2008,1536582969.9
pan,2009,817814784.1
pan,2010,840205968.8
pan,2011,1211382926.9
pan,2012,1614080855.2
pan,2013,1433322441
pan,2014,905168229.4
pan,2015,1482931839.5
pan,2016,1258641821.5
pan,2017,1811055570.1
pan,2018,1391869871
pan,2019,1537980310.7
pan,2020,2841431815.4
per,1970,149880396.7
per,1971,178066790.3
per,1972,193583790.4
per,1973,412199551.1
per,1974,448853188
per,1975,456328287.9
per,1976,468592532
per,1977,659887421.5
per,1978,769406210.8
per,1979,944590414.2
per,1980,1520795110.3
per,1981,1911628234.1
per,1982,1535242461.3
per,1983,775094984.9
per,1984,702644489
per,1985,726927099.4
per,1986,501105617.1
per,1987,370060856.4
per,1988,228896776.1
per,1989,269258610
per,1990,179461034.2
per,1991,908366919.6
per,1992,745263194.2
per,1993,1708826588.8
per,1994,943554969.3
per,1995,904721304
per,1996,2398209538.4
per,1997,2834614702
per,1998,1551882380.2
per,1999,2005150203.7
per,2000,2091658459.9
per,2001,1753430548.6
per,2002,3099849316.8
per,2003,2218320507.7
per,2004,2447714821.7
per,2005,4440196669.7
per,2006,2538583477.4
per,2007,7378677503
per,2008,3802692312.6
per,2009,2916650584.2
per,2010,4585583413.8
per,2011,1892972629.7
per,2012,2317018436
per,2013,3796366215.9
per,2014,1887187622.7
per,2015,1717671528.3
per,2016,1856126634
per,2017,4714606555.4
per,2018,2244532500.1
per,2019,2334533114.4
per,2020,1209305273.1
phl,1970,101130334.3
phl,1971,97283883.5
phl,1972,139432904.8
phl,1973,238958914.9
phl,1974,199102313.7
phl,1975,236164745.1
phl,1976,256136427.4
phl,1977,318001626.6
phl,1978,618711066.1
phl,1979,783724810.7
phl,1980,596241125.7
phl,1981,865586350.9
phl,1982,1041311253
phl,1983,1200365270.1
phl,1984,1152456469.2
phl,1985,1236183530.9
phl,1986,1865547180.3
phl,1987,2334772773.5
phl,1988,2571238642
phl,1989,2222153511.7
phl,1990,2896463677.5
phl,1991,2757969816.4
phl,1992,3790680280
phl,1993,4254544712.4
phl,1994,3630164333.8
phl,1995,4293780603.7
phl,1996,4038951002.9
phl,1997,3280058304.2
phl,1998,3602051658.7
phl,1999,4260196610.1
phl,2000,4396663470.3
phl,2001,5471123496.9
phl,2002,5524742068.3
phl,2003,5640871630.6
phl,2004,6846471132.1
phl,2005,5762213577.7
phl,2006,8477626004.1
phl,2007,5076737962.1
phl,2008,6457205091.9
phl,2009,6681956406
phl,2010,9790158425.8
phl,2011,7737211775.5
phl,2012,5478150007.4
phl,2013,5430498732.1
phl,2014,5149383068.6
phl,2015,5582893067.1
phl,2016,6509580947.4
phl,2017,5261690603.8
phl,2018,4670864186.4
phl,2019,6412250701.4
phl,2020,5612986433.4
png,1970,1355920
png,1971,2301346.9
png,1972,5078815.2
png,1973,7511188.2
png,1974,18294739.6
png,1975,20159825
png,1976,26333540.6
png,1977,27079532.5
png,1978,30632093.4
png,1979,48992054.5
png,1980,61216914.9
png,1981,67229184.8
png,1982,95775430.8
png,1983,97987112.7
png,1984,128572095.6
png,1985,125277986.4
png,1986,116803494.7
png,1987,169486791.6
png,1988,310940772.6
png,1989,231341474.5
png,1990,270289924.9
png,1991,234125576
png,1992,198678775.6
png,1993,255680747.1
png,1994,329945793.5
png,1995,286319990.1
png,1996,247434407.8
png,1997,271679515.6
png,1998,169882801.6
png,1999,161070967.9
png,2000,169403243.9
png,2001,145710695.5
png,2002,140366262.7
png,2003,171494230.6
png,2004,175594040.1
png,2005,151988267.2
png,2006,158310890
png,2007,210753918
png,2008,195176365.1
png,2009,83225851.1
png,2010,83788685
png,2011,98495199.8
png,2012,96171952.8
png,2013,92661418.3
png,2014,93871605.4
png,2015,87353453.8
png,2016,98181364.9
png,2017,134311605.3
png,2018,180898991.7
png,2019,430791699
png,2020,1008423569.6
pry,1970,13104426.9
pry,1971,15648794.3
pry,1972,19123735.5
pry,1973,20275438
pry,1974,21906782.8
pry,1975,27276295.2
pry,1976,25509563.9
pry,1977,33180293.6
pry,1978,45503758.8
pry,1979,62962032.1
pry,1980,88100123.9
pry,1981,78432120.3
pry,1982,89914108.7
pry,1983,92976869.5
pry,1984,121856567.2
pry,1985,158381514.2
pry,1986,210396620.5
pry,1987,226289724
pry,1988,304235400.1
pry,1989,147673394.1
pry,1990,200269461.6
pry,1991,244728949.9
pry,1992,614489512.2
pry,1993,276648210.4
pry,1994,232464856.4
pry,1995,250803045.7
pry,1996,193649291.4
pry,1997,186474261.7
pry,1998,180302529.5
pry,1999,197987723.3
pry,2000,213551696.2
pry,2001,230817360.1
pry,2002,204354157.1
pry,2003,217396389.4
pry,2004,353520353.9
pry,2005,316594640.9
pry,2006,325097142
pry,2007,310146352.7
pry,2008,334064406.4
pry,2009,360312863.5
pry,2010,304957748.8
pry,2011,310785652
pry,2012,301332651.5
pry,2013,275506846.6
pry,2014,273590892.3
pry,2015,317925011.1
pry,2016,410642725.2
pry,2017,419749391.6
pry,2018,462197420.1
pry,2019,536953499.3
pry,2020,576333956.7
rou,1976,1523000
rou,1977,16709000
rou,1978,28898000
rou,1979,57958000
rou,1980,1156136903.7
rou,1981,1634737692.6
rou,1982,2672441479.9
rou,1983,1660158647
rou,1984,1848847670.6
rou,1985,1755828223
rou,1986,1626504075.5
rou,1987,2093344960.8
rou,1988,3762002094.5
rou,1989,1729999000
rou,1991,16874000
rou,1992,95886355.4
rou,1993,193543142.6
rou,1994,395021036.2
rou,1995,396197908.5
rou,1996,2026933908.8
rou,1997,1917764612.6
rou,1998,1911277514.2
rou,1999,1903206519.5
rou,2000,1423574394.1
rou,2001,1678773945.9
rou,2002,1822191672.5
rou,2003,1993902280.6
rou,2004,2133547327.5
rou,2005,2369335945.4
rou,2006,2143068709
rou,2007,2274187708.4
rou,2008,3443802373.4
rou,2009,2163781659.3
rou,2010,2767517986.7
rou,2011,2025196234.3
rou,2012,3160748864.6
rou,2013,2495994694.6
rou,2014,2560573295.6
rou,2015,6044331119
rou,2016,4022114826.5
rou,2017,3570685234.3
rou,2018,5963114945.3
rou,2019,4883133672.5
rou,2020,4411695158.6
rus,1992,1358414235.8
rus,1993,2103736878.8
rus,1994,3294589010.9
rus,1995,5864183679.2
rus,1996,6323332854.7
rus,1997,5955740166
rus,1998,7161403348.2
rus,1999,4248499370.5
rus,2000,4713058530.2
rus,2001,9146893441.9
rus,2002,7818888030.4
rus,2003,10636392615.3
rus,2004,10327831380.6
rus,2005,27671366092.1
rus,2006,35852619713.8
rus,2007,16134351210.8
rus,2008,32952668344.5
rus,2009,21675962106.9
rus,2010,31708088763.2
rus,2011,23929301644.5
rus,2012,16477446510.9
rus,2013,22386177549.7
rus,2014,51020492923.9
rus,2015,47153434987.5
rus,2016,52305192767.7
rus,2017,27089632005.4
rus,2018,61980769851.2
rus,2019,40281079267.6
rus,2020,47944829117.7
rwa,1970,344951
rwa,1971,410318
rwa,1972,480187.8
rwa,1973,140749
rwa,1974,471540.6
rwa,1975,413915.7
rwa,1976,958595.4
rwa,1977,1321602.3
rwa,1978,1775070.5
rwa,1979,1947620.5
rwa,1980,4247182.7
rwa,1981,4346731.1
rwa,1982,4573937.8
rwa,1983,7438344.2
rwa,1984,9780619.8
rwa,1985,13578002.2
rwa,1986,15483413.2
rwa,1987,18611205.4
rwa,1988,17012554.3
rwa,1989,21449894.2
rwa,1990,15023679.5
rwa,1991,17644837.4
rwa,1992,15103275
rwa,1993,15445150.6
rwa,1994,3217524.2
rwa,1995,19693938
rwa,1996,15185922.5
rwa,1997,17314481
rwa,1998,14756793.5
rwa,1999,20236285.3
rwa,2000,21577212.4
rwa,2001,16459305.5
rwa,2002,15200648.9
rwa,2003,19717960.4
rwa,2004,25141819.1
rwa,2005,23331358.7
rwa,2006,25634552
rwa,2007,22639407.7
rwa,2008,14142124.9
rwa,2009,11018440.3
rwa,2010,13932398.1
rwa,2011,18308723.6
rwa,2012,20591411.3
rwa,2013,37400517.2
rwa,2014,52880983.8
rwa,2015,56573861
rwa,2016,64754950.2
rwa,2017,73330491.3
rwa,2018,80298880.4
rwa,2019,87219175.6
rwa,2020,113329991.2
sdn,1970,32999616.6
sdn,1971,39081467.7
sdn,1972,48777377.3
sdn,1973,54594378.9
sdn,1974,59724542.6
sdn,1975,109578009.4
sdn,1976,103132242.2
sdn,1977,80922713.6
sdn,1978,101516425.1
sdn,1979,72822504.4
sdn,1980,102304852.4
sdn,1981,147389946
sdn,1982,115280022.6
sdn,1983,77746916.3
sdn,1984,63796456.9
sdn,1985,89151885.5
sdn,1986,198294582.9
sdn,1987,62569917.1
sdn,1988,78296901.3
sdn,1989,56582221.1
sdn,1990,23242735.4
sdn,1991,22157907.5
sdn,1992,24824194.7
sdn,1993,17225585.7
sdn,1994,2931549.2
sdn,1995,16936282.2
sdn,1996,259869.5
sdn,1997,298874.4
sdn,1998,2971086.9
sdn,1999,12373415.1
sdn,2000,184980381
sdn,2001,180149177
sdn,2002,118180365
sdn,2003,246624505.1
sdn,2004,283555429.7
sdn,2005,358383507.7
sdn,2006,263225473.3
sdn,2007,306638950.2
sdn,2008,288586691.6
sdn,2009,479643762.6
sdn,2010,484001216.7
sdn,2011,520106304.8
sdn,2012,353779342.3
sdn,2013,286523274.2
sdn,2014,248576897.7
sdn,2015,514163476.4
sdn,2016,282457419.6
sdn,2017,225611447.5
sdn,2018,208574548
sdn,2019,178771527.8
sdn,2020,141775280.5
sen,1970,9126338.9
sen,1971,12132350.3
sen,1972,13200236
sen,1973,29471426.4
sen,1974,33938983.2
sen,1975,39531332.4
sen,1976,42816140.9
sen,1977,57020664.6
sen,1978,102550950
sen,1979,134538989.4
sen,1980,218667249.8
sen,1981,125511301.7
sen,1982,65101456.8
sen,1983,68999091
sen,1984,100948869.5
sen,1985,97689900.7
sen,1986,192935019.6
sen,1987,269557816.7
sen,1988,271671099.9
sen,1989,270958991.6
sen,1990,210913777.6
sen,1991,219509577.6
sen,1992,130513419.4
sen,1993,77143757.3
sen,1994,179914978.2
sen,1995,218874306.3
sen,1996,231882526.8
sen,1997,168348289.1
sen,1998,228514825.3
sen,1999,181496187.1
sen,2000,182318030.3
sen,2001,160464078.7
sen,2002,178486597.6
sen,2003,190000227.5
sen,2004,278620371.7
sen,2005,127760809.8
sen,2006,157842126.2
sen,2007,106405354.9
sen,2008,123380338
sen,2009,137959662.3
sen,2010,148126363.3
sen,2011,246908527.8
sen,2012,227998219.2
sen,2013,252325207.6
sen,2014,284156148.9
sen,2015,239073617.4
sen,2016,289658524
sen,2017,487203057.5
sen,2018,657391112.1
sen,2019,883883109.2
sen,2020,1335389110.8
slb,1978,14517
slb,1979,24850.9
slb,1980,45283.9
slb,1981,101167.4
slb,1982,98179.7
slb,1983,155132.8
slb,1984,1749014.9
slb,1985,2621848
slb,1986,2706895.2
slb,1987,3252851.2
slb,1988,6528360.3
slb,1989,9276198.2
slb,1990,10112887.1
slb,1991,11302205.8
slb,1992,6722012.3
slb,1993,9748977.5
slb,1994,8125872.8
slb,1995,2709571.9
slb,1996,4637489.8
slb,1997,1059200.3
slb,1998,6483154
slb,1999,5730350.1
slb,2000,3569631.6
slb,2001,1748787.9
slb,2002,1462413.9
slb,2003,5325177.9
slb,2004,4798000
slb,2005,7424494.4
slb,2006,4076146.8
slb,2007,11476601.9
slb,2008,15096060.1
slb,2009,8316871.2
slb,2010,10329622.2
slb,2011,8263466.3
slb,2012,8055246.3
slb,2013,7778565.7
slb,2014,7804129.8
slb,2015,6451181
slb,2016,7612567.3
slb,2017,6232841.2
slb,2018,5925675.6
slb,2019,6224830.6
slb,2020,6303142.9
sle,1970,13058903
sle,1971,8542674.2
sle,1972,10688502.3
sle,1973,12851196.7
sle,1974,14473991.9
sle,1975,15538366.2
sle,1976,22005339.5
sle,1977,17120175.5
sle,1978,37681385.3
sle,1979,44574303.3
sle,1980,57267428.4
sle,1981,61303655.1
sle,1982,30135703.1
sle,1983,25402983.8
sle,1984,27590282.9
sle,1985,15486012.7
sle,1986,14071132.6
sle,1987,13699486.7
sle,1988,17455158.6
sle,1989,5748976.6
sle,1990,16454095.4
sle,1991,7362411.7
sle,1992,26120058.1
sle,1993,21322982.5
sle,1994,40251036.4
sle,1995,77260307.5
sle,1996,60316606
sle,1997,14239098.3
sle,1998,24416889
sle,1999,15301938
sle,2000,18519447.6
sle,2001,17331195.3
sle,2002,13143053.1
sle,2003,15616329.2
sle,2004,18558195.4
sle,2005,13860960.1
sle,2006,18147560.3
sle,2007,9410776.1
sle,2008,5319829.4
sle,2009,7071712.3
sle,2010,8802201.6
sle,2011,13031708.6
sle,2012,13407910.5
sle,2013,17001942.3
sle,2014,22426741.8
sle,2015,21535683.9
sle,2016,32100970.1
sle,2017,36346448.9
sle,2018,35305926.8
sle,2019,43539973.5
sle,2020,43963887
slv,1970,10968035.3
slv,1971,17084486.8
slv,1972,11988259.8
slv,1973,23157165.5
slv,1974,27102234.4
slv,1975,57562805.3
slv,1976,40130843.7
slv,1977,74571923.6
slv,1978,35644010.7
slv,1979,38932735.7
slv,1980,47053967.8
slv,1981,52960581.7
slv,1982,73444722.6
slv,1983,162285824.6
slv,1984,208083043.3
slv,1985,209724745.4
slv,1986,196477253.2
slv,1987,200846164.2
slv,1988,173001573.2
slv,1989,141146912.3
slv,1990,186077990.8
slv,1991,237928548
slv,1992,228927765.2
slv,1993,295075867.4
slv,1994,337707328.2
slv,1995,264234086.9
slv,1996,283469661.8
slv,1997,237979223.4
slv,1998,375091620.7
slv,1999,253603470.8
slv,2000,263652870
slv,2001,308920411.6
slv,2002,380318938.4
slv,2003,499280437.4
slv,2004,574944023.2
slv,2005,527894690
slv,2006,820274982.4
slv,2007,715570344.6
slv,2008,719940929.5
slv,2009,934036604.7
slv,2010,835711526.8
slv,2011,1005584122.2
slv,2012,862791836.9
slv,2013,836392103.2
slv,2014,874872410.4
slv,2015,899602855.9
slv,2016,969631503.1
slv,2017,981859566.4
slv,2018,1025149505.4
slv,2019,1862511969.3
slv,2020,1045327857
som,1970,867721.6
som,1971,1151798.8
som,1972,1925415.1
som,1973,2597480
som,1974,3057490.3
som,1975,3445763.4
som,1976,2480466.9
som,1977,3281650.8
som,1978,4149260.1
som,1979,4014542.8
som,1980,8967771
som,1981,45941445.9
som,1982,11242140.9
som,1983,16900926
som,1984,8286670.5
som,1985,5011789.3
som,1986,6808015
som,1987,7662464.9
som,1988,3957774.2
som,1989,17228090
som,1990,6716272.4
som,1991,41056.4
som,1996,2787427.2
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,0
som,2018,0
som,2019,0
som,2020,480864257.1
srb,1970,252533018.5
srb,1971,224008706.5
srb,1972,255615749.7
srb,1973,318503678.8
srb,1974,404965085.1
srb,1975,461605784.3
srb,1976,311656614.3
srb,1977,395276427.5
srb,1978,405146793
srb,1979,571461138.7
srb,1980,619537281.9
srb,1981,802255557.3
srb,1982,912587375.1
srb,1983,814930292.6
srb,1984,964083596.7
srb,1985,1354789950.6
srb,1986,2276185392.9
srb,1987,1992124268.6
srb,1988,1912984721.2
srb,1989,2128791560.7
srb,1990,2715428316.5
srb,1991,2339056402.8
srb,1992,787175866.1
srb,1993,14297000
srb,1995,4000
srb,2001,46478589.3
srb,2002,93469327
srb,2003,166826798.2
srb,2004,218625279.6
srb,2005,285384141.9
srb,2006,542246266.3
srb,2007,598739308.6
srb,2008,535211174
srb,2009,506043969.3
srb,2010,671481199.2
srb,2011,798014249.4
srb,2012,1051542353.4
srb,2013,1765405407.9
srb,2014,1545359316.6
srb,2015,1420900086.4
srb,2016,1618161870.4
srb,2017,2771775611.8
srb,2018,3047842762.3
srb,2019,3258187300.8
srb,2020,2699648501.5
stp,1979,2000
stp,1980,1070095
stp,1981,1347245
stp,1982,2024999.6
stp,1983,2536696.3
stp,1984,3051105.2
stp,1985,2797582.3
stp,1986,1341232.9
stp,1987,3036281.4
stp,1988,2154445.9
stp,1989,5168935.9
stp,1990,2331674.4
stp,1991,1542129.8
stp,1992,2142495.3
stp,1993,1866577.4
stp,1994,2383088.7
stp,1995,1755637.5
stp,1996,2715932.2
stp,1997,3180461.4
stp,1998,3291926.2
stp,1999,3988268.8
stp,2000,3407108.4
stp,2001,2942447.7
stp,2002,3526012.6
stp,2003,4429796.5
stp,2004,6489695.7
stp,2005,6472224
stp,2006,6406904.2
stp,2007,5393550.4
stp,2008,2054543.1
stp,2009,2053761.7
stp,2010,1455327.8
stp,2011,1441785.1
stp,2012,11237096.3
stp,2013,5268821.5
stp,2014,12657024.7
stp,2015,1753458.7
stp,2016,1774944.4
stp,2017,3264299.9
stp,2018,3980587.2
stp,2019,8204524.5
stp,2020,1736388.5
swz,1970,3399100
swz,1971,4221669.6
swz,1972,8624451.9
swz,1973,9710547.7
swz,1974,4359784.7
swz,1975,3350569.4
swz,1976,1963276.4
swz,1977,2177789.7
swz,1978,3843596
swz,1979,7198602.5
swz,1980,15999023.2
swz,1981,18676350.2
swz,1982,20542354.9
swz,1983,20384034.6
swz,1984,18687759.7
swz,1985,23533657.9
swz,1986,27910091.1
swz,1987,43217254.3
swz,1988,32485782.8
swz,1989,29356525.9
swz,1990,43429857.8
swz,1991,25546514.7
swz,1992,21332644.7
swz,1993,20847033.2
swz,1994,22859306.9
swz,1995,17629637.3
swz,1996,29373334.8
swz,1997,20546170.6
swz,1998,25888689.2
swz,1999,32993375.1
swz,2000,29636601.5
swz,2001,25105028.8
swz,2002,20763647.7
swz,2003,31058899
swz,2004,45993899.1
swz,2005,35298062
swz,2006,40169877.6
swz,2007,51217255.5
swz,2008,59036712
swz,2009,55110077.6
swz,2010,51285798.2
swz,2011,48466197.8
swz,2012,45241785.1
swz,2013,38198088.8
swz,2014,35790165
swz,2015,34989325
swz,2016,40148734.6
swz,2017,44420840.7
swz,2018,45943602.6
swz,2019,55417169.6
swz,2020,62290464.4
syr,2008,684816997.4
syr,2009,618317153.1
syr,2010,619964955.1
syr,2011,618814603.7
syr,2015,0
syr,2016,47588.2
syr,2017,316324.5
syr,2018,19776490
syr,2019,661701.4
syr,2020,2351.5
tcd,1970,2940088.7
tcd,1971,6711465.6
tcd,1972,4280120
tcd,1973,3271181
tcd,1974,3269074.4
tcd,1975,6436976.7
tcd,1976,4441385.3
tcd,1977,3449641.1
tcd,1978,3123049.7
tcd,1979,2009389.6
tcd,1980,2670948.8
tcd,1981,610000
tcd,1982,1204802.2
tcd,1983,358250.3
tcd,1984,3341427.1
tcd,1985,12440658.7
tcd,1986,5001408.2
tcd,1987,5508275.5
tcd,1988,6691111.3
tcd,1989,5071595.7
tcd,1990,6270412.8
tcd,1991,8281539.2
tcd,1992,8048213.2
tcd,1993,10760795.7
tcd,1994,12992630.1
tcd,1995,6856741.3
tcd,1996,20162368
tcd,1997,19714630.5
tcd,1998,17200494.1
tcd,1999,22805089.8
tcd,2000,22212345.4
tcd,2001,18125431.9
tcd,2002,18778539
tcd,2003,26749623.7
tcd,2004,24913171.9
tcd,2005,40038328
tcd,2006,40369349.7
tcd,2007,52349641.6
tcd,2008,122679544.6
tcd,2009,64644368.4
tcd,2010,61736120.2
tcd,2011,74701759.6
tcd,2012,79326713.7
tcd,2013,117111977.2
tcd,2014,588018693.4
tcd,2015,90632666.9
tcd,2016,151207323.2
tcd,2017,183132907.3
tcd,2018,103283458.4
tcd,2019,88384478.3
tcd,2020,110789873.2
tgo,1970,2367404
tgo,1971,2423047.3
tgo,1972,5289591.3
tgo,1973,6619978.9
tgo,1974,8547030.6
tgo,1975,16587053.5
tgo,1976,23002292.4
tgo,1977,56712966.9
tgo,1978,47686381.9
tgo,1979,28196930.6
tgo,1980,37855977.9
tgo,1981,70833103.5
tgo,1982,70292284.5
tgo,1983,49777404.8
tgo,1984,74614857.8
tgo,1985,90041342.1
tgo,1986,126956199.4
tgo,1987,61163901.7
tgo,1988,93523711.1
tgo,1989,57310526.9
tgo,1990,60040563.5
tgo,1991,38501551.9
tgo,1992,19327993.2
tgo,1993,12962432.6
tgo,1994,12100245.5
tgo,1995,14048155.1
tgo,1996,43628687.6
tgo,1997,41550070.2
tgo,1998,25777551.1
tgo,1999,27637745.5
tgo,2000,14577797.2
tgo,2001,18640010.7
tgo,2002,2512177.7
tgo,2003,3175905.1
