geo,time,en_co2_tran_zs
ind,2011,12.37514
ind,2012,12.23894
ind,2013,12.04183
ind,2014,11.47861
irl,1960,10.03831
irl,1961,10.2248
irl,1962,10.79137
irl,1963,10.83159
irl,1964,11.21622
irl,1965,12.11485
irl,1966,11.78344
irl,1967,11.96229
irl,1968,11.48685
irl,1969,12.6419
irl,1970,13.39468
irl,1971,13.07763
irl,1972,14.11875
irl,1973,15.99424
irl,1974,15.18371
irl,1975,16.22517
irl,1976,16.09511
irl,1977,16.73765
irl,1978,19.9569
irl,1979,17.4926
irl,1980,17.57435
irl,1981,17.7501
irl,1982,17.17452
irl,1983,16.5207
irl,1984,16.18474
irl,1985,16.862
irl,1986,16.05972
irl,1987,14.60481
irl,1988,15.51601
irl,1989,15.90831
irl,1990,16.27366
irl,1991,16.56901
irl,1992,17.83977
irl,1993,17.84447
irl,1994,18.00874
irl,1995,18.08152
irl,1996,20.36492
irl,1997,20.83452
irl,1998,23.00532
irl,1999,24.50128
irl,2000,25.30002
irl,2001,25.11639
irl,2002,26.11692
irl,2003,26.61425
irl,2004,27.89051
irl,2005,28.59403
irl,2006,30.34727
irl,2007,32.26097
irl,2008,30.65395
irl,2009,30.85106
irl,2010,29.34147
irl,2011,30.12493
irl,2012,28.94368
irl,2013,30.34002
irl,2014,32.13231
irn,1971,19.3623
irn,1972,19.23256
irn,1973,19.91534
irn,1974,20.62031
irn,1975,22.02617
irn,1976,23.09769
irn,1977,23.89067
irn,1978,24.98844
irn,1979,24.13289
irn,1980,24.12117
irn,1981,23.74005
irn,1982,22.96861
irn,1983,23.65189
irn,1984,23.55989
irn,1985,24.1189
irn,1986,24.56336
irn,1987,24.23042
irn,1988,23.61959
irn,1989,22.62585
irn,1990,22.86482
irn,1991,22.12866
irn,1992,21.39084
irn,1993,23.84943
irn,1994,23.81432
irn,1995,22.78305
irn,1996,23.85635
irn,1997,23.2439
irn,1998,23.95203
irn,1999,23.85324
irn,2000,24.49705
irn,2001,24.53476
irn,2002,25.23692
irn,2003,25.58498
irn,2004,25.13027
irn,2005,25.11912
irn,2006,24.73949
irn,2007,23.02884
irn,2008,23.64581
irn,2009,24.83139
irn,2010,23.41659
irn,2011,23.0301
irn,2012,23.74361
irn,2013,23.52787
irn,2014,24.92942
irq,1971,23.86033
irq,1972,24.10792
irq,1973,24.91525
irq,1974,26.67707
irq,1975,28.0103
irq,1976,28.52697
irq,1977,31.53198
irq,1978,31.92426
irq,1979,32.27753
irq,1980,37.43805
irq,1981,44.23762
irq,1982,49.52135
irq,1983,44.10453
irq,1984,44.10894
irq,1985,42.17597
irq,1986,38.28033
irq,1987,39.22727
irq,1988,36.92963
irq,1989,38.2072
irq,1990,41.53464
irq,1991,42.31035
irq,1992,35.05046
irq,1993,27.89162
irq,1994,25.09109
irq,1995,25.98276
irq,1996,24.7794
irq,1997,20.80743
irq,1998,30.5759
irq,1999,39.76022
irq,2000,37.40068
irq,2001,35.9083
irq,2002,36.95913
irq,2003,30.99037
irq,2004,33.11831
irq,2005,35.59809
irq,2006,37.5145
irq,2007,41.43063
irq,2008,34.13926
irq,2009,27.62972
irq,2010,27.01188
irq,2011,29.7546
irq,2012,28.24107
irq,2013,26.18185
irq,2014,20.58427
isl,1960,23.07692
isl,1961,24.34783
isl,1962,21.77419
isl,1963,22.04724
isl,1964,21.70543
isl,1965,23.57143
isl,1966,21.33333
isl,1967,22.53521
isl,1968,19.46309
isl,1969,21.05263
isl,1970,21.9697
isl,1971,22.14286
isl,1972,21.33333
isl,1973,22.75449
isl,1974,21.08434
isl,1975,23.60248
isl,1976,25.78616
isl,1977,25.15337
isl,1978,26.13636
isl,1979,27.3224
isl,1980,26.85714
isl,1981,32.75862
isl,1982,31.41026
isl,1983,30.18868
isl,1984,30.76923
isl,1985,30.67485
isl,1986,30.58824
isl,1987,33.33333
isl,1988,32.24044
isl,1989,32.96703
isl,1990,33.15789
isl,1991,34.2246
isl,1992,33.15789
isl,1993,32.47423
isl,1994,32.19512
isl,1995,31.12245
isl,1996,30.49327
isl,1997,27.96209
isl,1998,29.04762
isl,1999,30.2439
isl,2000,29.16667
isl,2001,30.47619
isl,2002,29.09091
isl,2003,29.22374
isl,2004,29.51542
isl,2005,30.04484
isl,2006,39.64758
isl,2007,41.81034
isl,2008,42.92453
isl,2009,42.78846
isl,2010,43.07692
isl,2011,43.85027
isl,2012,43.01075
isl,2013,39.90148
isl,2014,40.19608
isr,1971,22.94844
isr,1972,21.82952
isr,1973,21.98083
isr,1974,21.99747
isr,1975,21.75503
isr,1976,21.78398
isr,1977,20.94361
isr,1978,21.74381
isr,1979,21.68421
isr,1980,21.96286
isr,1981,20.82485
isr,1982,21.26135
isr,1983,21.62534
isr,1984,19.98236
isr,1985,20.36199
isr,1986,19.7979
isr,1987,19.76544
isr,1988,19.38742
isr,1989,19.02973
isr,1990,24.47425
isr,1991,24.90996
isr,1992,25.51336
isr,1993,24.43648
isr,1994,24.51613
isr,1995,25.09472
isr,1996,25.27099
isr,1997,25.7108
isr,1998,23.90996
isr,1999,24.714
isr,2000,24.36622
isr,2001,23.64576
isr,2002,23.30802
isr,2003,23.43007
isr,2004,23.1486
isr,2005,22.89505
isr,2006,22.20968
isr,2007,22.56458
isr,2008,24.78672
isr,2009,24.59273
isr,2010,24.02455
isr,2011,23.2
isr,2012,23.25739
isr,2013,23.38161
isr,2014,26.09368
ita,1960,19.07608
ita,1961,18.56614
ita,1962,18.35568
ita,1963,18.97334
ita,1964,19.12062
ita,1965,18.78717
ita,1966,18.39295
ita,1967,18.00038
ita,1968,17.93325
ita,1969,17.82227
ita,1970,16.8275
ita,1971,16.64708
ita,1972,16.7836
ita,1973,16.83742
ita,1974,15.64094
ita,1975,17.34398
ita,1976,16.79392
ita,1977,18.35654
ita,1978,18.96791
ita,1979,19.86998
ita,1980,20.04392
ita,1981,20.61128
ita,1982,21.62273
ita,1983,22.0091
ita,1984,22.49393
ita,1985,23.30594
ita,1986,24.09884
ita,1987,24.24226
ita,1988,24.75866
ita,1989,24.47871
ita,1990,24.67312
ita,1991,25.21764
ita,1992,26.68775
ita,1993,27.38935
ita,1994,27.64152
ita,1995,26.64971
ita,1996,27.29123
ita,1997,27.47781
ita,1998,27.54366
ita,1999,27.83525
ita,2000,27.67719
ita,2001,28.20073
ita,2002,28.26769
ita,2003,27.3583
ita,2004,27.25994
ita,2005,26.93783
ita,2006,27.66223
ita,2007,28.25486
ita,2008,27.49685
ita,2009,29.14679
ita,2010,27.8522
ita,2011,28.41593
ita,2012,27.9557
ita,2013,29.84234
ita,2014,32.95487
jam,1971,29.11392
jam,1972,24.67105
jam,1973,20.47146
jam,1974,20.24291
jam,1975,15.97315
jam,1976,18.06452
jam,1977,14.32749
jam,1978,13.57143
jam,1979,13.85714
jam,1980,13.30275
jam,1981,14.11043
jam,1982,17.41472
jam,1983,16.27486
jam,1984,15.70881
jam,1985,17.55889
jam,1986,18.32579
jam,1987,20.04264
jam,1988,21.56057
jam,1989,15.87302
jam,1990,14.91713
jam,1991,14.28571
jam,1992,13.5443
jam,1993,14.33869
jam,1994,14.23313
jam,1995,16.52794
jam,1996,18.24401
jam,1997,18.86161
jam,1998,19.45032
jam,1999,19.71253
jam,2000,19.71399
jam,2001,19.16412
jam,2002,20.76229
jam,2003,20.03891
jam,2004,20.58537
jam,2005,21.49805
jam,2006,18.22828
jam,2007,17.53191
jam,2008,20.92784
jam,2009,26.53333
jam,2010,26.83983
jam,2011,25.171
jam,2012,22.70742
jam,2013,22.6776
jam,2014,24.26778
jor,1971,38.51852
jor,1972,42
jor,1973,41.27907
jor,1974,44.80874
jor,1975,47.44186
jor,1976,45.83333
jor,1977,45.35714
jor,1978,46.72619
jor,1979,47.10983
jor,1980,38.51508
jor,1981,31.55894
jor,1982,36.89482
jor,1983,36.14089
jor,1984,32.34463
jor,1985,31.99465
jor,1986,34.95146
jor,1987,33.41014
jor,1988,35.1962
jor,1989,34.90012
jor,1990,29.35484
jor,1991,27.11683
jor,1992,24.79109
jor,1993,25.22936
jor,1994,23.83016
jor,1995,24.46982
jor,1996,24.18972
jor,1997,24.24471
jor,1998,23.65357
jor,1999,24.12791
jor,2000,24.87872
jor,2001,25.94406
jor,2002,24.83531
jor,2003,25.55037
jor,2004,26.12827
jor,2005,26.78078
jor,2006,25.78378
jor,2007,26.33213
jor,2008,24.82574
jor,2009,26.51905
jor,2010,27.64831
jor,2011,26.7436
jor,2012,30.15803
jor,2013,31.65628
jor,2014,29.1995
jpn,1960,14.73441
jpn,1961,14.34596
jpn,1962,14.84388
jpn,1963,14.52438
jpn,1964,14.58632
jpn,1965,14.32168
jpn,1966,13.65001
jpn,1967,13.21406
jpn,1968,13.54141
jpn,1969,13.27987
jpn,1970,13.30703
jpn,1971,13.80518
jpn,1972,13.7045
jpn,1973,13.18736
jpn,1974,13.58489
jpn,1975,14.77841
jpn,1976,15.06843
jpn,1977,15.35387
jpn,1978,16.51998
jpn,1979,16.95168
jpn,1980,18.09177
jpn,1981,18.19439
jpn,1982,18.11363
jpn,1983,18.48102
jpn,1984,17.75782
jpn,1985,18.3958
jpn,1986,19.0364
jpn,1987,19.6161
jpn,1988,19.21245
jpn,1989,19.99067
jpn,1990,19.1947
jpn,1991,20.32674
jpn,1992,20.71144
jpn,1993,21.21566
jpn,1994,21.09641
jpn,1995,21.66593
jpn,1996,21.98219
jpn,1997,22.19531
jpn,1998,22.61282
jpn,1999,22.13292
jpn,2000,21.70621
jpn,2001,22.24767
jpn,2002,21.18026
jpn,2003,20.69822
jpn,2004,20.31219
jpn,2005,19.72454
jpn,2006,19.67669
jpn,2007,18.71622
jpn,2008,19.38961
jpn,2009,20.16341
jpn,2010,19.26481
jpn,2011,18.16045
jpn,2012,17.91679
jpn,2013,17.54798
jpn,2014,17.537
kaz,1990,6.07823
kaz,1991,7.34321
kaz,1992,6.27204
kaz,1993,6.0997
kaz,1994,4.65439
kaz,1995,5.3718
kaz,1996,5.53757
kaz,1997,5.6042
kaz,1998,6.18275
kaz,1999,5.02157
kaz,2000,8.375
kaz,2001,7.50641
kaz,2002,7.63569
kaz,2003,6.41739
kaz,2004,6.30421
kaz,2005,6.08707
kaz,2006,6.08917
kaz,2007,6.46402
kaz,2008,5.98506
kaz,2009,6.13715
kaz,2010,5.9478
kaz,2011,5.73229
kaz,2012,6.2353
kaz,2013,5.50875
kaz,2014,6.10667
ken,1971,47.67802
ken,1972,45.85799
ken,1973,46.89266
ken,1974,46.59091
ken,1975,43.64162
ken,1976,40.30227
ken,1977,43.26923
ken,1978,43.37349
ken,1979,40
ken,1980,43.73576
ken,1981,42.42424
ken,1982,43.98034
ken,1983,48.8
ken,1984,48.65471
ken,1985,50.76253
ken,1986,49.90403
ken,1987,47.04797
ken,1988,46.28253
ken,1989,46.47887
ken,1990,48.73188
ken,1991,51.9774
ken,1992,47.94007
ken,1993,45.07576
ken,1994,43.26376
ken,1995,44.50262
ken,1996,42.85714
ken,1997,43.94693
ken,1998,41.18541
ken,1999,38.69565
ken,2000,34.66495
ken,2001,37.42938
ken,2002,40.55637
ken,2003,42.15017
ken,2004,40.625
ken,2005,38.23529
ken,2006,37.91469
ken,2007,38.66348
ken,2008,37.86848
ken,2009,39.88495
ken,2010,44.60303
ken,2011,40.72438
ken,2012,47.343
ken,2013,49.91453
ken,2014,52.87449
kgz,1990,26.4383
kgz,1991,22.80959
kgz,1992,20.37594
kgz,1993,16.12245
kgz,1994,7.84929
kgz,1995,25.11211
kgz,1996,21.33816
kgz,1997,23.33333
kgz,1998,21.32867
kgz,1999,24.45887
kgz,2000,19.10112
kgz,2001,23.67021
kgz,2002,16.4557
kgz,2003,17.87072
kgz,2004,22.73603
kgz,2005,22.29039
kgz,2006,23.77049
kgz,2007,29.36242
kgz,2008,27.96006
kgz,2009,34.81595
kgz,2010,32.78146
kgz,2011,38.41886
kgz,2012,41.06583
kgz,2013,44.36937
kgz,2014,27.7512
khm,1995,78.91156
khm,1996,75.81699
khm,1997,73.17073
khm,1998,73.93617
khm,1999,71.20419
khm,2000,67.34694
khm,2001,70.23256
khm,2002,59.72851
khm,2003,56.72269
khm,2004,57.56303
khm,2005,56.22642
khm,2006,54.05405
khm,2007,55.43175
khm,2008,54.37666
khm,2009,61.6092
khm,2010,67.31602
khm,2011,67.97521
khm,2012,68.7747
khm,2013,68.53282
khm,2014,63.60656
kor,1971,12.25916
kor,1972,10.92069
kor,1973,11.06551
kor,1974,9.91482
kor,1975,9.26402
kor,1976,9.1793
kor,1977,12.06774
kor,1978,12.88641
kor,1979,14.07242
kor,1980,11.56327
kor,1981,8.47419
kor,1982,9.60512
kor,1983,11.6015
kor,1984,11.72391
kor,1985,12.35147
kor,1986,13.81055
kor,1987,15.98551
kor,1988,16.03793
kor,1989,17.26803
kor,1990,18.87273
kor,1991,19.1694
kor,1992,19.76141
kor,1993,20.30651
kor,1994,19.72317
kor,1995,20.28616
kor,1996,20.01311
kor,1997,19.40666
kor,1998,18.96486
kor,1999,18.98992
kor,2000,18.00978
kor,2001,18.1655
kor,2002,19.81961
kor,2003,20.17047
kor,2004,19.346
kor,2005,18.80615
kor,2006,18.49962
kor,2007,18.56679
kor,2008,17.21781
kor,2009,16.9426
kor,2010,15.71895
kor,2011,14.83716
kor,2012,15.22068
kor,2013,15.87787
kor,2014,16.27833
kos,2000,11.35029
kos,2001,11.26543
kos,2002,11.31783
kos,2003,11.20944
kos,2004,11.53285
kos,2005,12.18045
kos,2006,12.81669
kos,2007,13.06818
kos,2008,12.92876
kos,2009,12.24732
kos,2010,11.02181
kos,2011,11.60093
kos,2012,12.42312
kos,2013,11.55235
kos,2014,13.91892
kwt,1971,13.82751
kwt,1972,13.98058
kwt,1973,13.53846
kwt,1974,13.23997
kwt,1975,13.44371
kwt,1976,12.87189
kwt,1977,13.418
kwt,1978,15.1
kwt,1979,12.61226
kwt,1980,20.24215
kwt,1981,25.92454
kwt,1982,29.29726
kwt,1983,27.89263
kwt,1984,22.32305
kwt,1985,25.12248
kwt,1986,23.53819
kwt,1987,21.465
kwt,1988,21.11196
kwt,1989,22.3044
kwt,1990,10.21583
kwt,1991,24.48454
kwt,1992,20.54299
kwt,1993,16.89046
kwt,1994,15.44118
kwt,1995,16.51206
kwt,1996,17.33461
kwt,1997,17.45934
kwt,1998,15.03605
kwt,1999,14.05848
kwt,2000,13.00497
kwt,2001,12.20629
kwt,2002,12.46649
kwt,2003,13.26339
kwt,2004,13.4116
kwt,2005,12.60426
kwt,2006,13.76133
kwt,2007,14.17988
kwt,2008,14.72684
kwt,2009,14.95792
kwt,2010,16.27907
kwt,2011,14.32253
kwt,2012,14.55475
kwt,2013,15.27943
kwt,2014,15.26487
lbn,1971,27.29258
lbn,1972,27.71084
lbn,1973,25.19562
lbn,1974,27.58089
lbn,1975,25.91944
lbn,1976,29.14286
lbn,1977,26.89805
lbn,1978,25.34483
lbn,1979,24.12698
lbn,1980,27.81955
lbn,1981,31.75355
lbn,1982,33.11966
lbn,1983,36.80154
lbn,1984,36.51376
lbn,1985,34.64448
lbn,1986,29.32011
lbn,1987,29.18396
lbn,1988,27.23949
lbn,1989,33.75681
lbn,1990,33.75681
lbn,1991,33.52518
lbn,1992,46.81159
lbn,1993,37.32673
lbn,1994,31.94946
lbn,1995,32.68178
lbn,1996,32.53193
lbn,1997,27.38017
lbn,1998,29.99328
lbn,1999,27.15655
lbn,2000,28.59185
lbn,2001,24.68647
lbn,2002,24.83444
lbn,2003,26.57807
lbn,2004,26.39895
lbn,2005,28.0083
lbn,2006,28.55051
lbn,2007,25.56203
lbn,2008,28.21814
lbn,2009,26.5698
lbn,2010,27.8022
lbn,2011,27.40541
lbn,2012,25.47619
lbn,2013,24.56395
lbn,2014,24.40769
lby,1971,17.74194
lby,1972,24.07407
lby,1973,28.3737
lby,1974,30.67847
lby,1975,30.44983
lby,1976,31.67028
lby,1977,30.27179
lby,1978,31.29195
lby,1979,30.919
lby,1980,26.67804
lby,1981,30.17621
lby,1982,29.64467
lby,1983,28.43811
lby,1984,27.94049
lby,1985,27.68362
lby,1986,25.80208
lby,1987,25.98945
lby,1988,23.96166
lby,1989,23.01083
lby,1990,23.96438
lby,1991,24.27903
lby,1992,24.8721
lby,1993,27.85474
lby,1994,28.37404
lby,1995,28.87067
lby,1996,30.31439
lby,1997,29.24993
lby,1998,28.11881
lby,1999,31.72993
lby,2000,30.27748
lby,2001,30.41292
lby,2002,29.41472
lby,2003,28.61961
lby,2004,29.19123
lby,2005,29.66496
lby,2006,30.56486
lby,2007,29.9639
lby,2008,31.65913
lby,2009,34.21868
lby,2010,37.73153
lby,2011,39.5403
lby,2012,37.89283
lby,2013,36.50135
lby,2014,39.31106
lka,1971,48.91304
lka,1972,50.14749
lka,1973,46.17564
lka,1974,50.17301
lka,1975,49.62121
lka,1976,53.15985
lka,1977,53.7931
lka,1978,54.79042
lka,1979,56.62983
lka,1980,57.45856
lka,1981,55.31915
lka,1982,52.1327
lka,1983,46.84685
lka,1984,60.99476
lka,1985,70.11494
lka,1986,71.42857
lka,1987,63.38384
lka,1988,67.10875
lka,1989,66.85237
lka,1990,67.84741
lka,1991,65.70681
lka,1992,57.02648
lka,1993,62.16216
lka,1994,64.56401
lka,1995,67.88991
lka,1996,63.53383
lka,1997,58.74214
lka,1998,59.0303
lka,1999,59.34066
lka,2000,48.95437
lka,2001,50.19231
lka,2002,48.40474
lka,2003,47.36402
lka,2004,47.4411
lka,2005,47.12472
lka,2006,50.8489
lka,2007,50.81206
lka,2008,49.66997
lka,2009,47.57785
lka,2010,55.80645
lka,2011,50.30675
lka,2012,45.89041
lka,2013,56.18632
lka,2014,47.72999
ltu,1990,17.10649
ltu,1991,17.73629
ltu,1992,20.86368
ltu,1993,19.90891
ltu,1994,16.63202
ltu,1995,21.89129
ltu,1996,23.2207
ltu,1997,26.78967
ltu,1998,26.73198
ltu,1999,28.65546
ltu,2000,29.7456
ltu,2001,30.54278
ltu,2002,31.47301
ltu,2003,31.93047
ltu,2004,33.13149
ltu,2005,33.08883
ltu,2006,34.91935
ltu,2007,40.14366
ltu,2008,40.20867
ltu,2009,36.70213
ltu,2010,35.02871
ltu,2011,37.44493
ltu,2012,37.67606
ltu,2013,39.88816
ltu,2014,46.16877
lux,1960,2.24239
lux,1961,1.90074
lux,1962,2.06972
lux,1963,2.51998
lux,1964,2.20802
lux,1965,2.23285
lux,1966,2.4656
lux,1967,2.46701
lux,1968,2.52886
lux,1969,2.46028
lux,1970,2.77149
lux,1971,3.28267
lux,1972,3.72671
lux,1973,3.90132
lux,1974,4.25266
lux,1975,6.67714
lux,1976,6.52971
lux,1977,7.10974
lux,1978,7.49117
lux,1979,9.13208
lux,1980,10.209
lux,1981,13.58025
lux,1982,14.58967
lux,1983,15.27627
lux,1984,14.25743
lux,1985,15.00484
lux,1986,16.08392
lux,1987,19.10828
lux,1988,19.14894
lux,1989,20.79022
lux,1990,24.39479
lux,1991,28.04987
lux,1992,31.53071
lux,1993,30.9545
lux,1994,34.10853
lux,1995,40.75426
lux,1996,41.44578
lux,1997,46.79487
lux,1998,53.65169
lux,1999,57.04698
lux,2000,60.1737
lux,2001,58.57307
lux,2002,56.62393
lux,2003,59.45122
lux,2004,60.81923
lux,2005,62.71777
lux,2006,61.02746
lux,2007,61.92703
lux,2008,63.18267
lux,2009,61.37041
lux,2010,61.40845
lux,2011,66.03235
lux,2012,64.14729
lux,2013,66.32549
lux,2014,66.81081
lva,1990,16.30261
lva,1991,16.22093
lva,1992,17.71511
lva,1993,19.42078
lva,1994,20.71006
lva,1995,22.58427
lva,1996,21.68539
lva,1997,23.39667
lva,1998,24.1594
lva,1999,25.77598
lva,2000,30.99415
lva,2001,34.62069
lva,2002,35.82296
lva,2003,36.72922
lva,2004,38.36898
lva,2005,39.57784
lva,2006,41.22042
lva,2007,44.85646
lva,2008,44.58438
lva,2009,43.31476
lva,2010,39.30779
lva,2011,38.41962
lva,2012,39.05579
lva,2013,39.94211
lva,2014,42.85714
mar,1971,26.44377
mar,1972,25.72614
mar,1973,24.0096
mar,1974,22.08791
mar,1975,22.36025
mar,1976,21.39491
mar,1977,21.7354
mar,1978,20.81994
mar,1979,21.6054
mar,1980,18.93275
mar,1981,18.47042
mar,1982,19.09028
mar,1983,17.46239
mar,1984,16.44274
mar,1985,16.04179
mar,1986,16.47761
mar,1987,16.84149
mar,1988,16.87082
mar,1989,17.87738
mar,1990,19.79644
mar,1991,21.01942
mar,1992,21.64483
mar,1993,22.85464
mar,1994,22.56903
mar,1995,22.93824
mar,1996,24.86381
mar,1997,25.42815
mar,1998,26.39797
mar,1999,26.68501
mar,2000,27.65741
mar,2001,26.65424
mar,2002,26.9727
mar,2003,28.34241
mar,2004,26.97713
mar,2005,26.20211
mar,2006,26.1324
mar,2007,27.24609
mar,2008,28.60819
mar,2009,30.29026
mar,2010,29.61915
mar,2011,28.67091
mar,2012,28.25121
mar,2013,29.93858
mar,2014,28.84579
mda,1990,7.92923
mda,1991,9.23139
mda,1992,11.08871
mda,1993,8.41176
mda,1994,9.48588
mda,1995,10.93356
mda,1996,13.6141
mda,1997,14.71536
mda,1998,12.81139
mda,1999,10.08403
mda,2000,10.85627
mda,2001,10.38012
mda,2002,13.7931
mda,2003,15.0266
mda,2004,16.82243
mda,2005,15.45455
mda,2006,15.9787
mda,2007,17.77476
mda,2008,21.69168
mda,2009,20.77029
mda,2010,22.03822
mda,2011,23.58974
mda,2012,21.23198
mda,2013,25.67164
mda,2014,24.68966
mex,1971,32.24499
mex,1972,31.58241
mex,1973,31.07143
mex,1974,31.04873
mex,1975,31.72019
mex,1976,31.92339
mex,1977,31.90717
mex,1978,31.38995
mex,1979,32.80731
mex,1980,33.0286
mex,1981,34.38126
mex,1982,32.66609
mex,1983,29.97274
mex,1984,30.362
mex,1985,29.42177
mex,1986,29.24398
mex,1987,28.84924
mex,1988,29.51863
mex,1989,30.76952
mex,1990,32.49893
mex,1991,32.49591
mex,1992,32.26468
mex,1993,32.1331
mex,1994,31.49981
mex,1995,30.68947
mex,1996,30.09715
mex,1997,29.63364
mex,1998,28.4684
mex,1999,30.09619
mex,2000,29.36433
mex,2001,29.92399
mex,2002,29.8288
mex,2003,30.21867
mex,2004,31.15149
mex,2005,31.70672
mex,2006,32.34152
mex,2007,33.61821
mex,2008,34.97131
mex,2009,34.87378
mex,2010,34.37835
mex,2011,33.31137
mex,2012,33.31877
mex,2013,33.61228
mex,2014,35.09236
mkd,1990,8.95349
mkd,1991,9.17759
mkd,1992,9.23261
mkd,1993,16.76301
mkd,1994,11.1244
mkd,1995,10.57692
mkd,1996,16.91996
mkd,1997,16.81818
mkd,1998,10.45549
mkd,1999,12.14848
mkd,2000,11.48886
mkd,2001,10.82949
mkd,2002,12.16216
mkd,2003,11.1991
mkd,2004,11.81287
mkd,2005,11.46067
mkd,2006,11.46067
mkd,2007,12.4197
mkd,2008,13.03395
mkd,2009,15.02347
mkd,2010,16.06715
mkd,2011,15.39301
mkd,2012,15.437
mkd,2013,19.56798
mkd,2014,21.53432
mlt,1971,30.76923
mlt,1972,26.50602
mlt,1973,30.37975
mlt,1974,30.13699
mlt,1975,29.23077
mlt,1976,25.67568
mlt,1977,24.35897
mlt,1978,21.73913
mlt,1979,22.47191
mlt,1980,27.27273
mlt,1981,23.89381
mlt,1982,24.03101
mlt,1983,29.89691
mlt,1984,22.55639
mlt,1985,12.06897
mlt,1986,24.06417
mlt,1987,22.95918
mlt,1988,21.02804
mlt,1989,19.39655
mlt,1990,19.48052
mlt,1991,23.07692
mlt,1992,24.42396
mlt,1993,20.99644
mlt,1994,23.50598
mlt,1995,28.9916
mlt,1996,23.27586
mlt,1997,30.36437
mlt,1998,27.42616
mlt,1999,24.89627
mlt,2000,21.59624
mlt,2001,17.26908
mlt,2002,12.5
mlt,2003,13.7931
mlt,2004,17.30769
mlt,2005,11.76471
mlt,2006,13.51351
mlt,2007,12.36364
mlt,2008,20.93023
mlt,2009,18.62348
mlt,2010,21.01167
mlt,2011,20.62257
mlt,2012,19.62963
mlt,2013,22.36287
mlt,2014,23.07692
mmr,1971,34.36807
mmr,1972,34.16856
mmr,1973,37.7907
mmr,1974,39.05473
mmr,1975,35.1145
mmr,1976,34.84487
mmr,1977,36.38393
mmr,1978,35.99138
mmr,1979,38.23529
mmr,1980,37.67258
mmr,1981,37.52495
mmr,1982,37.86408
mmr,1983,36.94779
mmr,1984,36.86131
mmr,1985,33.15881
mmr,1986,34.65347
mmr,1987,27.49446
mmr,1988,29.43925
mmr,1989,29.90431
mmr,1990,34.2711
mmr,1991,32.63708
mmr,1992,25.42787
mmr,1993,34.19355
mmr,1994,33.3945
mmr,1995,40.47619
mmr,1996,41.12676
mmr,1997,34.09091
mmr,1998,38.01546
mmr,1999,34.84321
mmr,2000,37.82328
mmr,2001,34.39024
mmr,2002,42.62899
mmr,2003,37.81676
mmr,2004,42.7
mmr,2005,44.46547
mmr,2006,40.63136
mmr,2007,43.72549
mmr,2008,26.91293
mmr,2009,30.44097
mmr,2010,29.11392
mmr,2011,29.1358
mmr,2012,26.48601
mmr,2013,29.03946
mmr,2014,36.60532
mne,2005,24.24242
mne,2006,20.44444
mne,2007,28.90995
mne,2008,22.87823
mne,2009,36.62791
mne,2010,27.38095
mne,2011,25.59055
mne,2012,26.92308
mne,2013,23.34802
mne,2014,23.42342
mng,1985,10.61121
mng,1986,10.23438
mng,1987,9.80826
mng,1988,14.57321
mng,1989,10.96491
mng,1990,11.97512
mng,1991,6.73928
mng,1992,6.94228
mng,1993,8.36149
mng,1994,6.50485
mng,1995,8.09756
mng,1996,10.0346
mng,1997,9.54064
mng,1998,9.2723
mng,1999,9.55711
mng,2000,10.80178
mng,2001,10.37946
mng,2002,10.87866
mng,2003,10.78749
mng,2004,12.18487
mng,2005,9.36364
mng,2006,10.37277
mng,2007,11.9195
mng,2008,12.5972
mng,2009,10.92251
mng,2010,10.24735
mng,2011,11.03271
mng,2012,11.3438
mng,2013,10.12862
mng,2014,11.12335
moz,1971,10.5802
moz,1972,10.52632
moz,1973,10.83032
moz,1974,7.49064
moz,1975,7.14286
moz,1976,7.81893
moz,1977,10.82251
moz,1978,12.0603
moz,1979,9.52381
moz,1980,12.39316
moz,1981,12.80788
moz,1982,12.90323
moz,1983,13.37209
moz,1984,13.60544
moz,1985,8
moz,1986,6.80272
moz,1987,7.48299
moz,1988,7.43243
moz,1989,8.21918
moz,1990,56.48148
moz,1991,55.55556
moz,1992,63.88889
moz,1993,66.40625
moz,1994,65.42056
moz,1995,63.47826
moz,1996,74.31193
moz,1997,69.16667
moz,1998,72.41379
moz,1999,73.04348
moz,2000,64.39394
moz,2001,64.61538
moz,2002,66.42336
moz,2003,67.46988
moz,2004,66.86391
moz,2005,68.87417
moz,2006,69.1358
moz,2007,70.55838
moz,2008,69.74359
moz,2009,69.23077
moz,2010,71.0084
moz,2011,69.14894
moz,2012,72.51908
moz,2013,69.83051
moz,2014,56.84755
mus,1971,50
mus,1972,55.17241
mus,1973,51.51515
mus,1974,47.5
mus,1975,50
mus,1976,46.93878
mus,1977,42.85714
mus,1978,41.66667
mus,1979,39.34426
mus,1980,42.10526
mus,1981,41.37931
mus,1982,43.39623
mus,1983,39.34426
mus,1984,36.92308
mus,1985,39.34426
mus,1986,40.78947
mus,1987,43.20988
mus,1988,41.11111
mus,1989,41.58416
mus,1990,37.93103
mus,1991,36
mus,1992,37.87879
mus,1993,36.73469
mus,1994,36.42384
mus,1995,34.83871
mus,1996,33.54037
mus,1997,32.71605
mus,1998,29.60894
mus,1999,32.27273
mus,2000,30.8642
mus,2001,29.29688
mus,2002,29.88506
mus,2003,29.45455
mus,2004,29.9639
mus,2005,29.05405
mus,2006,26.36364
