geo,time,se_sec_enrr_fe
mne,2007,96.95197
mne,2008,102.88769
mne,2009,98.89635
mne,2010,101.87737
mne,2011,94.31638
mne,2012,94.41424
mne,2015,93.505
mne,2016,91.34724
mne,2017,90.5416
mne,2018,90.5243
mne,2019,90.9647
mne,2020,91.33772
mng,1974,75.49449
mng,1975,77.81416
mng,1976,78.29903
mng,1979,84.25217
mng,1980,85.84921
mng,1983,88.54371
mng,1991,88.69801
mng,1993,74.49018
mng,1994,74.57782
mng,1995,71.60113
mng,1996,72.12523
mng,1997,70.30303
mng,1998,70.8979
mng,1999,68.58329
mng,2000,72.19714
mng,2001,78.80386
mng,2002,82.62485
mng,2003,88.46357
mng,2004,92.70549
mng,2005,95.02094
mng,2006,94.18785
mng,2009,101.173
mng,2010,94.75083
mng,2019,91.86466
moz,1973,2.93869
moz,1977,1.71891
moz,1978,1.85327
moz,1979,2.37277
moz,1980,3.06383
moz,1981,2.92576
moz,1982,4.29212
moz,1983,5.08189
moz,1985,4.63282
moz,1986,4.92651
moz,1987,3.82639
moz,1990,5.3131
moz,1991,5.28704
moz,1992,5.28637
moz,1993,5.36594
moz,1994,5.32615
moz,1995,5.77937
moz,1999,4.0112
moz,2000,4.70313
moz,2001,5.36409
moz,2002,6.78505
moz,2004,9.01315
moz,2005,10.93086
moz,2006,13.05778
moz,2007,15.41638
moz,2008,17.47969
moz,2009,20.31537
moz,2010,22.50775
moz,2011,23.93757
moz,2012,23.85445
moz,2013,32.10781
moz,2014,31.54115
moz,2015,31.9455
moz,2017,33.44512
mrt,1981,4.20427
mrt,1987,8.5266
mrt,1988,8.85191
mrt,1989,8.70746
mrt,1990,8.24714
mrt,1991,8.38564
mrt,1992,9.12473
mrt,1993,9.54213
mrt,1994,10.48972
mrt,1995,11.08783
mrt,1996,10.62209
mrt,1997,10.81625
mrt,1998,13.58887
mrt,1999,14.37613
mrt,2000,15.06236
mrt,2001,17.58933
mrt,2002,17.74965
mrt,2003,19.15817
mrt,2004,20.12126
mrt,2005,20.81458
mrt,2006,21.29981
mrt,2008,17.86502
mrt,2009,18.65498
mrt,2010,19.07485
mrt,2011,20.96703
mrt,2012,24.9662
mrt,2013,29.11617
mrt,2014,29.33672
mrt,2015,30.26522
mrt,2016,32.19992
mrt,2017,32.63045
mrt,2018,37.14018
mrt,2019,40.44672
mus,1971,27.3599
mus,1972,29.37604
mus,1973,31.36466
mus,1974,33.47805
mus,1975,34.1989
mus,1976,36.65752
mus,1977,43.70598
mus,1978,46.46796
mus,1979,48.21026
mus,1980,49.10901
mus,1981,46.47226
mus,1982,44.87523
mus,1983,44.6076
mus,1984,42.43737
mus,1985,42.24608
mus,1986,41.96639
mus,1987,43.79951
mus,1988,47.60873
mus,1989,51.04075
mus,1990,52.4746
mus,1996,68.18875
mus,1998,72.57014
mus,1999,74.36972
mus,2000,75.52675
mus,2001,77.63065
mus,2002,80.94561
mus,2003,84.16979
mus,2004,85.10406
mus,2005,87.61691
mus,2006,88.88706
mus,2007,89.71704
mus,2008,89.58827
mus,2009,90.68875
mus,2010,91.29235
mus,2011,93.02646
mus,2012,95.20463
mus,2013,97.40716
mus,2014,100.8283
mus,2015,99.48449
mus,2016,99.81186
mus,2017,99.07661
mus,2018,97.76666
mus,2019,98.28924
mus,2021,95.99283
mwi,1972,7.11626
mwi,1973,6.42389
mwi,1975,6.70851
mwi,1976,6.8968
mwi,1977,7.55412
mwi,1978,7.87428
mwi,1979,8.29763
mwi,1980,9.84273
mwi,1981,9.71919
mwi,1982,10.52194
mwi,1983,10.80215
mwi,1984,11.21929
mwi,1985,11.41262
mwi,1986,11.53822
mwi,1987,11.92988
mwi,1988,12.05319
mwi,1989,11.78279
mwi,1990,12.28261
mwi,1991,12.99104
mwi,1993,14.11955
mwi,1994,13.26916
mwi,1995,19.92356
mwi,1996,20.73958
mwi,1999,30.62179
mwi,2000,26.54471
mwi,2001,27.58896
mwi,2002,26.53637
mwi,2004,24.84499
mwi,2005,24.80613
mwi,2006,27.02506
mwi,2007,26.65749
mwi,2008,29.06809
mwi,2009,30.14297
mwi,2010,31.90906
mwi,2011,33.08388
mwi,2012,33.03
mwi,2013,36.19201
mwi,2014,38.0844
mwi,2015,38.90274
mwi,2016,36.86175
mwi,2017,38.62069
mwi,2018,39.91857
mwi,2019,33.64757
mys,1970,32.11295
mys,1971,33.43177
mys,1972,35.7383
mys,1974,43.39297
mys,1979,52.57154
mys,1980,53.42319
mys,1981,56.36544
mys,1982,57.03008
mys,1983,60.59361
mys,1984,63.22267
mys,1985,63.68605
mys,1986,66.37092
mys,1987,68.93
mys,1988,67.53819
mys,1989,66.80677
mys,1990,65.66556
mys,1991,66.26456
mys,1992,67.76005
mys,1993,66.83869
mys,1994,67.43686
mys,1995,67.74175
mys,1997,69.38811
mys,1998,82.15981
mys,1999,81.02574
mys,2000,80.88643
mys,2001,80.21777
mys,2002,80.65507
mys,2003,88.0285
mys,2004,89.25176
mys,2005,84.71135
mys,2006,83.27936
mys,2007,80.63193
mys,2008,80.31649
mys,2009,79.14584
mys,2010,80.1992
mys,2011,80.68394
mys,2012,83.45069
mys,2013,84.43002
mys,2014,88.82466
mys,2015,88.68295
mys,2016,87.61487
mys,2017,87.95167
mys,2018,85.41413
mys,2019,86.99334
nam,1990,40.40061
nam,1991,45.97512
nam,1992,51.94439
nam,1993,55.61401
nam,1994,59.70722
nam,1995,58.74834
nam,1996,58.19147
nam,1997,58.90921
nam,1998,58.35987
nam,1999,59.3298
nam,2000,62.08834
nam,2001,66.8742
nam,2002,65.9009
nam,2003,65.93203
nam,2004,66.148
nam,2005,66.67288
nam,2006,67.91177
nam,2007,69.96509
ner,1971,0.55441
ner,1972,0.59154
ner,1973,0.69064
ner,1974,0.79622
ner,1975,0.86457
ner,1976,1.00517
ner,1977,1.25535
ner,1978,1.51239
ner,1979,1.71894
ner,1980,2.05929
ner,1981,2.4564
ner,1988,3.07667
ner,1989,3.43569
ner,1990,3.39715
ner,1991,3.71008
ner,1992,3.70904
ner,1993,4.00576
ner,1996,4.36781
ner,1997,4.6137
ner,1998,4.69164
ner,1999,5.00058
ner,2000,4.99669
ner,2001,4.9477
ner,2002,4.94572
ner,2003,5.48208
ner,2004,6.61405
ner,2005,7.4483
ner,2006,8.51543
ner,2007,8.12429
ner,2008,8.34941
ner,2009,8.74632
ner,2010,10.69458
ner,2011,11.06648
ner,2012,12.29664
ner,2013,13.40533
ner,2014,15.33737
ner,2015,16.98628
ner,2016,19.81687
ner,2017,20.70213
nga,1970,2.84938
nga,1971,3.07367
nga,1972,3.45642
nga,1973,4.11534
nga,1977,4.96892
nga,1978,6.26685
nga,1979,7.44339
nga,1980,8.70071
nga,1981,11.55568
nga,1982,14.88411
nga,1983,14.7031
nga,1984,14.8848
nga,1986,22.68373
nga,1987,23.77819
nga,1989,21.32464
nga,1990,21.49622
nga,1999,22.38216
nga,2000,22.44688
nga,2001,24.5262
nga,2002,25.55303
nga,2004,31.02017
nga,2005,31.68093
nga,2006,30.90784
nga,2007,27.67871
nga,2008,32.13258
nga,2009,36.4467
nga,2010,41.19099
nga,2011,41.88799
nga,2012,44.95111
nga,2013,53.51221
nga,2014,43.00582
nga,2015,44.67198
nga,2016,39.82974
nga,2018,42.41155
nic,1970,16.30918
nic,1971,16.54926
nic,1972,18.26919
nic,1973,18.75695
nic,1974,21.3618
nic,1975,23.89646
nic,1977,28.96824
nic,1979,32.29959
nic,1980,39.89501
nic,1982,37.78437
nic,1983,42.91481
nic,1984,40.415
nic,1985,40.61274
nic,1986,40.26581
nic,1987,43.06468
nic,1988,43.14775
nic,1989,41.38753
nic,1998,50.70106
nic,1999,56.15233
nic,2000,57.44129
nic,2001,60.84575
nic,2002,65.54057
nic,2004,70.13852
nic,2005,73.4748
nic,2006,74.25308
nic,2007,78.03671
nic,2008,77.24073
nic,2010,77.95794
nld,1971,69.07498
nld,1972,72.72884
nld,1973,75.46691
nld,1974,78.462
nld,1975,80.35357
nld,1976,84.73765
nld,1977,86.67509
nld,1978,88.1482
nld,1979,88.39626
nld,1980,89.36716
nld,1981,90.29864
nld,1982,92.48376
nld,1983,95.58827
nld,1984,98.99524
nld,1985,100.27977
nld,1986,114.41628
nld,1987,115.37566
nld,1988,113.5105
nld,1989,113.23827
nld,1990,113.63179
nld,1991,114.87476
nld,1992,116.80341
nld,1993,120.25967
nld,1994,135.78374
nld,1995,135.88367
nld,1996,133.33928
nld,1997,127.48648
nld,1998,124.68955
nld,1999,119.79695
nld,2000,119.7226
nld,2001,120.79722
nld,2002,119.02801
nld,2003,119.96693
nld,2004,117.20392
nld,2005,117.16282
nld,2006,117.46553
nld,2007,118.21498
nld,2008,119.2624
nld,2009,119.5504
nld,2010,121.21755
nld,2011,127.38567
nld,2012,127.85435
nld,2015,134.58789
nld,2016,133.81203
nld,2017,136.51691
nld,2018,135.00832
nld,2019,135.15028
nld_curacao,2013,90.79198
nld_curacao,2020,122.53674
nor,1971,83.0714
nor,1972,84.04124
nor,1973,90.05659
nor,1974,89.42173
nor,1975,89.99956
nor,1976,88.0634
nor,1977,89.10084
nor,1978,90.73932
nor,1979,93.84426
nor,1980,95.31891
nor,1981,96.40486
nor,1982,97.47001
nor,1983,98.69663
nor,1984,99.3077
nor,1985,100.04006
nor,1986,99.87757
nor,1987,98.29258
nor,1988,97.49639
nor,1989,98.60179
nor,1990,102.9797
nor,1991,104.57051
nor,1992,106.14439
nor,1993,111.54651
nor,1994,122.91171
nor,1995,112.80126
nor,1996,112.45537
nor,1997,115.06385
nor,1998,117.81045
nor,1999,120.65812
nor,2000,117.50568
nor,2001,115.09454
nor,2002,113.54339
nor,2003,114.59577
nor,2004,117.04444
nor,2005,114.31304
nor,2006,113.71972
nor,2007,112.82931
nor,2008,111.30705
nor,2009,109.97856
nor,2010,111.67082
nor,2011,111.50617
nor,2012,109.74441
nor,2013,111.39116
nor,2014,110.81556
nor,2015,113.1611
nor,2016,114.65634
nor,2017,114.22398
nor,2018,114.7079
nor,2019,115.60718
npl,1981,7.47641
npl,1982,9.01737
npl,1983,10.54529
npl,1984,11.79865
npl,1985,12.43242
npl,1986,13.97477
npl,1987,15.2149
npl,1988,16.60528
npl,1989,18.09384
npl,1990,19.53613
npl,1991,21.48825
npl,1992,24.43562
npl,1993,26.22566
npl,1994,27.61876
npl,1995,30.17208
npl,1996,33.74509
npl,1999,27.39555
npl,2000,28.82011
npl,2001,31.50633
npl,2002,35.57392
npl,2003,37.43235
npl,2005,43.14844
npl,2006,41.41949
npl,2007,41.9209
npl,2008,48.37352
npl,2009,48.789
npl,2010,56.92805
npl,2011,60.12377
npl,2012,64.53488
npl,2013,66.3517
npl,2014,68.10591
npl,2015,69.43692
npl,2016,72.78965
npl,2017,76.77662
npl,2019,83.0243
npl,2020,86.90079
nru,1971,51.08108
nru,1972,54.47368
nru,1973,61.02564
nru,1985,50.52192
nru,2000,53.41246
nru,2001,48.30247
nru,2002,48.88535
nru,2003,53.01794
nru,2004,43.82208
nru,2005,50.08237
nru,2006,68.90344
nru,2007,57.46753
nru,2008,67.85137
nru,2012,71.42857
nru,2014,83.16832
nru,2016,83.61204
nru,2019,98.38969
nzl,1970,76.10145
nzl,1971,76.78615
nzl,1972,77.85211
nzl,1973,78.79208
nzl,1974,79.42334
nzl,1975,81.37524
nzl,1976,83.37118
nzl,1977,83.01704
nzl,1979,82.85232
nzl,1980,82.2356
nzl,1981,82.91773
nzl,1982,83.90011
nzl,1983,85.94814
nzl,1984,85.45452
nzl,1985,84.59652
nzl,1986,84.19637
nzl,1987,84.56995
nzl,1988,85.93403
nzl,1989,87.12491
nzl,1990,88.77971
nzl,1991,92.00091
nzl,1992,93.93203
nzl,1993,102.02203
nzl,1994,110.84215
nzl,1995,112.51065
nzl,1996,118.59446
nzl,1997,117.55991
nzl,1998,115.88563
nzl,1999,114.14422
nzl,2000,113.98778
nzl,2002,122.19955
nzl,2003,124.47273
nzl,2004,119.82041
nzl,2005,123.57431
nzl,2006,121.04737
nzl,2007,120.84281
nzl,2008,119.86097
nzl,2009,126.47641
nzl,2010,121.82136
nzl,2011,121.85145
nzl,2012,120.65221
nzl,2013,119.19432
nzl,2014,119.09236
nzl,2015,118.13917
nzl,2016,117.84637
nzl,2017,118.2183
nzl,2018,118.16043
nzl,2019,126.50995
omn,1971,0
omn,1972,0
omn,1973,0.0783
omn,1974,0.14871
omn,1975,0.27686
omn,1976,0.395
omn,1977,0.8427
omn,1978,1.65108
omn,1979,2.66334
omn,1980,4.02788
omn,1981,5.84617
omn,1982,7.92304
omn,1983,10.02038
omn,1984,12.43744
omn,1985,15.81959
omn,1986,18.61871
omn,1987,21.88141
omn,1988,25.36498
omn,1989,29.79245
omn,1990,35.19264
omn,1991,41.72117
omn,1992,47.92737
omn,1993,54.29692
omn,1994,60.0412
omn,1995,63.52896
omn,1996,66.13296
omn,1997,67.69037
omn,1998,70.44641
omn,1999,74.08378
omn,2000,77.92371
omn,2001,81.41107
omn,2002,82.87369
omn,2003,83.78249
omn,2005,86.00469
omn,2006,86.74012
omn,2007,89.93402
omn,2008,93.11832
omn,2009,97.15172
omn,2011,97.54954
omn,2012,99.42301
omn,2013,100.54907
omn,2015,102.40523
omn,2016,104.09016
omn,2017,102.5867
omn,2018,102.4613
omn,2019,102.3958
omn,2020,102.58045
pak,1971,6.76895
pak,1972,7.04591
pak,1973,7.77552
pak,1974,8.00285
pak,1975,8.77519
pak,1976,8.62348
pak,1977,8.86184
pak,1978,8.94389
pak,1979,8.89493
pak,1980,8.98995
pak,1981,9.02955
pak,1982,9.14413
pak,1983,9.23831
pak,1984,9.66604
pak,1985,10.31955
pak,1986,11.05375
pak,1987,11.47563
pak,1988,11.8574
pak,1989,12.4264
pak,1990,12.811
pak,1991,16.17338
pak,1992,18.74561
pak,2006,26.89195
pak,2007,28.31261
pak,2008,28.43842
pak,2009,28.9918
pak,2010,28.81165
pak,2011,28.87335
pak,2012,29.42892
pak,2013,30.26079
pak,2014,32.83697
pak,2015,34.89732
pak,2016,36.5567
pak,2017,36.08089
pak,2018,39.14799
pak,2019,41.59032
pan,1970,39.52204
pan,1971,42.19789
pan,1972,46.0948
pan,1973,50.16098
pan,1974,54.24563
pan,1975,56.71543
pan,1976,59.3051
pan,1977,62.15797
pan,1978,64.65082
pan,1979,65.48287
pan,1980,64.76
pan,1981,64.41552
pan,1982,63.29202
pan,1983,62.73686
pan,1984,63.26437
pan,1985,62.75191
pan,1986,62.79113
pan,1987,62.29327
pan,1988,61.4119
pan,1989,60.13106
pan,1990,61.07083
pan,1999,66.88081
pan,2000,67.03956
pan,2001,69.42169
pan,2002,70.59558
pan,2004,70.24937
pan,2005,70.34451
pan,2006,70.41918
pan,2007,70.327
pan,2008,71.35192
pan,2009,72.6349
pan,2010,73.4753
pan,2011,73.46523
pan,2013,77.6958
pan,2014,77.83523
pan,2015,77.87238
pan,2016,83.08307
pan,2017,78.2784
pan,2020,79.53031
per,1970,30.21085
per,1971,37.90334
per,1972,39.59104
per,1974,37.76468
per,1975,63.28432
per,1976,71.66794
per,1977,46.84077
per,1978,51.07783
per,1979,53.08013
per,1980,52.94218
per,1981,53.53943
per,1982,53.55262
per,1985,57.88003
per,1991,64.58364
per,1995,66.82956
per,1998,76.01684
per,1999,76.8004
per,2000,78.52651
per,2001,81.49587
per,2002,82.85704
per,2003,76.74083
per,2004,81.30156
per,2005,81.60641
per,2006,85.11676
per,2007,88.36362
per,2008,89.89366
per,2009,92.08065
per,2010,93.50963
per,2011,94.18896
per,2012,91.92203
per,2013,97.64595
per,2014,96.30009
per,2015,97.38666
per,2016,100.63234
per,2017,102.53039
per,2018,103.63909
per,2019,105.5985
per,2020,106.90752
phl,1981,70.13605
phl,1982,66.22553
phl,1983,68.29089
phl,1984,68.52065
phl,1985,69.6004
phl,1986,65.18266
phl,1987,67.74168
phl,1988,66.2337
phl,1989,69.28003
phl,1990,73.38786
phl,1998,78.32899
phl,1999,77.95355
phl,2001,78.41518
phl,2002,83.28829
phl,2003,85.53056
phl,2004,87.8237
phl,2005,87.67196
phl,2006,85.87283
phl,2007,85.28014
phl,2008,85.58423
phl,2009,87.48125
phl,2014,90.86918
phl,2015,91.49514
phl,2016,92.52421
phl,2017,90.64898
phl,2018,88.63725
phl,2019,93.90686
plw,1999,110.18711
plw,2000,90.82752
plw,2004,90.87302
plw,2013,121.66172
plw,2014,122.91022
plw,2020,157.97951
png,1970,3.50613
png,1974,5.42649
png,1975,5.72476
png,1976,5.78499
png,1977,5.69051
png,1984,7.63151
png,1986,7.60074
png,1987,7.80053
png,1988,7.94309
png,1989,8.12277
png,1990,8.16128
png,1991,8.41747
png,1992,8.32637
png,1993,9.2124
png,1994,9.71323
png,1995,8.92903
png,1998,14.53468
png,2012,33.0275
png,2018,41.5867
pol,1972,76.49524
pol,1973,76.50749
pol,1974,76.93385
pol,1989,88.62638
pol,1990,89.84261
pol,1991,89.40561
pol,1992,89.53671
pol,1993,95.55915
pol,1994,96.43492
pol,1995,94.25385
pol,1996,94.08539
pol,1997,97.13755
pol,1998,97.78308
pol,1999,98.78644
pol,2000,99.35618
pol,2001,100.52512
pol,2002,102.29941
pol,2003,103.5906
pol,2004,98.19286
pol,2005,99.27281
pol,2006,97.97922
pol,2007,97.56154
pol,2008,96.89022
pol,2009,96.06829
pol,2010,95.66275
pol,2011,95.58445
pol,2012,95.7179
pol,2013,105.35357
pol,2014,104.78163
pol,2015,105.67675
pol,2016,106.73463
pol,2017,108.07604
pol,2018,110.32844
pol,2019,110.12662
pri,2009,89.39334
pri,2010,88.28404
pri,2011,82.81828
pri,2012,87.23404
pri,2013,89.77174
prk,2015,92.86598
prt,1971,32.55953
prt,1972,35.98468
prt,1973,39.6463
prt,1974,43.69447
prt,1975,49.76317
prt,1976,55.38093
prt,1977,57.45171
prt,1978,59.46673
prt,1979,55.23545
prt,1980,45.3566
prt,1986,61.9468
prt,1988,61.23511
prt,1990,60.00742
prt,1991,72.36011
prt,1993,99.84095
prt,1994,104.21227
prt,1995,106.88758
prt,1996,110.62977
prt,1998,109.834
prt,1999,107.67822
prt,2000,108.1969
prt,2001,108.80204
prt,2002,109.99837
prt,2003,111.23902
prt,2004,99.97308
prt,2005,102.69582
prt,2006,102.77988
prt,2007,105.69949
prt,2008,106.69329
prt,2009,108.19945
prt,2010,108.26267
prt,2011,107.58554
prt,2012,108.652
prt,2013,118.52712
prt,2014,114.66691
prt,2015,116.9089
prt,2016,116.40757
prt,2017,118.70002
prt,2018,120.57367
prt,2019,120.90589
pry,1970,15.84831
pry,1971,16.43945
pry,1972,16.59756
pry,1973,17.90484
pry,1975,19.18826
pry,1976,20.33349
pry,1977,22.27517
pry,1978,23.87169
pry,1986,30.417
pry,1987,29.98453
pry,1988,30.14338
pry,1989,31.04118
pry,1990,31.68827
pry,1991,32.0299
pry,1993,37.94336
pry,1994,39.47217
pry,1995,42.76076
pry,1996,45.15047
pry,1997,48.86777
pry,1998,53.17871
pry,1999,59.6692
pry,2000,62.86064
pry,2001,66.5565
pry,2002,68.08419
pry,2003,65.85425
pry,2004,67.16137
pry,2005,67.24188
pry,2006,67.02383
pry,2007,67.0299
pry,2008,68.2696
pry,2009,68.72676
pry,2010,69.78596
pry,2011,72.01736
pry,2012,78.644
pry,2020,79.65115
pse,1995,67.38882
pse,1996,69.95306
pse,1997,72.87556
pse,1999,77.23018
pse,2000,80.14747
pse,2001,82.73336
pse,2002,84.40269
pse,2003,86.9278
pse,2004,90.50725
pse,2005,91.76721
pse,2006,93.40342
pse,2007,93.06253
pse,2008,91.79139
pse,2009,90.48035
pse,2010,89.07178
pse,2011,88.42471
pse,2012,87.81649
pse,2013,87.90036
pse,2014,88.40501
pse,2015,89.92111
pse,2016,91.25326
pse,2017,93.05753
pse,2018,93.89944
pse,2019,94.95926
pse,2020,95.4659
pyf,1989,72.00194
pyf,1990,77.76845
pyf,1991,75.80622
pyf,1992,80.41859
pyf,1993,86.82792
qat,1971,27.15998
qat,1972,32.25438
qat,1973,39.0592
qat,1974,46.86425
qat,1975,50.91631
qat,1976,69.01529
qat,1977,62.20102
qat,1978,65.47489
qat,1979,69.90269
qat,1980,76.424
qat,1981,79.15894
qat,1982,78.48353
qat,1983,80.0331
qat,1984,78.57432
qat,1985,80.46551
qat,1986,83.9519
qat,1987,84.71685
qat,1988,84.93009
qat,1989,87.81819
qat,1990,91.05451
qat,1991,89.79434
qat,1992,88.55549
qat,1993,94.27222
qat,1994,92.50726
qat,1995,91.2757
qat,1996,88.96248
qat,1998,90.45956
qat,1999,91.74749
qat,2000,94.75441
qat,2001,93.13446
qat,2002,94.90813
qat,2003,97.52936
qat,2004,96.75868
qat,2005,96.05488
qat,2006,94.51929
qat,2010,102.71879
rou,1971,68.0678
rou,1972,67.74595
rou,1973,70.81059
rou,1974,72.09806
rou,1989,95.74404
rou,1990,97.09764
rou,1991,87.98907
rou,1992,82.1351
rou,1993,77.74793
rou,1994,76.20217
rou,1995,75.2384
rou,1996,75.93515
rou,1997,76.5753
rou,1998,78.27892
rou,1999,80.16524
rou,2000,80.75276
rou,2001,81.52471
rou,2002,83.0289
rou,2003,82.99683
rou,2004,82.51467
rou,2005,83.27168
rou,2006,84.29567
rou,2007,87.306
rou,2008,92.72001
rou,2009,95.18236
rou,2010,97.22697
rou,2011,97.61184
rou,2012,97.01352
rou,2013,96.03023
rou,2014,94.20743
rou,2015,92.9454
rou,2016,91.03238
rou,2017,91.43317
rou,2018,89.18259
rou,2019,88.21912
rus,1994,91.80552
rus,2003,91.49236
rus,2004,85.05747
rus,2005,82.46516
rus,2006,82.05834
rus,2007,82.16437
rus,2008,82.12354
rus,2009,84.07873
rus,2011,91.05321
rus,2012,94.71647
rus,2013,96.85
rus,2014,97.66145
rus,2015,100.9528
rus,2016,101.48696
rus,2017,102.05592
rus,2018,102.16816
rus,2019,102.13917
rwa,1971,2.46874
rwa,1976,3.32258
rwa,1977,3.6169
rwa,1978,3.8085
rwa,1979,3.94146
rwa,1980,8.43377
rwa,1981,11.05443
rwa,1982,11.82529
rwa,1983,12.74456
rwa,1984,13.03127
rwa,1985,14.13982
rwa,1986,14.16929
rwa,1987,14.15512
rwa,1988,14.01939
rwa,1989,14.75173
rwa,1990,14.40963
rwa,1991,14.47458
rwa,1992,13.91913
rwa,1999,9.78955
rwa,2000,10.79972
rwa,2001,11.34866
rwa,2002,12.25155
rwa,2003,13.07176
rwa,2004,14.87363
rwa,2005,15.74439
rwa,2006,17.47321
rwa,2007,19.27657
rwa,2008,20.74974
rwa,2009,25.3132
rwa,2010,31.61768
rwa,2011,36.27709
rwa,2012,39.68382
rwa,2013,42.20422
rwa,2014,41.91049
rwa,2015,39.39245
rwa,2016,39.01432
rwa,2017,41.11495
rwa,2018,43.27546
rwa,2019,47.04848
sau,1979,20.05257
sau,2005,84.75733
sau,2009,89.00054
sau,2015,114.99628
sau,2016,107.63078
sau,2017,101.97997
sau,2018,106.8226
sau,2019,106.11904
sau,2020,108.31369
sdn,2001,30.98562
sdn,2002,33.87436
sdn,2003,34.28944
sdn,2004,37.53701
sdn,2005,37.32612
sdn,2006,36.02791
sdn,2007,34.52642
sdn,2008,36.24046
sdn,2009,39.29464
sdn,2010,39.44942
sdn,2011,35.88174
sdn,2012,39.31082
sdn,2013,42.32025
sdn,2014,42.68819
sdn,2015,45.27237
sdn,2016,43.68239
sdn,2017,46.95738
sdn,2018,46.33088
sen,1971,5.28398
sen,1972,5.80583
sen,1978,7.08322
sen,1979,6.83177
sen,1980,6.99682
sen,1981,7.42987
sen,1982,8.05633
sen,1983,8.10234
sen,1984,7.99744
sen,1985,8.29865
sen,1986,8.88978
sen,1988,9.39639
sen,1989,9.91663
sen,1990,10.31034
sen,1992,10.91223
sen,1996,11.15683
sen,1997,10.90851
sen,1998,10.99554
sen,1999,11.85006
sen,2000,12.36626
sen,2001,12.67299
sen,2002,13.91768
sen,2004,16.98532
sen,2005,19.14502
sen,2006,20.84703
sen,2008,26.75817
sen,2010,33.75105
sen,2011,39.64134
sen,2012,43.96317
sen,2013,47.35411
sen,2014,50.14842
sen,2019,49.12137
sen,2020,50.08958
sgp,2016,107.47994
sgp,2017,107.00024
sgp,2018,105.32343
sgp,2019,104.28141
slb,1970,4.36639
slb,1971,5.51798
slb,1975,5.13213
slb,1986,14.6481
slb,1990,10.51347
slb,1991,11.2998
slb,1992,11.9349
slb,1993,12.77946
slb,1994,13.95283
slb,1999,21.81369
slb,2000,17.90552
slb,2001,21.84032
slb,2002,28.08633
slb,2005,27.40774
slb,2006,31.46815
slb,2007,32.09563
slb,2010,44.89982
slb,2011,45.56686
slb,2012,47.02147
sle,1971,5.12124
sle,1972,5.5964
sle,1973,6.26022
sle,1974,6.77305
sle,1975,7.05959
sle,1976,7.39475
sle,1977,7.72461
sle,1978,7.95103
sle,1984,11.28027
sle,1985,11.92533
sle,1988,12.62566
sle,1989,10.73579
sle,1990,10.88834
sle,1991,11.37249
sle,2001,20.32866
sle,2011,33.89317
sle,2012,40.68077
sle,2013,36.32095
sle,2015,36.52938
sle,2016,39.80924
sle,2017,41.0624
slv,1970,19.45691
slv,1971,18.02533
slv,1972,21.19582
slv,1973,20.93993
slv,1974,25.00082
slv,1975,27.34057
slv,1976,29.91327
slv,1977,30.69156
slv,1978,32.83543
slv,1979,34.87889
slv,1980,32.00666
slv,1983,35.98311
slv,1984,36.96399
slv,1988,41.5995
slv,1989,39.60256
slv,1991,41.44909
slv,1992,43.07111
slv,1993,45.78471
slv,1998,54.46634
slv,1999,54.73291
slv,2000,57.1612
slv,2001,59.1853
slv,2002,62.11218
slv,2003,65.3078
slv,2004,68.44159
slv,2005,67.77989
slv,2006,67.546
slv,2007,67.26704
slv,2008,66.43778
slv,2009,67.27467
slv,2010,68.95098
slv,2011,70.98157
slv,2012,72.90997
slv,2013,77.08079
slv,2014,77.13791
slv,2015,75.63154
slv,2016,73.90652
slv,2017,71.21833
slv,2018,71.42326
slv,2019,68.96719
smr,2018,56.93261
smr,2019,57.79955
smr,2020,60.73338
som,1971,1.23058
som,1972,1.37173
som,1973,1.6381
som,1974,1.96365
som,1976,2.94873
som,1977,1.42858
som,1978,1.39077
som,1979,1.81364
som,1980,2.21327
som,1981,8.1761
som,1982,8.00312
som,1983,7.83543
som,1984,8.05069
som,1985,7.47191
som,1986,6.89159
som,2007,3.74024
srb,1999,94.73149
srb,2000,92.14667
srb,2001,90.57367
srb,2002,89.95399
srb,2003,89.90167
srb,2004,89.58373
srb,2005,89.95403
srb,2006,90.62146
srb,2007,90.8079
srb,2008,91.68026
srb,2009,92.68424
srb,2010,92.35557
srb,2011,94.82212
srb,2012,95.55919
srb,2013,95.72802
srb,2014,95.40974
srb,2015,97.38095
srb,2016,96.88268
srb,2017,95.87869
srb,2018,95.56466
srb,2019,94.99258
srb,2020,92.93925
ssd,2011,6.54215
ssd,2015,7.66851
stp,1971,11.26646
stp,1972,13.69579
stp,1977,25.06372
stp,1988,33.26437
stp,2003,38.52555
stp,2004,39.91055
stp,2005,44.09038
stp,2007,49.35733
stp,2008,46.49872
stp,2009,53.59064
stp,2010,52.31343
stp,2011,53.91275
stp,2012,61.72716
stp,2013,67.86379
stp,2014,78.67699
stp,2015,86.90315
stp,2016,88.66874
stp,2017,95.85861
sur,1971,41.63898
sur,1972,41.85576
sur,1973,47.56514
sur,1974,48.28614
sur,1975,51.82505
sur,1976,51.88609
sur,1977,50.56544
sur,1978,53.23161
sur,1979,52.62277
sur,1986,69.93036
sur,1987,67.79418
sur,1988,67.26426
sur,1989,64.94824
sur,1990,64.6271
sur,1991,64.10968
sur,1992,69.26733
sur,1993,59.0696
sur,2001,81.4054
sur,2002,88.05856
sur,2005,78.73848
sur,2006,80.14563
