geo,time,sl_tlf_cact_fm_zs
mwi,2004,91.87632
mwi,2005,91.35858
mwi,2006,90.84398
mwi,2007,90.33838
mwi,2008,89.83591
mwi,2009,89.34101
mwi,2010,88.8502
mwi,2011,88.36568
mwi,2012,87.88511
mwi,2013,87.41175
mwi,2014,87.75343
mwi,2015,88.10929
mwi,2016,88.55402
mwi,2017,88.98632
mwi,2018,89.434
mwi,2019,89.93729
mwi,2020,88.98971
mwi,2021,89.50133
mys,1990,57.47549
mys,1991,57.63039
mys,1992,57.5824
mys,1993,57.53457
mys,1994,57.4868
mys,1995,57.43837
mys,1996,57.39233
mys,1997,57.34452
mys,1998,57.29687
mys,1999,57.25127
mys,2000,57.20422
mys,2001,57.15783
mys,2002,57.11172
mys,2003,57.06703
mys,2004,57.021
mys,2005,56.97622
mys,2006,56.93082
mys,2007,56.88646
mys,2008,56.44502
mys,2009,57.27442
mys,2010,57.09504
mys,2011,58.49439
mys,2012,59.89186
mys,2013,63.06831
mys,2014,64.58379
mys,2015,64.99626
mys,2016,65.53648
mys,2017,66.09596
mys,2018,66.32711
mys,2019,66.45517
mys,2020,66.28122
mys,2021,66.00559
nam,1990,76.14676
nam,1991,76.4032
nam,1992,76.73248
nam,1993,77.1203
nam,1994,77.5476
nam,1995,77.34937
nam,1996,77.15315
nam,1997,76.95624
nam,1998,76.81762
nam,1999,76.68145
nam,2000,76.55016
nam,2001,77.26134
nam,2002,77.97412
nam,2003,78.68532
nam,2004,79.39692
nam,2005,80.1073
nam,2006,80.81616
nam,2007,81.52676
nam,2008,82.23354
nam,2009,82.94046
nam,2010,83.64619
nam,2011,84.34965
nam,2012,85.05325
nam,2013,89.91298
nam,2014,88.27268
nam,2015,86.25417
nam,2016,84.27355
nam,2017,86.25612
nam,2018,88.38897
nam,2019,88.39883
nam,2020,87.55037
nam,2021,87.69882
ncl,1990,82.69912
ncl,1991,83.10994
ncl,1992,82.83153
ncl,1993,82.53069
ncl,1994,82.52334
ncl,1995,83.00456
ncl,1996,82.67596
ncl,1997,82.59438
ncl,1998,81.74785
ncl,1999,81.53519
ncl,2000,81.51191
ncl,2001,81.49709
ncl,2002,81.57273
ncl,2003,81.99523
ncl,2004,82.31649
ncl,2005,82.61235
ncl,2006,83.23387
ncl,2007,83.65905
ncl,2008,83.52818
ncl,2009,83.67687
ncl,2010,83.95971
ncl,2011,84.26298
ncl,2012,84.58637
ncl,2013,84.93385
ncl,2014,85.30361
ncl,2015,85.18058
ncl,2016,85.32509
ncl,2017,85.40976
ncl,2018,85.4999
ncl,2019,85.57585
ncl,2020,83.75476
ncl,2021,83.97912
ner,1990,77.21783
ner,1991,77.17437
ner,1992,77.20215
ner,1993,77.27617
ner,1994,77.37824
ner,1995,77.49927
ner,1996,77.43285
ner,1997,77.39949
ner,1998,77.37554
ner,1999,77.34399
ner,2000,77.307
ner,2001,77.10779
ner,2002,76.95936
ner,2003,76.8398
ner,2004,76.73197
ner,2005,76.63718
ner,2006,76.42303
ner,2007,76.26822
ner,2008,76.15632
ner,2009,76.08227
ner,2010,76.0387
ner,2011,75.94054
ner,2012,74.95898
ner,2013,74.04955
ner,2014,73.23785
ner,2015,73.28458
ner,2016,73.29006
ner,2017,73.33286
ner,2018,73.40589
ner,2019,73.50257
ner,2020,73.50287
ner,2021,73.25525
nga,1990,86.78075
nga,1991,86.86707
nga,1992,87.0908
nga,1993,87.42807
nga,1994,87.85499
nga,1995,88.34902
nga,1996,88.51331
nga,1997,88.77167
nga,1998,89.0917
nga,1999,89.42788
nga,2000,89.75134
nga,2001,89.66776
nga,2002,89.62821
nga,2003,89.61188
nga,2004,89.60592
nga,2005,89.60277
nga,2006,89.31868
nga,2007,89.11984
nga,2008,88.97641
nga,2009,88.87081
nga,2010,88.79715
nga,2011,88.60123
nga,2012,88.10875
nga,2013,87.63011
nga,2014,86.48251
nga,2015,85.34781
nga,2016,84.22743
nga,2017,83.11805
nga,2018,82.01951
nga,2019,80.93299
nga,2020,80.37186
nga,2021,80.43161
nic,1990,46.04073
nic,1991,45.33443
nic,1992,43.85628
nic,1993,42.40168
nic,1994,40.97192
nic,1995,39.56892
nic,1996,39.57715
nic,1997,39.54504
nic,1998,39.52985
nic,1999,40.55414
nic,2000,41.59595
nic,2001,42.65178
nic,2002,43.72269
nic,2003,44.81023
nic,2004,45.91087
nic,2005,47.02715
nic,2006,48.15694
nic,2007,49.30104
nic,2008,50.45731
nic,2009,51.62731
nic,2010,52.80916
nic,2011,54.00462
nic,2012,55.21045
nic,2013,56.42757
nic,2014,57.65614
nic,2015,58.27548
nic,2016,58.84491
nic,2017,59.36578
nic,2018,58.80376
nic,2019,58.23669
nic,2020,57.38262
nic,2021,57.56897
nld,1990,61.96533
nld,1991,63.11549
nld,1992,65.55273
nld,1993,66.41907
nld,1994,67.74601
nld,1995,68.60866
nld,1996,70.00454
nld,1997,70.80574
nld,1998,71.29764
nld,1999,73.50774
nld,2000,73.98211
nld,2001,74.95615
nld,2002,75.39209
nld,2003,77.10301
nld,2004,77.90119
nld,2005,77.82239
nld,2006,78.79358
nld,2007,79.82171
nld,2008,80.4798
nld,2009,81.32444
nld,2010,82.49084
nld,2011,83.35958
nld,2012,83.64798
nld,2013,83.66074
nld,2014,82.91883
nld,2015,83.84488
nld,2016,84.25021
nld,2017,84.76202
nld,2018,84.91442
nld,2019,85.60222
nld,2020,86.38206
nld,2021,87.56082
nor,1990,78.46848
nor,1991,79.94485
nor,1992,79.61969
nor,1993,80.38244
nor,1994,80.60965
nor,1995,82.48475
nor,1996,82.73621
nor,1997,82.81405
nor,1998,83.92582
nor,1999,84.41782
nor,2000,84.0598
nor,2001,84.85058
nor,2002,86.61018
nor,2003,86.10605
nor,2004,86.85305
nor,2005,86.35865
nor,2006,86.60414
nor,2007,87.65955
nor,2008,88.22471
nor,2009,89.02333
nor,2010,88.70175
nor,2011,89.60589
nor,2012,89.26144
nor,2013,89.9474
nor,2014,94.05622
nor,2015,92.07278
nor,2016,92.8074
nor,2017,93.2181
nor,2018,93.06861
nor,2019,93.9356
nor,2020,94.58479
nor,2021,83.79986
npl,1990,89.58888
npl,1991,89.7717
npl,1992,90.00287
npl,1993,90.26
npl,1994,90.52372
npl,1995,90.77699
npl,1996,90.76424
npl,1997,90.75435
npl,1998,90.76475
npl,1999,90.82672
npl,2000,90.80524
npl,2001,90.78574
npl,2002,90.76978
npl,2003,90.75535
npl,2004,90.7446
npl,2005,90.73778
npl,2006,90.73214
npl,2007,90.73028
npl,2008,90.73287
npl,2009,91.12344
npl,2010,91.5994
npl,2011,92.13272
npl,2012,92.8597
npl,2013,93.72722
npl,2014,94.62043
npl,2015,95.45502
npl,2016,96.29686
npl,2017,96.94465
npl,2018,97.39538
npl,2019,97.65259
npl,2020,95.24517
npl,2021,97.42361
nzl,1990,72.59599
nzl,1991,73.44088
nzl,1992,73.75408
nzl,1993,73.66098
nzl,1994,74.71462
nzl,1995,75.27616
nzl,1996,76.75939
nzl,1997,76.7899
nzl,1998,77.43724
nzl,1999,77.98186
nzl,2000,78.05618
nzl,2001,78.94566
nzl,2002,79.13681
nzl,2003,80.3953
nzl,2004,80.25182
nzl,2005,81.02156
nzl,2006,81.14632
nzl,2007,81.64917
nzl,2008,82.54309
nzl,2009,83.154
nzl,2010,83.12855
nzl,2011,83.60492
nzl,2012,84.47463
nzl,2013,85.04925
nzl,2014,85.28193
nzl,2015,85.18275
nzl,2016,85.56854
nzl,2017,85.64655
nzl,2018,86.23858
nzl,2019,87.25826
nzl,2020,86.38855
nzl,2021,86.38656
omn,1990,28.0329
omn,1991,28.39448
omn,1992,28.74508
omn,1993,29.18702
omn,1994,29.68519
omn,1995,30.12145
omn,1996,30.24252
omn,1997,30.28691
omn,1998,30.4265
omn,1999,30.65637
omn,2000,30.72769
omn,2001,30.92405
omn,2002,31.39235
omn,2003,31.98583
omn,2004,32.04135
omn,2005,32.11254
omn,2006,32.20126
omn,2007,32.30558
omn,2008,32.42452
omn,2009,32.55952
omn,2010,32.7084
omn,2011,32.87175
omn,2012,33.04708
omn,2013,33.23705
omn,2014,33.43891
omn,2015,33.65301
omn,2016,33.87944
omn,2017,33.92932
omn,2018,33.88647
omn,2019,33.87371
omn,2020,33.09659
omn,2021,33.77272
pak,1990,13.32321
pak,1991,16.71287
pak,1992,16.71283
pak,1993,17.40646
pak,1994,17.83515
pak,1995,15.39707
pak,1996,16.66667
pak,1997,18.02279
pak,1998,18.51613
pak,1999,19.02721
pak,2000,19.55085
pak,2001,19.58948
pak,2002,19.63021
pak,2003,20.6506
pak,2004,21.71143
pak,2005,22.73184
pak,2006,23.82325
pak,2007,24.3587
pak,2008,25.1695
pak,2009,26.64835
pak,2010,28.01095
pak,2011,28.46257
pak,2012,28.66549
pak,2013,28.87081
pak,2014,29.51908
pak,2015,30.37756
pak,2016,29.29092
pak,2017,28.2336
pak,2018,27.20569
pak,2019,27.0939
pak,2020,26.51732
pak,2021,26.54619
pan,1990,48.52591
pan,1991,49.61071
pan,1992,50.00064
pan,1993,50.45294
pan,1994,51.74849
pan,1995,52.35002
pan,1996,52.99096
pan,1997,53.64453
pan,1998,53.91721
pan,1999,54.1958
pan,2000,55.33394
pan,2001,56.479
pan,2002,57.62925
pan,2003,58.41718
pan,2004,57.90685
pan,2005,59.19638
pan,2006,57.45969
pan,2007,58.62825
pan,2008,58.39137
pan,2009,59.65836
pan,2010,58.45071
pan,2011,57.76842
pan,2012,59.73931
pan,2013,61.49871
pan,2014,62.2937
pan,2015,64.45546
pan,2016,64.28199
pan,2017,65.42133
pan,2018,66.43356
pan,2019,69.54633
pan,2020,67.45217
pan,2021,69.43449
per,1990,58.09602
per,1991,58.25865
per,1992,58.09036
per,1993,59.45484
per,1994,60.81706
per,1995,63.77967
per,1996,66.91969
per,1997,70.03058
per,1998,69.6959
per,1999,73.1432
per,2000,68.45889
per,2001,74.03916
per,2002,75.16782
per,2003,76.28476
per,2004,77.38614
per,2005,78.46849
per,2006,79.49655
per,2007,81.04106
per,2008,81.26953
per,2009,81.44361
per,2010,83.26658
per,2011,82.69195
per,2012,82.35635
per,2013,81.97921
per,2014,81.58434
per,2015,80.26406
per,2016,81.41687
per,2017,81.87693
per,2018,82.5178
per,2019,82.56477
per,2020,77.18489
per,2021,80.69496
phl,1990,62.45256
phl,1991,62.54162
phl,1992,62.60675
phl,1993,62.61597
phl,1994,62.55595
phl,1995,62.48794
phl,1996,62.39437
phl,1997,62.32116
phl,1998,62.39307
phl,1999,62.37124
phl,2000,62.31575
phl,2001,62.29456
phl,2002,62.25744
phl,2003,62.19281
phl,2004,60.88296
phl,2005,62.34633
phl,2006,62.9296
phl,2007,63.18836
phl,2008,62.3265
phl,2009,63.43899
phl,2010,64.01757
phl,2011,64.46235
phl,2012,64.29968
phl,2013,64.55719
phl,2014,65.01856
phl,2015,65.37856
phl,2016,64.01575
phl,2017,61.2648
phl,2018,62.62516
phl,2019,64.1518
phl,2020,63.61954
phl,2021,64.17967
png,1990,98.12855
png,1991,97.64202
png,1992,96.96763
png,1993,96.23355
png,1994,96.08872
png,1995,96.33711
png,1996,96.11564
png,1997,96.40276
png,1998,96.72067
png,1999,96.74974
png,2000,97.02135
png,2001,96.96232
png,2002,96.91975
png,2003,96.89251
png,2004,96.88561
png,2005,96.90014
png,2006,96.93613
png,2007,96.99722
png,2008,97.08602
png,2009,97.19996
png,2010,97.34607
png,2011,97.39388
png,2012,97.28973
png,2013,97.21876
png,2014,96.85532
png,2015,96.67778
png,2016,96.63791
png,2017,96.60898
png,2018,96.66227
png,2019,96.59543
png,2020,96.59599
png,2021,96.08226
pol,1990,76.32207
pol,1991,76.45435
pol,1992,76.4149
pol,1993,76.46744
pol,1994,77.12806
pol,1995,76.71753
pol,1996,76.61626
pol,1997,75.99294
pol,1998,76.33426
pol,1999,76.78346
pol,2000,78.08928
pol,2001,78.57366
pol,2002,77.84769
pol,2003,77.54881
pol,2004,76.35772
pol,2005,75.88776
pol,2006,74.99114
pol,2007,74.6978
pol,2008,74.37331
pol,2009,74.53503
pol,2010,74.67527
pol,2011,74.57489
pol,2012,74.89072
pol,2013,74.77097
pol,2014,74.97332
pol,2015,74.99226
pol,2016,74.57554
pol,2017,74.30198
pol,2018,74.61141
pol,2019,74.09249
pol,2020,73.62342
pol,2021,75.12712
pri,1990,51.10786
pri,1991,50.35153
pri,1992,52.39397
pri,1993,55.06772
pri,1994,55.42298
pri,1995,55.78866
pri,1996,55.51625
pri,1997,56.52006
pri,1998,56.33001
pri,1999,61.17494
pri,2000,59.18076
pri,2001,59.77019
pri,2002,60.38991
pri,2003,61.04087
pri,2004,61.72188
pri,2005,62.43527
pri,2006,63.17275
pri,2007,63.94435
pri,2008,64.75216
pri,2009,65.59565
pri,2010,66.48153
pri,2011,67.45042
pri,2012,67.37979
pri,2013,67.1976
pri,2014,66.9588
pri,2015,66.88389
pri,2016,66.66871
pri,2017,66.18487
pri,2018,65.65999
pri,2019,65.51106
pri,2020,64.44641
pri,2021,65.21186
prk,1990,88.45928
prk,1991,88.68689
prk,1992,89.04793
prk,1993,89.31741
prk,1994,89.48436
prk,1995,89.76398
prk,1996,89.99528
prk,1997,90.39857
prk,1998,90.50027
prk,1999,90.23744
prk,2000,90.26048
prk,2001,90.11648
prk,2002,90.10001
prk,2003,90.05324
prk,2004,89.99366
prk,2005,89.85143
prk,2006,89.93834
prk,2007,90.02766
prk,2008,89.90525
prk,2009,89.97476
prk,2010,90.02328
prk,2011,90.00679
prk,2012,89.96704
prk,2013,89.94006
prk,2014,89.91527
prk,2015,89.99654
prk,2016,89.83467
prk,2017,90.03355
prk,2018,90.27592
prk,2019,90.36511
prk,2020,89.99605
prk,2021,89.60309
prt,1990,66.27642
prt,1991,68.72283
prt,1992,69.82896
prt,1993,71.34191
prt,1994,72.37895
prt,1995,72.93628
prt,1996,73.51002
prt,1997,73.64846
prt,1998,73.90989
prt,1999,74.8458
prt,2000,75.63513
prt,2001,76.11755
prt,2002,76.41654
prt,2003,78.28792
prt,2004,78.12212
prt,2005,79.99102
prt,2006,80.14409
prt,2007,80.94011
prt,2008,80.99515
prt,2009,82.18838
prt,2010,83.11487
prt,2011,81.43146
prt,2012,82.50456
prt,2013,83.15495
prt,2014,83.41523
prt,2015,83.84123
prt,2016,83.47817
prt,2017,83.77721
prt,2018,84.59627
prt,2019,85.07525
prt,2020,85.00317
prt,2021,86.76537
pry,1990,58.68483
pry,1991,58.82312
pry,1992,58.74193
pry,1993,59.16808
pry,1994,59.69699
pry,1995,60.48329
pry,1996,60.56037
pry,1997,61.05593
pry,1998,60.99141
pry,1999,60.75734
pry,2000,60.42388
pry,2001,60.30289
pry,2002,60.3586
pry,2003,61.61324
pry,2004,66.29412
pry,2005,65.59927
pry,2006,61.4141
pry,2007,64.64252
pry,2008,63.39179
pry,2009,65.5619
pry,2010,64.35665
pry,2011,66.93497
pry,2012,72.40764
pry,2013,70.2885
pry,2014,66.71137
pry,2015,67.66064
pry,2016,67.63546
pry,2017,67.96161
pry,2018,70.42567
pry,2019,71.23465
pry,2020,68.63171
pry,2021,70.81483
pse,1990,17.21032
pse,1991,17.27456
pse,1992,17.48178
pse,1993,17.50352
pse,1994,17.53461
pse,1995,17.63548
pse,1996,17.5025
pse,1997,17.87599
pse,1998,18.32312
pse,1999,18.58414
pse,2000,18.25495
pse,2001,15.89942
pse,2002,16.28745
pse,2003,19.18372
pse,2004,20.14625
pse,2005,19.69985
pse,2006,21.03163
pse,2007,23.00225
pse,2008,22.78326
pse,2009,22.41651
pse,2010,21.08294
pse,2011,23.05643
pse,2012,23.81436
pse,2013,23.09425
pse,2014,24.19364
pse,2015,25.41721
pse,2016,24.54156
pse,2017,24.77213
pse,2018,25.16623
pse,2019,25.8342
pse,2020,24.75411
pse,2021,25.14407
pyf,1990,68.95375
pyf,1991,69.30975
pyf,1992,69.17719
pyf,1993,68.96143
pyf,1994,68.85283
pyf,1995,68.69974
pyf,1996,68.50844
pyf,1997,68.75857
pyf,1998,69.01481
pyf,1999,69.27801
pyf,2000,69.54625
pyf,2001,69.82251
pyf,2002,70.10517
pyf,2003,70.6463
pyf,2004,71.20601
pyf,2005,71.78232
pyf,2006,72.37695
pyf,2007,72.99019
pyf,2008,73.87228
pyf,2009,74.76424
pyf,2010,75.664
pyf,2011,76.57153
pyf,2012,77.49026
pyf,2013,77.4776
pyf,2014,77.49291
pyf,2015,77.67357
pyf,2016,77.78744
pyf,2017,78.06199
pyf,2018,78.34143
pyf,2019,78.50034
pyf,2020,76.71233
pyf,2021,77.0326
qat,1990,47.10158
qat,1991,47.71855
qat,1992,47.7484
qat,1993,48.07047
qat,1994,48.16851
qat,1995,48.27644
qat,1996,48.08383
qat,1997,47.07316
qat,1998,46.76729
qat,1999,46.7758
qat,2000,46.6484
qat,2001,47.3429
qat,2002,47.75352
qat,2003,48.29112
qat,2004,48.25149
qat,2005,48.90632
qat,2006,50.64446
qat,2007,52.01463
qat,2008,51.67288
qat,2009,51.48473
qat,2010,53.18059
qat,2011,54.62541
qat,2012,56.11613
qat,2013,57.66431
qat,2014,59.22265
qat,2015,60.73713
qat,2016,60.80498
qat,2017,60.84066
qat,2018,60.76621
qat,2019,60.69483
qat,2020,60.08445
qat,2021,59.93861
rou,1990,81.36043
rou,1991,81.51065
rou,1992,81.65542
rou,1993,81.54523
rou,1994,81.45087
rou,1995,81.3693
rou,1996,78.96344
rou,1997,81.97185
rou,1998,81.25624
rou,1999,81.80956
rou,2000,81.82675
rou,2001,81.85676
rou,2002,79.19093
rou,2003,77.49479
rou,2004,77.27973
rou,2005,76.17353
rou,2006,76.39722
rou,2007,75.81444
rou,2008,74.57441
rou,2009,74.22875
rou,2010,71.91955
rou,2011,73.44985
rou,2012,72.68213
rou,2013,72.19327
rou,2014,71.9336
rou,2015,70.14041
rou,2016,69.82599
rou,2017,71.01514
rou,2018,70.26507
rou,2019,69.70652
rou,2020,69.29125
rou,2021,68.64774
rus,1990,77.14857
rus,1991,77.064
rus,1992,76.9047
rus,1993,76.26842
rus,1994,75.76542
rus,1995,75.72836
rus,1996,76.0604
rus,1997,76.77732
rus,1998,77.17226
rus,1999,78.84777
rus,2000,79.07209
rus,2001,79.05875
rus,2002,80.51833
rus,2003,80.712
rus,2004,81.05179
rus,2005,81.41368
rus,2006,81.80398
rus,2007,81.34874
rus,2008,80.02912
rus,2009,80.3319
rus,2010,79.49922
rus,2011,79.56059
rus,2012,79.36243
rus,2013,78.73242
rus,2014,78.40776
rus,2015,77.89195
rus,2016,77.86413
rus,2017,78.00748
rus,2018,78.32287
rus,2019,78.39841
rus,2020,78.68672
rus,2021,78.1574
rwa,1990,92.16763
rwa,1991,92.66689
rwa,1992,93.50149
rwa,1993,94.77082
rwa,1994,96.34363
rwa,1995,97.78396
rwa,1996,97.68104
rwa,1997,97.80288
rwa,1998,97.92864
rwa,1999,98.05604
rwa,2000,98.18742
rwa,2001,98.3205
rwa,2002,98.45758
rwa,2003,98.59526
rwa,2004,98.7382
rwa,2005,98.88413
rwa,2006,99.03308
rwa,2007,99.18388
rwa,2008,99.33892
rwa,2009,99.49589
rwa,2010,99.65717
rwa,2011,99.82161
rwa,2012,99.99046
rwa,2013,100.16016
rwa,2014,100.33554
rwa,2015,100.50752
rwa,2016,100.76447
rwa,2017,100.94718
rwa,2018,101.10364
rwa,2019,101.31034
rwa,2020,100.33775
rwa,2021,100.33445
sau,1990,18.49668
sau,1991,18.17977
sau,1992,18.12172
sau,1993,18.71671
sau,1994,19.33989
sau,1995,19.98989
sau,1996,20.66987
sau,1997,21.38173
sau,1998,22.1273
sau,1999,22.90902
sau,2000,21.13223
sau,2001,20.86448
sau,2002,21.07864
sau,2003,22.00934
sau,2004,22.97258
sau,2005,23.96874
sau,2006,24.99627
sau,2007,24.35292
sau,2008,23.92417
sau,2009,23.4498
sau,2010,24.61448
sau,2011,25.83388
sau,2012,26.14413
sau,2013,25.63236
sau,2014,26.09015
sau,2015,27.55762
sau,2016,28.37977
sau,2017,25.63388
sau,2018,27.83885
sau,2019,33.3774
sau,2020,39.82628
sau,2021,38.6008
sdn,1990,31.21477
sdn,1991,32.42045
sdn,1992,33.65924
sdn,1993,34.93175
sdn,1994,36.23725
sdn,1995,37.57494
sdn,1996,38.94518
sdn,1997,39.03021
sdn,1998,39.11702
sdn,1999,39.20585
sdn,2000,39.29674
sdn,2001,39.38971
sdn,2002,39.48478
sdn,2003,39.58256
sdn,2004,39.68171
sdn,2005,39.78249
sdn,2006,39.88632
sdn,2007,39.99139
sdn,2008,40.09991
sdn,2009,40.20969
sdn,2010,40.32195
sdn,2011,40.43662
sdn,2012,40.67606
sdn,2013,40.94612
sdn,2014,41.24027
sdn,2015,41.55463
sdn,2016,41.84733
sdn,2017,42.15954
sdn,2018,42.48904
sdn,2019,42.82961
sdn,2020,41.83279
sdn,2021,42.24922
sen,1990,45.74477
sen,1991,45.8855
sen,1992,46.04281
sen,1993,46.23688
sen,1994,46.50457
sen,1995,46.86332
sen,1996,46.98253
sen,1997,47.19723
sen,1998,47.48593
sen,1999,47.80677
sen,2000,48.13267
sen,2001,48.35168
sen,2002,48.59212
sen,2003,48.84292
sen,2004,49.08183
sen,2005,49.29418
sen,2006,49.39573
sen,2007,50.30517
sen,2008,51.25851
sen,2009,52.26315
sen,2010,53.31753
sen,2011,54.42743
sen,2012,55.59464
sen,2013,56.82225
sen,2014,58.11442
sen,2015,59.47225
sen,2016,59.61835
sen,2017,59.8307
sen,2018,60.10406
sen,2019,60.43607
sen,2020,58.82457
sen,2021,59.07031
sgp,1990,57.58119
sgp,1991,58.28625
sgp,1992,59.19903
sgp,1993,60.45857
sgp,1994,61.48983
sgp,1995,62.54608
sgp,1996,63.49477
sgp,1997,64.33604
sgp,1998,63.83161
sgp,1999,65.20041
sgp,2000,65.87895
sgp,2001,66.56128
sgp,2002,65.75032
sgp,2003,67.15336
sgp,2004,68.1932
sgp,2005,68.58892
sgp,2006,68.98343
sgp,2007,69.37985
sgp,2008,72.88697
sgp,2009,72.20537
sgp,2010,73.84615
sgp,2011,74.97037
sgp,2012,75.80114
sgp,2013,76.44262
sgp,2014,77.65558
sgp,2015,78.84371
sgp,2016,79.27738
sgp,2017,78.67788
sgp,2018,79.19086
sgp,2019,79.32933
sgp,2020,77.38278
sgp,2021,77.32337
slb,1990,95.85357
slb,1991,95.74755
slb,1992,95.44384
slb,1993,95.40955
slb,1994,95.22856
slb,1995,95.08161
slb,1996,95.11718
slb,1997,95.23886
slb,1998,95.26974
slb,1999,95.36829
slb,2000,95.98466
slb,2001,96.40912
slb,2002,96.6354
slb,2003,96.48331
slb,2004,96.39365
slb,2005,96.28017
slb,2006,96.112
slb,2007,95.93466
slb,2008,95.76967
slb,2009,96.02828
slb,2010,95.87696
slb,2011,95.53729
slb,2012,95.47899
slb,2013,95.47088
slb,2014,95.4868
slb,2015,95.49356
slb,2016,95.4764
slb,2017,95.4455
slb,2018,95.4089
slb,2019,95.40435
slb,2020,95.31302
slb,2021,95.03306
sle,1990,100.41109
sle,1991,99.99691
sle,1992,99.69594
sle,1993,99.53901
sle,1994,99.50982
sle,1995,99.53133
sle,1996,99.35944
sle,1997,99.44226
sle,1998,99.6559
sle,1999,99.82851
sle,2000,99.80845
sle,2001,99.82543
sle,2002,99.92889
sle,2003,100.07739
sle,2004,99.41183
sle,2005,99.27148
sle,2006,99.12738
sle,2007,98.97463
sle,2008,98.81601
sle,2009,98.65119
sle,2010,98.47987
sle,2011,98.30171
sle,2012,98.11635
sle,2013,97.92515
sle,2014,97.72778
sle,2015,98.38862
sle,2016,99.03649
sle,2017,99.70257
sle,2018,100.41563
sle,2019,101.23433
sle,2020,100.62835
sle,2021,100.28788
slv,1990,48.06259
slv,1991,48.2967
slv,1992,49.31401
slv,1993,51.70583
slv,1994,53.23518
slv,1995,51.29189
slv,1996,51.03433
slv,1997,51.37218
slv,1998,55.72158
slv,1999,56.66822
slv,2000,56.97868
slv,2001,57.29018
slv,2002,57.63493
slv,2003,58.34203
slv,2004,57.22903
slv,2005,58.13993
slv,2006,59.03413
slv,2007,57.96346
slv,2008,58.62441
slv,2009,59.30517
slv,2010,60.0092
slv,2011,59.47671
slv,2012,60.3451
slv,2013,62.33662
slv,2014,61.08197
slv,2015,60.2094
slv,2016,60.68748
slv,2017,59.60926
slv,2018,59.71989
slv,2019,60.0045
slv,2020,59.60261
slv,2021,60.05098
som,1990,48.21032
som,1991,47.72627
som,1992,47.38196
som,1993,47.12095
som,1994,46.79412
som,1995,46.26678
som,1996,45.61709
som,1997,44.98484
som,1998,44.36535
som,1999,43.83458
som,2000,43.45286
som,2001,42.92669
som,2002,42.63834
som,2003,42.51929
som,2004,42.47317
som,2005,42.46239
som,2006,42.23234
som,2007,42.02148
som,2008,41.88444
som,2009,41.89054
som,2010,42.06118
som,2011,42.11866
som,2012,42.36813
som,2013,42.73893
som,2014,43.13387
som,2015,43.49677
som,2016,43.83042
som,2017,44.11456
som,2018,44.3807
som,2019,44.67824
som,2020,44.45037
som,2021,44.49104
srb,1990,73.74135
srb,1991,73.95493
srb,1992,74.0615
srb,1993,74.08207
srb,1994,73.94811
srb,1995,73.78106
srb,1996,73.56108
srb,1997,73.33627
srb,1998,73.23358
srb,1999,73.51627
srb,2000,73.32514
srb,2001,73.13954
srb,2002,72.99465
srb,2003,72.9017
srb,2004,72.75543
srb,2005,70.79371
srb,2006,70.7541
srb,2007,71.70086
srb,2008,71.87334
srb,2009,71.71944
srb,2010,70.34256
srb,2011,68.35144
srb,2012,68.7005
srb,2013,70.82873
srb,2014,72.23945
srb,2015,72.06107
srb,2016,73.53913
srb,2017,74.40922
srb,2018,74.27561
srb,2019,75.09614
srb,2020,75.08885
srb,2021,74.8619
ssd,1990,92.92244
ssd,1991,92.70825
ssd,1992,92.69355
ssd,1993,92.81035
ssd,1994,92.86456
ssd,1995,92.63089
ssd,1996,92.48498
ssd,1997,92.37235
ssd,1998,92.23913
ssd,1999,92.1501
ssd,2000,92.1756
ssd,2001,92.09994
ssd,2002,92.19981
ssd,2003,92.43068
ssd,2004,92.69299
ssd,2005,92.90954
ssd,2006,93.03779
ssd,2007,93.16378
ssd,2008,93.31242
ssd,2009,93.55217
ssd,2010,93.94046
ssd,2011,94.08837
ssd,2012,94.31214
ssd,2013,94.6151
ssd,2014,94.97785
ssd,2015,95.41042
ssd,2016,95.71829
ssd,2017,96.03917
ssd,2018,96.39275
ssd,2019,96.77294
ssd,2020,94.63324
ssd,2021,95.74035
stp,1990,47.60861
stp,1991,47.8767
stp,1992,48.14268
stp,1993,48.464
stp,1994,48.8649
stp,1995,49.34849
stp,1996,49.72644
stp,1997,50.19459
stp,1998,50.70489
stp,1999,51.17741
stp,2000,51.56546
stp,2001,51.81658
stp,2002,52.0073
stp,2003,52.08282
stp,2004,52.05865
stp,2005,51.95204
stp,2006,52.13872
stp,2007,52.29365
stp,2008,52.42235
stp,2009,52.50988
stp,2010,52.57937
stp,2011,52.57935
stp,2012,52.5323
stp,2013,52.49229
stp,2014,52.52361
stp,2015,52.65047
stp,2016,52.87481
stp,2017,53.17595
stp,2018,53.54789
stp,2019,53.96803
stp,2020,52.80031
stp,2021,53.14701
sur,1990,52.68044
sur,1991,52.83183
sur,1992,52.4977
sur,1993,50.97501
sur,1994,51.09563
sur,1995,50.81668
sur,1996,51.62798
sur,1997,52.46574
sur,1998,53.32941
sur,1999,54.22116
sur,2000,54.98439
sur,2001,55.75025
sur,2002,56.51787
sur,2003,57.28841
sur,2004,58.05987
sur,2005,58.83287
sur,2006,59.60785
sur,2007,60.38307
sur,2008,61.15822
sur,2009,61.93258
sur,2010,62.70771
sur,2011,63.48256
sur,2012,64.25526
sur,2013,65.02718
