geo,time,ny_gds_totl_cd
ken,2006,2433079799.39196
ken,2007,3360636742.84288
ken,2008,3230011290.15704
ken,2009,5916356396.73182
ken,2010,6457267912.94558
ken,2011,5297936737.42383
ken,2012,7064874316.21586
ken,2013,7191141961.0812
ken,2014,8323665695.35339
ken,2015,8243749904.51066
ken,2016,8216877297.92994
ken,2017,8000097668.62101
ken,2018,9725939175.68923
ken,2019,10268403765.075
ken,2020,11874464071.665
kgz,1990,100000000
kgz,1991,361111111.11111
kgz,1992,183125000
kgz,1993,81590909.09091
kgz,1994,45496503.4965
kgz,1995,90534979.42387
kgz,1996,-11371890.49869
kgz,1997,243554659.36915
kgz,1998,-100381377.96868
kgz,1999,40377198.93913
kgz,2000,195516501.38734
kgz,2001,269972855.53572
kgz,2002,222362357.71336
kgz,2003,100925281.88607
kgz,2004,127925837.37665
kgz,2005,-50551304.74644
kgz,2006,-371644389.32182
kgz,2007,-174516230.17287
kgz,2008,-517039147.38644
kgz,2009,154204376.73789
kgz,2010,-130531738.76247
kgz,2011,-101018769.54484
kgz,2012,-1050644087.26824
kgz,2013,-1146291865.28786
kgz,2014,-1006113232.72592
kgz,2015,-554418798.0224
kgz,2016,-15913814.23776
kgz,2017,60878479.72968
kgz,2018,28496389.46954
kgz,2019,642601372.98984
kgz,2020,600240220.20616
khm,1960,77142894.28571
khm,1961,77142834.28571
khm,1962,60000022.85714
khm,1963,102857174.28571
khm,1964,117142851.42857
khm,1965,108571442.85714
khm,1966,119999985.71429
khm,1967,131428585.71429
khm,1968,128571391.42857
khm,1969,100938995.30516
khm,1970,75621202.73677
khm,1993,-142664747.93604
khm,1994,-54629565.27718
khm,1995,-22947978.66003
khm,1996,-131822405.09804
khm,1997,145552026.983
khm,1998,-13337151.81044
khm,1999,183723749.82908
khm,2000,217751405.7862
khm,2001,396191564.75535
khm,2002,456710285.67782
khm,2003,520208414.85298
khm,2004,554337782.61086
khm,2005,732237628.61332
khm,2006,1133204849.27801
khm,2007,1392729482.27202
khm,2008,1544651185.87748
khm,2009,1838776370.00142
khm,2010,1389935401.48601
khm,2011,1426756189.42959
khm,2012,1986404698.78502
khm,2013,2398400789.74486
khm,2014,2831984720.84211
khm,2015,3212327375.52701
khm,2016,3737180116.75478
khm,2017,4764777085.20755
khm,2018,5993735464.36707
khm,2019,6968739743.13673
khm,2020,6432602083.78494
kir,1972,2972455.08982
kir,1973,7197888.42916
kir,1974,44189157.47477
kir,1975,24559497.3164
kir,1976,11222045.70451
kir,1977,9299179.41894
kir,1978,13291747.7395
kir,1979,5701989.71607
kir,1980,-3680255.06718
kir,1981,-2478740.51942
kir,1982,4925448.82848
kir,1983,4855855.85586
kir,1984,9414655.55068
kir,1985,5100216.49557
kir,1986,5663101.60428
kir,1987,4654810.25067
kir,1988,9503086.17861
kir,1989,4251146.60762
kir,1990,3696823.0427
kir,1991,6416108.4281
kir,1992,6146445.3584
kir,2008,-81744673.71246
kir,2009,-76071752.95757
kir,2010,-80138962.68977
kir,2011,-98925068.15374
kir,2012,-98603119.26766
kir,2013,-91615038.66247
kir,2014,-105204892.99757
kir,2015,-82888644.15575
kir,2016,-96592217.21147
kir,2017,-107447204.45527
kir,2018,-96309655.98631
kor,1960,24871365.92908
kor,1961,69315785.08741
kor,1962,93308051.18481
kor,1963,354155208.28926
kor,1964,311953607.71471
kor,1965,237237237.23724
kor,1966,460713495.9829
kor,1967,532825669.08177
kor,1968,881836255.1961
kor,1969,1372258467.51805
kor,1970,1474433281.8135
kor,1971,1427913005.90523
kor,1972,1822647560.38586
kor,1973,3107300662.78369
kor,1974,4208223106.78171
kor,1975,4315289256.19835
kor,1976,7424586776.8595
kor,1977,10863429752.0661
kor,1978,15794421487.6033
kor,1979,20201446280.9917
kor,1980,16592693808.3401
kor,1981,18343244790.9784
kor,1982,20870356185.3696
kor,1983,26702288108.2823
kor,1984,32075237598.9479
kor,1985,33870945495.5059
kor,1986,42631913324.6355
kor,1987,58074692731.3177
kor,1988,82241240242.25191
kor,1989,95417895332.55888
kor,1990,109939103650.955
kor,1991,128673757414.604
kor,1992,135141100365.08
kor,1993,149747966162.931
kor,1994,176049162984.629
kor,1995,215292180429.68097
kor,1996,221860401516.564
kor,1997,207336143552.43896
kor,1998,146748344559.88101
kor,1999,180653252805.30301
kor,2000,199357006437.009
kor,2001,179876683785.31201
kor,2002,201738563972.216
kor,2003,237386057518.819
kor,2004,285690811301.64502
kor,2005,325536630737.49298
kor,2006,353866528835.38293
kor,2007,399640766879.09802
kor,2008,349994061050.22601
kor,2009,317814993774.13
kor,2010,404541974861.18799
kor,2011,431466758627.98297
kor,2012,435258952118.422
kor,2013,473162376425.17999
kor,2014,517119820604.90802
kor,2015,533188437507.59698
kor,2016,552103722626.39099
kor,2017,601420917414.57104
kor,2018,619649068605.17896
kor,2019,566264944448.37695
kor,2020,581717016624.56006
kos,2008,-262493042.33192
kos,2009,-335073631.56432
kos,2010,-305179636.7493
kos,2011,-12068485.52339
kos,2012,-25785686.75318
kos,2013,60759729.04768
kos,2014,-153964394.84522
kos,2015,82779318.76179
kos,2016,411527562.54151
kos,2017,641979213.73701
kos,2018,637085498.34672
kos,2019,586961486.78907
kos,2020,91709401.7094
kwt,1965,1265751890.22683
kwt,1966,1411369364.32372
kwt,1967,1279753570.42845
kwt,1968,1428171380.56567
kwt,1969,1486978437.41249
kwt,1970,1374124894.9874
kwt,1971,2214265374.89469
kwt,1972,2547886895.71298
kwt,1973,3205664194.20094
kwt,1974,10129945088.6767
kwt,1975,8078276206.89655
kwt,1976,8131326949.38441
kwt,1977,7335311235.17097
kwt,1978,7890948745.91058
kwt,1979,15541605282.1997
kwt,1980,16602294117.6471
kwt,1981,11939383787.6614
kwt,1982,5898227509.55193
kwt,1983,7213139279.58834
kwt,1984,7918642012.8335
kwt,1985,6386568484.04255
kwt,1986,3631554714.38403
kwt,1987,7372049515.60818
kwt,1988,4204802867.38351
kwt,1989,5672907760.38121
kwt,1990,827777777.77778
kwt,1991,-7621878297.57299
kwt,1992,1215406612.13361
kwt,1993,4949007284.76821
kwt,1994,6132996296.2963
kwt,1995,6838136729.22252
kwt,1996,8882097528.39011
kwt,1997,8165842400.26377
kwt,1998,2909448818.89764
kwt,1999,6342641261.49803
kwt,2000,13950456323.3377
kwt,2001,10491033583.3062
kwt,2002,9585718986.50872
kwt,2003,16402684563.7584
kwt,2004,25393620631.1503
kwt,2005,42125684931.5069
kwt,2006,58427291523.0875
kwt,2007,63687192118.2266
kwt,2008,86175223214.28569
kwt,2009,50885684503.1272
kwt,2010,62300767620.3768
kwt,2011,93792391304.34781
kwt,2012,106683101107.53799
kwt,2013,101828631875.882
kwt,2014,86624033731.5531
kwt,2015,39249584579.5946
kwt,2016,31803376365.44189
kwt,2017,38968492581.6024
kwt,2018,51380626821.19209
kwt,2019,45520000000
lao,1984,45714285.71429
lao,1985,31111031.11111
lao,1986,50526187.36842
lao,1987,24554995.80281
lao,1988,-28570522.58604
lao,2000,102181605.22975
lao,2001,59964817.63911
lao,2002,339161940.32017
lao,2003,287317975.32332
lao,2004,366761821.39551
lao,2005,552388965.5335
lao,2006,843660658.08057
lao,2007,858492531.20727
lao,2008,879106991.62946
lao,2009,1002285737.38596
lao,2010,963517018.63061
lao,2011,1980357694.34543
lao,2012,1026683427.64326
lao,2013,1056249687.26822
lao,2014,1626801744.54953
lao,2015,1971105201.56602
lao,2016,3235730454.44755
lbn,1990,-1014112156.87604
lbn,1991,-905093441.90591
lbn,1992,-1862319912.7739
lbn,1993,-2141561369.10231
lbn,1994,-1716141976.7871
lbn,1995,-1765717047.42815
lbn,1996,-1042027343.89716
lbn,1997,-599545306.91783
lbn,1998,209084697.11081
lbn,1999,25201546.04853
lbn,2000,-232835820.89552
lbn,2001,-270646766.16915
lbn,2002,-18573797.67828
lbn,2003,-292537313.43284
lbn,2004,466495077.89439
lbn,2005,741751001.38461
lbn,2006,144911426.62202
lbn,2007,148322506.88915
lbn,2008,-447861478.59184
lbn,2009,1031749412.25194
lbn,2010,-43498779.72975
lbn,2011,-1025057968.71403
lbn,2012,-2702533897.88166
lbn,2013,-2469873583.12325
lbn,2014,-3529104504.84167
lbn,2015,-1666215275.79416
lbn,2016,-790582338.11589
lbn,2017,-1686787383.43807
lbn,2018,-3257944183.63085
lbn,2019,-4163796942.94883
lbn,2020,-2998115146.44794
lby,1990,7853107344.63277
lby,1991,5172782329.88956
lby,1992,5855823863.63636
lby,1993,3978318002.62812
lby,1994,4936854190.58553
lby,1995,4833771824.92227
lby,1996,5650183150.18315
lby,1997,5311347363.85333
lby,1998,2846449957.2284
lby,1999,10931435963.7775
lby,2000,15665755564.2327
lby,2001,12759874400.9255
lby,2002,6296062992.12598
lby,2003,14073169609.375
lby,2004,17094695538.4615
lby,2005,30405942525.2216
lby,2006,35863200365.408
lby,2007,41984159670.5211
lby,2008,59003759398.4962
lka,1960,132367920.16807
lka,1961,205735075.94513
lka,1962,184890825.39045
lka,1963,159856890.47951
lka,1964,142390865.40905
lka,1965,178714705.88235
lka,1966,193547899.15966
lka,1967,210572016.4609
lka,1968,216394139.36705
lka,1969,249194453.78151
lka,1970,309643697.47899
lka,1971,305912310.28668
lka,1972,335333333.33333
lka,1973,423375000
lka,1974,509127819.54887
lka,1975,627691868.75892
lka,1976,574266349.58383
lka,1977,719670800.45096
lka,1978,457180012.8123
lka,1979,577018625.56198
lka,1980,719128251.66364
lka,1981,843238961.03896
lka,1982,873580009.61076
lka,1983,961074798.13005
lka,1984,1152594339.62264
lka,1985,999425625.92047
lka,1986,1072758743.75446
lka,1987,1150567255.43478
lka,1988,1215124174.7878
lka,1989,1179167822.46879
lka,1990,1422261607.58862
lka,1991,1596001933.76843
lka,1992,1750643394.93498
lka,1993,1924584023.17881
lka,1994,2134475920.67989
lka,1995,2152560000
lka,1996,2438965080.51384
lka,1997,2693380598.40651
lka,1998,2923554693.5609
lka,1999,3034898162.51416
lka,2000,2940725879.75588
lka,2001,2891718889.88362
lka,2002,2647453632.65733
lka,2003,3019426025.69416
lka,2004,3395394801.85789
lka,2005,4367960199.00498
lka,2006,4800720593.10355
lka,2007,5685751270.98113
lka,2008,5645495680.94168
lka,2009,7547300965.33292
lka,2010,13099809659.9728
lka,2011,13171492302.2796
lka,2012,18611714807.7559
lka,2013,18306274316.0635
lka,2014,19232953725.6242
lka,2015,19061896612.5386
lka,2016,16944999211.4393
lka,2017,21307140096.4536
lka,2018,19722260399.6309
lka,2019,17403489901.5301
lka,2020,15230999545.2405
lso,1960,-8539829.20342
lso,1961,-10359792.80414
lso,1962,-11059778.80442
lso,1963,-12879742.40515
lso,1964,-12739745.2051
lso,1965,-14419711.60577
lso,1966,-20159596.80806
lso,1967,-19599608.00784
lso,1968,-18899622.00756
lso,1969,-17359652.80694
lso,1970,-18199636.00728
lso,1971,-25167785.2349
lso,1972,-33823338.10329
lso,1973,-47550432.27666
lso,1974,-76526857.98381
lso,1975,-106828938.47194
lso,1976,-127644894.20423
lso,1977,-148344066.23735
lso,1978,-128794848.20607
lso,1979,-199524940.61758
lso,1980,-224575372.36775
lso,1981,-261022678.06268
lso,2007,-565751213.55778
lso,2008,-482592565.24476
lso,2009,-676044101.16006
lso,2010,-772101409.87459
lso,2011,-748513863.82733
lso,2012,-765509583.53629
lso,2013,-572827239.5639
lso,2014,-388036295.1155
lso,2015,-318550862.53517
lso,2016,-355436899.54105
lso,2017,-673929031.53153
lso,2018,-515636184.34475
lso,2019,-435616781.09687
ltu,1995,956818043.58844
ltu,1996,990476478.20457
ltu,1997,1471690116.53
ltu,1998,1458502373.75917
ltu,1999,1252009495.03669
ltu,2000,1456951230.03884
ltu,2001,1666443677.16875
ltu,2002,2156927773.08162
ltu,2003,3038124083.47434
ltu,2004,3581178589.17039
ltu,2005,4447574325.16482
ltu,2006,5036611871.00012
ltu,2007,7623958675.42419
ltu,2008,7894974388.99459
ltu,2009,4074117319.98888
ltu,2010,5986272722.02576
ltu,2011,8392366594.54513
ltu,2012,8744435246.08889
ltu,2013,9758808200.37651
ltu,2014,10406490830.0812
ltu,2015,8400112109.30585
ltu,2016,8578966237.62726
ltu,2017,10267216951.4271
ltu,2018,11917998055.4471
ltu,2019,12484964099.0274
ltu,2020,12867752924.2024
lux,1970,621162565.55062
lux,1971,567461824.1849
lux,1972,731524149.94043
lux,1973,1128947422.89381
lux,1974,1451509942.00497
lux,1975,975068553.25217
lux,1976,1112478578.89237
lux,1977,1082418683.17389
lux,1978,1429733572.43499
lux,1979,1656995046.78041
lux,1980,1712626569.18196
lux,1981,1300196653.62886
lux,1982,1256151333.21561
lux,1983,1294441814.59566
lux,1984,1350117285.67439
lux,1985,1342973707.45295
lux,1986,2192402022.75601
lux,1987,2589630470.01621
lux,1988,3146733955.0192
lux,1989,3659380630.63063
lux,1990,4635120714.63061
lux,1991,5090490253.98701
lux,1992,5873696361.35508
lux,1993,6325914179.10448
lux,1994,7167220882.56571
lux,1995,8312364532.0197
lux,1996,8354431270.35831
lux,1997,8156621560.66757
lux,1998,8291708157.3683
lux,1999,9556617042.13593
lux,2000,9646271344.00159
lux,2001,9378002438.64174
lux,2002,10042217065.6788
lux,2003,12468475589.4392
lux,2004,15269744302.0641
lux,2005,16983235551.7261
lux,2006,20856455736.3247
lux,2007,26403317434.5366
lux,2008,30219880293.9016
lux,2009,26416834559.05429
lux,2010,28012008708.8334
lux,2011,30559766509.465
lux,2012,29522986729.3336
lux,2013,32848451041.4828
lux,2014,35248647663.4222
lux,2015,30935308603.398
lux,2016,32161010170.8118
lux,2017,33244273476.713
lux,2018,35501953673.9043
lux,2019,34595959262.8784
lux,2020,37399843236.6102
lva,1995,632368796.34912
lva,1996,598684277.6927
lva,1997,784424147.10864
lva,1998,972421065.17336
lva,1999,924942349.26735
lva,2000,1314793742.75782
lva,2001,1464888068.05462
lva,2002,1696456343.79263
lva,2003,2036796212.02804
lva,2004,2569271497.33316
lva,2005,3534971997.51089
lva,2006,4143186606.47103
lva,2007,6999224456.29873
lva,2008,8115797398.04122
lva,2009,5412162913.53906
lva,2010,4381573562.31757
lva,2011,5445088473.80739
lva,2012,6244618985.91647
lva,2013,6032809676.2437
lva,2014,6574782265.58743
lva,2015,6007456436.77617
lva,2016,6038076783.52064
lva,2017,6517656008.80589
lva,2018,7769558767.72548
lva,2019,7736748788.87842
lva,2020,7930580546.16967
mac,1982,377140287.19201
mac,1983,397899306.02074
mac,1984,514597904.27359
mac,1985,494824223.63354
mac,1986,566565167.47367
mac,1987,848460635.72124
mac,1988,956147551.17777
mac,1989,1143155876.97133
mac,1990,1417154968.20845
mac,1991,1595142610.84667
mac,1992,2412352771.47122
mac,1993,2817285004.26728
mac,1994,3073125384.72168
mac,1995,3447752202.61553
mac,1996,3251029323.15726
mac,1997,3145461612.7293
mac,1998,2683486238.53211
mac,1999,2355509953.82825
mac,2000,2787101758.05829
mac,2001,2858405427.27329
mac,2002,3246072646.70003
mac,2003,4005261058.19578
mac,2004,6035501483.38361
mac,2005,7045349577.46127
mac,2006,9195890719.12415
mac,2007,11735462113.7645
mac,2008,13286243313.6744
mac,2009,13378004333.5045
mac,2010,19247581914.9734
mac,2011,26367888054.6756
mac,2012,31303270378.85329
mac,2013,38115354286.358
mac,2014,39773760188.3036
mac,2015,28764182842.8303
mac,2016,28370001625.9959
mac,2017,33134064291.0541
mac,2018,36845586868.99969
mac,2019,35751316523.1398
mac,2020,7129714235.64607
mar,1960,226782254.71791
mar,1961,136207686.98745
mar,1962,198663076.77107
mar,1963,260807469.61763
mar,1964,302712241.87333
mar,1965,350558245.23268
mar,1966,278628613.77334
mar,1967,334551921.74686
mar,1968,360438672.06798
mar,1969,501729078.15433
mar,1970,575377927.0823
mar,1971,660990099.0099
mar,1972,742370892.01878
mar,1973,973386252.40449
mar,1974,1521511281.98087
mar,1975,1304133251.07958
mar,1976,995180232.16346
mar,1977,1335287455.8657
mar,1978,1553579571.36343
mar,1979,1851888897.43787
mar,1980,4711511507.39217
mar,1981,3490973184.07672
mar,1982,3768066080.02657
mar,1983,3127408828.203
mar,1984,3264189399.01254
mar,1985,3356446685.87896
mar,1986,4080491740.25746
mar,1987,4444901437.93664
mar,1988,6246204443.8489
mar,1989,6586362691.73676
mar,1990,7711696237.70064
mar,1991,7161028587.50833
mar,1992,7346101054.11103
mar,1993,6624617550.27422
mar,1994,7203045322.17755
mar,1995,7425651042.15457
mar,1996,9084556557.55573
mar,1997,8463664102.02582
mar,1998,9956145881.05452
mar,1999,9223377993.55392
mar,2000,8070159053.26558
mar,2001,9712986994.6032
mar,2002,10353419009.1643
mar,2003,13388349003.5929
mar,2004,15236151432.1155
mar,2005,15088926181.6131
mar,2006,17103053015.1439
mar,2007,19397971265.7007
mar,2008,23035237345.6511
mar,2009,21494085961.4501
mar,2010,21712802357.0784
mar,2011,22048356592.7885
mar,2012,19410782995.6887
mar,2013,21589316518.9459
mar,2014,22049772194.6635
mar,2015,23476746925.0228
mar,2016,22970073923.0181
mar,2017,25306438299.6286
mar,2018,27139173884.7871
mar,2019,27990454502.91669
mar,2020,23886677617.7239
mda,1995,299976193.0527
mda,1996,96017391.30435
mda,1997,51212337.66234
mda,1998,-15134264.43203
mda,1999,116988939.7769
mda,2000,-38857914.97097
mda,2001,-16410218.54696
mda,2002,-54034848.59648
mda,2003,-203087659.40356
mda,2004,-102667196.61267
mda,2005,-294964602.05086
mda,2006,-473569769.47857
mda,2007,-592102323.74237
mda,2008,-820762894.53426
mda,2009,-733080939.00771
mda,2010,-587768669.20521
mda,2011,-798355340.50057
mda,2012,-857172581.20448
mda,2013,-623350017.47863
mda,2014,-437381729.31688
mda,2015,-150626723.70274
mda,2016,-83687097.84278
mda,2017,-64025244.60782
mda,2018,2973498.9377
mda,2019,69024665.95399
mda,2020,96518428.60145
mdg,1960,2483662.33907
mdg,1961,6564471.56152
mdg,1962,3090007.00512
mdg,1963,-2928641.73932
mdg,1964,3587876.18182
mdg,1965,-2395832.74016
mdg,1966,23672112.52908
mdg,1967,50453026.64952
mdg,1968,54467652.75901
mdg,1969,61070290.39278
mdg,1970,83251460.52583
mdg,1971,55638716.75079
mdg,1972,63855000.79564
mdg,1973,73832805.66496
mdg,1974,76300076.33865
mdg,1975,70925270.59033
mdg,1976,125975021.93644
mdg,1977,105543865.73506
mdg,1978,71555979.271
mdg,1979,9771710.96838
mdg,1980,1958692249.39446
mdg,1981,1424667394.76945
mdg,1982,1047681696.84663
mdg,1983,1078253154.87492
mdg,1984,978692036.74909
mdg,1985,612751525.98721
mdg,1986,811037300.94794
mdg,1987,743816033.12082
mdg,1988,455236486.71518
mdg,1989,1260669891.69747
mdg,1990,1152740640.95285
mdg,1991,874307310.01002
mdg,1992,1186135362.14304
mdg,1993,1325798408.64884
mdg,1994,1033898898.42521
mdg,1995,209952680.27723
mdg,1996,379426784.20679
mdg,1997,237193545.58323
mdg,1998,340672451.02523
mdg,1999,344892021.43616
mdg,2000,342229156.97879
mdg,2001,740406709.78831
mdg,2002,236529153.36399
mdg,2003,451318737.84298
mdg,2004,571821296.51598
mdg,2005,517713363.85183
mdg,2006,843099220.85204
mdg,2007,1313440340.28493
mdg,2008,2123914645.661
mdg,2009,1496564772.56248
mdg,2010,1287895479.16725
mdg,2011,1421721598.58843
mdg,2012,1282783863.01865
mdg,2013,831091419.23696
mdg,2014,1388178071.30245
mdg,2015,1308123145.45866
mdg,2016,1625205973.05775
mdg,2017,1616501758.62585
mdg,2018,1978231672.58033
mdg,2019,1974252997.77974
mdg,2020,634282296.0236
mdv,2014,1644219038.51655
mdv,2015,1674663308.66897
mdv,2016,1672018531.53224
mdv,2017,1817438227.0748
mdv,2018,2023603399.43343
mdv,2019,2116295163.17774
mdv,2020,994977251.59772
mex,1960,2234808000
mex,1961,2465256000
mex,1962,2519872000
mex,1963,3185040000
mex,1964,3785768000
mex,1965,4494296000
mex,1966,4930656000
mex,1967,5357784000
mex,1968,5594736000
mex,1969,6541416000
mex,1970,7378800000
mex,1971,7510968000
mex,1972,8855544000
mex,1973,11246736000
mex,1974,15151024000
mex,1975,18446672000
mex,1976,18618409090.9091
mex,1977,18758676991.1504
mex,1978,23595162280.7018
mex,1979,33237061403.5088
mex,1980,59160608695.6522
mex,1981,76014806122.44899
mex,1982,59397313829.7872
mex,1983,52450339300.5828
mex,1984,57255661501.7878
mex,1985,59178929544.5699
mex,1986,34162564563.5829
mex,1987,42865770207.5171
mex,1988,42331999142.1407
mex,1989,49436539305.3016
mex,1990,56437206854.8674
mex,1991,62903567221.0443
mex,1992,65935700927.33209
mex,1993,107654750609.834
mex,1994,115593177979.912
mex,1995,90820548649.40648
mex,1996,102775263178.672
mex,1997,125321205531.351
mex,1998,130497178305.604
mex,1999,141323423392.327
mex,2000,159608410888.785
mex,2001,160564696916.177
mex,2002,154114821147.47299
mex,2003,136670905737.325
mex,2004,165759978468.89999
mex,2005,182956495746.88696
mex,2006,218409263799.17801
mex,2007,236110144580.07697
mex,2008,247947616018.401
mex,2009,200300473600.474
mex,2010,242017134694.52399
mex,2011,276426068757.89801
mex,2012,280198718402.36902
mex,2013,271963766129.03201
mex,2014,288647029678.39001
mex,2015,260984646618.24896
mex,2016,242308442089.35901
mex,2017,268454356589.966
mex,2018,289132679442.74402
mex,2019,300931691999.41901
mex,2020,251401813726.40302
mhl,2004,-51735000
mhl,2005,-57953800
mhl,2006,-55213400
mhl,2007,-63299600
mhl,2008,-66105100
mhl,2009,-61833400
mhl,2010,-51788400
mhl,2011,-50872300
mhl,2012,-53707000
mhl,2013,-59501700
mhl,2014,-54721400
mhl,2015,-57524400
mhl,2016,-55178100
mhl,2017,-63857998.07739
mhl,2018,-65457900
mhl,2019,-74194900
mhl,2020,-39052300
mkd,1990,850962897.5265
mkd,1991,858229591.83674
mkd,1992,365079945.00098
mkd,1993,321054655.17241
mkd,1994,353140775.53209
mkd,1995,724326721.5391
mkd,1996,404513632.69145
mkd,1997,635955.48312
mkd,1998,-149088258.35404
mkd,1999,-111442871.7545
mkd,2000,287221241.8385
mkd,2001,158545852.18947
mkd,2002,76301713.44744
mkd,2003,107469676.35759
mkd,2004,90022444.89465
mkd,2005,226525200.01542
mkd,2006,304599420.51318
mkd,2007,487907390.59866
mkd,2008,278639619.56353
mkd,2009,392693069.93556
mkd,2010,580117628.33062
mkd,2011,836385505.12313
mkd,2012,727078343.63117
mkd,2013,1162186687.01356
mkd,2014,1486526936.4366
mkd,2015,1427280142.46333
mkd,2016,1883882960.68485
mkd,2017,2083562758.96132
mkd,2018,2519349570.40403
mkd,2019,2584299108.96279
mkd,2020,2065517515.23244
mli,1967,14997869.51999
mli,1968,34208814.09991
mli,1969,34713740.46682
mli,1970,37326641.41611
mli,1971,39024308.1242
mli,1972,38446192.79793
mli,1973,28489942.53647
mli,1974,-81498632.14137
mli,1975,-32969114.31836
mli,1976,39480112.40822
mli,1977,100765382.73207
mli,1978,-25922201.01491
mli,1979,10137658.32901
mli,1980,-253691783.41537
mli,1981,-238589776.61649
mli,1982,-205106357.07982
mli,1983,-209672860.8917
mli,1984,-219640241.66972
mli,1985,-179020696.47865
mli,1986,-70947942.88354
mli,1987,109099692.88614
mli,1988,18118127.581
mli,1989,177682966.99163
mli,1990,118466166.53199
mli,1991,8633319.27262
mli,1992,25584101.02384
mli,1993,-1103329.21317
mli,1994,67770662.46398
mli,1995,112728949.414
mli,1996,131307248.5583
mli,1997,311530698.8538
mli,1998,354353636.40987
mli,1999,287948007.214
mli,2000,198722864.08245
mli,2001,447885446.88695
mli,2002,550710857.99542
mli,2003,646879766.16658
mli,2004,745689687.86741
mli,2005,795575238.02299
mli,2006,1179086193.36562
mli,2007,1266596327.01669
mli,2008,1123480238.11659
mli,2009,1535251900.95473
mli,2010,1252213293.48378
mli,2011,1463541748.45294
mli,2012,1713908926.40048
mli,2013,580869067.31651
mli,2014,665559780.07819
mli,2015,682584597.02337
mli,2016,993770561.73617
mli,2017,1221413616.68607
mli,2018,1597537520.89535
mli,2019,1777025369.21136
mli,2020,1884245865.60479
mlt,1970,6807541.72677
mlt,1971,8699356.74365
mlt,1972,5637038.70387
mlt,1973,8473402.39786
mlt,1974,-6767346.02962
mlt,1975,47495146.71427
mlt,1976,83400484.70161
mlt,1977,71201382.53533
mlt,1978,128747131.55843
mlt,1979,203379401.19761
mlt,1980,239233532.18991
mlt,1981,233370226.46536
mlt,1982,190835104.16667
mlt,1983,175509480.79023
mlt,1984,151008660.02421
mlt,1985,137064696.19326
mlt,1986,221824120.60302
mlt,1987,320103752.48509
mlt,1988,380162060.46451
mlt,1989,397821138.21138
mlt,1990,504796974.19965
mlt,1991,568815803.45285
mlt,1992,626126934.98452
mlt,1993,558100393.03762
mlt,1994,625956264.90969
mlt,1995,761528210.11673
mlt,1996,648132205.81229
mlt,1997,705313202.09098
mlt,1998,772390761.4101
mlt,1999,773109879.46621
mlt,2000,764412306.48638
mlt,2001,675931889.72622
mlt,2002,905574596.5746
mlt,2003,1089109024.69557
mlt,2004,1075579222.72048
mlt,2005,1106311030.9663
mlt,2006,1122822481.49542
mlt,2007,1563642896.24966
mlt,2008,1845413505.19994
mlt,2009,1663249374.82634
mlt,2010,2018042821.15869
mlt,2011,1845945851.8931
mlt,2012,1960472182.96287
mlt,2013,2510295391.1542
mlt,2014,3214416102.03268
mlt,2015,3760690114.27937
mlt,2016,4214057470.00891
mlt,2017,5232302230.05366
mlt,2018,5616038252.95037
mlt,2019,5638448405.50498
mlt,2020,4838620064.90464
mmr,2009,4872741624.47287
mmr,2010,9417869462.7745
mmr,2011,18937110768.5294
mmr,2012,21457173221.7573
mmr,2013,21249016233.5668
mmr,2014,20947406197.2145
mmr,2015,20272367857.8052
mmr,2016,15054054272.7031
mmr,2017,15468703620.2319
mmr,2018,17311916865.0796
mmr,2019,20328742034.7216
mmr,2020,25380488188.1528
mne,2000,79661032.60368
mne,2001,-1470535.55436
mne,2002,-73947492.68108
mne,2003,-16427682.91304
mne,2004,11725850.50906
mne,2005,4505658.50019
mne,2006,-352313386.02434
mne,2007,-293829728.98987
mne,2008,-551124945.07104
mne,2009,-158891358.71075
mne,2010,-162472491.05131
mne,2011,-119625556.79287
mne,2012,-156781446.7429
mne,2013,-21420605.41689
mne,2014,17488390.60634
mne,2015,66562049.46213
mne,2016,158911504.42478
mne,2017,328377281.94726
mne,2018,443391170.91596
mne,2019,600076914.46485
mne,2020,-182507350.42735
mng,1981,526530833.33333
mng,1982,817534766.66667
mng,1983,604888033.33333
mng,1984,459814875
mng,1985,466058575
mng,1986,395669600
mng,1987,268017866.66667
mng,1988,289164100
mng,1989,817207100
mng,1990,635025660
mng,1991,569534115.78947
mng,1992,472588389.67136
mng,1993,277237611.20486
mng,1994,317145595.80345
mng,1995,513052858.83061
mng,1996,389086120.60838
mng,1997,398978102.12787
mng,1998,290980195.36212
mng,1999,284274191.67642
mng,2000,108974213.73548
mng,2001,96764468.17088
mng,2002,94354154.48351
mng,2003,249398707.85145
mng,2004,412087701.30265
mng,2005,824818575.3174
mng,2006,1400236645.0702
mng,2007,1622926563.44733
mng,2008,1637741804.58434
mng,2009,1258291741.38177
mng,2010,2307456124.77287
mng,2011,3774447541.46886
mng,2012,4112467370.98366
mng,2013,3868272174.95583
mng,2014,3710867412.30604
mng,2015,2699101782.09593
mng,2016,2607330008.59836
mng,2017,3422063103.71291
mng,2018,3867984054.1745
mng,2019,4209315319.93458
mng,2020,3157596402.19077
moz,1991,-188663227.60544
moz,1992,-254084280.37829
moz,1993,-212160420.21579
moz,1994,-309715513.52963
moz,1995,-137545527.07689
moz,1996,-133478018.7184
moz,1997,64301171.21175
moz,1998,320487721.69168
moz,1999,863010199.52877
moz,2000,789352513.92245
moz,2001,1019450998.8601
