geo,time,fi_res_totl_mo
mdv,1993,1.22112
mdv,1994,1.32901
mdv,1995,1.70768
mdv,1996,2.3971
mdv,1997,2.70496
mdv,1998,3.18124
mdv,1999,3.03814
mdv,2000,2.99523
mdv,2001,2.22712
mdv,2002,3.21534
mdv,2003,3.30455
mdv,2004,3.18463
mdv,2005,2.45642
mdv,2006,2.51952
mdv,2007,1.90472
mdv,2008,1.21262
mdv,2009,1.7812
mdv,2010,2.09174
mdv,2011,1.54809
mdv,2012,1.50823
mdv,2013,1.59704
mdv,2014,2.36807
mdv,2015,2.17459
mdv,2016,1.57342
mdv,2017,1.81128
mdv,2018,1.85236
mdv,2019,1.93552
mdv,2020,4.26765
mex,1979,1.7085
mex,1980,1.49582
mex,1981,1.32376
mex,1982,0.61193
mex,1983,2.37574
mex,1984,3.22079
mex,1985,2.18376
mex,1986,2.97295
mex,1987,5.95347
mex,1988,2.07171
mex,1989,1.81437
mex,1990,2.30529
mex,1991,3.55525
mex,1992,3.18858
mex,1993,4.06438
mex,1994,0.88311
mex,1995,2.82555
mex,1996,2.71075
mex,1997,3.40567
mex,1998,2.44922
mex,1999,2.20924
mex,2000,2.01762
mex,2001,2.6369
mex,2002,2.99508
mex,2003,3.45141
mex,2004,3.29966
mex,2005,3.33855
mex,2006,3.01112
mex,2007,3.12308
mex,2008,3.16674
mex,2009,4.27552
mex,2010,4.12552
mex,2011,4.35064
mex,2012,4.5688
mex,2013,4.66944
mex,2014,4.9118
mex,2015,4.56714
mex,2016,4.66248
mex,2017,4.22334
mex,2018,3.83703
mex,2019,4.01396
mex,2020,5.22315
mkd,1996,2.0199
mkd,1997,2.15534
mkd,1998,2.41903
mkd,1999,3.36227
mkd,2000,2.92247
mkd,2001,5.83686
mkd,2002,4.96524
mkd,2003,4.93222
mkd,2004,3.99563
mkd,2005,4.74109
mkd,2006,5.76541
mkd,2007,4.68573
mkd,2008,3.51389
mkd,2009,5.10546
mkd,2010,4.7196
mkd,2011,4.35678
mkd,2012,5.01246
mkd,2013,4.61212
mkd,2014,4.55886
mkd,2015,4.22279
mkd,2016,4.31208
mkd,2017,3.982
mkd,2018,3.96616
mkd,2019,4.22866
mkd,2020,5.26624
mkd,2021,4.07712
mlt,1971,12.39257
mlt,1972,16.16951
mlt,1973,15.11332
mlt,1974,13.51339
mlt,1975,15.0434
mlt,1976,16.43788
mlt,1977,15.80861
mlt,1978,17.78624
mlt,1979,15.65798
mlt,1980,12.61503
mlt,1981,14.04098
mlt,1982,15.79105
mlt,1983,17.43329
mlt,1984,15.65938
mlt,1985,14.96906
mlt,1986,14.33916
mlt,1987,13.96604
mlt,1988,11.06053
mlt,1989,9.45885
mlt,1990,7.58018
mlt,1991,6.50486
mlt,1992,5.55093
mlt,1993,6.21242
mlt,1994,7.41637
mlt,1995,5.23483
mlt,1996,5.42429
mlt,1997,5.24422
mlt,1998,5.26267
mlt,1999,4.62583
mlt,2000,3.52957
mlt,2001,4.83989
mlt,2002,6.1517
mlt,2003,6.47374
mlt,2004,4.1851
mlt,2005,3.05126
mlt,2006,2.49111
mlt,2007,2.10278
mlt,2008,0.15768
mlt,2009,0.26814
mlt,2010,0.28422
mlt,2011,0.21022
mlt,2012,0.30035
mlt,2013,0.24472
mlt,2014,0.25054
mlt,2015,0.25138
mlt,2016,0.29438
mlt,2017,0.34238
mlt,2018,0.40351
mlt,2019,0.37052
mlt,2020,0.36753
mmr,1976,6.81323
mmr,1977,4.67959
mmr,1978,3.26204
mmr,1979,4.75946
mmr,1980,5.26553
mmr,1981,3.81927
mmr,1982,2.40262
mmr,1983,2.51436
mmr,1984,2.31511
mmr,1985,2.09195
mmr,1986,1.99788
mmr,1987,3.06866
mmr,1988,4.47745
mmr,1989,10.76953
mmr,1990,6.23069
mmr,1991,6.63375
mmr,1992,5.26017
mmr,1993,3.30965
mmr,1994,3.72499
mmr,1995,3.67557
mmr,1996,1.6976
mmr,1997,1.47989
mmr,1998,1.61929
mmr,1999,1.59543
mmr,2000,1.30882
mmr,2001,1.92749
mmr,2002,2.60998
mmr,2003,2.82064
mmr,2004,3.11209
mmr,2005,3.11309
mmr,2006,4.1907
mmr,2007,8.32178
mmr,2008,8.55444
mmr,2009,11.40223
mmr,2010,11.13321
mmr,2011,8.32324
mmr,2012,7.63636
mmr,2013,7.61391
mmr,2014,3.06578
mmr,2015,2.85279
mmr,2016,3.25714
mmr,2017,2.88976
mmr,2018,3.11086
mmr,2019,3.28869
mne,2007,2.52615
mne,2008,1.18034
mne,2009,2.3408
mne,2010,2.37609
mne,2011,1.50227
mne,2012,1.89699
mne,2013,2.38654
mne,2014,2.65662
mne,2015,3.09278
mne,2016,3.16265
mne,2017,3.63375
mne,2018,3.64391
mne,2019,4.72827
mne,2020,8.09819
mne,2021,6.04823
mng,1992,0.57754
mng,1993,1.8638
mng,1994,2.52744
mng,1995,3.43998
mng,1996,3.22428
mng,1997,3.93374
mng,1998,1.81616
mng,1999,2.49351
mng,2000,3.06752
mng,2001,2.93096
mng,2002,3.32317
mng,2003,2.20197
mng,2004,1.74005
mng,2005,2.45431
mng,2006,4.57784
mng,2007,4.59132
mng,2008,1.99198
mng,2009,5.58709
mng,2010,6.10658
mng,2011,3.1313
mng,2012,4.88525
mng,2013,2.86625
mng,2014,2.41167
mng,2015,2.51242
mng,2016,2.37644
mng,2017,4.40821
mng,2018,4.20695
mng,2019,4.6702
mng,2020,6.10447
moz,2005,3.95024
moz,2006,3.48102
moz,2007,4.10724
moz,2008,3.68525
moz,2009,5.34313
moz,2010,5.20689
moz,2011,3.88668
moz,2012,2.81878
moz,2013,3.19958
moz,2014,3.23781
moz,2015,2.81124
moz,2016,3.17927
moz,2017,4.5982
moz,2018,3.65665
moz,2019,4.60678
moz,2020,5.52931
mrt,1975,1.8313
mrt,1976,2.3658
mrt,1977,1.48948
mrt,1978,2.62167
mrt,1979,3.43662
mrt,1980,3.56544
mrt,1981,3.40944
mrt,1982,2.66913
mrt,1983,2.10908
mrt,1984,1.84378
mrt,1985,1.19372
mrt,1986,0.86544
mrt,1987,1.39532
mrt,1988,1.10349
mrt,1989,1.73772
mrt,1990,1.23244
mrt,1991,1.4706
mrt,1992,1.16406
mrt,1993,0.86192
mrt,1994,0.91046
mrt,1995,1.92981
mrt,1996,2.80057
mrt,1997,4.39925
mrt,1998,1.23662
mrt,2012,2.61303
mrt,2013,2.74652
mrt,2014,1.99484
mrt,2015,3.46683
mrt,2016,3.79729
mrt,2017,3.49369
mrt,2018,3.29502
mrt,2019,3.19339
mrt,2020,4.63616
mus,1976,2.80573
mus,1977,1.64117
mus,1978,1.11014
mus,1979,0.85732
mus,1980,1.88543
mus,1981,0.88447
mus,1982,1.12646
mus,1983,0.69513
mus,1984,0.71587
mus,1985,0.78827
mus,1986,2.13692
mus,1987,3.5348
mus,1988,3.57322
mus,1989,3.9957
mus,1990,4.57979
mus,1991,5.59089
mus,1992,4.81063
mus,1993,4.33083
mus,1994,3.89377
mus,1995,4.21654
mus,1996,3.82324
mus,1997,3.09601
mus,1998,2.53916
mus,1999,3.10354
mus,2000,3.95864
mus,2001,3.766
mus,2002,5.21667
mus,2003,6.04071
mus,2004,5.35157
mus,2005,3.84163
mus,2006,3.11045
mus,2007,3.77788
mus,2008,3.10228
mus,2009,5.03951
mus,2010,2.76187
mus,2011,3.84402
mus,2012,4.06292
mus,2013,3.24067
mus,2014,3.19444
mus,2015,3.88247
mus,2016,4.19748
mus,2017,4.07918
mus,2018,5.28831
mus,2019,5.60888
mus,2020,7.95565
mwi,1977,3.53648
mwi,1978,2.13458
mwi,1979,1.57971
mwi,1980,1.42896
mwi,1981,1.24378
mwi,1982,0.79621
mwi,1983,0.54662
mwi,1984,1.73028
mwi,1985,1.34391
mwi,1986,0.88976
mwi,1987,1.68288
mwi,1988,3.23686
mwi,1989,2.36441
mwi,1990,2.67421
mwi,1991,2.18776
mwi,1992,0.63395
mwi,1993,1.10656
mwi,1994,0.84446
mwi,1995,1.94821
mwi,1996,3.30431
mwi,1997,1.82611
mwi,1998,4.37814
mwi,1999,3.70476
mwi,2000,4.35247
mwi,2001,3.60339
mwi,2002,2.37061
mwi,2003,1.52394
mwi,2004,1.3848
mwi,2005,1.4265
mwi,2006,1.2164
mwi,2007,1.68516
mwi,2008,1.41273
mwi,2009,0.83021
mwi,2010,1.37724
mwi,2011,0.79848
mwi,2012,1.12923
mwi,2013,1.5941
mwi,2014,2.17291
mwi,2015,2.98954
mwi,2016,2.92643
mwi,2017,3.08743
mwi,2018,2.75974
mwi,2019,2.87246
mwi,2020,2.12076
mys,1974,4.25765
mys,1975,4.17449
mys,1976,6.01061
mys,1977,5.78218
mys,1978,5.34958
mys,1979,5.23147
mys,1980,4.57336
mys,1981,3.69185
mys,1982,3.24551
mys,1983,2.84549
mys,1984,2.57487
mys,1985,3.70581
mys,1986,5.09675
mys,1987,5.5653
mys,1988,3.94408
mys,1989,3.65909
mys,1990,3.60441
mys,1991,3.21127
mys,1992,4.43574
mys,1993,5.83749
mys,1994,4.31341
mys,1995,3.16589
mys,1996,3.4121
mys,1997,2.57189
mys,1998,4.31565
mys,1999,4.43774
mys,2000,3.31032
mys,2001,3.7791
mys,2002,4.03513
mys,2003,5.00726
mys,2004,6.16484
mys,2005,5.943
mys,2006,6.20407
mys,2007,6.7042
mys,2008,5.58926
mys,2009,7.24461
mys,2010,6.34115
mys,2011,6.9156
mys,2012,6.96383
mys,2013,6.66725
mys,2014,5.67002
mys,2015,5.50777
mys,2016,5.64271
mys,2017,5.50761
mys,2018,4.91024
mys,2019,5.26575
mys,2020,6.29211
mys,2021,5.32217
nam,1992,0.28614
nam,1993,0.81232
nam,1994,1.19515
nam,1995,1.1358
nam,1996,0.98543
nam,1997,1.29072
nam,1998,1.50601
nam,1999,1.88702
nam,2000,1.67975
nam,2001,1.48754
nam,2002,2.3694
nam,2003,1.89825
nam,2004,1.50978
nam,2005,1.23236
nam,2006,1.63764
nam,2007,2.65869
nam,2008,3.00445
nam,2009,4.55501
nam,2010,3.12255
nam,2011,3.2076
nam,2012,2.63432
nam,2013,2.51318
nam,2014,1.74679
nam,2015,2.75104
nam,2016,3.22199
nam,2017,4.30753
nam,2018,3.58626
nam,2019,3.83448
nam,2020,5.40015
nga,1977,3.68505
nga,1978,1.61307
nga,1979,4.43442
nga,1980,5.80216
nga,1981,1.97058
nga,1982,1.17136
nga,1983,1.01496
nga,1984,1.68923
nga,1985,2.13229
nga,1986,3.21216
nga,1987,2.28121
nga,1988,1.48014
nga,1989,3.21752
nga,1990,5.02594
nga,1991,4.35412
nga,1992,1.24973
nga,1993,1.54722
nga,1994,1.58265
nga,1995,4.16622
nga,1996,11.5125
nga,1997,17.37618
nga,1998,19.2096
nga,1999,4.55577
nga,2000,7.87841
nga,2001,6.82012
nga,2002,4.86842
nga,2003,3.53225
nga,2004,8.74799
nga,2005,9.48645
nga,2006,11.97458
nga,2007,10.10528
nga,2008,7.79358
nga,2009,7.84581
nga,2010,4.25096
nga,2011,3.42158
nga,2012,5.06146
nga,2013,4.98927
nga,2014,3.8315
nga,2015,3.96559
nga,2016,5.99575
nga,2017,7.71091
nga,2018,5.98011
nga,2019,4.06236
nga,2020,5.5445
nic,1977,1.97777
nic,1978,0.89066
nic,1979,3.14495
nic,1980,0.8592
nic,1981,1.07532
nic,1982,2.012
nic,1987,1.19206
nic,1988,1.77867
nic,1989,2.24011
nic,1990,2.18094
nic,1991,1.69885
nic,1992,2.43796
nic,1993,0.56521
nic,1994,1.22313
nic,1995,1.15053
nic,1996,1.49256
nic,1997,2.42802
nic,1998,2.26902
nic,1999,2.7292
nic,2000,2.53619
nic,2001,2.04693
nic,2002,2.44097
nic,2003,2.59481
nic,2004,2.9954
nic,2005,2.84041
nic,2006,2.73613
nic,2007,2.814
nic,2008,2.46291
nic,2009,4.04703
nic,2010,3.92405
nic,2011,3.33049
nic,2012,2.99174
nic,2013,3.08047
nic,2014,3.50437
nic,2015,3.77411
nic,2016,3.68793
nic,2017,3.96566
nic,2018,3.61966
nic,2019,4.22383
nic,2020,6.07213
nld,1967,3.29524
nld,1968,3.16341
nld,1969,2.43068
nld,1970,2.63191
nld,1971,2.69442
nld,1972,3.62778
nld,1973,4.34588
nld,1974,4.42213
nld,1975,3.50373
nld,1976,3.17033
nld,1977,3.25317
nld,1978,3.21979
nld,1979,4.32617
nld,1980,4.55899
nld,1981,3.65661
nld,1982,4.32574
nld,1983,4.06843
nld,1984,3.43726
nld,1985,3.66725
nld,1986,3.45646
nld,1987,3.78684
nld,1988,3.12314
nld,1989,2.93254
nld,1990,2.44725
nld,1991,2.31286
nld,1992,2.37447
nld,1993,3.16311
nld,1994,3.10736
nld,1995,2.37125
nld,1996,1.9505
nld,1997,1.64537
nld,1998,1.46527
nld,1999,0.86758
nld,2000,0.76034
nld,2001,0.73833
nld,2002,0.80316
nld,2003,0.75286
nld,2004,0.5021
nld,2005,0.41818
nld,2006,0.43129
nld,2007,0.37512
nld,2008,0.37137
nld,2009,0.6365
nld,2010,0.67481
nld,2011,0.64791
nld,2012,0.75063
nld,2013,0.6088
nld,2014,0.53021
nld,2015,0.53096
nld,2016,0.51103
nld,2017,0.51373
nld,2018,0.44956
nld,2019,0.53987
nld,2020,0.70441
nor,1975,1.93888
nor,1976,1.67191
nor,1977,1.47567
nor,1978,1.99399
nor,1979,2.62932
nor,1980,3.03671
nor,1981,3.10125
nor,1982,3.4227
nor,1983,3.54304
nor,1984,4.78502
nor,1985,6.60037
nor,1986,4.76173
nor,1987,4.96568
nor,1988,4.25091
nor,1989,4.27683
nor,1990,4.16359
nor,1991,3.68297
nor,1992,3.2954
nor,1993,5.7453
nor,1994,5.1745
nor,1995,5.16724
nor,1996,5.61645
nor,1997,4.80941
nor,1998,3.77097
nor,1999,5.01953
nor,2000,5.64775
nor,2001,4.85481
nor,2002,6.18318
nor,2003,6.13336
nor,2004,5.91365
nor,2005,5.28215
nor,2006,5.426
nor,2007,4.4819
nor,2008,3.36473
nor,2009,4.51884
nor,2010,4.25008
nor,2011,3.43016
nor,2012,3.48527
nor,2013,3.79443
nor,2014,4.31661
nor,2015,4.60792
nor,2016,4.89291
nor,2017,4.99674
nor,2018,4.37705
nor,2019,4.68841
nor,2020,6.45877
npl,1976,8.76743
npl,1977,9.10996
npl,1978,7.66392
npl,1979,8.59365
npl,1980,7.79642
npl,1981,6.84356
npl,1982,6.52221
npl,1983,4.1042
npl,1984,3.04161
npl,1985,2.24542
npl,1986,3.16101
npl,1987,4.6394
npl,1988,4.08844
npl,1989,4.50793
npl,1990,5.02785
npl,1991,5.65479
npl,1992,6.2587
npl,1993,7.4055
npl,1994,6.07251
npl,1995,4.66944
npl,1996,4.25723
npl,1997,4.13729
npl,1998,6.56961
npl,1999,6.15145
npl,2000,6.49127
npl,2001,7.36659
npl,2002,7.40749
npl,2003,7.7131
npl,2004,7.73891
npl,2005,6.70143
npl,2006,7.6655
npl,2007,6.45735
npl,2008,6.61958
npl,2009,6.56536
npl,2010,6.01052
npl,2011,6.74454
npl,2012,7.60893
npl,2013,8.56836
npl,2014,8.43501
npl,2015,12.53376
npl,2016,10.28856
npl,2017,9.3538
npl,2018,6.61464
npl,2019,7.45868
npl,2020,12.47979
npl,2021,6.75241
nzl,2000,2.10917
nzl,2001,2.02711
nzl,2002,2.42416
nzl,2003,2.42847
nzl,2004,2.17416
nzl,2005,2.41182
nzl,2006,3.80189
nzl,2007,3.84801
nzl,2008,2.27322
nzl,2009,4.45628
nzl,2010,3.93936
nzl,2011,3.35467
nzl,2012,3.36299
nzl,2013,3.03825
nzl,2014,2.7809
nzl,2015,2.95844
nzl,2016,3.59678
nzl,2017,3.68409
nzl,2018,2.93415
nzl,2019,3.07499
nzl,2020,2.86931
omn,1974,1.22494
omn,1975,1.44511
omn,1976,1.93932
omn,1977,2.64545
omn,1978,2.41936
omn,1979,3.67661
omn,1980,3.19006
omn,1981,3.07289
omn,1982,3.19512
omn,1983,2.95869
omn,1984,3.06562
omn,1985,3.21016
omn,1986,3.53829
omn,1987,6.47145
omn,1988,4.39537
omn,1989,5.21293
omn,1990,5.39004
omn,1991,6.78768
omn,1992,5.48334
omn,1993,4.08941
omn,1994,3.96498
omn,1995,4.06627
omn,1996,3.97093
omn,1997,3.70509
omn,1998,3.05346
omn,1999,4.98964
omn,2000,3.94564
omn,2001,3.50467
omn,2002,4.49376
omn,2003,4.53172
omn,2004,3.54539
omn,2005,4.03528
omn,2006,3.71742
omn,2007,5.10119
omn,2008,4.56571
omn,2009,5.80979
omn,2010,5.41905
omn,2011,5.05729
omn,2012,4.35983
omn,2013,4.07311
omn,2014,4.51649
omn,2015,5.30333
omn,2016,7.10065
omn,2017,4.93408
omn,2018,4.98955
omn,2019,5.01096
omn,2020,5.40096
pak,1976,2.91938
pak,1977,2.67006
pak,1978,2.33183
pak,1979,2.53567
pak,1980,2.80504
pak,1981,2.50186
pak,1982,2.99785
pak,1983,4.47878
pak,1984,2.40926
pak,1985,2.20334
pak,1986,2.20906
pak,1987,2.03885
pak,1988,1.50097
pak,1989,1.52875
pak,1990,1.10287
pak,1991,1.19403
pak,1992,1.31697
pak,1993,1.75705
pak,1994,3.25135
pak,1995,1.85955
pak,1996,0.88043
pak,1997,1.3651
pak,1998,1.36813
pak,1999,1.87885
pak,2000,1.74391
pak,2001,3.57949
pak,2002,7.04604
pak,2003,8.04969
pak,2004,5.23028
pak,2005,4.10847
pak,2006,3.95264
pak,2007,4.44078
pak,2008,2.02132
pak,2009,4.1469
pak,2010,4.7185
pak,2011,4.15696
pak,2012,3.10655
pak,2013,1.71198
pak,2014,3.06827
pak,2015,4.42784
pak,2016,4.59067
pak,2017,3.1474
pak,2018,1.90523
pak,2019,3.0819
pak,2020,3.92396
pak,2021,3.36061
pan,1977,0.55181
pan,1978,0.92603
pan,1979,0.49011
pan,1980,0.17132
pan,1981,0.1483
pan,1982,0.12433
pan,1983,0.34161
pan,1984,0.37219
pan,1985,0.18174
pan,1986,0.31749
pan,1987,0.16656
pan,1988,0.22043
pan,1989,0.30595
pan,1990,0.73773
pan,1991,0.86165
pan,1992,0.76261
pan,1993,0.88858
pan,1994,0.96207
pan,1995,0.94927
pan,1996,1.13366
pan,1997,1.31503
pan,1998,1.03737
pan,1999,0.99358
pan,2000,0.84734
pan,2001,1.34379
pan,2002,1.60158
pan,2003,1.32332
pan,2004,0.69799
pan,2005,1.12754
pan,2006,1.10127
pan,2007,1.23844
pan,2008,1.20687
pan,2009,1.77656
pan,2010,1.29037
pan,2011,0.82102
pan,2012,0.80802
pan,2013,0.93654
pan,2014,1.30771
pan,2015,1.24336
pan,2016,1.46541
pan,2017,0.98543
pan,2018,0.71491
pan,2019,1.20998
pan,2020,5.61446
per,1977,2.00656
per,1978,2.77794
per,1979,7.1734
per,1980,6.62302
per,1981,3.44607
per,1982,4.00214
per,1983,4.61961
per,1984,5.66754
per,1985,7.51995
per,1986,5.4741
per,1987,2.82998
per,1988,2.56928
per,1989,3.60906
per,1990,3.78951
per,1991,5.80092
per,1992,5.98219
per,1993,6.49343
per,1994,9.7523
per,1995,8.40551
per,1996,10.73489
per,1997,10.30637
per,1998,9.6251
per,1999,10.40828
per,2000,9.06192
per,2001,9.73496
per,2002,10.22926
per,2003,9.38297
per,2004,9.30449
per,2005,8.24288
per,2006,7.90181
per,2007,9.93601
per,2008,8.44274
per,2009,11.25926
per,2010,11.33436
per,2011,10.1894
per,2012,12.39768
per,2013,12.54676
per,2014,12.54773
per,2015,13.62267
per,2016,13.89502
per,2017,12.69938
per,2018,11.157
per,2019,12.82562
per,2020,17.88402
phl,1977,3.78097
phl,1978,3.99553
phl,1979,4.62046
phl,1980,4.61304
phl,1981,3.07603
phl,1982,1.78648
phl,1983,0.90428
phl,1984,1.04495
phl,1985,1.58185
phl,1986,3.85896
phl,1987,2.72256
phl,1988,2.19989
phl,1989,1.95865
phl,1990,1.48657
phl,1991,3.26109
phl,1992,3.34579
phl,1993,3.1526
phl,1994,3.07161
phl,1995,2.61381
phl,1996,3.2049
phl,1997,1.96171
phl,1998,3.07432
phl,1999,5.17227
phl,2000,4.678
phl,2001,5.14418
phl,2002,5.11204
phl,2003,5.0445
phl,2004,4.44555
phl,2005,4.60349
phl,2006,5.08825
phl,2007,6.74013
phl,2008,6.39953
phl,2009,9.18512
phl,2010,10.43727
phl,2011,11.59964
phl,2012,11.47388
phl,2013,11.62093
phl,2014,9.9405
phl,2015,9.89836
phl,2016,8.84656
phl,2017,7.78302
phl,2018,6.88316
phl,2019,7.72025
phl,2020,12.28545
phl,2021,9.58468
png,1976,4.50559
png,1977,6.27529
png,1978,4.93307
png,1979,5.40115
png,1980,3.51889
png,1981,3.0654
png,1982,3.7358
png,1983,3.74065
png,1984,3.59353
png,1985,4.19431
png,1986,3.70247
png,1987,3.2481
png,1988,2.34517
png,1989,2.43926
png,1990,2.98331
png,1991,1.82749
png,1992,1.27973
png,1993,0.85182
png,1994,0.61217
png,1995,1.32504
png,1996,2.64654
png,1997,1.66136
png,1998,1.17673
png,1999,1.28258
png,2000,1.81301
png,2001,2.86281
png,2002,1.99474
png,2003,2.45135
png,2004,2.71972
png,2005,2.76522
png,2006,3.97739
png,2007,4.78457
png,2008,4.28712
png,2009,5.84504
png,2010,5.40461
png,2011,6.67984
png,2012,5.22201
png,2013,3.41982
png,2014,4.36759
png,2015,4.88826
png,2016,5.96431
png,2017,4.11883
png,2018,4.89329
pol,1979,0.76197
pol,1980,0.33894
pol,1984,0.95773
pol,1985,0.81039
pol,1986,0.64828
pol,1987,1.26119
pol,1988,1.46775
pol,1989,1.54084
pol,1990,2.93892
pol,1991,2.11428
pol,1992,2.22091
pol,1993,2.06025
pol,1994,2.9042
pol,1995,4.86289
pol,1996,4.93787
pol,1997,5.0731
pol,1998,6.13248
pol,1999,5.9637
pol,2000,5.41144
pol,2001,5.11591
pol,2002,5.32727
pol,2003,4.88571
pol,2004,4.05117
pol,2005,4.12439
pol,2006,3.68502
pol,2007,3.76253
pol,2008,2.90146
pol,2009,4.96369
pol,2010,4.86148
pol,2011,4.37298
pol,2012,5.1136
pol,2013,4.83024
pol,2014,4.22535
pol,2015,4.54903
pol,2016,5.28306
pol,2017,4.50712
pol,2018,4.06601
pol,2019,4.51821
pol,2020,5.60015
prt,1975,10.72797
prt,1976,9.61322
prt,1977,9.36859
prt,1978,11.6648
prt,1979,18.71187
prt,1980,15.23896
prt,1981,8.05154
prt,1982,10.70068
prt,1983,9.72246
prt,1984,8.21355
prt,1985,9.78508
prt,1986,9.54487
prt,1987,9.6296
prt,1988,6.92839
prt,1989,9.04745
prt,1990,8.63373
prt,1991,10.54386
prt,1992,8.66007
prt,1993,8.37726
prt,1994,7.38281
prt,1995,6.07421
prt,1996,5.61476
prt,1997,5.25332
prt,1998,5.07611
prt,1999,3.17822
prt,2000,3.16522
prt,2001,3.27809
prt,2002,3.82475
prt,2003,2.34947
prt,2004,1.76788
prt,2005,1.46757
prt,2006,1.17131
prt,2007,1.15027
prt,2008,1.04771
prt,2009,1.75666
prt,2010,2.17231
prt,2011,2.09554
prt,2012,2.72204
prt,2013,2.07556
prt,2014,2.18236
prt,2015,2.47274
prt,2016,3.17047
prt,2017,2.92968
prt,2018,2.48681
prt,2019,2.54793
prt,2020,3.4843
prt,2021,3.13383
pry,1975,4.32543
pry,1976,5.73036
pry,1977,6.72994
pry,1978,8.90701
pry,1979,9.32441
pry,1980,9.65626
pry,1981,8.96088
pry,1982,8.55647
pry,1983,10.22531
pry,1984,8.18599
pry,1985,6.91289
pry,1986,4.58184
pry,1987,4.61651
pry,1988,2.76121
pry,1989,3.74341
pry,1990,3.54636
pry,1991,4.66606
pry,1992,2.60709
pry,1993,2.2014
pry,1994,2.89297
pry,1995,2.16462
pry,1996,2.30193
pry,1997,1.78938
pry,1998,1.99915
pry,1999,3.01461
pry,2000,2.10832
pry,2001,2.30059
pry,2002,2.57256
pry,2003,3.08403
pry,2004,3.02404
pry,2005,2.84395
pry,2006,3.04773
pry,2007,3.90487
pry,2008,3.2534
pry,2009,5.54977
pry,2010,4.27843
pry,2011,4.26497
pry,2012,4.49087
pry,2013,4.86609
pry,2014,5.77836
pry,2015,5.6607
pry,2016,6.87362
pry,2017,6.81708
pry,2018,6.00076
pry,2019,6.41643
pry,2020,9.39264
pse,2006,1.02089
pse,2007,0.99197
pse,2008,1.31534
pse,2009,1.1902
pse,2010,1.18623
pse,2011,1.02738
pse,2012,1.24818
pse,2013,1.18325
pse,2014,1.09049
pse,2015,0.90115
pse,2016,0.46978
pse,2017,0.61572
pse,2018,0.69991
pse,2019,0.84564
pse,2020,1.01706
qat,2011,3.19016
qat,2012,5.43006
qat,2013,6.67016
qat,2014,6.42598
qat,2015,6.33001
qat,2016,5.33675
qat,2017,2.52958
qat,2018,4.69638
qat,2019,5.94864
qat,2020,6.77278
rou,1973,1.45834
rou,1974,1.47915
rou,1975,1.81592
rou,1976,1.67052
rou,1977,1.18364
rou,1978,1.42398
rou,1979,2.36166
rou,1980,2.06685
rou,1981,1.52492
rou,1982,2.17048
rou,1983,2.04675
rou,1984,1.87772
rou,1985,1.79905
rou,1986,2.42303
rou,1987,2.64516
rou,1988,1.94206
rou,1989,3.64564
rou,1990,1.663
rou,1991,3.76327
rou,1992,4.19608
rou,1993,3.2282
rou,1994,4.62582
rou,1995,2.70854
rou,1996,2.92809
rou,1997,4.37569
rou,1998,3.38508
rou,1999,2.54117
rou,2000,2.82091
rou,2001,3.44901
rou,2002,4.55912
rou,2003,4.45256
rou,2004,5.25824
rou,2005,6.72455
rou,2006,7.0477
rou,2007,6.25545
rou,2008,5.12448
rou,2009,8.6838
rou,2010,8.44154
rou,2011,6.88282
rou,2012,7.14725
rou,2013,6.84868
rou,2014,5.79072
rou,2015,5.68126
rou,2016,5.40742
rou,2017,5.16027
rou,2018,4.2136
rou,2019,4.13843
rou,2020,5.46266
rus,1994,1.25549
rus,1995,2.43728
rus,1996,2.03041
rus,1997,2.01667
rus,1998,1.60322
rus,1999,2.37101
rus,2000,4.74379
rus,2001,5.23906
rus,2002,6.12767
rus,2003,7.52555
rus,2004,9.88537
rus,2005,10.919
rus,2006,13.60006
rus,2007,16.0466
rus,2008,10.77981
rus,2009,16.45168
rus,2010,14.15979
rus,2011,11.63223
rus,2012,11.52223
rus,2013,10.34152
rus,2014,8.51897
rus,2015,12.37797
rus,2016,13.22581
rus,2017,12.48623
rus,2018,12.87216
rus,2019,14.48509
rus,2020,18.67275
rwa,2010,5.69636
rwa,2011,3.83015
rwa,2012,2.27463
rwa,2013,2.97286
rwa,2014,3.96938
rwa,2015,3.57404
rwa,2016,3.59661
rwa,2017,4.18068
rwa,2018,4.38977
rwa,2019,4.30565
rwa,2020,5.70966
sau,1971,10.96346
sau,1972,16.60249
sau,1973,10.11606
sau,1974,21.61176
sau,1975,22.67522
sau,1976,15.17455
sau,1977,12.56259
sau,1978,6.23467
sau,1979,5.15646
sau,1980,4.99994
sau,1981,5.12531
sau,1982,5.02986
sau,1983,4.74144
sau,1984,4.86489
sau,1985,6.6348
sau,1986,6.34876
sau,1987,7.92057
sau,1988,7.60446
sau,1989,5.56752
sau,1990,3.5754
sau,1991,2.39544
sau,1992,1.39155
sau,1993,2.10554
sau,1994,2.59742
sau,1995,2.652
sau,1996,3.6777
sau,1997,3.52197
sau,1998,3.93548
sau,1999,4.64114
sau,2000,4.48341
sau,2001,4.30973
sau,2002,4.97355
sau,2003,4.9905
sau,2004,4.98463
sau,2005,20.46864
sau,2006,22.89925
sau,2007,24.04804
sau,2008,28.64992
sau,2009,29.17059
sau,2010,29.74011
sau,2011,32.10077
sau,2012,35.48098
sau,2013,36.64484
sau,2014,33.13635
