geo,time,ny_adj_dpem_cd
slv,2001,72573737.76648
slv,2002,66559836.47878
slv,2003,65757691.60128
slv,2004,65543788.17366
slv,2005,66253895.13481
slv,2006,67690007.1316
slv,2007,68113402.91463
slv,2008,67553208.82338
slv,2009,70404321.71879
slv,2010,63960388.9828
slv,2011,70078301.65101
slv,2012,67905952.40751
slv,2013,68657755.31031
slv,2014,71244527.55915
slv,2015,72100511.76374
slv,2016,70449430.33736
slv,2017,66641125.49647
slv,2018,69464902.00056
slv,2019,68227191.02158
srb,1995,209954675.54229
srb,1996,260237495.24517
srb,1997,291875441.69255
srb,1998,185870085.65782
srb,1999,194985685.94872
srb,2000,62450259.66187
srb,2001,99841105.33487
srb,2002,114706135.27982
srb,2003,144627963.56374
srb,2004,158676487.76606
srb,2005,166345543.02833
srb,2006,188082268.29924
srb,2007,236916147.36557
srb,2008,269867130.16599
srb,2009,228544565.19904
srb,2010,187253094.60592
srb,2011,197044745.20468
srb,2012,169332469.50208
srb,2013,197663020.53893
srb,2014,202675652.43295
srb,2015,159213989.95284
srb,2016,163002289.22977
srb,2017,169342467.94892
srb,2018,197149082.81226
srb,2019,177548984.53067
ssd,2008,456325056.51583
ssd,2009,364503420.08715
ssd,2010,415522101.9019
ssd,2011,440908336.54142
ssd,2012,588225394.10381
ssd,2013,716351035.56697
ssd,2014,457516221.89245
ssd,2015,360483737.26736
stp,2001,2411369.65826
stp,2002,2815109.77521
stp,2003,2776673.72452
stp,2004,3359972.91808
stp,2005,3274799.86393
stp,2006,3478859.93463
stp,2007,3599650.20152
stp,2008,3952318.8717
stp,2009,3788786.49104
stp,2010,3763459.26385
stp,2011,3903658.85928
stp,2012,4015167.23338
stp,2013,4765815.4835
stp,2014,5532401.78856
stp,2015,4822824.84106
stp,2016,4908647.2073
stp,2017,5022575.3275
stp,2018,5529786.44705
stp,2019,5249295.64161
sur,1990,2444596.60571
sur,1991,2847121.02254
sur,1992,2636118.14379
sur,1993,3059876.71746
sur,1994,3886981.41844
sur,1995,3912493.61614
sur,1996,4505281.7562
sur,1997,4422213.27747
sur,1998,5106217.37073
sur,1999,4194709.678
sur,2000,4327993.68133
sur,2001,3552973.69898
sur,2002,4369493.61647
sur,2003,4667832.97609
sur,2004,4823318.96344
sur,2005,5408213.13096
sur,2006,7580672.28399
sur,2007,8315926.92907
sur,2008,9661419.64131
sur,2009,10324416.45778
sur,2010,11193427.98679
sur,2011,10821345.66426
sur,2012,11923229.99742
sur,2013,12641095.00466
sur,2014,13179068.52892
sur,2015,13024017.16556
sur,2016,8584623.21714
sur,2017,7913025.22995
sur,2018,8628883.65465
sur,2019,7951954.849
svk,1990,40989158.13634
svk,1991,43265632.36928
svk,1992,33122845.51166
svk,1993,33686696.96098
svk,1994,38036094.95742
svk,1995,50439125.43274
svk,1996,53612599.10201
svk,1997,49656680.86804
svk,1998,53407768.79813
svk,1999,53820546.86802
svk,2000,49362808.93354
svk,2001,51845879.7332
svk,2002,59527200.82915
svk,2003,78325078.46203
svk,2004,91942487.41878
svk,2005,102623748.9001
svk,2006,105362999.47347
svk,2007,120825243.23947
svk,2008,144273717.00788
svk,2009,132510472.10327
svk,2010,123500456.79578
svk,2011,133156039.11865
svk,2012,122018681.05916
svk,2013,119923176.13042
svk,2014,118767934.23931
svk,2015,103889881.02574
svk,2016,97230625.40427
svk,2017,104794406.17639
svk,2018,116592723.88329
svk,2019,126745401.43723
svn,1990,42009771.09025
svn,1991,31276264.38629
svn,1992,31064279.8549
svn,1993,29801959.74769
svn,1994,31410853.22256
svn,1995,40751326.70921
svn,1996,38959483.18517
svn,1997,39080391.56349
svn,1998,45015948.36112
svn,1999,39612814.58532
svn,2000,30640320.3494
svn,2001,32174242.73215
svn,2002,33365637.69213
svn,2003,39098564.14222
svn,2004,46766040.33694
svn,2005,45203256.81097
svn,2006,47103185.43895
svn,2007,52494568.18952
svn,2008,50311837.52931
svn,2009,51471538.33671
svn,2010,47231507.30695
svn,2011,43118948.5499
svn,2012,37048600.07078
svn,2013,37837032.52887
svn,2014,36870574.43207
svn,2015,28297192.03572
svn,2016,25166960.84745
svn,2017,28475384.55106
svn,2018,31804359.16186
svn,2019,30775705.00643
swe,1990,157792566.54418
swe,1991,166411317.34455
swe,1992,155943913.02735
swe,1993,108403235.35381
swe,1994,107353260.95956
swe,1995,112622182.45673
swe,1996,115428006.21241
swe,1997,97836869.4943
swe,1998,90502753.2438
swe,1999,85917621.30355
swe,2000,75344868.4934
swe,2001,66605031.63253
swe,2002,69971542.53063
swe,2003,81063375.33988
swe,2004,85792963.33427
swe,2005,82099920.72488
swe,2006,85012540.71279
swe,2007,98121978.80884
swe,2008,106785014.0678
swe,2009,94644183.69093
swe,2010,99529871.55672
swe,2011,105218327.54623
swe,2012,94855104.39205
swe,2013,89201935.6762
swe,2014,74745164.38883
swe,2015,56990797.1765
swe,2016,55158643.96269
swe,2017,55263869.50262
swe,2018,56776548.88248
swe,2019,53419136.19389
swz,1990,42143911.10787
swz,1991,41602464.12162
swz,1992,43464288.21342
swz,1993,43125666.20981
swz,1994,42660243.04323
swz,1995,47256197.52863
swz,1996,41865910.18672
swz,1997,42498946.39821
swz,1998,37235812.73351
swz,1999,35128185.50676
swz,2000,38567514.954
swz,2001,33427898.36555
swz,2002,29539718.17952
swz,2003,43803334.15135
swz,2004,53647000.54671
swz,2005,60015700.81694
swz,2006,61098614.79302
swz,2007,64799054.73845
swz,2008,63091527.33254
swz,2009,68983108.92091
swz,2010,82106925.44208
swz,2011,84829787.40242
swz,2012,79123124.42313
swz,2013,69452570.37308
swz,2014,64118217.76217
swz,2015,55924566.02531
swz,2016,50262747.98261
swz,2017,55040962.17475
swz,2018,58220215.08504
swz,2019,50429373.68043
tcd,1990,97246739.66306
tcd,1991,100359520.05759
tcd,1992,97444414.4868
tcd,1993,90005620.35333
tcd,1994,66586467.837
tcd,1995,82027808.67195
tcd,1996,91499029.36092
tcd,1997,84312159.33197
tcd,1998,95264528.64375
tcd,1999,87851903.04893
tcd,2000,83948845.35715
tcd,2001,99472169.13813
tcd,2002,112549008.65312
tcd,2003,140318667.47175
tcd,2004,174435880.31936
tcd,2005,229960358.56994
tcd,2006,260652879.24143
tcd,2007,303592693.20263
tcd,2008,354052106.53069
tcd,2009,314818732.37857
tcd,2010,332126309.14933
tcd,2011,400685036.94214
tcd,2012,402688087.01477
tcd,2013,434926006.86907
tcd,2014,463170205.61806
tcd,2015,372786471.11739
tcd,2016,378337155.98563
tcd,2017,382844590.21856
tcd,2018,429607047.84045
tcd,2019,405337010.11937
tgo,1990,72525486.16159
tgo,1991,71626002.97892
tgo,1992,78026470.51639
tgo,1993,64008805.93258
tgo,1994,43827397.20235
tgo,1995,52885578.64293
tgo,1996,53763216.78358
tgo,1997,48913208.0506
tgo,1998,57685879.28974
tgo,1999,58522497.77188
tgo,2000,57659400.99117
tgo,2001,58241962.85214
tgo,2002,65541201.8252
tgo,2003,76243318.05021
tgo,2004,81387163.96861
tgo,2005,85402222.25705
tgo,2006,85031875.81445
tgo,2007,95620158.1837
tgo,2008,112743970.8496
tgo,2009,108938390.16813
tgo,2010,105640162.6993
tgo,2011,113880397.98174
tgo,2012,108387860.85977
tgo,2013,115448691.05858
tgo,2014,117901920.68485
tgo,2015,104023476.54098
tgo,2016,108556111.02884
tgo,2017,113760997.11197
tgo,2018,126937820.73948
tgo,2019,119742651.07844
tha,1990,609965069.46209
tha,1991,668275388.26023
tha,1992,717666568.7446
tha,1993,797562681.45822
tha,1994,884258803.46837
tha,1995,1021018772.4473
tha,1996,1113362685.04781
tha,1997,885466199.27316
tha,1998,709769025.95502
tha,1999,789781054.57061
tha,2000,755664869.88487
tha,2001,659656138.12994
tha,2002,710613228.98032
tha,2003,773791987.72101
tha,2004,828685399.22704
tha,2005,879834817.50464
tha,2006,1018302403.87981
tha,2007,1200357610.99903
tha,2008,1332870612.00985
tha,2009,1297401772.02878
tha,2010,1468634794.3542
tha,2011,1586554024.59758
tha,2012,1589521954.60002
tha,2013,1577325687.28456
tha,2014,1503779897.72173
tha,2015,1439799452.74583
tha,2016,1483953434.18421
tha,2017,1602703923.72362
tha,2018,1772424308.89989
tha,2019,1896124476.05793
tjk,1990,103774205.57437
tjk,1991,98300842.3909
tjk,1992,92275107.23835
tjk,1993,81211268.11415
tjk,1994,97455649.67628
tjk,1995,73911527.34103
tjk,1996,57797966.29114
tjk,1997,39136824.99111
tjk,1998,44212015.83801
tjk,1999,31900468.64326
tjk,2000,21088680.20653
tjk,2001,23390586.63722
tjk,2002,22693556.17648
tjk,2003,23986705.62022
tjk,2004,26824878.748
tjk,2005,26160373.00311
tjk,2006,28815589.41313
tjk,2007,34022073.91892
tjk,2008,43046012.18451
tjk,2009,41182234.90632
tjk,2010,44371634.93965
tjk,2011,50149442.25858
tjk,2012,57422864.7624
tjk,2013,61781812.34684
tjk,2014,67513269.11183
tjk,2015,57940651.71772
tjk,2016,49703056.27871
tjk,2017,49096517.62732
tjk,2018,51297759.08308
tjk,2019,51791349.75297
tkm,1990,37798327.86619
tkm,1991,37940471.73426
tkm,1992,41535602.28258
tkm,1993,40564304.31424
tkm,1994,37865414.86694
tkm,1995,33844059.27291
tkm,1996,27353980.84399
tkm,1997,29443553.83459
tkm,1998,26807809.28642
tkm,1999,20814762.17755
tkm,2000,23155288.94048
tkm,2001,26438319.98314
tkm,2002,33144652.10556
tkm,2003,41455140.04174
tkm,2004,43132310.63359
tkm,2005,45237382.7131
tkm,2006,53365399.82056
tkm,2007,63926992.76134
tkm,2008,92990672.45306
tkm,2009,96982652.96252
tkm,2010,106768208.35271
tkm,2011,134540513.81235
tkm,2012,163045816.51819
tkm,2013,187348389.45039
tkm,2014,211675642.59454
tkm,2015,180038765.79291
tkm,2016,181927577.22963
tkm,2017,186457182.30224
tkm,2018,200264393.44131
tls,2000,11057343.69477
tls,2001,12828198.49469
tls,2002,12879670.01031
tls,2003,13190765.83123
tls,2004,10930077.69
tls,2005,10509256.70951
tls,2006,9388360.24779
tls,2007,9467787.30235
tls,2008,9514658.86263
tls,2009,9825585.58267
tls,2010,11217256.25019
tls,2011,13618058.90272
tls,2012,14907911.21429
tls,2013,18322399.68529
tls,2014,18764851.04654
tls,2015,20778481.44496
tls,2016,21394408.34985
tls,2017,21322159.36042
tls,2018,21017837.90307
tls,2019,22911704.73358
ton,1990,1116915.06927
ton,1991,1219705.96231
ton,1992,1230728.67515
ton,1993,1198900.05568
ton,1994,1611509.81222
ton,1995,1592481.59242
ton,1996,1658163.04024
ton,1997,1598571.0794
ton,1998,1419284.02958
ton,1999,1478233.06334
ton,2000,1490899.41681
ton,2001,1248047.27236
ton,2002,1196542.57374
ton,2003,1288805.12741
ton,2004,1451436.72891
ton,2005,1570945.41177
ton,2006,1704132.62188
ton,2007,1686311.49508
ton,2008,1810920.24637
ton,2009,1668643.05076
ton,2010,1940606.26192
ton,2011,2031785.24403
ton,2012,2261131.23157
ton,2013,2122511.91731
ton,2014,2010722.62411
ton,2015,1969034.5797
ton,2016,1778612.06544
ton,2017,1876327.89839
ton,2018,2034218.04272
ton,2019,2014180.16765
tto,1990,20515088.71023
tto,1991,20365422.2809
tto,1992,19481425.90586
tto,1993,17464440.93265
tto,1994,18255998.77186
tto,1995,18594821.99589
tto,1996,18685346.71098
tto,1997,16808846.25314
tto,1998,17552911.17289
tto,1999,19376411.40461
tto,2000,21808433.6351
tto,2001,22404385.77852
tto,2002,20039633.96804
tto,2003,22177528.3694
tto,2004,23083210.6214
tto,2005,25425403.88592
tto,2006,24126564.42561
tto,2007,26811377.01581
tto,2008,33624681.18791
tto,2009,24211965.51783
tto,2010,28227411.42667
tto,2011,32330400.55561
tto,2012,33442348.81948
tto,2013,37878457.53484
tto,2014,42281374.66754
tto,2015,37070516.93221
tto,2016,33190206.96133
tto,2017,33610792.0879
tto,2018,34342842.69274
tto,2019,36799943.72434
tun,1990,116727414.75608
tun,1991,117329390.58468
tun,1992,126411210.70509
tun,1993,116206037.57387
tun,1994,117264385.77738
tun,1995,132141560.58949
tun,1996,131408979.91954
tun,1997,133145122.17567
tun,1998,133779798.68939
tun,1999,134438979.97649
tun,2000,120753480.20338
tun,2001,117733882.08929
tun,2002,118612899.79934
tun,2003,131461761.26559
tun,2004,137669604.9126
tun,2005,135589210.43724
tun,2006,145013637.60556
tun,2007,153304813.51939
tun,2008,171039520.03519
tun,2009,165834840.00381
tun,2010,170981962.54422
tun,2011,181114232.19456
tun,2012,168747510.065
tun,2013,165235500.85474
tun,2014,167271006.20021
tun,2015,152249115.78639
tun,2016,143949317.24384
tun,2017,133419526.97489
tun,2018,132963015.38594
tun,2019,128855840.76965
tur,1990,1056333308.45321
tur,1991,1003872566.48177
tur,1992,992983491.47329
tur,1993,1014424031.33155
tur,1994,766262005.33297
tur,1995,944814510.2449
tur,1996,923283597.39524
tur,1997,883487956.89705
tur,1998,1255963433.05396
tur,1999,1170808473.62752
tur,2000,1114893087.82441
tur,2001,807544273.98146
tur,2002,817349746.05187
tur,2003,945335009.76515
tur,2004,1066657434.73494
tur,2005,1171048667.4106
tur,2006,1195350756.55089
tur,2007,1416475455.45673
tur,2008,1690889500.24313
tur,2009,1611772455.13721
tur,2010,1863181709.27259
tur,2011,1866270841.13475
tur,2012,1878853175.98316
tur,2013,1964806318.66028
tur,2014,1938347573.5825
tur,2015,1790282593.05803
tur,2016,1830398074.47992
tur,2017,1733664646.69472
tur,2018,1567147193.71775
tur,2019,1534831369.70149
tza,1990,148451006.42389
tza,1991,162293740.79049
tza,1992,146146358.60868
tza,1993,131764559.70898
tza,1994,135382400.63677
tza,1995,148981217.18344
tza,1996,174629522.86382
tza,1997,197586426.46039
tza,1998,301062367.62594
tza,1999,292774738.2679
tza,2000,285572232.45513
tza,2001,266641361.49311
tza,2002,260060988.21544
tza,2003,265569870.72122
tza,2004,272344097.97823
tza,2005,276996756.25241
tza,2006,272567495.24677
tza,2007,305518104.78236
tza,2008,375664258.89181
tza,2009,385503345.6294
tza,2010,409788264.54716
tza,2011,427357424.26813
tza,2012,507306345.66973
tza,2013,584771311.10826
tza,2014,624531663.54038
tza,2015,617170073.2578
tza,2016,648696271.3645
tza,2017,692984259.68059
tza,2018,747563761.29205
tza,2019,823002717.56277
uga,1990,143265365.53142
uga,1991,108786195.19166
uga,1992,92504825.24539
uga,1993,100810401.54833
uga,1994,122030205.80108
uga,1995,168441881.27042
uga,1996,173323069.86119
uga,1997,182907426.47596
uga,1998,194886882.78646
uga,1999,172916033.70364
uga,2000,179887030.49871
uga,2001,169565081.44046
uga,2002,169982186.11561
uga,2003,169519940.71738
uga,2004,196388585.13866
uga,2005,218457367.6571
uga,2006,212199909.26728
uga,2007,230041220.41404
uga,2008,256903095.92673
uga,2009,426401710.65124
uga,2010,453630285.1565
uga,2011,464131823.48403
uga,2012,464992537.35175
uga,2013,514211941.64449
uga,2014,579552462.6318
uga,2015,546313639.46774
uga,2016,483134448.95961
uga,2017,461963135.51731
uga,2018,492064769.57065
uga,2019,452029425.79233
ukr,1990,274415492.22322
ukr,1991,301093869.39519
ukr,1992,307491823.40211
ukr,1993,296132095.01029
ukr,1994,300937869.53704
ukr,1995,294512381.51638
ukr,1996,234978683.80395
ukr,1999,112539032.02678
ukr,2000,107391353.76922
ukr,2001,119961406.8465
ukr,2002,133747667.17333
ukr,2003,149118624.42208
ukr,2004,188796936.19191
ukr,2007,415624373.03944
ukr,2014,290118317.74137
ukr,2015,282095105.74382
ukr,2016,253273280.04755
ukr,2017,269089858.38083
ukr,2018,314765428.71007
ukr,2019,336147018.49129
ury,1990,18801630.42194
ury,1991,20079651.90204
ury,1992,21693971.14746
ury,1993,24852746.67991
ury,1994,26587177.57796
ury,1995,29968511.35067
ury,1996,29290656.08694
ury,1997,30625703.53919
ury,1998,31029843.71855
ury,1999,29458221.11652
ury,2000,28467474.76367
ury,2001,26431112.88984
ury,2002,17650836.56782
ury,2003,14311307.59397
ury,2004,13769706.93604
ury,2005,14674797.4947
ury,2006,16166923.02976
ury,2007,19189840.1208
ury,2008,23254946.05792
ury,2009,24098533.72966
ury,2010,28833451.55323
ury,2011,34514392.58927
ury,2012,35711079.10896
ury,2013,39558424.58168
ury,2014,38913361.69787
ury,2015,37131033.03668
ury,2016,34888823.35388
ury,2017,37439223.60478
ury,2018,37095148.07212
ury,2019,35600358.56058
usa,1990,9957347197.31268
usa,1991,9944645897.00187
usa,1992,10177561308.5165
usa,1993,10381068739.6734
usa,1994,10755028092.0827
usa,1995,11031687091.6361
usa,1996,11259242386.9546
usa,1997,11539466277.4076
usa,1998,11631348634.8719
usa,1999,12156572195.6229
usa,2000,12915725000.0769
usa,2001,13594686786.2781
usa,2002,14171911927.7162
usa,2003,14569396032.2048
usa,2004,14771207803.6029
usa,2005,15441973726.6763
usa,2006,15805178350.9617
usa,2007,15593225776.279
usa,2008,15394251027.905
usa,2009,14740311832.8051
usa,2010,14152379083.4902
usa,2011,14337695122.7187
usa,2012,14396101902.0133
usa,2013,14164323538.5312
usa,2014,13965637785.3041
usa,2015,13954861270.8449
usa,2016,13780157077.5181
usa,2017,13521269259.0606
usa,2018,14207891153.0246
usa,2019,14561165317.5617
uzb,1990,139141545.92289
uzb,1991,147546343.15013
uzb,1992,153125196.1786
uzb,1993,155531105.49059
uzb,1994,168413273.29601
uzb,1995,173226882.80507
uzb,1996,169560666.84006
uzb,1997,167055270.88888
uzb,1998,163281242.88686
uzb,1999,170820452.62218
uzb,2000,132454107.36691
uzb,2001,105809101.43198
uzb,2002,86067299.21548
uzb,2003,85781731.59602
uzb,2004,94463540.93851
uzb,2005,109130237.03646
uzb,2006,124080157.83017
uzb,2007,150828737.92217
uzb,2008,188080431.95476
uzb,2009,204695574.88442
uzb,2010,276449833.16907
uzb,2011,332798491.20279
uzb,2012,373513112.77494
uzb,2013,400335003.98508
uzb,2014,441807914.41281
uzb,2015,466340386.83064
uzb,2016,465440181.98481
uzb,2017,328283199.36996
uzb,2018,282218849.75062
uzb,2019,301937992.06762
vct,1990,1472833.58792
vct,1991,1512014.82957
vct,1992,1518715.96231
vct,1993,1486601.92231
vct,1994,1501685.36205
vct,1995,1511156.7246
vct,1996,1546215.00431
vct,1997,1540911.36669
vct,1998,1583929.46549
vct,1999,1592686.69344
vct,2000,1530551.51347
vct,2001,1586361.18446
vct,2002,1548200.34177
vct,2003,1474537.79823
vct,2004,1481785.38061
vct,2005,1528569.67889
vct,2006,1594168.18589
vct,2007,1745900.89839
vct,2008,1797600.60852
vct,2009,1823831.71155
vct,2010,1933057.56727
vct,2011,1971945.98985
vct,2012,2065331.31202
vct,2013,2184489.60989
vct,2014,2222135.50831
vct,2015,2305840.6827
vct,2016,2318755.00539
vct,2017,2341947.41189
vct,2018,2391273.52103
vct,2019,2454216.95047
ven,1990,156385653.16527
ven,1991,155725392.41904
ven,1992,171933610.39491
ven,1993,172650383.39462
ven,1994,178161085.39655
ven,1995,229071764.27874
ven,1996,204159574.98605
ven,1997,226481189.76431
ven,1998,253215826.89562
ven,1999,281333534.19922
ven,2000,329689833.71469
ven,2001,346460285.95317
ven,2002,281703243.09158
ven,2003,269579307.15652
ven,2004,275866419.45822
ven,2005,312258587.37148
ven,2006,360372021.57339
ven,2007,447566546.06488
ven,2008,645476167.46773
ven,2009,758017935.55164
ven,2010,914480863.86142
ven,2011,720057463.49904
ven,2012,841632134.88877
ven,2013,818507367.81542
ven,2014,1126626432.3494
vir,2002,3070495.12916
vir,2003,3079573.92404
vir,2004,3142285.89681
vir,2005,3465505.71327
vir,2006,3486945.76426
vir,2007,4087061.51225
vir,2008,3698881.26682
vir,2009,4070284.61331
vir,2010,4294866.02028
vir,2011,4618569.58606
vir,2012,5166094.2825
vir,2013,4871756.19936
vir,2014,4519037.43457
vir,2015,4449319.27807
vir,2016,4337976.58933
vir,2017,4400474.94462
vnm,1990,50071731.00127
vnm,1991,69143188.83341
vnm,1992,64933578.75552
vnm,1993,80149807.65918
vnm,1994,91327297.4771
vnm,1995,110716854.01364
vnm,1996,126955350.48159
vnm,1997,130861678.48931
vnm,1998,127387895.19206
vnm,1999,127197290.28966
vnm,2000,126590747.13451
vnm,2001,123602078.42381
vnm,2002,125912645.18393
vnm,2003,137295245.3274
vnm,2004,154909468.37489
vnm,2005,191140301.41357
vnm,2006,213001900.97176
vnm,2007,242394392.5795
vnm,2008,317883718.31894
vnm,2009,359905658.89141
vnm,2010,409460973.38204
vnm,2011,487518288.50363
vnm,2012,564378464.62531
vnm,2013,618544511.19683
vnm,2014,636415561.4862
vnm,2015,661462374.07583
vnm,2016,682858257.29514
vnm,2017,709185812.61517
vnm,2018,784477266.9745
vnm,2019,791182176.88712
vut,1990,6309100.45936
vut,1991,7481637.49878
vut,1992,7795457.42274
vut,1993,7565443.74085
vut,1994,8444889.7973
vut,1995,8946185.45228
vut,1996,9457633.70466
vut,1997,9577727.38906
vut,1998,9497446.0919
vut,1999,9942037.68234
vut,2000,9613852.8024
vut,2001,9637841.48178
vut,2002,9955192.367
vut,2003,11020789.78595
vut,2004,12146293.89328
vut,2005,12518300.81214
vut,2006,13053648.72928
vut,2007,15294790.14979
vut,2008,17004644.87637
vut,2009,16820361.16817
vut,2010,19279875.30963
vut,2011,21706097.70897
vut,2012,21449642.01077
vut,2013,21808604.64427
vut,2014,21889140.97436
vut,2015,20514641.40975
vut,2016,21173689.34813
vut,2017,22172807.7492
vut,2018,23522690.58551
vut,2019,22358622.44381
wsm,1990,1547961.5266
wsm,1991,1485185.587
wsm,1992,1493157.29756
wsm,1993,1429086.87485
wsm,1994,2406941.71701
wsm,1995,2253411.44662
wsm,1996,2379450.08213
wsm,1997,2831444.46158
wsm,1998,2693410.92734
wsm,1999,2659732.74874
wsm,2000,2683027.87972
wsm,2001,2630215.7279
wsm,2002,2754415.39963
wsm,2003,3250687.12144
wsm,2004,4040424.59596
wsm,2005,4431248.00646
wsm,2006,4866448.09545
wsm,2007,5324991.45621
wsm,2008,5891080.13986
wsm,2009,5950650.82224
wsm,2010,6967583.39598
wsm,2011,7602710.04543
wsm,2012,8203953.81012
wsm,2013,8289778.57658
wsm,2014,8108261.94015
wsm,2015,8162468.23819
wsm,2016,7713402.71361
wsm,2017,8025818.98355
wsm,2018,7886092.86903
wsm,2019,8251064.10647
yem,1990,517262123.58639
yem,1991,502973287.21852
yem,1992,500608398.77337
yem,1993,395329796.37176
yem,1994,282784736.07825
yem,1995,267595256.10309
yem,1996,336594808.4142
yem,1997,366355164.22518
yem,1998,311960916.18815
yem,1999,354288660.50788
yem,2000,416851053.85077
yem,2001,411794012.63379
yem,2002,437446969.19384
yem,2003,453635589.98782
yem,2004,503902719.36132
yem,2005,557055044.56802
yem,2006,587872151.23361
yem,2007,628604887.82659
yem,2008,750988146.86838
yem,2009,667238530.93028
yem,2010,752445239.01041
yem,2011,899065922.69923
yem,2012,926604829.73895
yem,2013,1004235510.62748
yem,2014,1045051497.85735
yem,2015,1348469795.05122
yem,2016,998165291.89534
yem,2017,823548706.52817
yem,2018,723062555.61239
yem,2019,517985894.05706
zaf,1990,2158163423.70568
zaf,1991,2242063113.74819
zaf,1992,2448451315.27776
zaf,1993,2223715999.48689
zaf,1994,2181078231.01346
zaf,1995,2203995068.92003
zaf,1996,1914298533.49044
zaf,1997,1988950448.71497
zaf,1998,1805719944.46017
zaf,1999,1718073922.81648
zaf,2000,1682130774.17064
zaf,2001,1410992347.37051
zaf,2002,1283476312.57606
zaf,2003,1878948833.57732
zaf,2004,2268646680.89494
zaf,2005,2356773114.32881
zaf,2006,2309002081.37869
zaf,2007,2300713433.97946
zaf,2008,2060421809.7986
zaf,2009,1993104785.72864
zaf,2010,2298225836.32543
zaf,2011,2295459681.36798
zaf,2012,2123160753.67032
zaf,2013,1943701712.2511
zaf,2014,1840741261.91559
zaf,2015,1610940224.3466
zaf,2016,1421255050.46452
zaf,2017,1631507753.96208
zaf,2018,1716087807.3997
zaf,2019,1593076789.47295
zmb,1990,109132148.45702
zmb,1991,112387055.56679
zmb,1992,104562770.24292
zmb,1993,98859620.63637
zmb,1994,115328502.99272
zmb,1995,110859398.43744
zmb,1996,92706300.12066
zmb,1997,101350026.03184
zmb,1998,78374265.02539
zmb,1999,70073171.18064
zmb,2000,70222356.97622
zmb,2001,75096039.05883
zmb,2002,73821629.78401
zmb,2003,84672557.59683
zmb,2004,108395427.5209
zmb,2005,145340392.00074
zmb,2006,220200382.80917
zmb,2007,237697684.11047
zmb,2008,298197783.76125
zmb,2009,242547197.47054
zmb,2010,303642847.71868
zmb,2011,335665877.54603
zmb,2012,349506895.69762
zmb,2013,372278196.61882
zmb,2014,339442556.13233
zmb,2015,246104171.47777
zmb,2016,227057612.53139
zmb,2017,245578417.65715
zmb,2018,257334789.38739
zmb,2019,200492532.36625
zwe,1990,144045667.7623
zwe,1991,128552254.87635
zwe,1992,104475194.5433
zwe,1993,93426676.96401
zwe,1994,86882041.88542
zwe,1995,84600652.26886
zwe,1996,87197881.71661
zwe,1997,84350663.62552
zwe,1998,62620768.32451
zwe,1999,69850279.17451
zwe,2000,73421807.65074
zwe,2001,74693432.5146
zwe,2002,77003560.72018
zwe,2003,80143687.47075
zwe,2004,80557422.79102
zwe,2005,79342162.16459
zwe,2006,73991238.97553
zwe,2007,71944355.71503
zwe,2008,75663293.49068
zwe,2009,149700606.36445
zwe,2010,162703015.50582
zwe,2011,177014599.4283
zwe,2012,197575988.28599
zwe,2013,231015617.28074
zwe,2014,251717679.97249
zwe,2015,268412214.04909
zwe,2016,280936103.81511
zwe,2017,285634376.6196
zwe,2018,323004461.96482
zwe,2019,282293724.95749
