geo,time,fi_res_totl_cd
gmb,1970,8110000
gmb,1971,10939434.34343
gmb,1972,11384579.55903
gmb,1973,16240624.89072
gmb,1974,28045553.16518
gmb,1975,28551676.38829
gmb,1976,20635249.85691
gmb,1977,24394652.83641
gmb,1978,26072159.25568
gmb,1979,1928959.17707
gmb,1980,5670000
gmb,1981,3948197.73268
gmb,1982,8386497.19279
gmb,1983,2917512.95626
gmb,1984,2259208.38279
gmb,1985,1733936.73111
gmb,1986,13562845.88945
gmb,1987,25757394.91268
gmb,1988,19049152.74993
gmb,1989,20589297.18506
gmb,1990,55386774.69377
gmb,1991,67615345.66365
gmb,1992,94033759.9516
gmb,1993,105752905.65787
gmb,1994,98016031.71081
gmb,1995,106146503.01459
gmb,1996,102133831.51767
gmb,1997,96038245.65002
gmb,1998,106362060.4324
gmb,1999,111246412.78852
gmb,2000,109431118.88513
gmb,2001,106013174.39891
gmb,2002,106877406.67145
gmb,2003,59306559.02794
gmb,2004,83774361.46554
gmb,2005,98312848.53902
gmb,2006,120615997.8431
gmb,2007,142784444.74383
gmb,2008,116517122.95159
gmb,2009,224175097.0509
gmb,2010,201627626.67879
gmb,2011,223241852.81592
gmb,2012,236241441.11908
gmb,2013,210553598.67781
gmb,2014,159330829.41572
gmb,2015,111040203.22982
gmb,2016,87635582.41789
gmb,2017,169969976.48625
gmb,2018,191773260.9803
gmb,2019,256957421.66543
gmb,2020,387046403.56378
gmb,2021,652670952.24778
gnq,1982,2773615.87656
gnq,1983,1300000
gnq,1984,1381000
gnq,1985,3465531.60249
gnq,1986,2676436.58791
gnq,1987,568604.4036
gnq,1988,5503322.41919
gnq,1989,5968313.45777
gnq,1990,706734.79333
gnq,1991,9473863.03711
gnq,1992,13408610.62259
gnq,1993,480802.13752
gnq,1994,390332.7673
gnq,1995,40812.3155
gnq,1996,516467.20519
gnq,1997,4933006.05889
gnq,1998,803295.41191
gnq,1999,3353991.1915
gnq,2000,23008388.6354
gnq,2001,70851809.33355
gnq,2002,88540317.13273
gnq,2003,237691328.60516
gnq,2004,944982405.38984
gnq,2005,2102494662.1315
gnq,2006,3066739318.60916
gnq,2007,3845916299.732
gnq,2008,4431191816.06264
gnq,2009,3251937926.22841
gnq,2010,2346355216.01319
gnq,2011,3053840571.59284
gnq,2012,4396979377.35143
gnq,2013,4566537481.10375
gnq,2014,2906843390.77255
gnq,2015,1205154515.65311
gnq,2016,62307444.13585
gnq,2017,45502925.1068
gnq,2018,48929813.61216
gnq,2019,40816834.59672
grc,1960,242101200
grc,1961,267482900
grc,1962,286669630
grc,1963,292161880
grc,1964,281585440
grc,1965,250520560
grc,1966,273284990
grc,1967,286873600
grc,1968,349516700
grc,1969,317766800
grc,1970,318014730
grc,1971,534814270.99488
grc,1972,1125644543.55379
grc,1973,1291978636.34366
grc,1974,1454967385.07359
grc,1975,1291435721.84633
grc,1976,1268118820.87712
grc,1977,1476777090.22437
grc,1978,2157055983.29951
grc,1979,3292536813.64208
grc,1980,3606607178.04871
grc,1981,2553564855.57045
grc,1982,2630216481.26957
grc,1983,2380722491.85029
grc,1984,2220066693.69714
grc,1985,2216191386.64323
grc,1986,2811792216.69664
grc,1987,4299295460.50873
grc,1988,5012214144.75986
grc,1989,4584865249.954
grc,1990,4721071253.78782
grc,1991,6400005237.09394
grc,1992,5937644102.6132
grc,1993,9135322990.04867
grc,1994,15809339689.2247
grc,1995,16118557930.3879
grc,1996,18782300412.3394
grc,1997,13652307050.7874
grc,1998,18501070728.0752
grc,1999,19352094677.8738
grc,2000,14594006578.5544
grc,2001,6244166654.25855
grc,2002,9431530975.46333
grc,2003,5801377074.94914
grc,2004,2707782609.03229
grc,2005,2287009892.67273
grc,2006,2849953559.42375
grc,2007,3647605325.12089
grc,2008,3489670238.03477
grc,2009,5486122597.5994
grc,2010,6352405963.38906
grc,2011,6743416891.38218
grc,2012,7255024354.91008
grc,2013,5763071364.05671
grc,2014,6236284818.73247
grc,2015,6027606781.10376
grc,2016,6851247713.21209
grc,2017,7803722132.38225
grc,2018,7578500698.89502
grc,2019,8507452886.82209
grc,2020,11931180004.6485
grc,2021,14447242598.1807
grd,1970,3677499.99816
grd,1971,4447611.01313
grd,1972,5050386.46172
grd,1973,5003581.59497
grd,1974,5363381.05612
grd,1975,5752611.4714
grd,1976,10886666.80692
grd,1977,12691851.90856
grd,1978,12313333.33789
grd,1979,12219469.62221
grd,1980,12908888.89367
grd,1981,16097407.41337
grd,1982,9232512.55945
grd,1983,14141759.02732
grd,1984,14234419.01147
grd,1985,20812465.67196
grd,1986,20565185.18519
grd,1987,22740000
grd,1988,16923333.33333
grd,1989,15442222.22222
grd,1990,17578888.88889
grd,1991,17472962.96296
grd,1992,25880000
grd,1993,26900000
grd,1994,31231150.22854
grd,1995,36734880.78391
grd,1996,35728931.71439
grd,1997,42666395.44925
grd,1998,46840916.06628
grd,1999,50839905.68344
grd,2000,57660000
grd,2001,63941398.74025
grd,2002,87842777.41234
grd,2003,83225917.70436
grd,2004,121728059.74265
grd,2005,94252920.20972
grd,2006,99961392.63379
grd,2007,110569734.76371
grd,2008,105341634.3118
grd,2009,129078999.92263
grd,2010,119154979.88137
grd,2011,120710917.73633
grd,2012,119485006.79248
grd,2013,150571015.87871
grd,2014,169949409.72694
grd,2015,197973503.3209
grd,2016,207689282.82589
grd,2017,199125887.28547
grd,2018,233815853.80738
grd,2019,236325345.08547
grd,2020,293320432.16645
grd,2021,348210865.65693
gtm,1960,54465080
gtm,1961,54861645
gtm,1962,45845998
gtm,1963,56752800
gtm,1964,59627352
gtm,1965,67884400
gtm,1966,60807566
gtm,1967,65213280
gtm,1968,69463170
gtm,1969,74213280
gtm,1970,79445000
gtm,1971,96235485.49614
gtm,1972,148136483.00423
gtm,1973,246465603.34424
gtm,1974,272939435.37278
gtm,1975,352684550.24051
gtm,1976,557262955.65403
gtm,1977,752484050.52132
gtm,1978,857805069.17833
gtm,1979,963704547.92953
gtm,1980,752585368.72343
gtm,1981,357328890.23595
gtm,1982,350871963.22365
gtm,1983,409283288.88272
gtm,1984,435385509.13953
gtm,1985,471692100
gtm,1986,566267070
gtm,1987,540889873.28122
gtm,1988,415722233.49504
gtm,1989,523525190.23313
gtm,1990,361810500
gtm,1991,880813440
gtm,1992,805843233.57522
gtm,1993,949519630.53638
gtm,1994,943368756.06041
gtm,1995,783330201.74811
gtm,1996,947831661.88154
gtm,1997,1172972876.9883
gtm,1998,1396986433.00272
gtm,1999,1251693023.56377
gtm,2000,1805677836.93431
gtm,2001,2352244046.49423
gtm,2002,2373309197.37449
gtm,2003,2924966747.99472
gtm,2004,3522289948.24634
gtm,2005,3777008774.18746
gtm,2006,4055245980.59448
gtm,2007,4314534130.36889
gtm,2008,4653932355.47204
gtm,2009,5204831199.87506
gtm,2010,5948553459.3899
gtm,2011,6174185213.17611
gtm,2012,6693770270.58643
gtm,2013,7269204343.62926
gtm,2014,7330866098.16639
gtm,2015,7745916506.07283
gtm,2016,9152627961.3824
gtm,2017,11765104230.8297
gtm,2018,12583121641.7733
gtm,2019,14784046764.6684
gtm,2020,18463562201.5352
gtm,2021,20934881434.61349
guy,1960,14740000
guy,1961,15090000
guy,1962,15090000
guy,1963,16900000
guy,1964,16550000
guy,1965,20120000
guy,1966,16900000
guy,1967,18850000
guy,1968,23550000
guy,1969,20550000
guy,1970,20400000
guy,1971,26156006.73401
guy,1972,36750300.20636
guy,1973,13973635.32767
guy,1974,62572063.77264
guy,1975,100496676.04395
guy,1976,27282883.55441
guy,1977,22976165.3993
guy,1978,58265716.41209
guy,1979,17528049.95815
guy,1980,12700000
guy,1981,6910512.83983
guy,1982,10557048.30823
guy,1983,6490000
guy,1984,5850000
guy,1985,6470000
guy,1986,9000000
guy,1987,8430000
guy,1988,4040000
guy,1989,13350000
guy,1990,28679759.2864
guy,1991,124416126.67897
guy,1992,188080001.2375
guy,1993,247450000
guy,1994,247126598.20468
guy,1995,268938846.60665
guy,1996,329676783.98463
guy,1997,315505363.43422
guy,1998,276599938.61014
guy,1999,268276095.79311
guy,2000,304956640.97332
guy,2001,287255329.33861
guy,2002,284472829.48316
guy,2003,276387312.12045
guy,2004,231844788.06082
guy,2005,251872586.3639
guy,2006,279636390.84738
guy,2007,313007749.40601
guy,2008,355913639.67407
guy,2009,631410304.73145
guy,2010,782063529.784
guy,2011,801777696.09364
guy,2012,864028135.12836
guy,2013,783621040.87228
guy,2014,667925088.816
guy,2015,531887027.917
guy,2016,580981472.73726
guy,2017,565363504.40114
guy,2018,518509369.45431
guy,2019,573446281.43352
guy,2020,680634183.68042
guy,2021,790784502.11902
hkg,1990,24655780000
hkg,1991,28888620800
hkg,1992,35249981000
hkg,1993,43012564199.32
hkg,1994,49277061000
hkg,1995,55423912250
hkg,1996,63832739750
hkg,1997,92823443400.67001
hkg,1998,89669416282.7921
hkg,1999,96255446750
hkg,2000,107560388150
hkg,2001,111173525500
hkg,2002,111918964250
hkg,2003,118388035750
hkg,2004,123569257524
hkg,2005,124278371000
hkg,2006,133210591900
hkg,2007,152692861250
hkg,2008,182527273250
hkg,2009,255840862500
hkg,2011,285398502220.27197
hkg,2012,317362272179.56097
hkg,2013,311209660700.802
hkg,2014,328516955803.69293
hkg,2015,358772789814.90802
hkg,2016,386293451174.89093
hkg,2017,431441967070.67798
hkg,2018,424619925347.18799
hkg,2019,441349592235.76202
hkg,2020,491775722027.41602
hkg,2021,496867134129.40802
hnd,1960,13320360
hnd,1961,12328965
hnd,1962,13298717
hnd,1963,12449272
hnd,1964,19699408
hnd,1965,23388872
hnd,1966,27389089
hnd,1967,25089680
hnd,1968,31572460
hnd,1969,30929680
hnd,1970,20245847
hnd,1971,21909547.55849
hnd,1972,35288349.76974
hnd,1973,42003962.10907
hnd,1974,44880473.82395
hnd,1975,97403996.28335
hnd,1976,131248196.82337
hnd,1977,182048539.73169
hnd,1978,187554521.37365
hnd,1979,216235743.61305
hnd,1980,159257508.25195
hnd,1981,107377896.96862
hnd,1982,119538465.15151
hnd,1983,119720761.77209
hnd,1984,133089633.53116
hnd,1985,111032000
hnd,1986,117554400
hnd,1987,113745600
hnd,1988,56564000
hnd,1989,27516000
hnd,1990,46574226.57239
hnd,1991,112325600
hnd,1992,204581800.81719
hnd,1993,105511001.21762
hnd,1994,179216200.15482
hnd,1995,269727725.80142
hnd,1996,257091853.305
hnd,1997,586584252.56117
hnd,1998,824230862.50812
hnd,1999,1263788828.14533
hnd,2000,1318911702.08956
hnd,2001,1421477787.98416
hnd,2002,1531434578.91108
hnd,2003,1438959955.79707
hnd,2004,1979756033.05793
hnd,2005,2338186932.81308
hnd,2006,2642084905.68856
hnd,2007,2545868542.49309
hnd,2008,2491985114.90881
hnd,2009,2109755373.29455
hnd,2010,2701658713.56721
hnd,2011,2783412545.8905
hnd,2012,2531802698.50519
hnd,2013,3008344136.25706
hnd,2014,3458313625.72098
hnd,2015,3754265677.88215
hnd,2016,3813545536.14649
hnd,2017,4708097401.41206
hnd,2018,4769082161.53781
hnd,2019,5744253369.31693
hnd,2020,8138457727.65673
hrv,1992,166800000
hrv,1993,616200823.71093
hrv,1994,1404995142.26945
hrv,1995,1895723866.40663
hrv,1996,2313998603.45799
hrv,1997,2539059849.80139
hrv,1998,2815737659.72276
hrv,1999,3024996087.37961
hrv,2000,3524350092.11558
hrv,2001,4703235109.76278
hrv,2002,5884888203.90455
hrv,2003,8190523097.99716
hrv,2004,8758177307.55765
hrv,2005,8800316451.1043
hrv,2006,11487840810.6564
hrv,2007,13674518992.7939
hrv,2008,12957286637.2186
hrv,2009,14894514532.2478
hrv,2010,14132506400.1205
hrv,2011,14483805261.8585
hrv,2012,14807134321.34
hrv,2013,17766773440.2298
hrv,2014,15423620715.6123
hrv,2015,14966894623.4156
hrv,2016,14244345198.2049
hrv,2017,18818215998.8714
hrv,2018,19991304927.8836
hrv,2019,20770636599.6909
hrv,2020,23253815166.03189
hrv,2021,28308830585.9313
hti,1960,4300000
hti,1961,3000000
hti,1962,2200000
hti,1963,2600000
hti,1964,2100000
hti,1965,1400000
hti,1966,2200000
hti,1967,1900000
hti,1968,2500000
hti,1969,3500000
hti,1970,4300000
hti,1971,10386868.25242
hti,1972,17881732.81199
hti,1973,17031738.94955
hti,1974,19988172.68571
hti,1975,12646577.39167
hti,1976,28149129.32555
hti,1977,34769239.56076
hti,1978,40833162.09515
hti,1979,64132937.54999
hti,1980,26723324.25195
hti,1981,31125238.1861
hti,1982,12361644.80396
hti,1983,15761647.09608
hti,1984,18468623.16558
hti,1985,12211089.46221
hti,1986,22839801.19435
hti,1987,25620159.07474
hti,1988,20357775.95544
hti,1989,19828758.60904
hti,1990,10167737.86196
hti,1991,41497494.34944
hti,1992,33250204.50781
hti,1993,39307976.79563
hti,1994,58174903.96095
hti,1995,198778526.31249
hti,1996,223092904.64431
hti,1997,212775657.65742
hti,1998,263934070.11331
hti,1999,264421954.53134
hti,2000,182507938.09891
hti,2001,141791473.952
hti,2002,82171313.99518
hti,2003,62581880.50063
hti,2004,189071925.39425
hti,2005,219055947.35269
hti,2006,367815246.98156
hti,2007,582010074.44074
hti,2008,705361460.24731
hti,2009,1053347289.86384
hti,2010,1893092124.23191
hti,2011,1882129273.27336
hti,2012,2165695373.398
hti,2013,2518080372.79561
hti,2014,2034929862.34238
hti,2015,1977646797.27919
hti,2016,2174226509.26468
hti,2017,2410456438.53652
hti,2018,2370915011.76722
hun,1983,1815690371.97009
hun,1984,2196042504.1914
hun,1985,2914082778.55888
hun,1986,3219088095.90107
hun,1987,2428677645.60286
hun,1988,2120757018.28464
hun,1989,1846298314.16406
hun,1990,1184510086.63983
hun,1991,4025559100.81964
hun,1992,4458714298.9605
hun,1993,6744523276.31811
hun,1994,6777626140.28333
hun,1995,12017181273.1059
hun,1996,9757457991.38665
hun,1997,8437175640.21815
hun,1998,9347792438.71177
hun,1999,10983333391.8656
hun,2000,11217315165.5179
hun,2001,10755092580.6117
hun,2002,10383091414.6763
hun,2003,12793544668.5651
hun,2004,15965389147.5829
hun,2005,18602833677.5891
hun,2006,21589904536.919
hun,2007,24052210871.1505
hun,2008,33873898857.8996
hun,2009,44181292716.986
hun,2010,44988182851.216
hun,2011,48831918088.5214
hun,2012,44670620404.4239
hun,2013,46508013997.58
hun,2014,42019881301.2031
hun,2015,33124288325.6273
hun,2016,25824253667.337
hun,2017,28002680652.4484
hun,2018,31366581856.0416
hun,2019,31831003374.707
hun,2020,41349416012.5512
hun,2021,43483375179.1178
idn,1960,352739200
idn,1961,133183550
idn,1962,108100020
idn,1963,58079560
idn,1964,25003680
idn,1965,21003680
idn,1966,23011660
idn,1967,6012800
idn,1968,87276600
idn,1969,121712800
idn,1970,160280180
idn,1971,145119481.52167
idn,1972,580054154.04582
idn,1973,811133004.87331
idn,1974,1500130950.68711
idn,1975,592327932.1983
idn,1976,1504197785.94093
idn,1977,2536611976.01056
idn,1978,2676740696.84569
idn,1979,4205180824.73847
idn,1980,6802959429.32938
idn,1981,6248009714.47374
idn,1982,4562680197.54433
idn,1983,4902569210.57414
idn,1984,5729969488.11448
idn,1985,5989249388.4007
idn,1986,5264622147.9432
idn,1987,7094971196.7768
idn,1988,6321735766.92549
idn,1989,6699438101.00665
idn,1990,8656792855.20195
idn,1991,10357989011.2346
idn,1992,11482019252.7913
idn,1993,12474062370.5058
idn,1994,13321136813.0136
idn,1995,14907558865.922
idn,1996,19396148967.3555
idn,1997,17486799642.8985
idn,1998,23605842945.521
idn,1999,27345097667.36449
idn,2000,29352929561.4768
idn,2001,28103636180.3382
idn,2002,32033585247.4441
idn,2003,36256203641.5962
idn,2004,36310733909.3168
idn,2005,34730799049.2525
idn,2006,42597040281.5939
idn,2007,56935744023.296
idn,2008,51640625721.3198
idn,2009,66118917968.1398
idn,2010,96210980584.0428
idn,2011,110136597662.435
idn,2012,112797627833.06599
idn,2013,99386826239.08328
idn,2014,111862594561.99699
idn,2015,105928847088.71899
idn,2016,116369601851.05901
idn,2017,130215330382.957
idn,2018,120660974090.95
idn,2019,129186464020.187
idn,2020,135915917616.263
idn,2021,144907809744.20901
ind,1960,674536630.92578
ind,1961,666357094.86071
ind,1962,512791844.00469
ind,1963,607862500.3617
ind,1964,499145125.7897
ind,1965,600850886.23467
ind,1966,609694584.53229
ind,1967,663764119.79359
ind,1968,730352744.86794
ind,1969,927764119.79359
ind,1970,1023173271.49678
ind,1971,1245821898.02245
ind,1972,1367601418.5857
ind,1973,1629325093.4044
ind,1974,2324650346.59874
ind,1975,2064427967.54988
ind,1976,3728750637.4451
ind,1977,6085439869.41109
ind,1978,8316115827.7223
ind,1979,11815414018.5725
ind,1980,12009788667.4367
ind,1981,8108837891.29932
ind,1982,8241561692.94602
ind,1983,8215732398.97451
ind,1984,8535944481.20133
ind,1985,9493102974.01812
ind,1986,10480102587.5579
ind,1987,11511740598.8136
ind,1988,9185839446.54077
ind,1989,8048455918.16026
ind,1990,5637446363.83185
ind,1991,7615987475.11472
ind,1992,9538786025.16566
ind,1993,14674627089.9414
ind,1994,24220928468.8194
ind,1995,22864636916.10089
ind,1996,24889364657.4122
ind,1997,28385372945.8609
ind,1998,30646563663.4809
ind,1999,36005295926.4425
ind,2000,41059061574.6632
ind,2001,49050841138.7213
ind,2002,71607865093.6969
ind,2003,103737208055.967
ind,2004,131631143125.845
ind,2005,137824828256.285
ind,2006,178049790065.97
ind,2007,276578100117.40802
ind,2008,257422725614.87897
ind,2009,284682887897.586
ind,2010,300480168786.34601
ind,2011,298739463090.87201
ind,2012,300425517446.54602
ind,2013,298092478740.58093
ind,2014,325081035127.89093
ind,2015,353319061013.224
ind,2016,361694321972.03601
ind,2017,412613792019.92401
ind,2018,399167159226.68201
ind,2019,463469902152.50702
ind,2020,590227359928.896
ind,2021,638484779930.83606
irl,1960,324568724
irl,1961,342337293.5
irl,1962,359296150.3
irl,1963,406071293.2
irl,1964,446065243.2
irl,1965,409042000
irl,1966,494124756.6
irl,1967,439183008
irl,1968,560314166
irl,1969,691353008
irl,1970,697773321.8
irl,1971,997966352.61944
irl,1972,1139113204.50762
irl,1973,1055313026.40639
irl,1974,1330613397.39364
irl,1975,1575311637.76791
irl,1976,1878730372.3754
irl,1977,2429145979.67679
irl,1978,2769407819.65185
irl,1979,2408210509.71448
irl,1980,3070963707.65793
irl,1981,2793881199.33689
irl,1982,2786359820.33778
irl,1983,2776721568.68248
irl,1984,2463224239.25052
irl,1985,3057068516.52021
irl,1986,3376761437.48376
irl,1987,4970115369.15788
irl,1988,5234202886.90201
irl,1989,4201462260.95093
irl,1990,5361690181.89384
irl,1991,5867444594.69539
irl,1992,3559520524.18944
irl,1993,6065811300.86494
irl,1994,6252748204.32903
irl,1995,8769756415.99131
irl,1996,8338374031.06673
irl,1997,6630587554.20083
irl,1998,9527216732.63996
irl,1999,5376069595.93105
irl,2000,5407973929.95672
irl,2001,5635200931.02062
irl,2002,5475153289.17602
irl,2003,4151959058.80564
irl,2004,2907974283.48967
irl,2005,868977916.82646
irl,2006,831899692.26045
irl,2007,925477308.06255
irl,2008,1038963263.28527
irl,2009,2150685637.46953
irl,2010,2113857313.58188
irl,2011,1694805970.72863
irl,2012,1707531869.31488
irl,2013,1635949833.04167
irl,2014,1749390343.43074
irl,2015,2203153449.1223
irl,2016,3589332627.17955
irl,2017,4412516406.92309
irl,2018,5222681912.93715
irl,2019,5732541811.18074
irl,2020,7463044894.51105
irl,2021,13246996093.19
irn,1960,185218400
irn,1961,209547100
irn,1962,210768020
irn,1963,241829560
irn,1964,191508480
irn,1965,251965520
irn,1966,268925660
irn,1967,325062800
irn,1968,322136600
irn,1969,310902800
irn,1970,216875910
irn,1971,642577379.34506
irn,1972,1061180295.09067
irn,1973,1498630789.87271
irn,1974,8920357631.63647
irn,1975,9267871108.17369
irn,1976,9184961806.84071
irn,1977,12729171532.242
irn,1978,12840645493.3403
irn,1979,17207747366.5899
irn,1980,12783023465.4368
irn,1981,3331695371.72228
irn,1982,7685456407.40762
irq,1960,259340000
irq,1961,217949700
irq,1962,193445580
irq,1963,295073520
irq,1964,251168400
irq,1965,235056320
irq,1966,324963040
irq,1967,369156000
irq,1968,490617600
irq,1969,477546400
irq,1970,471879630
irq,1971,623398834.75507
irq,1972,891753225.55662
irq,1973,1840097013.29342
irq,1974,3861960542.04613
irq,1975,3134222051.93491
irq,1976,4986343059.38319
irq,1977,7503115537.56725
irq,1978,7776569568.79456
irq,1979,9037707524.9322
irq,1980,9441535402.30843
irq,1981,7007264890.77748
irq,1982,6950021390.58313
irq,1983,6753651473.59991
irq,1984,6744749010.47849
irq,1985,6744710984.18278
irq,1986,6744700000
irq,1987,6751949358.05587
irq,1988,6744726913.91584
irq,1989,6744726283.28121
irq,1990,6744700000
irq,1991,6744700000
irq,1992,6744700000
irq,1993,6744700000
irq,1994,6744700000
irq,1995,6744700000
irq,1996,6744700000
