geo,time,ne_con_prvt_kn
ago,2002,276187000000
ago,2003,298889571400
ago,2004,310725598400
ago,2005,326355096000
ago,2006,347274457700
ago,2007,368041470300
ago,2008,398110458400
ago,2009,439187310200
ago,2010,456379013300
ago,2011,503150672200
ago,2012,552679283000
ago,2013,598367295100
ago,2014,674202907500
ago,2015,694151163300
ago,2016,735064405000
ago,2017,756381272800
ago,2018,730565901900
ago,2019,718881000000
ago,2020,690413000000
alb,1996,618572455092.99097
alb,1997,507412483235.50293
alb,1998,480106895463.60602
alb,1999,494193662797.27802
alb,2000,524824883401.78003
alb,2001,545771243827.39093
alb,2002,584916995541.45398
alb,2003,645707312016.90405
alb,2004,669514731196.96399
alb,2005,712321988527.25403
alb,2006,761645044862.62598
alb,2007,858651793738.83691
alb,2008,945620601751.20483
alb,2009,952369948039.86401
alb,2010,968278490000
alb,2011,985429130000
alb,2012,986700167337.07812
alb,2013,1004821731501.63
alb,2014,1033096845547.43994
alb,2015,1045315557611.23999
alb,2016,1067547538226.78003
alb,2017,1093632489709.93994
alb,2018,1128798654533.55005
alb,2019,1164411773629.03003
alb,2020,1136470620000
are,2001,478697950800
are,2002,508398557100
are,2003,518544233600
are,2004,577771774200
are,2005,593188194300
are,2006,683622845000
are,2007,767716447900
are,2008,859164858500
are,2009,618491802300
are,2010,449542508555.59399
are,2011,499018827100.31299
are,2012,445070331273.02802
are,2013,468253112987.70203
are,2014,525942791856.25098
are,2015,425604228116.71198
are,2016,432554307410
are,2017,473118801475.38702
are,2018,501973203988.67999
are,2019,551949500000
are,2020,483057200000
arg,1993,277751969700
arg,1994,294607107800
arg,1995,281710149700
arg,1996,297301572400
arg,1997,323989040200
arg,1998,335247911300
arg,1999,328549095300
arg,2000,326381812400
arg,2001,307643090600
arg,2002,263483404200
arg,2003,285007283000
arg,2004,312081885800
arg,2005,335152783800
arg,2006,371872908500
arg,2007,406601537800
arg,2008,436058391800
arg,2009,412521477400
arg,2010,458675166100
arg,2011,501647153400
arg,2012,507216850400
arg,2013,525674532300
arg,2014,502764436400
arg,2015,521146490500
arg,2016,517080138800
arg,2017,538582624700
arg,2018,526487534300
arg,2019,488093959100
arg,2020,420894795700
arm,1994,1229169865700
arm,1995,1347807475600
arm,1996,1402955066000
arm,1997,1515348352000
arm,1998,1588057914300
arm,1999,1599911828500
arm,2000,1731213812000
arm,2001,1855823067900
arm,2002,2009480094600
arm,2003,2155383979700
arm,2004,2347221971900
arm,2005,2560569706000
arm,2006,2772890353200
arm,2007,3139560326100
arm,2008,3307923780900
arm,2009,3160171745600
arm,2010,3280259093000
arm,2011,3358984232700
arm,2012,3664029000000
arm,2013,3726482953500
arm,2014,3785748293313
arm,2015,3500194102614.75
arm,2016,3429269219337.18018
arm,2017,3908348506654.79053
arm,2018,4096156855232.48975
arm,2019,4567661697104.84961
arm,2020,3933432979555.97998
asm,2002,494000000
asm,2003,506000000
asm,2004,528000000
asm,2005,521000000
asm,2006,512000000
asm,2007,503000000
asm,2008,489000000
asm,2009,474000000
asm,2010,454000000
asm,2011,431000000
asm,2012,420000000
asm,2013,440000000
asm,2014,451000000
asm,2015,458000000
asm,2016,463000000
asm,2017,460000000
asm,2018,465000000
asm,2019,481000000
asm,2020,485000000
aus,1960,143001000000
aus,1961,146167000000
aus,1962,149833000000
aus,1963,158002000000
aus,1964,169133000000
aus,1965,177589000000
aus,1966,182797000000
aus,1967,192148000000
aus,1968,201689000000
aus,1969,212418000000
aus,1970,225423000000
aus,1971,234181000000
aus,1972,242614000000
aus,1973,254009000000
aus,1974,269984000000
aus,1975,283056000000
aus,1976,285232000000
aus,1977,300368000000
aus,1978,306255000000
aus,1979,310849000000
aus,1980,316415000000
aus,1981,326715000000
aus,1982,344909000000
aus,1983,353204000000
aus,1984,357058000000
aus,1985,360317000000
aus,1986,378817000000
aus,1987,386400000000
aus,1988,398621000000
aus,1989,417000000000
aus,1990,434967000000
aus,1991,439229000000
aus,1992,449480000000
aus,1993,457905000000
aus,1994,467730000000
aus,1995,488431000000
aus,1996,504826000000
aus,1997,519245000000
aus,1998,545366000000
aus,1999,575479000000
aus,2000,599899000000
aus,2001,620054000000
aus,2002,638948000000
aus,2003,666148000000
aus,2004,701488000000
aus,2005,732926000000
aus,2006,756844000000
aus,2007,796652000000
aus,2008,834750000000
aus,2009,836926000000
aus,2010,865317000000
aus,2011,900449000000
aus,2012,926180000000
aus,2013,943589000000
aus,2014,964257000000
aus,2015,988716000000
aus,2016,1013980000000
aus,2017,1038455000000
aus,2018,1066445000000
aus,2019,1082563000000
aus,2020,1048690000000
aut,1970,66536294000
aut,1971,71006321000
aut,1972,75323619000
aut,1973,79369876000
aut,1974,81744713000
aut,1975,84399195000
aut,1976,88234642000
aut,1977,93908024000
aut,1978,92306393000
aut,1979,96687932000
aut,1980,99124385000
aut,1981,100388612000
aut,1982,102319182000
aut,1983,107879463000
aut,1984,105584217000
aut,1985,107496220000
aut,1986,109853573000
aut,1987,112509623000
aut,1988,115218726000
aut,1989,119352959000
aut,1990,124407361000
aut,1991,128133346000
aut,1992,132591482000
aut,1993,132731927000
aut,1994,135443664000
aut,1995,136598220000
aut,1996,140612760000
aut,1997,141203450000
aut,1998,145305800000
aut,1999,148818620000
aut,2000,153456450000
aut,2001,155422120000
aut,2002,156482060000
aut,2003,159209310000
aut,2004,162904380000
aut,2005,166567160000
aut,2006,170052400000
aut,2007,171929310000
aut,2008,173556310000
aut,2009,175032670000
aut,2010,176773180000
aut,2011,179150920000
aut,2012,180085950000
aut,2013,179943650000
aut,2014,180490100000
aut,2015,181370780000
aut,2016,184173600000
aut,2017,187777060000
aut,2018,189801670000
aut,2019,191064110000
aut,2020,174882930000
aze,1992,3362306400
aze,1993,2511643000
aze,1994,1838522600
aze,1995,1790721000
aze,1996,1960839500
aze,1997,2194179400
aze,1998,2499170300
aze,1999,2804069200
aze,2000,3413861600
aze,2001,3307215700
aze,2002,3718279600
aze,2003,3933087500
aze,2004,4352056700
aze,2005,5274600000
aze,2006,7193037000
aze,2007,8494080500
aze,2008,9053443100
aze,2009,9631877500
aze,2010,8189816500
aze,2011,10147622300
aze,2012,10370870000
bdi,1997,843948201200
bdi,1998,916893293000
bdi,1999,893759979900
bdi,2000,883372273900
bdi,2001,890227037900
bdi,2002,963493591000
bdi,2003,932105647500
bdi,2004,969389873400
bdi,2005,1092252576000
bdi,2006,1206152232000
bdi,2007,1188495008300
bdi,2008,1229696089800
bdi,2009,1233550450300
bdi,2010,1230413776700
bdi,2011,1327091448100
bdi,2012,1379549649100
bdi,2013,1524840773700
bdi,2014,1582335941200
bdi,2015,1549900586200
bdi,2016,1523554886200
bdi,2017,1525959515900
bdi,2018,1579368099000
bdi,2019,1626749142000
bdi,2020,1633867106700
bel,1970,82448464000
bel,1971,86504321000
bel,1972,91624815000
bel,1973,99092197000
bel,1974,101871171000
bel,1975,102742910000
bel,1976,107966442000
bel,1977,110807323000
bel,1978,113573436000
bel,1979,119401388000
bel,1980,118430899000
bel,1981,118925864000
bel,1982,121825884000
bel,1983,121642905000
bel,1984,122091797000
bel,1985,125398584000
bel,1986,128808050000
bel,1987,131043291000
bel,1988,135391347000
bel,1989,139869727000
bel,1990,144309931000
bel,1991,148668519000
bel,1992,151505353000
bel,1993,150826092000
bel,1994,154438283000
bel,1995,156872300000
bel,1996,159952300000
bel,1997,162404500000
bel,1998,167502500000
bel,1999,171041200000
bel,2000,175859200000
bel,2001,177518000000
bel,2002,178603700000
bel,2003,179885800000
bel,2004,181800100000
bel,2005,184425800000
bel,2006,187699100000
bel,2007,191626300000
bel,2008,194261100000
bel,2009,195396600000
bel,2010,201276200000
bel,2011,203018100000
bel,2012,205997300000
bel,2013,209435900000
bel,2014,210592000000
bel,2015,213930100000
bel,2016,217288900000
bel,2017,221400500000
bel,2018,225700400000
bel,2019,229774500000
bel,2020,210851800000
ben,1960,844055778425.58911
ben,1961,858058479270.44299
ben,1962,848033506720.51099
ben,1963,919059714333.52612
ben,1964,1001063433635.45996
ben,1965,1073289658207.95996
ben,1966,1182644872146.20996
ben,1967,1211224350825.41992
ben,1968,1253081882123.52002
ben,1969,1256048315432.28003
ben,1970,1275443178546
ben,1971,1287509855258.04004
ben,1972,1337894727902.69995
ben,1973,1389287996029.84009
ben,1974,1397124062152.3999
ben,1975,1369400216389.27002
ben,1976,1367936349290.40991
ben,1977,1534041270937.75
ben,1978,1575749172642.90991
ben,1979,1658014783501.80005
ben,1980,1747909642522.97998
ben,1981,1907285446320.22949
ben,1982,1684780998028.37012
ben,1983,1656513783688.36011
ben,1984,1791220386173.86011
ben,1985,1992241419386.54004
ben,1986,1960256958642.03003
ben,1987,1918970214088.31006
ben,1988,2138448533566.91992
ben,1989,1982467214721.64966
ben,1990,1874853953360.40967
ben,1991,2052705334200
ben,1992,2172322232900
ben,1993,2287244294400
ben,1994,2165719600300
ben,1995,2257282824500
ben,1996,2386645463800
ben,1997,2506439340100
ben,1998,2643036409900
ben,1999,2783581304600
ben,2000,2993251807600
ben,2001,3124559919700
ben,2002,3259525072700
ben,2003,3347821205100
ben,2004,3483148162800
ben,2005,3555584591200
ben,2006,3710733138200
ben,2007,3850301843600
ben,2008,4017318876500
ben,2009,4131115156900
ben,2010,4215735932300
ben,2011,4373638656200
ben,2012,4457355974400
ben,2013,4637797163600
ben,2014,4808693387200
ben,2015,5061202000000
ben,2016,5159096000000
ben,2017,5339664360000
ben,2018,5526552612600
ben,2019,5719981954000
ben,2020,5904737371200
bfa,1965,816608126088.96802
bfa,1966,827132879511.76404
bfa,1967,941385662991.125
bfa,1968,958996505475.09082
bfa,1969,981557974463.80798
bfa,1970,923864313404.26404
bfa,1971,942401161608.7489
bfa,1972,901672724852.23596
bfa,1973,893730103198.18896
bfa,1974,947888234409.78687
bfa,1975,1009492410213.65002
bfa,1976,1076988417739.41003
bfa,1977,1198731878896.38989
bfa,1978,1189570159860.77002
bfa,1979,1219888232728.95996
bfa,1980,1309754473819.04004
bfa,1981,1363885439571.44995
bfa,1982,1387062695775.3999
bfa,1983,1392912276423.91992
bfa,1984,1304207852795.94995
bfa,1985,1364620323576.91992
bfa,1986,1557486573086.34009
bfa,1987,1477154426843.72998
bfa,1988,1560172148868.93994
bfa,1989,1531499653386.12988
bfa,1990,1485948987544.23999
bfa,1991,1564181967700
bfa,1992,1575299483000
bfa,1993,1680152524000
bfa,1994,1343748100500
bfa,1995,1571470918000
bfa,1996,1859682655000
bfa,1997,1905222432200
bfa,1998,2157477146800
bfa,1999,2522139268500
bfa,2000,2534773970400
bfa,2001,2567176340100
bfa,2002,2705077330400
bfa,2003,2844395261000
bfa,2004,3031762751500
bfa,2005,3197437271600
bfa,2006,3333945663900
bfa,2007,3389099992500
bfa,2008,3634670349800
bfa,2009,3672325555900
bfa,2010,3871727825900
bfa,2011,4090703165200
bfa,2012,4478136836000
bfa,2013,4761865164200
bfa,2014,4824989714000
bfa,2015,5003264000000
bfa,2016,5216064000000
bfa,2017,5400815021900
bfa,2018,5528879707700
bfa,2019,5691157445500
bgd,1960,1468429284100
bgd,1961,1599843013900
bgd,1962,1571942536800
bgd,1963,1649144075200
bgd,1964,1823846917700
bgd,1965,1832631822600
bgd,1966,1863719581400
bgd,1967,1854840049000
bgd,1968,1911628775200
bgd,1969,1988922834500
bgd,1970,2162777054600
bgd,1971,2086661376500
bgd,1972,1957862439000
bgd,1973,1683372447300
bgd,1974,1601962908400
bgd,1975,1528147437200
bgd,1976,1525704867700
bgd,1977,1334974757500
bgd,1978,1544503018800
bgd,1979,1592719681300
bgd,1980,1657320261300
bgd,1981,1601038222100
bgd,1982,1550290001300
bgd,1983,1590916082800
bgd,1984,1705493198900
bgd,1985,1728004864900
bgd,1986,1777386658600
bgd,1987,1826034989600
bgd,1988,1896884675300
bgd,1989,1914013500200
bgd,1990,2060219807900
bgd,1991,2053690728600
bgd,1992,2134722956400
bgd,1993,2207410721200
bgd,1994,2288253236100
bgd,1995,2373976640300
bgd,1996,2371689000000
bgd,1997,2396596000000
bgd,1998,2437080000000
bgd,1999,2534340000000
bgd,2000,2660427000000
bgd,2001,2770373000000
bgd,2002,2799661000000
bgd,2003,2913095000000
bgd,2004,3086991000000
bgd,2005,3294801000000
bgd,2006,3527007000000
bgd,2007,3789201000000
bgd,2008,3940022000000
bgd,2009,4030317000000
bgd,2010,4215874000000
bgd,2011,4489555000000
bgd,2012,4674267000000
bgd,2013,4913936000000
bgd,2014,5110768000000
bgd,2015,5408068000000
bgd,2016,5570432000000
bgd,2017,5984094000000
bgd,2018,6643713000000
bgd,2019,6904459000000
bgd,2020,7265411000000
bgr,1980,33975578244.6293
bgr,1981,35513745067.488
bgr,1982,37388424773.1963
bgr,1983,38251255225.81049
bgr,1984,40223224826.80689
bgr,1985,40179685014.5374
bgr,1986,40944663878.5446
bgr,1987,43284691798.0453
bgr,1988,46124142243.8794
bgr,1989,44363813635.7562
bgr,1990,46890918548.367
bgr,1991,35144796805.5309
bgr,1992,34301321818.4273
bgr,1993,33306583334.2928
bgr,1994,31841093839.728
bgr,1995,37752214000
bgr,1996,39044272000
bgr,1997,26431003000
bgr,1998,25704191000
bgr,1999,27528186000
bgr,2000,30005318000
bgr,2001,32306693000
bgr,2002,34143097000
bgr,2003,36369621000
bgr,2004,39809889000
bgr,2005,42713293000
bgr,2006,46346635000
bgr,2007,51621989000
bgr,2008,53409502000
bgr,2009,51190823000
bgr,2010,52408334000
bgr,2011,53453084000
bgr,2012,55456474000
bgr,2013,53304197000
bgr,2014,54048684000
bgr,2015,55572748000
bgr,2016,56807814000
bgr,2017,58245167000
bgr,2018,60412276000
bgr,2019,64014291000
bgr,2020,63755929000
bhr,2000,2032030000
bhr,2001,2183290000
bhr,2002,2198410000
bhr,2003,2270620000
bhr,2004,2303640000
bhr,2005,2366750000
bhr,2006,2394690000
bhr,2007,2510150000
bhr,2008,3142240000
bhr,2009,3486520000
bhr,2010,3981720000
bhr,2011,4245240000
bhr,2012,4293230000
bhr,2013,4717950000
bhr,2014,4685830000
bhr,2015,4806120000
bhr,2016,4795760000
bhr,2017,4858470000
bhr,2018,4925440000
bhr,2019,4856660000
bhs,1989,5156701000.14142
bhs,1990,5051426143.35183
bhs,1991,4832852900
bhs,1992,4591543500
bhs,1993,4577377500
bhs,1994,4677730100
bhs,1995,5019663900
bhs,1996,5342814100
bhs,1997,6026360000
bhs,1998,6022820000
bhs,1999,6506950000
bhs,2000,6657160000
bhs,2001,6706590000
bhs,2002,6946500000
bhs,2003,6885330000
bhs,2004,6776300000
bhs,2005,7323030000
bhs,2006,7538480000
bhs,2007,7629850000
bhs,2008,7363350000
bhs,2009,6633500000
bhs,2010,6700730000
bhs,2011,6563470000
bhs,2012,6814620000
bhs,2013,6687760000
bhs,2014,6981770000
bhs,2015,7137730000
bhs,2016,7265230000
bhs,2017,7769360000
bhs,2018,7807970000
bhs,2019,7411280000
bhs,2020,6996170000
bih,2000,16235302368.5288
bih,2001,16992571307.9233
bih,2002,17922414000.3106
bih,2003,18728409142.7352
bih,2004,19343680625.7292
bih,2005,20280120925.4102
bih,2006,21031034564.7026
bih,2007,22155111635.7528
bih,2008,23274212580.9532
bih,2009,22280171930.185
bih,2010,22300615457.6
bih,2011,22265243310.9308
bih,2012,22119877869.0332
bih,2013,22131137520.2601
bih,2014,22556279281.7792
bih,2015,22919001552.5864
bih,2016,23423633859.09249
bih,2017,23680899794.4728
bih,2018,24146322779.5315
bih,2019,24695694472.8861
bih,2020,24050498000
blr,1990,11497398560.4596
blr,1991,10780241900
blr,1992,10189370300
blr,1993,9690374100
blr,1994,8335310900
blr,1995,7363796700
blr,1996,7756483900
blr,1997,8599700600
blr,1998,9738946500
blr,1999,10624741800
blr,2000,11445833500
blr,2001,13426686500
blr,2002,14909023300
blr,2003,15981361500
blr,2004,17483735800
blr,2005,20043695400
blr,2006,22590115500
blr,2007,25610209500
blr,2008,29792680600
blr,2009,29792740000
blr,2010,32608780000
blr,2011,33328710000
blr,2012,36890530000
blr,2013,40820080000
blr,2014,42567760000
blr,2015,41580260000
blr,2016,40254100000
blr,2017,42138600000
blr,2018,45473600000
blr,2019,47765872000
blr,2020,47048877700
blz,1980,421409838.41116
blz,1981,333705388.47018
blz,1982,378404391.60335
blz,1983,349389079.36977
blz,1984,297694264.01399
blz,1985,279608799.3469
blz,1986,258733711.26226
blz,1987,307962389.62439
blz,1988,361324269.18694
blz,1989,404093259.29053
blz,1990,433847894.59043
blz,1991,480600000
blz,1992,843482100
blz,1993,855889100
blz,1994,903695000
blz,1995,945719000
blz,1996,960481100
blz,1997,982465000
blz,1998,1048877700
blz,1999,1136969200
blz,2000,1232952200
blz,2001,1348703700
blz,2002,1434446000
blz,2003,1487124500
blz,2004,1485086600
blz,2005,1446144500
blz,2006,1412880400
blz,2007,1450819900
blz,2008,1425977400
blz,2009,1479143900
blz,2010,1556510900
blz,2011,1628940200
blz,2012,1649183000
blz,2013,1731313400
blz,2014,1748089500
blz,2015,1824736000
blz,2016,1924133000
blz,2017,1844600400
blz,2018,1794885400
blz,2019,1735170000
blz,2020,1625882400
bmu,2014,3338576337.00839
bmu,2015,3366805561.95491
bmu,2016,3597747506.99358
bmu,2017,3394362662.49794
bmu,2018,3264406467.00675
bmu,2019,3210600000
bmu,2020,2865300000
bol,1960,4796989068.26556
bol,1961,5145861000.50306
bol,1962,5154089112.11243
bol,1963,5443614465.71457
bol,1964,5488432631.90686
bol,1965,5884625221.04663
bol,1966,6331014156.32176
bol,1967,6714657658.92769
bol,1968,6912753953.49758
bol,1969,7363624705.39193
bol,1970,7846764536.94473
bol,1971,8126799722.6288
bol,1972,8207316405.94228
bol,1973,8886125899.19521
bol,1974,9167737267.91315
bol,1975,9544576361.59401
bol,1976,10290899028.131
bol,1977,10821941361.9587
bol,1978,10518394779.3528
bol,1979,10608368560.8695
bol,1980,10804472000
bol,1981,10849053000
bol,1982,10414387000
bol,1983,9937018000
bol,1984,9934989000
bol,1985,10330240000
bol,1986,10844192000
bol,1987,11181302000
bol,1988,11280822000
bol,1989,11482159000
bol,1990,11869886000
bol,1991,12264368000
bol,1992,12700433000
bol,1993,13122712000
bol,1994,13507684000
bol,1995,13905760000
bol,1996,14359906000
bol,1997,15139505000
bol,1998,15934817000
bol,1999,16375001000
bol,2000,16752142000
bol,2001,16964767000
bol,2002,17311639000
bol,2003,17637776000
bol,2004,18151035000
bol,2005,18755349000
bol,2006,19518921000
bol,2007,20332797000
bol,2008,21447627000
bol,2009,22235429000
bol,2010,23119867296.33689
bol,2011,24322887637.3615
bol,2012,25443089792.7513
bol,2013,26951156255.3416
bol,2014,28411942014.2221
bol,2015,29889224671
bol,2016,30904697535.2895
bol,2017,32366729629.8455
bol,2018,33758922069.753
bol,2019,34999859849.0664
bol,2020,32163902181.6532
bra,1960,245701666648.28696
bra,1961,268397732293.17896
bra,1962,285494839795.65198
bra,1963,283503475834.19501
bra,1964,293146566607.11298
bra,1965,296145428455.92297
bra,1966,308693499982.763
bra,1967,335812889243.03101
bra,1968,375211541418.38
bra,1969,359468629407.58093
bra,1970,425465215240.07397
bra,1971,480687622343.63098
bra,1972,536123120495.99493
bra,1973,585182722939.37598
bra,1974,655439877013.62
bra,1975,620849834214.00806
bra,1976,729433597225.26001
bra,1977,813264960862.30383
bra,1978,828706265416.69202
bra,1979,915960194679.17798
bra,1980,997712594753.91809
bra,1981,974413806171.62085
bra,1982,1006038770954.07996
bra,1983,1057755562671.40002
bra,1984,1158050566140.19995
bra,1985,1143754032841.23999
bra,1986,1153565600118.91992
bra,1987,1108299469660.23999
bra,1988,1123004597660.98999
bra,1989,1079330267961.81006
bra,1990,1110839995067.01001
bra,1991,1202778638600
bra,1992,1195014296700
bra,1993,1249247909800
bra,1994,1342233796000
bra,1995,1457957210500
bra,1996,1502627992500
bra,1997,1548202307000
bra,1998,1537055038900
bra,1999,1542869066000
bra,2000,1605087304000
bra,2001,1617467447800
bra,2002,1638799369600
bra,2003,1629851643400
bra,2004,1693798776300
bra,2005,1768696488600
bra,2006,1862166781000
bra,2007,1980903575500
bra,2008,2108954435000
bra,2009,2202937806300
bra,2010,2340167000000
bra,2011,2452927000000
bra,2012,2538765970618.47021
bra,2013,2626887646662
bra,2014,2686001005312.37012
bra,2015,2599605978358.0498
bra,2016,2499853915241.77979
bra,2017,2549300076120.37988
bra,2018,2609614026234.81006
bra,2019,2666800335861.58984
bra,2020,2521340320851.77979
brn,1989,1323301400
brn,1990,1387066700
brn,1991,1363754700
brn,1992,1668868200
brn,1993,1956154900
brn,1994,1803941000
brn,1995,1718234900
brn,1996,1913644700
brn,1997,2161163800
brn,1998,1949298400
brn,1999,1893760900
brn,2000,1761407200
brn,2001,1835621400
brn,2002,1848626600
brn,2003,2140891800
brn,2004,2403408700
brn,2005,2389823000
brn,2006,2478961800
brn,2007,2528602800
brn,2008,2573032800
brn,2009,2701386200
brn,2010,2749799400
brn,2011,2898588400
brn,2012,3149678000
brn,2013,3339685600
brn,2014,3215769200
brn,2015,3383901500
brn,2016,3339324400
brn,2017,3497052800
brn,2018,3573202800
brn,2019,3785311300
brn,2020,3986548565.47693
btn,1990,6931147553.93307
btn,1991,8160655700
btn,1992,9393795100
btn,1993,7358954400
btn,1994,6595765200
btn,1995,7035018500
btn,1996,8170214300
btn,1997,8515442600
btn,1998,10560259300
btn,1999,10065231700
btn,2000,9533670900
btn,2001,8874302800
btn,2002,10650348800
btn,2003,12442769900
btn,2004,13533540300
btn,2005,16559661700
btn,2006,10605121100
btn,2007,18534109400
btn,2008,16951750200
btn,2009,18829982628.2214
btn,2010,19908591148.0847
btn,2011,21096241321.4847
btn,2012,20553466483.5673
btn,2013,33351083717.8865
btn,2014,30649350660.8681
btn,2015,33712636397.9805
btn,2016,33094137306.8147
btn,2017,35045250485.4925
btn,2018,39741828660.8508
btn,2019,42716820205.9518
btn,2020,39321969913.4564
bwa,1975,5625621292.16197
bwa,1976,6221959808.80054
bwa,1977,6768321796.43989
bwa,1978,7629511963.37158
bwa,1979,8580514914.51288
bwa,1980,8749517866.21101
bwa,1981,8583412246.98585
bwa,1982,8171769591.60753
bwa,1983,7626856192.23134
bwa,1984,8182392676.16851
bwa,1985,9593324818.03807
bwa,1986,10257747294.9387
bwa,1987,10277544875.7975
bwa,1988,11200058872.4477
bwa,1989,14017818796.7834
bwa,1990,17157497481.8679
bwa,1991,18867094090.5862
bwa,1992,18625186244.4492
bwa,1993,18187471495.48
bwa,1994,18615193496.1742
bwa,1995,21768746285.2537
bwa,1996,22950042021.4458
bwa,1997,26037005598.7294
bwa,1998,26580323664.0619
bwa,1999,26590772088.3952
bwa,2000,26245194352.2366
bwa,2001,25074035147.1141
bwa,2002,26315994123.0922
bwa,2003,26666515367.4802
bwa,2004,27486728685.5362
bwa,2005,30448554759.4589
bwa,2006,35700344060.652
bwa,2007,41053097889.6976
bwa,2008,48138264567.2728
bwa,2009,50801694714.4469
bwa,2010,55180285490.2166
bwa,2011,59526745021.962
bwa,2012,58720354657.40569
bwa,2013,64648437249.0618
bwa,2014,65197700000
bwa,2015,65906500000
bwa,2016,66915800000
bwa,2017,67642700000
bwa,2018,70593400000
bwa,2019,73060400000
bwa,2020,71092900000
caf,2009,710305000000
caf,2010,688577000000
caf,2011,688875000000
caf,2012,748367000000
caf,2013,404657000000
caf,2014,414744000000
caf,2015,422467000000
caf,2016,460037000000
caf,2017,463160000000
caf,2018,524910000000
caf,2019,527043351800
caf,2020,689813766000
can,1970,296689145000
can,1971,313813605000
can,1972,335336443000
can,1973,357911869000
can,1974,375796172000
can,1975,390147563000
can,1976,410154041000
can,1977,421552841000
can,1978,434129277000
can,1979,444065136000
can,1980,451646934000
can,1981,457054353000
can,1982,445331773000
can,1983,456449074000
can,1984,473969286000
can,1985,497195294000
can,1986,514210671000
can,1987,534138953000
can,1988,556168231000
can,1989,575138503000
can,1990,583024085000
can,1991,576529339000
can,1992,585424067000
can,1993,596301345000
can,1994,613539788000
can,1995,627309359000
can,1996,645935509000
can,1997,677515146000
can,1998,696059897000
can,1999,723454762000
can,2000,752855917000
can,2001,770960797000
can,2002,801786967000
can,2003,823788850000
can,2004,849005495000
can,2005,882349833000
can,2006,919389242000
can,2007,959960400000
can,2008,988674355000
can,2009,989513658000
can,2010,1024995256000
can,2011,1048342580000
can,2012,1068218683000
can,2013,1096288486000
can,2014,1124552657000
can,2015,1150654000000
can,2016,1174864890000
can,2017,1218098231000
can,2018,1248964057000
can,2019,1269646068000
can,2020,1190218360000
che,1970,165749857000
che,1971,173641231000
che,1972,183082973000
che,1973,188137173000
che,1974,187222456000
che,1975,181749656000
che,1976,183687616000
che,1977,189253438000
che,1978,193454936000
che,1979,195920021000
che,1980,201067243000
che,1981,203003541000
che,1982,203515342000
che,1983,206076475000
che,1984,209414162000
che,1985,213886665000
che,1986,219878720000
che,1987,226460800000
che,1988,231294507000
che,1989,237141060000
che,1990,240881041000
che,1991,245266221000
che,1992,246416509000
che,1993,245501006000
che,1994,248494745000
che,1995,250687997000
che,1996,254434626000
che,1997,259636753000
che,1998,265716446000
che,1999,271410354000
che,2000,277523935000
che,2001,284102335000
che,2002,285204553000
che,2003,286547246000
che,2004,291885133000
che,2005,295731806000
che,2006,300230338000
che,2007,306622249000
che,2008,311260336000
che,2009,316103922000
che,2010,322029263000
che,2011,326540222000
che,2012,333678610000
che,2013,341229192000
che,2014,344565486000
che,2015,353060668000
che,2016,358815299000
che,2017,362985411000
che,2018,365389448000
che,2019,370356204000
che,2020,356706618000
chl,1960,10386826077221.09961
chl,1961,10983098812922.5
chl,1962,11431707593420.19922
chl,1963,11913476473849
chl,1964,11841065643387
chl,1965,11829561118921.09961
chl,1966,13164559672681.40039
chl,1967,13610326158899.19922
chl,1968,14130262991085.5
chl,1969,14874064334644.09961
chl,1970,14787171338089.69922
chl,1971,16733060140990.40039
chl,1972,18024273828106.80078
chl,1973,16839646176483.5
chl,1974,13762591923889.30078
chl,1975,12190667839804.40039
chl,1976,12221527034842.40039
chl,1977,14178108278129.09961
chl,1978,15245457453873.40039
chl,1979,16234846557942.69922
chl,1980,17358635577243.30078
chl,1981,19682752540379.5
chl,1982,16779416607220.69922
chl,1983,15817570688196.30078
chl,1984,15916915640643.19922
chl,1985,15760724802600
chl,1986,16567425747343.90039
chl,1987,17764937330618.39844
chl,1988,19013651693817.89453
chl,1989,20942728823018.30078
chl,1990,21401762966097.5
chl,1991,23300143588400
chl,1992,26513256784600
chl,1993,28482695232200
chl,1994,30811537381100
chl,1995,33836201554200
chl,1996,37027498621628.29688
chl,1997,39845307482019
chl,1998,41781731728609.39844
chl,1999,41366273132762.09375
chl,2000,43077535451869.69531
chl,2001,43960503465198.60156
chl,2002,44901665233711.89844
chl,2003,46931738972791
chl,2004,50816951294610.39844
chl,2005,54732693794523.60156
chl,2006,58815112473116.89844
chl,2007,62976125463564.79688
chl,2008,65591739091401.69531
chl,2009,65026131132891.60156
chl,2010,71982075773596.40625
chl,2011,77884663588553.90625
chl,2012,82597211566216.5
chl,2013,86376886549387.01562
chl,2014,88684205321279.29688
chl,2015,90567055169793.20312
chl,2016,93018164604409.59375
chl,2017,96189737471264.60938
chl,2018,99869501577221.90625
chl,2019,100875575793562
chl,2020,93312095732458.20312
chn,1995,4179352007400
chn,1996,4663194886600
chn,1997,4940352841600
chn,1998,5274611389000
chn,1999,5767140156400
chn,2000,6435569756600
chn,2001,6885089618400
chn,2002,7513504461300
chn,2003,7976260512800
chn,2004,8621258377500
chn,2005,9571719519900
chn,2006,10549671396300
chn,2007,12003010814400
chn,2008,13057242285700
chn,2009,14361848636200
chn,2010,16027636970200
chn,2011,18439303808700
chn,2012,20136693777700
chn,2013,21921409487900
chn,2014,23936975284400
chn,2015,26020243988200
