geo,time,ny_gns_ictr_cd
tgo,1985,100676017.11413
tgo,1986,143523417.61338
tgo,1987,158666143.19653
tgo,1988,175905730.22622
tgo,1989,175105170.48928
tgo,1990,341186234.10613
tgo,1991,224392104.99945
tgo,1992,172773439.64652
tgo,1993,34072387.37282
tgo,1994,140034874.97135
tgo,1995,219211868.36001
tgo,1996,174382401.74609
tgo,1997,77308800.06207
tgo,1998,111032274.29655
tgo,1999,83279228.81275
tgo,2000,202018381.88903
tgo,2001,177759578.60156
tgo,2002,275574099.89129
tgo,2003,371300570.1547
tgo,2004,392892908.57146
tgo,2005,288073527.16477
tgo,2006,280534613.78803
tgo,2007,293738186.08738
tgo,2008,428305349.3902
tgo,2009,535857326.36954
tgo,2010,540398331.088
tgo,2011,693719042.20607
tgo,2012,608851567.37346
tgo,2013,710080486.31614
tgo,2014,818510858.73599
tgo,2015,886187743.06399
tgo,2016,888487740.45143
tgo,2017,1091019774.08372
tgo,2018,1103160102.09549
tgo,2019,1427849763.48297
tgo,2020,1705675700.67782
tha,1975,3060065255.50922
tha,1976,3474590804.11413
tha,1977,4329293012.5099
tha,1978,5696773253.51902
tha,1979,6022653319.67795
tha,1980,7148370648.64143
tha,1981,7266238286.46824
tha,1982,8160834581.71588
tha,1983,8806049232.12585
tha,1984,9379179412.38075
tha,1985,8950940631.37696
tha,1986,10514584566.8121
tha,1987,13800478628.1667
tha,1988,19739640000.9698
tha,1989,24600891523.0972
tha,1990,28188989760.3303
tha,1991,33985937404.2841
tha,1992,37545178843.8695
tha,1993,46323308832.2374
tha,1994,52516665665.9301
tha,1995,60606553852.91231
tha,1996,63336593345.1203
tha,1997,48440153794.3519
tha,1998,36084879797.6907
tha,1999,38577364894.5114
tha,2000,38906175796.3308
tha,2001,33954293405.4159
tha,2002,37743764569.9041
tha,2003,42598752185.47669
tha,2004,48237021394.0786
tha,2005,53465358410.8195
tha,2006,67514613927.98689
tha,2007,84798515578.3326
tha,2008,89344014931.3938
tha,2009,82468082510.0771
tha,2010,101061138938.16499
tha,2011,116563139604.515
tha,2012,115018810673.19901
tha,2013,114417933880.868
tha,2014,111957561694.627
tha,2015,112538861933.812
tha,2016,124326091969.995
tha,2017,145771670426.39801
tha,2018,160393313243.32001
tha,2019,172577268027.55899
tha,2020,139205377238.16501
tjk,2002,224484170.91639
tjk,2003,274485562.64454
tjk,2004,261157810.2003
tjk,2005,525009050.74294
tjk,2006,1048696678.74823
tjk,2007,629720979.24797
tjk,2008,1174131107.91582
tjk,2009,696921124.84944
tjk,2010,664431219.40402
tjk,2011,988212950.43598
tjk,2012,876809339.48459
tjk,2013,1001099967.46105
tjk,2014,1477626843.53345
tjk,2015,3446714482.32051
tjk,2016,2258916388.29284
tjk,2017,2299407257.15266
tjk,2018,2685546829.12873
tjk,2019,3026194577.59144
tjk,2020,2346239577.74544
tls,2006,722567093.96967
tls,2007,1215611725.02659
tls,2008,2418801106.57717
tls,2009,1590243219.59186
tls,2010,2270077285.46444
tls,2011,3470669927.23728
tls,2012,2960359435.26937
tls,2013,2563563103.0898
tls,2014,1533276021.14784
tls,2015,1090855894.15237
tls,2016,346663464.9416
tls,2017,343596737.17614
tls,2018,245340667.88898
tls,2019,605435899.89759
tls,2020,199390168.7437
ton,1981,11169993.09303
ton,1982,24734666.37583
ton,1983,19864819.24315
ton,1984,15859604.1182
ton,1985,11771838.07783
ton,1986,16004481.07289
ton,1987,21818298.13733
ton,1988,12169260.70921
ton,1989,20846445.4393
ton,1990,29798044.68653
ton,1991,12066310.22434
ton,1992,28315608.84027
ton,1993,28798581.28249
ton,1994,26751858.71259
ton,2001,34945412.03244
ton,2002,35272660.54749
ton,2003,30841940.93491
ton,2004,39091745.07601
ton,2005,32942672.85582
ton,2006,44825430.21796
ton,2007,33121308.43085
ton,2008,29434208.29666
ton,2009,24732196.7393
ton,2010,41444431.25312
ton,2011,67869220.26227
ton,2012,97193072.20968
ton,2013,69785233.57805
ton,2014,66345725.09555
ton,2015,38877407.29971
ton,2016,57654908.82524
ton,2017,95808563.81766
ton,2018,90475143.4889
ton,2019,131234916.40795
ton,2020,76355637.89835
tun,1976,1163957317.79273
tun,1977,1145246443.06548
tun,1978,1408234884.69303
tun,1979,1971248806.59158
tun,1980,2214813030.99768
tun,1981,2103682371.41713
tun,1982,1839351822.51719
tun,1983,2226743019.28038
tun,1984,2122410254.79146
tun,1985,1990654647.34347
tun,1986,1739405804.62396
tun,1987,2218800096.63649
tun,1988,2297502001.31814
tun,1989,2310002372.92195
tun,1990,2880203984.81974
tun,1991,2907175674.92903
tun,1992,3387921572.72453
tun,1993,2861885494.19427
tun,1994,3303515826.74126
tun,1995,3666238025.33056
tun,1996,4427566092.51721
tun,1997,4496241438.30955
tun,1998,4772002467.02668
tun,1999,5222456119.93936
tun,2000,4761008063.22659
tun,2001,4862993574.39849
tun,2002,4690065153.55553
tun,2003,5566122444.33397
tun,2004,6580526602.76062
tun,2005,6521239602.12346
tun,2006,7275029251.54802
tun,2007,8071536955.2514
tun,2008,9516370347.95854
tun,2009,9107271550.95126
tun,2010,9901192810.33171
tun,2011,7938819657.59218
tun,2012,7990662429.33848
tun,2013,7247849845.11539
tun,2014,7475602882.16317
tun,2015,5766876274.01091
tun,2016,4947405405.63205
tun,2017,4385455125.2933
tun,2018,4732547648.50062
tur,1974,11437218083.5818
tur,1975,14678344573.7047
tur,1976,17489779791.9579
tur,1977,18736220794.9306
tur,1978,20163156439.6306
tur,1979,30135396917.36589
tur,1980,19829137021.4089
tur,1981,23102172310.1954
tur,1982,20561009006.3026
tur,1983,17770502738.1492
tur,1984,17636748817.7708
tur,1985,23412984138.5325
tur,1986,29080428526.2628
tur,1987,21071566168.3213
tur,1988,25826156762.2828
tur,1989,27939062412.4123
tur,1990,32683137688.604
tur,1991,27867761904.7619
tur,1992,29101739130.4348
tur,1993,33364354545.45449
tur,1994,23772395270.2703
tur,1995,33228187772.9258
tur,1996,39562522113.02209
tur,1997,38902798551.6787
tur,1998,71009087073.2643
tur,1999,55943523638.9685
tur,2000,58711562060.1408
tur,2001,43417062255.2219
tur,2002,53943050623.673
tur,2003,64975026450.7962
tur,2004,91206864398.45667
tur,2005,119693128609.705
tur,2006,137185366538.327
tur,2007,162923082047.73999
tur,2008,189690632808.298
tur,2009,142513453419.35501
tur,2010,169366007985.095
tur,2011,193144217074.62701
tur,2012,205877836692.64999
tur,2013,229022577108.94
tur,2014,233798699520.21896
tur,2015,217926417352.94101
tur,2016,217250893977.02097
tur,2017,223454469614.32001
tur,2018,215564764021.20801
tur,2019,198262895184.88501
tur,2020,193499524022.82501
tza,1990,351395673.94474
tza,1991,256333242.39457
tza,1992,318915884.1955
tza,1993,214184799.0746
tza,1994,154058082.82393
tza,1995,508172004.24685
tza,1996,713390478.19543
tza,1997,845506749.87441
tza,1998,2296210036.08241
tza,1999,1950732454.17875
tza,2000,2279683854.04034
tza,2001,2317821350.42143
tza,2002,2905952078.81622
tza,2003,3424342851.19587
tza,2004,4188881021.29077
tza,2005,4630663983.22851
tza,2006,5113559524.91167
tza,2007,5755234416.06824
tza,2008,8173217310.95008
tza,2009,8506971981.65573
tza,2010,8026326359.28429
tza,2011,7824977427.88794
tza,2012,10237517321.1949
tza,2013,12341423818.7723
tza,2014,13860721324.5204
tza,2015,11998064330.9472
tza,2016,13933550512.9407
tza,2017,16281901268.2974
tza,2018,17921801954.8449
tza,2019,21779804097.4528
tza,2020,21169655089.902
uga,1982,80000000
uga,1983,112133333.33333
uga,1984,266276545.86978
uga,1985,199295138.90256
uga,1986,200928018.64716
uga,1987,193106064.62278
uga,1988,278781651.66667
uga,1989,295067414.00394
uga,1990,195465880.11421
uga,1991,245349735.60474
uga,1992,373931525.46434
uga,1993,515646140.19506
uga,1994,752762870.01717
uga,1995,865301134.45199
uga,1996,1319792994.76117
uga,1997,1519042063.27859
uga,1998,1241985619.98082
uga,1999,1054686216.85701
uga,2000,889133051.02238
uga,2001,850591554.20085
uga,2002,1026619788.23574
uga,2003,1176287991.13172
uga,2004,1662970284.50128
uga,2005,1925817064.07793
uga,2006,1748174994.49284
uga,2007,2000213432.42903
uga,2008,3231203892.24419
uga,2009,4447507278.12621
uga,2010,4985614538.51553
uga,2011,4623359468.96514
uga,2012,5063110934.94302
uga,2013,6497663635.32103
uga,2014,8198727665.71953
uga,2015,5369549644.96016
uga,2016,7065798872.13568
uga,2017,7254845051.33348
uga,2018,7022454859.92205
uga,2019,8019641671.83227
uga,2020,8352344444.91419
ukr,1994,16957898614.6788
ukr,1995,11285072663.2436
ukr,1996,8902208437.37866
ukr,1997,9422156954.75494
ukr,1998,7677469165.67022
ukr,1999,7090704177.00222
ukr,2000,6776238484.08747
ukr,2001,8603298077.10206
ukr,2002,10493133556.1146
ukr,2003,12436592495.3588
ukr,2004,18757613085.1664
ukr,2005,19573198723.8277
ukr,2006,21709435643.5644
ukr,2007,30054841584.1584
ukr,2008,30490494835.966
ukr,2009,14672115104.2201
ukr,2010,19690434245.6777
ukr,2011,19849874592.098
ukr,2012,22455414341.1338
ukr,2013,15023640310.2715
ukr,2014,13219009876.5848
ukr,2015,19532584750.5345
ukr,2016,18421079428.444
ukr,2017,18902509410.97729
ukr,2018,17830195253.7637
ukr,2019,18904537437.707
ukr,2020,18108909208.94
ury,1978,931721430.33837
ury,1979,1364404425.81519
ury,1980,821166244.14439
ury,1981,1876209779.21488
ury,1982,1367607308.00603
ury,1983,557430919.42587
ury,1984,485727860.04763
ury,1985,465256483.05587
ury,1986,739677220.43927
ury,1987,938973474.87163
ury,1988,1252399445.4796
ury,1989,1148407419.45143
ury,1990,1310001699.90081
ury,1991,1789264890.71715
ury,1992,1884439724.94049
ury,1993,2091868955.36779
ury,1994,2386567473.58195
ury,1995,2725409828.31942
ury,1996,2886317205.64992
ury,1997,3251346126.79786
ury,1998,3539544714.90369
ury,1999,2878765395.57116
ury,2000,2503653329.98038
ury,2001,2391647505.95259
ury,2002,2093301957.14353
ury,2003,1797892118.82218
ury,2004,2288816921.39151
ury,2005,3052138009.24166
ury,2006,3230431483.83012
ury,2007,3949556940.36939
ury,2008,4830823179.47638
ury,2009,5567825553.45152
ury,2010,6853360928.63042
ury,2011,8348136966.29165
ury,2012,6367597475.80313
ury,2013,8183159609.6657
ury,2014,7322877952.99983
ury,2015,7919513979.96254
ury,2016,10453601360.0925
ury,2017,10216320624.9315
ury,2018,9296649424.92229
ury,2019,9800458210.51944
ury,2020,8774671451.4409
usa,1970,231399000000
usa,1971,250189000000
usa,1972,282796000000
usa,1973,339038000000
usa,1974,350514000000
usa,1975,352402000000
usa,1976,402120000000
usa,1977,462336000000
usa,1978,550944000000
usa,1979,617947000000
usa,1980,634238000000
usa,1981,748994000000
usa,1982,728412000000
usa,1983,719270000000
usa,1984,884494000000
usa,1985,883464000000
usa,1986,868140000000
usa,1987,952441000000
usa,1988,1080353000000
usa,1989,1114015000000
usa,1990,1118450000000
usa,1991,1158345000000
usa,1992,1152893050000
usa,1993,1168933200000
usa,1994,1300919600000
usa,1995,1432284700000
usa,1996,1585406100000
usa,1997,1786888700000
usa,1998,1937420900000
usa,1999,2014425000000
usa,2000,2132035000000
usa,2001,2077163000000
usa,2002,2004515000000
usa,2003,1992418000000
usa,2004,2162129000000
usa,2005,2358546000000
usa,2006,2647105000000
usa,2007,2515067000000
usa,2008,2218395000000
usa,2009,2001125000000
usa,2010,2301936000000
usa,2011,2536599000000
usa,2012,3022659000000
usa,2013,3204043000000
usa,2014,3542777000000
usa,2015,3685609000000
usa,2016,3550989000000
usa,2017,3814763000000
usa,2018,4047412000000
usa,2019,4178330000000
usa,2020,4033211000000
uzb,2010,15782838577.8038
uzb,2011,20250709576.6803
uzb,2012,22063585680.0367
uzb,2013,21579335758.5943
uzb,2014,24496910947.3072
uzb,2015,22233192469.5018
uzb,2016,20999620503.8768
uzb,2017,19962105334.2155
uzb,2018,18741168889.0073
uzb,2019,20830717752.04029
uzb,2020,19974534229.2688
ven,1970,2821333333.33333
ven,1971,3060522727.27273
ven,1972,3230909090.90909
ven,1973,4421790697.67442
ven,1974,10232000000
ven,1975,8510488372.09302
ven,1976,8553604651.16279
ven,1977,9077953488.37209
ven,1978,7733720930.23256
ven,1979,11443837209.3023
ven,1980,14335325581.3953
ven,1981,13247093023.2558
ven,1982,8204093023.25581
ven,1983,2805139534.88372
ven,1984,16349076190.4761
ven,1985,16226066666.6667
ven,1986,11862320987.6543
ven,1987,11518103448.2759
ven,1988,12281034482.7586
ven,1989,9696044188.2804
ven,1990,14361062899.7868
ven,1991,13084214788.7324
ven,1992,12203407894.7368
ven,1993,10626363436.1233
ven,1994,12764750168.3502
ven,1995,18198638009.0498
ven,1996,22360245147.376
ven,1997,27437795333.6062
ven,1998,23699474799.1234
ven,1999,28125476473.5017
ven,2000,40374882352.9412
ven,2001,35743141356.9158
ven,2002,28166859936.2564
ven,2003,24881265885.8709
ven,2004,40101952836.6732
ven,2005,59134321657.5749
ven,2006,74683237540.7545
ven,2007,85549230088.49561
ven,2008,115513203487.83
ven,2009,73917641704.74678
ven,2010,123591976335.022
ven,2011,96662784766.74519
ven,2012,97719762222.274
ven,2013,70593680708.3622
ven,2014,43119812322.9687
vnm,1996,5226521546.20023
vnm,1997,5850720386.63255
vnm,1998,6352027132.95146
vnm,1999,7707693922.10262
vnm,2000,9740724121.01701
vnm,2001,10231086781.1772
vnm,2002,11405538106.6134
vnm,2003,12456360256.223
vnm,2004,15203059697.701
vnm,2005,19062218697.8257
vnm,2006,22122182549.9789
vnm,2007,24648920995.6458
vnm,2008,27657823291.2635
vnm,2009,29156942768.536
vnm,2010,35284037357.7506
vnm,2011,40444333975.3044
vnm,2012,48043188784.3288
vnm,2013,50744271959.479
vnm,2014,52768291847.92889
vnm,2015,45032257824.1778
vnm,2016,45053838401.8659
vnm,2017,48500352901.073
vnm,2018,56689001178.84
vnm,2019,58911455299.3906
vnm,2020,62801517475.9787
vut,1983,17781977.93252
vut,1984,32983368.56686
vut,1985,20390587.98088
vut,1986,17581087.74665
vut,1987,27172613.85126
vut,1988,23435762.6586
vut,1989,31149858.31501
vut,1990,45264814.26022
vut,1991,42870123.18706
vut,1992,31514695.22308
vut,1993,31673865.70346
vut,1994,33360055.79354
vut,1995,34486370.23648
vut,1996,14698656.94919
vut,1997,42011452.18941
vut,1998,778127.55743
vut,1999,829700.90646
vut,2000,16560787.48233
vut,2001,21295038.96728
vut,2002,32649134.3223
vut,2003,39685137.58117
vut,2004,58260810.29589
vut,2005,71330552.1736
vut,2006,105767072.96927
vut,2007,115979242.94895
vut,2008,189959646.6914
vut,2009,134895929.73496
vut,2010,119363065.09126
vut,2011,145208194.70933
vut,2012,109379326.99261
vut,2013,145917085.58027
vut,2014,227041187.7174
vut,2015,284383990.66995
vut,2016,281647445.42233
vut,2017,230949091.02574
vut,2018,360551581.53794
vut,2019,445903747.51957
vut,2020,393066301.80201
zaf,1960,1854999258.77937
zaf,1961,1986599206.19463
zaf,1962,2195199122.84214
zaf,1963,2648798941.59278
zaf,1964,2776198890.68614
zaf,1965,3096798762.58073
zaf,1966,3418798633.91599
zaf,1967,4094998363.72002
zaf,1968,4180398329.59548
zaf,1969,4678798130.44526
zaf,1970,4738998106.391
zaf,1971,4932787370.64572
zaf,1972,5473905481.04907
zaf,1973,8732723946.18848
zaf,1974,11750163822.9904
zaf,1975,10004454136.3712
zaf,1976,9272449992.4417
zaf,1977,10473049991.4643
zaf,1978,12525799989.7911
zaf,1979,16455577239.5821
zaf,1980,26851350936.5454
zaf,1981,23838772999.4758
zaf,1982,19139922841.33789
zaf,1983,20534570351.7993
zaf,1984,17089145543.9134
zaf,1985,13175081262.5798
zaf,1986,14287720859.5527
zaf,1987,17375608228.8811
zaf,1988,18660471761.3722
zaf,1989,20116918103.47829
zaf,1990,18628221254.8161
zaf,1991,20424314501.7159
zaf,1992,21466464257.0464
zaf,1993,23283824172.1732
zaf,1994,23596953437.2977
zaf,1995,28719148911.5715
zaf,1996,25575350813.2642
zaf,1997,25130373412.1252
zaf,1998,22596631365.8249
zaf,1999,21838825686.3348
zaf,2000,22925584274.363
zaf,2001,19989233645.9095
zaf,2002,23166513250.7904
zaf,2003,36223364292.0018
zaf,2004,43439139630.8638
zaf,2005,51124237718.2851
zaf,2006,55018964281.0836
zaf,2007,56646254123.1346
zaf,2008,51604298782.7136
zaf,2009,57302617534.504
zaf,2010,71546422473.28391
zaf,2011,73779877018.0079
zaf,2012,58632680146.5252
zaf,2013,55473979911.6713
zaf,2014,52154765628.79729
zaf,2015,49541278523.4504
zaf,2016,46233602592.689
zaf,2017,54332449984.82
zaf,2018,54917781295.6416
zaf,2019,52238249773.3295
zaf,2020,49139198679.1296
zmb,2010,6370159959.65367
zmb,2011,7195094689.97665
zmb,2012,9047114643.26999
zmb,2013,9238375991.80904
zmb,2014,8767368898.25368
zmb,2015,7161705766.03445
zmb,2016,6379773279.98079
zmb,2017,9379818323.96877
zmb,2018,11005040491.6665
zmb,2019,9256895982.15879
zmb,2020,8189241719.99562
zwe,1977,711771733.60348
zwe,1978,454682779.30847
zwe,1979,362503915.1884
zwe,1980,702559792.20933
zwe,1981,882086015.19589
zwe,1982,763347741.35098
zwe,1983,476791940.05653
zwe,1984,1026885101.97665
zwe,1985,921219061.06586
zwe,1986,1137791121.14166
zwe,1987,1036282944.91514
zwe,1988,1547455215.76353
zwe,1989,1234211561.70709
zwe,1990,1372644288.38692
zwe,1991,1163918269.02636
zwe,1992,743412631.9112
zwe,1993,1339338614.49478
zwe,1994,1246376695.70488
zwe,2009,83938881.93266
zwe,2010,639792191.01478
zwe,2011,1304932419.05482
zwe,2012,-588548146.65538
zwe,2013,533328947.52815
zwe,2014,920308574.66818
zwe,2015,-21525430.24155
zwe,2016,1129983627.41889
zwe,2017,1210310841.67983
zwe,2018,427238902.62334
zwe,2019,2281369512.17199
zwe,2020,2248502586.24648
