geo,time,nv_ind_totl_kn
sen,1991,1011679837500
sen,1992,1081070270700
sen,1993,1075710443500
sen,1994,1090541817800
sen,1995,1149144864500
sen,1996,1202886456300
sen,1997,1249336565700
sen,1998,1341039039400
sen,1999,1363828057500
sen,2000,1479754512700
sen,2001,1569019349000
sen,2002,1664662437200
sen,2003,1688954510200
sen,2004,1761168881300
sen,2005,1764310534900
sen,2006,1784416708600
sen,2007,1842359287200
sen,2008,1804310607200
sen,2009,1891372860800
sen,2010,1920823689800
sen,2011,2091735796500
sen,2012,2108692483600
sen,2013,2187600399500
sen,2014,2263176000000
sen,2015,2484737000000
sen,2016,2573418281400
sen,2017,2756057291300
sen,2018,2935652138700
sen,2019,3044602911800
sen,2020,3047701228300
sle,1964,209017775500
sle,1965,230360945400
sle,1966,227826975000
sle,1967,217391376700
sle,1968,210502293200
sle,1969,227792986400
sle,1970,251179619400
sle,1971,254760137200
sle,1972,247202537000
sle,1973,244698434900
sle,1974,247270514100
sle,1975,245355624400
sle,1976,229662553200
sle,1977,205550760700
sle,1978,187682203900
sle,1979,191783928000
sle,1980,203205303400
sle,1981,188031317900
sle,1982,182114125000
sle,1983,178310428300
sle,1984,188354888900
sle,1985,170242049100
sle,1986,187095687200
sle,1987,183635573900
sle,1988,189449247900
sle,1989,207126497500
sle,1990,404692798000
sle,1991,426232160200
sle,1992,515525520200
sle,1993,484555534000
sle,1994,483273701600
sle,1995,403662754200
sle,1996,426026151400
sle,1997,394117680800
sle,1998,370060433600
sle,1999,315582556900
sle,2000,331605461800
sle,2001,295793694400
sle,2002,388324824600
sle,2003,487572360400
sle,2004,542869316500
sle,2005,546458819300
sle,2006,578873787000
sle,2007,591468566200
sle,2008,529718638000
sle,2009,503689234100
sle,2010,565771203200
sle,2011,623306662100
sle,2012,1417686789600
sle,2013,2799618460800
sle,2014,3178520248400
sle,2015,793179323600
sle,2016,1021496984700
sle,2017,869180000000
sle,2018,847826000000
sle,2019,940015000000
sle,2020,873359000000
slv,1965,2534568972.54002
slv,1966,2864672809.85222
slv,1967,3039868048.19891
slv,1968,3106282020.23186
slv,1969,3177457134.29694
slv,1970,3293483685.14815
slv,1971,3443424261.30925
slv,1972,3697039636.05219
slv,1973,3831696731.28101
slv,1974,3984052227.48373
slv,1975,4044566819.92748
slv,1976,4360973786.64094
slv,1977,4844192469.60652
slv,1978,5034671451.09179
slv,1979,4567323066.76242
slv,1980,3632937274.77787
slv,1981,3127534889.83598
slv,1982,2934192091.12002
slv,1983,2951442381.52378
slv,1984,2912629031.46061
slv,1985,2911973515.70555
slv,1986,2957962927.84247
slv,1987,3082510921.30311
slv,1988,3206955343.27446
slv,1989,3294587573.67967
slv,1990,3365155680.15556
slv,1991,2961554600
slv,1992,3091833000
slv,1993,3399114700
slv,1994,3649770500
slv,1995,3820922300
slv,1996,3943802500
slv,1997,4153924600
slv,1998,4433693500
slv,1999,4480398600
slv,2000,4476306000
slv,2001,4664137000
slv,2002,4807025500
slv,2003,4896752500
slv,2004,4765021200
slv,2005,4821390000
slv,2006,5051870000
slv,2007,5171440000
slv,2008,5478960000
slv,2009,5144990000
slv,2010,5291640000
slv,2011,5624690000
slv,2012,5730540000
slv,2013,5773420000
slv,2014,5877490000
slv,2015,5972290000
slv,2016,6048060000
slv,2017,6180950000
slv,2018,6267550000
slv,2019,6541430000
slv,2020,5881280000
som,1970,9285500928
som,1971,9623699456
som,1972,9747300352
som,1973,8079998976
som,1974,8235700224
som,1975,7943000064
som,1976,8871501824
som,1977,9662001152
som,1978,6002998784
som,1979,7261000192
som,1980,7580000256
som,1981,6374998016
som,1982,7290998784
som,1983,6067999232
som,1984,6246998016
som,1985,6395998208
som,1986,8253002240
som,1987,8660000768
som,1988,7894000128
som,1989,6975001088
som,1990,6918001152
srb,1995,653184700000
srb,1996,708211300000
srb,1997,779601200000
srb,1998,819671600000
srb,1999,707738200000
srb,2000,776868600000
srb,2001,794424200000
srb,2002,869443400000
srb,2003,902762100000
srb,2004,971502200000
srb,2005,1017168800000
srb,2006,1043541900000
srb,2007,1107128100000
srb,2008,1146921600000
srb,2009,1039600800000
srb,2010,1030310500000
srb,2011,1085977800000
srb,2012,1091579000000
srb,2013,1123626600000
srb,2014,1048029400000
srb,2015,1113157200000
srb,2016,1142781300000
srb,2017,1177698400000
srb,2018,1209021100000
srb,2019,1280690400000
srb,2020,1273625300000
ssd,2008,14932152200
ssd,2009,16747038400
ssd,2010,16919395600
ssd,2011,16369160300
ssd,2012,7838270800
ssd,2013,3852896200
ssd,2014,8368932200
ssd,2015,5290688500
ssd,2016,4664010000
ssd,2017,4500240000
ssd,2018,5176110100
ssd,2019,6259430500
ssd,2020,7980012200
stp,2001,347478600
stp,2002,317009300
stp,2003,338780800
stp,2004,358459000
stp,2005,372281400
stp,2006,396156700
stp,2007,407519400
stp,2008,431483000
stp,2009,472404000
stp,2010,496206500
stp,2011,517819600
stp,2012,528926700
stp,2013,574155000
stp,2014,594313300
stp,2015,621407500
stp,2016,658839300
stp,2017,678143800
stp,2018,683682600
stp,2019,688504200
stp,2020,718427200
sur,1975,3604851617.9407
sur,1976,4028259212.4666
sur,1977,4444087991.17628
sur,1978,4385069108.23721
sur,1979,4098670351.4565
sur,1980,2959203611.52763
sur,1981,3078252032.68103
sur,1982,2624734237.81091
sur,1983,2335616643.5812
sur,1984,2414982257.68346
sur,1985,2534030678.83688
sur,1986,2743782658.96431
sur,1987,2256251029.47892
sur,1988,2715437796.78493
sur,1989,2783465466.01545
sur,1990,2800472383.32309
sur,1991,2838966900
sur,1992,2813303900
sur,1993,2505348100
sur,1994,2572713400
sur,1995,2553466300
sur,1996,2710652000
sur,1997,2649702400
sur,1998,2845382700
sur,1999,2662533800
sur,2000,2980113200
sur,2001,3342602800
sur,2002,3300900400
sur,2003,3464501900
sur,2004,3955306400
sur,2005,4359498200
sur,2006,4468923900
sur,2007,4647805300
sur,2008,5024234000
sur,2009,4570030800
sur,2010,4890461800
sur,2011,5168894600
sur,2012,4616695500
sur,2013,4876462400
sur,2014,4748912200
sur,2015,4773800000
sur,2016,4166250000
sur,2017,4991900000
sur,2018,5171300000
sur,2019,4907900000
sur,2020,4071000000
svk,1995,6915219000
svk,1996,8331943000
svk,1997,8351554000
svk,1998,9221890000
svk,1999,8733318000
svk,2000,9229427000
svk,2001,9804063000
svk,2002,10761933000
svk,2003,12081644000
svk,2004,13989874000
svk,2005,14885296000
svk,2006,17448049000
svk,2007,19353452000
svk,2008,20475393000
svk,2009,17773391000
svk,2010,19906817000
svk,2011,20539784000
svk,2012,21005613000
svk,2013,19867005000
svk,2014,22588249000
svk,2015,24418139000
svk,2016,24167537000
svk,2017,24533830000
svk,2018,26183998000
svk,2019,27264761000
svk,2020,23688164000
svn,1995,6563192000
svn,1996,6950739000
svn,1997,7415074000
svn,1998,7532605000
svn,1999,7929827000
svn,2000,8412325000
svn,2001,8674174000
svn,2002,9033854000
svn,2003,9511161000
svn,2004,9948924000
svn,2005,10298946000
svn,2006,11188062000
svn,2007,12317751000
svn,2008,12643000000
svn,2009,10860367000
svn,2010,10836569000
svn,2011,10850653000
svn,2012,10490753000
svn,2013,10282606000
svn,2014,10790857000
svn,2015,10889139000
svn,2016,11292579000
svn,2017,12082675000
svn,2018,12557084000
svn,2019,13452808000
svn,2020,13034079000
swe,1980,464599544000
swe,1981,449420851000
swe,1982,451665367000
swe,1983,468224294000
swe,1984,511266288000
swe,1985,525962724000
swe,1986,534584582000
swe,1987,547103809000
swe,1988,558729342000
swe,1989,562452726000
swe,1990,552961071000
swe,1991,537795879000
swe,1992,514709277000
swe,1993,496817000000
swe,1994,542499000000
swe,1995,595393000000
swe,1996,609791000000
swe,1997,639048000000
swe,1998,677937000000
swe,1999,721683000000
swe,2000,773525000000
swe,2001,781593000000
swe,2002,808896000000
swe,2003,824282000000
swe,2004,876096000000
swe,2005,897361000000
swe,2006,948632000000
swe,2007,1000191000000
swe,2008,952205000000
swe,2009,811916000000
swe,2010,914202000000
swe,2011,954299000000
swe,2012,925661000000
swe,2013,892746000000
swe,2014,896850000000
swe,2015,944038000000
swe,2016,939831000000
swe,2017,980729000000
swe,2018,990932000000
swe,2019,993060000000
swe,2020,956817000000
swz,1971,1110740300
swz,1972,1248371400
swz,1973,1335374300
swz,1974,1360574400
swz,1975,1294552500
swz,1976,1314963400
swz,1977,1697411000
swz,1978,2034932000
swz,1979,2008021500
swz,1980,1999273500
swz,1981,2214474900
swz,1982,2254715900
swz,1983,2193479600
swz,1984,2166878400
swz,1985,2115869200
swz,1986,2831995700
swz,1987,4400099900
swz,1988,5336026600
swz,1989,5778761600
swz,1990,6880136000
swz,1991,6928783900
swz,1992,7283100700
swz,1993,7373040500
swz,1994,7676059800
swz,1995,8017251200
swz,1996,8151104300
swz,1997,8660050000
swz,1998,8886292100
swz,1999,8943558000
swz,2000,9117224600
swz,2001,9166725800
swz,2002,9781336500
swz,2003,9993967400
swz,2004,10109479400
swz,2005,10387553200
swz,2006,11616235800
swz,2007,12502695500
swz,2008,12008201100
swz,2009,11624641700
swz,2010,12693280600
swz,2011,12872904300
swz,2012,13574709100
swz,2013,14162147100
swz,2014,14335073200
swz,2015,14159365100
swz,2016,14507027600
swz,2017,14774111400
swz,2018,14725783400
swz,2019,15534291000
swz,2020,14032470100
syc,1978,144816600
syc,1979,184448500
syc,1980,186249900
syc,1981,190453300
syc,1982,168936000
syc,1983,168936000
syc,1984,191053800
syc,1985,234088400
syc,1986,229985100
syc,1987,210769700
syc,1988,230485500
syc,1989,247999600
syc,1990,277223200
syc,1991,325662100
syc,1992,310349800
syc,1993,349881600
syc,1994,359889700
syc,1995,441355300
syc,1996,521019400
syc,1997,631408300
syc,1998,727485600
syc,1999,675844000
syc,2000,762157600
syc,2001,755983700
syc,2002,798506600
syc,2003,706413900
syc,2004,729982100
syc,2005,849772200
syc,2006,910986300
syc,2007,971234800
syc,2008,940956600
syc,2009,868580900
syc,2010,898159200
syc,2011,1035114500
syc,2012,990064800
syc,2013,813063400
syc,2014,812569200
syc,2015,871680300
syc,2016,858870000
syc,2017,839800100
syc,2018,898000000
syc,2019,956500000
syc,2020,880000000
syr,2000,301412000000
syr,2001,303941000000
syr,2002,293903000000
syr,2003,288118000000
syr,2004,327877000000
syr,2005,327014000000
syr,2006,336517000000
syr,2007,348145000000
syr,2008,351493000000
syr,2009,362989000000
syr,2010,407311000000
syr,2011,367034000000
syr,2012,195914000000
syr,2013,82326983000
syr,2014,90648212800
syr,2015,101022380600
syr,2016,88941280700
syr,2017,103533568100
syr,2018,121683000000
syr,2019,127042000000
tca,2012,69094000
tca,2013,73733014.086
tca,2014,78197904.76696
tca,2015,88284232.11396
tca,2016,93441950.6592
tca,2017,102483537.57593
tca,2018,107523951.93251
tca,2019,118567041.5683
tca,2020,116314434.57039
tcd,2005,323916000000
tcd,2007,381443000000
tcd,2008,418651100000
tcd,2009,473266300000
tcd,2010,521451700000
tcd,2011,566746500000
tcd,2012,614879400000
tcd,2013,743438200000
tcd,2014,803656700000
tcd,2015,769099500000
tcd,2016,723722629500
tcd,2017,711342000000
tcd,2018,715610300000
tcd,2019,722051000000
tcd,2020,720606905400
tgo,1965,96953152938.994
tgo,1966,117327338807.326
tgo,1967,137702064846.91299
tgo,1968,138404469317.48199
tgo,1969,148239973415.72101
tgo,1970,138404469317.48199
tgo,1971,141917068706.16699
tgo,1972,165804455448.078
tgo,1973,182665919300.44601
tgo,1974,198121972535.77496
tgo,1975,203040105168.77896
tgo,1976,220409512986.17496
tgo,1977,253560854696.08896
tgo,1978,254335259716.28696
tgo,1979,253440812904.28101
tgo,1980,293670304309.10602
tgo,1981,248121435982.67801
tgo,1982,255313367747.91696
tgo,1983,238532201842.38101
tgo,1984,216357105640.71497
tgo,1985,247522110436.66599
tgo,1986,243326806783.508
tgo,1987,248121435982.67801
tgo,1988,283146118344.05701
tgo,1989,302152403790.16693
tgo,1990,288728850718.13293
tgo,1991,309177283400
tgo,1992,285402586300
tgo,1993,201557305700
tgo,1994,254634308900
tgo,1995,307476395700
tgo,1996,323541360800
tgo,1997,330971216000
tgo,1998,300862211400
tgo,1999,309252794300
tgo,2000,322438006700
tgo,2001,325824617500
tgo,2002,351741839200
tgo,2003,363904887400
tgo,2004,350269742900
tgo,2005,368022048800
tgo,2006,397096502600
tgo,2007,374515516800
tgo,2008,395649204700
tgo,2009,710364738300
tgo,2010,747086833100
tgo,2011,773456217600
tgo,2012,496942208100
tgo,2013,523030877900
tgo,2014,654124850100
tgo,2015,664559061900
tgo,2016,772124000000
tgo,2017,805888000000
tgo,2018,837186590000
tgo,2019,891950030000
tgo,2020,939378420000
tha,2002,2128653000000
tha,2003,2321941000000
tjk,1985,1387396800
tjk,1986,1442892600
tjk,1987,1476079200
tjk,1988,1694538900
tjk,1989,1733513300
tjk,1990,1756048900
tjk,1991,1627123800
tjk,1992,1162910400
tjk,1993,1045919200
tjk,1994,774140500
tjk,1995,669082000
tjk,1996,522317300
tjk,1997,512632900
tjk,1998,549915500
tjk,1999,579633200
tjk,2000,630300000
tjk,2001,720551000
tjk,2002,779225200
tjk,2003,856286800
tjk,2004,981058500
tjk,2005,1080076100
tjk,2006,1138990800
tjk,2007,1252518200
tjk,2008,1210794500
tjk,2009,1128710700
tjk,2010,1239155100
tjk,2011,1311730400
tjk,2012,1426369900
tjk,2013,1488265000
tjk,2014,1575321500
tjk,2015,1758676800
tjk,2016,2043671200
tjk,2017,2461620700
tjk,2018,2747900000
tjk,2019,3099100000
tjk,2020,3384500000
tkm,1991,3014949300
tkm,1992,2562706900
tkm,1993,2665215200
tkm,1994,1998911400
tkm,1995,1878976700
tkm,1996,2235982300
tkm,1997,1788785800
tkm,1998,1872858700
tkm,1999,2120076100
tkm,2000,2637374700
tkm,2001,3093640500
tkm,2002,3502001000
tkm,2003,4069325200
tkm,2004,5119211100
tkm,2005,6620000000
tls,2000,247954800
tls,2001,239512200
tls,2002,185808000
tls,2003,153841200
tls,2004,55169700
tls,2005,51003000
tls,2006,44292000
tls,2007,64137000
tls,2008,127663200
tls,2009,197268900
tls,2010,212801000
tls,2011,236260300
tls,2012,190069000
tls,2013,268131800
tls,2014,238908600
tls,2015,292007400
tls,2016,314326500
tls,2017,231030200
tls,2018,243284400
tls,2019,529556900
tls,2020,769616900
ton,1975,45359100
ton,1976,39968000
ton,1977,48321700
ton,1978,61710900
ton,1979,72380800
ton,1980,78256400
ton,1981,69978900
ton,1982,72214000
ton,1983,91954800
ton,1984,93923000
ton,1985,91270600
ton,1986,89826100
ton,1987,82232200
ton,1988,83516200
ton,1989,89986600
ton,1990,90915800
ton,1991,81750800
ton,1992,82004200
ton,1993,86751400
ton,1994,96702100
ton,1995,106117800
ton,1996,109237300
ton,1997,95123300
ton,1998,99093900
ton,1999,107351400
ton,2000,106906400
ton,2001,112120200
ton,2002,117150400
ton,2003,122063700
ton,2004,123415500
ton,2005,119902900
ton,2006,115682600
ton,2007,110491700
ton,2008,116482300
ton,2009,129952000
ton,2010,135279900
ton,2011,142387900
ton,2012,147243100
ton,2013,125436100
ton,2014,135423600
ton,2015,134574100
ton,2016,151618200
ton,2017,166383600
ton,2018,142341800
ton,2019,148837300
ton,2020,144463400
tto,1984,32863300010.5555
tto,1985,31196919679.7954
tto,1986,29680982743.6264
tto,1987,27241639131.681
tto,1988,29367498920.9246
tto,1989,29069242092.9511
tto,1990,29534202754.5313
tto,1991,30395411900
tto,1992,29552790700
tto,1993,27781842400
tto,1994,30020782000
tto,1995,27956556300
tto,1996,30032200000
tto,1997,30593212600
tto,1998,33708480600
tto,1999,37967060800
tto,2000,41920586700
tto,2001,44807191900
tto,2002,48766382100
tto,2003,61703663700
tto,2004,66668143300
tto,2005,73312400400
tto,2006,86096724200
tto,2007,89842873900
tto,2008,90778982200
tto,2009,89006848400
tto,2010,87339947400
tto,2011,84248198000
tto,2012,83689500000
tto,2013,85213800000
tto,2014,83884500000
tto,2015,83266600000
tto,2016,77093400000
tto,2017,76645400000
tto,2018,75537200000
tto,2019,76141497600
tur,1968,31109955400
tur,1969,34007939000
tur,1970,35267016000
tur,1971,37435507000
tur,1972,41354182500
tur,1973,45961953500
tur,1974,48631386700
tur,1975,52169002800
tur,1976,57285126300
tur,1977,60355169200
tur,1978,59854850700
tur,1979,57798448300
tur,1980,57240389900
tur,1981,61611701600
tur,1982,62818317700
tur,1983,68049942300
tur,1984,75032619900
tur,1985,80819514200
tur,1986,89751470800
tur,1987,99023604700
tur,1988,99223104000
tur,1989,104121587900
tur,1990,110982252200
tur,1991,113656535100
tur,1992,120469681800
tur,1993,130276711700
tur,1994,123820076500
tur,1995,134648626600
tur,1996,143939990600
tur,1997,157567375100
tur,1998,167582763800
tur,1999,159016240500
tur,2000,170309630200
tur,2001,152368279200
tur,2002,162429833600
tur,2003,177784157100
tur,2004,202868128500
tur,2005,224433909600
tur,2006,253106113300
tur,2007,272004903000
tur,2008,270145641800
tur,2009,241769379300
tur,2010,269411105100
tur,2011,321462803300
tur,2012,336455533200
tur,2013,372568295400
tur,2014,391496380600
tur,2015,411216816300
tur,2016,430059529300
tur,2017,470132875600
tur,2018,472577139000
tur,2019,458707159000
tur,2020,463097183000
tuv,1990,1229600
tuv,1991,1348200
tuv,1992,1900000
tuv,1993,1641900
tuv,1994,1721200
tuv,1995,1496900
tuv,1996,1266000
tuv,1997,1575200
tuv,1998,1816200
tuv,1999,1830600
tuv,2000,2073400
tuv,2001,2183400
tuv,2002,2812100
tuv,2003,3134300
tuv,2004,2719700
tuv,2005,2225300
tuv,2006,2638000
tuv,2007,3817000
tuv,2008,5505000
tuv,2009,4757000
tuv,2010,2782000
tuv,2011,3974000
tuv,2012,2552200
tuv,2013,2590500
tuv,2014,2698500
tuv,2015,2846400
tza,1990,4799430689377.79004
tza,1991,4807550766000
tza,1992,4809644768900
tza,1993,4624116138500
tza,1994,4698872031300
tza,1995,4608643786100
tza,1996,4916671568200
tza,1997,5245267109400
tza,1998,5785100979300
tza,1999,6217028813300
tza,2000,6490087197900
tza,2001,6969354668400
tza,2002,7711106935100
tza,2003,8661694617700
tza,2004,9705470860700
tza,2005,10750640893300
tza,2006,11777817677900
tza,2007,12885919513300
tza,2008,13671879379200
tza,2009,14135275499200
tza,2010,15431637634900
tza,2011,17258229709100
tza,2012,17987423483200
tza,2013,19872085998700
tza,2014,21057206000200
tza,2015,23103647120300
tza,2016,25817954892300
tza,2017,28574429873200
tza,2018,31344128062300
tza,2019,34582323217800
tza,2020,35455919812300
uga,1982,1934467372871.92969
uga,1983,1883766031581.3999
uga,1984,2040351618209.37012
uga,1985,1948192891385.8999
uga,1986,1855336663519.86011
uga,1987,2114461956606.78003
uga,1988,2519927793166.5498
uga,1989,2626612976180.27979
uga,1990,2781478740661.27979
uga,1991,3009730087700
uga,1992,3263061065000
uga,1993,3536800244300
uga,1994,3997053163100
uga,1995,4806714774500
uga,1996,5602961699800
uga,1997,6239437042700
uga,1998,6783110667000
uga,1999,7487511293700
uga,2000,8249382136300
uga,2001,8518270044000
uga,2002,9150015599900
uga,2003,10016411255900
uga,2004,10819796709900
uga,2005,12070357179800
uga,2006,13848904083000
uga,2007,15178738816500
uga,2008,16517407746100
uga,2009,17466640119900
uga,2010,18840604224000
uga,2011,20969038582400
uga,2012,21609976091300
uga,2013,22072976622000
uga,2014,23472792568600
uga,2015,25292791876300
uga,2016,26437835792100
uga,2017,28248325605000
uga,2018,29616274074300
uga,2019,32293270227000
uga,2020,33342223096900
ukr,1990,1892046033132.46948
ukr,1991,1702505005386.91992
ukr,1992,1413190587437.80005
ukr,1993,1098625129923.66003
ukr,1994,716375944328.80603
ukr,1995,610162818206.125
ukr,1996,552227643260.80505
ukr,1997,528816853876.56097
ukr,1998,528450052451.14307
ukr,1999,549620912583.90399
ukr,2000,611838000000
ukr,2001,674100000000
ukr,2002,711151000000
ukr,2003,811536000000
ukr,2004,890145000000
ukr,2005,875177000000
ukr,2006,928168000000
ukr,2007,1002934000000
ukr,2008,939101000000
ukr,2009,745422000000
ukr,2010,782113000000
ukr,2011,818120000000
ukr,2012,796186000000
ukr,2013,737396000000
ukr,2014,632529000000
ukr,2015,537771000000
ukr,2016,552889000000
ukr,2017,562715000000
ukr,2018,578006000000
ukr,2019,591448000000
ukr,2020,571730940000
ury,1983,178512336258.65399
ury,1984,176680459047.474
ury,1985,163165427456.11401
ury,1986,178601994639.62799
ury,1987,201162445563.798
ury,1988,206972879706.17896
ury,1989,205553461051.73096
ury,1990,199647566312.40201
ury,1991,205682033900
ury,1992,218507772400
ury,1993,214404826900
ury,1994,223766832000
ury,1995,215711097400
ury,1996,221172963000
ury,1997,232783974300
ury,1998,242054619200
ury,1999,234201496000
ury,2000,225574615800
ury,2001,213989827200
ury,2002,194713687500
ury,2003,197233077400
ury,2004,204719317400
ury,2005,230703943900
ury,2006,234048197800
ury,2007,263498197500
ury,2008,261181824600
ury,2009,275062085300
ury,2010,299444497400
ury,2011,295206606300
ury,2012,292921844800
ury,2013,307337438600
ury,2014,320403786700
ury,2015,321983757700
ury,2016,325419228100
ury,2017,307626512900
ury,2018,316257417700
ury,2019,319128655200
ury,2020,303367508313.26898
usa,1997,2600547767000
usa,1998,2697791167000
usa,1999,2848879541000
usa,2000,2992596030000
usa,2001,2887958565000
usa,2002,2889879363000
usa,2003,2973688242000
usa,2004,3138867299000
usa,2005,3188039095000
usa,2006,3321670440000
usa,2007,3385931204000
usa,2008,3264692504000
usa,2009,3017679632000
usa,2010,3080122093000
usa,2011,3093492960000
usa,2012,3141884702000
usa,2013,3220983811000
usa,2014,3296684555000
usa,2015,3382203062000
usa,2016,3392184979000
usa,2017,3475424051000
usa,2018,3605223284000
usa,2019,3687860321000
uzb,1987,9803352648273.96094
uzb,1988,9803352648273.96094
uzb,1989,10572297094956.5
uzb,1990,10740417562637.09961
uzb,1991,11174958451200
uzb,1992,9058507552200
uzb,1993,8488047566100
uzb,1994,7553658845300
uzb,1995,7164524584100
uzb,1996,7268354915900
uzb,1997,7461555418800
uzb,1998,7634332507600
uzb,1999,7794898211400
uzb,2000,7933486573100
uzb,2001,8163213469300
uzb,2002,8440763227100
uzb,2003,8708923749200
uzb,2004,9221326620100
uzb,2005,9711984216700
uzb,2006,10477104653800
uzb,2007,11356589201800
uzb,2008,12096354997500
uzb,2009,13292572871800
uzb,2010,16757861200000
uzb,2011,17629492400000
uzb,2012,18975012281374.5
uzb,2013,20841536313325
uzb,2014,22388062894697.60156
uzb,2015,24244300981005.39844
uzb,2016,25663868636353.39844
uzb,2017,27047373641389.39844
uzb,2018,30170445918946.89453
uzb,2019,32681822049219.30078
uzb,2020,33407466116688.80078
vct,1977,72375400
vct,1978,82426992
vct,1979,97097599
vct,1980,101936780
vct,1981,104321158
vct,1982,108363229
vct,1983,111767207
vct,1984,117157803
vct,1985,120163321
vct,1986,133178608
vct,1987,146270376
vct,1988,154332238
vct,1989,170440776
vct,1990,163290000
vct,1991,168700000
vct,1992,186780000
vct,1993,189820000
vct,1994,193690000
vct,1995,199150000
vct,1996,196700000
vct,1997,209660000
vct,1998,219480000
vct,1999,216650000
vct,2000,198680000
vct,2001,201880000
vct,2002,209270000
vct,2003,237030000
vct,2004,250800000
vct,2005,258990000
vct,2006,271530000
vct,2007,288580000
vct,2008,272590000
vct,2009,257320000
vct,2010,246300000
vct,2011,242900000
vct,2012,237900000
vct,2013,242500000
vct,2014,232200000
vct,2015,244600000
vct,2016,243700000
vct,2017,252300000
vct,2018,259800000
vct,2019,245300000
vct,2020,234500000
ven,1968,11881723400
ven,1969,11417049200
ven,1970,12886700900
ven,1971,12783756400
ven,1972,12568995800
ven,1973,13547430700
ven,1974,13048932400
ven,1975,12045353300
ven,1976,12752763400
ven,1977,13280931600
ven,1978,13815090600
ven,1979,14099870600
ven,1980,13382243000
ven,1981,13127213900
ven,1982,12575168100
ven,1983,11541645600
ven,1984,13193042500
ven,1985,13057702400
ven,1986,14045454800
ven,1987,14581864500
ven,1988,15517112500
ven,1989,14033182900
ven,1990,15482876600
ven,1991,17253105200
ven,1992,18345029800
ven,1993,18725808800
ven,1994,18477301900
ven,1995,19473979400
ven,1996,19920859600
ven,1997,19442156000
ven,1998,19382114000
ven,1999,17763481000
ven,2000,18444416000
ven,2001,19034700000
ven,2002,16784805000
ven,2003,15141179000
ven,2004,17806971000
ven,2005,19016861000
ven,2006,20362025000
ven,2007,21203962000
ven,2008,21984152000
ven,2009,20893805000
ven,2010,20192015000
ven,2011,20808338000
ven,2012,21779121000
ven,2013,21688511000
ven,2014,20421357000
vnm,1985,108657130212600
vnm,1986,120545356471600
vnm,1987,130745859564800
vnm,1988,137278619477300
vnm,1989,133722031801100
vnm,1990,136751718558500
vnm,1991,147297998491300
vnm,1992,166134747342200
vnm,1993,187107933309100
vnm,1994,212160498673900
vnm,1995,241016626538900
vnm,1996,275866259908300
vnm,1997,310682985170900
vnm,1998,336575277023200
vnm,1999,362438769965700
vnm,2000,398935000000000
vnm,2001,433122000000000
vnm,2002,464488000000000
vnm,2003,508058000000000
vnm,2004,558494000000000
vnm,2005,605516000000000
vnm,2006,649657000000000
vnm,2007,697499000000000
vnm,2008,726329000000000
vnm,2009,769733000000000
vnm,2010,693351000000000
vnm,2011,746069000000000
vnm,2012,801217000000000
vnm,2013,841953000000000
vnm,2014,896042000000000
vnm,2015,982411000000000
vnm,2016,1056808000000000
vnm,2017,1141369000000000
vnm,2018,1242420000000000
vnm,2019,1353049000000000
vnm,2020,1406882000000000
vut,1979,3121712600
vut,1980,2912898400
vut,1981,2761479100
vut,1982,3479379600
vut,1983,2258458800
vut,1984,2333118600
vut,1985,2571096600
vut,1986,2599094100
vut,1987,3408686200
vut,1988,3420351800
vut,1989,3415685600
vut,1990,3842646300
vut,1991,3683994200
vut,1992,3359690700
vut,1993,3268699100
vut,1994,4122620500
vut,1995,4038628200
vut,1996,3611667500
vut,1997,3476346600
vut,1998,3621000000
vut,1999,3618000000
vut,2000,4959000000
vut,2001,3912000000
vut,2002,3205000000
vut,2003,3059000000
vut,2004,2991000000
vut,2005,3149000000
vut,2006,3935000000
vut,2007,3537000000
vut,2008,4509000000
vut,2009,5754000000
vut,2010,6454000000
vut,2011,5222000000
vut,2012,4064000000
vut,2013,4405000000
vut,2014,4167000000
vut,2015,5770000000
vut,2016,6314000000
vut,2017,6954000000
vut,2018,7296000000
wsm,1994,208388000
wsm,1995,212213800
wsm,1996,222108500
wsm,1997,217818700
wsm,1998,201917700
wsm,1999,206660100
wsm,2000,234740500
wsm,2001,264299500
wsm,2002,276668000
wsm,2003,298175500
wsm,2004,315807600
wsm,2005,329983900
wsm,2006,328390100
wsm,2007,371958000
wsm,2008,368130500
wsm,2009,310287000
wsm,2010,318586400
wsm,2011,341843860.13253
wsm,2012,338512697.16438
wsm,2013,322412222.04896
wsm,2014,324872907.97873
wsm,2015,323048297.9303
wsm,2016,358163121.7142
wsm,2017,336657096.16396
wsm,2018,294763592.89194
wsm,2019,324732066.36229
wsm,2020,299709295.43196
yem,1990,50813000000
yem,1991,53669000000
yem,1992,54434000000
yem,1993,60515000000
yem,1994,70044000000
yem,1995,71907000000
yem,1996,73371000000
yem,1997,75559000000
yem,1998,75202000000
yem,1999,79067000000
yem,2000,85135000000
yem,2001,86922000000
yem,2002,89185000000
yem,2003,90580000000
yem,2004,91716000000
yem,2005,95418000000
yem,2006,95343000000
yem,2007,94011889700
yem,2008,94648450300
yem,2009,96601675200
yem,2010,112809117400
yem,2011,97869949200
yem,2012,96314747600
yem,2013,103037540800
yem,2014,99725150200
yem,2015,72040621000
yem,2016,55092394000
yem,2017,53093211000
yem,2018,51879690400
yem,2019,52606005659.9999
yem,2020,48134495178.90009
zaf,1960,354569569457.68201
