geo,time,sp_pop_80up_ma_5y
lao,1987,0.28572
lao,1988,0.28729
lao,1989,0.28183
lao,1990,0.26922
lao,1991,0.28621
lao,1992,0.29723
lao,1993,0.30126
lao,1994,0.29783
lao,1995,0.28645
lao,1996,0.30548
lao,1997,0.31884
lao,1998,0.32544
lao,1999,0.32402
lao,2000,0.31454
lao,2001,0.33651
lao,2002,0.35157
lao,2003,0.35907
lao,2004,0.35885
lao,2005,0.35089
lao,2006,0.37382
lao,2007,0.38979
lao,2008,0.39739
lao,2009,0.39608
lao,2010,0.38575
lao,2011,0.40679
lao,2012,0.42024
lao,2013,0.42563
lao,2014,0.42233
lao,2015,0.4105
lao,2016,0.43336
lao,2017,0.44854
lao,2018,0.45439
lao,2019,0.45004
lao,2020,0.43551
lbn,1960,0.77831
lbn,1961,0.80266
lbn,1962,0.80855
lbn,1963,0.79549
lbn,1964,0.76542
lbn,1965,0.71988
lbn,1966,0.73853
lbn,1967,0.74244
lbn,1968,0.73158
lbn,1969,0.70727
lbn,1970,0.66969
lbn,1971,0.69299
lbn,1972,0.70478
lbn,1973,0.70072
lbn,1974,0.67686
lbn,1975,0.63425
lbn,1976,0.658
lbn,1977,0.66873
lbn,1978,0.66748
lbn,1979,0.65841
lbn,1980,0.64229
lbn,1981,0.67691
lbn,1982,0.70217
lbn,1983,0.71457
lbn,1984,0.71171
lbn,1985,0.69295
lbn,1986,0.73131
lbn,1987,0.75385
lbn,1988,0.76235
lbn,1989,0.75873
lbn,1990,0.74353
lbn,1991,0.76442
lbn,1992,0.77765
lbn,1993,0.77463
lbn,1994,0.7484
lbn,1995,0.70037
lbn,1996,0.69843
lbn,1997,0.67979
lbn,1998,0.65164
lbn,1999,0.6216
lbn,2000,0.59168
lbn,2001,0.61458
lbn,2002,0.64034
lbn,2003,0.66902
lbn,2004,0.69842
lbn,2005,0.72456
lbn,2006,0.77244
lbn,2007,0.81255
lbn,2008,0.84882
lbn,2009,0.88575
lbn,2010,0.92369
lbn,2011,0.96361
lbn,2012,0.99542
lbn,2013,1.01655
lbn,2014,1.02878
lbn,2015,1.03701
lbn,2016,1.0993
lbn,2017,1.153
lbn,2018,1.19514
lbn,2019,1.21992
lbn,2020,1.22576
lbr,1960,0.28713
lbr,1961,0.30658
lbr,1962,0.31864
lbr,1963,0.32233
lbr,1964,0.31758
lbr,1965,0.30263
lbr,1966,0.31824
lbr,1967,0.32703
lbr,1968,0.32713
lbr,1969,0.31861
lbr,1970,0.3022
lbr,1971,0.31858
lbr,1972,0.32736
lbr,1973,0.32782
lbr,1974,0.31939
lbr,1975,0.30165
lbr,1976,0.31738
lbr,1977,0.32577
lbr,1978,0.32676
lbr,1979,0.31955
lbr,1980,0.30434
lbr,1981,0.32128
lbr,1982,0.3309
lbr,1983,0.333
lbr,1984,0.32678
lbr,1985,0.31304
lbr,1986,0.33654
lbr,1987,0.35199
lbr,1988,0.35759
lbr,1989,0.3512
lbr,1990,0.33116
lbr,1991,0.3562
lbr,1992,0.37472
lbr,1993,0.3831
lbr,1994,0.37883
lbr,1995,0.3584
lbr,1996,0.36798
lbr,1997,0.37259
lbr,1998,0.37281
lbr,1999,0.37132
lbr,2000,0.3709
lbr,2001,0.38432
lbr,2002,0.38821
lbr,2003,0.38176
lbr,2004,0.36324
lbr,2005,0.33257
lbr,2006,0.34123
lbr,2007,0.34185
lbr,2008,0.3342
lbr,2009,0.31903
lbr,2010,0.29763
lbr,2011,0.31199
lbr,2012,0.31918
lbr,2013,0.31838
lbr,2014,0.31045
lbr,2015,0.29541
lbr,2016,0.31611
lbr,2017,0.33041
lbr,2018,0.33809
lbr,2019,0.34017
lbr,2020,0.3371
lby,1960,0.42761
lby,1961,0.44371
lby,1962,0.44645
lby,1963,0.43468
lby,1964,0.40988
lby,1965,0.37213
lby,1966,0.38516
lby,1967,0.38818
lby,1968,0.3809
lby,1969,0.36352
lby,1970,0.33732
lby,1971,0.34922
lby,1972,0.35347
lby,1973,0.3494
lby,1974,0.33569
lby,1975,0.31336
lby,1976,0.32115
lby,1977,0.32245
lby,1978,0.31622
lby,1979,0.30153
lby,1980,0.27938
lby,1981,0.2828
lby,1982,0.28077
lby,1983,0.27415
lby,1984,0.26469
lby,1985,0.25281
lby,1986,0.26879
lby,1987,0.28065
lby,1988,0.28726
lby,1989,0.2876
lby,1990,0.28188
lby,1991,0.29801
lby,1992,0.30983
lby,1993,0.31675
lby,1994,0.31827
lby,1995,0.31484
lby,1996,0.33576
lby,1997,0.35104
lby,1998,0.36157
lby,1999,0.36869
lby,2000,0.37278
lby,2001,0.40319
lby,2002,0.4284
lby,2003,0.44662
lby,2004,0.45673
lby,2005,0.45858
lby,2006,0.49098
lby,2007,0.51493
lby,2008,0.5295
lby,2009,0.53441
lby,2010,0.5302
lby,2011,0.56196
lby,2012,0.58381
lby,2013,0.59456
lby,2014,0.59327
lby,2015,0.57984
lby,2016,0.60497
lby,2017,0.6198
lby,2018,0.62399
lby,2019,0.61792
lby,2020,0.60252
lca,1960,0.36604
lca,1961,0.38381
lca,1962,0.38377
lca,1963,0.38011
lca,1964,0.37386
lca,1965,0.36335
lca,1966,0.38926
lca,1967,0.39538
lca,1968,0.39512
lca,1969,0.37487
lca,1970,0.35756
lca,1971,0.39059
lca,1972,0.41352
lca,1973,0.42063
lca,1974,0.41385
lca,1975,0.39711
lca,1976,0.43562
lca,1977,0.46311
lca,1978,0.4624
lca,1979,0.44927
lca,1980,0.42315
lca,1981,0.4683
lca,1982,0.4957
lca,1983,0.4958
lca,1984,0.47892
lca,1985,0.45523
lca,1986,0.52818
lca,1987,0.60694
lca,1988,0.68696
lca,1989,0.76601
lca,1990,0.85399
lca,1991,0.96271
lca,1992,1.05594
lca,1993,1.1352
lca,1994,1.21233
lca,1995,1.28661
lca,1996,1.40127
lca,1997,1.51575
lca,1998,1.61604
lca,1999,1.68881
lca,2000,1.73387
lca,2001,1.80077
lca,2002,1.85012
lca,2003,1.89454
lca,2004,1.91707
lca,2005,1.90299
lca,2006,1.89528
lca,2007,1.88285
lca,2008,1.88632
lca,2009,1.92187
lca,2010,1.97717
lca,2011,2.01345
lca,2012,2.03483
lca,2013,2.0421
lca,2014,2.05339
lca,2015,2.07797
lca,2016,2.16006
lca,2017,2.24648
lca,2018,2.33088
lca,2019,2.40277
lca,2020,2.45958
lka,1960,1.07051
lka,1961,1.02893
lka,1962,0.96778
lka,1963,0.88675
lka,1964,0.78528
lka,1965,0.66475
lka,1966,0.64438
lka,1967,0.61203
lka,1968,0.56949
lka,1969,0.51812
lka,1970,0.4585
lka,1971,0.46666
lka,1972,0.47005
lka,1973,0.467
lka,1974,0.45599
lka,1975,0.4369
lka,1976,0.46158
lka,1977,0.47776
lka,1978,0.48557
lka,1979,0.48662
lka,1980,0.48175
lka,1981,0.51322
lka,1982,0.54126
lka,1983,0.56504
lka,1984,0.58428
lka,1985,0.59913
lka,1986,0.65351
lka,1987,0.70272
lka,1988,0.74427
lka,1989,0.77659
lka,1990,0.7991
lka,1991,0.85481
lka,1992,0.90057
lka,1993,0.93568
lka,1994,0.96009
lka,1995,0.97413
lka,1996,1.01164
lka,1997,1.03586
lka,1998,1.04552
lka,1999,1.0396
lka,2000,1.01698
lka,2001,1.05674
lka,2002,1.08706
lka,2003,1.10732
lka,2004,1.11676
lka,2005,1.11426
lka,2006,1.15681
lka,2007,1.1898
lka,2008,1.21119
lka,2009,1.21729
lka,2010,1.20501
lka,2011,1.23821
lka,2012,1.26071
lka,2013,1.27106
lka,2014,1.26644
lka,2015,1.24622
lka,2016,1.27171
lka,2017,1.28611
lka,2018,1.29446
lka,2019,1.30172
lka,2020,1.31
lso,1960,0.32563
lso,1961,0.35132
lso,1962,0.36774
lso,1963,0.37125
lso,1964,0.35897
lso,1965,0.33232
lso,1966,0.35327
lso,1967,0.36441
lso,1968,0.36233
lso,1969,0.34716
lso,1970,0.31965
lso,1971,0.33803
lso,1972,0.34714
lso,1973,0.34539
lso,1974,0.3333
lso,1975,0.31103
lso,1976,0.3305
lso,1977,0.34143
lso,1978,0.34169
lso,1979,0.32766
lso,1980,0.30049
lso,1981,0.3138
lso,1982,0.31715
lso,1983,0.31229
lso,1984,0.30124
lso,1985,0.28512
lso,1986,0.31015
lso,1987,0.32684
lso,1988,0.33383
lso,1989,0.32986
lso,1990,0.31548
lso,1991,0.33504
lso,1992,0.34419
lso,1993,0.34205
lso,1994,0.32888
lso,1995,0.30521
lso,1996,0.32924
lso,1997,0.34325
lso,1998,0.34527
lso,1999,0.3353
lso,2000,0.31259
lso,2001,0.33888
lso,2002,0.35717
lso,2003,0.36546
lso,2004,0.3615
lso,2005,0.34557
lso,2006,0.3669
lso,2007,0.37913
lso,2008,0.381
lso,2009,0.37135
lso,2010,0.34797
lso,2011,0.36774
lso,2012,0.37905
lso,2013,0.38112
lso,2014,0.37129
lso,2015,0.34844
lso,2016,0.36753
lso,2017,0.37703
lso,2018,0.37852
lso,2019,0.37082
lso,2020,0.35338
ltu,1960,0.78988
ltu,1961,0.81973
ltu,1962,0.85907
ltu,1963,0.89885
ltu,1964,0.92761
ltu,1965,0.94176
ltu,1966,0.98379
ltu,1967,1.01018
ltu,1968,1.03004
ltu,1969,1.05286
ltu,1970,1.07927
ltu,1971,1.15826
ltu,1972,1.23817
ltu,1973,1.31222
ltu,1974,1.36944
ltu,1975,1.40211
ltu,1976,1.45741
ltu,1977,1.48682
ltu,1978,1.49337
ltu,1979,1.48547
ltu,1980,1.46738
ltu,1981,1.53223
ltu,1982,1.57491
ltu,1983,1.60007
ltu,1984,1.61756
ltu,1985,1.62974
ltu,1986,1.73489
ltu,1987,1.82968
ltu,1988,1.89267
ltu,1989,1.90144
ltu,1990,1.85077
ltu,1991,1.8791
ltu,1992,1.8673
ltu,1993,1.8164
ltu,1994,1.72468
ltu,1995,1.59332
ltu,1996,1.54643
ltu,1997,1.48233
ltu,1998,1.4166
ltu,1999,1.36028
ltu,2000,1.31179
ltu,2001,1.38444
ltu,2002,1.44824
ltu,2003,1.50381
ltu,2004,1.55124
ltu,2005,1.58686
ltu,2006,1.72713
ltu,2007,1.84538
ltu,2008,1.93524
ltu,2009,1.9901
ltu,2010,2.00312
ltu,2011,2.191
ltu,2012,2.36397
ltu,2013,2.52048
ltu,2014,2.66157
ltu,2015,2.78638
ltu,2016,3.04419
ltu,2017,3.2882
ltu,2018,3.50275
ltu,2019,3.67433
ltu,2020,3.8025
lux,1960,1.38057
lux,1961,1.43442
lux,1962,1.46536
lux,1963,1.46724
lux,1964,1.43824
lux,1965,1.37751
lux,1966,1.43056
lux,1967,1.46027
lux,1968,1.45678
lux,1969,1.42569
lux,1970,1.35727
lux,1971,1.41005
lux,1972,1.44236
lux,1973,1.44843
lux,1974,1.42832
lux,1975,1.37735
lux,1976,1.44704
lux,1977,1.48943
lux,1978,1.50312
lux,1979,1.49257
lux,1980,1.45295
lux,1981,1.54659
lux,1982,1.61711
lux,1983,1.65916
lux,1984,1.66925
lux,1985,1.64866
lux,1986,1.75384
lux,1987,1.82419
lux,1988,1.85827
lux,1989,1.85969
lux,1990,1.83137
lux,1991,1.93305
lux,1992,2.00989
lux,1993,2.04765
lux,1994,2.02261
lux,1995,1.93825
lux,1996,1.94994
lux,1997,1.92568
lux,1998,1.8735
lux,1999,1.80265
lux,2000,1.72357
lux,2001,1.77519
lux,2002,1.81372
lux,2003,1.84811
lux,2004,1.89895
lux,2005,1.96605
lux,2006,2.09852
lux,2007,2.22374
lux,2008,2.32679
lux,2009,2.39904
lux,2010,2.44632
lux,2011,2.55893
lux,2012,2.66245
lux,2013,2.76175
lux,2014,2.84409
lux,2015,2.89972
lux,2016,2.94962
lux,2017,2.97991
lux,2018,3.00125
lux,2019,3.01244
lux,2020,3.01497
lva,1960,1.20817
lva,1961,1.26269
lva,1962,1.30542
lva,1963,1.32904
lva,1964,1.32379
lva,1965,1.28577
lva,1966,1.31939
lva,1967,1.32839
lva,1968,1.31748
lva,1969,1.29143
lva,1970,1.25089
lva,1971,1.29837
lva,1972,1.33155
lva,1973,1.34336
lva,1974,1.3252
lva,1975,1.27314
lva,1976,1.29064
lva,1977,1.28169
lva,1978,1.25971
lva,1979,1.23656
lva,1980,1.21272
lva,1981,1.30475
lva,1982,1.38234
lva,1983,1.43611
lva,1984,1.45983
lva,1985,1.45008
lva,1986,1.5243
lva,1987,1.56933
lva,1988,1.5829
lva,1989,1.56614
lva,1990,1.51929
lva,1991,1.60322
lva,1992,1.66863
lva,1993,1.69618
lva,1994,1.66166
lva,1995,1.55641
lva,1996,1.55352
lva,1997,1.50955
lva,1998,1.43807
lva,1999,1.35309
lva,2000,1.25871
lva,2001,1.30545
lva,2002,1.34236
lva,2003,1.37285
lva,2004,1.40564
lva,2005,1.44
lva,2006,1.60083
lva,2007,1.76088
lva,2008,1.90004
lva,2009,1.99552
lva,2010,2.03852
lva,2011,2.21478
lva,2012,2.3637
lva,2013,2.49135
lva,2014,2.60785
lva,2015,2.71205
lva,2016,2.92749
lva,2017,3.0784
lva,2018,3.14242
lva,2019,3.1347
lva,2020,3.09478
mac,1960,0.29469
mac,1961,0.31052
mac,1962,0.31879
mac,1963,0.31777
mac,1964,0.3114
mac,1965,0.29994
mac,1966,0.31306
mac,1967,0.32513
mac,1968,0.33192
mac,1969,0.33189
mac,1970,0.32379
mac,1971,0.35522
mac,1972,0.37634
mac,1973,0.39368
mac,1974,0.41195
mac,1975,0.43053
mac,1976,0.49552
mac,1977,0.57293
mac,1978,0.65604
mac,1979,0.72593
mac,1980,0.76311
mac,1981,0.76831
mac,1982,0.74205
mac,1983,0.7039
mac,1984,0.68309
mac,1985,0.68646
mac,1986,0.74119
mac,1987,0.7943
mac,1988,0.82821
mac,1989,0.8246
mac,1990,0.78666
mac,1991,0.81792
mac,1992,0.83704
mac,1993,0.85341
mac,1994,0.86979
mac,1995,0.8927
mac,1996,0.94471
mac,1997,0.99585
mac,1998,1.03673
mac,1999,1.06595
mac,2000,1.07662
mac,2001,1.11011
mac,2002,1.12794
mac,2003,1.13626
mac,2004,1.14306
mac,2005,1.1482
mac,2006,1.19541
mac,2007,1.23976
mac,2008,1.27685
mac,2009,1.30305
mac,2010,1.31502
mac,2011,1.3483
mac,2012,1.37107
mac,2013,1.38804
mac,2014,1.40436
mac,2015,1.42362
mac,2016,1.47397
mac,2017,1.52863
mac,2018,1.57853
mac,2019,1.61485
mac,2020,1.63217
mar,1960,0.15348
mar,1961,0.18141
mar,1962,0.2073
mar,1963,0.2244
mar,1964,0.22765
mar,1965,0.21655
mar,1966,0.22726
mar,1967,0.23066
mar,1968,0.22918
mar,1969,0.22529
mar,1970,0.21874
mar,1971,0.24146
mar,1972,0.25984
mar,1973,0.27168
mar,1974,0.27533
mar,1975,0.27032
mar,1976,0.29308
mar,1977,0.30809
mar,1978,0.3152
mar,1979,0.31542
mar,1980,0.30861
mar,1981,0.33391
mar,1982,0.35215
mar,1983,0.3609
mar,1984,0.35877
mar,1985,0.34602
mar,1986,0.36512
mar,1987,0.37764
mar,1988,0.38147
mar,1989,0.37459
mar,1990,0.35698
mar,1991,0.37166
mar,1992,0.37908
mar,1993,0.38007
mar,1994,0.37579
mar,1995,0.36685
mar,1996,0.39132
mar,1997,0.41101
mar,1998,0.42619
mar,1999,0.43766
mar,2000,0.44545
mar,2001,0.48789
mar,2002,0.52282
mar,2003,0.55055
mar,2004,0.57362
mar,2005,0.59321
mar,2006,0.64971
mar,2007,0.69853
mar,2008,0.73405
mar,2009,0.75126
mar,2010,0.74983
mar,2011,0.78278
mar,2012,0.79785
mar,2013,0.79825
mar,2014,0.78899
mar,2015,0.77386
mar,2016,0.82442
mar,2017,0.86583
mar,2018,0.89535
mar,2019,0.91117
mar,2020,0.91481
mda,1960,0.64379
mda,1961,0.66806
mda,1962,0.67712
mda,1963,0.67412
mda,1964,0.66036
mda,1965,0.63438
mda,1966,0.66966
mda,1967,0.69203
mda,1968,0.69802
mda,1969,0.68305
mda,1970,0.64585
mda,1971,0.66255
mda,1972,0.66985
mda,1973,0.67032
mda,1974,0.66453
mda,1975,0.64943
mda,1976,0.66729
mda,1977,0.67658
mda,1978,0.68192
mda,1979,0.6849
mda,1980,0.68288
mda,1981,0.72313
mda,1982,0.75208
mda,1983,0.7673
mda,1984,0.76628
mda,1985,0.74697
mda,1986,0.7898
mda,1987,0.81166
mda,1988,0.81779
mda,1989,0.81569
mda,1990,0.8078
mda,1991,0.8769
mda,1992,0.93421
mda,1993,0.95879
mda,1994,0.93313
mda,1995,0.85549
mda,1996,0.87352
mda,1997,0.86008
mda,1998,0.82219
mda,1999,0.77408
mda,2000,0.72548
mda,2001,0.79892
mda,2002,0.87206
mda,2003,0.93411
mda,2004,0.97603
mda,2005,0.99293
mda,2006,1.09014
mda,2007,1.17965
mda,2008,1.2551
mda,2009,1.30776
mda,2010,1.332
mda,2011,1.38954
mda,2012,1.42286
mda,2013,1.43847
mda,2014,1.43614
mda,2015,1.40763
mda,2016,1.45307
mda,2017,1.46245
mda,2018,1.43489
mda,2019,1.36972
mda,2020,1.26732
mdg,1960,0.20067
mdg,1961,0.21708
mdg,1962,0.22746
mdg,1963,0.23059
mdg,1964,0.226
mdg,1965,0.21283
mdg,1966,0.2295
mdg,1967,0.24055
mdg,1968,0.24464
mdg,1969,0.24082
mdg,1970,0.22832
mdg,1971,0.24568
mdg,1972,0.25788
mdg,1973,0.26284
mdg,1974,0.25882
mdg,1975,0.24521
mdg,1976,0.26069
mdg,1977,0.27024
mdg,1978,0.2739
mdg,1979,0.27185
mdg,1980,0.26341
mdg,1981,0.28505
mdg,1982,0.30029
mdg,1983,0.30987
mdg,1984,0.31495
mdg,1985,0.31533
mdg,1986,0.34522
mdg,1987,0.3685
mdg,1988,0.38095
mdg,1989,0.37954
mdg,1990,0.36411
mdg,1991,0.37907
mdg,1992,0.38525
mdg,1993,0.3823
mdg,1994,0.37042
mdg,1995,0.35
mdg,1996,0.3621
mdg,1997,0.36713
mdg,1998,0.36548
mdg,1999,0.35793
mdg,2000,0.3446
mdg,2001,0.36019
mdg,2002,0.37031
mdg,2003,0.37378
mdg,2004,0.36993
mdg,2005,0.35873
mdg,2006,0.37335
mdg,2007,0.38129
mdg,2008,0.3826
mdg,2009,0.37762
mdg,2010,0.36661
mdg,2011,0.37982
mdg,2012,0.38714
mdg,2013,0.38787
mdg,2014,0.38165
mdg,2015,0.36875
mdg,2016,0.37984
mdg,2017,0.38521
mdg,2018,0.38401
mdg,2019,0.37562
mdg,2020,0.36037
mdv,1960,0.22885
mdv,1961,0.24546
mdv,1962,0.24923
mdv,1963,0.2433
mdv,1964,0.22861
mdv,1965,0.2078
mdv,1966,0.21886
mdv,1967,0.2336
mdv,1968,0.23386
mdv,1969,0.22283
mdv,1970,0.20741
mdv,1971,0.21875
mdv,1972,0.22637
mdv,1973,0.22056
mdv,1974,0.21084
mdv,1975,0.19386
mdv,1976,0.20697
mdv,1977,0.21581
mdv,1978,0.21659
mdv,1979,0.21185
mdv,1980,0.19578
mdv,1981,0.20684
mdv,1982,0.21089
mdv,1983,0.21095
mdv,1984,0.20355
mdv,1985,0.19265
mdv,1986,0.20908
mdv,1987,0.22649
mdv,1988,0.23374
mdv,1989,0.23621
mdv,1990,0.2334
mdv,1991,0.25635
mdv,1992,0.27572
mdv,1993,0.28624
mdv,1994,0.28714
mdv,1995,0.28221
mdv,1996,0.31542
mdv,1997,0.34636
mdv,1998,0.37239
mdv,1999,0.39054
mdv,2000,0.39904
mdv,2001,0.42745
mdv,2002,0.45518
mdv,2003,0.47891
mdv,2004,0.49767
mdv,2005,0.51393
mdv,2006,0.54193
mdv,2007,0.56142
mdv,2008,0.57802
mdv,2009,0.59503
mdv,2010,0.61298
mdv,2011,0.62878
mdv,2012,0.64078
mdv,2013,0.64672
mdv,2014,0.64828
mdv,2015,0.64378
mdv,2016,0.66485
mdv,2017,0.67856
mdv,2018,0.68402
mdv,2019,0.67992
mdv,2020,0.66807
mex,1960,0.40361
mex,1961,0.42556
mex,1962,0.44182
mex,1963,0.45234
mex,1964,0.45756
mex,1965,0.45812
mex,1966,0.47472
mex,1967,0.48623
mex,1968,0.49275
mex,1969,0.49437
mex,1970,0.4915
mex,1971,0.50776
mex,1972,0.51904
mex,1973,0.52566
mex,1974,0.52861
mex,1975,0.52885
mex,1976,0.55049
mex,1977,0.5675
mex,1978,0.57999
mex,1979,0.58848
mex,1980,0.59341
mex,1981,0.61991
mex,1982,0.64167
mex,1983,0.6571
mex,1984,0.66468
mex,1985,0.66448
mex,1986,0.68288
mex,1987,0.69315
mex,1988,0.69749
mex,1989,0.69858
mex,1990,0.69789
mex,1991,0.71976
mex,1992,0.73906
mex,1993,0.7535
mex,1994,0.76014
mex,1995,0.75863
mex,1996,0.78405
mex,1997,0.80218
mex,1998,0.81611
mex,1999,0.83001
mex,2000,0.84605
mex,2001,0.8855
mex,2002,0.9237
mex,2003,0.95981
mex,2004,0.99307
mex,2005,1.02338
mex,2006,1.06169
mex,2007,1.09466
mex,2008,1.12197
mex,2009,1.14373
mex,2010,1.16096
mex,2011,1.19381
mex,2012,1.21958
mex,2013,1.23896
mex,2014,1.25228
mex,2015,1.2601
mex,2016,1.28862
mex,2017,1.30936
mex,2018,1.32388
mex,2019,1.33474
mex,2020,1.34401
mkd,1960,0.75552
mkd,1961,0.77396
mkd,1962,0.77386
mkd,1963,0.75456
mkd,1964,0.7171
mkd,1965,0.6628
mkd,1966,0.67404
mkd,1967,0.67465
mkd,1968,0.66317
mkd,1969,0.63835
mkd,1970,0.59974
mkd,1971,0.60902
mkd,1972,0.61111
mkd,1973,0.60512
mkd,1974,0.5924
mkd,1975,0.573
mkd,1976,0.59623
mkd,1977,0.61251
mkd,1978,0.62248
mkd,1979,0.62872
mkd,1980,0.63214
mkd,1981,0.68057
mkd,1982,0.72143
mkd,1983,0.75337
mkd,1984,0.77607
mkd,1985,0.7892
mkd,1986,0.85616
mkd,1987,0.91048
mkd,1988,0.9528
mkd,1989,0.98719
mkd,1990,1.01335
mkd,1991,1.10155
mkd,1992,1.18082
mkd,1993,1.23106
mkd,1994,1.22897
mkd,1995,1.1694
mkd,1996,1.15888
mkd,1997,1.11439
mkd,1998,1.05561
mkd,1999,1.0051
mkd,2000,0.96945
mkd,2001,1.04332
mkd,2002,1.11682
mkd,2003,1.1793
mkd,2004,1.22238
mkd,2005,1.24232
mkd,2006,1.33533
mkd,2007,1.40656
mkd,2008,1.45599
mkd,2009,1.48502
mkd,2010,1.49547
mkd,2011,1.59979
mkd,2012,1.68072
mkd,2013,1.73351
mkd,2014,1.75573
mkd,2015,1.74865
mkd,2016,1.85453
mkd,2017,1.93648
mkd,2018,1.98651
mkd,2019,1.99874
mkd,2020,1.97374
mli,1960,0.0914
mli,1961,0.10259
mli,1962,0.10854
mli,1963,0.10717
mli,1964,0.09684
mli,1965,0.07445
mli,1966,0.08622
mli,1967,0.09449
mli,1968,0.09694
mli,1969,0.09153
mli,1970,0.07583
mli,1971,0.08724
mli,1972,0.09577
mli,1973,0.0998
mli,1974,0.09745
mli,1975,0.0867
mli,1976,0.09958
mli,1977,0.10918
mli,1978,0.1149
mli,1979,0.1158
mli,1980,0.11005
mli,1981,0.12926
mli,1982,0.14507
mli,1983,0.15592
mli,1984,0.16101
mli,1985,0.15935
mli,1986,0.18484
mli,1987,0.20543
mli,1988,0.22002
mli,1989,0.22851
mli,1990,0.2309
mli,1991,0.26182
mli,1992,0.28521
mli,1993,0.29946
mli,1994,0.30436
mli,1995,0.29984
mli,1996,0.32822
mli,1997,0.3468
mli,1998,0.35288
mli,1999,0.34505
mli,2000,0.32368
mli,2001,0.34233
mli,2002,0.35067
mli,2003,0.34725
mli,2004,0.33188
mli,2005,0.30509
mli,2006,0.31699
mli,2007,0.32007
mli,2008,0.31362
mli,2009,0.29753
mli,2010,0.27259
mli,2011,0.28214
mli,2012,0.28458
mli,2013,0.27866
mli,2014,0.26362
mli,2015,0.23994
mli,2016,0.24685
mli,2017,0.24681
mli,2018,0.2406
mli,2019,0.22975
mli,2020,0.21481
mlt,1960,1.08997
mlt,1961,1.12048
mlt,1962,1.12917
mlt,1963,1.13187
mlt,1964,1.1356
mlt,1965,1.13129
mlt,1966,1.19819
mlt,1967,1.25122
mlt,1968,1.27908
mlt,1969,1.28133
mlt,1970,1.25499
mlt,1971,1.33511
mlt,1972,1.38901
mlt,1973,1.4152
mlt,1974,1.40503
mlt,1975,1.3567
mlt,1976,1.38785
mlt,1977,1.39404
mlt,1978,1.3804
mlt,1979,1.35086
mlt,1980,1.31125
mlt,1981,1.37744
mlt,1982,1.41506
mlt,1983,1.41168
mlt,1984,1.36536
mlt,1985,1.28465
mlt,1986,1.37044
mlt,1987,1.44592
mlt,1988,1.50208
mlt,1989,1.53099
mlt,1990,1.5309
mlt,1991,1.60288
mlt,1992,1.65682
mlt,1993,1.6885
mlt,1994,1.69567
mlt,1995,1.68082
mlt,1996,1.73624
mlt,1997,1.77019
mlt,1998,1.79544
mlt,1999,1.82184
mlt,2000,1.85697
mlt,2001,1.97102
mlt,2002,2.07837
mlt,2003,2.16562
mlt,2004,2.22258
mlt,2005,2.24476
mlt,2006,2.34113
mlt,2007,2.40503
mlt,2008,2.44373
mlt,2009,2.47418
mlt,2010,2.51255
mlt,2011,2.64538
mlt,2012,2.76261
mlt,2013,2.84439
mlt,2014,2.88521
mlt,2015,2.91191
mlt,2016,3.07225
mlt,2017,3.23013
mlt,2018,3.38762
mlt,2019,3.53062
mlt,2020,3.66182
mmr,1960,0.20157
mmr,1961,0.21771
mmr,1962,0.22792
mmr,1963,0.2311
mmr,1964,0.22637
mmr,1965,0.21272
mmr,1966,0.22938
mmr,1967,0.24019
mmr,1968,0.24377
mmr,1969,0.23916
mmr,1970,0.22541
mmr,1971,0.24209
mmr,1972,0.25315
mmr,1973,0.25714
mmr,1974,0.25292
mmr,1975,0.23959
mmr,1976,0.25682
mmr,1977,0.26761
mmr,1978,0.27139
mmr,1979,0.26792
mmr,1980,0.25648
mmr,1981,0.27671
mmr,1982,0.29071
mmr,1983,0.29674
mmr,1984,0.29368
mmr,1985,0.28084
mmr,1986,0.30063
mmr,1987,0.3141
mmr,1988,0.31953
mmr,1989,0.31566
mmr,1990,0.30171
mmr,1991,0.32264
mmr,1992,0.33599
mmr,1993,0.3413
mmr,1994,0.33869
mmr,1995,0.32752
mmr,1996,0.35431
mmr,1997,0.37399
mmr,1998,0.38392
mmr,1999,0.38222
mmr,2000,0.36825
mmr,2001,0.39431
mmr,2002,0.4118
mmr,2003,0.41956
mmr,2004,0.41715
mmr,2005,0.40397
mmr,2006,0.43412
mmr,2007,0.45542
mmr,2008,0.46607
mmr,2009,0.4653
mmr,2010,0.4525
mmr,2011,0.4868
mmr,2012,0.51205
mmr,2013,0.52531
mmr,2014,0.52465
mmr,2015,0.50945
mmr,2016,0.54133
mmr,2017,0.56284
mmr,2018,0.57208
mmr,2019,0.56777
mmr,2020,0.54958
mne,1960,0.76189
mne,1961,0.79114
mne,1962,0.80426
mne,1963,0.79934
mne,1964,0.77927
mne,1965,0.74306
mne,1966,0.78367
mne,1967,0.81317
mne,1968,0.82875
mne,1969,0.82766
mne,1970,0.80666
mne,1971,0.83528
mne,1972,0.84864
mne,1973,0.84574
mne,1974,0.82571
mne,1975,0.79303
mne,1976,0.82615
mne,1977,0.84621
mne,1978,0.85463
mne,1979,0.85668
mne,1980,0.85198
mne,1981,0.92086
mne,1982,0.9762
mne,1983,1.01881
mne,1984,1.05026
mne,1985,1.07098
mne,1986,1.15548
mne,1987,1.2276
mne,1988,1.27743
mne,1989,1.29778
mne,1990,1.28173
mne,1991,1.3222
mne,1992,1.34046
mne,1993,1.33253
