geo,time,se_sec_ages
nam,1994,14
nam,1995,14
nam,1996,14
nam,1997,14
nam,1998,14
nam,1999,14
nam,2000,14
nam,2001,14
nam,2002,14
nam,2003,14
nam,2004,14
nam,2005,14
nam,2006,14
nam,2007,14
nam,2008,14
nam,2009,14
nam,2010,14
nam,2011,14
nam,2012,14
nam,2013,14
nam,2014,14
nam,2015,14
nam,2016,14
nam,2017,14
nam,2018,14
nam,2019,14
nam,2020,14
nam,2021,14
ncl,1988,11
ncl,1989,11
ncl,1990,11
ncl,1991,11
ncl,1992,11
ncl,1993,11
ncl,1994,11
ncl,1995,11
ncl,1996,11
ncl,1997,11
ncl,1998,11
ncl,1999,11
ncl,2017,11
ncl,2018,11
ncl,2019,11
ncl,2020,11
ncl,2021,11
ner,1970,13
ner,1971,13
ner,1972,13
ner,1973,13
ner,1974,13
ner,1975,13
ner,1976,13
ner,1977,13
ner,1978,13
ner,1979,13
ner,1980,13
ner,1981,13
ner,1982,13
ner,1983,13
ner,1984,13
ner,1985,13
ner,1986,13
ner,1987,13
ner,1988,13
ner,1989,13
ner,1990,13
ner,1991,13
ner,1992,13
ner,1993,13
ner,1994,13
ner,1995,13
ner,1996,13
ner,1997,13
ner,1998,13
ner,1999,13
ner,2000,13
ner,2001,13
ner,2002,13
ner,2003,13
ner,2004,13
ner,2005,13
ner,2006,13
ner,2007,13
ner,2008,13
ner,2009,13
ner,2010,13
ner,2011,13
ner,2012,13
ner,2013,13
ner,2014,13
ner,2015,13
ner,2016,13
ner,2017,13
ner,2018,13
ner,2019,13
ner,2020,13
ner,2021,13
nga,1970,12
nga,1971,12
nga,1972,12
nga,1973,12
nga,1974,12
nga,1975,12
nga,1976,12
nga,1977,12
nga,1978,12
nga,1979,12
nga,1980,12
nga,1981,12
nga,1982,12
nga,1983,12
nga,1984,12
nga,1985,12
nga,1986,12
nga,1987,12
nga,1988,12
nga,1989,12
nga,1990,12
nga,1991,12
nga,1992,12
nga,1993,12
nga,1994,12
nga,1995,12
nga,1996,12
nga,1997,12
nga,1998,12
nga,1999,12
nga,2000,12
nga,2001,12
nga,2002,12
nga,2003,12
nga,2004,12
nga,2005,12
nga,2006,12
nga,2007,12
nga,2008,12
nga,2009,12
nga,2010,12
nga,2011,12
nga,2012,12
nga,2013,12
nga,2014,12
nga,2015,12
nga,2016,12
nga,2017,12
nga,2018,12
nga,2019,12
nga,2020,12
nga,2021,12
nic,1970,13
nic,1971,13
nic,1972,13
nic,1973,13
nic,1974,13
nic,1975,13
nic,1976,13
nic,1977,13
nic,1978,13
nic,1979,13
nic,1980,13
nic,1981,13
nic,1982,13
nic,1983,13
nic,1984,13
nic,1985,13
nic,1986,13
nic,1987,13
nic,1988,13
nic,1989,13
nic,1990,13
nic,1991,13
nic,1992,13
nic,1993,13
nic,1994,13
nic,1995,13
nic,1996,13
nic,1997,13
nic,1998,13
nic,1999,13
nic,2000,13
nic,2001,13
nic,2002,13
nic,2003,13
nic,2004,13
nic,2005,13
nic,2006,12
nic,2007,12
nic,2008,12
nic,2009,12
nic,2010,12
nic,2011,12
nic,2012,12
nic,2013,12
nic,2014,12
nic,2015,12
nic,2016,12
nic,2017,12
nic,2018,12
nic,2019,12
nic,2020,12
nic,2021,12
nld,1970,12
nld,1971,12
nld,1972,12
nld,1973,12
nld,1974,12
nld,1975,12
nld,1976,12
nld,1977,12
nld,1978,12
nld,1979,12
nld,1980,12
nld,1981,12
nld,1982,12
nld,1983,12
nld,1984,12
nld,1985,12
nld,1986,12
nld,1987,12
nld,1988,12
nld,1989,12
nld,1990,12
nld,1991,12
nld,1992,12
nld,1993,12
nld,1994,12
nld,1995,12
nld,1996,12
nld,1997,12
nld,1998,12
nld,1999,12
nld,2000,12
nld,2001,12
nld,2002,12
nld,2003,12
nld,2004,12
nld,2005,12
nld,2006,12
nld,2007,12
nld,2008,12
nld,2009,12
nld,2010,12
nld,2011,12
nld,2012,12
nld,2013,12
nld,2014,12
nld,2015,12
nld,2016,12
nld,2017,12
nld,2018,12
nld,2019,12
nld,2020,12
nld,2021,12
nld_curacao,1999,12
nld_curacao,2000,12
nld_curacao,2001,12
nld_curacao,2002,12
nld_curacao,2003,12
nld_curacao,2004,12
nld_curacao,2005,12
nld_curacao,2006,12
nld_curacao,2007,12
nld_curacao,2008,12
nld_curacao,2009,12
nld_curacao,2010,12
nld_curacao,2011,12
nld_curacao,2012,12
nld_curacao,2013,12
nld_curacao,2014,12
nld_curacao,2015,12
nld_curacao,2016,12
nld_curacao,2017,12
nld_curacao,2018,12
nld_curacao,2019,12
nld_curacao,2020,12
nld_curacao,2021,12
nor,1970,13
nor,1971,13
nor,1972,13
nor,1973,13
nor,1974,13
nor,1975,13
nor,1976,13
nor,1977,13
nor,1978,13
nor,1979,13
nor,1980,13
nor,1981,13
nor,1982,13
nor,1983,13
nor,1984,13
nor,1985,13
nor,1986,13
nor,1987,13
nor,1988,13
nor,1989,13
nor,1990,13
nor,1991,13
nor,1992,13
nor,1993,13
nor,1994,13
nor,1995,13
nor,1996,13
nor,1997,13
nor,1998,13
nor,1999,13
nor,2000,13
nor,2001,13
nor,2002,13
nor,2003,13
nor,2004,13
nor,2005,13
nor,2006,13
nor,2007,13
nor,2008,13
nor,2009,13
nor,2010,13
nor,2011,13
nor,2012,13
nor,2013,13
nor,2014,13
nor,2015,13
nor,2016,13
nor,2017,13
nor,2018,13
nor,2019,13
nor,2020,13
nor,2021,13
npl,1970,11
npl,1971,11
npl,1981,11
npl,1982,11
npl,1983,11
npl,1984,11
npl,1985,11
npl,1986,11
npl,1987,11
npl,1988,11
npl,1989,11
npl,1990,11
npl,1991,11
npl,1992,11
npl,1993,11
npl,1994,11
npl,1995,11
npl,1996,11
npl,1997,11
npl,1998,11
npl,1999,11
npl,2000,11
npl,2001,11
npl,2002,11
npl,2003,10
npl,2004,10
npl,2005,10
npl,2006,10
npl,2007,10
npl,2008,10
npl,2009,10
npl,2010,10
npl,2011,10
npl,2012,10
npl,2013,10
npl,2014,10
npl,2015,10
npl,2016,10
npl,2017,10
npl,2018,10
npl,2019,10
npl,2020,10
npl,2021,10
nru,1970,13
nru,1971,13
nru,1972,13
nru,1973,13
nru,1974,13
nru,1975,13
nru,1976,13
nru,1977,13
nru,1978,13
nru,1979,13
nru,1980,13
nru,1981,13
nru,1982,13
nru,1983,13
nru,1984,13
nru,1985,12
nru,1986,12
nru,1987,12
nru,1988,12
nru,1989,12
nru,1990,12
nru,1991,12
nru,1992,12
nru,1993,12
nru,1994,12
nru,1995,12
nru,1996,12
nru,1997,12
nru,1998,12
nru,1999,12
nru,2000,12
nru,2001,12
nru,2002,12
nru,2003,12
nru,2004,12
nru,2005,12
nru,2006,12
nru,2007,12
nru,2008,12
nru,2009,12
nru,2010,12
nru,2011,12
nru,2012,12
nru,2013,12
nru,2014,12
nru,2015,12
nru,2016,12
nru,2017,12
nru,2018,12
nru,2019,12
nru,2020,12
nru,2021,12
nzl,1970,11
nzl,1971,11
nzl,1972,11
nzl,1973,11
nzl,1974,11
nzl,1975,11
nzl,1976,11
nzl,1977,11
nzl,1978,11
nzl,1979,11
nzl,1980,11
nzl,1981,11
nzl,1982,11
nzl,1983,11
nzl,1984,11
nzl,1985,11
nzl,1986,11
nzl,1987,11
nzl,1988,11
nzl,1989,11
nzl,1990,11
nzl,1991,11
nzl,1992,11
nzl,1993,11
nzl,1994,11
nzl,1995,11
nzl,1996,11
nzl,1997,11
nzl,1998,11
nzl,1999,11
nzl,2000,11
nzl,2001,11
nzl,2002,11
nzl,2003,11
nzl,2004,11
nzl,2005,11
nzl,2006,11
nzl,2007,11
nzl,2008,11
nzl,2009,11
nzl,2010,11
nzl,2011,11
nzl,2012,11
nzl,2013,11
nzl,2014,11
nzl,2015,11
nzl,2016,11
nzl,2017,11
nzl,2018,11
nzl,2019,11
nzl,2020,11
nzl,2021,11
omn,1970,12
omn,1971,12
omn,1972,12
omn,1973,12
omn,1974,12
omn,1975,12
omn,1976,12
omn,1977,12
omn,1978,12
omn,1979,12
omn,1980,12
omn,1981,12
omn,1982,12
omn,1983,12
omn,1984,12
omn,1985,12
omn,1986,12
omn,1987,12
omn,1988,12
omn,1989,12
omn,1990,12
omn,1991,12
omn,1992,12
omn,1993,12
omn,1994,12
omn,1995,12
omn,1996,12
omn,1997,12
omn,1998,12
omn,1999,12
omn,2000,12
omn,2001,12
omn,2002,12
omn,2003,12
omn,2004,12
omn,2005,12
omn,2006,12
omn,2007,12
omn,2008,12
omn,2009,12
omn,2010,12
omn,2011,12
omn,2012,12
omn,2013,12
omn,2014,12
omn,2015,12
omn,2016,12
omn,2017,12
omn,2018,10
omn,2019,10
omn,2020,10
omn,2021,10
pak,1970,10
pak,1971,10
pak,1972,10
pak,1973,10
pak,1974,10
pak,1975,10
pak,1976,10
pak,1977,10
pak,1978,10
pak,1979,10
pak,1980,10
pak,1981,10
pak,1982,10
pak,1983,10
pak,1984,10
pak,1985,10
pak,1986,10
pak,1987,10
pak,1988,10
pak,1989,10
pak,1990,10
pak,1991,10
pak,1992,10
pak,1993,10
pak,1994,10
pak,1995,10
pak,1996,10
pak,1997,10
pak,1998,10
pak,1999,10
pak,2000,10
pak,2001,10
pak,2002,10
pak,2003,10
pak,2004,10
pak,2005,10
pak,2006,10
pak,2007,10
pak,2008,10
pak,2009,10
pak,2010,10
pak,2011,10
pak,2012,10
pak,2013,10
pak,2014,10
pak,2015,10
pak,2016,10
pak,2017,10
pak,2018,10
pak,2019,10
pak,2020,10
pak,2021,10
pan,1970,12
pan,1971,12
pan,1972,12
pan,1973,12
pan,1974,12
pan,1975,12
pan,1976,12
pan,1977,12
pan,1978,12
pan,1979,12
pan,1980,12
pan,1981,12
pan,1982,12
pan,1983,12
pan,1984,12
pan,1985,12
pan,1986,12
pan,1987,12
pan,1988,12
pan,1989,12
pan,1990,12
pan,1991,12
pan,1992,12
pan,1993,12
pan,1994,12
pan,1995,12
pan,1996,12
pan,1997,12
pan,1998,12
pan,1999,12
pan,2000,12
pan,2001,12
pan,2002,12
pan,2003,12
pan,2004,12
pan,2005,12
pan,2006,12
pan,2007,12
pan,2008,12
pan,2009,12
pan,2010,12
pan,2011,12
pan,2012,12
pan,2013,12
pan,2014,12
pan,2015,12
pan,2016,12
pan,2017,12
pan,2018,12
pan,2019,12
pan,2020,12
pan,2021,12
per,1970,12
per,1971,12
per,1972,12
per,1973,12
per,1974,12
per,1975,12
per,1976,12
per,1977,12
per,1978,12
per,1979,12
per,1980,12
per,1981,12
per,1982,12
per,1983,12
per,1984,12
per,1985,12
per,1986,12
per,1987,12
per,1988,12
per,1989,12
per,1990,12
per,1991,12
per,1992,12
per,1993,12
per,1994,12
per,1995,12
per,1996,12
per,1997,12
per,1998,12
per,1999,12
per,2000,12
per,2001,12
per,2002,12
per,2003,12
per,2004,12
per,2005,12
per,2006,12
per,2007,12
per,2008,12
per,2009,12
per,2010,12
per,2011,12
per,2012,12
per,2013,12
per,2014,12
per,2015,12
per,2016,12
per,2017,12
per,2018,12
per,2019,12
per,2020,12
per,2021,12
phl,1970,13
phl,1971,13
phl,1972,13
phl,1973,13
phl,1974,13
phl,1975,13
phl,1976,13
phl,1977,13
phl,1978,13
phl,1979,13
phl,1980,13
phl,1981,13
phl,1982,13
phl,1983,13
phl,1984,13
phl,1985,13
phl,1986,13
phl,1987,13
phl,1988,13
phl,1989,13
phl,1990,13
phl,1991,13
phl,1992,13
phl,1993,13
phl,1994,13
phl,1995,13
phl,1996,13
phl,1997,13
phl,1998,12
phl,1999,12
phl,2000,12
phl,2001,12
phl,2002,12
phl,2003,12
phl,2004,12
phl,2005,12
phl,2006,12
phl,2007,12
phl,2008,12
phl,2009,12
phl,2010,12
phl,2011,12
phl,2012,12
phl,2013,12
phl,2014,12
phl,2015,12
phl,2016,12
phl,2017,12
phl,2018,12
phl,2019,12
phl,2020,12
plw,1970,11
plw,1971,11
plw,1972,11
plw,1973,11
plw,1974,11
plw,1975,11
plw,1976,11
plw,1977,11
plw,1978,11
plw,1979,11
plw,1980,11
plw,1981,11
plw,1982,11
plw,1983,11
plw,1984,11
plw,1985,11
plw,1986,11
plw,1987,11
plw,1988,11
plw,1989,11
plw,1990,11
plw,1991,11
plw,1992,11
plw,1993,11
plw,1994,11
plw,1995,11
plw,1996,11
plw,1997,11
plw,1998,11
plw,1999,11
plw,2000,11
plw,2001,11
plw,2002,11
plw,2003,11
plw,2004,11
plw,2005,11
plw,2006,11
plw,2007,11
plw,2008,11
plw,2009,11
plw,2010,11
plw,2011,12
plw,2012,12
plw,2013,12
plw,2014,12
plw,2015,12
plw,2016,12
plw,2017,12
plw,2018,12
plw,2019,12
plw,2020,12
plw,2021,12
png,1970,13
png,1971,13
png,1972,13
png,1973,13
png,1974,13
png,1975,13
png,1976,13
png,1977,13
png,1978,13
png,1979,13
png,1980,13
png,1981,13
png,1982,13
png,1983,13
png,1984,13
png,1985,13
png,1986,13
png,1987,13
png,1988,13
png,1989,13
png,1990,13
png,1991,13
png,1992,13
png,1993,13
png,1994,13
png,1995,13
png,1996,13
png,1997,13
png,1998,13
png,1999,13
png,2000,13
png,2001,13
png,2002,13
png,2003,13
png,2004,13
png,2005,13
png,2006,13
png,2007,13
png,2008,13
png,2009,13
png,2010,13
png,2011,13
png,2012,13
png,2013,13
png,2014,13
png,2015,13
png,2016,13
png,2017,13
png,2018,13
png,2019,13
png,2020,13
png,2021,13
pol,1970,13
pol,1971,13
pol,1972,13
pol,1973,13
pol,1974,13
pol,1975,13
pol,1976,13
pol,1977,13
pol,1978,13
pol,1979,13
pol,1980,13
pol,1981,13
pol,1982,13
pol,1983,13
pol,1984,13
pol,1985,13
pol,1986,13
pol,1987,13
pol,1988,13
pol,1989,13
pol,1990,13
pol,1991,13
pol,1992,13
pol,1993,13
pol,1994,13
pol,1995,13
pol,1996,13
pol,1997,13
pol,1998,13
pol,1999,13
pol,2000,13
pol,2001,13
pol,2002,13
pol,2003,13
pol,2004,13
pol,2005,13
pol,2006,13
pol,2007,13
pol,2008,13
pol,2009,13
pol,2010,13
pol,2011,13
pol,2012,13
pol,2013,13
pol,2014,13
pol,2015,13
pol,2016,13
pol,2017,13
pol,2018,13
pol,2019,13
pol,2020,13
pol,2021,13
pri,1997,12
pri,1998,12
pri,1999,12
pri,2000,12
pri,2001,12
pri,2002,12
pri,2003,12
pri,2004,12
pri,2005,12
pri,2006,12
pri,2007,12
pri,2008,12
pri,2009,12
pri,2010,12
pri,2011,12
pri,2012,12
pri,2013,12
pri,2014,12
pri,2015,12
pri,2016,12
pri,2017,12
pri,2018,12
pri,2019,12
pri,2020,12
pri,2021,12
prk,1970,10
prk,1971,10
prk,1972,10
prk,1973,10
prk,1974,10
prk,1975,10
prk,1976,10
prk,1977,10
prk,1978,10
prk,1979,10
prk,1980,10
prk,1981,10
prk,1982,10
prk,1983,10
prk,1984,10
prk,1985,10
prk,1986,10
prk,1987,10
prk,1988,10
prk,1989,10
prk,1990,10
prk,1991,10
prk,1992,10
prk,1993,10
prk,1994,10
prk,1995,10
prk,1996,10
prk,1997,10
prk,1998,11
prk,1999,11
prk,2000,11
prk,2001,11
prk,2002,11
prk,2003,11
prk,2004,11
prk,2005,11
prk,2006,11
prk,2007,11
prk,2008,11
prk,2009,11
prk,2010,11
prk,2011,11
prk,2012,11
prk,2013,11
prk,2014,12
prk,2015,12
prk,2016,12
prk,2017,12
prk,2018,12
prk,2019,12
prk,2020,12
prt,1970,12
prt,1971,12
prt,1972,12
prt,1973,12
prt,1974,12
prt,1975,12
prt,1976,12
prt,1977,12
prt,1978,12
prt,1979,12
prt,1980,12
prt,1981,12
prt,1982,12
prt,1983,12
prt,1984,12
prt,1985,12
prt,1986,12
prt,1987,12
prt,1988,12
prt,1989,12
prt,1990,12
prt,1991,12
prt,1992,12
prt,1993,12
prt,1994,12
prt,1995,12
prt,1996,12
prt,1997,12
prt,1998,12
prt,1999,12
prt,2000,12
prt,2001,12
prt,2002,12
prt,2003,12
prt,2004,12
prt,2005,12
prt,2006,12
prt,2007,12
prt,2008,12
prt,2009,12
prt,2010,12
prt,2011,12
prt,2012,12
prt,2013,12
prt,2014,12
prt,2015,12
prt,2016,12
prt,2017,12
prt,2018,12
prt,2019,12
prt,2020,12
prt,2021,12
pry,1970,13
pry,1971,13
pry,1972,12
pry,1973,13
pry,1974,13
pry,1975,13
pry,1976,13
pry,1977,13
pry,1978,13
pry,1979,13
pry,1980,13
pry,1981,13
pry,1982,12
pry,1983,13
pry,1984,13
pry,1985,13
pry,1986,13
pry,1987,13
pry,1988,13
pry,1989,13
pry,1990,13
pry,1991,13
pry,1992,12
pry,1993,13
pry,1994,12
pry,1995,12
pry,1996,12
pry,1997,12
pry,1998,12
pry,1999,12
pry,2000,12
pry,2001,12
pry,2002,12
pry,2003,12
pry,2004,12
pry,2005,12
pry,2006,12
pry,2007,12
pry,2008,12
pry,2009,12
pry,2010,12
pry,2011,12
pry,2012,12
pry,2013,12
pry,2014,12
pry,2015,12
pry,2016,12
pry,2017,12
pry,2018,12
pry,2019,12
pry,2020,12
pry,2021,12
pse,1970,10
pse,1971,10
pse,1972,10
pse,1973,10
pse,1974,10
pse,1975,10
pse,1976,10
pse,1977,10
pse,1978,10
pse,1979,10
pse,1980,10
pse,1981,10
pse,1982,10
pse,1983,10
pse,1984,10
pse,1985,10
pse,1986,10
pse,1987,10
pse,1988,10
pse,1989,10
pse,1990,10
pse,1991,10
pse,1992,10
pse,1993,10
pse,1994,10
pse,1995,10
pse,1996,10
pse,1997,10
pse,1998,10
pse,1999,10
pse,2000,10
pse,2001,10
pse,2002,10
pse,2003,10
pse,2004,10
pse,2005,10
pse,2006,10
pse,2007,10
pse,2008,10
pse,2009,10
pse,2010,10
pse,2011,10
pse,2012,10
pse,2013,10
pse,2014,10
pse,2015,10
pse,2016,10
pse,2017,10
pse,2018,10
pse,2019,10
pse,2020,10
pyf,1989,11
pyf,1990,11
pyf,1991,11
pyf,1992,11
pyf,1993,11
pyf,1994,11
pyf,1995,11
pyf,1996,11
pyf,1997,11
pyf,2017,11
pyf,2018,11
pyf,2019,11
pyf,2020,11
pyf,2021,11
qat,1970,12
qat,1971,12
qat,1972,12
qat,1973,12
qat,1974,12
qat,1975,12
qat,1976,12
qat,1977,12
qat,1978,12
qat,1979,12
qat,1980,12
qat,1981,12
qat,1982,12
qat,1983,12
qat,1984,12
qat,1985,12
qat,1986,12
qat,1987,12
qat,1988,12
qat,1989,12
qat,1990,12
qat,1991,12
qat,1992,12
qat,1993,12
qat,1994,12
qat,1995,12
qat,1996,12
qat,1997,12
qat,1998,12
qat,1999,12
qat,2000,12
qat,2001,12
qat,2002,12
qat,2003,12
qat,2004,12
qat,2005,12
qat,2006,12
qat,2007,12
qat,2008,12
qat,2009,12
qat,2010,12
qat,2011,12
qat,2012,12
qat,2013,12
qat,2014,12
qat,2015,12
qat,2016,12
qat,2017,12
qat,2018,12
qat,2019,12
qat,2020,12
qat,2021,12
rou,1970,11
rou,1971,11
rou,1972,11
rou,1973,11
rou,1974,11
rou,1975,11
rou,1976,11
rou,1977,11
rou,1978,11
rou,1979,11
rou,1980,11
rou,1981,11
rou,1982,11
rou,1983,11
rou,1984,11
rou,1985,11
rou,1986,11
rou,1987,11
rou,1988,11
rou,1989,11
rou,1990,11
rou,1991,11
rou,1992,11
rou,1993,11
rou,1994,11
rou,1995,11
rou,1996,11
rou,1997,11
rou,1998,11
rou,1999,11
rou,2000,11
rou,2001,11
rou,2002,11
rou,2003,11
rou,2004,11
rou,2005,11
rou,2006,11
rou,2007,11
rou,2008,11
rou,2009,11
rou,2010,11
rou,2011,11
rou,2012,11
rou,2013,11
rou,2014,11
rou,2015,11
rou,2016,11
rou,2017,11
rou,2018,11
rou,2019,11
rou,2020,11
rou,2021,11
rus,1970,10
rus,1971,10
rus,1972,10
rus,1973,10
rus,1974,10
rus,1975,10
rus,1976,10
rus,1977,10
rus,1978,10
rus,1979,10
rus,1980,10
rus,1981,10
rus,1982,10
rus,1983,10
rus,1984,10
rus,1985,10
rus,1986,10
rus,1987,10
rus,1988,10
rus,1989,10
rus,1990,10
rus,1991,10
rus,1992,10
rus,1993,10
rus,1994,10
rus,1995,10
rus,1996,10
rus,1997,10
rus,1998,10
rus,1999,10
rus,2000,10
rus,2001,10
rus,2002,10
rus,2003,10
rus,2004,11
rus,2005,11
rus,2006,11
rus,2007,11
rus,2008,11
rus,2009,11
rus,2010,11
rus,2011,11
rus,2012,11
rus,2013,11
rus,2014,11
rus,2015,11
rus,2016,11
rus,2017,11
rus,2018,11
rus,2019,11
rus,2020,11
rus,2021,11
rwa,1970,13
rwa,1971,13
rwa,1972,13
rwa,1973,13
rwa,1974,13
rwa,1975,13
rwa,1976,13
rwa,1977,13
rwa,1978,13
rwa,1979,13
rwa,1980,13
rwa,1981,13
rwa,1982,13
rwa,1983,13
rwa,1984,13
rwa,1985,13
rwa,1986,13
rwa,1987,13
rwa,1988,13
rwa,1989,13
rwa,1990,13
rwa,1991,13
rwa,1992,13
rwa,1993,13
rwa,1994,13
rwa,1995,13
rwa,1996,13
rwa,1997,13
rwa,1998,13
rwa,1999,13
rwa,2000,13
rwa,2001,13
rwa,2002,13
rwa,2003,13
rwa,2004,13
rwa,2005,13
rwa,2006,13
rwa,2007,13
rwa,2008,13
rwa,2009,13
rwa,2010,13
rwa,2011,13
rwa,2012,13
rwa,2013,13
rwa,2014,13
rwa,2015,13
rwa,2016,13
rwa,2017,13
rwa,2018,13
rwa,2019,13
rwa,2020,13
rwa,2021,13
sau,1970,12
sau,1971,12
sau,1972,12
sau,1973,12
sau,1974,12
sau,1975,12
sau,1976,12
sau,1977,12
sau,1978,12
sau,1979,12
sau,1980,12
sau,1981,12
sau,1982,12
sau,1983,12
sau,1984,12
sau,1985,12
sau,1986,12
sau,1987,12
sau,1988,12
sau,1989,12
sau,1990,12
sau,1991,12
sau,1992,12
sau,1993,12
sau,1994,12
sau,1995,12
sau,1996,12
sau,1997,12
sau,1998,12
sau,1999,12
sau,2000,12
sau,2001,12
sau,2002,12
sau,2003,12
sau,2004,12
sau,2005,12
sau,2006,12
sau,2007,12
sau,2008,12
sau,2009,12
sau,2010,12
sau,2011,12
sau,2012,12
sau,2013,12
sau,2014,12
sau,2015,12
sau,2016,12
sau,2017,12
sau,2018,12
sau,2019,12
sau,2020,12
sau,2021,12
sdn,1998,12
sdn,1999,12
sdn,2000,12
sdn,2001,12
sdn,2002,12
sdn,2003,12
sdn,2004,12
sdn,2005,12
sdn,2006,12
sdn,2007,12
sdn,2008,12
sdn,2009,12
sdn,2010,12
sdn,2011,12
sdn,2012,12
sdn,2013,12
sdn,2014,12
sdn,2015,12
sdn,2016,12
sdn,2017,12
sdn,2018,12
sdn,2019,12
sdn,2020,12
sdn,2021,12
sen,1970,12
sen,1971,12
sen,1972,12
sen,1973,12
sen,1974,12
sen,1975,12
sen,1976,12
sen,1977,12
sen,1978,12
sen,1979,12
sen,1980,12
sen,1981,12
sen,1982,12
sen,1983,12
sen,1984,12
sen,1985,12
sen,1986,13
sen,1987,13
sen,1988,13
sen,1989,13
sen,1990,13
sen,1991,13
sen,1992,13
sen,1993,13
sen,1994,13
sen,1995,13
sen,1996,13
sen,1997,13
sen,1998,13
sen,1999,13
sen,2000,13
sen,2001,13
sen,2002,13
sen,2003,13
sen,2004,12
sen,2005,12
sen,2006,12
sen,2007,12
sen,2008,12
sen,2009,12
sen,2010,12
sen,2011,12
sen,2012,12
sen,2013,12
sen,2014,12
sen,2015,12
sen,2016,12
sen,2017,12
sen,2018,12
sen,2019,12
sen,2020,12
sen,2021,12
sgp,1970,12
sgp,1971,12
sgp,1972,12
sgp,1973,12
sgp,1974,12
sgp,1975,12
sgp,1976,12
sgp,1977,12
sgp,1978,12
sgp,1979,12
sgp,1980,12
sgp,1981,12
sgp,1982,12
sgp,1983,12
sgp,1984,12
sgp,1985,12
sgp,1986,12
sgp,1987,12
sgp,1988,12
sgp,1989,12
sgp,1990,12
sgp,1991,12
sgp,1992,12
sgp,1993,12
sgp,1994,12
sgp,1995,12
sgp,1996,12
sgp,1997,12
sgp,1998,12
sgp,1999,12
sgp,2000,12
sgp,2001,12
sgp,2002,12
sgp,2003,12
sgp,2004,12
sgp,2005,12
sgp,2006,12
sgp,2007,12
sgp,2008,12
sgp,2009,12
sgp,2010,12
sgp,2011,12
sgp,2012,12
sgp,2013,12
sgp,2014,12
sgp,2015,12
sgp,2016,12
sgp,2017,12
sgp,2018,12
sgp,2019,12
sgp,2020,12
sgp,2021,12
slb,1970,14
slb,1971,14
slb,1972,14
slb,1973,14
slb,1974,14
slb,1975,14
slb,1976,13
slb,1977,13
slb,1978,13
slb,1979,13
slb,1980,13
slb,1981,13
slb,1982,13
slb,1983,13
slb,1984,13
slb,1985,12
slb,1986,12
slb,1987,12
slb,1988,12
slb,1989,12
slb,1990,12
slb,1991,12
slb,1992,12
slb,1993,12
slb,1994,12
slb,1995,12
slb,1996,12
slb,1997,12
slb,1998,12
slb,1999,12
slb,2000,12
slb,2001,12
slb,2002,12
slb,2003,12
slb,2004,12
slb,2005,12
slb,2006,12
slb,2007,12
slb,2008,12
slb,2009,12
slb,2010,12
slb,2011,12
slb,2012,12
slb,2013,12
slb,2014,12
slb,2015,12
slb,2016,12
slb,2017,12
slb,2018,12
slb,2019,12
slb,2020,12
slb,2021,12
sle,1970,12
sle,1971,12
sle,1972,12
sle,1973,12
sle,1974,12
sle,1975,12
sle,1976,12
sle,1977,12
sle,1978,12
sle,1979,12
sle,1980,12
sle,1981,12
sle,1982,12
sle,1983,12
sle,1984,12
sle,1985,12
sle,1986,12
sle,1987,12
sle,1988,12
sle,1989,12
sle,1990,12
sle,1991,12
sle,1992,12
sle,1993,12
sle,1994,12
sle,1995,12
sle,1996,12
sle,1997,12
sle,1998,12
sle,1999,12
sle,2000,12
sle,2001,12
sle,2002,12
sle,2003,12
sle,2004,12
sle,2005,12
sle,2006,12
sle,2007,12
sle,2008,12
sle,2009,12
sle,2010,12
sle,2011,12
sle,2012,12
sle,2013,12
sle,2014,12
sle,2015,12
sle,2016,12
sle,2017,12
sle,2018,12
sle,2019,12
sle,2020,12
sle,2021,12
slv,1970,13
slv,1971,13
slv,1972,13
slv,1973,13
slv,1974,13
slv,1975,13
slv,1976,13
slv,1977,13
slv,1978,13
slv,1979,13
slv,1980,13
slv,1981,13
slv,1982,13
slv,1983,13
slv,1984,13
slv,1985,13
slv,1986,13
slv,1987,13
slv,1988,13
slv,1989,13
slv,1990,13
slv,1991,13
slv,1992,13
slv,1993,13
slv,1994,13
slv,1995,13
slv,1996,13
slv,1997,13
slv,1998,13
slv,1999,13
slv,2000,13
slv,2001,13
slv,2002,13
slv,2003,13
slv,2004,13
slv,2005,13
slv,2006,13
slv,2007,13
slv,2008,13
slv,2009,13
slv,2010,13
slv,2011,13
slv,2012,13
slv,2013,13
slv,2014,13
slv,2015,13
slv,2016,13
slv,2017,13
slv,2018,13
slv,2019,13
slv,2020,13
slv,2021,13
smr,1970,11
smr,1971,11
smr,1972,11
smr,1973,11
smr,1974,11
smr,1975,11
smr,1976,11
smr,1977,11
smr,1978,11
smr,1979,11
smr,1980,11
smr,1981,11
smr,1982,11
smr,1983,11
smr,1984,11
smr,1985,11
smr,1986,11
smr,1987,11
smr,1988,11
smr,1989,11
smr,1990,11
smr,1991,11
smr,1992,11
smr,1993,11
smr,1994,11
smr,1995,11
smr,1996,11
smr,1997,11
smr,1998,11
smr,1999,11
smr,2000,11
smr,2001,11
smr,2002,11
smr,2003,11
smr,2004,11
smr,2005,11
smr,2006,11
smr,2007,11
smr,2008,11
smr,2009,11
smr,2010,11
smr,2011,11
smr,2012,11
smr,2013,11
