geo,time,en_co2_othx_zs
tkm,2008,17.9837
tkm,2009,18.42211
tkm,2010,17.94376
tkm,2011,17.8213
tkm,2012,18.00874
tkm,2013,17.7279
tkm,2014,17.28358
tto,1971,0
tto,1972,0
tto,1973,0
tto,1974,0
tto,1975,0
tto,1976,0
tto,1977,0
tto,1978,0
tto,1979,0
tto,1980,0.15699
tto,1981,0
tto,1982,0
tto,1983,0
tto,1984,0.14815
tto,1985,0
tto,1986,0
tto,1987,0
tto,1988,0
tto,1989,0
tto,1990,0
tto,1991,0
tto,1992,0.4896
tto,1993,0.50826
tto,1994,0
tto,1995,0
tto,1996,0
tto,1997,0
tto,1998,0.10549
tto,1999,0
tto,2000,0
tto,2001,0
tto,2002,0
tto,2003,0
tto,2004,0
tto,2005,0
tto,2006,0
tto,2007,0
tto,2008,0
tto,2009,0.04958
tto,2010,0
tto,2011,-0.04496
tto,2012,0
tto,2013,0
tto,2014,0
tun,1971,7.7957
tun,1972,7.24638
tun,1973,7.32861
tun,1974,7.11297
tun,1975,7.2314
tun,1976,7.01754
tun,1977,6.62021
tun,1978,6.07029
tun,1979,5.60109
tun,1980,5.42929
tun,1981,5.28256
tun,1982,5.67465
tun,1983,5.15351
tun,1984,5.21277
tun,1985,5.2795
tun,1986,5.34274
tun,1987,5.61685
tun,1988,5.27778
tun,1989,5.23156
tun,1990,5.57834
tun,1991,5.82602
tun,1992,5.72289
tun,1993,5.9854
tun,1994,6.52647
tun,1995,6.55738
tun,1996,6.49966
tun,1997,5.83658
tun,1998,5.84214
tun,1999,5.68384
tun,2000,5.95576
tun,2001,5.78378
tun,2002,5.18359
tun,2003,5.45554
tun,2004,5.51471
tun,2005,5.547
tun,2006,5.20833
tun,2007,4.95947
tun,2008,5.41568
tun,2009,5.01656
tun,2010,4.55131
tun,2011,4.40647
tun,2012,4.30337
tun,2013,4.35518
tun,2014,4.43822
tur,1960,2.44484
tur,1961,3.47349
tur,1962,3.83162
tur,1963,4.73139
tur,1964,4.58633
tur,1965,4.99577
tur,1966,4.95413
tur,1967,5.71332
tur,1968,5.67576
tur,1969,5.41619
tur,1970,4.99081
tur,1971,4.91253
tur,1972,4.50561
tur,1973,4.64455
tur,1974,4.68354
tur,1975,4.89686
tur,1976,4.99475
tur,1977,5.69094
tur,1978,3.66972
tur,1979,3.37478
tur,1980,3.95638
tur,1981,4.1327
tur,1982,4.74349
tur,1983,4.8025
tur,1984,4.6729
tur,1985,4.72796
tur,1986,4.27673
tur,1987,4.764
tur,1988,5.02942
tur,1989,4.36439
tur,1990,4.64092
tur,1991,4.51418
tur,1992,4.44626
tur,1993,5.157
tur,1994,5.24033
tur,1995,5.14425
tur,1996,4.84092
tur,1997,4.5844
tur,1998,4.52233
tur,1999,4.65656
tur,2000,4.08468
tur,2001,4.49143
tur,2002,4.6514
tur,2003,3.97831
tur,2004,4.38478
tur,2005,4.24164
tur,2006,4.08734
tur,2007,4.04189
tur,2008,6.29672
tur,2009,5.41941
tur,2010,5.36589
tur,2011,5.49528
tur,2012,3.82265
tur,2013,3.79577
tur,2014,3.70551
tza,1971,0.71429
tza,1972,0.60976
tza,1973,0
tza,1974,0.66667
tza,1975,0.71429
tza,1976,0
tza,1977,0.71942
tza,1978,0
tza,1979,0.65789
tza,1980,0
tza,1981,0
tza,1982,0
tza,1983,0
tza,1984,0
tza,1985,0
tza,1986,0
tza,1987,0
tza,1988,0
tza,1989,0
tza,1990,0
tza,1991,0
tza,1992,0
tza,1993,0
tza,1994,0
tza,1995,4.81928
tza,1996,3.61011
tza,1997,3.04183
tza,1998,2.52101
tza,1999,5.50459
tza,2000,2.68199
tza,2001,2.89855
tza,2002,1.5873
tza,2003,1.51976
tza,2004,1.31291
tza,2005,1.18812
tza,2006,0.55659
tza,2007,0.76923
tza,2008,1.12782
tza,2009,0.78431
tza,2010,0.81566
tza,2011,0.76531
tza,2012,0.60423
tza,2013,0.58366
tza,2014,0.67502
ukr,1990,3.86124
ukr,1991,3.6658
ukr,1992,2.13872
ukr,1993,1.95231
ukr,1994,1.91699
ukr,1995,1.66031
ukr,1996,1.42803
ukr,1997,1.59344
ukr,1998,1.49483
ukr,1999,1.2439
ukr,2000,1.29831
ukr,2001,1.24513
ukr,2002,1.32558
ukr,2003,1.25324
ukr,2004,1.6565
ukr,2005,2.72854
ukr,2006,1.52892
ukr,2007,1.35429
ukr,2008,1.49259
ukr,2009,1.6517
ukr,2010,1.61115
ukr,2011,1.7176
ukr,2012,1.69448
ukr,2013,1.82628
ukr,2014,1.86861
ury,1971,4.5098
ury,1972,3.2316
ury,1973,4.02299
ury,1974,3.97614
ury,1975,4.3152
ury,1976,4.21245
ury,1977,5.01859
ury,1978,6.04396
ury,1979,5.04202
ury,1980,10.67416
ury,1981,11.27349
ury,1982,10.76233
ury,1983,12.84916
ury,1984,14.01869
ury,1985,15.61462
ury,1986,14.52703
ury,1987,12.04819
ury,1988,10.07026
ury,1989,9.52381
ury,1990,11.66667
ury,1991,11.13801
ury,1992,10.86475
ury,1993,11.79245
ury,1994,13.74046
ury,1995,12.52847
ury,1996,11.89084
ury,1997,11.17534
ury,1998,11.21495
ury,1999,9.21875
ury,2000,11.00196
ury,2001,11.89427
ury,2002,12.53012
ury,2003,13.02211
ury,2004,10.57692
ury,2005,10.67961
ury,2006,9.375
ury,2007,10.05386
ury,2008,7.76439
ury,2009,7.24832
ury,2010,8.55705
ury,2011,7.06371
ury,2012,5.99022
ury,2013,7.173
ury,2014,7.97448
usa,1960,1.90818
usa,1961,1.89197
usa,1962,1.82961
usa,1963,1.70531
usa,1964,1.54539
usa,1965,1.49231
usa,1966,1.36875
usa,1967,1.21612
usa,1968,1.2216
usa,1969,1.15227
usa,1970,1.09926
usa,1971,1.81573
usa,1972,1.67131
usa,1973,1.58079
usa,1974,1.80745
usa,1975,1.97223
usa,1976,1.78212
usa,1977,1.48619
usa,1978,1.48758
usa,1979,1.79941
usa,1980,1.2936
usa,1981,1.3119
usa,1982,1.26308
usa,1983,1.45673
usa,1984,1.41408
usa,1985,1.54664
usa,1986,1.50153
usa,1987,1.40512
usa,1988,1.38846
usa,1989,1.33895
usa,1990,1.38096
usa,1991,1.34392
usa,1992,0.97889
usa,1993,0.90831
usa,1994,0.91073
usa,1995,0.90259
usa,1996,0.89736
usa,1997,0.87816
usa,1998,0.80407
usa,1999,0.75868
usa,2000,0.78563
usa,2001,0.84869
usa,2002,0.90898
usa,2003,0.80348
usa,2004,0.98474
usa,2005,0.96348
usa,2006,1.07218
usa,2007,0.98103
usa,2008,0.97177
usa,2009,0.97756
usa,2010,0.95997
usa,2011,0.89482
usa,2012,0.93178
usa,2013,0.97175
usa,2014,0.94393
uzb,1990,53.92584
uzb,1991,53.5203
uzb,1992,50.60273
uzb,1993,52.56776
uzb,1994,55.08036
uzb,1995,9.33996
uzb,1996,5.87743
uzb,1997,5.33375
uzb,1998,4.55997
uzb,1999,4.53228
uzb,2000,4.7385
uzb,2001,4.65136
uzb,2002,4.36163
uzb,2003,3.77687
uzb,2004,4.37344
uzb,2005,3.40676
uzb,2006,3.46214
uzb,2007,3.53958
uzb,2008,3.38284
uzb,2009,4.21286
uzb,2010,3.70905
uzb,2011,3.51773
uzb,2012,3.43866
uzb,2013,3.68678
uzb,2014,3.524
ven,1971,0.15251
ven,1972,0.27432
ven,1973,0.25445
ven,1974,0.16
ven,1975,0.05352
ven,1976,0.01682
ven,1977,0.04871
ven,1978,0.07464
ven,1979,0.0393
ven,1980,0.05999
ven,1981,0.11832
ven,1982,0.12884
ven,1983,0.1767
ven,1984,0.14114
ven,1985,0.16447
ven,1986,0.10604
ven,1987,0.09527
ven,1988,0.09424
ven,1989,0.04368
ven,1990,0.01069
ven,1991,0.01083
ven,1992,0.17984
ven,1993,0.33939
ven,1994,0.46636
ven,1995,0.51853
ven,1996,0.15781
ven,1997,0.16838
ven,1998,0.15041
ven,1999,0.50311
ven,2000,0.43897
ven,2001,0.45414
ven,2002,0.44013
ven,2003,0.17162
ven,2004,0.21945
ven,2005,0.97717
ven,2006,0.11258
ven,2007,0.35453
ven,2008,0
ven,2009,0
ven,2010,-0.00583
ven,2011,0
ven,2012,-0.00593
ven,2013,0.00641
ven,2014,0
vnm,1971,70.10436
vnm,1972,68.05031
vnm,1973,70.77885
vnm,1974,69.95142
vnm,1975,72.33038
vnm,1976,67.96941
vnm,1977,68.8383
vnm,1978,69.25373
vnm,1979,71.86178
vnm,1980,8.99329
vnm,1981,14.26702
vnm,1982,14.59854
vnm,1983,12.92167
vnm,1984,8.34773
vnm,1985,1.09007
vnm,1986,0.94192
vnm,1987,1.85357
vnm,1988,1.67464
vnm,1989,1.24858
vnm,1990,4.08516
vnm,1991,4.09836
vnm,1992,4.3552
vnm,1993,5.11606
vnm,1994,4.91243
vnm,1995,3.898
vnm,1996,3.75526
vnm,1997,3.29761
vnm,1998,2.98433
vnm,1999,2.88056
vnm,2000,2.5554
vnm,2001,2.31605
vnm,2002,2.25643
vnm,2003,2.27197
vnm,2004,2.12418
vnm,2005,2.08623
vnm,2006,1.97764
vnm,2007,1.82648
vnm,2008,1.63447
vnm,2009,1.48746
vnm,2010,1.30066
vnm,2011,1.29787
vnm,2012,1.2025
vnm,2013,1.11521
vnm,2014,1.14437
yem,1971,0
yem,1972,0
yem,1973,0
yem,1974,0
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1988,0
yem,1989,0
yem,1990,0
yem,1991,0
yem,1992,0
yem,1993,0
yem,1994,0
yem,1995,8.90774
yem,1996,10.23785
yem,1997,11.10039
yem,1998,11.90053
yem,1999,12.38095
yem,2000,13.64318
yem,2001,13.99035
yem,2002,16.34615
yem,2003,15.73634
yem,2004,16.47982
yem,2005,16.30377
yem,2006,17.41662
yem,2007,18.4
yem,2008,18.72941
yem,2009,3.96419
yem,2010,3.57622
yem,2011,3.43392
yem,2012,2.98507
yem,2013,4.06198
yem,2014,4.07685
zaf,1971,2.99828
zaf,1972,2.92258
zaf,1973,2.69558
zaf,1974,2.61198
zaf,1975,2.41415
zaf,1976,2.34757
zaf,1977,2.28758
zaf,1978,2.52696
zaf,1979,1.46926
zaf,1980,1.46367
zaf,1981,1.44465
zaf,1982,1.33778
zaf,1983,1.34628
zaf,1984,1.36153
zaf,1985,1.34571
zaf,1986,1.31237
zaf,1987,1.25687
zaf,1988,1.3451
zaf,1989,1.30051
zaf,1990,1.23862
zaf,1991,1.303
zaf,1992,1.28728
zaf,1993,1.96442
zaf,1994,2.0432
zaf,1995,2.16362
zaf,1996,2.06989
zaf,1997,1.81677
zaf,1998,1.51385
zaf,1999,1.46941
zaf,2000,1.30833
zaf,2001,1.20707
zaf,2002,1.19332
zaf,2003,1.12563
zaf,2004,1.03348
zaf,2005,0.96162
zaf,2006,1.10707
zaf,2007,1.13938
zaf,2008,1.14128
zaf,2009,1.19173
zaf,2010,1.46039
zaf,2011,2.42048
zaf,2012,2.60737
zaf,2013,2.50402
zaf,2014,2.41672
zmb,1971,0.59347
zmb,1972,0.79365
zmb,1973,0.72639
zmb,1974,0.72639
zmb,1975,0.69284
zmb,1976,0.69606
zmb,1977,1.05263
zmb,1978,1.10193
zmb,1979,1.23457
zmb,1980,3.04878
zmb,1981,2.7027
zmb,1982,2.8169
zmb,1983,2.20588
zmb,1984,2.91971
zmb,1985,2.59259
zmb,1986,2.51799
zmb,1987,4.05904
zmb,1988,3.31126
zmb,1989,5.46624
zmb,1990,4.6875
zmb,1991,1.8315
zmb,1992,2.21402
zmb,1993,2.1097
zmb,1994,1.97044
zmb,1995,7
zmb,1996,7.40741
zmb,1997,2.34742
zmb,1998,2.46305
zmb,1999,3.04878
zmb,2000,3.0303
zmb,2001,2.85714
zmb,2002,2.73224
zmb,2003,2.57732
zmb,2004,2.05128
zmb,2005,2.35849
zmb,2006,6.12245
zmb,2007,8.27068
zmb,2008,8.60927
zmb,2009,6.36943
zmb,2010,7.31707
zmb,2011,6.06061
zmb,2012,5.14706
zmb,2013,8.42105
zmb,2014,5.32915
zwe,1971,8.96552
zwe,1972,9.17031
zwe,1973,10.48689
zwe,1974,11.74935
zwe,1975,14.50488
zwe,1976,13.15789
zwe,1977,15.62952
zwe,1978,13.15417
zwe,1979,13.53276
zwe,1980,13.04893
zwe,1981,8.55346
zwe,1982,11.08247
zwe,1983,11.61049
zwe,1984,10.12048
zwe,1985,10.07194
zwe,1986,9.33211
zwe,1987,8.47222
zwe,1988,7.84034
zwe,1989,6.10687
zwe,1990,8.98462
zwe,1991,9.19732
zwe,1992,8.61878
zwe,1993,11.27774
zwe,1994,13.78866
zwe,1995,13.45262
zwe,1996,16.81661
zwe,1997,17.04036
zwe,1998,16.96035
zwe,1999,15.37962
zwe,2000,15.8766
zwe,2001,11.64333
zwe,2002,11.11111
zwe,2003,13.28671
zwe,2004,7.83699
zwe,2005,9.25024
zwe,2006,17.05021
zwe,2007,19.85447
zwe,2008,22.68456
zwe,2009,26.60167
zwe,2010,14.95125
zwe,2011,9.66576
zwe,2012,9.52797
zwe,2013,8.16327
zwe,2014,7.5718
