geo,time,ne_gdi_ftot_cd
png,2002,582606670.44109
png,2003,641927230.77356
png,2004,712137722.32051
pol,1995,24782268041.23709
pol,1996,31049293423.8344
pol,1997,35261488732.3514
pol,1998,41784830523.10529
pol,1999,41209195634.0904
pol,2000,40803939163.848
pol,2001,39022936564.1564
pol,2002,36645098039.2157
pol,2003,39518654701.6019
pol,2004,46766732283.4646
pol,2005,57839901097.2029
pol,2006,70319992266.0479
pol,2007,96382094728.8558
pol,2008,123294869666.27901
pol,2009,94295054645.6844
pol,2010,97226809935.9931
pol,2011,109381328473.06599
pol,2012,99017964071.85629
pol,2013,98618933113.9657
pol,2014,107588841337.771
pol,2015,95898660299.77449
pol,2016,84967789388.252
pol,2017,92275024475.43201
pol,2018,106998920176.09399
pol,2019,109273063499.505
pol,2020,99050183347.437
pri,1960,355000000
pri,1963,489000000
pri,1964,584000000
pri,1965,720000000
pri,1966,747000000
pri,1967,919000000
pri,1968,975000000
pri,1969,1099000000
pri,1970,1403000000
pri,1971,1593700000
pri,1972,1761000000
pri,1973,1600600000
pri,1974,1695600000
pri,1975,2078900000
pri,1976,1835800000
pri,1977,1554400000
pri,1978,1730000000
pri,1979,1914900000
pri,1980,2067200000
pri,1981,2162300000
pri,1982,1851200000
pri,1983,1722200000
pri,1984,2100300000
pri,1985,2345500000
pri,1986,2327300000
pri,1987,3030100000
pri,1988,3891800000
pri,1989,4402900000
pri,1990,4770737000
pri,1991,5006211000
pri,1992,5042167000
pri,1993,5552223000
pri,1994,5882727000
pri,1995,6558877000
pri,1996,7589911000
pri,1997,8528672000
pri,1998,9118100000
pri,1999,11477500000
pri,2000,11852528000
pri,2001,11684050000
pri,2002,11355645000
pri,2003,11362160000
pri,2004,11961153000
pri,2005,11901543000
pri,2006,11833382000
pri,2007,11674420000
pri,2008,10974300000
pri,2009,9699000000
pri,2010,8918500000
pri,2011,9605100000
pri,2012,10356100000
pri,2013,9672700000
pri,2014,9031300000
pri,2015,8804300000
pri,2016,8304300000
pri,2017,8256100000
pri,2018,15233300000
pri,2019,15028800000
pri,2020,11877300000
prt,1970,2015955369.59554
prt,1971,2435477031.80212
prt,1972,3258584136.39733
prt,1973,4330163532.29763
prt,1974,4873670086.81926
prt,1975,5367654901.96078
prt,1976,5454582228.11671
prt,1977,6080618124.6726
prt,1978,7019183394.16058
prt,1979,7573426229.5082
prt,1980,10061009211.0533
prt,1981,10558557003.2573
prt,1982,10151036831.4834
prt,1983,8507260224.39377
prt,1984,6363218296.35716
prt,1985,6325879515.23709
prt,1986,9167387749.63142
prt,1987,12617620606.2331
prt,1988,15729026462.3955
prt,1989,16439977081.7418
prt,1990,21046865419.7722
prt,1991,22693231580.4079
prt,1992,26015139590.1396
prt,1993,21539982545.8172
prt,1994,22624111111.1111
prt,1995,27500607668.8338
prt,1996,29215129971.4063
prt,1997,30421212121.2121
prt,1998,33897118210.1514
prt,1999,35170526860.0425
prt,2000,33213072165.4683
prt,2001,33297137790.1748
prt,2002,34854230478.9275
prt,2003,39258471099.5411
prt,2004,44360995999.9441
prt,2005,45618066974.3315
prt,2006,47038785002.41409
prt,2007,54134774730.2233
prt,2008,60196535872.914
prt,2009,51873468818.8941
prt,2010,48988944165.7168
prt,2011,45151353642.8016
prt,2012,34215799408.2809
prt,2013,33402580402.8668
prt,2014,34557933535.6418
prt,2015,30940414581.7207
prt,2016,31982152338.2265
prt,2017,37152652906.8907
prt,2018,42459381834.7827
prt,2019,43452578855.5372
prt,2020,43612593958.6071
pry,1965,63396825.39683
pry,1966,72103174.60317
pry,1967,80111111.11111
pry,1968,79650793.65079
pry,1969,85817460.31746
pry,1970,86373015.87302
pry,1971,93650793.65079
pry,1972,105317460.31746
pry,1973,161992063.49206
pry,1974,245215599.22933
pry,1975,313833333.33333
pry,1976,386873015.87302
pry,1977,499380952.38095
pry,1978,644888888.88889
pry,1979,921761904.7619
pry,1980,1211539682.53968
pry,1981,1541420634.92063
pry,1982,1300522058.82353
pry,1983,1126872415.1974
pry,1984,939578077.24219
pry,1985,634213177.11573
pry,1986,791707363.33033
pry,1987,828551832.15488
pry,1988,806387443.51112
pry,1989,835084895.10302
pry,1990,977788028.70967
pry,1991,1239631555.99155
pry,1992,1248560208.62494
pry,1993,1419785063.92249
pry,1994,1718396334.97133
pry,1995,1814999257.52157
pry,1996,1911191470.43237
pry,1997,1910478959.16175
pry,1998,1541211322.90968
pry,1999,1407549608.69746
pry,2000,1367287137.6081
pry,2001,1326928811.18285
pry,2002,1093537954.06437
pry,2003,1364923414.07833
pry,2004,1761612090.00465
pry,2005,2055887407.60843
pry,2006,2588590668.51083
pry,2007,3193354427.28407
pry,2008,4659186943.21987
pry,2009,4143003036.23278
pry,2010,5799363430.92101
pry,2011,7071182686.05292
pry,2012,6504797019.39044
pry,2013,7365803061.91438
pry,2014,7985741057.75034
pry,2015,7024931423.49063
pry,2016,6885748538.89159
pry,2017,7484422688.78961
pry,2018,8024503403.44452
pry,2019,7095553785.06599
pry,2020,7169961077.23986
pse,1994,1104500000
pse,1995,1182500000
pse,1996,1180700000
pse,1997,1231900000
pse,1998,1306100000
pse,1999,1682000000
pse,2000,1321800000
pse,2001,1163200000
pse,2002,902500000
pse,2003,1108900000
pse,2004,1111600000
pse,2005,1223000000
pse,2006,1120600000
pse,2007,1160700000
pse,2008,1313500000
pse,2009,1471100000
pse,2010,1824900000
pse,2011,2357700000
pse,2012,2499200000
pse,2013,2936200000
pse,2014,2960400000
pse,2015,3304600000
pse,2016,3693800000
pse,2017,4193400000
pse,2018,4365200000
pse,2019,4324000000
pse,2020,3388300000
rou,1990,7718181818.18182
rou,1991,4171052631.57895
rou,1992,4820000000
rou,1993,4715394736.8421
rou,1994,6100120845.92145
rou,1995,7921790457.45204
rou,1996,8459617255.91956
rou,1997,7767996651.78571
rou,1998,7843285263.63227
rou,1999,6488814974.23857
rou,2000,7122760145.56175
rou,2001,8498950483.46581
rou,2002,9887490546.0596
rou,2003,13145271084.3374
rou,2004,16715384379.6918
rou,2005,23001475786.8003
rou,2006,32477821288.7148
rou,2007,61702907763.6058
rou,2008,79910079796.73669
rou,2009,45262748827.5998
rou,2010,43361056043.299
rou,2011,49945909597.8482
rou,2012,46984026296.0614
rou,2013,47130652964.3319
rou,2014,48713782395.796
rou,2015,44061786953.5911
rou,2016,43169885691.7619
rou,2017,47437186921.6533
rou,2018,50831565861.579
rou,2019,56492767644.3522
rou,2020,61063218661.64
rus,1989,160877891205.53101
rus,1990,148337409603.63199
rus,1991,120518518518.519
rus,1992,110169491525.424
rus,1993,88711314053.7798
rus,1994,86169868684.90849
rus,1995,83370251412.1165
rus,1996,78351802715.7796
rus,1997,74070872947.2774
rus,1998,43760947964.9665
rus,1999,28184402924.45169
rus,2000,43796658371.845
rus,2001,57912238601.3027
rus,2002,61859649122.807
rus,2003,79248664147.00899
rus,2004,108660187434.918
rus,2005,135654282926.27699
rus,2006,183170902136.73599
rus,2007,272876532399.29901
rus,2008,370210317508.21802
rus,2009,268922256808.358
rus,2010,329769262938.82703
rus,2011,436225210415.79498
rus,2012,476134734985.31097
rus,2013,502972946656.57397
rus,2014,441031627330.09894
rus,2015,281034564809.63293
rus,2016,279377355311.01703
rus,2017,346042699356.21893
rus,2018,342312915183.32294
rus,2019,356626818685.24799
rus,2020,322758924844.21997
rwa,1965,14600002
rwa,1966,12034285.71429
rwa,1967,11660000
rwa,1968,12200000
rwa,1969,12700000
rwa,1970,15800000
rwa,1971,20159005.40883
rwa,1972,23451495.5757
rwa,1973,27406401.18205
rwa,1974,32265523.75011
rwa,1975,75424844.46337
rwa,1976,82360713.02299
rwa,1977,95272728.12558
rwa,1978,126497554.41797
rwa,1979,164608200.18756
rwa,1980,153258213.95498
rwa,1981,183340354.49626
rwa,1982,201826768.75134
rwa,1983,215820154.03683
rwa,1984,246046952.64728
rwa,1985,267144849.0637
rwa,1986,305979278.66936
rwa,1987,338847185.90094
rwa,1988,334176172.72985
rwa,1989,321114436.86135
rwa,1990,373601765.02704
rwa,1991,268039908.37636
rwa,1992,317219983.63429
rwa,1993,330171870.60186
rwa,1994,75231818.63636
rwa,1995,173451829.89088
rwa,1996,198647416.07457
rwa,1997,255696117.59766
rwa,1998,294575243.32075
rwa,1999,258299422.7439
rwa,2000,254303223.89595
rwa,2001,251435748.59947
rwa,2002,248051392.90802
rwa,2003,281604374.55246
rwa,2004,341223207.59063
rwa,2005,444422653.36686
rwa,2006,487159656.07312
rwa,2007,662890000.09142
rwa,2008,1067880384.46466
rwa,2009,1150606222.65769
rwa,2010,1216913732.40554
rwa,2011,1411727176.03424
rwa,2012,1732556551.40339
rwa,2013,1851608942.27974
rwa,2014,1866774450.00944
rwa,2015,2047217262.92183
rwa,2016,2359747806.13311
rwa,2017,2101718457.71141
rwa,2018,2212679544.98453
rwa,2019,2784080953.60497
rwa,2020,2579271811.68311
sau,1968,618845288.88889
sau,1969,658804444.44444
sau,1970,681917221.4709
sau,1971,783495683.972
sau,1972,1180278126.0855
sau,1973,2089486052.3528
sau,1974,4011889157.04493
sau,1975,8135296096.52152
sau,1976,13699213080.204
sau,1977,18940507951.4495
sau,1978,24072313184.1978
sau,1979,27874190801.21049
sau,1980,34099338950.6307
sau,1981,39101750545.7942
sau,1982,38144497265.39
sau,1983,34801181694.7271
sau,1984,30093776440.1873
sau,1985,23156480511.2414
sau,1986,19631501793.5038
sau,1987,19134885884.44469
sau,1988,16703773423.6806
sau,1989,17728280135.4777
sau,1990,22229810333.6997
sau,1991,26830510040.0534
sau,1992,27758279412.55009
sau,1993,29058533751.6689
sau,1994,24833691028.0374
sau,1995,27587725287.0494
sau,1996,27462750333.7784
sau,1997,29169826435.247
sau,1998,30122400000
sau,1999,31518933333.3333
sau,2000,32886400000
sau,2001,33625397333.3333
sau,2002,34150933333.3333
sau,2003,39492753226.6667
sau,2004,49565987306.6667
sau,2005,63433331136.0786
sau,2006,77084222242.99059
sau,2007,98382176010.6738
sau,2008,118533134853.33299
sau,2009,110520610800
sau,2010,129045667200
sau,2011,151678142400
sau,2012,163974827226.66699
sau,2013,176654757733.33301
sau,2014,190467568000
sau,2015,195315279440
sau,2016,168490126800
sau,2017,168595278026.66699
sau,2018,165011574666.66699
sau,2019,175207982720
sau,2020,159178145893.33301
sdn,1976,1123333333.33333
sdn,1977,1060000000
sdn,1978,828750000
sdn,1979,996250000
sdn,1980,803833333.33333
sdn,1981,1485000000
sdn,1982,1594333333.33333
sdn,1983,1320615384.61538
sdn,1984,1288714285.71429
sdn,1985,1317400000
sdn,1986,1792812500
sdn,1987,2436111111.11111
sdn,1988,1416666666.66667
sdn,1989,1230158730.15873
sdn,1990,1295081967.21311
sdn,1991,1196296296.2963
sdn,1992,870123203.28542
sdn,1993,1349968612.68048
sdn,1994,1363259668.50829
sdn,1995,766052676.8807
sdn,1996,1082797249.76015
sdn,1997,1048366122.99296
sdn,1998,1150504780.87649
sdn,1999,1104925084.14175
sdn,2000,2276088985.68762
sdn,2001,3833153343.64128
sdn,2002,4646529186.13042
sdn,2003,5600138248.14162
sdn,2004,7473808227.67632
sdn,2005,10014089856.7382
sdn,2006,13144153580.4743
sdn,2007,16066780070.433
sdn,2008,17000083389.1494
sdn,2009,14270420115.3846
sdn,2010,14892901482.7586
sdn,2011,11932631578.9474
sdn,2012,9257465300
sdn,2013,11469264273.9726
sdn,2014,17254366516.8539
sdn,2015,19169341101.0101
sdn,2016,15148192066.6667
sdn,2017,16327291833.3333
sdn,2018,11367032564.7059
sdn,2019,9364884783.42246
sdn,2020,6809841073.56805
sen,1965,68992354.86763
sen,1966,106286179.19657
sen,1967,123725139.6092
sen,1968,96221387.57927
sen,1969,101726449.07897
sen,1970,123815421.61537
sen,1971,136438259.90116
sen,1972,167525557.0801
sen,1973,200212389.12603
sen,1974,255826095.40265
sen,1975,316436275.69382
sen,1976,296504014.91839
sen,1977,292284133.71629
sen,1978,343636039.77214
sen,1979,460626598.8902
sen,1980,541045820.70839
sen,1981,521560455.08384
sen,1982,675835920.29218
sen,1983,606080295.04614
sen,1984,574037267.77155
sen,1985,583100012.63616
sen,1986,597427799.30531
sen,1987,805658076.1419
sen,1988,890629380.15667
sen,1989,868017111.38533
sen,1990,1078878562.57483
sen,1991,1065989282.07711
sen,1992,1191844616.64472
sen,1993,1080120097.42812
sen,1994,862928012.67713
sen,1995,967901497.02974
sen,1996,1075168053.94716
sen,1997,957457121.10315
sen,1998,1219474863.20069
sen,1999,1205699396.87067
sen,2000,1156054355.907
sen,2001,1233507535.45512
sen,2002,1431555440.34624
sen,2003,1526654454.21897
sen,2004,1763210199.90974
sen,2005,2013994363.29511
sen,2006,2481603635.04392
sen,2007,2946968425.33236
sen,2008,3806087890.35874
sen,2009,3211765461.09301
sen,2010,2985118338.46914
sen,2011,3743856619.41489
sen,2012,3656230087.65145
sen,2013,4194064053.30152
sen,2014,4648326212.08841
sen,2015,4091277286.96844
sen,2016,4555989683.52645
sen,2017,5422501798.39482
sen,2018,6547067989.44633
sen,2019,6744232485.82123
sen,2020,6801600098.68204
sgp,1960,66934535.47628
sgp,1961,97118776.95022
sgp,1962,117437606.16752
sgp,1963,145727165.81733
sgp,1964,178720763.09944
sgp,1965,204168300.01307
sgp,1966,214066379.1977
sgp,1967,241081928.65543
sgp,1968,325623938.32484
sgp,1969,433065464.52372
sgp,1970,616914935.31948
sgp,1971,819090552.72442
sgp,1972,1013734552.7256
sgp,1973,1282240000
sgp,1974,1958411329.04696
sgp,1975,1965653083.83602
sgp,1976,2212668156.70729
sgp,1977,2194309535.37316
sgp,1978,2603222103.79602
sgp,1979,3308575197.88918
sgp,1980,4701600294.307
sgp,1981,5973426116.19653
sgp,1982,7369763809.34349
sgp,1983,8199345794.39252
sgp,1984,9128253667.77094
sgp,1985,7813932773.89715
sgp,1986,6529248670.51498
sgp,1987,6770046844.86084
sgp,1988,7686419753.08642
sgp,1989,9651659709.79924
sgp,1990,11465774496.2313
sgp,1991,15069638205.4993
sgp,1992,18349048496.0098
sgp,1993,20995544002.9707
sgp,1994,24580332591.3317
sgp,1995,29141103428.8133
sgp,1996,36473404255.3192
sgp,1997,38480940193.96549
sgp,1998,32591001434.0344
sgp,1999,29831681415.9292
sgp,2000,31057366589.3271
sgp,2001,27735000279.0646
sgp,2002,24755165866.1901
sgp,2003,24183159223.9697
sgp,2004,27932256537.6878
sgp,2005,29636024993.9918
sgp,2006,34313864938.0074
sgp,2007,44105832393.3382
sgp,2008,54170542087.7801
sgp,2009,55988587143.3482
sgp,2010,61318591859.1859
sgp,2011,70577834313.88139
sgp,2012,77991517964.31139
sgp,2013,84731798929.11369
sgp,2014,88561991950.1223
sgp,2015,83845723014.25661
sgp,2016,83004198335.14301
sgp,2017,86819465565.9353
sgp,2018,85127817319.0985
sgp,2019,86121316522.50398
sgp,2020,73017250126.8392
slb,1980,8435490.7709
slb,1981,9193645.06358
slb,1982,9267798.77782
slb,1983,8706567.09058
slb,1984,8636153.93006
slb,1985,8103910.13755
slb,1986,12632787.82804
slb,1987,22463029.59675
slb,1988,20648094.05254
slb,1989,25291708.60717
slb,1990,20958695.55216
slb,1991,27994695.74186
slb,1992,27662989.65199
slb,1993,35448756.15648
slb,1994,35851005.65109
slb,1995,29654423.20679
slb,1996,33086585.91297
slb,1997,34706341.30593
slb,1998,33017692.49938
slb,1999,33690911.72154
slb,2000,32030497.75
slb,2001,32398635.84691
slb,2002,20744428.63917
slb,2003,37703673.11049
slb,2004,27923630.87365
slb,2005,44090890.98129
slb,2006,63473289.96649
slb,2007,95007841.0873
slb,2008,99252700.73181
slb,2009,98448168.83923
slb,2010,174344348.6887
slb,2011,169342912.85514
slb,2012,187214487.70938
slb,2013,212404650.71692
slb,2014,191585427.03348
slb,2015,206324939.66922
slb,2016,204952064.6184
slb,2017,247356543.34762
slb,2018,172650110.02829
slb,2019,178383536.83901
slb,2020,114568875.25264
sle,1980,163459706.61078
sle,1981,203778793.89181
sle,1982,165583498.16332
sle,1983,124805736.92669
sle,1984,132193868.40375
sle,1985,83274440.51826
sle,1986,45345513.29853
sle,1987,70842308.77259
sle,1988,56498735.92914
sle,1989,79330578.63675
sle,1990,84492257.06644
sle,1991,85087162.70711
sle,1992,56914297.15659
sle,1993,59568458.14978
sle,1994,79006306.45986
sle,1995,48526218.22034
sle,1996,103930704.89845
sle,1997,-20612328.06928
sle,1998,35726528.52392
sle,1999,1960425.67343
sle,2000,6974332.0109
sle,2001,118491554.01153
sle,2002,146286326.8223
sle,2003,155588398.14302
sle,2004,149561322.32629
sle,2005,186499976.20768
sle,2006,195651507.48038
sle,2007,204050615.54293
sle,2008,228293021.66446
sle,2009,236115369.27916
sle,2010,791862924.08098
sle,2011,1222275467.52051
sle,2012,973206401.5514
sle,2013,710954900.74078
sle,2014,657475830.65127
sle,2015,656730367.7896
sle,2016,695296597.05344
sle,2017,672438566.09585
sle,2018,533553896.60869
sle,2019,492651739.70037
sle,2020,474335588.56445
slv,1965,128880000
slv,1966,139280000
slv,1967,143640000
slv,1968,112880000
slv,1969,124480000
slv,1970,135720000
slv,1971,157600000
slv,1972,207960000
slv,1973,225560000
slv,1974,303520000
slv,1975,433680000
slv,1976,467360000
slv,1977,623880000
slv,1978,727920000
slv,1979,608520000
slv,1980,485280000
slv,1981,466480000
slv,1982,428301100
slv,1983,407517800
slv,1984,419604000
slv,1985,456968900
slv,1986,494884200
slv,1987,540229900
slv,1988,529058200
slv,1989,582507700
slv,1990,658358571.96179
slv,1991,797699900
slv,1992,1004710400
slv,1993,1201212900
slv,1994,1439494700
slv,1995,1700740800
slv,1996,1562832900
slv,1997,1702987800
slv,1998,1872216000
slv,1999,1876179100
slv,2000,2083926500
slv,2001,2111789200
slv,2002,2222331900
slv,2003,2343353200
slv,2004,2290103200
slv,2005,2394720000
slv,2006,2702110000
slv,2007,3151080000
slv,2008,3357700000
slv,2009,2666400000
slv,2010,2721640000
slv,2011,3303730000
slv,2012,3549290000
slv,2013,3855940000
slv,2014,3489510000
slv,2015,3677970000
slv,2016,3747320000
slv,2017,4003870000
slv,2018,4467630000
slv,2019,4751870000
slv,2020,4281700000
smr,2015,245566667.56907
smr,2016,279347767.46735
smr,2017,311160076.40523
smr,2018,336705648.37637
smr,2019,379479585.59236
som,1970,29285714.28571
som,1971,30581039.75535
som,1972,46560923.769
som,1973,57470334.15585
som,1974,109610822.55759
som,1975,108657664.81334
som,1976,129944420.65131
som,1977,81086961.15942
som,1978,127348137.01657
som,1979,143241406.82415
som,1980,260032598.17241
som,1981,161699404.9461
som,1982,194183509.77836
som,1983,193351213.53207
som,1984,179425231.29854
som,1985,236632223.43499
som,1986,225133041.50012
som,1987,287799281.85041
som,1988,201427012.98321
som,1989,325533022.93033
som,1990,136639468.23904
som,2013,610000000
som,2014,641999998.94221
som,2015,675000000
som,2016,707000000
som,2017,789000000
som,2018,868000000.92224
som,2019,910000000
som,2020,935000000
srb,1995,1875508474.57627
srb,1996,2363891992.55121
srb,1997,3003162897.68787
srb,1998,2331638553.25597
srb,1999,2159507782.01775
srb,2000,838963744.67869
srb,2001,1581608848.41221
srb,2002,2588371121.59793
srb,2003,3855128209.5809
srb,2004,5108462626.79552
srb,2005,5380829753.36437
srb,2006,6886508165.81231
srb,2007,10261561754.2149
srb,2008,12373479770.6533
srb,2009,8442533804.07987
srb,2010,7391800218.45157
srb,2011,8623729432.97324
srb,2012,8751208605.33821
srb,2013,7972377520.14176
srb,2014,7506408552.42842
srb,2015,6729847240.27078
srb,2016,6942051386.66348
srb,2017,7835943945.23329
srb,2018,10148871326.3076
srb,2019,11572560845.8369
srb,2020,11438772315.3486
ssd,2008,2008525271.36231
ssd,2009,1669828253.52844
ssd,2010,1502502885.15771
ssd,2011,1414521311.47541
ssd,2012,844062508.47458
ssd,2013,2094679322.0339
ssd,2014,1116210338.98305
ssd,2015,689964291.65973
sur,2006,998651456.06298
sur,2007,1242258652.09472
sur,2008,1606193078.32423
sur,2009,1824408014.57195
sur,2010,1639833903.98485
svk,1990,3943047232.09751
svk,1991,3990736803.06589
svk,1992,5053180230.30146
svk,1993,5163395408.76083
svk,1994,5588172974.25555
svk,1995,6737771241.83006
svk,1996,9224353612.1673
svk,1997,9718804803.44398
svk,1998,11003624566.5063
svk,1999,9356125308.31431
svk,2000,7635211233.95453
svk,2001,8896810249.25867
svk,2002,9750345878.25806
svk,2003,11426080746.7361
svk,2004,13692107969.5267
svk,2005,16456605918.979
svk,2006,18100588335.7164
svk,2007,22010928466.46009
svk,2008,24968455235.1352
svk,2009,18596233728.30429
svk,2010,19159940010.75
svk,2011,23157418072.2082
svk,2012,19273447627.0629
svk,2013,20246253731.3405
svk,2014,20771752757.1246
svk,2015,21048587909.766
svk,2016,18918409851.781
svk,2017,20186679627.5765
svk,2018,22186996262.1286
svk,2019,22721324830.2745
svk,2020,20642841745.27629
svn,1990,3782351694.91525
svn,1991,3028373913.04348
svn,1992,2703204599.0566
svn,1993,2765803174.60317
svn,1994,3352863255.81395
svn,1995,4937907399.91913
svn,1996,5133213526.91218
svn,1997,5227201380.55222
svn,1998,5787580784.7663
svn,1999,6287861568.88596
svn,2000,5562464485.57899
svn,2001,5501146100.69102
svn,2002,5772111720.69825
svn,2003,7417901191.71584
svn,2004,8953188839.06328
svn,2005,9628348464.12138
svn,2006,10954231589.512
svn,2007,13771903665.5616
svn,2008,16423118874.7789
svn,2009,12202307019.5055
svn,2010,10163061955.45
svn,2011,10288105525.0389
svn,2012,8864553616.24219
svn,2013,9505733929.6063
svn,2014,9553251797.00154
svn,2015,8041528638.18476
svn,2016,7780062236.64399
svn,2017,8901704662.23766
svn,2018,10433013892.8212
svn,2019,10629871694.0863
svn,2020,10120437760.9152
swe,1960,4608507703.41333
swe,1961,5141832722.73426
swe,1962,5702103602.77218
swe,1963,6296183934.80054
swe,1964,7116507966.08351
swe,1965,7866671035.43049
swe,1966,8592938709.74053
swe,1967,9339034478.6272
swe,1968,9536044434.07664
swe,1969,10058184348.1362
swe,1970,10841224967.1383
swe,1971,11534652256.1892
swe,1972,13741209684.1928
swe,1973,16441531838.8936
swe,1974,17937660945.1728
swe,1975,21940645440.9711
swe,1976,23951688973.5761
swe,1977,25237917931.096
swe,1978,25701213013.16809
swe,1979,30975116512.3277
swe,1980,36357310856.8186
swe,1981,31217466524.4697
swe,1982,27337411740.3623
swe,1983,25485748066.4136
swe,1984,26938846563.0213
swe,1985,29532707376.8872
swe,1986,37224947217.6989
swe,1987,47138442369.5666
swe,1988,55652865093.3542
swe,1989,64110155113.3103
swe,1990,76079572548.48958
swe,1991,71488919884.24969
swe,1992,65245205535.9044
swe,1993,41257676593.7765
swe,1994,44529937791.6019
swe,1995,52700292992.02329
swe,1996,59027288994.9299
swe,1997,53637244757.6262
swe,1998,56516937319.9663
swe,1999,58996296475.6003
swe,2000,58506690532.8415
swe,2001,54975167245.9362
swe,2002,58847089995.9947
swe,2003,72369316003.6111
swe,2004,84271659704.1734
swe,2005,87902209257.20251
swe,2006,98281965791.1144
swe,2007,118718411552.347
swe,2008,127078029463.974
swe,2009,98193707700.75
swe,2010,111510274737.19901
swe,2011,131433018336.67599
swe,2012,125543765641.87601
swe,2013,131719486038.088
swe,2014,135181324003.011
swe,2015,119979501687.89
swe,2016,124842681657.98599
swe,2017,135993089917.536
swe,2018,139861654974.939
swe,2019,130318724576.58501
swe,2020,134107443755.53
swz,1968,14979700.40599
swz,1969,13299734.00532
swz,1970,22539549.20902
swz,1971,23350111.85682
swz,1972,25237413.81553
swz,1973,35878962.53602
swz,1974,52538631.34658
swz,1975,56254225.82826
swz,1976,58187672.4931
swz,1977,78426862.92548
swz,1978,166628334.86661
swz,1979,168804941.7914
swz,1980,189779147.40627
swz,1981,159753874.20237
swz,1982,140725732.17904
swz,1983,187146575.71134
swz,1984,141327187.69064
swz,1985,88661551.57715
swz,1986,71597374.17943
swz,1987,96365422.39686
swz,1988,154167583.02177
swz,1989,158615167.5754
swz,1990,162176786.61153
swz,1991,172780936.51541
swz,1992,244600280.50491
swz,1993,236190592.77167
swz,1994,236763546.2431
swz,1995,261917234.15401
swz,1996,261763542.90233
swz,1997,283875868.05556
swz,1998,301249932.16721
swz,1999,258138963.90867
swz,2000,409145148.27517
swz,2001,365446283.58365
swz,2002,306660743.59388
swz,2003,423890702.86991
swz,2004,536600687.34906
swz,2005,551458745.45941
swz,2006,542209525.21598
swz,2007,556460669.37292
swz,2008,517103568.48884
swz,2009,550695705.53595
swz,2010,642813678.08556
swz,2011,621646293.26135
swz,2012,577810438.48965
swz,2013,561878913.73471
swz,2014,557073898.66116
swz,2015,508501886.82206
swz,2016,489975607.76636
swz,2017,564932142.48203
swz,2018,618131403.84136
swz,2019,610064269.89619
swz,2020,509135607.73028
syc,1976,18129413.00918
syc,1977,24923517.73003
syc,1978,36447495.85786
syc,1979,40520161.39223
syc,1980,53848981.931
syc,1981,52193810.70277
syc,1982,46226337.11519
syc,1983,32492855.09818
syc,1984,32143970.23296
syc,1985,38335747.32532
syc,1986,46448061.62829
syc,1987,46446359.4551
syc,1988,66368640.36812
syc,1989,74038430.31399
syc,1990,84674623.8453
syc,1991,79802620.38455
syc,1992,90864718.17099
syc,1993,125677892.50217
syc,1994,128268523.28019
syc,1995,154119154.11915
syc,1996,200446689.06819
syc,1997,157929291.92448
syc,1998,206818570.53268
syc,1999,258455779.12962
syc,2000,154818159.54356
syc,2001,253008962.86812
syc,2002,192651277.37226
syc,2003,76938100.61659
syc,2006,309437107.08915
syc,2007,299950754.35376
syc,2008,260225013.74614
syc,2009,231155261.97841
syc,2010,355242877.74076
syc,2011,373394717.71262
syc,2012,424254815.7668
syr,1965,137433769.63351
syr,1966,165538821.98953
syr,1967,177061910.99476
syr,1968,217252146.59686
syr,1969,286952774.86911
syr,1970,237172774.86911
syr,1971,304188481.67539
syr,1972,425130890.05236
syr,1973,468972732.62277
syr,1974,832860809.61459
syr,1975,1416756756.75676
syr,1976,2048710847.85542
syr,1977,2475923566.87898
syr,1978,2296815286.6242
syr,1979,2645350318.47134
syr,1980,3659872611.46497
syr,1981,3945732484.07643
syr,1982,4207133757.96178
syr,1983,4460636942.67516
syr,1984,4606878980.89172
syr,1985,5099617834.39491
syr,1986,5717961783.43949
syr,1987,5916687898.08917
syr,1988,2315545657.01559
syr,1989,3011848552.33853
syr,1990,3955011135.85746
syr,1991,4988151447.66147
syr,1992,7672160356.34744
syr,1993,9573808463.25167
syr,1994,13507527839.6437
syr,1995,13853363028.9532
syr,1996,14527928730.5122
syr,1997,13849799554.5657
syr,1998,14471804008.9087
syr,1999,13693184855.2339
syr,2000,13905746102.4499
syr,2001,17653452115.8129
syr,2002,18402583518.931
syr,2003,22243296213.80849
syr,2004,24454342984.4098
syr,2005,30889710467.706
syr,2006,33097461024.4989
syr,2007,36715902004.45429
syr,2008,36412026726.0579
syr,2009,40231804008.9087
syr,2010,51662449888.6414
syr,2011,13912035539.8744
syr,2012,5474216620.57859
syr,2013,2941196433.67933
syr,2014,1749305560.45564
syr,2015,1392481466.93592
syr,2016,1120593531.45741
syr,2017,1010846038.02447
syr,2018,1518727062.6934
syr,2019,1594013082.39043
tcd,1982,18635981.66408
tcd,1983,16070443.23311
tcd,1984,31362567.21313
tcd,1985,53291486.69522
tcd,1986,61349806.86709
tcd,1987,75032513.91381
tcd,1988,73685533.48075
tcd,1989,81360155.96354
tcd,1990,82968191.25866
tcd,1991,86764490.69484
tcd,1992,99279510.73664
tcd,1993,100879245.35232
tcd,1994,138687586.75854
tcd,1995,207593573.37417
tcd,1996,240535840.70762
tcd,1997,252257659.90131
tcd,1998,246809741.06698
tcd,1999,260469112.42846
tcd,2000,290774819.06709
tcd,2001,625813494.6355
tcd,2002,1192673148.93244
