geo,time,ny_trf_nctr_cd
eth,2009,4310896160.85997
eth,2010,4640925413.07889
eth,2011,4606774193.54839
eth,2012,5033317878.87569
eth,2013,5131036264.30401
eth,2014,5575684658.61433
eth,2015,6389508151.03804
eth,2016,7389592483.61833
eth,2017,6913584102.58012
eth,2018,7326510444.99429
eth,2019,8061930120.9801
eth,2020,6955339695.61652
fin,1970,-29831540.20385
fin,1971,-37014776.92526
fin,1972,-47935187.84055
fin,1973,-64828069.08355
fin,1974,-75010241.05877
fin,1975,-102060772.58768
fin,1976,-119141406.37021
fin,1977,-134566917.51513
fin,1978,-147293862.81588
fin,1979,-218207907.18974
fin,1980,-293664328.97673
fin,1981,-333503720.03307
fin,1982,-373231775.00925
fin,1983,-401616140.05124
fin,1984,-443305302.73051
fin,1985,-458001726.78434
fin,1986,-754230588.78724
fin,1987,-877301501.42026
fin,1988,-1031604832.97797
fin,1989,-1272356935.01455
fin,1990,-1654465868.4497
fin,1991,-1720501396.8534
fin,1992,-1504340323.86514
fin,1993,-971445820.7557
fin,1994,-936512236.76722
fin,1995,-878267973.85621
fin,1996,-1409526274.91587
fin,1997,-1312564425.6099
fin,1998,-1465287049.3992
fin,1999,-1559230943.24325
fin,2000,-1344779871.37255
fin,2001,-1339861773.22835
fin,2002,-1417415014.50981
fin,2003,-1912792223.13725
fin,2004,-2051194920.07723
fin,2005,-2325204719.06615
fin,2006,-2447162107.05882
fin,2007,-2584721581.96079
fin,2008,-3034168532.03125
fin,2009,-3185683051.5625
fin,2010,-2944416716.66667
fin,2011,-2935633628.40468
fin,2012,-2534888049.60938
fin,2013,-3576621879.60785
fin,2014,-3525841081.56861
fin,2015,-2901376208.98437
fin,2016,-2827030550.19456
fin,2017,-2303419918.82353
fin,2018,-2745719235.29412
fin,2019,-2633004047.05882
fin,2020,-3254116714.3969
fji,1970,2595666.62845
fji,1971,3424178.65077
fji,1972,8576951.04217
fji,1973,5841601.61168
fji,1974,1683714.00199
fji,1975,-730380.82492
fji,1976,-3558649.88303
fji,1977,-1045890.56028
fji,1978,-2008148.3231
fji,1979,4682062.94125
fji,1980,32818459.6577
fji,1981,17027147.20337
fji,1982,17469004.719
fji,1983,24686234.02163
fji,1984,14995289.11879
fji,1985,23591106.10264
fji,1986,9481419.36623
fji,1987,-10458316.58493
fji,1988,28535132.48969
fji,1989,12043147.03701
fji,1990,46255655.34472
fji,1991,71699647.60098
fji,1992,78110445.77512
fji,1993,69075107.01777
fji,1994,47947544.56663
fji,1995,90000000
fji,1996,50024941.21001
fji,1997,46824132.43749
fji,1998,76504932.55486
fji,1999,51228675.87327
fji,2000,56375082.21366
fji,2001,72915751.55934
fji,2002,87612602.31378
fji,2003,96581917.92383
fji,2004,78880553.95268
fji,2005,145949142.51922
fji,2006,103280961.18299
fji,2007,143058187.9153
fji,2008,147769341.78327
fji,2009,178797872.88439
fji,2010,149350987.85383
fji,2011,143207673.43297
fji,2012,211252025.25281
fji,2013,204518301.2925
fji,2014,242185016.42471
fji,2015,285469107.55149
fji,2016,284384398.72058
fji,2017,328898350.18627
fji,2018,314761569.4165
fji,2019,323366043.32531
fji,2020,411425673.18333
fra,1960,-684249074.82714
fra,1961,-785225637.3259
fra,1962,-795854749.16788
fra,1963,-805155222.02961
fra,1964,-896831311.66664
fra,1965,-968577816.59997
fra,1966,-1036338404.59256
fra,1967,-1069554379.09874
fra,1968,-1288779810.83947
fra,1969,-1459871735.1729
fra,1970,-1553088461.08421
fra,1971,-2010181129.39505
fra,1972,-2031209362.80884
fra,1973,-3233647613.43547
fra,1974,-2577741407.52864
fra,1975,-4116567232.67554
fra,1976,-4072657743.78585
fra,1977,-4184273870.01872
fra,1978,-6058139534.88372
fra,1979,-7784458834.41258
fra,1980,-8306426575.59764
fra,1981,-7960168980.08449
fra,1982,-8087633496.35692
fra,1983,-7682244599.36311
fra,1984,-6172033325.82752
fra,1985,-6901737479.92408
fra,1986,-10053982384.6955
fra,1987,-13223834988.5409
fra,1988,-15077634621.7377
fra,1989,-12510795805.0586
fra,1990,-15022286471.5095
fra,1991,-18068829205.9063
fra,1992,-19007434944.2379
fra,1993,-18207088255.7332
fra,1994,-19486058601.1342
fra,1995,-20695229333.6838
fra,1996,-21200153865.8802
fra,1997,-20309058215.3293
fra,1998,-20286857905.2702
fra,1999,-22125519057.9151
fra,2000,-21044511929.4118
fra,2001,-21197759658.2677
fra,2002,-22112241570.58829
fra,2003,-27642166503.1372
fra,2004,-32037948066.4094
fra,2005,-36118428787.5486
fra,2006,-40034768488.2352
fra,2007,-46852532726.6668
fra,2008,-49727713153.9062
fra,2009,-51182935753.125
fra,2010,-48448315583.3334
fra,2011,-54183250175.0974
fra,2012,-55006942197.6563
fra,2013,-61469287209.0198
fra,2014,-64323350974.9017
fra,2015,-50945503398.82809
fra,2016,-52304492791.0507
fra,2017,-49430329557.6471
fra,2018,-55565090640.7843
fra,2019,-51586504886.2744
fra,2020,-56020150359.5332
fro,1998,161324021.01242
fro,1999,157922651.30013
fro,2000,142024718.23929
fro,2001,135495266.01625
fro,2002,94797775.72295
fro,2003,113484220.59292
fro,2004,128507285.80728
fro,2005,135936900.73204
fro,2006,148113271.00289
fro,2007,207285485.97461
fro,2008,153841627.27291
fro,2009,140815907.77668
fro,2010,150993047.77653
fro,2011,190921452.12062
fro,2012,134121709.1066
fro,2013,146039207.3073
fro,2014,146654788.41871
fro,2015,128019144.16088
fro,2016,125674049.64571
fro,2017,177391752.10892
fro,2018,139454597.28249
fro,2019,142246678.86167
fsm,1995,88623800
fsm,1996,90077100
fsm,1997,77903100
fsm,1998,83648900
fsm,1999,83786000
fsm,2000,87153100
fsm,2001,90793300
fsm,2002,101483500
fsm,2003,122093900
fsm,2004,99340200
fsm,2005,114257200
fsm,2006,102172600
fsm,2007,100116300
fsm,2008,107844100
fsm,2009,106569000
fsm,2010,110860700
fsm,2011,109399900
fsm,2012,109065700
fsm,2013,109403600
fsm,2014,128865700
fsm,2015,116681000
fsm,2016,119643100
fsm,2017,138508800
fsm,2018,194485600
fsm,2019,189340000
fsm,2020,135500000
gab,1985,-42099722.36715
gab,1986,-89898467.45451
gab,1987,-62000709.16865
gab,1988,-63119399.11717
gab,1989,-63634708.03922
gab,1990,-147283082.03673
gab,1991,-132556341.23093
gab,1992,-118631435.88128
gab,1993,-139863807.61695
gab,1994,-99229564.51918
gab,1995,-164681869.35989
gab,1996,-41268499.57111
gab,1997,-32362498.35952
gab,1998,-34041764.08988
gab,1999,-51200334.70895
gab,2000,-37224306.11877
gab,2001,-61305490.17289
gab,2002,-82738803.29796
gab,2003,-157620986.05719
gab,2004,-199352218.12196
gab,2005,-220005978.09347
gab,2006,-1755273861.00528
gab,2007,-211449799.71114
gab,2008,-265692825.11211
gab,2009,-197342765.17595
gab,2010,-235995038.7464
gab,2011,-308671474.03727
gab,2012,-296006532.48231
gab,2013,-295240166.22002
gab,2014,-307953718.96274
gab,2015,-229697754.62833
gab,2016,-231617142.66622
gbr,1970,-1327780177.58579
gbr,1971,-1527349720.12655
gbr,1972,-1948998501.4985
gbr,1973,-2384110730.0343
gbr,1974,-2537000935.01636
gbr,1975,-3074232300.88496
gbr,1976,-2793053009.8832
gbr,1977,-3016255014.82644
gbr,1978,-4605750719.07958
gbr,1979,-4134146548.07285
gbr,1980,-4631101557.05322
gbr,1981,-2237795418.00643
gbr,1982,-1336013277.42837
gbr,1983,-1010807943.0044
gbr,1984,-89817770.68369
gbr,1985,-1511152464.06571
gbr,1986,885555555.55555
gbr,1987,-1421106389.933
gbr,1988,-3305008893.63216
gbr,1989,-3077414921.46597
gbr,1990,-3367698863.63636
gbr,1991,-1938021164.02116
gbr,1992,-8169792909.79291
gbr,1993,-6010605878.82424
gbr,1994,-8104471992.65381
gbr,1995,-9278663405.39688
gbr,1996,-8368134165.36661
gbr,1997,-11109924688.9325
gbr,1998,-14151028486.2537
gbr,1999,-12661381653.4541
gbr,2000,-15018913602.663
gbr,2001,-9604145674.39182
gbr,2002,-13712529976.0192
gbr,2003,-17190204081.6327
gbr,2004,-19708897839.6192
gbr,2005,-22734545454.5455
gbr,2006,-22577736890.5244
gbr,2007,-26888755502.2009
gbr,2008,-24930147058.8235
gbr,2009,-23667237887.5214
gbr,2010,-30821440975.8935
gbr,2011,-33361060208.9452
gbr,2012,-33010187818.3164
gbr,2013,-40240091230.9367
gbr,2014,-39399099436.6918
gbr,2015,-36475693085.4934
gbr,2016,-32199419779.8412
gbr,2017,-28908526244.9114
gbr,2018,-34000299259.98809
gbr,2019,-33721571125.2544
gbr,2020,-36117968319.02409
geo,1990,0
geo,1991,0
geo,1994,256787575.95731
geo,1995,334574594.59654
geo,1996,84897068.30394
geo,1997,196500038.53565
geo,1998,208099964.72412
geo,1999,195699993.91509
geo,2000,249799996.20845
geo,2001,228500000
geo,2002,216400009.10871
geo,2003,181691522.58004
geo,2004,416299979.13189
geo,2005,359000000
geo,2006,524000000
geo,2007,688500029.93116
geo,2008,1060500000
geo,2009,967500029.93116
geo,2010,1098399988.77854
geo,2011,1328600000
geo,2012,1407500030.27917
geo,2013,1451500000
geo,2014,1425400011.32695
geo,2015,1119600008.81329
geo,2016,1121100012.67588
geo,2017,1272637338.11516
geo,2018,1364021703.95801
geo,2019,1376934352.93283
geo,2020,1822499273.67635
gha,1967,-15102019.95325
gha,1968,-15688566.27096
gha,1969,-12746960.09515
gha,1970,-9805353.91935
gha,1971,-8701587.74971
gha,1972,-3001481.98173
gha,1973,-6338028.16901
gha,1974,-3726708.07453
gha,1975,24468085.10638
gha,1976,-4237288.13559
gha,1977,-6000000
gha,1978,-5061082.02443
gha,1979,-2564102.5641
gha,1980,-3319502.07469
gha,1981,-4186046.26825
gha,1982,-1213818.86088
gha,1983,-1807760.10124
gha,1984,72700587.08415
gha,1985,32602672.38709
gha,1986,72900813.29711
gha,1987,201598639.45578
gha,1988,172490653.23319
gha,1989,202208714.14502
gha,1990,202007491.99264
gha,1991,219399456.52174
gha,1992,254949656.75057
gha,1993,517248073.95994
gha,1994,472350418.41004
gha,1995,523823185.98832
gha,1996,482357798.16514
gha,1997,560291992.1875
gha,1998,742389705.88235
gha,1999,620967741.93548
gha,2000,650322444.48523
gha,2001,863218763.08809
gha,2002,838659515.39626
gha,2003,1113122865.71297
gha,2004,1713059366.31462
gha,2005,1681153115.33363
gha,2006,1792223582.12217
gha,2007,2048981020.80206
gha,2008,2223177325.85765
gha,2009,2098115088.96797
gha,2010,2323255594.40559
gha,2011,2582385308.43088
gha,2012,2366969477.7796
gha,2013,1912718128.59594
gha,2014,2035154767.65863
gha,2015,2584518198.46013
gha,2016,3130348969.25674
gha,2017,2775145914.26273
gin,1986,-22830587.26505
gin,1987,-34089999.70822
gin,1988,-21640002.08265
gin,1989,-26790000.53748
gin,1990,-52346712.88328
gin,1991,87947075.18564
gin,1992,-57115393.5144
gin,1993,-63786306.3602
gin,1994,-61817451.40771
gin,1995,-65792742.46869
gin,1996,-42269981.69154
gin,1997,-33620680.33658
gin,1998,18142984.59985
gin,1999,-7600242.48211
gin,2000,5769831.91479
gin,2001,25733607.34719
gin,2002,4847132.39984
gin,2003,200266974.83182
gin,2004,207852669.06344
gin,2005,247343961.07513
gin,2006,-20610000
gin,2007,-130590000.12388
gin,2008,18480000.02608
gin,2009,33700000.26244
gin,2010,17050000.06112
gin,2011,139469999.1122
gin,2012,132450000.49386
gin,2013,87849999.61131
gin,2014,-10659999.95609
gin,2015,-41315527.43714
gin,2016,361462464.74283
gin,2017,136591376.45854
gin,2018,106000000
gin,2019,98000000
gin,2020,157000000
gmb,1990,8553991.6233
gmb,1991,11665101.73936
gmb,1992,11683318.90689
gmb,1993,12995304.13412
gmb,1994,13853827.04711
gmb,1995,15125090.36807
gmb,1996,17600518.51549
gmb,1997,14146408.89394
gmb,1998,17750495.62627
gmb,1999,17848434.85358
gmb,2000,30153664.48747
gmb,2001,20798345.14764
gmb,2002,31109414.69439
gmb,2003,23776211.42286
gmb,2004,78592831.8587
gmb,2005,62819040.15342
gmb,2006,67355882.80356
gmb,2007,64824599.77325
gmb,2008,65830626.70103
gmb,2009,64286412.90478
gmb,2010,55015107.81094
gmb,2011,52758318.48344
gmb,2012,79331205.12765
gmb,2013,35250000
gmb,2014,123269999.76038
gmb,2015,123980000.56462
gmb,2016,116155446.42343
gmb,2017,222893305.78495
gmb,2018,178095190.62631
gmb,2019,111465617.97753
gmb,2020,67222641.19437
gnb,1970,0
gnb,1971,0
gnb,1972,0
gnb,1973,0
gnb,1974,0
gnb,1975,0
gnb,1976,0
gnb,1977,0
gnb,1978,0
gnb,1979,0
gnb,1980,0
gnb,1981,0
gnb,1982,-11460420.94503
gnb,1983,-7817274.27578
gnb,1984,-4248478.39071
gnb,1985,-3384428.12505
gnb,1986,-818219.93035
gnb,1987,20599983.60198
gnb,1988,24068072.04308
gnb,1989,25149850.15011
gnb,1990,41055979.90963
gnb,1991,26266157.12882
gnb,1992,30180781.73453
gnb,1993,21980025.2988
gnb,1994,26952742.40372
gnb,1995,32958830.25085
gnb,1996,31656488.68131
gnb,1997,7700007.91544
gnb,1998,18699993.6266
gnb,1999,9500013.88665
gnb,2000,24959245.74209
gnb,2001,40129313.07676
gnb,2002,30717824.74371
gnb,2003,39302431.43011
gnb,2004,61597424.61192
gnb,2005,52412778.061
gnb,2006,61759542.4114
gnb,2007,74562510.32888
gnb,2008,91221404.70852
gnb,2009,93544381.44358
gnb,2010,58082244.88439
gnb,2011,59440494.88953
gnb,2012,47096510.21836
gnb,2013,40624066.10574
gnb,2014,86208621.52317
gnb,2015,43083554.84169
gnb,2016,41762316.79215
gnb,2017,47854231.2523
gnb,2018,75794878.53466
gnb,2019,56493221.66677
gnb,2020,85478104.05396
gnq,1980,6574449.96836
gnq,1981,4625429.23685
gnq,1982,7913335.15383
gnq,1983,8235975.73729
gnq,1984,8834598.15875
gnq,1985,8712883.09965
gnq,1986,25405862.27379
gnq,1987,26258698.60776
gnq,1988,46068097.77598
gnq,1989,27880152.33459
gnq,1990,20134914.97983
gnq,1991,14455613.45717
gnq,1992,7834225.69192
gnq,1993,9848950.03789
gnq,1994,3478827.35863
gnq,1995,2443399.79854
gnq,1996,-2594064.65496
gnq,1997,16459660.21176
gnq,1998,10251684.96816
gnq,1999,4456722.4477
gnq,2000,8286792.6924
gnq,2001,-2077653.49296
gnq,2002,-11102340.03962
gnq,2003,-26215471.6713
gnq,2004,-45949321.27519
gnq,2005,-66657668.2078
grc,2006,157960609.99412
grc,2007,-1668403519.20471
grc,2008,-940214260.77422
grc,2009,-1698719459.42578
grc,2010,-1728864453.56667
grc,2011,-1973688151.99417
grc,2012,-870703852.50703
grc,2013,1965407511.6251
grc,2014,-1042802705.1447
grc,2015,-672689898.9957
grc,2016,-615828867.53813
grc,2017,-199622571.65059
grc,2018,-511624922.28235
grc,2019,505659919.23137
grc,2020,296032103.12529
grd,1977,5900000
grd,1978,4200000
grd,1979,16000000
grd,1980,9600000
grd,1981,10400000
grd,1982,11000000
grd,1983,10800000
grd,1984,10700000
grd,1985,10200000
grd,1986,9777777.77778
grd,1987,14851851.85185
grd,1988,15592592.59259
grd,1989,16507407.40741
grd,1990,11344444.44444
grd,1991,11296296.2963
grd,1992,12003703.7037
grd,1993,13688888.88889
grd,1994,15829629.62963
grd,1995,17081481.48148
grd,1996,21370370.37037
grd,1997,21514814.81481
grd,1998,29185185.18519
grd,1999,18822222.22222
grd,2000,20062962.96296
grd,2001,21644814.81481
grd,2002,21533703.7037
grd,2003,36482037.03704
grd,2004,120874444.44444
grd,2005,82308074.07407
grd,2006,42271925.92593
grd,2007,26226074.07407
grd,2008,34696703.7037
grd,2009,39623370.37037
grd,2010,31782111.11111
grd,2011,24077851.85185
grd,2012,30272777.77778
grd,2013,18310814.81481
grd,2014,-8144333.33333
grd,2015,-11457703.7037
grd,2016,-15593185.18519
grd,2017,-3275259.25926
grd,2018,-9665000
grd,2019,-3876962.96296
grd,2020,14026555.55556
grl,1979,274092377.87493
grl,1980,345996202.91347
grl,1981,284976275.37412
grl,1982,277231049.87759
grl,1983,255549480.59049
grl,1984,250371743.62242
grl,1985,244611377.44894
grl,1986,315906562.84761
grl,1987,389310410.36212
grl,1988,410012627.20047
grl,1989,368936554.40344
grl,1990,475228646.22047
grl,1991,478542953.17752
grl,1992,502808104.57083
grl,1993,451580067.55194
grl,1994,459862277.14367
grl,1995,530843924.03256
grl,1996,522875816.99346
grl,1997,478764478.76448
grl,1998,476211795.6065
grl,1999,465726326.65348
grl,2000,408506637.30499
grl,2001,407795453.45316
grl,2002,440168720.78736
gtm,1967,8100000
gtm,1968,9000000
gtm,1969,12500000
gtm,1970,17400000
gtm,1971,26300000
gtm,1972,31200000
gtm,1973,43200000
gtm,1974,56600000
gtm,1975,78300000
gtm,1976,197700000
gtm,1977,95800000
gtm,1978,115600000
gtm,1979,126600000
gtm,1980,109800000
gtm,1981,90900000
gtm,1982,62700000
gtm,1983,30600000
gtm,1984,28700000
gtm,1985,19700000
gtm,1986,75100000
gtm,1987,193300000
gtm,1988,224300000
gtm,1989,249800000
gtm,1990,227000000
gtm,1991,259699994.03448
gtm,1992,390500000
gtm,1993,363200003.54899
gtm,1994,448599996.52246
gtm,1995,491199996.55801
gtm,1996,522500000
gtm,1997,606700001.64916
gtm,1998,705299996.87226
gtm,1999,714900004.06212
gtm,2000,865300005.15251
gtm,2001,996784974.42292
gtm,2002,1976234974.49404
gtm,2003,2461826203.57894
gtm,2004,3121500006.29208
gtm,2005,3576400005.23979
gtm,2006,4268199997.36932
gtm,2007,4854099996.09034
gtm,2008,5064218981.48148
gtm,2009,4618075009.802
gtm,2010,5013382374.84177
gtm,2011,5156312148.3803
gtm,2012,5682804840.68627
gtm,2013,5712010296.81295
gtm,2014,6315627906.67598
gtm,2015,7071214623.50421
gtm,2016,7917340807.11588
gtm,2017,8858249227.67049
gtm,2018,9947858109.90531
gtm,2019,11120301207.0108
gtm,2020,11892921992.0613
guy,1991,29000000.89445
guy,1992,38000001.59872
guy,1993,44999998.4639
guy,1994,48999999.27693
guy,1995,32000000
guy,1996,41000000.71225
guy,1997,39999999.29776
guy,1998,43999998.0069
guy,1999,38999998.87639
guy,2000,47018032.12191
guy,2001,44006859.88956
guy,2002,40017830.22579
guy,2003,65461080.48193
guy,2004,111542937.10525
guy,2006,216296434.40701
guy,2007,344414595.30538
guy,2008,417671857.60792
guy,2009,383924169.79172
guy,2010,429210881.86567
guy,2011,473311154.64868
guy,2012,483933590.65915
guy,2013,394964393.34704
guy,2014,513836040.53685
guy,2015,450730097.33656
guy,2016,397851381.1138
guy,2017,340122750.60533
guy,2018,534533135.75654
guy,2019,630200829.2566
guy,2020,658100000
hkg,1997,-1321734413.14372
hkg,1998,-1336810711.01184
hkg,1999,-1262906864.32485
hkg,2000,-1401837971.04426
hkg,2001,-1458685951.68487
hkg,2002,-1515983023.24687
hkg,2003,-1413032311.09056
hkg,2004,-1499743194.65845
hkg,2005,-1569182106.90085
hkg,2006,-1609335976.72443
hkg,2007,-1806855179.83952
hkg,2008,-2364514306.26188
hkg,2009,-2113831626.20295
hkg,2010,-2262781238.73758
hkg,2011,-2542523124.35766
hkg,2012,-2621834871.84776
hkg,2013,-2691593604.95101
hkg,2014,-2551682335.79655
hkg,2015,-2854046802.03308
hkg,2016,-2701390051.9176
hkg,2017,-2637042549.91531
hkg,2018,-2910378261.1469
hkg,2019,-2755522658.53316
hkg,2020,-2799850461.50673
hnd,1965,0
hnd,1966,0
hnd,1968,1700000
hnd,1969,2300000
hnd,1970,2400000
hnd,1971,2400000
hnd,1972,2700000
hnd,1973,0
hnd,1974,0
hnd,1975,0
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,14400000
hnd,1980,15700000
hnd,1981,17500000
hnd,1982,16500000
hnd,1983,18200000
hnd,1984,19000000
hnd,1985,21400000
hnd,1986,22500000
hnd,1987,36000000
hnd,1988,32618025.75107
hnd,1989,29793103.44828
hnd,1990,297929474.70817
hnd,1991,200391220.11774
hnd,1992,221189908.8743
hnd,1993,220105738.09487
hnd,1994,213438183.80744
hnd,1995,264000000
hnd,1996,276700000
hnd,1997,312000000
hnd,1998,487500000
hnd,1999,736900000
hnd,2000,537470163.50806
hnd,2001,714939175.25455
hnd,2002,846171106.20427
hnd,2003,991200890.23239
hnd,2004,1265296496.81961
hnd,2005,1895097520.68135
hnd,2006,2450296062.62341
hnd,2007,2671299635.32108
hnd,2008,2953668825.5653
hnd,2009,2619706858.27658
hnd,2010,2861698588.55315
hnd,2011,3116046475.42977
hnd,2012,3265021102.01886
hnd,2013,3381826687.85215
hnd,2014,3612553283.59366
hnd,2015,3813780196.14637
hnd,2016,3974910685.19793
hnd,2017,4613423376.85838
hnd,2018,5143725891.17983
hnd,2019,5853364331.70025
hrv,1993,418540169.9961
hrv,1994,599491623.99667
hrv,1995,791444250.00504
hrv,1996,920214382.17936
hrv,1997,903665652.58089
hrv,1998,813827108.09174
hrv,1999,632683653.85796
hrv,2000,1046506274.78018
hrv,2001,1158808902.37548
hrv,2002,1285002459.2606
hrv,2003,1600882452.97477
hrv,2004,1750960140.36171
hrv,2005,1728587677.92261
hrv,2006,1624705303.94313
hrv,2007,1695813978.34109
hrv,2008,1880555139.41037
hrv,2009,1664897690.4647
hrv,2010,1693490554.87875
hrv,2011,1969380546.58819
hrv,2012,1566310277.11701
hrv,2013,1510149848.79524
hrv,2014,1501997990.77872
hrv,2015,1769517919.11063
hrv,2016,2011706746.94296
hrv,2017,2322124879.57868
hrv,2018,2538143879.0171
hrv,2019,2695345078.52224
hrv,2020,3192433295.1194
hti,1980,88520000.0177
hti,1981,139340000.02787
hti,1982,111700000.02234
hti,1983,110400000.02208
hti,1984,123000000.01025
hti,1985,145040000
hti,1986,151860000
hti,1987,171060000
hti,1988,192880000
hti,1989,174280000
hti,1990,184862500
hti,1991,214918757.92629
hti,1992,187068751.90856
hti,1993,168387505.37233
hti,1994,41562499.15221
hti,1995,518398640.62112
hti,1996,445132058.88953
hti,1997,477847136.86892
hti,1998,549901234.85982
hti,1999,678850000.29989
hti,2000,760645723.54674
hti,2001,749268298.00538
hti,2002,753651650.83105
hti,2003,916545769.82593
hti,2004,992948849.50445
hti,2005,1289753629.69423
hti,2006,1360845968.25948
hti,2007,1517289060.36931
hti,2008,1726367137.39919
hti,2009,1635122381.85952
hti,2010,3146857386.32981
hti,2011,2757122164.00555
hti,2012,2368014485.95658
hti,2013,2283546797.35561
hti,2014,2291234870.18138
hti,2015,2437345558.11612
hti,2016,2462856760.4724
hti,2017,2882847011.68513
hti,2018,3320853736.27617
hti,2019,3206477548.71606
hti,2020,3656077279.76817
hun,1995,147244335.87582
hun,1996,62968862.0848
hun,1997,224130313.74405
hun,1998,287205185.40665
hun,1999,391084303.41166
hun,2000,374301153.30967
hun,2001,344063877.13251
hun,2002,409655038.15394
hun,2003,478790869.82244
hun,2004,-417562287.35688
hun,2005,-395816266.45623
hun,2006,-789001378.39251
hun,2007,-1162962938.75915
hun,2008,-1258874241.56065
hun,2009,-537605446.62815
hun,2010,-636868069.55393
hun,2011,-1018875432.0957
hun,2012,-1251487274.40999
hun,2013,-941008963.09707
hun,2014,-1192515100.92361
hun,2015,-1394241629.59913
hun,2016,-1968447849.20137
hun,2017,-1415422081.86566
hun,2018,-573731704.15785
hun,2019,-843817518.75043
hun,2020,-968789705.51629
idn,2010,4630295629.59337
idn,2011,4210509391.28629
idn,2012,4094379012.18043
idn,2013,4178147486.87536
idn,2014,5219870033.97908
idn,2015,5508487908.56244
idn,2016,4460441461.95749
idn,2017,4500175870.30955
idn,2018,6895406540.288
idn,2019,7628922393.56789
idn,2020,5931510880.90356
ind,1960,58800058.80006
ind,1961,73500073.50007
ind,1962,71400071.40007
ind,1963,88200088.20009
ind,1964,81900081.90008
ind,1965,165896682.06636
ind,1966,128571428.57143
ind,1967,136000000
ind,1968,170666666.66667
ind,1969,166666666.66667
ind,1970,164000000
ind,1971,219038916.36207
ind,1972,199208340.8791
ind,1973,244181610.07249
ind,1974,343547820.8536
ind,1975,610164790.7181
ind,1976,826779141.44748
ind,1977,1193576642.33577
ind,1978,1269771636.08004
ind,1979,2010796889.70333
ind,1980,2859568214.06852
ind,1981,2487289179.56414
ind,1982,2624554698.12947
ind,1983,2690043735.02972
ind,1984,2608776121.41199
ind,1985,2305228234.75575
ind,1986,2327454737.41837
ind,1987,2698076107.49123
ind,1988,2653228981.74308
ind,1989,2279383522.18168
ind,1990,2067582249.21303
ind,1991,3826482751.87001
ind,1992,4250453404.41402
ind,1993,5265221924.28972
ind,1994,8094860451.56174
ind,1995,6608053266.07336
ind,1996,12385073012.4392
ind,1997,11777718571.6246
ind,1998,10280489370.5037
ind,1999,12260985549.5198
ind,2000,12873012224.8854
ind,2001,15382147709.5459
ind,2002,16367565244.8762
ind,2003,21579892280.0718
ind,2004,20469021939.9178
ind,2005,24521385204.727
ind,2006,29747953016.0554
ind,2007,41604095308.8247
ind,2008,44182016628.4005
ind,2009,52085524526.9656
ind,2010,53114423798.6752
ind,2011,63625303882.391
ind,2012,64342361847.5586
ind,2013,65438936628.43649
ind,2014,66262699612.0608
ind,2015,63096416887.5108
ind,2016,56571757323.4733
ind,2017,62949474753.665
ind,2018,70611990878.5248
ind,2019,76218180388.4509
ind,2020,76407662643.3143
irl,1995,484016414.14141
irl,1996,248114919.35484
irl,1997,403760744.98567
irl,1998,-214232365.14523
irl,1999,-304903720.86718
irl,2000,-386976109.40078
irl,2001,-931745788.25787
irl,2002,-993844318.60275
irl,2003,-1431711970.67372
irl,2004,-1512073973.1363
irl,2005,-2165788235.65447
irl,2006,-2542531115.7
irl,2007,-3351738396.64668
irl,2008,-3977578744.43906
irl,2009,-4090513278.19336
irl,2010,-3550541005.25001
irl,2011,-3677317497.54865
irl,2012,-3331058741.68359
irl,2013,-3875501563.15295
irl,2014,-3624960525.08626
irl,2015,-3687998658.17969
irl,2016,-4026595843.32024
irl,2017,-3376481474.72942
irl,2018,-4224351043.61176
irl,2019,-3922578230.72941
irl,2020,-4354179493.27939
irn,1965,1333279716.17162
irn,1966,1468284287.78878
irn,1967,1620889130.033
irn,1968,2372916463.36634
irn,1969,2468105263.36634
irn,1970,2731094052.80528
irn,1971,3496436637.62376
irn,1972,5135748768.31683
irn,1973,10360372034.7841
irn,1974,19488586179.6673
irn,1975,15854150158.4368
irn,1976,27696741522.6483
irn,1977,30243088520.6648
irn,1978,20628949665.839
irn,1979,25148885020.21989
irn,1980,20094987564.0936
irn,1981,14533495878.8909
irn,1982,24734596902.3824
irn,1983,33159584805.3377
irn,1984,31269723241.0611
irn,1985,30775838557.8973
irn,1986,27258380164.5983
irn,1987,22415199004.8996
irn,1988,12171520411.8672
irn,1989,19855387200.4425
irn,1990,26557878751.8852
irn,1993,21252723498.9189
irn,1994,24622413222.1594
irn,1995,34436891125.1099
irn,1996,48458808130.187
irn,1997,41018932116.7836
irn,1998,32009440073.5184
irn,1999,41111950768.8878
irn,2000,40922331685.971
irn,2001,46827967532.6345
irn,2002,53622409791.6436
irn,2003,67771860195.1264
irn,2004,80657269832.13229
irn,2005,98530845455.07008
irn,2006,114207023996.17999
irn,2007,158646944174.83801
irq,2005,3235900000
irq,2006,-462098950.3346
irq,2007,-380487176.84666
irq,2008,-2936117308.67506
irq,2009,-1998341416.14481
irq,2010,-2507300000
irq,2011,-4386000000
irq,2012,-5112034922.86256
irq,2013,-4865400000
irq,2014,-3162900000
irq,2015,543400015.48829
irq,2016,1005500000
irq,2017,1183300000
irq,2018,1068800000
irq,2019,308200000
irq,2020,-300542016.19128
isr,1970,516666666.66667
isr,1971,510000000
isr,1972,812500000
isr,1973,2067500000
isr,1974,1805000000
