geo,time,en_co2_etot_zs
mys,1972,20.57188
mys,1973,22.81106
mys,1974,22.32436
mys,1975,25.10796
mys,1976,27.4221
mys,1977,31.14286
mys,1978,35.69959
mys,1979,34.82061
mys,1980,34.23385
mys,1981,32.26824
mys,1982,34.6762
mys,1983,35.00849
mys,1984,35.84277
mys,1985,38.78419
mys,1986,36.83885
mys,1987,35.28017
mys,1988,36.20303
mys,1989,35.51625
mys,1990,38.27385
mys,1991,44.15151
mys,1992,41.49444
mys,1993,44.0065
mys,1994,43.0725
mys,1995,43.63454
mys,1996,42.09484
mys,1997,43.19934
mys,1998,45.93101
mys,1999,45.75809
mys,2000,45.80544
mys,2001,45.54439
mys,2002,45.60765
mys,2003,46.01537
mys,2004,46.41054
mys,2005,48.37944
mys,2006,49.21184
mys,2007,48.47208
mys,2008,51.11158
mys,2009,54.12617
mys,2010,56.09756
mys,2011,57.70396
mys,2012,56.41358
mys,2013,54.42499
mys,2014,54.03592
nam,1991,6.19469
nam,1992,2.43902
nam,1993,14.68531
nam,1994,13.93939
nam,1995,2.23464
nam,1996,2.08333
nam,1997,2.03046
nam,1998,2.47525
nam,1999,2.0202
nam,2000,0.52632
nam,2001,0.41152
nam,2002,0
nam,2003,0.89286
nam,2004,0.42735
nam,2005,1.60643
nam,2006,6
nam,2007,6.56371
nam,2008,8.21918
nam,2009,3.69128
nam,2010,0.9772
nam,2011,0.63898
nam,2012,2.77778
nam,2013,2.32558
nam,2014,0.27855
ner,2000,33.84615
ner,2001,31.25
ner,2002,34.32836
ner,2003,32.87671
ner,2004,33.76623
ner,2005,34.24658
ner,2006,30.13699
ner,2007,25
ner,2008,26.19048
ner,2009,22.42991
ner,2010,24.26471
ner,2011,27.53623
ner,2012,22.99465
ner,2013,21.34831
ner,2014,23.46939
nga,1971,16.84211
nga,1972,18.42105
nga,1973,18.43044
nga,1974,19.02174
nga,1975,19.88899
nga,1976,17.65135
nga,1977,14.69363
nga,1978,13.58749
nga,1979,15.757
nga,1980,19.9211
nga,1981,22.20261
nga,1982,23.24274
nga,1983,24.24334
nga,1984,24.86877
nga,1985,27.81624
nga,1986,28.59029
nga,1987,29.35515
nga,1988,27.35907
nga,1989,27.21786
nga,1990,29.40128
nga,1991,29.44935
nga,1992,28.8816
nga,1993,32.24558
nga,1994,34.47032
nga,1995,33.14007
nga,1996,31.85938
nga,1997,29.22408
nga,1998,30.22022
nga,1999,31.75247
nga,2000,31.32998
nga,2001,28.45578
nga,2002,29.31845
nga,2003,24.40333
nga,2004,28.51095
nga,2005,29.96454
nga,2006,32.95276
nga,2007,35.81337
nga,2008,32.71418
nga,2009,34.97492
nga,2010,34.10436
nga,2011,36.22592
nga,2012,37.34197
nga,2013,36.82252
nga,2014,39.0625
nic,1971,29.5302
nic,1972,27.45098
nic,1973,23.35329
nic,1974,24.45652
nic,1975,26.48649
nic,1976,27.83019
nic,1977,36.01533
nic,1978,35.74468
nic,1979,29.22078
nic,1980,26.51934
nic,1981,27.51323
nic,1982,29.94652
nic,1983,27.55102
nic,1984,23.46369
nic,1985,24.86188
nic,1986,28.16901
nic,1987,27.77778
nic,1988,30.72917
nic,1989,32.16374
nic,1990,30.97826
nic,1991,32.96703
nic,1992,36.32075
nic,1993,35.4067
nic,1994,35.14644
nic,1995,37.84861
nic,1996,37.96992
nic,1997,38.11189
nic,1998,44.04762
nic,1999,40.11799
nic,2000,41.80791
nic,2001,43.66577
nic,2002,41.25326
nic,2003,40.50633
nic,2004,40.73171
nic,2005,38.95782
nic,2006,39.85849
nic,2007,41.05505
nic,2008,40.09547
nic,2009,43.40528
nic,2010,41.82243
nic,2011,42.50559
nic,2012,38.60045
nic,2013,35.44601
nic,2014,34.36123
nld,1960,32.9997
nld,1961,32.79729
nld,1962,30.66087
nld,1963,28.48586
nld,1964,30.01676
nld,1965,30.38308
nld,1966,30.5835
nld,1967,30.68282
nld,1968,30.05519
nld,1969,28.63271
nld,1970,33.49976
nld,1971,33.34639
nld,1972,31.90817
nld,1973,31.61264
nld,1974,32.85745
nld,1975,32.28717
nld,1976,30.54667
nld,1977,31.72528
nld,1978,31.32345
nld,1979,32.36447
nld,1980,34.12218
nld,1981,34.74375
nld,1982,35.41188
nld,1983,32.82987
nld,1984,33.68328
nld,1985,33.06831
nld,1986,35.23796
nld,1987,35.52161
nld,1988,39.27699
nld,1989,40.16125
nld,1990,40.85606
nld,1991,38.79322
nld,1992,40.61072
nld,1993,40.37144
nld,1994,41.92372
nld,1995,40.18223
nld,1996,38.54774
nld,1997,41.07498
nld,1998,42.43409
nld,1999,40.63938
nld,2000,41.40814
nld,2001,42.02463
nld,2002,42.48621
nld,2003,42.46333
nld,2004,42.94461
nld,2005,42.57829
nld,2006,40.5814
nld,2007,43.11927
nld,2008,42.30324
nld,2009,42.62161
nld,2010,41.72747
nld,2011,42.77398
nld,2012,41.50218
nld,2013,41.58104
nld,2014,45.84738
nld_curacao,1971,55.06547
nld_curacao,1972,55.06733
nld_curacao,1973,56.53846
nld_curacao,1974,56.01983
nld_curacao,1975,53.97448
nld_curacao,1976,51.93727
nld_curacao,1977,51.82149
nld_curacao,1978,60.84142
nld_curacao,1979,58.16993
nld_curacao,1980,65.16724
nld_curacao,1981,62.43781
nld_curacao,1982,60.76818
nld_curacao,1983,57.62463
nld_curacao,1984,59.94021
nld_curacao,1985,45.33333
nld_curacao,1986,48.71795
nld_curacao,1987,46.21212
nld_curacao,1988,43.64162
nld_curacao,1989,41.01695
nld_curacao,1990,37.96992
nld_curacao,1991,36.95652
nld_curacao,1992,34.96503
nld_curacao,1993,34.48276
nld_curacao,1994,30.41825
nld_curacao,1995,30.03802
nld_curacao,1996,29.69925
nld_curacao,1997,65.39924
nld_curacao,1998,65.37753
nld_curacao,1999,63.82189
nld_curacao,2000,63.81462
nld_curacao,2001,63.38028
nld_curacao,2002,61.69429
nld_curacao,2003,61.58088
nld_curacao,2004,62.5
nld_curacao,2005,63.77295
nld_curacao,2006,61.96944
nld_curacao,2007,63.75
nld_curacao,2008,62.71722
nld_curacao,2009,61.55143
nld_curacao,2010,47.03196
nld_curacao,2011,57.27273
nld_curacao,2012,65.19824
nld_curacao,2013,64.17234
nld_curacao,2014,65.68421
nor,1960,1.76787
nor,1961,1.73228
nor,1962,1.07858
nor,1963,1.39958
nor,1964,1.14865
nor,1965,0.87282
nor,1966,1.10619
nor,1967,1.62955
nor,1968,1.69144
nor,1969,2.06801
nor,1970,2.38095
nor,1971,2.30535
nor,1972,1.91083
nor,1973,1.88356
nor,1974,3.04099
nor,1975,5.55085
nor,1976,7.4191
nor,1977,9.14221
nor,1978,11.26292
nor,1979,9.79507
nor,1980,12.11899
nor,1981,12.84368
nor,1982,14.26809
nor,1983,16.80328
nor,1984,15.8483
nor,1985,17.11473
nor,1986,22.65231
nor,1987,19.15125
nor,1988,21.38478
nor,1989,22.48062
nor,1990,26.62054
nor,1991,26.85934
nor,1992,35.66724
nor,1993,37.28702
nor,1994,37.49611
nor,1995,33.9172
nor,1996,30.74784
nor,1997,35.79595
nor,1998,37.00699
nor,1999,38.43053
nor,2000,31.15783
nor,2001,32.39051
nor,2002,32.98462
nor,2003,33.08614
nor,2004,33.05228
nor,2005,34.00986
nor,2006,34.189
nor,2007,34.58229
nor,2008,34.61756
nor,2009,37.95907
nor,2010,36.77488
nor,2011,36.94391
nor,2012,36.53303
nor,2013,34.81481
nor,2014,36.47692
npl,1971,15.78947
npl,1972,11.53846
npl,1973,7.69231
npl,1974,8.10811
npl,1975,9.375
npl,1976,12.5
npl,1977,13.7931
npl,1978,14.28571
npl,1979,8.88889
npl,1980,1.92308
npl,1981,2.27273
npl,1982,1.96078
npl,1983,1.36986
npl,1984,1.26582
npl,1985,3.63636
npl,1986,1.35135
npl,1987,1.33333
npl,1988,2.7027
npl,1989,0
npl,1990,0
npl,1991,2.65487
npl,1992,3.50877
npl,1993,3.84615
npl,1994,4.32099
npl,1995,1.70455
npl,1996,1.63934
npl,1997,4.28571
npl,1998,4.09091
npl,1999,1.66113
npl,2000,0.64516
npl,2001,0.29851
npl,2002,0
npl,2003,0
npl,2004,0.37037
npl,2005,0.32573
npl,2006,0.4
npl,2007,0.3876
npl,2008,0.34722
npl,2009,0.29155
npl,2010,0
npl,2011,0
npl,2012,0.20121
npl,2013,0.20576
npl,2014,1.85497
nzl,1960,10.03861
nzl,1961,9.74695
nzl,1962,5.87065
nzl,1963,9.66851
nzl,1964,8.87728
nzl,1965,6.53096
nzl,1966,6.80886
nzl,1967,6.2396
nzl,1968,5.90648
nzl,1969,10.99071
nzl,1970,11.99422
nzl,1971,10.88889
nzl,1972,13.38074
nzl,1973,19.22156
nzl,1974,19.83899
nzl,1975,14.85088
nzl,1976,21.61716
nzl,1977,23.87821
nzl,1978,22.5151
nzl,1979,15.46455
nzl,1980,12.99332
nzl,1981,15.13846
nzl,1982,21.79487
nzl,1983,23.80952
nzl,1984,22.99349
nzl,1985,25.13228
nzl,1986,20.4698
nzl,1987,23.20962
nzl,1988,21.41107
nzl,1989,20.94496
nzl,1990,20.79117
nzl,1991,22.34814
nzl,1992,25.58824
nzl,1993,22.80102
nzl,1994,19.64587
nzl,1995,18.13623
nzl,1996,21.13071
nzl,1997,27.26269
nzl,1998,26.02022
nzl,1999,28.85094
nzl,2000,27.26959
nzl,2001,30.73468
nzl,2002,27.79923
nzl,2003,30.87655
nzl,2004,30.34228
nzl,2005,34.98516
nzl,2006,34.77488
nzl,2007,31.24808
nzl,2008,33.00448
nzl,2009,29.3828
nzl,2010,27.97364
nzl,2011,27.01518
nzl,2012,29.86222
nzl,2013,26.67959
nzl,2014,23.71959
omn,1971,3.84615
omn,1972,11.53846
omn,1973,13.7931
omn,1974,20
omn,1975,19.44444
omn,1976,22.32143
omn,1977,29.00763
omn,1978,33.54839
omn,1979,35.97884
omn,1980,40.88889
omn,1981,47.80876
omn,1982,50
omn,1983,55.01285
omn,1984,46.78715
omn,1985,43.51687
omn,1986,56.66132
omn,1987,57.68621
omn,1988,54.29864
omn,1989,54.09357
omn,1990,56.49606
omn,1991,41.70213
omn,1992,45.31835
omn,1993,51.66932
omn,1994,56.8
omn,1995,57.65827
omn,1996,59.27662
omn,1997,62.88385
omn,1998,64.96398
omn,1999,61.61327
omn,2000,65.06614
omn,2001,62.71186
omn,2002,60.76206
omn,2003,60.52632
omn,2004,65.35714
omn,2005,61.92214
omn,2006,50.53962
omn,2007,45.69937
omn,2008,48.44145
omn,2009,48.5974
omn,2010,45.34939
omn,2011,41.7641
omn,2012,39.37051
omn,2013,38.54462
omn,2014,38.53088
pak,1971,18.08444
pak,1972,17.6875
pak,1973,17.07892
pak,1974,19.83287
pak,1975,20.22022
pak,1976,17.91514
pak,1977,19.85222
pak,1978,16.96429
pak,1979,15.67262
pak,1980,18.5109
pak,1981,19.7639
pak,1982,19.50634
pak,1983,21.39125
pak,1984,20.50817
pak,1985,21.54015
pak,1986,21.4861
pak,1987,25.2988
pak,1988,26.06122
pak,1989,28.27884
pak,1990,28.60972
pak,1991,30.94696
pak,1992,31.83744
pak,1993,31.95906
pak,1994,32.1267
pak,1995,33.60263
pak,1996,32.86126
pak,1997,34.03986
pak,1998,32.20685
pak,1999,34.14483
pak,2000,35.88995
pak,2001,36.48454
pak,2002,35.46634
pak,2003,30.91816
pak,2004,31.25654
pak,2005,32.04283
pak,2006,33.63946
pak,2007,31.45676
pak,2008,32.72755
pak,2009,33.53276
pak,2010,31.76005
pak,2011,30.54592
pak,2012,31.20018
pak,2013,33.2988
pak,2014,33.6826
pan,1971,52.61044
pan,1972,53.00752
pan,1973,51.71233
pan,1974,51.00671
pan,1975,52.58065
pan,1976,49.83819
pan,1977,47.557
pan,1978,42.06897
pan,1979,43.46405
pan,1980,39.86254
pan,1981,32.53968
pan,1982,41.55405
pan,1983,48.67257
pan,1984,36.6548
pan,1985,29.21348
pan,1986,25.81818
pan,1987,30.4918
pan,1988,24.26778
pan,1989,24.8996
pan,1990,21.48438
pan,1991,27.0903
pan,1992,33.99433
pan,1993,29.57746
pan,1994,29.17772
pan,1995,30.80685
pan,1996,25.90799
pan,1997,29.7235
pan,1998,37.40741
pan,1999,25.15991
pan,2000,26.22951
pan,2001,37.64906
pan,2002,31.17647
pan,2003,38.65385
pan,2004,29.30057
pan,2005,23.9291
pan,2006,26.29371
pan,2007,30
pan,2008,27.10567
pan,2009,30.33708
pan,2010,30.88235
pan,2011,32.52632
pan,2012,28.68852
pan,2013,29.48328
pan,2014,30.87819
per,1971,15.73472
per,1972,17.01299
per,1973,16.98462
per,1974,16.41876
per,1975,15.85299
per,1976,16.63965
per,1977,18.59186
per,1978,19.9455
per,1979,20.94841
per,1980,22.16773
per,1981,20.66855
per,1982,21.65242
per,1983,21.27181
per,1984,23.61485
per,1985,21.10803
per,1986,21.22153
per,1987,19.53088
per,1988,19.94356
per,1989,20.67358
per,1990,20.79415
per,1991,19.05019
per,1992,20.82687
per,1993,20.47952
per,1994,18.59786
per,1995,19.22747
per,1996,21.19205
per,1997,21.45669
per,1998,19.78697
per,1999,18.39851
per,2000,18.11292
per,2001,17.75586
per,2002,19.16144
per,2003,19.58183
per,2004,23.92211
per,2005,25.89099
per,2006,24.80371
per,2007,25.46102
per,2008,28.26705
per,2009,29.60998
per,2010,34.99635
per,2011,36.09227
per,2012,34.56818
per,2013,29.3934
per,2014,34.42143
phl,1971,26.46675
phl,1972,25.83333
phl,1973,29.3945
phl,1974,30.38653
phl,1975,30.13131
phl,1976,30.07571
phl,1977,34.24447
phl,1978,31.83422
phl,1979,34.07679
phl,1980,33.15332
phl,1981,33.03825
phl,1982,33.39587
phl,1983,34.77366
phl,1984,33.42345
phl,1985,36.35088
phl,1986,30.18223
phl,1987,36.76155
phl,1988,34.89177
phl,1989,35.54645
phl,1990,27.99685
phl,1991,32.14573
phl,1992,31.56089
phl,1993,29.46124
phl,1994,32.02366
phl,1995,30.81761
phl,1996,32.07274
phl,1997,32.35294
phl,1998,34.10171
phl,1999,31.64878
phl,2000,37.45412
phl,2001,37.2237
phl,2002,36.91456
phl,2003,38.96537
phl,2004,39.28521
phl,2005,42.99105
phl,2006,40.47001
phl,2007,42
phl,2008,44.47723
phl,2009,43.86284
phl,2010,45.16924
phl,2011,46.12812
phl,2012,47.92885
phl,2013,49.73781
phl,2014,50.16195
pol,1960,42.27182
pol,1961,44.38752
pol,1962,43.93652
pol,1963,44.53919
pol,1964,45.55175
pol,1965,46.42157
pol,1966,48.00136
pol,1967,49.36277
pol,1968,51.47656
pol,1969,51.28065
pol,1970,50.18025
pol,1971,51.90869
pol,1972,52.77546
pol,1973,53.42391
pol,1974,54.134
pol,1975,53.68092
pol,1976,54.29943
pol,1977,55.06052
pol,1978,56.7059
pol,1979,57.84109
pol,1980,57.62361
pol,1981,57.31837
pol,1982,57.28978
pol,1983,59.67018
pol,1984,60.25772
pol,1985,60.07244
pol,1986,58.53163
pol,1987,58.35305
pol,1988,57.62316
pol,1989,59.40371
pol,1990,66.39794
pol,1991,64.40556
pol,1992,63.46956
pol,1993,59.41289
pol,1994,60.18188
pol,1995,55.75718
pol,1996,55.17785
pol,1997,55.25802
pol,1998,57.7703
pol,1999,57.72774
pol,2000,59.48698
pol,2001,60.27155
pol,2002,59.43326
pol,2003,60.1296
pol,2004,58.84117
pol,2005,58.51774
pol,2006,58.09549
pol,2007,57.32368
pol,2008,56.53918
pol,2009,55.95528
pol,2010,54.9288
pol,2011,55.92309
pol,2012,55.40645
pol,2013,56.40236
pol,2014,55.60851
prk,1971,11.21063
prk,1972,12.10342
prk,1973,13.1485
prk,1974,13.81718
prk,1975,14.51469
prk,1976,14.10499
prk,1977,14.52352
prk,1978,14.1396
prk,1979,13.75037
prk,1980,13.44001
prk,1981,13.51181
prk,1982,13.31617
prk,1983,13.22328
prk,1984,13.23257
prk,1985,13.22723
prk,1986,13.26828
prk,1987,14.00016
prk,1988,14.13061
prk,1989,15.55393
prk,1990,13.84062
prk,1991,13.53546
prk,1992,14.13522
prk,1993,12.82994
prk,1994,14.73427
prk,1995,14.89807
prk,1996,16.96961
prk,1997,17.05318
prk,1998,14.58753
prk,1999,16.16379
prk,2000,16.55232
prk,2001,16.66436
prk,2002,16.66425
prk,2003,16.51779
prk,2004,16.49327
prk,2005,16.24851
prk,2006,15.98066
prk,2007,16.31105
prk,2008,16.2262
prk,2009,15.93933
prk,2010,15.8505
prk,2011,16.22912
prk,2012,15.87234
prk,2013,16.23572
prk,2014,16.21693
prt,1960,9.04605
prt,1961,7.74749
prt,1962,11.11111
prt,1963,9.6401
prt,1964,13.24423
prt,1965,15.23482
prt,1966,8.76168
prt,1967,10.6681
prt,1968,17.02564
prt,1969,14.99513
prt,1970,19.45312
prt,1971,22.51564
prt,1972,20.70151
prt,1973,21.12415
prt,1974,22.14806
prt,1975,24.86127
prt,1976,27.45605
prt,1977,20.53333
prt,1978,20.1519
prt,1979,24.40585
prt,1980,27.42207
prt,1981,31.52392
prt,1982,29.77129
prt,1983,33.41005
prt,1984,31.0028
prt,1985,28.59532
prt,1986,37.44493
prt,1987,34.63063
prt,1988,32.2357
prt,1989,45.24643
prt,1990,43.53221
prt,1991,43.25146
prt,1992,46.48178
prt,1993,44.54097
prt,1994,43.11364
prt,1995,46.35748
prt,1996,39.01632
prt,1997,39.80152
prt,1998,40.71085
prt,1999,45.45143
prt,2000,41.58022
prt,2001,41.32317
prt,2002,43.90402
prt,2003,40.72056
prt,2004,41.66236
prt,2005,45.57601
prt,2006,43.36346
prt,2007,40.58953
prt,2008,41.32904
prt,2009,42.8383
prt,2010,36.71924
prt,2011,40.68878
prt,2012,44.30574
prt,2013,42.96821
prt,2014,41.11189
pry,1971,12.2807
pry,1972,14.28571
pry,1973,11.42857
pry,1974,13.43284
pry,1975,11.42857
pry,1976,10.25641
pry,1977,23.21429
pry,1978,30
pry,1979,17.77778
pry,1980,8.88889
pry,1981,6.87023
pry,1982,4.58015
pry,1983,4.8
pry,1984,4.28571
pry,1985,3.52113
pry,1986,4.08163
pry,1987,4.34783
pry,1988,4.8913
pry,1989,1.0929
pry,1990,1.5544
pry,1991,1.59574
pry,1992,1.77778
pry,1993,1.14943
pry,1994,0
pry,1995,3.15186
pry,1996,0.57971
pry,1997,0.52219
pry,1998,0.49751
pry,1999,0.49628
pry,2000,0
pry,2001,0
pry,2002,0
pry,2003,0
pry,2004,0
pry,2005,0
pry,2006,0
pry,2007,0
pry,2008,0
pry,2009,0
pry,2010,0
pry,2011,0
pry,2012,0
pry,2013,0
pry,2014,0
qat,1971,52.23214
qat,1972,51.82186
qat,1973,50.57803
qat,1974,49.66667
qat,1975,50.30426
qat,1976,41.95402
qat,1977,44.69136
qat,1978,47.78068
qat,1979,43.47826
qat,1980,54.15473
qat,1981,48.46698
qat,1982,49.5114
qat,1983,49.79079
qat,1984,50.14085
qat,1985,51.68539
qat,1986,52.06321
qat,1987,53.9123
qat,1988,61.96013
qat,1989,62.19797
qat,1990,62.18825
qat,1991,65.04006
qat,1992,64.63668
qat,1993,65.16045
qat,1994,65.54517
qat,1995,65.59715
qat,1996,65.85366
qat,1997,66.66667
qat,1998,67.48286
qat,1999,70.99778
qat,2000,65.08235
qat,2001,65.73209
qat,2002,60.30132
qat,2003,64.38061
qat,2004,61.17952
qat,2005,62.56024
qat,2006,64.44733
qat,2007,62.85582
qat,2008,60.26191
qat,2009,60.03577
qat,2010,63.52014
qat,2011,70.18019
qat,2012,66.07849
qat,2013,65.87443
qat,2014,63.53563
rou,1971,38.51723
rou,1972,39.96788
rou,1973,39.93338
rou,1974,41.65832
rou,1975,35.01458
rou,1976,36.46078
rou,1977,35.31205
rou,1978,33.03889
rou,1979,30.00783
rou,1980,23.02357
rou,1981,31.76629
rou,1982,31.73137
rou,1983,33.51427
rou,1984,34.61407
rou,1985,37.74804
rou,1986,40.08333
rou,1987,37.9838
rou,1988,39.28479
rou,1989,43.9113
rou,1990,47.19268
rou,1991,48.85786
rou,1992,68.87813
rou,1993,71.50196
rou,1994,62.02385
rou,1995,59.26713
rou,1996,59.24394
rou,1997,57.36666
rou,1998,57.02736
rou,1999,57.6807
rou,2000,57.38636
rou,2001,56.16243
rou,2002,54.71843
rou,2003,55.89691
rou,2004,52.8157
rou,2005,52.48219
rou,2006,53.04238
rou,2007,53.16825
rou,2008,52.74521
rou,2009,52.47192
rou,2010,51.84591
rou,2011,54.06675
rou,2012,50.65513
rou,2013,46.21739
rou,2014,45.58392
rus,1990,56.92414
rus,1991,59.05971
rus,1992,62.20325
rus,1993,61.21984
rus,1994,63.5687
rus,1995,61.87895
rus,1996,64.54535
rus,1997,64.36514
rus,1998,64.5131
rus,1999,63.59138
rus,2000,63.10591
rus,2001,63.02357
rus,2002,63.7214
rus,2003,64.0568
rus,2004,63.38367
rus,2005,63.96947
rus,2006,64.69846
rus,2007,62.96888
rus,2008,61.89269
rus,2009,61.88671
rus,2010,62.52387
rus,2011,63.26913
rus,2012,64.97917
rus,2013,63.34254
rus,2014,61.11001
sau,1971,53.74901
sau,1972,51.97779
sau,1973,50.28474
sau,1974,52.37624
sau,1975,50.91071
sau,1976,53.59073
sau,1977,49.6079
sau,1978,41.64301
sau,1979,36.6884
sau,1980,38.09476
sau,1981,38.18504
sau,1982,39.29967
sau,1983,37.44716
sau,1984,46.3841
sau,1985,50.22924
sau,1986,53.57083
sau,1987,54.2214
sau,1988,54.00795
sau,1989,55.24237
sau,1990,46.98173
sau,1991,47.45978
sau,1992,47.57356
sau,1993,49.25604
sau,1994,47.19386
sau,1995,49.34767
sau,1996,47.95813
sau,1997,50.08265
sau,1998,49.99773
sau,1999,49.74128
sau,2000,50.05329
sau,2001,50.3316
sau,2002,49.10288
sau,2003,49.47234
sau,2004,49.76245
sau,2005,50.48664
sau,2006,49.75835
sau,2007,47.37917
sau,2008,47.27043
sau,2009,48.097
sau,2010,47.13911
sau,2011,47.93814
sau,2012,47.98636
sau,2013,48.2252
sau,2014,49.1581
sdn,1971,7.78816
sdn,1972,5.8651
sdn,1973,4.18502
sdn,1974,4.68384
sdn,1975,5.919
sdn,1976,5.95611
sdn,1977,8.25959
sdn,1978,10.38961
sdn,1979,11.78344
sdn,1980,6.81199
sdn,1981,6.98324
sdn,1982,7.33696
sdn,1983,7.73333
sdn,1984,9.00901
sdn,1985,12.31156
sdn,1986,11.9898
sdn,1987,16.33333
sdn,1988,12.78539
sdn,1989,11.13924
sdn,1990,9.64083
sdn,1991,12.26216
sdn,1992,11.51242
sdn,1993,28.80259
sdn,1994,14.59695
sdn,1995,20.64965
sdn,1996,24.87805
sdn,1997,22.09073
sdn,1998,20.12987
sdn,1999,22.20039
sdn,2000,26.82482
sdn,2001,25.24917
sdn,2002,28.82038
sdn,2003,30.89005
sdn,2004,29.67819
sdn,2005,27.89047
sdn,2006,27.94476
sdn,2007,26.49057
sdn,2008,27.12692
sdn,2009,22.38908
sdn,2010,11.02204
sdn,2011,15.69187
sdn,2012,15.45788
sdn,2013,15.74279
sdn,2014,16.49175
sen,1971,31.96721
sen,1972,31.2
sen,1973,32.6087
sen,1974,30.61224
sen,1975,41.61491
sen,1976,30.95238
sen,1977,30.76923
sen,1978,38.06818
sen,1979,36.92308
sen,1980,33.82353
sen,1981,34.5
sen,1982,32.64249
sen,1983,35.60209
sen,1984,34.80392
sen,1985,38.20755
sen,1986,38.72549
sen,1987,41.0628
sen,1988,44.67005
sen,1989,43.26923
sen,1990,40.84507
sen,1991,39.43662
sen,1992,40.94828
sen,1993,42.47788
sen,1994,43.34764
sen,1995,41.53226
sen,1996,40.76923
sen,1997,40.41812
sen,1998,38.24451
sen,1999,36.61972
sen,2000,42.61364
sen,2001,43.08094
sen,2002,39.28571
sen,2003,36.74541
sen,2004,35.58559
sen,2005,41.99134
sen,2006,41.89189
sen,2007,34.73896
sen,2008,34.29119
sen,2009,39.29236
sen,2010,38.64469
sen,2011,34.54231
sen,2012,37.7425
sen,2013,37.33333
sen,2014,37.10191
sgp,1971,62.54125
sgp,1972,69.9446
sgp,1973,70.19704
sgp,1974,70.44917
sgp,1975,68.36493
sgp,1976,67.76316
sgp,1977,66.60118
sgp,1978,68.51064
sgp,1979,67.24546
sgp,1980,68.4585
sgp,1981,68.73614
sgp,1982,69.07143
sgp,1983,70.2184
sgp,1984,69.53474
sgp,1985,65.72289
sgp,1986,67.41974
sgp,1987,68.25305
sgp,1988,73.19797
sgp,1989,71.63188
sgp,1990,79.90331
sgp,1991,78.36507
sgp,1992,81.0828
sgp,1993,83.51314
sgp,1994,83.06112
sgp,1995,82.06015
sgp,1996,84.03012
sgp,1997,83.54298
sgp,1998,83.6933
sgp,1999,83.91534
sgp,2000,78.37132
sgp,2001,77.64034
sgp,2002,76.58596
sgp,2003,73.04166
sgp,2004,72.64008
sgp,2005,70.1532
sgp,2006,69.43574
sgp,2007,68.7722
sgp,2008,67.80178
sgp,2009,60.15373
sgp,2010,60.11743
sgp,2011,59.97005
sgp,2012,59.8564
sgp,2013,58.32612
sgp,2014,58.6496
slv,1971,19.23077
slv,1972,26.31579
slv,1973,25.59524
slv,1974,26.62722
slv,1975,31.77083
slv,1976,25.12821
slv,1977,20.89552
slv,1978,11.38614
slv,1979,5.6701
slv,1980,6.875
slv,1981,9.33333
slv,1982,9.45946
slv,1983,8.72483
slv,1984,8.55263
slv,1985,11.58537
slv,1986,9.25926
slv,1987,19
slv,1988,14.83254
slv,1989,9.80392
slv,1990,8.05687
slv,1991,24.18773
slv,1992,20.18927
slv,1993,23.38028
slv,1994,29.33985
slv,1995,29.7593
slv,1996,23.11558
slv,1997,28.54209
slv,1998,27.63916
slv,1999,21.12403
slv,2000,22.43714
slv,2001,25.58984
slv,2002,27.30561
slv,2003,26.05753
slv,2004,24.62057
slv,2005,24.32
slv,2006,27.91411
slv,2007,27.31214
slv,2008,27.1987
slv,2009,26.92939
slv,2010,23.53952
slv,2011,24.45923
slv,2012,25.08306
slv,2013,28.44677
slv,2014,28.06122
srb,1990,65.32753
srb,1991,68.73924
srb,1992,71.3067
srb,1993,73.72604
srb,1994,74.02464
srb,1995,81.73465
srb,1996,68.63882
srb,1997,68.23905
srb,1998,67.7385
srb,1999,71.17544
srb,2000,74.72093
srb,2001,70.28407
srb,2002,68.22199
srb,2003,66.53898
srb,2004,63.48812
srb,2005,66.74067
srb,2006,67.4913
srb,2007,62.45264
srb,2008,63.29402
srb,2009,70.83425
srb,2010,68.72276
srb,2011,69.29071
srb,2012,70.40108
srb,2013,72.66725
srb,2014,69.4306
ssd,2012,26.38889
ssd,2013,30.61224
ssd,2014,30.92105
sur,2000,18.49315
sur,2001,21.47651
sur,2002,25.92593
sur,2003,30
sur,2004,34.55882
sur,2005,42.42424
sur,2006,34
sur,2007,29.71014
sur,2008,28.87324
sur,2009,30.28169
sur,2010,32.35294
sur,2011,43.57542
sur,2012,37.31343
sur,2013,46.19289
sur,2014,41.70854
svk,1971,26.39568
svk,1972,26.43766
svk,1973,25.74427
svk,1974,25.63919
svk,1975,25.60241
svk,1976,25.90389
svk,1977,25.84764
svk,1978,27.81287
svk,1979,26.76493
svk,1980,34.55197
svk,1981,35.427
svk,1982,35.14383
svk,1983,36.56363
svk,1984,35.02473
svk,1985,35.58046
svk,1986,36.68536
svk,1987,35.91181
svk,1988,34.40722
svk,1989,34.89845
svk,1990,32.37279
svk,1991,35.82899
svk,1992,36.96429
svk,1993,41.82448
svk,1994,40.25622
svk,1995,43.6196
svk,1996,42.06426
svk,1997,42.08475
svk,1998,41.91511
svk,1999,42.41566
svk,2000,39.07267
svk,2001,43.97752
svk,2002,40.49878
svk,2003,45.80214
svk,2004,44.79426
svk,2005,43.11409
svk,2006,42.96682
svk,2007,41.66433
svk,2008,38.53755
svk,2009,40.21472
