geo,time,ny_adj_aedu_cd
hkg,1987,1145929095.94307
hkg,1988,1354810999.9372
hkg,1989,1501189552.28173
hkg,1990,1670877269.91455
hkg,1991,2368756474.31985
hkg,1992,2468477485.38113
hkg,1993,3208778918.562
hkg,1994,3608517485.111
hkg,1995,4044328487.717
hkg,1996,4159747754.49812
hkg,1997,4911502847.293
hkg,1998,5295593794.113
hkg,1999,5323282610.67785
hkg,2000,5570513835.6983
hkg,2001,5703338416.76136
hkg,2002,5920807131.52762
hkg,2003,5943047211.72964
hkg,2004,6351763921.53683
hkg,2005,6220245416.18748
hkg,2006,6102548295.57055
hkg,2007,6286469553.25831
hkg,2008,6213015152.33247
hkg,2009,6253203188.41368
hkg,2010,7008049210.22437
hkg,2011,7146792287.32902
hkg,2012,7538785171.82996
hkg,2013,7948905588.60643
hkg,2014,8417174029.14967
hkg,2015,8916256677.908
hkg,2016,9306541686.09055
hkg,2017,10075340618.3257
hkg,2018,10721193972.3289
hkg,2019,10883187858.4919
hnd,1970,20311600
hnd,1971,20764605.1455
hnd,1972,22792569.35896
hnd,1973,25849213.28696
hnd,1974,30008013.947
hnd,1975,32182933.665
hnd,1976,37914139.56046
hnd,1977,44813998.6
hnd,1978,90112262.79
hnd,1979,99043177.304
hnd,1980,110349641.334
hnd,1981,120416241.249
hnd,1982,153976133.988
hnd,1983,170709219.1284
hnd,1984,187397521.91652
hnd,1985,208530949.233
hnd,1986,251520132.114
hnd,1987,279791998.327
hnd,1988,248607806.87581
hnd,1989,212264072.008
hnd,1990,187845427.07417
hnd,1991,174669066.92
hnd,1992,170023379.27716
hnd,1993,173391201.23517
hnd,1994,154808119.235
hnd,1995,193168857.658
hnd,1996,175744415.58937
hnd,1997,195867871.10832
hnd,1998,218315009.39033
hnd,1999,233304660.81315
hnd,2000,269648746.39632
hnd,2001,303323975.00278
hnd,2002,324208148.53997
hnd,2003,351836807.35699
hnd,2004,392076311.5152
hnd,2005,450617973.00232
hnd,2006,522461292.25004
hnd,2007,623957713.5552
hnd,2008,721578568.8496
hnd,2009,779572618.69909
hnd,2010,865041194.09604
hnd,2011,996885412.99432
hnd,2012,1060175533.06761
hnd,2013,1084792218.8289
hnd,2014,1148217960.0378
hnd,2015,1237102598.7276
hnd,2016,1278619859.7609
hnd,2017,1374919869.1788
hnd,2018,1400798381.6001
hnd,2019,1467337180.9179
hrv,1995,784605380.946
hrv,1996,828635627.7404
hrv,1997,831493688.5893
hrv,1998,885565132.7994
hrv,1999,801186388.396
hrv,2000,740938760.7416
hrv,2001,787795326.2765
hrv,2002,919814448.5442
hrv,2003,1243507145.7333
hrv,2004,1507836339.0873
hrv,2005,1653227408.56
hrv,2006,1855002579.65587
hrv,2007,2241607348.9064
hrv,2008,2867023107.8088
hrv,2009,2500743781.45
hrv,2010,2361521559.3408
hrv,2011,2534835194.3771
hrv,2012,2377091664.35962
hrv,2013,2570163505.87763
hrv,2014,2445064671.93455
hrv,2015,2046411598.16472
hrv,2016,1993989901.63143
hrv,2017,2082133028.80712
hrv,2018,2303412339.94659
hrv,2019,2278750189.5076
hti,1980,16250806.0935
hti,1981,16832049.40836
hti,1982,17320069.62782
hti,1983,18637236.77398
hti,1984,20698411.11768
hti,1985,23462803.92479
hti,1986,37973215.82984
hti,1987,39014404.6974
hti,1988,46771594.57224
hti,1989,46436269.24225
hti,1990,44990961.1235
hti,1991,50507978.31995
hti,1992,32817327.38552
hti,1993,27298525.20503
hti,1994,31655899.43715
hti,1995,41233314.28327
hti,1996,42686350.3563
hti,1997,48963963.99834
hti,1998,54549028.98831
hti,1999,60778169.71891
hti,2000,100584885.70585
hti,2001,93038686.06622
hti,2002,89066384.93049
hti,2003,72858976.67166
hti,2004,87604617.98618
hti,2005,102512226.27431
hti,2006,108317310.21726
hti,2007,136199130.32311
hti,2008,151895395.16496
hti,2009,164912657.82295
hti,2010,170777458.49381
hti,2011,190695099.99911
hti,2012,201173967.15686
hti,2013,212372238.4543
hti,2014,216880799.43571
hti,2015,217757158.51507
hti,2016,201286932.46641
hti,2017,208611678.80474
hti,2018,234097386.82805
hti,2019,210212150.42876
hun,1993,2232982323.531
hun,1994,2394000000
hun,1995,2086800000
hun,1996,1873200000
hun,1997,2033437638
hun,1998,1970925326.7393
hun,1999,2033370000
hun,2000,2075383549.54243
hun,2001,2378200000
hun,2002,3132580000
hun,2003,4560913030.83531
hun,2004,5182560000
hun,2005,5586200000
hun,2006,5659200000
hun,2007,6759600000
hun,2008,7488800000
hun,2009,6050000000
hun,2010,5733000000
hun,2011,6034500000
hun,2012,5116629232.87308
hun,2013,5417444867.68569
hun,2014,5936073977.98396
hun,2015,5293886038.58202
hun,2016,5536434305.63527
hun,2017,5998263290.00401
hun,2018,6786356277.01184
hun,2019,6961488051.90247
idn,1970,144219178.08
idn,1971,146623959.2
idn,1972,169792771.088
idn,1973,242738622.28422
idn,1974,367703856.72026
idn,1975,420526572.29307
idn,1976,504230330.5457
idn,1977,591840734.26736
idn,1978,637374905.34504
idn,1979,605718746.45581
idn,1980,819993880.16243
idn,1981,933271393.32238
idn,1982,941390741.4684
idn,1983,794884223.06602
idn,1984,788121646.7519
idn,1985,754925097.37123
idn,1986,668255010.59391
idn,1987,592139013.40482
idn,1988,615364283.14126
idn,1989,719120909.952
idn,1990,632043811.182
idn,1991,695365303.556
idn,1992,763383771.43
idn,1993,737439041.376
idn,1994,860745000
idn,1995,1177128000
idn,1996,1327656000
idn,1997,1256640000
idn,1998,1032368778.42129
idn,1999,1728838282.51197
idn,2000,2352920669.73794
idn,2001,2653504205.64599
idn,2002,3621358972.58996
idn,2003,4736942308.76392
idn,2004,5608619220.50899
idn,2005,6742302780.34795
idn,2006,9317867139.41388
idn,2007,11853012600
idn,2008,13335801600
idn,2009,17026726500
idn,2010,18742194000
idn,2011,24831635400
idn,2012,27204810500
idn,2013,27000125000
idn,2014,25874911740.2061
idn,2015,27193516874.7534
idn,2016,29472312148.9837
idn,2017,32131647218.4561
idn,2018,33073995357.4081
idn,2019,35473157129.9359
ind,1970,1530081479.30847
ind,1971,1473118747.848
ind,1972,1705740924.312
ind,1973,2042446592.136
ind,1974,2539604177.45419
ind,1975,2159918521.156
ind,1976,2458944000
ind,1977,3030375000
ind,1978,3427750000
ind,1979,3982706000
ind,1980,4855812000
ind,1981,5031910000
ind,1982,6103856103.345
ind,1983,6842957639
ind,1984,5697000000
ind,1985,6708976000
ind,1986,7427220000
ind,1987,8033000000
ind,1988,7911000000
ind,1989,9669000000
ind,1990,11095000000
ind,1991,9044000000
ind,1992,9372000000
ind,1993,8800000000
ind,1994,10013000000
ind,1995,11036000000
ind,1996,11281000000
ind,1997,11948000000
ind,1998,15760173352
ind,1999,19519500000
ind,2000,19468400059.97969
ind,2001,19056605949.90269
ind,2002,19003612990.7015
ind,2003,20959924017.4072
ind,2004,22681043236.8602
ind,2005,25478200000
ind,2006,28736400000
ind,2007,37268000000
ind,2008,36652000000
ind,2009,40964000000
ind,2010,51128000000
ind,2011,55748000000
ind,2012,55748000000
ind,2013,56364000000
ind,2014,62216000000
ind,2015,64064000000
ind,2016,69300000000
ind,2017,80696000000
ind,2018,82544000000
ind,2019,87472000000
irl,1970,188077700.17226
irl,1971,195199340.76
irl,1972,255058631.006
irl,1973,299449457.858
irl,1974,324987193.869
irl,1975,501556673.61037
irl,1976,363913484.275
irl,1977,509063981.316
irl,1978,638102857.147
irl,1979,851969084.484
irl,1980,1030715856.952
irl,1981,1056198104.964
irl,1982,1047761010.5
irl,1983,1041501928.168
irl,1984,1005721647.579
irl,1985,1051367272.444
irl,1986,1430219266.646
irl,1987,1789380505.64
irl,1988,1863092244.739
irl,1989,1840284819.723
irl,1990,2200540961.328
irl,1991,2370627201.147
irl,1992,2731834045.27
irl,1993,2620640848.914
irl,1994,2920856042.39
irl,1995,3287883838.408
irl,1996,3553741179.447
irl,1997,4237785516.12145
irl,1998,3601989384.46584
irl,1999,3734905002.1262
irl,2000,3707627967.3786
irl,2001,3924133842.0738
irl,2002,4741245600
irl,2003,6458328000
irl,2004,8198778000
irl,2005,8852279100
irl,2006,9790081600
irl,2007,11552359500
irl,2008,13576032000
irl,2009,13374202700
irl,2010,12377911000
irl,2011,12841751000
irl,2012,12224472800
irl,2013,12006724231.4926
irl,2014,11808993194.2001
irl,2015,10183411098.3904
irl,2016,10367440095.7587
irl,2017,11162038167.0726
irl,2018,12570049164.1638
irl,2019,12913174375.6248
irn,1978,5016653433.65305
irn,1979,6195901903.38618
irn,1980,6441729421.60366
irn,1981,6847165000
irn,1982,6827704000
irn,1983,6041354000
irn,1984,5783645000
irn,1985,5883424000
irn,1986,7072692000
irn,1987,5649226000
irn,1988,4392150000
irn,1989,4679662000
irn,1990,4383470000
irn,1993,2432668105.854
irn,1994,2850652985.32
irn,1995,3507194525.544
irn,1996,3797440000
irn,1997,3180072000
irn,1998,4614048763.584
irn,1999,4652839600
irn,2000,4390228200
irn,2001,5077000000
irn,2002,5830302800
irn,2003,6784035300
irn,2004,8613969000
irn,2005,10194494200
irn,2006,12707804700
irn,2007,15717452800
irn,2008,15968511200
irn,2009,16817510000
irn,2010,20011055700
irn,2011,21289263897.7261
irn,2012,19424540147.67929
irn,2013,14644577600
irn,2014,12411770800
irn,2015,10316650306.5368
irn,2016,13490319850.3052
irn,2017,16161895250.8381
irn,2018,17081307456.8572
irq,1980,1210238401.636
irq,1981,963743311.882
irq,1982,1847674371.866
irq,1983,1702668382.096
irq,1984,1902144741.084
irq,1985,1747828883.872
irq,1986,1616422000.644
irq,1987,2228071083.97
irq,1988,2229258925.695
irq,1989,2915296236.716
irq,1990,8150878000
irq,2004,1687295188.694
irq,2005,2089673756.238
irq,2006,2833360513.328
irq,2007,3946800000
irq,2008,6210000000
irq,2009,5290000000
irq,2010,6440000000
irq,2011,8510000000
irq,2012,10074000000
irq,2013,10764000000
irq,2014,10718000000
irq,2015,8096000000
irq,2016,7958000000
irq,2017,8924000000
irq,2018,10212000000
irq,2019,10718000000
isl,1970,21777019.5462
isl,1971,27762688.75
isl,1972,34656836.3925
isl,1973,47684109.952
isl,1974,62498197.193
isl,1975,57431794.352
isl,1976,68047063.311
isl,1977,90383954.7
isl,1978,102413171.225
isl,1979,116262327.894
isl,1980,137623885.412
isl,1981,141186728.709
isl,1982,128837097.799
isl,1983,110273047.156
isl,1984,113523093.663
isl,1985,118947473.736
isl,1986,160130435.744
isl,1987,223898131.476
isl,1988,247094499.264
isl,1989,227178487.889
isl,1990,259492905.988
isl,1991,303994253.39506
isl,1992,312776550.59403
isl,1993,294833835.216
isl,1994,275798875.792
isl,1995,315377802.675
isl,1996,345857056.19
isl,1997,370079486.64394
isl,1998,536702794.70215
isl,1999,497540311.139
isl,2000,497840208.6681
isl,2001,482239185.5616
isl,2002,616007180.778
isl,2003,783477646.1032
isl,2004,905508726.0044
isl,2005,1122868931.4833
isl,2006,1125491666.3232
isl,2007,1389587822.9674
isl,2008,1176533552.0092
isl,2009,880203058.5672
isl,2010,896317315.9798
isl,2011,982838857.599
isl,2012,1053985430.25826
isl,2013,1137786512.93741
isl,2014,1281720295.58287
isl,2015,1234478522.31265
isl,2016,1475423842.59976
isl,2017,1789559991.62832
isl,2018,1861221387.18583
isl,2019,1839462138.12362
isr,1970,428842981.44581
isr,1971,401227500
isr,1972,531504464.08
isr,1973,585650000
isr,1974,906442500
isr,1975,870348333.353
isr,1976,890828750
isr,1977,1058841000
isr,1978,1164367058.832
isr,1979,1534079200
isr,1980,1868892352.938
isr,1981,1847578947.375
isr,1982,1836927654.342
isr,1983,2255235088.932
isr,1984,2002955122.806
isr,1985,2210144782.392
isr,1986,2141199446.833
isr,1987,2362324957.955
isr,1988,2296713690.672
isr,1989,2921341183.453
isr,1990,3254539307.595
isr,1991,3828311109.622
isr,1992,4420216469.46
isr,1993,4736834887.808
isr,1994,5794336149.249
isr,1995,6733734133.015
isr,1996,7331547390.01
isr,1997,7592597271.009
isr,1998,6806064281.53228
isr,1999,7537544300
isr,2000,7440126372.43353
isr,2001,7989304800
isr,2002,7487680000
isr,2003,7744830900
isr,2004,7669072200
isr,2005,7933886400
isr,2006,8613706200
isr,2007,9531585700
isr,2008,11433645300
isr,2009,10816009800
isr,2010,12286756500
isr,2011,13827213000
isr,2012,13346093107.4028
isr,2013,15622138093.3692
isr,2014,16358179555.094
isr,2015,15977585060.6932
isr,2016,16920901880.7287
isr,2017,19387189233.9271
isr,2018,20453852351.8708
isr,2019,21702740539.1218
ita,1970,3888410000
ita,1971,3772740000
ita,1972,4251110000
ita,1973,5476739000
ita,1974,7189992000
ita,1975,7759582000
ita,1976,8102484000
ita,1977,9169543500.00002
ita,1978,11060105000
ita,1979,14648300000
ita,1980,18489856000
ita,1981,17205680000
ita,1982,17690329500
ita,1983,19032359000
ita,1984,19682235000
ita,1985,20300670000
ita,1986,28032048000
ita,1987,36714444880.84
ita,1988,40014450000
ita,1989,35115154000
ita,1990,35002800000
ita,1991,35625050000
ita,1992,51995597810.04
ita,1993,49345770000
ita,1994,48696750000
ita,1995,51058040000
ita,1996,58487850000
ita,1997,56115387834.8
ita,1998,52867162190.8391
ita,1999,53232534000
ita,2000,46262076000
ita,2001,51424048000
ita,2002,52752168000
ita,2003,67048768000
ita,2004,75070008000
ita,2005,74045512000
ita,2006,83897385000
ita,2007,86710400000
ita,2008,100068753000
ita,2009,93944994000
ita,2010,87735400000
ita,2011,89847267000
ita,2012,81181689458.933
ita,2013,83909898864.6311
ita,2014,83445861853.0984
ita,2015,71065919734.0896
ita,2016,69031775131.9351
ita,2017,77739714827.8752
ita,2018,83327430486.59579
ita,2019,79640515548.85201
jam,1970,34644504.27766
jam,1971,37716858.79
jam,1972,57108664.504
jam,1973,58142176.418
jam,1974,94846661.52
jam,1975,126811576.716
jam,1976,132934990.646
jam,1977,166526448.91
jam,1978,146969292.58532
jam,1979,128721983.84934
jam,1980,169916803.4216
jam,1981,184806672.6
jam,1982,217875229.78675
jam,1983,236202871.24602
jam,1984,144438341.562
jam,1985,104450095.341
jam,1986,121507644.895
jam,1987,135237629.85
jam,1988,142926797.04
jam,1989,182384440.695
jam,1990,178778832.094
jam,1991,153531647.892
jam,1992,106696680.42
jam,1993,166786140.992
jam,1994,218045779.526
jam,1995,215778217.83
jam,1996,285728859.08
jam,1997,379400253.446
jam,1998,523429945.9143
jam,1999,502288518.62405
jam,2000,483545157.14973
jam,2001,464198663.815
jam,2002,473259404.436
jam,2003,378748420.9453
jam,2004,382730878.2213
jam,2005,501939244.43
jam,2006,525027131.0352
jam,2007,550047204.7653
jam,2008,800564610.2727
jam,2009,690570533.1744
jam,2010,792830822.71681
jam,2011,895451620.9248
jam,2012,921696418.1514
jam,2013,873272519.4633
jam,2014,834951823.5214
jam,2015,755971581.60526
jam,2016,728157174.6686
jam,2017,757200289.64664
jam,2018,834229164.49118
jam,2019,836801008.31479
jor,1970,19092411.0899
jor,1971,19406328.76
jor,1972,17601232.1474
jor,1973,21203286.6716
jor,1974,35545482.758
jor,1975,42166979.37
jor,1976,49736746.989
jor,1977,67857880.352
jor,1978,86812968.264
jor,1979,138956811.168
jor,1980,165719494.458
jor,1981,178852118.64
jor,1982,181381201.152
jor,1983,218505744.952
jor,1984,215870305.332
jor,1985,245256310.2
jor,1986,193793231.701
jor,1987,209118279.456
jor,1988,238789238.56
jor,1989,221443410.21
jor,1990,228808732.874
jor,1991,242888597.751
jor,1992,253127569.272
jor,1993,307161320.256
jor,1994,343520460.828
jor,1995,393392081.354
jor,1996,417524431.716
jor,1997,380034444.276
jor,1998,436156013.02323
jor,1999,334716448.42616
jor,2000,353726571.57747
jor,2001,372536861.65305
jor,2002,388205947.14829
jor,2003,409660898.03613
jor,2004,457190459.62654
jor,2005,498649916.80056
jor,2006,589883276.14113
jor,2007,662911028.86307
jor,2008,852024040.82723
jor,2009,906475636.79807
jor,2010,964698750.42882
jor,2011,1032533693.30615
jor,2012,1085518399.07141
jor,2013,1166496617.12227
jor,2014,1225680571.50746
jor,2015,1262752230.20315
jor,2016,1288475683.13955
jor,2017,1282998648.66905
jor,2018,1166405415.5142
jor,2019,1195799918.50974
jpn,1970,6090684793.656
jpn,1971,6482052000
jpn,1972,9233165000
jpn,1973,12545835000
jpn,1974,13891000000
jpn,1975,17748000000
jpn,1976,21096000000
jpn,1977,26714000000
jpn,1978,36720000000
jpn,1979,38160000000
jpn,1980,38850000000
jpn,1981,43920000000
jpn,1982,41040000000
jpn,1983,43750000000
jpn,1984,63938872800
jpn,1985,60630000000
jpn,1986,87780000000
jpn,1987,107100000000
jpn,1988,126690000000
jpn,1989,123200000000
jpn,1990,129000066960
jpn,1991,147370329660
jpn,1992,140755731700
jpn,1993,152660000000
jpn,1994,178200000000
jpn,1995,192500000000
jpn,1996,160389413190
jpn,1997,144755563650
jpn,1998,119334295382.09599
jpn,1999,137059536490.22501
jpn,2000,151419443066.129
jpn,2001,132148773249.55901
jpn,2002,127188311126.20799
jpn,2003,139262342271.02399
jpn,2004,150034319342.211
jpn,2005,145670504150.871
jpn,2006,136552307163.92999
jpn,2007,136814509369.244
jpn,2008,151668047586.29999
jpn,2009,161049360427.96201
jpn,2010,179927663284.55899
jpn,2011,196236052024.49097
jpn,2012,203800829312.86401
jpn,2013,166484303662.53101
jpn,2014,149953427681.51999
jpn,2015,130394405335.174
jpn,2016,139055379125.05701
jpn,2017,137505426353.612
jpn,2018,140233708622.53299
jpn,2019,143780475572.13
kaz,1993,957916928.033
kaz,1994,867323809.619
kaz,1995,829561487.656
kaz,1996,812056359.621
kaz,1997,961859010.816
kaz,1998,963786537.6006
kaz,1999,659977853.24054
kaz,2000,630373061.83933
kaz,2001,696146532.15802
kaz,2002,694560911.08119
kaz,2003,760205005.13509
kaz,2004,915768485.39507
kaz,2005,1213023957.03064
kaz,2006,1959128965.0573
kaz,2007,2725313826.00818
kaz,2008,3124870208.76311
kaz,2009,3212361740.72646
kaz,2010,3963869012.198
kaz,2011,5010893950.46054
kaz,2012,5392103858.88298
kaz,2013,6251751849.42353
kaz,2014,5791699323.01208
kaz,2015,4963863245.5952
kaz,2016,3922572644.24515
kaz,2017,4395888639.98953
kaz,2018,4478032500.8137
kaz,2019,4526263905.23755
ken,1970,60516480.81402
ken,1971,64890370.711
ken,1972,87075796.794
ken,1973,105602877.688
ken,1974,143607975.1
ken,1975,170986879.8
ken,1976,189953581.746
ken,1977,221141969.907
ken,1978,297463863.82386
ken,1979,349423616.18582
ken,1980,359214177.852
ken,1981,378473810.598
ken,1982,333567716.814
ken,1983,301017532.504
ken,1984,269443652.31
ken,1985,302212462.152
ken,1986,405972585.314
ken,1987,504453644.32035
ken,1988,505995895.251
ken,1989,482338745.82
ken,1990,515236680.90958
ken,1991,482231380.38
ken,1992,455568967.402
ken,1993,307322075.862
ken,1994,400363489.386
ken,1995,527687940.13685
ken,1996,714775060.19717
ken,1997,782722527.5106
ken,1998,880107367.42516
ken,1999,652697641.3752
ken,2000,645127096.8681
ken,2001,656047739.0754
ken,2002,755517161.796
ken,2003,897571127.3613
ken,2004,1011467728.444
ken,2005,1215687557.66919
ken,2006,1710161374.0984
ken,2007,1972468804.57404
ken,2008,2065737290.63043
ken,2009,1967168900.60881
ken,2010,1944800088.8456
ken,2011,2111878655.68555
ken,2012,2622315224.8509
ken,2013,2842745855.06809
ken,2014,3051973675.53947
ken,2015,3122249733.93104
ken,2016,3369263162.24837
ken,2017,3828708138.9186
ken,2018,4263451772.7571
ken,2019,4624091378.1004
kgz,1991,138585000.006
kgz,1992,114731888.24344
kgz,1993,74836676.523
kgz,1994,88972662.708
kgz,1995,98820000
kgz,1996,85920000
kgz,1997,70276102.8
kgz,1998,70650000
kgz,1999,44250000
kgz,2000,40248000
kgz,2001,50127000
kgz,2002,68200000
kgz,2003,81096000
kgz,2004,95161000
kgz,2005,113286000
kgz,2006,144522000
kgz,2007,214875000
kgz,2008,262769000
kgz,2009,268345000
kgz,2010,260869000
kgz,2011,395556000
kgz,2012,461748000
kgz,2013,439476000
kgz,2014,358028387.95687
kgz,2015,337041257.30225
kgz,2016,368975487.28428
kgz,2017,395000653.40766
kgz,2018,432183525.28369
kgz,2019,422483645.66386
khm,1970,41642205.6946
khm,1971,36832766.0042
khm,1972,18656772.93536
khm,1973,25184718.00175
khm,1974,20451798.60828
khm,1995,41316448.86111
khm,1996,38142742.96518
khm,1997,34289411.96918
khm,1998,27594439.992
khm,1999,41909110.432
khm,2000,54775464.9575
khm,2001,65324784.12
khm,2002,69161595.09133
khm,2003,75137802.30257
khm,2004,85310424.59625
khm,2005,99294555.34027
khm,2006,114192843.9805
khm,2007,135515442.4312
khm,2008,167311891.62138
khm,2009,173261571.20107
khm,2010,172432891.91274
khm,2011,193724642.35362
khm,2012,219375800.30516
khm,2013,312256050.24323
khm,2014,317172889.31792
khm,2015,339602807.09686
khm,2016,376550428.05047
khm,2017,416872766.87009
khm,2018,459260771.29499
khm,2019,511577034.84126
kir,1978,4431727.1372
kir,1979,4268580.37144
kir,1980,3368189.47872
kir,1981,3394199.03504
kir,1982,2731357.13589
kir,1983,2544715.19549
kir,1984,2130208.44749
kir,1985,1735961.00183
kir,1986,1749347.6718
kir,1987,2071142.25513
kir,1988,2565383.28877
kir,1989,2770372.4498
kir,1990,2945722.42577
kir,1991,4641530.76813
kir,1992,4716013.21993
kir,1993,4433790.76572
kir,1994,5144180.21642
kir,1995,5575223.64717
kir,1996,5662106.97258
kir,1997,6829247.4421
kir,1998,6983829.3782
kir,1999,6821964.5179
kir,2000,6667981.1565
kir,2001,6656742.5287
kir,2002,7055366.1827
