geo,time,ny_adj_svnx_gn_zs
usa,1978,13.34086
usa,1979,10.91856
usa,1980,8.32856
usa,1981,10.81937
usa,1982,9.71819
usa,1983,7.71335
usa,1984,10.76016
usa,1985,9.26341
usa,1986,6.60125
usa,1987,9.11832
usa,1988,8.43605
usa,1989,7.45967
usa,1990,6.36629
usa,1991,6.51428
usa,1992,6.61013
usa,1993,5.70924
usa,1994,6.98094
usa,1995,7.38965
usa,1996,8.23266
usa,1997,9.68079
usa,1998,9.88045
usa,1999,9.29516
usa,2000,8.8409
usa,2001,7.69342
usa,2002,6.60405
usa,2003,5.85648
usa,2004,5.81865
usa,2005,5.76399
usa,2006,6.93152
usa,2007,5.00446
usa,2008,2.00702
usa,2009,0.94443
usa,2010,3.07147
usa,2011,4.20533
usa,2012,6.11025
usa,2013,6.33265
usa,2014,7.38395
usa,2015,7.614
usa,2016,6.07876
usa,2017,5.93248
usa,2018,5.82849
usa,2019,5.84665
uzb,2014,19.72823
uzb,2015,18.28774
uzb,2016,17.3427
uzb,2017,22.19784
uzb,2018,20.69006
uzb,2019,25.29701
ven,1970,11.0504
ven,1971,9.22151
ven,1972,9.86994
ven,1973,10.82046
ven,1974,6.76791
ven,1975,8.42248
ven,1976,6.27122
ven,1977,8.66634
ven,1978,3.58494
ven,1979,-6.85618
ven,1980,-3.3757
ven,1981,-0.40559
ven,1982,-0.36518
ven,1983,-10.37173
ven,1984,14.29912
ven,1985,17.72483
ven,1986,11.60701
ven,1987,14.45853
ven,1988,12.23042
ven,1989,10.76896
ven,1990,13.70656
ven,1991,13.2351
ven,1992,10.64858
ven,1993,6.61149
ven,1994,11.67657
ven,1995,14.43798
ven,1996,19.91115
ven,1997,22.05562
ven,1998,18.03487
ven,1999,19.48914
ven,2000,23.58283
ven,2001,19.44518
ven,2002,17.33606
ven,2003,14.8359
ven,2004,21.46805
ven,2005,25.50967
ven,2006,26.46998
ven,2007,24.49836
ven,2008,30.08717
ven,2009,19.82551
ven,2010,29.82882
ven,2011,27.90259
ven,2012,23.51597
ven,2013,16.783
ven,2014,7.20225
vnm,1996,14.54533
vnm,1997,15.41116
vnm,1998,17.77104
vnm,1999,19.18033
vnm,2000,25.42222
vnm,2001,25.21062
vnm,2002,25.78571
vnm,2003,22.94822
vnm,2004,21.29496
vnm,2005,12.61536
vnm,2006,11.83479
vnm,2007,11.97499
vnm,2008,7.43298
vnm,2009,-0.87252
vnm,2010,12.35052
vnm,2011,9.75225
vnm,2012,13.34475
vnm,2013,13.66141
vnm,2014,13.79818
vnm,2015,11.23568
vnm,2016,11.82817
vnm,2017,9.59202
vnm,2018,10.20353
vnm,2019,9.73538
vut,1983,16.58318
vut,1984,25.30873
vut,1985,15.47861
vut,1986,13.93512
vut,1987,20.38837
vut,1988,13.95362
vut,1989,16.6605
vut,1990,22.44669
vut,1991,18.68145
vut,1992,12.00993
vut,1993,13.16604
vut,1994,11.56484
vut,1995,10.97522
vut,1996,1.34894
vut,1997,12.38739
vut,1998,-2.64186
vut,1999,-3.97407
vut,2000,2.54458
vut,2001,4.49074
vut,2002,9.14318
vut,2003,9.19053
vut,2004,12.84147
vut,2005,15.37196
vut,2006,21.65472
vut,2007,21.18356
vut,2008,30.89195
vut,2009,21.74233
vut,2010,15.93042
vut,2011,16.60484
vut,2012,15.05208
vut,2013,20.95426
vut,2014,27.10908
zaf,1971,14.41974
zaf,1972,15.2048
zaf,1973,20.5632
zaf,1974,22.08745
zaf,1975,14.29657
zaf,1976,11.1021
zaf,1977,10.78895
zaf,1978,11.93265
zaf,1979,11.94076
zaf,1980,14.32734
zaf,1981,10.2561
zaf,1982,4.89638
zaf,1983,4.32198
zaf,1984,5.08332
zaf,1985,-0.26266
zaf,1986,-1.13489
zaf,1987,-0.55987
zaf,1988,0.09672
zaf,1989,1.18114
zaf,1990,-1.35844
zaf,1991,0.14848
zaf,1992,2.40167
zaf,1993,2.65495
zaf,1994,1.69151
zaf,1995,4.2463
zaf,1996,1.6992
zaf,1997,2.18032
zaf,1998,1.04231
zaf,1999,1.11946
zaf,2000,0.5119
zaf,2001,-1.88818
zaf,2002,1.02365
zaf,2003,2.98831
zaf,2004,2.1716
zaf,2005,2.48953
zaf,2006,3.22365
zaf,2007,1.69474
zaf,2008,-2.20806
zaf,2009,1.69675
zaf,2010,3.13454
zaf,2011,3.1128
zaf,2012,1.29269
zaf,2013,0.45379
zaf,2014,0.91168
zaf,2015,2.19408
zaf,2016,0.65278
zaf,2017,1.70025
zaf,2018,0.27159
zaf,2019,-0.28816
zmb,2010,9.6483
zmb,2011,9.9596
zmb,2012,17.42033
zmb,2013,16.56048
zmb,2014,16.95448
zmb,2015,19.07514
zmb,2016,15.43803
zmb,2017,20.28049
zmb,2018,23.71043
zmb,2019,24.61843
zwe,1977,12.92176
zwe,1978,7.69124
zwe,1979,4.41809
zwe,1980,8.50658
zwe,1981,10.76257
zwe,1982,9.46613
zwe,1983,7.00096
zwe,1984,18.12006
zwe,1985,19.72075
zwe,1986,24.20259
zwe,1987,22.64477
zwe,1988,26.97233
zwe,1989,21.87042
zwe,1990,23.69185
zwe,1991,27.46854
zwe,1992,27.16415
zwe,1993,51.4274
zwe,1994,55.68498
zwe,2009,-23.67317
zwe,2010,-18.88263
zwe,2011,-18.26342
zwe,2012,-28.76053
zwe,2013,-15.25897
zwe,2014,-14.09402
zwe,2015,-18.88283
zwe,2016,-11.19921
zwe,2017,-12.70024
