geo,time,se_enr_prim_fm_zs
kor,1992,1.00869
kor,1993,1.01255
kor,1994,1.01963
kor,1995,1.02899
kor,1996,1.03418
kor,1997,1.02845
kor,1998,1.03162
kor,1999,1.02639
kor,2000,1.01375
kor,2001,1.00549
kor,2002,1.00209
kor,2003,0.99775
kor,2004,0.99561
kor,2005,0.9927
kor,2006,0.9932
kor,2007,0.99428
kor,2008,0.99724
kor,2009,0.99941
kor,2010,1.00092
kor,2011,1.0024
kor,2012,1.00183
kor,2013,1.00088
kor,2014,0.99891
kor,2015,0.99847
kor,2016,0.99847
kor,2017,0.99754
kor,2018,0.99823
kor,2019,0.99858
kwt,1971,0.78174
kwt,1972,0.86117
kwt,1973,0.84183
kwt,1974,0.83149
kwt,1975,0.82385
kwt,1976,0.83989
kwt,1977,0.85207
kwt,1978,0.85561
kwt,1979,0.89142
kwt,1980,0.93632
kwt,1981,0.96325
kwt,1982,0.99668
kwt,1983,0.99988
kwt,1984,0.97481
kwt,1985,0.93565
kwt,1986,0.90922
kwt,1987,0.90678
kwt,1988,0.92919
kwt,1989,0.95292
kwt,1990,0.97206
kwt,1991,0.94708
kwt,1992,1.00101
kwt,1993,1.02518
kwt,1994,1.0109
kwt,1995,1.01176
kwt,1996,0.90986
kwt,1997,0.88559
kwt,1998,0.89788
kwt,1999,0.94199
kwt,2000,1.0224
kwt,2001,1.09064
kwt,2002,1.11089
kwt,2003,1.12787
kwt,2004,1.09379
kwt,2005,1.0377
kwt,2006,0.99758
kwt,2007,0.97498
kwt,2008,0.97178
kwt,2009,0.97395
kwt,2010,0.98026
kwt,2011,0.99762
kwt,2012,1.01135
kwt,2013,1.02245
kwt,2014,1.02143
kwt,2015,1.03221
kwt,2016,1.03976
kwt,2017,1.03327
kwt,2018,1.10302
kwt,2019,1.15235
kwt,2020,1.12817
lao,1971,0.59507
lao,1972,0.66791
lao,1973,0.70056
lao,1977,0.72956
lao,1978,0.85911
lao,1979,0.81227
lao,1980,0.8453
lao,1981,0.85163
lao,1982,0.858
lao,1984,0.75041
lao,1985,0.78586
lao,1986,0.83913
lao,1988,0.80986
lao,1990,0.79429
lao,1991,0.79143
lao,1992,0.79823
lao,1993,0.79449
lao,1994,0.79185
lao,1995,0.80681
lao,1996,0.80901
lao,1997,0.81742
lao,1998,0.82638
lao,1999,0.8449
lao,2000,0.8464
lao,2001,0.85114
lao,2002,0.85351
lao,2003,0.85817
lao,2004,0.86658
lao,2005,0.86842
lao,2006,0.87325
lao,2007,0.88171
lao,2008,0.89124
lao,2009,0.90317
lao,2010,0.91442
lao,2011,0.92704
lao,2012,0.93407
lao,2013,0.94036
lao,2014,0.94655
lao,2015,0.95433
lao,2016,0.9549
lao,2017,0.9623
lao,2018,0.96227
lao,2019,0.96552
lao,2020,0.96787
lbn,1971,0.86181
lbn,1974,0.93293
lbn,1982,0.93665
lbn,1983,0.91412
lbn,1985,0.91153
lbr,1970,0.42137
lbr,1971,0.43801
lbr,1972,0.4673
lbr,1975,0.50126
lbr,1976,0.48546
lbr,1978,0.5583
lbr,1979,0.58401
lbr,1980,0.54933
lbr,1998,0.65185
lbr,1999,0.75084
lbr,2000,0.73705
lbr,2006,0.9221
lbr,2008,0.90885
lbr,2009,0.89356
lbr,2011,0.91209
lbr,2014,0.91573
lbr,2015,0.89947
lbr,2016,0.99311
lbr,2017,0.99089
lby,1971,0.59937
lby,1972,0.66524
lby,1973,0.74589
lby,1974,0.81981
lby,1975,0.85555
lby,1976,0.88009
lby,1977,0.90826
lby,1978,0.91851
lby,1979,0.91831
lby,1980,0.9208
lby,1981,0.93386
lby,1983,0.93301
lby,1986,0.94242
lby,1999,0.98587
lby,2001,1.01746
lby,2002,1.0011
lby,2003,0.9695
lby,2004,0.97131
lby,2005,0.98791
lby,2006,0.95766
lca,1971,1.12614
lca,1972,1.17812
lca,1973,1.02894
lca,1974,1.01356
lca,1975,0.98678
lca,1976,1.00153
lca,1977,1.00494
lca,1978,1.00705
lca,1979,1.00889
lca,1980,1.01408
lca,1981,1.08196
lca,1982,1.02371
lca,1983,1.01581
lca,1984,1.00459
lca,1985,1.00129
lca,1986,0.98408
lca,1987,0.96684
lca,1988,0.9532
lca,1989,0.9323
lca,1990,0.94743
lca,1991,0.94775
lca,1992,0.93204
lca,1993,0.92645
lca,1997,0.93013
lca,1999,0.94597
lca,2000,0.9684
lca,2001,0.95424
lca,2002,0.96897
lca,2003,0.94991
lca,2004,0.94808
lca,2005,0.9555
lca,2006,0.92006
lca,2007,0.94965
lca,2015,0.96816
lca,2016,0.96786
lca,2017,0.98946
lca,2018,1.0108
lca,2019,1.0181
lca,2020,1.02502
lie,2003,1.02369
lie,2004,0.98724
lie,2005,0.91865
lie,2006,1.02981
lie,2007,0.98528
lie,2008,0.95684
lie,2009,1.01574
lie,2010,0.94228
lie,2011,1.00861
lie,2012,1.02419
lie,2014,0.9922
lie,2015,0.98414
lie,2016,0.96183
lie,2017,0.96725
lie,2018,1.00841
lie,2019,1.00021
lka,1970,0.91001
lka,1971,0.9964
lka,1975,0.91911
lka,1976,0.92276
lka,1977,0.9234
lka,1978,0.923
lka,1980,0.95235
lka,1981,0.95858
lka,1982,0.96326
lka,1983,0.96243
lka,1984,0.96393
lka,1985,0.96406
lka,1986,0.96538
lka,1987,0.96314
lka,1988,0.96533
lka,1989,0.96777
lka,1990,0.96645
lka,1991,0.96631
lka,1992,0.96728
lka,1993,0.97187
lka,1994,0.97095
lka,1995,0.9707
lka,1996,0.9755
lka,1998,0.97884
lka,2001,0.98435
lka,2002,0.98811
lka,2003,0.99447
lka,2004,1.06619
lka,2005,0.99453
lka,2006,0.99092
lka,2007,0.98807
lka,2008,0.98646
lka,2009,0.98221
lka,2010,0.97522
lka,2011,0.96063
lka,2012,0.97666
lka,2013,0.97622
lka,2014,0.97728
lka,2015,0.97894
lka,2016,0.97871
lka,2017,0.98571
lka,2018,0.9893
lka,2019,0.99543
lso,1970,1.48085
lso,1972,1.47798
lso,1973,1.46401
lso,1974,1.46399
lso,1975,1.43309
lso,1976,1.42495
lso,1977,1.44143
lso,1978,1.45624
lso,1979,1.43882
lso,1980,1.41148
lso,1981,1.37216
lso,1982,1.32841
lso,1983,1.30209
lso,1984,1.27192
lso,1985,1.25678
lso,1986,1.24266
lso,1987,1.23715
lso,1988,1.22438
lso,1989,1.21088
lso,1990,1.20956
lso,1991,1.20513
lso,1992,1.17706
lso,1993,1.15669
lso,1994,1.13278
lso,1995,1.10922
lso,1996,1.11156
lso,1997,1.09391
lso,1998,1.08607
lso,1999,1.07798
lso,2000,1.03339
lso,2001,1.01139
lso,2002,1.00442
lso,2003,1.0027
lso,2004,0.99059
lso,2005,0.98778
lso,2006,0.98533
lso,2007,0.9772
lso,2008,0.97413
lso,2009,0.97884
lso,2010,0.95778
lso,2011,0.95065
lso,2012,0.95536
lso,2013,0.96141
lso,2014,0.95713
lso,2015,0.95012
lso,2016,0.95015
lso,2017,0.94929
ltu,1981,0.9914
ltu,1986,1.00546
ltu,1991,0.9314
ltu,1992,0.94427
ltu,1993,0.9453
ltu,1994,0.91761
ltu,1995,0.97199
ltu,1996,0.97482
ltu,1997,0.96824
ltu,1998,0.97848
ltu,1999,0.98305
ltu,2000,0.9931
ltu,2001,0.98574
ltu,2002,0.98596
ltu,2003,0.98645
ltu,2004,0.98956
ltu,2005,0.99199
ltu,2006,0.99343
ltu,2007,0.99125
ltu,2008,0.98703
ltu,2009,0.9854
ltu,2010,0.9886
ltu,2011,0.98822
ltu,2012,0.9946
ltu,2013,0.99827
ltu,2014,0.99731
ltu,2015,0.99725
ltu,2016,0.99733
ltu,2017,0.99973
ltu,2018,1.00032
ltu,2019,0.99587
lux,1970,1.03678
lux,1971,1.00599
lux,1972,1.00031
lux,1973,1.01001
lux,1974,0.99428
lux,1975,1.00261
lux,1976,1.00596
lux,1977,1.01864
lux,1978,1.01406
lux,1979,1.00424
lux,1980,1.00163
lux,1981,0.99283
lux,1982,1.00474
lux,1983,0.99543
lux,1984,0.9993
lux,1986,1.00231
lux,1987,1.00816
lux,1988,1.02021
lux,1991,1.08191
lux,1999,1.01269
lux,2000,1.01135
lux,2001,0.99628
lux,2002,0.99316
lux,2003,0.99771
lux,2004,0.99817
lux,2005,1.00149
lux,2006,1.00526
lux,2007,0.9998
lux,2008,1.01006
lux,2010,1.01039
lux,2011,1.02052
lux,2012,1.00279
lux,2013,1.00555
lux,2014,1.00258
lux,2015,0.99895
lux,2016,0.99692
lux,2017,0.99446
lux,2018,0.97575
lux,2019,0.98735
lva,1989,1.00284
lva,1990,1.06893
lva,1991,0.99782
lva,1992,1.00754
lva,1993,1.00775
lva,1994,0.99789
lva,1995,0.97195
lva,1996,0.97098
lva,1997,0.97096
lva,1998,0.97567
lva,1999,0.97653
lva,2000,0.97959
lva,2001,0.97663
lva,2002,0.97273
lva,2003,0.97012
lva,2004,0.97268
lva,2005,0.97628
lva,2006,0.97798
lva,2007,0.96714
lva,2008,0.96608
lva,2009,0.97066
lva,2010,0.98085
lva,2011,0.98533
lva,2012,0.99016
lva,2013,0.99363
lva,2014,0.99851
lva,2015,1.00073
lva,2016,1.00078
lva,2017,1.00193
lva,2018,1.00484
lva,2019,1.00042
mac,1971,0.97989
mac,1972,1.04114
mac,1973,0.95054
mac,1974,0.92784
mac,1990,0.96383
mac,1991,0.96894
mac,1992,0.97141
mac,1993,0.96925
mac,1999,0.95339
mac,2000,0.95845
mac,2001,0.96436
mac,2002,0.94683
mac,2003,0.93577
mac,2004,0.93294
mac,2005,0.9399
mac,2006,0.96235
mac,2007,0.94991
mac,2008,0.95781
mac,2009,0.96649
mac,2010,0.98137
mac,2011,0.98687
mac,2012,0.98233
mac,2013,0.98651
mac,2014,0.99173
mac,2015,0.98414
mac,2016,0.98614
mac,2017,0.98814
mac,2018,0.99346
mac,2019,0.97994
mac,2020,0.97502
mar,1971,0.53118
mar,1972,0.54436
mar,1973,0.56329
mar,1974,0.5741
mar,1975,0.57979
mar,1976,0.58488
mar,1977,0.58641
mar,1978,0.59243
mar,1979,0.5987
mar,1980,0.60284
mar,1981,0.61278
mar,1982,0.62247
mar,1983,0.63141
mar,1984,0.62888
mar,1985,0.63596
mar,1986,0.6439
mar,1987,0.64816
mar,1988,0.65521
mar,1989,0.66345
mar,1990,0.67721
mar,1991,0.68826
mar,1992,0.6982
mar,1993,0.70854
mar,1994,0.725
mar,1995,0.73964
mar,1996,0.75395
mar,1997,0.76682
mar,1998,0.7869
mar,1999,0.82062
mar,2000,0.84971
mar,2001,0.87861
mar,2002,0.89678
mar,2003,0.90791
mar,2004,0.91045
mar,2005,0.90731
mar,2006,0.90576
mar,2007,0.91122
mar,2008,0.91915
mar,2009,0.93181
mar,2010,0.94072
mar,2011,0.94839
mar,2012,0.95333
mar,2013,0.95593
mar,2014,0.95608
mar,2015,0.95002
mar,2016,0.95404
mar,2017,0.95557
mar,2018,0.96039
mar,2019,0.96605
mar,2020,0.97046
mda,2014,0.99595
mda,2015,0.98943
mda,2016,0.98763
mda,2017,0.98821
mda,2018,0.98344
mda,2019,0.95346
mda,2020,0.98217
mdg,1971,0.85408
mdg,1972,0.85611
mdg,1973,0.86503
mdg,1974,0.85971
mdg,1975,0.8802
mdg,1976,0.76692
mdg,1977,0.82273
mdg,1978,0.90158
mdg,1979,0.88695
mdg,1980,0.91242
mdg,1981,0.95794
mdg,1982,0.95945
mdg,1983,0.8792
mdg,1985,0.93369
mdg,1988,0.94864
mdg,1989,0.95294
mdg,1990,0.95994
mdg,1991,0.97677
mdg,1992,0.91534
mdg,1993,0.95555
mdg,1994,0.96586
mdg,1995,1.03762
mdg,1996,0.96149
mdg,1998,0.96186
mdg,1999,0.96551
mdg,2000,0.96077
mdg,2001,0.9614
mdg,2002,0.96108
mdg,2003,0.95781
mdg,2004,0.95803
mdg,2005,0.95669
mdg,2006,0.96142
mdg,2007,0.96778
mdg,2008,0.97106
mdg,2009,0.97758
mdg,2010,0.98191
mdg,2011,0.98127
mdg,2012,0.98719
mdg,2013,0.99253
mdg,2014,0.99726
mdg,2015,0.99973
mdg,2016,1.00178
mdg,2018,1.00731
mdg,2019,1.01724
mdv,1992,0.9977
mdv,1993,0.99161
mdv,1994,0.97858
mdv,1995,0.97137
mdv,1996,0.96843
mdv,1997,0.96184
mdv,1998,0.99987
mdv,1999,0.99945
mdv,2000,1.00161
mdv,2001,0.9948
mdv,2002,0.98659
mdv,2003,0.97966
mdv,2004,0.97664
mdv,2005,0.98379
mdv,2006,0.9715
mdv,2007,0.967
mdv,2008,0.95662
mdv,2009,0.96387
mdv,2015,0.97116
mdv,2016,1.00404
mdv,2017,1.01949
mdv,2018,1.03627
mdv,2019,1.02571
mex,1971,0.93998
mex,1972,0.91018
mex,1974,0.94172
mex,1975,0.92644
mex,1976,0.92782
mex,1977,0.9586
mex,1978,0.94738
mex,1979,0.97413
mex,1980,0.98713
mex,1981,0.97712
mex,1982,0.97182
mex,1983,0.95191
mex,1984,0.95184
mex,1985,0.96304
mex,1986,0.96815
mex,1987,0.97188
mex,1988,0.97311
mex,1989,0.97481
mex,1990,0.96691
mex,1991,0.97145
mex,1992,0.96796
mex,1993,0.96697
mex,1994,0.96261
mex,1995,0.9669
mex,1996,0.96698
mex,1997,0.96631
mex,1998,0.96788
mex,1999,0.97098
mex,2000,0.97533
mex,2001,0.97937
mex,2002,0.98179
mex,2003,0.98314
mex,2004,0.98428
mex,2005,0.98198
mex,2006,0.98008
mex,2007,0.97971
mex,2008,0.9803
mex,2009,0.9826
mex,2010,0.98594
mex,2011,0.98848
mex,2012,0.99117
mex,2013,0.99224
mex,2014,0.99447
mex,2015,0.99753
mex,2016,1.00102
mex,2017,1.00491
mex,2018,1.00622
mex,2019,1.00911
mhl,1999,0.9863
mhl,2002,0.93261
mhl,2003,1.01401
mhl,2004,0.94567
mhl,2005,1.25307
mhl,2006,0.99297
mhl,2007,0.97744
mhl,2008,0.9999
mhl,2009,0.9863
mhl,2011,0.96936
mhl,2015,0.97674
mhl,2016,0.99596
mhl,2019,0.96443
mhl,2020,0.96161
mkd,1993,0.99128
mkd,1994,0.99406
mkd,1995,0.99373
mkd,1996,0.97946
mkd,1997,0.97486
mkd,1998,0.96778
mkd,1999,0.97297
mkd,2000,0.98201
mkd,2001,0.98712
mkd,2002,0.99776
mkd,2003,0.98469
mkd,2004,0.98211
mkd,2005,0.97901
mkd,2006,0.97488
mkd,2007,0.97748
mkd,2008,0.98486
mkd,2009,0.98083
mkd,2010,0.98501
mkd,2012,0.98667
mkd,2013,0.99159
mkd,2014,0.99112
mkd,2015,1.00323
mkd,2017,0.99875
mkd,2018,0.99787
mli,1971,0.56938
mli,1972,0.56899
mli,1973,0.62723
mli,1974,0.58782
mli,1975,0.58305
mli,1976,0.56938
mli,1977,0.58245
mli,1978,0.5762
mli,1979,0.58443
mli,1980,0.57851
mli,1981,0.58062
mli,1982,0.59392
mli,1983,0.59452
mli,1984,0.59401
mli,1985,0.60832
mli,1986,0.61044
mli,1987,0.60849
mli,1988,0.60862
mli,1989,0.61152
mli,1990,0.60273
mli,1991,0.602
mli,1992,0.60234
mli,1993,0.61915
mli,1994,0.63916
mli,1995,0.68671
mli,1996,0.66842
mli,1997,0.66679
mli,1998,0.70472
mli,1999,0.71548
mli,2000,0.74539
mli,2001,0.73335
mli,2002,0.75298
mli,2003,0.76265
mli,2004,0.77598
mli,2005,0.78545
mli,2006,0.80532
mli,2007,0.81907
mli,2008,0.83396
mli,2009,0.84485
mli,2010,0.85758
mli,2011,0.87009
mli,2012,0.87455
mli,2014,0.8872
mli,2015,0.89754
mli,2016,0.88272
mli,2017,0.89448
mli,2018,0.901
mlt,1971,0.99537
mlt,1972,0.99593
mlt,1973,0.9992
mlt,1974,1.00468
mlt,1975,1.00716
mlt,1976,0.98175
mlt,1977,1.0083
mlt,1978,0.97647
mlt,1979,0.97822
mlt,1980,0.96907
mlt,1981,0.96269
mlt,1982,0.98318
mlt,1983,0.96279
mlt,1984,0.98933
mlt,1985,0.9467
mlt,1986,0.95749
mlt,1987,0.96219
mlt,1988,0.96937
mlt,1989,0.98837
mlt,1990,0.97473
mlt,1991,0.97108
mlt,1992,0.97367
mlt,1993,0.97975
mlt,1994,0.9804
mlt,1995,0.96737
mlt,1996,0.99366
mlt,1997,0.99595
mlt,1998,1.00922
mlt,1999,1.00871
mlt,2000,1.00876
mlt,2001,0.99869
mlt,2002,0.99007
mlt,2003,0.98448
mlt,2004,0.98713
mlt,2005,0.97534
mlt,2006,0.99887
mlt,2007,0.99564
mlt,2008,0.99606
mlt,2009,1.00132
mlt,2010,1.00293
mlt,2011,1.01173
mlt,2012,1.00101
mlt,2013,1.00509
mlt,2014,1.01409
mlt,2015,1.01476
mlt,2016,1.02111
mlt,2017,1.00193
mlt,2018,1.00677
mlt,2019,1.00782
mmr,1971,0.85584
mmr,1972,0.88328
mmr,1973,0.86806
mmr,1974,0.88069
mmr,1976,0.89509
mmr,1977,0.88619
mmr,1978,0.89215
mmr,1981,0.91314
mmr,1982,0.90974
mmr,1983,0.91072
mmr,1984,0.90101
mmr,1985,0.90632
mmr,1986,0.9195
mmr,1987,0.91153
mmr,1988,0.91452
mmr,1989,0.91921
mmr,1990,0.92407
mmr,1991,0.93893
mmr,1992,0.93828
mmr,1993,0.93604
mmr,1994,0.94311
mmr,1995,0.93887
mmr,1999,0.96816
mmr,2000,0.97477
mmr,2001,0.97802
mmr,2002,0.98926
mmr,2003,0.99167
mmr,2004,0.99374
mmr,2005,1.00078
mmr,2006,0.98979
mmr,2008,0.99326
mmr,2009,0.98275
mmr,2010,0.99007
mmr,2014,0.97137
mmr,2016,0.96849
mmr,2017,0.94646
mmr,2018,0.9555
mne,2003,1.01644
mne,2004,1.01579
mne,2005,1.01714
mne,2006,1.00775
mne,2007,1.0125
mne,2008,1.01137
mne,2009,0.999
mne,2010,1.00342
mne,2011,1.02309
mne,2012,1.02725
mne,2015,1.00248
mne,2016,0.98589
mne,2017,1.00007
mne,2018,0.95492
mne,2019,1.00016
mne,2020,0.99942
mng,1975,0.97948
mng,1976,0.94319
mng,1978,0.97043
mng,1979,0.97833
mng,1980,0.95082
mng,1981,0.9532
mng,1982,0.97136
mng,1983,0.98288
mng,1984,0.96551
mng,1985,0.97043
mng,1986,0.98887
mng,1987,0.99109
mng,1991,0.99356
mng,1992,1.00639
mng,1993,1.01373
mng,1994,1.03576
mng,1995,1.02604
mng,1996,1.01411
mng,1997,1.02842
mng,1998,1.02121
mng,1999,1.0126
mng,2000,1.0136
mng,2001,1.01299
mng,2002,1.01332
mng,2003,1.00248
mng,2004,0.99484
mng,2005,0.99986
mng,2006,0.99861
mng,2007,0.99393
mng,2008,0.98644
mng,2009,0.98338
mng,2010,0.97733
mng,2011,0.97605
mng,2012,0.97193
mng,2013,0.97192
mng,2014,0.98002
mng,2015,0.98197
mng,2016,0.97744
mng,2017,0.97768
mng,2018,0.9765
mng,2019,0.97927
moz,1973,0.51289
moz,1977,0.68157
moz,1978,0.68988
moz,1979,0.69638
moz,1981,0.73819
moz,1982,0.75128
moz,1983,0.74313
moz,1984,0.75304
moz,1985,0.77442
moz,1986,0.77971
moz,1987,0.77722
moz,1988,0.77097
moz,1989,0.76537
moz,1990,0.7524
moz,1991,0.7335
moz,1992,0.73441
moz,1993,0.72252
moz,1994,0.71086
moz,1995,0.7089
moz,1998,0.73329
moz,1999,0.73786
moz,2000,0.75093
moz,2001,0.76564
moz,2002,0.78309
moz,2004,0.82108
moz,2005,0.83382
moz,2006,0.85095
moz,2007,0.85891
moz,2008,0.86928
moz,2009,0.88481
moz,2010,0.88897
moz,2011,0.89559
moz,2012,0.89886
moz,2013,0.90323
moz,2014,0.90938
moz,2015,0.90852
moz,2016,0.92023
moz,2017,0.92523
moz,2018,0.92827
moz,2019,0.93353
moz,2020,0.94284
mrt,1971,0.39401
mrt,1972,0.39605
mrt,1976,0.57383
mrt,1977,0.50146
mrt,1978,0.53438
mrt,1979,0.57268
mrt,1981,0.56195
mrt,1982,0.64005
mrt,1983,0.6591
mrt,1984,0.67734
mrt,1985,0.68271
mrt,1986,0.68351
mrt,1987,0.67908
mrt,1988,0.71365
mrt,1989,0.71356
mrt,1990,0.73083
mrt,1991,0.75172
mrt,1992,0.7793
mrt,1993,0.8215
mrt,1994,0.83535
mrt,1995,0.84216
mrt,1996,0.87058
mrt,1997,0.91321
mrt,1998,0.94318
mrt,1999,0.96808
mrt,2000,0.96855
mrt,2001,0.96069
mrt,2002,0.98389
mrt,2003,0.99965
mrt,2004,1.00977
mrt,2005,1.03247
mrt,2006,1.02503
mrt,2007,1.03169
mrt,2008,1.04424
mrt,2009,1.04892
mrt,2010,1.04618
mrt,2011,1.05479
mrt,2012,1.05178
mrt,2013,1.04841
mrt,2014,1.05532
mrt,2015,1.04896
mrt,2016,1.06181
mrt,2017,1.06635
mrt,2018,1.05809
mrt,2019,1.06356
mus,1970,0.98342
mus,1971,0.99057
mus,1972,0.99419
mus,1973,0.99087
mus,1974,0.98538
mus,1975,0.97922
mus,1976,0.97652
mus,1977,0.97175
mus,1978,0.96044
mus,1979,0.97165
mus,1980,0.9697
mus,1981,0.98198
mus,1982,0.98159
mus,1983,0.98609
mus,1984,0.99412
mus,1985,0.9935
mus,1986,0.99454
mus,1987,1.0003
mus,1988,1.00224
mus,1989,1.00598
mus,1990,1.01041
mus,1991,1.01069
mus,1992,1.01289
mus,1993,1.0105
mus,1994,1.00272
mus,1995,0.99787
mus,1996,0.99416
mus,1997,0.99638
mus,1998,0.99867
mus,1999,0.99884
mus,2000,0.99127
mus,2001,0.99459
mus,2002,0.9995
mus,2003,0.99995
mus,2004,0.99794
mus,2005,0.99777
mus,2006,0.99711
mus,2007,0.99886
mus,2008,0.99437
mus,2009,1.00263
mus,2010,1.00514
mus,2011,1.00815
mus,2012,1.00739
mus,2013,1.01698
mus,2014,1.02053
mus,2015,1.01763
mus,2016,1.0179
mus,2017,1.01774
mus,2018,1.02711
mus,2019,1.02579
mus,2021,1.02366
mwi,1972,0.63315
mwi,1973,0.64526
mwi,1974,0.67394
mwi,1975,0.68378
mwi,1976,0.7017
mwi,1977,0.7233
mwi,1978,0.73801
mwi,1979,0.74364
mwi,1980,0.75187
mwi,1981,0.77176
mwi,1982,0.78754
mwi,1983,0.80339
mwi,1984,0.81047
mwi,1985,0.80999
mwi,1986,0.83116
mwi,1987,0.84727
mwi,1988,0.85862
mwi,1989,0.85704
mwi,1990,0.85762
mwi,1991,0.86306
mwi,1992,0.86491
mwi,1993,0.9347
mwi,1994,0.95124
mwi,1995,0.90108
mwi,1996,0.90248
mwi,1999,0.94026
mwi,2000,0.94686
mwi,2001,0.94933
mwi,2002,0.95074
mwi,2004,1.00817
mwi,2005,1.00834
mwi,2006,1.01961
mwi,2007,1.01943
mwi,2008,1.0115
mwi,2009,1.01313
mwi,2010,1.02089
mwi,2011,1.0241
mwi,2012,1.02167
mwi,2013,1.01823
mwi,2014,1.01878
mwi,2015,1.02041
mwi,2016,1.02666
mwi,2017,1.03159
mwi,2018,1.00899
mwi,2019,1.0299
mys,1970,0.91592
mys,1975,0.97095
mys,1980,0.99377
mys,1981,0.99673
mys,1982,0.99496
mys,1983,0.99145
mys,1984,0.99518
mys,1985,0.99379
mys,1987,0.99195
mys,1988,0.99152
mys,1989,0.99207
mys,1990,0.99511
mys,1991,0.99673
mys,1992,1.00121
mys,1993,1.00206
mys,1994,1.00487
mys,1995,1.00186
mys,1996,1.00023
mys,1998,0.99429
mys,1999,0.9843
mys,2000,1.00075
mys,2001,0.99962
mys,2002,0.99976
mys,2003,0.99845
mys,2004,0.99964
mys,2005,1.00036
mys,2006,1.00233
mys,2007,1.00564
mys,2008,1.00804
mys,2009,1.00883
mys,2010,1.00883
mys,2011,1.01077
mys,2012,1.01021
mys,2013,1.00918
mys,2014,1.00747
mys,2015,1.00579
mys,2016,1.01251
mys,2017,1.01329
mys,2018,1.01512
mys,2019,1.00909
nam,1989,1.06947
nam,1990,1.06498
nam,1991,1.01615
nam,1992,1.00275
nam,1993,0.99275
nam,1994,0.9849
nam,1995,0.98156
nam,1996,0.98344
nam,1997,0.98994
nam,1998,0.99018
nam,1999,0.99231
nam,2000,0.98888
nam,2001,0.98559
nam,2002,0.98805
nam,2003,0.98133
nam,2004,0.98279
nam,2005,0.9779
nam,2006,0.97777
nam,2007,0.97068
nam,2008,0.96773
nam,2009,0.96428
nam,2010,0.96132
nam,2012,0.95869
nam,2013,0.95736
nam,2017,0.96295
nam,2018,0.96652
ner,1971,0.54964
ner,1972,0.55157
ner,1973,0.5594
ner,1974,0.57592
ner,1975,0.57769
ner,1976,0.56919
ner,1977,0.5663
ner,1978,0.56582
ner,1979,0.61025
ner,1980,0.58052
ner,1981,0.57619
ner,1982,0.58496
ner,1983,0.59665
ner,1984,0.5751
ner,1985,0.58119
ner,1986,0.58526
ner,1987,0.57656
ner,1988,0.56745
ner,1989,0.58408
ner,1990,0.59278
ner,1991,0.59489
ner,1992,0.60242
ner,1993,0.60571
ner,1994,0.57486
ner,1995,0.62251
ner,1996,0.62476
ner,1997,0.63819
ner,1998,0.65252
ner,1999,0.66805
ner,2000,0.67536
ner,2001,0.68273
ner,2002,0.68437
ner,2003,0.69415
ner,2004,0.7005
ner,2005,0.71521
ner,2006,0.72456
ner,2007,0.73718
ner,2008,0.77295
ner,2009,0.78714
ner,2010,0.80775
ner,2011,0.81929
ner,2012,0.83299
ner,2013,0.83694
ner,2014,0.84765
ner,2015,0.84673
ner,2016,0.85317
ner,2017,0.86498
ner,2019,0.87731
nga,1970,0.59686
nga,1971,0.63485
nga,1972,0.65398
nga,1973,0.67908
nga,1976,0.68607
nga,1977,0.75825
nga,1978,0.78357
nga,1979,0.77805
nga,1980,0.78998
nga,1981,0.79717
nga,1982,0.78848
nga,1983,0.77629
nga,1984,0.77866
nga,1985,0.81087
nga,1986,0.82009
nga,1987,0.82344
nga,1988,0.7603
nga,1989,0.84499
nga,1990,0.786
nga,1991,0.80614
nga,1992,0.81677
nga,1993,0.80409
nga,1994,0.81522
nga,1995,0.83107
nga,1996,0.85633
nga,1999,0.80693
nga,2000,0.81035
nga,2001,0.82659
nga,2002,0.8256
nga,2003,0.83187
nga,2004,0.8378
nga,2005,0.84321
nga,2006,0.85979
nga,2007,0.88228
nga,2008,0.88811
nga,2009,0.8963
nga,2010,0.9085
nga,2011,0.93277
nga,2012,0.97416
nga,2013,0.97484
nga,2014,0.98539
nga,2016,0.94271
nga,2018,0.97793
nic,1970,1.04106
nic,1971,1.0507
nic,1972,1.05446
nic,1973,1.0546
nic,1975,1.07453
nic,1976,1.0668
nic,1977,1.07213
nic,1978,1.10195
nic,1979,1.07159
nic,1980,1.06572
nic,1982,1.06014
nic,1983,1.06176
nic,1984,1.05419
nic,1985,1.1116
nic,1986,1.10076
nic,1987,1.10325
nic,1988,1.11484
nic,1989,1.10673
nic,1990,1.07633
nic,1991,1.06664
nic,1992,1.05506
nic,1993,1.04835
nic,1994,1.03856
nic,1995,1.044
nic,1996,1.04135
nic,1997,1.03983
nic,1998,1.03847
nic,1999,1.01891
nic,2000,1.02271
nic,2001,1.01872
nic,2002,1.00169
nic,2003,0.99494
nic,2004,0.99048
nic,2005,0.98557
nic,2006,0.98681
nic,2007,0.99112
nic,2008,0.98958
nic,2010,0.99166
nld,1971,1.00776
nld,1972,1.00795
nld,1973,1.01125
nld,1974,1.00976
nld,1975,1.01002
nld,1976,1.01136
nld,1977,1.01288
nld,1978,1.01418
nld,1979,1.0168
nld,1980,1.01861
nld,1981,1.02072
nld,1982,1.02098
nld,1983,1.02193
nld,1984,1.02448
nld,1985,1.02541
nld,1986,1.02002
nld,1987,1.02249
