geo,time,sh_dyn_1519
dji,2007,13.8
dji,2008,13.5
dji,2009,13.2
dji,2010,13
dji,2011,12.7
dji,2012,12.5
dji,2013,12.2
dji,2014,12
dji,2015,11.7
dji,2016,11.4
dji,2017,11.2
dji,2018,10.9
dji,2019,10.7
dji,2020,10.4
dma,1990,2.8
dma,1991,2.9
dma,1992,3
dma,1993,3.1
dma,1994,3.2
dma,1995,3.2
dma,1996,3.2
dma,1997,3.2
dma,1998,3.2
dma,1999,3.2
dma,2000,3.1
dma,2001,3
dma,2002,2.9
dma,2003,2.8
dma,2004,2.7
dma,2005,2.6
dma,2006,2.5
dma,2007,2.5
dma,2008,2.4
dma,2009,2.4
dma,2010,2.3
dma,2011,2.3
dma,2012,2.3
dma,2013,2.2
dma,2014,2.2
dma,2015,2.1
dma,2016,2.1
dma,2017,2
dma,2018,2
dma,2019,1.9
dma,2020,1.8
dnk,1990,2.2
dnk,1991,2.2
dnk,1992,2.2
dnk,1993,2.2
dnk,1994,2.2
dnk,1995,2.2
dnk,1996,2.2
dnk,1997,2.2
dnk,1998,2.2
dnk,1999,2.2
dnk,2000,2.1
dnk,2001,2.1
dnk,2002,2
dnk,2003,2
dnk,2004,1.9
dnk,2005,1.8
dnk,2006,1.7
dnk,2007,1.7
dnk,2008,1.6
dnk,2009,1.4
dnk,2010,1.3
dnk,2011,1.2
dnk,2012,1.1
dnk,2013,1
dnk,2014,1
dnk,2015,1
dnk,2016,1
dnk,2017,0.9
dnk,2018,1
dnk,2019,1
dnk,2020,1
dom,1990,6.5
dom,1991,6.7
dom,1992,6.8
dom,1993,7
dom,1994,7.1
dom,1995,7.3
dom,1996,7.4
dom,1997,7.5
dom,1998,7.6
dom,1999,7.7
dom,2000,7.7
dom,2001,7.7
dom,2002,7.6
dom,2003,7.6
dom,2004,7.5
dom,2005,7.4
dom,2006,7.2
dom,2007,7.1
dom,2008,6.8
dom,2009,6.6
dom,2010,6.3
dom,2011,5.9
dom,2012,5.6
dom,2013,5.3
dom,2014,5.1
dom,2015,4.9
dom,2016,4.7
dom,2017,4.5
dom,2018,4.4
dom,2019,4.2
dom,2020,4.1
dza,1990,5.1
dza,1991,5.1
dza,1992,5
dza,1993,4.9
dza,1994,4.9
dza,1995,4.8
dza,1996,4.6
dza,1997,4.5
dza,1998,4.3
dza,1999,4.1
dza,2000,3.9
dza,2001,3.7
dza,2002,3.5
dza,2003,3.3
dza,2004,3.1
dza,2005,3
dza,2006,2.9
dza,2007,2.9
dza,2008,2.9
dza,2009,2.8
dza,2010,2.8
dza,2011,2.7
dza,2012,2.7
dza,2013,2.7
dza,2014,2.7
dza,2015,2.7
dza,2016,2.7
dza,2017,2.7
dza,2018,2.7
dza,2019,2.7
dza,2020,2.7
ecu,1990,5.9
ecu,1991,5.7
ecu,1992,5.6
ecu,1993,5.5
ecu,1994,5.4
ecu,1995,5.4
ecu,1996,5.5
ecu,1997,5.5
ecu,1998,5.6
ecu,1999,5.6
ecu,2000,5.5
ecu,2001,5.3
ecu,2002,5.1
ecu,2003,4.9
ecu,2004,4.8
ecu,2005,4.7
ecu,2006,4.6
ecu,2007,4.6
ecu,2008,4.7
ecu,2009,4.7
ecu,2010,4.6
ecu,2011,4.5
ecu,2012,4.3
ecu,2013,4.1
ecu,2014,3.9
ecu,2015,3.7
ecu,2016,3.6
ecu,2017,3.5
ecu,2018,3.4
ecu,2019,3.3
ecu,2020,3.2
egy,1990,5.9
egy,1991,5.4
egy,1992,5.1
egy,1993,4.9
egy,1994,4.8
egy,1995,4.7
egy,1996,4.6
egy,1997,4.5
egy,1998,4.4
egy,1999,4.2
egy,2000,4.1
egy,2001,4
egy,2002,4
egy,2003,3.9
egy,2004,3.8
egy,2005,3.7
egy,2006,3.6
egy,2007,3.4
egy,2008,3.4
egy,2009,3.4
egy,2010,3.5
egy,2011,3.6
egy,2012,3.6
egy,2013,3.6
egy,2014,3.5
egy,2015,3.4
egy,2016,3.3
egy,2017,3.4
egy,2018,3.5
egy,2019,3.6
egy,2020,3.7
eri,1990,21
eri,1991,20.3
eri,1992,19.6
eri,1993,18.8
eri,1994,18
eri,1995,17.2
eri,1996,16.4
eri,1997,15.7
eri,1998,15.1
eri,1999,14.5
eri,2000,14
eri,2001,13.5
eri,2002,13.1
eri,2003,12.7
eri,2004,12.3
eri,2005,11.9
eri,2006,11.6
eri,2007,11.2
eri,2008,10.9
eri,2009,10.6
eri,2010,10.3
eri,2011,10.1
eri,2012,9.8
eri,2013,9.6
eri,2014,9.4
eri,2015,9.1
eri,2016,8.9
eri,2017,8.7
eri,2018,8.5
eri,2019,8.3
eri,2020,8.2
esp,1990,3.3
esp,1991,3.1
esp,1992,2.8
esp,1993,2.5
esp,1994,2.3
esp,1995,2.2
esp,1996,2.2
esp,1997,2.3
esp,1998,2.3
esp,1999,2.3
esp,2000,2.2
esp,2001,2.2
esp,2002,2.1
esp,2003,2.1
esp,2004,2
esp,2005,1.9
esp,2006,1.8
esp,2007,1.7
esp,2008,1.5
esp,2009,1.4
esp,2010,1.2
esp,2011,1.1
esp,2012,1
esp,2013,0.9
esp,2014,0.9
esp,2015,0.9
esp,2016,0.9
esp,2017,0.9
esp,2018,0.9
esp,2019,0.9
esp,2020,0.8
est,1990,5.8
est,1991,6
est,1992,6
est,1993,6
est,1994,5.8
est,1995,5.5
est,1996,5.1
est,1997,4.7
est,1998,4.4
est,1999,4.2
est,2000,4
est,2001,3.9
est,2002,3.8
est,2003,3.7
est,2004,3.6
est,2005,3.5
est,2006,3.3
est,2007,3.1
est,2008,2.9
est,2009,2.7
est,2010,2.5
est,2011,2.4
est,2012,2.3
est,2013,2.2
est,2014,2.1
est,2015,2.1
est,2016,2
est,2017,1.9
est,2018,1.8
est,2019,1.8
est,2020,1.7
eth,1990,30.6
eth,1991,28
eth,1992,28
eth,1993,27.7
eth,1994,27.2
eth,1995,26.5
eth,1996,25.7
eth,1997,24.7
eth,1998,23.7
eth,1999,24.5
eth,2000,21.7
eth,2001,20.7
eth,2002,19.7
eth,2003,18.8
eth,2004,18
eth,2005,17.2
eth,2006,16.3
eth,2007,15.5
eth,2008,14.6
eth,2009,13.8
eth,2010,13
eth,2011,12.2
eth,2012,11.5
eth,2013,10.8
eth,2014,10.2
eth,2015,9.6
eth,2016,9.2
eth,2017,8.8
eth,2018,8.5
eth,2019,8.2
eth,2020,8
fin,1990,3.5
fin,1991,3.3
fin,1992,3
fin,1993,2.8
fin,1994,2.6
fin,1995,2.5
fin,1996,2.4
fin,1997,2.4
fin,1998,2.4
fin,1999,2.4
fin,2000,2.4
fin,2001,2.4
fin,2002,2.3
fin,2003,2.3
fin,2004,2.3
fin,2005,2.2
fin,2006,2.2
fin,2007,2.2
fin,2008,2.1
fin,2009,2.1
fin,2010,2
fin,2011,1.8
fin,2012,1.7
fin,2013,1.6
fin,2014,1.6
fin,2015,1.5
fin,2016,1.6
fin,2017,1.6
fin,2018,1.7
fin,2019,1.8
fin,2020,1.9
fji,1990,6.7
fji,1991,6.6
fji,1992,6.4
fji,1993,6.4
fji,1994,6.3
fji,1995,6.2
fji,1996,6.1
fji,1997,6
fji,1998,5.9
fji,1999,5.8
fji,2000,5.7
fji,2001,5.7
fji,2002,5.6
fji,2003,5.6
fji,2004,5.5
fji,2005,5.4
fji,2006,5.3
fji,2007,5.2
fji,2008,5
fji,2009,4.9
fji,2010,4.8
fji,2011,4.7
fji,2012,4.6
fji,2013,4.5
fji,2014,4.4
fji,2015,4.4
fji,2016,4.3
fji,2017,4.3
fji,2018,4.2
fji,2019,4.2
fji,2020,4.1
fra,1990,2.8
fra,1991,2.7
fra,1992,2.6
fra,1993,2.6
fra,1994,2.5
fra,1995,2.4
fra,1996,2.4
fra,1997,2.4
fra,1998,2.4
fra,1999,2.3
fra,2000,2.3
fra,2001,2.2
fra,2002,2
fra,2003,1.9
fra,2004,1.8
fra,2005,1.7
fra,2006,1.6
fra,2007,1.5
fra,2008,1.5
fra,2009,1.4
fra,2010,1.4
fra,2011,1.3
fra,2012,1.2
fra,2013,1.2
fra,2014,1.1
fra,2015,1.1
fra,2016,1.1
fra,2017,1.1
fra,2018,1.1
fra,2019,1.1
fra,2020,1.1
fsm,1990,7
fsm,1991,6.9
fsm,1992,6.8
fsm,1993,6.8
fsm,1994,6.7
fsm,1995,6.6
fsm,1996,6.5
fsm,1997,6.4
fsm,1998,6.3
fsm,1999,6.2
fsm,2000,6.1
fsm,2001,6
fsm,2002,5.9
fsm,2003,5.8
fsm,2004,5.8
fsm,2005,5.8
fsm,2006,5.8
fsm,2007,5.8
fsm,2008,5.7
fsm,2009,5.7
fsm,2010,5.6
fsm,2011,5.6
fsm,2012,5.5
fsm,2013,5.4
fsm,2014,5.3
fsm,2015,5.2
fsm,2016,5.1
fsm,2017,5.1
fsm,2018,5
fsm,2019,4.9
fsm,2020,4.8
gab,1990,9.5
gab,1991,9.9
gab,1992,10.3
gab,1993,10.7
gab,1994,11
gab,1995,11.2
gab,1996,11.4
gab,1997,11.6
gab,1998,11.6
gab,1999,11.7
gab,2000,11.7
gab,2001,11.7
gab,2002,11.7
gab,2003,11.6
gab,2004,11.5
gab,2005,11.3
gab,2006,11
gab,2007,10.6
gab,2008,10.2
gab,2009,9.9
gab,2010,9.5
gab,2011,9.1
gab,2012,8.8
gab,2013,8.6
gab,2014,8.3
gab,2015,8.1
gab,2016,7.9
gab,2017,7.6
gab,2018,7.4
gab,2019,7.2
gab,2020,7
gbr,1990,2.6
gbr,1991,2.5
gbr,1992,2.4
gbr,1993,2.3
gbr,1994,2.2
gbr,1995,2.2
gbr,1996,2.2
gbr,1997,2.2
gbr,1998,2.2
gbr,1999,2.1
gbr,2000,2.1
gbr,2001,2.1
gbr,2002,2
gbr,2003,2
gbr,2004,1.9
gbr,2005,1.9
gbr,2006,1.8
gbr,2007,1.8
gbr,2008,1.7
gbr,2009,1.6
gbr,2010,1.5
gbr,2011,1.3
gbr,2012,1.3
gbr,2013,1.2
gbr,2014,1.2
gbr,2015,1.2
gbr,2016,1.2
gbr,2017,1.2
gbr,2018,1.3
gbr,2019,1.3
gbr,2020,1.3
geo,1990,3.4
geo,1991,3.4
geo,1992,4.5
geo,1993,5.3
geo,1994,3.6
geo,1995,3
geo,1996,2.4
geo,1997,2.3
geo,1998,2.4
geo,1999,2.6
geo,2000,2.7
geo,2001,2.7
geo,2002,2.5
geo,2003,2.2
geo,2004,2
geo,2005,1.9
geo,2006,1.9
geo,2007,2.1
geo,2008,2.8
geo,2009,2.4
geo,2010,2.3
geo,2011,2.2
geo,2012,2.2
geo,2013,2.4
geo,2014,2.6
geo,2015,2.9
geo,2016,3
geo,2017,2.9
geo,2018,2.7
geo,2019,2.6
geo,2020,2.5
gha,1990,12.6
gha,1991,12.2
gha,1992,11.9
gha,1993,11.5
gha,1994,11.2
gha,1995,10.8
gha,1996,10.5
gha,1997,10.3
gha,1998,10.1
gha,1999,10
gha,2000,9.9
gha,2001,9.9
gha,2002,9.8
gha,2003,9.8
gha,2004,9.7
gha,2005,9.7
gha,2006,9.6
gha,2007,9.5
gha,2008,9.3
gha,2009,9.2
gha,2010,9.1
gha,2011,8.9
gha,2012,8.8
gha,2013,8.7
gha,2014,8.6
gha,2015,8.4
gha,2016,8.2
gha,2017,8
gha,2018,7.8
gha,2019,7.6
gha,2020,7.4
gin,1990,18.8
gin,1991,18.6
gin,1992,18.4
gin,1993,18.3
gin,1994,18.3
gin,1995,18.3
gin,1996,18.3
gin,1997,18.4
gin,1998,18.6
gin,1999,18.7
gin,2000,18.8
gin,2001,18.8
gin,2002,18.7
gin,2003,18.5
gin,2004,18.2
gin,2005,17.9
gin,2006,17.6
gin,2007,17.4
gin,2008,17.1
gin,2009,16.8
gin,2010,16.6
gin,2011,16.3
gin,2012,16.1
gin,2013,15.8
gin,2014,15.6
gin,2015,15.4
gin,2016,15
gin,2017,14.6
gin,2018,14.2
gin,2019,13.8
gin,2020,13.4
gmb,1990,18.1
gmb,1991,17.7
gmb,1992,17.3
gmb,1993,16.9
gmb,1994,16.4
gmb,1995,16
gmb,1996,15.6
gmb,1997,15.2
gmb,1998,14.8
gmb,1999,14.4
gmb,2000,14
gmb,2001,13.6
gmb,2002,13.2
gmb,2003,12.8
gmb,2004,12.5
gmb,2005,12.1
gmb,2006,11.8
gmb,2007,11.4
gmb,2008,11.1
gmb,2009,10.8
gmb,2010,10.5
gmb,2011,10.2
gmb,2012,9.9
gmb,2013,9.6
gmb,2014,9.4
gmb,2015,9.1
gmb,2016,8.9
gmb,2017,8.6
gmb,2018,8.4
gmb,2019,8.2
gmb,2020,8
gnb,1990,22
gnb,1991,21.7
gnb,1992,21.4
gnb,1993,21.1
gnb,1994,20.8
gnb,1995,20.4
gnb,1996,20.1
gnb,1997,21.9
gnb,1998,23.5
gnb,1999,21.8
gnb,2000,18.6
gnb,2001,18.2
gnb,2002,17.8
gnb,2003,17.4
gnb,2004,16.9
gnb,2005,16.5
gnb,2006,16
gnb,2007,15.5
gnb,2008,15
gnb,2009,14.6
gnb,2010,14.1
gnb,2011,13.6
gnb,2012,13.2
gnb,2013,12.8
gnb,2014,12.5
gnb,2015,12.2
gnb,2016,11.9
gnb,2017,11.6
gnb,2018,11.3
gnb,2019,11
gnb,2020,10.8
gnq,1990,18.9
gnq,1991,18.8
gnq,1992,18.7
gnq,1993,18.6
gnq,1994,18.5
gnq,1995,18.4
gnq,1996,18.3
gnq,1997,18.1
gnq,1998,17.9
gnq,1999,17.6
gnq,2000,17.3
gnq,2001,17
gnq,2002,16.7
gnq,2003,16.3
gnq,2004,16
gnq,2005,15.6
gnq,2006,15.3
gnq,2007,14.9
gnq,2008,14.5
gnq,2009,14.2
gnq,2010,13.8
gnq,2011,13.5
gnq,2012,13.2
gnq,2013,12.9
gnq,2014,12.6
gnq,2015,12.3
gnq,2016,12
gnq,2017,11.7
gnq,2018,11.4
gnq,2019,11.2
gnq,2020,10.9
grc,1990,2.7
grc,1991,2.7
grc,1992,2.7
grc,1993,2.6
grc,1994,2.6
grc,1995,2.6
grc,1996,2.6
grc,1997,2.6
grc,1998,2.5
grc,1999,2.5
grc,2000,2.5
grc,2001,2.4
grc,2002,2.4
grc,2003,2.3
grc,2004,2.2
grc,2005,2.2
grc,2006,2.1
grc,2007,2.1
grc,2008,2
grc,2009,1.9
grc,2010,1.8
grc,2011,1.7
grc,2012,1.6
grc,2013,1.5
grc,2014,1.4
grc,2015,1.3
grc,2016,1.2
grc,2017,1.2
grc,2018,1.2
grc,2019,1.1
grc,2020,1.1
grd,1990,3.9
grd,1991,3.9
grd,1992,3.9
grd,1993,3.8
grd,1994,3.8
grd,1995,3.7
grd,1996,3.6
grd,1997,3.6
grd,1998,3.5
grd,1999,3.4
grd,2000,3.4
grd,2001,3.3
grd,2002,3.3
grd,2003,3.2
grd,2004,3.2
grd,2005,3.1
grd,2006,3.1
grd,2007,3.1
grd,2008,3
grd,2009,3
grd,2010,2.9
grd,2011,2.9
grd,2012,2.8
grd,2013,2.8
grd,2014,2.7
grd,2015,2.7
grd,2016,2.6
grd,2017,2.6
grd,2018,2.6
grd,2019,2.5
grd,2020,2.4
gtm,1990,7.7
gtm,1991,7.9
gtm,1992,7.9
gtm,1993,7.8
gtm,1994,7.6
gtm,1995,7.3
gtm,1996,7.1
gtm,1997,7
gtm,1998,6.9
gtm,1999,6.9
gtm,2000,6.8
gtm,2001,6.9
gtm,2002,7
gtm,2003,7.2
gtm,2004,7.4
gtm,2005,7.6
gtm,2006,7.6
gtm,2007,7.5
gtm,2008,7.3
gtm,2009,7
gtm,2010,6.8
gtm,2011,6.6
gtm,2012,6.4
gtm,2013,6.3
gtm,2014,6.3
gtm,2015,6.4
gtm,2016,6.4
gtm,2017,6.4
gtm,2018,6.4
gtm,2019,6.4
gtm,2020,6.2
guy,1990,5.3
guy,1991,5.1
guy,1992,5
guy,1993,4.9
guy,1994,5
guy,1995,5.1
guy,1996,5.2
guy,1997,5.4
guy,1998,5.5
guy,1999,5.5
guy,2000,5.6
guy,2001,5.7
guy,2002,5.8
guy,2003,5.9
guy,2004,5.9
guy,2005,6
guy,2006,5.9
guy,2007,5.8
guy,2008,5.8
guy,2009,5.8
guy,2010,5.9
guy,2011,6
guy,2012,6.1
guy,2013,6.2
guy,2014,6.3
guy,2015,6.3
guy,2016,6.3
guy,2017,6.1
guy,2018,6
guy,2019,5.8
guy,2020,5.6
hnd,1990,7.8
hnd,1991,7.6
hnd,1992,7.4
hnd,1993,7.2
hnd,1994,7.1
hnd,1995,6.9
hnd,1996,6.8
hnd,1997,6.6
hnd,1998,11.8
hnd,1999,6.3
hnd,2000,6.1
hnd,2001,6
hnd,2002,5.9
hnd,2003,5.7
hnd,2004,5.6
hnd,2005,5.4
hnd,2006,5.3
hnd,2007,5.2
hnd,2008,5.1
hnd,2009,4.9
hnd,2010,4.8
hnd,2011,4.7
hnd,2012,4.6
hnd,2013,4.6
hnd,2014,4.5
hnd,2015,4.4
hnd,2016,4.3
hnd,2017,4.2
hnd,2018,4.2
hnd,2019,4.1
hnd,2020,4
hrv,1990,3.4
hrv,1991,5.7
hrv,1992,4.4
hrv,1993,4.4
hrv,1994,4.1
hrv,1995,4.2
hrv,1996,3.3
hrv,1997,3
hrv,1998,2.8
hrv,1999,2.7
hrv,2000,2.7
hrv,2001,2.6
hrv,2002,2.6
hrv,2003,2.5
hrv,2004,2.5
hrv,2005,2.4
hrv,2006,2.3
hrv,2007,2.3
hrv,2008,2.1
hrv,2009,2
hrv,2010,1.9
hrv,2011,1.8
hrv,2012,1.7
hrv,2013,1.6
hrv,2014,1.5
hrv,2015,1.5
hrv,2016,1.5
hrv,2017,1.5
hrv,2018,1.5
hrv,2019,1.5
hrv,2020,1.6
hti,1990,18.6
hti,1991,18
hti,1992,17.2
hti,1993,16.6
hti,1994,16
hti,1995,15.4
hti,1996,14.8
hti,1997,14.1
hti,1998,13.6
hti,1999,13
hti,2000,12.4
hti,2001,11.9
hti,2002,11.4
hti,2003,11
hti,2004,10.6
hti,2005,10.2
hti,2006,9.9
hti,2007,9.7
hti,2008,9.4
hti,2009,9.1
hti,2010,88.2
hti,2011,8.7
hti,2012,8.5
hti,2013,8.3
hti,2014,8.1
hti,2015,7.9
hti,2016,7.6
hti,2017,7.4
hti,2018,7.2
hti,2019,7
hti,2020,6.8
hun,1990,3.4
hun,1991,3.3
hun,1992,3.1
hun,1993,2.9
hun,1994,2.7
hun,1995,2.6
hun,1996,2.4
hun,1997,2.3
hun,1998,2.2
hun,1999,2.2
hun,2000,2.1
hun,2001,2.1
hun,2002,2.1
hun,2003,2
hun,2004,2
hun,2005,2
hun,2006,2
hun,2007,1.9
hun,2008,1.9
hun,2009,1.8
hun,2010,1.7
hun,2011,1.6
hun,2012,1.5
hun,2013,1.5
hun,2014,1.4
hun,2015,1.4
hun,2016,1.4
hun,2017,1.4
hun,2018,1.3
hun,2019,1.3
hun,2020,1.3
idn,1990,6.7
idn,1991,6.6
idn,1992,6.5
idn,1993,6.3
idn,1994,6.3
