geo,time,ne_gdi_stkb_cn
kwt,1966,16000000
kwt,1967,23000000
kwt,1968,14000000
kwt,1969,19000000
kwt,1970,-2100000
kwt,1971,3000000
kwt,1972,8900000
kwt,1973,6800000
kwt,1974,36700000
kwt,1975,26100000
kwt,1976,72100000
kwt,1977,129400000
kwt,1978,69000000
kwt,1979,144100000
kwt,1980,105000000
kwt,1981,89000000
kwt,1982,129100000
kwt,1983,-19190000
kwt,1984,-8270000
kwt,1985,-60720000
kwt,1986,23370000
kwt,1987,37390000
kwt,1988,116290000
kwt,1989,106400000
kwt,1990,-21400000
kwt,1991,80000000
kwt,1992,145000000
kwt,1993,149000000
kwt,1994,210000000
kwt,2007,0
kwt,2008,0
kwt,2009,0
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,2000,0
lao,2001,0
lao,2002,0
lao,2003,0
lao,2004,0
lao,2005,0
lao,2006,0
lao,2007,0
lao,2008,0
lao,2009,0
lao,2010,0
lao,2011,0
lao,2012,0
lao,2013,0
lao,2014,0
lao,2015,0
lao,2016,0
lbn,1990,0
lbn,1991,0
lbn,1992,0
lbn,1993,0
lbn,1994,0
lbn,1995,0
lbn,1996,0
lbn,1997,0
lbn,1998,0
lbn,1999,0
lbn,2000,0
lbn,2001,0
lbn,2002,0
lbn,2003,0
lbn,2004,0
lbn,2005,0
lbn,2006,0
lbn,2007,0
lbn,2008,0
lbn,2009,0
lbn,2010,0
lbn,2011,0
lbn,2012,0
lbn,2013,0
lbn,2014,0
lbn,2015,0
lbn,2016,0
lbn,2017,0
lbn,2018,0
lbn,2019,0
lbr,1983,0
lby,1990,388400000
lby,1991,143300000
lby,1992,151500000
lby,1993,15300000
lby,1994,5700000
lby,1995,53800000
lby,1996,248100000
lby,1997,64000000
lby,1998,127000000
lby,1999,46000000
lby,2000,40000000
lby,2001,60000000
lby,2002,150000000
lby,2003,3500000000
lby,2004,-1000000000
lby,2005,-3500000000
lby,2006,216900000
lby,2007,350400000
lby,2008,0
lca,1980,0
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,0
lca,1987,0
lca,1988,0
lca,1989,0
lca,1990,0
lca,1991,0
lca,1992,0
lca,1993,0
lca,1994,0
lca,1995,0
lca,1996,0
lca,1997,0
lca,1998,0
lca,1999,0
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lca,2009,0
lca,2010,0
lca,2011,0
lca,2012,0
lka,1960,-61573927.8703
lka,1961,158898251.52698
lka,1962,-13765292.86937
lka,1963,159907785.49948
lka,1964,15853625.04437
lka,1965,-30000000
lka,1966,8000000
lka,1967,11000000
lka,1968,132012316.87972
lka,1969,-23000000
lka,1970,230000000
lka,1971,258000000
lka,1972,432000000
lka,1973,35000000
lka,1974,763000000
lka,1975,441000000
lka,1976,301000000
lka,1977,224000000
lka,1978,33000000
lka,1979,281000000
lka,1980,1620000000
lka,1981,331000000
lka,1982,248000000
lka,1983,-210000000
lka,1984,150000000
lka,1985,225000000
lka,1986,137000000
lka,1987,148000000
lka,1988,601000000
lka,1989,473000000
lka,1990,1038000000
lka,1991,950000000
lka,1992,3200000000
lka,1993,1800000000
lka,1994,2250000000
lka,1995,950000000
lka,1996,2755000000
lka,1997,229999700
lka,1998,175000000
lka,1999,94999900
lka,2000,40000000
lka,2001,40000000
lka,2002,50870073100
lka,2003,36122000000
lka,2004,54693000000
lka,2005,84756000000
lka,2006,91330000000
lka,2007,115632000000
lka,2008,99938000000
lka,2009,34009000000
lka,2010,377651166500
lka,2011,369933772100
lka,2012,800232037300
lka,2013,305056929400
lka,2014,428614639300
lka,2015,563196386600
lka,2016,43721644100
lka,2017,559618542100
lka,2018,392576339000
lka,2019,-90621961600
lka,2020,-64200459100
lso,1967,500000
lso,1968,500000
lso,1969,600000
lso,1970,0
lso,1971,-1000000
lso,1972,-1000000
lso,1973,2000000
lso,1974,0
lso,1975,-1000000
lso,1976,-2000000
lso,1977,-1000000
lso,1978,6000000
lso,1979,6000000
lso,1980,4802800
lso,1981,5890300
lso,2007,165300200
lso,2008,235414100
lso,2009,318737000
lso,2010,318845200
lso,2011,-505640000
lso,2012,-46150600
lso,2013,382364500
lso,2014,1247067900
lso,2015,631351600
lso,2016,667123500
lso,2017,-1592546800
lso,2018,-1405483900
lso,2019,396459600
ltu,1995,187862000
ltu,1996,51412000
ltu,1997,263556000
ltu,1998,64342000
ltu,1999,-70690000
ltu,2000,-42255000
ltu,2001,-205745000
ltu,2002,13407000
ltu,2003,67542000
ltu,2004,-5889000
ltu,2005,179660000
ltu,2006,238771000
ltu,2007,1074826000
ltu,2008,671984000
ltu,2009,-1406165000
ltu,2010,355032000
ltu,2011,1096909000
ltu,2012,813871000
ltu,2013,386862000
ltu,2014,275311000
ltu,2015,619414000
ltu,2016,-252568000
ltu,2017,-394722000
ltu,2018,-267503000
ltu,2019,-1899635000
ltu,2020,-3754838000
lux,1970,166638000
lux,1971,52443000
lux,1972,9384000
lux,1973,-85225000
lux,1974,-500192000
lux,1975,-643820000
lux,1976,-365843000
lux,1977,-728108000
lux,1978,55378000
lux,1979,-475032000
lux,1980,-448881000
lux,1981,-277402000
lux,1982,-148600000
lux,1983,629484000
lux,1984,1120452000
lux,1985,622386000
lux,1986,416430000
lux,1987,382016000
lux,1988,714336000
lux,1989,913383000
lux,1990,1195742000
lux,1991,1311742000
lux,1992,1537629000
lux,1993,331789000
lux,1994,368197000
lux,1995,-107363000
lux,1996,-29301000
lux,1997,123560000
lux,1998,209981000
lux,1999,108674000
lux,2000,444569000
lux,2001,79435000
lux,2002,-218802000
lux,2003,68338000
lux,2004,17487000
lux,2005,654816000
lux,2006,269580000
lux,2007,224227000
lux,2008,174264000
lux,2009,-717106000
lux,2010,533895000
lux,2011,24619000
lux,2012,-197842000
lux,2013,-151653000
lux,2014,-30116000
lux,2015,892822000
lux,2016,363708000
lux,2017,627289000
lux,2018,500363000
lux,2019,542038000
lux,2020,706729000
lva,1995,60214000
lva,1996,58905000
lva,1997,186404000
lva,1998,111543000
lva,1999,-47736000
lva,2000,-33889000
lva,2001,57336000
lva,2002,300318000
lva,2003,491592000
lva,2004,500281000
lva,2005,556082000
lva,2006,1031145000
lva,2007,1224551000
lva,2008,842775000
lva,2009,47784000
lva,2010,239899000
lva,2011,543476000
lva,2012,325117000
lva,2013,14557000
lva,2014,258120000
lva,2015,465798000
lva,2016,475095000
lva,2017,384997000
lva,2018,334462000
lva,2019,25649000
lva,2020,-619757000
mac,1982,115000000
mac,1983,423000000
mac,1984,312000000
mac,1985,317000000
mac,1986,267000000
mac,1987,436000000
mac,1988,495000000
mac,1989,376000000
mac,1990,133000000
mac,1991,375000000
mac,1992,351000000
mac,1993,422000000
mac,1994,585000000
mac,1995,254000000
mac,1996,541000000
mac,1997,113000000
mac,1998,-72000000
mac,1999,83000000
mac,2000,74000000
mac,2001,19000000
mac,2002,240000000
mac,2003,319000000
mac,2004,634000000
mac,2005,648000000
mac,2006,1040000000
mac,2007,892000000
mac,2008,1309000000
mac,2009,220000000
mac,2010,1738000000
mac,2011,4282000000
mac,2012,3897000000
mac,2013,2967000000
mac,2014,3613000000
mac,2015,1927000000
mac,2016,-154000000
mac,2017,-977000000
mac,2018,2186000000
mac,2019,1318000000
mac,2020,-755000000
mar,1965,0
mar,1966,-233000000
mar,1967,-61000000
mar,1968,-109000000
mar,1969,196000000
mar,1970,713000000
mar,1971,679000000
mar,1972,390000000
mar,1973,852000000
mar,1974,1930000000
mar,1975,207000000
mar,1976,191000000
mar,1977,276000000
mar,1978,296000000
mar,1979,320000000
mar,1980,3621703000
mar,1981,474561000
mar,1982,2723298000
mar,1983,-1615620000
mar,1984,7618934000
mar,1985,8247156000
mar,1986,7089429000
mar,1987,5241969000
mar,1988,4076163000
mar,1989,7639000000
mar,1990,13122325700
mar,1991,6676413600
mar,1992,8359023500
mar,1993,2719055500
mar,1994,6862915500
mar,1995,4788584800
mar,1996,10000740100
mar,1997,8067285400
mar,1998,14369201000
mar,1999,-1721091400
mar,2000,-2548484900
mar,2001,7850723400
mar,2002,4110539500
mar,2003,15492498700
mar,2004,19254433900
mar,2005,9907683500
mar,2006,10463551300
mar,2007,11202000000
mar,2008,33496000000
mar,2009,25330000000
mar,2010,26820000000
mar,2011,35114000000
mar,2012,20530000000
mar,2013,34860000000
mar,2014,24861000000
mar,2015,24027000000
mar,2016,23912000000
mar,2017,42607000000
mar,2018,55508000000
mar,2019,49552000000
mar,2020,21800000000
mda,1995,578148000
mda,1996,350653000
mda,1997,349234000
mda,1998,348605000
mda,1999,547659000
mda,2000,1363729000
mda,2001,1245681000
mda,2002,1203859000
mda,2003,1274146000
mda,2004,1656515000
mda,2005,2348509000
mda,2006,1964581000
mda,2007,2138078000
mda,2008,3291611000
mda,2009,329651000
mda,2010,1145312000
mda,2011,875745000
mda,2012,595549000
mda,2013,2276312000
mda,2014,435026000
mda,2015,-1016977000
mda,2016,-364491000
mda,2017,876294000
mda,2018,2492756000
mda,2019,317290190.00001
mda,2020,-3577859240.99904
mdg,1970,500011300
mdg,1971,940021200
mdg,1972,380008600
mdg,1973,500011300
mdg,1974,1360030700
mdg,1975,440009900
mdg,1976,360008100
mdg,1978,440009900
mdg,1979,1200027100
mdg,2007,29802091600
mdg,2008,175020948100
mdg,2009,11957252700
mdg,2010,238154425300
mdg,2011,-312273924400
mdg,2012,-812483939300
mdg,2013,-888854288500
mdg,2014,-540538652500
mdg,2015,-985718114400
mdg,2016,-982815992700
mdg,2017,-957922133800
mdg,2018,-150987536200
mdg,2019,732990343800
mdg,2020,-677565577700
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2014,642000000
mdv,2015,328087400
mdv,2016,2712944400
mdv,2017,3675882900
mdv,2018,4316360200
mdv,2019,5049002500
mdv,2020,2200729400
mex,1960,2609800
mex,1961,3594600
mex,1962,1876800
mex,1963,4051000
mex,1964,4805400
mex,1965,7843500
mex,1966,5357000
mex,1967,3485200
mex,1968,866700
mex,1969,1939200
mex,1970,12295400
mex,1971,11111900
mex,1972,7641000
mex,1973,14410500
mex,1974,29676300
mex,1975,25008100
mex,1976,17156600
mex,1977,59088400
mex,1978,59235100
mex,1979,77588400
mex,1980,107226000
mex,1981,61000000
mex,1982,-4000000
mex,1983,573000000
mex,1984,566000000
mex,1985,987000000
mex,1986,-734000000
mex,1987,1566000000
mex,1988,16812300000
mex,1989,31254122000
mex,1990,38879426000
mex,1991,44379033000
mex,1992,41563215000
mex,1993,33871990000
mex,1994,57899101000
mex,1995,106600572000
mex,1996,98639042000
mex,1997,108980619000
mex,1998,125293822000
mex,1999,83898890000
mex,2000,98349722000
mex,2001,63717158000
mex,2002,107086576000
mex,2003,103708714000
mex,2004,144882220000
mex,2005,89919561000
mex,2006,136031262000
mex,2007,135392031000
mex,2008,116429142000
mex,2009,92734066000
mex,2010,161785884000
mex,2011,147725453000
mex,2012,165472379000
mex,2013,201986560000
mex,2014,152750653000
mex,2015,163871847000
mex,2016,164867982000
mex,2017,178281640000
mex,2018,163690864000
mex,2019,135273231000
mex,2020,122241482000
mhl,2004,772400
mhl,2005,-121400
mhl,2006,1591900
mhl,2007,2123900
mhl,2008,-472500
mhl,2009,2759700
mhl,2010,-3470500
mhl,2011,6005100
mhl,2012,-6166429.51965
mhl,2013,1319149.49417
mhl,2014,69794.32702
mhl,2015,-1437888.62228
mhl,2016,1102699.75662
mhl,2017,-689467.54932
mhl,2018,4427943.70651
mhl,2019,8217614.17389
mhl,2020,2963862.65755
mkd,1990,3400000
mkd,1991,-16200000
mkd,1992,-459400000
mkd,1993,-415900000
mkd,1994,182000000
mkd,1995,7162000000
mkd,1996,4790000000
mkd,1997,6778398000
mkd,1998,9426000000
mkd,1999,6461000000
mkd,2000,3611000000
mkd,2001,-12048000000
mkd,2002,-1530000000
mkd,2003,-6082000000
mkd,2004,-789000000
mkd,2005,2080000000
mkd,2006,4102000000
mkd,2007,3576000000
mkd,2008,8685000000
mkd,2009,4587000000
mkd,2010,5800000000
mkd,2011,15276000000
mkd,2012,25583000000
mkd,2013,25214000000
mkd,2014,35901000000
mkd,2015,36315000000
mkd,2016,47973000000
mkd,2017,60049000000
mkd,2018,80835000000
mkd,2019,91558000000
mkd,2020,60050000000
mli,1967,2200979500
mli,1968,2500999200
mli,1969,2701200400
mli,1970,2100899800
mli,1971,2100899800
mli,1972,1900800000
mli,1973,1400600600
mli,1974,1900800000
mli,1975,3601600500
mli,1976,2400999400
mli,1977,3001298900
mli,1978,0
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,-10452512200
mli,1986,-15496575500
mli,1987,5071951000
mli,1988,2671575200
mli,1989,15783163200
mli,1990,11168680100
mli,1991,-10336236200
mli,1992,12467433500
mli,1993,-21246719200
mli,1994,-10770496800
mli,1995,-14144613700
mli,1996,-41276057800
mli,1997,-22788987600
mli,1998,35765290800
mli,1999,33299000000
mli,2000,-10348284100
mli,2001,83989884200
mli,2002,-39246750100
mli,2003,50418696800
mli,2004,41469000000
mli,2005,21109000000
mli,2006,35549000000
mli,2007,131796000000
mli,2008,47612000000
mli,2009,86052000000
mli,2010,171959000000
mli,2011,65332000000
mli,2012,150190000000
mli,2013,143590000000
mli,2014,159644000000
mli,2015,186351000000
mli,2016,446962000000
mli,2017,297944000000
mli,2018,166921389500
mli,2019,252016502300
mli,2020,-270315056000
mlt,1970,15590100
mlt,1971,14101500
mlt,1972,13472100
mlt,1973,14212700
mlt,1974,19561200
mlt,1975,14262300
mlt,1976,20150900
mlt,1977,22595600
mlt,1978,28637900
mlt,1979,33799400
mlt,1980,47157200
mlt,1981,59962500
mlt,1982,94627300
mlt,1983,50746100
mlt,1984,52363900
mlt,1985,54793400
mlt,1986,54470200
mlt,1987,38575600
mlt,1988,67090000
mlt,1989,77559400
mlt,1990,96785500
mlt,1991,105465900
mlt,1992,69678200
mlt,1993,88410000
mlt,1994,111341100
mlt,1995,45449500
mlt,1996,45698200
mlt,1997,47186100
mlt,1998,51619300
mlt,1999,45225400
mlt,2000,163871200
mlt,2001,-21138000
mlt,2002,8542100
mlt,2003,66915500
mlt,2004,135574900
mlt,2005,236360700
mlt,2006,53579500
mlt,2007,24197900
mlt,2008,124506600
mlt,2009,108147800
mlt,2010,100623300
mlt,2011,-12277600
mlt,2012,-37437600
mlt,2013,-49113800
mlt,2014,-102666000
mlt,2015,-25468100
mlt,2016,41741530.74412
mlt,2017,66858413.80539
mlt,2018,60963374.62024
mlt,2019,67566333.44951
mlt,2020,157181522.55023
mmr,2009,-35409150000
mmr,2010,32235950000
mmr,2011,66571700000
mmr,2012,279770800000
mmr,2013,393927000000
mmr,2014,266331450000
mmr,2015,220204450000
mmr,2016,594538600000
mmr,2017,2001793600000
mmr,2018,1000826300000
mmr,2019,755940700000
mne,2000,58772000
mne,2001,76835000
mne,2002,56301000
mne,2003,31940000
mne,2004,-8368000
mne,2005,-4594000
mne,2006,24053000
mne,2007,50518000
mne,2008,60849000
mne,2009,-12139000
mne,2010,3989000
mne,2011,-5945000
mne,2012,26576000
mne,2013,-18839000
mne,2014,42117000
mne,2015,-1897000
mne,2016,53755000
mne,2017,141903000
mne,2018,124301000
mne,2019,231317000
mne,2020,139235000
mng,1981,322326900
mng,1982,357527500
mng,1983,315355800
mng,1984,322603000
mng,1985,365119700
mng,1986,368846900
mng,1987,306245100
mng,1988,299135900
mng,1989,341031500
mng,1990,247439400
mng,1991,465268900
mng,1992,957386800
mng,1993,3188758500
mng,1994,4843663400
mng,1995,25342599200
mng,1996,12280899600
mng,1997,18607751200
mng,1998,13704699900
mng,1999,18951999500
mng,2000,46613600000
mng,2001,50614500000
mng,2002,38689638400
mng,2003,57477600000
mng,2004,79428721300
mng,2005,291686968700
mng,2006,104029149000
mng,2007,178256692700
mng,2008,481906196700
mng,2009,361295533300
mng,2010,741562700000
mng,2011,1282913100000
mng,2012,1799402300000
mng,2013,2686707000000
mng,2014,1467327600000
mng,2015,1427935511600
mng,2016,948817932500
mng,2017,1416584131800
mng,2018,4083418115200
mng,2019,2878955862200
mng,2020,-447409550600
moz,1980,0
moz,1981,0
moz,1982,0
moz,1983,0
moz,1984,0
moz,1985,0
moz,1986,0
moz,1987,0
moz,1988,0
moz,1989,0
moz,1990,0
moz,1991,815955000
moz,1992,1059411000
moz,1993,1633871400
moz,1994,1617746200
moz,1995,4168750300
moz,1996,3087426200
moz,1997,3835108600
moz,1998,6985903600
moz,1999,21038376000
moz,2000,15213780000
moz,2001,19880433600
moz,2002,23653948900
moz,2003,23839652800
moz,2004,23282750900
moz,2005,20298676900
moz,2006,23350893200
moz,2007,26975675500
moz,2008,19892687600
moz,2009,15976946600
moz,2010,18562287800
moz,2011,34842191400
moz,2012,79174039100
moz,2013,83596210900
moz,2014,68032062500
moz,2015,63248742200
moz,2016,155657593800
moz,2017,86963523400
moz,2018,206892846600
moz,2019,210117981200
mrt,1960,0
mrt,1961,-335664469.31905
mrt,1962,-422783517.75354
mrt,1963,-263919383.19555
mrt,1964,-156301771.84225
mrt,1965,-153739462.62238
mrt,1966,-158285594.62307
mrt,1967,-262043515.06786
mrt,1968,-370360549.17629
mrt,1969,-301430361.90953
mrt,1970,-331439990.11537
mrt,1971,-372109079.31621
mrt,1972,-526496127.20171
mrt,1973,-484781561.93438
mrt,1974,-117549542.02971
mrt,1975,-91075624.82457
mrt,1976,-1102974159.59981
mrt,1977,-928792518.71981
mrt,1978,-695483711.27868
mrt,1979,-930417600.99645
mrt,1980,-1076251915.73665
mrt,1981,-1503670955.23376
mrt,1982,-1659819065.87552
mrt,1983,-3679751293.43375
mrt,1984,-1852918499.06671
mrt,1985,-2645727049.98468
mrt,1986,-3171056503.72496
mrt,1987,-3394490930.48284
mrt,1988,-3596526904.7332
mrt,1989,-2701541050.03973
mrt,1990,-2926223731.45131
mrt,1991,-3183377000
mrt,1992,-4697743400
mrt,1993,-3857615100
mrt,1994,-14237570700
mrt,1995,-6673617700
mrt,1996,-6221531200
mrt,1997,-5747415100
mrt,1998,-6456950800
mrt,1999,-7355704700
mrt,2000,-8764632900
mrt,2001,-8808170100
mrt,2002,-15663329900
mrt,2003,-14072473700
mrt,2004,-5969212500
mrt,2005,6377604700
mrt,2006,-10944840600
mrt,2007,-15805778400
mrt,2008,-5185040000
mrt,2009,-12321508700
mrt,2010,-1596122500
mrt,2011,17547447100
mrt,2012,31795961100
mrt,2013,32222945500
mrt,2014,7648400000
mrt,2015,8327200000
mrt,2016,5132000000
mrt,2017,18519700000
mrt,2018,11923465300
mrt,2019,-3839878000
mrt,2020,-9971473400
mus,1976,162000000
mus,1977,120000000
mus,1978,153000000
mus,1979,420000000
mus,1980,-225000000
mus,1981,338000000
mus,1982,30000000
mus,1983,-71000000
mus,1984,570000000
mus,1985,800000000
mus,1986,430000000
mus,1987,1024000000
mus,1988,807000000
mus,1989,1674000000
mus,1990,-147000000
mus,1991,-101948800
mus,1992,737334400
mus,1993,1487454400
mus,1994,908276600
mus,1995,1470314500
mus,1996,-122577400
mus,1997,3179765400
mus,1998,2919786200
mus,1999,-242469300
mus,2000,4209129900
mus,2001,-2120623900
mus,2002,912254900
mus,2003,1920908700
mus,2004,4858081700
mus,2005,2274137200
mus,2006,5300000000
mus,2007,5078000000
mus,2008,4518000000
mus,2009,-5092000000
mus,2010,9077000000
mus,2011,1611000000
mus,2012,6304000000
mus,2013,4429000000
mus,2014,3152000000
mus,2015,2999000000
mus,2016,2837000000
mus,2017,4055000000
mus,2018,3145000000
mus,2019,905000000
mus,2020,1305000000
mwi,1973,7200000
mwi,1974,38800000
mwi,1975,46800000
mwi,1976,25400000
mwi,1977,18100000
mwi,1978,60700000
mwi,1979,29500000
mwi,1980,25600000
mwi,1981,27500000
mwi,1982,84900000
mwi,1983,130300000
mwi,1984,-2800000
mwi,1985,102000000
mwi,1986,5300000
mwi,1987,49200000
mwi,1988,116500000
mwi,1989,189000000
mwi,1990,150000000
mwi,1991,200000000
mwi,1992,180000000
mwi,1993,200000000
mwi,1994,240000000
mwi,1995,550000000
mwi,1996,900000000
mwi,1997,1000000000
mwi,1998,1288600100
mwi,1999,1600000000
mwi,2000,1290000400
mwi,2001,1360001000
mwi,2002,5344800000
mwi,2003,7002700000
mwi,2004,5694700000
mwi,2005,8168500000
mwi,2006,12478700000
mwi,2007,11626678100
mwi,2008,12675046800
mwi,2009,16639714900
mwi,2010,18934501400
mwi,2011,22710365400
mwi,2012,0
mwi,2013,0
mwi,2014,0
mwi,2015,0
mwi,2016,0
mys,1960,43000000
mys,1961,12000000
mys,1962,40000000
mys,1971,-13000000
mys,1972,-150000000
mys,1973,207000000
mys,1974,714000000
mys,1975,-381000000
mys,1976,-71000000
mys,1977,247000000
mys,1978,723000000
mys,1979,1173000000
mys,1980,-380000000
mys,1981,-602000000
mys,1982,613000000
mys,1983,1253000000
mys,1984,1306000000
mys,1985,-1757000000
mys,1986,-261000000
mys,1987,812000000
mys,1988,1624000000
mys,1989,835000000
mys,1990,-813000000
mys,1991,1938000000
mys,1992,-1906000000
mys,1993,535000000
mys,1994,1870000000
mys,1995,120000000
mys,1996,-2579000000
mys,1997,-398000000
mys,1998,-427000000
mys,1999,1476000000
mys,2000,5615000000
mys,2001,-2557000000
mys,2002,4955000000
mys,2003,1462000000
mys,2004,9930000000
mys,2005,505000000
mys,2006,4467000000
mys,2007,6689000000
mys,2008,6837000000
mys,2009,-29517000000
mys,2010,7813000000
mys,2011,9164000000
mys,2012,3741000000
mys,2013,-5500000000
mys,2014,-11030000000
mys,2015,-5194786000
mys,2016,5970108000
mys,2017,6647169000
mys,2018,-4387000000
mys,2019,-28596000000
mys,2020,-17016000000
nam,1980,-22286808.90262
nam,1981,-30156022.19828
nam,1982,-45286737.11852
nam,1983,30449199.0648
nam,1984,3620078.21502
nam,1985,-83720240.58087
nam,1986,-159572528.20713
nam,1987,11608739.67291
nam,1988,87283745.45332
nam,1989,5727273.25959
nam,1990,622562961.92338
nam,1991,133645300
nam,1992,62113700
nam,1993,-359216200
nam,1994,207875100
nam,1995,-49060600
nam,1996,-53919400
nam,1997,75881600
nam,1998,426882800
nam,1999,47023700
nam,2000,140491600
nam,2001,423793200
nam,2002,-503630000
nam,2003,104797900
nam,2004,215715000
nam,2005,497748100
nam,2006,341720800
nam,2007,1450049900
nam,2008,1763190100
nam,2009,-1128736100
nam,2010,-957756800
nam,2011,-291214700
nam,2012,1042557100
nam,2013,-2003602100
nam,2014,-487947600
nam,2015,-629769900
nam,2016,322087700
nam,2017,-282185200
nam,2018,-3535022900
nam,2019,-1322849100
nam,2020,-502837600
ncl,1990,-3756404992
ncl,1998,3784142673.92454
ncl,1999,-918584200.09414
ncl,2000,4888678174.3888
ncl,2001,-682728672.4216
ncl,2002,-1033925981.08167
ncl,2003,2954183467.85681
ncl,2004,8279961724.81013
ncl,2005,8384653279.25027
ncl,2006,-6842348812.0789
ncl,2007,11405423384.6954
ncl,2008,47000000
ncl,2009,-25483000000
ncl,2010,-5257000000
ncl,2011,-10569000000
ncl,2012,-9022000000
ncl,2013,14320000000
ncl,2014,5951000000
ncl,2015,-3855000000
ncl,2016,-3877000000
ncl,2017,-983000000
ner,1980,14000000000
ner,1981,-17900000000
ner,1982,35700000000
ner,1983,-5000000000
ner,1984,-42600000000
ner,1985,18300000000
ner,1986,17600000000
ner,1987,14800000000
ner,1988,41900000000
ner,1989,1400000000
ner,1990,16700000000
ner,1991,37600000000
ner,1992,9900000000
ner,1993,-22600000000
ner,1994,32000000000
ner,1995,26900000000
ner,1996,45500000000
ner,1997,42700000000
ner,1998,67700000000
ner,1999,28900000000
ner,2000,3876000000
ner,2001,15668000000
ner,2002,29212000000
ner,2003,18803000000
ner,2004,-34800000000
ner,2005,25754000000
ner,2006,19502000000
ner,2007,2981000000
ner,2008,29996000000
ner,2009,1464000000
ner,2010,29912000000
ner,2011,2082000000
ner,2012,24503000000
ner,2013,5939000000
ner,2014,17476000000
ner,2015,-14324000000
ner,2016,31440000000
ner,2017,14302587800
ner,2018,35071049700
ner,2019,22208255500
ner,2020,12903000000
nga,1981,-7067315.89824
nga,1982,-11182622.86435
nga,1983,-5361103.07496
nga,1984,-14776392.95159
nga,1985,-8586778.19403
nga,1986,4588881.76262
nga,1987,-152139821.04757
nga,1988,-348925344.65475
nga,1989,5167864.73522
nga,1990,319003996.00142
nga,1991,32658700
nga,1992,45252300
nga,1993,157092400
nga,1994,279197600
nga,1995,1045842800
nga,1996,1793277700
nga,1997,2439006400
nga,1998,2957541400
nga,1999,3498310000
nga,2000,4255762800
nga,2001,73117891300
nga,2002,93604938900
nga,2003,137725635300
nga,2004,191156455300
nga,2005,282888046200
nga,2006,516100299700
nga,2007,369150414500
nga,2008,414416626400
nga,2009,405965319800
nga,2010,408002640000
nga,2011,432000320000
nga,2012,540976030000
nga,2013,595568830000
nga,2014,648237630000
nga,2015,630960485900
nga,2016,658309466000
nga,2017,871753261400
nga,2018,1026745963900
nga,2019,1151505618700
nga,2020,1161391718500
nic,2006,4636000000
nic,2007,7807000000
nic,2008,10952000000
nic,2009,4870000000
nic,2010,6856000000
nic,2011,13949000000
nic,2012,7308000000
nic,2013,6951000000
nic,2014,4767000000
nic,2015,14650000000
nic,2016,13524000000
nic,2017,13066000000
nic,2018,6944000000
nic,2019,2852000000
nic,2020,2627000000
nld,1969,3047707300
nld,1970,1889657000
nld,1971,-1686215000
nld,1972,-3165077000
nld,1973,481217000
nld,1974,5778516000
nld,1975,-438181000
nld,1976,3716716000
nld,1977,2496068000
nld,1978,1537547000
nld,1979,884187000
nld,1980,2668211000
nld,1981,-3654119000
nld,1982,-6287119000
nld,1983,242565000
nld,1984,774642000
nld,1985,-2488244000
nld,1986,2589964000
nld,1987,-590762000
nld,1988,-1662741000
nld,1989,8118091000
nld,1990,7124358000
nld,1991,4600903000
nld,1992,6936566000
nld,1993,-5884149000
nld,1994,2852091000
nld,1995,2633000000
nld,1996,3412000000
nld,1997,4286000000
nld,1998,4328000000
nld,1999,1255000000
nld,2000,163000000
nld,2001,2769000000
nld,2002,-375000000
nld,2003,-571000000
nld,2004,154000000
nld,2005,224000000
nld,2006,-101000000
nld,2007,347000000
nld,2008,1384000000
nld,2009,-3653000000
nld,2010,3356000000
nld,2011,-635000000
nld,2012,-239000000
nld,2013,1015000000
nld,2014,2156000000
nld,2015,2546000000
nld,2016,3446000000
nld,2017,3334000000
nld,2018,4116000000
nld,2019,6848000000
nld,2020,3530000000
nld_curacao,2005,420500000
nld_curacao,2006,416800000
nld_curacao,2007,428500000
nld_curacao,2008,552300000
nld_curacao,2009,477000000
nld_curacao,2010,484700000
nld_curacao,2011,995500000
nld_curacao,2012,998800000
nld_curacao,2013,850800000
nld_curacao,2014,349400000
nld_curacao,2015,649300000
nld_curacao,2016,635100000
nor,1970,4503000000
nor,1971,3681000000
nor,1972,2624000000
nor,1973,4076000000
nor,1974,7074000000
nor,1975,4619000000
nor,1976,3525000000
nor,1977,1959000000
nor,1978,-4488000000
nor,1979,-5072000000
nor,1980,1247000000
nor,1981,-1469000000
nor,1982,1731000000
nor,1983,-11323000000
nor,1984,37000000
nor,1985,8539000000
nor,1986,23756000000
nor,1987,15043000000
nor,1988,4672000000
nor,1989,3828000000
nor,1990,13114000000
nor,1991,3336000000
nor,1992,5152000000
nor,1993,6191000000
nor,1994,11678000000
nor,1995,25668000000
nor,1996,10309000000
nor,1997,17284000000
nor,1998,20931000000
nor,1999,14388000000
nor,2000,30375000000
