geo,time,sp_dyn_imrt_fe_in
sen,1992,63.9
sen,1993,64
sen,1994,64.3
sen,1995,64.4
sen,1996,64.6
sen,1997,64.4
sen,1998,63.9
sen,1999,62.7
sen,2000,60.9
sen,2001,58.5
sen,2002,55.7
sen,2003,52.8
sen,2004,50.1
sen,2005,47.4
sen,2006,45
sen,2007,42.8
sen,2008,40.8
sen,2009,39.1
sen,2010,37.5
sen,2011,36
sen,2012,34.6
sen,2013,33.3
sen,2014,31.9
sen,2015,30.6
sen,2016,29.3
sen,2017,28.2
sen,2018,27.1
sen,2019,26.2
sen,2020,25.4
sgp,1960,31.2
sgp,1961,28.7
sgp,1962,26.7
sgp,1963,25.3
sgp,1964,24.4
sgp,1965,23.8
sgp,1966,23.1
sgp,1967,22
sgp,1968,20.8
sgp,1969,19.8
sgp,1970,18.9
sgp,1971,17.9
sgp,1972,16.8
sgp,1973,15.4
sgp,1974,13.6
sgp,1975,12
sgp,1976,11
sgp,1977,10.7
sgp,1978,10.7
sgp,1979,10.8
sgp,1980,10.6
sgp,1981,10.1
sgp,1982,9.5
sgp,1983,8.8
sgp,1984,8.3
sgp,1985,7.9
sgp,1986,7.5
sgp,1987,7.1
sgp,1988,6.7
sgp,1989,6.1
sgp,1990,5.6
sgp,1991,5
sgp,1992,4.6
sgp,1993,4.2
sgp,1994,3.9
sgp,1995,3.6
sgp,1996,3.5
sgp,1997,3.3
sgp,1998,3.2
sgp,1999,3
sgp,2000,2.8
sgp,2001,2.6
sgp,2002,2.4
sgp,2003,2.3
sgp,2004,2.2
sgp,2005,2.1
sgp,2006,2.1
sgp,2007,2.1
sgp,2008,2.1
sgp,2009,2.1
sgp,2010,2.1
sgp,2011,2
sgp,2012,2
sgp,2013,2
sgp,2014,2
sgp,2015,2
sgp,2016,2
sgp,2017,2
sgp,2018,1.9
sgp,2019,1.8
sgp,2020,1.7
slb,1960,109.1
slb,1961,104.7
slb,1962,100.2
slb,1963,95.8
slb,1964,91.5
slb,1965,87.4
slb,1966,83.2
slb,1967,78.9
slb,1968,74.6
slb,1969,70.3
slb,1970,66
slb,1971,61.8
slb,1972,58
slb,1973,54.5
slb,1974,51.2
slb,1975,51.1
slb,1976,45.7
slb,1977,43.2
slb,1978,41
slb,1979,39.2
slb,1980,37.5
slb,1981,36.2
slb,1982,34.8
slb,1983,33.7
slb,1984,32.7
slb,1985,31.8
slb,1986,31
slb,1987,30.3
slb,1988,29.6
slb,1989,29
slb,1990,28.3
slb,1991,27.7
slb,1992,27
slb,1993,26.4
slb,1994,25.8
slb,1995,25.2
slb,1996,24.7
slb,1997,24.3
slb,1998,24
slb,1999,23.6
slb,2000,23.3
slb,2001,23.1
slb,2002,22.9
slb,2003,22.7
slb,2004,22.5
slb,2005,22.3
slb,2006,22
slb,2007,21.6
slb,2008,21.2
slb,2009,20.7
slb,2010,20.1
slb,2011,19.6
slb,2012,19.1
slb,2013,18.5
slb,2014,18
slb,2015,17.5
slb,2016,17
slb,2017,16.4
slb,2018,15.9
slb,2019,15.5
slb,2020,15
sle,1960,205.6
sle,1961,202.7
sle,1962,199.8
sle,1963,196.9
sle,1964,193.9
sle,1965,191.1
sle,1966,188.1
sle,1967,185.1
sle,1968,182.4
sle,1969,179.7
sle,1970,177.1
sle,1971,174.5
sle,1972,172.1
sle,1973,169.6
sle,1974,167.3
sle,1975,165.2
sle,1976,163.1
sle,1977,161.1
sle,1978,159.2
sle,1979,157.5
sle,1980,155.9
sle,1981,154.3
sle,1982,152.8
sle,1983,151.4
sle,1984,150.1
sle,1985,148.8
sle,1986,147.7
sle,1987,146.6
sle,1988,145.6
sle,1989,144.6
sle,1990,143.7
sle,1991,142.8
sle,1992,141.9
sle,1993,141
sle,1994,140
sle,1995,138.9
sle,1996,137.6
sle,1997,135.9
sle,1998,134
sle,1999,132
sle,2000,129.7
sle,2001,127.4
sle,2002,124.8
sle,2003,122.2
sle,2004,119.5
sle,2005,116.6
sle,2006,113.6
sle,2007,110.3
sle,2008,106.9
sle,2009,103.6
sle,2010,100.1
sle,2011,96.7
sle,2012,93.6
sle,2013,90.6
sle,2014,88.6
sle,2015,88.1
sle,2016,82.7
sle,2017,80.3
sle,2018,78
sle,2019,75.8
sle,2020,73.5
slv,1960,115.5
slv,1961,113.3
slv,1962,111.1
slv,1963,109
slv,1964,106.9
slv,1965,104.9
slv,1966,102.9
slv,1967,100.9
slv,1968,99.1
slv,1969,97.1
slv,1970,95
slv,1971,93.1
slv,1972,91.1
slv,1973,88.8
slv,1974,86.5
slv,1975,84
slv,1976,81.2
slv,1977,78.5
slv,1978,75.5
slv,1979,72.4
slv,1980,77
slv,1981,66.2
slv,1982,63
slv,1983,60
slv,1984,56.9
slv,1985,54
slv,1986,51.3
slv,1987,48.8
slv,1988,46.4
slv,1989,44.2
slv,1990,42.1
slv,1991,40.1
slv,1992,38.1
slv,1993,36.2
slv,1994,34.4
slv,1995,32.6
slv,1996,30.8
slv,1997,29.1
slv,1998,27.5
slv,1999,26.1
slv,2000,24.7
slv,2001,23.4
slv,2002,22.2
slv,2003,21.1
slv,2004,20
slv,2005,19
slv,2006,18.1
slv,2007,17.2
slv,2008,16.4
slv,2009,15.6
slv,2010,14.8
slv,2011,14.1
slv,2012,13.5
slv,2013,12.9
slv,2014,12.4
slv,2015,11.9
slv,2016,11.5
slv,2017,11
slv,2018,10.6
slv,2019,10.3
slv,2020,9.9
smr,1985,17.9
smr,1986,16.3
smr,1987,14.7
smr,1988,13.4
smr,1989,12.2
smr,1990,11.1
smr,1991,10
smr,1992,9.1
smr,1993,8.3
smr,1994,7.6
smr,1995,6.9
smr,1996,6.4
smr,1997,5.9
smr,1998,5.4
smr,1999,5
smr,2000,4.6
smr,2001,4.2
smr,2002,3.9
smr,2003,3.6
smr,2004,3.4
smr,2005,3.1
smr,2006,2.9
smr,2007,2.8
smr,2008,2.6
smr,2009,2.5
smr,2010,2.3
smr,2011,2.2
smr,2012,2.1
smr,2013,2
smr,2014,1.9
smr,2015,1.8
smr,2016,1.7
smr,2017,1.6
smr,2018,1.5
smr,2019,1.5
smr,2020,1.4
som,1984,107.7
som,1985,106.7
som,1986,105.8
som,1987,104.8
som,1988,103.9
som,1989,102.6
som,1990,101
som,1991,99.3
som,1992,98
som,1993,97.5
som,1994,97.5
som,1995,97.5
som,1996,97.6
som,1997,97.5
som,1998,97.6
som,1999,97.5
som,2000,97.5
som,2001,97.5
som,2002,97.5
som,2003,97.5
som,2004,97.4
som,2005,97.4
som,2006,97
som,2007,95.9
som,2008,94.2
som,2009,91.8
som,2010,89.4
som,2011,86.9
som,2012,84.4
som,2013,81.9
som,2014,79.5
som,2015,77.2
som,2016,75.2
som,2017,73
som,2018,70.8
som,2019,68.8
som,2020,66.9
srb,1984,33
srb,1985,31.8
srb,1986,30.6
srb,1987,29.4
srb,1988,27.7
srb,1989,25.5
srb,1990,22.8
srb,1991,20.4
srb,1992,19.1
srb,1993,18.2
srb,1994,17
srb,1995,15.3
srb,1996,13.4
srb,1997,11.9
srb,1998,10.7
srb,1999,10
srb,2000,9.6
srb,2001,9.2
srb,2002,8.6
srb,2003,8
srb,2004,7.3
srb,2005,6.7
srb,2006,6.4
srb,2007,6.2
srb,2008,6
srb,2009,5.9
srb,2010,5.8
srb,2011,5.6
srb,2012,5.5
srb,2013,5.3
srb,2014,5
srb,2015,4.9
srb,2016,4.7
srb,2017,4.5
srb,2018,4.5
srb,2019,4.4
srb,2020,4.4
ssd,1979,163
ssd,1980,161
ssd,1981,159.4
ssd,1982,157.6
ssd,1983,155.7
ssd,1984,153.7
ssd,1985,151.5
ssd,1986,149.3
ssd,1987,147
ssd,1988,144.5
ssd,1989,142
ssd,1990,139.5
ssd,1991,136.9
ssd,1992,133.8
ssd,1993,130.4
ssd,1994,126.9
ssd,1995,123.2
ssd,1996,119.3
ssd,1997,115.4
ssd,1998,111.1
ssd,1999,106.7
ssd,2000,102.1
ssd,2001,97.5
ssd,2002,93
ssd,2003,88.6
ssd,2004,84.5
ssd,2005,80.5
ssd,2006,76.9
ssd,2007,73.4
ssd,2008,70.1
ssd,2009,67
ssd,2010,64.1
ssd,2011,61.5
ssd,2012,59.7
ssd,2013,58.9
ssd,2014,58.6
ssd,2015,58.7
ssd,2016,58.6
ssd,2017,58.5
ssd,2018,58.5
ssd,2019,58.5
ssd,2020,58.5
stp,1965,55.8
stp,1966,54.2
stp,1967,52.8
stp,1968,51.8
stp,1969,51.1
stp,1970,50.7
stp,1971,50.7
stp,1972,50.9
stp,1973,51.3
stp,1974,51.6
stp,1975,51.9
stp,1976,52.1
stp,1977,52.3
stp,1978,52.5
stp,1979,52.8
stp,1980,53.2
stp,1981,53.8
stp,1982,54.6
stp,1983,55.6
stp,1984,56.8
stp,1985,57.9
stp,1986,63
stp,1987,60.1
stp,1988,61.1
stp,1989,61.8
stp,1990,62.3
stp,1991,62.7
stp,1992,62.8
stp,1993,62.5
stp,1994,61.7
stp,1995,60.5
stp,1996,58.8
stp,1997,56.7
stp,1998,54.3
stp,1999,51.6
stp,2000,48.8
stp,2001,45.9
stp,2002,43
stp,2003,40.2
stp,2004,37.5
stp,2005,34.9
stp,2006,32.5
stp,2007,30.3
stp,2008,28.3
stp,2009,26.3
stp,2010,24.4
stp,2011,22.6
stp,2012,20.9
stp,2013,19.3
stp,2014,17.7
stp,2015,16.2
stp,2016,14.9
stp,2017,13.7
stp,2018,12.7
stp,2019,11.9
stp,2020,11.2
sur,1983,43
sur,1984,41.7
sur,1985,40.4
sur,1986,39.1
sur,1987,37.9
sur,1988,36.7
sur,1989,35.6
sur,1990,34.5
sur,1991,33.4
sur,1992,32.2
sur,1993,31.1
sur,1994,30
sur,1995,28.9
sur,1996,27.8
sur,1997,26.8
sur,1998,25.8
sur,1999,24.9
sur,2000,24.1
sur,2001,23.3
sur,2002,22.5
sur,2003,21.8
sur,2004,21.1
sur,2005,20.5
sur,2006,20
sur,2007,19.4
sur,2008,18.9
sur,2009,18.5
sur,2010,18
sur,2011,17.6
sur,2012,17.1
sur,2013,16.7
sur,2014,16.3
sur,2015,15.9
sur,2016,15.4
sur,2017,15
sur,2018,14.6
sur,2019,14.1
sur,2020,13.7
svk,1981,16.3
svk,1982,15.6
svk,1983,14.9
svk,1984,14.2
svk,1985,13.6
svk,1986,12.9
svk,1987,12.4
svk,1988,11.8
svk,1989,11.4
svk,1990,10.9
svk,1991,10.5
svk,1992,10.1
svk,1993,9.7
svk,1994,9.3
svk,1995,8.9
svk,1996,8.5
svk,1997,8.2
svk,1998,7.9
svk,1999,7.6
svk,2000,7.3
svk,2001,7
svk,2002,6.8
svk,2003,6.5
svk,2004,6.3
svk,2005,6.1
svk,2006,5.9
svk,2007,5.7
svk,2008,5.5
svk,2009,5.3
svk,2010,5.1
svk,2011,5
svk,2012,4.9
svk,2013,4.8
svk,2014,4.7
svk,2015,4.6
svk,2016,4.5
svk,2017,4.4
svk,2018,4.4
svk,2019,4.3
svk,2020,4.2
svn,1981,13.6
svn,1982,12.8
svn,1983,12.2
svn,1984,11.5
svn,1985,10.8
svn,1986,10.2
svn,1987,9.5
svn,1988,8.9
svn,1989,8.3
svn,1990,7.8
svn,1991,7.3
svn,1992,6.8
svn,1993,6.4
svn,1994,5.9
svn,1995,5.6
svn,1996,5.2
svn,1997,4.9
svn,1998,4.6
svn,1999,4.4
svn,2000,4.1
svn,2001,3.9
svn,2002,3.7
svn,2003,3.5
svn,2004,3.3
svn,2005,3.2
svn,2006,3
svn,2007,2.8
svn,2008,2.7
svn,2009,2.6
svn,2010,2.4
svn,2011,2.3
svn,2012,2.2
svn,2013,2.1
svn,2014,2
svn,2015,1.9
svn,2016,1.9
svn,2017,1.8
svn,2018,1.7
svn,2019,1.7
svn,2020,1.6
swe,1960,14
swe,1961,13.8
swe,1962,13.4
swe,1963,12.9
swe,1964,12.4
swe,1965,11.8
swe,1966,11.3
swe,1967,10.8
swe,1968,10.4
swe,1969,10
swe,1970,9.7
swe,1971,9.3
swe,1972,8.9
swe,1973,8.5
swe,1974,8.1
swe,1975,7.6
swe,1976,7.3
swe,1977,7
swe,1978,6.7
swe,1979,6.5
swe,1980,6.3
swe,1981,6.2
swe,1982,6
swe,1983,5.9
swe,1984,5.8
swe,1985,5.7
swe,1986,5.6
swe,1987,5.6
swe,1988,5.5
swe,1989,5.4
swe,1990,5.2
swe,1991,4.9
swe,1992,4.6
swe,1993,4.2
swe,1994,3.9
swe,1995,3.6
swe,1996,3.4
swe,1997,3.2
swe,1998,3.1
swe,1999,3.1
swe,2000,3
swe,2001,3
swe,2002,3
swe,2003,2.9
swe,2004,2.8
swe,2005,2.7
swe,2006,2.6
swe,2007,2.5
swe,2008,2.4
swe,2009,2.3
swe,2010,2.3
swe,2011,2.2
swe,2012,2.2
swe,2013,2.2
swe,2014,2.2
swe,2015,2.1
swe,2016,2.1
swe,2017,2.1
swe,2018,2
swe,2019,2
swe,2020,2
swz,1960,129.2
swz,1961,127.3
swz,1962,125.2
swz,1963,123
swz,1964,120.7
swz,1965,118.3
swz,1966,115.9
swz,1967,113.4
swz,1968,111.1
swz,1969,108.6
swz,1970,105.9
swz,1971,103.1
swz,1972,100
swz,1973,96.7
swz,1974,93.2
swz,1975,89.7
swz,1976,86.1
swz,1977,82.7
swz,1978,79.4
swz,1979,76.2
swz,1980,73
swz,1981,69.7
swz,1982,66.4
swz,1983,69.1
swz,1984,59.8
swz,1985,56.6
swz,1986,53.7
swz,1987,51
swz,1988,48.7
swz,1989,46.8
swz,1990,45.6
swz,1991,45.2
swz,1992,45.8
swz,1993,47.2
swz,1994,49.1
swz,1995,51.2
swz,1996,53.2
swz,1997,55.1
swz,1998,57.1
swz,1999,59
swz,2000,60.8
swz,2001,62
swz,2002,62.7
swz,2003,63
swz,2004,62.3
swz,2005,61.7
swz,2006,52.9
swz,2007,53.4
swz,2008,55.1
swz,2009,52.1
swz,2010,49.2
swz,2011,46.2
swz,2012,45.5
swz,2013,44.4
swz,2014,44.9
swz,2015,40.4
swz,2016,38
swz,2017,38.8
swz,2018,35.1
swz,2019,33.6
swz,2020,33.3
syc,1960,70.7
syc,1961,69.9
syc,1962,69
syc,1963,67.9
syc,1964,66.7
syc,1965,65.2
syc,1966,63.4
syc,1967,61.4
syc,1968,58.9
syc,1969,56.1
syc,1970,53.2
syc,1971,50.2
syc,1972,47.1
syc,1973,43.9
syc,1974,40.7
syc,1975,37.5
syc,1976,34.3
syc,1977,31.3
syc,1978,28.4
syc,1979,25.8
syc,1980,23.4
syc,1981,21.3
syc,1982,19.6
syc,1983,18.1
syc,1984,16.9
syc,1985,15.8
syc,1986,15
syc,1987,14.4
syc,1988,13.8
syc,1989,13.2
syc,1990,12.8
syc,1991,12.4
syc,1992,12.2
syc,1993,11.9
syc,1994,11.7
syc,1995,11.6
syc,1996,11.5
syc,1997,11.4
syc,1998,11.4
syc,1999,11.4
syc,2000,11.3
syc,2001,11.3
syc,2002,11.3
syc,2003,11.3
syc,2004,11.3
syc,2005,11.2
syc,2006,11.2
syc,2007,11.2
syc,2008,11.2
syc,2009,11.3
syc,2010,11.4
syc,2011,11.4
syc,2012,11.5
syc,2013,11.6
syc,2014,11.7
syc,2015,11.8
syc,2016,11.9
syc,2017,11.8
syc,2018,11.6
syc,2019,11.4
syc,2020,11.1
syr,1960,113.4
syr,1961,108.3
syr,1962,103.7
syr,1963,99.4
syr,1964,95.5
syr,1965,91.5
syr,1966,87.7
syr,1967,83.8
syr,1968,79.9
syr,1969,76.1
syr,1970,72.3
syr,1971,68.7
syr,1972,65.4
syr,1973,62.3
syr,1974,59.5
syr,1975,56.7
syr,1976,54
syr,1977,51.3
syr,1978,48.6
syr,1979,46.1
syr,1980,43.7
syr,1981,43.9
syr,1982,45.8
syr,1983,37.3
syr,1984,35.4
syr,1985,33.7
syr,1986,32.2
syr,1987,30.8
syr,1988,29.6
syr,1989,28.5
syr,1990,27.4
syr,1991,26.4
syr,1992,25.3
syr,1993,24.3
syr,1994,23.1
syr,1995,22
syr,1996,20.9
syr,1997,19.9
syr,1998,19
syr,1999,18.2
syr,2000,17.5
syr,2001,16.8
syr,2002,16.2
syr,2003,15.8
syr,2004,15.4
syr,2005,15
syr,2006,14.8
syr,2007,14.6
syr,2008,14.5
syr,2009,14.4
syr,2010,14.4
syr,2011,15
syr,2012,21.7
syr,2013,25
syr,2014,25.8
syr,2015,23.8
syr,2016,23.1
syr,2017,16.9
syr,2018,16.9
syr,2019,16.5
syr,2020,16.5
tcd,1972,120.1
tcd,1973,119.5
tcd,1974,119
tcd,1975,118.4
tcd,1976,117.8
tcd,1977,117.2
tcd,1978,116.7
tcd,1979,116
tcd,1980,115.3
tcd,1981,114.4
tcd,1982,113.3
tcd,1983,112.2
tcd,1984,111.1
tcd,1985,109.9
tcd,1986,108.6
tcd,1987,107.2
tcd,1988,105.9
tcd,1989,104.7
tcd,1990,103.4
tcd,1991,102.2
tcd,1992,101.1
tcd,1993,100
tcd,1994,98.9
tcd,1995,98
tcd,1996,96.9
tcd,1997,95.7
tcd,1998,94.3
tcd,1999,92.9
tcd,2000,91.3
tcd,2001,89.8
tcd,2002,88.4
tcd,2003,86.9
tcd,2004,85.6
tcd,2005,84.2
tcd,2006,82.8
tcd,2007,81.2
tcd,2008,79.7
tcd,2009,78.1
tcd,2010,76.4
tcd,2011,74.7
tcd,2012,73.1
tcd,2013,71.6
tcd,2014,70.1
tcd,2015,68.6
tcd,2016,67.1
tcd,2017,65.5
tcd,2018,64
tcd,2019,62.4
tcd,2020,61
tgo,1960,141.4
tgo,1961,139.9
tgo,1962,138.4
tgo,1963,136.6
tgo,1964,134.9
tgo,1965,133
tgo,1966,131.1
tgo,1967,129
tgo,1968,126.8
tgo,1969,124.4
tgo,1970,122
tgo,1971,119.6
tgo,1972,117.1
tgo,1973,114.7
tgo,1974,112.4
tgo,1975,110.1
tgo,1976,107.9
tgo,1977,105.7
tgo,1978,103.5
tgo,1979,101.4
tgo,1980,99.3
tgo,1981,97.2
tgo,1982,95.2
tgo,1983,93.4
tgo,1984,91.5
tgo,1985,89.8
tgo,1986,88.2
tgo,1987,86.7
tgo,1988,85.3
tgo,1989,84.1
tgo,1990,83
tgo,1991,81.9
tgo,1992,80.9
tgo,1993,79.6
tgo,1994,78.3
tgo,1995,76.9
tgo,1996,75.3
tgo,1997,73.7
tgo,1998,72
tgo,1999,70.2
tgo,2000,68.3
tgo,2001,66.5
tgo,2002,64.8
tgo,2003,63.1
tgo,2004,61.4
tgo,2005,59.9
tgo,2006,58.4
tgo,2007,57
tgo,2008,55.5
tgo,2009,54.1
tgo,2010,52.7
tgo,2011,51.3
tgo,2012,49.9
tgo,2013,48.5
tgo,2014,47.2
tgo,2015,45.9
tgo,2016,44.6
tgo,2017,43.3
tgo,2018,42.1
tgo,2019,41
tgo,2020,39.8
tha,1960,94.1
tha,1961,91
tha,1962,88
tha,1963,85.1
tha,1964,82.2
tha,1965,79.3
tha,1966,76.4
tha,1967,73.6
tha,1968,70.7
tha,1969,67.9
tha,1970,65
tha,1971,62.2
tha,1972,59.5
tha,1973,56.8
tha,1974,54.2
tha,1975,51.9
tha,1976,49.6
tha,1977,47.6
tha,1978,45.6
tha,1979,43.8
tha,1980,42
tha,1981,40.2
tha,1982,38.6
tha,1983,37
tha,1984,35.4
tha,1985,33.9
tha,1986,32.4
tha,1987,31
tha,1988,29.6
tha,1989,28.2
tha,1990,26.9
tha,1991,25.6
tha,1992,24.3
tha,1993,23.1
tha,1994,22
tha,1995,20.9
tha,1996,19.9
tha,1997,19
tha,1998,18.1
tha,1999,17.2
tha,2000,16.4
tha,2001,15.7
tha,2002,14.9
tha,2003,14.2
tha,2004,13.6
tha,2005,13
tha,2006,12.4
tha,2007,11.8
tha,2008,11.3
tha,2009,10.8
tha,2010,10.3
tha,2011,9.9
tha,2012,9.4
tha,2013,9
tha,2014,8.6
tha,2015,8.3
tha,2016,7.9
tha,2017,7.6
tha,2018,7.2
tha,2019,6.9
tha,2020,6.6
tjk,1972,108.4
tjk,1973,104.9
tjk,1974,101.5
tjk,1975,98.3
tjk,1976,95.8
tjk,1977,93.8
tjk,1978,92.3
tjk,1979,91.4
tjk,1980,90.9
tjk,1981,90.4
tjk,1982,89.7
tjk,1983,88.5
tjk,1984,86.3
tjk,1985,83.7
tjk,1986,80.4
tjk,1987,76.9
tjk,1988,74.2
tjk,1989,72.7
tjk,1990,72.7
tjk,1991,74.6
tjk,1992,77.5
tjk,1993,79.7
tjk,1994,80
tjk,1995,78.6
tjk,1996,75.9
tjk,1997,72.5
tjk,1998,68.6
tjk,1999,64.3
tjk,2000,60.1
tjk,2001,55.7
tjk,2002,51.6
tjk,2003,47.8
tjk,2004,44.3
tjk,2005,41.3
tjk,2006,38.7
tjk,2007,36.5
tjk,2008,34.7
tjk,2009,33.3
tjk,2010,32.2
tjk,2011,31.3
tjk,2012,30.5
tjk,2013,29.8
tjk,2014,29
tjk,2015,28.4
tjk,2016,27.7
tjk,2017,26.9
tjk,2018,26.1
tjk,2019,25.4
tjk,2020,24.6
tkm,1977,90.5
tkm,1978,87.4
tkm,1979,84.5
tkm,1980,81.4
tkm,1981,78.2
tkm,1982,75.3
tkm,1983,72.2
tkm,1984,69.2
tkm,1985,66.2
tkm,1986,63.3
tkm,1987,60.8
tkm,1988,58.6
tkm,1989,56.8
tkm,1990,55.6
tkm,1991,55
tkm,1992,54.9
tkm,1993,55.1
tkm,1994,55.4
tkm,1995,55.4
tkm,1996,55.1
tkm,1997,54.4
tkm,1998,53.1
tkm,1999,51.3
tkm,2000,49.2
tkm,2001,46.8
tkm,2002,44.3
tkm,2003,42
tkm,2004,39.7
tkm,2005,37.8
tkm,2006,35.9
tkm,2007,34.5
tkm,2008,33.2
tkm,2009,32.3
tkm,2010,31.6
tkm,2011,31.1
tkm,2012,30.8
tkm,2013,30.7
tkm,2014,30.8
tkm,2015,31
tkm,2016,31.2
tkm,2017,31.5
tkm,2018,31.5
tkm,2019,31.3
tkm,2020,30.8
tls,1985,155.1
tls,1986,148.4
tls,1987,141.8
tls,1988,135.5
tls,1989,129.7
tls,1990,124
tls,1991,118.8
tls,1992,113.6
tls,1993,108.6
tls,1994,103.9
tls,1995,99.2
tls,1996,94.8
tls,1997,90.5
tls,1998,86.4
tls,1999,82.4
tls,2000,78.6
tls,2001,74.9
tls,2002,71.2
tls,2003,67.6
tls,2004,64.1
tls,2005,60.6
tls,2006,57.3
tls,2007,54.2
tls,2008,51.5
tls,2009,49.2
tls,2010,47
tls,2011,45.2
tls,2012,43.5
tls,2013,41.9
tls,2014,40.4
tls,2015,39
tls,2016,37.7
tls,2017,36.5
tls,2018,35.2
tls,2019,34.1
tls,2020,33
ton,1963,52.2
ton,1964,49.3
ton,1965,46.6
ton,1966,43.9
ton,1967,41.4
ton,1968,39
ton,1969,36.6
ton,1970,34.5
ton,1971,32.5
ton,1972,30.8
ton,1973,29.2
ton,1974,27.8
ton,1975,26.5
ton,1976,25.4
ton,1977,24.3
ton,1978,23.3
ton,1979,22.4
ton,1980,21.6
ton,1981,20.9
ton,1982,20.3
ton,1983,19.8
ton,1984,19.3
ton,1985,18.9
ton,1986,18.5
ton,1987,18
ton,1988,17.5
ton,1989,17
ton,1990,16.5
ton,1991,15.9
ton,1992,15.3
ton,1993,14.9
ton,1994,14.4
ton,1995,14.1
ton,1996,13.8
ton,1997,13.5
ton,1998,13.3
ton,1999,13
ton,2000,12.7
ton,2001,12.3
ton,2002,12
ton,2003,11.7
ton,2004,11.4
ton,2005,11.1
ton,2006,10.8
ton,2007,10.5
ton,2008,10.3
ton,2009,10.1
ton,2010,9.9
ton,2011,9.8
ton,2012,9.6
ton,2013,9.5
ton,2014,9.4
ton,2015,9.4
ton,2016,9.3
ton,2017,9.2
ton,2018,9
ton,2019,8.8
ton,2020,8.6
tto,1960,51.4
tto,1961,49.8
tto,1962,48.3
tto,1963,46.9
tto,1964,45.7
tto,1965,44.5
tto,1966,43.5
tto,1967,42.6
tto,1968,41.7
tto,1969,41
tto,1970,40.2
tto,1971,39.5
tto,1972,38.7
tto,1973,37.8
tto,1974,36.9
tto,1975,36
tto,1976,35.1
tto,1977,34.1
tto,1978,33.1
tto,1979,32.1
tto,1980,31.1
tto,1981,30.2
tto,1982,29.3
tto,1983,28.5
tto,1984,27.7
tto,1985,26.9
tto,1986,26.2
tto,1987,25.6
tto,1988,25.1
tto,1989,24.6
tto,1990,24.1
tto,1991,23.7
tto,1992,23.4
tto,1993,23.1
tto,1994,22.9
tto,1995,22.7
tto,1996,22.6
tto,1997,22.5
tto,1998,22.4
tto,1999,22.3
tto,2000,22.2
tto,2001,22.1
tto,2002,21.8
tto,2003,21.5
tto,2004,21.1
tto,2005,20.6
tto,2006,20.1
tto,2007,19.6
tto,2008,19
tto,2009,18.5
tto,2010,17.9
tto,2011,17.5
tto,2012,17
tto,2013,16.5
tto,2014,16
tto,2015,15.5
tto,2016,15
tto,2017,14.6
tto,2018,14.2
tto,2019,13.7
tto,2020,13.3
tun,1962,169.2
tun,1963,161.2
tun,1964,153.7
tun,1965,146.3
tun,1966,139.1
tun,1967,132.4
tun,1968,125.5
tun,1969,119.3
tun,1970,113.3
tun,1971,107.7
tun,1972,102.3
tun,1973,97
tun,1974,91.8
tun,1975,86.6
tun,1976,81.5
tun,1977,76.5
tun,1978,71.9
tun,1979,67.7
tun,1980,63.9
tun,1981,60.5
tun,1982,57.4
tun,1983,54.4
tun,1984,51.7
tun,1985,49.1
tun,1986,46.8
tun,1987,44.7
tun,1988,42.8
tun,1989,41
tun,1990,39.4
tun,1991,37.8
tun,1992,36.2
tun,1993,34.5
tun,1994,32.8
tun,1995,31.1
tun,1996,29.2
tun,1997,27.4
tun,1998,25.6
tun,1999,23.9
tun,2000,22.3
tun,2001,20.9
tun,2002,19.7
tun,2003,18.6
tun,2004,17.7
tun,2005,16.9
tun,2006,16.1
tun,2007,15.5
tun,2008,15
tun,2009,14.6
tun,2010,14.3
tun,2011,14
tun,2012,13.8
tun,2013,13.6
tun,2014,13.5
tun,2015,13.4
tun,2016,13.3
tun,2017,13.3
tun,2018,13.2
tun,2019,13.1
tun,2020,12.9
tur,1960,160.1
tur,1961,155.8
tur,1962,151.3
tur,1963,146.8
tur,1964,142.4
tur,1965,138.3
tur,1966,134.3
tur,1967,130.5
tur,1968,126.9
tur,1969,123.5
tur,1970,120
tur,1971,116.4
tur,1972,112.9
tur,1973,109.4
tur,1974,105.8
tur,1975,102.2
tur,1976,98.6
tur,1977,95
tur,1978,91.4
tur,1979,87.7
tur,1980,84
tur,1981,80.5
tur,1982,77
tur,1983,73.6
tur,1984,70.2
tur,1985,67
tur,1986,63.8
tur,1987,60.7
tur,1988,57.8
tur,1989,55
tur,1990,52.4
tur,1991,49.7
tur,1992,47.1
tur,1993,44.6
tur,1994,42.2
tur,1995,39.8
tur,1996,37.5
tur,1997,35.2
tur,1998,33.2
tur,1999,31.1
tur,2000,29.2
tur,2001,27.4
tur,2002,25.6
tur,2003,23.9
tur,2004,22.3
tur,2005,20.8
tur,2006,19.4
tur,2007,18.1
tur,2008,16.8
tur,2009,15.7
tur,2010,14.7
tur,2011,13.7
tur,2012,12.8
tur,2013,12
tur,2014,11.1
tur,2015,10.5
tur,2016,9.8
tur,2017,9.2
tur,2018,8.6
tur,2019,8
tur,2020,7.6
tuv,1960,106.2
tuv,1961,101.7
tuv,1962,97.4
tuv,1963,93.4
tuv,1964,89.4
tuv,1965,85.5
tuv,1966,81.8
tuv,1967,78.4
tuv,1968,75.1
tuv,1969,71.8
tuv,1970,68.5
tuv,1971,65.4
tuv,1972,62.2
tuv,1973,59
tuv,1974,56
tuv,1975,53.2
tuv,1976,50.6
tuv,1977,48.4
