geo,time,ne_con_govt_kn
lao,2004,3056214320600
lao,2005,3573657879100
lao,2006,3935646243300
lao,2007,4280467722100
lao,2008,4534030619800
lao,2009,8404253839800
lao,2010,8179900107500
lao,2011,9229099174600
lao,2012,10949361380400
lao,2013,15005078235600
lao,2014,14538250108800
lao,2015,15269218556300
lao,2016,15216407505700
lbn,1990,1431618894058.63989
lbn,1991,1625568005700
lbn,1992,2249609908600
lbn,1993,2284530922400
lbn,1994,2665544044900
lbn,1995,2813952998100
lbn,1996,3705697152600
lbn,1997,4553548337200
lbn,1998,4826761237400
lbn,1999,4923296462200
lbn,2000,4947912944500
lbn,2001,5175516940000
lbn,2002,5439468303900
lbn,2003,5521060328400
lbn,2004,5595844222548.48047
lbn,2005,5694674301307.55957
lbn,2006,5808850522482.50977
lbn,2007,6158097079536.72949
lbn,2008,6323788047082.30957
lbn,2009,7297165622887.7793
lbn,2010,7081927113093.74023
lbn,2011,7056518489431.78027
lbn,2012,7371143574184.65918
lbn,2013,8165534469499.92969
lbn,2014,9287443337723.59961
lbn,2015,10298054450161.5
lbn,2016,11768090246822.69922
lbn,2017,12916543674788.80078
lbn,2018,13763275428258.09961
lbn,2019,14618834750988.59961
lbn,2020,6123789310100
lka,1960,81817541541.30029
lka,1961,82870690903.3911
lka,1962,87463117964.6174
lka,1963,89793843254.43102
lka,1964,96060965112.78668
lka,1965,101844641976.01401
lka,1966,102069068541.646
lka,1967,105746446680.69299
lka,1968,105798247696.436
lka,1969,106109027089.34399
lka,1970,110010831794.022
lka,1971,118625954847.95799
lka,1972,126308739723.16901
lka,1973,114068052896.709
lka,1974,121371061562.16701
lka,1975,102690600625.908
lka,1976,118159799109.373
lka,1977,107283014336.35699
lka,1978,126170625932.48199
lka,1979,122631361584.123
lka,1980,118815883005.166
lka,1981,133708835240.815
lka,1982,131110840741.16299
lka,1983,155787549616.07999
lka,1984,142875612410.866
lka,1985,144173040944.36499
lka,1986,148663174350.27499
lka,1987,146897400550.72198
lka,1988,147364410739.05099
lka,1989,159774091703.98599
lka,1990,155603175382.20901
lka,1991,165016274400
lka,1992,173448625300
lka,1993,178677857700
lka,1994,200456179600
lka,1995,163425662800
lka,1996,248286807700
lka,1997,267429819700
lka,1998,276838245900
lka,1999,269897443800
lka,2000,321754666400
lka,2001,308618836600
lka,2002,277809648500
lka,2003,291064300100
lka,2004,318002163400
lka,2005,356188056500
lka,2006,390320653600
lka,2007,419230426700
lka,2008,460218647900
lka,2009,533853524800
lka,2010,542329933300
lka,2011,530948330600
lka,2012,563052147800
lka,2013,563579219000
lka,2014,597258117800
lka,2015,658392117400
lka,2016,673400199200
lka,2017,633025181800
lka,2018,600861349000
lka,2019,679126817000
lka,2020,708801709000
lso,1960,6023800
lso,1961,7933800
lso,1962,8374500
lso,1963,8374500
lso,1964,8374500
lso,1965,10137600
lso,1966,7493000
lso,1967,9990700
lso,1968,9109200
lso,1969,8962200
lso,1970,5876900
lso,1971,8815300
lso,1972,11753800
lso,1973,11753800
lso,1974,16161400
lso,1975,23507500
lso,1976,27915200
lso,1977,32322800
lso,1978,45545800
lso,1979,58768800
lso,1980,107594300
lso,1981,116993200
lso,1982,69214900
lso,1983,75385600
lso,1984,84450700
lso,1985,138657500
lso,1986,163377100
lso,1987,342291200
lso,1988,475586100
lso,1989,497991700
lso,1990,530571600
lso,1991,737235600
lso,1992,934037500
lso,1993,1090637800
lso,1994,1302205300
lso,1995,1506867500
lso,1996,1615038800
lso,1997,1933528700
lso,1998,2557909900
lso,1999,2609332600
lso,2000,2787108100
lso,2001,3054505900
lso,2002,3743569500
lso,2003,4003621200
lso,2004,4172581400
lso,2005,4691741400
lso,2006,5033017000
lso,2007,9498568400
lso,2008,8632405300
lso,2009,7921347200
lso,2010,7470096200
lso,2011,7554156300
lso,2012,8038342800
lso,2013,8049167500
lso,2014,8204462900
lso,2015,8010170400
lso,2016,8259489300
lso,2017,7891015600
lso,2018,7790932100
lso,2019,7865714400
ltu,1995,5199914000
ltu,1996,5202551000
ltu,1997,5435984000
ltu,1998,5714462000
ltu,1999,5464752000
ltu,2000,5472926000
ltu,2001,5552556000
ltu,2002,5668852000
ltu,2003,5859913000
ltu,2004,6103676000
ltu,2005,6320807000
ltu,2006,6453787000
ltu,2007,6573223000
ltu,2008,6588732000
ltu,2009,6502127000
ltu,2010,6296482000
ltu,2011,6273976000
ltu,2012,6355814000
ltu,2013,6399997000
ltu,2014,6417964000
ltu,2015,6428193000
ltu,2016,6437780000
ltu,2017,6415370000
ltu,2018,6428579000
ltu,2019,6409968000
ltu,2020,6381471000
lux,1970,1872360000
lux,1971,1927985000
lux,1972,2008132000
lux,1973,2077172000
lux,1974,2155098000
lux,1975,2226359000
lux,1976,2288649000
lux,1977,2355467000
lux,1978,2397762000
lux,1979,2451251000
lux,1980,2526870000
lux,1981,2562244000
lux,1982,2600182000
lux,1983,2649484000
lux,1984,2707074000
lux,1985,2760769000
lux,1986,2937633000
lux,1987,3221031000
lux,1988,3360561000
lux,1989,3634672000
lux,1990,3877342000
lux,1991,4033748000
lux,1992,4163191000
lux,1993,4381065000
lux,1994,4424150000
lux,1995,4631136000
lux,1996,4753331000
lux,1997,4922509000
lux,1998,5070764000
lux,1999,5385546000
lux,2000,5585251000
lux,2001,5966735000
lux,2002,6162648000
lux,2003,6308315000
lux,2004,6509812000
lux,2005,6704735000
lux,2006,6710836000
lux,2007,6738082000
lux,2008,6954305000
lux,2009,7274939000
lux,2010,7550015000
lux,2011,7761914000
lux,2012,8059910000
lux,2013,8386523000
lux,2014,8481657000
lux,2015,8645532000
lux,2016,8741301000
lux,2017,9094720000
lux,2018,9518837000
lux,2019,9894469000
lux,2020,10654770000
lva,1995,3396015000
lva,1996,3215901000
lva,1997,3333221000
lva,1998,3732321000
lva,1999,3754042000
lva,2000,3634128000
lva,2001,3809066000
lva,2002,3966228000
lva,2003,4127713000
lva,2004,4229251000
lva,2005,4384322000
lva,2006,4645653000
lva,2007,4793314000
lva,2008,4890261000
lva,2009,4399298000
lva,2010,4040710000
lva,2011,4142587000
lva,2012,4174603000
lva,2013,4245609000
lva,2014,4392917000
lva,2015,4513025000
lva,2016,4617461000
lva,2017,4770227000
lva,2018,4851815000
lva,2019,5017989000
lva,2020,5148286000
mac,1982,3656000000
mac,1983,3832000000
mac,1984,4437000000
mac,1985,5312000000
mac,1986,5566000000
mac,1987,6684000000
mac,1988,8171000000
mac,1989,9378000000
mac,1990,11105000000
mac,1991,12541000000
mac,1992,12074000000
mac,1993,12871000000
mac,1994,13800000000
mac,1995,14758000000
mac,1996,15419000000
mac,1997,16048000000
mac,1998,16447000000
mac,1999,18588000000
mac,2000,16167000000
mac,2001,16184000000
mac,2002,16947000000
mac,2003,18102000000
mac,2004,19026000000
mac,2005,20708000000
mac,2006,21766000000
mac,2007,25127000000
mac,2008,25776000000
mac,2009,29257000000
mac,2010,30874000000
mac,2011,32613000000
mac,2012,34430000000
mac,2013,36341000000
mac,2014,38653000000
mac,2015,40276000000
mac,2016,41767000000
mac,2017,42064000000
mac,2018,43507000000
mac,2019,45368000000
mac,2020,50956000000
mar,1960,23992072600
mar,1961,25286257700
mar,1962,26974395800
mar,1963,29662066000
mar,1964,30858576200
mar,1965,28892067300
mar,1966,30153435100
mar,1967,31542746400
mar,1968,34663383400
mar,1969,35077080700
mar,1970,37746001200
mar,1971,40812301500
mar,1972,41995428900
mar,1973,41339730000
mar,1974,48067557800
mar,1975,64682608900
mar,1976,93366415700
mar,1977,93294729900
mar,1978,94418655100
mar,1979,100537214300
mar,1980,94394320000
mar,1981,93045900000
mar,1982,95915040000
mar,1983,84810570000
mar,1984,81776150000
mar,1985,90934970000
mar,1986,98788140000
mar,1987,99660290000
mar,1988,105087000000
mar,1989,97935180000
mar,1990,89021571100
mar,1991,87654840100
mar,1992,83805959900
mar,1993,85616263900
mar,1994,87507498100
mar,1995,88342689800
mar,1996,83434639100
mar,1997,83712274200
mar,1998,81833838400
mar,1999,87402348500
mar,2000,89369622800
mar,2001,93720222700
mar,2002,94651852600
mar,2003,96040261400
mar,2004,100566211300
mar,2005,104555296800
mar,2006,108092215300
mar,2007,113412000000
mar,2008,118216000000
mar,2009,132625461900
mar,2010,133844642300
mar,2011,138345003600
mar,2012,168190000000
mar,2013,156343114300
mar,2014,159578000000
mar,2015,163360000000
mar,2016,165880000000
mar,2017,169291571300
mar,2018,173872811700
mar,2019,182107841500
mar,2020,185198415800
mda,1995,21346844900
mda,1996,19510025800
mda,1997,22966061600
mda,1998,18693650900
mda,1999,11542084300
mda,2000,11397947000
mda,2001,10687455200
mda,2002,13924415800
mda,2003,14227681600
mda,2004,11724337700
mda,2005,13429696700
mda,2006,14662933200
mda,2007,15441096500
mda,2008,16218961200
mda,2009,15888669700
mda,2010,15713900000
mda,2011,15760267000
mda,2012,15868475200
mda,2013,15751183200
mda,2014,15427158800
mda,2015,15214613000
mda,2016,15312681200
mda,2017,15481120700
mda,2018,15444626200
mda,2019,15525737208.7402
mda,2020,15452250293.5674
mdg,1960,952828675348.04285
mdg,1961,1111112927351.72998
mdg,1962,1284928042237.21997
mdg,1963,1263193276824.28003
mdg,1964,1210438919625.87012
mdg,1965,1198020490069.79004
mdg,1966,1213540807587.6001
mdg,1967,1269407703618.13989
mdg,1968,1387345414036.32007
mdg,1969,1412171627553.37988
mdg,1970,1430793922713.3501
mdg,1971,1682189682168.80005
mdg,1972,1533211289237.12988
mdg,1973,1415273584094.27002
mdg,1974,1356304731522.84009
mdg,1975,1384243452220.12012
mdg,1976,1452518179689.53003
mdg,1977,1461834605226.83008
mdg,1978,1545629676590.6499
mdg,1979,1765995298896.61011
mdg,1980,2538122197979.29004
mdg,1981,1983825128983.12964
mdg,1982,1990586720582.40967
mdg,1983,2134029374386.69995
mdg,1984,1760501837138.52002
mdg,1985,1803775563351.15991
mdg,1986,1793220995982.21997
mdg,1987,1919875804409.44971
mdg,1988,1839661092405.54004
mdg,1989,1944151309358
mdg,1990,1891378472513.32007
mdg,1991,1760501837100
mdg,1992,1732004505200
mdg,1993,1705618086800
mdg,1994,1621181547900
mdg,1995,1667621644300
mdg,1996,1604294240100
mdg,1997,1836494722200
mdg,1998,1794276452700
mdg,1999,1730949048500
mdg,2000,1815385587500
mdg,2001,2184795445400
mdg,2002,1889267559000
mdg,2003,2444164058500
mdg,2004,2165194884900
mdg,2005,2430364331200
mdg,2006,2148713116500
mdg,2007,3039715402300
mdg,2008,2553707206200
mdg,2009,2199153833000
mdg,2010,2085852693700
mdg,2011,2135354453900
mdg,2012,2131540335600
mdg,2013,2184211243200
mdg,2014,2247431976200
mdg,2015,2259069373200
mdg,2016,2252544137700
mdg,2017,2566006241100
mdg,2018,1626768070400
mdg,2019,1627146611000
mdg,2020,2023344183500
mdv,2014,10686000000
mdv,2015,11083855900
mdv,2016,11449212400
mdv,2017,10278358500
mdv,2018,11197704800
mdv,2019,10714361400
mdv,2020,11289565700
mex,1960,145054241841.73499
mex,1961,155939742734.70401
mex,1962,179793603260.29001
mex,1963,202045243837.81296
mex,1964,226741939205.08301
mex,1965,303952145471.43201
mex,1966,332536033644.42401
mex,1967,354492336935.61401
mex,1968,389872985752.66803
mex,1969,411936738816.94495
mex,1970,449320065882.63898
mex,1971,496293844059.18097
mex,1972,556531936407.29895
mex,1973,608347806501.82495
mex,1974,648623128963.40491
mex,1975,730780945953.46399
mex,1976,780934776079.88684
mex,1977,780852474228.08093
mex,1978,854610930711.16382
mex,1979,936514983767.15393
mex,1980,1025901646232.27002
mex,1981,1131235169018.12012
mex,1982,1154210793630.12012
mex,1983,1185645105910.21997
mex,1984,1263773660250.02002
mex,1985,1275204319260.96997
mex,1986,1294064906629.02002
mex,1987,1278462057079.08008
mex,1988,1272060888032.95996
mex,1989,1270231982591.19995
mex,1990,1299723082839.43994
mex,1991,1350703822000
mex,1992,1381966674400
mex,1993,1409971789000
mex,1994,1452318153000
mex,1995,1436595436000
mex,1996,1436303198000
mex,1997,1505832807000
mex,1998,1526986008000
mex,1999,1606841913000
mex,2000,1656983438000
mex,2001,1611765216000
mex,2002,1617318032000
mex,2003,1614804293000
mex,2004,1599123257000
mex,2005,1635196131000
mex,2006,1679470226000
mex,2007,1710084115000
mex,2008,1760126786000
mex,2009,1811864503000
mex,2010,1853233219000
mex,2011,1909485471000
mex,2012,1973706129000
mex,2013,1984414917000
mex,2014,2036270458000
mex,2015,2074996992000
mex,2016,2128908708000
mex,2017,2143070106000
mex,2018,2204291468000
mex,2019,2176386737000
mex,2020,2227084408000
mhl,2004,89794200
mhl,2005,91392100
mhl,2006,94876200
mhl,2007,100165100
mhl,2008,97124900
mhl,2009,96276700
mhl,2010,95649900
mhl,2011,96085800
mhl,2012,101466400
mhl,2013,101722100
mhl,2014,95812600
mhl,2015,100359413.14697
mhl,2016,108792030.33447
mhl,2017,110345458.98438
mhl,2018,116730690.00244
mhl,2019,124245994.56787
mhl,2020,108919486.99951
mkd,1990,54840840900
mkd,1991,54840840900
mkd,1992,49041119300
mkd,1993,47136032800
mkd,1994,46596414600
mkd,1995,49255000000
mkd,1996,49340000000
mkd,1997,48156000000
mkd,1998,49980000000
mkd,1999,52163000000
mkd,2000,50807000000
mkd,2001,68823000000
mkd,2002,57977000000
mkd,2003,49701000000
mkd,2004,49360000000
mkd,2005,49922000000
mkd,2006,52526000000
mkd,2007,54491000000
mkd,2008,60037000000
mkd,2009,60135000000
mkd,2010,57955000000
mkd,2011,58645000000
mkd,2012,60074000000
mkd,2013,60367000000
mkd,2014,62192000000
mkd,2015,64626000000
mkd,2016,61466000000
mkd,2017,59891000000
mkd,2018,60807000000
mkd,2019,62324000000
mkd,2020,66398000000
mli,1967,0
mli,1968,0
mli,1969,0
mli,1970,0
mli,1971,0
mli,1972,0
mli,1973,0
mli,1974,0
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,212608030700
mli,1986,219053190100
mli,1987,209128889600
mli,1988,223600206200
mli,1989,228308788400
mli,1990,217992389600
mli,1991,201133858500
mli,1992,200274196400
mli,1993,181818028300
mli,1994,148458754500
mli,1995,139340999600
mli,1996,168590256400
mli,1997,183363601400
mli,1998,334748186000
mli,1999,310973000000
mli,2000,340053033800
mli,2001,367175579300
mli,2002,392754936900
mli,2003,397132713000
mli,2004,421710219100
mli,2005,431152639100
mli,2006,429023859100
mli,2007,457051899500
mli,2008,492771553600
mli,2009,506393179300
mli,2010,543949814900
mli,2011,610332264700
mli,2012,521934634600
mli,2013,561121107500
mli,2014,597530576800
mli,2015,649383251700
mli,2016,690849738200
mli,2017,724445310600
mli,2018,738934216800
mli,2019,768491585500
mli,2020,803073706800
mlt,2000,1195495900
mlt,2001,1206468300
mlt,2002,1239288800
mlt,2003,1274107100
mlt,2004,1276501600
mlt,2005,1260072200
mlt,2006,1307182600
mlt,2007,1324361600
mlt,2008,1494619600
mlt,2009,1441651200
mlt,2010,1449977000
mlt,2011,1494912000
mlt,2012,1558013100
mlt,2013,1559984400
mlt,2014,1665954700
mlt,2015,1708243100
mlt,2016,1650629513.08249
mlt,2017,1677163293.69356
mlt,2018,1880370419.37054
mlt,2019,2140517415.79047
mlt,2020,2486127783.66156
mmr,2016,14709425100000
mmr,2017,14847530500000
mmr,2018,15179585700000
mmr,2019,15901525800000
mmr,2020,16219556316000
mne,2006,612148000
mne,2007,678019000
mne,2008,688870000
mne,2009,692892000
mne,2010,690439000
mne,2011,688301000
mne,2012,708729000
mne,2013,718052000
mne,2014,727937000
mne,2015,741842000
mne,2016,748131000
mne,2017,737819000
mne,2018,784277000
mne,2019,792053000
mne,2020,798206000
mng,2010,1988935071480.97998
mng,2011,2293875782368.64941
mng,2012,2749756822266.83008
mng,2013,3184588149557.27979
mng,2014,3573006800594.8501
mng,2015,3404860060700
mng,2016,3856595542300
mng,2017,3765936413400
mng,2018,3806835583100
mng,2019,4273301871300
mng,2020,4897981956700
moz,1980,26321559822.617
moz,1981,31867494616.58969
moz,1982,29868390099.0328
moz,1983,32579294764.4081
moz,1984,20034196524.5525
moz,1985,17629565426.6883
moz,1986,14148662335.8262
moz,1987,14475528974.3744
moz,1988,15715924782.0746
moz,1989,19135966713.6241
moz,1990,18620177397.8378
moz,1991,16736463600
moz,1992,16892199200
moz,1993,20955188400
moz,1994,30557148500
moz,1995,15452634700
moz,1996,15692778300
moz,1997,18987367500
moz,1998,22784891800
moz,1999,25254441100
moz,2000,28085580100
moz,2001,32672330900
moz,2002,40960184700
moz,2003,44532807000
moz,2004,48605722300
moz,2005,51184506600
moz,2006,56410439000
moz,2007,60457631500
moz,2008,64946161800
moz,2009,69902459000
moz,2010,77838187000
moz,2011,89012992200
moz,2012,102679703100
moz,2013,124299398400
moz,2014,147030675800
moz,2015,159190242200
moz,2016,191400085900
moz,2017,197505304700
moz,2018,185979289100
moz,2019,192608828100
moz,2020,155515117200
mrt,1964,19395397355.507
mrt,1965,19853556912.4129
mrt,1966,18807336707.999
mrt,1967,16476512701.6736
mrt,1968,15342414857.12
mrt,1969,17148213662.3885
mrt,1970,18717541983.4534
mrt,1971,19650958870.4344
mrt,1972,22858639125.1651
mrt,1973,23120673462.4121
mrt,1974,26663247370.0957
mrt,1975,31818287427.5716
mrt,1976,47678135691.1443
mrt,1977,48001254963.518
mrt,1978,41472310501.9844
mrt,1979,36568533913.446
mrt,1980,38672645514.3284
mrt,1981,36115052310.3989
mrt,1982,29168428795.1898
mrt,1983,31141652661.0292
mrt,1984,28060030573.5922
mrt,1985,27027653184.2896
mrt,1986,23183498981.4423
mrt,1987,24959027925.2652
mrt,1988,26231896158.5848
mrt,1989,27345821355.82389
mrt,1990,26576769516.8544
mrt,1991,19914555700
mrt,1992,14922413100
mrt,1993,15255094800
mrt,1994,15160680400
mrt,1995,14844869600
mrt,1996,15857884600
mrt,1997,15888756700
mrt,1998,18355261900
mrt,1999,19205375700
mrt,2000,19189588900
mrt,2001,19124177700
mrt,2002,19865055900
mrt,2003,20357689900
mrt,2004,21527265400
mrt,2005,20551630700
mrt,2006,21143776100
mrt,2007,21747399300
mrt,2008,23001659400
mrt,2009,23721347200
mrt,2010,24474307200
mrt,2011,22251127400
mrt,2012,25696892600
mrt,2013,26020759400
mrt,2014,27209000000
mrt,2015,28848606000
mrt,2016,29614871600
mrt,2017,31262102100
mrt,2018,30186975400
mrt,2019,30482646300
mrt,2020,33292093200
mus,1976,10452955780.7248
mus,1977,10978890713.3538
mus,1978,11422648235.6883
mus,1979,11208987226.2735
mus,1980,11307599925.6137
mus,1981,11718486548.1681
mus,1982,11948583061.0878
mus,1983,12250240721.7624
mus,1984,12706405776.4282
mus,1985,12706405776.4282
mus,1986,12912415849.5422
mus,1987,13817388617.1068
mus,1988,14533845814.192
mus,1989,15060222532.6062
mus,1990,16054489643.5598
mus,1991,17001546936.2338
mus,1992,17896241176.3497
mus,1993,19020532486.2151
mus,1994,19679297226.3674
mus,1995,20424922109.2865
mus,1996,21648589423.9891
mus,1997,20453220097.4315
mus,1998,21292405449.2773
mus,1999,22527429138.82809
mus,2000,24516573517.671
mus,2001,25494793837.2964
mus,2002,27044896754.5497
mus,2003,27766985396.8475
mus,2004,28924931935.819
mus,2005,30180270601.4908
mus,2006,31478000000
mus,2007,30572059700
mus,2008,30444830000
mus,2009,32066148100
mus,2010,32899757100
mus,2011,33745094400
mus,2012,34680645300
mus,2013,35287931000
mus,2014,36897262500
mus,2015,38026594700
mus,2016,39111396400
mus,2017,39720864800
mus,2018,41396728100
mus,2019,42216889100
mus,2020,41719937800
mys,1960,3958146284.71552
mys,1961,4263677855.16064
mys,1962,4508653384.97392
mys,1963,4993099671.82
mys,1964,5766562567.12496
mys,1965,6259266281.32709
mys,1966,6966667719.57486
mys,1967,7018965903.75408
mys,1968,7035480973.01448
mys,1969,7222653760.41636
mys,1970,8175030943.02569
mys,1971,8860412431.95846
mys,1972,10357792049.3199
mys,1973,10831227396.0411
mys,1974,12446966440.0907
mys,1975,13291995136.1367
mys,1976,14420534809.668
mys,1977,15838089804.3684
mys,1978,16762942050.334
mys,1979,17051958444.2446
mys,1980,21332151475.9397
mys,1981,24178272298.1912
mys,1982,26292221760.158
mys,1983,27495078387.1679
mys,1984,26149089622.3051
mys,1985,25920629590.8488
mys,1986,26248180574.2382
mys,1987,26633535801.877
mys,1988,28592403751.6406
mys,1989,29656861390.6489
mys,1990,31401511668.1683
mys,1991,35089573200
mys,1992,36820973800
mys,1993,39923799700
mys,1994,43064172200
mys,1995,45674526100
mys,1996,46007995400
mys,1997,48622763600
mys,1998,44298682000
mys,1999,51864723500
mys,2000,52710549300
mys,2001,60987629000
mys,2002,68238984900
mys,2003,74112525200
mys,2004,79776555800
mys,2005,84961822900
mys,2006,89624785600
mys,2007,96195181000
mys,2008,102805402000
mys,2009,107886676600
mys,2010,110863538500
mys,2011,126565255200
mys,2012,133438309700
mys,2013,141185648500
mys,2014,147342111700
mys,2015,154021124000
mys,2016,155639602000
mys,2017,164449591000
mys,2018,170030000000
mys,2019,173080000000
mys,2020,179913000000
nam,1980,8532132819.19215
nam,1981,10689012200.7729
nam,1982,11019583148.0102
nam,1983,11156969176.009
nam,1984,11369321007.3203
nam,1985,12443775365.6343
nam,1986,12701210590.5518
nam,1987,12731456178.0658
nam,1988,13212709631.0546
nam,1989,12905253594.9723
nam,1990,13679566138.4175
nam,1991,15291149600
nam,1992,16315530900
nam,1993,16429498400
nam,1994,16688313700
nam,1995,17138216800
nam,1996,17582739000
nam,1997,18292404000
nam,1998,18855096900
nam,1999,19698592300
nam,2000,19948729100
nam,2001,20528750000
nam,2002,20000025500
nam,2003,20627327800
nam,2004,21652247500
nam,2005,20370620500
nam,2006,22607653000
nam,2007,25449726200
nam,2008,28054872100
nam,2009,29132461800
nam,2010,29425680400
nam,2011,31389065700
nam,2012,32413851300
nam,2013,33974921900
nam,2014,35463191400
nam,2015,39758808600
nam,2016,40185980500
nam,2017,39348539100
nam,2018,39251964800
nam,2019,39830625000
nam,2020,39219335900
ner,1990,453022236034.78802
ner,1991,447330768500
ner,1992,458731343800
ner,1993,485434625100
ner,1994,447931369700
ner,1995,473708006400
ner,1996,406084002500
ner,1997,445796121200
ner,1998,503569142000
ner,1999,515744926500
ner,2000,500087154600
ner,2001,512352351600
ner,2002,528060971200
ner,2003,540341196800
ner,2004,494522824200
ner,2005,518953653900
ner,2006,548311978100
ner,2007,568803442100
ner,2008,648441747600
ner,2009,715486106000
ner,2010,669725969100
ner,2011,711291254600
ner,2012,740715328800
ner,2013,778654970200
ner,2014,966204090700
ner,2015,944521000000
ner,2016,936823066900
ner,2017,973690922700
ner,2018,1020529440800
ner,2019,1103223574200
ner,2020,1144158643200
nga,1981,219672263897.14096
nga,1982,224801865658.85101
nga,1983,229931467420.561
nga,1984,235061069182.26901
nga,1985,240190670943.978
nga,1986,245320272705.68799
nga,1987,250449874467.397
nga,1988,255579476229.10696
nga,1989,260709077990.815
nga,1990,265838679752.52496
nga,1991,268655297400
nga,1992,276383009200
nga,1993,284383115400
nga,1994,288442384600
nga,1995,288273618500
nga,1996,296616290300
nga,1997,301745892100
nga,1998,306875493800
nga,1999,312005095600
nga,2000,317134697400
nga,2001,278829280300
nga,2002,294943096900
nga,2003,224374302700
nga,2004,1493298102300
nga,2005,1649629733600
nga,2006,2239382942900
nga,2007,4271630598200
nga,2008,4460721892000
nga,2009,4100514724100
nga,2010,4832147860000
nga,2011,5053149920200
nga,2012,4952998432100
nga,2013,4444949319900
nga,2014,4133156650000
nga,2015,3641422807700
nga,2016,3090984342400
nga,2017,2844052276600
nga,2018,3787265180000
nga,2019,4119905998000
nga,2020,6656805013700
nic,1960,3382622085.33503
nic,1961,3595703405.98658
nic,1962,3788775442.82077
nic,1963,3404737609.55422
nic,1964,3719620549.62743
nic,1965,4014143165.81632
nic,1966,4017653566.48603
nic,1967,4493312857.23208
nic,1968,4337451067.49685
nic,1969,4560712550.09056
nic,1970,4973535668.84876
nic,1971,5106930894.29784
nic,1972,5616641071.54011
nic,1973,5217859555.46076
nic,1974,5802341266.9679
nic,1975,6892671714.98062
nic,1976,7640036017.56243
nic,1977,8101653705.62963
nic,1978,9978664943.72494
nic,1979,10687414838.9399
nic,1980,14403524987.8976
nic,1981,16338457837.0432
nic,1982,19100441083.97309
nic,1983,26179866114.5824
nic,1984,30709687138.7795
nic,1985,32859456508.9115
nic,1986,34174101559.7188
nic,1987,35882964605.7349
nic,1988,21785897596.3032
nic,1989,17207633042.864
nic,1990,23054907438.4043
nic,1991,15197928700
nic,1992,13541721600
nic,1993,13095198700
nic,1994,12745211700
nic,1995,13742831500
nic,1996,13762311500
nic,1997,13317749200
nic,1998,13880064300
nic,1999,15410540800
nic,2000,15710201000
nic,2001,15694244000
nic,2002,15540677200
nic,2003,16315321000
nic,2004,16888443100
nic,2005,17683825800
nic,2006,18023000000
nic,2007,17888000000
nic,2008,19292000000
nic,2009,19645000000
nic,2010,20075000000
nic,2011,20804000000
nic,2012,21652000000
nic,2013,22822000000
nic,2014,24190000000
nic,2015,25535000000
nic,2016,27639000000
nic,2017,28074000000
nic,2018,27429000000
nic,2019,27730000000
nic,2020,28585000000
nld,1969,51311725800
nld,1970,54351932000
nld,1971,57289765000
nld,1972,59252361000
nld,1973,60476795000
nld,1974,61966590000
nld,1975,64268634000
nld,1976,67264388000
nld,1977,70503952000
nld,1978,72625496000
nld,1979,75341072000
nld,1980,82047265000
nld,1981,84092486000
nld,1982,85597269000
nld,1983,88189143000
nld,1984,87632642000
nld,1985,91060295000
nld,1986,92288439000
nld,1987,95909517000
nld,1988,97068786000
nld,1989,98518556000
nld,1990,100717034000
nld,1991,103322762000
nld,1992,105953448000
nld,1993,108257425000
nld,1994,110474053000
nld,1995,113245405000
nld,1996,111835660000
nld,1997,115398940000
nld,1998,120015374000
nld,1999,122629868000
nld,2000,126680006000
nld,2001,132380674000
nld,2002,138156952000
nld,2003,141995095000
nld,2004,141322832000
nld,2005,143039409000
nld,2006,154948968000
nld,2007,159791159000
nld,2008,164922746000
nld,2009,172641145000
nld,2010,174232116000
nld,2011,173508157000
nld,2012,171500004000
nld,2013,171532297000
nld,2014,172488018000
nld,2015,172354000000
nld,2016,174680000000
nld,2017,176297500000
nld,2018,179335469000
nld,2019,184337743000
nld,2020,186185413000
nor,1970,175977000000
nor,1971,188181000000
nor,1972,196792000000
nor,1973,206688000000
nor,1974,214119000000
nor,1975,230233000000
nor,1976,244358000000
nor,1977,254514000000
nor,1978,267037000000
nor,1979,280618000000
nor,1980,292866000000
nor,1981,302795000000
nor,1982,310267000000
nor,1983,319625000000
nor,1984,324478000000
nor,1985,333169000000
nor,1986,340541000000
nor,1987,355048000000
nor,1988,351549000000
nor,1989,362529000000
nor,1990,378786000000
nor,1991,400877000000
nor,1992,425179000000
nor,1993,440596000000
nor,1994,446944000000
nor,1995,448462000000
nor,1996,461107000000
nor,1997,474531000000
nor,1998,491353000000
nor,1999,506831000000
nor,2000,517501000000
nor,2001,538215000000
nor,2002,557681000000
nor,2003,564461000000
nor,2004,571318000000
nor,2005,582457000000
nor,2006,595300000000
nor,2007,607298000000
nor,2008,622860000000
nor,2009,649279000000
nor,2010,663520000000
nor,2011,670771000000
nor,2012,680995000000
nor,2013,687576000000
nor,2014,706074000000
nor,2015,723005000000
nor,2016,739858000000
nor,2017,753814000000
nor,2018,757666000000
nor,2019,767215000000
nor,2020,781228000000
npl,2001,71335324171.5414
npl,2002,76918878649.68918
npl,2003,85024151564.84621
npl,2004,92489639058.45721
npl,2005,93637860540.3994
npl,2006,94345531766.24921
npl,2007,101105287053.16901
npl,2008,104412404133.97099
npl,2009,114547053464.16901
