geo,time,dt_dod_dstc_ir_zs
swz,1987,13.41551
swz,1988,5.64902
swz,1989,11.77813
swz,1990,2.10782
swz,1991,2.77346
swz,1992,1.97489
swz,1993,2.67617
swz,1994,2.92975
swz,1995,3.72846
swz,1996,0.81166
swz,1997,53.62411
swz,1998,7.87505
swz,1999,14.04973
swz,2000,17.9082
swz,2001,26.49346
swz,2002,24.55592
swz,2003,18.57955
swz,2004,12.80642
swz,2005,39.1172
swz,2006,11.73848
swz,2007,5.01212
swz,2008,6.36282
swz,2009,2.12616
swz,2010,27.60376
swz,2011,27.17874
swz,2012,5.40564
swz,2013,5.57541
swz,2014,4.86901
swz,2015,2.49185
swz,2016,10.65182
swz,2017,32.33779
swz,2018,4.6817
swz,2019,6.23953
swz,2020,4.83614
syr,2008,3.29073
syr,2009,4.15457
syr,2010,2.72501
tcd,1970,9.6576
tcd,1971,3.49804
tcd,1972,6.37827
tcd,1973,74.69745
tcd,1974,9.47575
tcd,1975,54.98465
tcd,1976,11.74734
tcd,1977,33.09452
tcd,1978,127.20203
tcd,1979,106.38248
tcd,1980,97.28919
tcd,1981,97.95619
tcd,1982,46.84036
tcd,1983,18.81097
tcd,1984,7.16496
tcd,1985,54.54201
tcd,1986,153.0929
tcd,1987,66.23726
tcd,1988,55.85414
tcd,1989,24.3055
tcd,1990,22.53003
tcd,1991,30.9588
tcd,1992,26.1634
tcd,1993,59.88921
tcd,1994,32.80334
tcd,1995,11.6496
tcd,1996,10.35855
tcd,1997,18.20741
tcd,1998,17.78863
tcd,1999,25.74079
tcd,2000,20.20869
tcd,2001,14.55076
tcd,2002,8.42161
tcd,2003,7.9465
tcd,2004,6.71486
tcd,2005,4.75107
tcd,2006,2.07673
tcd,2007,2.67888
tcd,2008,0.30452
tcd,2009,1.93344
tcd,2010,1.47511
tcd,2011,1.91171
tcd,2012,0.60256
tcd,2013,0.58716
tcd,2014,0.43128
tcd,2015,0.00136
tcd,2016,205.12683
tcd,2017,323.16534
tcd,2018,21.09892
tcd,2019,8.5141
tha,1970,30.18526
tha,1971,33.36866
tha,1972,30.30782
tha,1973,23.34136
tha,1974,20.04939
tha,1975,25.5606
tha,1976,30.29087
tha,1977,57.24341
tha,1978,81.89591
tha,1979,75.4889
tha,1980,76.10049
tha,1981,105.7933
tha,1982,113.73048
tha,1983,129.31086
tha,1984,132.13934
tha,1985,106.54867
tha,1986,75.20125
tha,1987,51.17456
tha,1988,67.48827
tha,1989,58.16408
tha,1990,58.36866
tha,1991,67.91918
tha,1992,69.52179
tha,1993,88.97329
tha,1994,96.36227
tha,1995,119.37304
tha,1996,123.47127
tha,1997,140.66772
tha,1998,100.41588
tha,1999,67.33001
tha,2000,45.55266
tha,2001,40.02057
tha,2002,30.6375
tha,2003,25.98562
tha,2004,23.0467
tha,2005,30.75134
tha,2006,26.58199
tha,2007,20.91515
tha,2008,18.42675
tha,2009,24.04611
tha,2010,29.447
tha,2011,27.03881
tha,2012,32.05873
tha,2013,37.01265
tha,2014,35.66262
tha,2015,33.60346
tha,2016,31.70621
tha,2017,33.93837
tha,2018,30.83281
tha,2019,26.64618
tha,2020,28.98588
tjk,1997,182.95501
tjk,1998,258.81308
tjk,1999,166.69111
tjk,2000,81.2929
tjk,2001,84.054
tjk,2002,66.96147
tjk,2003,68.98296
tjk,2004,48.43854
tjk,2005,14.42139
tjk,2006,14.36673
tjk,2007,84.95904
tjk,2008,55.1022
tjk,2009,29.14408
tjk,2010,149.11233
tjk,2011,140.86349
tjk,2012,157.56604
tjk,2013,170.81146
tjk,2014,227.15306
tjk,2015,194.67506
tjk,2016,126.22938
tjk,2017,57.67645
tjk,2018,68.60303
tjk,2019,92.66199
tkm,1993,0
tkm,1994,9.11998
tkm,1995,1.48934
tkm,1996,24.51432
tkm,1997,42.06009
tkm,1998,37.15751
tkm,1999,20.56433
tls,2012,7.26025
tls,2013,10.22987
tls,2014,22.8811
tls,2015,13.77629
tls,2016,0
tls,2017,0.54699
tls,2018,0.38433
tls,2019,0.22812
tls,2020,0.06595
ton,1985,2.61725
ton,1986,2.17953
ton,1987,1.86976
ton,1988,1.93383
ton,1989,4.26539
ton,1990,29.45248
ton,1991,2.35425
ton,1992,2.67556
ton,1993,1.53801
ton,1994,2.81384
ton,1995,4.5977
ton,1996,4.31148
ton,1997,3.73367
ton,1998,2.39215
ton,1999,1.40354
ton,2000,1.58557
ton,2001,2.21627
ton,2002,3.0633
ton,2003,1.94266
ton,2004,1.35223
ton,2005,0.25173
ton,2006,0.31206
ton,2007,0
ton,2008,0
ton,2009,0.00001
ton,2010,0.0107
ton,2011,0.02519
ton,2012,0.02423
ton,2013,0.00242
ton,2014,0.00103
ton,2015,0
ton,2016,0
ton,2017,0
ton,2018,0
ton,2019,0
ton,2020,0
tun,1970,73.4583
tun,1971,33.00086
tun,1972,23.87464
tun,1973,20.24414
tun,1974,16.70929
tun,1975,20.35328
tun,1976,24.26689
tun,1977,53.48372
tun,1978,58.66927
tun,1979,28.50647
tun,1980,19.47068
tun,1981,21.87428
tun,1982,19.70417
tun,1983,20.5847
tun,1984,36.49462
tun,1985,62.39731
tun,1986,60.4527
tun,1987,41.38008
tun,1988,34.28622
tun,1989,36.2368
tun,1990,73.18546
tun,1991,77.38385
tun,1992,91.21494
tun,1993,84.1274
tun,1994,71.6339
tun,1995,77.55803
tun,1996,79.68899
tun,1997,75.403
tun,1998,54.39332
tun,1999,66.14815
tun,2000,84.9619
tun,2001,128.9537
tun,2002,130.27792
tun,2003,107.52058
tun,2004,82.97918
tun,2005,68.92551
tun,2006,48.26066
tun,2007,49.61395
tun,2008,47.90549
tun,2009,42.81125
tun,2010,50.99061
tun,2011,63.5733
tun,2012,71.45802
tun,2013,87.04351
tun,2014,91.30014
tun,2015,86.9763
tun,2016,109.07471
tun,2017,121.39297
tun,2018,142.95214
tun,2019,144.32659
tun,2020,108.37122
tur,1970,178.28079
tur,1971,120.29089
tur,1972,67.94576
tur,1973,50.32017
tur,1974,59.39666
tur,1975,100.03838
tur,1976,116.48253
tur,1977,492.35893
tur,1978,440.8275
tur,1979,140.15225
tur,1980,75.84711
tur,1981,90.74435
tur,1982,63.19019
tur,1983,83.8299
tur,1984,130.40701
tur,1985,205.34664
tur,1986,217.99088
tur,1987,209.96153
tur,1988,164.01553
tur,1989,91.21658
tur,1990,124.5722
tur,1991,137.79811
tur,1992,168.62178
tur,1993,236.19874
tur,1994,131.00569
tur,1995,113.03083
tur,1996,97.33753
tur,1997,91.12712
tur,1998,103.15737
tur,1999,96.06812
tur,2000,122.95377
tur,2001,82.08893
tur,2002,57.93701
tur,2003,64.73689
tur,2004,82.72812
tur,2005,74.13427
tur,2006,67.73905
tur,2007,56.39763
tur,2008,71.2755
tur,2009,65.36097
tur,2010,89.847
tur,2011,92.7434
tur,2012,84.03466
tur,2013,99.41791
tur,2014,106.0065
tur,2015,95.1504
tur,2016,96.59591
tur,2017,111.3377
tur,2018,125.26641
tur,2019,116.55222
tur,2020,148.04372
tza,1970,36.94013
tza,1971,53.10923
tza,1972,94.95095
tza,1973,142.42256
tza,1974,590.85947
tza,1975,612.14283
tza,1976,475.8809
tza,1977,282.28293
tza,1978,1247.97085
tza,1979,1850.20965
tza,1980,8722.44794
tza,1981,10376.47357
tza,1982,47369.52977
tza,1983,14111.99591
tza,1984,11574.00216
tza,1985,27522.15179
tza,1986,656.70217
tza,1987,1745.30543
tza,1988,792.60786
tza,1989,817.36472
tza,1990,269.61325
tza,1991,300.57938
tza,1992,179.43227
tza,1993,368.40185
tza,1994,266.45318
tza,1995,321.83321
tza,1996,220.50536
tza,1997,131.68491
tza,1998,147.74946
tza,1999,124.83634
tza,2000,85.34307
tza,2001,51.46538
tza,2002,45.81066
tza,2003,40.46849
tza,2004,49.20257
tza,2005,48.9653
tza,2006,44.28903
tza,2007,35.91372
tza,2008,46.94901
tza,2009,40.38608
tza,2010,35.04056
tza,2011,43.57724
tza,2012,50.57177
tza,2013,32.79516
tza,2014,42.51348
tza,2015,53.34455
tza,2016,56.97173
tza,2017,44.46723
tza,2018,51.13603
uga,1970,0.03813
uga,1971,0.08532
uga,1972,0.49523
uga,1973,0.7043
uga,1974,2.00078
uga,1975,3.98391
uga,1976,5.39458
uga,1977,7.89093
uga,1978,16.28088
uga,1979,192.14429
uga,1980,2093.4801
uga,1981,102.64251
uga,1982,50.38364
uga,1983,25.88707
uga,1984,57.68949
uga,1985,148.9114
uga,1986,212.87821
uga,1987,111.81402
uga,1988,165.46383
uga,1989,777.97044
uga,1990,332.75989
uga,1991,293.91954
uga,1992,168.22421
uga,1993,71.42959
uga,1994,39.98894
uga,1995,22.32956
uga,1996,21.91773
uga,1997,19.43594
uga,1998,19.68223
uga,1999,17.26161
uga,2000,16.02225
uga,2001,15.35817
uga,2002,16.96856
uga,2003,13.68526
uga,2004,10.29877
uga,2005,5.85444
uga,2006,8.17657
uga,2007,1.03354
uga,2008,19.91847
uga,2009,7.85522
uga,2010,0.96901
uga,2011,1.00179
uga,2012,0.82792
uga,2013,14.0655
uga,2014,16.06978
uga,2015,19.05685
uga,2016,16.20196
uga,2017,12.71467
uga,2018,15.15058
ukr,1992,19.82241
ukr,1993,96.81215
ukr,1994,62.78802
ukr,1995,20.89888
ukr,1996,22.51012
ukr,1997,46.16581
ukr,1998,60.45498
ukr,1999,28.84
ukr,2000,30.26899
ukr,2001,277.01223
ukr,2002,197.52454
ukr,2003,129.7855
ukr,2004,107.42469
ukr,2005,62.21833
ukr,2006,68.69798
ukr,2007,70.53875
ukr,2008,65.42022
ukr,2009,74.99141
ukr,2010,78.86256
ukr,2011,102.95014
ukr,2012,141.53371
ukr,2013,170.58793
ukr,2014,300.96752
ukr,2015,150.46431
ukr,2016,130.15695
ukr,2017,118.33055
ukr,2018,99.38579
ukr,2019,86.99833
ukr,2020,82.6341
uzb,1999,50.41356
uzb,2013,0.49329
uzb,2014,0.63234
uzb,2015,0.6629
uzb,2016,1.47996
uzb,2017,2.63618
uzb,2018,3.31276
uzb,2019,2.30207
uzb,2020,6.84325
vct,1981,0
vct,1982,0
vct,1983,24.85023
vct,1984,9.14502
vct,1985,14.94295
vct,1986,11.62888
vct,1987,15.07162
vct,1988,14.10276
vct,1989,7.68056
vct,1990,7.97928
vct,1991,9.20323
vct,1992,4.67198
vct,1993,75.32207
vct,1994,72.75456
vct,1995,90.409
vct,1996,97.46222
vct,1997,81.95537
vct,1998,73.24989
vct,1999,74.84213
vct,2000,56.8374
vct,2001,52.46686
vct,2002,4.44181
vct,2003,6.287
vct,2004,4.74258
vct,2005,6.15602
vct,2006,0.62548
vct,2007,1.80217
vct,2008,0.20765
vct,2009,0.58825
vct,2010,0.00772
vct,2011,0.0247
vct,2012,0.02015
vct,2013,0.0057
vct,2014,0.00452
vct,2015,0.07507
vct,2016,2.13195
vct,2017,0.18841
vct,2018,0
vct,2019,0
vct,2020,0
ven,1970,44.71841
ven,1971,40.08486
ven,1972,41.1462
ven,1973,28.93031
ven,1974,10.75222
ven,1975,7.34159
ven,1976,16.8635
ven,1977,56.50649
ven,1978,92.95026
ven,1979,89.27884
ven,1980,116.39241
ven,1981,133.49972
ven,1982,124.49338
ven,1983,120.8129
ven,1984,75.63852
ven,1985,63.94451
ven,1986,14.44726
ven,1987,35.49318
ven,1988,67.67202
ven,1989,26.3121
ven,1990,15.70769
ven,1991,15.51782
ven,1992,39.41635
ven,1993,34.1963
ven,1994,29.95067
ven,1995,28.58925
ven,1996,17.06384
ven,1997,47.89431
ven,1998,58.63646
ven,1999,49.56782
ven,2000,51.48794
ven,2001,63.8032
ven,2002,59.75654
ven,2003,33.90362
ven,2004,33.51315
ven,2005,33.91688
ven,2006,34.79234
ven,2007,58.21557
ven,2008,47.07815
ven,2009,60.70938
ven,2010,81.08812
ven,2011,87.37217
ven,2012,95.00242
ven,2013,147.1805
ven,2014,142.56421
ven,2015,263.02336
ven,2016,430.94512
ven,2017,451.25332
vnm,1995,247.20162
vnm,1996,216.2657
vnm,1997,117.92146
vnm,1998,109.52735
vnm,1999,71.42803
vnm,2000,24.09318
vnm,2001,19.57032
vnm,2002,16.47206
vnm,2003,13.21295
vnm,2004,23.97251
vnm,2005,22.5447
vnm,2006,18.25378
vnm,2007,18.71684
vnm,2008,17.599
vnm,2009,29.0804
vnm,2010,55.6084
vnm,2011,79.63151
vnm,2012,48.29418
vnm,2013,46.99734
vnm,2014,39.79076
vnm,2015,42.44449
vnm,2016,34.8234
vnm,2017,44.62119
vnm,2018,35.31834
vnm,2019,31.1448
vnm,2020,28.05299
vut,1983,106.14649
vut,1984,98.92481
vut,1985,84.82353
vut,1986,46.68638
vut,1987,24.8914
vut,1988,28.27618
vut,1989,27.07982
vut,1990,25.46973
vut,1991,3.11269
vut,1992,1.95484
vut,1993,6.58094
vut,1994,11.47417
vut,1995,10.35417
vut,1996,11.38332
vut,1997,24.12617
vut,1998,20.14818
vut,1999,2.7567
vut,2000,46.24536
vut,2001,84.97508
vut,2002,169.76076
vut,2003,125.5235
vut,2004,72.97785
vut,2005,7.75324
vut,2006,13.4784
vut,2007,20.16269
vut,2008,29.60402
vut,2009,19.51378
vut,2010,30.98236
vut,2011,27.04424
vut,2012,28.5356
vut,2013,13.21712
vut,2014,43.89762
vut,2015,14.38326
vut,2016,14.15394
vut,2017,16.81745
vut,2018,10.72773
vut,2019,8.22369
vut,2020,6.25843
wsm,1974,3.3569
wsm,1975,0
wsm,1976,0
wsm,1980,0
wsm,1981,12.73681
wsm,1982,28.30833
wsm,1983,15.34582
wsm,1984,6.99852
wsm,1985,3.13815
wsm,1986,0
wsm,1987,0
wsm,1988,0.01875
wsm,1989,0.10509
wsm,1990,0
wsm,1991,0.00989
wsm,1992,0
wsm,1993,0.14902
wsm,1994,0
wsm,1995,0
wsm,1996,0.00412
wsm,1997,0.0258
wsm,1998,0
wsm,1999,0
wsm,2000,0
wsm,2001,0.00778
wsm,2002,0.0151
wsm,2003,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,0
wsm,2008,0
wsm,2009,0.00648
wsm,2010,0
wsm,2011,0
wsm,2012,0.00029
wsm,2013,0
wsm,2014,0
wsm,2015,0
wsm,2016,0
wsm,2017,0
wsm,2018,0
wsm,2019,0
wsm,2020,0.00108
yem,1990,269.92035
yem,1991,174.71311
yem,1992,390.87782
yem,1993,352.94862
yem,1994,242.95055
yem,1995,107.91106
yem,1996,59.79256
yem,1997,15.59965
yem,1998,16.3517
yem,1999,27.78116
yem,2000,23.63304
yem,2001,11.5987
yem,2002,7.38269
yem,2003,4.39787
yem,2004,5.27305
yem,2005,5.37676
yem,2006,4.31589
yem,2007,5.36842
yem,2008,4.8253
yem,2009,7.25616
yem,2010,2.09128
yem,2011,2.90099
yem,2012,2.27236
yem,2013,4.85411
zaf,1994,234.88039
zaf,1995,216.71059
zaf,1996,462.70539
zaf,1997,183.43841
zaf,1998,207.76851
zaf,1999,144.26385
zaf,2000,124.03173
zaf,2001,109.54709
zaf,2002,103.03469
zaf,2003,100.77153
zaf,2004,75.20399
zaf,2005,69.21913
zaf,2006,80.35678
zaf,2007,73.03899
zaf,2008,74.73356
zaf,2009,53.74894
zaf,2010,49.58974
zaf,2011,42.12253
zaf,2012,54.9794
zaf,2013,54.81795
zaf,2014,57.08694
zaf,2015,63.36208
zaf,2016,63.14311
zaf,2017,64.85829
zaf,2018,71.17069
zaf,2019,62.73625
zaf,2020,50.51584
zmb,1970,31.07769
zmb,1971,58.77864
zmb,1972,107.95013
zmb,1973,96.64664
zmb,1974,119.57341
zmb,1975,200.07944
zmb,1976,323.77778
zmb,1977,687.84303
zmb,1978,673.28802
zmb,1979,341.04243
zmb,1980,284.43672
zmb,1981,428.79808
zmb,1982,411.39794
zmb,1983,371.35442
zmb,1984,812.10798
zmb,1985,333.16057
zmb,1986,1454.2167
zmb,1987,1035.8025
zmb,1988,1032.28331
zmb,1989,1259.54391
zmb,1990,702.32349
zmb,1991,697.47672
zmb,1993,674.00319
zmb,1994,302.06186
zmb,1995,186.21378
zmb,1996,213.95008
zmb,1997,107.87718
zmb,1998,472.87393
zmb,1999,241.62126
zmb,2000,31.15253
zmb,2001,76.87525
zmb,2002,17.14012
zmb,2003,35.98593
zmb,2004,40.60234
zmb,2005,41.86367
zmb,2006,58.83479
zmb,2007,50.66195
zmb,2008,59.15924
zmb,2009,23.58082
zmb,2010,54.93038
zmb,2011,22.72302
zmb,2012,27.02303
zmb,2013,27.93427
zmb,2014,26.60734
zmb,2015,24.9233
zmb,2016,32.38033
zmb,2017,43.26429
zmb,2018,39.67204
zmb,2019,57.65703
zmb,2020,56.29491
zwe,1970,5.3828
zwe,1971,11.49571
zwe,1972,5.19947
zwe,1973,0
zwe,1974,0
zwe,1975,0
zwe,1976,0
zwe,1977,47.11551
zwe,1978,15.18389
zwe,1979,8.10148
zwe,1980,21.46765
zwe,1981,112.20348
zwe,1982,181.61046
zwe,1983,160.09676
zwe,1984,132.3279
zwe,1985,89.15705
zwe,1986,91.71214
zwe,1987,70.71096
zwe,1988,88.22825
zwe,1989,149.64546
zwe,1990,200.12335
zwe,1991,189.99088
zwe,1992,174.55358
zwe,1993,95.59238
zwe,1994,84.87727
zwe,1995,77.18777
zwe,1996,96.02701
zwe,1997,254.82498
zwe,1998,248.25298
zwe,1999,155.75092
zwe,2000,177.26263
zwe,2001,480.52546
zwe,2002,443.96792
zwe,2003,635.19621
zwe,2004,452.74076
zwe,2005,1146.95462
zwe,2006,900.35236
zwe,2007,1112.27186
zwe,2008,2259.00251
zwe,2009,200.29756
zwe,2010,249.99638
zwe,2011,313.72061
zwe,2012,423.52812
zwe,2013,578.45005
zwe,2014,725.27085
zwe,2015,707.06164
zwe,2016,771.44421
zwe,2017,1273.25204
zwe,2018,3891.5554
zwe,2019,2328.31066
zwe,2020,11529.87601
