geo,time,se_sec_enrr
mac,2018,101.03664
mac,2019,101.03669
mac,2020,102.58443
mar,1971,11.25432
mar,1972,11.36526
mar,1973,11.73906
mar,1974,12.23544
mar,1975,13.16883
mar,1976,15.29873
mar,1977,16.24411
mar,1978,17.69921
mar,1979,19.44955
mar,1980,20.9113
mar,1981,22.50857
mar,1982,24.83586
mar,1983,26.83432
mar,1984,28.71692
mar,1985,30.70552
mar,1986,33.55124
mar,1987,35.62324
mar,1988,37.5226
mar,1989,37.12696
mar,1990,37.35488
mar,1991,35.6978
mar,1992,36.37924
mar,1993,36.88453
mar,1994,37.93491
mar,1995,38.08885
mar,1996,38.07431
mar,1997,38.0901
mar,1998,36.64821
mar,1999,37.00092
mar,2000,38.68384
mar,2001,40.50539
mar,2002,42.9088
mar,2003,45.17744
mar,2004,48.55311
mar,2005,50.35024
mar,2006,53.07535
mar,2007,56.10345
mar,2008,58.19759
mar,2009,60.969
mar,2010,63.29083
mar,2011,66.51797
mar,2012,69.74757
mar,2017,79.86487
mar,2018,80.2262
mar,2019,81.18558
mar,2020,82.45423
mda,2014,104.38082
mda,2015,105.06308
mda,2016,106.01991
mda,2017,108.48704
mda,2018,109.22637
mda,2019,109.08241
mda,2020,108.46107
mdg,1971,11.10937
mdg,1972,10.90874
mdg,1974,11.14764
mdg,1979,13.23683
mdg,1980,17.04902
mdg,1984,34.18879
mdg,1988,20.80899
mdg,1989,18.98813
mdg,1990,18.57879
mdg,2005,21.46611
mdg,2006,24.25756
mdg,2007,26.83469
mdg,2008,29.36144
mdg,2009,30.65084
mdg,2011,36.74788
mdg,2012,38.11174
mdg,2014,38.35387
mdg,2015,38.51202
mdg,2016,38.31159
mdg,2017,36.90052
mdg,2018,36.52693
mdg,2019,34.5955
mdv,1970,1.95867
mdv,1971,1.88172
mdv,1980,3.74639
mdv,1981,4.43142
mdv,1982,6.6183
mdv,1983,9.48807
mdv,1994,50.36464
mdv,1995,52.88453
mdv,1996,56.12991
mdv,1997,65.0822
mdv,1998,34.3611
mdv,1999,40.05987
mdv,2000,51.29454
mdv,2001,60.84667
mdv,2002,61.06898
mdv,2003,67.70629
mdv,2004,67.87318
mdv,2018,85.27814
mdv,2019,81.32687
mex,1971,21.72648
mex,1972,23.45034
mex,1973,26.18874
mex,1974,28.88979
mex,1975,31.30152
mex,1976,34.97874
mex,1977,37.81752
mex,1978,39.42661
mex,1979,42.71454
mex,1980,45.26966
mex,1981,48.44015
mex,1982,52.82171
mex,1983,55.00308
mex,1984,56.75376
mex,1985,56.89993
mex,1986,58.07146
mex,1987,58.08024
mex,1988,57.84992
mex,1989,57.43998
mex,1990,56.10926
mex,1991,54.78708
mex,1992,54.86932
mex,1993,55.47695
mex,1994,56.87181
mex,1995,58.89296
mex,1996,61.08743
mex,1997,63.43072
mex,1998,67.05234
mex,1999,69.20177
mex,2000,71.76503
mex,2001,73.43567
mex,2002,76.00561
mex,2003,79.86403
mex,2004,81.42749
mex,2005,82.30408
mex,2006,84.0856
mex,2007,84.90705
mex,2008,86.42753
mex,2009,85.93801
mex,2010,87.06992
mex,2011,88.19018
mex,2012,90.6672
mex,2013,93.32755
mex,2014,97.34338
mex,2015,100.83274
mex,2016,102.40406
mex,2017,104.38503
mex,2018,105.10336
mex,2019,104.64724
mhl,1999,68.51064
mhl,2002,68.25312
mhl,2003,63.04941
mhl,2004,65.36956
mhl,2005,61.52766
mhl,2006,67.23015
mhl,2007,72.59329
mhl,2008,76.87231
mhl,2009,77.40933
mhl,2015,66.36651
mhl,2016,64.44054
mhl,2019,63.94497
mhl,2020,62.65892
mkd,1993,75.12917
mkd,1994,75.39964
mkd,1995,76.52422
mkd,1996,77.56511
mkd,1997,78.19698
mkd,1998,79.25825
mkd,1999,80.20085
mkd,2000,81.3482
mkd,2001,81.61262
mkd,2002,80.9037
mkd,2003,81.55897
mkd,2004,81.31914
mkd,2005,81.5254
mkd,2007,81.57062
mkd,2008,81.22993
mkd,2009,81.01089
mkd,2010,82.19671
mkd,2012,82.39088
mkd,2013,80.94807
mkd,2014,80.56839
mkd,2015,81.89322
mkd,2017,81.44688
mkd,2018,79.99045
mli,1971,4.47287
mli,1972,4.60009
mli,1973,5.02142
mli,1974,5.4052
mli,1975,6.07821
mli,1976,6.74158
mli,1977,7.46595
mli,1978,8.39397
mli,1979,9.0977
mli,1980,8.95876
mli,1981,7.0995
mli,1982,8.23623
mli,1983,7.47441
mli,1984,7.56127
mli,1985,6.80545
mli,1987,6.10172
mli,1988,6.22806
mli,1989,6.88214
mli,1990,6.79799
mli,1991,7.23098
mli,1992,8.27134
mli,1993,8.37933
mli,1994,9.57365
mli,1995,10.73224
mli,1996,11.27522
mli,1997,12.28388
mli,1998,13.36761
mli,1999,15.10765
mli,2000,17.45372
mli,2003,22.12538
mli,2004,23.99396
mli,2005,25.83254
mli,2006,27.70746
mli,2007,30.30554
mli,2008,33.73199
mli,2009,36.67199
mli,2010,39.2861
mli,2011,41.23256
mli,2013,41.81767
mli,2014,44.01817
mli,2015,41.72014
mli,2016,42.99298
mli,2017,41.52314
mli,2018,41.02728
mlt,1971,54.66691
mlt,1972,64.43539
mlt,1973,65.72227
mlt,1974,66.79665
mlt,1975,74.52389
mlt,1976,75.75559
mlt,1977,71.77391
mlt,1978,69.92336
mlt,1979,67.92049
mlt,1980,71.52309
mlt,1981,68.903
mlt,1982,75.33647
mlt,1983,79.00351
mlt,1984,81.38673
mlt,1985,80.44694
mlt,1986,78.10769
mlt,1987,76.53297
mlt,1988,77.29419
mlt,1989,79.35382
mlt,1990,82.04989
mlt,1991,82.56127
mlt,1992,86.14266
mlt,1993,85.91175
mlt,1994,86.00709
mlt,1995,86.89495
mlt,1996,85.45441
mlt,1997,86.68574
mlt,1998,87.54171
mlt,1999,87.29166
mlt,2000,89.18391
mlt,2001,89.86926
mlt,2002,90.57868
mlt,2003,92.95392
mlt,2004,104.5033
mlt,2005,101.93563
mlt,2006,97.98584
mlt,2007,99.94029
mlt,2008,100.20958
mlt,2010,104.24112
mlt,2011,93.30612
mlt,2012,94.04103
mlt,2013,94.07425
mlt,2014,94.43334
mlt,2015,94.90859
mlt,2016,95.80822
mlt,2017,104.75412
mlt,2018,107.26674
mlt,2019,108.02918
mmr,1971,20.16215
mmr,1972,20.58511
mmr,1973,21.32418
mmr,1976,21.25407
mmr,1977,19.90916
mmr,1978,19.37411
mmr,1979,20.41685
mmr,1980,20.44071
mmr,1981,21.34842
mmr,1982,22.8131
mmr,1983,23.5074
mmr,1984,23.32107
mmr,1985,23.0521
mmr,1986,23.20744
mmr,1987,23.99195
mmr,1988,23.83428
mmr,1989,24.89454
mmr,1990,19.53018
mmr,1991,21.66639
mmr,1992,23.51739
mmr,1993,23.75757
mmr,1994,24.95215
mmr,1995,28.2695
mmr,1999,33.19311
mmr,2000,36.87453
mmr,2001,37.79251
mmr,2002,39.48208
mmr,2003,40.11624
mmr,2004,43.26484
mmr,2005,44.33735
mmr,2006,46.31121
mmr,2007,46.23882
mmr,2008,48.54856
mmr,2009,47.93277
mmr,2010,48.13747
mmr,2014,51.78527
mmr,2016,60.31562
mmr,2017,64.2849
mmr,2018,68.43682
mne,2003,92.95622
mne,2004,93.4446
mne,2005,94.48577
mne,2006,95.55546
mne,2007,95.74757
mne,2008,95.3828
mne,2009,97.51123
mne,2010,100.3546
mne,2011,93.38107
mne,2012,93.13046
mne,2015,92.69518
mne,2016,90.54211
mne,2017,89.9216
mne,2018,89.87782
mne,2019,90.08804
mne,2020,90.39686
mng,1971,64.03106
mng,1972,64.98551
mng,1973,73.31117
mng,1974,74.28669
mng,1975,76.18115
mng,1976,76.41809
mng,1979,81.17016
mng,1980,83.41862
mng,1981,85.3002
mng,1983,84.66889
mng,1986,87.52235
mng,1990,88.70916
mng,1991,84.63586
mng,1992,76.95155
mng,1993,67.31361
mng,1994,66.0578
mng,1995,62.69534
mng,1996,63.40889
mng,1997,61.04249
mng,1998,61.89285
mng,1999,61.12226
mng,2000,65.11741
mng,2001,71.66761
mng,2002,75.985
mng,2003,82.79679
mng,2004,87.83099
mng,2005,90.29857
mng,2006,89.8764
mng,2009,97.61665
mng,2010,91.51935
mng,2019,91.50336
moz,1971,3.04577
moz,1972,3.1956
moz,1973,3.68105
moz,1977,2.69505
moz,1978,3.21544
moz,1979,4.26475
moz,1980,5.61193
moz,1981,5.3476
moz,1982,7.55496
moz,1983,8.37528
moz,1985,7.42238
moz,1986,7.52114
moz,1987,5.8116
moz,1990,7.32305
moz,1991,7.31891
moz,1992,7.02413
moz,1993,7.05182
moz,1994,7.12332
moz,1995,7.60677
moz,1999,5.29104
moz,2000,6.19735
moz,2001,6.97698
moz,2002,8.62437
moz,2004,11.01586
moz,2005,13.44469
moz,2006,15.72593
moz,2007,18.40807
moz,2008,20.57022
moz,2009,23.24377
moz,2010,25.22641
moz,2011,25.99673
moz,2012,25.50679
moz,2013,34.0909
moz,2014,33.379
moz,2015,33.56939
moz,2017,35.40672
mrt,1972,2.59979
mrt,1981,10.13686
mrt,1986,14.26978
mrt,1987,14.6819
mrt,1988,14.8329
mrt,1989,14.36691
mrt,1990,13.31547
mrt,1991,13.05112
mrt,1992,13.4651
mrt,1993,14.17
mrt,1994,14.66718
mrt,1995,15.2463
mrt,1996,15.64573
mrt,1997,15.46704
mrt,1998,16.2681
mrt,1999,17.23472
mrt,2000,17.80749
mrt,2001,20.20719
mrt,2002,20.26085
mrt,2003,21.22165
mrt,2004,21.85644
mrt,2005,22.31612
mrt,2006,23.30872
mrt,2008,19.08652
mrt,2009,20.48881
mrt,2010,20.75177
mrt,2011,22.90338
mrt,2012,27.26383
mrt,2013,30.10104
mrt,2014,30.7141
mrt,2015,31.41935
mrt,2016,32.67719
mrt,2017,32.56554
mrt,2018,36.83391
mrt,2019,39.40897
mus,1971,32.11482
mus,1972,34.64379
mus,1973,35.9259
mus,1974,37.33999
mus,1975,37.61257
mus,1976,39.80392
mus,1977,46.59189
mus,1978,48.46795
mus,1979,50.28935
mus,1980,50.0449
mus,1981,48.15252
mus,1982,46.9054
mus,1983,46.98093
mus,1984,45.38394
mus,1985,44.45527
mus,1986,44.05832
mus,1987,45.59499
mus,1988,48.10613
mus,1989,51.45227
mus,1990,52.40949
mus,1992,58.21243
mus,1996,66.75713
mus,1997,68.37214
mus,1998,72.11397
mus,1999,74.98163
mus,2000,76.81693
mus,2001,78.66918
mus,2002,81.0339
mus,2003,84.60575
mus,2004,85.921
mus,2005,88.65556
mus,2006,87.52902
mus,2007,88.38238
mus,2008,88.04793
mus,2009,88.79872
mus,2010,89.24696
mus,2011,90.92369
mus,2012,92.98871
mus,2013,96.03815
mus,2014,99.90385
mus,2015,97.36967
mus,2016,97.5403
mus,2017,95.72241
mus,2018,95.0962
mus,2019,97.1211
mus,2021,93.72634
mwi,1972,10.47867
mwi,1973,10.97982
mwi,1974,10.44034
mwi,1975,11.61712
mwi,1976,11.98705
mwi,1977,13.09813
mwi,1978,13.80928
mwi,1979,14.01065
mwi,1980,15.90454
mwi,1981,16.36212
mwi,1982,17.1981
mwi,1983,17.15252
mwi,1984,17.57131
mwi,1985,17.28059
mwi,1986,17.03679
mwi,1987,17.24695
mwi,1988,16.82818
mwi,1989,16.35085
mwi,1990,16.71961
mwi,1991,17.19199
mwi,1992,19.79288
mwi,1993,18.83384
mwi,1994,16.81954
mwi,1995,24.76665
mwi,1996,25.82819
mwi,1998,33.22862
mwi,1999,37.43894
mwi,2000,31.28883
mwi,2001,31.97464
mwi,2002,30.77167
mwi,2004,28.18632
mwi,2005,28.04205
mwi,2006,30.01562
mwi,2007,29.7481
mwi,2008,32.13344
mwi,2009,32.72995
mwi,2010,33.98077
mwi,2011,35.08737
mwi,2012,35.31964
mwi,2013,38.43733
mwi,2014,40.21174
mwi,2015,40.77254
mwi,2016,39.17525
mwi,2017,39.89203
mwi,2018,40.28176
mwi,2019,37.08491
mys,1970,39.23164
mys,1971,41.17926
mys,1972,43.00682
mys,1974,49.45103
mys,1975,52.30711
mys,1976,52.81159
mys,1977,52.05402
mys,1978,53.48295
mys,1979,54.67437
mys,1980,54.75623
mys,1981,57.19017
mys,1982,57.32951
mys,1983,60.78881
mys,1984,62.97244
mys,1985,63.18131
mys,1986,66.2517
mys,1987,68.06463
mys,1988,66.33355
mys,1989,65.39241
mys,1990,63.41499
mys,1991,64.52564
mys,1992,65.61163
mys,1993,64.53342
mys,1994,64.77854
mys,1995,64.82162
mys,1996,66.42935
mys,1997,67.00679
mys,1998,78.62792
mys,1999,77.85201
mys,2000,77.41474
mys,2001,76.8986
mys,2002,77.01749
mys,2003,82.9039
mys,2004,84.12851
mys,2005,80.66024
mys,2006,79.73002
mys,2007,77.47629
mys,2008,77.11087
mys,2009,76.12432
mys,2010,77.26703
mys,2011,77.47146
mys,2012,81.47546
mys,2013,81.87223
mys,2014,85.35154
mys,2015,84.93446
mys,2016,84.70847
mys,2017,85.44908
mys,2018,81.99226
mys,2019,83.74816
nam,1986,34.60985
nam,1987,34.03653
nam,1988,35.56216
nam,1989,35.89697
nam,1990,36.73987
nam,1991,42.19708
nam,1992,47.64617
nam,1993,51.27121
nam,1994,55.35146
nam,1995,55.05708
nam,1996,54.67216
nam,1997,55.74813
nam,1998,55.17594
nam,1999,56.87009
nam,2000,59.33733
nam,2001,63.63241
nam,2002,63.20002
nam,2003,63.05422
nam,2004,63.14589
nam,2005,63.51297
nam,2006,64.04247
nam,2007,65.77914
ner,1971,1.01154
ner,1972,1.13331
ner,1973,1.2884
ner,1974,1.50782
ner,1975,1.62218
ner,1976,1.83249
ner,1977,2.27601
ner,1978,2.77556
ner,1979,3.32888
ner,1980,3.89398
ner,1981,4.45945
ner,1982,4.92206
ner,1983,4.75381
ner,1984,4.78217
ner,1988,5.41296
ner,1989,6.00773
ner,1990,6.08584
ner,1991,6.58345
ner,1992,6.33872
ner,1993,6.31921
ner,1996,6.39071
ner,1997,6.56241
ner,1998,6.48675
ner,1999,6.70454
ner,2000,6.59192
ner,2001,6.487
ner,2002,6.54661
ner,2003,7.16143
ner,2004,8.70657
ner,2005,9.63149
ner,2006,11.04809
ner,2007,10.59879
ner,2008,10.91361
ner,2009,11.43199
ner,2010,13.04247
ner,2011,13.88327
ner,2012,15.05934
ner,2013,16.25382
ner,2014,18.20436
ner,2015,20.09322
ner,2016,23.12497
ner,2017,24.25375
nga,1970,4.43326
nga,1971,4.78669
nga,1972,5.32739
nga,1973,5.94755
nga,1977,7.65175
nga,1978,9.02922
nga,1979,10.9677
nga,1980,13.67927
nga,1981,17.10584
nga,1982,21.02671
nga,1983,25.17775
nga,1984,28.84042
nga,1985,29.33096
nga,1986,27.22324
nga,1987,27.20931
nga,1989,24.25362
nga,1990,24.72132
nga,1999,23.5518
nga,2000,24.60941
nga,2001,27.03358
nga,2002,29.61322
nga,2004,34.99748
nga,2005,34.95775
nga,2006,34.45698
nga,2007,31.8677
nga,2008,35.38618
nga,2009,39.2328
nga,2010,44.21823
nga,2011,45.55653
nga,2012,47.18077
nga,2013,56.2054
nga,2014,45.62404
nga,2015,46.782
nga,2016,42.00254
nga,2018,43.51114
nic,1970,17.00849
nic,1971,17.54988
nic,1972,19.08034
nic,1973,19.24216
nic,1974,21.13581
nic,1975,23.34344
nic,1976,25.7228
nic,1977,29.66806
nic,1978,27.29388
nic,1979,29.94326
nic,1980,36.98333
nic,1982,34.69035
nic,1983,38.87048
nic,1984,34.4036
nic,1985,29.87432
nic,1986,31.00215
nic,1987,33.76458
nic,1988,33.7775
nic,1989,33.21726
nic,1990,36.80746
nic,1991,42.95714
nic,1992,43.06826
nic,1993,43.66074
nic,1994,44.29143
nic,1995,45.81565
nic,1998,46.40646
nic,1999,51.25682
nic,2000,52.67501
nic,2001,55.71474
nic,2002,60.19302
nic,2004,65.11497
nic,2005,68.19142
nic,2006,69.01777
nic,2007,72.67133
nic,2008,71.76341
nic,2010,73.43242
nld,1971,75.38679
nld,1972,78.37656
nld,1973,80.50901
nld,1974,83.18765
nld,1975,84.82801
nld,1976,88.56714
nld,1977,90.43821
nld,1978,91.46008
nld,1979,91.20178
nld,1980,91.96008
nld,1981,92.5395
nld,1982,94.44885
nld,1983,97.41356
nld,1984,100.92188
nld,1985,101.68792
nld,1986,117.03937
nld,1987,118.24087
nld,1988,117.48633
nld,1989,117.19534
nld,1990,118.26592
nld,1991,119.59077
nld,1992,121.03978
nld,1993,123.2094
nld,1994,140.69049
nld,1995,139.69827
nld,1996,137.37646
nld,1997,130.37103
nld,1998,127.20992
nld,1999,122.75279
nld,2000,122.41854
nld,2001,122.84748
nld,2002,120.76194
nld,2003,120.87753
nld,2004,118.17799
nld,2005,118.37361
nld,2006,118.60428
nld,2007,119.47656
nld,2008,120.44203
nld,2009,120.60619
nld,2010,122.07911
nld,2011,128.17912
nld,2012,128.99249
nld,2015,133.54585
nld,2016,132.69165
nld,2017,135.57512
nld,2018,134.27943
nld,2019,134.35873
nld_curacao,2013,87.21238
nld_curacao,2020,111.36088
nor,1971,83.51616
nor,1972,84.52583
nor,1973,90.48052
nor,1974,89.51798
nor,1975,89.34687
nor,1976,87.97412
nor,1977,88.72225
nor,1978,89.5509
nor,1979,92.09391
nor,1980,93.68787
nor,1981,93.87337
nor,1982,94.42552
nor,1983,96.47061
nor,1984,96.17482
nor,1985,97.17378
nor,1986,97.26327
nor,1987,95.80708
nor,1988,95.01616
nor,1989,95.94045
nor,1990,100.88976
nor,1991,102.86987
nor,1992,105.39398
nor,1993,112.96609
nor,1994,124.66477
nor,1995,115.8196
nor,1996,115.60389
nor,1997,117.42446
nor,1998,117.60096
nor,1999,119.27005
nor,2000,116.06364
nor,2001,113.80095
nor,2002,112.37321
nor,2003,113.46353
nor,2004,115.38011
nor,2005,113.75949
nor,2006,113.94465
nor,2007,113.58016
nor,2008,112.57491
nor,2009,111.31356
nor,2010,112.60663
nor,2011,112.18761
nor,2012,110.57043
nor,2013,113.18486
nor,2014,112.76671
nor,2015,114.64604
nor,2016,116.22799
nor,2017,116.87442
nor,2018,117.45009
nor,2019,118.62016
npl,1981,18.55105
npl,1982,21.39085
npl,1983,23.58753
npl,1984,25.03962
npl,1985,26.59795
npl,1986,28.12326
npl,1987,29.43436
npl,1988,30.30794
npl,1989,31.89539
npl,1990,32.99366
npl,1991,34.87354
npl,1992,37.40564
npl,1993,38.65192
npl,1994,38.98187
npl,1995,40.8374
npl,1996,43.95803
npl,1999,34.27134
npl,2000,35.7619
npl,2001,38.96552
npl,2002,43.43044
npl,2003,44.65308
npl,2005,48.14908
npl,2006,45.33157
npl,2007,44.99971
npl,2008,51.03944
npl,2009,51.79061
npl,2010,57.63132
npl,2011,60.26435
npl,2012,63.7488
npl,2013,65.35344
npl,2014,66.87903
npl,2015,67.84369
npl,2016,70.77675
npl,2017,74.07729
npl,2019,80.17992
npl,2020,85.52149
nru,1971,49.25575
nru,1972,52.56242
nru,1973,56.57727
nru,1985,50.20833
nru,2000,49.18276
nru,2001,49.07407
nru,2002,45.62102
nru,2003,52.48169
nru,2004,41.8107
nru,2005,49.42339
nru,2006,66.69394
nru,2007,55.97076
nru,2008,65.85956
nru,2012,76.64234
nru,2014,84.60905
nru,2016,82.73561
nru,2019,96.70418
nzl,1970,76.74888
nzl,1971,77.48313
nzl,1972,78.38482
nzl,1973,78.92996
nzl,1974,79.27638
nzl,1975,80.98409
nzl,1976,82.83565
nzl,1977,82.37553
nzl,1979,81.83121
nzl,1980,81.34796
nzl,1981,81.93408
nzl,1982,82.53254
nzl,1983,84.92228
nzl,1984,84.68476
nzl,1985,83.66117
nzl,1986,83.76554
nzl,1987,84.19674
nzl,1988,85.72231
nzl,1989,86.8517
nzl,1990,88.6032
nzl,1991,91.79809
nzl,1992,94.26589
nzl,1993,101.95527
nzl,1994,109.47361
nzl,1995,113.44566
nzl,1996,115.62929
nzl,1997,114.78357
nzl,1998,112.55697
nzl,1999,111.26162
nzl,2000,110.76227
nzl,2001,111.72712
nzl,2002,116.0867
nzl,2003,118.77449
nzl,2004,116.58678
nzl,2005,120.24765
nzl,2006,118.43106
nzl,2007,119.35342
nzl,2008,117.09836
nzl,2009,124.66021
nzl,2010,119.06472
nzl,2011,118.50483
nzl,2012,117.10613
nzl,2013,115.2617
nzl,2014,115.38464
nzl,2015,114.74609
nzl,2016,114.35969
nzl,2017,114.59004
nzl,2018,114.63883
nzl,2019,123.14418
omn,1971,0
omn,1972,0
omn,1973,0.18674
omn,1974,0.38794
omn,1975,0.64277
omn,1976,1.17589
omn,1977,2.11744
omn,1978,4.46689
omn,1979,6.50185
omn,1980,8.78095
omn,1981,11.83116
omn,1982,14.39597
omn,1983,18.39508
omn,1984,21.25367
omn,1985,25.12174
omn,1986,27.60917
omn,1987,30.50128
omn,1988,33.40874
omn,1989,37.11883
omn,1990,42.17399
omn,1991,46.79148
omn,1992,51.65096
omn,1993,57.00317
omn,1994,62.24453
omn,1995,65.38076
omn,1996,68.22292
omn,1997,68.05738
omn,1998,70.38793
omn,1999,73.75535
omn,2000,78.23267
omn,2001,82.05631
omn,2002,84.21958
omn,2003,85.82816
omn,2005,87.66512
omn,2006,87.55825
omn,2007,90.47002
omn,2008,94.17328
omn,2009,99.77667
omn,2011,99.58555
omn,2012,100.03967
omn,2013,99.5157
omn,2015,103.29842
omn,2016,107.58268
omn,2017,105.79083
omn,2018,106.66599
omn,2019,107.09077
omn,2020,107.05358
pak,1971,16.60408
pak,1972,16.5603
pak,1973,17.00568
pak,1974,17.24745
pak,1975,18.10998
pak,1976,17.97279
pak,1977,18.0133
pak,1978,17.97928
pak,1979,16.53872
pak,1980,16.99289
pak,1981,17.0208
pak,1982,17.17035
pak,1983,17.9893
pak,1984,18.77326
pak,1985,19.61589
pak,1986,19.83649
pak,1987,20.23963
pak,1988,20.56746
pak,1989,21.3324
pak,1990,22.00757
pak,1991,25.26989
pak,1992,28.32821
pak,2003,22.51146
pak,2004,24.69107
pak,2005,25.63674
pak,2006,30.86036
pak,2007,32.90158
pak,2008,33.03703
pak,2009,32.85656
pak,2010,33.17973
pak,2011,33.76794
pak,2012,34.9049
pak,2013,36.00167
pak,2014,37.32049
pak,2015,39.60365
pak,2016,40.95977
pak,2017,40.40159
pak,2018,42.67466
pak,2019,44.86815
pan,1970,37.49564
pan,1971,40.08933
pan,1972,44.15219
pan,1973,48.39461
pan,1974,51.53137
pan,1975,54.0606
pan,1976,56.91533
pan,1977,59.32843
pan,1978,61.57192
pan,1979,62.25506
pan,1980,61.15189
pan,1981,60.81073
pan,1982,59.77825
pan,1983,59.10723
pan,1984,59.66885
pan,1985,59.39114
pan,1986,59.22628
pan,1987,59.08262
pan,1988,58.4204
pan,1989,57.57072
pan,1990,58.92174
pan,1991,59.11497
pan,1992,59.51834
pan,1993,60.66514
pan,1994,60.88687
pan,1995,62.62491
pan,1996,63.51572
pan,1999,64.39669
pan,2000,64.87814
pan,2001,66.97222
pan,2002,68.26829
pan,2004,67.83673
pan,2005,67.99567
pan,2006,67.73319
pan,2007,67.95613
pan,2008,68.78697
pan,2009,69.99185
pan,2010,71.30345
pan,2011,70.87501
pan,2013,75.32994
pan,2014,75.07705
pan,2015,75.83184
pan,2016,81.93289
pan,2017,76.13718
pan,2020,78.48323
per,1970,34.80254
per,1971,36.68327
per,1972,38.82531
per,1973,40.76038
per,1974,42.10213
per,1975,44.30688
per,1976,47.09852
per,1977,49.87189
per,1978,54.85788
per,1979,56.23651
per,1980,57.32566
per,1981,57.17698
per,1982,57.0039
per,1983,58.99225
per,1984,59.98825
per,1985,60.8765
per,1986,61.73681
per,1987,62.78503
per,1988,63.92398
per,1989,65.89275
per,1990,66.73536
per,1991,66.4858
per,1992,65.41393
per,1993,65.14458
per,1994,68.4615
per,1995,68.46681
per,1996,69.88677
per,1997,69.92874
per,1998,77.5217
per,1999,78.58606
per,2000,80.76803
per,2001,83.91698
per,2002,85.41845
per,2003,78.72908
per,2004,81.76982
per,2005,82.197
per,2006,84.73118
per,2007,87.34761
per,2008,88.22152
per,2009,90.835
per,2010,92.27526
per,2011,93.89932
per,2012,93.17268
per,2013,98.54976
per,2014,97.02095
per,2015,97.59813
per,2016,101.96287
per,2017,104.69385
per,2018,106.44541
per,2019,108.8338
per,2020,110.58492
phl,1971,47.50109
phl,1972,48.83851
phl,1973,49.79218
phl,1974,50.78692
phl,1975,53.40883
phl,1976,56.43646
phl,1977,60.27894
phl,1978,63.29959
phl,1979,64.7391
phl,1980,65.51433
phl,1981,64.31633
phl,1982,63.16737
phl,1983,65.14844
phl,1984,66.10977
phl,1985,67.15786
phl,1986,63.6485
phl,1987,66.41635
phl,1988,66.45161
phl,1989,69.52475
phl,1990,72.01377
phl,1991,71.57068
phl,1992,73.00017
phl,1993,74.97154
phl,1994,76.08998
phl,1995,77.40696
phl,1996,76.39303
phl,1997,76.10218
phl,1998,74.73874
phl,1999,74.40067
phl,2001,74.73001
phl,2002,79.18924
phl,2003,81.28062
phl,2004,83.33083
phl,2005,82.9036
phl,2006,81.27031
phl,2007,81.22449
phl,2008,81.96438
phl,2009,84.11603
phl,2014,86.96586
phl,2015,87.85106
phl,2016,88.45581
phl,2017,86.16291
phl,2018,84.04539
phl,2019,89.76527
plw,1999,108.47035
plw,2000,91.2626
plw,2003,94.27148
plw,2004,90.5217
plw,2005,91.61538
plw,2006,93.97136
plw,2007,94.15385
plw,2013,115.78947
plw,2014,116.48511
plw,2020,157.70328
png,1970,6.47544
png,1971,6.83353
png,1972,7.85469
png,1973,8.43374
png,1974,8.75891
png,1975,9.87082
png,1976,10.0318
png,1977,9.85581
png,1978,9.55398
png,1979,9.77113
png,1981,10.17034
png,1982,10.10893
png,1984,10.57374
png,1986,10.42274
png,1987,11.01933
png,1988,11.07013
png,1989,10.98857
png,1990,10.46536
png,1991,10.63066
png,1992,10.52799
png,1993,11.4677
png,1994,12.00804
png,1995,11.10078
png,1998,17.65715
png,2012,38.66995
png,2018,46.97379
pol,1971,73.75443
pol,1972,74.8795
pol,1973,75.10917
pol,1974,75.77384
pol,1975,76.9727
pol,1976,77.66301
pol,1977,79.12189
pol,1978,80.57854
pol,1979,81.73693
pol,1980,82.60821
pol,1981,83.649
pol,1982,82.6758
pol,1983,81.27206
pol,1984,81.68827
pol,1985,83.01947
pol,1986,83.36091
pol,1987,84.40664
pol,1988,85.89191
pol,1989,86.67525
pol,1990,87.91957
pol,1991,87.79693
pol,1992,88.03291
pol,1993,95.46237
pol,1994,96.41018
pol,1995,93.97708
pol,1996,93.91689
pol,1997,97.14552
pol,1998,97.66658
pol,1999,99.08699
pol,2000,100.10214
pol,2001,101.62598
pol,2002,103.79242
pol,2003,105.69502
pol,2004,97.55431
pol,2005,99.58298
pol,2006,98.65075
pol,2007,98.08262
pol,2008,97.14995
pol,2009,96.24036
pol,2010,95.94371
pol,2011,95.89886
pol,2012,96.21341
pol,2013,107.35098
pol,2014,106.9047
pol,2015,107.74312
pol,2016,108.60433
pol,2017,109.93363
pol,2018,111.9702
pol,2019,111.80084
pri,2009,88.15991
pri,2010,85.8834
pri,2011,81.22175
pri,2012,83.77826
pri,2013,86.50029
prk,2015,92.27278
prt,1971,37.58707
prt,1972,40.24265
prt,1973,43.65152
prt,1974,46.82605
prt,1975,51.09178
prt,1976,56.2124
prt,1977,57.35159
prt,1978,58.74701
prt,1979,51.2047
prt,1980,53.89156
prt,1986,57.83856
prt,1987,65.43945
prt,1988,57.45031
prt,1989,58.31756
prt,1990,59.85119
prt,1991,67.27286
prt,1992,77.60731
prt,1993,93.6227
prt,1994,99.90049
prt,1995,102.96168
prt,1996,105.97133
prt,1998,105.79042
prt,1999,103.52392
prt,2000,104.74362
prt,2001,105.80063
prt,2002,107.33437
prt,2003,106.48391
prt,2004,95.06655
