geo,time,ne_dab_totl_cd
grc,1995,148180841300.19101
grc,1996,158875850792.75201
grc,1997,152934832147.76001
grc,1998,158401761789.46201
grc,1999,155230007110.953
grc,2000,144780604343.354
grc,2001,150706937540.362
grc,2002,170211182203.59698
grc,2003,224834856672.216
grc,2004,261402602590.41696
grc,2005,268390591472.60999
grc,2006,302275211257.46802
grc,2007,358714131171.34198
grc,2008,400776594160.49402
grc,2009,363708726842.20203
grc,2010,319709674898.76703
grc,2011,299563703323.96893
grc,2012,253104875416.48697
grc,2013,244789810628.66501
grc,2014,239119822710.87799
grc,2015,197686109009.92096
grc,2016,195937769346.42896
grc,2017,202863593055.44696
grc,2018,216638663629.16296
grc,2019,208686025767.65497
grc,2020,203214846415.84201
grl,2003,1741229867.7839
grl,2004,1997079000.51743
grl,2005,2175123813.97055
grl,2006,2296714199.2332
grl,2007,2757426015.39394
grl,2008,3334183323.19884
grl,2009,3144602585.38678
grl,2010,3563485713.26968
grl,2011,4148881479.68782
grl,2012,3286991799.74104
grl,2013,3235635560.77845
grl,2014,3130316258.35189
grl,2015,2697572793.88814
grl,2016,2823759228.7238
grl,2017,2932105589.96804
grl,2018,3071564311.27862
grl,2019,3349476714.54704
gtm,1960,1063400000
gtm,1961,1093300000
gtm,1962,1162300000
gtm,1963,1283600000
gtm,1964,1334200000
gtm,1965,1369000000
gtm,1966,1393400000
gtm,1967,1501500000
gtm,1968,1637600000
gtm,1969,1709000000
gtm,1970,1888900000
gtm,1971,2012800000
gtm,1972,2093500000
gtm,1973,2551800000
gtm,1974,3264500000
gtm,1975,3711900100
gtm,1976,4627700000
gtm,1977,5579200100
gtm,1978,6421900000
gtm,1979,7213399800
gtm,1980,8093999900
gtm,1981,9168000200
gtm,1982,9057000100
gtm,1983,9191000200
gtm,1984,9673500300
gtm,1985,9822347913.04348
gtm,1986,7126392465.75342
gtm,1987,7541000160
gtm,1988,8298969847.32824
gtm,1989,8845276526.98864
gtm,1990,7941934883.40987
gtm,1991,9746132315.21804
gtm,1992,11404560437.8602
gtm,1993,12354444121.0917
gtm,1994,13935036722.7709
gtm,1995,15559839087.1855
gtm,1996,16422951815.7342
gtm,1997,18793336923.0008
gtm,1998,20962748764.544
gtm,1999,19848120401.3378
gtm,2000,20977664133.3471
gtm,2001,21158413152.46989
gtm,2002,23567499763.4785
gtm,2003,25076238726.089
gtm,2004,27590531806.4557
gtm,2005,31548676456.3329
gtm,2006,35356875529.4241
gtm,2007,39833182646.3191
gtm,2008,44885077896.8254
gtm,2009,41188191531.0723
gtm,2010,45679918277.9419
gtm,2011,52769736429.7274
gtm,2012,56054687142.5654
gtm,2013,59721223920.6802
gtm,2014,64560127376.4259
gtm,2015,68550095652.40111
gtm,2016,71910417689.7065
gtm,2017,78159848065.4337
gtm,2018,81034940326.0985
gtm,2019,84951748008.8869
gtm,2020,83851790886.66278
guy,1960,184215131.54057
guy,1961,187540103.83247
guy,1962,172023566.47028
guy,1963,146240447.99627
guy,1964,187773435.22137
guy,1965,218352941.17647
guy,1966,240529411.76471
guy,1967,256058823.52941
guy,1968,222650000
guy,1969,239800000
guy,1970,269250000
guy,1971,271550000
guy,1972,289095238.09524
guy,1973,358333333.33333
guy,1974,425590909.09091
guy,1975,494916666.66667
guy,1976,567720000
guy,1977,519880000
guy,1978,507160000
guy,1979,580400000
guy,1980,677720000
guy,1981,703750000
guy,1982,565400000
guy,1983,580833333.33333
guy,1984,469131578.94737
guy,1985,516046488.37209
guy,1986,539511627.90698
guy,1987,394285714.28571
guy,1988,431599990
guy,1989,407095566.17647
guy,1990,464607594.93671
guy,1991,411199455.27728
guy,1992,461273953.63709
guy,1993,530046450.0768
guy,1994,611069830.07954
guy,1995,689421586.61972
guy,1996,748392748.5755
guy,1997,822677434.14723
guy,1998,803474080.34866
guy,1999,750629773.36824
guy,2000,816779064.84679
guy,2001,810649199.12791
guy,2002,814129179.45087
guy,2003,815951987.92232
guy,2004,863444091.12111
guy,2005,1031966978.86179
hkg,1960,1402493373.91885
hkg,1961,1488733806.00616
hkg,1962,1746352871.30183
hkg,1963,2073016815.76896
hkg,1964,2375552173.42886
hkg,1965,2518848167.53927
hkg,1966,2577883928.10446
hkg,1967,2567203131.79643
hkg,1968,2570705493.74702
hkg,1969,2908297229.88053
hkg,1970,3507969667.56041
hkg,1971,4287943095.84123
hkg,1972,5256496614.3156
hkg,1973,7523171087.1466
hkg,1974,8938707369.42523
hkg,1975,9486140379.31594
hkg,1976,11501182515.0873
hkg,1977,14692406692.4067
hkg,1978,18129256784.1664
hkg,1979,22234793211.6657
hkg,1980,29010871968.0071
hkg,1981,31526845937.774
hkg,1982,32109095701.7414
hkg,1983,29367257611.628
hkg,1984,30829623944.7429
hkg,1985,32115572213.3799
hkg,1986,37336255174.093
hkg,1987,45350909813.6773
hkg,1988,54377914424.8014
hkg,1989,60905011602.7129
hkg,1990,70360214639.657
hkg,1991,82910747374.92281
hkg,1992,98849959951.42499
hkg,1993,112234603650.65401
hkg,1994,134240463744.11301
hkg,1995,151134853538.09601
hkg,1996,162088618233.06601
hkg,1997,183307113057.18097
hkg,1998,167980710882.729
hkg,1999,157206445375.44299
hkg,2000,164099496868.26199
hkg,2001,161457531927.98901
hkg,2002,152780007436.94601
hkg,2003,146702881799.96899
hkg,2004,154369928094.504
hkg,2005,159388348141.38599
hkg,2006,171934395839.23401
hkg,2007,189008639474.966
hkg,2008,196971156315.81601
hkg,2009,197195490079.72296
hkg,2010,215206070123.04999
hkg,2011,238945529290.85297
hkg,2012,259660151616.729
hkg,2013,274042418772.56296
hkg,2014,290861995589.42999
hkg,2015,301991666451.66302
hkg,2016,313512361027.01501
hkg,2017,337800261766.66803
hkg,2018,362464757287.74597
hkg,2019,357378475988.71893
hkg,2020,340270587325.32397
hnd,1960,341150000
hnd,1961,354800000
hnd,1962,386150000
hnd,1963,421000000
hnd,1964,467400000
hnd,1965,506350000
hnd,1966,557950000
hnd,1967,610200000
hnd,1968,654600000
hnd,1969,687300000
hnd,1970,767800000
hnd,1971,737000000
hnd,1972,794500000
hnd,1973,920500000
hnd,1974,1158000000
hnd,1975,1225000000
hnd,1976,1408000000
hnd,1977,1743500000
hnd,1978,3344610564.97614
hnd,1979,3831223343.76931
hnd,1980,4398517573.16791
hnd,1981,4463627420.62041
hnd,1982,4517061982.43676
hnd,1983,4802591028.90831
hnd,1984,5377954458.37916
hnd,1985,5711150803.52848
hnd,1986,6022322829.32095
hnd,1987,6560813739.83454
hnd,1988,6264567673.03951
hnd,1989,5843631239.85894
hnd,1990,5287275519.4024
hnd,1991,4972131246.82604
hnd,1992,5374464631.95038
hnd,1993,5388554089.10238
hnd,1994,5110269848.25421
hnd,1995,5700398602.71116
hnd,1996,5605417998.31081
hnd,1997,6124795566.53992
hnd,1998,6887368862.62925
hnd,1999,7274349463.41463
hnd,2000,7988090306.30796
hnd,2001,8563015894.85651
hnd,2002,8749979613.64119
hnd,2003,9284819630.66529
hnd,2004,10405178858.4689
hnd,2005,11459211859.6204
hnd,2006,13120953089.0311
hnd,2007,15719109025.8457
hnd,2008,18353529082.0049
hnd,2009,17071116715.6723
hnd,2010,18549035539.6025
hnd,2011,21053238708.52349
hnd,2012,21967034862.4016
hnd,2013,22124344713.5896
hnd,2014,23120439877.7762
hnd,2015,24361321845.4693
hnd,2016,24669522305.3822
hnd,2017,26565421020.5146
hnd,2018,28833858697.7058
hnd,2019,29447797069.4897
hnd,2020,27281581883.2825
hrv,1995,24571314209.8096
hrv,1996,25621230226.2216
hrv,1997,27166259166.4609
hrv,1998,27520202807.9336
hrv,1999,25092941579.1758
hrv,2000,22821578312.9348
hrv,2001,24480613492.46189
hrv,2002,29625597701.0136
hrv,2003,38616680863.9937
hrv,2004,45538485105.0635
hrv,2005,49767507930.1717
hrv,2006,55167792476.6446
hrv,2007,65604875205.3812
hrv,2008,77941877691.6295
hrv,2009,66598481182.5264
hrv,2010,61435286858.2067
hrv,2011,64244152561.8452
hrv,2012,58108973044.7836
hrv,2013,60067485803.3624
hrv,2014,58550360483.3719
hrv,2015,50054430662.0898
hrv,2016,51705672460.2687
hrv,2017,55865812312.9077
hrv,2018,62765559691.2452
hrv,2019,62438357261.3417
hrv,2020,61069644735.6246
hti,1988,3036705600
hti,1989,3133883000
hti,1990,3795880800
hti,1991,4139925444.83302
hti,1992,2649740435.37059
hti,1993,2386532270.48988
hti,1994,2564059087.64124
hti,1995,3364186444.89266
hti,1996,3418247774.81363
hti,1997,3872738738.51594
hti,1998,4346541032.93157
hti,1999,4878573956.22785
hti,2000,7679768151.10033
hti,2001,7202997968.87
hti,2002,6886984213.61654
hti,2003,5774060858.34491
hti,2004,7080507026.9562
hti,2005,8431882580.03283
hti,2006,8970600970.84099
hti,2007,11128034973.4491
hti,2008,12421818387.3143
hti,2009,13367219165.4888
hti,2010,15130267653.363
hti,2011,15880491554.9974
hti,2012,16580679810.5738
hti,2013,17778149492.2934
hti,2014,18230428607.604
hti,2015,17576320066.4784
hti,2016,17065833750.1863
hti,2017,18586559600.2377
hti,2018,20672783223.828
hti,2019,18590795274.2897
hti,2020,17716261492.4011
hun,1991,35050343681.0062
hun,1992,38738441554.0023
hun,1993,43341919079.0805
hun,1994,45917585531.81689
hun,1995,46429273119.6412
hun,1996,46437885653.604
hun,1997,46841899852.8823
hun,1998,49471254192.4808
hun,1999,50417236990.9144
hun,2000,48961153054.51289
hun,2001,54443593525.0229
hun,2002,68992307164.2999
hun,2003,88662781807.2309
hun,2004,108640923757.73
hun,2005,116387037941.703
hun,2006,117426203716.907
hun,2007,140030066581.05801
hun,2008,158316568214.078
hun,2009,126594162251.28101
hun,2010,125953208593.653
hun,2011,133877725000.62199
hun,2012,120986645441.925
hun,2013,126946310825.007
hun,2014,132825209048.373
hun,2015,115531286191.188
hun,2016,117825746829.748
hun,2017,133675652860.44
hun,2018,153762602157.56799
hun,2019,159739795637.51501
hun,2020,153157115336.746
idn,1967,6126364931.96922
idn,1968,7409582634.31805
idn,1969,8822085889.57055
idn,1970,9424657534.24657
idn,1971,9540948278.90552
idn,1972,11259277108.4337
idn,1973,16180000000
idn,1974,23847228915.6627
idn,1975,30288915662.6506
idn,1976,36769156626.506
idn,1977,44246024096.3855
idn,1978,50931117795.9872
idn,1979,48071453980.9355
idn,1980,66470439160.3115
idn,1981,83736385941.2814
idn,1982,93691000576.276
idn,1983,81918262323.22881
idn,1984,82509512090.89969
idn,1985,83389160316.73689
idn,1986,82236983206.5733
idn,1987,74910856725.90628
idn,1988,85322293507.81598
idn,1989,94476419140.7453
idn,1990,112224602332.489
idn,1991,122720314754.51801
idn,1992,131268669701.269
idn,1993,151395669043.37701
idn,1994,172235702418.142
idn,1995,201800392163.996
idn,1996,230840481577.936
idn,1997,213228498622.67896
idn,1998,96308820855.98868
idn,1999,143763205842.832
idn,2000,149225304678.63101
idn,2001,148539356818.952
idn,2002,188389404174.422
idn,2003,239153328720.759
idn,2004,254645327962.56
idn,2005,278874578964.83698
idn,2006,352526718846.789
idn,2007,418426616672.13696
idn,2008,494213977738.82495
idn,2009,535679606157.40002
idn,2010,740771626780.72803
idn,2011,870344547779.2301
idn,2012,924383376323.11072
idn,2013,914153349183.04211
idn,2014,901188170299.92493
idn,2015,871720142513.74683
idn,2016,943184300115.76672
idn,2017,1016702803063.26001
idn,2018,1048230335647.52002
idn,2019,1124921533846.5
idn,2020,1065039110727.25
ind,1960,40602482919.864
ind,1961,42341479407.6217
ind,1962,45843490579.9484
ind,1963,51384787981.1544
ind,1964,60099194298.4637
ind,1965,65025403619.492
ind,1966,51263334434.0257
ind,1967,55268410711.6751
ind,1968,55431939915.4283
ind,1969,61284740610.3986
ind,1970,65721544650.6904
ind,1971,72441320699.8804
ind,1972,75567402486.049
ind,1973,91477374554.26871
ind,1974,108963185791.308
ind,1975,104558196234.463
ind,1976,106766726369.931
ind,1977,127634301441.317
ind,1978,149980672931.80899
ind,1979,165418323483.92499
ind,1980,202303987012.83896
ind,1981,206258361072.21799
ind,1982,213362814665.20001
ind,1983,230668348750.09897
ind,1984,224868394004.17401
ind,1985,247771914293.75101
ind,1986,265889382043.509
ind,1987,299760775737.62799
ind,1988,316878955130.841
ind,1989,313233526565.30298
ind,1990,343401152105.21002
ind,1991,275692394692.19293
ind,1992,293948053075.76703
ind,1993,281679655378.88599
ind,1994,335353593846.04602
ind,1995,367603496222.60303
ind,1996,396541858558.11694
ind,1997,428590805354.38898
ind,1998,431190836962.87903
ind,1999,483923715843.37506
ind,2000,479477160952.59998
ind,2001,497900854707.96893
ind,2002,522965122695.28003
ind,2003,619146745034.547
ind,2004,743494177077.25903
ind,2005,868133240565.48401
ind,2006,985483741062.33203
ind,2007,1308640989391.63989
ind,2008,1259629799593.86011
ind,2009,1442954706785.09009
ind,2010,1775360769284.62988
ind,2011,1948514076239.76001
ind,2012,1928015855231.57007
ind,2013,1893190526339.91992
ind,2014,2096964839676.14966
ind,2015,2136241847895.17993
ind,2016,2289669588427.29004
ind,2017,2664054832306.45996
ind,2018,2762576691971.25
ind,2019,2938698200944.41992
ind,2020,2669816664883.52002
irl,1970,4852872802.8728
irl,1971,5591820620.92756
irl,1972,6801701416.20771
irl,1973,8161539648.85202
irl,1974,9242296078.07034
irl,1975,10292743902.439
irl,1976,10432875742.9946
irl,1977,12532486605.3029
irl,1978,16432469042.5853
irl,1979,21744811411.99229
irl,1980,25220653827.4802
irl,1981,24121156040.0558
irl,1982,23544272300.4695
irl,1983,21834296760.30149
irl,1984,20627530305.6172
irl,1985,21368518364.28749
irl,1986,28664593047.9017
irl,1987,32704095271.5356
irl,1988,35608335932.8134
irl,1989,37165090969.9743
irl,1990,47308104728.40951
irl,1991,47527581442.51489
irl,1992,51793507972.66511
irl,1993,47020162809.629
irl,1994,51607007067.1378
irl,1995,61188497474.7475
irl,1996,68101853578.629
irl,1997,73363572110.79269
irl,1998,79570065044.29739
irl,1999,86150148476.6743
irl,2000,86356209657.28798
irl,2001,93194876477.77061
irl,2002,108599478996.795
irl,2003,142052848197.81699
irl,2004,169394068913.98199
irl,2005,190692467474.82599
irl,2006,213465376790.07901
irl,2007,246542426442.22696
irl,2008,252588338411.078
irl,2009,207171193757.05801
irl,2010,184788606298.35001
irl,2011,196680849667.39301
irl,2012,188429574696.22601
irl,2013,192600046972.34
irl,2014,210777203041.60199
irl,2015,207548974066.892
irl,2016,251273048091.97696
irl,2017,263691506457.466
irl,2018,273087608967.99301
irl,2019,382817268783.84998
irl,2020,334672984695.53198
irn,1960,4934355843.39586
irn,1961,5112368701.91877
irn,1962,5286977667.05738
irn,1963,5238439787.31644
irn,1964,5888988212.91938
irn,1965,6838289249.88414
irn,1966,7645075878.21427
irn,1967,8514404531.62978
irn,1968,9820393459.50529
irn,1969,11187280851.6268
irn,1970,12705502382.539
irn,1971,15014800283.6715
irn,1972,18897218604.2657
irn,1973,26219706476.1761
irn,1974,41058857171.9743
irn,1975,57354917724.717
irn,1976,73086573532.15771
irn,1977,89390774361.8766
irn,1978,87880736238.3911
irn,1979,87848347617.11591
irn,1980,119433690367.37199
irn,1981,126241741991.117
irn,1982,134934656512.222
irn,1983,179916478397.47101
irn,1984,184631785397.45901
irn,1985,193147345587.72
irn,1986,228282603940.16
irn,1987,138521395629.98999
irn,1988,131971001041.145
irn,1989,128412903250.283
irn,1990,139471024764.86401
irn,1993,61865959523.90391
irn,1994,63954220124.5758
irn,1995,91081822658.3293
irn,1996,117441056517.765
irn,1997,113390336731.786
irn,1998,115606061491.547
irn,1999,109784680990.508
irn,2000,107136650214.832
irn,2001,124777847237.687
irn,2002,125238606845.991
irn,2003,150423318808.616
irn,2004,189878510687.69
irn,2005,208329785476.26999
irn,2006,246464004660.90601
irn,2007,317102183732.71301
irn,2008,385412941725.47601
irn,2009,402139901784.66199
irn,2010,457545599198.97998
irn,2011,522071557458.16602
irn,2012,583696185015.66394
irn,2013,430366111331.05298
irn,2014,417530755069.36096
irn,2015,373507246141.15802
irn,2016,400993959825.42798
irn,2017,426603981630.08496
irn,2018,282193993834.84497
irn,2019,263180204376.056
irn,2020,208821015629.71896
irq,1981,48746956666.6667
irq,1982,59579616666.6667
irq,1983,46143832258.0645
irq,1984,50014483870.9677
irq,1985,52242225806.4516
irq,1986,53286422580.6452
irq,1987,59393196774.1936
irq,1988,66579645161.2903
irq,1989,68420922580.6452
irq,1990,181367051612.90302
irq,1991,399536945.24496
irq,1992,522485266.95527
irq,1993,984548910.77673
irq,1994,3781588740.73361
irq,1995,12295913879.0995
irq,1996,10150429630.6996
irq,1997,9023528464.90383
irq,1998,11723849756.215
irq,1999,25051846326.7162
irq,2000,26371347665.2797
irq,2001,28503970123.3768
irq,2002,20351090847.795
irq,2003,19347897185.8745
irq,2004,29003168410.84069
irq,2005,39788173233.6956
irq,2006,46744445353.0686
irq,2007,59178880998.4302
irq,2008,83040388364.09711
irq,2009,94469232226.78168
irq,2010,109746371623.93201
irq,2011,132853107264.957
irq,2012,152330720767.25101
irq,2013,179161660977.702
irq,2014,178814995025.729
irq,2015,157943095429.55701
irq,2016,155106046023.689
irq,2017,160282391807.43201
irq,2018,175079858380.892
irq,2019,200106296446.70096
isl,1970,522160227.27273
isl,1971,727960227.27273
isl,1972,868234760.9336
isl,1973,1203064462.44314
isl,1974,1705042521.26063
isl,1975,1562491867.27391
isl,1976,1692324751.60564
isl,1977,2268729320.66174
isl,1978,2467448268.23061
isl,1979,2855038003.40329
isl,1980,3432345756.21144
isl,1981,3594906287.20135
isl,1982,3407478848.72283
isl,1983,2726840372.26078
isl,1984,2894023386.35123
isl,1985,2998987272.24105
isl,1986,3853359705.33425
isl,1987,5613075972.40752
isl,1988,6201713860.60352
isl,1989,5570762475.9387
isl,1990,6414141991.42815
isl,1991,7033175283.87373
isl,1992,7109165744.21462
isl,1993,6036089977.98921
isl,1994,6069782398.59088
isl,1995,6877880037.16087
isl,1996,7389493323.30827
isl,1997,7534640635.33523
isl,1998,8873333929.92786
isl,1999,9387687740.28724
isl,2000,9646553144.39809
isl,2001,8305092810.23479
isl,2002,9169450861.15575
isl,2003,11767061348.7335
isl,2004,14601170822.1912
isl,2005,18830463086.8967
isl,2006,20386398190.3676
isl,2007,23599219779.8767
isl,2008,18451880476.9642
isl,2009,12096159097.8207
isl,2010,12397212958.9648
isl,2011,14052241416.8617
isl,2012,13900842661.9771
isl,2013,14882466671.4601
isl,2014,16729026821.8129
isl,2015,16206006148.9399
isl,2016,19413531152.9448
isl,2017,23619089775.73709
isl,2018,25393946693.24969
isl,2019,23731444736.0578
isl,2020,21877585428.1926
isr,1970,8390000000
isr,1971,7775000000
isr,1972,9762500000
isr,1973,13890000000
isr,1974,19645000000
isr,1975,18980000000
isr,1976,17661250000
isr,1977,19162000000
isr,1978,19305294117.64709
isr,1979,24399600000
isr,1980,26635882352.9412
isr,1981,28602456140.35089
isr,1982,30978436213.9918
isr,1983,34310231316.726
isr,1984,31514396316.5075
isr,1985,28926014080.9229
isr,1986,35389411883.3176
isr,1987,44119689577.3235
isr,1988,52382356620.1764
isr,1989,51312013671.46729
isr,1990,61588827993.2546
isr,1991,73031403624.23758
isr,1992,80196647147.33031
isr,1993,82190324016.8192
isr,1994,93108976785.8922
isr,1995,108417979942.218
isr,1996,118058226963.687
isr,1997,120133558010.089
isr,1998,119020327886.108
isr,1999,120143901007.319
isr,2000,132581174797.047
isr,2001,133943114344.81799
isr,2002,124678251931.276
isr,2003,128007399486.177
isr,2004,135468346497.099
isr,2005,142818891191.479
isr,2006,153916806409.62299
isr,2007,180810775054.16101
isr,2008,218088226031.21497
isr,2009,202782864481.34695
isr,2010,230255069905.522
isr,2011,262878176136.58401
isr,2012,258577000040.034
isr,2013,288788275685.39398
isr,2014,306088971401.02197
isr,2015,290685192058.65997
isr,2016,313200003645.29498
isr,2017,348527525197.47198
isr,2018,370525101664.02893
isr,2019,389213808197.90094
isr,2020,388176185044.63599
ita,1970,113310641263.94099
ita,1971,123885315230.961
ita,1972,144280418326.69299
ita,1973,179174164729.32599
ita,1974,207694090503.12601
ita,1975,227912612692.76401
ita,1976,227656985345.42896
ita,1977,255455793285.056
ita,1978,308690746064.33899
