geo,time,ne_gdi_ftot_zs
gbr,1988,24.29713
gbr,1989,25.42244
gbr,1990,23.50265
gbr,1991,20.67786
gbr,1992,19.30748
gbr,1993,18.44384
gbr,1994,18.86909
gbr,1995,17.96753
gbr,1996,18.49568
gbr,1997,17.08309
gbr,1998,17.38444
gbr,1999,17.38467
gbr,2000,17.6772
gbr,2001,17.65105
gbr,2002,17.59167
gbr,2003,17.30343
gbr,2004,17.25158
gbr,2005,17.33019
gbr,2006,17.53336
gbr,2007,17.93007
gbr,2008,17.49646
gbr,2009,15.96004
gbr,2010,15.83003
gbr,2011,15.58686
gbr,2012,15.6683
gbr,2013,15.84944
gbr,2014,16.48227
gbr,2015,17.2191
gbr,2016,17.61273
gbr,2017,18.01894
gbr,2018,17.77353
gbr,2019,17.7188
gbr,2020,17.1062
geo,1990,23.33333
geo,1991,19.27083
geo,1992,16.35389
geo,1993,3.05972
geo,1994,2.64657
geo,1995,4.0329
geo,1996,18.56546
geo,1997,18.45857
geo,1998,25.55341
geo,1999,26.20758
geo,2000,25.44738
geo,2001,27.23491
geo,2002,24.48477
geo,2003,27.35255
geo,2004,28.1618
geo,2005,28.78693
geo,2006,26.21339
geo,2007,26.37903
geo,2008,22.03839
geo,2009,15.71333
geo,2010,18.91933
geo,2011,20.31383
geo,2012,22.11494
geo,2013,18.7895
geo,2014,21.85452
geo,2015,24.35214
geo,2016,26.52277
geo,2017,25.49213
geo,2018,25.14765
geo,2019,24.03295
geo,2020,22.38175
gha,1967,8.7766
gha,1968,9.41176
gha,1969,9.995
gha,1970,11.99646
gha,1971,12.44
gha,1972,8.66785
gha,1973,7.65496
gha,1974,11.90987
gha,1975,11.62218
gha,1983,3.76118
gha,1984,6.8528
gha,1985,9.52957
gha,1986,9.29559
gha,1987,10.36032
gha,1988,11.23948
gha,1989,13.15616
gha,1990,14.38621
gha,1991,15.82342
gha,1992,12.73599
gha,1993,23.78554
gha,1994,22.57445
gha,1995,21.13085
gha,1996,20.29866
gha,1997,23.8355
gha,1998,22.36355
gha,1999,20.46744
gha,2000,23.09813
gha,2001,27.12292
gha,2002,18.77495
gha,2003,22.93693
gha,2004,28.37751
gha,2005,29.00214
gha,2006,22.95412
gha,2007,15.38454
gha,2008,16.49196
gha,2009,15.47883
gha,2010,11.76409
gha,2011,11.97694
gha,2012,16.10991
gha,2013,24.039
gha,2014,26.42288
gha,2015,27.01263
gha,2016,24.82617
gha,2017,18.88643
gha,2018,21.19909
gha,2019,18.03819
gha,2020,18.05011
gin,1986,14.92797
gin,1987,16.26302
gin,1988,17.08682
gin,1989,17.18295
gin,1990,18.5152
gin,1991,16.92532
gin,1992,16.46116
gin,1993,16.33502
gin,1994,17.23641
gin,1995,20.28894
gin,1996,19.10919
gin,1997,19.63335
gin,1998,17.87887
gin,1999,18.91032
gin,2000,19.59367
gin,2001,15.49944
gin,2002,14.29905
gin,2003,19.81333
gin,2004,19.74645
gin,2005,18.55461
gin,2006,19.95276
gin,2007,24.66996
gin,2008,22.58948
gin,2009,20.93561
gin,2010,19.13719
gin,2011,23.60219
gin,2012,25.11778
gin,2013,23.42939
gin,2014,22.71137
gin,2015,23.96917
gin,2016,52.41832
gin,2017,25.76582
gin,2018,19.46741
gin,2019,17.34488
gin,2020,15.0106
gmb,1981,25.3339
gmb,1982,22.46033
gmb,1983,18.88316
gmb,1984,18.3134
gmb,1985,15.08618
gmb,1986,16.59925
gmb,1987,17.12583
gmb,1988,16.35596
gmb,1989,20.36526
gmb,1990,22.34319
gmb,1991,20.33775
gmb,1992,24.78933
gmb,1993,5.27776
gmb,1994,4.68549
gmb,1995,6.9037
gmb,1996,6.7792
gmb,1997,5.17517
gmb,1998,4.8844
gmb,1999,4.75505
gmb,2000,4.5625
gmb,2001,11.17274
gmb,2002,7.27833
gmb,2003,10.03889
gmb,2004,14.31838
gmb,2005,13.83185
gmb,2006,15.69069
gmb,2007,12.56652
gmb,2008,10.52243
gmb,2009,12.89141
gmb,2010,13.87671
gmb,2011,12.89617
gmb,2012,20.87717
gmb,2013,14.71153
gmb,2014,16.65262
gmb,2015,20.34981
gmb,2016,24.91993
gmb,2017,22.95973
gmb,2018,20.87842
gmb,2019,24.66852
gmb,2020,33.17607
gnb,1975,15.39744
gnb,1979,21.83706
gnb,1980,28.18096
gnb,1981,25.74569
gnb,1982,28.25955
gnb,1983,22.66193
gnb,1984,37.72456
gnb,1985,35.10014
gnb,1986,23.77964
gnb,1987,35.21446
gnb,1988,44.7013
gnb,1989,38.98193
gnb,1990,29.92582
gnb,1991,30.98937
gnb,1992,48.39674
gnb,1993,30.85747
gnb,1994,21.7707
gnb,1995,22.30105
gnb,1996,23.05208
gnb,1997,23.99925
gnb,1998,11.1798
gnb,1999,15.39891
gnb,2000,11.64306
gnb,2001,10.12897
gnb,2002,7.31058
gnb,2003,8.97264
gnb,2004,8.71335
gnb,2005,10.66449
gnb,2006,10.60598
gnb,2007,12.3539
gnb,2008,12.68841
gnb,2009,10.70761
gnb,2010,10.66705
gnb,2011,9.82868
gnb,2012,5.88507
gnb,2013,6.18998
gnb,2014,9.60261
gnb,2015,9.44509
gnb,2016,7.74838
gnb,2017,8.93159
gnb,2018,20.86011
gnb,2019,20.44129
gnb,2020,24.3295
gnq,2005,38.80482
gnq,2006,27.14019
gnq,2007,30.19735
gnq,2008,28.19004
gnq,2009,53.61273
gnq,2010,42.32166
gnq,2011,38.16056
gnq,2012,46.55955
gnq,2013,30.17014
gnq,2014,28.57708
gnq,2015,24.53097
gnq,2016,16.55043
gnq,2017,13.95655
gnq,2018,12.68014
gnq,2019,7.82128
gnq,2020,5.4007
grc,1960,22.47038
grc,1961,22.19476
grc,1962,24.31204
grc,1963,21.19163
grc,1964,23.11994
grc,1965,24.01713
grc,1966,25.01086
grc,1967,23.92792
grc,1968,27.2559
grc,1969,28.59134
grc,1970,27.61998
grc,1971,28.85457
grc,1972,33.18068
grc,1973,33.50292
grc,1974,25.72173
grc,1975,25.6117
grc,1976,26.18838
grc,1977,29.78432
grc,1978,33.16237
grc,1979,35.41255
grc,1980,30.65769
grc,1981,27.96648
grc,1982,25.31471
grc,1983,27.12721
grc,1984,21.94042
grc,1985,23.56809
grc,1986,24.50422
grc,1987,23.17852
grc,1988,23.09856
grc,1989,24.18538
grc,1990,24.7857
grc,1991,24.20092
grc,1992,22.84726
grc,1993,21.73397
grc,1994,20.00111
grc,1995,19.95707
grc,1996,20.7918
grc,1997,20.19378
grc,1998,23.71573
grc,1999,24.50163
grc,2000,24.64122
grc,2001,24.73679
grc,2002,23.6025
grc,2003,25.32476
grc,2004,24.39502
grc,2005,20.82895
grc,2006,23.68587
grc,2007,26.01185
grc,2008,23.81373
grc,2009,20.79148
grc,2010,16.55927
grc,2011,13.67615
grc,2012,11.52963
grc,2013,11.19688
grc,2014,10.83429
grc,2015,10.77004
grc,2016,11.00814
grc,2017,11.78913
grc,2018,11.14775
grc,2019,10.57804
grc,2020,11.65643
grl,2003,19.3561
grl,2004,16.31696
grl,2005,24.15826
grl,2006,23.13912
grl,2007,30.49815
grl,2008,40.29841
grl,2009,32.21238
grl,2010,52.35332
grl,2011,64.00871
grl,2012,37.67208
grl,2013,30.09516
grl,2014,22.59796
grl,2015,24.02967
grl,2016,24.49667
grl,2017,23.61529
grl,2018,21.72144
grl,2019,31.43621
gtm,1960,9.78344
gtm,1961,10.11424
gtm,1962,9.3127
gtm,1963,9.89864
gtm,1964,12.26234
gtm,1965,13.13655
gtm,1966,12.02991
gtm,1967,13.18885
gtm,1968,13.71624
gtm,1969,13.46625
gtm,1970,12.53151
gtm,1971,13.28094
gtm,1972,12.96816
gtm,1973,13.87981
gtm,1974,14.79994
gtm,1975,15.65594
gtm,1976,20.62172
gtm,1977,18.95082
gtm,1978,20.05897
gtm,1979,18.63066
gtm,1980,16.42403
gtm,1981,16.76445
gtm,1982,15.01663
gtm,1983,10.49724
gtm,1984,9.63464
gtm,1985,10.95627
gtm,1986,10.05935
gtm,1987,12.3556
gtm,1988,13.37162
gtm,1989,13.74269
gtm,1990,12.98193
gtm,1991,12.17699
gtm,1992,15.64311
gtm,1993,16.08651
gtm,1994,14.22526
gtm,1995,14.51474
gtm,1996,13.32994
gtm,1997,15.11255
gtm,1998,16.6463
gtm,1999,17.89183
gtm,2000,16.12561
gtm,2001,18.60194
gtm,2002,19.6198
gtm,2003,18.96159
gtm,2004,18.64026
gtm,2005,18.58989
gtm,2006,20.43684
gtm,2007,19.90588
gtm,2008,18.22685
gtm,2009,15.3776
gtm,2010,15.04884
gtm,2011,15.04592
gtm,2012,15.02692
gtm,2013,15.09057
gtm,2014,15.17178
gtm,2015,14.51658
gtm,2016,13.87172
gtm,2017,13.60943
gtm,2018,13.69905
gtm,2019,14.30123
gtm,2020,13.51002
guy,1960,27.27896
guy,1961,24.29379
guy,1962,17.14542
guy,1963,13.24262
guy,1964,15.81312
guy,1965,19.31034
guy,1966,22.1965
guy,1967,24.68846
guy,1968,20.89227
guy,1969,19.65503
guy,1970,21.02315
guy,1971,18.22372
guy,1972,18.07108
guy,1973,24.00744
guy,1974,20.74997
guy,1975,29.49895
guy,1976,33.53578
guy,1977,25.78465
guy,1978,19.08969
guy,1979,24.50796
guy,1980,29.77454
guy,1981,29.4928
guy,1982,24.96542
guy,1983,21.38965
guy,1984,27.42032
guy,1985,29.84615
guy,1986,33.7788
guy,1987,27.79856
guy,1988,18.02803
guy,1989,18.86738
guy,1990,27.71146
guy,1991,39.76315
guy,1992,51.75133
guy,1993,40.42814
guy,1994,27.22288
guy,1995,33.22868
guy,1996,31.85721
guy,1997,31.88794
guy,1998,28.92076
guy,1999,24.99795
guy,2000,23.77598
guy,2001,21.57034
guy,2002,20.8605
guy,2003,20.95212
guy,2004,23.54568
guy,2005,24.78477
hkg,1961,23.24614
hkg,1962,27.70807
hkg,1963,32.75151
hkg,1964,35.50639
hkg,1965,34.15753
hkg,1966,26.89399
hkg,1967,19.36672
hkg,1968,15.87734
hkg,1969,15.61969
hkg,1970,19.66589
hkg,1971,23.60481
hkg,1972,22.68649
hkg,1973,22.15017
hkg,1974,22.74767
hkg,1975,21.4725
hkg,1976,20.6647
hkg,1977,24.19901
hkg,1978,26.32021
hkg,1979,29.74594
hkg,1980,32.24573
hkg,1981,32.66197
hkg,1982,30.2676
hkg,1983,24.67726
hkg,1984,22.20297
hkg,1985,20.972
hkg,1986,21.50347
hkg,1987,23.59906
hkg,1988,25.3199
hkg,1989,25.8781
hkg,1990,26.21467
hkg,1991,26.32865
hkg,1992,27.16254
hkg,1993,27.00293
hkg,1994,29.35347
hkg,1995,30.21065
hkg,1996,31.01009
hkg,1997,33.30345
hkg,1998,30.20036
hkg,1999,25.80474
hkg,2000,26.50585
hkg,2001,25.79851
hkg,2002,22.74468
hkg,2003,21.65463
hkg,2004,21.82013
hkg,2005,21.39697
hkg,2006,22.42677
hkg,2007,20.61819
hkg,2008,20.54458
hkg,2009,20.46425
hkg,2010,21.77814
hkg,2011,23.53634
hkg,2012,25.3999
hkg,2013,24.10863
hkg,2014,23.49181
hkg,2015,22.39959
hkg,2016,21.49084
hkg,2017,21.65829
hkg,2018,21.60188
hkg,2019,18.30069
hkg,2020,17.1211
hnd,1960,12.54283
hnd,1961,10.82257
hnd,1962,13.69439
hnd,1963,14.83423
hnd,1964,13.41357
hnd,1965,13.00501
hnd,1966,14.50132
hnd,1967,17.83147
hnd,1968,17.52474
hnd,1969,18.3009
hnd,1970,18.53389
hnd,1971,17.30506
hnd,1972,15.25529
hnd,1973,17.80822
hnd,1974,20.92798
hnd,1975,21.17438
hnd,1976,20.40059
hnd,1977,21.2938
hnd,1978,22.18194
hnd,1979,22.36638
hnd,1980,20.6828
hnd,1981,17.59401
hnd,1982,11.7783
hnd,1983,11.56199
hnd,1984,14.54357
hnd,1985,14.46751
hnd,1986,11.56695
hnd,1987,14.54049
hnd,1988,17.53117
hnd,1989,15.98484
hnd,1990,19.19111
hnd,1991,20.58885
hnd,1992,21.6821
hnd,1993,28.02515
hnd,1994,31.42634
hnd,1995,26.35379
hnd,1996,25.99629
hnd,1997,26.86429
hnd,1998,25.82742
hnd,1999,28.95676
hnd,2000,25.77245
hnd,2001,23.93745
hnd,2002,21.51764
hnd,2003,22.92627
hnd,2004,27.08035
hnd,2005,24.91442
hnd,2006,27.32636
hnd,2007,32.19348
hnd,2008,33.59738
hnd,2009,22.00791
hnd,2010,21.55587
hnd,2011,24.44078
hnd,2012,24.37102
hnd,2013,23.58542
hnd,2014,22.28544
hnd,2015,23.68301
hnd,2016,22.03454
hnd,2017,23.53215
hnd,2018,24.74736
hnd,2019,22.84076
hnd,2020,18.97757
hrv,1995,14.22472
hrv,1996,18.12782
hrv,1997,21.42108
hrv,1998,20.72054
hrv,1999,20.96299
hrv,2000,19.88754
hrv,2001,20.40135
hrv,2002,22.13578
hrv,2003,25.58346
hrv,2004,25.45567
hrv,2005,25.20622
hrv,2006,26.35514
hrv,2007,26.59487
hrv,2008,27.9844
hrv,2009,25.02985
hrv,2010,21.00514
hrv,2011,19.98721
hrv,2012,19.37282
hrv,2013,19.42428
hrv,2014,19.02716
hrv,2015,19.30071
hrv,2016,19.79048
hrv,2017,19.69237
hrv,2018,20.08604
hrv,2019,21.51058
hrv,2020,22.31046
hti,2000,8.5959
hti,2001,8.28592
hti,2002,8.29852
hti,2003,12.47264
hti,2004,10.78068
hti,2005,11.7468
hti,2006,12.97892
hti,2007,12.02751
hti,2008,13.05267
hti,2009,12.60701
hti,2010,24.98873
hti,2011,19.07468
hti,2012,17.50915
hti,2013,17.50397
hti,2014,16.52071
hti,2015,14.05231
hti,2016,16.93508
hti,2017,20.21248
hti,2018,18.70982
hti,2019,20.32206
hti,2020,17.70309
hun,1991,22.73809
hun,1992,21.58572
hun,1993,20.51149
hun,1994,21.86295
hun,1995,21.77573
hun,1996,22.87487
hun,1997,23.24748
hun,1998,24.14901
hun,1999,25.08106
hun,2000,25.50241
hun,2001,24.85239
hun,2002,24.71441
hun,2003,23.62049
hun,2004,24.03581
hun,2005,23.82855
hun,2006,23.485
hun,2007,23.68574
hun,2008,23.33689
hun,2009,22.63189
hun,2010,20.06099
hun,2011,19.52936
hun,2012,19.14329
hun,2013,20.78876
hun,2014,22.00277
hun,2015,22.16581
hun,2016,19.49082
hun,2017,22.14428
hun,2018,24.72765
hun,2019,27.08427
hun,2020,26.79185
idn,1960,7.86776
idn,1961,10.23399
idn,1962,5.60258
idn,1963,8.19621
idn,1964,12.08383
idn,1965,6.69211
idn,1966,4.52675
idn,1967,8.00896
idn,1968,8.80431
idn,1969,11.66299
idn,1970,13.62275
idn,1971,15.79521
idn,1972,18.77739
idn,1973,17.88729
idn,1974,16.78185
idn,1975,20.3417
idn,1976,20.72129
idn,1977,20.12761
idn,1978,20.53416
idn,1979,20.93432
idn,1980,20.8715
idn,1981,21.38449
idn,1982,22.58345
idn,1983,25.74548
idn,1984,22.79311
idn,1985,23.26912
idn,1986,25.551
idn,1987,25.17103
idn,1988,26.99156
idn,1989,28.53473
idn,1990,30.55156
idn,1991,29.67142
idn,1992,28.00259
idn,1993,26.28067
idn,1994,27.57069
idn,1995,28.42981
idn,1996,29.60236
idn,1997,28.30768
idn,1998,25.42951
idn,1999,20.13876
idn,2000,19.85085
idn,2001,19.67266
idn,2002,19.42916
idn,2003,19.50606
idn,2004,22.44862
idn,2005,23.64051
idn,2006,24.13099
idn,2007,24.94694
idn,2008,27.69859
idn,2009,31.11477
idn,2010,30.99941
idn,2011,31.30745
idn,2012,32.71963
idn,2013,31.96578
idn,2014,32.51674
idn,2015,32.81193
idn,2016,32.57773
idn,2017,32.16064
idn,2018,32.2885
idn,2019,32.34713
idn,2020,31.73343
ind,1960,14.45591
ind,1961,15.75596
ind,1962,15.96639
ind,1963,16.34442
ind,1964,16.28629
ind,1965,17.12012
ind,1966,16.73215
ind,1967,16.0688
ind,1968,16.20859
ind,1969,16.1237
ind,1970,15.53616
ind,1971,16.5857
ind,1972,17.05243
ind,1973,15.90729
ind,1974,16.60443
ind,1975,17.71471
ind,1976,18.48895
ind,1977,18.79019
ind,1978,19.39254
ind,1979,20.35431
ind,1980,19.67624
ind,1981,19.86725
ind,1982,21.01451
ind,1983,20.56907
ind,1984,20.85043
ind,1985,21.8033
ind,1986,22.90091
ind,1987,24.44362
ind,1988,23.57198
ind,1989,24.57681
ind,1990,26.08217
ind,1991,24.58433
ind,1992,25.0895
ind,1993,23.66776
ind,1994,23.35889
ind,1995,25.13692
ind,1996,24.52479
ind,1997,25.35005
ind,1998,25.45877
ind,1999,27.53509
ind,2000,26.02178
ind,2001,29.93231
ind,2002,28.33252
ind,2003,28.33483
ind,2004,30.70814
ind,2005,32.75534
ind,2006,33.58489
ind,2007,35.81288
ind,2008,34.71796
ind,2009,33.95163
ind,2010,33.23001
ind,2011,34.31342
ind,2012,33.43693
ind,2013,31.29581
ind,2014,30.08024
ind,2015,28.73314
ind,2016,28.18844
ind,2017,28.17782
ind,2018,29.18908
ind,2019,28.75195
ind,2020,27.09392
irl,1970,22.47355
irl,1971,23.36555
irl,1972,23.39213
irl,1973,24.95685
irl,1974,24.33629
irl,1975,22.45643
irl,1976,24.71746
irl,1977,24.46785
irl,1978,27.3305
irl,1979,30.129
irl,1980,28.26019
irl,1981,29.29864
irl,1982,26.1928
irl,1983,22.85866
irl,1984,21.17787
irl,1985,18.80952
irl,1986,17.76587
irl,1987,16.79232
irl,1988,17.0916
irl,1989,17.8283
irl,1990,19.21223
irl,1991,17.58909
irl,1992,17.30361
irl,1993,15.908
irl,1994,16.98155
irl,1995,18.07155
irl,1996,19.81922
irl,1997,21.04641
irl,1998,22.52567
irl,1999,24.15988
irl,2000,23.74205
irl,2001,23.93639
irl,2002,23.59309
irl,2003,24.91107
irl,2004,26.95025
irl,2005,29.82893
irl,2006,30.98669
irl,2007,28.70708
irl,2008,24.84212
irl,2009,21.16312
irl,2010,17.58003
irl,2011,16.68852
irl,2012,19.5706
irl,2013,18.58711
irl,2014,20.6347
irl,2015,24.09582
irl,2016,35.81301
irl,2017,33.25197
irl,2018,28.24193
irl,2019,53.59148
irl,2020,39.67751
irn,1960,30.11698
irn,1961,27.41478
irn,1962,24.03517
irn,1963,23.94935
irn,1964,27.1795
irn,1965,31.28348
irn,1966,29.28894
irn,1967,34.43507
irn,1968,34.20137
irn,1969,36.28996
irn,1970,36.81984
irn,1971,34.75705
irn,1972,36.91316
irn,1973,34.2112
irn,1974,27.96517
irn,1975,42.20513
irn,1976,49.3162
irn,1977,49.13352
irn,1978,47.2579
irn,1979,31.10398
irn,1980,36.92232
irn,1981,33.60447
irn,1982,30.94854
irn,1983,39.18491
irn,1984,39.43532
irn,1985,32.87853
irn,1986,29.96979
irn,1987,26.26024
irn,1988,24.5987
irn,1989,24.66125
irn,1990,26.98318
irn,1991,34.67487
irn,1992,33.0169
irn,1993,27.82796
irn,1994,25.96436
irn,1995,24.68889
irn,1996,31.46452
irn,1997,32.65023
irn,1998,32.63835
irn,1999,31.84427
irn,2000,31.30545
irn,2001,35.7994
irn,2002,33.24578
irn,2003,32.65808
irn,2004,31.23818
irn,2005,28.55717
irn,2006,27.2471
irn,2007,28.34212
irn,2008,31.92269
irn,2009,30.8549
irn,2010,27.35283
irn,2011,26.76826
irn,2012,28.31637
irn,2013,25.38373
irn,2014,26.05045
irn,2015,22.72409
irn,2016,20.25467
irn,2017,19.73653
irn,2018,20.78736
irn,2019,22.314
irn,2020,27.4639
irq,1980,24.14091
irq,1981,50.30526
irq,1982,51.40888
irq,1983,43.68266
irq,1984,30.46815
irq,1985,28.65139
irq,1986,26.339
irq,1987,20.7829
irq,1988,22.62528
irq,1989,30.89728
irq,1990,11.12172
irq,1991,4.91429
irq,1992,4.97747
irq,1993,7.45981
irq,1994,2.81518
irq,1995,1.73053
irq,1996,0.73446
irq,1997,1.67525
irq,1998,2.40609
irq,1999,2.18921
irq,2000,2.91803
irq,2001,6.12723
irq,2002,5.36061
irq,2003,10.65096
irq,2004,5.36826
irq,2005,13.84722
irq,2006,17.69172
irq,2007,6.7564
irq,2008,14.80043
irq,2009,10.31148
irq,2010,16.19896
irq,2011,17.14249
irq,2012,15.00238
irq,2013,20.11666
irq,2014,20.96529
irq,2015,26.01722
irq,2016,14.57577
irq,2017,14.58515
irq,2018,3.49815
irq,2019,2.84491
isl,1970,28.6904
isl,1971,34.58693
isl,1972,33.51379
isl,1973,36.58934
isl,1974,38.72301
isl,1975,37.7004
isl,1976,32.89707
isl,1977,31.85098
isl,1978,28.42009
isl,1979,27.46398
isl,1980,29.70323
isl,1981,28.83361
isl,1982,28.75207
isl,1983,25.2834
isl,1984,24.93812
isl,1985,24.13091
isl,1986,22.06855
isl,1987,23.3816
isl,1988,22.50825
isl,1989,21.2392
isl,1990,21.76974
isl,1991,22.06457
isl,1992,20.21846
isl,1993,18.29511
isl,1994,17.83878
isl,1995,17.52924
isl,1996,20.75339
isl,1997,21.75548
isl,1998,25.71344
isl,1999,23.55165
isl,2000,24.55524
isl,2001,23.17086
isl,2002,19.80815
isl,2003,21.43242
isl,2004,24.88398
isl,2005,29.60816
isl,2006,35.40943
isl,2007,29.42408
isl,2008,25.36719
isl,2009,15.33208
isl,2010,14.08255
isl,2011,15.36753
isl,2012,15.98292
isl,2013,15.60199
isl,2014,17.15826
isl,2015,19.33302
isl,2016,20.93566
isl,2017,21.7725
isl,2018,22.00023
isl,2019,21.37231
isl,2020,21.47465
isr,1995,25.1674
isr,1996,25.57077
isr,1997,24.42912
isr,1998,22.59898
isr,1999,22.40144
isr,2000,21.36677
isr,2001,20.69887
isr,2002,20.07584
isr,2003,18.99635
isr,2004,18.98845
isr,2005,19.14911
isr,2006,19.46659
isr,2007,20.30958
isr,2008,19.96152
isr,2009,18.77569
isr,2010,18.87684
isr,2011,20.42124
isr,2012,20.96944
isr,2013,20.44315
isr,2014,19.96828
isr,2015,18.97733
isr,2016,20.43523
isr,2017,20.27773
isr,2018,21.32354
isr,2019,20.81528
isr,2020,20.47675
ita,1970,25.31496
ita,1971,24.84883
ita,1972,24.29603
ita,1973,25.82156
ita,1974,27.14252
ita,1975,26.04197
ita,1976,24.89543
ita,1977,24.78124
ita,1978,24.14711
ita,1979,24.2174
ita,1980,25.66587
ita,1981,25.78315
ita,1982,24.29281
ita,1983,22.9418
ita,1984,22.77784
ita,1985,22.35852
ita,1986,21.58109
ita,1987,21.58349
ita,1988,21.97844
ita,1989,22.02487
ita,1990,22.29222
ita,1991,21.88945
ita,1992,21.33012
ita,1993,19.10292
ita,1994,18.80962
ita,1995,19.3726
ita,1996,19.19718
ita,1997,19.16568
ita,1998,19.48714
ita,1999,19.88085
ita,2000,20.7308
ita,2001,20.72107
ita,2002,21.3634
ita,2003,20.87532
ita,2004,20.96413
ita,2005,21.28165
ita,2006,21.58037
ita,2007,21.66056
ita,2008,21.27788
ita,2009,20.11052
ita,2010,20.02422
ita,2011,19.71387
ita,2012,18.30906
ita,2013,17.20459
ita,2014,16.72217
ita,2015,16.93547
ita,2016,17.171
ita,2017,17.48078
ita,2018,17.84614
ita,2019,17.9145
ita,2020,17.76541
jam,1965,23.87673
jam,1966,25.40209
jam,1967,26.28097
jam,1968,31.29982
jam,1969,31.76186
jam,1970,31.35999
jam,1971,27.76045
jam,1972,25.48815
jam,1973,26.05965
jam,1974,22.14709
jam,1975,23.44255
jam,1976,16.71859
jam,1977,11.83021
jam,1978,13.34885
jam,1979,17.48253
jam,1980,14.45811
jam,1981,17.97283
jam,1982,19.90421
jam,1983,20.53995
jam,1984,21.16472
jam,1985,22.1101
jam,1986,16.11642
jam,1987,19.65487
jam,1988,23.15479
jam,1989,25.8374
jam,1990,25.34636
jam,1991,23.7677
jam,1992,29.50802
jam,1993,24.59808
jam,1994,23.90925
jam,1995,24.91737
jam,1996,25.35069
jam,1997,25.56868
jam,1998,22.47332
jam,1999,21.10369
jam,2000,23.205
jam,2001,25.73755
jam,2002,27.17323
jam,2003,26.0829
jam,2004,26.36635
jam,2005,26.73532
jam,2006,28.06565
jam,2007,26.12733
jam,2008,23.96786
jam,2009,20.85736
jam,2010,19.9004
jam,2011,20.9425
jam,2012,19.6399
jam,2013,20.987
jam,2014,22.01836
jam,2015,21.21467
jam,2016,21.19205
jam,2017,22.13348
jam,2018,23.28089
jam,2019,24.0933
jam,2020,24.22941
jor,1976,31.60585
jor,1977,39.23812
jor,1978,33.22856
jor,1979,32.78372
jor,1980,35.8774
jor,1981,43.8324
jor,1982,37.99624
jor,1983,29.99552
jor,1984,27.58548
jor,1985,19.52739
jor,1986,18.27285
jor,1987,19.61719
jor,1988,21.84669
jor,1989,22.86263
jor,1990,25.13949
jor,1991,22.92089
jor,1992,29.06132
jor,1993,33.56085
jor,1994,31.92064
jor,1995,29.58897
jor,1996,29.41244
jor,1997,25.79051
jor,1998,21.16816
jor,1999,23.41236
jor,2000,21.11549
jor,2001,19.41932
jor,2002,18.94771
jor,2003,20.62328
jor,2004,24.78656
jor,2005,30.62844
jor,2006,25.45206
jor,2007,27.48321
jor,2008,29.39402
jor,2009,29.89342
jor,2010,28.89644
jor,2011,26.90087
jor,2012,21.18471
jor,2013,20.36615
jor,2014,20.55514
jor,2015,20.4243
jor,2016,18.46509
jor,2017,19.99132
jor,2018,16.12481
jor,2019,10.86013
jor,2020,10.57687
jpn,1970,37.74907
jpn,1971,36.40797
jpn,1972,36.27209
jpn,1973,38.68727
jpn,1974,36.97913
jpn,1975,34.50078
jpn,1976,33.15299
jpn,1977,32.06277
jpn,1978,32.32289
jpn,1979,33.67232
jpn,1980,33.56153
jpn,1981,32.46058
jpn,1982,31.30971
jpn,1983,30.12026
jpn,1984,29.76625
jpn,1985,29.53555
jpn,1986,29.59744
jpn,1987,30.84637
jpn,1988,32.56761
jpn,1989,33.32726
jpn,1990,34.15258
jpn,1991,33.766
jpn,1992,32.38714
jpn,1993,30.70728
jpn,1994,30.62131
jpn,1995,30.60586
jpn,1996,31.57567
jpn,1997,30.58372
jpn,1998,29.28258
jpn,1999,28.90206
jpn,2000,28.48714
jpn,2001,27.73097
jpn,2002,26.26042
jpn,2003,25.71335
jpn,2004,25.32393
jpn,2005,25.90104
jpn,2006,26.04469
jpn,2007,25.40513
jpn,2008,25.29282
jpn,2009,23.62429
jpn,2010,22.61966
jpn,2011,23.35116
jpn,2012,23.77365
jpn,2013,24.55653
jpn,2014,25.08455
jpn,2015,24.97146
jpn,2016,24.76068
jpn,2017,25.00735
jpn,2018,25.18902
jpn,2019,25.37732
jpn,2020,25.29729
kaz,1992,30.43118
kaz,1993,27.90664
kaz,1994,26.13057
kaz,1995,23.05402
kaz,1996,17.22593
kaz,1997,16.25251
kaz,1998,15.7186
kaz,1999,16.1798
kaz,2000,17.31829
kaz,2001,23.73058
kaz,2002,24.0217
kaz,2003,23.04127
kaz,2004,25.08331
kaz,2005,27.9646
kaz,2006,30.19845
kaz,2007,30.01754
kaz,2008,26.84118
kaz,2009,27.79173
kaz,2010,24.32735
kaz,2011,21.4647
kaz,2012,22.80316
kaz,2013,21.88219
kaz,2014,21.55591
kaz,2015,22.88152
kaz,2016,22.71926
kaz,2017,21.69754
kaz,2018,21.17683
kaz,2019,23.46743
kaz,2020,24.69308
ken,1964,12.4194
ken,1965,12.82268
ken,1966,14.71507
ken,1967,18.67333
ken,1968,18.51775
ken,1969,17.98982
ken,1970,19.68184
ken,1971,22.70366
ken,1972,21.75923
ken,1973,20.44973
ken,1974,19.11945
ken,1975,20.21309
ken,1976,19.98005
ken,1977,20.96941
ken,1978,25.07647
ken,1979,19.17132
ken,1980,18.32276
ken,1981,18.61133
ken,1982,19.02778
ken,1983,18.11459
ken,1984,17.15324
ken,1985,17.27143
ken,1986,19.63593
