geo,time,ne_con_govt_zs
mne,2010,22.09341
mne,2011,21.06279
mne,2012,21.09492
mne,2013,19.4769
mne,2014,19.37276
mne,2015,19.19589
mne,2016,19.61172
mne,2017,18.42627
mne,2018,18.50446
mne,2019,17.79791
mne,2020,22.6017
mng,1981,24.87339
mng,1982,22.61399
mng,1983,21.41073
mng,1984,22.33489
mng,1985,23.21627
mng,1986,26.15515
mng,1987,26.30483
mng,1988,25.74119
mng,1989,23.218
mng,1990,24.35346
mng,1991,21.03212
mng,1992,15.84867
mng,1993,19.39235
mng,1994,25.16728
mng,1995,11.10293
mng,1996,12.59662
mng,1997,12.2149
mng,1998,15.60011
mng,1999,14.63406
mng,2000,15.30723
mng,2001,16.79131
mng,2002,16.12263
mng,2003,14.24253
mng,2004,14.46772
mng,2005,12.1389
mng,2006,11.68329
mng,2007,13.07117
mng,2008,14.64221
mng,2009,14.11405
mng,2010,12.68813
mng,2011,12.25524
mng,2012,13.52681
mng,2013,13.45713
mng,2014,13.01701
mng,2015,14.87177
mng,2016,15.9553
mng,2017,13.92887
mng,2018,12.69298
mng,2019,13.10796
mng,2020,15.81024
moz,1991,13.90383
moz,1992,17.11147
moz,1993,19.4243
moz,1994,26.17676
moz,1995,13.11134
moz,1996,11.51827
moz,1997,12.85063
moz,1998,14.63277
moz,1999,15.90013
moz,2000,14.90427
moz,2001,17.3933
moz,2002,15.56208
moz,2003,16.09371
moz,2004,17.56678
moz,2005,17.0864
moz,2006,16.38272
moz,2007,15.77749
moz,2008,16.33516
moz,2009,17.47716
moz,2010,17.84593
moz,2011,19.20094
moz,2012,20.40669
moz,2013,23.46483
moz,2014,26.47069
moz,2015,25.92734
moz,2016,26.36285
moz,2017,24.64937
moz,2018,21.83751
moz,2019,21.54017
mrt,1966,36.70143
mrt,1967,31.20542
mrt,1968,26.77396
mrt,1969,30.55723
mrt,1970,28.95552
mrt,1971,29.89061
mrt,1972,39.60123
mrt,1973,38.43151
mrt,1974,35.63696
mrt,1975,40.36041
mrt,1976,53.83808
mrt,1977,55.09992
mrt,1978,53.73075
mrt,1979,51.87687
mrt,1980,51.97477
mrt,1981,44.48572
mrt,1982,36.79002
mrt,1983,37.86445
mrt,1984,35.25521
mrt,1985,33.34128
mrt,1986,27.08856
mrt,1987,28.03151
mrt,1988,27.83813
mrt,1989,28.98548
mrt,1990,29.76761
mrt,1991,18.97818
mrt,1992,14.62517
mrt,1993,13.79813
mrt,1994,13.25565
mrt,1995,12.23911
mrt,1996,12.70243
mrt,1997,12.37257
mrt,1998,20.78119
mrt,1999,20.51064
mrt,2000,20.64529
mrt,2001,20.42697
mrt,2002,20.31449
mrt,2003,19.28504
mrt,2004,19.52234
mrt,2005,17.12015
mrt,2006,13.98635
mrt,2007,14.73556
mrt,2008,14.94338
mrt,2009,15.76302
mrt,2010,13.52009
mrt,2011,10.45564
mrt,2012,12.06946
mrt,2013,11.68702
mrt,2014,13.63358
mrt,2015,14.61778
mrt,2016,13.44049
mrt,2017,13.38126
mrt,2018,12.35822
mrt,2019,11.65214
mrt,2020,12.7994
mus,1976,13.52041
mus,1977,14.66373
mus,1978,14.90892
mus,1979,13.20681
mus,1980,14.07382
mus,1981,13.92889
mus,1982,13.85075
mus,1983,13.36676
mus,1984,12.77855
mus,1985,11.52365
mus,1986,10.49746
mus,1987,11.70424
mus,1988,12.70439
mus,1989,12.25582
mus,1990,13.5573
mus,1991,13.61566
mus,1992,13.31204
mus,1993,14.01828
mus,1994,14.61028
mus,1995,14.17482
mus,1996,14.34751
mus,1997,14.08022
mus,1998,13.74759
mus,1999,14.23037
mus,2000,14.25178
mus,2001,13.92594
mus,2002,14.16014
mus,2003,14.07949
mus,2004,14.20205
mus,2005,14.52266
mus,2006,14.12393
mus,2007,12.43559
mus,2008,12.46456
mus,2009,13.92225
mus,2010,13.81849
mus,2011,13.4636
mus,2012,13.35771
mus,2013,14.60484
mus,2014,14.82266
mus,2015,14.93341
mus,2016,15.44444
mus,2017,15.16117
mus,2018,15.30952
mus,2019,15.3201
mus,2020,18.43018
mys,1960,12.39345
mys,1961,13.63793
mys,1962,13.95463
mys,1963,15.48673
mys,1964,16.83156
mys,1965,16.96133
mys,1966,18.08168
mys,1967,17.45544
mys,1968,17.10642
mys,1969,16.27741
mys,1970,18.27712
mys,1971,16.75029
mys,1972,19.25457
mys,1973,15.67057
mys,1974,15.38192
mys,1975,17.5712
mys,1976,15.31422
mys,1977,16.66048
mys,1978,16.07454
mys,1979,13.94753
mys,1980,16.52848
mys,1981,18.09487
mys,1982,18.32138
mys,1983,15.63653
mys,1984,14.75927
mys,1985,15.2885
mys,1986,16.93857
mys,1987,14.87328
mys,1988,14.23406
mys,1989,14.06213
mys,1990,13.79397
mys,1991,13.69409
mys,1992,13.01018
mys,1993,12.6311
mys,1994,12.26485
mys,1995,12.37319
mys,1996,11.10542
mys,1997,10.76705
mys,1998,9.769
mys,1999,10.98669
mys,2000,10.16524
mys,2001,12.03929
mys,2002,12.95781
mys,2003,12.96801
mys,2004,12.57995
mys,2005,11.47361
mys,2006,11.16769
mys,2007,11.56687
mys,2008,11.50479
mys,2009,13.04848
mys,2010,12.58117
mys,2011,13.27066
mys,2012,13.84213
mys,2013,13.7154
mys,2014,13.32875
mys,2015,13.08656
mys,2016,12.5649
mys,2017,12.19259
mys,2018,11.96946
mys,2019,11.67823
mys,2020,12.99184
nam,1980,14.19046
nam,1981,20.72677
nam,1982,21.59365
nam,1983,22.20329
nam,1984,22.31111
nam,1985,21.9529
nam,1986,23.046
nam,1987,24.63625
nam,1988,23.389
nam,1989,21.97961
nam,1990,23.4708
nam,1991,25.35076
nam,1992,26.68222
nam,1993,25.77621
nam,1994,23.41081
nam,1995,24.8324
nam,1996,24.76755
nam,1997,24.66919
nam,1998,24.21642
nam,1999,24.75584
nam,2000,23.42244
nam,2001,22.75889
nam,2002,21.5655
nam,2003,22.22628
nam,2004,20.36199
nam,2005,19.26604
nam,2006,19.43987
nam,2007,23.56546
nam,2008,21.51532
nam,2009,23.55475
nam,2010,25.18939
nam,2011,22.85584
nam,2012,24.97058
nam,2013,27.94003
nam,2014,27.72689
nam,2015,27.22858
nam,2016,26.98735
nam,2017,25.60391
nam,2018,25.36752
nam,2019,25.76789
nam,2020,26.56651
ncl,1981,30.69719
ncl,1982,32.9346
ncl,1983,34.86304
ncl,1984,36.3668
ncl,1985,37.80881
ncl,1986,40.65283
ncl,1990,9.4
ncl,1998,28.80461
ncl,1999,27.95141
ncl,2000,26.80404
ncl,2001,28.29218
ncl,2002,28.3997
ncl,2003,27.19224
ncl,2004,25.62648
ncl,2005,25.55896
ncl,2006,24.92519
ncl,2007,22.92676
ncl,2008,25.00145
ncl,2009,26.1406
ncl,2010,23.82251
ncl,2011,23.29481
ncl,2012,23.60051
ncl,2013,24.15898
ncl,2014,23.42976
ncl,2015,23.8343
ncl,2016,24.46564
ncl,2017,23.51495
ner,1960,8.0432
ner,1961,9.23701
ner,1962,8.56454
ner,1963,7.55466
ner,1964,7.3854
ner,1965,6.48334
ner,1966,7.08663
ner,1967,8.02773
ner,1968,8.4728
ner,1969,8.73633
ner,1970,8.67835
ner,1971,8.24301
ner,1972,9.30754
ner,1973,8.6224
ner,1974,8.16811
ner,1975,10.81282
ner,1976,12.97865
ner,1977,14.30685
ner,1978,11.60436
ner,1979,11.41133
ner,1980,10.37736
ner,1981,10.93406
ner,1982,11.31222
ner,1983,11.23563
ner,1984,10.21143
ner,1985,10.83127
ner,1986,11.29815
ner,1987,11.22038
ner,1988,15.50353
ner,1989,15.70545
ner,1990,20.93512
ner,1991,19.64149
ner,1992,19.86327
ner,1993,21.46224
ner,1994,19.56873
ner,1995,19.26009
ner,1996,19.81173
ner,1997,20.54253
ner,1998,19.94434
ner,1999,21.97667
ner,2000,20.71201
ner,2001,19.14897
ner,2002,18.64466
ner,2003,18.4368
ner,2004,19.47022
ner,2005,17.77957
ner,2006,16.90592
ner,2007,17.21259
ner,2008,17.14269
ner,2009,18.34684
ner,2010,15.48068
ner,2011,16.38645
ner,2012,15.1012
ner,2013,15.29629
ner,2014,17.9391
ner,2015,16.49756
ner,2016,15.27
ner,2017,15.46193
ner,2018,15.20883
ner,2019,15.62248
ner,2020,15.60466
nga,1981,1.77641
nga,1982,2.10643
nga,1983,2.07712
nga,1984,2.09134
nga,1985,1.93984
nga,1986,1.92924
nga,1987,1.63271
nga,1988,1.5527
nga,1989,1.31522
nga,1990,1.22014
nga,1991,1.22098
nga,1992,2.04763
nga,1993,2.14845
nga,1994,1.76902
nga,1995,1.1662
nga,1996,0.91123
nga,1997,0.91257
nga,1998,1.37567
nga,1999,1.38338
nga,2000,2.12344
nga,2001,1.99062
nga,2002,1.34049
nga,2003,0.95175
nga,2004,4.78764
nga,2005,4.54455
nga,2006,5.12584
nga,2007,9.44834
nga,2008,9.42896
nga,2009,8.64995
nga,2010,8.8481
nga,2011,8.57215
nga,2012,8.22818
nga,2013,7.15522
nga,2014,6.46449
nga,2015,5.93516
nga,2016,5.38428
nga,2017,4.40332
nga,2018,5.60433
nga,2019,5.572
nga,2020,8.70769
nic,1960,8.76594
nic,1961,8.55637
nic,1962,8.2988
nic,1963,7.35275
nic,1964,7.1377
nic,1965,7.98326
nic,1966,8.64671
nic,1967,9.32568
nic,1968,9.01197
nic,1969,8.7341
nic,1970,9.59144
nic,1971,9.73038
nic,1972,9.3936
nic,1973,8.13586
nic,1974,7.7163
nic,1975,9.04788
nic,1976,9.33816
nic,1977,8.90554
nic,1978,11.75333
nic,1979,17.8503
nic,1980,19.72758
nic,1981,21.93817
nic,1982,23.44318
nic,1983,31.44401
nic,1984,35.33867
nic,1985,35.7307
nic,1986,35.35108
nic,1987,34.23307
nic,1988,32.2084
nic,1989,26.69695
nic,1990,43.47921
nic,1991,20.55064
nic,1992,19.67202
nic,1993,17.58873
nic,1994,7.49097
nic,1995,7.51658
nic,1996,7.34508
nic,1997,6.91524
nic,1998,7.1263
nic,1999,8.22781
nic,2000,8.67671
nic,2001,8.96261
nic,2002,8.74503
nic,2003,9.1847
nic,2004,9.08413
nic,2005,9.42815
nic,2006,15.16602
nic,2007,14.01815
nic,2008,13.83823
nic,2009,14.49781
nic,2010,14.09768
nic,2011,13.59881
nic,2012,13.56847
nic,2013,13.76202
nic,2014,14.27969
nic,2015,14.05235
nic,2016,14.46086
nic,2017,14.41061
nic,2018,14.80262
nic,2019,15.64836
nic,2020,15.94259
nld,1969,17.89792
nld,1970,18.26931
nld,1971,19.06064
nld,1972,19.65223
nld,1973,19.55898
nld,1974,19.82314
nld,1975,21.61432
nld,1976,21.64586
nld,1977,22.36551
nld,1978,22.68524
nld,1979,23.22582
nld,1980,23.0506
nld,1981,23.08239
nld,1982,23.55356
nld,1983,23.43151
nld,1984,22.05726
nld,1985,22.35804
nld,1986,22.27908
nld,1987,23.19112
nld,1988,22.61001
nld,1989,21.86143
nld,1990,21.69305
nld,1991,21.88997
nld,1992,22.40143
nld,1993,22.66594
nld,1994,22.48745
nld,1995,22.42594
nld,1996,21.37454
nld,1997,20.99115
nld,1998,20.82755
nld,1999,20.59391
nld,2000,20.55499
nld,2001,20.99273
nld,2002,22.12309
nld,2003,22.90088
nld,2004,22.50749
nld,2005,22.27969
nld,2006,23.18911
nld,2007,23.23449
nld,2008,23.49374
nld,2009,25.99761
nld,2010,26.24334
nld,2011,25.78668
nld,2012,26.02662
nld,2013,25.78888
nld,2014,25.68125
nld,2015,24.97855
nld,2016,24.68345
nld,2017,24.31646
nld,2018,24.36876
nld,2019,24.61506
nld,2020,25.95104
nld_curacao,2005,16.07377
nld_curacao,2006,15.95109
nld_curacao,2007,16.66394
nld_curacao,2008,16.01365
nld_curacao,2009,16.52912
nld_curacao,2010,16.19185
nld_curacao,2011,15.40463
nld_curacao,2012,15.28192
nld_curacao,2013,14.08532
nld_curacao,2014,15.73525
nld_curacao,2015,15.57094
nld_curacao,2016,15.77593
nor,1970,15.70633
nor,1971,16.46112
nor,1972,16.76256
nor,1973,16.93322
nor,1974,17.14202
nor,1975,18.13511
nor,1976,18.86763
nor,1977,19.12177
nor,1978,19.72832
nor,1979,19.33831
nor,1980,18.69083
nor,1981,18.58701
nor,1982,18.99833
nor,1983,18.954
nor,1984,18.18589
nor,1985,17.89592
nor,1986,19.01951
nor,1987,19.97748
nor,1988,19.93136
nor,1989,20.02074
nor,1990,20.28419
nor,1991,21.00591
nor,1992,21.95198
nor,1993,21.97358
nor,1994,21.62502
nor,1995,20.96262
nor,1996,20.365
nor,1997,19.97801
nor,1998,21.36621
nor,1999,21.02491
nor,2000,18.8867
nor,2001,20.0627
nor,2002,21.66953
nor,2003,21.99191
nor,2004,20.8033
nor,2005,19.44209
nor,2006,18.6393
nor,2007,18.72871
nor,2008,18.50665
nor,2009,21.59844
nor,2010,21.34021
nor,2011,20.91881
nor,2012,20.742
nor,2013,21.1096
nor,2014,21.86774
nor,2015,23.23902
nor,2016,24.35865
nor,2017,24.00602
nor,2018,23.2452
nor,2019,24.34993
nor,2020,26.54596
npl,1975,7.58554
npl,1976,7.43935
npl,1977,7.29167
npl,1978,7.4549
npl,1979,8.50326
npl,1980,6.70207
npl,1981,7.03849
npl,1982,8.51297
npl,1983,10.11848
npl,1984,9.25108
npl,1985,9.38265
npl,1986,9.08944
npl,1987,9.0771
npl,1988,8.96549
npl,1989,10.02252
npl,1990,8.66307
npl,1991,8.95389
npl,1992,7.79756
npl,1993,8.48123
npl,1994,8.0227
npl,1995,9.24695
npl,1996,9.24741
npl,1997,8.90761
npl,1998,9.3121
npl,1999,8.92567
npl,2000,8.94995
npl,2001,8.10498
npl,2002,8.39843
npl,2003,8.66504
npl,2004,8.64408
npl,2005,8.89921
npl,2006,8.68298
npl,2007,9.19848
npl,2008,9.88932
npl,2009,10.77912
npl,2010,9.99259
npl,2011,8.40044
npl,2012,7.89639
npl,2013,7.53434
npl,2014,8.00114
npl,2015,8.812
npl,2016,7.92602
npl,2017,8.51854
npl,2018,8.06154
npl,2019,8.1171
npl,2020,9.00751
nzl,1971,14.77753
nzl,1972,14.74848
nzl,1973,14.49842
nzl,1974,16.32047
nzl,1975,17.43063
nzl,1976,16.28473
nzl,1977,17.46468
nzl,1978,18.7366
nzl,1979,18.45767
nzl,1980,19.55078
nzl,1981,19.18985
nzl,1982,19.13316
nzl,1983,18.27841
nzl,1984,17.66902
nzl,1985,17.86358
nzl,1986,17.72471
nzl,1987,17.54461
nzl,1988,17.59271
nzl,1989,17.8017
nzl,1990,18.44681
nzl,1991,18.69496
nzl,1992,18.85492
nzl,1993,17.73219
nzl,1994,16.7936
nzl,1995,16.8014
nzl,1996,16.63287
nzl,1997,16.83442
nzl,1998,17.54723
nzl,1999,17.27649
nzl,2000,17.09043
nzl,2001,16.89741
nzl,2002,16.75975
nzl,2003,16.80738
nzl,2004,17.06986
nzl,2005,17.94743
nzl,2006,18.3612
nzl,2007,18.42848
nzl,2008,19.78712
nzl,2009,19.77952
nzl,2010,19.70129
nzl,2011,19.58174
nzl,2012,19.38167
nzl,2013,18.74197
nzl,2014,18.77323
nzl,2015,18.49651
nzl,2016,18.13633
nzl,2017,17.88446
nzl,2018,18.1106
nzl,2019,18.74749
nzl,2020,20.0983
omn,1967,4.38144
omn,1968,4.82846
omn,1969,5.1
omn,1970,12.82772
omn,1971,20.78337
omn,1972,29.61648
omn,1973,37.19008
omn,1974,34.68777
omn,1975,31.6211
omn,1976,27.24189
omn,1977,28.35868
omn,1978,28.76915
omn,1979,27.50679
omn,1980,25.00847
omn,1981,24.59617
omn,1982,26.10561
omn,1983,26.56302
omn,1984,26.51876
omn,1985,27.14489
omn,1986,33.20584
omn,1987,30.42218
omn,1988,29.64801
omn,1989,27.07293
omn,1990,22.29023
omn,1991,25.11991
omn,1992,24.40607
omn,1993,25.38643
omn,1994,24.91925
omn,1995,25.08229
omn,1996,23.67963
omn,1997,23.23672
omn,1998,26.48979
omn,1999,24.13317
omn,2000,21.48273
omn,2001,23.15759
omn,2002,23.65238
omn,2003,22.24613
omn,2004,22.4208
omn,2005,20.79023
omn,2006,18.62922
omn,2007,18.81046
omn,2008,14.16172
omn,2009,19.35521
omn,2010,16.37458
omn,2011,15.81828
omn,2012,17.14467
omn,2013,18.89712
omn,2014,21.61559
omn,2015,24.63827
omn,2016,26.1249
omn,2017,24.52862
omn,2018,21.55866
omn,2019,23.1085
omn,2020,27.76035
pak,1960,10.26661
pak,1961,9.79452
pak,1962,10.09501
pak,1963,10.31652
pak,1964,11.22408
pak,1965,10.89782
pak,1966,14.67482
pak,1967,11.34586
pak,1968,10.54418
pak,1969,10.53472
pak,1970,10.14848
pak,1971,10.37585
pak,1972,11.84863
pak,1973,11.44432
pak,1974,9.69217
pak,1975,10.74805
pak,1976,11.00227
pak,1977,11.16142
pak,1978,10.84079
pak,1979,10.4348
pak,1980,10.05
pak,1981,10.16406
pak,1982,10.34122
pak,1983,11.41808
pak,1984,12.08689
pak,1985,12.09894
pak,1986,12.7615
pak,1987,13.53447
pak,1988,15.51017
pak,1989,16.78491
pak,1990,15.13676
pak,1991,14.26367
pak,1992,12.84208
pak,1993,13.01999
pak,1994,12.021
pak,1995,11.74352
pak,1996,12.6451
pak,1997,11.89357
pak,1998,11.26411
pak,1999,10.3601
pak,2000,8.08612
pak,2001,7.34671
pak,2002,8.18407
pak,2003,8.27839
pak,2004,7.76209
pak,2005,7.46109
pak,2006,10.43627
pak,2007,9.87399
pak,2008,9.74969
pak,2009,10.51886
pak,2010,10.31623
pak,2011,9.73615
pak,2012,10.48875
pak,2013,11.00312
pak,2014,10.763
pak,2015,10.97253
pak,2016,11.3082
pak,2017,11.27425
pak,2018,11.71362
pak,2019,11.70248
pak,2020,12.79936
pan,1960,10.44129
pan,1961,9.94163
pan,1962,10.25081
pan,1963,11.10166
pan,1964,10.06118
pan,1965,10.15608
pan,1966,11.16236
pan,1967,11.8616
pan,1968,11.78874
pan,1969,11.57358
pan,1970,13.25956
pan,1971,13.90849
pan,1972,15.92033
pan,1973,15.37111
pan,1974,16.08736
pan,1975,17.06385
pan,1976,17.54706
pan,1977,17.70167
pan,1978,17.50605
pan,1979,18.00889
pan,1980,16.78891
pan,1981,16.24668
pan,1982,18.25117
pan,1983,17.79623
pan,1984,18.8686
pan,1985,18.66203
pan,1986,19.58122
pan,1987,21.0116
pan,1988,19.94952
pan,1989,18.41913
pan,1990,17.27732
pan,1991,16.7413
pan,1992,15.16649
pan,1993,14.44586
pan,1994,14.1206
pan,1995,14.40789
pan,1996,14.29526
pan,1997,13.25715
pan,1998,13.4515
pan,1999,13.81275
pan,2000,13.98712
pan,2001,14.78227
pan,2002,15.71867
pan,2003,14.81471
pan,2004,14.43032
pan,2005,13.94465
pan,2006,13.09679
pan,2007,12.4662
pan,2008,12.07272
pan,2009,11.94875
pan,2010,12.61265
pan,2011,11.86408
pan,2012,10.85562
pan,2013,10.71272
pan,2014,10.04137
pan,2015,10.28549
pan,2016,10.97143
pan,2017,11.41959
pan,2018,11.54482
pan,2019,11.9059
pan,2020,16.88554
per,1960,7.62346
per,1961,8.56369
per,1962,8.6131
per,1963,8.95612
per,1964,9.80227
per,1965,10.11036
per,1966,10.07051
per,1967,9.92696
per,1968,9.73032
per,1969,9.37666
per,1970,11.8904
per,1971,12.0945
per,1972,12.79419
per,1973,12.57396
per,1974,11.18732
per,1975,12.02589
per,1976,11.86279
per,1977,13.70401
per,1978,10.86483
per,1979,8.38733
per,1980,13.36153
per,1981,13.12561
per,1982,13.81293
per,1983,13.45176
per,1984,11.79979
per,1985,11.72289
per,1986,12.43093
per,1987,12.20476
per,1988,8.50776
per,1989,8.58436
per,1990,7.27375
per,1991,7.61217
per,1992,7.85956
per,1993,7.98564
per,1994,8.79701
per,1995,9.87835
per,1996,10.35942
per,1997,10.23853
per,1998,10.98127
per,1999,11.54899
per,2000,11.45063
per,2001,11.71717
per,2002,11.16503
per,2003,11.51872
per,2004,11.25628
per,2005,11.44451
per,2006,10.9167
per,2007,10.45503
per,2008,10.37086
per,2009,11.46636
per,2010,10.52584
per,2011,10.36235
per,2012,10.87121
per,2013,11.50093
per,2014,12.40209
per,2015,12.96557
per,2016,13.16369
per,2017,13.21228
per,2018,13.07877
per,2019,13.23924
per,2020,16.0028
phl,1981,8.29236
phl,1982,8.60032
phl,1983,7.77809
phl,1984,6.75011
phl,1985,7.4009
phl,1986,7.73934
phl,1987,8.11069
phl,1988,8.72097
phl,1989,9.12894
phl,1990,9.61422
phl,1991,9.53484
phl,1992,9.24895
phl,1993,9.62674
phl,1994,10.30192
phl,1995,10.88855
phl,1996,11.40879
phl,1997,12.61256
phl,1998,12.87145
phl,1999,11.84151
phl,2000,11.06269
phl,2001,10.74175
phl,2002,10.27004
phl,2003,9.93121
phl,2004,9.14092
phl,2005,8.86519
phl,2006,9.0669
phl,2007,9.23158
phl,2008,8.81443
phl,2009,9.8266
phl,2010,9.7204
phl,2011,9.71363
phl,2012,10.79215
phl,2013,10.81696
phl,2014,10.56117
phl,2015,10.91164
phl,2016,11.25797
phl,2017,11.32337
phl,2018,12.04278
phl,2019,12.46775
phl,2020,15.27871
png,1961,28.17932
png,1962,28.94511
png,1963,31.12825
png,1964,32.75862
png,1965,34.16856
png,1966,35.77771
png,1967,34.88843
png,1968,33.54108
png,1969,31.93825
png,1970,30.08327
png,1971,30.79231
png,1972,30.34446
png,1973,27.23297
png,1974,29.25758
png,1975,33.55206
png,1976,30.26031
png,1977,26.00692
png,1978,25.58476
png,1979,22.74898
png,1980,24.07353
png,1981,27.02831
png,1982,26.76081
png,1983,23.29523
png,1984,23.25064
png,1985,23.48087
png,1986,22.97944
png,1987,22.4118
png,1988,20.91101
png,1989,24.45743
png,1990,24.83258
png,1991,23.64932
png,1992,23.78641
png,1993,24.64096
png,1994,18.60757
png,1995,17.08072
png,1996,19.90783
png,1997,19.27125
png,1998,18.05986
png,1999,16.94936
png,2000,16.56809
png,2001,16.23696
png,2002,15.33728
png,2003,15.25598
png,2004,15.31432
pol,1995,18.89179
pol,1996,18.5102
pol,1997,18.08864
pol,1998,17.70128
pol,1999,17.87689
pol,2000,18.07082
pol,2001,18.65618
pol,2002,18.63696
pol,2003,18.92116
pol,2004,18.31944
pol,2005,18.33372
pol,2006,18.53603
pol,2007,18.19381
pol,2008,18.67606
pol,2009,18.75272
pol,2010,19.17511
pol,2011,18.14188
pol,2012,18.07826
pol,2013,18.32663
pol,2014,18.31498
pol,2015,18.06845
pol,2016,17.91824
pol,2017,17.68428
pol,2018,17.73468
pol,2019,18.01645
pol,2020,19.19833
pri,1960,12.88492
pri,1963,13.41275
pri,1964,13.84945
pri,1965,13.60403
pri,1966,13.53099
pri,1967,14.35163
pri,1968,15.17112
pri,1969,15.0649
pri,1970,15.92945
pri,1971,16.18262
pri,1972,16.44046
pri,1973,17.58397
pri,1974,17.25094
pri,1975,19.68579
pri,1976,17.98385
pri,1977,17.44443
pri,1978,16.72548
pri,1979,16.12
pri,1980,15.80482
pri,1981,15.69972
pri,1982,14.43314
pri,1983,14.85651
pri,1984,15.06894
pri,1985,15.10754
pri,1986,14.69879
pri,1987,14.30962
pri,1988,13.94045
pri,1989,14.12724
pri,1990,14.47886
pri,1991,14.37326
pri,1992,13.87566
pri,1993,13.77861
pri,1994,13.4979
pri,1995,13.94226
pri,1996,14.3212
pri,1997,14.34587
pri,1998,13.12511
pri,1999,12.9754
pri,2000,11.71668
pri,2001,11.15762
pri,2002,11.66672
pri,2003,11.67152
pri,2004,11.33041
pri,2005,11.99488
pri,2006,11.83554
pri,2007,11.74254
pri,2008,11.23257
pri,2009,11.51801
pri,2010,11.02029
pri,2011,10.46978
pri,2012,10.62829
pri,2013,10.33616
pri,2014,10.76921
pri,2015,8.80315
pri,2016,8.24609
pri,2017,8.75582
pri,2018,7.9788
pri,2019,8.01423
pri,2020,7.63325
prt,1970,12.0335
prt,1971,11.76973
prt,1972,11.63949
prt,1973,11.14303
prt,1974,12.27355
prt,1975,13.0273
prt,1976,11.95193
prt,1977,12.21453
prt,1978,12.12215
prt,1979,12.05231
prt,1980,12.65094
prt,1981,13.0946
prt,1982,12.98708
prt,1983,13.16986
prt,1984,13.07494
prt,1985,13.5048
prt,1986,13.36339
prt,1987,13.19435
prt,1988,13.70074
prt,1989,14.41345
prt,1990,15.19399
prt,1991,16.86984
prt,1992,16.89834
prt,1993,17.48465
prt,1994,17.5419
prt,1995,17.46183
prt,1996,17.67851
prt,1997,17.59863
prt,1998,17.83295
prt,1999,18.02871
prt,2000,18.866
prt,2001,19.24967
prt,2002,19.55209
prt,2003,20.1064
prt,2004,20.42362
prt,2005,20.98515
prt,2006,20.32076
prt,2007,19.60687
prt,2008,19.76905
prt,2009,21.30587
prt,2010,20.59315
prt,2011,19.70535
prt,2012,18.33549
prt,2013,18.8481
prt,2014,18.39846
prt,2015,17.85068
prt,2016,17.58788
prt,2017,17.18474
prt,2018,16.97713
prt,2019,16.99728
prt,2020,19.14625
pry,1962,7.04982
pry,1963,6.94617
pry,1964,6.81023
pry,1965,6.78809
pry,1966,7.82426
pry,1967,7.78388
pry,1968,8.31902
pry,1969,9.03229
pry,1970,9.00682
pry,1971,8.48978
pry,1972,8.01763
pry,1973,6.51323
pry,1974,5.49171
pry,1975,6.28653
pry,1976,6.26574
pry,1977,6.20344
pry,1978,6.6658
pry,1979,5.73965
pry,1980,6.19706
pry,1981,6.86126
pry,1982,7.09215
pry,1983,7.23912
pry,1984,6.67719
pry,1985,6.67831
pry,1986,6.83555
pry,1987,7.339
pry,1988,6.27917
pry,1989,6.47519
pry,1990,6.16495
pry,1991,6.63962
pry,1992,8.03321
pry,1993,8.67001
pry,1994,8.88326
pry,1995,8.87136
pry,1996,9.62622
pry,1997,10.18396
pry,1998,10.29084
pry,1999,9.89065
pry,2000,10.40507
pry,2001,9.48114
pry,2002,8.39686
pry,2003,7.93637
pry,2004,7.58724
pry,2005,8.11892
pry,2006,8.30448
pry,2007,7.67142
pry,2008,7.43007
pry,2009,9.13708
pry,2010,9.06138
pry,2011,10.06062
pry,2012,11.72545
pry,2013,11.29975
pry,2014,11.54885
pry,2015,11.80318
pry,2016,11.36299
pry,2017,11.10768
pry,2018,11.52023
pry,2019,11.95207
pry,2020,12.54078
pse,1994,18.06703
pse,1995,18.41111
pse,1996,21.81781
pse,1997,22.14745
pse,1998,22.29952
pse,1999,23.4337
pse,2000,25.47524
pse,2001,27.88421
pse,2002,27.72372
pse,2003,22.83266
pse,2004,26.99268
pse,2005,27.0246
pse,2006,26.16158
pse,2007,28.20641
pse,2008,25.07113
pse,2009,28.97337
pse,2010,25.83071
pse,2011,25.8562
pse,2012,25.61269
pse,2013,25.0209
pse,2014,25.18424
pse,2015,25.01002
pse,2016,23.53266
pse,2017,20.75087
pse,2018,21.99108
pse,2019,20.66011
pse,2020,23.43377
pyf,1991,19.1265
pyf,1992,18.10999
pyf,1993,18.44183
pyf,1994,19.1346
pyf,1995,19.96171
pyf,1996,20.33418
pyf,1997,20.36481
pyf,1998,22.01039
pyf,1999,22.42376
pyf,2000,20.28034
pyf,2019,30.55201
qat,1994,34.45963
qat,1995,31.8547
qat,1996,33.01189
qat,1997,29.75392
qat,1998,31.5805
qat,1999,25.6545
qat,2000,19.66866
qat,2001,18.62625
qat,2002,16.71727
qat,2003,15.40572
qat,2004,13.06704
qat,2005,14.29567
qat,2006,14.71768
qat,2007,12.40384
qat,2008,10.17582
qat,2009,15.6332
qat,2010,13.9839
qat,2011,11.0391
qat,2012,12.24837
qat,2013,14.55574
qat,2014,15.46715
qat,2015,20.22728
qat,2016,19.54373
qat,2017,17.61143
qat,2018,16.28099
qat,2019,18.46359
qat,2020,21.95535
rou,1990,13.32323
rou,1991,15.15042
