geo,time,en_urb_lcty_ur_zs
lby,2002,24.44151
lby,2003,24.17639
lby,2004,23.91608
lby,2005,23.66571
lby,2006,23.42086
lby,2007,23.18193
lby,2008,22.96229
lby,2009,22.77858
lby,2010,22.63919
lby,2011,22.55042
lby,2012,22.50167
lby,2013,22.46471
lby,2014,22.40116
lby,2015,22.28593
lby,2016,22.11075
lby,2017,21.88905
lby,2018,21.64147
lby,2019,21.30673
lby,2020,21.01331
lby,2021,20.75568
lka,1960,29.88964
lka,1961,29.42244
lka,1962,28.97242
lka,1963,28.53109
lka,1964,28.02995
lka,1965,27.53166
lka,1966,27.03548
lka,1967,26.54771
lka,1968,26.07672
lka,1969,25.6337
lka,1970,25.2256
lka,1971,24.85199
lka,1972,24.38875
lka,1973,23.90605
lka,1974,23.44198
lka,1975,22.98869
lka,1976,22.54534
lka,1977,22.114
lka,1978,21.69837
lka,1979,21.30412
lka,1980,20.93545
lka,1981,20.63055
lka,1982,20.44068
lka,1983,20.26335
lka,1984,20.09013
lka,1985,19.91832
lka,1986,19.74625
lka,1987,19.57562
lka,1988,19.4125
lka,1989,19.25956
lka,1990,19.12291
lka,1991,18.99909
lka,1992,18.88936
lka,1993,18.79515
lka,1994,18.72361
lka,1995,18.67464
lka,1996,18.65258
lka,1997,18.65114
lka,1998,18.66136
lka,1999,18.66607
lka,2000,18.65693
lka,2001,18.6277
lka,2002,18.26619
lka,2003,17.88761
lka,2004,17.51641
lka,2005,17.16034
lka,2006,16.81721
lka,2007,16.48693
lka,2008,16.1662
lka,2009,15.85497
lka,2010,15.55207
lka,2011,15.25594
lka,2012,15.14812
lka,2013,15.18815
lka,2014,15.1902
lka,2015,15.17931
lka,2016,15.12638
lka,2017,15.05523
lka,2018,14.98148
lka,2019,14.95915
lka,2020,14.93368
lka,2021,14.91209
ltu,1960,22.77347
ltu,1961,22.72122
ltu,1962,22.72576
ltu,1963,22.777
ltu,1964,22.83629
ltu,1965,22.90814
ltu,1966,22.99098
ltu,1967,23.08892
ltu,1968,23.21537
ltu,1969,23.39874
ltu,1970,23.56703
ltu,1971,23.52916
ltu,1972,23.44318
ltu,1973,23.40195
ltu,1974,23.38674
ltu,1975,23.40055
ltu,1976,23.43547
ltu,1977,23.4906
ltu,1978,23.57471
ltu,1979,23.64578
ltu,1980,23.65925
ltu,1981,23.64927
ltu,1982,23.61534
ltu,1983,23.56362
ltu,1984,23.51279
ltu,1985,23.46072
ltu,1986,23.39002
ltu,1987,23.30768
ltu,1988,23.22622
ltu,1989,23.08904
ltu,1990,22.90864
ltu,1991,22.775
ltu,1992,22.70486
ltu,1993,22.7185
ltu,1994,22.78172
ltu,1995,22.86275
ltu,1996,22.94179
ltu,1997,23.01592
ltu,1998,23.0874
ltu,1999,23.15566
ltu,2000,23.22256
ltu,2001,23.32947
ltu,2002,23.46991
ltu,2003,23.61348
ltu,2004,23.83181
ltu,2005,24.14521
ltu,2006,24.42481
ltu,2007,24.6069
ltu,2008,24.75078
ltu,2009,24.94485
ltu,2010,25.41964
ltu,2011,25.9739
ltu,2012,26.35517
ltu,2013,26.65434
ltu,2014,26.91619
ltu,2015,27.20266
ltu,2016,27.57751
ltu,2017,27.98733
ltu,2018,28.27211
ltu,2019,28.35305
ltu,2020,28.33589
ltu,2021,28.60053
lva,1960,53.2746
lva,1961,52.7401
lva,1962,52.30214
lva,1963,51.87987
lva,1964,51.4754
lva,1965,51.19435
lva,1966,51.11252
lva,1967,51.03113
lva,1968,50.87047
lva,1969,50.78768
lva,1970,50.79832
lva,1971,50.68153
lva,1972,50.4675
lva,1973,50.24864
lva,1974,50.01929
lva,1975,49.85426
lva,1976,49.78447
lva,1977,49.74137
lva,1978,49.73435
lva,1979,49.78577
lva,1980,49.83154
lva,1981,49.88647
lva,1982,49.91255
lva,1983,49.87709
lva,1984,49.82409
lva,1985,49.75965
lva,1986,49.65827
lva,1987,49.4948
lva,1988,49.33492
lva,1989,49.26387
lva,1990,49.06216
lva,1991,48.80121
lva,1992,48.70341
lva,1993,48.59264
lva,1994,48.56888
lva,1995,48.28795
lva,1996,48.02775
lva,1997,47.47372
lva,1998,47.36283
lva,1999,47.29851
lva,2000,47.2668
lva,2001,47.31507
lva,2002,47.28942
lva,2003,47.13683
lva,2004,46.93862
lva,2005,46.73811
lva,2006,46.55265
lva,2007,46.34433
lva,2008,46.24382
lva,2009,46.39161
lva,2010,46.70724
lva,2011,47.04486
lva,2012,47.39655
lva,2013,47.67075
lva,2014,47.88491
lva,2015,48.04017
lva,2016,48.23238
lva,2017,48.40336
lva,2018,48.51369
lva,2019,48.54448
lva,2020,48.57859
lva,2021,48.73936
mac,1960,100
mac,1961,99.99938
mac,1962,100
mac,1963,100
mac,1964,100
mac,1965,100
mac,1966,100
mac,1967,100
mac,1968,100
mac,1969,100
mac,1970,100
mac,1971,99.99752
mac,1972,99.99835
mac,1973,100
mac,1974,99.99791
mac,1975,99.99915
mac,1976,100
mac,1977,100
mac,1978,100
mac,1979,100
mac,1980,100
mac,1981,100
mac,1982,100
mac,1983,100
mac,1984,100
mac,1985,100
mac,1986,100
mac,1987,100
mac,1988,100
mac,1989,100
mac,1990,100
mac,1991,100
mac,1992,100
mac,1993,100
mac,1994,100
mac,1995,100
mac,1996,100
mac,1997,100
mac,1998,100
mac,1999,100
mac,2000,100
mac,2001,100
mac,2002,100
mac,2003,99.99783
mac,2004,99.96883
mac,2005,99.93704
mac,2006,99.90199
mac,2007,99.86502
mac,2008,99.82843
mac,2009,99.79331
mac,2010,99.76849
mac,2011,99.74693
mac,2012,99.733
mac,2013,99.73552
mac,2014,99.75788
mac,2015,99.80883
mac,2016,99.89279
mac,2017,99.99823
mac,2018,100
mac,2019,100
mac,2020,100
mac,2021,100
mar,1960,26.71233
mar,1961,26.63399
mar,1962,26.58069
mar,1963,26.55465
mar,1964,26.56195
mar,1965,26.60373
mar,1966,26.68073
mar,1967,26.7899
mar,1968,26.92969
mar,1969,27.09109
mar,1970,27.27502
mar,1971,27.47946
mar,1972,27.30028
mar,1973,27.10713
mar,1974,26.91278
mar,1975,26.70939
mar,1976,26.49699
mar,1977,26.27703
mar,1978,26.05313
mar,1979,25.82652
mar,1980,25.60196
mar,1981,25.37695
mar,1982,25.15677
mar,1983,24.73104
mar,1984,24.28969
mar,1985,23.88555
mar,1986,23.52034
mar,1987,23.18979
mar,1988,22.88789
mar,1989,22.60663
mar,1990,22.34159
mar,1991,22.09052
mar,1992,21.85594
mar,1993,21.64064
mar,1994,21.44997
mar,1995,21.23692
mar,1996,21.03727
mar,1997,20.8583
mar,1998,20.6969
mar,1999,20.54825
mar,2000,20.41003
mar,2001,20.27989
mar,2002,20.15679
mar,2003,20.03824
mar,2004,19.92107
mar,2005,19.68148
mar,2006,19.4191
mar,2007,19.15897
mar,2008,18.89918
mar,2009,18.63675
mar,2010,18.37022
mar,2011,18.09977
mar,2012,17.82737
mar,2013,17.55732
mar,2014,17.29562
mar,2015,17.04609
mar,2016,16.8093
mar,2017,16.5844
mar,2018,16.3705
mar,2019,16.17449
mar,2020,16.00151
mar,2021,15.85615
mda,1960,46.642
mda,1961,46.12144
mda,1962,45.68274
mda,1963,45.33663
mda,1964,45.06358
mda,1965,44.86999
mda,1966,44.75687
mda,1967,44.71956
mda,1968,44.75767
mda,1969,44.82005
mda,1970,44.89739
mda,1971,44.96889
mda,1972,45.05004
mda,1973,45.16593
mda,1974,45.33316
mda,1975,45.59282
mda,1976,45.91708
mda,1977,46.33042
mda,1978,46.78228
mda,1979,47.07197
mda,1980,47.11394
mda,1981,47.1285
mda,1982,47.13089
mda,1983,47.13669
mda,1984,47.15873
mda,1985,47.22191
mda,1986,47.32763
mda,1987,47.46211
mda,1988,47.66375
mda,1989,47.57389
mda,1990,47.12963
mda,1991,46.77769
mda,1992,46.50454
mda,1993,46.32149
mda,1994,46.21403
mda,1995,46.15534
mda,1996,46.0033
mda,1997,46.24065
mda,1998,46.32947
mda,1999,46.47528
mda,2000,46.64735
mda,2001,46.83129
mda,2002,47.02298
mda,2003,47.24305
mda,2004,47.45031
mda,2005,47.34298
mda,2006,47.0091
mda,2007,46.65607
mda,2008,46.28585
mda,2009,45.89055
mda,2010,45.48594
mda,2011,45.06599
mda,2012,44.62935
mda,2013,44.20424
mda,2014,43.79761
mda,2015,43.68561
mda,2016,43.7034
mda,2017,43.93376
mda,2018,44.15016
mda,2019,44.29348
mda,2020,44.44328
mda,2021,43.98799
mdg,1960,46.45451
mdg,1961,45.48377
mdg,1962,44.52582
mdg,1963,43.57585
mdg,1964,42.64161
mdg,1965,41.7211
mdg,1966,40.8789
mdg,1967,40.44428
mdg,1968,40.00218
mdg,1969,39.55707
mdg,1970,39.10655
mdg,1971,38.46601
mdg,1972,38.03011
mdg,1973,37.59424
mdg,1974,37.16313
mdg,1975,36.75549
mdg,1976,36.58658
mdg,1977,36.41501
mdg,1978,36.2469
mdg,1979,36.08303
mdg,1980,35.92305
mdg,1981,35.76266
mdg,1982,35.60804
mdg,1983,35.46028
mdg,1984,35.32597
mdg,1985,35.20123
mdg,1986,35.09027
mdg,1987,34.9908
mdg,1988,34.89444
mdg,1989,34.79477
mdg,1990,34.68647
mdg,1991,34.5725
mdg,1992,34.45514
mdg,1993,34.32733
mdg,1994,33.99875
mdg,1995,33.64227
mdg,1996,33.27826
mdg,1997,32.90756
mdg,1998,32.53985
mdg,1999,32.18127
mdg,2000,31.83923
mdg,2001,31.50963
mdg,2002,31.07581
mdg,2003,30.66013
mdg,2004,30.26191
mdg,2005,29.53919
mdg,2006,29.5809
mdg,2007,29.64238
mdg,2008,29.71963
mdg,2009,29.81109
mdg,2010,29.92071
mdg,2011,30.04732
mdg,2012,30.19223
mdg,2013,30.34773
mdg,2014,30.51678
mdg,2015,30.69734
mdg,2016,30.8904
mdg,2017,31.09535
mdg,2018,31.31278
mdg,2019,31.44093
mdg,2020,31.56927
mdg,2021,31.68748
mex,1960,28.58155
mex,1961,28.59788
mex,1962,28.62501
mex,1963,28.66071
mex,1964,28.70535
mex,1965,28.7534
mex,1966,28.81035
mex,1967,28.87805
mex,1968,28.95861
mex,1969,29.04965
mex,1970,29.0568
mex,1971,28.94058
mex,1972,28.84281
mex,1973,28.76398
mex,1974,28.71316
mex,1975,28.69299
mex,1976,28.70557
mex,1977,28.74591
mex,1978,28.81428
mex,1979,28.90601
mex,1980,28.98104
mex,1981,28.58772
mex,1982,28.21831
mex,1983,27.87178
mex,1984,27.55076
mex,1985,27.25339
mex,1986,26.98067
mex,1987,26.73055
mex,1988,26.50154
mex,1989,26.28919
mex,1990,26.09169
mex,1991,25.9041
mex,1992,25.73139
mex,1993,25.57257
mex,1994,25.42998
mex,1995,25.30421
mex,1996,25.2211
mex,1997,25.16379
mex,1998,25.11906
mex,1999,25.08539
mex,2000,24.9757
mex,2001,24.73513
mex,2002,24.50618
mex,2003,24.283
mex,2004,24.05894
mex,2005,23.82984
mex,2006,23.59499
mex,2007,23.35708
mex,2008,23.12065
mex,2009,22.89186
mex,2010,22.68118
mex,2011,22.54238
mex,2012,22.41453
mex,2013,22.29586
mex,2014,22.18688
mex,2015,22.08737
mex,2016,21.82483
mex,2017,21.57449
mex,2018,21.33558
mex,2019,21.11719
mex,2020,20.92675
mex,2021,20.76975
mkd,1960,37.64705
mkd,1961,37.60536
mkd,1962,37.53658
mkd,1963,37.47933
mkd,1964,37.4226
mkd,1965,37.36158
mkd,1966,37.28752
mkd,1967,37.21034
mkd,1968,37.16485
mkd,1969,37.19138
mkd,1970,37.32302
mkd,1971,37.54303
mkd,1972,37.76097
mkd,1973,38.01588
mkd,1974,38.25195
mkd,1975,38.42896
mkd,1976,38.53331
mkd,1977,38.58645
mkd,1978,38.62963
mkd,1979,38.71855
mkd,1980,38.89121
mkd,1981,39.01617
mkd,1982,38.80315
mkd,1983,38.65587
mkd,1984,38.5545
mkd,1985,38.48461
mkd,1986,38.43898
mkd,1987,38.42158
mkd,1988,38.43606
mkd,1989,38.48864
mkd,1990,38.58368
mkd,1991,38.58781
mkd,1992,38.22436
mkd,1993,37.86958
mkd,1994,37.50216
mkd,1995,37.83036
mkd,1996,38.07327
mkd,1997,38.29477
mkd,1998,38.45629
mkd,1999,38.6406
mkd,2000,38.83589
mkd,2001,39.04585
mkd,2002,39.71049
mkd,2003,40.18231
mkd,2004,40.79195
mkd,2005,41.41749
mkd,2006,42.05138
mkd,2007,42.67388
mkd,2008,43.28394
mkd,2009,43.868
mkd,2010,44.42554
mkd,2011,44.98345
mkd,2012,45.54817
mkd,2013,46.08425
mkd,2014,46.59141
mkd,2015,47.09615
mkd,2016,47.59239
mkd,2017,48.07506
mkd,2018,48.54492
mkd,2019,48.78806
mkd,2020,49.11275
mkd,2021,49.31921
mli,1960,22.32113
mli,1961,22.29076
mli,1962,22.35064
mli,1963,22.41043
mli,1964,22.46702
mli,1965,22.51779
mli,1966,22.65843
mli,1967,22.89303
mli,1968,23.11722
mli,1969,24.52574
mli,1970,26.00159
mli,1971,27.53871
mli,1972,29.14523
mli,1973,30.82231
mli,1974,32.59407
mli,1975,34.47276
mli,1976,36.47776
mli,1977,37.43037
mli,1978,37.41405
mli,1979,37.37863
mli,1980,37.31831
mli,1981,37.21794
mli,1982,37.09322
mli,1983,36.97801
mli,1984,36.91943
mli,1985,36.93774
mli,1986,37.0502
mli,1987,37.24721
mli,1988,37.53414
mli,1989,37.75877
mli,1990,37.87416
mli,1991,37.86177
mli,1992,37.74694
mli,1993,37.56684
mli,1994,37.37281
mli,1995,37.19859
mli,1996,37.05124
mli,1997,36.91398
mli,1998,36.80809
mli,1999,36.81576
mli,2000,36.78873
mli,2001,36.72571
mli,2002,36.64009
mli,2003,36.53435
mli,2004,36.4123
mli,2005,36.27696
mli,2006,36.12969
mli,2007,35.97889
mli,2008,35.84208
mli,2009,35.55903
mli,2010,34.80396
mli,2011,34.11965
mli,2012,33.49695
mli,2013,32.91535
mli,2014,32.35985
mli,2015,31.81846
mli,2016,31.28846
mli,2017,30.77379
mli,2018,30.2794
mli,2019,29.82809
mli,2020,29.43887
mli,2021,29.11816
mmr,1960,38.0937
mmr,1961,37.37338
mmr,1962,36.66983
mmr,1963,35.97531
mmr,1964,35.28504
mmr,1965,34.59489
mmr,1966,33.90657
mmr,1967,33.22444
mmr,1968,32.55233
mmr,1969,31.89423
mmr,1970,31.25475
mmr,1971,30.63526
mmr,1972,30.03329
mmr,1973,29.56911
mmr,1974,29.47017
mmr,1975,29.37616
mmr,1976,29.28587
mmr,1977,29.20307
mmr,1978,29.12595
mmr,1979,29.05398
mmr,1980,28.98694
mmr,1981,28.92687
mmr,1982,28.8741
mmr,1983,28.79142
mmr,1984,28.59173
mmr,1985,28.41649
mmr,1986,28.26313
mmr,1987,28.13167
mmr,1988,28.02911
mmr,1989,27.95802
mmr,1990,27.92348
mmr,1991,27.92763
mmr,1992,27.96746
mmr,1993,28.02521
mmr,1994,28.08443
mmr,1995,28.13178
mmr,1996,28.1636
mmr,1997,28.18421
mmr,1998,28.20385
mmr,1999,28.23913
mmr,2000,28.29764
mmr,2001,28.37864
mmr,2002,28.48214
mmr,2003,28.60711
mmr,2004,28.75459
mmr,2005,28.92136
mmr,2006,29.11328
mmr,2007,29.32632
mmr,2008,29.5505
mmr,2009,29.7697
mmr,2010,29.97418
mmr,2011,30.15954
mmr,2012,30.32927
mmr,2013,30.49239
mmr,2014,30.66476
mmr,2015,30.84264
mmr,2016,31.02905
mmr,2017,31.21919
mmr,2018,31.403
mmr,2019,31.44992
mmr,2020,31.46764
mmr,2021,31.45811
mng,1960,52.52377
mng,1961,53.14222
mng,1962,53.77377
mng,1963,53.9347
mng,1964,53.57512
mng,1965,53.2462
mng,1966,52.96014
mng,1967,52.70937
mng,1968,52.47977
mng,1969,52.13383
mng,1970,51.65725
mng,1971,51.17483
mng,1972,50.69879
mng,1973,50.24209
mng,1974,49.82697
mng,1975,49.46224
mng,1976,49.14969
mng,1977,48.87986
mng,1978,48.64533
mng,1979,48.3657
mng,1980,48.0282
mng,1981,47.71428
mng,1982,47.43094
mng,1983,47.15234
mng,1984,46.85237
mng,1985,46.51884
mng,1986,46.14252
mng,1987,45.75101
mng,1988,45.42169
mng,1989,45.44627
mng,1990,45.89397
mng,1991,46.56059
mng,1992,47.42163
mng,1993,48.42731
mng,1994,49.51179
mng,1995,50.61855
mng,1996,51.73163
mng,1997,52.8553
mng,1998,53.9911
mng,1999,55.14139
mng,2000,55.8599
mng,2001,56.5086
mng,2002,57.16463
mng,2003,57.81767
mng,2004,58.46483
mng,2005,59.09465
mng,2006,59.71356
mng,2007,60.31685
mng,2008,60.89514
mng,2009,61.42881
mng,2010,61.91464
mng,2011,62.73453
mng,2012,63.72795
mng,2013,64.69297
mng,2014,65.67487
mng,2015,66.6972
mng,2016,67.77327
mng,2017,68.89667
mng,2018,70.06839
mng,2019,70.23594
mng,2020,70.3916
mng,2021,70.52812
moz,1960,36.72519
moz,1961,37.57903
moz,1962,38.42678
moz,1963,39.28422
moz,1964,40.15429
moz,1965,41.03693
moz,1966,41.94519
moz,1967,42.86915
moz,1968,43.82072
moz,1969,44.78915
moz,1970,45.78294
moz,1971,45.63039
moz,1972,44.53048
moz,1973,43.44788
moz,1974,42.34954
moz,1975,41.23285
moz,1976,40.09949
moz,1977,38.97296
moz,1978,37.88479
moz,1979,36.87397
moz,1980,35.95587
moz,1981,34.02744
moz,1982,32.16394
moz,1983,30.50997
moz,1984,29.09863
moz,1985,27.93368
moz,1986,27.01826
moz,1987,26.29606
moz,1988,25.62993
moz,1989,24.86113
moz,1990,23.8936
moz,1991,23.63548
moz,1992,23.16706
moz,1993,22.5985
moz,1994,22.06401
moz,1995,21.63553
moz,1996,21.32107
moz,1997,21.0841
moz,1998,20.66324
moz,1999,20.22713
moz,2000,19.7716
moz,2001,19.29456
moz,2002,18.81166
moz,2003,18.33343
moz,2004,17.8718
moz,2005,17.4334
moz,2006,17.017
moz,2007,16.61917
moz,2008,15.94605
moz,2009,15.27898
moz,2010,14.63974
moz,2011,14.02822
moz,2012,13.44338
moz,2013,13.24041
moz,2014,13.842
moz,2015,14.46739
moz,2016,15.11896
moz,2017,15.7938
moz,2018,15.40639
moz,2019,15.04439
moz,2020,14.7216
moz,2021,14.44593
mrt,1960,8.98028
mrt,1961,8.62673
mrt,1962,9.11828
mrt,1963,10.60958
mrt,1964,12.3527
mrt,1965,13.95183
mrt,1966,15.34256
mrt,1967,16.87849
mrt,1968,18.58669
mrt,1969,20.47911
mrt,1970,22.58766
mrt,1971,24.9383
mrt,1972,27.5678
mrt,1973,30.49817
mrt,1974,33.78307
mrt,1975,37.46684
mrt,1976,41.60946
mrt,1977,44.06305
mrt,1978,44.47025
mrt,1979,44.92308
mrt,1980,45.42745
mrt,1981,45.97533
mrt,1982,46.58285
mrt,1983,47.25981
mrt,1984,48.02374
mrt,1985,48.87535
mrt,1986,49.83141
mrt,1987,50.8928
mrt,1988,51.83303
mrt,1989,52.07195
mrt,1990,52.32635
mrt,1991,52.58913
mrt,1992,52.86185
mrt,1993,53.13759
mrt,1994,53.42625
mrt,1995,53.72645
mrt,1996,54.03719
mrt,1997,54.34885
mrt,1998,54.65409
mrt,1999,54.9393
mrt,2000,55.19615
mrt,2001,55.05735
mrt,2002,54.7199
mrt,2003,54.37757
mrt,2004,54.04201
mrt,2005,53.71254
mrt,2006,53.4003
mrt,2007,53.1006
mrt,2008,52.81277
mrt,2009,52.53046
mrt,2010,52.25711
mrt,2011,51.99195
mrt,2012,51.74303
mrt,2013,51.51109
mrt,2014,51.31799
mrt,2015,51.17008
mrt,2016,51.07
mrt,2017,51.0138
mrt,2018,51.00455
mrt,2019,51.03623
mrt,2020,51.1031
mrt,2021,51.20313
mwi,1960,31.24296
mwi,1961,33.89623
mwi,1962,36.76935
mwi,1963,39.86667
mwi,1964,43.22227
mwi,1965,46.83396
mwi,1966,50.74512
mwi,1967,50.68205
mwi,1968,50.12756
mwi,1969,49.5664
mwi,1970,49.01658
mwi,1971,48.47979
mwi,1972,47.94599
mwi,1973,47.40428
mwi,1974,46.84599
mwi,1975,46.27116
mwi,1976,45.65991
mwi,1977,45.00307
mwi,1978,44.44039
mwi,1979,43.94788
mwi,1980,43.53079
mwi,1981,43.23806
mwi,1982,43.03212
mwi,1983,42.73455
mwi,1984,42.14046
mwi,1985,41.15483
mwi,1986,39.77023
mwi,1987,38.17885
mwi,1988,36.38656
mwi,1989,34.95305
mwi,1990,34.05193
mwi,1991,33.67783
mwi,1992,33.70587
mwi,1993,33.9521
mwi,1994,34.16479
mwi,1995,34.16497
mwi,1996,33.89827
mwi,1997,33.43941
mwi,1998,32.86776
mwi,1999,32.60588
mwi,2000,32.45815
mwi,2001,32.36385
mwi,2002,32.29653
mwi,2003,32.23385
mwi,2004,32.15243
mwi,2005,32.02996
mwi,2006,31.87324
mwi,2007,31.69066
mwi,2008,31.88411
mwi,2009,32.12121
mwi,2010,32.33757
mwi,2011,32.53218
mwi,2012,32.70721
mwi,2013,32.86352
mwi,2014,33.01085
mwi,2015,33.14627
mwi,2016,33.27872
mwi,2017,33.4007
mwi,2018,33.5069
mwi,2019,33.59156
mwi,2020,33.64712
mwi,2021,33.67472
mys,1960,15.83494
mys,1961,15.39445
mys,1962,14.96119
mys,1963,14.5468
mys,1964,14.16284
mys,1965,13.81531
mys,1966,13.50316
mys,1967,13.22013
mys,1968,12.96053
mys,1969,12.7165
mys,1970,12.48338
mys,1971,12.81352
mys,1972,13.19962
mys,1973,13.59907
mys,1974,14.01155
mys,1975,14.43415
mys,1976,14.86543
mys,1977,15.3033
mys,1978,15.75724
mys,1979,16.23437
mys,1980,16.74538
mys,1981,17.33911
mys,1982,17.96853
mys,1983,18.62109
mys,1984,19.28327
mys,1985,19.93943
mys,1986,20.58912
mys,1987,21.23868
mys,1988,21.90538
mys,1989,22.60687
mys,1990,23.36505
mys,1991,24.18732
mys,1992,24.65403
mys,1993,25.10151
mys,1994,25.57806
mys,1995,26.07525
mys,1996,26.59238
mys,1997,27.13265
mys,1998,27.71315
mys,1999,28.34898
mys,2000,29.05349
mys,2001,28.94402
mys,2002,28.86894
mys,2003,28.82724
mys,2004,28.80691
mys,2005,28.79746
mys,2006,28.79768
mys,2007,28.8113
mys,2008,28.84978
mys,2009,28.92404
mys,2010,29.04559
mys,2011,29.26763
mys,2012,29.53997
mys,2013,29.84471
mys,2014,30.16696
mys,2015,30.49826
mys,2016,30.83529
mys,2017,31.18584
mys,2018,31.55225
mys,2019,31.78776
mys,2020,32.02113
mys,2021,32.24199
nam,1960,31.39441
nam,1961,31.69072
nam,1962,31.98313
nam,1963,32.26703
nam,1964,32.54797
nam,1965,32.82417
nam,1966,33.10673
nam,1967,33.39081
nam,1968,33.66604
nam,1969,33.90369
nam,1970,34.0661
nam,1971,33.97272
nam,1972,33.84365
nam,1973,33.72006
nam,1974,33.65489
nam,1975,33.6753
nam,1976,33.78748
nam,1977,33.96299
nam,1978,34.18421
nam,1979,34.41605
nam,1980,34.63295
nam,1981,34.83829
nam,1982,35.16578
nam,1983,35.46672
nam,1984,35.66475
nam,1985,35.73079
nam,1986,35.66105
nam,1987,35.49264
nam,1988,35.2973
nam,1989,35.15794
nam,1990,35.12944
nam,1991,35.2199
nam,1992,35.41805
nam,1993,35.70074
nam,1994,36.04509
nam,1995,36.43276
nam,1996,36.86002
nam,1997,37.3285
nam,1998,37.84813
nam,1999,38.42512
nam,2000,39.06207
nam,2001,39.44862
nam,2002,39.0669
nam,2003,38.64503
nam,2004,38.23016
nam,2005,37.80456
nam,2006,37.36298
nam,2007,36.91171
nam,2008,36.46279
nam,2009,36.03275
nam,2010,35.63028
nam,2011,35.25982
nam,2012,34.89338
nam,2013,34.54585
nam,2014,34.20831
nam,2015,33.87729
nam,2016,33.5632
nam,2017,33.27113
nam,2018,33.00425
nam,2019,32.78055
nam,2020,32.61222
nam,2021,32.5124
ner,1960,29.31456
ner,1961,30.50488
ner,1962,31.73753
ner,1963,31.81694
ner,1964,31.90124
ner,1965,31.99256
ner,1966,32.09773
ner,1967,32.19601
ner,1968,32.31031
ner,1969,32.43379
ner,1970,32.57375
ner,1971,32.73052
ner,1972,32.90325
ner,1973,33.08198
ner,1974,33.26864
ner,1975,33.45883
ner,1976,33.64882
ner,1977,33.84011
ner,1978,33.95983
ner,1979,34.03026
ner,1980,34.11063
ner,1981,34.19039
ner,1982,34.27597
ner,1983,34.35991
ner,1984,34.44661
ner,1985,34.53048
ner,1986,34.61575
ner,1987,34.69673
ner,1988,34.80294
ner,1989,35.1771
ner,1990,35.52788
ner,1991,35.84391
ner,1992,36.13747
ner,1993,36.40206
ner,1994,36.65418
ner,1995,36.89404
ner,1996,37.12737
ner,1997,37.34606
ner,1998,37.55517
ner,1999,37.75472
ner,2000,37.94717
ner,2001,38.07602
ner,2002,37.83959
ner,2003,37.59341
ner,2004,37.34265
ner,2005,37.08572
ner,2006,36.82465
ner,2007,36.5601
ner,2008,36.29322
ner,2009,36.01185
ner,2010,35.72185
ner,2011,35.42493
ner,2012,35.12195
ner,2013,34.81567
ner,2014,34.48417
ner,2015,34.12636
ner,2016,33.74995
ner,2017,33.34743
ner,2018,32.92739
ner,2019,32.50483
ner,2020,32.09883
ner,2021,31.72684
nga,1960,10.96084
nga,1961,11.66884
nga,1962,12.41934
nga,1963,13.21291
nga,1964,13.57398
nga,1965,13.68548
nga,1966,13.79654
nga,1967,13.90687
nga,1968,14.01532
nga,1969,14.11865
nga,1970,14.21713
nga,1971,14.20039
nga,1972,14.43559
nga,1973,14.66355
nga,1974,14.87813
nga,1975,15.07568
nga,1976,15.2537
nga,1977,15.41498
nga,1978,15.57489
nga,1979,15.74839
nga,1980,15.94563
nga,1981,15.99435
nga,1982,16.06592
nga,1983,16.15358
nga,1984,16.24787
nga,1985,16.34103
nga,1986,16.43407
nga,1987,16.52857
nga,1988,16.62941
nga,1989,16.73755
nga,1990,16.85864
nga,1991,17.19249
nga,1992,17.30821
nga,1993,17.27096
nga,1994,17.23879
nga,1995,17.20903
nga,1996,17.18167
nga,1997,17.15581
nga,1998,17.13268
nga,1999,17.11037
nga,2000,17.08938
nga,2001,16.92907
nga,2002,16.77397
nga,2003,16.62246
nga,2004,16.47456
nga,2005,16.32764
nga,2006,16.15008
nga,2007,15.88994
nga,2008,15.63649
nga,2009,15.38954
nga,2010,15.15033
nga,2011,14.92218
nga,2012,14.70547
nga,2013,14.49922
nga,2014,14.30574
nga,2015,14.12446
nga,2016,13.95586
nga,2017,13.79869
nga,2018,13.65304
nga,2019,13.52401
nga,2020,13.41506
nga,2021,13.32865
nic,1960,28.29688
nic,1961,28.76342
nic,1962,29.25454
nic,1963,29.73037
nic,1964,30.062
nic,1965,30.4062
nic,1966,30.76818
nic,1967,31.14672
nic,1968,31.54187
nic,1969,31.94386
nic,1970,32.35721
nic,1971,32.67828
nic,1972,32.58776
nic,1973,32.49285
nic,1974,32.39746
nic,1975,32.30256
nic,1976,32.20998
nic,1977,32.11963
nic,1978,32.04267
nic,1979,31.98339
nic,1980,31.94883
nic,1981,31.93469
nic,1982,31.94435
nic,1983,31.98344
nic,1984,32.05874
nic,1985,32.17017
nic,1986,32.32493
nic,1987,32.51827
nic,1988,32.7368
nic,1989,32.95718
nic,1990,33.17251
nic,1991,33.37784
nic,1992,33.58101
nic,1993,33.7926
nic,1994,34.036
nic,1995,34.15556
nic,1996,33.58689
nic,1997,33.06184
nic,1998,32.57695
nic,1999,32.12465
nic,2000,31.70117
nic,2001,31.30344
nic,2002,30.93091
nic,2003,30.57587
nic,2004,30.23091
nic,2005,29.92053
nic,2006,29.99698
nic,2007,30.07337
nic,2008,30.1506
nic,2009,30.22906
nic,2010,29.92342
