geo,time,bx_grt_exta_cd_wd
som,1996,60640000
som,1997,67120000
som,1998,69200000
som,1999,93900000
som,2000,87620000
som,2001,121200000
som,2002,139800000
som,2003,157390000
som,2004,193380000
som,2005,232390000
som,2006,379430000
som,2007,387290000
som,2008,755610000
som,2009,649620000
som,2010,477180000
som,2011,1065480000
som,2012,964930000
som,2013,1024870000
som,2014,1056890000
som,2015,900280000
som,2016,1110200000
som,2017,1689570000
som,2018,1516030000
som,2019,1800740000
srb,1994,42210000
srb,1995,58100000
srb,1996,38570000
srb,1997,63500000
srb,1998,79990000
srb,1999,662350000
srb,2000,1000700000
srb,2001,1089060000
srb,2002,1539300000
srb,2003,890770000
srb,2004,694540000
srb,2005,622670000
srb,2006,1217340000
srb,2007,558030000
srb,2008,590920000
srb,2009,414300000
srb,2010,451180000
srb,2011,403600000
srb,2012,359350000
srb,2013,302470000
srb,2014,309010000
srb,2015,231550000
srb,2016,226200000
srb,2017,252730000
srb,2018,336990000
srb,2019,304570000
ssd,2011,352000000
ssd,2012,1067700000
ssd,2013,1262820000
ssd,2014,1859060000
ssd,2015,1562550000
ssd,2016,1474590000
ssd,2017,2022140000
ssd,2018,1525660000
ssd,2019,1837530000
stp,1961,110000
stp,1968,210000
stp,1975,50000
stp,1976,1180000
stp,1977,2040000
stp,1978,2430000
stp,1979,1740000
stp,1980,2670000
stp,1981,2180000
stp,1982,4020000
stp,1983,7810000
stp,1984,8330000
stp,1985,8330000
stp,1986,6620000
stp,1987,9030000
stp,1988,8230000
stp,1989,18180000
stp,1990,26700000
stp,1991,18980000
stp,1992,22880000
stp,1993,19790000
stp,1994,22740000
stp,1995,24550000
stp,1996,17900000
stp,1997,16370000
stp,1998,10930000
stp,1999,9310000
stp,2000,13370000
stp,2001,16870000
stp,2002,14500000
stp,2003,22650000
stp,2004,19970000
stp,2005,22000000
stp,2006,19480000
stp,2007,155110000
stp,2008,40160000
stp,2009,11750000
stp,2010,23010000
stp,2011,43950000
stp,2012,29560000
stp,2013,38140000
stp,2014,33980000
stp,2015,27980000
stp,2016,29720000
stp,2017,29360000
stp,2018,30110000
stp,2019,33990000
sur,1960,3400000
sur,1961,4500000
sur,1962,4000000
sur,1963,6700000
sur,1964,3200000
sur,1965,3650000
sur,1966,40000
sur,1967,0
sur,1968,13330000
sur,1969,13940000
sur,1970,18810000
sur,1971,19590000
sur,1972,15660000
sur,1973,20580000
sur,1974,30710000
sur,1975,34140000
sur,1976,134290000
sur,1977,123300000
sur,1978,103620000
sur,1979,131970000
sur,1980,120640000
sur,1981,92470000
sur,1982,96860000
sur,1983,680000
sur,1984,1380000
sur,1985,6490000
sur,1986,11250000
sur,1987,12500000
sur,1988,15590000
sur,1989,42840000
sur,1990,48660000
sur,1991,19880000
sur,1992,13050000
sur,1993,22220000
sur,1994,28240000
sur,1995,33420000
sur,1996,49090000
sur,1997,44000000
sur,1998,32160000
sur,1999,14460000
sur,2000,31470000
sur,2001,20920000
sur,2002,23940000
sur,2003,22010000
sur,2004,37010000
sur,2005,30590000
sur,2006,54110000
sur,2007,154650000
sur,2008,97170000
sur,2009,146290000
sur,2010,95440000
sur,2011,59870000
sur,2012,14040000
sur,2013,15160000
sur,2014,9660000
sur,2015,12880000
sur,2016,13930000
sur,2017,15970000
sur,2018,17550000
sur,2019,29460000
svk,1990,5250000
svk,1991,27090000
svk,1992,21760000
svk,1993,26850000
svk,1994,60530000
svk,1995,13600000
svk,1996,56870000
svk,1997,32960000
svk,1998,52610000
svk,1999,56950000
svk,2000,63310000
svk,2001,77870000
svk,2002,122350000
svk,2003,120320000
svk,2004,183900000
svn,1993,7140000
svn,1994,24740000
svn,1995,17130000
svn,1996,21040000
svn,1997,32620000
svn,1998,30010000
svn,1999,31070000
svn,2000,28950000
svn,2001,49880000
svn,2002,59770000
svn,2003,56870000
svn,2004,58880000
swz,1960,1290000
swz,1961,3100000
swz,1962,2210000
swz,1963,2650000
swz,1964,6140000
swz,1965,7800000
swz,1966,6370000
swz,1967,6930000
swz,1968,5740000
swz,1969,6920000
swz,1970,3490000
swz,1971,-1510000
swz,1972,3140000
swz,1973,1180000
swz,1974,2640000
swz,1975,4300000
swz,1976,1680000
swz,1977,5010000
swz,1978,8970000
swz,1979,10710000
swz,1980,11760000
swz,1981,9360000
swz,1982,5790000
swz,1983,9260000
swz,1984,11840000
swz,1985,7520000
swz,1986,6500000
swz,1987,17290000
swz,1988,9180000
swz,1989,13590000
swz,1990,20150000
swz,1991,17110000
swz,1992,29190000
swz,1993,21200000
swz,1994,19940000
swz,1995,18850000
swz,1996,18880000
swz,1997,17770000
swz,1998,19780000
swz,1999,11760000
swz,2000,9900000
swz,2001,10970000
swz,2002,7800000
swz,2003,18450000
swz,2004,23530000
swz,2005,38930000
swz,2006,25160000
swz,2007,46160000
swz,2008,66380000
swz,2009,57060000
swz,2010,89750000
swz,2011,116700000
swz,2012,78830000
swz,2013,113150000
swz,2014,80660000
swz,2015,88000000
swz,2016,123860000
swz,2017,132940000
swz,2018,97800000
swz,2019,79440000
syc,1960,1090000
syc,1961,990000
syc,1962,480000
syc,1963,630000
syc,1964,930000
syc,1965,1540000
syc,1966,730000
syc,1967,1700000
syc,1968,1320000
syc,1969,800000
syc,1970,3090000
syc,1971,6040000
syc,1972,7730000
syc,1973,6190000
syc,1974,6680000
syc,1975,5090000
syc,1976,5000000
syc,1977,7560000
syc,1978,9140000
syc,1979,8010000
syc,1980,5660000
syc,1981,5190000
syc,1982,5440000
syc,1983,6490000
syc,1984,7030000
syc,1985,13380000
syc,1986,7980000
syc,1987,6040000
syc,1988,5160000
syc,1989,7040000
syc,1990,11580000
syc,1991,8280000
syc,1992,9080000
syc,1993,11480000
syc,1994,7480000
syc,1995,7560000
syc,1996,7570000
syc,1997,5560000
syc,1998,8270000
syc,1999,7540000
syc,2000,11510000
syc,2001,9530000
syc,2002,4380000
syc,2003,2780000
syc,2004,4760000
syc,2005,6870000
syc,2006,6340000
syc,2007,4440000
syc,2008,2800000
syc,2009,21300000
syc,2010,70200000
syc,2011,18200000
syc,2012,21820000
syc,2013,13750000
syc,2014,8820000
syc,2015,6600000
syc,2016,13560000
syc,2017,13750000
syr,1960,13480000
syr,1961,11240000
syr,1962,13320000
syr,1963,-2340000
syr,1964,-440000
syr,1965,-750000
syr,1966,-650000
syr,1967,-150000
syr,1968,4510000
syr,1969,3060000
syr,1970,11230000
syr,1971,14010000
syr,1972,49850000
syr,1973,411800000
syr,1974,737580000
syr,1975,689910000
syr,1976,556080000
syr,1977,774490000
syr,1978,686800000
syr,1979,1907810000
syr,1980,1863870000
syr,1981,1684960000
syr,1982,1083990000
syr,1983,810460000
syr,1984,640800000
syr,1985,615720000
syr,1986,666130000
syr,1987,694620000
syr,1988,25600000
syr,1989,24770000
syr,1990,820830000
syr,1991,364410000
syr,1992,26270000
syr,1993,46080000
syr,1994,118340000
syr,1995,82400000
syr,1996,36120000
syr,1997,73500000
syr,1998,96430000
syr,1999,57710000
syr,2000,61020000
syr,2001,66440000
syr,2002,64610000
syr,2003,84150000
syr,2004,98920000
syr,2005,83720000
syr,2006,90330000
syr,2007,117930000
syr,2008,218400000
syr,2009,247430000
syr,2010,196000000
syr,2011,331760000
syr,2012,1571120000
syr,2013,3591540000
syr,2014,4105200000
syr,2015,4831640000
syr,2016,8796010000
syr,2017,10308900000
syr,2018,9829770000
syr,2019,10011700000
tca,1974,2120000
tca,1975,2870000
tca,1976,3300000
tca,1977,3080000
tca,1978,2470000
tca,1979,1810000
tca,1980,2030000
tca,1981,5790000
tca,1982,190000
tca,1983,5360000
tca,1984,4480000
tca,1985,3860000
tca,1986,6350000
tca,1987,6990000
tca,1988,4900000
tca,1989,5830000
tca,1990,7460000
tca,1991,12400000
tca,1992,8500000
tca,1993,5160000
tca,1994,10170000
tca,1995,1950000
tca,1996,1270000
tca,1997,1060000
tca,1998,4900000
tca,1999,3690000
tca,2000,3190000
tca,2001,2390000
tca,2002,1260000
tca,2003,240000
tca,2004,120000
tca,2005,1590000
tca,2006,-40000
tca,2007,15090000
tcd,1960,0
tcd,1961,0
tcd,1962,40000
tcd,1963,80000
tcd,1964,11370000
tcd,1965,12570000
tcd,1966,3980000
tcd,1967,10350000
tcd,1968,6570000
tcd,1969,13110000
tcd,1970,11490000
tcd,1971,16250000
tcd,1972,25450000
tcd,1973,22930000
tcd,1974,51590000
tcd,1975,27260000
tcd,1976,31500000
tcd,1977,34650000
tcd,1978,57090000
tcd,1979,49200000
tcd,1980,21570000
tcd,1981,56360000
tcd,1982,48740000
tcd,1983,71290000
tcd,1984,91210000
tcd,1985,125690000
tcd,1986,101150000
tcd,1987,106570000
tcd,1988,151430000
tcd,1989,127040000
tcd,1990,146670000
tcd,1991,112760000
tcd,1992,112050000
tcd,1993,106050000
tcd,1994,114650000
tcd,1995,120950000
tcd,1996,124270000
tcd,1997,107290000
tcd,1998,90020000
tcd,1999,61510000
tcd,2000,62310000
tcd,2001,110920000
tcd,2002,109700000
tcd,2003,126040000
tcd,2004,228260000
tcd,2005,271710000
tcd,2006,214470000
tcd,2007,322110000
tcd,2008,445300000
tcd,2009,536860000
tcd,2010,452950000
tcd,2011,454570000
tcd,2012,477750000
tcd,2013,471270000
tcd,2014,379230000
tcd,2015,1032160000
tcd,2016,458230000
tcd,2017,455130000
tcd,2018,554580000
tcd,2019,543000000
tgo,1960,10000
tgo,1961,1110000
tgo,1962,2480000
tgo,1963,3160000
tgo,1964,8220000
tgo,1965,7690000
tgo,1966,2020000
tgo,1967,4250000
tgo,1968,9600000
tgo,1969,7660000
tgo,1970,7260000
tgo,1971,8930000
tgo,1972,13480000
tgo,1973,10790000
tgo,1974,17490000
tgo,1975,19130000
tgo,1976,21020000
tgo,1977,17660000
tgo,1978,19380000
tgo,1979,20940000
tgo,1980,15140000
tgo,1981,17620000
tgo,1982,11230000
tgo,1983,31930000
tgo,1984,35080000
tgo,1985,147270000
tgo,1986,49810000
tgo,1987,41150000
tgo,1988,57210000
tgo,1989,72290000
tgo,1990,119650000
tgo,1991,80740000
tgo,1992,107240000
tgo,1993,55310000
tgo,1994,73140000
tgo,1995,122660000
tgo,1996,70270000
tgo,1997,57800000
tgo,1998,63500000
tgo,1999,43300000
tgo,2000,48850000
tgo,2001,32880000
tgo,2002,32100000
tgo,2003,36970000
tgo,2004,45970000
tgo,2005,57120000
tgo,2006,59770000
tgo,2007,100560000
tgo,2008,375050000
tgo,2009,420680000
tgo,2010,458020000
tgo,2011,636300000
tgo,2012,198290000
tgo,2013,190570000
tgo,2014,167410000
tgo,2015,150600000
tgo,2016,134070000
tgo,2017,192990000
tgo,2018,167910000
tgo,2019,248060000
tha,1960,37470000
tha,1961,26500000
tha,1962,31010000
tha,1963,29060000
tha,1964,22600000
tha,1965,30060000
tha,1966,3790000
tha,1967,8940000
tha,1968,16840000
tha,1969,3860000
tha,1970,6180000
tha,1971,2880000
tha,1972,3120000
tha,1973,2270000
tha,1974,2830000
tha,1975,11330000
tha,1976,84430000
tha,1977,13030000
tha,1978,22880000
tha,1979,58500000
tha,1980,74560000
tha,1981,77150000
tha,1982,62950000
tha,1983,82000000
tha,1984,106140000
tha,1985,119040000
tha,1986,151060000
tha,1987,127960000
tha,1988,94660000
tha,1989,176550000
tha,1990,193580000
tha,1991,156860000
tha,1992,166530000
tha,1993,106290000
tha,1994,105610000
tha,1995,99120000
tha,1996,100170000
tha,1997,85170000
tha,1998,81380000
tha,1999,66290000
tha,2000,38250000
tha,2001,45240000
tha,2002,51550000
tha,2003,59250000
tha,2004,87370000
tha,2005,112080000
tha,2006,118540000
tha,2007,155200000
tha,2008,148250000
tha,2009,117950000
tha,2010,156220000
tha,2011,193770000
tha,2012,153770000
tha,2013,179310000
tha,2014,154760000
tha,2015,139550000
tha,2016,126460000
tha,2017,125940000
tha,2018,94270000
tha,2019,103210000
tjk,1992,250000
tjk,1993,10910000
tjk,1994,62660000
tjk,1995,53560000
tjk,1996,58530000
tjk,1997,55360000
tjk,1998,57710000
tjk,1999,54580000
tjk,2000,50210000
tjk,2001,89810000
tjk,2002,104010000
tjk,2003,79030000
tjk,2004,91250000
tjk,2005,107770000
tjk,2006,219840000
tjk,2007,149260000
tjk,2008,187010000
tjk,2009,204270000
tjk,2010,255560000
tjk,2011,209430000
tjk,2012,281290000
tjk,2013,342410000
tjk,2014,314780000
tjk,2015,409450000
tjk,2016,325060000
tjk,2017,281160000
tjk,2018,298650000
tjk,2019,289580000
tkm,1992,5280000
tkm,1993,20520000
tkm,1994,11190000
tkm,1995,4050000
tkm,1996,1320000
tkm,1997,13060000
tkm,1998,10390000
tkm,1999,10360000
tkm,2000,10970000
tkm,2001,13260000
tkm,2002,10250000
tkm,2003,6570000
tkm,2004,22250000
tkm,2005,8080000
tkm,2006,25830000
tkm,2007,21780000
tkm,2008,27290000
tkm,2009,28160000
tkm,2010,22810000
tkm,2011,33470000
tkm,2012,28000000
tkm,2013,29910000
tkm,2014,30960000
tkm,2015,17910000
tkm,2016,25450000
tkm,2017,24300000
tkm,2018,17050000
tkm,2019,19090000
tls,1961,140000
tls,1967,0
tls,1974,0
tls,1975,250000
tls,1976,450000
tls,1978,10000
tls,1979,460000
tls,1980,500000
tls,1981,250000
tls,1982,230000
tls,1983,450000
tls,1986,0
tls,1988,20000
tls,1990,100000
tls,1991,600000
tls,1992,0
tls,1993,290000
tls,1994,0
tls,1995,0
tls,1996,0
tls,1997,60000
tls,1998,960000
tls,1999,112690000
tls,2000,201830000
tls,2001,102310000
tls,2002,114780000
tls,2003,72860000
tls,2004,82930000
tls,2005,112040000
tls,2006,132560000
tls,2007,177490000
tls,2008,184640000
tls,2009,127030000
tls,2010,141740000
tls,2011,129020000
tls,2012,165320000
tls,2013,160960000
tls,2014,174170000
tls,2015,139510000
tls,2016,139850000
tls,2017,131630000
tls,2018,124190000
tls,2019,145600000
ton,1960,0
ton,1961,0
ton,1962,0
ton,1963,0
ton,1964,0
ton,1965,280000
ton,1966,440000
ton,1967,430000
ton,1968,700000
ton,1969,350000
ton,1970,950000
ton,1971,260000
ton,1972,630000
ton,1973,510000
ton,1974,940000
ton,1975,1700000
ton,1976,1460000
ton,1977,4430000
ton,1978,5340000
ton,1979,7840000
ton,1980,6960000
ton,1981,7870000
ton,1982,9160000
ton,1983,8270000
ton,1984,7980000
ton,1985,5970000
ton,1986,6720000
ton,1987,12060000
ton,1988,9400000
ton,1989,11030000
ton,1990,15300000
ton,1991,5630000
ton,1992,8770000
ton,1993,13960000
ton,1994,14430000
ton,1995,16880000
ton,1996,12310000
ton,1997,8050000
ton,1998,5550000
ton,1999,7090000
ton,2000,6960000
ton,2001,9780000
ton,2002,4160000
ton,2003,7200000
ton,2004,6370000
ton,2005,16800000
ton,2006,6950000
ton,2007,16500000
ton,2008,10700000
ton,2009,24550000
ton,2010,47860000
ton,2011,61130000
ton,2012,55480000
ton,2013,62840000
ton,2014,56840000
ton,2015,54950000
ton,2016,62280000
ton,2017,61320000
ton,2018,64620000
ton,2019,86980000
tto,1961,210000
tto,1962,640000
tto,1963,3670000
tto,1964,6840000
tto,1965,16190000
tto,1966,4970000
tto,1967,2490000
tto,1968,7110000
tto,1969,200000
tto,1970,440000
tto,1971,180000
tto,1972,130000
tto,1973,90000
tto,1974,90000
tto,1975,-90000
tto,1976,40000
tto,1977,120000
tto,1978,1150000
tto,1979,1650000
tto,1980,570000
tto,1981,450000
tto,1982,1170000
tto,1983,1150000
tto,1984,1470000
tto,1985,4010000
tto,1986,950000
tto,1987,670000
tto,1988,2640000
tto,1989,5800000
tto,1990,12360000
tto,1991,1870000
tto,1992,6830000
tto,1993,5020000
tto,1994,8720000
tto,1995,10080000
tto,1996,7380000
tto,1997,8160000
tto,1998,8580000
tto,1999,5660000
tto,2000,930000
tto,2001,960000
tto,2002,1630000
tto,2003,2060000
tto,2004,2580000
tto,2005,4340000
tto,2006,4470000
tto,2007,13570000
tto,2008,6290000
tto,2009,3670000
tto,2010,2390000
tun,1960,49200000
tun,1961,90150000
tun,1962,66000000
tun,1963,50840000
tun,1964,44660000
tun,1965,55500000
tun,1966,23780000
tun,1967,22840000
tun,1968,19780000
tun,1969,28130000
tun,1970,42550000
tun,1971,25150000
tun,1972,20890000
tun,1973,31330000
tun,1974,62870000
tun,1975,54680000
tun,1976,49130000
tun,1977,31640000
tun,1978,28090000
tun,1979,30170000
tun,1980,25530000
tun,1981,26470000
tun,1982,29490000
tun,1983,28190000
tun,1984,34910000
tun,1985,29830000
tun,1986,69800000
tun,1987,86500000
tun,1988,124140000
tun,1989,88160000
tun,1990,175650000
tun,1991,99680000
tun,1992,140400000
tun,1993,103190000
tun,1994,84250000
tun,1995,59520000
tun,1996,138670000
tun,1997,137510000
tun,1998,65630000
tun,1999,109180000
tun,2000,44650000
tun,2001,94640000
tun,2002,115000000
tun,2003,100220000
tun,2004,143660000
tun,2005,140900000
tun,2006,190230000
tun,2007,174450000
tun,2008,122240000
tun,2009,144640000
tun,2010,141490000
tun,2011,332140000
tun,2012,438690000
tun,2013,253800000
tun,2014,367620000
tun,2015,274890000
tun,2016,233580000
tun,2017,251800000
tun,2018,278910000
tun,2019,451190000
tur,1960,109290000
tur,1961,156060000
tur,1962,210610000
tur,1963,165640000
tur,1964,38570000
tur,1965,21610000
tur,1966,17180000
tur,1967,-1860000
tur,1968,15610000
tur,1969,34440000
tur,1970,41180000
tur,1971,43360000
tur,1972,26860000
tur,1973,13960000
tur,1974,8860000
tur,1975,17410000
tur,1976,6610000
tur,1977,10110000
tur,1978,7520000
tur,1979,52300000
tur,1980,184880000
tur,1981,103820000
tur,1982,307440000
tur,1983,97670000
tur,1984,103590000
tur,1985,114590000
tur,1986,150780000
tur,1987,42130000
tur,1988,61670000
tur,1989,99480000
tur,1990,905680000
tur,1991,1206720000
tur,1992,372070000
tur,1993,458080000
tur,1994,359820000
tur,1995,440070000
tur,1996,275330000
tur,1997,57810000
tur,1998,71260000
tur,1999,120610000
tur,2000,88980000
tur,2001,127690000
tur,2002,378670000
tur,2003,147360000
tur,2004,284780000
tur,2005,366270000
tur,2006,415140000
tur,2007,543990000
tur,2008,221650000
tur,2009,830970000
tur,2010,339680000
tur,2011,520950000
tur,2012,606010000
tur,2013,612720000
tur,2014,820380000
tur,2015,1001400000
tur,2016,2101110000
tur,2017,1871840000
tur,2018,1268410000
tur,2019,1677560000
tuv,1975,0
tuv,1976,2790000
tuv,1977,2170000
tuv,1978,2130000
tuv,1979,3530000
tuv,1980,3560000
tuv,1981,3520000
tuv,1982,4480000
tuv,1983,2700000
tuv,1984,4000000
tuv,1985,1870000
tuv,1986,2550000
tuv,1987,23090000
tuv,1988,11520000
tuv,1989,3520000
tuv,1990,3010000
tuv,1991,2150000
tuv,1992,4560000
tuv,1993,1410000
tuv,1994,1470000
tuv,1995,4320000
tuv,1996,7170000
tuv,1997,6630000
tuv,1998,1660000
tuv,1999,1140000
tuv,2000,660000
tuv,2001,5470000
tuv,2002,8860000
tuv,2003,3540000
tuv,2004,4530000
tuv,2005,5170000
tuv,2006,11130000
tuv,2007,7280000
tuv,2008,12020000
tuv,2009,13020000
tuv,2010,8950000
tuv,2011,31220000
tuv,2012,16710000
tuv,2013,19960000
tuv,2014,29300000
tuv,2015,38720000
tuv,2016,15680000
tuv,2017,17430000
tuv,2018,10960000
tuv,2019,29100000
tza,1960,5430000
tza,1961,21560000
tza,1962,36760000
tza,1963,20250000
tza,1964,26130000
tza,1965,22780000
tza,1966,6210000
tza,1967,6020000
tza,1968,6390000
tza,1969,4540000
tza,1970,6170000
tza,1971,6680000
tza,1972,9820000
tza,1973,23580000
tza,1974,50740000
tza,1975,127990000
tza,1976,118960000
tza,1977,135250000
tza,1978,350600000
tza,1979,349100000
tza,1980,485410000
tza,1981,332580000
tza,1982,309030000
tza,1983,255980000
tza,1984,290810000
tza,1985,266580000
tza,1986,483460000
tza,1987,481100000
tza,1988,599810000
tza,1989,535940000
tza,1990,677340000
tza,1991,705660000
tza,1992,697690000
tza,1993,786240000
tza,1994,568410000
tza,1995,452870000
tza,1996,430640000
tza,1997,431020000
tza,1998,651510000
tza,1999,576030000
tza,2000,774750000
tza,2001,1002910000
tza,2002,955450000
tza,2003,1041830000
tza,2004,1369040000
tza,2005,1036760000
tza,2006,5574430000
tza,2007,2057010000
tza,2008,1658360000
tza,2009,1549950000
tza,2010,1876640000
tza,2011,1771530000
tza,2012,1859970000
tza,2013,2207930000
tza,2014,1488340000
tza,2015,1453190000
tza,2016,1410000000
tza,2017,1673100000
tza,2018,1609120000
tza,2019,1392670000
uga,1960,3560000
uga,1961,10320000
uga,1962,15570000
uga,1963,13800000
uga,1964,11790000
uga,1965,12340000
uga,1966,710000
uga,1967,830000
uga,1968,2510000
uga,1969,200000
uga,1970,1470000
uga,1971,1150000
uga,1972,21700000
uga,1973,660000
uga,1974,1300000
uga,1975,33940000
uga,1976,4790000
uga,1977,6100000
uga,1978,5310000
uga,1979,35740000
uga,1980,61420000
uga,1981,100430000
uga,1982,55630000
uga,1983,76430000
uga,1984,66280000
uga,1985,47310000
uga,1986,81570000
uga,1987,96490000
uga,1988,186860000
uga,1989,176520000
uga,1990,257380000
uga,1991,314330000
uga,1992,337590000
uga,1993,260840000
uga,1994,320390000
uga,1995,401320000
uga,1996,336980000
uga,1997,342100000
uga,1998,544760000
uga,1999,396920000
uga,2000,566260000
uga,2001,437640000
uga,2002,536310000
uga,2003,586520000
uga,2004,1020430000
uga,2005,867720000
uga,2006,4702810000
uga,2007,1163350000
uga,2008,1301390000
uga,2009,1205020000
uga,2010,1152120000
uga,2011,1129490000
uga,2012,1178980000
uga,2013,1115310000
uga,2014,1178070000
uga,2015,1087110000
uga,2016,1263640000
uga,2017,1441330000
uga,2018,1439150000
uga,2019,1483360000
ukr,1991,365400000
ukr,1992,525090000
ukr,1993,117670000
ukr,1994,218200000
ukr,1995,64460000
ukr,1996,256090000
ukr,1997,167620000
ukr,1998,188810000
ukr,1999,129390000
ukr,2000,301530000
ukr,2001,211830000
ukr,2002,115410000
ukr,2003,137810000
ukr,2004,182710000
ukr,2005,200590000
ukr,2006,229490000
ukr,2007,298270000
ukr,2008,401990000
ukr,2009,391050000
ukr,2010,357050000
ukr,2011,403160000
ukr,2012,433980000
ukr,2013,465160000
ukr,2014,818130000
ukr,2015,733000000
ukr,2016,800230000
ukr,2017,724730000
ukr,2018,783450000
ukr,2019,742510000
ury,1960,20050000
ury,1961,0
ury,1962,1010000
ury,1963,1200000
ury,1964,1080000
ury,1965,3080000
ury,1966,1830000
ury,1967,2560000
ury,1968,1660000
ury,1969,200000
ury,1970,1190000
ury,1971,120000
ury,1972,2890000
ury,1973,3110000
ury,1974,1280000
ury,1975,80000
ury,1976,220000
ury,1977,80000
ury,1978,2370000
ury,1979,1980000
ury,1980,420000
ury,1981,130000
ury,1982,320000
ury,1983,530000
ury,1984,800000
ury,1985,1610000
ury,1986,16010000
ury,1987,2530000
ury,1988,16430000
ury,1989,6810000
ury,1990,10180000
ury,1991,6870000
ury,1992,8820000
ury,1993,18260000
ury,1994,9310000
ury,1995,15380000
ury,1996,10590000
ury,1997,9120000
ury,1998,8900000
ury,1999,9280000
ury,2000,9670000
ury,2001,6820000
ury,2002,10320000
ury,2003,16830000
ury,2004,18260000
ury,2005,29720000
ury,2006,21560000
ury,2007,33290000
ury,2008,25990000
ury,2009,28110000
ury,2010,24810000
ury,2011,21790000
ury,2012,12510000
ury,2013,18190000
ury,2014,18970000
ury,2015,18140000
ury,2016,12860000
ury,2017,9260000
uzb,1992,0
uzb,1993,3920000
uzb,1994,17940000
uzb,1995,12890000
uzb,1996,27810000
uzb,1997,29220000
uzb,1998,25530000
uzb,1999,26190000
uzb,2000,34330000
uzb,2001,38210000
uzb,2002,63570000
uzb,2003,53090000
uzb,2004,43760000
uzb,2005,53010000
uzb,2006,47360000
uzb,2007,68010000
uzb,2008,75080000
uzb,2009,71880000
uzb,2010,72870000
uzb,2011,72370000
uzb,2012,105390000
uzb,2013,78710000
uzb,2014,96260000
uzb,2015,81640000
uzb,2016,110450000
uzb,2017,100250000
uzb,2018,114850000
uzb,2019,139130000
vct,1974,2270000
vct,1975,4680000
vct,1976,2940000
vct,1977,2130000
vct,1978,3490000
vct,1979,4790000
vct,1980,4920000
vct,1981,4100000
vct,1982,3370000
vct,1983,2260000
vct,1984,1250000
vct,1985,1300000
vct,1986,6270000
vct,1987,3060000
vct,1988,4600000
vct,1989,5190000
vct,1990,3880000
vct,1991,4520000
vct,1992,9050000
vct,1993,3530000
vct,1994,3470000
vct,1995,45980000
vct,1996,20550000
vct,1997,4390000
vct,1998,11750000
vct,1999,13530000
vct,2000,3710000
vct,2001,4190000
vct,2002,4220000
vct,2003,4470000
vct,2004,9070000
vct,2005,5380000
vct,2006,4070000
vct,2007,62800000
vct,2008,23820000
vct,2009,13510000
vct,2010,10530000
vct,2011,13700000
vct,2012,9550000
vct,2013,5560000
vct,2014,7870000
vct,2015,12950000
vct,2016,14310000
vct,2017,10710000
vct,2018,12650000
vct,2019,43690000
ven,1960,0
ven,1961,10000
ven,1962,6020000
ven,1963,26180000
ven,1964,17600000
ven,1965,12620000
ven,1966,12820000
ven,1967,13200000
ven,1968,2970000
ven,1969,1040000
ven,1970,10000
ven,1971,30000
ven,1972,1850000
ven,1973,1350000
ven,1974,-450000
ven,1975,60000
ven,1976,360000
ven,1977,790000
ven,1978,620000
ven,1979,-1200000
ven,1980,-220000
ven,1981,270000
ven,1982,430000
ven,1983,370000
ven,1984,1780000
ven,1985,2010000
ven,1986,1230000
ven,1987,540000
ven,1988,3380000
ven,1989,3500000
ven,1990,4170000
ven,1991,7620000
ven,1992,6560000
ven,1993,8600000
ven,1994,5480000
ven,1995,18130000
ven,1996,13060000
ven,1997,12090000
ven,1998,20610000
ven,1999,12060000
ven,2000,35740000
ven,2001,3250000
ven,2002,17850000
ven,2003,20150000
ven,2004,20490000
ven,2005,28960000
ven,2006,27600000
ven,2007,46740000
ven,2008,34000000
ven,2009,35180000
ven,2010,35900000
ven,2011,35150000
ven,2012,30370000
ven,2013,22640000
ven,2014,23940000
ven,2015,23220000
ven,2016,32030000
ven,2017,72640000
ven,2018,127630000
ven,2019,263810000
vgb,1960,0
vgb,1961,0
vgb,1962,0
vgb,1963,0
vgb,1964,0
vgb,1966,0
vgb,1967,10660000
vgb,1974,1200000
vgb,1975,2150000
vgb,1976,2130000
vgb,1977,1700000
vgb,1978,690000
vgb,1979,1110000
vgb,1980,2230000
vgb,1981,1970000
vgb,1982,2200000
vgb,1983,1370000
vgb,1984,740000
vgb,1985,1100000
vgb,1986,750000
vgb,1987,640000
vgb,1988,560000
vgb,1989,3130000
vgb,1990,1720000
vgb,1991,1940000
vgb,1992,410000
vgb,1993,610000
vgb,1994,640000
vgb,1995,-620000
vgb,1996,0
vgb,1997,450000
vgb,1998,90000
vgb,1999,370000
vgb,2000,1990000
vgb,2001,1100000
vgb,2002,0
vgb,2003,0
vgb,2004,-10000
vnm,1960,191880000
vnm,1961,163660000
vnm,1962,172110000
vnm,1963,222650000
vnm,1964,232450000
vnm,1965,307620000
vnm,1966,424780000
vnm,1967,360140000
vnm,1968,151590000
vnm,1969,184800000
vnm,1970,215820000
vnm,1971,283780000
vnm,1972,356560000
vnm,1973,272560000
vnm,1974,417980000
vnm,1975,249060000
vnm,1976,150670000
vnm,1977,206780000
vnm,1978,224680000
vnm,1979,192480000
vnm,1980,136020000
vnm,1981,104410000
vnm,1982,66970000
vnm,1983,44450000
vnm,1984,63340000
vnm,1985,38780000
vnm,1986,64890000
vnm,1987,46020000
vnm,1988,84350000
vnm,1989,44250000
vnm,1990,95600000
vnm,1991,126020000
vnm,1992,114780000
vnm,1993,136010000
