geo,time,dc_dac_usal_cd
mdg,1975,2000000
mdg,1976,1000000
mdg,1977,2000000
mdg,1978,2000000
mdg,1979,3000000
mdg,1981,10000000
mdg,1982,15000000
mdg,1983,11000000
mdg,1984,15000000
mdg,1985,16000000
mdg,1986,17000000
mdg,1987,16000000
mdg,1988,12000000
mdg,1989,5000000
mdg,1990,22000000
mdg,1991,16000000
mdg,1992,11000000
mdg,1993,24000000
mdg,1994,22000000
mdg,1995,26000000
mdg,1996,33000000
mdg,1997,33000000
mdg,1998,30340000.15259
mdg,1999,29090000.15259
mdg,2000,31629999.16077
mdg,2001,37159999.84741
mdg,2002,41669998.16895
mdg,2003,43180000.30518
mdg,2004,40680000.30518
mdg,2005,80599998.47412
mdg,2006,61130001.06812
mdg,2007,66900001.52588
mdg,2008,83849998.47412
mdg,2009,76580001.83105
mdg,2010,79089996.33789
mdg,2011,63959999.08447
mdg,2012,48970001.2207
mdg,2013,55759998.32153
mdg,2014,64230003.35693
mdg,2015,152070007.32422
mdg,2016,116180000.30518
mdg,2017,89360000.61035
mdg,2018,97849998.47412
mdg,2019,106050003.05176
mdv,1985,2000000
mdv,1986,1000000
mdv,1998,-90000.00358
mdv,1999,200000.00298
mdv,2000,-90000.00358
mdv,2001,-39999.99911
mdv,2002,-90000.00358
mdv,2003,-90000.00358
mdv,2004,-90000.00358
mdv,2005,1090000.03338
mdv,2006,370000.00477
mdv,2007,-79999.99821
mdv,2008,-39999.99911
mdv,2009,-50000.00075
mdv,2010,860000.01431
mdv,2012,430000.00715
mdv,2013,9999.99978
mdv,2014,449999.98808
mdv,2015,79999.99821
mdv,2016,1370000.00477
mdv,2017,79999.99821
mdv,2018,-39999.99911
mdv,2019,1240000.00954
mex,1960,3000000
mex,1961,85000000
mex,1962,21000000
mex,1963,-18000000
mex,1964,-55000000
mex,1965,37860000.61035
mex,1966,29010000.22888
mex,1967,15090000.15259
mex,1968,6449999.80927
mex,1969,13000000
mex,1970,4000000
mex,1971,-2000000
mex,1972,-1000000
mex,1973,-2000000
mex,1974,2000000
mex,1975,-3000000
mex,1976,-2000000
mex,1977,-7000000
mex,1978,-4000000
mex,1979,12000000
mex,1980,9000000
mex,1981,9000000
mex,1982,11000000
mex,1983,35000000
mex,1984,17000000
mex,1985,57000000
mex,1986,52000000
mex,1987,62000000
mex,1988,47000000
mex,1989,18000000
mex,1990,23000000
mex,1991,25000000
mex,1992,11000000
mex,1993,20000000
mex,1994,1000000
mex,1995,3000000
mex,1996,26000000
mex,1997,8000000
mex,1998,7989999.77112
mex,1999,11939999.58038
mex,2000,23809999.46594
mex,2001,41819999.69482
mex,2002,83970001.2207
mex,2003,57490001.67847
mex,2004,42770000.45776
mex,2005,128399993.89648
mex,2006,153520004.27246
mex,2007,83610000.61035
mex,2008,102529998.7793
mex,2009,129429992.67578
mex,2010,205029998.7793
mex,2011,372109985.35156
mex,2012,210940002.44141
mex,2013,217809997.55859
mex,2014,229100006.10352
mex,2015,254039993.28613
mex,2016,135479995.72754
mex,2017,185839996.33789
mex,2018,232660003.66211
mex,2019,157949996.94824
mhl,1993,24000000
mhl,1994,42000000
mhl,1995,26000000
mhl,1996,55000000
mhl,1997,46000000
mhl,1998,32380001.06812
mhl,1999,48990001.67847
mhl,2000,43349998.47412
mhl,2001,62479999.54224
mhl,2002,49470001.2207
mhl,2003,47220001.2207
mhl,2004,42590000.15259
mhl,2005,44409999.84741
mhl,2006,51000000
mhl,2007,48130001.06812
mhl,2008,47259998.32153
mhl,2009,49090000.15259
mhl,2010,9689999.58038
mhl,2011,75180000.30518
mhl,2012,67629997.25342
mhl,2013,70569999.69482
mhl,2014,47409999.84741
mhl,2015,45860000.61035
mhl,2016,6900000.09537
mhl,2017,56529998.7793
mhl,2018,42130001.06812
mhl,2019,42080001.83105
mkd,1994,6000000
mkd,1995,1000000
mkd,1996,5000000
mkd,1998,829999.98331
mkd,1999,32090000.15259
mkd,2000,37290000.91553
mkd,2001,37290000.91553
mkd,2002,50520000.45776
mkd,2003,69839996.33789
mkd,2004,53080001.83105
mkd,2005,43659999.84741
mkd,2006,39150001.52588
mkd,2007,31250000
mkd,2008,32080001.83105
mkd,2009,29889999.38965
mkd,2010,19479999.54224
mkd,2011,19159999.84741
mkd,2012,16610000.61035
mkd,2013,21270000.45776
mkd,2014,22600000.38147
mkd,2015,19540000.91553
mkd,2016,21409999.84741
mkd,2017,24670000.07629
mkd,2018,26680000.30518
mkd,2019,22260000.22888
mli,1961,2000000
mli,1962,2000000
mli,1963,2000000
mli,1964,2000000
mli,1965,2349999.90463
mli,1966,3190000.05722
mli,1967,1399999.97616
mli,1968,740000.00954
mli,1969,2000000
mli,1970,2000000
mli,1971,4000000
mli,1972,2000000
mli,1973,7000000
mli,1974,17000000
mli,1975,10000000
mli,1976,5000000
mli,1977,6000000
mli,1978,15000000
mli,1979,14000000
mli,1980,23000000
mli,1981,18000000
mli,1982,13000000
mli,1983,15000000
mli,1984,25000000
mli,1985,44000000
mli,1986,30000000
mli,1987,33000000
mli,1988,36000000
mli,1989,23000000
mli,1990,30000000
mli,1991,38000000
mli,1992,30000000
mli,1993,37000000
mli,1994,29000000
mli,1995,31000000
mli,1996,5000000
mli,1997,38000000
mli,1998,28469999.31335
mli,1999,34180000.30518
mli,2000,56439998.62671
mli,2001,24760000.22888
mli,2002,49229999.54224
mli,2003,56020000.45776
mli,2004,45500000
mli,2005,56849998.47412
mli,2006,65000000
mli,2007,54000000
mli,2008,53270000.45776
mli,2009,111250000
mli,2010,198210006.71387
mli,2011,260540008.54492
mli,2012,342269989.01367
mli,2013,158460006.71387
mli,2014,155289993.28613
mli,2015,162429992.67578
mli,2016,208309997.55859
mli,2017,218720001.2207
mli,2018,214429992.67578
mli,2019,222190002.44141
mlt,1965,389999.98569
mlt,1966,239999.99464
mlt,1967,360000.01431
mlt,1968,400000.00596
mlt,1970,1000000
mlt,1972,7000000
mlt,1973,12000000
mlt,1974,5000000
mlt,1975,15000000
mlt,1976,14000000
mlt,1977,11000000
mlt,1978,9000000
mlt,1999,-150000.00596
mlt,2000,-159999.99642
mlt,2001,-159999.99642
mlt,2002,-170000.00179
mlt,2003,310000.00238
mlt,2004,250000
mmr,1960,12000000
mmr,1961,5000000
mmr,1962,3000000
mmr,1963,9000000
mmr,1964,3000000
mmr,1965,2750000
mmr,1966,1509999.99046
mmr,1967,1259999.99046
mmr,1968,1320000.05245
mmr,1969,5000000
mmr,1970,2000000
mmr,1971,1000000
mmr,1972,2000000
mmr,1977,9000000
mmr,1978,2000000
mmr,1981,1000000
mmr,1982,6000000
mmr,1983,4000000
mmr,1984,7000000
mmr,1985,8000000
mmr,1986,9000000
mmr,1987,11000000
mmr,1988,10000000
mmr,1989,2000000
mmr,1990,1000000
mmr,1993,1000000
mmr,1998,310000.00238
mmr,1999,-409999.99642
mmr,2000,3359999.8951
mmr,2001,2930000.06676
mmr,2002,4820000.17166
mmr,2003,5559999.94278
mmr,2004,5679999.82834
mmr,2005,4110000.13351
mmr,2006,10939999.58038
mmr,2007,15350000.38147
mmr,2008,71589996.33789
mmr,2009,35220001.2207
mmr,2010,30989999.77112
mmr,2011,30790000.91553
mmr,2012,33220001.2207
mmr,2013,80660003.66211
mmr,2014,84589996.33789
mmr,2015,113559997.55859
mmr,2016,131330001.83106
mmr,2017,139520004.27246
mmr,2018,143720001.2207
mmr,2019,148059997.55859
mne,2006,22270000.45776
mne,2007,11689999.58038
mne,2008,9119999.88556
mne,2009,7380000.11444
mne,2010,6050000.19073
mne,2011,6449999.80927
mne,2012,7880000.11444
mne,2013,6420000.07629
mne,2014,3650000.09537
mne,2015,1769999.98093
mne,2016,2859999.8951
mne,2017,1860000.01431
mne,2018,2289999.96185
mne,2019,1700000.04768
mng,1994,14000000
mng,1996,6000000
mng,1997,12000000
mng,1998,17709999.08447
mng,1999,12500000
mng,2000,12590000.15259
mng,2001,12739999.77112
mng,2002,20430000.30518
mng,2003,16079999.92371
mng,2004,25899999.61853
mng,2005,18530000.68665
mng,2006,12420000.07629
mng,2007,12699999.80927
mng,2008,35380001.06812
mng,2009,34930000.30518
mng,2010,45540000.91553
mng,2011,57569999.69482
mng,2012,112430000.30518
mng,2013,86510002.13623
mng,2014,11720000.26703
mng,2015,9000000
mng,2016,7039999.96185
mng,2017,13500000
mng,2018,13579999.92371
mng,2019,15869999.88556
mnp,1960,5000000
mnp,1961,6000000
mnp,1962,8000000
mnp,1963,17000000
mnp,1964,11000000
mnp,1965,18159999.84741
mnp,1966,17959999.08447
mnp,1967,20100000.38147
mnp,1968,29909999.84741
mnp,1969,46000000
mnp,1970,48000000
mnp,1971,53000000
mnp,1972,57000000
mnp,1973,63000000
mnp,1974,73000000
mnp,1975,79000000
mnp,1976,89000000
mnp,1977,91000000
mnp,1978,100000000
mnp,1979,111000000
mnp,1980,108000000
mnp,1981,133000000
mnp,1982,157000000
mnp,1983,130000000
mnp,1984,178000000
mnp,1985,154000000
mnp,1986,219000000
mnp,1987,173000000
mnp,1988,147000000
mnp,1989,156000000
mnp,1990,52000000
mnp,1991,5000000
mnp,1993,83000000
moz,1976,9000000
moz,1977,8000000
moz,1978,9000000
moz,1979,19000000
moz,1980,9000000
moz,1981,6000000
moz,1982,2000000
moz,1983,13000000
moz,1984,16000000
moz,1985,47000000
moz,1986,30000000
moz,1987,55000000
moz,1988,60000000
moz,1989,34000000
moz,1990,62000000
moz,1991,60000000
moz,1992,52000000
moz,1993,61000000
moz,1994,73000000
moz,1995,96000000
moz,1996,45000000
moz,1997,71000000
moz,1998,70449996.94824
moz,1999,70589996.33789
moz,2000,115519996.64307
moz,2001,91839996.33789
moz,2002,159679992.67578
moz,2003,135399993.89648
moz,2004,109959999.08447
moz,2005,85360000.61035
moz,2006,108849998.47412
moz,2007,153380004.88281
moz,2008,226660003.66211
moz,2009,255610000.61035
moz,2010,267489990.23438
moz,2011,377519989.01367
moz,2012,412559997.55859
moz,2013,541169982.91016
moz,2014,395380004.88281
moz,2015,301559997.55859
moz,2016,389410003.66211
moz,2017,503529998.7793
moz,2018,519640014.64844
moz,2019,352070007.32422
mrt,1965,129999.99523
mrt,1966,340000.00358
mrt,1967,270000.01073
mrt,1968,19999.99955
mrt,1971,1000000
mrt,1972,1000000
mrt,1973,4000000
mrt,1974,8000000
mrt,1975,3000000
mrt,1976,4000000
mrt,1977,2000000
mrt,1978,5000000
mrt,1979,6000000
mrt,1980,15000000
mrt,1981,19000000
mrt,1982,13000000
mrt,1983,20000000
mrt,1984,23000000
mrt,1985,34000000
mrt,1986,19000000
mrt,1987,10000000
mrt,1988,9000000
mrt,1989,12000000
mrt,1990,10000000
mrt,1991,3000000
mrt,1992,2000000
mrt,1993,3000000
mrt,1994,2000000
mrt,1995,1000000
mrt,1996,2000000
mrt,1997,2000000
mrt,1998,2549999.95232
mrt,1999,2809999.94278
mrt,2000,4150000.09537
mrt,2001,6230000.01907
mrt,2002,5500000
mrt,2003,27719999.31335
mrt,2004,11010000.22888
mrt,2005,20020000.45776
mrt,2006,12180000.30518
mrt,2007,10220000.26703
mrt,2008,25639999.38965
mrt,2009,10159999.84741
mrt,2010,7429999.82834
mrt,2011,9960000.03815
mrt,2012,19840000.15259
mrt,2013,25250000
mrt,2014,14539999.96185
mrt,2015,24049999.23706
mrt,2016,12119999.88556
mrt,2017,10380000.11444
mrt,2018,13079999.92371
mrt,2019,17909999.84741
mus,1965,70000.0003
mus,1966,29999.99933
mus,1967,109999.9994
mus,1968,100000.00149
mus,1970,1000000
mus,1971,1000000
mus,1972,3000000
mus,1973,1000000
mus,1974,3000000
mus,1975,1000000
mus,1979,3000000
mus,1980,3000000
mus,1981,3000000
mus,1982,7000000
mus,1983,2000000
mus,1984,1000000
mus,1985,5000000
mus,1986,4000000
mus,1987,4000000
mus,1989,-1000000
mus,1990,1000000
mus,1991,1000000
mus,1992,-1000000
mus,1993,-1000000
mus,1994,-1000000
mus,1995,-1000000
mus,1996,-1000000
mus,1997,-1000000
mus,1998,-730000.01907
mus,1999,-689999.99762
mus,2000,-600000.02384
mus,2001,-400000.00596
mus,2002,150000.00596
mus,2003,159999.99642
mus,2004,250000
mus,2005,680000.00715
mus,2006,370000.00477
mus,2007,270000.01073
mus,2008,180000.00715
mus,2009,129999.99523
mus,2010,469999.99881
mus,2011,59999.99866
mus,2012,379999.99523
mus,2013,379999.99523
mus,2014,150000.00596
mus,2015,159999.99642
mus,2016,59999.99866
mus,2017,9999.99978
mus,2018,250000
mus,2019,59999.99866
mwi,1964,2000000
mwi,1965,3369999.88556
mwi,1966,3309999.94278
mwi,1967,3210000.03815
mwi,1968,2619999.88556
mwi,1969,2000000
mwi,1970,4000000
mwi,1971,3000000
mwi,1972,3000000
mwi,1974,4000000
mwi,1975,4000000
mwi,1976,5000000
mwi,1977,4000000
mwi,1978,5000000
mwi,1979,3000000
mwi,1980,3000000
mwi,1981,4000000
mwi,1982,4000000
mwi,1983,6000000
mwi,1984,5000000
mwi,1985,6000000
mwi,1986,11000000
mwi,1987,17000000
mwi,1988,30000000
mwi,1989,30000000
mwi,1990,21000000
mwi,1991,37000000
mwi,1992,27000000
mwi,1993,30000000
mwi,1994,28000000
mwi,1995,58000000
mwi,1996,32000000
mwi,1997,27000000
mwi,1998,19729999.54224
mwi,1999,27819999.69482
mwi,2000,59319999.69482
mwi,2001,30549999.23706
mwi,2002,61150001.52588
mwi,2003,59509998.32153
mwi,2004,56750000
mwi,2005,56340000.15259
mwi,2006,64019996.64307
mwi,2007,78980003.35693
mwi,2008,87720001.2207
mwi,2009,111410003.66211
mwi,2010,118129997.25342
mwi,2011,151619995.11719
mwi,2012,179830001.83105
mwi,2013,200190002.44141
mwi,2014,181960006.71387
mwi,2015,248630004.88281
mwi,2016,370220001.2207
mwi,2017,446899993.89648
mwi,2018,442079986.57227
mwi,2019,262730010.98633
mys,1960,1000000
mys,1961,2000000
mys,1962,11000000
mys,1963,6000000
mys,1964,3000000
mys,1965,3579999.92371
mys,1966,4429999.82834
mys,1967,2859999.8951
mys,1968,3089999.91417
mys,1969,3000000
mys,1970,2000000
mys,1971,4000000
mys,1972,3000000
mys,1973,3000000
mys,1974,4000000
mys,1975,2000000
mys,1976,3000000
mys,1977,3000000
mys,1978,3000000
mys,1979,1000000
mys,1980,1000000
mys,1981,1000000
mys,1982,1000000
mys,1983,1000000
mys,1984,-1000000
mys,1986,-1000000
mys,1988,-1000000
mys,1989,-1000000
mys,2000,150000.00596
mys,2001,699999.98808
mys,2002,1100000.02384
mys,2003,2579999.92371
mys,2004,1100000.02384
mys,2005,1179999.94755
mys,2006,3150000.09537
mys,2007,2279999.97139
mys,2008,5570000.17166
mys,2009,16260000.22888
mys,2010,18540000.91553
mys,2011,10359999.65668
mys,2012,6219999.79019
mys,2013,5349999.90463
mys,2014,4639999.86649
mys,2015,4539999.96185
mys,2016,4570000.17166
mys,2017,3650000.09537
mys,2018,5150000.09537
mys,2019,10020000.45776
nam,1991,14000000
nam,1992,3000000
nam,1993,9000000
nam,1994,5000000
nam,1995,6000000
nam,1996,9000000
nam,1997,17000000
nam,1998,13390000.34332
nam,1999,13859999.65668
nam,2000,9500000
nam,2001,13880000.11444
nam,2002,17030000.68665
nam,2003,29200000.76294
nam,2004,34319999.69482
nam,2005,28870000.83923
nam,2006,50560001.37329
nam,2007,58830001.83105
nam,2008,70949996.94824
nam,2009,90279998.7793
nam,2010,117139999.38965
nam,2011,114430000.30518
nam,2012,138839996.33789
nam,2013,160979995.72754
nam,2014,149399993.89648
nam,2015,62209999.08447
nam,2016,57610000.61035
nam,2017,58430000.30518
nam,2018,66300003.05176
nam,2019,33279998.7793
ner,1962,1000000
ner,1963,2000000
ner,1964,1000000
ner,1965,1080000.04292
ner,1966,2089999.91417
ner,1967,2329999.92371
ner,1968,2309999.94278
ner,1969,2000000
ner,1970,2000000
ner,1971,1000000
ner,1972,2000000
ner,1973,10000000
ner,1974,21000000
ner,1975,9000000
ner,1976,9000000
ner,1977,7000000
ner,1978,9000000
ner,1979,11000000
ner,1980,9000000
ner,1981,10000000
ner,1982,21000000
ner,1983,16000000
ner,1984,20000000
ner,1985,84000000
ner,1986,33000000
ner,1987,41000000
ner,1988,18000000
ner,1989,31000000
ner,1990,31000000
ner,1991,35000000
ner,1992,30000000
ner,1993,26000000
ner,1994,19000000
ner,1995,31000000
ner,1996,12000000
ner,1997,16000000
ner,1998,10840000.15259
ner,1999,6449999.80927
ner,2000,5269999.98093
ner,2001,8020000.45776
ner,2002,16270000.45776
ner,2003,16129999.16077
ner,2004,19319999.69482
ner,2005,29200000.76294
ner,2006,30559999.46594
ner,2007,41279998.7793
ner,2008,45860000.61035
ner,2009,37049999.23706
ner,2010,96830001.83105
ner,2011,87559997.55859
ner,2012,100330001.83106
ner,2013,78330001.83105
ner,2014,79290000.91553
ner,2015,111900001.52588
ner,2016,106040000.91553
ner,2017,76500000
ner,2018,158979995.72754
ner,2019,158839996.33789
nga,1960,3000000
nga,1961,5000000
nga,1962,12000000
nga,1963,15000000
nga,1964,25000000
nga,1965,26469999.31335
nga,1966,30770000.45776
nga,1967,35729999.54224
nga,1968,30040000.91553
nga,1969,35000000
nga,1970,37000000
nga,1971,48000000
nga,1972,28000000
nga,1973,11000000
nga,1974,6000000
nga,1975,7000000
nga,1976,4000000
nga,1980,-1000000
nga,1981,-2000000
nga,1982,-2000000
nga,1983,-2000000
nga,1984,-1000000
nga,1985,-1000000
nga,1986,-1000000
nga,1987,1000000
nga,1988,-1000000
nga,1989,6000000
nga,1990,22000000
nga,1991,13000000
nga,1992,19000000
nga,1993,15000000
nga,1994,12000000
nga,1995,5000000
nga,1996,5000000
nga,1997,12000000
nga,1998,3819999.93324
nga,1999,7480000.01907
nga,2000,32529998.7793
nga,2001,24649999.61853
nga,2002,76080001.83105
nga,2003,98720001.2207
nga,2004,120150001.52588
nga,2005,98959999.08447
nga,2006,787239990.23438
nga,2007,240589996.33789
nga,2008,363890014.64844
nga,2009,354029998.7793
nga,2010,441739990.23438
nga,2011,404700012.20703
nga,2012,414950012.20703
nga,2013,544099975.58594
nga,2014,485589996.33789
nga,2015,490640014.64844
nga,2016,529580017.08984
nga,2017,726780029.29688
nga,2018,841760009.76562
nga,2019,651179992.67578
nic,1960,8000000
nic,1961,9000000
nic,1962,7000000
nic,1963,7000000
nic,1964,7000000
nic,1965,7130000.11444
nic,1966,11329999.92371
nic,1967,10109999.65668
nic,1968,10239999.77112
nic,1969,15000000
nic,1970,21000000
nic,1971,13000000
nic,1972,7000000
nic,1973,17000000
nic,1974,18000000
nic,1975,13000000
nic,1976,14000000
nic,1977,14000000
nic,1978,24000000
nic,1979,29000000
nic,1980,79000000
nic,1981,14000000
nic,1982,6000000
nic,1983,3000000
nic,1990,97000000
nic,1991,379000000
nic,1992,154000000
nic,1993,38000000
nic,1994,60000000
nic,1995,29000000
nic,1996,30000000
nic,1997,41000000
nic,1998,65480003.35693
nic,1999,64180000.30518
nic,2000,72769996.64307
nic,2001,100559997.55859
nic,2002,66720001.2207
nic,2003,69629997.25342
nic,2004,69650001.52588
nic,2005,102610000.61035
nic,2006,67529998.7793
nic,2007,76529998.7793
nic,2008,103529998.7793
nic,2009,89339996.33789
nic,2010,49360000.61035
nic,2011,59590000.15259
nic,2012,43880001.06812
nic,2013,39259998.32153
nic,2014,25680000.30518
nic,2015,40939998.62671
nic,2016,43180000.30518
nic,2017,51000000
nic,2018,44569999.69482
nic,2019,30920000.07629
npl,1960,8000000
npl,1961,10000000
npl,1962,8000000
npl,1963,14000000
npl,1964,17000000
npl,1965,15710000.03815
npl,1966,11569999.69482
npl,1967,10930000.30518
npl,1968,8409999.84741
npl,1969,5000000
npl,1970,17000000
npl,1971,10000000
npl,1972,13000000
npl,1973,10000000
npl,1974,6000000
npl,1975,7000000
npl,1976,15000000
npl,1977,10000000
npl,1978,4000000
npl,1979,5000000
npl,1980,8000000
npl,1981,12000000
npl,1982,19000000
npl,1983,22000000
npl,1984,22000000
npl,1985,21000000
npl,1986,17000000
npl,1987,20000000
npl,1988,15000000
npl,1989,14000000
npl,1990,17000000
npl,1991,14000000
npl,1992,18000000
npl,1993,20000000
npl,1994,20000000
npl,1995,19000000
npl,1996,15000000
npl,1997,21000000
npl,1998,16909999.84741
npl,1999,16659999.84741
npl,2000,15949999.80927
npl,2001,20229999.54224
npl,2002,32599998.47412
npl,2003,37799999.23706
npl,2004,35369998.93188
npl,2005,52049999.23706
npl,2006,61529998.7793
npl,2007,54029998.7793
npl,2008,77650001.52588
npl,2009,73500000
npl,2010,51290000.91553
npl,2011,63799999.23706
npl,2012,64860000.61035
npl,2013,71550003.05176
npl,2014,75470001.2207
npl,2015,161380004.88281
npl,2016,159490005.49316
npl,2017,186970001.2207
npl,2018,173399993.89648
npl,2019,150690002.44141
omn,1981,1000000
omn,1982,1000000
omn,1983,1000000
omn,1984,4000000
omn,1985,11000000
omn,1986,26000000
omn,1987,13000000
omn,1988,9000000
omn,1989,8000000
omn,1990,4000000
omn,1991,5000000
omn,1992,12000000
omn,1993,20000000
omn,1994,70000000
omn,1995,1000000
omn,1996,4000000
omn,1997,12000000
omn,1998,10289999.96185
omn,1999,-1289999.96185
omn,2000,-3000000
omn,2001,-4039999.96185
omn,2002,-4869999.88556
omn,2003,-5639999.86649
omn,2004,-4989999.77112
omn,2005,-1440000.05722
omn,2006,-17120000.83923
omn,2007,7269999.98093
omn,2008,1429999.94755
omn,2009,5250000
omn,2010,3019999.98093
pak,1960,239000000
pak,1961,222000000
pak,1962,329000000
pak,1963,382000000
pak,1964,379000000
pak,1965,331359985.35156
pak,1966,198039993.28613
pak,1967,296380004.88281
pak,1968,248490005.49316
pak,1969,173000000
pak,1970,211000000
pak,1971,168000000
pak,1972,149000000
pak,1973,120000000
pak,1974,73000000
pak,1975,154000000
pak,1976,203000000
pak,1977,88000000
pak,1978,80000000
pak,1979,29000000
pak,1980,42000000
pak,1981,92000000
pak,1982,112000000
pak,1983,59000000
pak,1984,87000000
pak,1985,144000000
pak,1986,194000000
pak,1987,90000000
pak,1988,339000000
pak,1989,263000000
pak,1990,167000000
pak,1991,114000000
pak,1992,39000000
pak,1993,54000000
pak,1994,-53000000
pak,1995,-82000000
pak,1996,-101000000
pak,1997,-76000000
pak,1998,-40740001.67847
pak,1999,74970001.2207
pak,2000,88459999.08447
pak,2001,775640014.64844
pak,2002,208979995.72754
pak,2003,102279998.7793
pak,2004,76910003.66211
pak,2005,323070007.32422
pak,2006,477720001.2207
pak,2007,433570007.32422
pak,2008,350630004.88281
pak,2009,613039978.02734
pak,2010,1200449951.17188
pak,2011,1262130004.88281
pak,2012,621349975.58594
pak,2013,609849975.58594
pak,2014,695960021.97266
pak,2015,746099975.58594
pak,2016,605309997.55859
pak,2017,492239990.23438
pak,2018,464350006.10352
pak,2019,318149993.89648
pan,1960,13000000
pan,1961,10000000
pan,1962,11000000
pan,1963,18000000
pan,1964,10000000
pan,1965,21190000.53406
pan,1966,18520000.45776
pan,1967,15569999.69482
pan,1968,11850000.38147
pan,1969,15000000
pan,1970,14000000
pan,1971,17000000
pan,1972,10000000
pan,1973,19000000
pan,1974,13000000
pan,1975,19000000
pan,1976,26000000
pan,1977,22000000
pan,1978,17000000
pan,1979,15000000
pan,1980,15000000
pan,1981,14000000
pan,1982,19000000
pan,1983,16000000
pan,1984,46000000
pan,1985,38000000
pan,1986,19000000
pan,1987,14000000
pan,1988,11000000
pan,1989,7000000
pan,1990,97000000
pan,1991,96000000
pan,1992,124000000
pan,1993,48000000
pan,1994,6000000
pan,1995,6000000
pan,1996,-5000000
pan,1997,-13000000
pan,1998,-13649999.61853
pan,1999,-12130000.11444
pan,2000,-8779999.73297
pan,2001,769999.98093
pan,2002,5989999.77112
pan,2003,10489999.77112
pan,2004,9329999.92371
pan,2005,7500000
pan,2006,18729999.54224
pan,2007,7280000.20981
pan,2008,13659999.84741
pan,2009,16659999.84741
pan,2010,8979999.54224
pan,2011,13779999.73297
pan,2012,16200000.76294
pan,2013,12430000.30518
pan,2014,3990000.00954
pan,2015,6849999.90463
pan,2016,7820000.17166
pan,2017,17440000.53406
pan,2018,9739999.77112
pan,2019,10140000.34332
per,1960,-10000000
per,1961,-18000000
per,1962,7000000
per,1963,8000000
per,1964,17000000
per,1965,31989999.77112
per,1966,32700000.76294
per,1967,28350000.38147
per,1968,24290000.91553
per,1969,19000000
per,1970,20000000
per,1971,16000000
per,1972,10000000
per,1973,18000000
per,1974,10000000
per,1975,12000000
per,1976,12000000
per,1977,15000000
per,1978,41000000
per,1979,45000000
per,1980,53000000
per,1981,69000000
per,1982,47000000
per,1983,89000000
per,1984,114000000
per,1985,177000000
per,1986,95000000
per,1987,63000000
per,1988,61000000
per,1989,36000000
per,1990,79000000
per,1991,82000000
per,1992,32000000
per,1993,100000000
per,1994,85000000
per,1995,81000000
per,1996,51000000
per,1997,119000000
per,1998,120959999.08447
per,1999,123980003.35693
per,2000,92339996.33789
per,2001,161630004.88281
per,2002,143619995.11719
per,2003,204360000.61035
per,2004,177910003.66211
per,2005,155190002.44141
per,2006,187259994.50684
per,2007,94080001.83105
per,2008,94000000
per,2009,104389999.38965
per,2010,87029998.7793
per,2011,94629997.25342
per,2012,101889999.38965
per,2013,105260002.13623
per,2014,118680000.30518
per,2015,134589996.33789
per,2016,111639999.38965
per,2017,100769996.64307
per,2018,84110000.61035
per,2019,108330001.83106
phl,1960,23000000
phl,1961,10000000
phl,1962,23000000
phl,1963,8000000
phl,1964,49000000
phl,1965,44220001.2207
phl,1966,9020000.45776
phl,1967,17569999.69482
phl,1968,25409999.84741
phl,1969,24000000
phl,1970,19000000
phl,1971,30000000
phl,1972,47000000
phl,1973,64000000
phl,1974,46000000
phl,1975,63000000
phl,1976,60000000
phl,1977,86000000
phl,1978,67000000
phl,1979,54000000
phl,1980,50000000
phl,1981,51000000
phl,1982,58000000
phl,1983,138000000
phl,1984,129000000
phl,1985,135000000
phl,1986,367000000
phl,1987,230000000
phl,1988,121000000
phl,1989,192000000
phl,1990,248000000
phl,1991,224000000
phl,1992,229000000
phl,1993,262000000
phl,1994,116000000
phl,1995,112000000
phl,1996,46000000
phl,1997,15000000
phl,1998,27329999.92371
phl,1999,72690002.44141
phl,2000,75459999.08447
phl,2001,82989997.86377
phl,2002,78620002.74658
phl,2003,55290000.91553
phl,2004,79449996.94824
phl,2005,96760002.13623
phl,2006,97819999.69482
phl,2007,84790000.91553
phl,2008,71260002.13623
phl,2009,89500000
phl,2010,113449996.94824
phl,2011,113430000.30518
phl,2012,121730003.35693
phl,2013,153080001.83105
phl,2014,253460006.71387
phl,2015,250250000
phl,2016,240059997.55859
phl,2017,138990005.49316
phl,2018,104919998.16894
phl,2019,128279998.7793
plw,1994,191000000
plw,1995,132000000
plw,1996,58000000
plw,1997,24000000
plw,1998,78330001.83105
plw,1999,16270000.45776
plw,2000,14510000.22888
plw,2001,19379999.16077
plw,2002,13930000.30518
plw,2003,14000000
plw,2004,14140000.34332
plw,2005,13100000.38147
plw,2006,27000000
plw,2007,14100000.38147
plw,2008,27290000.91553
plw,2009,26760000.22888
plw,2010,17170000.07629
plw,2011,18350000.38147
plw,2012,610000.01431
plw,2013,13750000
plw,2014,12529999.73297
plw,2015,2660000.08583
plw,2016,889999.98569
plw,2017,2920000.07629
plw,2018,66400001.52588
plw,2019,1360000.01431
png,1966,9999.99978
png,1967,19999.99955
png,1968,9999.99978
png,1983,1000000
png,1984,1000000
png,1985,1000000
png,1986,1000000
png,1987,1000000
png,1988,1000000
png,1989,1000000
png,1990,1000000
png,1991,1000000
png,1992,1000000
png,1993,1000000
png,1994,3000000
png,1995,1000000
png,1996,1000000
png,1997,1000000
png,1998,889999.98569
