geo,time,ny_trf_nctr_cn
syc,2003,49686400
syc,2004,115483100
syc,2005,195409100
syc,2006,298375500
syc,2007,-185600000
syc,2008,26400000
syc,2009,69200000
syc,2010,52300000
syc,2011,91600000
syc,2012,323032500
syc,2013,179235700
syc,2014,45878600
syc,2015,-370485600
syc,2016,-141027700
syc,2017,-213594600
syc,2018,258128600
syc,2019,-517173100
syc,2020,-233350000
syr,2000,6624000000
syr,2001,7367000000
syr,2002,7418000000
syr,2003,19090000000
syr,2004,10706000000
syr,2005,12354000000
syr,2006,12421000000
syr,2007,14175000000
syr,2008,53544000000
syr,2009,49608000000
syr,2010,44148000000
syr,2011,59090000000
syr,2012,94693000000
syr,2013,103489000000
syr,2014,269443000000
syr,2015,608576000000
syr,2016,1076179000000
syr,2017,1647999000000
syr,2018,1886873000000
syr,2019,1366151000000
tca,2014,-61403800
tca,2015,-60483700
tca,2016,-70631100
tca,2017,-77957200
tca,2018,-100262500
tcd,1968,-962726700
tcd,1969,-1636173000
tcd,1970,-1721802000
tcd,1971,-1917908600
tcd,1972,-2165582500
tcd,1973,-2045978600
tcd,1974,-2171101000
tcd,1975,-1743381000
tcd,1976,-993140700
tcd,1977,-3446004200
tcd,1978,-2565001200
tcd,1979,-1978305300
tcd,1980,-866243900
tcd,1981,10145019100
tcd,1982,11510501500
tcd,1983,19583067600
tcd,1984,19506343200
tcd,1985,45366260000
tcd,1986,24150411700
tcd,1987,31263803500
tcd,1988,29171928400
tcd,1989,24992650200
tcd,1990,28268535400
tcd,1991,26282643700
tcd,1992,24793232000
tcd,1993,19337859100
tcd,1994,53953456300
tcd,1995,27403913600
tcd,1996,20469097200
tcd,1997,16622982100
tcd,1998,29300000000
tcd,1999,25570000000
tcd,2000,36000000000
tcd,2001,32800000000
tcd,2002,49800000000
tcd,2003,57600000000
tcd,2004,114764904800
tcd,2005,70132596700
tcd,2006,71775002600
tcd,2007,133300000000
tcd,2008,120000000000
tcd,2009,328000000000
tcd,2010,298000000000
tcd,2011,247000000000
tcd,2012,277000000000
tcd,2013,328000000000
tcd,2014,543759995500
tcd,2015,457856687000
tcd,2016,457818500000
tgo,1997,46000001000
tgo,1998,41600000000
tgo,1999,29400000500
tgo,2000,62900301700
tgo,2001,81887221000
tgo,2002,62553208200
tgo,2003,76187104600
tgo,2004,112938769600
tgo,2005,116423761900
tgo,2006,129162536700
tgo,2007,137786313100
tgo,2008,143334933700
tgo,2009,143467372600
tgo,2010,178058289100
tgo,2011,127639780100
tgo,2012,123643304300
tgo,2013,129599865500
tgo,2014,158163294100
tgo,2015,187264310200
tgo,2016,202400000000
tgo,2017,232467433300
tgo,2018,234300050000
tgo,2019,303524148800
tgo,2020,331085800000
tha,1968,145600000
tha,1969,83200000
tha,1970,62400000
tha,1971,146033500
tha,1972,632316700
tha,1973,2409001700
tha,1974,4386170900
tha,1975,1135002900
tha,1976,585000200
tha,1977,442001100
tha,1978,127042200
tha,1979,461975200
tha,1980,1529976600
tha,1981,1098063700
tha,1982,1723998600
tha,1983,3518001900
tha,1984,1395086300
tha,1985,1276310500
tha,1986,1675421700
tha,1987,2581553200
tha,1988,1178695800
tha,1989,1200392800
tha,1990,5424000000
tha,1991,7624999900
tha,1992,16398000100
tha,1993,18976000000
tha,1994,28412999700
tha,1995,12081000400
tha,1996,20603000800
tha,1997,18563999700
tha,1998,20678000600
tha,1999,15166999600
tha,2000,23465405600
tha,2001,26614708700
tha,2002,25904930800
tha,2003,39036024700
tha,2004,85823633800
tha,2005,168988990000
tha,2006,177554660000
tha,2007,192883660000
tha,2008,221548530000
tha,2009,175753310000
tha,2010,193013910000
tha,2011,335471260000
tha,2012,387050430000
tha,2013,326007610000
tha,2014,283554200000
tha,2015,229089320000
tha,2016,240575140000
tha,2017,255455490000
tha,2018,258761850000
tha,2019,223500600000
tha,2020,189300120000
tjk,1993,107300
tjk,1994,331800
tjk,1995,1416900
tjk,1996,8865000
tjk,1997,22492000
tjk,1998,43916700
tjk,1999,43601500
tjk,2000,80020600
tjk,2001,262044800
tjk,2002,513123500
tjk,2003,667617300
tjk,2004,670189500
tjk,2005,777740100
tjk,2006,1107172000
tjk,2007,1428128900
tjk,2008,2622952000
tjk,2009,2249892100
tjk,2010,2597740400
tjk,2011,3633397200
tjk,2012,4176517900
tjk,2013,4117060100
tjk,2014,4256219800
tjk,2015,2998900000
tjk,2016,4456800000
tjk,2017,4872700000
tjk,2018,4505900000
tjk,2019,6106800000
tjk,2020,7102079700
tkm,1991,100
tkm,1993,7400
tkm,1994,11600
tkm,1995,572600
tkm,1996,3062500
tkm,1997,-28247100
tkm,1998,28858100
tkm,1999,171614900
tkm,2000,298401900
tkm,2001,122401100
tkm,2002,14194400
tkm,2003,83083400
tkm,2004,104495600
tkm,2005,87719200
tkm,2006,116477000
tkm,2007,291657600
tkm,2008,389670600
tkm,2009,233700000
tkm,2010,336300000
tkm,2011,353400000
tkm,2012,390450000
tkm,2013,273600000
tkm,2014,296400000
tkm,2015,399000000
tkm,2016,437500000
tkm,2017,479500000
tls,2000,363899900
tls,2001,535491300
tls,2002,436147000
tls,2003,329993800
tls,2004,257804700
tls,2005,168025000
tls,2006,261634800
tls,2007,415446600
tls,2008,421757400
tls,2009,381062200
tls,2010,378690400
tls,2011,399622700
tls,2012,276596900
tls,2013,292745200
tls,2014,130196800
tls,2015,53586500
tls,2016,39241100
tls,2017,-11722800
tls,2018,-31071200
tls,2019,-41684200
tls,2020,-102090700
ton,1978,7625000
ton,1979,9419800
ton,1980,10770900
ton,1981,12834600
ton,1982,22931200
ton,1983,32589900
ton,1984,24601000
ton,1985,30487000
ton,1986,37542000
ton,1987,43396000
ton,1988,37050000
ton,1989,42819000
ton,1990,53141000
ton,1991,46596000
ton,1992,49579000
ton,1994,26017000
ton,1995,28988000
ton,1996,39879000
ton,1997,49836000
ton,1998,65020000
ton,1999,64741000
ton,2000,77922000
ton,2001,98951900
ton,2002,122829000
ton,2003,127055200
ton,2004,143693300
ton,2005,157567900
ton,2006,170393000
ton,2007,181777400
ton,2008,192761400
ton,2009,213622100
ton,2010,171617800
ton,2011,175895300
ton,2012,209854500
ton,2013,234655200
ton,2014,266553900
ton,2015,267688900
ton,2016,299482100
ton,2017,338488100
ton,2018,351104700
ton,2019,394377700
ton,2020,349329300
tto,1975,-27400030.36759
tto,1976,-59800333.1098
tto,1977,-53800000.02242
tto,1978,-62900000.02621
tto,1979,-74100000.03087
tto,1980,-100700000.04196
tto,1981,-125400000.05225
tto,1982,-227100000.09462
tto,1983,-58300000.02429
tto,1984,-65800000
tto,1985,-59300000
tto,1986,-102300000
tto,1987,-81300000
tto,1988,-35300459.18699
tto,1989,-31800000
tto,1990,-26200000
tto,1991,10000000
tto,1992,1600000
tto,1993,25100000
tto,1994,1900000
tto,1995,-26600000
tto,1996,-42400200
tto,1997,23900100
tto,1998,139999800
tto,1999,237468500
tto,2000,238762400
tto,2001,208188900
tto,2002,340554200
tto,2003,368892900
tto,2004,354003800
tto,2005,315610000
tto,2006,348433400
tto,2007,380957600
tto,2008,294958800
tto,2009,170799300
tto,2010,183614400
tto,2011,147596300
tto,2012,248496200
tto,2013,181059700
tto,2014,-111509600
tto,2015,-264663800
tto,2016,376129700
tto,2017,329484900
tto,2018,-650669100
tto,2019,79302800
tun,1993,599500000
tun,1994,695734400
tun,1995,711762400
tun,1996,800600000
tun,1997,859500000
tun,1998,930800000
tun,1999,1041100000
tun,2000,1101700000
tun,2001,1355600000
tun,2002,1572100000
tun,2003,1645500000
tun,2004,1882400000
tun,2005,1930700000
tun,2006,2142200000
tun,2007,2365600000
tun,2008,2641900000
tun,2009,2922900000
tun,2010,3197000000
tun,2011,3089700000
tun,2012,3802700000
tun,2013,4198700000
tun,2014,4466900000
tun,2015,4275000000
tun,2016,4243000000
tun,2017,5035600000
tun,2018,6201300000
tun,2019,6665400000
tun,2020,6165300000
tur,1967,1100
tur,1968,1600
tur,1969,1600
tur,1970,3800
tur,1971,8500
tur,1972,11200
tur,1973,17700
tur,1974,20751.35417
tur,1975,20753.27375
tur,1976,17979.45333
tur,1977,19928.49075
tur,1978,26686.10117
tur,1979,56250.275
tur,1980,165078.67892
tur,1981,284497.13616
tur,1982,370134.12975
tur,1983,396804.46666
tur,1984,728955.53267
tur,1985,1000119.58767
tur,1986,1241101.62
tur,1987,1991308.50917
tur,1988,2971280.44583
tur,1989,7270994.50417
tur,1990,11386720.875
tur,1991,21021800
tur,1992,26939900
tur,1993,40115900
tur,1994,89122100
tur,1995,201626600
tur,1996,333515800
tur,1997,685063000
tur,1998,1435282000
tur,1999,2044081500
tur,2000,2978540100
tur,2001,3660827400
tur,2002,3667082500
tur,2003,1530903600
tur,2004,1592325400
tur,2005,1953570200
tur,2006,2591214300
tur,2007,2698369800
tur,2008,2845126400
tur,2009,3616056700
tur,2010,2216701300
tur,2011,2879246200
tur,2012,2605997200
tur,2013,2431111100
tur,2014,3326584600
tur,2015,3783530400
tur,2016,4660067000
tur,2017,9211534600
tur,2018,3650247700
tur,2019,4680901500
tur,2020,834024100
tza,1998,372091995300
tza,1999,250686224400
tza,2000,312800221500
tza,2001,175353231000
tza,2002,285973187200
tza,2003,530582571700
tza,2004,641404636700
tza,2005,559664889900
tza,2006,736952763000
tza,2007,920593359800
tza,2008,998243377300
tza,2009,1176720093100
tza,2010,1467080894900
tza,2011,1405056176000
tza,2012,1276366892400
tza,2013,1239164440200
tza,2014,789234543900
tza,2015,954738632500
tza,2016,830489395000
tza,2017,895952463800
uga,1965,0
uga,1966,0
uga,1967,271400
uga,1968,378600
uga,1969,407200
uga,1970,300000
uga,1971,429900
uga,1972,387800
uga,1973,187300
uga,1974,126500
uga,1975,87400
uga,1976,127000
uga,1977,99200
uga,1978,194400
uga,1979,696200
uga,1980,1900000
uga,1981,600000
uga,1982,38000000
uga,1983,197400000
uga,1984,60338200
uga,1985,203162300
uga,1986,1096270800
uga,1987,1988293400
uga,1988,7200000000
uga,1989,19335152600
uga,1990,24929903800
uga,1991,44348864800
uga,1992,130574938600
uga,1993,129676351000
uga,1994,334891683100
uga,1995,307640632600
uga,1996,426499344200
uga,1997,19574535500
uga,1998,41962316300
uga,1999,29149143300
uga,2000,252554940000
uga,2001,1116124461000
uga,2002,1199726693600
uga,2003,1586371614900
uga,2004,1920946182600
uga,2005,1976425939600
uga,2006,1892952873100
uga,2007,2097713605500
uga,2008,2161833704900
uga,2009,2576290897400
uga,2010,2267426315300
uga,2011,3694987851500
uga,2012,3619757525100
uga,2013,3816545767500
uga,2014,3057069120000
uga,2015,3796817287100
uga,2016,4869899428900
uga,2017,5155079465700
uga,2018,5762563558600
uga,2019,6533539992500
uga,2020,6676465812600
ukr,1994,179150200
ukr,1995,695291400
ukr,1996,931199500
ukr,1997,1573101300
ukr,1998,1915541600
ukr,1999,2916091800
ukr,2000,4936000000
ukr,2001,7982000000
ukr,2002,10372000000
ukr,2003,11707000000
ukr,2004,13678000000
ukr,2005,14830000000
ukr,2006,16427000000
ukr,2007,18392000000
ukr,2008,17019000000
ukr,2009,30266000000
ukr,2010,32962000000
ukr,2011,38597000000
ukr,2012,42959000000
ukr,2013,49703000000
ukr,2014,44774000000
ukr,2015,79741000000
ukr,2016,92703000000
ukr,2017,96390000000
ukr,2018,99345000000
ukr,2019,162221000000
ukr,2020,110418019900
ury,1988,7630000
ury,1989,4829000
ury,1990,9461000
ury,1991,51842000
ury,1992,74395000
ury,1993,148241000
ury,1994,207888000
ury,1995,482188000
ury,1996,657327000
ury,1997,697657400
ury,1998,617569500
ury,1999,566758600
ury,2000,332139000
ury,2001,395252900
ury,2002,1565474600
ury,2003,2327838300
ury,2004,3227531100
ury,2005,3480179300
ury,2006,3033461400
ury,2007,3210761600
ury,2008,3096142800
ury,2009,3098008900
ury,2010,2807940600
ury,2011,3008698200
ury,2012,2516503800
ury,2013,924163700
ury,2014,1647119600
ury,2015,1858071700
ury,2016,2097744500
ury,2017,2472322100
ury,2018,3030524200
ury,2019,6650848175.86295
ury,2020,7874919684.32985
usa,1970,-6618000000
usa,1971,-7904000000
usa,1972,-9227000000
usa,1973,-7868000000
usa,1974,-8735000000
usa,1975,-9142000000
usa,1976,-8122000000
usa,1977,-8112000000
usa,1978,-8842000000
usa,1979,-10552000000
usa,1980,-12618000000
usa,1981,-17039000000
usa,1982,-19836000000
usa,1983,-20495000000
usa,1984,-23642000000
usa,1985,-25652000000
usa,1986,-27763000000
usa,1987,-26810000000
usa,1988,-28988000000
usa,1989,-30400000000
usa,1990,-31734000000
usa,1991,4910000000
usa,1992,-41912000000
usa,1993,-45355000000
usa,1994,-46078000000
usa,1995,-44050000000
usa,1996,-49513000000
usa,1997,-51424000000
usa,1998,-60033000000
usa,1999,-47978000000
usa,2000,-54276000000
usa,2001,-65032000000
usa,2002,-61490000000
usa,2003,-64176000000
usa,2004,-80340000000
usa,2005,-86074000000
usa,2006,-79314000000
usa,2007,-100591000000
usa,2008,-108577000000
usa,2009,-114197000000
usa,2010,-113111000000
usa,2011,-118650000000
usa,2012,-105075000000
usa,2013,-102971000000
usa,2014,-101357000000
usa,2015,-118876000000
usa,2016,-129364000000
usa,2017,-127503000000
usa,2018,-138266000000
usa,2019,-149965000000
usa,2020,-158226000000
uzb,1992,444000
uzb,1993,12000000
uzb,1994,128050000
uzb,1995,565630000
uzb,1996,-80160000
uzb,1997,1888125000
uzb,1998,4062640000
uzb,1999,6107360000
uzb,2000,3075670000
uzb,2001,18575570000
uzb,2002,92283600000
uzb,2003,309857460000
uzb,2004,362697901000
uzb,2005,732187574500
uzb,2006,893303440000
uzb,2007,1312755720000
uzb,2008,2425273200000
uzb,2009,1706145205600
uzb,2010,3175338119391.33984
uzb,2011,5131654401529.0498
uzb,2012,8013820782197.83008
uzb,2013,8049755041479.79883
uzb,2014,10247698272786.90039
uzb,2015,5884475452767.88965
uzb,2016,9760556508638.5
uzb,2017,22106873025212.89453
uzb,2018,33954409054805.80078
uzb,2019,48200697510682
uzb,2020,52403683244467.20312
vct,1977,23500000
vct,1978,25100000
vct,1979,43470000
vct,1980,43470000
vct,1981,46980000
vct,1982,47520000
vct,1983,52380000
vct,1984,41850000
vct,1985,36180000
vct,1986,20880000
vct,1987,18180000
vct,1988,16880000
vct,1989,22370000
vct,1990,25890000
vct,1991,19380000
vct,1992,21130000
vct,1993,21010000
vct,1994,32920000
vct,1995,25480000
vct,1996,35380000
vct,1997,34150000
vct,1998,35170000
vct,1999,38900000
vct,2000,44060000
vct,2001,34049000
vct,2002,32783300
vct,2003,34833300
vct,2004,38098200
vct,2005,48743300
vct,2006,54449100
vct,2007,54421600
vct,2008,35537000
vct,2009,30836100
vct,2010,26885400
vct,2011,21298500
vct,2012,66859400
vct,2013,65448600
vct,2014,87612400
vct,2015,94821500
vct,2016,101136600
vct,2017,109048900
vct,2018,111696000
vct,2019,113457300
vct,2020,110035600
ven,1965,-195800
ven,1966,-235900
ven,1967,-213600
ven,1968,-356000
ven,1969,-431700
ven,1970,-414000
ven,1971,-365200
ven,1972,-418000
ven,1973,-477300
ven,1974,-855700
ven,1975,-743900
ven,1976,-997600
ven,1977,-1216900
ven,1978,-1750100
ven,1979,-1750100
ven,1980,-1887700
ven,1981,-1758700
ven,1982,-2747700
ven,1983,-907300
ven,1984,-1204000
ven,1985,-1282500
ven,1986,-980100
ven,1987,-1319500
ven,1988,-2131500
ven,1989,-6350100
ven,1990,-14163800
ven,1991,-20675200
ven,1992,-25581600
ven,1993,-33414400
ven,1994,-12474000
ven,1995,19271200
ven,1996,57587400
ven,1997,-48352000
ven,1998,-107646000
ven,1999,-38008000
ven,2000,-115711000
ven,2001,-107881000
ven,2002,-190580000
ven,2003,28135000
ven,2004,-136294000
ven,2005,-132120000
ven,2006,-152518000
ven,2007,-927020000
ven,2008,-1309063000
ven,2009,-696378000
ven,2010,-723315000
ven,2011,-2137658000
ven,2012,-4206898000
ven,2013,-7360736000
ven,2014,4648619000
vnm,1981,0
vnm,1982,0
vnm,1983,0
vnm,1984,0
vnm,1985,265632000
vnm,1986,682320000
vnm,1987,782910000
vnm,1988,2426072100
vnm,1989,26783701000
vnm,1990,317657186300
vnm,1991,279271997400
vnm,1992,660929773600
vnm,1993,746995384300
vnm,1994,1863562035200
vnm,1995,5226492854300
vnm,1996,11538311151600
vnm,1997,8319464374300
vnm,1998,12616540880900
vnm,1999,14640149954600
vnm,2000,19001969213400
vnm,2001,18507500617700
vnm,2002,27502999240700
vnm,2003,34621699915800
vnm,2004,39178301603800
vnm,2005,53590000000000
vnm,2006,64756000000000
vnm,2007,103417000000000
vnm,2008,119202052000000
vnm,2009,110069787500000
vnm,2010,150952706370900
vnm,2011,180405478250900
vnm,2012,177578193553800
vnm,2013,199150314275000
vnm,2014,203247632000000
vnm,2015,181687000000000
vnm,2016,171858000000000
vnm,2017,186490353000000
vnm,2018,210242200000000
vnm,2019,213007283549700
vnm,2020,219458330644800
vut,1982,2284011870.19029
vut,1983,1542036281.47407
vut,1984,2226469044.93809
vut,1985,2009017877.3229
vut,1986,2104659025.39104
vut,1987,3645633837.42192
vut,1988,2934142248.95494
vut,1989,1916783496.33884
vut,1990,2869656906.53944
vut,1991,3802286700
vut,1992,2963652000
vut,1993,3065265900
vut,1994,2768135100
vut,1995,2606237400
vut,1996,-61228500
vut,1997,320938800
vut,1998,-64294800
vut,1999,1046313700
vut,2000,1108217100
vut,2001,2560902400
vut,2002,1484582200
vut,2003,878655700
vut,2004,1613427200
vut,2005,2175141500
vut,2006,2795484400
vut,2007,2356029400
vut,2008,3803833500
vut,2009,2651911100
vut,2010,2160999300
vut,2011,1122482700
vut,2012,1562000000
vut,2013,1726000000
vut,2014,7756100000
vut,2015,17528300000
vut,2016,13435900000
vut,2017,5063500000
vut,2018,12439300000
vut,2019,18095200000
vut,2020,19500300000
wsm,2002,177077000
wsm,2003,184992900
wsm,2004,208953300
wsm,2005,247117700
wsm,2006,298898000
wsm,2007,261222100
wsm,2008,329028500
wsm,2009,333960400
wsm,2010,341814000
wsm,2011,384831500
wsm,2012,403538700
wsm,2013,431395600
wsm,2014,377938600
wsm,2015,393527300
wsm,2016,344915400
wsm,2017,354988600
wsm,2018,431053039.33388
wsm,2019,474535265.4579
wsm,2020,509666543.35979
yem,1990,16900000000
yem,1991,26992000000
yem,1992,33260000000
yem,1993,49114000000
yem,1994,84569000000
yem,1995,128774000000
yem,1996,138664000000
yem,1997,158470080000
yem,1998,180689478600
yem,1999,221622603800
yem,2000,225303400000
yem,2001,214730561700
yem,2002,235272155300
yem,2003,253144083600
yem,2004,266913432100
yem,2005,269472640500
yem,2006,272541822700
yem,2007,283767803700
yem,2008,432133039300
yem,2009,307300529200
yem,2010,466268622400
yem,2011,456210883100
yem,2012,1089215957700
yem,2013,800104512000
yem,2014,1133718501900
yem,2015,957944500000
yem,2016,1419195000000
yem,2017,2419282000000
yem,2018,4217529000000
zaf,1960,1000000
zaf,1961,2000000
zaf,1962,7000000
zaf,1963,5000000
zaf,1964,11000000
zaf,1965,15000000
zaf,1966,16000000
zaf,1967,19000000
zaf,1968,34000000
zaf,1969,21000000
zaf,1970,5000000
zaf,1971,-2000000
zaf,1972,-8000000
zaf,1973,-38000000
zaf,1974,1000000
zaf,1975,35000000
zaf,1976,20000000
zaf,1977,2000000
zaf,1978,6000000
zaf,1979,23000000
zaf,1980,112000000
zaf,1981,88000000
zaf,1982,22000000
zaf,1983,-225000000
zaf,1984,-357000000
zaf,1985,-388000000
zaf,1986,-84000000
zaf,1987,-579000000
zaf,1988,-554000000
zaf,1989,-553000000
zaf,1990,-828000000
zaf,1991,-1418000000
zaf,1992,-1042000000
zaf,1993,-2092000000
zaf,1994,-2160000000
zaf,1995,-2341000000
zaf,1996,-3210000000
zaf,1997,-3328000000
zaf,1998,-4093000000
zaf,1999,-5662000000
zaf,2000,-6422000000
zaf,2001,-6257000000
zaf,2002,-5844000000
zaf,2003,-7478000000
zaf,2004,-10869000000
zaf,2005,-15680000000
zaf,2006,-15768000000
zaf,2007,-16575000000
zaf,2008,-18906000000
zaf,2009,-22428000000
zaf,2010,-16761000000
zaf,2011,-14201000000
zaf,2012,-31371000000
zaf,2013,-30663000000
zaf,2014,-34228000000
zaf,2015,-33108000000
zaf,2016,-26859000000
zaf,2017,-37547000000
zaf,2018,-34585000000
zaf,2019,-34570000000
zaf,2020,-42196000000
zmb,1980,-138700
zmb,1981,-107300
zmb,1982,-26200
zmb,1983,-12300
zmb,1984,-64000
zmb,1985,-119300
zmb,1986,-350500
zmb,1987,-285600
zmb,1988,-289300
zmb,1989,-386800
zmb,1990,-1482100
zmb,1991,-2585600
zmb,1992,-5887500
zmb,1993,-8602500
zmb,1994,-12718000
zmb,1995,-17282400
zmb,1996,-20534300
zmb,1997,-21032000
zmb,1998,-50275900
zmb,1999,-37047300
zmb,2000,42307500
zmb,2001,39720300
zmb,2002,335458800
zmb,2003,200135000
zmb,2004,92103200
zmb,2005,476764600
zmb,2006,1303721200
zmb,2007,2123290200
zmb,2008,2097944500
zmb,2009,2603676300
zmb,2010,1441577400
zmb,2011,1170510900
zmb,2012,1642525300
zmb,2013,1765267000
zmb,2014,1854823000
zmb,2015,1955084000
zmb,2016,2184773000
zmb,2017,3421501000
zmb,2018,2884101500
zmb,2019,4163374700
zmb,2020,4044412500
zwe,1990,-2000000
zwe,1991,1700000
zwe,1992,40000000
zwe,1993,26000000
zwe,1994,86000000
zwe,1995,120000000
zwe,1996,149000000
zwe,1997,126000000
zwe,1998,166000000
zwe,1999,154830000
zwe,2000,190716200
zwe,2001,113600000
zwe,2002,228000000
zwe,2003,169100000
zwe,2004,204000000
zwe,2005,163100000
zwe,2006,439354400
zwe,2007,439900000
zwe,2008,634302100
zwe,2009,1190625600
zwe,2010,1401541500
zwe,2011,1899163900
zwe,2012,2094103700
zwe,2013,1868235100
zwe,2014,1879514400
zwe,2015,2020061500
zwe,2016,1827451800
zwe,2017,1697351900
zwe,2018,2791166600
zwe,2019,15464672800
zwe,2020,146822352100
