geo,time,ne_imp_gnfs_cn
mdg,1971,13978755300
mdg,1972,12390779500
mdg,1973,13911673800
mdg,1974,18653280800
mdg,1975,20442461200
mdg,1976,18273032200
mdg,1977,23238324200
mdg,1978,28986453900
mdg,1979,44776810100
mdg,1980,43084345616.962
mdg,1981,37875680781.8744
mdg,1982,43226607038.1678
mdg,1983,44947021825.2852
mdg,1984,56375355995.4972
mdg,1985,63202007394.4338
mdg,1986,68799520114.15089
mdg,1987,109856166274.19
mdg,1988,151800523702.55499
mdg,1989,167085090796.92401
mdg,1990,229211601847.04001
mdg,1991,236366402900
mdg,1992,258445375500
mdg,1993,296372270400
mdg,1994,508626310800
mdg,1995,798543706300
mdg,1996,755417630700
mdg,1997,899811076400
mdg,1998,1002178601500
mdg,1999,1213844628000
mdg,2000,1482297620300
mdg,2001,1502360782500
mdg,2002,2074277416800
mdg,2003,1604797638000
mdg,2004,2775033602900
mdg,2005,4085477142900
mdg,2006,4742916746200
mdg,2007,6214963124800
mdg,2008,8547480385300
mdg,2009,7908037807000
mdg,2010,7510919557900
mdg,2011,7898552203800
mdg,2012,7846013569600
mdg,2013,9074008591200
mdg,2014,10187302731400
mdg,2015,10904781658500
mdg,2016,11946971117900
mdg,2017,14140981787400
mdg,2018,16659242666600
mdg,2019,17442266037300
mdg,2020,14271395935500
mdv,1980,657605000
mdv,1981,706680000
mdv,1982,671829000
mdv,1983,680325000
mdv,1984,671160000
mdv,1985,603500000
mdv,1986,616330000
mdv,1987,874978000
mdv,1988,1016724000
mdv,1989,1267408000
mdv,1990,1697233600
mdv,1991,2076344800
mdv,1992,2508261000
mdv,1993,2816457400
mdv,1994,3267185900
mdv,2014,42471000000
mdv,2015,44939960200
mdv,2016,51870653900
mdv,2017,57977890800
mdv,2018,68303331400
mdv,2019,67667591200
mdv,2020,39386091300
mex,1960,19011800
mex,1961,18789000
mex,1962,19206600
mex,1963,21101600
mex,1964,24732100
mex,1965,25996900
mex,1966,27402100
mex,1967,29911400
mex,1968,34327900
mex,1969,37640200
mex,1970,42880100
mex,1971,42724500
mex,1972,49889000
mex,1973,65401800
mex,1974,95152000
mex,1975,105821000
mex,1976,135279900
mex,1977,189008400
mex,1978,257999400
mex,1979,381995300
mex,1980,579961000
mex,1981,792577000
mex,1982,1010704000
mex,1983,1684374000
mex,1984,2815267000
mex,1985,4897328000
mex,1986,10638781000
mex,1987,25876630000
mex,1988,77173957000
mex,1989,104621835000
mex,1990,145602638000
mex,1991,182924018000
mex,1992,228122588000
mex,1993,242541674000
mex,1994,308669091000
mex,1995,512492544000
mex,1996,762496002000
mex,1997,968616499000
mex,1998,1269953828000
mex,1999,1491158929000
mex,2000,1809032416000
mex,2001,1731951611000
mex,2002,1800152296000
mex,2003,2033713404000
mex,2004,2440676449000
mex,2005,2649387288000
mex,2006,3058262169000
mex,2007,3367017822000
mex,2008,3715485074000
mex,2009,3504428937000
mex,2010,4151951453000
mex,2011,4756482132000
mex,2012,5299213217000
mex,2013,5283448560000
mex,2014,5778898106000
mex,2015,6790744024000
mex,2016,7854365846000
mex,2017,8656138505000
mex,2018,9716004230000
mex,2019,9553304422000
mex,2020,8773120980000
mhl,1995,101649300
mhl,1996,99765100
mhl,1997,89733700
mhl,1998,97720200
mhl,1999,97132900
mhl,2000,116285000
mhl,2001,114186200
mhl,2002,98956900
mhl,2003,113832200
mhl,2004,111650000
mhl,2005,127259900
mhl,2006,125358700
mhl,2007,133234000
mhl,2008,135985600
mhl,2009,152343400
mhl,2010,177816700
mhl,2011,174721700
mhl,2012,182491200
mhl,2013,200328200
mhl,2014,181217100
mhl,2015,168548700
mhl,2016,155988000
mhl,2017,178991200
mhl,2018,190310800
mhl,2019,265544900
mhl,2020,169836100
mkd,1990,181514000
mkd,1991,238134000
mkd,1992,6292334000
mkd,1993,32359553000
mkd,1994,70876000000
mkd,1995,72501000000
mkd,1996,67961000000
mkd,1997,94590000000
mkd,1998,109355000000
mkd,1999,109007000000
mkd,2000,117394000000
mkd,2001,106710000000
mkd,2002,116963000000
mkd,2003,116648000000
mkd,2004,140860000000
mkd,2005,157411000000
mkd,2006,183359000000
mkd,2007,231103000000
mkd,2008,283559000000
mkd,2009,225435000000
mkd,2010,254031000000
mkd,2011,306677000000
mkd,2012,311947000000
mkd,2013,308466000000
mkd,2014,342301000000
mkd,2015,363099000000
mkd,2016,389719000000
mkd,2017,426441000000
mkd,2018,481384000000
mkd,2019,527604000000
mkd,2020,470931000000
mli,1967,16199999500
mli,1968,15399999500
mli,1969,16800000000
mli,1970,18100000800
mli,1971,22000001000
mli,1972,24000000000
mli,1973,28700000300
mli,1974,52999999500
mli,1975,52100001800
mli,1976,47200002000
mli,1977,50500001800
mli,1978,82300002300
mli,1979,92400001000
mli,1980,108650000000
mli,1981,120450000000
mli,1982,129877000000
mli,1983,158660037100
mli,1984,198681000000
mli,1985,267185995900
mli,1986,224227000000
mli,1987,191602000000
mli,1988,208325000000
mli,1989,201882000000
mli,1990,225852000000
mli,1991,240199000000
mli,1992,253794760000
mli,1993,242538600000
mli,1994,427566559000
mli,1995,495555698000
mli,1996,478229773000
mli,1997,522811400000
mli,1998,498330000000
mli,1999,630547000000
mli,2000,692901031200
mli,2001,860833189400
mli,2002,806335551200
mli,2003,898253890500
mli,2004,909880000000
mli,2005,1025652000000
mli,2006,1174269000000
mli,2007,1268695000000
mli,2008,1681973000000
mli,2009,1386146000000
mli,2010,1858963000000
mli,2011,1909893000000
mli,2012,1986018000000
mli,2013,2608187000000
mli,2014,2701164000000
mli,2015,3067770000000
mli,2016,3351396000000
mli,2017,3198999000000
mli,2018,3377700000000
mli,2019,3842664990300
mli,2020,3581377626000
mlt,1970,173652100
mlt,1971,172969200
mlt,1972,176945100
mlt,1973,225387200
mlt,1974,341343800
mlt,1975,367259700
mlt,1976,452190900
mlt,1977,556479700
mlt,1978,573776800
mlt,1979,707490500
mlt,1980,869201100
mlt,1981,902482400
mlt,1982,907348200
mlt,1983,864956200
mlt,1984,904906100
mlt,1985,966899400
mlt,1986,969812900
mlt,1987,1105927400
mlt,1988,1243775600
mlt,1989,1418338400
mlt,1990,1671644300
mlt,1991,1819509400
mlt,1992,1991425300
mlt,1993,2270021600
mlt,1994,2527195400
mlt,1995,4036103100
mlt,1996,3976155800
mlt,1997,3960503400
mlt,1998,4207594600
mlt,1999,4460928600
mlt,2000,5331927400
mlt,2001,4835874200
mlt,2002,4989910300
mlt,2003,5284058700
mlt,2004,5361604000
mlt,2005,5882719800
mlt,2006,7047401600
mlt,2007,7705279800
mlt,2008,9329077100
mlt,2009,9259773300
mlt,2010,10284363000
mlt,2011,11018217300
mlt,2012,11750473200
mlt,2013,11785928700
mlt,2014,12061549100
mlt,2015,14480434400
mlt,2016,14735983274.9815
mlt,2017,15600007062.199
mlt,2018,15914030237.417
mlt,2019,17442639942.6882
mlt,2020,16794843366.869
mmr,2010,3012109150000
mmr,2011,3024506300000
mmr,2012,2813469450000
mmr,2013,8285449650000
mmr,2014,12729147350000
mmr,2015,16890533089400
mmr,2016,22962260100000
mmr,2017,29010136200000
mmr,2018,31631006600000
mmr,2019,31892524200000
mmr,2020,29831070291600
mne,2000,544681000
mne,2001,802786000
mne,2002,814488000
mne,2003,709566000
mne,2004,969937000
mne,2005,1108526000
mne,2006,1680013000
mne,2007,2305743000
mne,2008,2880529000
mne,2009,1948845000
mne,2010,1960554000
mne,2011,2099581000
mne,2012,2166381000
mne,2013,2065524000
mne,2014,2074197000
mne,2015,2213571000
mne,2016,2494011000
mne,2017,2772904000
mne,2018,3111907000
mne,2019,3217864000
mne,2020,2553578000
mng,1981,4922849800
mng,1982,4935648800
mng,1983,5104358900
mng,1984,5462723100
mng,1985,5965363200
mng,1986,7071870000
mng,1987,6548286500
mng,1988,6346997800
mng,1989,5781527000
mng,1990,5166025700
mng,1991,18653540400
mng,1992,20410454000
mng,1993,160307363800
mng,1994,208347906000
mng,1995,270759903200
mng,1996,313277710300
mng,1997,441508298800
mng,1998,562622169100
mng,1999,670825578500
mng,2000,831014000000
mng,2001,911680000000
mng,2002,1051168345000
mng,2003,1242806000000
mng,2004,1665596550000
mng,2005,1934701331500
mng,2006,2154208922200
mng,2007,2888038955800
mng,2008,4404095571400
mng,2009,3791973024700
mng,2010,5529161000000
mng,2011,9807296900000
mng,2012,11017096000000
mng,2013,11777155800000
mng,2014,12685716300000
mng,2015,10410168323700
mng,2016,12009476009400
mng,2017,15900622312000
mng,2018,22218450193100
mng,2019,24663335191400
mng,2020,20666079832000
mnp,2002,782000000
mnp,2003,774000000
mnp,2004,937000000
mnp,2005,835000000
mnp,2006,752000000
mnp,2007,579000000
mnp,2008,459000000
mnp,2009,360000000
mnp,2010,405000000
mnp,2011,449000000
mnp,2012,478000000
mnp,2013,525000000
mnp,2014,560000000
mnp,2015,635000000
mnp,2016,998000000
mnp,2017,969000000
mnp,2018,757000000
mnp,2019,733000000
moz,1991,2048509200
moz,1992,3157843900
moz,1993,4717001000
moz,1994,7795258900
moz,1995,13137160200
moz,1996,16008923700
moz,1997,16511844300
moz,1998,17378416300
moz,1999,26602763100
moz,2000,30066200800
moz,2001,33678712200
moz,2002,66378958600
moz,2003,67492458900
moz,2004,74011211500
moz,2005,81764827600
moz,2006,86026725700
moz,2007,96144825100
moz,2008,109285596500
moz,2009,123560795000
moz,2010,159130249200
moz,2011,209570832000
moz,2012,338605390600
moz,2013,390435000000
moz,2014,445363765600
moz,2015,400707796900
moz,2016,542646484400
moz,2017,513895718800
moz,2018,737357281300
moz,2019,722716171900
mrt,1961,146833401.25896
mrt,1962,174129363.4794
mrt,1963,169423159.22476
mrt,1964,173188110.37949
mrt,1965,188247955.82834
mrt,1966,191338018.34377
mrt,1967,224513933.92641
mrt,1968,233000084.13909
mrt,1969,248811670.42208
mrt,1970,296261862.99644
mrt,1971,316093618.31531
mrt,1972,672142855.01962
mrt,1973,703704394.75887
mrt,1974,1137931054.55325
mrt,1975,1264708013.21582
mrt,1976,1877259447.71977
mrt,1977,1850924245.1133
mrt,1978,1663514691.71213
mrt,1979,1803867643.15925
mrt,1980,2215025374.76845
mrt,1981,2763576028.52888
mrt,1982,3357958038.347
mrt,1983,3365613635.69258
mrt,1984,3462584967.52044
mrt,1985,4342899737.94758
mrt,1986,4834446376.05309
mrt,1987,4568416792.5729
mrt,1988,4635629523.47409
mrt,1989,4721286260.55144
mrt,1990,5095044431.42954
mrt,1991,4944018300
mrt,1992,3758741500
mrt,1993,4623070500
mrt,1994,6726164700
mrt,1995,8667202400
mrt,1996,9155194100
mrt,1997,9237034400
mrt,1998,10316200100
mrt,1999,11004353200
mrt,2000,14210535500
mrt,2001,15695364800
mrt,2002,15458432700
mrt,2003,19526742900
mrt,2004,32564546800
mrt,2005,47943965800
mrt,2006,42558743800
mrt,2007,51182161900
mrt,2008,65131540900
mrt,2009,55369376300
mrt,2010,74048010100
mrt,2011,91855011300
mrt,2012,124786002100
mrt,2013,123469881400
mrt,2014,108210600000
mrt,2015,94407300000
mrt,2016,88448900000
mrt,2017,107851900000
mrt,2018,125717043400
mrt,2019,144741852100
mrt,2020,150978046200
mus,1976,2712000000
mus,1977,3235000000
mus,1978,3477000000
mus,1979,4158000000
mus,1980,5342000000
mus,1981,5634000000
mus,1982,5859000000
mus,1983,5999000000
mus,1984,7470000000
mus,1985,9210000000
mus,1986,10607000000
mus,1987,15141000000
mus,1988,19988000000
mus,1989,23801000000
mus,1990,28458000000
mus,1991,29535000000
mus,1992,31386000000
mus,1993,37021000000
mus,1994,41833000000
mus,1995,42908000000
mus,1996,51010000000
mus,1997,58498000000
mus,1998,66543000000
mus,1999,73176000000
mus,2000,74937500000
mus,2001,83043000000
mus,2002,84442500000
mus,2003,87817500000
mus,2004,99763000000
mus,2005,122916000000
mus,2006,152931000000
mus,2007,165910000000
mus,2008,183113000000
mus,2009,165579000000
mus,2010,191609000000
mus,2011,215234000000
mus,2012,230401000000
mus,2013,229219000000
mus,2014,232464000000
mus,2015,234243000000
mus,2016,233622000000
mus,2017,251066000000
mus,2018,259978000000
mus,2019,267408000000
mus,2020,209228000000
mys,1960,2303000000
mys,1961,2421000000
mys,1962,2643000000
mys,1963,3380000000
mys,1964,3467000000
mys,1965,3658000000
mys,1966,3711000000
mys,1967,3761000000
mys,1968,4048000000
mys,1969,4153000000
mys,1970,4888000000
mys,1971,5056000000
mys,1972,5313000000
mys,1973,6712000000
mys,1974,10989000000
mys,1975,10071000000
mys,1976,11620000000
mys,1977,13788000000
mys,1978,16477000000
mys,1979,21884000000
mys,1980,29342000000
mys,1981,33717000000
mys,1982,37300000000
mys,1983,39793000000
mys,1984,41653000000
mys,1985,38561000000
mys,1986,35941000000
mys,1987,39752000000
mys,1988,51920000000
mys,1989,68730000000
mys,1990,86241000000
mys,1991,110107000000
mys,1992,112450000000
mys,1993,136068000000
mys,1994,177389000000
mys,1995,218077000000
mys,1996,228843000000
mys,1997,260310000000
mys,1998,265536000000
mys,1999,289514000000
mys,2000,358529000000
mys,2001,327765000000
mys,2002,348919000000
mys,2003,365383000000
mys,2004,450350000000
mys,2005,494415000000
mys,2006,539443000000
mys,2007,574170000000
mys,2008,594160000000
mys,2009,507142000000
mys,2010,583337000000
mys,2011,635316000000
mys,2012,665714000000
mys,2013,683408000000
mys,2014,713863000000
mys,2015,728778243000
mys,2016,751362800000
mys,2017,866523510000
mys,2018,895405371000
mys,2019,873618000000
mys,2020,779011000000
nam,1980,1061528983.04563
nam,1981,1338468803.50378
nam,1982,1401670837.21829
nam,1983,1347661826.58953
nam,1984,1483789283.82079
nam,1985,1437824168.39205
nam,1986,1909408573.80036
nam,1987,2406008609.33624
nam,1988,2538688682.91035
nam,1989,3092391534.92116
nam,1990,3623559989.09302
nam,1991,4126695000
nam,1992,4788659000
nam,1993,5258049400
nam,1994,5909083100
nam,1995,7052441300
nam,1996,8770848300
nam,1997,9610372800
nam,1998,10868672500
nam,1999,11739392400
nam,2000,12084446500
nam,2001,14555876200
nam,2002,17032279600
nam,2003,19573903400
nam,2004,17958706100
nam,2005,18615131700
nam,2006,22453974000
nam,2007,34374042900
nam,2008,46871012700
nam,2009,55004730200
nam,2010,50101534800
nam,2011,51789324400
nam,2012,64283874500
nam,2013,70715648400
nam,2014,86380039100
nam,2015,90339085900
nam,2016,92979273400
nam,2017,81665375000
nam,2018,82985382800
nam,2019,84924960900
nam,2020,75230179700
ncl,1990,86928998400
ncl,1991,88798003200
ncl,1992,89159999500
ncl,1993,87950999600
ncl,1994,87306002400
ncl,1995,86894002200
ncl,1996,93086998500
ncl,1997,98560999400
ncl,1998,137382027255.366
ncl,1999,155041824368.84799
ncl,2000,166081194695.828
ncl,2001,173448851366.125
ncl,2002,179721856207.80801
ncl,2003,214033384169.58701
ncl,2004,206913364252.59695
ncl,2005,242012555093.89401
ncl,2006,292695468413.77502
ncl,2007,343974349578.47803
ncl,2008,363172000000
ncl,2009,302924000000
ncl,2010,404337000000
ncl,2011,414904000000
ncl,2012,412641000000
ncl,2013,393566000000
ncl,2014,385664000000
ncl,2015,394515000000
ncl,2016,364603000000
ncl,2017,367480000000
ner,1960,8162301400
ner,1961,11563308000
ner,1962,16868750300
ner,1963,14828130300
ner,1964,20133685200
ner,1965,23128490000
ner,1966,27754199000
ner,1967,23536609300
ner,1968,22720309200
ner,1969,26801799200
ner,1970,32515899400
ner,1971,29794910200
ner,1972,38366109700
ner,1973,50066411500
ner,1974,71562100700
ner,1975,69657616400
ner,1976,87344087000
ner,1977,93058170900
ner,1978,111425003500
ner,1979,165436997600
ner,1980,202068192000
ner,1981,213552607000
ner,1982,239326663000
ner,1983,184928418000
ner,1984,172205936000
ner,1985,212544906000
ner,1986,136442200000
ner,1987,168993642000
ner,1988,160213515000
ner,1989,161993278000
ner,1990,196500000000
ner,1991,169800000000
ner,1992,151700000000
ner,1993,131300000000
ner,1994,220600000000
ner,1995,232614000000
ner,1996,261437000000
ner,1997,262498000000
ner,1998,328260000000
ner,1999,292389000000
ner,2000,324362000000
ner,2001,350757000000
ner,2002,365078972500
ner,2003,395781000000
ner,2004,450256432200
ner,2005,553202000000
ner,2006,563089000000
ner,2007,615490000000
ner,2008,863503773600
ner,2009,1194082000000
ner,2010,1389238716400
ner,2011,1445200000000
ner,2012,1395058000000
ner,2013,1480485235900
ner,2014,1598141480000
ner,2015,1743847000000
ner,2016,1497763000000
ner,2017,1705827142100
ner,2018,1871037959300
ner,2019,1989798305000
ner,2020,2047632783700
nga,1960,507287200
nga,1961,520116400
nga,1962,475523200
nga,1963,499486800
nga,1964,611346000
nga,1965,672100000
nga,1966,665000000
nga,1967,647100000
nga,1968,584600000
nga,1969,731200000
nga,1970,1004900000
nga,1971,1414100000
nga,1972,1301600000
nga,1973,1880600000
nga,1974,2856000000
nga,1975,5238800000
nga,1976,6844500000
nga,1977,7564300000
nga,1978,8567000000
nga,1979,8180000000
nga,1980,9649899500
nga,1981,13348234603.0697
nga,1982,10561957420.8369
nga,1983,7161888777.03392
nga,1984,5024985170.08563
nga,1985,6189311002.17864
nga,1986,7700562442.98528
nga,1987,16265552802.9756
nga,1988,18215620661.1628
nga,1989,37054719025.96249
nga,1990,49216883171.8916
nga,1991,75378582900
nga,1992,129133075100
nga,1993,171644785700
nga,1994,168211892500
nga,1995,476585575800
nga,1996,704152832400
nga,1997,1007963000900
nga,1998,1015546636500
nga,1999,719476763800
nga,2000,916203648300
nga,2001,1764614286700
nga,2002,1931720257500
nga,2003,3061650510900
nga,2004,2110015221700
nga,2005,2780522664900
nga,2006,3964092628500
nga,2007,6276552118100
nga,2008,6043778990800
nga,2009,7574623376600
nga,2010,9644605340000
nga,2011,13675626364300
nga,2012,9395400641600
nga,2013,10530447530000
nga,2014,11222115570000
nga,2015,10151983031100
nga,2016,11800695811100
nga,2017,15139167564300
nga,2018,22604336475700
nga,2019,28840847467000
nga,2020,25560009394100
nic,1960,0.12302
nic,1961,0.12402
nic,1962,0.16103
nic,1963,0.18603
nic,1964,0.21903
nic,1965,0.25704
nic,1966,0.2898
nic,1967,0.32242
nic,1968,0.2961
nic,1969,0.28462
nic,1970,0.31738
nic,1971,0.33026
nic,1972,0.36554
nic,1973,0.57876
nic,1974,0.90722
nic,1975,0.8225
nic,1976,0.82376
nic,1977,1.17362
nic,1978,0.93716
nic,1979,0.81666
nic,1980,1.79986
nic,1981,2.04584
nic,1982,1.4773
nic,1983,1.97472
nic,1984,2.65234
nic,1985,5.03768
nic,1986,18.15442
nic,1987,74.19176
nic,1988,37715.37891
nic,1989,1994800
nic,1990,72510000
nic,1991,3791300000
nic,1992,4774800000
nic,1993,5144500000
nic,1994,6734528400
nic,1995,8712528200
nic,1996,11496633500
nic,1997,16004245100
nic,1998,18482008700
nic,1999,25236475900
nic,2000,26696279800
nic,2001,27865482600
nic,2002,29215320300
nic,2003,33337935800
nic,2004,40747358900
nic,2005,49993918500
nic,2006,66600000000
nic,2007,82117000000
nic,2008,102586000000
nic,2009,89479000000
nic,2010,112038000000
nic,2011,146436000000
nic,2012,167912000000
nic,2013,178585000000
nic,2014,190254000000
nic,2015,202054000000
nic,2016,208884000000
nic,2017,228026000000
nic,2018,212511000000
nic,2019,206872000000
nic,2020,204378000000
nld,1969,22301454000
nld,1970,27148800000
nld,1971,29858389000
nld,1972,31334774000
nld,1973,37134495000
nld,1974,48589453000
nld,1975,49421764000
nld,1976,57919882000
nld,1977,61859622000
nld,1978,65141043000
nld,1979,76358925000
nld,1980,86991747000
nld,1981,92889148000
nld,1982,95255841000
nld,1983,99815236000
nld,1984,109262676000
nld,1985,118328556000
nld,1986,103500602000
nld,1987,104117204000
nld,1988,113343848000
nld,1989,126803271000
nld,1990,130515093000
nld,1991,138926723000
nld,1992,140835544000
nld,1993,138047608000
nld,1994,150972846000
nld,1995,166743000000
nld,1996,176946000000
nld,1997,199214000000
nld,1998,209811000000
nld,1999,228592000000
nld,2000,268893000000
nld,2001,273421000000
nld,2002,267151000000
nld,2003,269922000000
nld,2004,290760000000
nld,2005,314965000000
nld,2006,348337000000
nld,2007,381919000000
nld,2008,396514000000
nld,2009,341492000000
nld,2010,394496000000
nld,2011,435537000000
nld,2012,455542000000
nld,2013,460137000000
nld,2014,466572000000
nld,2015,518594000000
nld,2016,491044000000
nld,2017,536163000000
nld,2018,573832000000
nld,2019,591359000000
nld,2020,539648000000
nld_curacao,2005,3165100000
nld_curacao,2006,3570500000
nld_curacao,2007,3955600000
nld_curacao,2008,4933600000
nld_curacao,2009,4315000000
nld_curacao,2010,4669700000
nld_curacao,2011,5238600000
nld_curacao,2012,5601900000
nld_curacao,2013,5003000000
nld_curacao,2014,4824100000
nld_curacao,2015,4373400000
nld_curacao,2016,4140000000
nor,1970,33957000000
nor,1971,38394000000
nor,1972,39106000000
nor,1973,49102000000
nor,1974,63970000000
nor,1975,71979000000
nor,1976,86936000000
nor,1977,95870000000
nor,1978,86876000000
nor,1979,99349000000
nor,1980,116903000000
nor,1981,129866000000
nor,1982,145146000000
nor,1983,150552000000
nor,1984,169754000000
nor,1985,195495000000
nor,1986,215144000000
nor,1987,215676000000
nor,1988,219452000000
nor,1989,239823000000
nor,1990,248729000000
nor,1991,248664000000
nor,1992,248246000000
nor,1993,264240000000
nor,1994,281655000000
nor,1995,299949000000
nor,1996,328827000000
nor,1997,370996000000
nor,1998,408446000000
nor,1999,397476000000
nor,2000,435895000000
nor,2001,442967000000
nor,2002,425181000000
nor,2003,436245000000
nor,2004,497781000000
nor,2005,545476000000
nor,2006,614170000000
nor,2007,702367000000
nor,2008,755343000000
nor,2009,675582000000
nor,2010,738305000000
nor,2011,793106000000
nor,2012,816151000000
nor,2013,870675000000
nor,2014,931783000000
nor,2015,997358000000
nor,2016,1037272000000
nor,2017,1081921000000
nor,2018,1145704000000
nor,2019,1239426000000
nor,2020,1128338000000
npl,1965,780000000
npl,1966,605000000
npl,1967,446000000
npl,1968,538000000
npl,1969,816000000
npl,1970,728000000
npl,1971,816000000
npl,1972,821000000
npl,1973,1034000000
npl,1974,1351000100
npl,1975,2215000100
npl,1976,2465999900
npl,1977,2473999900
npl,1978,3052999900
npl,1979,3547000100
npl,1980,4374000100
npl,1981,5357000200
npl,1982,5827999700
npl,1983,7196000300
npl,1984,7661000200
npl,1985,9317000200
npl,1986,11313500000
npl,1987,13351800000
npl,1988,17213000000
npl,1989,19892100000
npl,1990,22401400000
npl,1991,28702400000
npl,1992,39302100000
npl,1993,50520200000
npl,1994,62647400000
npl,1995,75653422500
npl,1996,88713075000
npl,1997,105775000000
npl,1998,101949000000
npl,1999,101648000000
npl,2000,123055000000
npl,2001,146757000000
npl,2002,130911800000
npl,2003,140522200000
npl,2004,158150900000
npl,2005,173754300000
npl,2006,204829000000
npl,2007,230893000000
npl,2008,271291000000
npl,2009,342536000000
npl,2010,434198000000
npl,2011,444232227199.5
npl,2012,512947600000
npl,2013,634899300000
npl,2014,800552300000
npl,2015,883443900000
npl,2016,885111073434.35205
npl,2017,1133319304041.44995
npl,2018,1404212534704.8501
npl,2019,1600282620618.51001
npl,2020,1326575866408.97998
nru,2008,31000000
nru,2009,37000000
nru,2010,26000000
nru,2011,45000000
nru,2012,51000000
nru,2013,72000000
nru,2014,106000000
nru,2015,131000000
nru,2016,131000000
nru,2017,119000000
nru,2018,127000000
nru,2019,131000000
nzl,1970,1454395000
nzl,1971,1487000000
nzl,1972,1685000000
nzl,1973,2195000000
nzl,1974,3329000000
nzl,1975,3420000000
nzl,1976,4086000000
nzl,1977,4341000000
nzl,1978,4592000000
nzl,1979,6246000000
nzl,1980,7199000000
nzl,1981,9077000000
nzl,1982,10188000000
nzl,1983,10943000000
nzl,1984,14369000000
nzl,1985,15169000000
nzl,1986,15145000000
nzl,1987,15579000000
nzl,1988,15578000000
nzl,1989,19019000000
nzl,1990,19676000000
nzl,1991,19352000000
nzl,1992,21967000000
nzl,1993,22794000000
nzl,1994,25401000000
nzl,1995,26485000000
nzl,1996,27062000000
nzl,1997,28223000000
nzl,1998,30209000000
nzl,1999,34479000000
nzl,2000,39273000000
nzl,2001,40934000000
nzl,2002,40296000000
nzl,2003,40569000000
nzl,2004,45218000000
nzl,2005,48447000000
nzl,2006,51592000000
nzl,2007,54419000000
nzl,2008,61235000000
nzl,2009,51320000000
nzl,2010,56891000000
nzl,2011,61448000000
nzl,2012,61253000000
nzl,2013,63328000000
nzl,2014,65962000000
nzl,2015,68846000000
nzl,2016,70150000000
nzl,2017,77397000000
nzl,2018,85578000000
nzl,2019,87587000000
nzl,2020,73029000000
omn,1967,8700000
omn,1968,11600000
omn,1969,11900000
omn,1970,21000000
omn,1971,40200000
omn,1972,61600000
omn,1973,93500000
omn,1974,271500000
omn,1975,367100200
omn,1976,406500100
omn,1977,416999900
omn,1978,461199900
omn,1979,524999900
omn,1980,778000100
omn,1981,955000100
omn,1982,1126000000
omn,1983,1043000000
omn,1984,1144999900
omn,1985,1284999900
omn,1986,1144999900
omn,1987,872999900
omn,1988,1011000000
omn,1990,1240000000
omn,1991,1515000000
omn,1992,1702000000
omn,1993,1828000000
omn,1994,1728000000
omn,1995,1887000000
omn,1996,2101000000
omn,1997,2350000000
omn,1998,2693000000
omn,1999,2312000000
omn,2000,2442000000
omn,2001,2772000000
omn,2002,2889000000
omn,2003,3329000000
omn,2004,4239000000
omn,2005,4296000000
omn,2006,5297849400
omn,2007,7474329000
omn,2008,10223000000
omn,2009,8281000000
omn,2010,9319313000
omn,2011,11241000000
omn,2012,13225500000
omn,2013,16084300000
omn,2014,14556000000
omn,2015,14140800000
omn,2016,12000600000
omn,2017,13442300000
omn,2018,13601400000
omn,2019,12522600000
omn,2020,10467800000
pak,1960,2360000000
pak,1961,2749000000
pak,1962,2954000000
pak,1963,3487000000
pak,1964,3818000000
pak,1965,4796000000
pak,1966,3839000000
pak,1967,4825000000
pak,1968,4442000000
pak,1969,4366000000
pak,1970,4942000000
pak,1971,5323000000
pak,1972,4727000000
pak,1973,9598000000
pak,1974,15202000000
pak,1975,23016000000
pak,1976,23854000000
pak,1977,26741000000
pak,1978,32600000000
pak,1979,42529000000
pak,1980,54578000000
pak,1981,62129000000
pak,1982,68501000000
pak,1983,82018000000
pak,1984,92222000000
pak,1985,106729000000
pak,1986,103475000000
pak,1987,109273000000
pak,1988,131197000000
pak,1989,156641000000
pak,1990,173293000000
pak,1991,188681000000
pak,1992,247411000000
pak,1993,299146000000
pak,1994,297305000000
pak,1995,362414000000
pak,1996,454290000000
pak,1997,504368000000
pak,1998,469311000000
pak,1999,498539000000
pak,2000,561990000000
pak,2001,661455000000
pak,2002,681880000000
pak,2003,786224000000
pak,2004,825399000000
pak,2005,1271604000000
pak,2006,1770399000000
pak,2007,1827243000000
pak,2008,2469228000000
pak,2009,2597187000000
pak,2010,2877159000000
pak,2011,3467632000000
pak,2012,4091258000000
pak,2013,4489767000000
pak,2014,4696162000000
pak,2015,4679107000000
pak,2016,4698769000000
pak,2017,5616894100000
pak,2018,6947961000000
pak,2019,7715666000000
pak,2020,7250343000000
pan,1960,292100100
pan,1961,321486400
pan,1962,372814600
pan,1963,434329900
pan,1964,441970400
pan,1965,496433000
pan,1966,560299300
pan,1967,603791100
pan,1968,630826500
pan,1969,731327800
pan,1970,832024900
pan,1971,925391300
pan,1972,1030379300
pan,1973,1152110300
pan,1974,1806463200
pan,1975,1968574100
pan,1976,1920906000
pan,1977,1963649700
pan,1978,2167125500
pan,1979,2701126300
pan,1980,3343857700
pan,1981,3730569700
pan,1982,3460434900
pan,1983,2724782300
pan,1984,2929064300
pan,1985,3180313400
pan,1986,3413764500
pan,1987,3497613100
pan,1988,2824846900
pan,1989,3393593400
pan,1990,4137057400
pan,1991,5369275600
pan,1992,6315044100
pan,1993,6641440500
pan,1994,7264372200
