geo,time,dc_dac_fral_cd
lka,2019,34770000.45776
lso,1980,200000.00298
lso,1981,119999.99732
lso,1982,119999.99732
lso,1983,200000.00298
lso,1984,289999.99166
lso,1985,209999.99344
lso,1986,400000.00596
lso,1987,2660000.08583
lso,1988,4190000.05722
lso,1989,3799999.95232
lso,1990,16690000.53406
lso,1991,10029999.73297
lso,1992,7110000.13351
lso,1993,3589999.91417
lso,1994,1230000.01907
lso,1995,3349999.90463
lso,1996,2849999.90463
lso,1997,2000000
lso,1998,1139999.98569
lso,1999,-250000
lso,2000,-509999.99046
lso,2001,-209999.99344
lso,2002,-850000.02384
lso,2003,-759999.99046
lso,2004,-800000.01192
lso,2005,-1309999.94278
lso,2006,-1149999.97616
lso,2007,-1019999.98093
lso,2008,-1830000.04292
lso,2009,-1539999.96185
lso,2010,-1440000.05722
lso,2011,-1519999.98093
lso,2012,-1399999.97616
lso,2013,-1549999.95232
lso,2014,-1559999.94278
lso,2015,-1110000.01431
lso,2016,-709999.97854
lso,2017,-560000.00238
lso,2018,-460000.00834
lso,2019,-409999.99642
ltu,1992,1019999.98093
ltu,1993,1320000.05245
ltu,1994,1649999.97616
ltu,1995,2900000.09537
ltu,1996,3000000
ltu,1997,1289999.96185
ltu,1998,6199999.80927
ltu,1999,1850000.02384
ltu,2000,1450000.04768
ltu,2001,1340000.03338
ltu,2002,2029999.97139
ltu,2003,2670000.07629
ltu,2004,3740000.00954
lva,1992,289999.99166
lva,1993,409999.99642
lva,1994,389999.98569
lva,1995,819999.99285
lva,1996,1000000
lva,1997,589999.97377
lva,1998,3339999.91417
lva,1999,810000.00238
lva,2000,1120000.00477
lva,2001,930000.00715
lva,2002,1409999.96662
lva,2003,3539999.96185
lva,2004,1980000.01907
mac,1993,9999.99978
mac,1996,19999.99955
mac,1998,9999.99978
mar,1960,-100000.00149
mar,1961,12500000
mar,1962,29600000.38147
mar,1963,43000000
mar,1964,59900001.52588
mar,1965,40500000
mar,1966,31299999.23706
mar,1967,14899999.61853
mar,1968,10800000.19073
mar,1969,19299999.23706
mar,1970,19200000.76294
mar,1971,27899999.61853
mar,1972,34049999.23706
mar,1973,38259998.32153
mar,1974,33919998.16895
mar,1975,108110000.61035
mar,1976,88639999.38965
mar,1977,79199996.94824
mar,1978,104680000.30518
mar,1979,85629997.25342
mar,1980,134649993.89648
mar,1981,108269996.64307
mar,1982,90900001.52588
mar,1983,98940002.44141
mar,1984,100239997.86377
mar,1985,158029998.7793
mar,1986,131679992.67578
mar,1987,189240005.49316
mar,1988,156520004.27246
mar,1989,157380004.88281
mar,1990,217449996.94824
mar,1991,263359985.35156
mar,1992,196020004.27246
mar,1993,201820007.32422
mar,1994,151940002.44141
mar,1995,195110000.61035
mar,1996,290690002.44141
mar,1997,154130004.88281
mar,1998,198869995.11719
mar,1999,223679992.67578
mar,2000,154690002.44141
mar,2001,174369995.11719
mar,2002,145839996.33789
mar,2003,205029998.7793
mar,2004,218119995.11719
mar,2005,196979995.72754
mar,2006,301410003.66211
mar,2007,218770004.27246
mar,2008,163210006.71387
mar,2009,238100006.10352
mar,2010,254429992.67578
mar,2011,523849975.58594
mar,2012,507309997.55859
mar,2013,681989990.23438
mar,2014,539460021.97266
mar,2015,213940002.44141
mar,2016,303279998.7793
mar,2017,337109985.35156
mar,2018,141919998.16895
mar,2019,186809997.55859
mda,1993,29999.99933
mda,1994,180000.00715
mda,1995,189999.99762
mda,1996,1000000
mda,1998,850000.02384
mda,1999,819999.99285
mda,2000,1029999.97139
mda,2001,1080000.04292
mda,2002,2289999.96185
mda,2003,2710000.03815
mda,2004,4190000.05722
mda,2005,4480000.01907
mda,2006,6630000.11444
mda,2007,7260000.22888
mda,2008,7320000.17166
mda,2009,7030000.20981
mda,2010,6440000.05722
mda,2011,6969999.79019
mda,2012,6539999.96185
mda,2013,6460000.03815
mda,2014,6059999.94278
mda,2015,4460000.03815
mda,2016,3839999.91417
mda,2017,3680000.06676
mda,2018,3650000.09537
mda,2019,2599999.90463
mdg,1964,31500000
mdg,1965,30799999.23706
mdg,1966,24399999.61853
mdg,1967,27399999.61853
mdg,1968,26000000
mdg,1969,24600000.38147
mdg,1970,21399999.61853
mdg,1971,22299999.23706
mdg,1972,30379999.16077
mdg,1973,23350000.38147
mdg,1974,17829999.92371
mdg,1975,20780000.68665
mdg,1976,20690000.53406
mdg,1977,21799999.23706
mdg,1978,19030000.68665
mdg,1979,35740001.67847
mdg,1980,53950000.76294
mdg,1981,51490001.67847
mdg,1982,94160003.66211
mdg,1983,51470001.2207
mdg,1984,56500000
mdg,1985,46819999.69482
mdg,1986,95470001.2207
mdg,1987,102440002.44141
mdg,1988,107430000.30518
mdg,1989,107069999.69482
mdg,1990,142970001.2207
mdg,1991,138130004.88281
mdg,1992,132000000
mdg,1993,119209999.08447
mdg,1994,92290000.91553
mdg,1995,91400001.52588
mdg,1996,101819999.69482
mdg,1997,310950012.20703
mdg,1998,68930000.30518
mdg,1999,79300003.05176
mdg,2000,46470001.2207
mdg,2001,41689998.62671
mdg,2002,46330001.83105
mdg,2003,128139999.38965
mdg,2004,484510009.76562
mdg,2005,88220001.2207
mdg,2006,103819999.69482
mdg,2007,141970001.2207
mdg,2008,88419998.16895
mdg,2009,97470001.2207
mdg,2010,84019996.64307
mdg,2011,89250000
mdg,2012,73360000.61035
mdg,2013,74419998.16895
mdg,2014,65220001.2207
mdg,2015,99389999.38965
mdg,2016,51130001.06812
mdg,2017,54599998.47412
mdg,2018,69849998.47412
mdg,2019,77669998.16895
mdv,1980,19999.99955
mdv,1981,19999.99955
mdv,1982,460000.00834
mdv,1983,9999.99978
mdv,1984,9999.99978
mdv,1985,9999.99978
mdv,1986,9999.99978
mdv,1987,189999.99762
mdv,1988,9999.99978
mdv,1989,289999.99166
mdv,1990,1070000.05245
mdv,1991,389999.98569
mdv,1992,29999.99933
mdv,1993,9999.99978
mdv,2001,19999.99955
mdv,2002,19999.99955
mdv,2003,29999.99933
mdv,2004,50000.00075
mdv,2005,280000.00119
mdv,2006,2480000.01907
mdv,2007,2529999.97139
mdv,2008,500000
mdv,2009,39999.99911
mdv,2010,490000.00954
mdv,2011,629999.99523
mdv,2012,1909999.96662
mdv,2013,3660000.08583
mdv,2014,4190000.05722
mdv,2015,4219999.79019
mdv,2016,519999.98093
mdv,2017,439999.99762
mdv,2018,-1679999.94755
mdv,2019,-1590000.03338
mex,1965,300000.01192
mex,1966,3200000.04768
mex,1967,9000000
mex,1968,14899999.61853
mex,1969,1200000.04768
mex,1970,4500000
mex,1971,-200000.00298
mex,1972,660000.02623
mex,1973,-1899999.97616
mex,1974,2890000.1049
mex,1975,490000.00954
mex,1976,1500000
mex,1977,-600000.02384
mex,1978,-2900000.09537
mex,1979,19000000
mex,1980,15000000
mex,1981,46740001.67847
mex,1982,17290000.91553
mex,1983,16500000
mex,1984,8609999.65668
mex,1985,27940000.53406
mex,1986,86269996.64307
mex,1987,37990001.67847
mex,1988,35139999.38965
mex,1989,12359999.65668
mex,1990,51069999.69482
mex,1991,77690002.44141
mex,1992,35110000.61035
mex,1993,51979999.54224
mex,1994,35770000.45776
mex,1995,27129999.16077
mex,1996,6469999.79019
mex,1997,10340000.15259
mex,1998,10829999.92371
mex,1999,12170000.07629
mex,2000,-11189999.58038
mex,2001,-2700000.04768
mex,2002,-230000.00417
mex,2003,5340000.15259
mex,2004,18709999.08447
mex,2005,19430000.30518
mex,2006,22239999.77112
mex,2007,16030000.68665
mex,2008,10770000.45776
mex,2009,13119999.88556
mex,2010,205820007.32422
mex,2011,430920013.42773
mex,2012,82660003.66211
mex,2013,262920013.42773
mex,2014,219910003.66211
mex,2015,-9859999.65668
mex,2016,147490005.49316
mex,2017,188839996.33789
mex,2018,18440000.53406
mex,2019,49029998.7793
mhl,2005,9999.99978
mhl,2007,9999.99978
mhl,2019,0
mkd,1995,689999.99762
mkd,1996,1440000.05722
mkd,1997,2369999.88556
mkd,1998,879999.99523
mkd,1999,8090000.15259
mkd,2000,8229999.54224
mkd,2001,970000.02861
mkd,2002,1980000.01907
mkd,2003,2000000
mkd,2004,4280000.20981
mkd,2005,3000000
mkd,2006,3309999.94278
mkd,2007,3480000.01907
mkd,2008,3750000
mkd,2009,3019999.98093
mkd,2010,2910000.08583
mkd,2011,3180000.06676
mkd,2012,2710000.03815
mkd,2013,2920000.07629
mkd,2014,3250000
mkd,2015,2349999.90463
mkd,2016,2430000.06676
mkd,2017,1789999.96185
mkd,2018,680000.00715
mkd,2019,1539999.96185
mli,1964,5900000.09537
mli,1965,7800000.19073
mli,1966,5000000
mli,1967,7900000.09537
mli,1968,10100000.38147
mli,1969,11300000.19073
mli,1970,5699999.80927
mli,1971,8300000.19073
mli,1972,16950000.76294
mli,1973,17770000.45776
mli,1974,20840000.15259
mli,1975,23780000.68665
mli,1976,23069999.69482
mli,1977,25100000.38147
mli,1978,32409999.84741
mli,1979,30530000.68665
mli,1980,44599998.47412
mli,1981,52279998.7793
mli,1982,28309999.46594
mli,1983,27879999.16077
mli,1984,129899993.89648
mli,1985,120930000.30518
mli,1986,66610000.61035
mli,1987,65190002.44141
mli,1988,77559997.55859
mli,1989,108160003.66211
mli,1990,129139999.38965
mli,1991,92449996.94824
mli,1992,89660003.66211
mli,1993,80160003.66211
mli,1994,90730003.35693
mli,1995,81699996.94824
mli,1996,82300003.05176
mli,1997,63169998.16895
mli,1998,59689998.62671
mli,1999,58240001.67847
mli,2000,98099998.47412
mli,2001,60819999.69482
mli,2002,63569999.69482
mli,2003,69889999.38965
mli,2004,81519996.64307
mli,2005,83610000.61035
mli,2006,81620002.74658
mli,2007,214020004.27246
mli,2008,81900001.52588
mli,2009,74720001.2207
mli,2010,77559997.55859
mli,2011,73449996.94824
mli,2012,41159999.84741
mli,2013,81889999.38965
mli,2014,96250000
mli,2015,148330001.83105
mli,2016,59990001.67847
mli,2017,95160003.66211
mli,2018,81110000.61035
mli,2019,101500000
mlt,1974,560000.00238
mlt,1975,1679999.94755
mlt,1976,699999.98808
mlt,1977,280000.00119
mlt,1978,860000.01431
mlt,1979,-100000.00149
mlt,1980,400000.00596
mlt,1981,180000.00715
mlt,1982,610000.01431
mlt,1983,79999.99821
mlt,1984,100000.00149
mlt,1985,50000.00075
mlt,1986,109999.9994
mlt,1987,100000.00149
mlt,1988,79999.99821
mlt,1989,300000.01192
mlt,1990,540000.02146
mlt,1991,-19999.99955
mlt,1992,9999.99978
mlt,1993,29999.99933
mlt,1994,39999.99911
mlt,1995,109999.9994
mlt,1996,129999.99523
mlt,1997,170000.00179
mlt,1998,250000
mlt,1999,200000.00298
mlt,2000,219999.99881
mlt,2001,170000.00179
mlt,2002,330000.01311
mlt,2003,319999.99285
mlt,2004,259999.99046
mmr,1972,1090000.03338
mmr,1973,1700000.04768
mmr,1974,-189999.99762
mmr,1975,-209999.99344
mmr,1976,400000.00596
mmr,1977,2460000.03815
mmr,1978,3299999.95232
mmr,1979,-300000.01192
mmr,1980,2200000.04768
mmr,1981,12819999.69482
mmr,1982,4170000.07629
mmr,1983,2329999.92371
mmr,1984,2069999.93324
mmr,1985,6940000.05722
mmr,1986,5119999.88556
mmr,1987,9029999.73297
mmr,1988,6239999.77112
mmr,1989,850000.02384
mmr,1990,9739999.77112
mmr,1991,7949999.80927
mmr,1992,3329999.92371
mmr,1993,3359999.8951
mmr,1994,1950000.04768
mmr,1995,4329999.92371
mmr,1996,2130000.11444
mmr,1997,1850000.02384
mmr,1998,1809999.94278
mmr,1999,1610000.01431
mmr,2000,1159999.96662
mmr,2001,1190000.05722
mmr,2002,1519999.98093
mmr,2003,1210000.03815
mmr,2004,1970000.02861
mmr,2005,1379999.99523
mmr,2006,1490000.00954
mmr,2007,1659999.96662
mmr,2008,5820000.17166
mmr,2009,2059999.94278
mmr,2010,1990000.00954
mmr,2011,3339999.91417
mmr,2012,4940000.05722
mmr,2013,579450012.20703
mmr,2014,3349999.90463
mmr,2015,4150000.09537
mmr,2016,3680000.06676
mmr,2017,4159999.84741
mmr,2018,3250000
mmr,2019,5909999.84741
mne,2006,3630000.11444
mne,2007,6519999.98093
mne,2008,9939999.58038
mne,2009,1120000.00477
mne,2010,629999.99523
mne,2011,540000.02146
mne,2012,589999.97377
mne,2013,170000.00179
mne,2014,-300000.01192
mne,2015,-219999.99881
mne,2016,-230000.00417
mne,2017,-270000.01073
mne,2018,-540000.02146
mne,2019,-670000.01669
mng,1986,100000.00149
mng,1987,109999.9994
mng,1988,39999.99911
mng,1989,119999.99732
mng,1990,100000.00149
mng,1991,159999.99642
mng,1992,430000.00715
mng,1993,3009999.99046
mng,1994,129999.99523
mng,1995,959999.97854
mng,1996,349999.99404
mng,1997,600000.02384
mng,1998,2019999.98093
mng,1999,1940000.05722
mng,2000,1500000
mng,2001,389999.98569
mng,2002,1019999.98093
mng,2003,1840000.03338
mng,2004,5260000.22888
mng,2005,1240000.00954
mng,2006,1399999.97616
mng,2007,740000.00954
mng,2008,889999.98569
mng,2009,2069999.93324
mng,2010,5039999.96185
mng,2011,5159999.84741
mng,2012,7090000.15259
mng,2013,2369999.88556
mng,2014,5869999.88556
mng,2015,2069999.93324
mng,2016,1960000.03815
mng,2017,2039999.96185
mng,2018,1669999.95708
mng,2019,1080000.04292
moz,1980,800000.01192
moz,1981,2549999.95232
moz,1982,5059999.94278
moz,1983,9760000.22888
moz,1984,11859999.65668
moz,1985,20290000.91553
moz,1986,28559999.46594
moz,1987,39369998.93188
moz,1988,24829999.92371
moz,1989,42180000.30518
moz,1990,71830001.83105
moz,1991,80660003.66211
moz,1992,80120002.74658
moz,1993,52450000.76294
moz,1994,33240001.67847
moz,1995,42889999.38965
moz,1996,20690000.53406
moz,1997,44979999.54224
moz,1998,37060001.37329
moz,1999,33970001.2207
moz,2000,16049999.23706
moz,2001,15310000.41962
moz,2002,431630004.88281
moz,2003,16590000.15259
moz,2004,14609999.65668
moz,2005,13680000.30518
moz,2006,8979999.54224
moz,2007,25739999.77112
moz,2008,12310000.41962
moz,2009,14649999.61853
moz,2010,38119998.93188
moz,2011,11000000
moz,2012,21989999.77112
moz,2013,32720001.2207
moz,2014,71989997.86377
moz,2015,59869998.93188
moz,2016,31489999.77112
moz,2017,1879999.99523
moz,2018,8369999.88556
moz,2019,7610000.13351
mrt,1964,9100000.38147
mrt,1965,6500000
mrt,1966,3700000.04768
mrt,1967,7699999.80927
mrt,1968,5599999.90463
mrt,1969,4199999.80927
mrt,1970,2099999.90463
mrt,1971,1600000.02384
mrt,1972,2059999.94278
mrt,1973,6469999.79019
mrt,1974,6570000.17166
mrt,1975,5380000.11444
mrt,1976,7960000.03815
mrt,1977,8199999.80927
mrt,1978,12720000.26703
mrt,1979,16889999.38965
mrt,1980,20100000.38147
mrt,1981,30590000.15259
mrt,1982,22149999.61853
mrt,1983,22149999.61853
mrt,1984,20600000.38147
mrt,1985,32740001.67847
mrt,1986,35610000.61035
mrt,1987,42209999.08447
mrt,1988,60040000.91553
mrt,1989,60299999.23706
mrt,1990,52540000.91553
mrt,1991,72910003.66211
mrt,1992,71860000.61035
mrt,1993,108290000.91553
mrt,1994,66239997.86377
mrt,1995,51250000
mrt,1996,45209999.08447
mrt,1997,30670000.07629
mrt,1998,29629999.16077
mrt,1999,23079999.92371
mrt,2000,23440000.53406
mrt,2001,18559999.46594
mrt,2002,20020000.45776
mrt,2003,45500000
mrt,2004,29200000.76294
mrt,2005,29709999.08447
mrt,2006,31600000.38147
mrt,2007,37919998.16895
mrt,2008,29399999.61853
mrt,2009,34970001.2207
mrt,2010,32229999.54224
mrt,2011,57150001.52588
mrt,2012,84120002.74658
mrt,2013,34229999.54224
mrt,2014,24489999.77112
mrt,2015,18430000.30518
mrt,2016,18149999.61853
mrt,2017,16030000.68665
mrt,2018,18870000.83923
mrt,2019,16469999.31335
mus,1971,800000.01192
mus,1972,1250000
mus,1973,2630000.11444
mus,1974,5500000
mus,1975,8189999.58038
mus,1976,8029999.73297
mus,1977,9500000
mus,1978,14939999.58038
mus,1979,12630000.11444
mus,1980,13100000.38147
mus,1981,38409999.84741
mus,1982,15770000.45776
mus,1983,17430000.30518
mus,1984,16719999.31335
mus,1985,11760000.22888
mus,1986,28569999.69482
mus,1987,22430000.30518
mus,1988,27579999.92371
mus,1989,25500000
mus,1990,32310001.37329
mus,1991,51159999.84741
mus,1992,31170000.07629
mus,1993,17620000.83923
mus,1994,7420000.07629
mus,1995,16110000.61035
mus,1996,7329999.92371
mus,1997,10609999.65668
mus,1998,8130000.11444
mus,1999,10340000.15259
mus,2000,9489999.77112
mus,2001,3160000.08583
mus,2002,-230000.00417
mus,2003,-20489999.77112
mus,2004,12300000.19073
mus,2005,3400000.09537
mus,2006,2740000.00954
mus,2007,39790000.91553
mus,2008,15810000.41962
mus,2009,43180000.30518
mus,2010,53979999.54224
mus,2011,100529998.7793
mus,2012,83720001.2207
mus,2013,62240001.67847
mus,2014,71309997.55859
mus,2015,36139999.38965
mus,2016,4840000.15259
mus,2017,3089999.91417
mus,2018,41189998.62671
mus,2019,-23510000.22888
mwi,1980,349999.99404
mwi,1981,3890000.1049
mwi,1982,589999.97377
mwi,1983,3309999.94278
mwi,1984,2960000.03815
mwi,1985,3230000.01907
mwi,1986,3809999.94278
mwi,1987,4969999.79019
mwi,1988,3509999.99046
mwi,1989,5210000.03815
mwi,1990,9489999.77112
mwi,1991,9750000
mwi,1992,15310000.41962
mwi,1993,6920000.07629
mwi,1994,1210000.03815
mwi,1995,1549999.95232
mwi,1996,2500000
mwi,1997,1740000.00954
mwi,1998,569999.99285
mwi,1999,180000.00715
mwi,2001,460000.00834
mwi,2002,5050000.19073
mwi,2003,2819999.93324
mwi,2004,1289999.96185
mwi,2005,2430000.06676
mwi,2006,600000.02384
mwi,2007,920000.01669
mwi,2008,899999.97616
mwi,2009,319999.99285
mwi,2010,-1000000
mwi,2011,150000.00596
mwi,2012,29999.99933
mwi,2013,-59999.99866
mwi,2014,70000.0003
mwi,2015,29999.99933
mwi,2016,19999.99955
mwi,2017,300000.01192
mwi,2018,159999.99642
mwi,2019,79999.99821
mys,1972,2200000.04768
mys,1974,1659999.96662
mys,1975,3380000.11444
mys,1976,39999.99911
mys,1977,560000.00238
mys,1978,400000.00596
mys,1979,-300000.01192
mys,1980,300000.01192
mys,1981,-109999.9994
mys,1982,1600000.02384
mys,1983,15020000.45776
mys,1984,17010000.22888
mys,1985,15930000.30518
mys,1986,6900000.09537
mys,1987,8140000.34332
mys,1988,6369999.88556
mys,1989,3150000.09537
mys,1990,2490000.00954
mys,1991,-779999.97139
mys,1992,1429999.94755
mys,1993,1299999.95232
mys,1994,5860000.13351
mys,1995,12949999.80927
mys,1996,3470000.02861
mys,1997,860000.01431
mys,1998,-1830000.04292
mys,1999,-2039999.96185
mys,2000,-2759999.99046
mys,2001,-3289999.96185
mys,2002,-2710000.03815
mys,2003,-3500000
mys,2004,-2410000.08583
mys,2005,-4170000.07629
mys,2006,-2960000.03815
mys,2007,-4760000.22888
mys,2008,-9220000.26703
mys,2009,-50000.00075
mys,2010,1019999.98093
mys,2011,1970000.02861
mys,2012,1370000.00477
mys,2013,2150000.09537
mys,2014,4340000.15259
mys,2015,5159999.84741
mys,2016,5329999.92371
mys,2017,5630000.11444
mys,2018,9979999.54224
mys,2019,4369999.88556
nam,1986,39999.99911
nam,1987,140000.0006
nam,1988,9999.99978
nam,1989,589999.97377
nam,1990,1200000.04768
nam,1991,4019999.98093
nam,1992,3730000.01907
nam,1993,6150000.09537
nam,1994,7519999.98093
nam,1995,3039999.96185
nam,1996,3769999.98093
nam,1997,6610000.13351
nam,1998,10569999.69482
nam,1999,4690000.05722
nam,2000,3119999.88556
nam,2001,3220000.02861
nam,2002,3039999.96185
nam,2003,2930000.06676
nam,2004,4260000.22888
nam,2005,3440000.05722
nam,2006,1960000.03815
nam,2007,2750000
nam,2008,1860000.01431
nam,2009,50130001.06812
nam,2010,419999.98689
nam,2011,-2490000.00954
nam,2012,-2170000.07629
nam,2013,-2039999.96185
nam,2014,-1799999.95232
nam,2015,-1559999.94278
nam,2016,-1399999.97616
nam,2017,31600000.38147
nam,2018,-1570000.05245
nam,2019,-500000
ncl,1966,17200000.76294
ncl,1967,11600000.38147
ncl,1968,15800000.19073
ncl,1969,16399999.61853
ncl,1970,21299999.23706
ncl,1971,36500000
ncl,1972,54299999.23706
ncl,1973,74639999.38965
ncl,1974,62069999.69482
ncl,1975,64709999.08447
ncl,1976,46400001.52588
ncl,1977,76500000
ncl,1978,114169998.16894
ncl,1979,148050003.05176
ncl,1980,197649993.89648
ncl,1981,147509994.50684
ncl,1982,158169998.16895
ncl,1983,181740005.49316
ncl,1984,129539993.28613
ncl,1985,145100006.10352
ncl,1986,205309997.55859
ncl,1987,281579986.57227
ncl,1988,260809997.55859
ncl,1989,280450012.20703
ncl,1990,299040008.54492
ncl,1991,307500000
ncl,1992,353269989.01367
ncl,1993,391420013.42773
ncl,1994,402070007.32422
ncl,1995,440989990.23438
ncl,1996,390609985.35156
ncl,1997,335380004.88281
ncl,1998,335019989.01367
ncl,1999,313869995.11719
ncl,2000,348540008.54492
ncl,2001,294799987.79297
ncl,2002,322940002.44141
ncl,2003,453450012.20703
ncl,2004,509660003.66211
ner,1964,11100000.38147
ner,1965,13100000.38147
ner,1966,12699999.80927
ner,1967,11399999.61853
ner,1968,14399999.61853
ner,1969,22000000
ner,1970,15699999.80927
ner,1971,14199999.80927
ner,1972,15229999.54224
ner,1973,17809999.46594
ner,1974,29889999.38965
ner,1975,37700000.76294
ner,1976,34479999.54224
ner,1977,22200000.76294
ner,1978,29149999.61853
ner,1979,41060001.37329
ner,1980,48500000
ner,1981,55229999.54224
ner,1982,39130001.06812
ner,1983,28510000.22888
ner,1984,40479999.54224
ner,1985,46419998.16895
ner,1986,54560001.37329
ner,1987,65440002.44141
ner,1988,66559997.55859
ner,1989,60229999.54224
ner,1990,80089996.33789
ner,1991,115830001.83106
ner,1992,103080001.83106
ner,1993,86779998.7793
ner,1994,136070007.32422
ner,1995,73440002.44141
ner,1996,86839996.33789
ner,1997,94580001.83105
ner,1998,66110000.61035
ner,1999,44849998.47412
ner,2000,41330001.83105
ner,2001,36950000.76294
ner,2002,34419998.16895
ner,2003,155919998.16895
ner,2004,195800003.05176
ner,2005,70220001.2207
ner,2006,88790000.91553
ner,2007,56720001.2207
ner,2008,67830001.83105
ner,2009,57400001.52588
ner,2010,49979999.54224
ner,2011,47279998.7793
ner,2012,101970001.2207
ner,2013,67019996.64307
ner,2014,52840000.15259
ner,2015,51180000.30518
ner,2016,73220001.2207
ner,2017,66000000
ner,2018,51169998.16895
ner,2019,82669998.16895
nga,1980,4800000.19073
nga,1981,4110000.13351
nga,1982,4030000.20981
nga,1983,4500000
nga,1984,4340000.15259
nga,1985,3849999.90463
nga,1986,5800000.19073
nga,1987,6789999.96185
nga,1988,7190000.05722
nga,1989,5369999.88556
nga,1990,6289999.96185
nga,1991,6130000.11444
nga,1992,18799999.23706
nga,1993,7599999.90463
nga,1994,10239999.77112
nga,1995,15560000.41962
nga,1996,6079999.92371
nga,1997,3980000.01907
nga,1998,3039999.96185
nga,1999,5159999.84741
nga,2000,4099999.90463
nga,2001,14810000.41962
nga,2002,8789999.96185
nga,2003,7989999.77112
nga,2004,7380000.11444
nga,2005,1422890014.64844
nga,2006,2027150024.41406
nga,2007,11800000.19073
nga,2008,11869999.88556
nga,2009,9060000.41962
nga,2010,8880000.11444
nga,2011,10560000.41962
nga,2012,7150000.09537
nga,2013,45889999.38965
nga,2014,81870002.74658
nga,2015,32630001.06812
nga,2016,58979999.54224
nga,2017,77040000.91553
nga,2018,85330001.83105
nga,2019,42569999.69482
nic,1980,500000
nic,1981,1350000.02384
nic,1982,8539999.96185
nic,1983,8729999.54224
nic,1984,8500000
nic,1985,7010000.22888
nic,1986,14109999.65668
nic,1987,9210000.03815
nic,1988,2289999.96185
nic,1989,3559999.94278
nic,1990,4500000
nic,1991,4320000.17166
nic,1992,19809999.46594
nic,1993,11869999.88556
nic,1994,7769999.98093
nic,1995,15909999.84741
nic,1996,10180000.30518
nic,1997,1210000.03815
nic,1998,14659999.84741
nic,1999,6929999.82834
nic,2000,3349999.90463
nic,2001,2819999.93324
nic,2002,879999.99523
nic,2003,26270000.45776
nic,2004,65250000
nic,2005,1929999.94755
nic,2006,1919999.95708
nic,2007,2910000.08583
nic,2008,1350000.02384
nic,2009,1129999.99523
nic,2010,959999.97854
nic,2011,1370000.00477
nic,2012,1000000
nic,2013,920000.01669
nic,2014,1019999.98093
nic,2015,709999.97854
nic,2016,810000.00238
nic,2017,740000.00954
nic,2018,1289999.96185
nic,2019,209999.99344
npl,1980,300000.01192
npl,1981,180000.00715
npl,1982,3210000.03815
npl,1983,2029999.97139
npl,1984,2470000.02861
npl,1985,1759999.99046
npl,1986,3480000.01907
npl,1987,2210000.03815
npl,1988,5510000.22888
npl,1989,17629999.16077
npl,1990,33959999.08447
npl,1991,14739999.77112
npl,1992,21590000.15259
npl,1993,6019999.98093
npl,1994,3930000.06676
npl,1995,2940000.05722
npl,1996,1950000.04768
npl,1997,3450000.04768
npl,1998,3150000.09537
npl,1999,1990000.00954
npl,2000,1970000.02861
npl,2001,-610000.01431
npl,2002,-1919999.95708
npl,2003,-870000.00477
npl,2004,-2240000.00954
npl,2005,-2230000.01907
npl,2006,-2380000.11444
npl,2007,-2420000.07629
npl,2008,-2769999.98093
npl,2009,-3410000.08583
npl,2010,-3160000.08583
npl,2011,-3349999.90463
npl,2012,-2079999.92371
npl,2013,-2900000.09537
npl,2014,-2630000.11444
npl,2015,1220000.02861
npl,2016,-330000.01311
npl,2017,800000.01192
npl,2018,50000.00075
npl,2019,509999.99046
nru,2003,9999.99978
nru,2004,9999.99978
omn,1980,200000.00298
omn,1981,170000.00179
omn,1982,360000.01431
omn,1983,200000.00298
omn,1984,189999.99762
omn,1985,200000.00298
omn,1986,270000.01073
omn,1987,239999.99464
omn,1988,379999.99523
omn,1989,349999.99404
omn,1990,479999.98927
omn,1991,540000.02146
omn,1992,469999.99881
omn,1993,389999.98569
omn,1994,589999.97377
omn,1995,389999.98569
omn,1996,600000.02384
omn,1997,389999.98569
omn,1998,740000.00954
omn,1999,550000.01192
omn,2000,709999.97854
omn,2001,449999.98808
omn,2002,579999.98331
omn,2003,649999.97616
omn,2004,1019999.98093
omn,2005,920000.01669
omn,2006,810000.00238
omn,2007,870000.00477
omn,2008,699999.98808
omn,2009,740000.00954
omn,2010,819999.99285
pak,1969,400000.00596
pak,1970,2799999.95232
pak,1971,3599999.90463
pak,1972,1159999.96662
pak,1973,2099999.90463
pak,1974,8079999.92371
pak,1975,18139999.38965
pak,1976,28299999.23706
pak,1977,21700000.76294
pak,1978,24950000.76294
pak,1979,14819999.69482
pak,1980,14199999.80927
pak,1981,16909999.84741
pak,1982,23889999.38965
pak,1983,10050000.19073
pak,1984,8170000.07629
pak,1985,5440000.05722
pak,1986,15109999.65668
pak,1987,34060001.37329
pak,1988,60700000.76294
pak,1989,19520000.45776
pak,1990,5670000.07629
pak,1991,-810000.00238
pak,1992,40279998.7793
pak,1993,75300003.05176
pak,1994,105730003.35693
pak,1995,38939998.62671
pak,1996,5349999.90463
pak,1997,-5059999.94278
pak,1998,9079999.92371
pak,1999,8170000.07629
pak,2000,19629999.16077
pak,2001,13850000.38147
pak,2002,2450000.04768
pak,2003,11729999.54224
pak,2004,5110000.13351
pak,2005,19680000.30518
pak,2006,15829999.92371
pak,2007,52439998.62671
pak,2008,9369999.88556
pak,2009,8750000
pak,2010,14439999.58038
pak,2011,15029999.73297
pak,2012,23010000.22888
pak,2013,35599998.47412
pak,2014,27979999.54224
pak,2015,6460000.03815
pak,2016,20020000.45776
