geo,time,ny_gsr_nfcy_cd
gbr,1983,-2548529634.68243
gbr,1984,-1800887204.04363
gbr,1985,-3513010780.28747
gbr,1986,-2383163295.22134
gbr,1987,-3932876286.975
gbr,1988,-4107452863.74956
gbr,1989,-5625243782.72251
gbr,1990,-8926157670.45454
gbr,1991,-8443393298.05997
gbr,1992,-5196340821.34082
gbr,1993,-5758618776.24475
gbr,1994,-2018213957.75941
gbr,1995,-5289507653.46378
gbr,1996,-4748914196.56786
gbr,1997,-3083564178.12705
gbr,1998,5548221265.31964
gbr,1999,-5623685487.78515
gbr,2000,6121954909.97125
gbr,2001,11628040880.9558
gbr,2002,23065047961.6307
gbr,2003,26084897959.1837
gbr,2004,25075064079.0919
gbr,2005,33767272727.2727
gbr,2006,2195032198.71205
gbr,2007,-15036014405.7623
gbr,2008,-28139705882.3529
gbr,2009,-18873656332.7621
gbr,2010,1027535882.53718
gbr,2011,9275150204.09103
gbr,2012,-28043731843.7369
gbr,2013,-56833266379.5444
gbr,2014,-63929744876.1423
gbr,2015,-70503886262.1718
gbr,2016,-68236090105.4016
gbr,2017,-35002456962.1073
gbr,2018,-40729386188.7874
gbr,2019,-16667408900.9263
gbr,2020,-41020535082.1914
geo,1992,-24734108.33539
geo,1993,-45615763.3845
geo,1994,-44685770.07716
geo,1995,-119573967.45919
geo,1996,-71244711.96902
geo,1997,127400000
geo,1998,190699971.96105
geo,1999,146900000.58137
geo,2000,37399999.43233
geo,2001,20000000
geo,2002,10400009.10871
geo,2003,9499557.25404
geo,2004,73799979.13189
geo,2005,60800022.06653
geo,2006,161099977.53314
geo,2007,36000000
geo,2008,-59299973.16877
geo,2009,-43600000
geo,2010,-217399988.77854
geo,2011,-425900029.6472
geo,2012,-172399987.88833
geo,2013,-317099975.95287
geo,2014,-229800022.65391
geo,2015,-338699995.59336
geo,2016,-701400008.45059
geo,2017,-795442359.03566
geo,2018,-684670849.6113
geo,2019,-777921862.24761
geo,2020,-738757452.35233
gha,1960,-14007250.15268
gha,1961,-19610150.21375
gha,1962,-14007250.15268
gha,1963,-25213050.27482
gha,1964,-16808700.18321
gha,1965,-26613775.29009
gha,1966,-19610150.21375
gha,1967,-37174202.96185
gha,1968,-50987840.3806
gha,1969,-48046234.2048
gha,1970,-44124092.63706
gha,1971,-45441624.91516
gha,1972,-27763708.33099
gha,1973,-18309859.15493
gha,1974,-19254658.38509
gha,1975,-22340425.53191
gha,1976,-20338983.05085
gha,1977,-11428571.42857
gha,1978,-8376963.35079
gha,1979,-14102564.10256
gha,1980,-18879668.04979
gha,1981,-12906975.99378
gha,1982,-10504201.68067
gha,1983,-36155202.0248
gha,1984,-47782126.54925
gha,1985,-79372998.21988
gha,1986,-126324823.04165
gha,1987,-138068027.21088
gha,1988,-131172802.68805
gha,1989,-117863367.27503
gha,1990,-112409323.36044
gha,1991,-121671195.65217
gha,1992,-106199084.66819
gha,1993,-112311248.07396
gha,1994,-111026150.62762
gha,1995,-133128440.36697
gha,1996,-143696024.46483
gha,1997,-133799316.40625
gha,1998,-151841262.97578
gha,1999,-163902475.61891
gha,2000,-146963296.01762
gha,2001,-108082228.11671
gha,2002,-129440307.92529
gha,2003,-164972311.95201
gha,2004,-198179655.36409
gha,2005,-131142730.8882
gha,2006,-127929625.17758
gha,2007,-140567981.98585
gha,2008,-116652855.64953
gha,2009,-94282918.14947
gha,2010,-534148251.74825
gha,2011,-1223011705.90556
gha,2012,-2095998684.85944
gha,2013,-1750443121.02554
gha,2014,-2862728095.00794
gha,2015,-1485478732.56878
gha,2016,-2203591769.39997
gha,2017,-2974685438.45535
gha,2018,-3029044119.25065
gha,2019,-2810231034.61494
gha,2020,2244346194.39927
gin,1986,-157427277.64824
gin,1987,-124199998.83287
gin,1988,-131200012.0996
gin,1989,-169900003.68464
gin,1990,-148907510.78478
gin,1991,-165909220.84674
gin,1992,-140999796.78521
gin,1993,-83300845.64961
gin,1994,-73197271.77893
gin,1995,-80622564.79777
gin,1996,-88904724.88204
gin,1997,-110915417.74568
gin,1998,-119609983.1036
gin,1999,-78960008.03805
gin,2000,-73123875.16666
gin,2001,-87066703.92779
gin,2002,-32630811.70688
gin,2003,-245451485.80205
gin,2004,-268880550.84396
gin,2005,-279135055.26512
gin,2006,-40820000
gin,2007,-63150000.07147
gin,2008,-91200000.08692
gin,2009,-168200001.30387
gin,2010,-77110000.27768
gin,2011,-133389999.15786
gin,2012,-121980000.45521
gin,2013,-405159998.20553
gin,2014,-284139999.08299
gin,2015,-143243322.48167
gin,2016,-148999459.81943
gin,2017,-50626906.18436
gin,2018,-409000000
gin,2019,-660000000
gin,2020,-1341000000
gmb,1971,-1272121.09413
gmb,1972,-1619147.55409
gmb,1973,-1299459.58647
gmb,1974,-1098895.31825
gmb,1975,-405033.18584
gmb,1976,1072291.86323
gmb,1977,1633187.96337
gmb,1978,-606127.43923
gmb,1979,-2671732.68375
gmb,1980,-4099651.36549
gmb,1981,-3711235.05175
gmb,1982,-6435160.5154
gmb,1983,-13775070.11294
gmb,1984,1049998.60495
gmb,1985,25249826.65194
gmb,1986,28553675.09025
gmb,1987,29850107.42961
gmb,1988,5250134.16016
gmb,1989,-16852260.1403
gmb,1990,-25411841.60426
gmb,1991,-20140202.21914
gmb,1992,-18597356.02595
gmb,1993,-18927938.20767
gmb,1994,-18032133.83707
gmb,1995,-15363913.54002
gmb,1996,-16103560.20087
gmb,1997,-23753593.0668
gmb,1998,-25301115.27656
gmb,1999,-28879465.73527
gmb,2000,-30234320.74822
gmb,2001,-31224743.74012
gmb,2002,-32947936.01703
gmb,2003,-22717786.22877
gmb,2004,-20628466.10567
gmb,2005,-22445386.59126
gmb,2006,-25081530.12396
gmb,2007,-25853023.71208
gmb,2008,-25589264.79335
gmb,2009,-27993323.17485
gmb,2010,-29906183.0644
gmb,2011,-31867450.7408
gmb,2012,-29259418.71304
gmb,2013,-29670000.22248
gmb,2014,-28969999.76038
gmb,2015,-33049999.76474
gmb,2016,-27824693.06588
gmb,2017,-28299151.02051
gmb,2018,-29199211.65979
gmb,2019,-30226263.17104
gmb,2020,-30964366.2248
gnb,1970,0
gnb,1971,0
gnb,1972,0
gnb,1973,0
gnb,1974,0
gnb,1975,2451195.36335
gnb,1976,-7377150.53712
gnb,1977,-5788590.35277
gnb,1978,-6632708.93372
gnb,1979,-1699949.64764
gnb,1980,-5894454.47235
gnb,1981,-1652727.27273
gnb,1982,-2400462.01242
gnb,1983,-415579.21634
gnb,1984,-82950.51246
gnb,1985,15674993.75024
gnb,1986,-817035.89606
gnb,1987,-8299992.54635
gnb,1988,-10000029.13683
gnb,1989,-12299966.57726
gnb,1990,-10640016.50304
gnb,1991,-17000001.77663
gnb,1992,-13499992.50063
gnb,1993,-15299995.74485
gnb,1994,-14089957.37635
gnb,1995,-18020457.19469
gnb,1996,-18600045.8416
gnb,1997,-14700189.5251
gnb,1998,-14100048.85145
gnb,1999,-14300020.90307
gnb,2000,-12430938.54195
gnb,2001,-15904378.18142
gnb,2002,-8781593.0272
gnb,2003,-11030877.87598
gnb,2004,-10301543.22275
gnb,2005,-11436276.21675
gnb,2006,-5591582.61004
gnb,2007,-3516930.37912
gnb,2008,-13609239.6861
gnb,2009,-10244690.22955
gnb,2010,-3639383.67924
gnb,2011,6443535.95958
gnb,2012,5385233.51881
gnb,2013,-20034456.19312
gnb,2014,37385047.26917
gnb,2015,25581868.5591
gnb,2016,29736978.52332
gnb,2017,2755500.79763
gnb,2018,-51130036.82623
gnb,2019,30380040.65464
gnb,2020,24496773.72278
gnq,1962,0
gnq,1963,0
gnq,1964,0
gnq,1965,0
gnq,1966,0
gnq,1967,0
gnq,1968,0
gnq,1969,0
gnq,1970,530000
gnq,1971,423210.35282
gnq,1972,-174262.10888
gnq,1973,204256.77995
gnq,1974,364033.49108
gnq,1975,402389.95244
gnq,1976,399085.24281
gnq,1977,398883.65235
gnq,1980,-1842946.75947
gnq,1981,-6584629.25852
gnq,1982,-9749826.59749
gnq,1983,-3905446.9079
gnq,1984,-3058130.4429
gnq,1985,-4200377.28457
gnq,1986,-5582088.26358
gnq,1987,-5305018.09097
gnq,1988,-7030209.01251
gnq,1989,-7258726.81056
gnq,1990,7485254.42878
gnq,1991,10322227.49603
gnq,1992,15079215.14758
gnq,1993,12502165.18707
gnq,1994,-8453569.28715
gnq,1995,-23845852.65624
gnq,1996,-45019826.12143
gnq,1997,-54964334.43316
gnq,1998,-80311645.96837
gnq,1999,-100883694.81131
gnq,2000,-370191580.11299
gnq,2001,-873522588.51343
gnq,2002,-985362311.72924
gnq,2003,-1560540571.29702
gnq,2004,-2929304038.08703
gnq,2005,-4044355397.79562
gnq,2006,-2146996089.61807
gnq,2007,-2620972285.16559
gnq,2008,-5113061413.07394
gnq,2009,-5088944766.08068
gnq,2010,-6735987569.91759
gnq,2011,-7538124125.62656
gnq,2012,-7544113030.03491
gnq,2013,-6944972315.72395
gnq,2014,-6969066347.97511
gnq,2015,-3240478480.95249
gnq,2016,-2530870519.91662
gnq,2017,-3217382771.01899
gnq,2018,-3070031810.29829
gnq,2019,-3087361221.42671
gnq,2020,-2567327445.10645
grc,1960,74261916.10049
grc,1961,91136991.23708
grc,1962,93590391.13578
grc,1963,113218726.15869
grc,1964,139724531.73096
grc,1965,139748384.22998
grc,1966,141453269.99292
grc,1967,158180686.80227
grc,1968,193383567.84879
grc,1969,201409365.85075
grc,2006,-5075871248.01176
grc,2007,-8216237862.54042
grc,2008,-10600536225.0117
grc,2009,-7354002872.37773
grc,2010,-6573206822.45001
grc,2011,-7844592108.48251
grc,2012,2024613671.95547
grc,2013,-9766980.06039
grc,2014,1528163824.1898
grc,2015,-159544625.1332
grc,2016,-941625874.54669
grc,2017,-1001161867.74824
grc,2018,-2339172102.43059
grc,2019,-1865499039.98431
grc,2020,-806691992.69105
grd,1977,-1296296.2963
grd,1978,-1481481.48148
grd,1979,-1666666.66667
grd,1980,-2185185.18519
grd,1981,-4888888.88889
grd,1982,-5296296.2963
grd,1983,-4518518.51852
grd,1984,-4888888.88889
grd,1985,-5240740.74074
grd,1986,-5551851.85185
grd,1987,-6640740.74074
grd,1988,-6274074.07407
grd,1989,-9533333.33333
grd,1990,-11874074.07407
grd,1991,-6885185.18519
grd,1992,-5337037.03704
grd,1993,-8474074.07407
grd,1994,-8814814.81481
grd,1995,-13444444.44444
grd,1996,-15400000
grd,1997,-16944444.44444
grd,1998,-23244444.44444
grd,1999,-26300000
grd,2000,-33748148.14815
grd,2001,-41444444.44444
grd,2002,-47596629.62963
grd,2003,-50492592.59259
grd,2004,-65193370.37037
grd,2005,-28467407.40741
grd,2006,-28884851.85185
grd,2007,-41092111.11111
grd,2008,-42711703.7037
grd,2009,-63044222.22222
grd,2010,-39877629.62963
grd,2011,-31772703.7037
grd,2012,-34282296.2963
grd,2013,-29598592.59259
grd,2014,-82840703.7037
grd,2015,-116936185.18519
grd,2016,-97023666.66667
grd,2017,-121630370.37037
grd,2018,-113621629.62963
grd,2019,-117152740.74074
grd,2020,11098259.25926
grl,1970,-6848333.33333
grl,1971,-8725018.87403
grl,1972,-10451901.63038
grl,1973,-13806380.69262
grl,1974,-16738519.08973
grl,1975,-20804510.88564
grl,1976,-23718990.90157
grl,1977,-27806020.1226
grl,1978,-35068055.70667
grl,1979,-41436989.16556
grl,1980,-47552298.65682
grl,1981,-40289749.27703
grl,1982,-27003024.33873
grl,1983,-36850738.10826
grl,1984,-27808354.09304
grl,1985,-28311502.01955
grl,1986,-49437646.76801
grl,1987,-58476967.38447
grl,1988,-66849884.86964
grl,1989,-61557823.31537
grl,1990,-72714345.73248
grl,1991,-70350973.18846
grl,1992,-74551448.78315
grl,1993,-61691266.05901
grl,1994,-55026255.38471
grl,1995,-49086105.95459
grl,1996,-34490489.24759
grl,1997,-30282383.22356
grl,1998,-29847182.42598
grl,1999,-28668902.84109
grl,2000,-24742982.27165
grl,2001,-29076753.01581
grl,2002,-30653476.38289
grl,2003,-169042306.11594
grl,2004,-222613543.42274
grl,2005,-187613600.36019
grl,2006,-355640613.43916
grl,2007,-207631629.22277
gtm,1960,-10399900
gtm,1961,-12399900
gtm,1962,-11900000
gtm,1963,-14200100
gtm,1964,-16999900
gtm,1965,-11700000
gtm,1966,-16200000
gtm,1967,-19400000
gtm,1968,-31400000
gtm,1969,-35700000
gtm,1970,-38200000
gtm,1971,-41900000
gtm,1972,-45600000
gtm,1973,-45900000
gtm,1974,-48000000
gtm,1975,-66000000
gtm,1976,-44000000
gtm,1977,-26300000
gtm,1978,-17500000
gtm,1979,2700000
gtm,1980,-44100000
gtm,1981,-85700000
gtm,1982,-113600000
gtm,1983,-112700000
gtm,1984,-206600000
gtm,1985,-170100000
gtm,1986,-214400000
gtm,1987,-179300000
gtm,1988,-176300000
gtm,1989,-179400000
gtm,1990,-195700000
gtm,1991,-102799996.02299
gtm,1992,-141000000
gtm,1993,-118400007.09799
gtm,1994,-130000000
gtm,1995,-159100006.88397
gtm,1996,-229900003.28343
gtm,1997,-238700001.64916
gtm,1998,-183700003.12774
gtm,1999,-204500006.77021
gtm,2000,-209599997.42374
gtm,2001,-84430687.39979
gtm,2002,-318372016.31359
gtm,2003,-317861161.83304
gtm,2004,-410100006.29208
gtm,2005,-485000000
gtm,2006,-680399994.73864
gtm,2007,-842699998.69678
gtm,2008,-634002380.95238
gtm,2009,-729296057.14566
gtm,2010,-1033696368.73588
gtm,2011,-1303303067.27978
gtm,2012,-1025000868.05556
gtm,2013,-1236002227.36992
gtm,2014,-1517106709.60399
gtm,2015,-1486403080.42013
gtm,2016,-1425307346.14929
gtm,2017,-1501108343.88056
gtm,2018,-1506493656.24003
gtm,2019,-1411500149.41468
gtm,2020,-1379468779.3412
guy,1960,-13941200.49
guy,1961,-12774601.87832
guy,1962,-20940792.16007
guy,1963,-16041124.65729
guy,1964,-16741118.82401
guy,1965,-14705882.35294
guy,1966,-19235294.11765
guy,1967,-18823529.41176
guy,1968,-21000000
guy,1969,-20500000
guy,1970,-21250000
guy,1971,-18000000
guy,1972,-10571380.95238
guy,1973,-15095238.09524
guy,1974,-22409090.90909
guy,1975,-13750041.66667
guy,1976,-24320000
guy,1977,-26880000
guy,1978,-25839960
guy,1979,-30840000
guy,1980,-41999960
guy,1981,-62499964.28571
guy,1982,-61666700
guy,1983,-69666633.33333
guy,1984,-73157921.05263
guy,1985,-68604627.90698
guy,1986,-87906953.48837
guy,1987,-92142867.34694
guy,1988,-94699980
guy,1989,-123492632.35294
guy,1990,-107316455.6962
guy,1991,-135000000
guy,1992,-110311750.59952
guy,1993,-91490015.36098
guy,1994,-82942877.80188
guy,1995,-85936619.71831
guy,1996,-52129629.62963
guy,1997,-73454540.34733
guy,1998,-56172310.47243
guy,1999,-68629984.60657
guy,2000,-43970289.97424
guy,2001,-51310372.36655
guy,2002,-54991739.43828
guy,2003,-42939307.80288
guy,2004,-31871714.38297
guy,2005,-20452782.98937
guy,2006,-68998862.57089
guy,2007,-11163708.87768
guy,2008,-14792522.09564
guy,2009,-16885732.18244
guy,2010,12779879.80559
guy,2011,-9329000
guy,2012,23967049.53995
guy,2013,28542158.44459
guy,2014,26655217.36098
guy,2015,24697075.54479
guy,2016,-4615101.69492
guy,2017,-11477274.09201
guy,2018,-27734805.14566
guy,2019,-46633727.57794
guy,2020,-860639754.91607
hkg,1960,5980492.96559
hkg,1961,141020286.57337
hkg,1962,109810701.95627
hkg,1963,37845465.68173
hkg,1964,58516518.80174
hkg,1965,-6457225.13089
hkg,1966,-7321978.34766
hkg,1967,-7481461.505
hkg,1968,-8874168.04983
hkg,1969,-10502724.16962
hkg,1970,-13981856.46374
hkg,1971,-19292439.06122
hkg,1972,-34566029.70894
hkg,1973,-46827688.72049
hkg,1974,-52667402.01924
hkg,1975,-63219727.67061
hkg,1976,-79514251.34562
hkg,1977,-106821814.67181
hkg,1978,-105045242.00952
hkg,1979,-155715433.66582
hkg,1980,-366351218.82599
hkg,1981,-505966543.2165
hkg,1982,-579416893.19429
hkg,1983,-634255973.68276
hkg,1984,-703377513.43054
hkg,1985,-830852556.86194
hkg,1986,-1020592749.22148
hkg,1987,-1318490722.33692
hkg,1988,-1416092006.14912
hkg,1989,-1627841356.94047
hkg,1990,-2144730326.83766
hkg,1991,-2935321880.79061
hkg,1992,-3590810079.32203
hkg,1993,672346036.50654
hkg,1994,291133999.2754
hkg,1995,1268388531.24434
hkg,1996,-1379956815.74286
hkg,1997,-143501117.26792
hkg,1998,3300969620.28585
hkg,1999,3371189171.76926
hkg,2000,1379120032.85758
hkg,2001,3904831512.54039
hkg,2002,1075792740.0018
hkg,2003,4138542148.25089
hkg,2004,3592449922.9584
hkg,2005,959716096.84595
hkg,2006,4571822137.54216
hkg,2007,6769426000.46146
hkg,2008,12907356038.424
hkg,2009,6419412265.53833
hkg,2010,4839108273.69613
hkg,2011,6786485097.63618
hkg,2012,3797509153.73111
hkg,2013,5224213512.11965
hkg,2014,6010626636.23116
hkg,2015,5724605897.98498
hkg,2016,8063718227.84484
hkg,2017,14827285325.6685
hkg,2018,17199081456.9114
hkg,2019,18340841511.5047
hkg,2020,19133321301.5005
hnd,1960,8500050
hnd,1961,-1000000
hnd,1962,-4300050
hnd,1963,-6000000
hnd,1964,-7000000
hnd,1965,-13100000
hnd,1966,-15500000
hnd,1967,-21200000
hnd,1968,-23100000
hnd,1969,-18600000
hnd,1970,-22600000
hnd,1971,-24500000
hnd,1972,-27500000
hnd,1973,-33000000
hnd,1974,-13500000
hnd,1975,-29000000
hnd,1976,-58000000
hnd,1977,-69000000
hnd,1978,-93500000
hnd,1979,-129000000
hnd,1980,-163000000
hnd,1981,-159500000
hnd,1982,-214500000
hnd,1983,-169000000
hnd,1984,-186500000
hnd,1985,-192000000
hnd,1986,-210000000
hnd,1987,-237500000
hnd,1988,-244635193.13305
hnd,1989,-255172413.7931
hnd,1990,-276264591.43969
hnd,1991,-281941806.00749
hnd,1992,-338129103.83965
hnd,1993,-229930479.88828
hnd,1994,-219191561.22158
hnd,1995,-264054014.59854
hnd,1996,-259222212.83784
hnd,1997,-213832699.61977
hnd,1998,-210087740.02954
hnd,1999,-162748850.17422
hnd,2000,-220160007.22479
hnd,2001,-255537365.12707
hnd,2002,-295271097.21107
hnd,2003,-362613323.82431
hnd,2004,-450195100.1767
hnd,2005,-452993964.36983
hnd,2006,-528763234.97682
hnd,2007,-397233365.70656
hnd,2008,-404376716.81085
hnd,2009,-286814526.12976
hnd,2010,-723818448.61463
hnd,2011,-935078978.53061
hnd,2012,-1272715586.14857
hnd,2013,-1294724554.04283
hnd,2014,-1576626226.44082
hnd,2015,-1420326199.49864
hnd,2016,-1509653466.7819
hnd,2017,-1405230235.85992
hnd,2018,-1881325061.27728
hnd,2019,-1901454695.18507
hnd,2020,-1615128362.97796
hrv,1993,-153206650.17243
hrv,1994,-178493302.75467
hrv,1995,-52794122.84639
hrv,1996,-103302190.88237
hrv,1997,-44209665.5851
hrv,1998,-188315996.21918
hrv,1999,-500405925.99748
hrv,2000,-403336333.2652
hrv,2001,-481846865.86801
hrv,2002,-458253992.68793
hrv,2003,-1165187889.35664
hrv,2004,-724697130.08128
hrv,2005,-1093866986.4596
hrv,2006,-1305621329.67112
hrv,2007,-1392606324.33249
hrv,2008,-2295489770.22777
hrv,2009,-2341207659.38103
hrv,2010,-2037883292.9802
hrv,2011,-2040591343.85021
hrv,2012,-1918142449.93393
hrv,2013,-1171973571.78535
hrv,2014,-1206253142.57716
hrv,2015,-309604171.25771
hrv,2016,-1543127656.81854
hrv,2017,-813918786.06986
hrv,2018,-897668157.23443
hrv,2019,-922555212.2335
hrv,2020,213246106.18377
hti,1980,-14300000.00286
hti,1981,-13060000.00261
hti,1982,-14020000.0028
hti,1983,-14199988.51284
hti,1984,-18060000.0015
hti,1985,-19799641.01004
hti,1986,-15336982.47609
hti,1987,-20900622.395
hti,1988,-27124936.7672
hti,1989,-25578170.45547
hti,1990,-18200000
hti,1991,-18000000
hti,1992,-11900002.18122
hti,1993,-10599998.37816
hti,1994,-1802478.26264
hti,1995,7694340.06576
hti,1996,12903631.35456
hti,1997,10966892.53521
hti,1998,8102837.99041
hti,1999,4446976.19462
hti,2000,-9189344.28736
hti,2001,-9470357.67192
hti,2002,-13669848.5615
hti,2003,-14278376.25387
hti,2004,-12336099.42822
hti,2005,-35036404.67884
hti,2006,6616385.11313
hti,2007,2204583.98173
hti,2008,5546102.86778
hti,2009,12796086.7695
hti,2010,22282612.57864
hti,2011,37797736.91304
hti,2012,54543077.86292
hti,2013,31526795.17592
hti,2014,49095408.72808
hti,2015,40632927.00758
hti,2016,47896524.93664
hti,2017,58507480.30896
hti,2018,50278564.37475
hti,2019,49656096.4159
hti,2020,28603899.91154
hun,1993,-1003585814.63699
hun,1994,-1151491024.21289
hun,1995,-1489969113.09317
hun,1996,-1738144355.56091
hun,1997,-2475223406.92074
hun,1998,-2633612513.33362
hun,2004,-6361581842.87911
hun,2005,-7100367016.1462
hun,2006,-7157925756.92761
hun,2007,-10627379159.1378
hun,2008,-10416539570.1552
hun,2009,-5705151236.74458
hun,2010,-6221126664.60948
hun,2011,-6873691278.50588
hun,2012,-5453679592.78111
hun,2013,-3946686336.30613
hun,2014,-6365367115.45488
hun,2015,-5991637206.55491
hun,2016,-3468710704.85573
hun,2017,-5790200412.97219
hun,2018,-6289021569.51031
hun,2019,-4302191564.0267
hun,2020,-4187753114.21119
idn,2010,-20105846400.3361
idn,2011,-24729986035.251
idn,2012,-25908443594.8956
idn,2013,-27274607744.9614
idn,2014,-29868253190.4004
idn,2015,-28555379440.2292
idn,2016,-29831928128.7111
idn,2017,-32180787912.4858
idn,2018,-31058906176.5792
idn,2019,-34021221090.1152
idn,2020,-28504472090.9429
ind,1960,-151200151.20015
ind,1961,-205800205.80021
ind,1962,-226800226.80023
ind,1963,-235200235.20024
ind,1964,-304500304.5003
ind,1965,-344393112.13776
ind,1966,-328571428.57143
ind,1967,-344000000
ind,1968,-340000000
ind,1969,-361333333.33333
ind,1970,-378666666.66667
ind,1971,-391044936.57278
ind,1972,-390655317.82785
ind,1973,-413328246.21646
ind,1974,-364862831.63649
ind,1975,-294681859.15363
ind,1976,-260675967.46585
ind,1977,-272116788.32117
ind,1978,-190100168.16553
ind,1979,189440839.97821
ind,1980,437107236.97547
ind,1981,44795842.94577
ind,1982,-658475535.6605
ind,1983,-915429446.96037
ind,1984,-1197967493.35397
ind,1985,-1167731707.71569
ind,1986,-1411645094.43554
ind,1987,-2019508809.80838
ind,1988,-3105680161.91535
ind,1989,-3439480507.00979
ind,1990,-4203693901.99738
ind,1991,-4109941024.36518
ind,1992,-4409097621.094
ind,1993,-3851512707.12243
ind,1994,-4166865725.83342
ind,1995,-4029621483.34539
ind,1996,-3684987380.56607
ind,1997,-3553714782.43084
ind,1998,-3558539496.26981
ind,1999,-3560928781.42437
ind,2000,-4975977060.55532
ind,2001,-4207692436.72107
ind,2002,-3447912556.47532
ind,2003,-4506392470.48583
ind,2004,-4979769339.3098
