geo,time,sp_pop_dpnd_yg
lbn,2006,45.79044
lbn,2007,43.66641
lbn,2008,41.38887
lbn,2009,39.37169
lbn,2010,38.06307
lbn,2011,38.20663
lbn,2012,38.76724
lbn,2013,39.6961
lbn,2014,40.6436
lbn,2015,41.21176
lbn,2016,40.59972
lbn,2017,39.88264
lbn,2018,39.00625
lbn,2019,38.07969
lbn,2020,37.20391
lbr,1960,73.8092
lbr,1961,74.89764
lbr,1962,76.19072
lbr,1963,77.51943
lbr,1964,78.54968
lbr,1965,79.13107
lbr,1966,80.44789
lbr,1967,81.21899
lbr,1968,81.5854
lbr,1969,81.76479
lbr,1970,81.88735
lbr,1971,82.76988
lbr,1972,83.42074
lbr,1973,83.8908
lbr,1974,84.20094
lbr,1975,84.37695
lbr,1976,85.22471
lbr,1977,85.75574
lbr,1978,86.06359
lbr,1979,86.2809
lbr,1980,86.49493
lbr,1981,87.27969
lbr,1982,87.97884
lbr,1983,88.52895
lbr,1984,88.69201
lbr,1985,88.2041
lbr,1986,88.68551
lbr,1987,88.77395
lbr,1988,88.42597
lbr,1989,87.70746
lbr,1990,86.72186
lbr,1991,86.17385
lbr,1992,85.08365
lbr,1993,83.69799
lbr,1994,82.52561
lbr,1995,82.17381
lbr,1996,81.5212
lbr,1997,80.96143
lbr,1998,80.60297
lbr,1999,80.1669
lbr,2000,79.3018
lbr,2001,79.72163
lbr,2002,79.87514
lbr,2003,79.77362
lbr,2004,79.65404
lbr,2005,79.7578
lbr,2006,80.06135
lbr,2007,80.32492
lbr,2008,80.54416
lbr,2009,80.5672
lbr,2010,80.25277
lbr,2011,79.98852
lbr,2012,79.50341
lbr,2013,78.79515
lbr,2014,77.91195
lbr,2015,76.90434
lbr,2016,76.00534
lbr,2017,75.00864
lbr,2018,73.93709
lbr,2019,72.82328
lbr,2020,71.69722
lby,1960,76.7879
lby,1961,77.77509
lby,1962,78.98122
lby,1963,80.32367
lby,1964,81.63034
lby,1965,82.84973
lby,1966,84.72222
lby,1967,86.43932
lby,1968,88.05451
lby,1969,89.62256
lby,1970,91.15091
lby,1971,93.02323
lby,1972,94.54067
lby,1973,95.78195
lby,1974,96.78502
lby,1975,97.52927
lby,1976,98.19529
lby,1977,98.51415
lby,1978,98.46105
lby,1979,97.9599
lby,1980,96.98638
lby,1981,95.22106
lby,1982,93.0569
lby,1983,90.63419
lby,1984,88.09964
lby,1985,85.53245
lby,1986,83.75109
lby,1987,81.95231
lby,1988,80.06942
lby,1989,77.99941
lby,1990,75.71238
lby,1991,73.61438
lby,1992,71.19766
lby,1993,68.6395
lby,1994,66.15758
lby,1995,63.84057
lby,1996,61.68764
lby,1997,59.76072
lby,1998,57.96169
lby,1999,56.14555
lby,2000,54.2682
lby,2001,52.40914
lby,2002,50.53052
lby,2003,48.72991
lby,2004,47.13833
lby,2005,45.81069
lby,2006,44.88657
lby,2007,44.19291
lby,2008,43.68043
lby,2009,43.25847
lby,2010,42.86852
lby,2011,42.9027
lby,2012,42.94341
lby,2013,42.9926
lby,2014,43.06526
lby,2015,43.15511
lby,2016,42.87353
lby,2017,42.51273
lby,2018,42.08616
lby,2019,41.59896
lby,2020,41.04745
lca,1960,87.43084
lca,1961,89.70957
lca,1962,91.78327
lca,1963,93.63388
lca,1964,95.57264
lca,1965,97.78557
lca,1966,99.26632
lca,1967,101.28273
lca,1968,104.00051
lca,1969,107.28477
lca,1970,110.57285
lca,1971,107.65016
lca,1972,104.85774
lca,1973,102.02054
lca,1974,99.13411
lca,1975,96.3583
lca,1976,94.1693
lca,1977,92.07348
lca,1978,90.00122
lca,1979,87.90721
lca,1980,85.8364
lca,1981,82.75034
lca,1982,80.1435
lca,1983,78.05237
lca,1984,76.53632
lca,1985,75.56574
lca,1986,72.1162
lca,1987,69.54198
lca,1988,67.65034
lca,1989,66.27439
lca,1990,65.28063
lca,1991,63.97596
lca,1992,63.05588
lca,1993,62.35693
lca,1994,61.70344
lca,1995,61.01265
lca,1996,59.98977
lca,1997,58.71355
lca,1998,57.1895
lca,1999,55.47266
lca,2000,53.58614
lca,2001,51.60549
lca,2002,49.42774
lca,2003,47.14078
lca,2004,44.85341
lca,2005,42.66997
lca,2006,40.57338
lca,2007,38.74111
lca,2008,37.05722
lca,2009,35.47498
lca,2010,34.00416
lca,2011,32.51233
lca,2012,31.17333
lca,2013,29.95265
lca,2014,28.83981
lca,2015,27.83696
lca,2016,27.12561
lca,2017,26.45042
lca,2018,25.85481
lca,2019,25.37987
lca,2020,25.02049
lka,1960,78.64189
lka,1961,78.91732
lka,1962,78.41153
lka,1963,77.45579
lka,1964,76.51057
lka,1965,75.77482
lka,1966,74.93121
lka,1967,74.37802
lka,1968,73.88671
lka,1969,73.10256
lka,1970,71.88259
lka,1971,70.87838
lka,1972,69.40184
lka,1973,67.67921
lka,1974,66.05092
lka,1975,64.68208
lka,1976,63.43534
lka,1977,62.52763
lka,1978,61.80043
lka,1979,61.0173
lka,1980,60.08065
lka,1981,59.51815
lka,1982,58.73738
lka,1983,57.84082
lka,1984,56.96908
lka,1985,56.16742
lka,1986,55.29638
lka,1987,54.39144
lka,1988,53.45115
lka,1989,52.46309
lka,1990,51.42692
lka,1991,50.24127
lka,1992,49.17309
lka,1993,48.1339
lka,1994,47.01541
lka,1995,45.77599
lka,1996,44.67768
lka,1997,43.43206
lka,1998,42.12134
lka,1999,40.91261
lka,2000,39.91364
lka,2001,39.17711
lka,2002,38.67233
lka,2003,38.34797
lka,2004,38.0973
lka,2005,37.85988
lka,2006,37.9061
lka,2007,37.88244
lka,2008,37.81544
lka,2009,37.76868
lka,2010,37.77085
lka,2011,37.71272
lka,2012,37.72201
lka,2013,37.74836
lka,2014,37.72664
lka,2015,37.62816
lka,2016,37.47102
lka,2017,37.28019
lka,2018,37.03824
lka,2019,36.74037
lka,2020,36.39216
lso,1960,87.77569
lso,1961,88.50635
lso,1962,88.94252
lso,1963,89.16635
lso,1964,89.30005
lso,1965,89.40655
lso,1966,89.64043
lso,1967,89.83828
lso,1968,89.98296
lso,1969,90.05377
lso,1970,90.05505
lso,1971,90.54545
lso,1972,90.91757
lso,1973,91.20653
lso,1974,91.46258
lso,1975,91.71127
lso,1976,91.98183
lso,1977,92.10318
lso,1978,92.10685
lso,1979,92.00554
lso,1980,91.79992
lso,1981,92.2031
lso,1982,92.49457
lso,1983,92.62336
lso,1984,92.52546
lso,1985,92.16277
lso,1986,92.22475
lso,1987,92.00762
lso,1988,91.51684
lso,1989,90.77386
lso,1990,89.77888
lso,1991,87.91259
lso,1992,85.98276
lso,1993,83.95881
lso,1994,81.84587
lso,1995,79.66997
lso,1996,78.1407
lso,1997,76.57119
lso,1998,74.96951
lso,1999,73.32193
lso,2000,71.56838
lso,2001,69.95042
lso,2002,68.396
lso,2003,66.82457
lso,2004,65.21174
lso,2005,63.60893
lso,2006,62.59051
lso,2007,61.37083
lso,2008,60.07638
lso,2009,58.84532
lso,2010,57.73294
lso,2011,57.14889
lso,2012,56.56601
lso,2013,55.89058
lso,2014,55.0431
lso,2015,54.05314
lso,2016,53.64447
lso,2017,53.07081
lso,2018,52.44475
lso,2019,51.85811
lso,2020,51.32371
ltu,1960,41.79149
ltu,1961,41.92725
ltu,1962,42.05378
ltu,1963,42.27395
ltu,1964,42.57014
ltu,1965,42.86199
ltu,1966,43.00219
ltu,1967,43.14246
ltu,1968,43.2183
ltu,1969,43.18476
ltu,1970,43.02709
ltu,1971,42.41867
ltu,1972,41.79136
ltu,1973,41.10795
ltu,1974,40.32507
ltu,1975,39.44057
ltu,1976,38.81429
ltu,1977,37.99442
ltu,1978,37.10544
ltu,1979,36.31417
ltu,1980,35.69832
ltu,1981,35.07958
ltu,1982,34.69145
ltu,1983,34.46448
ltu,1984,34.27996
ltu,1985,34.0894
ltu,1986,34.0928
ltu,1987,34.05025
ltu,1988,33.99284
ltu,1989,33.95234
ltu,1990,33.90361
ltu,1991,33.88063
ltu,1992,33.80358
ltu,1993,33.64498
ltu,1994,33.37679
ltu,1995,32.99293
ltu,1996,32.6351
ltu,1997,32.21339
ltu,1998,31.70011
ltu,1999,31.07674
ltu,2000,30.33904
ltu,2001,29.19173
ltu,2002,28.08047
ltu,2003,26.99457
ltu,2004,25.94268
ltu,2005,24.94461
ltu,2006,24.18575
ltu,2007,23.4525
ltu,2008,22.76802
ltu,2009,22.18124
ltu,2010,21.72555
ltu,2011,21.60171
ltu,2012,21.56401
ltu,2013,21.59779
ltu,2014,21.69319
ltu,2015,21.87463
ltu,2016,22.05446
ltu,2017,22.32401
ltu,2018,22.75166
ltu,2019,23.39105
ltu,2020,24.22054
lux,1960,31.1528
lux,1961,31.81051
lux,1962,32.43
lux,1963,32.97542
lux,1964,33.3987
lux,1965,33.68109
lux,1966,34.05472
lux,1967,34.28655
lux,1968,34.3546
lux,1969,34.26178
lux,1970,34.02389
lux,1971,33.6562
lux,1972,33.1071
lux,1973,32.43686
lux,1974,31.70833
lux,1975,30.96505
lux,1976,30.24789
lux,1977,29.63206
lux,1978,29.06025
lux,1979,28.44363
lux,1980,27.74582
lux,1981,27.09456
lux,1982,26.36563
lux,1983,25.65918
lux,1984,25.09291
lux,1985,24.72572
lux,1986,24.54924
lux,1987,24.50024
lux,1988,24.58543
lux,1989,24.7796
lux,1990,25.06316
lux,1991,25.396
lux,1992,25.8068
lux,1993,26.28917
lux,1994,26.78922
lux,1995,27.24553
lux,1996,27.63057
lux,1997,27.89539
lux,1998,28.0736
lux,1999,28.20007
lux,2000,28.28185
lux,2001,28.29713
lux,2002,28.26372
lux,2003,28.16869
lux,2004,28.01141
lux,2005,27.81269
lux,2006,27.3762
lux,2007,26.93301
lux,2008,26.51357
lux,2009,26.13962
lux,2010,25.80936
lux,2011,25.3504
lux,2012,24.89354
lux,2013,24.43511
lux,2014,23.97202
lux,2015,23.52201
lux,2016,23.293
lux,2017,23.0066
lux,2018,22.70407
lux,2019,22.4332
lux,2020,22.20874
lva,1960,32.70979
lva,1961,32.89053
lva,1962,33.11271
lva,1963,33.3251
lva,1964,33.44405
lva,1965,33.42793
lva,1966,33.42037
lva,1967,33.24798
lva,1968,32.97204
lva,1969,32.71034
lva,1970,32.53045
lva,1971,32.30503
lva,1972,32.23411
lva,1973,32.20185
lva,1974,32.03021
lva,1975,31.65581
lva,1976,31.76568
lva,1977,31.50374
lva,1978,31.04504
lva,1979,30.66925
lva,1980,30.51954
lva,1981,30.35674
lva,1982,30.58008
lva,1983,31.01996
lva,1984,31.41529
lva,1985,31.65877
lva,1986,32.01897
lva,1987,32.181
lva,1988,32.22229
lva,1989,32.22931
lva,1990,32.18468
lva,1991,32.40982
lva,1992,32.47218
lva,1993,32.35704
lva,1994,32.0719
lva,1995,31.64392
lva,1996,30.67911
lva,1997,29.72278
lva,1998,28.74481
lva,1999,27.70094
lva,2000,26.59001
lva,2001,25.42222
lva,2002,24.34324
lva,2003,23.31208
lva,2004,22.33085
lva,2005,21.44221
lva,2006,21.16599
lva,2007,20.86667
lva,2008,20.64673
lva,2009,20.61725
lva,2010,20.80137
lva,2011,21.06981
lva,2012,21.44555
lva,2013,21.91353
lva,2014,22.45867
lva,2015,23.08454
lva,2016,23.39566
lva,2017,24.11547
lva,2018,25.00876
lva,2019,25.73995
lva,2020,26.13229
mac,1960,78.56599
mac,1961,80.77948
mac,1962,83.55674
mac,1963,86.63631
mac,1964,88.80869
mac,1965,88.9732
mac,1966,87.68427
mac,1967,83.72793
mac,1968,78.18226
mac,1969,72.40631
mac,1970,66.99156
mac,1971,60.06628
mac,1972,54.38363
mac,1973,49.63593
mac,1974,45.37173
mac,1975,41.46586
mac,1976,38.99857
mac,1977,36.63149
mac,1978,34.77948
mac,1979,33.99826
mac,1980,34.41497
mac,1981,33.14879
mac,1982,33.20021
mac,1983,33.85936
mac,1984,34.27145
mac,1985,34.18146
mac,1986,35.77501
mac,1987,36.34211
mac,1988,36.48709
mac,1989,36.84723
mac,1990,37.53381
mac,1991,37.76511
mac,1992,38.12424
mac,1993,38.41794
mac,1994,38.33361
mac,1995,37.77864
mac,1996,37.12546
mac,1997,36.3041
mac,1998,35.31894
mac,1999,34.14518
mac,2000,32.74462
mac,2001,30.92543
mac,2002,28.78694
mac,2003,26.52267
mac,2004,24.35844
mac,2005,22.42344
mac,2006,20.58061
mac,2007,19.06596
mac,2008,17.86421
mac,2009,16.90805
mac,2010,16.16203
mac,2011,15.90167
mac,2012,15.70699
mac,2013,15.63865
mac,2014,15.74147
mac,2015,16.01083
mac,2016,16.5957
mac,2017,17.26488
mac,2018,17.9987
mac,2019,18.75039
mac,2020,19.48361
mar,1960,85.45805
mar,1961,88.06591
mar,1962,91.04313
mar,1963,93.96473
mar,1964,96.16699
mar,1965,97.30982
mar,1966,98.5766
mar,1967,98.9495
mar,1968,98.63419
mar,1969,97.99068
mar,1970,97.16909
mar,1971,96.34726
mar,1972,95.21207
mar,1973,93.80966
mar,1974,92.17552
mar,1975,90.37142
mar,1976,88.51283
mar,1977,86.58397
mar,1978,84.64976
mar,1979,82.79845
mar,1980,81.09038
mar,1981,79.92285
mar,1982,78.81813
mar,1983,77.76931
mar,1984,76.71721
mar,1985,75.60309
mar,1986,74.8304
mar,1987,73.78941
mar,1988,72.59227
mar,1989,71.39626
mar,1990,70.26232
mar,1991,68.86685
mar,1992,67.72475
mar,1993,66.63106
mar,1994,65.31325
mar,1995,63.6681
mar,1996,62.16562
mar,1997,60.29038
mar,1998,58.24549
mar,1999,56.33065
mar,2000,54.68012
mar,2001,52.99647
mar,2002,51.68866
mar,2003,50.60999
mar,2004,49.55491
mar,2005,48.44055
mar,2006,47.43037
mar,2007,46.32564
mar,2008,45.22824
mar,2009,44.30594
mar,2010,43.63731
mar,2011,43.02288
mar,2012,42.66285
mar,2013,42.478
mar,2014,42.31868
mar,2015,42.0977
mar,2016,41.99876
mar,2017,41.72505
mar,2018,41.35921
mar,2019,41.03074
mar,2020,40.78909
mda,1960,51.24467
mda,1961,52.68344
mda,1962,54.29361
mda,1963,55.82373
mda,1964,56.88365
mda,1965,57.26228
mda,1966,57.07264
mda,1967,56.30988
mda,1968,55.07461
mda,1969,53.63281
mda,1970,52.17333
mda,1971,50.22264
mda,1972,48.66164
mda,1973,47.3856
mda,1974,46.17046
mda,1975,44.88564
mda,1976,44.17906
mda,1977,43.16448
mda,1978,42.05898
mda,1979,41.21201
mda,1980,40.79647
mda,1981,40.58463
mda,1982,40.73609
mda,1983,41.0971
mda,1984,41.44836
mda,1985,41.70866
mda,1986,42.28901
mda,1987,42.86678
mda,1988,43.33969
mda,1989,43.65087
mda,1990,43.7608
mda,1991,43.84474
mda,1992,43.57344
mda,1993,43.00133
mda,1994,42.22907
mda,1995,41.31531
mda,1996,40.15637
mda,1997,39.03524
mda,1998,37.86492
mda,1999,36.51383
mda,2000,34.94471
mda,2001,33.1542
mda,2002,31.2154
mda,2003,29.24691
mda,2004,27.43148
mda,2005,25.87556
mda,2006,24.87307
mda,2007,24.05444
mda,2008,23.41996
mda,2009,22.92054
mda,2010,22.52093
mda,2011,22.09538
mda,2012,21.7479
mda,2013,21.48922
mda,2014,21.33725
mda,2015,21.29466
mda,2016,21.38991
mda,2017,21.58458
mda,2018,21.82469
mda,2019,22.03926
mda,2020,22.18463
mdg,1960,78.9828
mdg,1961,80.83626
mdg,1962,82.76281
mdg,1963,84.55686
mdg,1964,85.89601
mdg,1965,86.66296
mdg,1966,87.9905
mdg,1967,88.6691
mdg,1968,88.87079
mdg,1969,88.87997
mdg,1970,88.86678
mdg,1971,89.65075
mdg,1972,90.22642
mdg,1973,90.61311
mdg,1974,90.80103
mdg,1975,90.80342
mdg,1976,91.42979
mdg,1977,91.77438
mdg,1978,91.87392
mdg,1979,91.76016
mdg,1980,91.46591
mdg,1981,91.72485
mdg,1982,91.67311
mdg,1983,91.39618
mdg,1984,90.98412
mdg,1985,90.48448
mdg,1986,90.3641
mdg,1987,90.1212
mdg,1988,89.74551
mdg,1989,89.2339
mdg,1990,88.62202
mdg,1991,88.52279
mdg,1992,88.25042
mdg,1993,87.87237
mdg,1994,87.47809
mdg,1995,87.12566
mdg,1996,87.29237
mdg,1997,87.37514
mdg,1998,87.37924
mdg,1999,87.27155
mdg,2000,87.02851
mdg,2001,87.10453
mdg,2002,86.91101
mdg,2003,86.51619
mdg,2004,85.99203
mdg,2005,85.36772
mdg,2006,84.7205
mdg,2007,84.02449
mdg,2008,83.23099
mdg,2009,82.27018
mdg,2010,81.13158
mdg,2011,80.05504
mdg,2012,78.80587
mdg,2013,77.47457
mdg,2014,76.18515
mdg,2015,75.00262
mdg,2016,73.96876
mdg,2017,73.03768
mdg,2018,72.17687
mdg,2019,71.33325
mdg,2020,70.48701
mdv,1960,65.14023
mdv,1961,67.38609
mdv,1962,69.5472
mdv,1963,71.72139
mdv,1964,73.92295
mdv,1965,76.10789
mdv,1966,79.27618
mdv,1967,82.45904
mdv,1968,85.46435
mdv,1969,88.04783
mdv,1970,90.05013
mdv,1971,90.83881
mdv,1972,90.88345
mdv,1973,90.354
mdv,1974,89.48134
mdv,1975,88.4011
mdv,1976,88.48542
mdv,1977,88.15928
mdv,1978,87.65569
mdv,1979,87.28004
mdv,1980,87.21661
mdv,1981,87.46491
mdv,1982,88.20151
mdv,1983,89.17758
mdv,1984,90.02145
mdv,1985,90.56651
mdv,1986,92.56975
mdv,1987,93.81861
mdv,1988,94.56723
mdv,1989,95.15003
mdv,1990,95.61136
mdv,1991,95.74692
mdv,1992,95.71158
mdv,1993,95.27517
mdv,1994,94.11443
mdv,1995,92.0629
mdv,1996,88.93114
mdv,1997,85.23491
mdv,1998,81.12027
mdv,1999,76.83171
mdv,2000,72.55587
mdv,2001,66.98289
mdv,2002,61.7946
mdv,2003,57.04855
mdv,2004,52.80335
mdv,2005,49.0885
mdv,2006,45.62787
mdv,2007,42.61899
mdv,2008,40.05581
mdv,2009,37.88131
mdv,2010,36.05201
mdv,2011,34.05813
mdv,2012,32.19948
mdv,2013,30.60556
mdv,2014,29.33496
mdv,2015,28.34938
mdv,2016,27.51619
mdv,2017,26.89678
mdv,2018,26.45874
mdv,2019,26.04302
mdv,2020,25.51828
mex,1960,89.83434
mex,1961,90.61017
mex,1962,91.4757
mex,1963,92.30502
mex,1964,92.90439
mex,1965,93.19717
mex,1966,93.56002
mex,1967,93.69248
mex,1968,93.62608
mex,1969,93.43065
mex,1970,93.14754
mex,1971,93.13895
mex,1972,92.95556
mex,1973,92.63672
mex,1974,92.2002
mex,1975,91.63405
mex,1976,91.09577
mex,1977,90.392
mex,1978,89.52703
mex,1979,88.48751
mex,1980,87.25824
mex,1981,85.46053
mex,1982,83.63263
mex,1983,81.78501
mex,1984,79.9255
mex,1985,78.06362
mex,1986,76.19948
mex,1987,74.42189
mex,1988,72.7088
mex,1989,71.03779
mex,1990,69.40002
mex,1991,67.9236
mex,1992,66.48414
mex,1993,65.10384
mex,1994,63.8341
mex,1995,62.68294
mex,1996,61.20913
mex,1997,59.86872
mex,1998,58.642
mex,1999,57.48889
mex,2000,56.38082
mex,2001,55.08518
mex,2002,53.93917
mex,2003,52.89396
mex,2004,51.89458
mex,2005,50.90873
mex,2006,49.98499
mex,2007,48.94092
mex,2008,47.84711
mex,2009,46.80214
mex,2010,45.85561
mex,2011,44.95593
mex,2012,44.18292
mex,2013,43.49233
mex,2014,42.81092
mex,2015,42.10277
mex,2016,41.48306
mex,2017,40.80464
mex,2018,40.10429
mex,2019,39.43648
mex,2020,38.8228
mkd,1960,66.29086
mkd,1961,65.72447
mkd,1962,65.41656
mkd,1963,65.09674
mkd,1964,64.41866
mkd,1965,63.2829
mkd,1966,62.06325
mkd,1967,60.51798
mkd,1968,58.78197
mkd,1969,57.06672
mkd,1970,55.47683
mkd,1971,54.27513
mkd,1972,53.02111
mkd,1973,51.86965
mkd,1974,50.94707
mkd,1975,50.27569
mkd,1976,49.30528
mkd,1977,48.67034
mkd,1978,48.17882
mkd,1979,47.56697
mkd,1980,46.71789
mkd,1981,45.78193
mkd,1982,44.70173
mkd,1983,43.55796
mkd,1984,42.49581
mkd,1985,41.58492
mkd,1986,41.04041
mkd,1987,40.53524
mkd,1988,40.0814
mkd,1989,39.67992
mkd,1990,39.32293
mkd,1991,39.05346
mkd,1992,38.84934
mkd,1993,38.64442
mkd,1994,38.35113
mkd,1995,37.93561
mkd,1996,37.27967
mkd,1997,36.44
mkd,1998,35.48876
mkd,1999,34.53582
mkd,2000,33.6346
mkd,2001,32.67281
mkd,2002,31.84094
mkd,2003,31.07084
mkd,2004,30.26096
mkd,2005,29.37368
mkd,2006,28.61851
mkd,2007,27.74228
mkd,2008,26.83353
mkd,2009,26.02914
mkd,2010,25.39873
mkd,2011,24.77593
mkd,2012,24.38314
mkd,2013,24.16374
mkd,2014,24.00391
mkd,2015,23.83841
mkd,2016,23.8452
mkd,2017,23.77151
mkd,2018,23.65899
mkd,2019,23.5808
mkd,2020,23.56532
mli,1960,71.74285
mli,1961,72.68413
mli,1962,73.57825
mli,1963,74.32217
mli,1964,74.68805
mli,1965,74.58808
mli,1966,75.72845
mli,1967,76.25762
mli,1968,76.34187
mli,1969,76.22491
mli,1970,76.04869
mli,1971,77.13699
mli,1972,77.91109
mli,1973,78.45912
mli,1974,78.82019
mli,1975,79.00756
mli,1976,80.53228
mli,1977,81.68768
mli,1978,82.54702
mli,1979,83.1838
mli,1980,83.63867
mli,1981,85.13699
mli,1982,86.30591
mli,1983,87.18025
mli,1984,87.75787
mli,1985,88.02641
mli,1986,89.94372
mli,1987,91.4673
mli,1988,92.66251
mli,1989,93.64661
mli,1990,94.49586
mli,1991,94.79862
mli,1992,94.86544
mli,1993,94.74176
mli,1994,94.42097
mli,1995,93.90163
mli,1996,94.11486
mli,1997,93.97415
mli,1998,93.6202
mli,1999,93.22584
mli,2000,92.88796
mli,2001,93.0777
mli,2002,93.21008
mli,2003,93.30557
mli,2004,93.35373
mli,2005,93.35861
mli,2006,94.12227
mli,2007,94.68789
mli,2008,95.09269
mli,2009,95.34329
mli,2010,95.42235
mli,2011,96.26442
mli,2012,96.76576
mli,2013,96.98652
mli,2014,96.99594
mli,2015,96.82374
mli,2016,96.43504
mli,2017,95.90161
mli,2018,95.18352
mli,2019,94.23213
mli,2020,93.05511
mlt,1960,71.65569
mlt,1961,69.42967
mlt,1962,66.20546
mlt,1963,62.34544
mlt,1964,58.50567
mlt,1965,55.03305
mlt,1966,52.57967
mlt,1967,50.07534
mlt,1968,47.67076
mlt,1969,45.55336
mlt,1970,43.83486
mlt,1971,41.97714
mlt,1972,40.95269
mlt,1973,40.40827
mlt,1974,39.8707
mlt,1975,39.13486
mlt,1976,38.65727
mlt,1977,37.78168
mlt,1978,36.79
mlt,1979,36.08792
mlt,1980,35.82655
mlt,1981,35.82384
mlt,1982,36.05861
mlt,1983,36.39897
mlt,1984,36.64836
mlt,1985,36.72472
mlt,1986,36.66816
mlt,1987,36.50704
mlt,1988,36.23497
mlt,1989,35.87474
mlt,1990,35.44875
mlt,1991,35.07984
mlt,1992,34.62352
mlt,1993,34.11585
mlt,1994,33.59731
mlt,1995,33.08023
mlt,1996,32.29513
mlt,1997,31.57425
mlt,1998,30.87126
mlt,1999,30.12772
mlt,2000,29.30914
mlt,2001,28.63932
mlt,2002,27.86968
mlt,2003,27.02027
mlt,2004,26.15162
mlt,2005,25.31217
mlt,2006,24.36591
mlt,2007,23.50479
mlt,2008,22.76088
mlt,2009,22.13358
mlt,2010,21.62708
mlt,2011,21.43733
mlt,2012,21.27087
mlt,2013,21.17391
mlt,2014,21.17158
mlt,2015,21.24146
mlt,2016,21.39312
mlt,2017,21.59854
mlt,2018,21.83883
mlt,2019,22.09388
mlt,2020,22.35356
mmr,1960,72.08873
mmr,1961,73.53218
mmr,1962,75.13546
mmr,1963,76.67048
mmr,1964,77.79364
mmr,1965,78.37509
mmr,1966,79.16132
mmr,1967,79.44344
mmr,1968,79.35165
mmr,1969,79.08784
mmr,1970,78.75709
mmr,1971,78.85261
mmr,1972,78.70124
mmr,1973,78.38601
mmr,1974,77.9762
mmr,1975,77.50104
mmr,1976,77.20165
mmr,1977,76.82864
mmr,1978,76.35709
mmr,1979,75.74518
mmr,1980,74.98553
mmr,1981,74.45001
mmr,1982,73.76179
mmr,1983,72.92375
mmr,1984,71.92785
mmr,1985,70.76919
mmr,1986,69.86971
mmr,1987,68.7076
mmr,1988,67.36801
mmr,1989,65.9488
mmr,1990,64.49251
mmr,1991,63.16345
mmr,1992,61.87357
mmr,1993,60.57798
mmr,1994,59.23388
mmr,1995,57.84848
mmr,1996,56.51174
mmr,1997,55.20073
mmr,1998,53.93029
mmr,1999,52.72867
mmr,2000,51.6129
mmr,2001,50.92513
mmr,2002,50.27466
mmr,2003,49.67275
mmr,2004,49.11445
mmr,2005,48.57458
mmr,2006,48.20013
mmr,2007,47.76333
mmr,2008,47.26224
mmr,2009,46.71094
mmr,2010,46.11944
mmr,2011,45.20366
mmr,2012,44.31024
mmr,2013,43.4113
mmr,2014,42.47721
mmr,2015,41.50976
mmr,2016,40.59859
mmr,2017,39.7186
mmr,2018,38.86995
mmr,2019,38.06805
mmr,2020,37.32604
mne,1960,59.03495
mne,1961,59.13599
mne,1962,59.50558
mne,1963,59.91982
mne,1964,59.98675
mne,1965,59.46057
mne,1966,59.32678
mne,1967,58.61071
mne,1968,57.4224
mne,1969,56.13084
mne,1970,55.04637
mne,1971,53.42819
mne,1972,52.1235
mne,1973,51.00943
mne,1974,49.82355
mne,1975,48.43559
mne,1976,47.38546
mne,1977,46.06569
mne,1978,44.62812
mne,1979,43.32973
mne,1980,42.30265
mne,1981,41.21758
mne,1982,40.46435
mne,1983,39.92414
mne,1984,39.39005
mne,1985,38.76594
mne,1986,38.85252
mne,1987,38.76227
mne,1988,38.56945
mne,1989,38.41776
mne,1990,38.36105
mne,1991,37.52417
mne,1992,36.89189
mne,1993,36.35751
mne,1994,35.77316
mne,1995,35.07886
mne,1996,34.63943
mne,1997,34.05382
mne,1998,33.35573
mne,1999,32.64956
mne,2000,32.01419
mne,2001,31.58306
mne,2002,31.20384
mne,2003,30.87833
mne,2004,30.5646
mne,2005,30.22628
mne,2006,29.95511
mne,2007,29.62767
mne,2008,29.24037
mne,2009,28.81631
mne,2010,28.38737
mne,2011,28.18891
mne,2012,27.94053
mne,2013,27.67632
mne,2014,27.45566
mne,2015,27.31666
mne,2016,27.1503
mne,2017,27.1574
mne,2018,27.25355
mne,2019,27.30961
mne,2020,27.26408
mng,1960,63.59482
mng,1961,66.17023
mng,1962,69.45571
mng,1963,73.04781
mng,1964,76.24502
mng,1965,78.66374
mng,1966,81.82129
mng,1967,83.6785
mng,1968,84.71969
mng,1969,85.6792
mng,1970,86.87901
mng,1971,87.94033
mng,1972,89.37206
mng,1973,90.73916
mng,1974,91.36758
mng,1975,90.98734
mng,1976,90.8294
mng,1977,89.60252
mng,1978,87.75352
mng,1979,85.89612
mng,1980,84.31734
mng,1981,83.0543
mng,1982,82.01111
mng,1983,81.05358
mng,1984,79.97909
mng,1985,78.73434
mng,1986,77.94798
mng,1987,77.01225
mng,1988,75.91619
mng,1989,74.60344
mng,1990,73.03234
mng,1991,72.5447
mng,1992,71.43914
mng,1993,69.98826
mng,1994,68.5031
mng,1995,67.0817
mng,1996,64.74944
mng,1997,62.84491
mng,1998,61.06669
mng,1999,59.00004
mng,2000,56.50413
mng,2001,53.81931
mng,2002,50.82106
mng,2003,47.77346
mng,2004,45.08233
mng,2005,42.95653
mng,2006,41.29591
mng,2007,40.16674
mng,2008,39.49683
mng,2009,39.1513
mng,2010,39.06393
mng,2011,39.52619
mng,2012,40.13831
mng,2013,40.91902
mng,2014,41.85878
mng,2015,42.90212
mng,2016,44.16388
