geo,time,ny_gns_ictr_zs
syc,1994,24.98982
syc,1995,20.61483
syc,1996,28.66879
syc,1997,20.16485
syc,1998,16.94821
syc,1999,23.22192
syc,2000,18.47049
syc,2001,17.95655
syc,2002,18.60599
syc,2003,17.77554
syc,2006,22.60138
syc,2007,18.19543
syc,2008,7.44599
syc,2009,12.50326
syc,2010,17.54471
syc,2011,8.9733
syc,2012,11.83061
syc,2013,23.49937
syc,2014,18.344
syc,2015,17.78212
syc,2016,14.12502
syc,2017,13.34558
syc,2018,13.46496
syc,2019,12.79445
syc,2020,17.87631
syr,2000,15.6745
syr,2001,18.99275
syr,2002,20.23492
syr,2003,18.20508
syr,2004,17.458
syr,2005,16.94348
syr,2006,18.82671
syr,2007,15.93464
syr,2008,12.0019
syr,2009,10.70527
syr,2010,14.67118
tcd,1977,23.26268
tcd,1978,22.99979
tcd,1982,8.09314
tcd,1983,13.17002
tcd,1984,7.32517
tcd,1985,3.85181
tcd,1986,5.36241
tcd,1987,10.76101
tcd,1988,13.33145
tcd,1989,9.14894
tcd,1990,2.32217
tcd,1991,7.3012
tcd,1992,6.90481
tcd,1993,4.65449
tcd,1994,13.40507
tgo,1974,60.37382
tgo,1975,23.25798
tgo,1976,31.04466
tgo,1977,27.0597
tgo,1978,43.39819
tgo,1979,29.44422
tgo,1980,27.22947
tgo,1981,19.80005
tgo,1982,16.14037
tgo,1983,22.17889
tgo,1984,17.72626
tgo,1985,13.20584
tgo,1986,13.52831
tgo,1987,12.70245
tgo,1988,12.75745
tgo,1989,12.94247
tgo,1990,20.95188
tgo,1991,14.00438
tgo,1992,10.20541
tgo,1993,2.76226
tgo,1994,14.25111
tgo,1995,16.74162
tgo,1996,11.89959
tgo,1997,5.15753
tgo,1998,6.99484
tgo,1999,5.28196
tgo,2000,13.54109
tgo,2001,11.99103
tgo,2002,16.14662
tgo,2003,17.54864
tgo,2004,17.3847
tgo,2005,12.62659
tgo,2006,11.9296
tgo,2007,11.03195
tgo,2008,12.88649
tgo,2009,15.85725
tgo,2010,15.75753
tgo,2011,17.91417
tgo,2012,15.71916
tgo,2013,16.43075
tgo,2014,17.891
tgo,2015,21.19627
tgo,2016,14.73047
tgo,2017,17.05925
tgo,2018,15.51081
tgo,2019,19.77523
tgo,2020,22.51825
tha,1975,20.56116
tha,1976,20.45657
tha,1977,21.88798
tha,1978,23.73006
tha,1979,22.00321
tha,1980,22.09462
tha,1981,20.85237
tha,1982,22.30358
tha,1983,21.99158
tha,1984,22.43952
tha,1985,23.00972
tha,1986,24.39763
tha,1987,27.30852
tha,1988,32.00995
tha,1989,34.04926
tha,1990,33.03021
tha,1991,34.59667
tha,1992,33.68705
tha,1993,35.94038
tha,1994,35.80271
tha,1995,35.80281
tha,1996,34.60352
tha,1997,32.2546
tha,1998,31.74374
tha,1999,30.45524
tha,2000,30.78209
tha,2001,28.22551
tha,2002,28.10389
tha,2003,27.97384
tha,2004,27.89948
tha,2005,28.24095
tha,2006,30.44515
tha,2007,32.24984
tha,2008,30.66206
tha,2009,29.27406
tha,2010,29.62759
tha,2011,31.43396
tha,2012,28.93131
tha,2013,27.22077
tha,2014,27.48508
tha,2015,28.04382
tha,2016,30.07651
tha,2017,31.94247
tha,2018,31.66005
tha,2019,31.70838
tha,2020,27.74985
tjk,2002,18.38345
tjk,2003,17.64838
tjk,2004,12.57875
tjk,2005,22.70479
tjk,2006,37.05353
tjk,2007,16.93023
tjk,2008,22.74858
tjk,2009,13.99586
tjk,2010,11.77615
tjk,2011,15.15029
tjk,2012,11.48701
tjk,2013,11.84948
tjk,2014,16.2153
tjk,2015,41.66999
tjk,2016,32.30534
tjk,2017,30.51052
tjk,2018,34.58521
tjk,2019,36.45673
tjk,2020,28.6331
tls,2006,159.2241
tls,2007,223.95395
tls,2008,372.98818
tls,2009,218.77586
tls,2010,257.42864
tls,2011,332.94624
tls,2012,255.11774
tls,2013,183.69954
tls,2014,105.93992
tls,2015,68.41749
tls,2016,21.00203
tls,2017,21.26731
tls,2018,15.48989
tls,2019,29.56329
tls,2020,10.48232
ton,1981,17.94607
ton,1982,39.85081
ton,1983,32.63806
ton,1984,24.68484
ton,1985,19.60057
ton,1986,23.46841
ton,1987,26.71613
ton,1988,11.40969
ton,1989,19.60268
ton,1990,26.23903
ton,1991,9.12724
ton,1992,20.65833
ton,1993,20.79472
ton,1994,13.64954
ton,2001,19.29439
ton,2002,19.2996
ton,2003,15.24964
ton,2004,16.94793
ton,2005,12.58326
ton,2006,15.33898
ton,2007,11.0954
ton,2008,8.54581
ton,2009,7.91741
ton,2010,11.29769
ton,2011,16.37283
ton,2012,20.64801
ton,2013,15.48568
ton,2014,15.08273
ton,2015,8.89631
ton,2016,13.70973
ton,2017,20.8108
ton,2018,18.49317
ton,2019,25.61431
ton,2020,15.62008
tun,1976,25.82022
tun,1977,22.41483
tun,1978,23.59625
tun,1979,27.42343
tun,1980,25.32913
tun,1981,24.95911
tun,1982,22.61479
tun,1983,26.66702
tun,1984,25.71094
tun,1985,23.66957
tun,1986,19.28786
tun,1987,22.88302
tun,1988,22.7559
tun,1989,22.86661
tun,1990,23.43426
tun,1991,22.23498
tun,1992,21.86139
tun,1993,19.58995
tun,1994,21.13241
tun,1995,20.33311
tun,1996,22.60424
tun,1997,21.67243
tun,1998,21.88653
tun,1999,22.76206
tun,2000,22.1718
tun,2001,22.03837
tun,2002,20.26633
tun,2003,20.27509
tun,2004,21.10289
tun,2005,20.20648
tun,2006,21.1623
tun,2007,20.74195
tun,2008,21.21303
tun,2009,20.95797
tun,2010,21.42822
tun,2011,16.49699
tun,2012,16.88958
tun,2013,14.88759
tun,2014,14.87051
tun,2015,12.59691
tun,2016,11.15266
tun,2017,10.40095
tun,2018,11.11703
tur,1974,32.12709
tur,1975,32.88623
tur,1976,34.10635
tur,1977,31.93122
tur,1978,30.95023
tur,1979,33.71073
tur,1980,28.82591
tur,1981,32.51994
tur,1982,31.85465
tur,1983,28.81161
tur,1984,29.39953
tur,1985,34.82264
tur,1986,38.40115
tur,1987,24.17218
tur,1988,28.42637
tur,1989,26.07634
tur,1990,21.69096
tur,1991,18.57506
tur,1992,18.36545
tur,1993,18.51829
tur,1994,18.18989
tur,1995,19.60528
tur,1996,21.80047
tur,1997,20.49299
tur,1998,25.73097
tur,1999,21.82008
tur,2000,21.40391
tur,2001,21.52011
tur,2002,22.45258
tur,2003,20.65372
tur,2004,22.30673
tur,2005,23.64036
tur,2006,24.62677
tur,2007,23.91225
tur,2008,24.62037
tur,2009,21.94971
tur,2010,21.79763
tur,2011,23.02728
tur,2012,23.38043
tur,2013,23.91174
tur,2014,24.89995
tur,2015,25.21372
tur,2016,24.98018
tur,2017,26.01344
tur,2018,27.69076
tur,2019,26.05279
tur,2020,26.87662
tza,1990,8.25116
tza,1991,5.17157
tza,1992,6.93082
tza,1993,5.03053
tza,1994,3.41528
tza,1995,9.66985
tza,1996,10.98167
tza,1997,11.00368
tza,1998,18.71333
tza,1999,15.34655
tza,2000,17.04312
tza,2001,17.06584
tza,2002,20.54833
tza,2003,22.49268
tza,2004,25.1193
tza,2005,25.16796
tza,2006,27.41915
tza,2007,26.34755
tza,2008,29.25151
tza,2009,29.25225
tza,2010,25.07111
tza,2011,22.57826
tza,2012,25.81937
tza,2013,27.01681
tza,2014,27.74098
tza,2015,25.32381
tza,2016,27.99362
tza,2017,30.53584
tza,2018,31.43971
tza,2019,35.62466
tza,2020,33.92045
uga,1982,3.67394
uga,1983,5.00521
uga,1984,7.36456
uga,1985,5.66233
uga,1986,5.12149
uga,1987,3.08008
uga,1988,4.28306
uga,1989,5.59213
uga,1990,4.54107
uga,1991,7.38621
uga,1992,13.08616
uga,1993,16.01167
uga,1994,18.8642
uga,1995,15.0335
uga,1996,21.8343
uga,1997,24.22972
uga,1998,18.86136
uga,1999,17.58231
uga,2000,14.35649
uga,2001,14.56367
uga,2002,16.61583
uga,2003,17.80397
uga,2004,20.94556
uga,2005,20.84393
uga,2006,17.52091
uga,2007,16.80489
uga,2008,22.37613
uga,2009,17.69955
uga,2010,18.69131
uga,2011,16.58799
uga,2012,18.54218
uga,2013,22.47099
uga,2014,25.13991
uga,2015,16.57924
uga,2016,24.19464
uga,2017,23.59723
uga,2018,21.32733
uga,2019,22.68443
uga,2020,22.21346
ukr,1994,32.2703
ukr,1995,23.40628
ukr,1996,19.97889
ukr,1997,18.7878
ukr,1998,18.33065
ukr,1999,22.45269
ukr,2000,20.93041
ukr,2001,21.88601
ukr,2002,23.8717
ukr,2003,23.91182
ukr,2004,27.90475
ukr,2005,21.93337
ukr,2006,19.40339
ukr,2007,20.20713
ukr,2008,16.20877
ukr,2009,12.07057
ukr,2010,13.94409
ukr,2011,11.72239
ukr,2012,12.29811
ukr,2013,7.88647
ukr,2014,9.90163
ukr,2015,21.45708
ukr,2016,19.73208
ukr,2017,16.86361
ukr,2018,13.62217
ukr,2019,12.28501
ukr,2020,11.64568
ury,1978,18.975
ury,1979,18.99971
ury,1980,8.07994
ury,1981,16.98183
ury,1982,14.89963
ury,1983,10.92513
ury,1984,10.01451
ury,1985,9.83209
ury,1986,12.5793
ury,1987,12.74481
ury,1988,15.24803
ury,1989,13.60841
ury,1990,14.0878
ury,1991,15.96707
ury,1992,14.63279
ury,1993,13.94383
ury,1994,13.65731
ury,1995,14.123
ury,1996,14.06893
ury,1997,13.56433
ury,1998,13.94294
ury,1999,12.00289
ury,2000,10.96975
ury,2001,11.44395
ury,2002,15.38458
ury,2003,14.92568
ury,2004,16.72338
ury,2005,17.57855
ury,2006,16.49909
ury,2007,16.87083
ury,2008,15.90855
ury,2009,17.5858
ury,2010,17.01241
ury,2011,17.40557
ury,2012,12.42109
ury,2013,14.22386
ury,2014,12.79418
ury,2015,14.86554
ury,2016,18.26382
ury,2017,15.90486
ury,2018,14.41005
ury,2019,16.00567
ury,2020,16.36186
usa,1970,21.55952
usa,1971,21.47822
usa,1972,22.10881
usa,1973,23.78586
usa,1974,22.68342
usa,1975,20.91526
usa,1976,21.46458
usa,1977,22.2082
usa,1978,23.42848
usa,1979,23.51993
usa,1980,22.19705
usa,1981,23.35467
usa,1982,21.78403
usa,1983,19.79258
usa,1984,21.90636
usa,1985,20.3611
usa,1986,18.95655
usa,1987,19.61687
usa,1988,20.63145
usa,1989,19.74651
usa,1990,18.75605
usa,1991,18.81002
usa,1992,17.68152
usa,1993,17.04342
usa,1994,17.85203
usa,1995,18.7478
usa,1996,19.63808
usa,1997,20.83215
usa,1998,21.37769
usa,1999,20.91678
usa,2000,20.79558
usa,2001,19.62954
usa,2002,18.32881
usa,2003,17.38851
usa,2004,17.70245
usa,2005,18.09167
usa,2006,19.16163
usa,2007,17.40307
usa,2008,15.07795
usa,2009,13.84964
usa,2010,15.35438
usa,2011,16.32032
usa,2012,18.66184
usa,2013,19.0889
usa,2014,20.21307
usa,2015,20.20807
usa,2016,18.94358
usa,2017,19.51986
usa,2018,19.63632
usa,2019,19.49464
usa,2020,19.24882
uzb,2010,31.71431
uzb,2011,33.65084
uzb,2012,32.67839
uzb,2013,29.48801
uzb,2014,30.30094
uzb,2015,25.79368
uzb,2016,24.37896
uzb,2017,32.15477
uzb,2018,35.60716
uzb,2019,34.77137
uzb,2020,33.3298
ven,1970,24.40365
ven,1971,23.56679
ven,1972,23.1147
ven,1973,25.95621
ven,1974,39.20167
ven,1975,30.98706
ven,1976,27.22384
ven,1977,25.06981
ven,1978,19.67053
ven,1979,23.68788
ven,1980,24.24928
ven,1981,19.97227
ven,1982,12.11173
ven,1983,4.1523
ven,1984,27.24379
ven,1985,26.18566
ven,1986,19.64233
ven,1987,23.98154
ven,1988,20.39144
ven,1989,22.27631
ven,1990,29.55054
ven,1991,24.46701
ven,1992,20.20372
ven,1993,17.69144
ven,1994,21.85046
ven,1995,23.51011
ven,1996,31.69723
ven,1997,31.96256
ven,1998,25.94894
ven,1999,28.70624
ven,2000,34.46699
ven,2001,29.08217
ven,2002,30.32164
ven,2003,29.75494
ven,2004,35.66096
ven,2005,40.63935
ven,2006,40.7043
ven,2007,37.13654
ven,2008,36.5602
ven,2009,22.41371
ven,2010,31.43296
ven,2011,30.54288
ven,2012,25.62898
ven,2013,19.02767
ven,2014,8.93936
vnm,1996,21.1965
vnm,1997,21.79551
vnm,1998,23.3448
vnm,1999,26.87138
vnm,2000,31.24779
vnm,2001,31.3019
vnm,2002,32.52767
vnm,2003,31.49322
vnm,2004,33.46638
vnm,2005,33.07503
vnm,2006,33.33076
vnm,2007,31.84022
vnm,2008,27.90047
vnm,2009,27.50275
vnm,2010,30.43518
vnm,2011,29.83953
vnm,2012,30.83249
vnm,2013,29.63653
vnm,2014,28.33887
vnm,2015,23.30366
vnm,2016,21.94791
vnm,2017,21.67324
vnm,2018,23.1182
vnm,2019,22.49205
vnm,2020,23.16045
vut,1983,15.14784
vut,1984,22.82862
vut,1985,15.46424
vut,1986,13.89821
vut,1987,19.48358
vut,1988,14.79985
vut,1989,20.22545
vut,1990,26.80307
vut,1991,21.29302
vut,1992,15.0724
vut,1993,15.79808
vut,1994,14.27466
vut,1995,13.83144
vut,1996,5.6237
vut,1997,15.40172
vut,1998,0.29666
vut,1999,0.30958
vut,2000,6.0882
vut,2001,8.25623
vut,2002,12.43319
vut,2003,12.61964
vut,2004,15.962
vut,2005,18.06008
vut,2006,24.07207
vut,2007,22.4595
vut,2008,32.15577
vut,2009,22.76254
vut,2010,17.79644
vut,2011,18.85445
vut,2012,14.62604
vut,2013,19.24255
vut,2014,29.39746
vut,2015,38.91031
vut,2016,36.06751
vut,2017,26.24292
vut,2018,39.41627
vut,2019,47.71465
vut,2020,44.58819
zaf,1960,24.48716
zaf,1961,24.91659
zaf,1962,25.83196
zaf,1963,28.10875
zaf,1964,26.76113
zaf,1965,27.32213
zaf,1966,27.67139
zaf,1967,29.72259
zaf,1968,28.06655
zaf,1969,27.88253
zaf,1970,25.72971
zaf,1971,24.25918
zaf,1972,25.62997
zaf,1973,29.80892
zaf,1974,31.9231
zaf,1975,26.24839
zaf,1976,25.33224
zaf,1977,25.76311
zaf,1978,26.7992
zaf,1979,28.54605
zaf,1980,32.35863
zaf,1981,27.89648
zaf,1982,24.40599
zaf,1983,23.49067
zaf,1984,22.09496
zaf,1985,22.29941
zaf,1986,21.16022
zaf,1987,19.61712
zaf,1988,19.60615
zaf,1989,20.31379
zaf,1990,16.12102
zaf,1991,16.47874
zaf,1992,15.95483
zaf,1993,15.81818
zaf,1994,15.37134
zaf,1995,16.72292
zaf,1996,15.66764
zaf,1997,14.8721
zaf,1998,14.77073
zaf,1999,14.41349
zaf,2000,15.10713
zaf,2001,14.75987
zaf,2002,17.94628
zaf,2003,18.38561
zaf,2004,16.98124
zaf,2005,17.6981
zaf,2006,18.10663
zaf,2007,17.00703
zaf,2008,16.32365
zaf,2009,17.37743
zaf,2010,17.14241
zaf,2011,16.10206
zaf,2012,13.49738
zaf,2013,13.83784
zaf,2014,13.68177
zaf,2015,14.28898
zaf,2016,14.28791
zaf,2017,14.24371
zaf,2018,13.56523
zaf,2019,13.46574
zaf,2020,14.64909
zmb,2010,31.43343
zmb,2011,30.67026
zmb,2012,35.47462
zmb,2013,32.95038
zmb,2014,32.30301
zmb,2015,33.70022
zmb,2016,30.44016
zmb,2017,36.25247
zmb,2018,41.82583
zmb,2019,39.71439
zmb,2020,45.21787
zwe,1977,16.30865
zwe,1978,10.44863
zwe,1979,7.00158
zwe,1980,10.51914
zwe,1981,11.01042
zwe,1982,8.93881
zwe,1983,6.14101
zwe,1984,16.16601
zwe,1985,16.34161
zwe,1986,18.29975
zwe,1987,15.37235
zwe,1988,19.80164
zwe,1989,14.89456
zwe,1990,15.62697
zwe,1991,13.46897
zwe,1992,11.01112
zwe,1993,20.40489
zwe,1994,18.08788
zwe,2009,0.86841
zwe,2010,5.31316
zwe,2011,9.25358
zwe,2012,-3.43882
zwe,2013,2.79361
zwe,2014,4.72062
zwe,2015,-0.10783
zwe,2016,5.49906
zwe,2017,6.88267
zwe,2018,2.35841
zwe,2019,11.8302
zwe,2020,12.45627
