geo,time,dt_tds_dppf_xp_zs
tcd,1980,8.38991
tcd,1981,8.70696
tcd,1982,2.79634
tcd,1983,1.0545
tcd,1984,5.18863
tcd,1985,17.51559
tcd,1986,5.38955
tcd,1987,4.11949
tcd,1988,4.24049
tcd,1989,5.11036
tcd,1990,3.70955
tcd,1991,3.64299
tcd,1992,3.61928
tcd,1993,6.21032
tcd,1994,7.83153
tgo,1974,3.62317
tgo,1975,9.45884
tgo,1976,12.16477
tgo,1977,24.24519
tgo,1978,18.7067
tgo,1979,8.71707
tgo,1980,6.65269
tgo,1981,14.67885
tgo,1982,16.08038
tgo,1983,14.40528
tgo,1984,21.97334
tgo,1985,26.87731
tgo,1986,28.13814
tgo,1987,15.81734
tgo,1988,22.38315
tgo,1989,15.19005
tgo,1990,11.47808
tgo,1991,7.51989
tgo,1992,5.43266
tgo,1993,6.01373
tgo,1994,4.71434
tgo,1995,5.42375
tgo,1996,9.2661
tgo,1997,9.82055
tgo,1998,6.97756
tgo,1999,7.62147
tgo,2000,5.45166
tgo,2001,6.48498
tgo,2002,2.30277
tgo,2003,2.38775
tgo,2004,2.64697
tgo,2005,2.34306
tgo,2006,2.7667
tgo,2007,1.28858
tgo,2008,15.82315
tgo,2009,4.18897
tgo,2010,2.58758
tgo,2011,0.71713
tgo,2012,1.12598
tgo,2013,2.22633
tgo,2014,2.78931
tgo,2015,3.21819
tgo,2016,4.80886
tgo,2017,5.4321
tgo,2018,5.55763
tgo,2019,5.40411
tha,1975,2.41901
tha,1976,2.40929
tha,1977,2.96756
tha,1978,3.74674
tha,1979,4.86618
tha,1980,5.54718
tha,1981,7.88191
tha,1982,9.49452
tha,1983,11.30721
tha,1984,13.35093
tha,1985,17.52187
tha,1986,18.93876
tha,1987,14.2227
tha,1988,13.68613
tha,1989,10.38712
tha,1990,11.42079
tha,1991,4.84011
tha,1992,4.88441
tha,1993,4.35741
tha,1994,4.53379
tha,1995,3.7421
tha,1996,2.91699
tha,1997,2.66093
tha,1998,3.47791
tha,1999,5.67804
tha,2000,5.78492
tha,2001,8.19395
tha,2002,10.62439
tha,2003,7.96422
tha,2004,4.18549
tha,2005,2.36736
tha,2006,2.03018
tha,2007,1.09639
tha,2008,1.13019
tha,2009,0.55535
tha,2010,0.43234
tha,2011,0.52927
tha,2012,0.3698
tha,2013,0.51624
tha,2014,0.24346
tha,2015,0.50283
tha,2016,0.27938
tha,2017,0.2509
tha,2018,0.47695
tha,2019,0.59053
tha,2020,0.50948
tjk,2002,9.14847
tjk,2003,5.61848
tjk,2004,5.82503
tjk,2005,7.25105
tjk,2006,5.15329
tjk,2007,3.28462
tjk,2008,5.17453
tjk,2009,4.47434
tjk,2010,2.68488
tjk,2011,2.14719
tjk,2012,2.95577
tjk,2013,3.45861
tjk,2014,4.27608
tjk,2015,5.34752
tjk,2016,7.44134
tjk,2017,6.49235
tjk,2018,8.63018
tjk,2019,7.98228
tjk,2020,6.38048
tkm,1996,9.55183
tkm,1997,20.30032
tls,2006,0
tls,2007,0
tls,2008,0
tls,2009,0
tls,2010,0
tls,2011,0
tls,2012,0.00008
tls,2013,0.00182
tls,2014,0.00812
tls,2015,0.02199
tls,2016,0.12418
tls,2017,0.19778
tls,2018,0.31465
tls,2019,0.54598
tls,2020,1.07771
ton,1985,3.2079
ton,1986,3.54857
ton,1987,3.49609
ton,1988,4.00056
ton,1989,3.05587
ton,1990,3.4806
ton,1991,4.34706
ton,1992,4.69421
ton,1993,4.45614
ton,2001,9.78634
ton,2002,8.88656
ton,2003,8.23034
ton,2004,8.63192
ton,2005,9.7611
ton,2006,8.57951
ton,2007,10.63162
ton,2008,8.7487
ton,2009,7.16532
ton,2010,9.31866
ton,2011,6.54673
ton,2012,6.14717
ton,2013,5.68209
ton,2014,6.72906
ton,2015,7.27735
ton,2016,5.06743
ton,2017,3.99748
ton,2018,6.57793
ton,2019,3.30987
ton,2020,3.94656
tun,1976,7.62157
tun,1977,11.11273
tun,1978,13.09822
tun,1979,12.22905
tun,1980,13.78618
tun,1981,14.67147
tun,1982,15.99296
tun,1983,19.49341
tun,1984,23.28008
tun,1985,24.82932
tun,1986,28.91998
tun,1987,29.79475
tun,1988,22.8845
tun,1989,23.01029
tun,1990,25.55907
tun,1991,24.85903
tun,1992,20.64004
tun,1993,21.21851
tun,1994,19.51957
tun,1995,17.27475
tun,1996,16.83971
tun,1997,15.99438
tun,1998,15.62908
tun,1999,16.15963
tun,2000,20.66863
tun,2001,13.21371
tun,2002,14.23219
tun,2003,13.56617
tun,2004,13.90568
tun,2005,11.56823
tun,2006,13.48202
tun,2007,10.37526
tun,2008,6.6591
tun,2009,9.17984
tun,2010,8.69092
tun,2011,10.17526
tun,2012,9.41237
tun,2013,8.38927
tun,2014,8.03833
tun,2015,8.92055
tun,2016,9.86646
tun,2017,14.28595
tun,2018,12.597
tun,2019,14.86551
tun,2020,15.77607
tur,1974,11.54555
tur,1975,13.34014
tur,1976,13.09169
tur,1977,17.06316
tur,1978,20.53702
tur,1979,28.37186
tur,1980,34.29338
tur,1981,32.10418
tur,1982,32.42203
tur,1983,33.26792
tur,1984,27.25279
tur,1985,34.72789
tur,1986,35.68307
tur,1987,35.60378
tur,1988,37.03427
tur,1989,33.67387
tur,1990,29.87582
tur,1991,30.51835
tur,1992,29.49326
tur,1993,25.22563
tur,1994,25.45786
tur,1995,24.00146
tur,1996,17.98766
tur,1997,16.39438
tur,1998,19.06972
tur,1999,18.43609
tur,2000,18.57701
tur,2001,24.75883
tur,2002,30.14173
tur,2003,20.30068
tur,2004,18.81419
tur,2005,19.31179
tur,2006,15.23137
tur,2007,11.5289
tur,2008,8.31949
tur,2009,8.14484
tur,2010,8.00887
tur,2011,7.52628
tur,2012,5.90762
tur,2013,4.5313
tur,2014,4.88502
tur,2015,5.08645
tur,2016,6.33151
tur,2017,7.12244
tur,2018,6.44333
tur,2019,7.32346
tur,2020,8.55456
tza,1976,3.75992
tza,1977,5.39386
tza,1978,13.80045
tza,1979,11.532
tza,1980,14.81016
tza,1981,14.8957
tza,1982,20.4162
tza,1983,25.62712
tza,1984,20.44283
tza,1985,33.26699
tza,1986,29.95328
tza,1987,34.17572
tza,1988,27.58485
tza,1989,31.64564
tza,1990,31.29535
tza,1991,39.431
tza,1992,39.26959
tza,1993,26.34322
tza,1994,18.43565
tza,1995,17.16144
tza,1996,18.44577
tza,1997,12.17604
tza,1998,18.39294
tza,1999,17.26665
tza,2000,11.2312
tza,2001,7.47098
tza,2002,5.03761
tza,2003,3.69039
tza,2004,4.2288
tza,2005,3.9176
tza,2006,2.10017
tza,2007,1.04352
tza,2008,0.61923
tza,2009,1.04852
tza,2010,1.32954
tza,2011,1.04059
tza,2012,1.02733
tza,2013,2.51567
tza,2014,2.52606
tza,2015,4.85937
tza,2016,7.91253
tza,2017,9.77644
tza,2018,11.66026
tza,2019,12.17321
tza,2020,14.26408
uga,1980,15.75018
uga,1981,22.82297
uga,1982,17.08271
uga,1983,22.72226
uga,1984,29.79475
uga,1985,41.13968
uga,1986,40.24063
uga,1987,47.21102
uga,1988,74.59488
uga,1989,66.11816
uga,1990,78.63517
uga,1991,72.26152
uga,1992,56.93561
uga,1993,45.00558
uga,1994,27.00718
uga,1995,19.53817
uga,1996,17.87581
uga,1997,19.70107
uga,1998,20.24803
uga,1999,17.90054
uga,2000,10.00304
uga,2001,6.55499
uga,2002,9.60768
uga,2003,10.43436
uga,2004,8.68129
uga,2005,10.61735
uga,2006,5.28811
uga,2007,2.50764
uga,2008,2.13634
uga,2009,1.99589
uga,2010,1.76119
uga,2011,1.47435
uga,2012,1.35791
uga,2013,1.63642
uga,2014,1.97689
uga,2015,1.84505
uga,2016,2.09904
uga,2017,3.45792
uga,2018,5.2543
uga,2019,4.4543
uga,2020,5.46649
ukr,1994,1.52996
ukr,1995,6.59595
ukr,1996,6.10157
ukr,1997,5.85232
ukr,1998,9.08272
ukr,1999,12.46409
ukr,2000,15.1616
ukr,2001,7.23748
ukr,2002,6.3722
ukr,2003,5.90465
ukr,2004,4.85968
ukr,2005,5.07684
ukr,2006,4.90608
ukr,2007,3.72784
ukr,2008,2.66188
ukr,2009,5.45504
ukr,2010,3.25055
ukr,2011,3.17394
ukr,2012,7.63203
ukr,2013,15.01392
ukr,2014,10.59859
ukr,2015,30.52106
ukr,2016,6.71198
ukr,2017,9.69659
ukr,2018,10.55883
ukr,2019,8.62438
ukr,2020,11.16571
uzb,2010,3.29306
uzb,2011,2.31047
uzb,2012,2.56794
uzb,2013,2.29176
uzb,2014,2.57747
uzb,2015,2.58478
uzb,2016,3.38986
uzb,2017,3.06113
uzb,2018,3.03951
uzb,2019,3.46153
uzb,2020,5.584
vct,1978,0.45662
vct,1979,0.67741
vct,1980,1.0658
vct,1981,1.37935
vct,1982,3.14311
vct,1983,2.52844
vct,1984,3.46353
vct,1985,3.86669
vct,1986,3.25496
vct,1987,3.05904
vct,1988,2.68723
vct,1989,2.93911
vct,1990,3.13753
vct,1991,4.0542
vct,1992,4.13514
vct,1993,6.30611
vct,1994,6.23192
vct,1995,5.09591
vct,1996,5.48261
vct,1997,6.55038
vct,1998,6.24039
vct,1999,6.98098
vct,2000,6.15481
vct,2001,6.72395
vct,2002,6.50876
vct,2003,7.8006
vct,2004,10.1995
vct,2005,11.32014
vct,2006,14.77957
vct,2007,12.31953
vct,2008,13.94197
vct,2009,17.55099
vct,2010,18.52009
vct,2011,18.24602
vct,2012,18.06996
vct,2013,15.65872
vct,2014,11.5957
vct,2015,11.57513
vct,2016,10.37489
vct,2017,11.643
vct,2018,13.0036
vct,2019,11.7373
vct,2020,19.11285
ven,1970,3.14452
ven,1971,4.01985
ven,1972,6.46436
ven,1973,5.98486
ven,1974,4.27012
ven,1975,5.41756
ven,1976,3.99577
ven,1977,7.64395
ven,1978,7.00398
ven,1979,9.47642
ven,1980,13.33466
ven,1981,10.60134
ven,1982,16.25692
ven,1983,15.73206
ven,1984,14.777
ven,1985,13.90065
ven,1986,27.50733
ven,1987,21.54047
ven,1988,25.76618
ven,1989,16.75458
ven,1990,19.5953
ven,1991,13.67226
ven,1992,13.07913
ven,1993,15.47962
ven,1994,12.77272
ven,1995,19.29637
ven,1996,15.35642
ven,1997,15.1909
ven,1998,27.93099
ven,1999,23.25391
ven,2000,14.61287
ven,2001,22.36194
ven,2002,23.90555
ven,2003,27.57529
ven,2004,18.18093
ven,2005,10.04477
ven,2006,6.75066
ven,2007,9.17008
ven,2008,5.78272
ven,2009,6.52635
ven,2010,6.37608
ven,2011,7.05599
ven,2012,6.06081
ven,2013,8.52428
ven,2014,10.74718
ven,2015,24.23459
ven,2016,17.00739
vnm,1996,3.22966
vnm,1997,7.06137
vnm,1998,8.75439
vnm,1999,9.74608
vnm,2000,7.21296
vnm,2001,6.56835
vnm,2002,6.0095
vnm,2003,3.48122
vnm,2004,2.54716
vnm,2005,2.31849
vnm,2006,1.85007
vnm,2007,1.91453
vnm,2008,1.79937
vnm,2009,2.25426
vnm,2010,2.06829
vnm,2011,1.81024
vnm,2012,1.7913
vnm,2013,1.86401
vnm,2014,2.17369
vnm,2015,1.55769
vnm,2016,1.79706
vnm,2017,1.42805
vnm,2018,1.38543
vnm,2019,1.35707
vnm,2020,1.5617
vut,1982,0.89658
vut,1983,0.89401
vut,1984,0.68108
vut,1985,0.6651
vut,1986,1.19534
vut,1987,3.23225
vut,1988,1.63474
vut,1989,1.62599
vut,1990,1.60117
vut,1991,1.1232
vut,1992,1.36002
vut,1993,1.37922
vut,1994,1.19474
vut,1995,1.06521
vut,1996,0.96498
vut,1997,0.82822
vut,1998,0.53195
vut,1999,1.36177
vut,2000,1.40147
vut,2001,1.23196
vut,2002,1.45124
vut,2003,1.32833
vut,2004,1.5743
vut,2005,1.24062
vut,2006,1.90356
vut,2007,1.51595
vut,2008,1.23686
vut,2009,1.50103
vut,2010,1.44472
vut,2011,1.25213
vut,2012,1.22739
vut,2013,1.50265
vut,2014,1.64039
vut,2015,1.76116
vut,2016,1.98817
vut,2017,2.01628
vut,2018,3.92106
vut,2019,3.12178
vut,2020,7.06071
wsm,1977,17.52495
wsm,1978,27.2722
wsm,1979,18.52141
wsm,1980,20.67864
wsm,1981,25.61085
wsm,1982,18.34325
wsm,1983,19.37048
wsm,1984,21.03402
wsm,1985,27.91935
wsm,1986,32.30865
wsm,1987,25.18123
wsm,1988,18.93524
wsm,1989,13.90008
wsm,1990,10.62164
wsm,1991,10.74951
wsm,1992,9.86318
wsm,1993,8.72075
wsm,1994,10.07365
wsm,1995,6.57197
wsm,1996,5.76401
wsm,1997,5.43574
wsm,1998,4.64077
wsm,1999,5.74387
wsm,2004,5.50091
wsm,2005,3.94978
wsm,2006,4.55878
wsm,2007,3.70068
wsm,2008,4.1669
wsm,2009,4.6954
wsm,2010,5.03272
wsm,2011,5.55377
wsm,2012,5.82086
wsm,2013,5.98269
wsm,2014,7.80896
wsm,2015,8.76454
wsm,2016,8.95265
wsm,2017,9.01121
wsm,2018,9.92837
wsm,2019,8.82281
wsm,2020,18.68367
yem,1990,7.14022
yem,1991,11.1658
yem,1992,8.08833
yem,1993,7.22211
yem,1994,4.11415
yem,1995,4.12791
yem,1996,3.26706
yem,1997,3.64203
yem,1998,10.83459
yem,1999,6.13376
yem,2000,5.03818
yem,2001,6.47303
yem,2002,4.1294
yem,2003,3.99159
yem,2004,4.29777
yem,2005,3.0016
yem,2006,2.84032
yem,2007,3.28969
yem,2008,2.63733
yem,2009,3.55445
yem,2010,2.75557
yem,2011,2.63495
yem,2012,2.70164
yem,2013,2.81264
yem,2014,3.81984
yem,2015,18.84688
yem,2016,14.50537
zaf,1994,4.91403
zaf,1995,5.10878
zaf,1996,6.21934
zaf,1997,6.86512
zaf,1998,8.56313
zaf,1999,3.36863
zaf,2000,5.91055
zaf,2001,6.95797
zaf,2002,4.9068
zaf,2003,4.65571
zaf,2004,3.2538
zaf,2005,5.62608
zaf,2006,5.10606
zaf,2007,2.72592
zaf,2008,2.90368
zaf,2009,3.63562
zaf,2010,2.88255
zaf,2011,2.85531
zaf,2012,4.82637
zaf,2013,7.01086
zaf,2014,3.75386
zaf,2015,15.24437
zaf,2016,5.84175
zaf,2017,5.01711
zaf,2018,13.18088
zaf,2019,7.50639
zaf,2020,11.44299
zmb,1978,25.28725
zmb,1979,18.92747
zmb,1980,22.84308
zmb,1981,32.45929
zmb,1982,29.89626
zmb,1983,28.74466
zmb,1984,24.98196
zmb,1985,15.72414
zmb,1986,52.07647
zmb,1987,18.99098
zmb,1988,15.10453
zmb,1989,13.31585
zmb,1990,14.5124
zmb,1991,46.65353
zmb,1997,18.301
zmb,1998,19.63104
zmb,1999,14.61647
zmb,2000,18.50727
zmb,2001,16.25741
zmb,2002,18.59835
zmb,2003,40.20457
zmb,2004,17.88688
zmb,2005,6.53007
zmb,2006,1.66474
zmb,2007,0.86281
zmb,2008,1.3531
zmb,2009,1.50718
zmb,2010,0.75797
zmb,2011,0.78698
zmb,2012,1.4372
zmb,2013,2.11812
zmb,2014,1.87389
zmb,2015,4.21304
zmb,2016,7.22894
zmb,2017,6.10934
zmb,2018,7.87276
zmb,2019,11.72327
zmb,2020,7.15139
zwe,1977,0.58984
zwe,1978,0.80947
zwe,1979,1.18295
zwe,1980,2.90983
zwe,1981,3.97427
zwe,1982,9.07471
zwe,1983,33.13682
zwe,1984,23.02354
zwe,1985,27.15973
zwe,1986,29.79094
zwe,1987,30.09384
zwe,1988,26.51506
zwe,1989,19.86362
zwe,1990,19.53995
zwe,1991,18.48016
zwe,1992,25.85373
zwe,1993,24.46937
zwe,1994,18.74042
zwe,2009,0.763
zwe,2010,0.58966
zwe,2011,0.4634
zwe,2012,0.65774
zwe,2013,2.95964
zwe,2014,3.38739
zwe,2015,3.93247
zwe,2016,5.88556
zwe,2017,2.98944
zwe,2018,1.74072
zwe,2019,1.30769
zwe,2020,0.74804
