geo,time,en_atm_ghgt_zg
uga,1999,59.65286
uga,2000,97.20885
uga,2001,57.15926
uga,2002,62.11936
uga,2003,142.80038
uga,2004,90.07767
uga,2005,201.74837
uga,2006,10.5107
uga,2007,182.38249
uga,2008,141.74907
uga,2009,43.16965
uga,2010,116.54493
uga,2011,117.6635
uga,2012,118.76407
ukr,1991,-7.12496
ukr,1992,-15.61777
ukr,1993,-25.2978
ukr,1994,-36.34732
ukr,1995,-37.21304
ukr,1996,-43.98718
ukr,1997,-46.01432
ukr,1998,-49.06282
ukr,1999,-49.28783
ukr,2000,-50.67687
ukr,2001,-51.74097
ukr,2002,-51.45157
ukr,2003,-49.18398
ukr,2004,-52.03484
ukr,2005,-54.39511
ukr,2006,-54.60884
ukr,2007,-53.39493
ukr,2008,-54.1697
ukr,2009,-61.45814
ukr,2010,-58.75728
ukr,2011,-56.97626
ukr,2012,-57.51838
ury,1991,6.4065
ury,1992,12.56626
ury,1993,14.75742
ury,1994,15.00913
ury,1995,16.36048
ury,1996,21.38113
ury,1997,20.47521
ury,1998,18.62596
ury,1999,23.57092
ury,2000,16.33072
ury,2001,13.46464
ury,2002,15.12556
ury,2003,18.38162
ury,2004,25.18088
ury,2005,25.18926
ury,2006,30.34645
ury,2007,29.78697
ury,2008,30.41058
ury,2009,28.33267
ury,2010,27.47298
ury,2011,29.34408
ury,2012,31.1213
usa,1991,-1.01774
usa,1992,0.0229
usa,1993,2.38932
usa,1994,3.89312
usa,1995,3.73533
usa,1996,7.19708
usa,1997,9.58787
usa,1998,9.98881
usa,1999,10.95232
usa,2000,13.57591
usa,2001,11.16577
usa,2002,13.78228
usa,2003,13.93658
usa,2004,18.05999
usa,2005,17.05833
usa,2006,13.98273
usa,2007,16.18062
usa,2008,8.3587
usa,2009,7.6266
usa,2010,9.40754
usa,2011,7.09834
usa,2012,3.38566
uzb,1991,1.41165
uzb,1992,-3.94873
uzb,1993,-3.8916
uzb,1994,-7.4475
uzb,1995,-14.31367
uzb,1996,-13.3912
uzb,1997,-10.69403
uzb,1998,-2.22576
uzb,1999,-1.01391
uzb,2000,-1.99613
uzb,2001,-0.52861
uzb,2002,3.96125
uzb,2003,2.4953
uzb,2004,1.16916
uzb,2005,-1.05638
uzb,2006,2.4943
uzb,2007,2.67528
uzb,2008,8.61638
uzb,2009,2.72129
uzb,2010,1.98702
uzb,2011,6.718
uzb,2012,4.64476
vct,1991,-3.97622
vct,1992,-1.48412
vct,1993,-10.82828
vct,1994,26.65292
vct,1995,33.7576
vct,1996,33.39749
vct,1997,22.8229
vct,1998,51.94029
vct,1999,61.30889
vct,2000,58.24152
vct,2001,59.07782
vct,2002,66.60486
vct,2003,70.70866
vct,2004,84.81306
vct,2005,85.58593
vct,2006,90.49844
vct,2007,96.93838
vct,2008,102.50134
vct,2010,114.42771
vct,2011,121.05531
vct,2012,126.98155
ven,1991,-0.98674
ven,1992,1.44855
ven,1993,6.92934
ven,1994,0.83134
ven,1995,8.35715
ven,1996,14.19957
ven,1997,18.98502
ven,1998,35.96588
ven,1999,9.89055
ven,2000,19.74145
ven,2001,26.40131
ven,2002,10.79739
ven,2003,33.82465
ven,2004,23.01842
ven,2005,21.44429
ven,2006,21.80171
ven,2007,33.33665
ven,2008,29.07854
ven,2009,26.50489
ven,2010,27.91187
ven,2011,31.21386
ven,2012,34.18269
vgb,1991,-1.77805
vgb,1992,2.09893
vir,1991,1.06245
vir,1992,2.22644
vir,1993,3.21991
vir,1994,4.25291
vir,1995,5.05187
vir,1996,6.03542
vir,1997,7.27691
vir,1998,-7.23457
vir,1999,-5.90743
vir,2000,-4.47295
vir,2001,-3.11852
vir,2002,-1.70731
vir,2003,-0.34173
vir,2004,0.92532
vir,2005,6.09081
vir,2006,9.42122
vir,2007,14.23831
vir,2008,18.85244
vir,2009,25.03182
vir,2010,32.92316
vir,2011,34.34375
vir,2012,35.75012
vnm,1991,2.45771
vnm,1992,5.77897
vnm,1993,9.91102
vnm,1994,15.1399
vnm,1995,21.81153
vnm,1996,28.48875
vnm,1997,34.97273
vnm,1998,88.47125
vnm,1999,77.26032
vnm,2000,57.27991
vnm,2001,61.49065
vnm,2002,89.50792
vnm,2003,92.23801
vnm,2004,131.41128
vnm,2005,134.7305
vnm,2006,136.59764
vnm,2007,158.84558
vnm,2008,157.99032
vnm,2009,168.62323
vnm,2010,181.65907
vnm,2011,187.814
vnm,2012,213.63126
vut,1991,-2.9577
vut,1992,-6.59822
vut,1993,-1.30918
vut,1994,-1.89153
vut,1995,-1.61523
vut,1996,-0.34937
vut,1997,1.91067
vut,1998,2.5417
vut,1999,4.5871
vut,2000,6.75851
vut,2001,5.48075
vut,2002,2.34952
vut,2003,1.84368
vut,2004,0.39198
vut,2005,0.64275
vut,2006,-0.47837
vut,2007,2.5737
vut,2008,3.52851
vut,2009,-1.4984
vut,2010,0.09549
vut,2011,1.56933
vut,2012,2.96954
wsm,1991,-0.96932
wsm,1992,2.0482
wsm,1993,1.11577
wsm,1994,-5.32524
wsm,1995,-2.52422
wsm,1996,0.53845
wsm,1997,6.69239
wsm,1998,4.4321
wsm,1999,6.45795
wsm,2000,10.94548
wsm,2001,13.00441
wsm,2002,9.70971
wsm,2003,9.39415
wsm,2004,8.85966
wsm,2005,7.00057
wsm,2006,13.60283
wsm,2007,13.87445
wsm,2008,15.02231
wsm,2009,15.18648
wsm,2010,18.76339
wsm,2011,21.51655
wsm,2012,24.02599
yem,1991,13.12399
yem,1992,19.35919
yem,1993,13.64201
yem,1994,29.34668
yem,1995,39.17864
yem,1996,43.08393
yem,1997,53.1206
yem,1998,62.41066
yem,1999,78.17646
yem,2000,88.52261
yem,2001,96.18981
yem,2002,106.84884
yem,2003,125.55014
yem,2004,129.68286
yem,2005,154.21132
yem,2006,172.05766
yem,2007,181.91118
yem,2008,186.38278
yem,2009,188.14915
yem,2010,202.45332
yem,2011,210.88747
yem,2012,218.47926
zaf,1991,-1.66405
zaf,1992,1.33005
zaf,1993,-0.38982
zaf,1994,1.85325
zaf,1995,6.34252
zaf,1996,9.87144
zaf,1997,15.41473
zaf,1998,31.12637
zaf,1999,23.38241
zaf,2000,20.41247
zaf,2001,19.1377
zaf,2002,24.30372
zaf,2003,30.67913
zaf,2004,35.36973
zaf,2005,42.70047
zaf,2006,37.47193
zaf,2007,43.79364
zmb,1991,-16.98276
zmb,1992,32.72656
zmb,1993,-25.33837
zmb,1994,-12.86063
zmb,1995,-11.67176
zmb,1996,-25.26517
zmb,1997,-28.4581
zmb,1998,113.98339
zmb,1999,56.91191
zmb,2000,38.71405
zmb,2001,41.88144
zmb,2002,43.26921
zmb,2003,69.81963
zmb,2004,76.00657
zmb,2005,89.10027
zmb,2006,50.15276
zmb,2007,62.65566
zmb,2008,53.19119
zmb,2009,26.93536
zmb,2010,52.53347
zmb,2011,52.64798
zmb,2012,52.75746
zwe,1991,-2.75796
zwe,1992,9.04654
zwe,1993,-14.00881
zwe,1994,-13.93668
zwe,1995,-13.45734
zwe,1996,-12.90677
zwe,1997,-16.04293
zwe,1998,117.63681
zwe,1999,90.09553
zwe,2000,46.53467
zwe,2001,66.52859
zwe,2002,43.25085
zwe,2003,37.36787
zwe,2004,75.90173
zwe,2005,70.63703
zwe,2006,58.21751
zwe,2007,73.55214
zwe,2008,96.12407
zwe,2009,93.4843
zwe,2010,102.33026
zwe,2011,103.87678
zwe,2012,105.28944
