geo,time,eg_use_crnw_zs
tgo,1982,82.99202
tgo,1983,87.54534
tgo,1984,86.90138
tgo,1985,87.88661
tgo,1986,83.21792
tgo,1987,82.791
tgo,1988,83.56889
tgo,1989,83.59958
tgo,1990,51.33704
tgo,1991,51.77558
tgo,1992,52.9446
tgo,1993,54.32468
tgo,1994,49.43185
tgo,1995,48.6174
tgo,1996,44.93755
tgo,1997,46.75437
tgo,1998,45.0793
tgo,1999,44.38699
tgo,2000,45.62527
tgo,2001,46.87704
tgo,2002,46.4034
tgo,2003,45.0176
tgo,2004,45.65233
tgo,2005,46.16852
tgo,2006,47.14453
tgo,2007,46.95673
tgo,2008,45.72635
tgo,2009,40.49781
tgo,2010,41.68119
tgo,2011,42.65953
tgo,2012,44.05255
tgo,2013,44.13391
tgo,2014,44.13321
tha,1971,55.5228
tha,1972,53.81989
tha,1973,50.69355
tha,1974,52.91908
tha,1975,55.8988
tha,1976,53.8627
tha,1977,52.71681
tha,1978,49.99715
tha,1979,50.14194
tha,1980,48.39087
tha,1981,49.99118
tha,1982,51.22142
tha,1983,42.0309
tha,1984,41.55076
tha,1985,43.34823
tha,1986,44.52429
tha,1987,42.49979
tha,1988,39.0281
tha,1989,38.76672
tha,1990,21.92651
tha,1991,21.09332
tha,1992,20.75015
tha,1993,17.40953
tha,1994,15.25475
tha,1995,14.79435
tha,1996,13.31032
tha,1997,13.29718
tha,1998,13.17277
tha,1999,13.01558
tha,2000,13.01394
tha,2001,11.70948
tha,2002,11.3473
tha,2003,11.3211
tha,2004,11.30943
tha,2005,11.3711
tha,2006,11.35219
tha,2007,11.62183
tha,2008,12.25278
tha,2009,12.66172
tha,2010,12.45164
tha,2011,11.89765
tha,2012,12.25586
tha,2013,11.37664
tha,2014,12.05166
tjk,1990,0
tjk,1991,0
tjk,1992,0
tjk,1993,0
tjk,1994,0
tjk,1995,0
tjk,1996,0
tjk,1997,0
tjk,1998,0
tjk,1999,0
tjk,2000,0
tjk,2001,0
tjk,2002,0
tjk,2003,0
tjk,2004,0
tjk,2005,0
tjk,2006,0
tjk,2007,0
tjk,2008,0
tjk,2009,0
tjk,2010,0
tjk,2011,0
tjk,2012,0
tjk,2013,0
tjk,2014,0
tkm,1990,0
tkm,1991,0
tkm,1992,0
tkm,1993,0
tkm,1994,0
tkm,1995,0
tkm,1996,0
tkm,1997,0
tkm,1998,0.06937
tkm,1999,0.05859
tkm,2000,0.0584
tkm,2001,0.05731
tkm,2002,0.05628
tkm,2003,0.05048
tkm,2004,0.04835
tkm,2005,0.04643
tkm,2006,0.05336
tkm,2007,0.04683
tkm,2008,0.04628
tkm,2009,0.05271
tkm,2010,0.0462
tkm,2011,0.04246
tkm,2012,0.02593
tkm,2013,0.02807
tkm,2014,0.0275
tto,1971,1.44232
tto,1972,1.49348
tto,1973,0.92668
tto,1974,1.34016
tto,1975,1.41033
tto,1976,1.44982
tto,1977,1.21274
tto,1978,0.97064
tto,1979,0.91015
tto,1980,0.78541
tto,1981,0.71035
tto,1982,0.7132
tto,1983,0.69713
tto,1984,0.61503
tto,1985,0.83214
tto,1986,1.11701
tto,1987,1.34844
tto,1988,1.06172
tto,1989,1.03255
tto,1990,0.29691
tto,1991,0.28794
tto,1992,0.2667
tto,1993,0.2777
tto,1994,0.27681
tto,1995,0.28139
tto,1996,0.21271
tto,1997,0.23044
tto,1998,0.19509
tto,1999,0.16519
tto,2000,0.1563
tto,2001,0.14462
tto,2002,0.12941
tto,2003,0.1068
tto,2004,0.10642
tto,2005,0.09121
tto,2006,0.09131
tto,2007,0.07398
tto,2008,0.07568
tto,2009,0.0742
tto,2010,0.06124
tto,2011,0.06164
tto,2012,0.06261
tto,2013,0.06087
tto,2014,0.06036
tun,1971,25.0662
tun,1972,23.26136
tun,1973,22.66284
tun,1974,20.69339
tun,1975,20.38721
tun,1976,19.54589
tun,1977,18.45644
tun,1978,17.2555
tun,1979,16.31401
tun,1980,15.38125
tun,1981,15.29992
tun,1982,15.95328
tun,1983,14.39659
tun,1984,13.85323
tun,1985,13.70337
tun,1986,14.33116
tun,1987,14.45654
tun,1988,14.06135
tun,1989,14.29809
tun,1990,10.57823
tun,1991,10.9168
tun,1992,10.0137
tun,1993,10.47919
tun,1994,10.19874
tun,1995,10.55071
tun,1996,10.55367
tun,1997,10.67853
tun,1998,10.20688
tun,1999,10.27004
tun,2000,10.29243
tun,2001,10.11313
tun,2002,10.33785
tun,2003,10.40991
tun,2004,10.21253
tun,2005,10.75637
tun,2006,10.57069
tun,2007,10.58351
tun,2008,10.49812
tun,2009,11.76628
tun,2010,8.50192
tun,2011,8.91185
tun,2012,8.57221
tun,2013,8.43895
tun,2014,8.33881
tur,1960,54.99483
tur,1961,54.83821
tur,1962,50.13486
tur,1963,46.89304
tur,1964,44.91928
tur,1965,42.50902
tur,1966,39.17756
tur,1967,38.02605
tur,1968,36.11292
tur,1969,34.08937
tur,1970,32.79013
tur,1971,29.6663
tur,1972,28.29846
tur,1973,26.49062
tur,1974,26.08395
tur,1975,25.48702
tur,1976,24.1254
tur,1977,22.52581
tur,1978,23.42069
tur,1979,25.58983
tur,1980,24.42038
tur,1981,24.35408
tur,1982,23.51554
tur,1983,22.57532
tur,1984,21.36403
tur,1985,19.7005
tur,1986,18.63107
tur,1987,16.80174
tur,1988,16.75802
tur,1989,16.1324
tur,1990,13.66747
tur,1991,13.82638
tur,1992,13.38798
tur,1993,12.50314
tur,1994,12.64733
tur,1995,11.04787
tur,1996,10.23958
tur,1997,9.75608
tur,1998,9.64193
tur,1999,9.54143
tur,2000,8.51021
tur,2001,8.85458
tur,2002,8.0554
tur,2003,7.38243
tur,2004,6.8539
tur,2005,6.32125
tur,2006,5.52625
tur,2007,4.99983
tur,2008,4.83485
tur,2009,4.68817
tur,2010,4.16592
tur,2011,3.1258
tur,2012,2.98701
tur,2013,3.14854
tur,2014,2.70011
tur,2015,2.26297
tza,1971,90.35503
tza,1972,89.68183
tza,1973,89.48992
tza,1974,90.3572
tza,1975,91.07477
tza,1976,90.38479
tza,1977,90.81249
tza,1978,90.46063
tza,1979,90.46146
tza,1980,90.28673
tza,1981,90.84739
tza,1982,91.39179
tza,1983,91.47149
tza,1984,91.67007
tza,1985,91.73116
tza,1986,91.40039
tza,1987,91.63538
tza,1988,91.90924
tza,1989,91.85496
tza,1990,83.91458
tza,1991,83.94077
tza,1992,84.61345
tza,1993,84.11645
tza,1994,84.14935
tza,1995,81.86817
tza,1996,82.32179
tza,1997,83.08656
tza,1998,82.65965
tza,1999,82.44233
tza,2000,82.90542
tza,2001,81.48745
tza,2002,80.41033
tza,2003,80.1196
tza,2004,78.30656
tza,2005,77.54442
tza,2006,77.32578
tza,2007,77.47349
tza,2008,77.54124
tza,2009,78.04187
tza,2010,76.93121
tza,2011,75.55553
tza,2012,73.67014
tza,2013,73.77411
tza,2014,74.01191
ukr,1990,0.12373
ukr,1991,0.11396
ukr,1992,0.11982
ukr,1993,0.12915
ukr,1994,0.14938
ukr,1995,0.15523
ukr,1996,0.16976
ukr,1997,0.17672
ukr,1998,0.18943
ukr,1999,0.18701
ukr,2000,0.18654
ukr,2001,0.17833
ukr,2002,0.17526
ukr,2003,0.15914
ukr,2004,0.16313
ukr,2005,0.15587
ukr,2006,0.39558
ukr,2007,0.89575
ukr,2008,1.01187
ukr,2009,1.02009
ukr,2010,0.87945
ukr,2011,0.96871
ukr,2012,1.00866
ukr,2013,1.16772
ukr,2014,1.34219
ury,1971,16.27452
ury,1972,16.5206
ury,1973,16.92813
ury,1974,17.31905
ury,1975,17.31259
ury,1976,17.40739
ury,1977,17.94776
ury,1978,17.87263
ury,1979,16.71538
ury,1980,17.66805
ury,1981,19.89007
ury,1982,21.16743
ury,1983,23.77234
ury,1984,25.87479
ury,1985,28.00483
ury,1986,29.46567
ury,1987,28.05675
ury,1988,23.74244
ury,1989,23.3946
ury,1990,23.67231
ury,1991,22.49195
ury,1992,21.09114
ury,1993,22.05215
ury,1994,21.95145
ury,1995,19.56438
ury,1996,16.95761
ury,1997,16.79265
ury,1998,14.91617
ury,1999,13.69331
ury,2000,13.47823
ury,2001,15.32925
ury,2002,16.26345
ury,2003,16.87715
ury,2004,15.34276
ury,2005,14.98385
ury,2006,14.90286
ury,2007,15.76311
ury,2008,23.24779
ury,2009,24.18167
ury,2010,30.60656
ury,2011,28.87782
ury,2012,28.19012
ury,2013,29.64529
ury,2014,33.68126
usa,1960,3.17481
usa,1961,3.07964
usa,1962,2.96014
usa,1963,2.86455
usa,1964,2.78351
usa,1965,2.66861
usa,1966,2.58877
usa,1967,2.42601
usa,1968,2.44873
usa,1969,2.37451
usa,1970,2.25968
usa,1971,2.21216
usa,1972,2.21111
usa,1973,2.16748
usa,1974,2.23279
usa,1975,2.22335
usa,1976,2.37965
usa,1977,2.47112
usa,1978,2.66111
usa,1979,2.8167
usa,1980,3.01931
usa,1981,3.12939
usa,1982,3.31259
usa,1983,3.51664
usa,1984,3.77523
usa,1985,3.6696
usa,1986,3.75511
usa,1987,3.9617
usa,1988,3.77262
usa,1989,3.54155
usa,1990,1.43283
usa,1991,1.5247
usa,1992,1.7855
usa,1993,1.41068
usa,1994,1.37609
usa,1995,1.58273
usa,1996,1.51582
usa,1997,1.43344
usa,1998,1.56248
usa,1999,2.18931
usa,2000,2.17934
usa,2001,1.91979
usa,2002,1.71856
usa,2003,2.00831
usa,2004,2.11722
usa,2005,2.30445
usa,2006,2.54139
usa,2007,2.57511
usa,2008,2.83169
usa,2009,2.93098
usa,2010,3.20462
usa,2011,3.29845
usa,2012,3.56065
usa,2013,3.67201
usa,2014,3.69007
usa,2015,3.62103
uzb,1990,0.00767
uzb,1991,0.00755
uzb,1992,0.00823
uzb,1993,0.00811
uzb,1994,0.00835
uzb,1995,0.00927
uzb,1996,0.00913
uzb,1997,0.00914
uzb,1998,0.00836
uzb,1999,0.00638
uzb,2000,0.00812
uzb,2001,0.00807
uzb,2002,0.0073
uzb,2003,0.00667
uzb,2004,0.0062
uzb,2005,0.00766
uzb,2006,0.00784
uzb,2007,0.0083
uzb,2008,0.00758
uzb,2009,0.00854
uzb,2010,0.00873
uzb,2011,0.00797
uzb,2012,0.00789
uzb,2013,0.00907
ven,1971,2.60314
ven,1972,2.81475
ven,1973,2.37495
ven,1974,2.22633
ven,1975,2.08766
ven,1976,2.10404
ven,1977,1.76751
ven,1978,1.56959
ven,1979,1.41585
ven,1980,1.27605
ven,1981,1.11172
ven,1982,1.26776
ven,1983,1.18333
ven,1984,1.24954
ven,1985,1.45269
ven,1986,1.55094
ven,1987,1.63793
ven,1988,1.52945
ven,1989,1.5809
ven,1990,1.47813
ven,1991,1.46617
ven,1992,1.32718
ven,1993,1.35527
ven,1994,1.19908
ven,1995,1.32255
ven,1996,1.26626
ven,1997,1.29739
ven,1998,1.25634
ven,1999,1.34306
ven,2000,1.33162
ven,2001,1.31062
ven,2002,1.22951
ven,2003,1.36088
ven,2004,1.29975
ven,2005,1.32466
ven,2006,1.20892
ven,2007,1.32843
ven,2008,1.20677
ven,2009,1.1878
ven,2010,1.05428
ven,2011,1.1217
ven,2012,1.02076
ven,2013,1.07381
vnm,1971,62.45601
vnm,1972,63.34431
vnm,1973,62.0137
vnm,1974,67.7096
vnm,1975,65.2264
vnm,1976,74.37512
vnm,1977,73.2399
vnm,1978,73.00885
vnm,1979,72.13978
vnm,1980,70.47086
vnm,1981,70.91282
vnm,1982,69.65017
vnm,1983,68.64663
vnm,1984,69.07794
vnm,1985,69.63405
vnm,1986,68.02218
vnm,1987,65.88534
vnm,1988,66.87498
vnm,1989,70.051
vnm,1990,66.41361
vnm,1991,66.77273
vnm,1992,65.27726
vnm,1993,63.15818
vnm,1994,59.31714
vnm,1995,55.51465
vnm,1996,52.68113
vnm,1997,50.43592
vnm,1998,48.77342
vnm,1999,48.3835
vnm,2000,46.66721
vnm,2001,44.40842
vnm,2002,40.66791
vnm,2003,40.01013
vnm,2004,35.71306
vnm,2005,33.83029
vnm,2006,32.9212
vnm,2007,30.5284
vnm,2008,28.49595
vnm,2009,26.09141
vnm,2010,23.46869
vnm,2011,23.73052
vnm,2012,23.56825
vnm,2013,23.82024
yem,1971,6.62519
yem,1972,8.69819
yem,1973,5.16647
yem,1974,6.45333
yem,1975,7.67237
yem,1976,6.47464
yem,1977,6.13484
yem,1978,5.95846
yem,1979,6.00523
yem,1980,4.73156
yem,1981,4.91296
yem,1982,4.27077
yem,1983,4.11996
yem,1984,4.01357
yem,1985,3.9587
yem,1986,3.73072
yem,1987,3.2753
yem,1988,3.13464
yem,1989,3.17368
yem,1990,1.49269
yem,1991,1.22654
yem,1992,1.123
yem,1993,1.29736
yem,1994,1.24259
yem,1995,1.09788
yem,1996,1.07527
yem,1997,1.01195
yem,1998,0.94712
yem,1999,0.83911
yem,2000,0.79039
yem,2001,0.7266
yem,2002,0.76449
yem,2003,0.71403
yem,2004,0.67799
yem,2005,0.65888
yem,2006,0.63632
yem,2007,0.67156
yem,2008,0.65706
yem,2009,0.61035
yem,2010,0.64808
yem,2011,0.78964
yem,2012,0.8977
yem,2013,0.6675
zaf,1971,10.34491
zaf,1972,10.6852
zaf,1973,10.4388
zaf,1974,10.68999
zaf,1975,11.08352
zaf,1976,10.35003
zaf,1977,10.09789
zaf,1978,9.71584
zaf,1979,9.75387
zaf,1980,9.64275
zaf,1981,9.69561
zaf,1982,9.25127
zaf,1983,9.26555
zaf,1984,9.45165
zaf,1985,9.59062
zaf,1986,9.36841
zaf,1987,9.68112
zaf,1988,9.82193
zaf,1989,10.97605
zaf,1990,8.48075
zaf,1991,8.27224
zaf,1992,9.00333
zaf,1993,8.55265
zaf,1994,8.44114
zaf,1995,8.16439
zaf,1996,8.11017
zaf,1997,8.00124
zaf,1998,8.17848
zaf,1999,8.28812
zaf,2000,8.48729
zaf,2001,8.42342
zaf,2002,8.70196
zaf,2003,8.24325
zaf,2004,7.64933
zaf,2005,7.76499
zaf,2006,7.92929
zaf,2007,7.50962
zaf,2008,7.07168
zaf,2009,7.31984
zaf,2010,7.54491
zaf,2011,7.68744
zaf,2012,7.91799
zaf,2013,8.01939
zaf,2014,7.74657
zmb,1971,59.40354
zmb,1972,57.7725
zmb,1973,56.59706
zmb,1974,56.29446
zmb,1975,61.59709
zmb,1976,57.4131
zmb,1977,60.40902
zmb,1978,62.06152
zmb,1979,63.86258
zmb,1980,63.49602
zmb,1981,64.75659
zmb,1982,65.45202
zmb,1983,66.55795
zmb,1984,67.9395
zmb,1985,68.89706
zmb,1986,69.98408
zmb,1987,70.72343
zmb,1988,69.27086
zmb,1989,71.39709
zmb,1990,55.91496
zmb,1991,55.85508
zmb,1992,56.45961
zmb,1993,57.81281
zmb,1994,58.88228
zmb,1995,59.46878
zmb,1996,60.99176
zmb,1997,59.93505
zmb,1998,60.88751
zmb,1999,63.0473
zmb,2000,63.5676
zmb,2001,63.33552
zmb,2002,62.66613
zmb,2003,62.27822
zmb,2004,62.21239
zmb,2005,61.96179
zmb,2006,62.49782
zmb,2007,64.5454
zmb,2008,64.44079
zmb,2009,65.2147
zmb,2010,65.46855
zmb,2011,63.88158
zmb,2012,63.00896
zmb,2013,61.46758
zwe,1971,56.10217
zwe,1972,56.19419
zwe,1973,54.08894
zwe,1974,54.41971
zwe,1975,55.73083
zwe,1976,53.77218
zwe,1977,56.4643
zwe,1978,58.02792
zwe,1979,58.2675
zwe,1980,56.42659
zwe,1981,57.04816
zwe,1982,58.14556
zwe,1983,58.30447
zwe,1984,58.91204
zwe,1985,56.56753
zwe,1986,54.89319
zwe,1987,51.5537
zwe,1988,52.17261
zwe,1989,52.23468
zwe,1990,50.666
zwe,1991,48.75599
zwe,1992,48.09592
zwe,1993,51.13758
zwe,1994,52.4245
zwe,1995,52.21454
zwe,1996,53.06155
zwe,1997,54.28954
zwe,1998,54.07704
zwe,1999,51.62008
zwe,2000,55.64566
zwe,2001,56.63351
zwe,2002,58.51139
zwe,2003,62.10102
zwe,2004,64.51484
zwe,2005,62.39738
zwe,2006,61.90216
zwe,2007,64.11411
zwe,2008,70.24716
zwe,2009,70.32579
zwe,2010,69.39506
zwe,2011,65.52481
zwe,2012,63.68397
zwe,2013,62.55779
