geo,time,bm_gsr_tran_zs
per,2019,31.51723
per,2020,36.12201
phl,1977,48.83178
phl,1978,49.2
phl,1979,53.38983
phl,1980,52.05003
phl,1981,46.93627
phl,1982,44.10313
phl,1983,37.56492
phl,1984,37.26968
phl,1985,42.90657
phl,1986,47.03791
phl,1987,47.79221
phl,1988,55.50459
phl,1989,56.71355
phl,1990,55.6502
phl,1991,58.86918
phl,1992,51.94974
phl,1993,46.1165
phl,1994,31.3064
phl,1995,29.61305
phl,1996,24.25496
phl,1997,18.92791
phl,1998,19.62007
phl,1999,39.0713
phl,2000,39.10806
phl,2001,37.31978
phl,2002,42.00255
phl,2003,44.7383
phl,2004,52.77067
phl,2005,34.01158
phl,2006,36.28454
phl,2007,33.5121
phl,2008,28.03095
phl,2009,28.40745
phl,2010,27.63438
phl,2011,26.03592
phl,2012,25.31957
phl,2013,20.94687
phl,2014,18.49482
phl,2015,16.33088
phl,2016,17.95552
phl,2017,19.19613
phl,2018,19.99244
phl,2019,18.29499
phl,2020,23.35711
phl,2021,25.94283
plw,2005,57.46616
plw,2006,58.51375
plw,2007,59.72503
plw,2008,61.12649
plw,2009,56.75213
plw,2010,52.06974
plw,2011,51.24482
plw,2012,52.62169
plw,2013,51.60913
plw,2014,51.02304
plw,2015,51.72947
plw,2016,50.98275
plw,2017,52.36559
png,1976,50.98509
png,1977,58.25407
png,1978,61.47105
png,1979,60.28333
png,1980,60.37508
png,1981,53.45461
png,1982,51.35612
png,1983,51.95276
png,1984,47.80066
png,1985,49.92929
png,1986,49.61023
png,1987,48.70993
png,1988,45.66619
png,1989,41.60658
png,1990,34.76822
png,1991,25.58503
png,1992,18.22005
png,1993,16.45892
png,1994,28.6693
png,1995,25.17539
png,1996,23.11196
png,1997,23.9967
png,1998,20.26445
png,1999,24.86136
png,2000,21.09253
png,2001,26.1227
png,2002,22.54713
png,2003,26.26678
png,2004,27.18163
png,2005,23.86906
png,2006,23.9736
png,2007,25.11204
png,2008,29.48944
png,2009,23.97831
png,2010,21.39818
png,2011,21.79591
png,2012,20.81003
png,2013,19.34653
png,2014,23.15669
png,2015,30.32165
png,2016,26.40973
png,2017,23.25772
png,2018,19.38229
pol,1976,54.42308
pol,1977,55.0191
pol,1978,54.64826
pol,1979,57.69726
pol,1980,59.87148
pol,1981,64.85814
pol,1982,59.40014
pol,1983,59.47841
pol,1984,58.00863
pol,1985,56.51138
pol,1986,53.73757
pol,1987,56.3215
pol,1988,51.84276
pol,1989,60.36358
pol,1990,52.38848
pol,1991,50.93854
pol,1992,35.89122
pol,1993,36.89066
pol,1994,35.37186
pol,1995,24.76884
pol,1996,26.64354
pol,1997,27.68588
pol,1998,25.10568
pol,1999,21.82756
pol,2000,17.02979
pol,2001,17.62935
pol,2002,19.63939
pol,2003,21.00448
pol,2004,17.22518
pol,2005,16.82162
pol,2006,17.01158
pol,2007,18.66782
pol,2008,18.69684
pol,2009,17.84402
pol,2010,16.6863
pol,2011,16.93694
pol,2012,18.07418
pol,2013,17.28843
pol,2014,18.17663
pol,2015,18.22471
pol,2016,19.17587
pol,2017,19.72811
pol,2018,20.4926
pol,2019,20.92339
pol,2020,21.70287
prt,1975,26.12528
prt,1976,44.74784
prt,1977,47.35601
prt,1978,48.36953
prt,1979,47.20171
prt,1980,48.80637
prt,1981,46.75771
prt,1982,49.50474
prt,1983,46.56691
prt,1984,48.5309
prt,1985,46.94386
prt,1986,43.58801
prt,1987,45.59522
prt,1988,46.70208
prt,1989,46.74738
prt,1990,45.63711
prt,1991,43.5002
prt,1992,42.61983
prt,1993,24.46105
prt,1994,26.38786
prt,1995,25.95534
prt,1996,27.04481
prt,1997,28.20004
prt,1998,27.96064
prt,1999,24.23015
prt,2000,25.43794
prt,2001,27.61335
prt,2002,26.72174
prt,2003,26.21283
prt,2004,26.04746
prt,2005,25.21244
prt,2006,25.49032
prt,2007,25.00134
prt,2008,24.97273
prt,2009,24.06223
prt,2010,25.3164
prt,2011,28.12438
prt,2012,28.42841
prt,2013,29.32788
prt,2014,27.19486
prt,2015,25.88827
prt,2016,23.77933
prt,2017,25.29624
prt,2018,25.37728
prt,2019,23.98393
prt,2020,21.29849
prt,2021,26.78436
pry,1975,52.45009
pry,1976,49.13495
pry,1977,54.92372
pry,1978,61.29707
pry,1979,55.57717
pry,1980,57.96487
pry,1981,53.11427
pry,1982,38.8334
pry,1983,44.85388
pry,1984,42.56725
pry,1985,56.35053
pry,1986,61.62739
pry,1987,57.54975
pry,1988,57.8125
pry,1989,54.79407
pry,1990,51.22064
pry,1991,50.83641
pry,1992,56.38321
pry,1993,56.86572
pry,1994,65.62184
pry,1995,63.13494
pry,1996,59.07711
pry,1997,60.69355
pry,1998,56.32922
pry,1999,55.87282
pry,2000,56.26248
pry,2001,54.80048
pry,2002,50.47989
pry,2003,54.83586
pry,2004,54.42493
pry,2005,54.43288
pry,2006,55.00905
pry,2007,57.90289
pry,2008,62.96562
pry,2009,58.70969
pry,2010,64.81154
pry,2011,66.00404
pry,2012,63.93902
pry,2013,61.77601
pry,2014,63.09215
pry,2015,60.4622
pry,2016,58.34452
pry,2017,59.55699
pry,2018,61.35684
pry,2019,60.0713
pry,2020,68.71464
pse,1995,25.22384
pse,1996,24.1254
pse,1997,22.90845
pse,1998,12.8258
pse,1999,13.7694
pse,2000,11.19804
pse,2001,11.0686
pse,2002,6.42836
pse,2003,10.01779
pse,2004,11.1952
pse,2005,15.83892
pse,2006,13.80579
pse,2007,12.13186
pse,2008,9.06443
pse,2009,10.88056
pse,2010,9.25529
pse,2011,12.81408
pse,2012,13.9863
pse,2013,13.80218
pse,2014,16.58012
pse,2015,22.81242
pse,2016,23.98938
pse,2017,21.74122
pse,2018,23.08581
pse,2019,13.22678
pse,2020,14.48615
pyf,2002,31.00812
pyf,2003,30.17131
pyf,2004,29.98611
pyf,2005,28.17223
pyf,2006,37.73871
pyf,2007,52.73541
pyf,2008,44.87328
pyf,2009,34.82701
pyf,2010,41.46814
pyf,2011,42.57558
pyf,2012,43.02302
pyf,2013,42.01081
pyf,2014,41.34091
pyf,2015,42.79278
pyf,2016,31.06105
qat,2011,58.37127
qat,2012,41.35993
qat,2013,37.2858
qat,2014,36.87493
qat,2015,37.23644
qat,2016,34.72955
qat,2017,34.76231
qat,2018,35.22491
qat,2019,39.41542
qat,2020,44.85036
rou,1971,38.91089
rou,1972,41.49153
rou,1973,58.15013
rou,1974,60.63707
rou,1975,53.37209
rou,1976,60.7947
rou,1977,61.13852
rou,1978,61.34588
rou,1979,73.66337
rou,1980,76.82297
rou,1981,78.19527
rou,1982,72.55348
rou,1983,63.34711
rou,1984,64.30233
rou,1985,77.46183
rou,1986,74.50472
rou,1987,77.24272
rou,1988,71.4375
rou,1989,78.4
rou,1990,65.52732
rou,1991,45.6044
rou,1992,39.86258
rou,1993,37.30853
rou,1994,32.97872
rou,1995,32.96943
rou,1996,35.46899
rou,1997,27.7865
rou,1998,32.18954
rou,1999,35.40373
rou,2000,34.98884
rou,2001,40.6164
rou,2002,45.65336
rou,2003,50.40036
rou,2004,49.8008
rou,2005,35.79458
rou,2006,34.35144
rou,2007,36.66733
rou,2008,32.96241
rou,2009,26.71357
rou,2010,18.25513
rou,2011,19.16219
rou,2012,17.93882
rou,2013,16.15066
rou,2014,17.27818
rou,2015,18.29602
rou,2016,18.23092
rou,2017,17.96652
rou,2018,19.00661
rou,2019,19.71199
rou,2020,18.6295
rus,1994,19.61944
rus,1995,16.36674
rus,1996,13.88457
rus,1997,14.93807
rus,1998,16.73679
rus,1999,16.43014
rus,2000,14.26028
rus,2001,14.32245
rus,2002,11.90181
rus,2003,11.42834
rus,2004,11.52964
rus,2005,12.43373
rus,2006,14.06992
rus,2007,15.24562
rus,2008,16.54467
rus,2009,14.73874
rus,2010,15.80873
rus,2011,16.84767
rus,2012,15.09506
rus,2013,13.63485
rus,2014,12.74124
rus,2015,13.6014
rus,2016,15.86769
rus,2017,16.30805
rus,2018,16.14967
rus,2019,15.65304
rus,2020,17.80677
rwa,2010,62.65873
rwa,2011,66.63145
rwa,2012,63.74428
rwa,2013,64.10701
rwa,2014,61.8826
rwa,2015,43.14652
rwa,2016,42.84799
rwa,2017,44.02629
rwa,2018,46.46411
rwa,2019,43.70762
rwa,2020,55.14141
sau,1971,25
sau,1972,27.48815
sau,1973,24.57627
sau,1974,22.91667
sau,1975,25.21118
sau,1976,27.8472
sau,1977,30.4612
sau,1978,26.13404
sau,1979,14.64982
sau,1980,17.08263
sau,1981,15.23145
sau,1982,16.01105
sau,1983,14.4422
sau,1984,14.07842
sau,1985,11.35465
sau,1986,9.0559
sau,1987,8.73511
sau,1988,11.78259
sau,1989,8.61212
sau,1990,10.24541
sau,1991,7.14974
sau,1992,8.43296
sau,1993,8.56689
sau,1994,9.91311
sau,1995,11.37346
sau,1996,8.91439
sau,1997,8.22679
sau,1998,13.21132
sau,1999,11.04858
sau,2000,8.89488
sau,2001,12.01797
sau,2002,12.00977
sau,2003,13.15216
sau,2004,12.93976
sau,2005,14.46786
sau,2006,11.3294
sau,2007,15.20678
sau,2008,20.81022
sau,2009,15.20528
sau,2010,16.57308
sau,2011,19.67204
sau,2012,24.34286
sau,2013,25.11156
sau,2014,19.8187
sau,2015,22.82776
sau,2016,23.27318
sau,2017,20.10735
sau,2018,18.71762
sau,2019,22.47
sau,2020,26.47083
sdn,1977,33.7033
sdn,1978,29.44588
sdn,1979,30.72303
sdn,1980,34.29462
sdn,1981,31.3583
sdn,1982,21.07271
sdn,1983,18.22963
sdn,1984,17.07568
sdn,1985,9.78797
sdn,1986,14.26292
sdn,1987,27.05371
sdn,1988,26.07286
sdn,1989,27.53849
sdn,1990,28.28509
sdn,1991,56.73594
sdn,1992,37.13866
sdn,1993,46.35279
sdn,1994,43.76397
sdn,1995,23.67963
sdn,1996,63.98864
sdn,1997,73.14815
sdn,1998,79.01961
sdn,1999,80.53838
sdn,2000,85.74737
sdn,2001,84.64334
sdn,2002,83.86174
sdn,2003,82.18695
sdn,2004,79.00482
sdn,2005,36.55007
sdn,2006,31.96453
sdn,2007,32.72873
sdn,2008,36.93607
sdn,2009,46.12649
sdn,2010,39.66246
sdn,2011,31.8478
sdn,2012,43.77075
sdn,2013,48.86328
sdn,2014,44.39553
sdn,2015,60.67344
sdn,2016,58.15279
sdn,2017,57.25292
sdn,2018,66.99228
sdn,2019,65.18323
sdn,2020,59.09049
sen,1974,58.3853
sen,1975,49.65763
sen,1976,52.63663
sen,1977,50.89339
sen,1978,51.27181
sen,1979,44.04898
sen,1980,46.90155
sen,1981,32.81506
sen,1982,35.12918
sen,1983,37.07399
sen,1984,34.99722
sen,1985,35.22307
sen,1986,31.19676
sen,1987,32.72355
sen,1988,31.45849
sen,1989,34.86686
sen,1990,32.7335
sen,1991,35.25192
sen,1992,37.05821
sen,1993,37.05346
sen,1994,36.73783
sen,1995,39.94872
sen,1996,62.91684
sen,1997,60.93565
sen,1998,55.93091
sen,1999,58.96185
sen,2000,59.2912
sen,2001,57.08496
sen,2002,52.23404
sen,2003,54.46967
sen,2004,54.09687
sen,2005,53.84363
sen,2006,55.88416
sen,2007,48.16724
sen,2008,54.05316
sen,2009,51.72249
sen,2010,47.89772
sen,2011,51.79509
sen,2012,55.83944
sen,2013,55.20419
sen,2014,54.72079
sen,2015,53.57167
sen,2016,50.86942
sen,2017,53.51839
sen,2018,55.10054
sgp,1972,35.38913
sgp,1973,38.07453
sgp,1974,46.39927
sgp,1975,42.47054
sgp,1976,40.38388
sgp,1977,39.15276
sgp,1978,36.54447
sgp,1979,36.96725
sgp,1980,38.2518
sgp,1981,38.0128
sgp,1982,38.11926
sgp,1983,34.67217
sgp,1984,33.578
sgp,1985,39.20716
sgp,1986,36.22
sgp,1987,41.66529
sgp,1988,42.96612
sgp,1989,41.33945
sgp,1990,40.65351
sgp,1991,41.58673
sgp,1992,37.56268
sgp,1993,35.46192
sgp,1994,34.51822
sgp,1995,42.67532
sgp,1996,43.62792
sgp,1997,44.51982
sgp,1998,45.97859
sgp,1999,42.33713
sgp,2000,41.919
sgp,2001,38.17077
sgp,2002,31.84903
sgp,2003,32.64015
sgp,2004,35.60208
sgp,2005,36.7033
sgp,2006,35.53391
sgp,2007,35.75576
sgp,2008,32.63325
sgp,2009,29.52177
sgp,2010,29.40593
sgp,2011,28.19516
sgp,2012,26.79661
sgp,2013,26.30609
sgp,2014,27.38089
sgp,2015,29.51494
sgp,2016,27.4572
sgp,2017,28.09606
sgp,2018,31.39152
sgp,2019,31.0635
sgp,2020,32.33161
sgp,2021,33.04115
slb,1975,52.8
slb,1976,51.08108
slb,1977,48.75
slb,1978,36.71053
slb,1979,50
slb,1980,41.12069
slb,1981,36.21951
slb,1982,39.97214
slb,1983,40.79082
slb,1984,36.82927
slb,1985,36.85446
slb,1986,27.39931
slb,1987,31.69509
slb,1988,29.30384
slb,1989,29.41483
slb,1990,25.37186
slb,1991,25.79716
slb,1992,23.62363
slb,1993,3.1493
slb,1994,2.63837
slb,1995,5.07634
slb,1996,3.83858
slb,1997,5.39659
slb,1998,15.65118
slb,1999,62.39074
slb,2000,48.9713
slb,2001,42.68931
slb,2002,43.1023
slb,2003,41.21479
slb,2004,45.34766
slb,2005,52.87483
slb,2006,37.19244
slb,2007,36.32644
slb,2008,35.07744
slb,2009,33.89184
slb,2010,23.9367
slb,2011,26.85745
slb,2012,24.64242
slb,2013,25.24862
slb,2014,29.52248
slb,2015,31.33538
slb,2016,26.44697
slb,2017,25.19253
slb,2018,28.53873
slb,2019,20.0887
slb,2020,20.54987
sle,1977,40.4475
sle,1978,50.68027
sle,1979,52.67275
sle,1980,54.79911
sle,1981,58.32127
sle,1982,46.33333
sle,1983,40.80605
sle,1984,37.9397
sle,1985,40.03665
sle,1986,41.40582
sle,1987,32.85295
sle,1988,47.63853
sle,1989,42.79794
sle,1990,26.59111
sle,1991,25.22437
sle,1992,26.05676
sle,1993,24.8476
sle,1994,14.54919
sle,1995,15.03369
sle,1996,19.97117
sle,1997,17.34975
sle,1998,26.23098
sle,1999,8.60948
sle,2000,15.39588
sle,2001,17.05896
sle,2002,35.94593
sle,2003,38.49704
sle,2004,38.77476
sle,2005,46.78058
sle,2006,54.88144
sle,2007,56.1194
sle,2008,52.02122
sle,2009,67.33075
sle,2010,46.85994
sle,2011,58.2441
sle,2012,47.5039
sle,2013,38.30661
sle,2014,15.88061
sle,2015,19.05298
sle,2016,29.72214
sle,2017,38.92112
sle,2018,39.34646
sle,2019,39.6335
sle,2020,72.23035
slv,1976,38.63742
slv,1977,39.72393
slv,1978,35.99128
slv,1979,33.52847
slv,1980,29.29648
slv,1981,40.22779
slv,1982,28.29592
slv,1983,30.77798
slv,1984,33.69152
slv,1985,28.73848
slv,1986,33.63156
slv,1987,36.30132
slv,1988,30.53896
slv,1989,29.67308
slv,1990,43.19722
slv,1991,47.96585
slv,1992,50.86914
slv,1993,51.17385
slv,1994,50.26709
slv,1995,52.67757
slv,1996,56.58669
slv,1997,40.35614
slv,1998,42.55988
slv,1999,39.23122
slv,2000,42.29539
slv,2001,37.57045
slv,2002,43.63602
slv,2003,44.3809
slv,2004,48.62748
slv,2005,46.65297
slv,2006,45.87223
slv,2007,46.14127
slv,2008,50.17167
slv,2009,45.7786
slv,2010,42.44487
slv,2011,44.13265
slv,2012,41.3272
slv,2013,41.72215
slv,2014,39.9428
slv,2015,40.81017
slv,2016,35.95465
slv,2017,35.59894
slv,2018,36.88898
slv,2019,35.94716
slv,2020,40.49091
srb,2007,28.88617
srb,2008,29.7414
srb,2009,26.91583
srb,2010,28.15314
srb,2011,27.22085
srb,2012,27.14414
srb,2013,27.05296
srb,2014,26.78631
srb,2015,27.05394
srb,2016,26.30672
srb,2017,26.17431
srb,2018,25.22725
srb,2019,24.8067
srb,2020,23.79509
ssd,2014,55.06542
ssd,2015,69.54845
ssd,2016,50.68178
ssd,2017,51.18869
ssd,2018,33.22095
ssd,2019,53.32954
ssd,2020,54.5492
stp,1974,63.93218
stp,1975,60.27032
stp,1976,60.29636
stp,1977,72.16743
stp,1978,75.79096
stp,1979,73.18148
stp,1980,70.34405
stp,1981,69.78474
stp,1982,70.59771
stp,1983,65.43616
stp,1984,70.56667
stp,1985,72.41335
stp,1986,75.50821
stp,1987,64.92261
stp,1988,66.95238
stp,1989,61.43544
stp,1990,60.12195
stp,1997,44.24913
stp,1998,47.7028
stp,1999,48.94358
stp,2000,51.67699
stp,2001,54.16854
stp,2002,56.63773
stp,2003,59.13636
stp,2004,58.97733
stp,2005,78.82656
stp,2006,76.54329
stp,2007,72.9056
stp,2008,80.6864
stp,2009,83.15356
stp,2010,81.13938
stp,2011,76.96485
stp,2012,81.63663
stp,2013,42.77923
stp,2014,30.76014
stp,2015,36.55047
stp,2016,38.2828
stp,2017,37.16864
stp,2018,32.12257
stp,2019,30.44713
stp,2020,42.96301
sur,2005,38.03043
sur,2006,23.42369
sur,2007,20.64486
sur,2008,22.10953
sur,2009,22.11707
sur,2010,28.32046
sur,2011,18.097
sur,2012,15.55157
sur,2013,16.49627
sur,2014,11.08474
sur,2015,11.31095
sur,2016,8.71184
sur,2017,15.06182
sur,2018,15.70409
sur,2019,13.24697
sur,2020,16.21887
svk,1993,17.3328
svk,1994,10.10989
svk,1995,16.67799
svk,1996,19.45164
svk,1997,16.33093
svk,1998,19.49919
svk,1999,20.53588
svk,2000,24.02619
svk,2001,22.25275
svk,2002,25.38837
svk,2003,29.0196
svk,2008,26.3591
svk,2009,22.79986
svk,2010,26.23301
svk,2011,27.09898
svk,2012,26.78295
svk,2013,24.2333
svk,2014,26.00344
svk,2015,25.36552
svk,2016,25.39523
svk,2017,26.27946
svk,2018,27.95854
svk,2019,27.48065
svk,2020,29.85588
svn,1992,42.33956
svn,1993,38.29369
svn,1994,36.11087
svn,1995,30.4396
svn,1996,27.52692
svn,1997,26.35885
svn,1998,27.1392
svn,1999,25.04435
svn,2000,24.61165
svn,2001,21.77139
svn,2002,20.9779
svn,2003,21.69533
svn,2004,23.11103
svn,2005,22.28071
svn,2006,23.2249
svn,2007,23.51666
svn,2008,24.07708
svn,2009,18.55418
svn,2010,19.68428
svn,2011,19.07934
svn,2012,18.17562
svn,2013,18.69593
svn,2014,19.17833
svn,2015,19.64312
svn,2016,20.02716
svn,2017,21.28413
svn,2018,20.14678
svn,2019,20.62171
svn,2020,23.00789
svn,2021,26.25001
swe,1970,47.22524
swe,1971,44.8654
swe,1972,41.81985
swe,1973,43.89439
swe,1974,48.60583
swe,1975,45.76151
swe,1976,43.61464
swe,1977,42.95401
swe,1978,40.99308
swe,1979,34.33703
swe,1980,35.90348
swe,1981,33.23976
swe,1982,33.08233
swe,1983,29.50625
swe,1984,28.95596
swe,1985,26.20301
swe,1986,20.82697
swe,1987,23.62836
swe,1988,23.84738
swe,1989,26.25302
swe,1990,23.09428
swe,1991,23.70498
swe,1992,23.30529
swe,1993,28.75607
swe,1994,27.89304
swe,1995,28.63943
swe,1996,26.59349
swe,1997,24.89374
swe,1998,17.78775
swe,1999,16.40306
swe,2000,13.55345
swe,2001,13.53923
swe,2002,13.10612
swe,2003,21.36613
swe,2004,23.59959
swe,2005,24.97392
swe,2006,24.6874
swe,2007,25.6803
swe,2008,26.03567
swe,2009,22.20408
swe,2010,23.81652
swe,2011,23.23281
swe,2012,23.1209
swe,2013,22.27413
swe,2014,20.23022
swe,2015,18.83308
swe,2016,17.00943
swe,2017,16.62338
swe,2018,16.50904
swe,2019,15.65073
swe,2020,12.71219
swz,1974,8.31633
swz,1975,8.35616
swz,1976,10.10929
swz,1977,7.675
swz,1978,10.97473
swz,1979,6.70471
swz,1980,10.30498
swz,1981,16.78733
swz,1982,16.73242
swz,1983,19.98069
swz,1984,14.90596
swz,1985,13.55652
swz,1986,18.50799
swz,1987,8.97308
swz,1988,11.28566
swz,1989,16.32047
swz,1990,5.69607
swz,1991,4.70612
swz,1992,9.68201
swz,1993,9.38297
swz,1994,12.411
swz,1995,13.711
swz,1996,5.2759
swz,1997,8.29001
swz,1998,7.49605
swz,1999,15.77358
swz,2000,9.14899
swz,2001,16.91812
swz,2002,15.61832
swz,2003,13.81913
swz,2004,14.49871
swz,2005,12.20186
swz,2006,11.96844
swz,2007,11.42738
swz,2008,28.47341
swz,2009,32.01207
swz,2010,10.35241
swz,2011,27.96941
swz,2012,25.59084
swz,2013,21.6839
swz,2014,16.63844
swz,2015,16.72999
swz,2016,11.11867
swz,2017,8.52346
swz,2018,12.19169
swz,2019,13.66131
swz,2020,16.40348
sxm,2011,19.3584
sxm,2012,19.48275
sxm,2013,19.94175
sxm,2014,20.01495
sxm,2015,17.90189
sxm,2016,13.85823
sxm,2017,12.25263
sxm,2018,9.55374
sxm,2019,11.44232
sxm,2020,12.29489
syc,1976,61.598
syc,1977,35.69277
syc,1978,38.0289
syc,1979,41.6045
syc,1980,41.24617
syc,1981,40.8254
syc,1982,41.2379
syc,1983,42.7092
syc,1984,47.54931
syc,1985,46.84879
syc,1986,48.24637
syc,1987,51.99132
syc,1988,48.08671
syc,1989,38.9018
syc,1990,36.05889
syc,1991,35.64491
syc,1992,35.27808
syc,1993,39.20687
syc,1994,36.69952
syc,1995,34.29382
syc,1996,37.12425
syc,1997,38.58312
syc,1998,39.51892
syc,1999,42.72896
syc,2000,36.9734
syc,2001,34.78706
syc,2002,37.94443
syc,2003,37.70429
syc,2004,42.57996
syc,2005,44.87
syc,2006,45.13748
syc,2007,41.48783
syc,2008,43.64359
syc,2009,44.92789
syc,2010,48.58771
syc,2011,47.07587
syc,2012,40.67206
syc,2013,33.10739
syc,2014,34.70092
syc,2015,34.1536
syc,2016,35.69187
syc,2017,37.69436
syc,2018,31.97817
syc,2019,32.01187
syc,2020,29.13485
syr,1977,53.60918
syr,1978,45.33828
syr,1979,45.26182
syr,1980,26.59117
syr,1981,51.5223
syr,1982,49.29062
syr,1983,52.29616
syr,1984,45.17946
syr,1985,47.24782
syr,1986,42.10647
syr,1987,42.95695
syr,1988,44.1719
syr,1989,38.03004
syr,1990,42.86451
syr,1991,45.61309
syr,1992,53.02241
syr,1993,49.30652
syr,1994,54.56238
syr,1995,50.55303
syr,1996,51.31833
syr,1997,44.86232
syr,1998,42.5218
syr,1999,42.74194
syr,2000,41.87163
syr,2001,42.32586
syr,2002,41.95433
syr,2003,45.07198
syr,2004,50.55928
syr,2005,59.38957
syr,2006,49.80159
syr,2007,56.08424
syr,2008,57.3123
syr,2009,52.42019
syr,2010,45.14471
tca,2014,89.08794
tca,2015,87.77258
tca,2016,83.42226
tca,2017,83.10798
tca,2018,83.10057
tcd,1977,47.75425
tcd,1978,40.69325
tcd,1979,1.53261
tcd,1980,6.40594
tcd,1981,7.52071
tcd,1982,18.60017
tcd,1983,44.51831
tcd,1984,49.72762
tcd,1985,39.94517
tcd,1986,46.99099
tcd,1987,44.61836
tcd,1988,38.66318
tcd,1989,45.47291
tcd,1990,44.14936
tcd,1991,45.37821
tcd,1992,37.3103
tcd,1993,33.3103
tcd,1994,48.07157
tgo,1974,51.69528
tgo,1975,54.22996
tgo,1976,56.45746
tgo,1977,54.71349
tgo,1978,58.46078
tgo,1979,60.85101
tgo,1980,62.66213
tgo,1981,54.83838
tgo,1982,54.89832
tgo,1983,46.38001
tgo,1984,48.97063
tgo,1985,45.6039
tgo,1986,46.66052
tgo,1987,43.91652
tgo,1988,51.9833
tgo,1989,49.35408
tgo,1990,50.5304
tgo,1991,38.53184
tgo,1992,42.72862
tgo,1993,44.35142
tgo,1994,55.61543
tgo,1995,63.81056
tgo,1996,58.87663
tgo,1997,61.59671
tgo,1998,71.36303
tgo,1999,72.92333
tgo,2000,71.4105
tgo,2001,71.12672
tgo,2002,69.67913
tgo,2003,72.69803
tgo,2004,72.08289
tgo,2005,74.09883
tgo,2006,74.90968
tgo,2007,70.65337
tgo,2008,70.43148
tgo,2009,62.22965
tgo,2010,60.97314
tgo,2011,59.59201
tgo,2012,68.86213
tgo,2013,72.85267
tgo,2014,69.9758
tgo,2015,71.26454
tgo,2016,66.68524
tgo,2017,63.79429
tgo,2018,64.76397
tgo,2019,64.9695
tgo,2020,67.37345
tha,1975,56.64194
tha,1976,52.7206
tha,1977,61.46576
tha,1978,61.77771
tha,1979,63.41812
tha,1980,64.43178
tha,1981,62.16517
tha,1982,60.41279
tha,1983,61.2455
tha,1984,62.38102
tha,1985,62.07152
tha,1986,61.21458
tha,1987,62.02444
tha,1988,62.62741
tha,1989,63.57741
tha,1990,56.67583
tha,1991,52.05383
tha,1992,43.77627
tha,1993,40.13784
tha,1994,38.07749
tha,1995,41.3119
tha,1996,40.05663
tha,1997,39.70185
tha,1998,38.36991
tha,1999,39.05338
tha,2000,43.72733
tha,2001,46.74798
tha,2002,42.58618
tha,2003,46.69377
tha,2004,46.92819
tha,2005,53.88076
tha,2006,49.52083
tha,2007,47.43992
tha,2008,49.92386
tha,2009,43.07264
tha,2010,45.62379
tha,2011,45.76041
tha,2012,47.64409
tha,2013,45.03454
tha,2014,42.1328
tha,2015,36.83647
tha,2016,34.61866
tha,2017,36.0617
tha,2018,34.46498
tha,2019,33.22765
tha,2020,38.80468
tjk,2002,77.90846
tjk,2003,78.29209
tjk,2004,74.76089
tjk,2005,70.88894
tjk,2006,37.72891
tjk,2007,23.99878
tjk,2008,39.24545
tjk,2009,48.93672
tjk,2010,85.51664
tjk,2011,85.2335
tjk,2012,86.07394
tjk,2013,66.47757
tjk,2014,81.15327
tjk,2015,76.38344
tjk,2016,77.72803
tjk,2017,76.58822
tjk,2018,74.68027
tjk,2019,78.49438
tjk,2020,83.87168
tls,2006,4.19383
tls,2007,6.26975
tls,2008,3.84078
tls,2009,4.76664
tls,2010,4.05536
tls,2011,3.23175
tls,2012,7.65161
tls,2013,14.94648
tls,2014,18.1051
tls,2015,10.75641
tls,2016,10.40725
tls,2017,16.66201
tls,2018,15.06978
tls,2019,15.1556
tls,2020,16.19654
ton,1971,71.11656
ton,1972,57.80679
ton,1973,57.45956
ton,1974,57.29104
ton,1975,61.58993
ton,1976,47.81955
ton,1977,38.36914
ton,1978,54.39781
ton,1979,60.42092
ton,1980,39.93686
ton,1981,55.98564
ton,1982,53.78781
ton,1983,39.70569
ton,1984,42.45173
ton,1985,52.80614
ton,1986,62.19381
ton,1987,59.52826
ton,1988,72.71051
ton,1989,67.70984
ton,1990,69.57562
ton,1991,68.76352
ton,1992,70.92413
ton,1993,66.44638
ton,1994,64.19599
ton,2001,53.52392
ton,2002,52.35532
ton,2003,66.29438
ton,2004,46.92793
ton,2005,52.20039
ton,2006,53.99638
ton,2007,39.8828
ton,2008,51.2793
ton,2009,50.07111
ton,2010,55.36549
ton,2011,44.54232
ton,2012,34.35226
ton,2013,27.86844
ton,2014,32.855
ton,2015,49.77941
ton,2016,36.4218
ton,2017,28.94686
ton,2018,30.20443
ton,2019,29.43584
ton,2020,32.94449
tto,1975,53.74912
tto,1976,52.84694
tto,1977,50.07205
tto,1978,46.40554
tto,1979,44.18278
tto,1980,45.6999
tto,1981,40.83941
tto,1982,43.9371
tto,1983,40.11236
tto,1984,36.22584
tto,1985,38.32002
tto,1986,35.94549
tto,1987,39.33697
tto,1988,38.29092
tto,1989,50.00535
tto,1990,49.6317
tto,1991,52.02747
tto,1992,47.92077
tto,1993,51.90928
tto,1994,53.67902
tto,1995,38.93793
tto,1996,42.98185
tto,1997,42.93899
tto,1998,48.4922
tto,1999,45.10949
tto,2000,44.58172
tto,2001,31.51351
tto,2002,31.47453
tto,2003,43.02481
tto,2004,43.52373
tto,2005,35.14506
tto,2006,44.23925
tto,2007,44.75397
tto,2008,39.47853
tto,2009,33.8899
tto,2010,31.71421
tto,2011,29.19205
tto,2012,26.11926
tto,2013,28.44848
tto,2014,26.43166
