geo,time,ny_tax_nind_kn
mar,2005,57851032900
mar,2006,64112852900
mar,2007,70911000000
mar,2008,71398000000
mar,2009,80342445400
mar,2010,78058311000
mar,2011,75097716800
mar,2012,80169317200
mar,2013,91910528000
mar,2014,100806000000
mar,2015,119098000000
mar,2016,129537000000
mar,2017,133534481800
mar,2018,139657148800
mar,2019,142352931000
mar,2020,131496953700
mda,1995,5940014500
mda,1996,5309363000
mda,1997,5470046200
mda,1998,4897967300
mda,1999,3453360300
mda,2000,4046299700
mda,2001,4622271500
mda,2002,5441254400
mda,2003,6714587100
mda,2004,6857724200
mda,2005,8344449800
mda,2006,9264351200
mda,2007,9886669700
mda,2008,11183966400
mda,2009,10715373300
mda,2010,11964786000
mda,2011,13111485000
mda,2012,13214525400
mda,2013,13892939400
mda,2014,14257774200
mda,2015,14250621700
mda,2016,14332885200
mda,2017,15452518400
mda,2018,16067854400
mda,2019,16163801217.7575
mda,2020,14982794301.0002
mdg,1960,318921706285.22498
mdg,1961,325273338337.875
mdg,1962,342361603830.59399
mdg,1963,365907445846.09296
mdg,1964,395071095578.92896
mdg,1965,414239892269.19098
mdg,1966,413305816747.73199
mdg,1967,426351476592.23499
mdg,1968,494543231818.18298
mdg,1969,543923469083.07697
mdg,1970,572172957607.99292
mdg,1971,649222878118.87903
mdg,1972,603772444357.422
mdg,1973,588182076677.00891
mdg,1974,600196967465.38318
mdg,1975,607734460249.46106
mdg,1976,593496974237.43298
mdg,1977,592659474681.30396
mdg,1978,630507992492.01697
mdg,1979,677858905643.79504
mdg,1995,528683213500
mdg,1996,533965190000
mdg,1997,555970049000
mdg,1998,581012540100
mdg,1999,611727218900
mdg,2000,688732577500
mdg,2001,783580248300
mdg,2002,597878492800
mdg,2003,806989555600
mdg,2004,866267319900
mdg,2005,921708428400
mdg,2006,978854351000
mdg,2007,1049926678800
mdg,2008,1238853659703.12012
mdg,2009,949803804903.3667
mdg,2010,1097265491339.07996
mdg,2011,1181320183524.71997
mdg,2012,1201771215739.37988
mdg,2013,1270999226500.28003
mdg,2014,1351039104920.22998
mdg,2015,1569990533900
mdg,2016,1729402974100
mdg,2017,1800471445500
mdg,2018,2232116106200
mdg,2019,2207211786300
mdg,2020,2500181978400
mdv,1995,1982828800
mdv,1996,2235446700
mdv,1997,2464519700
mdv,1998,2609150800
mdv,1999,2811414500
mdv,2000,2930295900
mdv,2001,2899619200
mdv,2002,3053486300
mdv,2003,3315323400
mdv,2004,3635871700
mdv,2005,2657071200
mdv,2006,3793000200
mdv,2007,4113716800
mdv,2008,4536863200
mdv,2009,3721096700
mdv,2010,4295579500
mdv,2011,5206609400
mdv,2012,5320949500
mdv,2013,5747230500
mdv,2014,6183581900
mdv,2015,5952623100
mdv,2016,6177359200
mdv,2017,6709940900
mdv,2018,7273369500
mdv,2019,7774734000
mdv,2020,3651677300
mex,1965,107005986199.505
mex,1966,112917332618.08
mex,1967,120386843466.217
mex,1968,137358766767.27699
mex,1969,136384932208.259
mex,1970,145841141360.992
mex,1971,147036166085.289
mex,1972,157181784170.55499
mex,1973,171602573769.60999
mex,1974,179580006775.72
mex,1975,186453819931.25601
mex,1976,192830631813.96799
mex,1977,199070619066.25696
mex,1978,228689799938.70599
mex,1979,260073987839.39496
mex,1980,298041984650.89301
mex,1981,323451871349.73798
mex,1982,321767307760.15002
mex,1983,310549142847.19897
mex,1984,321141395885.54102
mex,1985,328166983600.91803
mex,1986,318062870787.62201
mex,1987,323541310205.64203
mex,1988,327693188467.01898
mex,1989,341146663807.94501
mex,1990,358803623809.74701
mex,1991,373926317900
mex,1992,387167431600
mex,1993,394682955000
mex,1994,425329256000
mex,1995,386641487000
mex,1996,410052604000
mex,1997,440359473000
mex,1998,459035636000
mex,1999,478609323000
mex,2000,488418821000
mex,2001,492640776000
mex,2002,495816686000
mex,2003,502613351000
mex,2004,523127863000
mex,2005,539350648000
mex,2006,579923499000
mex,2007,589361736000
mex,2008,610821055000
mex,2009,571451401000
mex,2010,595394031000
mex,2011,619537009000
mex,2012,628731148000
mex,2013,634567233000
mex,2014,673892217000
mex,2015,712944627000
mex,2016,764688949000
mex,2017,792451962000
mex,2018,818779401000
mex,2019,817493833000
mex,2020,720680335000
mhl,1997,16256500
mhl,1998,15646800
mhl,1999,16101600
mhl,2000,13601000
mhl,2001,15843700
mhl,2002,17777400
mhl,2003,14687600
mhl,2004,9192300
mhl,2005,11840500
mhl,2006,10898200
mhl,2007,9771400
mhl,2008,10055100
mhl,2009,6515400
mhl,2010,8216200
mhl,2011,8492900
mhl,2012,6483300
mhl,2013,7198900
mhl,2014,7249800
mhl,2015,6972700
mhl,2016,8369700
mhl,2017,7886358.26111
mhl,2018,7696400
mhl,2019,8496500
mhl,2020,8100000
mkd,1990,53142584561.5752
mkd,1991,46590257700
mkd,1992,40280695800
mkd,1993,36617313600
mkd,1994,35572610700
mkd,1995,35592656800
mkd,1996,33196464100
mkd,1997,31959994500
mkd,1998,34298181500
mkd,1999,38151408600
mkd,2000,38990000000
mkd,2001,37009000000
mkd,2002,38219000000
mkd,2003,38429000000
mkd,2004,40306000000
mkd,2005,43600000000
mkd,2006,47471000000
mkd,2007,52253000000
mkd,2008,54279000000
mkd,2009,53892000000
mkd,2010,55522000000
mkd,2011,58181000000
mkd,2012,58670000000
mkd,2013,56666000000
mkd,2014,53579000000
mkd,2015,53578000000
mkd,2016,58160000000
mkd,2017,59413000000
mkd,2018,60974000000
mkd,2019,63657000000
mkd,2020,57346000000
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,59689663500
mli,1986,87028221600
mli,1987,74316844900
mli,1988,63296750100
mli,1989,85044696800
mli,1990,72620990200
mli,1991,116137384900
mli,1992,113138743800
mli,1993,121067465300
mli,1994,103528450200
mli,1995,116034338300
mli,1996,160871439900
mli,1997,173089693800
mli,1998,179352435900
mli,1999,188123000000
mli,2000,190845015700
mli,2001,264808315900
mli,2002,247948690700
mli,2003,324313051000
mli,2004,318400740100
mli,2005,275472180600
mli,2006,283935487600
mli,2007,277231005700
mli,2008,257598475300
mli,2009,363486095700
mli,2010,339146230000
mli,2011,365414151900
mli,2012,345338464000
mli,2013,372014017800
mli,2014,380388999500
mli,2015,443537892400
mli,2016,483422249500
mli,2017,501361293500
mli,2018,499712048700
mli,2019,536596593100
mli,2020,525356228400
mlt,2000,777241400
mlt,2001,820259400
mlt,2002,803906300
mlt,2003,788713200
mlt,2004,873933400
mlt,2005,959544200
mlt,2006,973063500
mlt,2007,1035661600
mlt,2008,1011995800
mlt,2009,998694600
mlt,2010,1024844100
mlt,2011,1112861700
mlt,2012,1096768500
mlt,2013,1068519400
mlt,2014,1110592900
mlt,2015,1107889700
mlt,2016,1126348740.81684
mlt,2017,1197658017.63668
mlt,2018,1285430758.15784
mlt,2019,1279066244.87363
mlt,2020,1060907477.88398
mne,2000,160591789.07116
mne,2001,196051213.88961
mne,2002,228107002.88504
mne,2003,329613077.02288
mne,2004,376546068.18601
mne,2005,446973883.81573
mne,2006,485860000
mne,2007,539304000
mne,2008,580740000
mne,2009,502974000
mne,2010,516618000
mne,2011,520001000
mne,2012,492603000
mne,2013,497240000
mne,2014,504352000
mne,2015,511863000
mne,2016,541047000
mne,2017,568335000
mne,2018,573238000
mne,2019,593732000
mne,2020,478680000
mng,1981,1003804177667.19995
mng,1982,1052608518035.38
mng,1983,1114098307048.8501
mng,1984,1178228124015.94995
mng,1985,1190641152130.72998
mng,1986,567497173624.88098
mng,1987,-483386088561.31403
mng,1988,-179272394437.57401
mng,1989,-132713728043.412
mng,1990,-283647019033.42798
mng,1991,-257445171998.49701
mng,1992,-230300622533.33701
mng,1993,-208406016941.06799
mng,1994,-188085765212.93301
mng,1995,-118133655497.759
mng,1996,-96021892260.98199
mng,1997,-23565065491.9172
mng,1998,24887548240.6447
mng,1999,99216622777.67299
mng,2000,305360078594.89801
mng,2001,464646979140.79901
mng,2002,535710112568.31
mng,2003,561492025195.922
mng,2004,658832002009.39905
mng,2005,644346475059.33899
mng,2006,848337154295.35486
mng,2007,891833663849.552
mng,2008,1084389319399.31006
mng,2009,805333855157.29602
mng,2010,1356332855907.47998
mng,2011,2209747582388.27979
mng,2012,2369848162279.47021
mng,2013,2633906291852.43994
mng,2014,2420559864797.02979
mng,2015,1885683669200
mng,2016,1934761782200
mng,2017,2385402545700
mng,2018,2872440429100
mng,2019,3148070346100
mng,2020,2852875353700
moz,1991,2164213400
moz,1992,1679032500
moz,1993,1665441100
moz,1994,1764438000
moz,1995,1769035200
moz,1996,8666699700
moz,1997,9666887500
moz,1998,11081038600
moz,1999,18189908800
moz,2000,20562776900
moz,2001,20894316600
moz,2002,24825949000
moz,2003,27144903300
moz,2004,28408511000
moz,2005,29720723800
moz,2006,31999096700
moz,2007,33387205900
moz,2008,34996353500
moz,2009,36409310300
moz,2010,37204481300
moz,2011,42242918900
moz,2012,46219472700
moz,2013,58279449700
moz,2014,59900001500
moz,2015,63035136700
moz,2016,66238885700
moz,2017,68125271500
moz,2018,71360535200
moz,2019,76266001000
moz,2020,79065815400
mrt,1961,362602632.8725
mrt,1962,1063369678.81076
mrt,1963,1245500764.53429
mrt,1964,-631903212.96233
mrt,1965,-1210637981.87687
mrt,1966,-1689775523.70006
mrt,1967,-1574457083.22825
mrt,1968,-577158353.81353
mrt,1969,806173667.57149
mrt,1970,1128044153.85135
mrt,1971,1938225073.00598
mrt,1972,266149589.83931
mrt,1973,1557328958.24521
mrt,1974,3271145581.59606
mrt,1975,2902125523.47671
mrt,1976,3452953275.48649
mrt,1977,2693515027.8349
mrt,1978,2264285242.87632
mrt,1979,2718686232.22241
mrt,1980,1998743586.04544
mrt,1981,2344516198.64667
mrt,1982,2587589425.89372
mrt,1983,1902229417.54317
mrt,1984,2607262952.83582
mrt,1985,4526084076.22152
mrt,1986,2993314888.56267
mrt,1987,1396093078.42483
mrt,1988,1451184288.09384
mrt,1989,1393680869.41651
mrt,1990,2856554222.97251
mrt,1991,2571495600
mrt,1992,2314883200
mrt,1993,2500106600
mrt,1994,2824859300
mrt,1995,2963164700
mrt,1996,3112077900
mrt,1997,2994138300
mrt,1998,3141106600
mrt,1999,3848406100
mrt,2000,4253844000
mrt,2001,4370507400
mrt,2002,4828556600
mrt,2003,5389683900
mrt,2004,6774481600
mrt,2005,7170217600
mrt,2006,7870284600
mrt,2007,9088653000
mrt,2008,9113435300
mrt,2009,8618927900
mrt,2010,10215940000
mrt,2011,11915967500
mrt,2012,14974218900
mrt,2013,15504625400
mrt,2014,16734000000
mrt,2015,17183000000
mrt,2016,17191894900
mrt,2017,19146276300
mrt,2018,21578556100
mrt,2019,20981834800
mrt,2020,18856012700
mus,1976,10229321817.2773
mus,1977,10680802990.82
mus,1978,10997331620.1644
mus,1979,11307307800.6539
mus,1980,10180486552.0462
mus,1981,10501603392.3905
mus,1982,10921530617.5883
mus,1983,10935630716.9566
mus,1984,11417585970.7754
mus,1985,12273274639.4343
mus,1986,14064865001.9287
mus,1987,15685124143.3793
mus,1988,17281580597.7168
mus,1989,17873040483.7432
mus,1990,19163850627.4946
mus,1991,20112500794.3436
mus,1992,21156454508.84489
mus,1993,22391362952.9302
mus,1994,22737034510.1196
mus,1995,22558890275.1817
mus,1996,23087078231.3522
mus,1997,24533857333.0085
mus,1998,26367346254.3546
mus,1999,27753005058.6656
mus,2000,26340266377.0601
mus,2001,24636440789.3599
mus,2002,25073040598.7533
mus,2003,25892346360.7643
mus,2004,27064848918.0771
mus,2005,25160688777.9327
mus,2006,24319000000
mus,2007,26061143172.23809
mus,2008,27638544309.8588
mus,2009,28360573200.632
mus,2010,29297125085.5973
mus,2011,30943781135.26509
mus,2012,31701278398.42369
mus,2013,32622465701.5745
mus,2014,34188691571.5278
mus,2015,36560676218.2322
mus,2016,38655535666.1631
mus,2017,40909035651.97289
mus,2018,42954487434.5716
mus,2019,43770622695.8284
mus,2020,36765149285.7141
mwi,1960,0
mwi,1961,0
mwi,1962,0
mwi,1963,0
mwi,1964,0
mwi,1965,0
mwi,1966,0
mwi,1967,0
mwi,1968,0
mwi,1969,0
mwi,1970,0
mwi,1971,0
mwi,1972,0
mwi,1973,0
mwi,1974,0
mwi,1975,0
mwi,1976,0
mwi,1977,0
mwi,1978,0
mwi,1979,0
mwi,1980,0
mwi,1981,0
mwi,1982,0
mwi,1983,0
mwi,1984,0
mwi,1985,0
mwi,1986,0
mwi,1987,0
mwi,1988,0
mwi,1989,0
mwi,1990,0
mwi,1991,0
mwi,1992,0
mwi,1993,0
mwi,1994,0
mwi,1995,0
mwi,1996,0
mwi,1997,0
mwi,1998,0
mwi,1999,0
mwi,2000,0
mwi,2001,0
mwi,2002,0
mwi,2003,0
mwi,2005,37657354253.6639
mwi,2006,368623000000
mwi,2007,342820000000
mwi,2008,271021000000
mwi,2009,293592000000
mwi,2010,313774000000
mwi,2011,329251000000
mwi,2012,335507000000
mwi,2013,353659000000
mwi,2014,373554000000
mwi,2015,384013000000
mwi,2016,393613000000
mwi,2017,405170000000
mwi,2018,446875000000
mwi,2019,434624000000
mwi,2020,440113000000
mys,2013,11259510600
mys,2014,12390039200
mys,2015,14698945000
mys,2016,15999622000
mys,2017,18076345000
mys,2018,16546000000
mys,2019,16240000000
mys,2020,15324000000
nam,1980,2949448306.90887
nam,1981,3086569317.87438
nam,1982,2970036877.86042
nam,1983,2692627388.36153
nam,1984,2703466056.14704
nam,1985,2508204808.58408
nam,1986,2918890715.17501
nam,1987,2926752411.99802
nam,1988,2772199405.94252
nam,1989,2908014647.53116
nam,1990,2924010892.76364
nam,1991,3055058600
nam,1992,3355472100
nam,1993,3473114200
nam,1994,3675577100
nam,1995,4105223100
nam,1996,4418080400
nam,1997,4888684000
nam,1998,5017600900
nam,1999,5265092000
nam,2000,5328695300
nam,2001,4941792800
nam,2002,5823715300
nam,2003,4666677800
nam,2004,6416727600
nam,2005,6792308800
nam,2006,7071247800
nam,2007,7414056700
nam,2008,7547504300
nam,2009,8149270700
nam,2010,8153216100
nam,2011,8583543700
nam,2012,9344530900
nam,2013,10421586900
nam,2014,10502468800
nam,2015,11452223600
nam,2016,11842009800
nam,2017,11117574200
nam,2018,11164029300
nam,2019,10177562500
nam,2020,7379731400
ner,1990,54275904997.1857
ner,1991,43977399900
ner,1992,42307372100
ner,1993,39245654400
ner,1994,39523992400
ner,1995,61512692300
ner,1996,63182720200
ner,1997,65409424000
ner,1998,116017801700
ner,1999,123449343200
ner,2000,127241128800
ner,2001,145618176100
ner,2002,172634956600
ner,2003,168985225200
ner,2004,196814622700
ner,2005,212735029800
ner,2006,216378498200
ner,2007,223270869600
ner,2008,246490739400
ner,2009,263887635800
ner,2010,276934916600
ner,2011,310017359600
ner,2012,246259010400
ner,2013,294459763900
ner,2014,321469155100
ner,2015,372949000000
ner,2016,320976000000
ner,2017,328354000000
ner,2018,405286000000
ner,2019,422365000000
ner,2020,393644180000
nga,1981,198971475971.065
nga,1982,185696488239.414
nga,1983,165583695202.62201
nga,1984,163183407607.07599
nga,1985,172562819762.29401
nga,1986,172770764668.853
nga,1987,178240978508.479
nga,1988,191142370279.952
nga,1989,194799377672.73999
nga,1990,217470813163.75201
nga,1991,218282282700
nga,1992,228450486800
nga,1993,224168220500
nga,1994,220620119100
nga,1995,221072716900
nga,1996,230826692500
nga,1997,238219956000
nga,1998,245388036800
nga,1999,248184448600
nga,2000,260884596500
nga,2001,276694355800
nga,2002,319080075400
nga,2003,341828432400
nga,2004,373635938400
nga,2005,398217670100
nga,2006,422997587600
nga,2007,451514913100
nga,2008,482745498700
nga,2009,521902596600
nga,2010,0
nga,2011,0
nga,2012,13900970000
nga,2013,724123830000
nga,2014,824673380000
nga,2015,756762775000
nga,2016,721194437800
nga,2017,714710778500
nga,2018,736406673300
nga,2019,706267321600
nga,2020,786171644100
nic,1960,-5822729050.57146
nic,1961,-5103059456.2265
nic,1962,-3759095713.07137
nic,1963,-3108650930.90163
nic,1964,-1986792557.87931
nic,1965,-1164285730.46193
nic,1966,-1771512355.78532
nic,1967,-52785180.82006
nic,1968,-579547900.89485
nic,1969,557629938.14467
nic,1970,-1556931791.34742
nic,1971,-1151880333.9288
nic,1972,71721294.74455
nic,1973,-218926265.52217
nic,1974,93385082.34407
nic,1975,1240318309.25884
nic,1976,1641482300.00629
nic,1977,2547941609.96823
nic,1978,10216629836.5162
nic,1979,9730307527.61409
nic,1980,7918196725.15587
nic,1981,8674314199.00432
nic,1982,9538586500.17942
nic,1983,11835355709.8856
nic,1984,12104717373.1427
nic,1985,11512918786.3689
nic,1986,11539058667.5985
nic,1987,10885305184.5117
nic,1988,9845722730.4689
nic,1989,8921664420.55662
nic,1990,9276942104.62533
nic,1991,8235428200
nic,1992,7843774700
nic,1993,7883774700
nic,1994,7910963300
nic,1995,8664948800
nic,1996,9733673200
nic,1997,10074111200
nic,1998,10796485600
nic,1999,11101346100
nic,2000,10886998400
nic,2001,10197443900
nic,2002,9877487500
nic,2003,9619749200
nic,2004,9469850900
nic,2005,10258958600
nic,2006,11247959640.66
nic,2007,12069119818.0576
nic,2008,12352633329.2248
nic,2009,12049284410.0299
nic,2010,12186840696.0438
nic,2011,13385663054.2721
nic,2012,14561377239.1197
nic,2013,14973422575.8089
nic,2014,15643040352.2716
nic,2015,16986262832.0221
nic,2016,17884314574.5649
nic,2017,18455614324.0454
nic,2018,16882459726.3598
nic,2019,16627079421.2951
nic,2020,16421335342.7025
nld,1969,27481748500
nld,1970,29556438000
nld,1971,29938174000
nld,1972,30796950000
nld,1973,32000262000
nld,1974,30194714000
nld,1975,29964429000
nld,1976,31357881000
nld,1977,32810685000
nld,1978,33971339000
nld,1979,33915132000
nld,1980,33752561000
nld,1981,31335289000
nld,1982,31188851000
nld,1983,31875052000
nld,1984,31734501000
nld,1985,32496198000
nld,1986,36311129000
nld,1987,35632265000
nld,1988,38159473000
nld,1989,41037454000
nld,1990,44180159000
nld,1991,45118597000
nld,1992,47210568000
nld,1993,48211045000
nld,1994,50518579000
nld,1995,52889694000
nld,1996,56383877000
nld,1997,58167415000
nld,1998,61105180000
nld,1999,65738688000
nld,2000,67271636000
nld,2001,68674615000
nld,2002,68906764000
nld,2003,69204637000
nld,2004,70108739000
nld,2005,71413047000
nld,2006,74542598000
nld,2007,76870014000
nld,2008,76504488000
nld,2009,71360161000
nld,2010,71264875000
nld,2011,70352476000
nld,2012,68116481000
nld,2013,65501634000
nld,2014,66342229000
nld,2015,69173000000
nld,2016,72088000000
nld,2017,74062960000
nld,2018,76074594000
nld,2019,77156498000
nld,2020,74399376000
nor,1970,70333000000
nor,1971,79682000000
nor,1972,85203000000
nor,1973,90470000000
nor,1974,89712000000
nor,1975,94151000000
nor,1976,100463000000
nor,1977,107861000000
nor,1978,105900000000
nor,1979,111816000000
nor,1980,112185000000
nor,1981,120564000000
nor,1982,121105000000
nor,1983,126084000000
nor,1984,129429000000
nor,1985,147467000000
nor,1986,162636000000
nor,1987,154417000000
nor,1988,144636000000
nor,1989,138707000000
nor,1990,140693000000
nor,1991,145932000000
nor,1992,150546000000
nor,1993,158026000000
nor,1994,163283000000
nor,1995,172981000000
nor,1996,186272000000
nor,1997,196703000000
nor,1998,206138000000
nor,1999,211114000000
nor,2000,217270000000
nor,2001,225315000000
nor,2002,233969000000
nor,2003,237452000000
nor,2004,251264000000
nor,2005,261144000000
nor,2006,277469000000
nor,2007,298058000000
nor,2008,294331000000
nor,2009,293066000000
nor,2010,302188000000
nor,2011,312179000000
nor,2012,322947000000
nor,2013,328171000000
nor,2014,334729000000
nor,2015,342322000000
nor,2016,349863000000
nor,2017,359870000000
nor,2018,365304000000
nor,2019,366108000000
nor,2020,358476000000
npl,1965,1075144627.57471
npl,1966,1406731222.21935
npl,1967,1185673492.45626
npl,1968,1446923644.03975
npl,1969,3024472245.82143
npl,1970,-1115337049.39511
npl,1971,2481876085.89371
npl,1972,4049376523.19538
npl,1973,3225433882.72414
npl,1974,6511156280.12907
npl,1975,9405003568.20857
npl,1976,12570149880.6505
npl,1977,17604237551.1005
npl,1978,20950281281.0358
npl,1979,20859818524.36069
npl,1980,19654043508.7524
npl,1981,23180946408.0398
npl,1982,22186183082.6114
npl,1983,21432558469.4295
npl,1984,22547911337.5004
npl,1985,25833616499.63169
npl,1986,26400264601.8492
npl,1987,27218911055.248
npl,1988,32705876315.0085
npl,1989,29809643003.9906
npl,1990,32075085843.72449
npl,1991,33779754976.326
npl,1992,32457472108.6115
npl,1993,38102322626.3801
npl,1994,44412517269.6065
npl,1995,51546654789.40369
npl,1996,52631847581.4584
npl,1997,56691272269.1338
npl,1998,56158723801.4868
npl,1999,58700888402.06129
npl,2000,63282813156.804
npl,2001,66320388224.2178
npl,2002,66006375706.1038
npl,2003,70331721068.39529
npl,2004,76378232789.37151
npl,2005,81629088731.3672
npl,2006,80394287626.3026
npl,2007,90633928912.4696
npl,2008,99768623894.29581
npl,2009,112041083060.88499
npl,2010,124589778803.55901
npl,2011,123149571013.713
npl,2012,124868771126.86301
npl,2013,136070015323.39799
npl,2014,148429932963.54401
npl,2015,161952209751.16
npl,2016,169975406098.38599
npl,2017,191830712061.15497
npl,2018,211053360687.302
npl,2019,230479631598.65302
npl,2020,226280062231.29401
nru,2013,6852800
nru,2014,12715300
nru,2015,9415500
nzl,1977,6360767000
nzl,1978,6375804000
nzl,1979,6380817000
nzl,1980,6311896000
nzl,1981,6771786000
nzl,1982,6516152000
nzl,1983,6747977000
nzl,1984,7080050000
nzl,1985,6982308000
nzl,1986,8518616000
nzl,1987,8897054000
nzl,1988,8791793000
nzl,1989,9286770000
nzl,1990,9266721000
nzl,1991,9063717000
nzl,1992,9200306000
nzl,1993,9784253000
nzl,1994,10632606000
nzl,1995,11095003000
nzl,1996,11711531000
nzl,1997,11900750000
nzl,1998,12247860000
nzl,1999,12959625000
nzl,2000,13027292000
nzl,2001,13539813000
nzl,2002,14485908000
nzl,2003,15586135000
nzl,2004,16368073000
nzl,2005,16910668000
nzl,2006,17594864000
nzl,2007,18301616000
nzl,2008,17805386000
nzl,2009,17777818000
nzl,2010,18059767000
nzl,2011,18354247000
nzl,2012,18851730000
nzl,2013,19455727000
nzl,2014,20345433000
nzl,2015,21482000000
nzl,2016,22633605000
nzl,2017,23597243000
nzl,2018,24525795000
nzl,2019,25129792000
omn,2010,-155200000
omn,2011,-223900000
omn,2012,-213800000
omn,2013,-223900000
omn,2014,-252700000
omn,2015,-286600000
omn,2016,-270400000
omn,2017,-314900000
omn,2018,-359500000
omn,2019,-367500000
omn,2020,-343800000
pak,1960,40815885172.6439
pak,1961,49794373494.0568
pak,1962,52812265995.01209
pak,1963,56205222391.121
pak,1964,69093612800.2374
pak,1965,83224116845.64929
pak,1966,87217345469.9855
pak,1967,107266832172.95799
pak,1968,117787602619.836
pak,1969,114211202104.492
pak,1970,138362290408.742
pak,1971,141596882921.36899
pak,1972,138178880182.909
pak,1973,148324506996.97699
pak,1974,117879303471.588
pak,1975,113294176738.228
pak,1976,145465066541.53101
pak,1977,149524966524.01099
pak,1978,166556615092.612
pak,1979,141513513871.048
pak,1980,208122818877.375
pak,1981,253140378075.35001
pak,1982,248530256035.65701
pak,1983,265153391154.07999
pak,1984,304502060249.74597
pak,1985,300083688759.646
pak,1986,293489458632.26001
pak,1987,330728974636.05902
pak,1988,391844476388.85199
pak,1989,416145622146.22699
pak,1990,430317813312.68201
pak,1991,449800403200
pak,1992,489507554000
pak,1993,484605642500
pak,1994,477052697100
pak,1995,496510284700
pak,1996,442430862700
pak,1997,414203188400
pak,1998,379147851700
pak,1999,366826380200
pak,2000,400898000000
pak,2001,409487000000
pak,2002,427743000000
pak,2003,460504000000
pak,2004,485733000000
pak,2005,449436000000
pak,2006,500383000000
pak,2007,470263000000
pak,2008,210630000000
pak,2009,427838000000
pak,2010,351159000000
pak,2011,283766000000
pak,2012,263652000000
pak,2013,342799000000
pak,2014,419835000000
pak,2015,508489000000
pak,2016,639022000000
pak,2017,711841000000
pak,2018,788737000000
pak,2019,682692000000
pak,2020,617258000000
pan,1970,269303000
pan,1971,296306300
pan,1972,303604500
pan,1973,267113600
pan,1974,202889500
pan,1975,152532100
pan,1976,158370600
pan,1977,146693500
pan,1978,193401900
pan,1979,191942300
pan,1980,204349200
pan,1981,206952400
pan,1982,209927400
pan,1983,224616700
pan,1984,251392300
pan,1985,277238100
pan,1986,356634900
pan,1987,320190400
pan,1988,159165500
pan,1989,180548700
pan,1990,268870700
pan,1991,276122400
pan,1992,312380900
pan,1993,438634900
pan,1994,455927400
pan,1995,464480700
pan,1996,473008800
pan,1997,481504600
pan,1998,546266700
pan,1999,570561800
pan,2000,505278100
pan,2001,511016500
pan,2002,564301700
pan,2003,564599800
pan,2004,596869000
pan,2005,655967200
pan,2006,703737600
pan,2007,844500000
pan,2008,957700000
pan,2009,922000000
pan,2010,1091200000
pan,2011,1182300000
pan,2012,1297100000
pan,2013,1441500000
pan,2014,1535300000
pan,2015,1596400000
pan,2016,1692300000
pan,2017,1763900000
pan,2018,1778600000
pan,2019,1761600000
pan,2020,1174100000
per,1994,15326000000
per,1995,17118000000
per,1996,17210000000
per,1997,18636000000
per,1998,18673000000
per,1999,17989000000
per,2000,18535000000
per,2001,18396000000
per,2002,19154000000
per,2003,20129000000
per,2004,21283000000
per,2005,22999000000
per,2006,24655000000
per,2007,26503000000
per,2008,30079000000
per,2009,30169000000
per,2010,34667000000
per,2011,36325000000
per,2012,39766000000
per,2013,42901000000
per,2014,44114000000
per,2015,44317000000
per,2016,45859000000
per,2017,46456000000
per,2018,48269000000
per,2019,49417000000
per,2020,43337000000
plw,2000,24532885.20362
plw,2001,24887069.04373
plw,2002,23751238.1082
plw,2003,23555034.73572
plw,2004,27945466.85849
plw,2005,30334285.32545
plw,2006,28946839.11398
plw,2007,28873220.44223
plw,2008,31475431.2803
plw,2009,28710942.72494
plw,2010,28828438.57739
plw,2011,31410859.44993
plw,2012,35146300.25663
plw,2013,33781018.80654
plw,2014,36948996.48754
plw,2015,34731389.49374
plw,2016,34900000
plw,2017,33400000
plw,2018,32500000
plw,2019,31000000
plw,2020,28900000
png,1960,7400000
png,1961,7646700
png,1962,8633300
png,1963,9620000
png,1964,11100000
png,1965,13566700
png,1966,28860000
png,1967,37246600
png,1968,41933300
png,1969,56980000
png,1970,84359900
png,1971,104093300
png,1972,94966600
png,1973,69066600
png,1974,91019900
png,1975,130486600
png,1976,132953300
png,1977,171433200
png,1978,164526600
png,1979,159099900
png,1980,329447800
png,1981,343113100
png,1982,377893100
png,1983,374686400
png,1984,416866400
png,1985,424266400
png,1986,489633000
png,1987,536253000
png,1988,546859700
png,1989,636646500
png,1990,577939700
png,1997,451399500
png,1998,392200000
png,1999,429700000
png,2000,424100000
png,2001,438600000
png,2002,445500000
png,2003,400400000
png,2004,452500000
png,2006,1157345260.24982
png,2007,1401628182.93722
png,2008,1310600164.32899
png,2009,1312849721.57007
png,2010,1388975015.99526
png,2011,1117949652.64027
png,2012,1648220697.2955
png,2013,1765800000
png,2014,2741185322.78278
png,2015,2464993957.80095
png,2016,2172001136.2861
png,2017,2595213508.68533
png,2018,2697631127.87189
png,2019,2832091874.34492
pol,1995,81526000000
pol,1996,89879000000
pol,1997,99956000000
pol,1998,106007000000
pol,1999,112938000000
pol,2000,120097000000
pol,2001,120727000000
pol,2002,123998000000
pol,2003,130055000000
pol,2004,133421000000
pol,2005,139472000000
pol,2006,148259000000
pol,2007,158165000000
pol,2008,167403000000
pol,2009,168869000000
pol,2010,174712000000
pol,2011,183346000000
pol,2012,185078000000
pol,2013,186103000000
pol,2014,192547000000
pol,2015,203084000000
pol,2016,209966000000
pol,2017,222523000000
pol,2018,235278000000
pol,2019,248617000000
pol,2020,242923000000
