geo,time,ne_gdi_ftot_kd_zg
rwa,1977,3.99375
rwa,1978,-3.44683
rwa,1979,24.21131
rwa,1980,-16.22663
rwa,1981,29.51331
rwa,1982,36.11215
rwa,1983,14.22201
rwa,1984,22.40683
rwa,1985,-0.1591
rwa,1986,4.24558
rwa,1987,-0.11102
rwa,1988,-3.53998
rwa,1989,-8.99253
rwa,1990,-10.69811
rwa,1991,-3.45732
rwa,1992,5.72631
rwa,1993,11.14429
rwa,1994,-81.77223
rwa,1995,155.78492
rwa,1996,9.3214
rwa,1997,36.20637
rwa,1998,29.55771
rwa,1999,18.02867
rwa,2000,16.73037
rwa,2001,0.10938
rwa,2002,7.72227
rwa,2003,9.89107
rwa,2004,11.90127
rwa,2005,16.05033
rwa,2006,24.35261
rwa,2007,27.67148
rwa,2008,32.68436
rwa,2009,2.73312
rwa,2010,6.99949
rwa,2011,9.33602
rwa,2012,21.87263
rwa,2013,7.21247
rwa,2014,4.85558
rwa,2015,18.78715
rwa,2016,9.01623
rwa,2017,-10.21945
rwa,2018,5.96506
rwa,2019,32.05118
rwa,2020,-4.54535
sau,2001,1.53343
sau,2002,1.83614
sau,2003,14.8454
sau,2004,22.95752
sau,2005,22.93463
sau,2006,20.10929
sau,2007,20.64548
sau,2008,12.08181
sau,2009,-4.71537
sau,2010,10.60362
sau,2011,15.62706
sau,2012,4.96902
sau,2013,5.61192
sau,2014,7.48538
sau,2015,3.69878
sau,2016,-14.04119
sau,2017,0.7022
sau,2018,-2.13343
sau,2019,4.02539
sau,2020,-13.49618
sdn,1977,-21.58323
sdn,1978,-17.03591
sdn,1979,-16.91661
sdn,1980,7.06144
sdn,1981,-6.21118
sdn,1982,101.10376
sdn,1983,-5.88835
sdn,1984,-4.00733
sdn,1985,-33.70943
sdn,1986,-10.43467
sdn,1987,22.90602
sdn,1988,-8.68221
sdn,1989,0.18235
sdn,1990,-5.66823
sdn,1991,-11.90738
sdn,1992,22.33094
sdn,1993,3.36856
sdn,1994,0.72281
sdn,1995,3.11322
sdn,1996,65.34493
sdn,1997,46.15063
sdn,1998,19.28244
sdn,1999,-3.31261
sdn,2000,17.56596
sdn,2001,2.31269
sdn,2002,12.81659
sdn,2003,8.2
sdn,2004,9
sdn,2005,8.29718
sdn,2006,13.58439
sdn,2007,6.0976
sdn,2008,3.98686
sdn,2009,-28.32
sdn,2010,-12.32
sdn,2011,-6.82
sdn,2012,-60
sdn,2013,-40
sdn,2014,-49.99999
sdn,2015,-40
sdn,2016,-30
sdn,2017,-29.89941
sdn,2018,-2.29999
sdn,2019,-0.19997
sdn,2020,-5.8
sen,1966,-18.02783
sen,1967,7.79739
sen,1968,4.25034
sen,1969,2.12013
sen,1970,23.78047
sen,1971,3.03776
sen,1972,13.88729
sen,1973,-2.33883
sen,1974,8.39221
sen,1975,3.54071
sen,1976,-4.95166
sen,1977,-8.62027
sen,1978,0.13114
sen,1979,12.85706
sen,1980,1.84022
sen,1981,7.95034
sen,1982,35.15872
sen,1983,-6.7304
sen,1984,8.00409
sen,1985,14.50492
sen,1986,-21.68587
sen,1987,10.63619
sen,1988,8.00108
sen,1989,-0.47995
sen,1990,2.91195
sen,1991,3.45848
sen,1992,4.99575
sen,1993,-0.01275
sen,1994,-2.23455
sen,1995,4.30556
sen,1996,7.63593
sen,1997,-0.26181
sen,1998,21.70376
sen,1999,-24.76409
sen,2000,1.47575
sen,2001,7.63111
sen,2002,-2.02613
sen,2003,5.32874
sen,2004,6.97823
sen,2005,4.08313
sen,2006,15.86338
sen,2007,5.10743
sen,2008,11.67986
sen,2009,-0.05364
sen,2010,-2.21783
sen,2011,11.81775
sen,2012,5.56618
sen,2013,18.91279
sen,2014,18.02036
sen,2015,5.88163
sen,2016,15.25887
sen,2017,15.43443
sen,2018,13.7069
sen,2019,8.38548
sen,2020,-2.00224
sgp,1961,44.05594
sgp,1962,19.32039
sgp,1963,23.53313
sgp,1964,21.27488
sgp,1965,12.68481
sgp,1966,3.11144
sgp,1967,14.05422
sgp,1968,32.65483
sgp,1969,29.00347
sgp,1970,33.24109
sgp,1971,24.40885
sgp,1972,14.75102
sgp,1973,6.80721
sgp,1974,10.75063
sgp,1975,-0.36189
sgp,1976,5.18095
sgp,1977,1.3914
sgp,1978,12.90721
sgp,1979,13.40615
sgp,1980,20.66565
sgp,1981,16.09483
sgp,1982,21.03199
sgp,1983,11.01712
sgp,1984,9.79774
sgp,1985,-11.72282
sgp,1986,-12.3024
sgp,1987,0.59216
sgp,1988,5.70419
sgp,1989,15.83148
sgp,1990,11.26108
sgp,1991,13.29329
sgp,1992,11.95643
sgp,1993,9.7778
sgp,1994,9.90285
sgp,1995,12.25819
sgp,1996,24.11428
sgp,1997,10.55369
sgp,1998,-5.02194
sgp,1999,-4.50283
sgp,2000,11.41476
sgp,2001,-5.20719
sgp,2002,-9.15399
sgp,2003,-5.15637
sgp,2004,10.29409
sgp,2005,3.63987
sgp,2006,9.43817
sgp,2007,15.50481
sgp,2008,10.75585
sgp,2009,5.48697
sgp,2010,6.75049
sgp,2011,6.36545
sgp,2012,8.62967
sgp,2013,6.1589
sgp,2014,4.22024
sgp,2015,1.96002
sgp,2016,0.50594
sgp,2017,5.40092
sgp,2018,-4.33456
sgp,2019,1.17507
sgp,2020,-13.69078
slb,1981,-1.92308
slb,1982,-1.47059
slb,1983,3.48259
slb,1984,0.48077
slb,1985,-3.34928
slb,1986,82.67327
slb,1987,82.38482
slb,1988,-19.1679
slb,1989,30.33088
slb,1990,-15.09168
slb,1991,-11.62791
slb,1992,3.94737
slb,1993,23.50814
slb,1994,10.10249
slb,1995,-12.63298
slb,1996,-13.54642
slb,1997,7.21831
slb,1998,57.79967
slb,1999,-33.40271
slb,2000,-24.21875
slb,2001,-5.56701
slb,2002,-29.69432
slb,2003,57.45342
slb,2004,-5.91716
slb,2005,23.68973
slb,2006,33.05085
slb,2007,36.17834
slb,2008,-0.28064
slb,2009,11.63227
slb,2010,83.27731
slb,2011,-35.30491
slb,2012,-2.40964
slb,2013,-2.32389
slb,2014,-13.45725
slb,2015,17.26804
slb,2016,16.77656
slb,2017,7.52823
slb,2018,-29.63827
slb,2019,4.47761
slb,2020,-37.38095
sle,1981,-4.09034
sle,1982,2.71076
sle,1983,-12.49572
sle,1984,-21.47272
sle,1985,-15.0334
sle,1986,5.18622
sle,1987,-5.79896
sle,1988,3.71197
sle,1989,55.91155
sle,1990,77.40956
sle,1991,-6.24414
sle,1992,-36.49246
sle,1993,1.11563
sle,1994,16.74455
sle,1995,-42.0169
sle,1996,150.96836
sle,1997,-120.28576
sle,1998,-294.16196
sle,1999,-94.82056
sle,2000,2357.67791
sle,2001,35.03505
sle,2002,26.79517
sle,2003,13.15266
sle,2004,0.71511
sle,2005,22.96686
sle,2006,-3.81917
sle,2007,0.36946
sle,2008,1.33089
sle,2009,7.48595
sle,2010,239.83
sle,2011,42.161
sle,2012,-25.96646
sle,2013,-15.7588
sle,2014,-5.30351
sle,2015,-15.2099
sle,2016,8.41662
sle,2017,4.34059
sle,2018,-33.73183
sle,2019,-34.24619
sle,2020,-4.08292
slv,1991,14.45983
slv,1992,18.25572
slv,1993,14.12495
slv,1994,11.52286
slv,1995,12.41227
slv,1996,-11.90692
slv,1997,7.23446
slv,1998,7.22964
slv,1999,-1.03093
slv,2000,4.49494
slv,2001,0.6922
slv,2002,3.39347
slv,2003,2.22828
slv,2004,-5.2819
slv,2005,1.406
slv,2006,8.11
slv,2007,6.07
slv,2008,-2.33
slv,2009,-16.44
slv,2010,-10.64
slv,2011,10.76
slv,2012,2.8
slv,2013,6.94
slv,2014,-7.20985
slv,2015,9.01
slv,2016,3.61434
slv,2017,3.63878
slv,2018,7.20998
slv,2019,6.72111
slv,2020,-7.94602
smr,2016,13.66083
smr,2017,7.80504
smr,2018,2.36178
smr,2019,18.87291
som,1971,0
som,1972,-7.61508
som,1973,52.3705
som,1974,-2.62547
som,1975,5.83644
som,1976,2.5831
som,1977,171.39801
som,1978,25.17876
som,1979,1.26479
som,1980,71.75262
som,1981,-38.68102
som,1982,20.40449
som,1983,2.36709
som,1984,-4.32053
som,1985,27.52896
srb,1996,10.43315
srb,1997,22.98013
srb,1998,3.64562
srb,1999,-17.59505
srb,2000,4.94902
srb,2001,4.50273
srb,2002,29.68935
srb,2003,21.37976
srb,2004,18.98562
srb,2005,5.57647
srb,2006,15.55504
srb,2007,25.49516
srb,2008,8.09171
srb,2009,-22.52388
srb,2010,-6.50504
srb,2011,4.66727
srb,2012,13.91311
srb,2013,-11.95496
srb,2014,-3.44395
srb,2015,6.1969
srb,2016,5.08031
srb,2017,6.64203
srb,2018,17.51816
srb,2019,17.22761
srb,2020,-1.9133
svk,1993,-3.22804
svk,1994,-2.50944
svk,1995,0.62293
svk,1996,28.74773
svk,1997,13.53964
svk,1998,8.40125
svk,1999,-15.09102
svk,2000,-12.23045
svk,2001,12.98993
svk,2002,-0.27307
svk,2003,-4.44394
svk,2004,5.9056
svk,2005,16.94164
svk,2006,6.83516
svk,2007,10.11464
svk,2008,3.69065
svk,2009,-19.73492
svk,2010,8.55716
svk,2011,14.09585
svk,2012,-9.96948
svk,2013,1.20742
svk,2014,2.98883
svk,2015,21.39446
svk,2016,-9.21194
svk,2017,2.90546
svk,2018,2.78912
svk,2019,6.74313
svk,2020,-11.57141
svn,1991,-11.50242
svn,1992,-12.87198
svn,1993,10.72372
svn,1994,14.12778
svn,1995,16.7591
svn,1996,8.1181
svn,1997,12.19214
svn,1998,7.99975
svn,1999,13.36576
svn,2000,2.3755
svn,2001,2.005
svn,2002,-0.36635
svn,2003,5.78878
svn,2004,5.54414
svn,2005,3.61253
svn,2006,10.24917
svn,2007,11.92649
svn,2008,7.0477
svn,2009,-22.07654
svn,2010,-13.42109
svn,2011,-4.9403
svn,2012,-8.54973
svn,2013,3.42974
svn,2014,-0.06289
svn,2015,-1.213
svn,2016,-3.59032
svn,2017,10.18119
svn,2018,9.72173
svn,2019,5.486
svn,2020,-8.21874
swe,1961,7.9999
swe,1962,6.30002
swe,1963,6.80002
swe,1964,7.59989
swe,1965,4.0001
swe,1966,4.60003
swe,1967,5.30007
swe,1968,0.59997
swe,1969,4.30016
swe,1970,2.79862
swe,1971,-0.60018
swe,1972,4.19984
swe,1973,2.70007
swe,1974,-3.00016
swe,1975,3.10005
swe,1976,1.89984
swe,1977,-2.89993
swe,1978,-6.8
swe,1979,4.49996
swe,1980,3.5
swe,1981,-3.10262
swe,1982,0.65427
swe,1983,3.36554
swe,1984,8.07233
swe,1985,7.9012
swe,1986,1.29054
swe,1987,6.1029
swe,1988,5.6426
swe,1989,11.43206
swe,1990,0.1981
swe,1991,-8.81353
swe,1992,-10.5626
swe,1993,-16.92847
swe,1994,7.62829
swe,1995,7.95101
swe,1996,5.02465
swe,1997,1.7679
swe,1998,7.73712
swe,1999,6.04583
swe,2000,6.49118
swe,2001,2.37427
swe,2002,-1.41065
swe,2003,2.41294
swe,2004,5.4553
swe,2005,4.89384
swe,2006,9.00252
swe,2007,8.28031
swe,2008,0.39023
swe,2009,-12.66596
swe,2010,6.23777
swe,2011,5.95212
swe,2012,-1.07777
swe,2013,0.5371
swe,2014,6.02761
swe,2015,6.89928
swe,2016,4.04098
swe,2017,5.54638
swe,2018,1.40583
swe,2019,-0.33685
swe,2020,-0.3216
swz,1981,21.83815
swz,1982,0.30655
swz,1983,52.22915
swz,1984,-7.42403
swz,1985,-24.67046
swz,1986,-13.69384
swz,1987,73.19162
swz,1988,6.12137
swz,1989,8.31614
swz,1990,-0.67609
swz,1991,3.68969
swz,1992,9.92279
swz,1993,-3.68708
swz,1994,0.58211
swz,1995,-4.42311
swz,1996,-9.93709
swz,1997,1.91229
swz,1998,7.16441
swz,1999,-29.68453
swz,2000,-15.79217
swz,2001,6.75023
swz,2002,-6.07845
swz,2003,-7.05706
swz,2004,5.81048
swz,2005,-2.67465
swz,2006,-1.34226
swz,2007,-2.53837
swz,2008,-4.39792
swz,2009,5.01328
swz,2010,0.02059
swz,2011,-6.6985
swz,2012,-1.27263
swz,2013,6.23565
swz,2014,3.09907
swz,2015,5.57598
swz,2016,8.09208
swz,2017,-1.29876
swz,2018,35.57825
swz,2019,1.04845
swz,2020,-5.55394
syc,1985,15.19139
syc,1986,9.20734
syc,1987,-14.16799
syc,1988,38.70014
syc,1989,31.5229
syc,1990,-16.38289
syc,1991,-6.69944
syc,1992,1.86512
syc,1993,42.16253
syc,1994,9.53109
syc,1995,-1.99575
syc,1996,27.59139
syc,1997,20.49974
syc,1998,47.67126
syc,1999,21.92325
syc,2000,-24.7207
syc,2001,22.48903
syc,2002,-16.16972
syc,2003,-29.83079
syr,1971,16.65605
syr,1972,27.2172
syr,1973,-5.55953
syr,1974,37.11652
syr,1975,40.18745
syr,1976,31.4571
syr,1977,15.98329
syr,1978,-13.35622
syr,1979,1.61793
syr,1980,21.89048
syr,1981,2.03054
syr,1982,2.79576
syr,1983,5.84867
syr,1984,1.11898
syr,1985,4.86082
syr,1986,-11.40672
syr,1987,-32.63331
syr,1988,-3.97795
syr,1989,-9.08896
syr,1990,11.8987
syr,1991,3.68047
syr,1992,32.55931
syr,1993,1.43011
syr,1994,20.70059
syr,1995,-0.01668
syr,1996,-0.29491
syr,1997,-5.02357
syr,1998,3.22189
syr,1999,-2.60385
syr,2000,-2.31612
syr,2001,14.13013
syr,2002,0
syr,2003,30.19736
syr,2004,10.27101
syr,2005,12.67795
syr,2006,7.10496
syr,2007,-8.28395
syr,2008,-5.86756
syr,2009,11.4872
syr,2010,13.57152
syr,2011,13.03209
syr,2012,-51.24858
syr,2013,5.50138
syr,2014,-35.28935
syr,2015,94.23422
syr,2016,-10.19185
syr,2017,23.79925
syr,2018,40.92065
syr,2019,12.53288
tcd,1992,11.9879
tcd,1993,8.62742
tcd,1994,-1.59837
tcd,1995,23.64933
tcd,1996,6.54015
tcd,1997,15.29648
tcd,1998,-7.35925
tcd,1999,19.16437
tcd,2000,22.30136
tcd,2001,95.03665
tcd,2002,77.13403
tcd,2003,-6.64268
tcd,2008,2.68331
tcd,2009,43.89899
tcd,2010,29.77627
tcd,2011,-15.81795
tcd,2012,17.04234
tcd,2013,0.4601
tcd,2014,12.68419
tcd,2015,-29.8
tcd,2016,-21.27309
tcd,2017,-24.73812
tcd,2018,5.44582
tcd,2019,6.61478
tcd,2020,-9.15449
tgo,1981,-12.58277
tgo,1982,-13.0682
tgo,1983,-24.6187
tgo,1984,20.80921
tgo,1985,14.35407
tgo,1986,26.70764
tgo,1987,4.2605
tgo,1988,2.53876
tgo,1989,-0.48664
tgo,1990,8.47308
tgo,1991,-28.96093
tgo,1992,-12.4
tgo,1993,-45.8
tgo,1994,2.2
tgo,1995,20.2
tgo,1996,40.6072
tgo,1997,-6.16612
tgo,1998,28.43011
tgo,1999,-3.30275
tgo,2000,3.79637
tgo,2001,4.14888
tgo,2002,3.68314
tgo,2003,8.73495
tgo,2004,-7.79626
tgo,2005,8.13395
tgo,2006,9.05339
tgo,2007,-11.45711
tgo,2008,10.33179
tgo,2009,16.48295
tgo,2010,9.7157
tgo,2011,35.12577
tgo,2012,-0.53125
tgo,2013,13.35922
tgo,2014,13.73624
tgo,2015,14.0083
tgo,2016,0.56384
tgo,2017,-21.8886
tgo,2018,16.80082
tgo,2019,20.38408
tgo,2020,14.99703
tha,1961,6.45164
tha,1962,18.18162
tha,1963,18.80361
tha,1964,23.02162
tha,1965,8.77172
tha,1966,22.04331
tha,1967,23.34763
tha,1968,8.57188
tha,1969,12.17089
tha,1970,17.28666
tha,1971,0.52506
tha,1972,0.78348
tha,1973,10.10331
tha,1974,-0.23535
tha,1975,-0.70772
tha,1976,13.06419
tha,1977,23.94988
tha,1978,11.01693
tha,1979,3.96922
tha,1980,3.67119
tha,1981,6.5064
tha,1982,-0.48264
tha,1983,14.5652
tha,1984,5.87461
tha,1985,-3.74997
tha,1986,-0.68666
tha,1987,18.42597
tha,1988,21.94807
tha,1989,22.52379
tha,1990,29.60032
tha,1991,12.68072
tha,1992,6.63667
tha,1993,9.27592
tha,1994,11.52624
tha,1995,11.86994
tha,1996,6.98645
tha,1997,-21.78965
tha,1998,-44.02647
tha,1999,-4.48934
tha,2000,3.09186
tha,2001,1.83493
tha,2002,6.19216
tha,2003,12.6386
tha,2004,15.86478
tha,2005,14.27938
tha,2006,2.61301
tha,2007,1.75484
tha,2008,2.33584
tha,2009,-10.87072
tha,2010,11.59925
tha,2011,4.86938
tha,2012,10.72664
tha,2013,-1.01148
tha,2014,-2.21087
tha,2015,4.36623
tha,2016,2.87886
tha,2017,1.84433
tha,2018,3.76404
tha,2019,1.99909
tha,2020,-4.82916
tjk,1994,-43
tjk,1995,2.29693
tjk,1996,-34.71162
tjk,1997,30.71849
tjk,1998,-27.86203
tjk,1999,19.42597
tjk,2000,-58.78611
tjk,2001,31.67066
tjk,2002,-31.70406
tjk,2003,31.01856
tjk,2004,37.99268
tjk,2005,-36.32335
tjk,2006,-13.26286
tjk,2007,90.03727
tjk,2008,1.8948
tjk,2009,-1.9925
tjk,2010,5.96715
tjk,2011,5.63113
tjk,2012,5.33094
tjk,2013,5.06113
tls,2001,0.7429
tls,2002,-6.18923
tls,2003,-22.58232
tls,2004,-32.12241
tls,2005,-5.8361
tls,2006,-27.30727
tls,2007,74.73735
tls,2008,88.39907
tls,2009,76.04368
tls,2010,3.06304
tls,2011,68.80572
tls,2012,-13.54333
tls,2013,-21.27983
tls,2014,6.1398
tls,2015,-3.60322
tls,2016,15.34737
tls,2017,-16.68471
tls,2018,-1.45908
tls,2019,-10.77978
tls,2020,-34.37727
ton,2012,33.3665
ton,2013,-35.44258
ton,2014,8.1951
ton,2015,6.45744
ton,2016,17.25938
ton,2017,16.11682
ton,2018,-27.40224
ton,2019,13.86677
ton,2020,-5.46983
tun,1966,-6.85839
tun,1967,3.9427
tun,1968,-1.7737
tun,1969,2.32786
tun,1970,0.48899
tun,1971,10.14493
tun,1972,14.17595
tun,1973,0.75706
tun,1974,17.82435
tun,1975,24.87777
tun,1976,14.32138
tun,1977,0.79908
tun,1978,4.90423
tun,1979,7.12508
tun,1980,3.93901
tun,1981,14.20201
tun,1982,8.17984
tun,1983,-4.6883
tun,1984,4.75066
tun,1985,-8.25359
tun,1986,-17.78729
tun,1987,-10.10422
tun,1988,-3.97681
tun,1989,21.83087
tun,1990,13.51573
tun,1991,2.00023
tun,1992,18.36348
tun,1993,3.90141
tun,1994,1.00454
tun,1995,-6.75214
tun,1996,2.19417
tun,1997,8.57251
tun,1998,5.79993
tun,1999,8.49994
tun,2000,4.29968
tun,2001,12.8057
tun,2002,-1.70029
tun,2003,-1.7723
tun,2004,0.99993
tun,2005,2.70056
tun,2006,9.45632
tun,2007,6.29899
tun,2008,5.30008
tun,2009,3.48381
tun,2010,40.38475
tun,2011,-13.14392
tun,2012,6.42457
tun,2013,0.52732
tun,2014,-2.5
tun,2015,-0.3
tun,2016,1.28621
tun,2017,0.5
tun,2018,2.15013
tur,1988,-1.04158
tur,1989,2.19853
tur,1990,15.87731
tur,1991,1.22196
tur,1992,4.31869
tur,1993,24.87348
tur,1994,-15.91283
tur,1995,11.63696
tur,1996,14.07305
tur,1997,14.83608
tur,1998,-5.83473
tur,1999,-14.43789
tur,2000,21.90852
tur,2001,-27.00991
tur,2002,17.82102
tur,2003,19.39419
tur,2004,31.91865
tur,2005,19.56888
tur,2006,15.38613
tur,2007,5.49717
tur,2008,-2.71834
tur,2009,-20.55558
tur,2010,21.96349
tur,2011,23.67555
tur,2012,2.8624
tur,2013,14.24372
tur,2014,4.91038
tur,2015,9.28107
tur,2016,2.20501
tur,2017,8.25651
tur,2018,-0.24463
tur,2019,-12.43395
tur,2020,7.24533
tza,1991,11.82005
tza,1992,-1.90193
tza,1993,-11.43731
tza,1994,1.23585
tza,1995,-14.89079
tza,1996,-2.64265
tza,1997,0.41407
tza,1998,14.07497
tza,1999,6.19999
tza,2000,5.89905
tza,2001,11.98811
tza,2002,7.93245
tza,2003,13.98184
tza,2004,10.38299
tza,2005,18.69277
tza,2006,16.03969
tza,2007,14.5
tza,2008,12.55395
tza,2009,-0.79537
tza,2010,11.49196
tza,2011,21.72366
tza,2012,0.99771
tza,2013,17.45403
tza,2014,7.22121
tza,2015,7.081
tza,2016,15.99014
tza,2017,15.76433
tza,2018,7.71241
tza,2019,8
tza,2020,2.39012
uga,1983,-2.99234
uga,1984,-0.07933
uga,1985,-2.50595
uga,1986,2.47473
uga,1987,36.8653
uga,1988,23.2583
uga,1989,-4.83303
uga,1990,1.48956
uga,1991,2.86989
uga,1992,-4.63252
uga,1993,5.45181
uga,1994,10.23739
uga,1995,40.92827
uga,1996,9.85801
uga,1997,-1.72611
uga,1998,1.91968
uga,1999,15.83584
uga,2000,-7.94951
uga,2001,3.8299
uga,2002,6.54961
uga,2003,13.32036
uga,2004,11.09654
uga,2005,12.88751
uga,2006,20.17477
uga,2007,15.92949
uga,2008,6.04713
uga,2009,2.50506
uga,2010,10.75505
uga,2011,8.94336
uga,2012,3.04931
uga,2013,12.96699
uga,2014,-2.47014
uga,2015,-1.06779
uga,2016,12.16512
uga,2017,1.97571
uga,2018,9.76658
uga,2019,9.69432
uga,2020,-0.07333
ukr,1991,-17.15653
ukr,1992,-13.03094
ukr,1993,-34.62705
ukr,1994,-50.25987
ukr,1995,-9.96313
ukr,1996,-20.03296
ukr,1997,3.62974
ukr,1998,4.32222
ukr,1999,0.71789
ukr,2000,12.64512
ukr,2001,5.87176
ukr,2002,2.88141
ukr,2003,22.16001
ukr,2004,19.62244
ukr,2005,3.95608
ukr,2006,21.05638
ukr,2007,23.51659
ukr,2008,-1.2243
ukr,2009,-49.67279
ukr,2010,3.3515
ukr,2011,6.54587
ukr,2012,3.25847
ukr,2013,-7.98489
ukr,2014,-28.61245
ukr,2015,-9.19427
ukr,2016,20.4412
ukr,2017,16.0644
ukr,2018,16.58982
ukr,2019,11.72837
ukr,2020,-24.4
ury,1961,18.41504
ury,1962,2.7135
ury,1963,-15.89367
ury,1964,-16.08212
ury,1965,-0.36397
ury,1966,-7.2381
ury,1967,18.36728
ury,1968,-8.11891
ury,1969,28.06468
ury,1970,11.56108
ury,1971,-0.42406
ury,1972,-25.03159
ury,1973,-20.22347
ury,1974,33.60919
ury,1975,40.94816
ury,1976,27.02576
ury,1977,12.86263
ury,1978,14.00488
ury,1979,18.14781
ury,1980,8.13386
ury,1981,-5.02057
ury,1982,-15.96444
ury,1983,-50.0331
ury,1984,-22.81022
ury,1985,-19.96405
ury,1986,12.86914
ury,1987,27.25222
ury,1988,21.74127
ury,1989,-4.63292
ury,1990,-7.6868
ury,1991,21.47609
ury,1992,17.44134
ury,1993,14.61579
ury,1994,6.39155
ury,1995,-5.18462
ury,1996,10.12172
ury,1997,10.10365
ury,1998,7.56752
ury,1999,-10.37888
ury,2000,-8.97151
ury,2001,-6.89637
ury,2002,-21.55688
ury,2003,-2.45639
ury,2004,19.01668
ury,2005,18.95964
ury,2006,13.90714
ury,2007,9.27767
ury,2008,19.31581
ury,2009,-5.83675
ury,2010,16.01982
ury,2011,6.97826
ury,2012,18.15415
ury,2013,3.79628
ury,2014,2.40573
ury,2015,-9.23811
ury,2016,-1.64109
ury,2017,0.37234
ury,2018,-8.99219
ury,2019,0.76493
ury,2020,-0.5364
usa,1973,7.077
usa,1974,-3.90318
usa,1975,-7.30012
usa,1976,8.03211
usa,1977,10.32893
usa,1978,10.65313
usa,1979,5.6989
usa,1980,-4.29246
usa,1981,1.90778
usa,1982,-4.96558
usa,1983,7.25926
usa,1984,15.00921
usa,1985,7.0047
usa,1986,3.14588
usa,1987,1.76811
usa,1988,2.31197
usa,1989,2.93052
usa,1990,-0.10483
usa,1991,-4.10702
usa,1992,4.10004
usa,1993,5.095
usa,1994,6.10475
usa,1995,5.15578
usa,1996,7.65424
usa,1997,7.18113
usa,1998,9.29372
usa,1999,8.32447
usa,2000,6.39755
usa,2001,-0.42311
usa,2002,-1.69569
usa,2003,4.23691
usa,2004,5.99281
usa,2005,6.05939
usa,2006,2.67431
usa,2007,-0.57893
usa,2008,-4.20559
usa,2009,-12.52208
usa,2010,2.23225
usa,2011,4.5765
usa,2012,6.86991
usa,2013,3.56842
usa,2014,5.13342
usa,2015,3.65145
usa,2016,2.12808
usa,2017,3.81911
usa,2018,4.3708
usa,2019,3.12362
usa,2020,-1.54972
uzb,1991,5
uzb,1992,-32
uzb,1993,-5
uzb,1994,-22
uzb,1995,4
uzb,1996,7
uzb,1997,17
uzb,1998,4.19587
uzb,1999,1.1
uzb,2000,0.9
uzb,2001,4
uzb,2002,3.6
uzb,2003,4.5
uzb,2004,4.89783
uzb,2005,7
uzb,2006,9.1
uzb,2007,22.9
uzb,2008,28.3
uzb,2009,24.8
uzb,2010,9.2
uzb,2011,2.6
uzb,2012,10.6
uzb,2013,11.3
uzb,2014,9.78434
uzb,2015,9.43607
uzb,2016,4.12415
uzb,2017,19.37163
uzb,2018,29.9
uzb,2019,38.10003
uzb,2020,-8.16418
ven,1961,-14.93957
ven,1962,4.41105
ven,1963,2.63107
ven,1964,20.21988
ven,1965,7.32919
ven,1966,-6.04337
ven,1967,3.3393
ven,1968,24.203
ven,1969,4.48751
ven,1970,18.41577
ven,1971,-24.78126
ven,1972,15.197
ven,1973,9.28339
ven,1974,-2.53353
ven,1975,25.84098
ven,1976,28.43256
ven,1977,28.94986
ven,1978,3.96185
ven,1979,-20.04235
ven,1980,-14.56311
ven,1981,2.99587
ven,1982,-3.71113
ven,1983,-26.35417
ven,1984,-4.81895
ven,1985,6.54749
ven,1986,8.85368
ven,1987,0.52276
ven,1988,8.8675
ven,1989,-25.49993
ven,1990,-5.99698
ven,1991,35.53732
ven,1992,29.31926
ven,1993,-5.84493
ven,1994,-18.09249
ven,1995,0.79772
ven,1996,-6.27975
ven,1997,23.8695
ven,1998,5.50638
ven,1999,-15.547
ven,2000,2.62086
ven,2001,13.77113
ven,2002,-18.34987
ven,2003,-37.02554
ven,2004,49.7489
ven,2005,38.14958
ven,2006,29.52423
ven,2007,25.61774
ven,2008,2.43015
ven,2009,-8.34526
ven,2010,-6.29429
ven,2011,4.36945
ven,2012,23.30811
ven,2013,-9.0334
ven,2014,-16.91324
vnm,1995,14.74899
vnm,1996,14.00583
vnm,1997,10.16267
vnm,1998,12.41071
vnm,1999,1.57721
vnm,2000,10.18038
vnm,2001,10.71901
vnm,2002,12.86392
vnm,2003,11.902
vnm,2004,10.44126
vnm,2005,9.75089
vnm,2006,9.90233
vnm,2007,24.15719
vnm,2008,3.83878
vnm,2009,8.72541
vnm,2010,10.89419
vnm,2011,-7.81316
vnm,2012,1.87275
vnm,2013,5.29866
vnm,2014,9.25582
vnm,2015,9.35324
vnm,2016,9.91811
vnm,2017,10.19997
vnm,2018,8.64997
vnm,2019,8.30005
vnm,2020,4.10001
vut,2003,-10.57187
vut,2004,46.87401
vut,2005,7.82195
vut,2006,34.03808
vut,2007,21.20804
vut,2008,35.39534
vut,2009,-1.04314
vut,2010,-4.884
vut,2011,-19.39699
vut,2012,-11.41399
vut,2013,17.03267
vut,2014,-7.47669
vut,2015,46.9329
vut,2016,-24.71671
vut,2017,29.64011
vut,2018,15.32955
vut,2019,7.83438
vut,2020,20.04422
zaf,1961,0.09215
zaf,1962,-2.32248
zaf,1963,17.8533
zaf,1964,19.66251
zaf,1965,17.4502
zaf,1966,-1.13654
zaf,1967,2.57971
zaf,1968,4.52624
zaf,1969,12.53402
zaf,1970,14.2717
zaf,1971,10.81059
zaf,1972,5.84209
zaf,1973,5.22184
zaf,1974,6.52974
zaf,1975,9.75755
zaf,1976,-1.23549
zaf,1977,-5.96181
zaf,1978,-2.77283
zaf,1979,4.16821
