geo,time,sp_pop_dpnd_ol
grc,1991,20.48365
grc,1992,20.70805
grc,1993,20.98094
grc,1994,21.29735
grc,1995,21.65356
grc,1996,22.12396
grc,1997,22.59838
grc,1998,23.07707
grc,1999,23.55511
grc,2000,24.02621
grc,2001,24.63459
grc,2002,25.23103
grc,2003,25.78535
grc,2004,26.24756
grc,2005,26.59374
grc,2006,27.19726
grc,2007,27.66664
grc,2008,28.0731
grc,2009,28.53039
grc,2010,29.10912
grc,2011,29.59007
grc,2012,30.19795
grc,2013,30.88749
grc,2014,31.5778
grc,2015,32.22111
grc,2016,32.75212
grc,2017,33.23096
grc,2018,33.69239
grc,2019,34.19703
grc,2020,34.78692
grd,1960,10.78937
grd,1961,10.91438
grd,1962,11.02012
grd,1963,11.07077
grd,1964,11.08355
grd,1965,11.0702
grd,1966,11.17854
grd,1967,11.31005
grd,1968,11.45106
grd,1969,11.58427
grd,1970,11.67963
grd,1971,11.80708
grd,1972,11.91484
grd,1973,12.02105
grd,1974,12.12982
grd,1975,12.24335
grd,1976,12.47403
grd,1977,12.69295
grd,1978,12.91819
grd,1979,13.2045
grd,1980,13.53574
grd,1981,13.13115
grd,1982,12.72778
grd,1983,12.30582
grd,1984,11.8456
grd,1985,11.32154
grd,1986,11.68003
grd,1987,12.15362
grd,1988,12.81769
grd,1989,13.7554
grd,1990,14.99209
grd,1991,14.85008
grd,1992,14.77432
grd,1993,14.6631
grd,1994,14.46894
grd,1995,14.17937
grd,1996,14.20897
grd,1997,14.23386
grd,1998,14.31802
grd,1999,14.47894
grd,2000,14.69382
grd,2001,14.56013
grd,2002,14.41883
grd,2003,14.28258
grd,2004,14.13883
grd,2005,14.00018
grd,2006,14.04384
grd,2007,14.12188
grd,2008,14.25718
grd,2009,14.47471
grd,2010,14.78802
grd,2011,14.65597
grd,2012,14.53212
grd,2013,14.42386
grd,2014,14.33532
grd,2015,14.26825
grd,2016,14.29864
grd,2017,14.32704
grd,2018,14.40101
grd,2019,14.52969
grd,2020,14.74173
gtm,1960,5.1146
gtm,1961,5.19878
gtm,1962,5.27194
gtm,1963,5.3322
gtm,1964,5.37777
gtm,1965,5.40789
gtm,1966,5.48114
gtm,1967,5.53625
gtm,1968,5.56948
gtm,1969,5.57819
gtm,1970,5.56452
gtm,1971,5.59541
gtm,1972,5.60335
gtm,1973,5.59755
gtm,1974,5.58923
gtm,1975,5.58597
gtm,1976,5.65016
gtm,1977,5.71356
gtm,1978,5.7696
gtm,1979,5.81325
gtm,1980,5.84429
gtm,1981,5.9152
gtm,1982,5.9736
gtm,1983,6.02426
gtm,1984,6.07498
gtm,1985,6.13132
gtm,1986,6.23488
gtm,1987,6.33514
gtm,1988,6.43127
gtm,1989,6.52442
gtm,1990,6.61618
gtm,1991,6.75424
gtm,1992,6.88452
gtm,1993,7.00119
gtm,1994,7.09957
gtm,1995,7.17891
gtm,1996,7.30135
gtm,1997,7.40663
gtm,1998,7.49379
gtm,1999,7.56402
gtm,2000,7.61959
gtm,2001,7.67592
gtm,2002,7.72096
gtm,2003,7.75328
gtm,2004,7.771
gtm,2005,7.77491
gtm,2006,7.75259
gtm,2007,7.72375
gtm,2008,7.68968
gtm,2009,7.65224
gtm,2010,7.61489
gtm,2011,7.58729
gtm,2012,7.55923
gtm,2013,7.54341
gtm,2014,7.55626
gtm,2015,7.60587
gtm,2016,7.68606
gtm,2017,7.79437
gtm,2018,7.92078
gtm,2019,8.05236
gtm,2020,8.18307
gum,1960,2.79968
gum,1961,2.81148
gum,1962,2.81625
gum,1963,2.82792
gum,1964,2.86936
gum,1965,2.89845
gum,1966,2.91453
gum,1967,2.92206
gum,1968,2.94346
gum,1969,2.97492
gum,1970,2.98664
gum,1971,3.11982
gum,1972,3.26733
gum,1973,3.42941
gum,1974,3.62708
gum,1975,3.82947
gum,1976,3.94692
gum,1977,4.07276
gum,1978,4.22644
gum,1979,4.405
gum,1980,4.5984
gum,1981,4.69126
gum,1982,4.7902
gum,1983,4.9279
gum,1984,5.10141
gum,1985,5.30133
gum,1986,5.42148
gum,1987,5.53006
gum,1988,5.6541
gum,1989,5.81015
gum,1990,6.00153
gum,1991,6.24879
gum,1992,6.49735
gum,1993,6.75328
gum,1994,6.99474
gum,1995,7.2191
gum,1996,7.47255
gum,1997,7.69351
gum,1998,7.90065
gum,1999,8.11266
gum,2000,8.3437
gum,2001,8.71028
gum,2002,9.07997
gum,2003,9.44019
gum,2004,9.75053
gum,2005,10.00384
gum,2006,10.24826
gum,2007,10.43475
gum,2008,10.60888
gum,2009,10.836
gum,2010,11.13857
gum,2011,11.53592
gum,2012,11.99622
gum,2013,12.49917
gum,2014,13.00785
gum,2015,13.51448
gum,2016,14.00058
gum,2017,14.48956
gum,2018,14.99522
gum,2019,15.51519
gum,2020,16.05693
guy,1960,6.80667
guy,1961,6.87335
guy,1962,6.94363
guy,1963,7.01895
guy,1964,7.08247
guy,1965,7.09748
guy,1966,7.07311
guy,1967,7.04928
guy,1968,7.0585
guy,1969,7.09006
guy,1970,7.09399
guy,1971,7.03381
guy,1972,6.96839
guy,1973,6.9451
guy,1974,6.96737
guy,1975,6.98235
guy,1976,6.95052
guy,1977,6.91706
guy,1978,6.92377
guy,1979,6.96116
guy,1980,6.97521
guy,1981,6.90844
guy,1982,6.8928
guy,1983,6.99703
guy,1984,7.15972
guy,1985,7.23945
guy,1986,6.97055
guy,1987,6.67256
guy,1988,6.48616
guy,1989,6.47201
guy,1990,6.56883
guy,1991,6.61095
guy,1992,6.60869
guy,1993,6.57317
guy,1994,6.51816
guy,1995,6.45182
guy,1996,6.52039
guy,1997,6.57455
guy,1998,6.62211
guy,1999,6.67959
guy,2000,6.76373
guy,2001,7.00309
guy,2002,7.2773
guy,2003,7.54327
guy,2004,7.73836
guy,2005,7.82379
guy,2006,7.73755
guy,2007,7.58948
guy,2008,7.43042
guy,2009,7.32663
guy,2010,7.30968
guy,2011,7.54116
guy,2012,7.83169
guy,2013,8.16194
guy,2014,8.50471
guy,2015,8.84527
guy,2016,9.17985
guy,2017,9.51762
guy,2018,9.87257
guy,2019,10.26895
guy,2020,10.72411
hkg,1960,4.81726
hkg,1961,4.96835
hkg,1962,5.10241
hkg,1963,5.22521
hkg,1964,5.34049
hkg,1965,5.45055
hkg,1966,5.73148
hkg,1967,6.00132
hkg,1968,6.2604
hkg,1969,6.5301
hkg,1970,6.8357
hkg,1971,7.18549
hkg,1972,7.55627
hkg,1973,7.92944
hkg,1974,8.29819
hkg,1975,8.67165
hkg,1976,8.77764
hkg,1977,8.89083
hkg,1978,9.02384
hkg,1979,9.18867
hkg,1980,9.38868
hkg,1981,9.66006
hkg,1982,9.93579
hkg,1983,10.20255
hkg,1984,10.45721
hkg,1985,10.71519
hkg,1986,11.06074
hkg,1987,11.41902
hkg,1988,11.7893
hkg,1989,12.17071
hkg,1990,12.56353
hkg,1991,12.83054
hkg,1992,13.11212
hkg,1993,13.41645
hkg,1994,13.74206
hkg,1995,14.08076
hkg,1996,14.35011
hkg,1997,14.59787
hkg,1998,14.83066
hkg,1999,15.05423
hkg,2000,15.27015
hkg,2001,15.61302
hkg,2002,15.96102
hkg,2003,16.28356
hkg,2004,16.53108
hkg,2005,16.68322
hkg,2006,16.78915
hkg,2007,16.79981
hkg,2008,16.79934
hkg,2009,16.91681
hkg,2010,17.23438
hkg,2011,17.62566
hkg,2012,18.20161
hkg,2013,18.92748
hkg,2014,19.7437
hkg,2015,20.62077
hkg,2016,21.56318
hkg,2017,22.57941
hkg,2018,23.69291
hkg,2019,24.93515
hkg,2020,26.32223
hnd,1960,6.41078
hnd,1961,6.47842
hnd,1962,6.53825
hnd,1963,6.57913
hnd,1964,6.58769
hnd,1965,6.55672
hnd,1966,6.60338
hnd,1967,6.61479
hnd,1968,6.60078
hnd,1969,6.57116
hnd,1970,6.53298
hnd,1971,6.55636
hnd,1972,6.56355
hnd,1973,6.56046
hnd,1974,6.55453
hnd,1975,6.54917
hnd,1976,6.59554
hnd,1977,6.6404
hnd,1978,6.67111
hnd,1979,6.67016
hnd,1980,6.63256
hnd,1981,6.60988
hnd,1982,6.55635
hnd,1983,6.4924
hnd,1984,6.44344
hnd,1985,6.42162
hnd,1986,6.45372
hnd,1987,6.50281
hnd,1988,6.55818
hnd,1989,6.60528
hnd,1990,6.63772
hnd,1991,6.67195
hnd,1992,6.6922
hnd,1993,6.70551
hnd,1994,6.72065
hnd,1995,6.74227
hnd,1996,6.77264
hnd,1997,6.80324
hnd,1998,6.83289
hnd,1999,6.85841
hnd,2000,6.8787
hnd,2001,6.88403
hnd,2002,6.88483
hnd,2003,6.88191
hnd,2004,6.8749
hnd,2005,6.86493
hnd,2006,6.85002
hnd,2007,6.83369
hnd,2008,6.81953
hnd,2009,6.81142
hnd,2010,6.81303
hnd,2011,6.81805
hnd,2012,6.82932
hnd,2013,6.85588
hnd,2014,6.90832
hnd,2015,6.99193
hnd,2016,7.09812
hnd,2017,7.22861
hnd,2018,7.37884
hnd,2019,7.54259
hnd,2020,7.71773
hrv,1960,10.5717
hrv,1961,10.82364
hrv,1962,11.0967
hrv,1963,11.38009
hrv,1964,11.66011
hrv,1965,11.93342
hrv,1966,12.33788
hrv,1967,12.70956
hrv,1968,13.06867
hrv,1969,13.44475
hrv,1970,13.85427
hrv,1971,14.36316
hrv,1972,14.88771
hrv,1973,15.40446
hrv,1974,15.87534
hrv,1975,16.27732
hrv,1976,16.65261
hrv,1977,16.97137
hrv,1978,17.20446
hrv,1979,17.29965
hrv,1980,17.23361
hrv,1981,16.98955
hrv,1982,16.58601
hrv,1983,16.12933
hrv,1984,15.75745
hrv,1985,15.54687
hrv,1986,15.63777
hrv,1987,15.85261
hrv,1988,16.15982
hrv,1989,16.50771
hrv,1990,16.86559
hrv,1991,17.50818
hrv,1992,18.15734
hrv,1993,18.81379
hrv,1994,19.48203
hrv,1995,20.16353
hrv,1996,20.8319
hrv,1997,21.46879
hrv,1998,22.0753
hrv,1999,22.65083
hrv,2000,23.19351
hrv,2001,23.87648
hrv,2002,24.53081
hrv,2003,25.10581
hrv,2004,25.52006
hrv,2005,25.73429
hrv,2006,25.93457
hrv,2007,25.96714
hrv,2008,25.93633
hrv,2009,25.98871
hrv,2010,26.21042
hrv,2011,26.75967
hrv,2012,27.34288
hrv,2013,27.91421
hrv,2014,28.47266
hrv,2015,29.06657
hrv,2016,29.74199
hrv,2017,30.55009
hrv,2018,31.4339
hrv,2019,32.30239
hrv,2020,33.09995
hti,1960,5.70346
hti,1961,5.79434
hti,1962,5.88888
hti,1963,5.98293
hti,1964,6.07101
hti,1965,6.14891
hti,1966,6.30524
hti,1967,6.44074
hti,1968,6.55473
hti,1969,6.64733
hti,1970,6.71906
hti,1971,6.8572
hti,1972,6.96657
hti,1973,7.04983
hti,1974,7.10888
hti,1975,7.14444
hti,1976,7.25614
hti,1977,7.34157
hti,1978,7.40289
hti,1979,7.44287
hti,1980,7.46378
hti,1981,7.54786
hti,1982,7.60867
hti,1983,7.64769
hti,1984,7.66626
hti,1985,7.66611
hti,1986,7.71564
hti,1987,7.74311
hti,1988,7.74886
hti,1989,7.73211
hti,1990,7.69362
hti,1991,7.70524
hti,1992,7.69207
hti,1993,7.65792
hti,1994,7.60752
hti,1995,7.54524
hti,1996,7.53881
hti,1997,7.51402
hti,1998,7.47767
hti,1999,7.4385
hti,2000,7.40201
hti,2001,7.41922
hti,2002,7.42812
hti,2003,7.4303
hti,2004,7.42692
hti,2005,7.41835
hti,2006,7.47532
hti,2007,7.52719
hti,2008,7.56564
hti,2009,7.57798
hti,2010,7.56053
hti,2011,7.58195
hti,2012,7.57511
hti,2013,7.56097
hti,2014,7.56611
hti,2015,7.60418
hti,2016,7.71969
hti,2017,7.85737
hti,2018,8.00766
hti,2019,8.15698
hti,2020,8.29919
hun,1960,13.68574
hun,1961,14.03731
hun,1962,14.4227
hun,1963,14.82462
hun,1964,15.21272
hun,1965,15.56967
hun,1966,15.95262
hun,1967,16.28495
hun,1968,16.58029
hun,1969,16.85843
hun,1970,17.13574
hun,1971,17.48645
hun,1972,17.79316
hun,1973,18.09733
hun,1974,18.45667
hun,1975,18.89763
hun,1976,19.48781
hun,1977,20.16934
hun,1978,20.8008
hun,1979,21.15817
hun,1980,21.12318
hun,1981,20.82452
hun,1982,20.14142
hun,1983,19.30866
hun,1984,18.64217
hun,1985,18.30316
hun,1986,18.53049
hun,1987,19.00284
hun,1988,19.58368
hun,1989,20.07014
hun,1990,20.35006
hun,1991,20.70912
hun,1992,20.89775
hun,1993,20.97209
hun,1994,21.01656
hun,1995,21.07882
hun,1996,21.35444
hun,1997,21.62957
hun,1998,21.88262
hun,1999,22.07229
hun,2000,22.17759
hun,2001,22.36331
hun,2002,22.4636
hun,2003,22.51698
hun,2004,22.57785
hun,2005,22.68039
hun,2006,22.84296
hun,2007,23.01141
hun,2008,23.15708
hun,2009,23.25414
hun,2010,23.30621
hun,2011,23.72159
hun,2012,24.09789
hun,2013,24.49783
hun,2014,25.00432
hun,2015,25.65826
hun,2016,26.62019
hun,2017,27.70753
hun,2018,28.83885
hun,2019,29.89792
hun,2020,30.81714
idn,1960,6.2905
idn,1961,6.28926
idn,1962,6.26356
idn,1963,6.22108
idn,1964,6.1701
idn,1965,6.11568
idn,1966,6.14986
idn,1967,6.16971
idn,1968,6.17826
idn,1969,6.17936
idn,1970,6.17561
idn,1971,6.24461
idn,1972,6.29608
idn,1973,6.33086
idn,1974,6.35038
idn,1975,6.35642
idn,1976,6.4182
idn,1977,6.46117
idn,1978,6.48245
idn,1979,6.47715
idn,1980,6.44539
idn,1981,6.45211
idn,1982,6.43405
idn,1983,6.39954
idn,1984,6.35705
idn,1985,6.31263
idn,1986,6.3162
idn,1987,6.31071
idn,1988,6.30353
idn,1989,6.30291
idn,1990,6.31363
idn,1991,6.38395
idn,1992,6.45577
idn,1993,6.52788
idn,1994,6.59813
idn,1995,6.66616
idn,1996,6.79679
idn,1997,6.91844
idn,1998,7.03537
idn,1999,7.15276
idn,2000,7.27322
idn,2001,7.34901
idn,2002,7.39732
idn,2003,7.41302
idn,2004,7.3951
idn,2005,7.34984
idn,2006,7.41987
idn,2007,7.47135
idn,2008,7.50335
idn,2009,7.5127
idn,2010,7.49518
idn,2011,7.59296
idn,2012,7.68315
idn,2013,7.77606
idn,2014,7.88394
idn,2015,8.01517
idn,2016,8.21548
idn,2017,8.4298
idn,2018,8.66552
idn,2019,8.93237
idn,2020,9.23654
ind,1960,5.39346
ind,1961,5.51858
ind,1962,5.64496
ind,1963,5.75294
ind,1964,5.81803
ind,1965,5.83091
ind,1966,5.91111
ind,1967,5.94329
ind,1968,5.94384
ind,1969,5.93375
ind,1970,5.92402
ind,1971,6.00258
ind,1972,6.07093
ind,1973,6.12377
ind,1974,6.15433
ind,1975,6.16143
ind,1976,6.23164
ind,1977,6.27672
ind,1978,6.30203
ind,1979,6.31379
ind,1980,6.31641
ind,1981,6.37468
ind,1982,6.41485
ind,1983,6.43813
ind,1984,6.44605
ind,1985,6.44138
ind,1986,6.4928
ind,1987,6.52363
ind,1988,6.53771
ind,1989,6.53965
ind,1990,6.53346
ind,1991,6.6132
ind,1992,6.67831
ind,1993,6.72996
ind,1994,6.7697
ind,1995,6.80015
ind,1996,6.89733
ind,1997,6.97884
ind,1998,7.0482
ind,1999,7.10985
ind,2000,7.16735
ind,2001,7.27346
ind,2002,7.36968
ind,2003,7.45408
ind,2004,7.52332
ind,2005,7.57792
ind,2006,7.66819
ind,2007,7.74472
ind,2008,7.81117
ind,2009,7.87042
ind,2010,7.92649
ind,2011,8.03073
ind,2012,8.12537
ind,2013,8.2259
ind,2014,8.35203
ind,2015,8.51423
ind,2016,8.74141
ind,2017,8.992
ind,2018,9.25604
ind,2019,9.51875
ind,2020,9.77305
irl,1960,19.45407
irl,1961,19.49016
irl,1962,19.51537
irl,1963,19.51316
irl,1964,19.46921
irl,1965,19.38113
irl,1966,19.41142
irl,1967,19.41039
irl,1968,19.37278
irl,1969,19.29545
irl,1970,19.18199
irl,1971,19.01585
irl,1972,18.81411
irl,1973,18.6077
irl,1974,18.43285
irl,1975,18.30336
irl,1976,18.32835
irl,1977,18.36408
irl,1978,18.38171
irl,1979,18.34153
irl,1980,18.22308
irl,1981,18.29401
irl,1982,18.29431
irl,1983,18.24585
irl,1984,18.17697
irl,1985,18.10022
irl,1986,18.19449
irl,1987,18.27329
irl,1988,18.31488
irl,1989,18.28982
irl,1990,18.18676
irl,1991,17.95857
irl,1992,17.67348
irl,1993,17.35784
irl,1994,17.0442
irl,1995,16.75367
irl,1996,16.42583
irl,1997,16.12151
irl,1998,15.85356
irl,1999,15.63489
irl,2000,15.47306
irl,2001,15.32548
irl,2002,15.22804
irl,2003,15.17578
irl,2004,15.15919
irl,2005,15.17342
irl,2006,15.30415
irl,2007,15.44504
irl,2008,15.61569
irl,2009,15.84346
irl,2010,16.14251
irl,2011,16.73448
irl,2012,17.3911
irl,2013,18.09866
irl,2014,18.83257
irl,2015,19.57732
irl,2016,20.1969
irl,2017,20.81466
irl,2018,21.4217
irl,2019,22.00764
irl,2020,22.57005
irn,1960,7.53659
irn,1961,7.45127
irn,1962,7.32951
irn,1963,7.17735
irn,1964,7.00145
irn,1965,6.80698
irn,1966,6.75137
irn,1967,6.66581
irn,1968,6.55546
irn,1969,6.42721
irn,1970,6.28639
irn,1971,6.2628
irn,1972,6.22067
irn,1973,6.15694
irn,1974,6.0662
irn,1975,5.94887
irn,1976,5.89898
irn,1977,5.82548
irn,1978,5.73571
irn,1979,5.63832
irn,1980,5.54213
irn,1981,5.5443
irn,1982,5.5284
irn,1983,5.51116
irn,1984,5.52101
irn,1985,5.57751
irn,1986,5.74982
irn,1987,5.94389
irn,1988,6.13616
irn,1989,6.30143
irn,1990,6.43258
irn,1991,6.58054
irn,1992,6.69953
irn,1993,6.79721
irn,1994,6.88197
irn,1995,6.95745
irn,1996,7.01561
irn,1997,7.06061
irn,1998,7.09198
irn,1999,7.10669
irn,2000,7.10474
irn,2001,7.08954
irn,2002,7.06602
irn,2003,7.03765
irn,2004,7.00484
irn,2005,6.96905
irn,2006,6.98896
irn,2007,7.01849
irn,2008,7.06857
irn,2009,7.15078
irn,2010,7.26988
irn,2011,7.40814
irn,2012,7.57153
irn,2013,7.76366
irn,2014,7.99119
irn,2015,8.25991
irn,2016,8.44304
irn,2017,8.66218
irn,2018,8.91935
irn,2019,9.21701
irn,2020,9.55636
irq,1960,5.61542
irq,1961,5.90634
irq,1962,6.1913
irq,1963,6.46482
irq,1964,6.71588
irq,1965,6.93621
irq,1966,7.1761
irq,1967,7.37048
irq,1968,7.53002
irq,1969,7.67332
irq,1970,7.812
irq,1971,7.97361
irq,1972,8.12094
irq,1973,8.24853
irq,1974,8.34546
irq,1975,8.40627
irq,1976,8.46689
irq,1977,8.48669
irq,1978,8.46945
irq,1979,8.4193
irq,1980,8.34003
irq,1981,8.3473
irq,1982,8.32128
irq,1983,8.26388
irq,1984,8.17682
irq,1985,8.06314
irq,1986,8.01766
irq,1987,7.94344
irq,1988,7.84521
irq,1989,7.72854
irq,1990,7.59856
irq,1991,7.45692
irq,1992,7.30844
irq,1993,7.16048
irq,1994,7.02099
irq,1995,6.89454
irq,1996,6.80183
irq,1997,6.71565
irq,1998,6.63526
irq,1999,6.55894
irq,2000,6.48655
irq,2001,6.43284
irq,2002,6.37068
irq,2003,6.30577
irq,2004,6.2449
irq,2005,6.19101
irq,2006,6.21088
irq,2007,6.23167
irq,2008,6.23714
irq,2009,6.20426
irq,2010,6.1252
irq,2011,5.94929
irq,2012,5.74754
irq,2013,5.56041
irq,2014,5.4351
irq,2015,5.38958
irq,2016,5.45634
irq,2017,5.57183
irq,2018,5.70185
irq,2019,5.80147
irq,2020,5.85065
isl,1960,14.10277
isl,1961,14.29568
isl,1962,14.44682
isl,1963,14.55849
isl,1964,14.65957
isl,1965,14.75679
isl,1966,14.84254
isl,1967,14.90393
isl,1968,14.94207
isl,1969,14.96278
isl,1970,14.96636
isl,1971,15.01442
isl,1972,15.04166
isl,1973,15.05594
isl,1974,15.05987
isl,1975,15.07223
isl,1976,15.20566
isl,1977,15.34244
isl,1978,15.4788
isl,1979,15.61438
isl,1980,15.75396
isl,1981,15.79005
isl,1982,15.82009
isl,1983,15.85374
isl,1984,15.89867
isl,1985,15.96706
isl,1986,16.06839
isl,1987,16.17917
isl,1988,16.29652
isl,1989,16.42468
isl,1990,16.5657
isl,1991,16.75268
isl,1992,16.93818
isl,1993,17.12793
isl,1994,17.31089
isl,1995,17.4835
isl,1996,17.57853
isl,1997,17.6642
isl,1998,17.74243
isl,1999,17.79544
isl,2000,17.81001
isl,2001,17.84305
isl,2002,17.84207
isl,2003,17.83026
isl,2004,17.84037
isl,2005,17.88859
isl,2006,17.78231
isl,2007,17.70445
isl,2008,17.6768
isl,2009,17.72571
isl,2010,17.86538
isl,2011,18.30726
isl,2012,18.83618
isl,2013,19.43994
isl,2014,20.09662
isl,2015,20.78736
isl,2016,21.38364
isl,2017,21.99513
isl,2018,22.63176
isl,2019,23.31482
isl,2020,24.05107
isr,1960,7.90566
isr,1961,8.15781
isr,1962,8.43922
isr,1963,8.7414
isr,1964,9.05498
isr,1965,9.37698
isr,1966,9.61558
isr,1967,9.84303
isr,1968,10.07954
isr,1969,10.35073
isr,1970,10.67075
isr,1971,11.04659
isr,1972,11.45156
isr,1973,11.88571
isr,1974,12.34903
isr,1975,12.8378
isr,1976,13.2792
isr,1977,13.74357
isr,1978,14.19302
isr,1979,14.57266
isr,1980,14.85528
isr,1981,14.93938
isr,1982,14.91471
isr,1983,14.83137
isr,1984,14.75622
isr,1985,14.72448
isr,1986,14.74595
isr,1987,14.79449
isr,1988,14.85351
isr,1989,14.8989
isr,1990,14.92138
isr,1991,15.06749
isr,1992,15.23855
isr,1993,15.43726
isr,1994,15.67422
isr,1995,15.95801
isr,1996,15.97848
isr,1997,16.017
isr,1998,16.0697
isr,1999,16.13139
isr,2000,16.20434
isr,2001,16.19335
isr,2002,16.18217
isr,2003,16.17097
isr,2004,16.1542
isr,2005,16.13426
isr,2006,16.15863
isr,2007,16.18751
isr,2008,16.26433
isr,2009,16.44828
isr,2010,16.77484
isr,2011,16.97695
isr,2012,17.26384
isr,2013,17.62109
isr,2014,18.01806
isr,2015,18.43015
isr,2016,18.92798
isr,2017,19.43554
isr,2018,19.92918
isr,2019,20.3798
isr,2020,20.77464
ita,1960,14.5576
ita,1961,14.77592
ita,1962,14.97827
ita,1963,15.17566
ita,1964,15.38254
ita,1965,15.61098
ita,1966,15.91796
ita,1967,16.23612
ita,1968,16.57469
ita,1969,16.93923
ita,1970,17.32968
ita,1971,17.71152
ita,1972,18.07066
ita,1973,18.41891
ita,1974,18.7738
ita,1975,19.14155
ita,1976,19.57448
ita,1977,20.0253
ita,1978,20.42097
ita,1979,20.64919
ita,1980,20.65712
ita,1981,20.54039
ita,1982,20.21026
ita,1983,19.80302
ita,1984,19.50371
ita,1985,19.41243
ita,1986,19.67741
ita,1987,20.10477
ita,1988,20.63371
ita,1989,21.16965
ita,1990,21.65973
ita,1991,22.20355
ita,1992,22.71832
ita,1993,23.21352
ita,1994,23.70393
ita,1995,24.19978
ita,1996,24.77258
ita,1997,25.33021
ita,1998,25.89213
ita,1999,26.48667
ita,2000,27.1322
ita,2001,27.65713
ita,2002,28.21879
ita,2003,28.78162
ita,2004,29.28784
ita,2005,29.7095
ita,2006,30.08174
ita,2007,30.33806
ita,2008,30.54161
ita,2009,30.8002
ita,2010,31.1887
ita,2011,31.65833
ita,2012,32.23946
ita,2013,32.88994
ita,2014,33.53043
ita,2015,34.11566
ita,2016,34.65508
ita,2017,35.1419
ita,2018,35.59443
ita,2019,36.0572
ita,2020,36.57447
jam,1960,7.99678
jam,1961,8.46654
jam,1962,8.97965
jam,1963,9.49327
jam,1964,9.99937
jam,1965,10.52931
jam,1966,10.73334
jam,1967,10.9654
jam,1968,11.21234
jam,1969,11.45466
jam,1970,11.67757
jam,1971,11.78365
jam,1972,11.85525
jam,1973,11.88253
jam,1974,11.85799
jam,1975,11.78315
jam,1976,11.9307
jam,1977,12.07808
jam,1978,12.24168
jam,1979,12.42613
jam,1980,12.61468
jam,1981,12.61543
jam,1982,12.58313
jam,1983,12.52658
jam,1984,12.45329
jam,1985,12.36793
jam,1986,12.34513
jam,1987,12.34726
jam,1988,12.38125
jam,1989,12.45242
jam,1990,12.55952
jam,1991,12.55098
jam,1992,12.5455
jam,1993,12.53605
jam,1994,12.51215
jam,1995,12.47069
jam,1996,12.55052
jam,1997,12.6433
jam,1998,12.7533
jam,1999,12.87929
jam,2000,13.01281
jam,2001,12.95745
jam,2002,12.89656
jam,2003,12.84193
jam,2004,12.80611
jam,2005,12.79544
jam,2006,12.7728
jam,2007,12.75085
jam,2008,12.72736
jam,2009,12.71134
jam,2010,12.72483
jam,2011,12.68647
jam,2012,12.67334
jam,2013,12.67948
jam,2014,12.69704
jam,2015,12.7234
jam,2016,12.8186
jam,2017,12.91873
jam,2018,13.04112
jam,2019,13.20929
jam,2020,13.43578
jor,1960,8.16937
jor,1961,7.99911
jor,1962,7.80837
jor,1963,7.61672
jor,1964,7.43299
jor,1965,7.26036
jor,1966,7.00571
jor,1967,6.79225
jor,1968,6.62208
jor,1969,6.49393
jor,1970,6.40449
jor,1971,6.37118
jor,1972,6.32564
jor,1973,6.26673
jor,1974,6.19523
jor,1975,6.1155
jor,1976,6.30408
jor,1977,6.45263
jor,1978,6.55778
jor,1979,6.62304
jor,1980,6.65563
jor,1981,6.78212
jor,1982,6.89926
jor,1983,6.99421
jor,1984,7.07365
jor,1985,7.15158
jor,1986,6.93291
jor,1987,6.73885
jor,1988,6.565
jor,1989,6.40679
jor,1990,6.26207
jor,1991,5.95547
jor,1992,5.69383
jor,1993,5.47809
jor,1994,5.30921
jor,1995,5.18783
jor,1996,5.22267
jor,1997,5.24926
jor,1998,5.27207
jor,1999,5.29824
jor,2000,5.33166
jor,2001,5.40907
jor,2002,5.49004
jor,2003,5.57277
jor,2004,5.65422
jor,2005,5.73322
jor,2006,5.81603
jor,2007,5.90296
jor,2008,5.99222
jor,2009,6.08016
jor,2010,6.16483
jor,2011,6.16613
jor,2012,6.17149
jor,2013,6.18351
jor,2014,6.20304
jor,2015,6.23158
jor,2016,6.22399
jor,2017,6.2154
jor,2018,6.21323
jor,2019,6.22505
jor,2020,6.25659
jpn,1960,8.7667
jpn,1961,8.83281
jpn,1962,8.88589
jpn,1963,8.93597
jpn,1964,8.99564
jpn,1965,9.0735
jpn,1966,9.22791
jpn,1967,9.39396
jpn,1968,9.57266
jpn,1969,9.76239
jpn,1970,9.96277
jpn,1971,10.22219
jpn,1972,10.48535
jpn,1973,10.75713
jpn,1974,11.04262
jpn,1975,11.34415
jpn,1976,11.7172
jpn,1977,12.10293
jpn,1978,12.49008
jpn,1979,12.86059
jpn,1980,13.20602
jpn,1981,13.54735
jpn,1982,13.86395
jpn,1983,14.16978
jpn,1984,14.48253
jpn,1985,14.81512
jpn,1986,15.19321
jpn,1987,15.58097
jpn,1988,15.99931
jpn,1989,16.47857
jpn,1990,17.03851
jpn,1991,17.64016
jpn,1992,18.31071
jpn,1993,19.03812
jpn,1994,19.80041
jpn,1995,20.58447
jpn,1996,21.41155
jpn,1997,22.26052
jpn,1998,23.12645
jpn,1999,24.0035
jpn,2000,24.89232
jpn,2001,25.77873
jpn,2002,26.6711
jpn,2003,27.58389
jpn,2004,28.53589
jpn,2005,29.54452
jpn,2006,30.5097
jpn,2007,31.49573
jpn,2008,32.54465
jpn,2009,33.72247
jpn,2010,35.0726
jpn,2011,36.44918
jpn,2012,37.97407
jpn,2013,39.58559
jpn,2014,41.17297
