geo,time,ne_trd_gnfs_zs
tgo,1999,67.88953
tgo,2000,68.66603
tgo,2001,72.60305
tgo,2002,72.87693
tgo,2003,78.21793
tgo,2004,81.71684
tgo,2005,86.7753
tgo,2006,87.00599
tgo,2007,85.88075
tgo,2008,84.64887
tgo,2009,85.76077
tgo,2010,91.20367
tgo,2011,108.10673
tgo,2012,104.41083
tgo,2013,112.761
tgo,2014,97.46442
tgo,2015,93.65978
tgo,2016,66.88057
tgo,2017,58.13561
tgo,2018,56.68893
tgo,2019,54.37207
tgo,2020,52.94914
tha,1960,33.55986
tha,1961,34.44557
tha,1962,33.33618
tha,1963,33.50934
tha,1964,36.13004
tha,1965,34.91624
tha,1966,35.56025
tha,1967,38.37312
tha,1968,37.62027
tha,1969,36.1223
tha,1970,34.40231
tha,1971,34.80183
tha,1972,37.37331
tha,1973,38.64926
tha,1974,45.54477
tha,1975,41.33795
tha,1976,42.94026
tha,1977,45.33606
tha,1978,43.99897
tha,1979,51.86796
tha,1980,54.47907
tha,1981,53.96867
tha,1982,47.54833
tha,1983,47.3845
tha,1984,48.06927
tha,1985,49.15523
tha,1986,49.17085
tha,1987,57.22798
tha,1988,67.41347
tha,1989,72.40693
tha,1990,75.78236
tha,1991,78.47113
tha,1992,77.95465
tha,1993,77.74612
tha,1994,81.24895
tha,1995,89.75617
tha,1996,84.27415
tha,1997,95.05179
tha,1998,100.24047
tha,1999,100.70629
tha,2000,121.29796
tha,2001,120.26797
tha,2002,114.96974
tha,2003,116.69282
tha,2004,127.41187
tha,2005,137.85387
tha,2006,134.08695
tha,2007,129.87323
tha,2008,140.43701
tha,2009,119.26942
tha,2010,127.25052
tha,2011,139.67541
tha,2012,137.67494
tha,2013,132.46227
tha,2014,130.9055
tha,2015,124.83966
tha,2016,120.57523
tha,2017,120.89143
tha,2018,120.8761
tha,2019,109.63166
tha,2020,97.99427
tjk,1993,70.19631
tjk,1994,86.36584
tjk,1995,137.5159
tjk,1996,156.67059
tjk,1997,181.59012
tjk,1998,106.89554
tjk,1999,133.60595
tjk,2000,175.35121
tjk,2001,146.65731
tjk,2002,138.68397
tjk,2003,137.66959
tjk,2004,128.33817
tjk,2005,126.9947
tjk,2006,141.15391
tjk,2007,145.5281
tjk,2008,114.48015
tjk,2009,85.97814
tjk,2010,73.49304
tjk,2011,79.78424
tjk,2012,83.17594
tjk,2013,71.74374
tjk,2014,54.60716
tjk,2017,53.78626
tjk,2018,55.84611
tjk,2019,56.04502
tjk,2020,55.27151
tkm,1991,66.10169
tkm,1992,105.3125
tkm,1993,146.06786
tkm,1994,170.25803
tkm,1995,168.17952
tkm,1996,152.51613
tkm,1997,103.69037
tkm,1998,96.32011
tkm,1999,90.47619
tkm,2000,103.58032
tkm,2001,81.98585
tkm,2002,63.70469
tkm,2003,63.20175
tkm,2004,59.31997
tkm,2005,53.97234
tkm,2006,52.4473
tkm,2007,56.27778
tkm,2008,94.72408
tkm,2009,104.95218
tkm,2010,96.86306
tkm,2011,111.06283
tkm,2012,109.33365
tkm,2013,98.59282
tkm,2014,91.09348
tkm,2015,81.29993
tkm,2016,62.04608
tkm,2017,53.57536
tkm,2018,35.15969
tls,2000,175.54455
tls,2001,166.69637
tls,2002,180.37317
tls,2003,122.31199
tls,2004,107.34115
tls,2005,74.67591
tls,2006,98.87295
tls,2007,128.76089
tls,2008,135.2572
tls,2009,157.69847
tls,2010,134.41294
tls,2011,140.78297
tls,2012,128.51882
tls,2013,79.64598
tls,2014,82.74905
tls,2015,59.92367
tls,2016,59.93967
tls,2017,56.2886
tls,2018,62.41591
tls,2019,82.37075
tls,2020,162.9634
ton,1975,112.14808
ton,1976,83.56633
ton,1977,91.04327
ton,1978,96.66194
ton,1979,95.88129
ton,1980,97.78077
ton,1981,92.62042
ton,1982,92.21316
ton,1983,87.82842
ton,1984,89.56304
ton,1985,102.35936
ton,1986,95.58816
ton,1987,95.53229
ton,1988,89.48574
ton,1989,87.90899
ton,1990,98.96572
ton,1991,83.46207
ton,1992,72.63082
ton,1993,67.44352
ton,1994,62.95988
ton,1995,71.1194
ton,1996,77.83317
ton,1997,71.85016
ton,1998,78.29156
ton,1999,50.52849
ton,2000,52.81798
ton,2001,58.23143
ton,2002,73.51463
ton,2003,76.07262
ton,2004,76.18141
ton,2005,74.70958
ton,2006,66.48097
ton,2007,70.44141
ton,2008,68.66245
ton,2009,78.13886
ton,2010,73.18961
ton,2011,78.78381
ton,2012,78.04149
ton,2013,82.94047
ton,2014,74.92072
ton,2015,81.45142
ton,2016,84.94768
ton,2017,87.96747
ton,2018,87.53529
ton,2019,87.11568
ton,2020,81.23931
tun,1965,33.44224
tun,1966,34.52882
tun,1967,35.73684
tun,1968,31.78611
tun,1969,34.80508
tun,1970,46.74431
tun,1971,48.53609
tun,1972,50.08899
tun,1973,52.47112
tun,1974,67.57333
tun,1975,63.96003
tun,1976,63.09881
tun,1977,67.59432
tun,1978,69.70087
tun,1979,80.94798
tun,1980,85.83816
tun,1981,91.21096
tun,1982,84.34976
tun,1983,77.08403
tun,1984,77.29087
tun,1985,70.23638
tun,1986,67.48506
tun,1987,70.64204
tun,1988,83.6755
tun,1989,92.00722
tun,1990,94.16127
tun,1991,85.68602
tun,1992,86.00009
tun,1993,88.41097
tun,1994,92.80439
tun,1995,93.71445
tun,1996,85.72035
tun,1997,80.50071
tun,1998,79.97946
tun,1999,77.90511
tun,2000,82.63911
tun,2001,89.5522
tun,2002,85.34218
tun,2003,82.39034
tun,2004,86.92534
tun,2005,90.25125
tun,2006,93.94093
tun,2007,104.0594
tun,2008,114.34366
tun,2009,93.01688
tun,2010,100.15049
tun,2011,100.10618
tun,2012,101.55064
tun,2013,98.95553
tun,2014,96.10663
tun,2015,87.19458
tun,2016,86.80291
tun,2017,95.76303
tun,2018,104.29804
tur,1960,5.72687
tur,1961,11.96106
tur,1962,13.5741
tur,1963,11.1588
tur,1964,9.94036
tur,1965,9.935
tur,1966,9.77147
tur,1967,9.09091
tur,1968,8.7619
tur,1969,8.33333
tur,1970,10.7888
tur,1971,13.56701
tur,1972,14.56244
tur,1973,16.12637
tur,1974,17.00282
tur,1975,15.65312
tur,1976,15.52478
tur,1977,14.52239
tur,1978,11.43562
tur,1979,9.09974
tur,1980,17.08982
tur,1981,21.14163
tur,1982,26.88092
tur,1983,29.03105
tur,1984,35.28011
tur,1985,34.82697
tur,1986,29.41446
tur,1987,33.33829
tur,1988,36.20683
tur,1989,33.98367
tur,1990,30.943
tur,1991,30.47601
tur,1992,31.73737
tur,1993,33.01709
tur,1994,41.74585
tur,1995,44.24263
tur,1996,49.36931
tur,1997,54.97032
tur,1998,40.39541
tur,1999,37.66492
tur,2000,42.35444
tur,2001,49.87148
tur,2002,47.98239
tur,2003,46.2251
tur,2004,48.82584
tur,2005,46.14236
tur,2006,48.76287
tur,2007,47.85082
tur,2008,50.54825
tur,2009,46.78707
tur,2010,46.69447
tur,2011,53.30418
tur,2012,52.8308
tur,2013,52.5273
tur,2014,53.7663
tur,2015,51.08854
tur,2016,48.32819
tur,2017,55.76217
tur,2018,62.55437
tur,2019,62.61188
tur,2020,61.1406
tza,1990,50.07578
tza,1991,43.90121
tza,1992,51.79542
tza,1993,65.69072
tza,1994,64.23895
tza,1995,65.58242
tza,1996,51.88067
tza,1997,41.90763
tza,1998,25.93557
tza,1999,25.01345
tza,2000,23.98087
tza,2001,28.02051
tza,2002,27.48976
tza,2003,30.43837
tza,2004,33.59823
tza,2005,36.95927
tza,2006,42.76817
tza,2007,48.05839
tza,2008,49.02654
tza,2009,43.5326
tza,2010,47.64044
tza,2011,56.16612
tza,2012,54.36959
tza,2013,48.63062
tza,2014,45.35602
tza,2015,40.75768
tza,2016,35.42047
tza,2017,32.23894
tza,2018,32.64261
tza,2019,32.95912
tza,2020,29.60425
uga,1960,49.14583
uga,1961,46.0621
uga,1962,45.55512
uga,1963,52.17148
uga,1964,52.99399
uga,1965,49.93669
uga,1966,50.89259
uga,1967,49.68881
uga,1968,46.5587
uga,1969,41.87133
uga,1970,43.47005
uga,1971,43.77161
uga,1972,36.16901
uga,1973,29.7055
uga,1974,29.76498
uga,1975,19.56583
uga,1976,20.99457
uga,1977,16.95112
uga,1978,32.51536
uga,1979,36.93271
uga,1980,45.47609
uga,1981,38.13654
uga,1982,25.90126
uga,1983,22.30323
uga,1984,27.01758
uga,1985,28.74686
uga,1986,28.04839
uga,1987,26.29039
uga,1988,25.35004
uga,1989,26.04763
uga,1990,26.60954
uga,1991,29.4022
uga,1992,33.05214
uga,1993,28.23983
uga,1994,27.83936
uga,1995,32.62315
uga,1996,35.38549
uga,1997,34.15857
uga,1998,30.04392
uga,1999,36.02471
uga,2000,32.74903
uga,2001,35.32998
uga,2002,36.27779
uga,2003,36.58573
uga,2004,35.46009
uga,2005,38.99429
uga,2006,43.63329
uga,2007,46.77742
uga,2008,56.25827
uga,2009,47.06388
uga,2010,38.26925
uga,2011,39.75523
uga,2012,43.50214
uga,2013,43.10915
uga,2014,36.0144
uga,2015,37.6893
uga,2016,31.20936
uga,2017,36.83705
uga,2018,36.63841
uga,2019,39.36105
uga,2020,37.00069
ukr,1989,64.2154
ukr,1990,56.40719
ukr,1991,50.13378
ukr,1992,45.96861
ukr,1993,52.06882
ukr,1994,73.944
ukr,1995,97.2297
ukr,1996,93.85665
ukr,1997,84.24142
ukr,1998,86.04973
ukr,1999,101.95171
ukr,2000,115.73571
ukr,2001,99.92613
ukr,2002,95.99467
ukr,2003,102.59018
ukr,2004,109.98171
ukr,2005,94.64757
ukr,2006,89.18105
ukr,2007,88.04656
ukr,2008,94.17189
ukr,2009,87.47616
ukr,2010,95.72973
ukr,2011,104.80507
ukr,2012,102.62279
ukr,2013,94.00167
ukr,2014,100.69178
ukr,2015,107.80662
ukr,2016,105.5212
ukr,2017,104.03498
ukr,2018,99.19982
ukr,2019,90.51123
ukr,2020,79.1754
ury,1960,32.41379
ury,1961,28.97727
ury,1962,25.7732
ury,1963,24.03433
ury,1964,23.28358
ury,1965,29.8725
ury,1966,28.61538
ury,1967,27.78772
ury,1968,27.38836
ury,1969,25.52806
ury,1970,29.09434
ury,1971,21.7179
ury,1972,30.33041
ury,1973,19.92348
ury,1974,31.27282
ury,1975,37.05853
ury,1976,39.63817
ury,1977,42.55498
ury,1978,40.00156
ury,1979,38.00012
ury,1980,35.6644
ury,1981,34.23546
ury,1982,31.61666
ury,1983,49.29274
ury,1984,47.95607
ury,1985,47.85657
ury,1986,46.48374
ury,1987,40.85464
ury,1988,39.79381
ury,1989,41.19356
ury,1990,41.62847
ury,1991,38.5549
ury,1992,40.07304
ury,1993,38.68497
ury,1994,40.14883
ury,1995,38.09767
ury,1996,39.52844
ury,1997,37.7064
ury,1998,35.64002
ury,1999,33.38645
ury,2000,36.71374
ury,2001,36.30951
ury,2002,40.02907
ury,2003,51.7592
ury,2004,61.47669
ury,2005,58.8777
ury,2006,61.97157
ury,2007,59.21045
ury,2008,65.2081
ury,2009,53.39442
ury,2010,51.69904
ury,2011,53.24703
ury,2012,55.06115
ury,2013,49.71785
ury,2014,49.08762
ury,2015,45.32824
ury,2016,48.57319
ury,2017,46.80471
ury,2018,47.82535
ury,2019,49.60704
ury,2020,46.36831
usa,1970,10.75829
usa,1971,10.75718
usa,1972,11.34062
usa,1973,13.07922
usa,1974,16.44499
usa,1975,15.51637
usa,1976,16.04885
usa,1977,16.41789
usa,1978,16.97283
usa,1979,18.37616
usa,1980,20.10984
usa,1981,19.42591
usa,1982,17.53681
usa,1983,16.66559
usa,1984,17.52241
usa,1985,16.60391
usa,1986,16.89798
usa,1987,17.97358
usa,1988,19.0701
usa,1989,19.41513
usa,1990,19.81505
usa,1991,19.78645
usa,1992,19.95059
usa,1993,20.04462
usa,1994,21.05546
usa,1995,22.45338
usa,1996,22.68707
usa,1997,23.42832
usa,1998,22.82589
usa,1999,23.3148
usa,2000,25.09957
usa,2001,22.96742
usa,2002,22.27149
usa,2003,22.62375
usa,2004,24.455
usa,2005,25.64359
usa,2006,26.97718
usa,2007,28.05537
usa,2008,29.98354
usa,2009,24.80945
usa,2010,28.32702
usa,2011,30.95589
usa,2012,30.78974
usa,2013,30.10665
usa,2014,30.03825
usa,2015,27.76301
usa,2016,26.51613
usa,2017,27.15783
usa,2018,27.47548
usa,2019,26.2943
usa,2020,23.37613
uzb,1997,57.19859
uzb,1998,45.41795
uzb,1999,36.61886
uzb,2000,44.05403
uzb,2001,56.77628
uzb,2002,58.95452
uzb,2003,70.45927
uzb,2004,76.59567
uzb,2005,69.52526
uzb,2006,67.47129
uzb,2007,74.41419
uzb,2008,79.74799
uzb,2009,68.67314
uzb,2010,49.25587
uzb,2011,49.64347
uzb,2012,44.22795
uzb,2013,42.36691
uzb,2014,36.35908
uzb,2015,30.75051
uzb,2016,29.1923
uzb,2017,47.78466
uzb,2018,71.52614
uzb,2019,72.85729
uzb,2020,61.99237
ven,1960,48.58206
ven,1961,48.65564
ven,1962,49.57934
ven,1963,47.22457
ven,1964,48.16118
ven,1965,48.22492
ven,1966,44.814
ven,1967,44.63592
ven,1968,44.7895
ven,1969,44.32513
ven,1970,42.03691
ven,1971,44.20066
ven,1972,43.26916
ven,1973,47.82098
ven,1974,61.47531
ven,1975,57.84924
ven,1976,58.58961
ven,1977,62.14841
ven,1978,61.36058
ven,1979,58.32115
ven,1980,57.36822
ven,1981,55.40641
ven,1982,53.0576
ven,1983,35.71052
ven,1984,42.61267
ven,1985,39.44059
ven,1986,39.00193
ven,1987,42.30575
ven,1988,46.37204
ven,1989,53.42732
ven,1990,57.70722
ven,1991,55.71964
ven,1992,53.47614
ven,1993,52.39019
ven,1994,51.44481
ven,1995,47.34234
ven,1996,55.97243
ven,1997,51.24504
ven,1998,43.59939
ven,1999,42.07023
ven,2000,47.85722
ven,2001,42.14127
ven,2002,48.57571
ven,2003,50.57701
ven,2004,55.36746
ven,2005,60.12733
ven,2006,58.66559
ven,2007,56.1991
ven,2008,51.82901
ven,2009,38.52093
ven,2010,46.13689
ven,2011,49.63812
ven,2012,50.40357
ven,2013,54.27776
ven,2014,48.09081
vir,2002,283.16983
vir,2003,362.96834
vir,2004,435.15934
vir,2005,503.20687
vir,2006,552.11864
vir,2007,560.36789
vir,2008,863.1951
vir,2009,508.40276
vir,2010,586.40148
vir,2011,679.23277
vir,2012,157.17779
vir,2013,142.24184
vir,2014,164.29173
vir,2015,84.76658
vir,2016,113.29647
vir,2017,157.69636
vir,2018,159.84615
vir,2019,155.23599
vnm,1986,23.21869
vnm,1987,20.79861
vnm,1988,18.95049
vnm,1989,57.90446
vnm,1990,81.3157
vnm,1991,66.94695
vnm,1992,73.57689
vnm,1993,66.21227
vnm,1994,77.4732
vnm,1995,74.72127
vnm,1996,92.70575
vnm,1997,94.34448
vnm,1998,97.00125
vnm,1999,102.78741
vnm,2000,111.41709
vnm,2001,111.95594
vnm,2002,116.69687
vnm,2003,124.32795
vnm,2004,133.0165
vnm,2005,130.71485
vnm,2006,138.31362
vnm,2007,154.60538
vnm,2008,154.31748
vnm,2009,134.70632
vnm,2010,152.21737
vnm,2011,162.91455
vnm,2012,156.55393
vnm,2013,165.09424
vnm,2014,169.53451
vnm,2015,178.76741
vnm,2016,184.68628
vnm,2017,200.38458
vnm,2018,208.30667
vnm,2019,211.49982
vnm,2020,208.25408
vut,1980,70.1305
vut,1981,68.65806
vut,1982,75.48112
vut,1983,113.67336
vut,1984,112.5061
vut,1985,110.52857
vut,1986,93.42931
vut,1987,93.83812
vut,1988,89.70731
vut,1989,94.09132
vut,1990,112.57524
vut,1991,94.22282
vut,1992,94.63917
vut,1993,94.97046
vut,1994,92.87237
vut,1995,91.96151
vut,1996,92.94178
vut,1997,96.19692
vut,1998,94.74093
vut,1999,91.23233
vut,2000,87.15579
vut,2001,87.77215
vut,2002,91.69972
vut,2003,91.56799
vut,2004,98.70598
vut,2005,100.17382
vut,2006,89.53778
vut,2007,90.17165
vut,2008,105.77485
vut,2009,108.48918
vut,2010,103.82331
vut,2011,96.99877
vut,2012,104.45163
vut,2013,106.41076
vut,2014,105.39016
vut,2015,113.04719
vut,2016,109.54349
vut,2017,105.52657
vut,2018,116.63375
vut,2019,91.00821
vut,2020,61.67353
wsm,2002,86.00175
wsm,2003,75.05438
wsm,2004,70.36022
wsm,2005,78.06398
wsm,2006,81.50586
wsm,2007,83.65131
wsm,2008,76.52153
wsm,2009,81.60601
wsm,2010,80.59513
wsm,2011,82.37107
wsm,2012,85.84575
wsm,2013,80.67599
wsm,2014,84.74409
wsm,2015,78.0633
wsm,2016,79.39208
wsm,2017,78.70972
wsm,2018,84.42755
wsm,2019,89.47545
wsm,2020,82.67362
yem,2010,64.38564
yem,2011,63.05946
yem,2012,61.36163
yem,2013,52.51188
yem,2014,49.83717
yem,2015,30.89168
yem,2016,25.27664
yem,2017,32.90521
yem,2018,49.30349
zaf,1960,54.11199
zaf,1961,50.62335
zaf,1962,50.0659
zaf,1963,51.80508
zaf,1964,52.95547
zaf,1965,52.48271
zaf,1966,48.41926
zaf,1967,48.79585
zaf,1968,47.47627
zaf,1969,45.46971
zaf,1970,45.8346
zaf,1971,46.62724
zaf,1972,46.80229
zaf,1973,46.72405
zaf,1974,54.87005
zaf,1975,56.07749
zaf,1976,54.95303
zaf,1977,53.75824
zaf,1978,56.25815
zaf,1979,59.16892
zaf,1980,60.88692
zaf,1981,56.88798
zaf,1982,51.63881
zaf,1983,44.30332
zaf,1984,47.61533
zaf,1985,52.31173
zaf,1986,50.67892
zaf,1987,49.0138
zaf,1988,50.09081
zaf,1989,46.59102
zaf,1990,41.68264
zaf,1991,38.05081
zaf,1992,37.48746
zaf,1993,35.69812
zaf,1994,37.11461
zaf,1995,39.47803
zaf,1996,42.19925
zaf,1997,42.30133
zaf,1998,44.03575
zaf,1999,42.2583
zaf,2000,46.22072
zaf,2001,49.17095
zaf,2002,53.4655
zaf,2003,45.72386
zaf,2004,45.64358
zaf,2005,47.42778
zaf,2006,53.76814
zaf,2007,57.12514
zaf,2008,65.97452
zaf,2009,49.58754
zaf,2010,50.40609
zaf,2011,54.63635
zaf,2012,55.58262
zaf,2013,58.87503
zaf,2014,59.49957
zaf,2015,56.72668
zaf,2016,55.86126
zaf,2017,53.53593
zaf,2018,54.50758
zaf,2019,54.15025
zaf,2020,51.12685
zmb,1994,66.65059
zmb,1995,69.22677
zmb,1996,63.82148
zmb,1997,58.27286
zmb,1998,56.25031
zmb,1999,59.76753
zmb,2000,60.38747
zmb,2001,64.66828
zmb,2002,64.9165
zmb,2003,62.31284
zmb,2004,70.81307
zmb,2005,62.20028
zmb,2006,57.85682
zmb,2007,65.77146
zmb,2008,59.45489
zmb,2009,56.12138
zmb,2010,67.90092
zmb,2011,76.21473
zmb,2012,79.1007
zmb,2013,80.45602
zmb,2014,76.19366
zmb,2015,79.86542
zmb,2016,73.95856
zmb,2017,71.58569
zmb,2018,74.88837
zmb,2019,68.7912
zmb,2020,79.32549
zwe,1975,47.19861
zwe,1976,41.55735
zwe,1977,41.61263
zwe,1978,42.00715
zwe,1979,44.46114
zwe,1980,49.89042
zwe,1981,45.33064
zwe,1982,39.14529
zwe,1983,35.91686
zwe,1984,41.36614
zwe,1985,44.21368
zwe,1986,45.57035
zwe,1987,45.2906
zwe,1988,44.10035
zwe,1989,45.06254
zwe,1990,45.65925
zwe,1991,51.05155
zwe,1992,63.71249
zwe,1993,63.16706
zwe,1994,71.1195
zwe,1995,79.15679
zwe,1996,72.06962
zwe,1997,82.20506
zwe,1998,88.51404
zwe,1999,70.92266
zwe,2000,74.06741
zwe,2001,67.89787
zwe,2002,66.80735
zwe,2003,70.45199
zwe,2004,76.03961
zwe,2005,76.04371
zwe,2006,82.82065
zwe,2007,84.1729
zwe,2008,109.52164
zwe,2009,61.77844
zwe,2010,83.12419
zwe,2011,89.46653
zwe,2012,74.16253
zwe,2013,58.65649
zwe,2014,54.67162
zwe,2015,56.74881
zwe,2016,51.21902
zwe,2017,50.02971
zwe,2018,69.44702
zwe,2019,63.28192
zwe,2020,76.00194
