geo,time,nv_agr_totl_kd
mwi,1993,805968760.9971
mwi,1994,572875850.73244
mwi,1995,799678806.03202
mwi,1996,1003656024.09962
mwi,1997,1005000425.62452
mwi,1998,1108910602.21467
mwi,1999,1221079153.18211
mwi,2000,1285782659.36135
mwi,2001,1208858391.01408
mwi,2002,1280103862.4794
mwi,2003,1322451110.79907
mwi,2004,1370643205.34725
mwi,2005,1242758737.27625
mwi,2006,1185336364.61275
mwi,2007,1317767513.9212
mwi,2008,1365207456.89887
mwi,2009,1419756240.4185
mwi,2010,1516353545.33149
mwi,2011,1608851398.83473
mwi,2012,1589545158.01206
mwi,2013,1688096642.92863
mwi,2014,1787495419.91318
mwi,2015,1751436832.79898
mwi,2016,1710627400.9405
mwi,2017,1799581049.75088
mwi,2018,1804911177.86645
mwi,2019,1911371923.91687
mwi,2020,1976358624.61435
mys,1970,6942165629.10268
mys,1971,7042433145.01514
mys,1972,7579348905.19677
mys,1973,8472050863.5123
mys,1974,9057483301.05973
mys,1975,8782556741.43131
mys,1976,9857465504.15911
mys,1977,10090344449.5927
mys,1978,10256378410.8753
mys,1979,10846123627.7566
mys,1980,10985203723.5866
mys,1981,11518884872.8103
mys,1982,12263882155.5546
mys,1983,12185177001.7782
mys,1984,12531261351.3488
mys,1985,12780312240.3579
mys,1986,13312915221.2056
mys,1987,14248743861.646
mys,1988,14635225143.8337
mys,1989,15331595686.1353
mys,1990,15066605441.1728
mys,1991,15223309779.5922
mys,1992,16267426123.9756
mys,1993,15756813355.9887
mys,1994,15458367681.6466
mys,1995,15066605450.4035
mys,1996,15749770873.3173
mys,1997,15855413567.2384
mys,1998,15416990804.3109
mys,1999,15490942326.2107
mys,2000,16429413595.4145
mys,2001,16401001058.0067
mys,2002,16871148100.1313
mys,2003,17888638439.9651
mys,2004,18724931848.9203
mys,2005,19210625385.8552
mys,2006,20331729971.3628
mys,2007,22126368172.8497
mys,2008,21364252454.1508
mys,2009,19168900127.8269
mys,2010,21928480616.4192
mys,2011,23429412897.96609
mys,2012,23654565967.7056
mys,2013,24124186085.953
mys,2014,24618147045.4635
mys,2015,24974779157.5983
mys,2016,24062860048.3228
mys,2017,25479154052.2689
mys,2018,25511985207.0328
mys,2019,26009489018.4409
mys,2020,25442851893.0441
nam,1980,563525442.19099
nam,1981,543388500.53201
nam,1982,519884236.2014
nam,1983,506229772.85258
nam,1984,526097050.24797
nam,1985,555213966.85377
nam,1986,559763591.60381
nam,1987,589923679.91082
nam,1988,594197533.09861
nam,1989,631202268.40026
nam,1990,663373948.43106
nam,1991,717531590.83676
nam,1992,566092478.594
nam,1993,550687895.41915
nam,1994,689371179.71728
nam,1995,650084304.33399
nam,1996,749006870.10457
nam,1997,690553738.19079
nam,1998,677885327.47499
nam,1999,752107196.91971
nam,2000,787458721.15138
nam,2001,713958895.81506
nam,2002,864361460.6541
nam,2003,863099348.69856
nam,2004,928578990.67684
nam,2005,1067682275.13022
nam,2006,1107783393.75403
nam,2007,1057141159.30104
nam,2008,770454179.89582
nam,2009,821751946.52963
nam,2010,907462773.34865
nam,2011,916835971.40173
nam,2012,991315481.4119
nam,2013,799518083.51252
nam,2014,850154930.56149
nam,2015,753837818.95528
nam,2016,769874017.03165
nam,2017,792269230.47066
nam,2018,823966480.09999
nam,2019,797922294.07153
nam,2020,846844417.36079
ncl,2015,167191624.68331
ner,1990,965072157.92921
ner,1991,1003080862.25001
ner,1992,1043228782.00087
ner,1993,1061177500.7406
ner,1994,1075496257.05787
ner,1995,1065119098.6016
ner,1996,1157055270.01376
ner,1997,1148181770.81983
ner,1998,1476092622.3831
ner,1999,1494048966.72041
ner,2000,1374088129.89318
ner,2001,1548688441.90188
ner,2002,1662330768.36667
ner,2003,1748879785.33065
ner,2004,1613601253.79164
ner,2005,1829885964.28652
ner,2006,2019792300.32716
ner,2007,2113317663.25954
ner,2008,2449976848.24247
ner,2009,2220567685.79401
ner,2010,2560892112.37337
ner,2011,2487730615.08395
ner,2012,2852688776.87368
ner,2013,2842185484.25958
ner,2014,3077606922.1805
ner,2015,3139218997.18832
ner,2016,3680615589.9824
ner,2017,3879742641.08779
ner,2018,4186149258.71731
ner,2019,4327883539.0098
ner,2020,4662767966.53382
nga,1981,14886324456.5348
nga,1982,15274086872.5026
nga,1983,15167815255.8799
nga,1984,14503095259.9843
nga,1985,17195036245.8727
nga,1986,18805407521.0718
nga,1987,18206251664.9194
nga,1988,19987388015.7562
nga,1989,20940487990.3112
nga,1990,21814192272.3908
nga,1991,22608263493.233
nga,1992,23136854873.542
nga,1993,23570485890.3293
nga,1994,24174971952.1399
nga,1995,25041985447.8856
nga,1996,26025223589.6547
nga,1997,27108979849.3103
nga,1998,28176557177.6896
nga,1999,29614600391.2597
nga,2000,30479227845.3978
nga,2001,31635008245.9834
nga,2002,49217128084.717
nga,2003,52665800563.9727
nga,2004,55963326963.8653
nga,2005,59919909001.1159
nga,2006,64361701708.9521
nga,2007,68995592821.121
nga,2008,73320393996.8214
nga,2009,77632934910.44739
nga,2010,82157104570.62489
nga,2011,84552681417.48558
nga,2012,90221227294.6963
nga,2013,92870735970.9633
nga,2014,96836434656.38568
nga,2015,100436737303.07201
nga,2016,104561419190.306
nga,2017,108163781583.963
nga,2018,110459669077.099
nga,2019,113068998437.464
nga,2020,115521909184.254
nic,1960,528931186.56572
nic,1961,576502741.45501
nic,1962,634636794.12481
nic,1963,723833459.54223
nic,1964,840182194.63588
nic,1965,917526286.20802
nic,1966,893720351.32485
nic,1967,961086510.83334
nic,1968,920469272.23082
nic,1969,1049900184.91902
nic,1970,974430735.12856
nic,1971,1011742153.81503
nic,1972,1011520421.99139
nic,1973,1102632044.0675
nic,1974,1214525985.2499
nic,1975,1235852555.19604
nic,1976,1277679240.10929
nic,1977,1338212027.96207
nic,1978,1420091543.19949
nic,1979,1201826798.98708
nic,1980,972959242.11714
nic,1981,1065542357.20465
nic,1982,1095657570.34219
nic,1983,1158851140.07861
nic,1984,1096967803.84551
nic,1985,1044296417.01257
nic,1986,952701016.41217
nic,1987,921779505.73413
nic,1988,828188518.72099
nic,1989,904290688.10922
nic,1990,906130614.30233
nic,1991,870832696.74242
nic,1992,897463471.16398
nic,1993,913814722.89221
nic,1994,1013657115.75414
nic,1995,1101620719.52935
nic,1996,1205510413.67721
nic,1997,1196222664.75016
nic,1998,1193041379.27607
nic,1999,1265439611.96379
nic,2000,1418105070.49605
nic,2001,1456162082.99257
nic,2002,1452424673.81853
nic,2003,1480687344.20442
nic,2004,1565219825.14563
nic,2005,1637562887.74768
nic,2006,1678086691.37641
nic,2007,1875698805.26434
nic,2008,1896916776.34134
nic,2009,1917123700.11002
nic,2010,1965316679.79717
nic,2011,2077611632.60816
nic,2012,2068431352.46317
nic,2013,2025885616.06323
nic,2014,2068549752.61221
nic,2015,2055098131.66335
nic,2016,2153711450.2744
nic,2017,2351944506.19036
nic,2018,2376394317.62333
nic,2019,2446964727.69744
nic,2020,2468467896.78818
nld,1969,2061960917.42734
nld,1970,2280610403.75703
nld,1971,2560534958.49726
nld,1972,2662360504.03437
nld,1973,2824869747.61132
nld,1974,3197565113.18828
nld,1975,3646850153.60507
nld,1976,4071750319.71171
nld,1977,4148844822.91679
nld,1978,4483514962.70624
nld,1979,5013144269.58476
nld,1980,5252233202.38554
nld,1981,5725708952.35663
nld,1982,5967728108.70156
nld,1983,5793248330.54765
nld,1984,6443718014.8828
nld,1985,6707148550.99101
nld,1986,7405116482.17382
nld,1987,7318282674.81484
nld,1988,7892265869.00898
nld,1989,8347738662.81679
nld,1990,9092384910.82108
nld,1991,9319837272.42499
nld,1992,9657064839.42733
nld,1993,9930377806.85233
nld,1994,10184588290.8394
nld,1995,10382532047.6043
nld,1996,9900449806.14062
nld,1997,10613329590.5734
nld,1998,10119145892.0117
nld,1999,10802654651.2039
nld,2000,10918729670.7953
nld,2001,10369114708.218
nld,2002,10459070684.8512
nld,2003,10746363514.698
nld,2004,11343553280.5125
nld,2005,11376856419.4375
nld,2006,11416872111.3508
nld,2007,11705932395.2324
nld,2008,12004537818.5121
nld,2009,12426545484.5129
nld,2010,12453434529.4172
nld,2011,12340599287.4664
nld,2012,12258881444.0461
nld,2013,12365224926.0738
nld,2014,12932888334.843
nld,2015,13200984372.6562
nld,2016,13495005288.6719
nld,2017,13558635852.9492
nld,2018,13383423796.2875
nld,2019,13613882937.825
nld,2020,13666086628.8418
nld_curacao,2015,7037823.73761
nor,1970,2345561641.00444
nor,1971,2468698976.95567
nor,1972,2466714890.97861
nor,1973,2373214839.3097
nor,1974,2610685129.68895
nor,1975,2647018704.14384
nor,1976,2687444455.92642
nor,1977,2626185801.38472
nor,1978,2603120801.90141
nor,1979,2430505321.89728
nor,1980,2629781957.21814
nor,1981,2834886845.09662
nor,1982,2804133512.4522
nor,1983,2715345664.97881
nor,1984,3000930040.30174
nor,1985,2721049912.16286
nor,1986,2531445695.98016
nor,1987,2650738865.35083
nor,1988,2675043918.5698
nor,1989,2775116255.03772
nor,1990,2907677999.37997
nor,1991,3205910922.80665
nor,1992,3039371706.10726
nor,1993,3492115324.99741
nor,1994,3590575591.60897
nor,1995,3831890048.56877
nor,1996,3817009403.74083
nor,1997,3764183114.60163
nor,1998,3832634080.81017
nor,1999,3832758086.18373
nor,2000,3733925803.45148
nor,2001,3643277875.3746
nor,2002,3958747545.72698
nor,2003,3885956391.44363
nor,2004,4326423478.35073
nor,2005,4423891701.97375
nor,2006,4591794977.78237
nor,2007,4919293169.37067
nor,2008,5129606282.93892
nor,2009,5202893458.71654
nor,2010,5617567427.92187
nor,2011,5830608659.70858
nor,2012,6122641314.45696
nor,2013,5873762529.70962
nor,2014,6277896042.16182
nor,2015,5931921049.91216
nor,2016,5574909579.4151
nor,2017,5809651751.5759
nor,2018,5758313526.9195
nor,2019,5825152423.27167
nor,2020,5895463470.0837
npl,1965,1702065433.14306
npl,1966,1901350739.85368
npl,1967,1823096157.77762
npl,1968,1832863956.04142
npl,1969,1887877869.4214
npl,1970,1953221086.22045
npl,1971,1967030811.21313
npl,1972,1981401812.03052
npl,1973,1964560609.3249
npl,1974,2075149941.24013
npl,1975,2110067104.93297
npl,1976,2121631275.96565
npl,1977,2032935301.17024
npl,1978,2032149380.08396
npl,1979,2093562756.78777
npl,1980,1993415049.58907
npl,1981,2202468039.89823
npl,1982,2303401900.18038
npl,1983,2278477294.67817
npl,1984,2499768170.47409
npl,1985,2555455912.97343
npl,1986,2624503855.2785
npl,1987,2606203478.36022
npl,1988,2777083643.32975
npl,1989,2948300662.85967
npl,1990,3118282566.779
npl,1991,3185422084.34778
npl,1992,3151515505.66922
npl,1993,3131979927.80807
npl,1994,3370111896.9776
npl,1995,3358884551.17236
npl,1996,3507310043.19784
npl,1997,3652142781.68567
npl,1998,3690091204.42745
npl,1999,3790463660.88647
npl,2000,3978858497.68534
npl,2001,4149949412.08581
npl,2002,4277867852.75908
npl,2003,4420239450.58158
npl,2004,4632850192.18839
npl,2005,4794901550.11446
npl,2006,4880340508.61293
npl,2007,4927833263.00923
npl,2008,5214843097.69054
npl,2009,5372307844.86077
npl,2010,5480386527.38084
npl,2011,5727583514.04772
npl,2012,6030565004.51606
npl,2013,6109357945.40379
npl,2014,6383463331.02691
npl,2015,6460119584.78402
npl,2016,6454672239.16714
npl,2017,6788683997.40515
npl,2018,6965818382.01703
npl,2019,7325040615.08231
npl,2020,7488666607.72291
nru,2013,3158615.59018
nru,2014,3459679.28006
nru,2015,3641317.9133
nzl,1977,3076815844.06981
nzl,1978,2909918931.64107
nzl,1979,3292981397.86259
nzl,1980,3696367091.47649
nzl,1981,3686513363.20368
nzl,1982,3831239038.33749
nzl,1983,3588591851.32237
nzl,1984,3745635035.4783
nzl,1985,4437241235.02851
nzl,1986,4355332554.61218
nzl,1987,4799980473.85763
nzl,1988,4663876287.94086
nzl,1989,4411375372.65294
nzl,1990,5179347617.63629
nzl,1991,5209524573.30149
nzl,1992,4563491692.67247
nzl,1993,5340086124.23508
nzl,1994,5351787165.04821
nzl,1995,5734849631.26972
nzl,1996,6241083003.53911
nzl,1997,6265101553.37436
nzl,1998,5992277410.69405
nzl,1999,6279266374.9368
nzl,2000,6507132969.54271
nzl,2001,6387040917.72869
nzl,2002,6350089785.38678
nzl,2003,7062634983.17614
nzl,2004,6845237887.68982
nzl,2005,7201202252.48
nzl,2006,7235074530.58805
nzl,2007,6170259593.08914
nzl,2008,6730072700.01221
nzl,2009,6881573249.18496
nzl,2010,6334693422.13079
nzl,2011,7122988894.50653
nzl,2012,7479569727.50571
nzl,2013,7414288952.03891
nzl,2014,7788113460.83439
nzl,2015,7961784549.93985
nzl,2016,8000583692.18431
nzl,2017,7674179814.85033
nzl,2018,8195193779.52893
nzl,2019,7930376052.58111
omn,1998,620865330.65617
omn,1999,668566273.15831
omn,2000,671615658.58451
omn,2001,707608477.16618
omn,2002,714587591.37063
omn,2003,700034259.70899
omn,2004,727760648.68175
omn,2005,708183107.31772
omn,2006,688265269.81195
omn,2007,715893719.89514
omn,2008,748337498.71566
omn,2009,787525504.40378
omn,2010,862269200.29637
omn,2011,862561494.94054
omn,2012,858177075.27802
omn,2013,994678674.10459
omn,2014,1011339468.82218
omn,2015,1361508452.53576
omn,2016,1473457301.2522
omn,2017,1561437989.14685
omn,2018,1901961249.60288
omn,2019,1982926866.03748
omn,2020,2266452670.8807
pak,1960,9512207202.51146
pak,1961,9493014576.19806
pak,1962,10079818061.5466
pak,1963,10605090679.1329
pak,1964,10872102263.8071
pak,1965,11442544487.5402
pak,1966,11494354196.8267
pak,1967,12124705667.737
pak,1968,13547005560.0928
pak,1969,14158853560.0044
pak,1970,15510840275.0469
pak,1971,15034684371.0271
pak,1972,15556482161.6577
pak,1973,15815530711.062
pak,1974,16476721295.3505
pak,1975,16127622533.6934
pak,1976,16849257777.8255
pak,1977,17274837539.4715
pak,1978,17762095524.9018
pak,1979,18312265301.02909
pak,1980,19522392094.5323
pak,1981,20236625952.048
pak,1982,21192581156.5314
pak,1983,22126019274.3088
pak,1984,21058550573.1206
pak,1985,23359040741.1368
pak,1986,24748605539.0987
pak,1987,25553841433.1341
pak,1988,26251803825.1783
pak,1989,28055375306.775
pak,1990,28905643204.7309
pak,1991,30339972530.0541
pak,1992,33222669888.0821
pak,1993,31466510416.9505
pak,1994,33111419968.8333
pak,1995,35286091043.1778
pak,1996,39422733942.6293
pak,1997,39471472002.6021
pak,1998,41254649308.4647
pak,1999,42058562429.2471
pak,2000,44621490180.2526
pak,2001,44299713530.8847
pak,2002,44634863400.4018
pak,2003,46605262537.2274
pak,2004,47932693636.593
pak,2005,51298238602.3801
pak,2006,51952063236.5039
pak,2007,53730642990.226
pak,2008,54701737761.895
pak,2009,56614986135.1506
pak,2010,56744943401.41489
pak,2011,57858285926.1374
pak,2012,59953989502.08569
pak,2013,61557780975.82649
pak,2014,63094589296.5659
pak,2015,64438524763.9056
pak,2016,64537726550.1331
pak,2017,65946216336.1801
pak,2018,68581325966.8571
pak,2019,68967978828.6339
pak,2020,71251170854.24561
pan,1970,558876538.52718
pan,1971,602357218.36609
pan,1972,582490920.23748
pan,1973,588863219.61618
pan,1974,554378435.74206
pan,1975,594485654.59417
pan,1976,626346532.27674
pan,1977,657832477.75897
pan,1978,708809789.16945
pan,1979,678448330.68283
pan,1980,665704041.53089
pan,1981,733700674.15147
pan,1982,739171712.06425
pan,1983,792514099.5098
pan,1984,804042258.45284
pan,1985,857775367.97672
pan,1986,842730091.11792
pan,1987,886107362.73643
pan,1988,829247857.37512
pan,1989,875556008.98918
pan,1990,889038242.73198
pan,1991,898612495.29412
pan,1992,938277218.82353
pan,1993,938668071.76471
pan,1994,963873815.29412
pan,1995,994941224.70588
pan,1996,1033334910.58823
pan,1997,1079820138.82353
pan,1998,1145090001.17647
pan,1999,1156870389.41176
pan,2000,1269898935.29412
pan,2001,1352043651.76471
pan,2002,1396936617.64706
pan,2003,1526521210.58823
pan,2004,1547216752.94118
pan,2005,1587174495.29412
pan,2006,1644023209.41176
pan,2007,1663663529.41176
pan,2008,1713628235.29412
pan,2009,1486530588.23529
pan,2010,1392725882.35294
pan,2011,1401751764.70588
pan,2012,1410294117.64706
pan,2013,1476054117.64706
pan,2014,1504743529.41176
pan,2015,1507000000
pan,2016,1517637647.05882
pan,2017,1534238823.52941
pan,2018,1574049411.76471
pan,2019,1651414117.64706
pan,2020,1719269411.76471
per,1960,2925915930.80324
per,1961,3072063604.70094
per,1962,3203399014.35225
per,1963,3259191876.34698
per,1964,3489275714.30754
per,1965,3486313261.45827
per,1966,3713928388.7111
per,1967,3896119238.94168
per,1968,3785520999.23531
per,1969,3963761912.33352
per,1970,4369124210.54301
per,1971,4288644241.47097
per,1972,4029923359.30072
per,1973,3993880182.96784
per,1974,4190389555.30326
per,1975,4167677416.79213
per,1976,4257044744.41201
per,1977,4227913958.06078
per,1978,4212607951.67284
per,1979,4394305059.76187
per,1980,4112378296.93895
per,1981,4484659871.66484
per,1982,4617476507.74079
per,1983,4120278171.20369
per,1984,4608095407.05141
per,1985,4780411414.45106
per,1986,5074681730.81264
per,1987,5332415128.6998
per,1988,5751108464.73104
per,1989,5476094091.88977
per,1990,5124549687.10882
per,1991,5223791857.55962
per,1992,4904340691.97918
per,1993,5412401355.6303
per,1994,6219176014.91691
per,1995,6450741079.30212
per,1996,6816604006.18791
per,1997,7085693473.33063
per,1998,7037306743.45909
per,1999,7936411183.21486
per,2000,8495327287.44525
per,2001,8325479990.75333
per,2002,8729854804.67973
per,2003,8832553170.12136
per,2004,9074486819.47903
per,2005,9397887922.19185
per,2006,10183431669.392
per,2007,10584844030.4691
per,2008,11373350230.5185
per,2009,11407912180.4267
per,2010,11519497904.4162
per,2011,12455139262.6464
per,2012,12675841999.9176
per,2013,13006155492.612
per,2014,12864451497.9883
per,2015,13373005903.7809
per,2016,13605558452.4492
per,2017,14009439524.2341
per,2018,15351430664.9569
per,2019,15488690980.3067
per,2020,15698037648.3224
phl,1960,7183592198.45491
phl,1961,7674207529.15575
phl,1962,8018183325.47279
phl,1963,8595310009.2297
phl,1964,8589782109.0152
phl,1965,9247669634.68738
phl,1966,9596864674.43142
phl,1967,9804323671.21811
phl,1968,10465259330.3077
phl,1969,10856839399.2013
phl,1970,10867136091.8168
phl,1971,11295449376.2929
phl,1972,11910759407.9436
phl,1973,12799558832.8468
phl,1974,12306411003.6318
phl,1975,12472543030.9564
phl,1976,13755618722.4982
phl,1977,14351134762.7216
phl,1978,14864187185.2655
phl,1979,15307543707.8024
phl,1980,15905190881.6421
phl,1981,16495336453.6659
phl,1982,16563454424.2437
phl,1983,15912513582.3129
phl,1984,15835100241.4699
phl,1985,15558806985.4393
phl,1986,16127242378.1123
phl,1987,16623623832.7085
phl,1988,17114143808.7504
phl,1989,17580409787.4447
phl,1990,17614326877.0653
phl,1991,17873239375.8351
phl,1992,17936107706.1676
phl,1993,18314073075.142
phl,1994,18767479546.6363
phl,1995,18873478030.7759
phl,1996,19562521021.8255
phl,1997,20137909933.8906
phl,1998,18733907299.831
phl,1999,20541699736.2976
phl,2000,21236913768.22
phl,2001,22057494338.6353
phl,2002,22853338113.3131
phl,2003,23898820892.23809
phl,2004,25091159709.7321
phl,2005,25968575646.3037
phl,2006,27158335080.2286
phl,2007,28616742110.6918
phl,2008,29586868067.34769
phl,2009,29544056657.4244
phl,2010,29935140277.9222
phl,2011,30948168855.5812
phl,2012,31901356602.7893
phl,2013,32837057342.0862
phl,2014,33452100012.0227
phl,2015,33698347264.716
phl,2016,33373831732.4116
phl,2017,34791934148.7968
phl,2018,35180787440.7126
phl,2019,35604698402.9287
phl,2020,35538619567.6648
plw,2000,8760900
plw,2001,8810300
plw,2002,8927800
plw,2003,9060600
plw,2004,9321000
plw,2005,9717800
plw,2006,11175600
plw,2007,10277000
plw,2008,10616300
plw,2009,9816800
plw,2010,9323700
plw,2011,9166100
plw,2012,8778600
plw,2013,9026000
plw,2014,8494000
plw,2015,8183800
plw,2016,8816400
plw,2017,9826612.5
plw,2018,9275587.5
plw,2019,8724562.5
plw,2020,7622512.5
png,2006,3089041556.4188
png,2007,3054925826.49311
png,2008,3095898788.08219
png,2009,3275818824.18045
png,2010,3368009487.62122
png,2011,3396679600.93448
png,2012,3599265123.17395
png,2013,3767418585.70223
png,2014,3895240508.4182
png,2015,3792261672.56
png,2016,3892795901.29613
png,2017,3984413660.26831
png,2018,4166538987.10007
png,2019,4260657917.24092
pol,1995,13546889507.8923
pol,1996,13219525135.9597
pol,1997,12073749834.1955
pol,1998,10680461599.6817
pol,1999,9454038997.21448
pol,2000,9441305212.89295
pol,2001,10206393420.8781
pol,2002,10418888446.7436
pol,2003,10728478578.0607
pol,2004,11628067382.942
pol,2005,11428836715.7448
pol,2006,10808064730.0703
