geo,time,bx_gsr_nfsv_cd
gab,1983,200805090.89258
gab,1984,137793984.42502
gab,1985,138493499.71887
gab,1986,123561277.93607
gab,1987,114794684.96054
gab,1988,212960816.92691
gab,1989,288957999.36232
gab,1990,241603038.3298
gab,1991,323990647.32562
gab,1992,347574045.50922
gab,1993,311128681.46476
gab,1994,219558661.79416
gab,1995,216644978.50461
gab,1996,233240999.23919
gab,1997,231936103.57549
gab,1998,218707707.24374
gab,1999,280578599.23595
gab,2000,176935671.20717
gab,2001,168302208.97007
gab,2002,79725883.03799
gab,2003,167599703.02213
gab,2004,154331524.51849
gab,2005,145515897.10562
gab,2007,179207078.64689
gab,2008,139371807.77801
gab,2009,241280118.10309
gab,2010,482559891.91912
gab,2011,325746673.49419
gab,2012,264565760.56701
gab,2013,271702675.54359
gab,2014,145434517.26801
gab,2015,277335593.18186
gbr,1970,8116793517.92869
gbr,1971,9467940896.92078
gbr,1972,10505766847.5763
gbr,1973,12714091001.4078
gbr,1974,15440624978.4042
gbr,1975,16965420710.1563
gbr,1976,17933767847.0293
gbr,1977,20281632180.3658
gbr,1978,23998663229.9336
gbr,1979,30737103822.8685
gbr,1980,36451798355.9859
gbr,1981,34009692184.2484
gbr,1982,30860640692.965
gbr,1983,29069860714.6385
gbr,1984,28429354848.994
gbr,1985,31306057100.1161
gbr,1986,37070801447.9044
gbr,1987,44256903668.9532
gbr,1988,47674196560.7647
gbr,1989,47383388242.0832
gbr,1990,56421927973.0889
gbr,1991,56277459669.9555
gbr,1992,64227090367.8235
gbr,1993,62377056550.862
gbr,1994,69925271913.97479
gbr,1995,79796038341.24188
gbr,1996,90583641669.20529
gbr,1997,101642106172.289
gbr,1998,112595598255.237
gbr,1999,134053206985.423
gbr,2000,136308818959.549
gbr,2001,140700381589.125
gbr,2002,152495454283.72601
gbr,2003,184590495913.45496
gbr,2004,225932643260.04599
gbr,2005,249457333215.57199
gbr,2006,286935907900.22803
gbr,2007,339624002315.87402
gbr,2008,332562950068.49902
gbr,2009,285212292351.784
gbr,2010,291891343645.854
gbr,2011,337389206484.17798
gbr,2012,342754239130.38898
gbr,2013,366540491320.99493
gbr,2014,392636505081.54498
gbr,2015,375347074575.71997
gbr,2016,366204350082.69598
gbr,2017,376683702224.01801
gbr,2018,416633024591.53802
gbr,2019,417623304552.03296
gbr,2020,380499894819.20203
geo,1997,198000000
geo,1998,365300000
geo,1999,216900000
geo,2000,368006482.64
geo,2001,381130352.89
geo,2002,417908220.56
geo,2003,484469381.07
geo,2004,570637403.77
geo,2005,737902101.44
geo,2006,913495789.14
geo,2007,1107039957.37
geo,2008,1270857440.28
geo,2009,1329304175.23
geo,2010,1640845674.84
geo,2011,2018917796.78
geo,2012,2561977911.45
geo,2013,2980938345.26
geo,2014,3043593542.61
geo,2015,3087121882.81
geo,2016,3313035438.7
geo,2017,3990116568.91
geo,2018,4490114433.22
geo,2019,4600499339.04
geo,2020,1580100787.35
gha,1975,90000494.99903
gha,1976,112435400.99867
gha,1977,128261457.42622
gha,1978,103256413.94616
gha,1979,97000067.99997
gha,1980,106700000
gha,1981,119100000
gha,1982,103891087.99991
gha,1983,38200000
gha,1984,43800000
gha,1985,38000000
gha,1986,54830000
gha,1987,78700000
gha,1988,76700000
gha,1989,80900000
gha,1990,86400000
gha,1991,102800000
gha,1992,154400000
gha,1993,144700000
gha,1994,147500000
gha,1995,150600000
gha,1996,156800000
gha,1997,164900000
gha,1998,440900000
gha,1999,467800000
gha,2000,504272625.31039
gha,2001,531658600
gha,2002,554900000
gha,2003,630005000
gha,2004,702310000
gha,2005,1106489310
gha,2006,1382846296.20344
gha,2007,1831864826.72949
gha,2008,1800898738.92412
gha,2009,1769710000
gha,2010,1477300000
gha,2011,1810112513.21395
gha,2012,3259675540.8352
gha,2013,2454044041.07462
gha,2014,2044681622.38857
gha,2015,6142193022.70341
gha,2016,6332982156.77811
gha,2017,6601990000
gha,2018,7572036283.64038
gha,2019,9924810905.25894
gha,2020,7605546293.6089
gin,1986,55570000
gin,1987,53600000
gin,1988,52590000
gin,1989,103660000
gin,1990,157450000
gin,1991,144650000
gin,1992,159740000
gin,1993,186750000
gin,1994,152850000
gin,1995,117471000
gin,1996,124136000
gin,1997,114653000
gin,1998,110830000
gin,1999,113179640
gin,2000,66612310.62401
gin,2001,74485939.32756
gin,2002,67580000
gin,2003,106571856.96696
gin,2004,85360000
gin,2005,82890000
gin,2006,63510000
gin,2007,48700000
gin,2008,102900000
gin,2009,72240000
gin,2010,62410000
gin,2011,77380000
gin,2012,159060000
gin,2013,103530000
gin,2014,63750485.58906
gin,2015,78448486.58557
gin,2016,52930990.46351
gin,2017,52360000
gin,2018,101010000
gin,2019,95380000
gin,2020,64830000
gmb,1978,13942258.4562
gmb,1979,23824202.2806
gmb,1980,18710238.85488
gmb,1981,17762299.84481
gmb,1982,23144688.47532
gmb,1983,25578204.04663
gmb,1984,22706105.68072
gmb,1985,25760978.66489
gmb,1986,20662902.15169
gmb,1987,50983828.25777
gmb,1988,62585496.63848
gmb,1989,60960630.83309
gmb,1990,59321038.69025
gmb,1991,73226804.84895
gmb,1992,83039981.29661
gmb,1993,77234759.95327
gmb,1994,89632699.79789
gmb,1995,53343029.51967
gmb,1996,99894117.73159
gmb,1997,106519828.10738
gmb,2003,69941620.9724
gmb,2004,71558575.98353
gmb,2005,82210476.8315
gmb,2006,92079930.23519
gmb,2007,127945912.51236
gmb,2008,117578077.9975
gmb,2009,104194780.56664
gmb,2010,130644790.34847
gmb,2011,135423293.86152
gmb,2012,148895737.72936
gmb,2013,130098272.94324
gmb,2014,144994366.64088
gmb,2015,107074012.68412
gmb,2016,96227622.29176
gmb,2017,138730018.85325
gmb,2018,204815332.82962
gmb,2019,205748483.46302
gmb,2020,105626034.18198
gmb,2021,103792193.37388
gnb,1982,5600000
gnb,1983,6700000
gnb,1984,8000000
gnb,1985,6500000
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,6440000
gnb,1990,6840000
gnb,1991,13060000
gnb,1992,11560000
gnb,1993,9760000
gnb,1994,5610000
gnb,1995,5690000
gnb,1996,6960000
gnb,1997,8000000
gnb,2001,4462248.52917
gnb,2002,6497957.89445
gnb,2003,5996211.49003
gnb,2004,7700391.77419
gnb,2005,5168084.62654
gnb,2006,3425193.87359
gnb,2007,33390209.00667
gnb,2008,43770488.71719
gnb,2009,33120280.5674
gnb,2010,43990266.45695
gnb,2011,44649105.69083
gnb,2012,21685624.9579
gnb,2013,38139419.01829
gnb,2014,46923358.33608
gnb,2015,36270010.75819
gnb,2016,21185550
gnb,2017,34866037.49008
gnb,2018,40895624.87356
gnb,2019,43016088.50667
gnb,2020,18737981.66647
gnq,1987,6109073.6692
gnq,1988,5868760.96466
gnq,1989,5839973.45207
gnq,1990,4506642.26255
gnq,1991,5841756.9671
gnq,1992,8149100.17569
gnq,1993,8991301.05572
gnq,1994,3364524.85834
gnq,1995,4181121.06881
gnq,1996,4879265.25668
grc,1976,1808000000
grc,1977,2133000000
grc,1978,2705000000
grc,1979,3436000000
grc,1980,3947000000
grc,1981,3953000000
grc,1982,3360000000
grc,1983,2857000000
grc,1984,2724000000
grc,1985,2600000000
grc,1986,3213000000
grc,1987,4332000000
grc,1988,5094000000
grc,1989,4828000000
grc,1990,6560000000
grc,1991,7222350000
grc,1992,8697000000
grc,1993,8214000000
grc,1994,9213000000
grc,1995,9605000000
grc,1996,9348000000
grc,1997,9287000000
grc,1999,16603358168.6174
grc,2000,19286349745.2197
grc,2001,19546311317.6739
grc,2002,20235733061.84069
grc,2003,24386730615.6942
grc,2004,33213133546.6487
grc,2005,34045529046.5114
grc,2006,35916377309.5534
grc,2007,43279467947.8994
grc,2008,50753851262.037
grc,2009,38075465078.5988
grc,2010,37660362569.22449
grc,2011,40197276221.99529
grc,2012,35329588220.1167
grc,2013,37200344516.82809
grc,2014,41273732823.3928
grc,2015,35106606354.0256
grc,2016,33075837344.6664
grc,2017,38401943375.5676
grc,2018,43659235483.9769
grc,2019,44875697908.2073
grc,2020,25985705038.2002
grd,1977,14600000
grd,1978,16400000
grd,1979,19151851.85185
grd,1980,20600000
grd,1981,18700000
grd,1982,18300000
grd,1983,18600000
grd,1984,21600000
grd,1985,30592592.59259
grd,1986,46185185.18519
grd,1987,47518518.51852
grd,1988,53000000
grd,1989,54222222.22222
grd,1990,63807407.40741
grd,1991,72229629.62963
grd,1992,76048148.14815
grd,1993,87685185.18519
grd,1994,101525925.92593
grd,1995,99192592.59259
grd,1996,106688888.88889
grd,1997,106140740.74074
grd,1998,119770370.37037
grd,1999,143722222.22222
grd,2000,152768159.62963
grd,2001,133528617.40741
grd,2002,131211111.11111
grd,2003,133991111.11111
grd,2004,160227807.40741
grd,2005,116006130
grd,2006,130020975.55556
grd,2007,168813797.03704
grd,2008,167334137.40741
grd,2009,151944612.59259
grd,2010,152635881.11111
grd,2011,159028442.59259
grd,2012,163677516.2963
grd,2013,163216032.59259
grd,2014,431796459.9698
grd,2015,467066235.86951
grd,2016,486244068.84422
grd,2017,536823100.83357
grd,2018,575761856.19565
grd,2019,613773392.23765
grd,2020,393288278.65473
gtm,1977,161500000
gtm,1978,183800000
gtm,1979,228500000
gtm,1980,211200000
gtm,1981,155100000
gtm,1982,107600000
gtm,1983,80300000
gtm,1984,96000000
gtm,1985,101100000
gtm,1986,123700000
gtm,1987,158300000
gtm,1988,195800000
gtm,1989,297700000
gtm,1990,356100000
gtm,1991,458800000
gtm,1992,614000000
gtm,1993,660400000
gtm,1994,697500000
gtm,1995,832400000
gtm,1996,735200000
gtm,1997,801000000
gtm,1998,924900000
gtm,1999,987200000
gtm,2000,1148300000
gtm,2001,1438184877.2805
gtm,2002,1491147236.36115
gtm,2003,1486922289.42066
gtm,2004,1100400000
gtm,2005,1307800000
gtm,2006,1518900000
gtm,2007,1731200000
gtm,2008,2226014290
gtm,2009,2246580600
gtm,2010,2404725340
gtm,2011,2592344390
gtm,2012,2795264380
gtm,2013,2997144820
gtm,2014,3196614110
gtm,2015,3242586500
gtm,2016,3414111700
gtm,2017,3600138420
gtm,2018,3706981580
gtm,2019,3680872600
gtm,2020,2602161550
guy,1977,16156862.75143
guy,1978,18156862.75222
guy,1979,18549019.61512
guy,1980,19764705.8901
guy,1981,22968888.89706
guy,1982,22600000.00753
guy,1983,31533333.34384
guy,1984,29230824.77787
guy,1985,48002577.69938
guy,1992,105852000
guy,1993,115325000
guy,1994,120715000
guy,1995,133475000
guy,1996,140100000
guy,1997,148100000
guy,1998,141800000
guy,1999,147000000
guy,2000,169300000
guy,2001,172000000
guy,2002,172300000
guy,2003,156800000
guy,2004,160893000
guy,2005,147866000
guy,2006,147644000
guy,2007,172897000
guy,2008,211880848.71758
guy,2009,170307045.7152
guy,2010,248050307.38423
guy,2011,297598304.33546
guy,2012,297769918.96528
guy,2013,164690000
guy,2014,180840766.25109
guy,2015,144839382.83197
guy,2016,240143383.19402
guy,2017,206285103.94296
guy,2018,198127626.87117
guy,2019,237673372.54275
guy,2020,208660491.99634
hkg,1998,27204122912.7216
hkg,1999,28895828314.7109
hkg,2000,31577762775.2254
hkg,2001,31179096092.4306
hkg,2002,33511864408.0058
hkg,2003,33863976860.6632
hkg,2004,40782720969.7282
hkg,2005,47380140883.24129
hkg,2006,54441185845.76649
hkg,2007,64453682301.5041
hkg,2008,69906235238.0406
hkg,2009,64669934378.7852
hkg,2010,80541056477.32561
hkg,2011,91303602909.31328
hkg,2012,98504137880.52991
hkg,2013,104776785001.349
hkg,2014,106921698475.953
hkg,2015,104356153986.205
hkg,2016,98510222276.5457
hkg,2017,104096174274.843
hkg,2018,113149464374.127
hkg,2019,101947989456.524
hkg,2020,66891031615.8312
hnd,1974,27899999.99422
hnd,1975,31250000
hnd,1976,38200000
hnd,1977,46250000
hnd,1978,56200000
hnd,1979,74250000
hnd,1980,81500000
hnd,1981,90600000
hnd,1982,81900000
hnd,1983,93800000
hnd,1984,101150000
hnd,1985,103750000
hnd,1986,109600000
hnd,1987,119650000
hnd,1988,136400000
hnd,1989,149700000
hnd,1990,137300000
hnd,1991,175000000
hnd,1992,202000000
hnd,1993,350700000
hnd,1994,404400000
hnd,1995,445100000
hnd,1996,487200000
hnd,1997,642800000
hnd,1998,813100000
hnd,1999,1012600000
hnd,2000,1228130800
hnd,2001,1253311950
hnd,2002,1418037970
hnd,2003,1388286504.59326
hnd,2004,1592474561.34982
hnd,2005,1773844172.75559
hnd,2006,1828574586.86448
hnd,2007,1841551787.49194
hnd,2008,2017044805.59531
hnd,2009,1871407828.42882
hnd,2010,2107575496.13446
hnd,2011,2253952808.95745
hnd,2012,2247143901.53977
hnd,2013,2343041686.49087
hnd,2014,2676419050.03348
hnd,2015,2939714170.9668
hnd,2016,2789070081.57224
hnd,2017,2751413283.13962
hnd,2018,2821283773.59535
hnd,2019,2966409614.44611
hnd,2020,1961485336.89865
hrv,1993,2285752941.24163
hrv,1994,2857145708.26831
hrv,1995,2454516373.92237
hrv,1996,3330610600.08343
hrv,1997,4043888807.71812
hrv,1998,4027490561.65313
hrv,1999,3776868497.34557
hrv,2000,4451365075.36219
hrv,2001,5296413825.25333
hrv,2002,5876881879.96178
hrv,2003,7597022493.60505
hrv,2004,8714067126.23738
hrv,2005,9086202212.2487
hrv,2006,10270405797.5694
hrv,2007,12347992284.5092
hrv,2008,14190367668.9356
hrv,2009,11436005898.5153
hrv,2010,10815789833.2038
hrv,2011,12191014777.5613
hrv,2012,12254259235.9387
hrv,2013,11631068568.1933
hrv,2014,12464293139.2627
hrv,2015,11684279968.5245
hrv,2016,13054040275.1367
hrv,2017,14786768019.6538
hrv,2018,16272403559.5646
hrv,2019,17158444290.7847
hrv,2020,10284409230.1491
hti,1971,18800000.00376
hti,1972,21019922.54239
hti,1973,21619999.98549
hti,1974,21779981.94051
hti,1975,25580000.00512
hti,1976,28760000.00575
hti,1977,36440000.00729
hti,1978,61300000.01226
hti,1979,74940000.01499
hti,1980,89880000.01798
hti,1981,90400000.01808
hti,1982,97720000.01954
hti,1983,103280000.02066
hti,1984,104460000.00871
hti,1985,114180000
hti,1986,101280000
hti,1987,110280000
hti,1988,94480000
hti,1989,88480000
hti,1990,52200000
hti,1991,57600000
hti,1992,38500000
hti,1993,35800000
hti,1994,6700000
hti,1995,104060000
hti,1996,109080000
hti,1997,173700000
hti,1998,179000000
hti,1999,188000000
hti,2000,172000000
hti,2001,139000000
hti,2002,146670000
hti,2003,136010000
hti,2004,135740000
hti,2005,145460000
hti,2006,193930000
hti,2007,257110000
hti,2008,426998772.63
hti,2009,483010083.9
hti,2010,453002408.51
hti,2011,543604894.4
hti,2012,548995177.6
hti,2013,651998200.61
hti,2014,701186851.49329
hti,2015,723509513.54903
hti,2016,633602343.97315
hti,2017,671785652.32609
hti,2018,704701114.68992
hti,2019,530964423.34365
hti,2020,128569642.82378
hti,2021,110962639.79533
hun,1982,633023528.19253
hun,1983,588992797.25503
hun,1984,594976812.92921
hun,1985,622014629.06579
hun,1986,728986093.82279
hun,1987,980018504.50593
hun,1988,1047007356.70298
hun,1989,1290921324.20029
hun,1990,2884181850.68019
hun,1991,2525621663.75312
hun,1992,3405413898.84615
hun,1993,2835793843.55601
hun,1994,3116959037.78919
hun,1995,6856169854.99126
hun,1996,7660969561.98765
hun,1997,7598937007.57552
hun,1998,7449437925.42703
hun,1999,7184609985.47462
hun,2000,7434572267.96318
hun,2001,8621317266.54882
hun,2002,8945217163.2438
hun,2003,10708499903.0535
hun,2004,11851361632.5472
hun,2005,13124251573.9654
hun,2006,14070308107.1972
hun,2007,17707709320.554
hun,2008,20767650477.2688
hun,2009,18834325199.2335
hun,2010,19640071484.5134
hun,2011,22565314000.1432
hun,2012,20750129603.7729
hun,2013,22632845142.6685
hun,2014,24913832608.7044
hun,2015,22495739309.9056
hun,2016,24215314774.6956
hun,2017,26965871575.2149
hun,2018,29956488173.644
hun,2019,30118054548.7855
hun,2020,22720347462.2524
hun,2021,26046975130.2785
idn,1981,449000000
idn,1982,504000000
idn,1983,546000000
idn,1984,570000000
idn,1985,844000000
idn,1986,844000000
idn,1987,1065000000
idn,1988,1369000000
idn,1989,1875000000
idn,1990,2488000000
idn,1991,2822000000
idn,1992,3391000000
idn,1993,3959000000
idn,1994,4797000000
idn,1995,5469000000
idn,1996,6599000000
idn,1997,6941000000
idn,1998,4479000000
idn,1999,4598583513.05209
idn,2000,5214141117.00854
idn,2001,5500453700
idn,2002,6662903965
idn,2003,5292886374.14
idn,2004,12729428769.0249
idn,2005,12997157822.5465
idn,2006,9149086941.62606
idn,2007,10964374107.6458
idn,2008,13845460473.6189
idn,2009,12055619119.5977
idn,2010,16670487601.2121
idn,2011,21888154371.1066
idn,2012,23660062832.5736
idn,2013,22943904589.5418
idn,2014,23530927575.0821
idn,2015,22220881444.5364
idn,2016,23323541061.0593
idn,2017,25327655425.0322
idn,2018,31206848719.3763
idn,2019,31641319125.1506
idn,2020,15015985674.1976
idn,2021,13997911724.9763
ind,1975,840616811.85186
ind,1976,1055835076.21675
ind,1977,1316486936.8595
ind,1978,1606852918.3388
ind,1979,2082933821.57813
ind,1980,2971257228.1798
ind,1981,2797358479.03271
ind,1982,2932696123.2026
ind,1983,3290114665.84433
ind,1984,3232033318.44121
ind,1985,3384170907.60667
ind,1986,3228227514.14047
ind,1987,3363400778.86034
ind,1988,3791282738.484
ind,1989,4139799056.96505
ind,1990,4624863458.17658
ind,1991,4925463516.79666
ind,1992,4934088263.30951
ind,1993,5107023139.30631
ind,1994,6038145747.06062
ind,1995,6774717629.28488
ind,1996,7238385383.75323
ind,1997,9110607257.41231
ind,1998,11691135746.9016
ind,1999,14508990006.6233
ind,2000,16685072487.9532
ind,2001,17337028678.911
ind,2002,19478164642.05009
ind,2003,23901712153.482
ind,2004,38097905006.7566
ind,2005,52178951919.48849
ind,2006,69439848437.8817
ind,2007,86552459544.1145
ind,2008,106054239104.621
ind,2009,92889486181.68861
ind,2010,117068311674.444
ind,2011,138527915664.694
ind,2012,145524596558.41599
ind,2013,149163631866.117
ind,2014,157196138163.65601
ind,2015,156278173575.95001
ind,2016,161818782927.69601
ind,2017,185294014276.93301
ind,2018,204955578853.90701
ind,2019,214761539670.89999
ind,2020,203145151682.32297
irl,2005,54956632353.6083
irl,2006,65095994817.4812
irl,2007,81157647642.31468
irl,2008,89062745475.28868
irl,2009,84029042130.16179
irl,2010,89075445634.632
irl,2011,104212480396.41499
irl,2012,104209198409.64
irl,2013,116292934714.40601
irl,2014,132425467485.321
irl,2015,133338977802.078
irl,2016,149413518051.01901
irl,2017,183367185166.228
irl,2018,222073825311.832
irl,2019,247650167218.58801
irl,2020,279670486059.08398
irl,2021,337186354287.95099
irn,1976,2651000000
irn,1977,3699000000
irn,1978,3104000000
irn,1979,1580000000
irn,1980,731000000
irn,1981,556000000
irn,1982,509000000
irn,1983,540000000
irn,1984,475000000
irn,1985,370000000
irn,1986,242000000
irn,1987,231000000
irn,1988,244000000
irn,1989,446000000
irn,1990,436000000
irn,1991,668000000
irn,1992,559000000
irn,1993,1084000000
irn,1994,438000000
irn,1995,593000000
irn,1996,860000000
irn,1997,1192000000
irn,1998,1793000000
irn,1999,1216000000
irn,2000,1382000000
irq,2005,355200000
irq,2006,357100000
irq,2007,867900000
irq,2008,1496400000
irq,2009,2193400000
irq,2010,2833600000
irq,2011,2822000000
irq,2012,2833000000
irq,2013,2804200000
irq,2014,3579600000
irq,2015,5033100000
irq,2016,5531300000
irq,2017,6045156000
irq,2018,5570800000
irq,2019,7317700000
irq,2020,3802700000
isl,1976,172500000
isl,1977,212100000
isl,1978,262000000
isl,1979,292800000
isl,1980,279800000
isl,1981,302800000
isl,1982,340600000
isl,1983,342500000
isl,1984,347100000
isl,1985,394300000
isl,1986,453200000
isl,1987,541900000
isl,1988,531600000
isl,1989,516900000
isl,1990,559991753.71656
isl,1991,573971072.91045
isl,1992,589998785.43322
isl,1993,600995676.33706
isl,1994,619167241.54805
isl,1995,690958842.65433
isl,1996,768866793.97507
isl,1997,836711890.29153
isl,1998,957012447.3321
isl,1999,963803400.02284
isl,2000,1070883260.69777
isl,2001,1147148047.52143
isl,2002,1214721350.37659
isl,2003,1480003665.96871
isl,2004,1742965556.84197
isl,2005,2221513927.77955
isl,2006,2197393641.49937
isl,2007,3015555051.22126
isl,2008,2777319609.99954
isl,2009,2677961163.44148
isl,2010,3016055441.49255
isl,2011,3453122341.00411
isl,2012,3497667120.62799
isl,2013,4004290560.79593
isl,2014,4308021412.24441
isl,2015,4365607291.28738
isl,2016,5404531981.32566
isl,2017,6347872290.48909
isl,2018,6541938984.27573
isl,2019,5671020434.84728
isl,2020,2817214038.16375
isl,2021,3690437541.92485
isr,1960,95000000
isr,1961,121000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,264000000
isr,1966,301000000
isr,1967,317000000
isr,1968,425000000
isr,1969,455000000
isr,1970,496000000
isr,1971,702000000
isr,1972,727000000
isr,1973,848000000
isr,1974,1140000000
isr,1975,1126000000
isr,1976,1338000000
isr,1977,1606000000
isr,1978,1954000000
isr,1979,2318000000
isr,1980,2722000000
isr,1981,2724100000
isr,1982,2642700000
isr,1983,2750200000
isr,1984,2818400000
isr,1985,3151700000
isr,1986,3121700000
isr,1987,3798000000
isr,1988,4123600000
isr,1989,4347900000
isr,1990,4568600000
isr,1991,4670900000
isr,1992,5811200000
isr,1993,5966800000
isr,1994,6578700000
isr,1995,7952600000
isr,1996,8347200000
isr,1997,9196500000
isr,1998,10094900000
isr,1999,12312200000
isr,2000,15701000000
isr,2001,12512200000
isr,2002,11668100000
isr,2003,13095000000
isr,2004,15843900000
isr,2005,17348500000
isr,2006,18975900000
isr,2007,21299300000
isr,2008,24905900000
isr,2009,22385800000
isr,2010,25304400000
isr,2011,29435800000
isr,2012,31913600000
isr,2013,35908200000
isr,2014,36719200000
isr,2015,37247100000
isr,2016,40253700000
isr,2017,46377300000
isr,2018,51771100000
isr,2019,56916800000
isr,2020,55200900000
isr,2021,73806200000
ita,1970,3851199996.1488
ita,1971,4217406081.23648
ita,1972,4984491118.65119
ita,1973,5746581686.66537
ita,1974,6150217098.99862
ita,1975,7375444931.64894
ita,1976,7298269760.018
ita,1977,9673905841.94045
ita,1978,12148412234.5361
ita,1979,15587324557.8102
ita,1980,17709100691.4418
ita,1981,15411843640.7958
ita,1982,16204356557.8968
ita,1983,16908072931.1586
ita,1984,17034127902.192
ita,1985,18633636514.3472
ita,1986,22656258841.9585
ita,1987,28049040446.9421
ita,1988,28159769568.6623
ita,1989,29576771000.4334
ita,1990,46233057807.0143
ita,1991,42782874884.1827
ita,1992,53921887170.46729
ita,1993,48923547569.2104
ita,1994,51013773221.4024
ita,1995,56927495967.2302
ita,1996,60815855620.3175
ita,1997,61975544889.8895
ita,1998,63789541976.0467
ita,1999,60616605453.8462
ita,2000,59214764349.9942
ita,2001,60236914550.726
ita,2002,63039521109.7337
ita,2003,74372421963.7506
ita,2004,87509941304.40129
ita,2005,92015863394.1274
ita,2006,102473966999.423
ita,2007,116676594143.10899
ita,2008,116251584575.907
ita,2009,97271953906.80707
ita,2010,100964792258.009
ita,2011,111499352965.043
ita,2012,109228214877.57201
ita,2013,112288949814.427
ita,2014,114301500013.76801
ita,2015,98303302955.3777
ita,2016,100977106397.537
ita,2017,112710019227.026
ita,2018,123107279272.619
ita,2019,122306488673.35001
ita,2020,85814966441.00598
jam,1976,232700000
jam,1977,217200000
jam,1978,285400000
jam,1979,351800000
jam,1980,400700000
jam,1981,430900000
jam,1982,493000000
jam,1983,540100000
jam,1984,566300000
jam,1985,609500000
jam,1986,753500000
jam,1987,837500000
jam,1988,785300000
jam,1989,876100000
jam,1990,1026500000
jam,1991,992100000
jam,1992,1104000000
jam,1993,1260690000
jam,1994,1480200000
jam,1995,1597900000
jam,1996,1601900000
jam,1997,1698900000
jam,1998,1770400000
jam,1999,1978400000
jam,2000,2025700000
jam,2001,1897000000
jam,2002,1912260000
jam,2003,2137730000
jam,2004,2297132310.32485
jam,2005,2329673013.70342
jam,2006,2648677831.97466
jam,2007,2706554060.67238
jam,2008,2795222625.11485
jam,2009,2650557207.65904
jam,2010,2634015281.69217
jam,2011,2620213778.18193
jam,2012,2755722979.60168
jam,2013,2755115840.11248
jam,2014,2952204894.42187
jam,2015,3058766643.98719
jam,2016,3216454599.94707
jam,2017,3518850664.83721
jam,2018,3829215299.66997
jam,2019,4337564611.2614
jam,2020,2092366896.82708
jor,1972,64959928.3096
jor,1973,96174077.13883
jor,1974,98108716.7673
jor,1975,226397394.84476
jor,1976,344294393.32585
jor,1977,442535297.37736
jor,1978,572393804.85545
jor,1979,731342764.72927
jor,1980,1002892500.42362
jor,1981,1160018018.34589
jor,1982,1112061730.12451
jor,1983,1124530459.23419
jor,1984,1130978577.47057
jor,1985,1167107917.31132
jor,1986,1058831756.2208
jor,1987,1291671045.81053
jor,1988,1420634452.56228
jor,1989,1239248392.70516
jor,1990,1447172278.25799
jor,1991,1351233875.91088
jor,1992,1449230807.57704
jor,1993,1573661807.5996
jor,1994,1561981099.03684
jor,1995,1709171522.56158
jor,1996,1846262341.32581
jor,1997,1736812411.84767
jor,1998,1825105782.79267
jor,1999,1701692524.68265
jor,2000,1639633286.31876
jor,2001,1487479928.04807
jor,2002,1782228838.30268
jor,2003,1748236953.45557
jor,2004,2115655853.31453
jor,2005,2412411847.67278
jor,2006,2996897038.08181
jor,2007,3656136542.18233
jor,2008,4761891692.62017
jor,2009,4686056338.02817
jor,2010,5723521126.76056
jor,2011,5737464788.73239
jor,2012,6420704225.35211
jor,2013,6315211267.60563
jor,2014,7139577464.78873
jor,2015,6287605633.80282
jor,2016,5989295774.64789
jor,2017,6788732394.3662
jor,2018,7342394366.19718
jor,2019,7852816901.40845
jor,2020,2410985915.49296
jpn,1996,68208714147.0747
jpn,1997,69694113953.492
jpn,1998,62671382934.3482
jpn,1999,61155948852.1915
jpn,2000,69422383743.6102
jpn,2001,64715024449.0254
jpn,2002,65943303664.1018
jpn,2003,77833776411.9351
jpn,2004,97809484113.866
jpn,2005,101960552683.10001
jpn,2006,109345586362.54401
jpn,2007,121579391058.688
jpn,2008,141040143455.655
jpn,2009,120914193842.584
jpn,2010,134553284394.811
jpn,2011,140709392428.19199
jpn,2012,136973987462.158
jpn,2013,135398403064.117
jpn,2014,163793003422.82401
jpn,2015,162672975122.198
jpn,2016,175703547794.34201
jpn,2017,186848568320.12399
jpn,2018,194249761810.27496
jpn,2019,209453322144.95496
jpn,2020,161844398511.758
kaz,1995,535100000
kaz,1996,674400000
kaz,1997,841900000
kaz,1998,904300000
kaz,1999,932500000
kaz,2000,939070918.97704
kaz,2001,1122763009.90549
kaz,2002,1406633407.22551
kaz,2003,1579041042.2799
kaz,2004,1874103678.53632
kaz,2005,2087321796.07865
kaz,2006,2676890785.61647
kaz,2007,3424832597.27375
kaz,2008,4292415768.96251
kaz,2009,4103678780.93675
kaz,2010,4118964033.00253
kaz,2011,4337739916.84706
kaz,2012,5430908296.16719
kaz,2013,5970584064.43201
kaz,2014,7002484343.26961
kaz,2015,6177432154.15379
kaz,2016,6084529823.04475
kaz,2017,6504880103.08993
kaz,2018,7319913577.85645
kaz,2019,7745297878.62489
kaz,2020,5036192943.38617
ken,1975,268139474.32518
ken,1976,298548668.66163
ken,1977,340237939.04476
ken,1978,445831168.13275
ken,1979,460716730.72974
ken,1980,585834252.9196
ken,1981,573086593.59758
ken,1982,565996708.60647
ken,1983,515493476.22948
ken,1984,545654794.44759
ken,1985,580205228.18201
ken,1986,648968793.93442
ken,1987,740588056.25009
ken,1988,798947433.66522
ken,1989,922349288.85533
ken,1990,1138305284.94726
ken,1991,1014422540.94586
ken,1992,1051282714.52295
