geo,time,nv_ind_manf_cn
kor,2012,400810300000000
kor,2013,417015400000000
kor,2014,422654300000000
kor,2015,441133500000000
kor,2016,458830600000000
kor,2017,494644900000000
kor,2018,505650200000000
kor,2019,485401200000000
kor,2020,479628500000000
kos,2008,496741000
kos,2009,537071000
kos,2010,555173000
kos,2011,597716000
kos,2012,635773000
kos,2013,685247000
kos,2014,717347000
kos,2015,752665000
kos,2016,788181000
kos,2017,812663000
kos,2018,875803000
kos,2019,907614000
kos,2020,904149000
kwt,1995,888600000
kwt,1996,1101100000
kwt,1997,1218100000
kwt,1998,926300000
kwt,1999,1015600000
kwt,2000,800100000
kwt,2001,678800000
kwt,2002,907300000
kwt,2003,1127100000
kwt,2004,1455900000
kwt,2005,1712900000
kwt,2006,1614600000
kwt,2007,1803100000
kwt,2008,1753400000
kwt,2009,1561900000
kwt,2010,1977500000
kwt,2011,2386200000
kwt,2012,2906000000
kwt,2013,2904200000
kwt,2014,2565300000
kwt,2015,2405400000
kwt,2016,2380700000
kwt,2017,2746333000
kwt,2018,3109625100
kwt,2019,2966014700
kwt,2020,2143670341.28782
lao,1989,15898766166
lao,1990,25582733198
lao,1991,37631945800
lao,1992,45227388300
lao,1993,51881284300
lao,1994,60609711600
lao,1995,84854200600
lao,1996,113725303200
lao,1997,343380513600
lao,1998,367040929000
lao,1999,898573366900
lao,2000,1188023701900
lao,2001,1435840278300
lao,2002,1794590436900
lao,2003,2087749910900
lao,2004,2529724143700
lao,2005,2810320566500
lao,2006,3317134793400
lao,2007,4080453540900
lao,2008,4799840067000
lao,2009,5801489915900
lao,2010,6530924437200
lao,2011,7497369692500
lao,2012,7331644389400
lao,2013,7918107468000
lao,2014,9000550472100
lao,2015,9603000000000
lao,2016,10047000000000
lao,2017,10533000000000
lao,2018,11359000000000
lao,2019,12381000000000
lao,2020,13195192082600
lbn,1994,2050959993600
lbn,1995,2375561539900
lbn,1996,2698345962100
lbn,1997,3037000000000
lbn,1998,3250000000000
lbn,1999,3109000000000
lbn,2000,2970000000000
lbn,2001,3013000000000
lbn,2002,3127000000000
lbn,2003,3249000000000
lbn,2004,2307639964654.47998
lbn,2005,2434992817970.24023
lbn,2006,2388841644019.43018
lbn,2007,2707904457605.27979
lbn,2008,3644857160979.44971
lbn,2009,4224378625272.16943
lbn,2010,4474952360976.28027
lbn,2011,4562000000000
lbn,2012,4904879614579.44043
lbn,2013,5321508063796.62012
lbn,2014,5466646163134.44922
lbn,2015,6057676591791.11035
lbn,2016,6438469477742.12012
lbn,2017,6666350715734.40918
lbn,2018,6376636282540.48047
lbn,2019,5985196690158.21973
lbn,2020,3643850202900
lbr,2000,21439000
lbr,2001,21524900
lbr,2002,17363400
lbr,2003,16871300
lbr,2004,36101000
lbr,2005,39167700
lbr,2006,45806900
lbr,2007,54233800
lbr,2008,51072500
lbr,2009,49649800
lbr,2010,52076700
lbr,2011,54603300
lby,2002,813100000
lby,2003,1991700000
lby,2004,2448700000
lby,2005,3131700000
lby,2006,3636900000
lby,2007,4030100000
lby,2008,4746600000
lca,2006,140751300
lca,2007,159988700
lca,2008,146057700
lca,2009,134511800
lca,2010,134997300
lca,2011,148056600
lca,2012,147243400
lca,2013,136160600
lca,2014,137543900
lca,2015,145750600
lca,2016,158458191.5377
lca,2017,167261974.94968
lca,2018,178492500.70862
lca,2019,190657391.96814
lca,2020,167513255.05614
lie,2016,2265900000
lie,2017,2469300000
lie,2018,2391400000
lka,1960,1098000000
lka,1961,1094999900
lka,1962,1154999900
lka,1963,1208999900
lka,1964,1262999900
lka,1965,1416999900
lka,1966,1335000100
lka,1967,1363000100
lka,1968,1728000000
lka,1969,2023000100
lka,1970,2196999900
lka,1971,2399000100
lka,1972,2592000000
lka,1973,3121999900
lka,1974,4342000100
lka,1975,5158000100
lka,1976,5619999700
lka,1977,8023000100
lka,1978,8094000100
lka,1979,9484000300
lka,1980,11047999500
lka,1981,12883000300
lka,1982,13601000400
lka,1983,15957999600
lka,1984,20889999400
lka,1985,21848999900
lka,1986,24868999200
lka,1987,28469999600
lka,1988,31298000900
lka,1989,34941001700
lka,1990,43128000500
lka,1991,49815998500
lka,1992,59346001900
lka,1993,68880998400
lka,1994,80482000900
lka,1995,94097997800
lka,1996,112724000000
lka,1997,131876000000
lka,1998,151007000000
lka,1999,163103000000
lka,2000,189331000000
lka,2001,198721453800
lka,2002,302365000000
lka,2003,338832000000
lka,2004,391421000000
lka,2005,478611000000
lka,2006,564987000000
lka,2007,661983000000
lka,2008,791898000000
lka,2009,875562000000
lka,2010,1157975454300
lka,2011,1330067001600
lka,2012,1697818122100
lka,2013,1723093277000
lka,2014,1758713053500
lka,2015,1780784557500
lka,2016,1964786105300
lka,2017,2048701955100
lka,2018,2205276818600
lka,2019,2456838036900
lka,2020,2426373225600
lso,1964,300000
lso,1965,300000
lso,1966,800000
lso,1967,1500000
lso,1968,1700000
lso,1969,1800000
lso,1970,2100000
lso,1971,2400000
lso,1972,2800000
lso,1973,3900000
lso,1974,4800000
lso,1975,5600000
lso,1976,6200000
lso,1977,7200000
lso,1978,10100000
lso,1979,18957700
lso,1980,25808000
lso,1981,31553500
lso,1982,20030500
lso,1983,30971500
lso,1984,40091600
lso,1985,36668100
lso,1986,57651000
lso,1987,64190900
lso,1988,102363500
lso,1989,124672200
lso,1990,146964200
lso,1991,167181500
lso,1992,207274600
lso,1993,259838200
lso,1994,276355800
lso,1995,325293100
lso,1996,361118600
lso,1997,469160000
lso,1998,560654800
lso,1999,620081400
lso,2000,838727400
lso,2001,1458222200
lso,2002,2008159300
lso,2003,1984895100
lso,2004,2248006300
lso,2005,2138141100
lso,2006,2660229700
lso,2007,2635673900
lso,2008,3098683800
lso,2009,2582478700
lso,2010,2140392500
lso,2011,2393711100
lso,2012,2330026500
lso,2013,2498679000
lso,2014,3245414800
lso,2015,4556113100
lso,2016,5182614800
lso,2017,4682902900
lso,2018,5623669600
lso,2019,5630313000
lso,2020,4956718400
ltu,1995,1298618000
ltu,1996,1569685000
ltu,1997,1876097000
ltu,1998,2043154000
ltu,1999,1924047000
ltu,2000,2240636000
ltu,2001,2445061000
ltu,2002,2475919000
ltu,2003,2778675000
ltu,2004,3323440000
ltu,2005,3832003000
ltu,2006,4230727000
ltu,2007,4615210000
ltu,2008,5133052000
ltu,2009,4065347000
ltu,2010,4745302000
ltu,2011,5754690000
ltu,2012,6250238000
ltu,2013,6176553000
ltu,2014,6355120000
ltu,2015,6427838000
ltu,2016,6571363000
ltu,2017,7174652000
ltu,2018,7546128000
ltu,2019,7866024000
ltu,2020,7772479000
lux,1995,1804585000
lux,1996,1754637000
lux,1997,1897485000
lux,1998,2001345000
lux,1999,2014446000
lux,2000,2216429000
lux,2001,2180542000
lux,2002,2180536000
lux,2003,2318538000
lux,2004,2338299000
lux,2005,2371641000
lux,2006,2420239000
lux,2007,2998544000
lux,2008,2674318000
lux,2009,1816810000
lux,2010,2105825000
lux,2011,2158348000
lux,2012,2120019000
lux,2013,2235954000
lux,2014,2448754000
lux,2015,2966799000
lux,2016,3257233000
lux,2017,2778088000
lux,2018,2974387000
lux,2019,3094348000
lux,2020,2970240000
lva,1995,715167000
lva,1996,799661000
lva,1997,983256000
lva,1998,889834000
lva,1999,849736000
lva,2000,934614000
lva,2001,1016313000
lva,2002,1138520000
lva,2003,1182941000
lva,2004,1359859000
lva,2005,1557735000
lva,2006,1815988000
lva,2007,2275028000
lva,2008,2355523000
lva,2009,1846588000
lva,2010,2148370000
lva,2011,2322663000
lva,2012,2489688000
lva,2013,2522962000
lva,2014,2481103000
lva,2015,2572198000
lva,2016,2579370000
lva,2017,2825319000
lva,2018,3077784000
lva,2019,3252015000
lva,2020,3200338000
mac,1991,3931000000
mac,1992,4042000000
mac,1993,3633000000
mac,1994,3661000000
mac,1995,3732000000
mac,1996,3723000000
mac,1997,3865000000
mac,1998,3962000000
mac,1999,3838000000
mac,2000,4049000000
mac,2001,3309000000
mac,2002,3127000000
mac,2003,3072000000
mac,2004,3162000000
mac,2005,3042000000
mac,2006,3410000000
mac,2007,3091000000
mac,2008,2398000000
mac,2009,1697000000
mac,2010,1246000000
mac,2011,1349000000
mac,2012,1593000000
mac,2013,1634000000
mac,2014,1822000000
mac,2015,2053000000
mac,2016,2145000000
mac,2017,2315000000
mac,2018,2404000000
mac,2019,2491000000
mac,2020,1748000000
mar,1965,2343000000
mar,1966,2407000000
mar,1967,2477000000
mar,1968,2667000000
mar,1969,3078000000
mar,1970,3245000000
mar,1971,3584000000
mar,1972,3922000000
mar,1973,4447000000
mar,1974,5371000000
mar,1975,6225000000
mar,1976,7034000000
mar,1977,8241000000
mar,1978,9367000000
mar,1979,10436000000
mar,1980,15366120701.1653
mar,1981,17614480911.8689
mar,1982,20149919815.2281
mar,1983,23080177699.0415
mar,1984,26330618797.35369
mar,1985,30350281700.0709
mar,1986,33583249176.2055
mar,1987,35743006939.7594
mar,1988,40480231834.281
mar,1989,41922266704.513
mar,1990,47968625631.0243
mar,1991,51581344900
mar,1992,54300921700
mar,1993,56105945100
mar,1994,59229362500
mar,1995,62913910600
mar,1996,68809023300
mar,1997,71083396500
mar,1998,72331682000
mar,1999,75152445500
mar,2000,76367428700
mar,2001,75113626300
mar,2002,78437048700
mar,2003,87319124800
mar,2004,94016013300
mar,2005,93073362400
mar,2006,97546884300
mar,2007,97898000000
mar,2008,108211000000
mar,2009,116007000000
mar,2010,122330000000
mar,2011,127057000000
mar,2012,129146000000
mar,2013,139296000000
mar,2014,152599000000
mar,2015,159425000000
mar,2016,158855000000
mar,2017,166888000000
mar,2018,173754000000
mar,2019,171735000000
mar,2020,166382000000
mda,1995,1447342000
mda,1996,1606615000
mda,1997,1602458000
mda,1998,1250300000
mda,1999,1580902000
mda,2000,2235226000
mda,2001,2945467000
mda,2002,3285658000
mda,2003,4180426000
mda,2004,4558286000
mda,2005,4922068000
mda,2006,5480377000
mda,2007,6168339000
mda,2008,6946591000
mda,2009,6269366000
mda,2010,8587655000
mda,2011,10435093000
mda,2012,11238320000
mda,2013,13380333000
mda,2014,15486690000
mda,2015,17429542000
mda,2016,19132179000
mda,2017,20666026000
mda,2018,21589648000
mda,2019,22377574994.4183
mda,2020,21650170343.5412
mdg,2007,1463696614749.37012
mdg,2008,1775677461829.70996
mdg,2009,1723022740039.65991
mdg,2010,1869155154952.63989
mdg,2011,2040961084179.20972
mdg,2012,2202301750493.12939
mdg,2013,2366113324847.47021
mdg,2014,2733426774972.93994
mdg,2015,2825936288557.33984
mdg,2016,3837268823641.02002
mdg,2017,3772551047304.8999
mdg,2018,4299360853238.66016
mdg,2019,5149479553101.0498
mdg,2020,4807609193460.40918
mdv,2003,713636200
mdv,2004,766604300
mdv,2005,699115000
mdv,2006,737706600
mdv,2007,767285900
mdv,2008,945089900
mdv,2009,772638600
mdv,2010,757887800
mdv,2011,1045400300
mdv,2012,1163858000
mdv,2013,1072610000
mdv,2014,1128789700
mdv,2015,1210613900
mdv,2016,1380331300
mdv,2017,1562670000
mdv,2018,1733132000
mdv,2019,1771072600
mdv,2020,1431102800
mex,1965,50917700
mex,1966,57089300
mex,1967,63604500
mex,1968,72250300
mex,1969,81304200
mex,1970,97857400
mex,1971,107917900
mex,1972,123084000
mex,1973,150038400
mex,1974,195784900
mex,1975,232077400
mex,1976,285245700
mex,1977,397476000
mex,1978,498011800
mex,1979,648799900
mex,1980,865505250
mex,1981,1158050750
mex,1982,1765760250
mex,1983,3273794500
mex,1984,5724306000
mex,1985,9601708250
mex,1986,16691675500
mex,1987,42537854500
mex,1988,91239887250
mex,1989,110228504000
mex,1990,140608471000
mex,1991,178728604800
mex,1992,208364591000
mex,1993,283327157000
mex,1994,309693928000
mex,1995,442675539000
mex,1996,630929639000
mex,1997,800593690000
mex,1998,967427266000
mex,1999,1106672678000
mex,2000,1270986614000
mex,2001,1276156617000
mex,2002,1287377738000
mex,2003,1306929554000
mex,2004,1470715534000
mex,2005,1503879833000
mex,2006,1771110413000
mex,2007,1831548042000
mex,2008,1957120698000
mex,2009,1836116253000
mex,2010,2080032756000
mex,2011,2251354339000
mex,2012,2585684812000
mex,2013,2576975603000
mex,2014,2782750423000
mex,2015,3187276628000
mex,2016,3458262659000
mex,2017,3825592771000
mex,2018,4126969519000
mex,2019,4236508161000
mex,2020,3986826264000
mhl,1997,1675800
mhl,1998,2350200
mhl,1999,2160100
mhl,2000,2730300
mhl,2001,3835500
mhl,2002,4425300
mhl,2003,5025100
mhl,2004,5557100
mhl,2005,2599600
mhl,2006,3552100
mhl,2007,4566000
mhl,2008,3781800
mhl,2009,3519300
mhl,2010,5918000
mhl,2011,8748900
mhl,2012,6989900
mhl,2013,8058800
mhl,2014,10428800
mhl,2015,7147500
mhl,2016,9836600
mhl,2017,9294600
mhl,2018,8343000
mhl,2019,11279700
mhl,2020,8400000
mkd,1990,159672000
mkd,1991,224921000
mkd,1992,3463920000
mkd,1993,14832469000
mkd,1994,29118723700
mkd,1995,33276938500
mkd,1996,34389833100
mkd,1997,35078934600
mkd,1998,35201564900
mkd,1999,36763944400
mkd,2000,22300000000
mkd,2001,22626000000
mkd,2002,21814000000
mkd,2003,23998000000
mkd,2004,21579000000
mkd,2005,29899000000
mkd,2006,34207000000
mkd,2007,38037000000
mkd,2008,40543000000
mkd,2009,36599000000
mkd,2010,43142000000
mkd,2011,52964000000
mkd,2012,47784000000
mkd,2013,49758000000
mkd,2014,57783000000
mkd,2015,65735000000
mkd,2016,73094000000
mkd,2017,77897000000
mkd,2018,88210000000
mkd,2019,91355000000
mkd,2020,83007000000
mli,1967,3470000100
mli,1968,5626999800
mli,1969,5345699800
mli,1970,6846199800
mli,1971,7221400100
mli,1972,9472199700
mli,1973,9566000100
mli,1974,10034900000
mli,1975,11441699800
mli,1976,12098100200
mli,1977,13411099600
mli,1978,13317300200
mli,1979,13786300400
mli,2005,230918000000
mli,2006,240506000000
mli,2007,244831000000
mli,2008,274130000000
mli,2009,358811000000
mli,2010,356839000000
mli,2011,370548000000
mli,2012,366219000000
mli,2013,356655000000
mli,2014,495168000000
mli,2015,497876000000
mli,2016,457835000000
mli,2017,541069000000
mli,2018,596393950000
mli,2019,669538080000
mli,2020,682228216800
mlt,1970,41974200
mlt,1971,40414100
mlt,1972,51776400
mlt,1973,62760400
mlt,1974,79096600
mlt,1975,109685000
mlt,1976,144413300
mlt,1977,170568100
mlt,1978,198405300
mlt,1979,234895700
mlt,1980,271036000
mlt,1981,285194200
mlt,1982,293746500
mlt,1983,282027100
mlt,1984,292999300
mlt,1985,298222300
mlt,1986,316424000
mlt,1987,320538000
mlt,1988,344338700
mlt,1989,384529600
mlt,1990,412655700
mlt,1991,442013000
mlt,1992,450539400
mlt,1993,472126800
mlt,1994,523943100
mlt,1995,572981100
mlt,1996,581788100
mlt,1997,594265700
mlt,1998,650449600
mlt,1999,667948800
mlt,2000,801909600
mlt,2001,678384900
mlt,2002,703868100
mlt,2003,744304600
mlt,2004,662284100
mlt,2005,669780600
mlt,2006,672293900
mlt,2007,719913100
mlt,2008,838551300
mlt,2009,704775300
mlt,2010,765861200
mlt,2011,777932600
mlt,2012,805664100
mlt,2013,749635400
mlt,2014,745874500
mlt,2015,744574700
mlt,2016,756066017.15551
mlt,2017,836241558.42262
mlt,2018,925700332.00451
mlt,2019,989253982.19121
mlt,2020,992651647.23503
mmr,2001,230346100000
mmr,2002,397019150000
mmr,2003,636212950000
mmr,2004,903913500000
mmr,2005,1312275250000
mmr,2006,1965499200000
mmr,2007,2916001000000
mmr,2008,4195616350000
mmr,2009,5522436950000
mmr,2010,7014022750000
mmr,2011,8516508500000
mmr,2012,9715857500000
mmr,2013,10926368700000
mmr,2014,12280367500000
mmr,2015,14068813150000
mmr,2016,15817986700000
mmr,2017,19014676100000
mmr,2018,22477601000000
mmr,2019,26062338000000
mne,2000,98905000
mne,2001,149708000
mne,2002,141497000
mne,2003,132265000
mne,2004,145771000
mne,2005,148686000
mne,2006,168472000
mne,2007,137195000
mne,2008,159267000
mne,2009,135680000
mne,2010,142278000
mne,2011,162314000
mne,2012,129687000
mne,2013,135947000
mne,2014,134168000
mne,2015,149422000
mne,2016,147711000
mne,2017,165395000
mne,2018,185761000
mne,2019,184071000
mne,2020,172041000
mng,1989,3509200000
mng,1990,2607990900
mng,1991,3834578400
mng,1992,10435553000
mng,1993,37075420500
mng,1994,64103810200
mng,1995,112581025300
mng,1996,56653919800
mng,1997,78899854400
mng,1998,66929982000
mng,1999,75925797600
mng,2000,82040776400
mng,2001,114828107800
mng,2002,99138586500
mng,2003,121551453000
mng,2004,130576259200
mng,2005,175155907000
mng,2006,218885568700
mng,2007,309500424800
mng,2008,430179369900
mng,2009,425000645000
mng,2010,664815260000
mng,2011,931377510000
mng,2012,1248666300000
mng,2013,1672313000000
mng,2014,1950933700000
mng,2015,1606184689800
mng,2016,1595623610800
mng,2017,1932245540500
mng,2018,2298123562700
mng,2019,2675065055200
mng,2020,2904937714400
moz,1991,756335900
moz,1992,998327100
moz,1993,1176459700
moz,1994,2087245700
moz,1995,2750126400
moz,1996,5091483700
moz,1997,6860995800
moz,1998,9090749900
moz,1999,10199657500
moz,2000,10993394200
moz,2001,16175409100
moz,2002,16541038300
moz,2003,21188899000
moz,2004,25657672000
moz,2005,26506877600
moz,2006,33213612500
moz,2007,36978746800
moz,2008,35951573800
moz,2009,34384934700
moz,2010,37633256300
moz,2011,41004287300
moz,2012,40128658200
moz,2013,41837217600
moz,2014,44579669300
moz,2015,52246926200
moz,2016,63822596800
moz,2017,68931846400
moz,2018,78058923700
moz,2019,85020216700
moz,2020,79121247400
mrt,1985,814523093.38541
mrt,1986,945214021.19349
mrt,1987,983287191.2067
mrt,1988,1145300738.07622
mrt,1989,1151241275.29816
mrt,1990,1022710528.115
mrt,1991,1120466200
mrt,1992,1349707900
mrt,1993,1824812600
mrt,1994,1744615900
mrt,1995,1877467000
mrt,1996,2073908400
mrt,1997,2389834800
mrt,1998,3969841400
mrt,1999,4426096300
mrt,2000,4198374700
mrt,2001,4526564100
mrt,2002,5671026000
mrt,2003,5783030400
mrt,2004,6743161100
mrt,2005,7517546800
mrt,2006,8929275300
mrt,2007,8220338500
mrt,2008,6853962600
mrt,2009,10433828300
mrt,2010,10413763300
mrt,2011,10920912500
mrt,2012,13014362300
mrt,2013,13914977000
mrt,2014,14797000000
mrt,2015,14893000000
mrt,2016,13779000000
mrt,2017,15611000000
mrt,2018,16034000000
mrt,2019,16623000000
mrt,2020,17926000000
mus,1976,631000000
mus,1977,699000000
mus,1978,801000000
mus,1979,972000000
mus,1980,1127000000
mus,1981,1377000000
mus,1982,1560000000
mus,1983,1678000000
mus,1984,2183000000
mus,1985,2864000000
mus,1986,3830000000
mus,1987,4976000000
mus,1988,5847000000
mus,1989,6648000000
mus,1990,8143000000
mus,1991,9120301000
mus,1992,10297801700
mus,1993,11540123000
mus,1994,12609887500
mus,1995,14288558700
mus,1996,16507859900
mus,1997,18323932300
mus,1998,21042504300
mus,1999,22042744800
mus,2000,24170909600
mus,2001,26933702000
mus,2002,27654208100
mus,2003,29260446200
mus,2004,31725106700
mus,2005,32330891600
mus,2006,35268000000
mus,2007,39473000000
mus,2008,43521000000
mus,2009,43498000000
mus,2010,43620000000
mus,2011,45848000000
mus,2012,47855000000
mus,2013,51787000000
mus,2014,53274000000
mus,2015,53436000000
mus,2016,53906000000
mus,2017,53965000000
mus,2018,54550000000
mus,2019,54576000000
mus,2020,46026000000
mwi,1975,64900000
mwi,1976,68800000
mwi,1977,80300000
mwi,1978,84800000
mwi,1979,123512400
mwi,1980,123201100
mwi,1981,140475900
mwi,1982,153183700
mwi,1983,185888100
mwi,1984,211034900
mwi,1985,249953200
mwi,1986,292484600
mwi,1987,385703700
mwi,1988,484847200
mwi,1989,689565600
mwi,1990,854520000
mwi,1991,1006527600
mwi,1992,1235170300
mwi,1993,1307517200
mwi,1994,1599956900
mwi,1995,2986451500
mwi,1996,4522544600
mwi,1997,5517578200
mwi,1998,6697659400
mwi,1999,9526529000
mwi,2000,12060648400
mwi,2001,13004877800
mwi,2002,33209503200
mwi,2003,42217213600
mwi,2004,42689069300
mwi,2005,44514449100
mwi,2006,67450884700
mwi,2007,86543900000
mwi,2008,87620400000
mwi,2009,90707900000
mwi,2010,103789400000
mwi,2011,126145844000
mwi,2012,138971344300
mwi,2013,192343500500
mwi,2014,245399089700
mwi,2015,305712851600
mwi,2016,371327012500
mwi,2017,737836400000
mwi,2018,824302204900
mwi,2019,948401103400
mys,1960,601909100
mys,1961,582767200
mys,1962,646573800
mys,1963,721014800
mys,1964,834803300
mys,1965,923069100
mys,1966,1016652200
mys,1967,1140011600
mys,1968,1207008600
mys,1969,1470742700
mys,1970,1628132400
mys,1971,1829123200
mys,1972,2086476500
mys,1973,3127587800
mys,1974,4279297500
mys,1975,4180397300
mys,1976,5533097500
mys,1977,6606112300
mys,1978,7645097000
mys,1979,9562485800
mys,1980,11700007900
mys,1981,12274267100
mys,1982,12143463400
mys,1983,13755643900
mys,1984,15643256800
mys,1985,15239148500
mys,1986,14090629100
mys,1987,16058000000
mys,1988,20157000000
mys,1989,25048000000
mys,1990,28847000000
mys,1991,34524000000
mys,1992,38910000000
mys,1993,44643000000
mys,1994,52072000000
mys,1995,58684000000
mys,1996,70646000000
mys,1997,79974000000
mys,1998,81525000000
mys,1999,93045000000
mys,2000,109998000000
mys,2001,103434000000
mys,2002,112076000000
mys,2003,125332000000
mys,2004,144007000000
mys,2005,149754000000
mys,2006,164510000000
mys,2007,173804000000
mys,2008,189105000000
mys,2009,169661000000
mys,2010,192493000000
mys,2011,212618000000
mys,2012,224730000000
mys,2013,232659000000
mys,2014,253087000000
mys,2015,262379000000
mys,2016,272396000000
mys,2017,299797000000
mys,2018,311676000000
mys,2019,323862000000
mys,2020,315608000000
nam,1980,160073813.63215
nam,1981,190591323.55879
nam,1982,229921637.81626
nam,1983,262897875.01987
nam,1984,284337723.85637
nam,1985,331382488.64238
nam,1986,387492966.68007
nam,1987,472807013.67831
nam,1988,546559722.65944
nam,1989,638872936.9315
nam,1990,750301808.15853
nam,1991,785591200
nam,1992,974868900
nam,1993,1176663500
nam,1994,1360514700
nam,1995,1461259800
nam,1996,1335817600
nam,1997,1654916100
nam,1998,2041322500
nam,1999,2073679700
nam,2000,2651079100
nam,2001,2947053000
nam,2002,3326035300
nam,2003,4246378200
nam,2004,4522072600
nam,2005,4847958500
nam,2006,6818997300
nam,2007,8401241200
nam,2008,8006474900
nam,2009,9800960300
nam,2010,10306284800
nam,2011,12302741900
nam,2012,13026679200
nam,2013,12116024400
nam,2014,13360310400
nam,2015,16671219100
nam,2016,18418345900
nam,2017,20965930100
nam,2018,22269136600
nam,2019,22687227100
nam,2020,19433661000
ncl,1990,11889000448
ncl,1991,13029000200
ncl,1992,13623000100
ncl,1993,13624999900
ncl,1994,14140999700
ncl,1995,13886999600
ncl,1996,13297999900
ncl,1997,13815000100
ncl,1998,21637461972.3516
ncl,1999,23057940322.1804
ncl,2000,22924921963.8507
ncl,2001,23888108389.1518
ncl,2002,25580287670.5909
ncl,2003,27483350923.79869
ncl,2004,29530208072.9358
ncl,2005,31183506565.5887
ncl,2006,35967949649.5621
ncl,2007,38210192346.7053
ncl,2008,39011000000
ncl,2009,43450000000
ncl,2010,46828000000
ncl,2011,48393000000
ncl,2012,49288000000
ncl,2013,54225000000
ncl,2014,53767000000
ncl,2015,55119000000
ncl,2016,55579000000
ncl,2017,54303000000
ner,1968,4925702100
ner,1969,4774101000
ner,1970,8335799800
ner,1971,9169399800
ner,1972,9851400200
ner,1973,13337300000
ner,1974,12124800000
ner,1975,12503700500
ner,1976,14852900900
ner,1977,16292700200
ner,1978,18490300400
ner,1979,18999990300
ner,1980,19800000500
ner,1981,23200000000
ner,1982,25600000000
ner,1983,42900000800
ner,1984,44800000000
ner,1985,46200000500
ner,1986,51100000300
ner,1987,41400000500
ner,1988,40099999700
ner,1989,43599999000
ner,1990,100121141019.028
ner,1991,89645341700
ner,1992,88156678600
ner,1993,85589596100
ner,1994,96956028300
ner,1995,110261386400
ner,1996,117230304000
ner,1997,126869769200
ner,1998,142928539000
ner,1999,150474186100
ner,2000,147217590800
ner,2001,159072218200
ner,2002,169353595700
ner,2003,179402994000
ner,2004,186226087900
ner,2005,194476353300
ner,2006,201878974100
ner,2007,210751551600
ner,2008,231484980500
ner,2009,256724010500
ner,2010,268714410000
ner,2011,276215950800
ner,2012,361770552400
ner,2013,404715251700
ner,2014,455010084300
ner,2015,436591000000
ner,2016,460543000000
ner,2017,491505511200
ner,2018,526395126900
ner,2019,554800712400
ner,2020,578881187400
nga,1981,28229474383.077
nga,1982,30305467163.9788
nga,1983,33493514013.4015
nga,1984,29416495274.5738
nga,1985,39546800890.04649
nga,1986,41625673314.4524
nga,1987,45959539820.314
nga,1988,66341210784.5139
nga,1989,76143695878.2097
nga,1990,87960482389.81569
nga,1991,115029709500
nga,1992,159954878000
nga,1993,231021594400
nga,1994,370156413700
nga,1995,619852186500
nga,1996,780482592700
nga,1997,848327188200
nga,1998,838526985700
nga,1999,891286579100
nga,2000,984081386600
nga,2001,1146682856500
nga,2002,1358529822800
nga,2003,1635053295500
nga,2004,1968557451900
nga,2005,2326311511400
nga,2006,2689075876300
nga,2007,2913257683000
nga,2008,3263824797700
nga,2009,3406688160400
nga,2010,3578641718000
nga,2011,4527445058800
nga,2012,5588821693800
nga,2013,7233322484400
nga,2014,8685430025800
nga,2015,8973773153400
nga,2016,8903236283900
nga,2017,10044484948900
nga,2018,12455527905300
nga,2019,16781064044000
nga,2020,19539550257700
nic,1994,3628774200
nic,1995,4345223000
nic,1996,4945264800
nic,1997,5645528800
nic,1998,6242172400
nic,1999,6856390400
nic,2000,8086280600
nic,2001,9768984400
nic,2002,11039379400
nic,2003,11221359800
nic,2004,12962631900
nic,2005,14349703400
nic,2006,16153725253.3287
nic,2007,19159290876.7419
nic,2008,23052959098.5917
nic,2009,22980180948.8203
nic,2010,26683665326.736
nic,2011,30798660577.0731
nic,2012,35231900839.6691
nic,2013,39356977285.9288
nic,2014,45436765393.0126
nic,2015,49367253523.963
nic,2016,53786937924.1975
nic,2017,56518142628.6446
nic,2018,56904294729.50729
nic,2019,56657721248.5611
nic,2020,55856073752.4308
nld,1969,13095358300
nld,1970,14230525000
nld,1971,15599143000
nld,1972,17222233000
nld,1973,19173924000
nld,1974,25073252000
nld,1975,22043927000
nld,1976,24483540000
nld,1977,24845333000
nld,1978,26096672000
nld,1979,27917808000
nld,1980,28750928000
nld,1981,29449067000
nld,1982,30085247000
nld,1983,30669426000
nld,1984,34661320000
nld,1985,34898090000
nld,1986,36959314000
nld,1987,37890904000
nld,1988,39923362000
nld,1989,42227994000
nld,1990,43928532000
nld,1991,44468456000
nld,1992,45192042000
nld,1993,45786179000
nld,1994,47598463000
nld,1995,50578000000
nld,1996,50611000000
nld,1997,52516000000
nld,1998,55859000000
nld,1999,57187000000
nld,2000,60357000000
nld,2001,63238000000
nld,2002,62854000000
nld,2003,62445000000
nld,2004,64925000000
nld,2005,67769000000
nld,2006,69730000000
nld,2007,74330000000
nld,2008,74158000000
nld,2009,65630000000
nld,2010,66918000000
nld,2011,70259000000
nld,2012,70097000000
nld,2013,67949000000
nld,2014,69578000000
nld,2015,74533000000
nld,2016,76862000000
nld,2017,81583000000
nld,2018,85581000000
nld,2019,87602000000
nld,2020,86137000000
nld_curacao,2000,291779500
nld_curacao,2001,308009200
nld_curacao,2002,289707800
nld_curacao,2003,274033300
nld_curacao,2004,292735600
nld_curacao,2005,252888000
nld_curacao,2006,339658100
nld_curacao,2007,347441700
nld_curacao,2008,337948000
nld_curacao,2009,390438400
nld_curacao,2010,324493200
nld_curacao,2011,442224833.48288
