geo,time,fr_inr_rinr
tto,1989,5.71773
tto,1990,-2.26765
tto,1991,11.41807
tto,1992,23.9009
tto,1993,6.14659
tto,1994,2.39376
tto,1995,10.55722
tto,1996,13.68894
tto,1997,19.57039
tto,1998,19.55281
tto,1999,12.21294
tto,2000,3.97779
tto,2001,12.52284
tto,2002,18.63957
tto,2003,0.62284
tto,2004,0.39333
tto,2005,-3.7215
tto,2006,9.0321
tto,2007,-0.88854
tto,2008,-9.17262
tto,2009,54.67773
tto,2010,-3.06106
tto,2011,-6.70574
tto,2012,7.33819
tto,2013,3.62032
tto,2014,5.72894
tto,2015,22.07402
tto,2016,9.7068
tto,2017,4.02416
tto,2018,3.33072
tto,2019,10.34948
tto,2020,5.60563
tza,1992,1.58355
tza,1993,2.32913
tza,1994,2.47906
tza,1995,8.62601
tza,1996,12.27969
tza,1997,4.71258
tza,1998,-26.49958
tza,1999,10.12179
tza,2000,12.36253
tza,2001,14.541
tza,2002,8.547
tza,2003,5.62475
tza,2004,6.78735
tza,2005,8.32726
tza,2006,9.61235
tza,2007,6.38957
tza,2008,-1.20176
tza,2009,5.49223
tza,2010,4.67469
tza,2011,2.4643
tza,2012,4.59141
tza,2013,5.64864
tza,2014,9.65573
tza,2015,7.91294
tza,2016,7.89629
tza,2017,14.6737
tza,2018,14.02142
tza,2019,14.15692
tza,2020,16.27987
uga,1983,-20.40353
uga,1984,-2.68217
uga,1985,-43.7223
uga,1986,-43.8078
uga,1987,-52.07387
uga,1988,-53.44428
uga,1989,-35.01874
uga,1990,-3.95721
uga,1991,6.66352
uga,1992,-4.10629
uga,1994,13.02192
uga,1995,9.86141
uga,1996,15.03425
uga,1997,17.72687
uga,1998,11.10069
uga,1999,21.68683
uga,2000,10.62161
uga,2001,17.3345
uga,2002,22.99559
uga,2003,10.32904
uga,2004,4.33924
uga,2005,21.76555
uga,2006,15.909
uga,2007,10.98062
uga,2008,13.24297
uga,2009,-34.74344
uga,2010,13.76121
uga,2011,11.3735
uga,2012,21.48808
uga,2013,19.01463
uga,2014,15.67738
uga,2015,16.55466
uga,2016,18.23339
uga,2017,15.89085
uga,2018,14.74787
ukr,1992,-90.59539
ukr,1993,-91.72148
ukr,1994,-66.7346
ukr,1995,-56.82518
ukr,1996,8.26845
ukr,1997,26.29108
ukr,1998,37.92865
ukr,1999,21.62684
ukr,2000,11.00146
ukr,2001,20.03346
ukr,2002,19.09264
ukr,2003,8.99608
ukr,2004,1.81292
ukr,2005,-6.38368
ukr,2006,0.27572
ukr,2007,-7.28021
ukr,2008,-8.93474
ukr,2009,7.31014
ukr,2010,1.93112
ukr,2011,1.54606
ukr,2012,9.64013
ukr,2013,11.83065
ukr,2014,1.56711
ukr,2015,-12.28293
ukr,2016,1.82757
ukr,2017,-4.68048
ukr,2018,3.12512
ukr,2019,10.69366
ukr,2020,4.10188
ury,1976,8.44898
ury,1977,4.21092
ury,1978,17.10763
ury,1979,-8.74285
ury,1980,6.33444
ury,1981,24.49743
ury,1982,32.64778
ury,1983,24.08629
ury,1984,15.55592
ury,1985,10.14537
ury,1986,12.19787
ury,1987,11.61396
ury,1988,13.60275
ury,1989,27.01994
ury,1990,30.09299
ury,1991,23.58921
ury,1992,34.15404
ury,1993,31.44041
ury,1994,38.28465
ury,1995,38.99454
ury,1996,49.25016
ury,1997,32.83704
ury,1998,38.93621
ury,1999,45.34923
ury,2000,42.49692
ury,2001,43.20642
ury,2002,93.91508
ury,2003,36.3813
ury,2004,12.32828
ury,2005,12.84459
ury,2006,2.55008
ury,2007,-0.43665
ury,2008,4.09547
ury,2009,6.99533
ury,2010,5.16571
ury,2011,0.70833
ury,2012,2.4334
ury,2013,3.95764
ury,2014,5.63387
ury,2015,6.26035
ury,2016,-0.3802
ury,2017,8.42661
ury,2018,4.76116
ury,2019,2.79592
ury,2020,0.32748
usa,1961,3.10788
usa,1962,3.21535
usa,1963,3.37488
usa,1964,2.95167
usa,1965,2.56591
usa,1966,2.64942
usa,1967,2.40623
usa,1968,1.86391
usa,1969,2.85177
usa,1970,2.1854
usa,1971,0.6226
usa,1972,0.88723
usa,1973,2.40974
usa,1974,1.65106
usa,1975,-1.28142
usa,1976,1.26689
usa,1977,0.57507
usa,1978,1.8899
usa,1979,4.03455
usa,1980,5.71639
usa,1981,8.59462
usa,1982,8.17735
usa,1983,6.61816
usa,1984,8.14109
usa,1985,6.56333
usa,1986,6.19386
usa,1987,5.59224
usa,1988,5.59038
usa,1989,6.69069
usa,1990,6.03975
usa,1991,4.91535
usa,1992,3.88424
usa,1993,3.54562
usa,1994,4.89831
usa,1995,6.594
usa,1996,6.32407
usa,1997,6.53661
usa,1998,7.14819
usa,1999,6.45713
usa,2000,6.84484
usa,2001,4.62676
usa,2002,3.04507
usa,2003,2.2241
usa,2004,1.60459
usa,2005,2.98136
usa,2006,4.78645
usa,2007,5.22341
usa,2008,3.08241
usa,2009,2.46883
usa,2010,2.06074
usa,2011,1.13734
usa,2012,1.30708
usa,2013,1.4693
usa,2014,1.37474
usa,2015,2.2857
usa,2016,2.43685
usa,2017,2.17569
usa,2018,2.44449
usa,2019,3.43601
usa,2020,2.31111
uzb,2013,3.76262
uzb,2014,1.72351
uzb,2015,2.96203
uzb,2016,4.217
uzb,2017,-3.09506
uzb,2018,-5.52613
uzb,2019,4.83086
uzb,2020,9.32991
vct,1980,-3.61278
vct,1981,-8.05342
vct,1982,2.16493
vct,1983,4.09138
vct,1984,6.8939
vct,1985,9.10579
vct,1986,6.33781
vct,1987,2.32478
vct,1988,10.55993
vct,1989,5.41171
vct,1990,6.57579
vct,1991,2.9194
vct,1992,6.39284
vct,1993,16.04777
vct,1994,9.09136
vct,1995,9.62791
vct,1996,7.39616
vct,1997,9.79859
vct,1998,7.84422
vct,1999,9.55543
vct,2000,11.70627
vct,2001,4.61728
vct,2002,10.43692
vct,2003,15.45205
vct,2004,5.45997
vct,2005,6.44681
vct,2006,6.52372
vct,2007,1.1099
vct,2008,9.50233
vct,2009,10.14256
vct,2010,4.53711
vct,2011,9.49593
vct,2012,8.23335
vct,2013,7.08182
vct,2014,9.47998
vct,2015,6.69882
vct,2016,8.457
vct,2017,7.3789
vct,2018,8.2165
vct,2019,7.1158
vct,2020,6.75111
ven,1984,-23.137
ven,1985,-0.98959
ven,1986,9.77857
ven,1987,-21.07967
ven,1988,-8.43912
ven,1989,-35.2424
ven,1990,-4.38053
ven,1991,12.93847
ven,1992,10.20198
ven,1993,21.46353
ven,1994,-5.05596
ven,1995,-7.9176
ven,1996,-35.31446
ven,1997,-7.66156
ven,1998,23.09879
ven,1999,4.70164
ven,2000,-3.28588
ven,2001,13.38442
ven,2002,2.67219
ven,2003,-7.21867
ven,2004,-11.5391
ven,2005,-9.87229
ven,2006,-2.059
ven,2007,1.43486
ven,2008,-5.9644
ven,2009,11.18564
ven,2010,-18.90856
ven,2011,-8.58311
ven,2012,2.03453
ven,2013,-14.47032
ven,2014,-16.53998
vnm,1993,12.57721
vnm,1996,10.49087
vnm,1997,7.33532
vnm,1998,5.11048
vnm,1999,6.58752
vnm,2000,6.90577
vnm,2001,6.62404
vnm,2002,4.16694
vnm,2003,2.21306
vnm,2004,1.18892
vnm,2005,-6.55289
vnm,2006,2.40152
vnm,2007,1.41364
vnm,2008,-5.61634
vnm,2009,3.62788
vnm,2010,0.94665
vnm,2011,-3.55171
vnm,2012,2.29489
vnm,2013,5.35842
vnm,2014,4.82587
vnm,2015,7.32226
vnm,2016,5.7851
vnm,2017,2.86467
vnm,2018,3.84317
vnm,2019,5.8149
vnm,2020,6.27287
vut,1981,0.2747
vut,1982,8.39033
vut,1983,14.30228
vut,1984,4.16089
vut,1985,19.88626
vut,1986,19.55377
vut,1987,-0.90879
vut,1988,6.59915
vut,1989,9.91214
vut,1990,18.48035
vut,1991,7.01215
vut,1992,13.09886
vut,1993,13.65567
vut,1994,13.38057
vut,1995,8.61879
vut,1996,8.24292
vut,1997,7.09749
vut,1998,6.08487
vut,1999,6.9976
vut,2000,7.51152
vut,2001,5.00613
vut,2002,4.40723
vut,2003,5.06083
vut,2004,5.37762
vut,2005,7.01768
vut,2006,4.21408
vut,2007,2.25368
vut,2008,-1.74583
vut,2009,2.87186
vut,2010,3.97173
vut,2011,2.63761
vut,2012,6.54439
vut,2013,1.93993
vut,2014,3.24393
vut,2015,-2.10988
vut,2016,1.35162
vut,2017,-2.04551
vut,2018,-0.49605
vut,2019,-0.38428
vut,2020,0.27782
wsm,2001,8.9266
wsm,2002,8.79775
wsm,2003,8.44303
wsm,2004,3.93932
wsm,2005,10.48168
wsm,2006,2.24996
wsm,2007,12.80614
wsm,2008,3.73734
wsm,2009,9.41513
wsm,2010,5.53705
wsm,2011,9.47217
wsm,2012,5.99751
wsm,2013,9.19851
wsm,2014,10.18208
wsm,2015,5.10503
wsm,2016,7.8216
wsm,2017,8.85117
wsm,2018,7.70527
wsm,2019,7.44028
wsm,2020,8.47178
yem,1996,-3.8898
yem,1997,8.15144
yem,1998,28.86967
yem,1999,-7.02762
yem,2000,-3.24589
yem,2001,14.4609
yem,2002,8.34443
yem,2003,6.42115
yem,2004,3.8512
yem,2005,-0.41091
yem,2006,3.8439
yem,2007,6.40693
yem,2008,-1.97524
yem,2009,29.25171
yem,2010,0.17558
yem,2011,5.83035
yem,2012,17.57121
yem,2013,11.78864
zaf,1961,5.40838
zaf,1962,5.80293
zaf,1963,2.15488
zaf,1964,3.72761
zaf,1965,3.84884
zaf,1966,2.99688
zaf,1967,4.06011
zaf,1968,4.36964
zaf,1969,0.38357
zaf,1970,3.71952
zaf,1971,2.66645
zaf,1972,-2.03812
zaf,1973,-8.79429
zaf,1974,-4.97573
zaf,1975,0.87678
zaf,1976,1.63884
zaf,1977,1.20216
zaf,1978,0.45982
zaf,1979,-4.40279
zaf,1980,-12.315
zaf,1981,3.51032
zaf,1982,4.69219
zaf,1983,0.12395
zaf,1984,9.73808
zaf,1985,4.01045
zaf,1986,-2.40626
zaf,1987,-1.7287
zaf,1988,0.15985
zaf,1989,2.22548
zaf,1990,4.78266
zaf,1991,4.02985
zaf,1992,3.78646
zaf,1993,-6.18928
zaf,1994,5.25547
zaf,1995,6.3674
zaf,1996,10.64481
zaf,1997,10.9699
zaf,1998,12.69103
zaf,1999,10.39507
zaf,2000,4.87058
zaf,2001,5.53834
zaf,2002,2.85419
zaf,2003,8.04785
zaf,2004,4.95038
zaf,2005,4.76149
zaf,2006,4.8103
zaf,2007,4.54605
zaf,2008,6.74515
zaf,2009,2.80251
zaf,2010,3.49096
zaf,2011,3.2793
zaf,2012,3.88287
zaf,2013,2.50925
zaf,2014,3.56703
zaf,2015,3.66774
zaf,2016,3.27825
zaf,2017,4.64732
zaf,2018,5.89368
zaf,2019,5.38333
zaf,2020,2.31313
zmb,1978,-3.93276
zmb,1979,-10.50606
zmb,1980,-2.02475
zmb,1981,2.18497
zmb,1982,3.16699
zmb,1983,-4.74532
zmb,1984,-3.20251
zmb,1985,-15.96661
zmb,1986,-29.99827
zmb,1987,-25.19371
zmb,1988,-11.97135
zmb,1989,-34.5468
zmb,1990,-34.53904
zmb,1991,-25.77389
zmb,1992,-41.79024
zmb,1993,-12.45597
zmb,1994,-5.63447
zmb,1995,11.42491
zmb,1996,23.67049
zmb,1997,16.97663
zmb,1998,12.73931
zmb,1999,19.1588
zmb,2000,4.66477
zmb,2001,16.67746
zmb,2002,21.61562
zmb,2003,19.52534
zmb,2004,9.19693
zmb,2005,9.90909
zmb,2006,7.51782
zmb,2007,5.24087
zmb,2008,7.6138
zmb,2009,15.63363
zmb,2010,6.11294
zmb,2011,6.95185
zmb,2012,4.82168
zmb,2013,-0.19172
zmb,2014,5.82113
zmb,2015,6.17922
zmb,2016,1.71508
zmb,2017,2.07026
zmb,2018,2.21587
zmb,2019,2.46967
zmb,2020,-3.74908
zwe,2012,7.27501
zwe,2013,0.33775
zwe,2014,9.74421
zwe,2015,7.88603
zwe,2016,4.84758
zwe,2017,4.37003
zwe,2018,-32.96031
zwe,2019,-78.51789
zwe,2020,-79.80316
