geo,time,ny_adj_nnty_cd
gtm,1990,6839376400.72345
gtm,1991,8572935354.44864
gtm,1992,9491733931.33036
gtm,1993,10411161731.3221
gtm,1994,11829454184.2134
gtm,1995,13319986125.5661
gtm,1996,14135847962.4172
gtm,1997,16084752635.1585
gtm,1998,17528613403.1232
gtm,1999,16427293836.4063
gtm,2000,17230218950.3769
gtm,2001,16742131326.6745
gtm,2002,18373502735.5101
gtm,2003,19217301742.0101
gtm,2004,20889704122.3692
gtm,2005,23511241344.6461
gtm,2006,25804837844.1524
gtm,2007,28795672410.6425
gtm,2008,33114528714.99089
gtm,2009,31745624427.5715
gtm,2010,34174652476.8026
gtm,2011,39425860076.8817
gtm,2012,42353327675.465
gtm,2013,44262052700.0034
gtm,2014,47945558434.741
gtm,2015,52521165148.0904
gtm,2016,55011912538.41409
gtm,2017,59698613677.9464
gtm,2018,61674975949.8509
gtm,2019,65251219817.3287
guy,1980,515161794.13121
guy,1981,462513022.36578
guy,1982,372509963.0896
guy,1983,371754264.54928
guy,1984,323701619.64416
guy,1985,347681680.86838
guy,1986,377562049.00975
guy,1987,240235050.33733
guy,1988,298427378.22892
guy,1989,244122004.85126
guy,1990,279331774.16312
guy,1991,205761549.76078
guy,1992,256081540.50653
guy,1993,352471014.70713
guy,1994,414814857.98078
guy,1995,483286536.31626
guy,1996,592791711.97852
guy,1997,623507008.28544
guy,1998,629222618.24635
guy,1999,591990435.06269
guy,2000,628888783.97415
guy,2001,633079230.68868
guy,2002,631707224.22883
guy,2003,651564172.50919
guy,2004,691549189.77
guy,2005,744375252.89542
guy,2006,2218694388.96812
guy,2007,2596032732.88325
guy,2008,2870937821.22497
guy,2009,2973958183.37925
guy,2010,3211313068.3379
guy,2011,3336278108.20996
guy,2012,3686997974.82224
guy,2013,3890463715.86488
guy,2014,3928794138.35981
guy,2015,4107961570.57787
guy,2016,4030930862.82078
guy,2017,4348889527.08236
guy,2018,4545852440.13517
guy,2019,4962573465.16046
hkg,1980,27330083759.9421
hnd,1971,680780535.63053
hnd,1972,747954801.86764
hnd,1973,842662437.77107
hnd,1974,949617616.43724
hnd,1975,1045712631.56026
hnd,1976,1231522091.50007
hnd,1977,1524674708.03797
hnd,1978,2820819081.8429
hnd,1979,3186237667.23942
hnd,1980,3544858715.17286
hnd,1981,3626307504.35918
hnd,1982,3748573334.87559
hnd,1983,3979803849.29584
hnd,1984,4365187801.25297
hnd,1985,4718931739.86404
hnd,1986,5076182611.40111
hnd,1987,5534702447.71897
hnd,1988,5226712221.44024
hnd,1989,4795218959.56942
hnd,1990,4276101043.69613
hnd,1991,4042485359.26487
hnd,1992,4280202027.37658
hnd,1993,4406589775.54544
hnd,1994,4157198803.93606
hnd,1995,4769215686.20273
hnd,1996,4653956667.50187
hnd,1997,5210609003.82782
hnd,1998,5808814763.03047
hnd,1999,5891491450.06132
hnd,2000,6517846690.79138
hnd,2001,6995503667.63976
hnd,2002,7156025705.50105
hnd,2003,7455683037.8886
hnd,2004,7949664784.78889
hnd,2005,8748997000.29936
hnd,2006,9742220126.95676
hnd,2007,11242625622.088
hnd,2008,12576432581.2759
hnd,2009,13069482003.3729
hnd,2010,13974720184.4994
hnd,2011,15689958577.1344
hnd,2012,16185325553.567
hnd,2013,16066377265.0002
hnd,2014,16954225504.96
hnd,2015,18357384574.1162
hnd,2016,18824501016.03609
hnd,2017,20313440227.264
hnd,2018,20675241486.9252
hnd,2019,21787451035.679
hrv,1995,18815520979.4836
hrv,1996,19973561340.736
hrv,1997,20092793078.26229
hrv,1998,21498705976.2504
hrv,1999,19296375841.14009
hrv,2000,17737638913.0381
hrv,2001,18417974332.8045
hrv,2002,21806097035.6213
hrv,2003,27580646776.0344
hrv,2004,33494614209.4613
hrv,2005,37471311641.3028
hrv,2006,41145614898.29
hrv,2007,49231032238.0558
hrv,2008,56796711884.09969
hrv,2009,49528685537.2248
hrv,2010,47529235280.168
hrv,2011,49861556167.0614
hrv,2012,45262524207.13409
hrv,2013,47643094838.8316
hrv,2014,47170006779.6863
hrv,2015,41484065621.8083
hrv,2016,42115695961.6815
hrv,2017,46152464549.9397
hrv,2018,51158010697.9684
hrv,2019,50797986851.2446
hti,1980,1309082806.75635
hti,1981,1404836314.80261
hti,1982,1385980042.58649
hti,1983,1551061750.41807
hti,1984,1741426944.5768
hti,1985,1928198037.90154
hti,1986,2240689110.56724
hti,1987,1965121288.9504
hti,1988,2513084348.64578
hti,1989,2630798541.13812
hti,1990,2986358928.46922
hti,1991,3345049171.07332
hti,1992,2183151994.65032
hti,1993,1821589565.95461
hti,1994,2119559238.19958
hti,1995,2727303463.69965
hti,1996,2828218375.43164
hti,1997,3253613198.3666
hti,1998,3621326292.02868
hti,1999,4064875573.01669
hti,2000,6799363715.0472
hti,2001,6254732401.33672
hti,2002,5965546089.21503
hti,2003,4862490619.21849
hti,2004,5804541463.33674
hti,2005,6776304949.63504
hti,2006,7116127412.29789
hti,2007,8993074387.72345
hti,2008,9934358824.08123
hti,2009,10794630740.1252
hti,2010,11088928939.1884
hti,2011,12390134330.4422
hti,2012,13043731750.3625
hti,2013,13774632895.2566
hti,2014,14100947010.9174
hti,2015,14245792110.0137
hti,2016,12959086460.7057
hti,2017,13373291975.1194
hti,2018,15107998297.3927
hti,2019,13522279781.2872
hun,1993,31160827582.9325
hun,1994,33660044243.0086
hun,1995,35418341137.3356
hun,1996,35213134224.4852
hun,1997,35207826200.9291
hun,1998,36528719692.2793
hun,1999,36344522411.3662
hun,2000,35316409157.6095
hun,2001,40638013334.0472
hun,2002,52188817210.9489
hun,2003,66282878536.8539
hun,2004,80897632830.60028
hun,2005,88010739344.6613
hun,2006,89218735465.3907
hun,2007,106089805928.608
hun,2008,121733748375.217
hun,2009,101127206948.136
hun,2010,101843794220.03999
hun,2011,109016932646.907
hun,2012,98954381756.95628
hun,2013,107384635390.047
hun,2014,110703371341.082
hun,2015,98086659705.0686
hun,2016,103565618776.86301
hun,2017,113603635245.89999
hun,2018,129287775633.036
hun,2019,132708638902.49699
idn,1970,8371692157.48995
idn,1971,8498451074.40113
idn,1972,9739357869.84653
idn,1973,14156530726.3792
idn,1974,20237264294.17789
idn,1975,24481159504.9246
idn,1976,30228315105.77069
idn,1977,36438810109.87489
idn,1978,41515010334.1861
idn,1979,34861745910.2323
idn,1980,52129283528.2667
idn,1981,66307413988.7049
idn,1982,75958693836.1357
idn,1983,66575617786.4575
idn,1984,69285046601.4068
idn,1985,70776169436.68889
idn,1986,69143972513.05409
idn,1987,63577541538.35889
idn,1988,72028389097.3756
idn,1989,79023000121.7321
idn,1990,87205860212.47969
idn,1991,100161415371.92799
idn,1992,109780850472.061
idn,1993,138320224529.48199
idn,1994,157795023928.77802
idn,1995,179354929989.78201
idn,1996,201270881594.59799
idn,1997,191160618489.20401
idn,1998,80863683470.55348
idn,1999,115884343879.42999
idn,2000,134199977764.407
idn,2001,116348037296.64999
idn,2002,145426415406.707
idn,2003,172986644540.02899
idn,2004,184161503556.37201
idn,2005,200494769700.82599
idn,2006,259851235412.306
idn,2007,308430913444.48602
idn,2008,365090191415.56403
idn,2009,400145480743.41296
idn,2010,565587787835.01904
idn,2011,662007132718.67798
idn,2012,688677937918.005
idn,2013,687103145504.02698
idn,2014,669896102337.34204
idn,2015,661814406182.83899
idn,2016,737461778969.14197
idn,2017,803913757420.74304
idn,2018,826023233790.20898
idn,2019,887735091044.44092
ind,1970,57839603344.5665
ind,1971,62325777358.756
ind,1972,66108153385.2512
ind,1973,79131354334.24478
ind,1974,91517366723.4577
ind,1975,89230164962.68678
ind,1976,93243974421.563
ind,1977,109719094803.267
ind,1978,124224671989.633
ind,1979,137831709901.92801
ind,1980,169164304210.70801
ind,1981,173466981785.078
ind,1982,178297238791.71301
ind,1983,194477010726.556
ind,1984,188409634881.97501
ind,1985,204859098324.04999
ind,1986,220862238342.49896
ind,1987,246338328401.66501
ind,1988,261297836228.009
ind,1989,259880373624.298
ind,1990,280609197876.38202
ind,1991,234331955812.70801
ind,1992,250496625492.56696
ind,1993,243628617640.82101
ind,1994,287216341883.00702
ind,1995,315978485516.57703
ind,1996,345984851080.33899
ind,1997,365322781315.49902
ind,1998,373182574028.95203
ind,1999,404740413274.90894
ind,2000,408872345579.38495
ind,2001,425015659421.39093
ind,2002,451404810426.01697
ind,2003,533718958373.16998
ind,2004,619354785689.28101
ind,2005,713393377038.60803
ind,2006,816425092897.74805
ind,2007,1054659269895.06006
ind,2008,1021584939727.01001
ind,2009,1162863959616.03003
ind,2010,1447722439921.32007
ind,2011,1573696540374.06006
ind,2012,1581066858764.97998
ind,2013,1600432540832.70996
ind,2014,1773161816595.66992
ind,2015,1841378195796.15991
ind,2016,1994450914992.03003
ind,2017,2322046549463.25
ind,2018,2370757635839.1001
ind,2019,2489559752922.93994
irl,1970,4269082631.99064
irl,1971,4936723999.81407
irl,1972,6119611163.18284
irl,1973,7173712488.92608
irl,1974,7510455777.66591
irl,1975,9097905379.79415
irl,1976,8934850060.72038
irl,1977,10455870990.421
irl,1978,13232999525.0656
irl,1979,16402830214.4915
irl,1980,19196193469.4157
irl,1981,18308893335.8094
irl,1982,18486474295.4005
irl,1983,17582968063.3327
irl,1984,16728715219.2225
irl,1985,17471912820.4793
irl,1986,23833682173.9021
irl,1987,28168912794.0428
irl,1988,31038185500.2376
irl,1989,31767978456.1848
irl,1990,40438169309.5266
irl,1991,40793586057.9432
irl,1992,45216123717.694
irl,1993,42603560935.568
irl,1994,46425880565.53449
irl,1995,55205285629.3627
irl,1996,60963062429.3683
irl,1997,65596881522.244
irl,1998,70787266796.64709
irl,1999,74863134687.13219
irl,2000,75553547297.9319
irl,2001,80642121260.68941
irl,2002,92549321053.75308
irl,2003,121896271887.77299
irl,2004,142953838424.27399
irl,2005,155060225321.23001
irl,2006,169725018967.117
irl,2007,195640406583.42896
irl,2008,200427659528.569
irl,2009,164002891265.48901
irl,2010,154363925990.23001
irl,2011,159545870720.40201
irl,2012,148863756370.62399
irl,2013,165831041301.259
irl,2014,180173413456.64999
irl,2015,161634498303.64001
irl,2016,174017435723.578
irl,2017,183149674384.18301
irl,2018,204018416300.95001
irl,2019,212356263833.94101
irn,1978,51118567346.8149
irn,1979,68179072619.407
irn,1980,77417524582.38678
irn,1981,86313693665.43539
irn,1982,106530057554.827
irn,1983,129387985760.912
irn,1984,134974420894.832
irn,1985,150048859213.12701
irn,1986,175636580099.34799
irn,1987,109304250179.07201
irn,1988,101358235802.23599
irn,1989,97289874170.59641
irn,1990,94896428768.1313
irn,1993,45278532365.6891
irn,1994,51534678294.6208
irn,1995,71902768166.7159
irn,1996,85692158909.14259
irn,1997,84128935083.1902
irn,1998,85377420489.39951
irn,1999,85378719187.2668
irn,2000,77768486966.90939
irn,2001,95261540141.28362
irn,2002,100000781009.256
irn,2003,117945804920.94299
irn,2004,147236761562.44501
irn,2005,172004020040.578
irn,2006,202855833830.93201
irn,2007,275993666024.82501
irn,2008,317488189344.46893
irn,2009,333803315005.315
irn,2010,393027739121.51801
irn,2011,462776373359.78894
irn,2012,465845248474.09698
irn,2013,353032405704.57599
irn,2014,331978821408.02502
irn,2015,301492093484.29694
irn,2016,333047521341.776
irn,2017,351592409387.71802
irn,2018,346577642873.42499
irq,1980,33712665345.7435
irq,1981,30253303670.97169
irq,1982,32545590015.6613
irq,1983,30593359364.7074
irq,1984,35599508172.0167
irq,1985,35865382801.8568
irq,1986,36866108776.7631
irq,1987,44449183946.3326
irq,1988,51647826895.5238
irq,1989,52115773367.2899
irq,1990,156908166356.92899
irq,2004,26510865852.5539
irq,2005,32197342862.5494
irq,2006,45508605272.6195
irq,2007,65535052210.9293
irq,2008,103802546513.453
irq,2009,93091253725.11681
irq,2010,110978757895.125
irq,2011,140796830968.866
irq,2012,169790032089.79401
irq,2013,183949067412.90897
irq,2014,181003208182.42001
irq,2015,141920452444.345
irq,2016,139763049914.63599
irq,2017,152364964337.965
irq,2018,167542760161.87299
irq,2019,178678032250.32501
isl,2011,10249538814.9494
isl,2012,10362002001.4716
isl,2013,12675466169.7518
isl,2014,14149696044.02
isl,2015,14001441145.4672
isl,2016,16776790180.6417
isl,2017,20023442376.5642
isl,2018,20674481981.0803
isl,2019,20850984448.7237
isr,1970,6060934805.72144
isr,1971,5840542935.96223
isr,1972,7586588223.60392
isr,1973,9700473258.614
isr,1974,13845199883.0522
isr,1975,12691769230.6569
isr,1976,12501662350.8778
isr,1977,14271651313.3382
isr,1978,13487584744.1342
isr,1979,17401611396.4536
isr,1980,18486175423.3545
isr,1981,19823470841.8251
isr,1982,21964581057.1097
isr,1983,24645506307.60789
isr,1984,21933663440.3732
isr,1985,20413257629.3133
isr,1986,25946451275.1853
isr,1987,31931479635.7995
isr,1988,40035058347.1933
isr,1989,39843419055.514
isr,1990,47929866146.4595
isr,1991,56130315387.80849
isr,1992,62983483244.5523
isr,1993,62923232344.8173
isr,1994,71558415457.9711
isr,1995,85589264579.02921
isr,1996,93314981885.09128
isr,1997,96612027389.71741
isr,1998,97441744635.0531
isr,1999,96360184654.1071
isr,2000,106861238184.864
isr,2001,107263721252.101
isr,2002,98800026029.43228
isr,2003,103313934296.11099
isr,2004,110788503128.41901
isr,2005,119126072134.483
isr,2006,130126299710.004
isr,2007,151961059646.13501
isr,2008,180645431853.16296
isr,2009,172530724439.435
isr,2010,197657849716.983
isr,2011,221935977637.87201
isr,2012,215285806425.82901
isr,2013,247903947789.591
isr,2014,266943594686.40601
isr,2015,257872870051.00201
isr,2016,273837794565.65201
isr,2017,304918534750.90002
isr,2018,320466228019.54694
isr,2019,340774933188.97998
ita,1970,101573895746.291
ita,1971,111807712250.782
ita,1972,130281698724.272
ita,1973,156491521470.26901
ita,1974,175066718464.15399
ita,1975,197127679275.642
ita,1976,195195652786.87897
ita,1977,223715469268.94601
ita,1978,274651930964.39896
ita,1979,345840117086.98798
ita,1980,414162780388.39899
ita,1981,366312747078.22302
ita,1982,362305983069.17102
ita,1983,376622965915.00702
ita,1984,372658307361.48199
ita,1985,383622821011.88202
ita,1986,543819532613.39801
ita,1987,686996623403.78101
ita,1988,761868314416.06702
ita,1989,791187643471.67505
ita,1990,998904875581.052
ita,1991,1051194733868.02002
ita,1992,1107538420914.72998
ita,1993,890866966931.90405
ita,1994,918339245750.05701
ita,1995,988122000965.68286
ita,1996,1109084025337.72998
ita,1997,1055485326099.41003
ita,1998,1078023124637.95996
ita,1999,1066080516924.46997
ita,2000,970235740182.09082
ita,2001,990109129658.42102
ita,2002,1072250135355.31006
ita,2003,1326123508266.94995
ita,2004,1522032047245.40991
ita,2005,1568098342295.61011
ita,2006,1645971791842.5
ita,2007,1857915493734.94971
ita,2008,1980469192714.67993
ita,2009,1807771929980.43994
ita,2010,1753472970727
ita,2011,1878231948490.73999
ita,2012,1700494255496.73999
ita,2013,1742728562181.3999
ita,2014,1764149202529.68994
ita,2015,1489455458506.96997
ita,2016,1548033432568.30005
ita,2017,1626213153139.43994
ita,2018,1745467030119.29004
ita,2019,1666147150727.44995
jam,1971,1258821018.21243
jam,1972,1621459951.10142
jam,1973,1644191696.52616
jam,1974,2104171410.09542
jam,1975,2495237952.07795
jam,1976,2458989697.75476
jam,1977,2651008063.45501
jam,1978,2127079677.82615
jam,1979,1828436313.16166
jam,1980,1983960569.9747
jam,1981,2294993120.49942
jam,1982,2571391809.97007
jam,1983,2784170085.4495
jam,1984,1723583159.80974
jam,1985,1491303884.98064
jam,1986,2089470995.74175
jam,1987,2539093977.99894
jam,1988,3061725984.71931
jam,1989,3578476105.51237
jam,1990,3698363678.3703
jam,1991,3235805049.09176
jam,1992,2891384001.22714
jam,1993,4742603322.34275
jam,1994,4597798565.82432
jam,1995,5607461251.54535
jam,1996,6472960906.66227
jam,1997,7402158366.12741
jam,1998,7783256188.63362
jam,1999,7778953122.91119
jam,2000,7910139154.25754
jam,2001,8030178037.0957
jam,2002,8356607910.95633
jam,2003,8133716736.35921
jam,2004,8798942017.84111
jam,2005,9671462904.78609
jam,2006,10329696278.1457
jam,2007,11058802856.169
jam,2008,12014712616.0978
jam,2009,10460896461.1805
jam,2010,11640788706.3436
jam,2011,12759527494.2836
jam,2012,13428095347.5812
jam,2013,12783115340.5627
jam,2014,12483517486.3072
jam,2015,12615063459.3258
jam,2016,12371989509.0362
jam,2017,13260819944.8853
jam,2018,13934845690.4049
jam,2019,14859791016.0603
jor,1971,659783237.85006
jor,1972,763481164.53539
jor,1973,921266646.56538
jor,1974,1166884966.49243
jor,1975,1332898690.23163
jor,1976,1642091456.82459
jor,1977,2024975704.08848
jor,1978,2521678895.93354
jor,1979,3152117265.72677
jor,1980,3720951372.35257
jor,1981,4184816056.21764
jor,1982,4414860235.46941
jor,1983,4582609474.68342
jor,1984,4496615654.58954
jor,1985,4410307512.88032
jor,1986,5687812809.77341
jor,1987,5924113982.06943
jor,1988,5357235276.17242
jor,1989,3580759216.50915
jor,1990,3558449565.57336
jor,1991,3498292636.04914
jor,1992,4481325739.38501
jor,1993,4787386432.73562
jor,1994,5366035663.02658
jor,1995,5838772856.45627
jor,1996,5937415870.0111
jor,1997,6257803303.47115
jor,1998,6930860840.04733
jor,1999,7068621722.06129
jor,2000,7650271853.97775
jor,2001,8195855187.08882
jor,2002,8665524426.29231
jor,2003,9290743729.99399
jor,2004,10573078243.953
jor,2005,11696148057.9172
jor,2006,14172247658.6035
jor,2007,16155204748.7829
jor,2008,21144224084.7863
jor,2009,22789682738.32529
jor,2010,24685316597.6004
jor,2011,26721534341.7966
jor,2012,28680886166.0936
jor,2013,31534919839.9591
jor,2014,33672767647.2086
jor,2015,35206331440.556
jor,2016,36250711747.4927
jor,2017,38445841040.8073
jor,2018,40004563521.82809
jor,2019,41735593294.658
jpn,1970,174510135127.457
jpn,1971,196445417371.12799
jpn,1972,259430264648.02399
jpn,1973,353646026926.19897
jpn,1974,393538409416.77698
jpn,1975,431549066239.59802
jpn,1976,487057979904.07501
jpn,1977,600309158269.43896
jpn,1978,851896938464.14001
jpn,1979,881692141164.73291
jpn,1980,919365916864.76196
jpn,1981,1003397593887.31995
jpn,1982,935745023845.797
jpn,1983,1022785395713.43994
jpn,1984,1079166626521.68005
jpn,1985,1155230593728.20996
jpn,1986,1705601671344.06006
jpn,1987,2073756311064.05005
jpn,1988,2511771508976.02979
jpn,1989,2487613582336.04004
jpn,1990,2545723230348.31006
jpn,1991,2883424156716.22021
jpn,1992,3116567014970.25
jpn,1993,3526267533944.45996
jpn,1994,3865910910994.32959
jpn,1995,4325915233913.37988
jpn,1996,3859432918558.76953
jpn,1997,3509870321446.50977
jpn,1998,3180206926854.43994
jpn,1999,3593847616851.97998
jpn,2000,3865176205741.12939
jpn,2001,3404908591415.68945
jpn,2002,3239900515315.41992
jpn,2003,3523932830450.27979
jpn,2004,3842119555265.0498
jpn,2005,3801511317474.79053
jpn,2006,3624228137070.14014
jpn,2007,3618519448953.96973
jpn,2008,3965665920195.47021
jpn,2009,4059290658828.91016
jpn,2010,4493783615999.91016
jpn,2011,4868776220465.38965
jpn,2012,4927537322362.38965
jpn,2013,4141588568583.18945
jpn,2014,3901122940719.12939
jpn,2015,3567562793007.52002
jpn,2016,3988491533054.24023
jpn,2017,3958512779300.83057
jpn,2018,4021549178978.64941
jpn,2019,4101275482570.32959
kaz,1993,18419155179.48429
kaz,1994,16255681669.4178
kaz,1995,16459335178.1728
kaz,1996,16381089557.1776
kaz,1997,17553261771.8721
kaz,1999,12781733360.8433
kaz,2000,11196134981.9965
kaz,2001,15003870063.7816
kaz,2002,16214249339.648
kaz,2003,20662753336.66529
kaz,2004,27340997724.2027
kaz,2005,33166066500.1725
kaz,2006,45635454342.3129
kaz,2007,67549399411.8947
kaz,2008,81886693357.9511
kaz,2009,77599808142.0567
kaz,2010,93678484842.9648
kaz,2011,118726080847.06799
kaz,2012,133781241445.978
kaz,2013,162397140385.78101
kaz,2014,153882586768.53601
kaz,2015,141702228532.22198
kaz,2016,102202144294.77699
kaz,2017,119472761560.53
kaz,2018,118902256907.039
kaz,2019,124349666138.983
ken,1971,1526698839.71822
ken,1972,1804563692.43422
ken,1973,2071011043.4124
ken,1974,2482630890.02243
