geo,time,bx_gsr_totl_cd
jpn,2018,1233341756001.12988
jpn,2019,1217915855858.61011
jpn,2020,1070130257206.5
kaz,1995,6019700000
kaz,1996,7022700000
kaz,1997,7815000000
kaz,1998,6870300000
kaz,1999,7029800000
kaz,2000,10479863237.7596
kaz,2001,10418811433.611
kaz,2002,11808714107.7677
kaz,2003,15216961628.9373
kaz,2004,23072500989.4735
kaz,2005,31379954105.3203
kaz,2006,43214724731.62009
kaz,2007,55588081314.1566
kaz,2008,79996848820.7075
kaz,2009,51205220085.5586
kaz,2010,68211928749.4654
kaz,2011,91763626088.9299
kaz,2012,94014894765.11391
kaz,2013,93417052100.4877
kaz,2014,88290743411.36301
kaz,2015,53262258115.8463
kaz,2016,43826610245.9446
kaz,2017,56254224886.2837
kaz,2018,69767044274.7858
kaz,2019,68420798283.26769
kaz,2020,54396234958.5158
ken,1975,1011140475.80723
ken,1976,1142922705.52888
ken,1977,1593898754.21819
ken,1978,1543590152.92857
ken,1979,1629364047.70273
ken,1980,2061268667.68007
ken,1981,1798618734.35169
ken,1982,1629964316.29262
ken,1983,1524845027.76245
ken,1984,1663119737.12621
ken,1985,1606609820.01311
ken,1986,1902285925.31623
ken,1987,1738613418.11936
ken,1988,1891802040.89683
ken,1989,1934624595.33291
ken,1990,2233319707.96124
ken,1991,2205718121.84636
ken,1992,2152415145.29155
ken,1993,3704375121.41754
ken,1994,4285612640.96408
ken,1995,3579927604.95708
ken,1996,3741405039.90204
ken,1997,4220244980.68268
ken,1998,4461685574.99416
ken,1999,4389260003.32261
ken,2000,2820573264.17497
ken,2001,3057551984.14863
ken,2002,3251049911.78221
ken,2003,3669471395.79772
ken,2004,4327503932.2581
ken,2005,5415507873.37419
ken,2006,6045198365.48384
ken,2007,7223516613.02302
ken,2008,8466708412.13815
ken,2009,7567091067.75407
ken,2010,9127273510.66649
ken,2011,10241649595.5862
ken,2012,11551867029.457
ken,2013,11311569609.4747
ken,2014,11739483636.1568
ken,2015,10688300101.9381
ken,2016,10012330723.1159
ken,2017,10556280480.5123
ken,2018,11733606764.8939
ken,2019,11659887424.4315
ken,2020,9893980865.05844
kgz,1995,451822000
kgz,1996,567050000
kgz,1997,682580000
kgz,1998,610426106.53469
kgz,1999,538444205.64243
kgz,2000,589918778.58217
kgz,2001,575407707.7104
kgz,2002,646392701.045
kgz,2003,753743713.73657
kgz,2004,950738521.06521
kgz,2005,962787384.38354
kgz,2006,1326343922.94669
kgz,2007,2065231459.88205
kgz,2008,2722535031.4812
kgz,2009,2353696498.5804
kgz,2010,2272670788.57483
kgz,2011,3235530438.69221
kgz,2012,3532516528.77342
kgz,2013,3855789043.47699
kgz,2014,3314550141.04174
kgz,2015,2454272041.01725
kgz,2016,2433958470.94433
kgz,2017,2604992598.10636
kgz,2018,2776186821.39419
kgz,2019,3145245598.02192
kgz,2020,2456038662.6902
khm,1993,348072000
khm,1994,546500000
khm,1995,978900000
khm,1996,819000000
khm,1997,912400000
khm,1998,1027205778.10876
khm,1999,1475621329.80739
khm,2000,1892631567.76727
khm,2001,2153301724.34947
khm,2002,2424597334.66058
khm,2003,2678429887.44968
khm,2004,3442378783.37974
khm,2005,4093793399.4349
khm,2006,5106985100.93718
khm,2007,4792880767.94144
khm,2008,5128706394.81074
khm,2009,5021059993.5501
khm,2010,6099528507.96045
khm,2011,7952930866.42834
khm,2012,9110024574.64277
khm,2013,10802827719.6415
khm,2014,12311677733.6246
khm,2015,13644764140.4368
khm,2016,14682857445.5301
khm,2017,16273653510.0908
khm,2018,18993772425.9494
khm,2019,21804630563.077
khm,2020,20958379072.89429
kir,1979,34560234.68026
kir,1980,16986161.42545
kir,1981,19235485.52257
kir,1982,17631256.02256
kir,1983,15949334.02998
kir,1984,24755178.1872
kir,1985,19192748.07831
kir,1986,18974258.13708
kir,1987,21239619.65579
kir,1988,27078501.71562
kir,1989,28806813.23953
kir,1990,30335113.98143
kir,1991,36832549.2841
kir,1992,38681793.75732
kir,1993,35217876.18322
kir,1994,40760348.04097
kir,2006,60783127.18374
kir,2007,83038314.36772
kir,2008,92354781.20918
kir,2009,74692762.63095
kir,2010,95733537.88386
kir,2011,97881620.46754
kir,2012,128626461.77151
kir,2013,144667635.97685
kir,2014,187156621.4563
kir,2015,208408471.11081
kir,2016,179864672.73669
kir,2017,205331030.83953
kir,2018,190729096.21375
kir,2019,228954323.69074
kir,2020,179421690.22908
kna,1980,32922222.22222
kna,1981,35462962.96296
kna,1982,33337037.03704
kna,1983,33225925.92593
kna,1984,41366666.66667
kna,1985,43474074.07407
kna,1986,60111111.11111
kna,1987,72344444.44444
kna,1988,79670370.37037
kna,1989,82751851.85185
kna,1990,85692592.59259
kna,1991,99448148.14815
kna,1992,115185185.18519
kna,1993,117455555.55556
kna,1994,123855555.55556
kna,1995,125274074.07407
kna,1996,130755555.55556
kna,1997,144374074.07407
kna,1998,149818518.51852
kna,1999,152466666.66667
kna,2000,155514814.81482
kna,2001,157577037.03704
kna,2002,158815362.96296
kna,2003,170858987.77778
kna,2004,201516953.7037
kna,2005,237337420
kna,2006,248990770.74074
kna,2007,247758655.92593
kna,2008,244705266.2963
kna,2009,185265775.18518
kna,2010,215838852.22222
kna,2011,248935928.14815
kna,2012,262556794.81482
kna,2013,299486839.25926
kna,2014,611407304.63698
kna,2015,555748364.23315
kna,2016,528956998.27764
kna,2017,534102572.36044
kna,2018,631327044.96033
kna,2019,632534656.96629
kna,2020,410007585.19898
kor,1976,9457000000
kor,1977,13073000000
kor,1978,17161000000
kor,1979,19530000000
kor,1980,20755600000
kor,1981,25083400000
kor,1982,24832600000
kor,1983,26797400000
kor,1984,30389500000
kor,1985,27872300000
kor,1986,38876700000
kor,1987,53482200000
kor,1988,67273400000
kor,1989,70078200000
kor,1990,73355900000
kor,1991,81355500000
kor,1992,87870300000
kor,1993,97305400000
kor,1994,112555700000
kor,1995,147469000000
kor,1996,153265400000
kor,1997,164377500000
kor,1998,158782300000
kor,1999,168684600000
kor,2000,209116900000
kor,2001,184473900000
kor,2002,199279000000
kor,2003,238364200000
kor,2004,312119300000
kor,2005,347266600000
kor,2006,400833300000
kor,2007,474333700000
kor,2008,544763200000
kor,2009,451183600000
kor,2010,568759600000
kor,2011,704438200000
kor,2012,735951600000
kor,2013,750699800000
kor,2014,753531600000
kor,2015,665682600000
kor,2016,633208000000
kor,2017,699483700000
kor,2018,764766200000
kor,2019,701878600000
kor,2020,645450700000
kor,2021,819464500000
kos,2004,582970152.3639
kos,2005,625060896.11441
kos,2006,751120311.07431
kos,2007,991905476.27296
kos,2008,1142323168.0337
kos,2009,1227377226.13521
kos,2010,1399727381.99283
kos,2011,1924274116.80713
kos,2012,1795005485.53649
kos,2013,1848420824.75593
kos,2014,1950710764.58164
kos,2015,1660678190.55309
kos,2016,1832266102.63733
kos,2017,2249152744.552
kos,2018,2589653394.16716
kos,2019,2622331437.09557
kos,2020,2018586500.57805
kwt,1975,10288508098.3678
kwt,1976,11864395709.6799
kwt,1977,12150778571.6058
kwt,1978,13837345795.8058
kwt,1979,22871837045.387
kwt,1980,27343953628.8968
kwt,1981,25740235111.8671
kwt,1982,18540451801.218
kwt,1983,18052903095.9124
kwt,1984,18898073998.98849
kwt,1985,16841048272.6402
kwt,1986,16621089632.4724
kwt,1987,15380571352.699
kwt,1988,16729428903.959
kwt,1989,21951844255.0292
kwt,1990,16851848641.9025
kwt,1991,8164813800
kwt,1992,13948444185.761
kwt,1993,15945608016.9998
kwt,1994,16842371053.502
kwt,1995,20340245799.3306
kwt,1996,22847375919.5198
kwt,1997,23784498793.2787
kwt,1998,18546662499.831
kwt,1999,19878477164.9198
kwt,2000,28616641207.231
kwt,2001,23328424153.1664
kwt,2002,20730847485.5937
kwt,2003,28671039189.8263
kwt,2004,38659993213.4374
kwt,2005,58100000000
kwt,2006,77396761226.7338
kwt,2007,89021665749.17529
kwt,2008,112864376539.62801
kwt,2009,74750456043.62849
kwt,2010,85867391467.0791
kwt,2011,123554663576.153
kwt,2012,142478227083.97601
kwt,2013,136573740135.813
kwt,2014,127205336103.765
kwt,2015,78384957849.20598
kwt,2016,71340695578.1071
kwt,2017,83045210678.25398
kwt,2018,109994381657.444
kwt,2019,114047916993.55701
kwt,2020,86898763628.52318
lao,1984,58900000
lao,1985,74900000
lao,1986,79400000
lao,1987,90600000
lao,1988,76000000
lao,1989,86600000
lao,1990,104600000
lao,1991,137700000
lao,1992,157200000
lao,1993,283600000
lao,1994,320700000
lao,1995,335500000
lao,1996,354400000
lao,1997,432000000
lao,1998,488200000
lao,1999,395200000
lao,2000,513260000
lao,2001,491411925.67996
lao,2002,481506563.58385
lao,2003,466432379.93953
lao,2004,546074809.86354
lao,2005,762343920.83573
lao,2006,1121689210.14077
lao,2007,1244483253.32004
lao,2008,1525604290.06676
lao,2009,1491672224.01111
lao,2010,2307687054.85722
lao,2011,2451952178.28564
lao,2012,2971364099.60475
lao,2013,3160832633.60287
lao,2014,4163262261.70448
lao,2015,4624552257.3269
lao,2016,5209004852.63276
lao,2017,5778297309.62712
lao,2018,6464510045.38813
lao,2019,7079462614.84451
lao,2020,6544034864.46675
lbn,2002,6125823686.86907
lbn,2003,12662617203.2847
lbn,2004,12893145382.8957
lbn,2005,14957624741.5385
lbn,2006,16926259967.3242
lbn,2007,19445495748.9257
lbn,2008,24812513692.6208
lbn,2009,23137246538.1609
lbn,2010,22176907098.2571
lbn,2011,25029480948.6
lbn,2012,21814279783.61
lbn,2013,21975760676.36
lbn,2014,21305016487.49
lbn,2015,21835979073.9
lbn,2016,21349104484.33
lbn,2017,22067628247.16
lbn,2018,21977294492.7993
lbn,2019,21280339476.5885
lbn,2020,10111951975.5617
lbr,1979,11921084.47622
lbr,1980,13210956.15275
lbr,1981,11643299.09013
lbr,1982,11023127.06535
lbr,1983,9929212.52165
lbr,1984,10469709.66214
lbr,1985,10092869.0181
lbr,1986,10054108.26659
lbr,1987,9315500.61282
lbr,2004,322179715.19638
lbr,2005,354713504.24945
lbr,2006,509464605.95056
lbr,2007,562228976.1483
lbr,2008,780992947.19652
lbr,2009,472179951.93584
lbr,2010,359227136.04895
lbr,2011,429916154.79943
lbr,2012,392831666.16823
lbr,2013,685831101.30091
lbr,2014,729050594.55278
lbr,2015,521250606.74114
lbr,2016,396899137.54487
lbr,2017,449760634.146
lbr,2018,558810362.28923
lbr,2019,586060518.71247
lby,1977,10785641699.5235
lby,1978,10370172741.7579
lby,1979,16546811247.2069
lby,1980,23365588580.2201
lby,1981,16520760362.0676
lby,1982,14732159494.1857
lby,1983,13185476964.8236
lby,1984,11748234284.7372
lby,1985,10879133128.1899
lby,1986,6435405873.86225
lby,1987,6617880251.82126
lby,1988,6543811017.02222
lby,1989,7838407939.96198
lby,1990,12134805079.6056
lby,1991,11451285110.5726
lby,1992,11067174141.6843
lby,1993,9169753897.09186
lby,1994,8189610639.79128
lby,1995,7948918490.58089
lby,1996,8430178447.08147
lby,1997,8733989908.06648
lby,1998,5898526050.19709
lby,1999,7880800204.43061
lby,2000,12933000000
lby,2001,11502000000
lby,2002,12025000000
lby,2003,15009000000
lby,2004,19201000000
lby,2005,31220000000
lby,2006,40142000000
lby,2007,51554500000
lby,2008,66628900000
lby,2009,39900900000
lby,2010,51663100000
lby,2011,20309800000
lby,2012,63570200000
lby,2013,48590800000
lby,2014,21238300000
lby,2015,13039300000
lby,2016,8086300000
lby,2017,21411500000
lby,2018,32256900000
lby,2019,30771500000
lca,1976,32099642.88662
lca,1977,41300000
lca,1978,55800000
lca,1979,66700000
lca,1980,87500000
lca,1981,81600000
lca,1982,86300000
lca,1983,102388888.88889
lca,1984,111800000
lca,1985,121500000
lca,1986,169777777.77778
lca,1987,184259259.25926
lca,1988,245851851.85185
lca,1989,258322222.22222
lca,1990,287492592.59259
lca,1991,290707407.40741
lca,1992,329307407.40741
lca,1993,332296296.2963
lca,1994,342570370.37037
lca,1995,385433333.33333
lca,1996,356477777.77778
lca,1997,361962962.96296
lca,1998,393259259.25926
lca,1999,372029629.62963
lca,2000,380555555.55555
lca,2001,330435185.18519
lca,2002,322784783.7037
lca,2003,394969391.11111
lca,2004,470432415.18518
lca,2005,533023065.92593
lca,2006,451837128.88889
lca,2007,469538352.96296
lca,2008,544288715.55555
lca,2009,560454662.96296
lca,2010,626571184.07407
lca,2011,589085571.48148
lca,2012,621650014.81482
lca,2013,631669770.37037
lca,2014,943580932.09574
lca,2015,1001967238.71282
lca,2016,942539899.88867
lca,2017,1071027006.43199
lca,2018,1166977721.09993
lca,2019,1263075924.18652
lca,2020,479965986.98842
lka,1975,639060010.0812
lka,1976,635996195.98
lka,1977,866868937.5414
lka,1978,970269246.7532
lka,1979,1173559626.8602
lka,1980,1339958267.414
lka,1981,1374891915.982
lka,1982,1348249589.7799
lka,1983,1403826353.7679
lka,1984,1795907329.4371
lka,1985,1644509060.4619
lka,1986,1581827223.3188
lka,1987,1791360554.4207
lka,1988,1884961581.5572
lka,1989,1909262361.736
lka,1990,2385689104.3817
lka,1991,2604460009.2172
lka,1992,2990883277.9729
lka,1993,3531401889.7871
lka,1994,4106095131.7934
lka,1995,4840468453.4548
lka,1996,5035863898.0339
lka,1997,5747241361.1478
lka,1998,5938737619.0813
lka,1999,5727243918.9489
lka,2000,6527293894.3677
lka,2001,6280210000
lka,2002,6042770000
lka,2003,6713650000
lka,2004,7440560000
lka,2005,7962722760
lka,2006,8819109000
lka,2007,9864030000
lka,2008,10337900000
lka,2009,9098600000
lka,2010,11423280000
lka,2011,14109340000
lka,2012,13715697344.4321
lka,2013,15211113446.7873
lka,2014,16890223281.0926
lka,2015,17070484075.4396
lka,2016,17574857527.6972
lka,2017,19257216969.969
lka,2018,20512411481.5085
lka,2019,19666076680.02
lka,2020,13281098993.9837
lso,1975,152533897.30145
lso,1976,172614999.8499
lso,1977,199984999.8261
lso,1978,233334999.7971
lso,1979,277427232.31323
lso,1980,363492214.64152
lso,1981,381390190.32073
lso,1982,862105692.15614
lso,1983,933289553.56528
lso,1984,818382338.57127
lso,1985,623312925.69777
lso,1986,656067282.73068
lso,1987,1010127630.34832
lso,1988,952569918.73866
lso,1989,966221965.03024
lso,1990,1098406180.27132
lso,1991,1136550083.87985
lso,1992,1275465877.77142
lso,1993,1221389913.01535
lso,1994,1332579403.76195
lso,1995,1321297730.71416
lso,1996,1204634228.1925
lso,1997,1202962751.21987
lso,1998,952529210.45395
lso,1999,843162423.55108
lso,2000,823447242.65355
lso,2001,842387779.64641
lso,2002,880663535.62548
lso,2003,1229069833.57357
lso,2004,1457567393.72772
lso,2005,1391192462.3525
lso,2006,1501759324.8292
lso,2007,1667786035.4097
lso,2008,1680879051.73785
lso,2009,1473695775.49838
lso,2010,1667694488.53018
lso,2011,1947847289.00968
lso,2012,1631961136.77969
lso,2013,1420121413.86582
lso,2014,1378143166.2102
lso,2015,1429130509.69719
lso,2016,1473218343.2859
lso,2017,1675425742.62323
lso,2018,1897331706.93195
lso,2019,1696303441.40881
lso,2020,1417978600.8631
lso,2021,1677209851.06994
ltu,1993,2236082794.10614
ltu,1994,2372558617.36129
ltu,1995,3242165000
ltu,1996,4262652500
ltu,1997,4710562500
ltu,1998,4588775000
ltu,1999,3767592500
ltu,2000,4626065000
ltu,2001,5484325000
ltu,2002,6494631232.48841
ltu,2003,8331442367.27589
ltu,2004,11517502521.0668
ltu,2005,15015630502.7755
ltu,2006,18165028419.7486
ltu,2007,21640916047.7083
ltu,2008,29144835309.13309
ltu,2009,20538131301.9766
ltu,2010,25118484097.97969
ltu,2011,33383014142.6634
ltu,2012,34750571029.8737
ltu,2013,37890519155.5426
ltu,2014,36307145819.5095
ltu,2015,29514058723.1203
ltu,2016,30046792324.3326
ltu,2017,36279189171.0711
ltu,2018,41691659219.3979
ltu,2019,43529769611.9419
ltu,2020,42960890551.7939
lux,1999,73623309316.30769
lux,2000,79335220115.66071
lux,2001,81266498545.75021
lux,2002,99716561524.57341
lux,2003,109876157876.23801
lux,2004,132434311009.036
lux,2005,156186253843.09299
lux,2006,200370972083.272
lux,2007,249675610392.40897
lux,2008,291528846220.54401
lux,2009,216843783021.93799
lux,2010,239638366616.64496
lux,2011,321246392607.81201
lux,2012,348422387513.08801
lux,2013,404524071369.82098
lux,2014,421187144266.63696
lux,2015,403406831951.01898
lux,2016,422840488656.96198
lux,2017,439270146189.89203
lux,2018,473123035619.92999
lux,2019,464550194223.63696
lux,2020,464577354208.95898
lux,2021,497904981116.23694
lva,1992,1092932691
lva,1993,1605016000
lva,1994,1729646000
lva,1995,2158730000
lva,1996,2546426000
lva,1997,2766235000
lva,1998,3010600000
lva,1999,2805800000
lva,2000,2487229229.89129
lva,2001,2746921905.70814
lva,2002,3123454592.63021
lva,2003,4217805052.66744
lva,2004,5854823229.00434
lva,2005,8109041553.38809
lva,2006,9783958829.11025
lva,2007,13606069450.1426
lva,2008,16307688119.2907
lva,2009,12854956796.2337
lva,2010,14119827947.9076
lva,2011,18049531385.3287
lva,2012,18906774047.4628
lva,2013,19857762567.798
lva,2014,20862815262.437
lva,2015,17915605141.3577
lva,2016,18307139988.9708
lva,2017,20568017644.2076
lva,2018,22896253152.4359
lva,2019,22164256770.157
lva,2020,21910422095.0574
lva,2021,26537729897.3305
mac,2002,7366003827.20431
mac,2003,8099915025.29717
mac,2004,10537168650.7887
mac,2005,11169911309.1314
mac,2006,13235654431.1652
mac,2007,16685148820.223
mac,2008,18492680570.4259
mac,2009,18109177535.5778
mac,2010,25769694031.29729
mac,2011,34923771653.4435
mac,2012,41526305029.2007
mac,2013,49579502096.5374
mac,2014,51384336602.6228
mac,2015,39974118821.0883
mac,2016,39144593869.9517
mac,2017,45846407559.0235
mac,2018,52592098846.2612
mac,2019,54268617931.39809
mac,2020,22701707153.4705
mar,1975,2026080689.62403
mar,1976,1720177064.12935
mar,1977,1870905244.01673
mar,1978,2164397836.12162
mar,1979,2711285689.97553
mar,1980,3270381406.32083
mar,1981,3083736993.59819
mar,1982,2944368878.40687
mar,1983,2930959404.59244
mar,1984,3015972449.09444
mar,1985,3160217152.99943
mar,1986,3575873680.80165
mar,1987,4192733178.01591
mar,1988,5405797189.72123
mar,1989,5012466369.86142
mar,1990,6321302299.81163
mar,1991,6316393979.24551
mar,1992,6669106774.22661
mar,1993,6290873168.68622
mar,1994,6682267135.29648
mar,1995,7817231432.8166
mar,1996,8366915889.40526
mar,1997,8035388148.62294
mar,1998,8473602290.05772
mar,1999,9004102996.75239
mar,2000,9127011171.73891
mar,2001,9873657156.63354
mar,2002,10899377679.6449
mar,2003,12704130415.1663
mar,2004,15003362753.0193
mar,2005,17280673506.7239
mar,2006,20165206071.2535
mar,2007,24910303982.9846
mar,2008,31613015288.2864
mar,2009,24924066111.0162
mar,2010,27913409876.2823
mar,2011,32649115416.821
mar,2012,32954415684.3752
mar,2013,33085764310.064
mar,2014,36800964966.1046
mar,2015,33813685968.0387
mar,2016,35134721823.6902
mar,2017,39668698765.3829
mar,2018,43975495444.857
mar,2019,44676344434.6345
mar,2020,38314806260.0112
mda,1994,662080000
mda,1995,897720000
mda,1996,1028160000
mda,1997,1135050000
mda,1998,876060000
mda,1999,671710000
mda,2000,699460000
mda,2001,809340000
mda,2002,984490000
mda,2003,1277650000
mda,2004,1664250000
mda,2005,1871490000
mda,2006,1927960000
mda,2007,2455520000
mda,2008,3055950000
mda,2009,2300050000
mda,2010,2718551249.64333
mda,2011,3673986062.16333
mda,2012,3754690000
mda,2013,4202310000
mda,2014,4073910000
mda,2015,3304620000
mda,2016,3371770000
mda,2017,3998890000
mda,2018,4449590000
mda,2019,4684640000
mda,2020,4078250000
mdg,1974,287656507.22101
mdg,1975,386959049.23598
mdg,1976,333585013.59831
mdg,1977,387538604.84284
mdg,1978,444395205.13533
mdg,1979,490078937.64187
mdg,1980,518367322.90284
mdg,1981,397452745.03954
mdg,1982,382059792.76199
mdg,1983,358021369.15122
mdg,1984,395479001.28763
mdg,1985,354261088.11243
mdg,1986,403361717.28012
mdg,1987,431756680.92429
mdg,1988,416201567.28227
mdg,1989,471805106.21711
mdg,1990,485434272.40521
mdg,1991,487795309.91195
mdg,1992,506414635.45485
mdg,1993,524730474.85804
mdg,1994,658154212.54547
mdg,1995,756171711.96607
mdg,1996,787033225.79944
mdg,1997,660101229.92675
mdg,1998,696572786.5907
mdg,1999,750485178.09756
mdg,2000,845429804.81289
mdg,2001,1038885144.3846
mdg,2002,1131720359.47709
mdg,2003,827914094
mdg,2004,931624256.9
mdg,2005,1346852556.80049
mdg,2006,1664240992.64006
mdg,2007,2304808982.35441
mdg,2008,2723245722.93449
mdg,2009,2000464143.47463
mdg,2010,2217744446.00652
mdg,2011,2764369484.32435
mdg,2012,2904395088.63027
mdg,2013,3181649753.10106
mdg,2014,3590372230.4226
mdg,2015,3181839413.15825
mdg,2016,3422515139.09896
mdg,2017,4183431687.22067
mdg,2018,4460237354.88703
mdg,2019,4157057465.71407
mdg,2020,2642543648.59742
mdv,1977,10000000
mdv,1978,12800000
mdv,1979,41800000
mdv,1980,65200000
mdv,1981,74500000
mdv,1982,77000000
mdv,1983,77300000
mdv,1984,84900000
mdv,1985,91400000
mdv,1986,97996965.33207
mdv,1987,112511085.39662
mdv,1988,129974179.72563
mdv,1989,153907074.59517
mdv,1990,183800000
mdv,1991,188069673.07343
mdv,1992,222261370.7547
mdv,1993,216373324
mdv,1994,276649822.1579
mdv,1995,322352983.72172
mdv,1996,374927211.58193
mdv,1997,409314783.62308
mdv,1998,435532948.47519
mdv,1999,443288546.74269
mdv,2000,467501618.96459
mdv,2001,472451234.84541
mdv,2002,500966972.08542
mdv,2003,590127438.69591
mdv,2004,698395123.83271
mdv,2005,495381650.43782
mdv,2006,792683135.5557
mdv,2007,1830568383.13289
mdv,2008,1983790963.67971
mdv,2009,1717985036.09953
mdv,2010,2011472205.39976
mdv,2011,2448334561.68311
mdv,2012,2490112955.50028
mdv,2013,2912115403.15158
mdv,2014,3304815372.91327
mdv,2015,3155074087.03953
mdv,2016,3160559844.26155
mdv,2017,3333364165.44544
mdv,2018,3603566757.76177
mdv,2019,3763422690.58972
mdv,2020,1801558022.44397
mex,1979,16053000000
mex,1980,22240000000
mex,1981,27807000000
mex,1982,27927000000
mex,1983,28903000000
mex,1984,32699000000
mex,1985,30022000000
mex,1986,23986000000
mex,1987,29926000000
mex,1988,32017000000
mex,1989,36211000000
mex,1990,41757000000
mex,1991,43297000000
mex,1992,44323000000
mex,1993,47654000000
mex,1994,54083930000
mex,1995,66855530000
mex,1996,79402846000
mex,1997,88749777000
mex,1998,134109000000
mex,1999,152570598000
mex,2000,185852621961
mex,2001,176806479850
mex,2002,177874013980.70901
mex,2003,181280737925
mex,2004,207705513495.11096
mex,2005,235187245809
mex,2006,274519348657
mex,2007,298770882192
mex,2008,318837972626
mex,2009,250933547104
mex,2010,324009956298
mex,2011,376059522829
mex,2012,397546025888
mex,2013,409633141717
mex,2014,429283550601
mex,2015,411253963937
mex,2016,406578206918
mex,2017,448011644544
mex,2018,493104568609
mex,2019,507079942867
mex,2020,443459543742
mhl,2005,85392633.18311
mhl,2006,83327561.35652
mhl,2007,84264246.86573
mhl,2008,84529162.43389
mhl,2009,83822837.47185
mhl,2010,105156326.95336
mhl,2011,133352796.94115
mhl,2012,173015736.69548
mhl,2013,171464325.38894
mhl,2014,151509784.88173
mhl,2015,117666715.59716
mhl,2016,120892616.37112
mhl,2017,173932537.7903
mhl,2018,210477620.35811
mkd,1996,1088150000
mkd,1997,995320000
mkd,1998,1031750357.90033
mkd,1999,1111097537.19677
mkd,2000,1177510384.63084
mkd,2001,1069203580.34177
mkd,2002,1035959259.59511
mkd,2003,1359036032.4513
mkd,2004,1752521267.49223
mkd,2005,2189800713.01955
mkd,2006,2678477377.87011
mkd,2007,3821001366.79866
mkd,2008,4524100455.04985
mkd,2009,3175048876.25436
mkd,2010,3800760576.65824
mkd,2011,5019231215.0058
mkd,2012,4520978371.74539
mkd,2013,4916110418.23979
mkd,2014,5626923237.69815
mkd,2015,5072518023.20284
mkd,2016,5602469463.71475
mkd,2017,6407354065.82027
mkd,2018,7792117782.12157
mkd,2019,7972639692.70827
mkd,2020,7351937276.39105
mkd,2021,9293371856.74219
mli,1975,94744646.5783
mli,1976,112219897.60787
mli,1977,148486024.6682
mli,1978,131394770.64437
mli,1979,191329848.64389
mli,1980,262685141.92518
mli,1981,200381661.70666
mli,1982,190197232.97003
mli,1983,208756468.64224
mli,1984,232746191.92865
mli,1985,238256898.26275
mli,1986,276922798.64617
mli,1987,341489232.3913
mli,1988,321170293.98121
mli,1989,352843484.57608
mli,1990,442363483.37551
mli,1991,466312578.28978
mli,1992,470207235.91389
mli,1993,476969803.8437
mli,1994,413180943.52404
mli,1995,537675741.46986
mli,1996,551222090.47034
mli,1997,661639993.9625
mli,1998,668903827.41778
mli,1999,712362282.59924
mli,2000,665343132.26832
mli,2001,899286010.94867
mli,2002,1085746921.39582
mli,2003,1176056263.09017
mli,2004,1243788537.5909
mli,2005,1443447944.9039
mli,2006,1934284904.57902
mli,2007,2006941765.52762
mli,2008,2663811411.7284
mli,2009,2218529854.37689
mli,2010,2510518198.85553
mli,2011,2862783945.40003
mli,2012,3427011571.92035
mli,2013,3385050705.16147
mli,2014,3334433820.79161
mli,2015,3246733357.18818
mli,2016,3381763569.32911
mli,2017,3536643518.66675
mli,2018,4362471959.92156
mli,2019,4583956026.73746
mli,2020,5349945057.50086
mlt,1971,161628060.91073
mlt,1972,204152944.89745
mlt,1973,282540515.41285
mlt,1974,369926802.49366
mlt,1975,451942652.88329
mlt,1976,495135869.50477
mlt,1977,586063529.09554
mlt,1978,705271809.1215
mlt,1979,909141632.24019
mlt,1980,1171884050.17529
mlt,1981,1073439634.18777
mlt,1982,925408083.18824
mlt,1983,821599457.7126
mlt,1984,815557778.13647
mlt,1985,835757905.46684
mlt,1986,1050910641.234
mlt,1987,1349670759.06317
mlt,1988,1589812305.42934
mlt,1989,1726292531.40312
mlt,1990,2219056609.71082
mlt,1991,2413052120.31215
mlt,1992,2764830628.05063
mlt,1993,2562260870.47507
mlt,1994,2832467007.55206
mlt,1995,3280784491.42251
mlt,1996,3150120116.13977
mlt,1997,3127886045.17351
mlt,1998,3518405034.11979
mlt,1999,4476146606.52605
mlt,2000,4494919456.41162
mlt,2001,3990133943.07463
mlt,2002,4444367598.00747
mlt,2003,4949042280.69291
mlt,2004,7664969525.92706
mlt,2005,9679237909.30482
mlt,2006,13837324805.9265
mlt,2007,21555372292.4075
mlt,2008,28271377999.4492
mlt,2009,23412950990.4434
mlt,2010,22284938015.279
mlt,2011,29249670035.2615
mlt,2012,28144787077.8121
mlt,2013,29345334859.6284
mlt,2014,30383951060.3163
mlt,2015,27692265965.5629
mlt,2016,27685940179.9907
mlt,2017,30147474798.2517
mlt,2018,31640632396.1648
mlt,2019,31394018106.21
mlt,2020,30115077172.47449
mmr,1976,205295672.19111
mmr,1977,247507345.9749
mmr,1978,306698870.7899
mmr,1979,415995449.94995
mmr,1980,499447626.76092
mmr,1981,631857418.43934
mmr,1982,523519355.59908
mmr,1983,447541163.77198
mmr,1984,434818567.41236
mmr,1985,379751814.58532
mmr,1986,401326117.73762
mmr,1987,294961010.87289
mmr,1988,215309082.86494
mmr,1989,282068426.12477
mmr,1990,318424558.12169
mmr,1991,305258648.62723
mmr,1992,647113909.38243
mmr,1993,882158581.96359
mmr,1994,1135208843.85637
mmr,1995,1309557461.24329
mmr,1996,1374674413.75888
mmr,1997,1502738779.25674
mmr,1998,1702150190.84336
mmr,1999,1839247950.46681
mmr,2000,2144721684.53448
mmr,2001,2507050075.7781
mmr,2002,2458632041.91378
mmr,2003,2638509212.40592
mmr,2004,2960216764.0737
mmr,2005,3838096768.74257
