geo,time,fr_inr_lndp
vut,2009,4.25
vut,2010,3.91667
vut,2011,4
vut,2012,4.7375
vut,2013,3.75
vut,2014,3.5875
vut,2015,2.20833
vut,2016,1.78333
vut,2017,2.5
vut,2018,2.2375
vut,2019,1.75
vut,2020,1.88417
wsm,2001,7.07
wsm,2002,6.93917
wsm,2003,6.76167
wsm,2004,6.83667
wsm,2005,7.08
wsm,2006,6.85083
wsm,2007,6.20833
wsm,2008,6.6
wsm,2009,7.27667
wsm,2010,8.01917
wsm,2011,7.6775
wsm,2012,7.39083
wsm,2013,7.32
wsm,2014,6.995
wsm,2015,7.02667
wsm,2016,6.72083
wsm,2017,6.15509
wsm,2018,6.19375
wsm,2019,6.24417
wsm,2020,6.04167
wsm,2021,6.33956
yem,1996,7.7
yem,1997,7.6
yem,1998,6.79167
yem,1999,5.83333
yem,2000,5.54167
yem,2001,4.5
yem,2002,4.70833
yem,2003,5
yem,2004,5.5
yem,2005,5
yem,2006,5
yem,2007,5
yem,2008,5
yem,2009,7.33333
yem,2010,5.16667
yem,2011,5
yem,2012,5
yem,2013,6.83333
zaf,2001,4.78083
zaf,2002,4.97583
zaf,2003,5.1975
zaf,2004,4.7375
zaf,2005,4.58167
zaf,2006,4.025
zaf,2007,4.01167
zaf,2008,3.5125
zaf,2009,3.17167
zaf,2010,3.36833
zaf,2011,3.3275
zaf,2012,3.31333
zaf,2013,3.3475
zaf,2014,3.32417
zaf,2015,3.26333
zaf,2016,3.28667
zaf,2017,3.12917
zaf,2018,3.085
zaf,2019,3.11667
zaf,2020,2.8275
zaf,2021,3.22667
zmb,1978,2
zmb,1979,2.33333
zmb,1980,2.5
zmb,1981,3.33333
zmb,1982,3.5
zmb,1983,6
zmb,1984,6.83333
zmb,1985,3.26917
zmb,1986,9.65333
zmb,1987,7.96167
zmb,1988,6.95
zmb,1989,6.95
zmb,1990,9.45
zmb,1991,11.5
zmb,1992,6.06667
zmb,1993,25.175
zmb,1994,24.41667
zmb,1995,15.29167
zmb,1996,11.65833
zmb,1997,12.21667
zmb,1998,18.71667
zmb,1999,20.25
zmb,2000,18.55833
zmb,2001,22.825
zmb,2002,21.87302
zmb,2003,18.62103
zmb,2004,19.21687
zmb,2005,17.02
zmb,2006,12.82833
zmb,2007,9.67417
zmb,2008,12.51333
zmb,2009,14.9725
zmb,2010,13.51667
zmb,2011,11.8125
zmb,2012,5.15083
zmb,2013,3.03
zmb,2014,3.69667
zmb,2015,4.25667
zmb,2016,4.71583
zmb,2017,3.4875
zmb,2018,2.99167
zmb,2019,2.00583
zmb,2020,0.76324
zwe,2015,1.83724
zwe,2016,3.0225
zwe,2017,3.64
zwe,2018,4.59917
zwe,2019,13.20667
zwe,2020,28.49
zwe,2021,37.4175
