geo,time,ny_gnp_mktp_kn
khm,2013,35692554700932.29688
khm,2014,37864752148138.60156
khm,2015,40082473792619.10156
khm,2016,42820374600008.60156
khm,2017,45753058377145.89844
khm,2018,48709284520978.49219
khm,2019,52724687835372
khm,2020,52297618609582
kir,2008,213696289.21178
kir,2009,201964412.24907
kir,2010,212892523.33791
kir,2011,206282076.51916
kir,2012,235606909.83632
kir,2013,266923699.73171
kir,2014,307762108.24742
kir,2015,377709267.67193
kir,2016,341608973.98708
kir,2017,370763829.8177
kir,2018,373936895.94127
kor,1960,29419023421225.10156
kor,1961,31580558190982.10156
kor,1962,32784238744385.80078
kor,1963,35626792312956.20312
kor,1964,39087944334036.39844
kor,1965,42121708223990.70312
kor,1966,47576891601627.50781
kor,1967,52463438935200.39844
kor,1968,59143791729745
kor,1969,67595448706025.60156
kor,1970,73723067842856.70312
kor,1971,80452102541436.5
kor,1972,85688730772329.5
kor,1973,98305174825834.20312
kor,1974,107973265170446
kor,1975,114884260651504
kor,1976,130606136665098
kor,1977,146992838947779
kor,1978,164192491926873
kor,1979,177471767560229
kor,1980,173118383086953
kor,1981,184732688047141
kor,1982,201111440418286
kor,1983,227699508101934
kor,1984,250652867183162
kor,1985,267919166934402
kor,1986,298280179389711
kor,1987,339902484232175
kor,1988,382592687007818
kor,1989,411920145064031.0625
kor,1990,453626534033200
kor,1991,502512887978496
kor,1992,533471759481982
kor,1993,570152240518978
kor,1994,622152132546737
kor,1995,681085517907116
kor,1996,734999696227113.875
kor,1997,778787529966064
kor,1998,732579488250265.875
kor,1999,818588958886665
kor,2000,897196272545595
kor,2001,940707916747064
kor,2002,1016616038064640
kor,2003,1048878180417940
kor,2004,1105435966064290
kor,2005,1146842430673710
kor,2006,1212392871847510
kor,2007,1283201508428640
kor,2008,1325546248305320
kor,2009,1333679640345130
kor,2010,1428720951034760
kor,2011,1488018095856970
kor,2012,1529990349851300
kor,2013,1572344365112490
kor,2014,1620302150216860
kor,2015,1663206600000000
kor,2016,1713174942420240
kor,2017,1768073616138090
kor,2018,1819300456040140
kor,2019,1868266757954770
kor,2020,1850698429904600
kos,2008,3701589000
kos,2009,3779024291.07505
kos,2010,3963882843.65316
kos,2011,4249120645.74883
kos,2012,4356146762.5246
kos,2013,4552499893.53032
kos,2014,4691957137.30404
kos,2015,4942642002.76622
kos,2016,5198243883.87872
kos,2017,5490309562.08941
kos,2018,5659783804.68836
kos,2019,5963715638.82519
kos,2020,5655574460.93523
kwt,2010,35779200000
kwt,2011,38659666229.97369
kwt,2012,41069813750.2389
kwt,2013,42527170969.495
kwt,2014,43254206504.95689
kwt,2015,42847652298.8323
kwt,2016,43975046001.6191
kwt,2017,43507711087.0915
kwt,2018,43822447456.9265
kwt,2019,43965226678.2616
lao,2000,34029793380674.60156
lao,2001,35954316670146.60156
lao,2002,38138797538241.10156
lao,2003,39754432130789.39844
lao,2004,42787942116161.39844
lao,2005,46509868078047.10156
lao,2006,48793291893625.39844
lao,2007,53696031778574.89844
lao,2008,57197309445811
lao,2009,62653877914179.69531
lao,2010,65566548045269.29688
lao,2011,70139497498033.79688
lao,2012,76738357475745.5
lao,2013,83431871240709.90625
lao,2014,90645755441863.90625
lao,2015,97272992346768.07812
lao,2016,103985257223887
lbn,1990,15462502511022.09961
lbn,1991,19276175250157.60156
lbn,1992,22885760945033.60156
lbn,1993,24967814386418
lbn,1994,27318986173060.80078
lbn,1995,29300634690018.80078
lbn,1996,32236487369921.30078
lbn,1997,32318726054007
lbn,1998,33135174975988.10156
lbn,1999,33079777452167.69531
lbn,2000,33747527456199.69531
lbn,2001,34241658103659.60156
lbn,2002,33861385470617.80078
lbn,2003,30398003682377.89453
lbn,2004,37615149015445.39844
lbn,2005,39848733188393.50781
lbn,2006,41116278749061.20312
lbn,2007,45933424485616.60156
lbn,2008,49372246206461.10156
lbn,2009,53323934913208.89844
lbn,2010,57187641191267.60156
lbn,2011,58126132982694.70312
lbn,2012,59671565208824.79688
lbn,2013,61847435913847.20312
lbn,2014,63074251869171.10156
lbn,2015,63393749934172.09375
lbn,2016,64002925077791.10156
lbn,2017,65365724336543.60156
lbn,2018,64129163254510.29688
lbn,2019,59124303303552.20312
lbn,2020,45859540420068.09375
lka,1961,654585449516.427
lka,1962,697447920993.78003
lka,1963,704609386966.63501
lka,1964,739284195333.41394
lka,1965,754019637937.12988
lka,1966,797400768788.84912
lka,1967,847638627616.04102
lka,1968,885484942353.07312
lka,1969,962698396530.67603
lka,1970,948284921339.59485
lka,1971,943252868499.93103
lka,1972,948027795419.745
lka,1973,1007566432681.56995
lka,1974,1033173897465.78003
lka,1975,1087495487153.68994
lka,1976,1081468803461.88
lka,1977,1139194987972.67993
lka,1978,1269246463520.78003
lka,1979,1458131483334.1499
lka,1980,1560388478922.62012
lka,1981,1624717839447.36011
lka,1982,1719062726060.76001
lka,1983,1774023107660.37012
lka,1984,1815715188785.66968
lka,1985,1959325414029.55005
lka,1986,2044932383164.01001
lka,1987,2079896982606.47998
lka,1988,2135580624246.31006
lka,1989,2173594445387.72949
lka,1990,2314375430700.97998
lka,1991,2418334402423.27002
lka,1992,2539430774220.20947
lka,1993,2720822670225.68945
lka,1994,2856091226040.64014
lka,1995,2994571504348.83984
lka,1996,3104730127267.47998
lka,1997,3311638667345.74023
lka,1998,3451363837128.91992
lka,1999,3591600931109.10938
lka,2000,3804098964330.27051
lka,2001,3748149385814.02002
lka,2002,3907246665602.66943
lka,2003,4163064038056.83984
lka,2004,4387305194430.6001
lka,2005,4651521182729.59961
lka,2006,5001501647571.30957
lka,2007,5356829188981.79004
lka,2008,5608754714371.5498
lka,2009,5870816869000.91016
lka,2010,6343892475646.70996
lka,2011,6884868240545.38965
lka,2012,7456195147010.75
lka,2013,7662222505448.64941
lka,2014,8045560405546.54102
lka,2015,8424056927633.88965
lka,2016,8782692632407.69922
lka,2017,9097651510150.40039
lka,2018,9387742424233.83008
lka,2019,9588673880397.59961
lka,2020,9266928084658.60742
lso,1966,2564982495.84797
lso,1967,2842943872.38795
lso,1968,2834086449.82677
lso,1969,2878808140.53276
lso,1970,2943343351.40724
lso,1971,3094817792.49797
lso,1972,3095819422.45962
lso,1973,3918137850.81483
lso,1974,4386196716.91295
lso,1975,3825323179.90897
lso,1976,4299195519.85064
lso,1977,5233436810.09629
lso,1978,6169763488.04118
lso,1979,6376892637.38553
lso,1980,6242839827.87741
lso,1981,6353192608.87274
lso,2007,23206491527.2372
lso,2008,23978893908.6729
lso,2009,22775352067.1826
lso,2010,23526689688.9164
lso,2011,23096173170.5052
lso,2012,23754528000
lso,2013,23866686700.4471
lso,2014,23671174821.9042
lso,2015,24612469876.111
lso,2016,25779597529.7459
lso,2017,24881340292.257
lso,2018,24800406042.76
lso,2019,24682656511.5465
ltu,2004,26519121173.7808
ltu,2005,28762659889.4771
ltu,2006,30794752454.9323
ltu,2007,33570255016.3157
ltu,2008,34690622241.2818
ltu,2009,31180806694.7008
ltu,2010,30805729692.0415
ltu,2011,31929326554.2113
ltu,2012,33094428323.5777
ltu,2013,34589745226.6826
ltu,2014,36179442624.9685
ltu,2015,35998399000
ltu,2016,36906320192.5742
ltu,2017,38465872951.2409
ltu,2018,40232480274.333
ltu,2019,41895173978.5425
ltu,2020,42093612755.8343
lux,1970,10964459411.8337
lux,1971,11172076927.9953
lux,1972,12075609333.6802
lux,1973,12546538495.919
lux,1974,12594912031.1593
lux,1975,12948114497.4613
lux,1976,13927194210.4069
lux,1977,14223790880.4814
lux,1978,14500511516.8213
lux,1979,13586071689.4246
lux,1980,12152076979.0945
lux,1981,10013909015.9119
lux,1982,12797557576.0349
lux,1983,15890462904.7626
lux,1984,16305497641.4602
lux,1985,17372211503.1665
lux,1986,18628271571.1216
lux,1987,19629266261.3787
lux,1988,20768572489.4009
lux,1989,22186046697.4962
lux,1990,23631724061.56829
lux,1991,25946275369.752
lux,1992,26094516225.041
lux,1993,26859877594.5119
lux,1994,26762128540.5012
lux,1995,28186330169.0121
lux,1996,28616568893.6636
lux,1997,31455856293.42089
lux,1998,32004238961.8087
lux,1999,33440690970.8721
lux,2000,35059874688.4736
lux,2001,37230299072.626
lux,2002,34471793243.418
lux,2003,32106325880.1647
lux,2004,38662141701.0982
lux,2005,39922909022.7137
lux,2006,36710417675.3739
lux,2007,44492363882.6452
lux,2008,42955559126.8569
lux,2009,31264397342.1481
lux,2010,33766618324.7543
lux,2011,34651890460.4165
lux,2012,38740376369.4724
lux,2013,37316003715.89
lux,2014,38527360392.7523
lux,2015,34842404000
lux,2016,38021512186.33
lux,2017,41527943399.2383
lux,2018,41933989801.46049
lux,2019,40848521384.0496
lux,2020,42196915571.7952
lva,1995,11214477804.4744
lva,1996,11493860690.2802
lva,1997,12519538267.4565
lva,1998,13301935140.3899
lva,1999,13455346985.6728
lva,2000,14336320902.6863
lva,2001,15306381208.4653
lva,2002,16370131802.1224
lva,2003,17636980010.9154
lva,2004,18803200418.4598
lva,2005,21030868028.52069
lva,2006,23208116176.3098
lva,2007,25369899571.6402
lva,2008,24980704342.469
lva,2009,23210098604.395
lva,2010,20934388442.2434
lva,2011,21235455711.3928
lva,2012,22595379544.9305
lva,2013,23159855370.0889
lva,2014,23683281406.2764
lva,2015,24456849000
lva,2016,25117278460.0493
lva,2017,25920528799.2765
lva,2018,26570108787.3457
lva,2019,27262867248.5278
lva,2020,26686138663.7117
mac,2019,394473600000
mar,1966,93796645212.9409
mar,1967,103452603185.66499
mar,1968,113394139213.041
mar,1969,123176428542.01401
mar,1970,130139052376.735
mar,1971,136931221032.726
mar,1972,140179333099.32401
mar,1973,144940359388.22299
mar,1974,153473124252.328
mar,1975,164990463521.341
mar,1976,182319718438.53601
mar,1977,193049576771.69101
mar,1978,196397800557.49097
mar,1979,205166528732.729
mar,1980,212093505649.73001
mar,1981,205943105838.80701
mar,1982,223883929076.80301
mar,1983,227029323747.95999
mar,1984,242617836693.37
mar,1985,253957154851.98096
mar,1986,282775284528.367
mar,1987,281052984972.73694
mar,1988,311215307056.39001
mar,1989,320779185971.64398
mar,1990,333951871349.65997
mar,1991,357150492483.953
mar,1992,350828210044.198
mar,1993,346189572225.375
mar,1994,384956106365.25293
mar,1995,362490172833.31097
mar,1996,410681988552.91998
mar,1997,403927977274.224
mar,1998,435922691455.85101
mar,1999,440948435761.85297
mar,2000,448879122221.02399
mar,2001,482347160615.41693
mar,2002,498962011343.94202
mar,2003,529737921259.966
mar,2004,557351814116.45496
mar,2005,578833577076.56396
mar,2006,622002054867.24304
mar,2007,645215000042.83203
mar,2008,684413864584.78406
mar,2009,704948588208.328
mar,2010,731973915118.52405
mar,2011,768142926048.45398
mar,2012,788753759445.828
mar,2013,829936521839.41394
mar,2014,843696243249.59204
mar,2015,885478816397.44995
mar,2016,894541556250.99182
mar,2017,932250983965.30396
mar,2018,961705573902.46802
mar,2019,986586947457.84705
mar,2020,928945941734.9939
mda,1996,57618883417.7633
mda,1997,58512787253.4521
mda,1998,53918098077.5302
mda,1999,52647757907.9576
mda,2000,54813270019.5104
mda,2001,59545620528.5174
mda,2002,65596115463.2121
mda,2003,71034064562.6745
mda,2004,77524117652.3611
mda,2005,83100393647.86838
mda,2006,85787854412.30499
mda,2007,86585070492.6295
mda,2008,93543111739.02809
mda,2009,84867585966.93829
mda,2010,92529262254.7991
mda,2011,97645857456.79288
mda,2012,99413390074.134
mda,2013,108484150667.15199
mda,2014,113147036748.366
mda,2015,109784420722.515
mda,2016,114314501018.767
mda,2017,119940325720.61
mda,2018,123996688549.312
mda,2019,129102861438.864
mda,2020,118773234305.086
mdg,1960,6638563032807.32031
mdg,1961,6779126116921.71973
mdg,1962,6930073598120.48047
mdg,1963,6860395248077.12012
mdg,1964,7135364801239.55957
mdg,1965,7105057044566.20996
mdg,1969,8751243005720.66992
mdg,1970,9233420523509.52734
mdg,1971,9566008194538.04883
mdg,1972,9486205826880.92773
mdg,1973,9223717798389.10156
mdg,1974,9365487576278.46289
mdg,1975,9503157299284.09961
mdg,1976,9211510876527.28711
mdg,1977,9479110269147.55078
mdg,1978,9228903297085.61914
mdg,1979,10105316250398.90039
mdg,1980,10144763456156.40039
mdg,1981,9052944951460.78125
mdg,1982,8869430916284.88867
mdg,1983,8901391877132.73828
mdg,1984,8940414584399.66992
mdg,1985,9073000286758.96094
mdg,1986,9239649541798.65039
mdg,1987,9172040911903.08008
mdg,1988,9472279491770.57031
mdg,1989,9858823035833.99023
mdg,1990,10340797348815.30078
mdg,1991,9614911826809.10156
mdg,1992,9826908225273.82031
mdg,1993,10055315046231.40039
mdg,1994,9983587315796.43945
mdg,1995,10157914861920.09961
mdg,1996,10479791553828.19922
mdg,1997,10894832549931.90039
mdg,1998,11347275334073.69922
mdg,1999,11921332373866.19922
mdg,2000,12494525592101.40039
mdg,2001,13266462433726.5
mdg,2002,11625202592189.59961
mdg,2003,12767594264424
mdg,2004,13485383418003.19922
mdg,2005,14033646398032.59961
mdg,2006,14757584116074.59961
mdg,2007,15830945724200
mdg,2008,16909594733827.90039
mdg,2009,16177090841067.5
mdg,2010,16220549118159.59961
mdg,2011,16497126026891.59961
mdg,2012,16735838423083
mdg,2013,17080309382577.80078
mdg,2014,17776405321903.10156
mdg,2015,18129400607883
mdg,2016,18782861490589.39844
mdg,2017,19724860752831.30078
mdg,2018,20349210165341.30078
mdg,2019,21054532525155
mdg,2020,19676706107947.10156
mdv,2014,51405188600
mdv,2015,53745226495.801
mdv,2016,57744247957.79449
mdv,2017,62056562338.0403
mdv,2018,66470261787.4671
mdv,2019,70685102467.89
mdv,2020,47836272048.7222
mex,1960,2036734828077.61011
mex,1961,2141224039584.28003
mex,1962,2244652172224.12012
mex,1963,2425901279810.7998
mex,1964,2703602451350.06006
mex,1965,2880018048586.16943
mex,1966,3043929580096.12939
mex,1967,3286286850099.75977
mex,1968,3592901105569.16943
mex,1969,3712187714051.22949
mex,1970,3945235858091.66943
mex,1971,4091672673775.48975
mex,1972,4427835314059.24023
mex,1973,4789360752577.76953
mex,1974,5053403332350.16016
mex,1975,5320749199131.87012
mex,1976,5533675623159.19043
mex,1977,5712223847653.05957
mex,1978,6216114310757.17969
mex,1979,6805998252255.72949
mex,1980,7410293305458.63867
mex,1981,7974831573288.34863
mex,1982,7673817569261.21875
mex,1983,7493799902634.78125
mex,1984,7788888050719.63867
mex,1985,8036007727611.85938
mex,1986,7729277102094.25879
mex,1987,7934848781045.04004
mex,1988,8120006381657.58105
mex,1989,8473562704330.96973
mex,1990,8949963106927.76953
mex,1991,9379439953761.52734
mex,1992,9720350941832.13086
mex,1993,9937154620888.35938
mex,1994,10418925969028.19922
mex,1995,9629505708544.46289
mex,1996,10320000494465.69922
mex,1997,11119018557856
mex,1998,11692841730771.59961
mex,1999,12058513158192.69922
mex,2000,12657659661682.30078
mex,2001,12642466693724.90039
mex,2002,12654040931703.90039
mex,2003,12833157222970.69922
mex,2004,13370223157365.09961
mex,2005,13593626326297
mex,2006,14283099429519.40039
mex,2007,14587292118804.09961
mex,2008,14796606277009.19922
mex,2009,13975701763998.09961
mex,2010,14766384909128.09961
mex,2011,15243304820536
mex,2012,15745664572865.09961
mex,2013,15803642719000
mex,2014,16328160372088
mex,2015,16849914451597.30078
mex,2016,17275571108306.30078
mex,2017,17650005709968.69922
mex,2018,18014113330844.19922
mex,2019,17939995549914.5
mex,2020,16363209103096.40039
mhl,2004,213613241.56636
mhl,2005,222398956.72544
mhl,2006,217118968.71786
mhl,2007,224922193.55774
mhl,2008,204884586.04017
mhl,2009,211785417.07968
mhl,2010,217986914.80028
mhl,2011,218502589.02416
mhl,2012,204580210.74524
mhl,2013,220012961.0056
mhl,2014,227380803.8117
mhl,2015,248638284.06723
mhl,2016,248117319.63078
mhl,2017,252552011.35985
mhl,2018,258433792.08516
mhl,2019,265655699.55195
mhl,2020,255121893.83224
mkd,1990,303538716095.86401
mkd,1991,286318517500.51801
mkd,1992,262359591441.819
mkd,1993,244002999860.164
mkd,1994,241346009219.328
mkd,1995,239607694825.14496
mkd,1996,241936392508.30496
mkd,1997,244968355949.08301
mkd,1998,253286920836.22198
mkd,1999,263208087394.85101
mkd,2000,274717601303.082
mkd,2001,269232971006.76501
mkd,2002,272172272002.07101
mkd,2003,278018529440.69598
mkd,2004,292726062770.42401
mkd,2005,303066946514.74799
mkd,2006,323004943490.41498
mkd,2007,329183261477.19501
mkd,2008,359906282201.15198
mkd,2009,360343765761.93201
mkd,2010,369914510588.14307
mkd,2011,377256298878.51599
mkd,2012,373988652535.06702
mkd,2013,384030647187.92999
mkd,2014,399864318101.11798
mkd,2015,409522670009.05103
mkd,2016,416891580272.55603
mkd,2017,421484437510.82001
mkd,2018,432253207983.52094
mkd,2019,447010885649.31097
mkd,2020,427398991937.61603
mli,1967,676116199844.54492
mli,1968,698701825397.69397
mli,1969,698743860919.65198
mli,1970,735664874003.0061
mli,1971,763982338810.92212
mli,1972,810345497019.03894
mli,1973,796649015130.38684
mli,1974,781091354577.52197
mli,1975,868006559404.29395
mli,1976,990474082971.479
mli,1977,1062426905239.22998
mli,1978,1055712061917.52002
mli,1979,1146047717606.6499
mli,1985,1245733075711.42993
mli,1986,1285984459507.22998
mli,1987,1288520038588.8501
mli,1988,1380788471614.95996
mli,1990,1411318642653.59009
mli,1991,1585290908976.20996
mli,1992,1531877649164.97998
mli,1993,1585759552915.41992
mli,1994,1627011583858.55005
mli,1995,1631024452935.26001
mli,1996,1745217450027.53003
mli,1997,1825873769444.55005
mli,1998,1966940407784.84009
mli,1999,2090214381237.81006
mli,2000,2095186096052.79004
mli,2001,2326865401588.64941
mli,2002,2366675160806.6001
mli,2003,2656461900769.58008
mli,2004,2699370751742.66943
mli,2005,2877829489244.56006
mli,2006,2994811713071.91992
mli,2007,3102311127293.91992
mli,2008,3266169712009.95996
mli,2009,3365906816743.2002
mli,2010,3567527550012.79004
mli,2011,3691657654219
mli,2012,3651884597051.50977
mli,2013,3759995737812.32959
mli,2014,4052944313757.08008
mli,2015,4321901513382.10938
mli,2016,4551080954827.75
mli,2017,4769099495821.88965
mli,2018,5014352471260.44043
mli,2019,5223184973892.36035
mli,2020,5116218723108.79004
mlt,2000,5829334293.70023
mlt,2001,6007256133.98571
mlt,2002,6170144328.5438
mlt,2003,6350697504.13248
mlt,2004,6360375713.86969
mlt,2005,6408620201.51741
mlt,2006,6503731591.74737
mlt,2007,6750712256.99302
mlt,2008,7251202616.2597
mlt,2009,6908561166.28084
mlt,2010,7297181932.75093
mlt,2011,7542267192.72571
mlt,2012,7671592142.20894
mlt,2013,8067466943.90439
mlt,2014,8655900753.44502
mlt,2015,9444193500
mlt,2016,9385826770.90775
mlt,2017,10085864009.8931
mlt,2018,10925868150.8076
mlt,2019,11517299845.851
mlt,2020,10534554399.6897
mmr,2011,50537845593997.29688
mmr,2012,53643996410583.79688
mmr,2013,57953222471880.20312
mmr,2014,62389161332793
mmr,2015,64271296908439.79688
mmr,2016,71859611401600
mmr,2017,76373044301821.90625
mmr,2018,81081575444889.57812
mmr,2019,86213229886564.70312
mmr,2020,89467079330727.57812
mne,2006,2862644193.53975
mne,2007,3045512617.38821
mne,2008,3275159049.3779
mne,2009,3047388192.38934
mne,2010,3103351900
mne,2011,3251489067.2545
mne,2012,3189706665.12979
mne,2013,3312168771.3588
mne,2014,3351312809.91904
mne,2015,3495099023.08571
mne,2016,3551972888.25317
mne,2017,3765637504.96445
mne,2018,3921975938.62121
mne,2019,4079474428.38527
mne,2020,3470899083.66401
mng,2010,12935208794645.09961
mng,2011,15115231511234
mng,2012,17039804968194.5
mng,2013,19510581098629.60156
mng,2014,20478777142355.5
mng,2015,20988630961861.60156
mng,2016,21262001538527.69531
mng,2017,20803850163939.19922
mng,2018,23752022393718.39844
mng,2019,24469851483398
mng,2020,23814884120416.10156
moz,1991,108225229470.91901
moz,1992,99548225708.31902
moz,1993,110497488627.089
moz,1994,117623226979.849
moz,1995,121652238684.414
moz,1996,137018576524.3
moz,1997,153294146517.64899
moz,1998,167418647965.24701
moz,1999,187740768377.47101
moz,2000,187456435926.69296
moz,2001,208586644153.74301
moz,2002,213141664809.81201
moz,2003,247342898383.194
moz,2004,267936756719.71301
moz,2005,279785198298.966
moz,2006,297905224089.59802
moz,2007,325070044931.98694
moz,2008,350624476951.58301
moz,2009,384290617575.24799
moz,2010,405906256240.04199
moz,2011,442786379241.04999
moz,2012,481249869717.82001
moz,2013,515394766260.99298
moz,2014,549116822960.35101
moz,2015,581378243821.44202
moz,2016,601889669602.19299
moz,2017,618405480535.651
moz,2018,647100954870.77197
moz,2019,662043018457.80896
mrt,1968,58919050358.4047
mrt,1969,58584876630.4825
mrt,1970,66523361917.90369
mrt,1971,67435342357.8306
mrt,1972,67260847984.6319
mrt,1973,65396346520.8997
mrt,1974,74004176082.47438
mrt,1975,67735703757.753
mrt,1976,70472904716.2122
mrt,1977,71200032232.0327
mrt,1978,72633510473.73289
mrt,1979,76302739208.5865
mrt,1980,79463328391.3877
mrt,1981,80678259352.4384
mrt,1982,79067339074.8521
mrt,1983,81191067359.13171
mrt,1984,79752078098.0405
mrt,1985,80918303582.47508
mrt,1986,84786622202.0266
mrt,1987,86491578607.43329
mrt,1988,88742135861.2533
mrt,1989,93698439811.0979
mrt,1990,92269686164.5829
mrt,1991,94912179209.85048
mrt,1992,96889458337.8602
mrt,1993,102012921149.07201
mrt,1994,98694321624.96819
mrt,1995,108415924788.76401
mrt,1996,119449361551.689
mrt,1997,114327887175.70599
mrt,1998,118030209271.57001
mrt,1999,122595789393.89301
mrt,2000,117057625010.245
mrt,2001,113507443063.19901
mrt,2002,120216699087.77499
mrt,2003,128323547540.95399
mrt,2004,134309740214.63699
mrt,2005,145167238341.15701
mrt,2006,165095420564.47501
mrt,2007,162646265443.33401
mrt,2008,163663525718.008
mrt,2009,166326200494.20999
mrt,2010,166566701529.655
mrt,2011,170981032543.54401
mrt,2012,177669924632.07901
mrt,2013,185478095880.81
mrt,2014,191945992283.668
mrt,2015,204451344068.18201
mrt,2016,208905618327.035
mrt,2017,222984082478.32001
mrt,2018,235255762288.27896
mrt,2019,246936118629.02097
mrt,2020,242235644426.55096
mus,2006,224503250112.452
mus,2007,241952926219.21799
mus,2008,252271863940.09
mus,2009,257917297965.29095
mus,2010,265667564818.22198
mus,2011,274035371119.71896
mus,2012,297283418348.742
mus,2013,317665191427.20001
mus,2014,329546633910.76898
mus,2015,343005541773.45599
mus,2016,355260691154.44
mus,2017,373358067687.12598
mus,2018,393110805218.32001
mus,2019,406278996883.36707
mus,2020,336513127929.35498
mys,1960,37493605719.1275
mys,1961,40938281299.003
mys,1962,44026651767.5278
mys,1963,47340199994.7315
mys,1964,49602797420.90569
mys,1965,53248611114.2829
mys,1966,57534165888.2496
mys,1967,60777690872.0594
mys,1968,65654150349.3593
mys,1969,67981504964.5387
mys,1970,72704711914.2776
mys,1971,79231928177.07201
mys,1972,86865338375.16188
mys,1973,96120782355.51759
mys,1974,103293840303.666
mys,1975,105363186374.267
mys,1976,116616216176.43201
mys,1977,125541956155.77699
mys,1978,133212778899.478
mys,1979,145444881595.62399
mys,1980,157530802724.08801
mys,1981,168982242735.07001
mys,1982,177249886093.01199
mys,1983,185247684742.19601
mys,1984,198241230236.57401
mys,1985,195788354266.32697
mys,1986,200279149849.70901
mys,1987,211152131300.75201
mys,1988,233496004314.009
mys,1989,254369460244.51697
mys,1990,280699139794.21002
mys,1991,305332109103.80402
mys,1992,331515595710.07001
mys,1993,365907889829.38
mys,1994,399625382345.89093
mys,1995,438819179620.46301
mys,1996,482506772994.94293
mys,1997,514430799496.38
mys,1998,475459507088.82495
mys,1999,496709774128.90002
mys,2000,534656858293.97601
mys,2001,543012546635.18896
mys,2002,576179962059.20093
mys,2003,615739473222.26001
mys,2004,658173610595.20801
mys,2005,697934299163.91296
mys,2006,748220370533.20093
mys,2007,801721637890.61292
mys,2008,831417265567.55884
mys,2009,828294999098.63586
mys,2010,879391596221.61584
mys,2011,933457084462.99683
mys,2012,971193777502.49902
mys,2013,1020912353002.30005
mys,2014,1082456637148.01001
mys,2015,1144829265000
mys,2016,1195496520652.23999
mys,2017,1264009632001.36011
mys,2018,1321275852576.98999
mys,2019,1386956581804.82007
mys,2020,1316789941640.77002
nam,1980,38735277576.34129
nam,1981,43179013733.0817
nam,1982,42204288505.48129
nam,1983,42771089401.8453
nam,1984,41726372307.2323
nam,1985,36317018087.3644
nam,1986,40150503480.1188
nam,1987,46186211106.8812
nam,1988,43671477207.3695
nam,1989,47084692557.0564
nam,1990,51208631231.292
nam,1991,56261846417.7364
nam,1992,58939217974.8547
nam,1993,57869851714.5196
nam,1994,58811687674.9918
nam,1995,62392656255.0486
nam,1996,63132189444.3899
nam,1997,65575810762.1371
nam,1998,68170570693.4563
nam,1999,68710964953.4362
nam,2000,72579119792.2379
nam,2001,72864496464.46069
nam,2002,77594139853.7878
nam,2003,83299260956.4084
nam,2004,90627434445.41991
nam,2005,90525206095.0876
nam,2006,97590377389.90448
nam,2007,100762609795.536
nam,2008,103478953904.681
nam,2009,103522400054.871
nam,2010,107516992907.819
nam,2011,114236548328.255
nam,2012,120181404456.92999
nam,2013,131675548575.561
nam,2014,139254473031.483
nam,2015,145785352700
nam,2016,143076583141.93701
nam,2017,141759277373.65201
nam,2018,140362748039.82101
nam,2019,140971269140.63501
nam,2020,130755418444.791
ner,1990,2298333289099.52979
ner,1991,2289021678988.39014
ner,1992,2334436198324.99023
ner,1993,2343197267334.10938
ner,1994,2379977231688.16016
ner,1995,2447462652423.91016
ner,1996,2483578651277.16943
ner,1997,2526185467444.66943
ner,1998,2813785280646.1001
ner,1999,2816708874294.81006
ner,2000,2788719535491.79004
ner,2001,3004483987289.08008
ner,2002,3165293882056.27979
ner,2003,3223949653426.87988
ner,2004,3278629769611.58008
ner,2005,3520481745534.29004
ner,2006,3726456303545.68018
ner,2007,3830497108710.52002
ner,2008,4110051107110.28955
ner,2009,4192586047331.88965
ner,2010,4551711938524.5293
ner,2011,4696135441971.13965
ner,2012,5050101402097.68945
ner,2013,5346473452698.04004
ner,2014,5731309705404.13965
ner,2015,6006848000000
ner,2016,6250049414016.15039
ner,2017,6590039626955.12012
ner,2018,7134031264690.88965
ner,2019,7538936614681.7793
nga,1981,19482356001680.19922
nga,1982,18226161202165.80078
nga,1983,16262342704848.69922
nga,1984,16032876571297.69922
nga,1985,16923295889689.40039
nga,1986,16756000255683.59961
nga,1987,16994174849598
nga,1988,18854526729843.39844
nga,1989,18496874610680.10156
nga,1990,20541820322734.80078
nga,1991,20654602050331.19922
nga,1992,21288159157189.89453
nga,1993,20403982712193.60156
nga,1994,20480188842422.5
nga,1995,20797149236532.19922
nga,1996,21753653952915.80078
nga,1997,22486384046592.5
nga,1998,22938589786202.30078
nga,1999,23629960570627.10156
nga,2000,22843989986607.89453
nga,2001,25261561692073.39844
nga,2002,28869883026156.5
nga,2003,30581271402343.80078
nga,2004,33597083057668.60156
nga,2005,35469542313006.79688
nga,2006,40202155212614.29688
nga,2007,41708982659592.20312
nga,2008,44673565057914.70312
nga,2009,48070847348559.89844
nga,2010,51679296456006.60156
nga,2011,54492907249009.20312
nga,2012,57025671630888.09375
nga,2013,60950223984338.89844
nga,2014,65898693111306.79688
nga,2015,68240693144966.09375
nga,2016,67497480759421.20312
nga,2017,67550416773171.69531
nga,2018,67905838781719.50781
nga,2019,70271426763103.50781
nga,2020,68720524735161.50781
nic,1994,62194493651.3016
nic,1995,68634836954.7368
nic,1996,74447976937.07899
nic,1997,78827985995.19478
nic,1998,83679537351.03349
nic,1999,89616367551.73459
nic,2000,93480800235.6236
nic,2001,95679481461.5546
nic,2002,97040645867.39348
nic,2003,99792948763.40248
nic,2004,105628203327.45799
nic,2005,111293107110.358
