geo,time,sp_pop_0014_fe_in
cri,2020,518152
cub,1960,1229616
cub,1961,1253502
cub,1962,1297792
cub,1963,1352783
cub,1964,1403303
cub,1965,1442025
cub,1966,1495258
cub,1967,1525861
cub,1968,1544196
cub,1969,1566623
cub,1970,1600501
cub,1971,1623591
cub,1972,1663230
cub,1973,1707331
cub,1974,1736254
cub,1975,1739809
cub,1976,1732358
cub,1977,1697212
cub,1978,1642662
cub,1979,1585144
cub,1980,1534606
cub,1981,1473579
cub,1982,1427285
cub,1983,1390820
cub,1984,1354819
cub,1985,1315966
cub,1986,1292974
cub,1987,1265723
cub,1988,1238193
cub,1989,1216228
cub,1990,1201403
cub,1991,1196256
cub,1992,1190759
cub,1993,1186996
cub,1994,1186373
cub,1995,1188985
cub,1996,1179215
cub,1997,1180108
cub,1998,1184584
cub,1999,1183182
cub,2000,1171729
cub,2001,1159840
cub,2002,1135257
cub,2003,1103346
cub,2004,1073270
cub,2005,1049489
cub,2006,1025608
cub,2007,1007840
cub,2008,994389
cub,2009,981519
cub,2010,967902
cub,2011,955917
cub,2012,945812
cub,2013,936699
cub,2014,927636
cub,2015,917827
cub,2016,913073
cub,2017,904211
cub,2018,893424
cub,2019,883819
cub,2020,876638
cyp,1960,102873
cyp,1961,103299
cyp,1962,102617
cyp,1963,101201
cyp,1964,99648
cyp,1965,98279
cyp,1966,97057
cyp,1967,95803
cyp,1968,94539
cyp,1969,93256
cyp,1970,91954
cyp,1971,90497
cyp,1972,89101
cyp,1973,88103
cyp,1974,87569
cyp,1975,87310
cyp,1976,86524
cyp,1977,85765
cyp,1978,85017
cyp,1979,84187
cyp,1980,83226
cyp,1981,83603
cyp,1982,83728
cyp,1983,83860
cyp,1984,84218
cyp,1985,84927
cyp,1986,86394
cyp,1987,87862
cyp,1988,89651
cyp,1989,91862
cyp,1990,94351
cyp,1991,95887
cyp,1992,97459
cyp,1993,98990
cyp,1994,100245
cyp,1995,101102
cyp,1996,102535
cyp,1997,103163
cyp,1998,103230
cyp,1999,102995
cyp,2000,102570
cyp,2001,102340
cyp,2002,101877
cyp,2003,101236
cyp,2004,100472
cyp,2005,99704
cyp,2006,99253
cyp,2007,98765
cyp,2008,98188
cyp,2009,97353
cyp,2010,96194
cyp,2011,96174
cyp,2012,95826
cyp,2013,95371
cyp,2014,95031
cyp,2015,94903
cyp,2016,95467
cyp,2017,96106
cyp,2018,96721
cyp,2019,97095
cyp,2020,97084
cze,1960,1208272
cze,1961,1183934
cze,1962,1164935
cze,1963,1145403
cze,1964,1125611
cze,1965,1104053
cze,1966,1089240
cze,1967,1070148
cze,1968,1050151
cze,1969,1034870
cze,1970,1021498
cze,1971,1011698
cze,1972,1020015
cze,1973,1037230
cze,1974,1057394
cze,1975,1076690
cze,1976,1104727
cze,1977,1127316
cze,1978,1146380
cze,1979,1164056
cze,1980,1176281
cze,1981,1184732
cze,1982,1190431
cze,1983,1191339
cze,1984,1189028
cze,1985,1184766
cze,1986,1164213
cze,1987,1149274
cze,1988,1135380
cze,1989,1115896
cze,1990,1085606
cze,1991,1062950
cze,1992,1033798
cze,1993,999474
cze,1994,966552
cze,1995,937837
cze,1996,910017
cze,1997,884601
cze,1998,861883
cze,1999,840792
cze,2000,819597
cze,2001,791230
cze,2002,771770
cze,2003,757708
cze,2004,744544
cze,2005,731751
cze,2006,728030
cze,2007,724069
cze,2008,722372
cze,2009,722760
cze,2010,725843
cze,2011,734009
cze,2012,742581
cze,2013,751678
cze,2014,762725
cze,2015,775586
cze,2016,781839
cze,2017,793127
cze,2018,806124
cze,2019,816292
cze,2020,819866
deu,1960,7616378
deu,1961,7748805
deu,1962,7932939
deu,1963,8141818
deu,1964,8327147
