geo,time,ne_con_prvt_kd_zg
pri,1983,2.90883
pri,1984,4.67382
pri,1985,4.5054
pri,1986,4.1797
pri,1987,5.7504
pri,1988,3.98724
pri,1989,1.07235
pri,1990,2.09651
pri,1991,-1.16573
pri,1992,3.7402
pri,1993,4.99663
pri,1994,5.00997
pri,1995,-11.82816
pri,1996,26.60088
pri,1997,5.78735
pri,1998,4.41939
pri,1999,5.4015
pri,2000,3.04715
pri,2001,0.99286
pri,2002,2.56057
pri,2003,3.7205
pri,2004,8.50023
pri,2005,2.7202
pri,2006,1.0198
pri,2007,1.3495
pri,2008,-1.16725
pri,2009,-2.86921
pri,2010,1.44739
pri,2011,1.52115
pri,2012,2.41367
pri,2013,1.68852
pri,2014,-3.11729
pri,2015,-2.62005
pri,2016,-2.83943
pri,2017,-0.81871
pri,2018,-0.47233
pri,2019,3.8143
pri,2020,-9.38084
prt,1971,12.68155
prt,1972,4.02712
prt,1973,12.02281
prt,1974,9.73906
prt,1975,-0.88485
prt,1976,3.49973
prt,1977,0.59989
prt,1978,-2.03811
prt,1979,0.11394
prt,1980,4.02581
prt,1981,2.75856
prt,1982,2.29623
prt,1983,-1.2355
prt,1984,-2.99964
prt,1985,0.64073
prt,1986,5.6374
prt,1987,5.28618
prt,1988,6.82607
prt,1989,2.94319
prt,1990,6.43883
prt,1991,4.22946
prt,1992,4.73665
prt,1993,1.10185
prt,1994,1.02533
prt,1995,0.59611
prt,1996,3.51713
prt,1997,3.40141
prt,1998,4.7848
prt,1999,5.26532
prt,2000,3.68733
prt,2001,0.88994
prt,2002,1.28291
prt,2003,-0.31901
prt,2004,2.55633
prt,2005,1.57666
prt,2006,1.5168
prt,2007,2.50931
prt,2008,1.37157
prt,2009,-2.31197
prt,2010,2.35559
prt,2011,-3.65965
prt,2012,-5.31851
prt,2013,-1.04271
prt,2014,2.38074
prt,2015,2.0381
prt,2016,2.55964
prt,2017,2.10088
prt,2018,2.61525
prt,2019,3.2633
prt,2020,-7.0755
pry,1963,5.40828
pry,1964,3.04684
pry,1965,1.98348
pry,1966,-1.71808
pry,1967,9.51958
pry,1968,3.48163
pry,1969,3.32925
pry,1970,5.55504
pry,1971,5.9752
pry,1972,4.50967
pry,1973,2.47237
pry,1974,10.97027
pry,1975,9.55288
pry,1976,4.41382
pry,1977,12.8162
pry,1978,6.15682
pry,1979,1.29788
pry,1980,14.9633
pry,1981,9.31788
pry,1982,5.83417
pry,1983,-0.86936
pry,1984,4.52381
pry,1985,2.39589
pry,1986,2.14005
pry,1987,6.93098
pry,1988,2.50447
pry,1989,-0.82794
pry,1990,11.29518
pry,1991,1.48168
pry,1992,3.28554
pry,1993,3.40503
pry,1994,5.8865
pry,1995,3.32503
pry,1996,0.49843
pry,1997,2.95809
pry,1998,-0.48578
pry,1999,-1.40288
pry,2000,-1.48077
pry,2001,5.50499
pry,2002,-2.79777
pry,2003,7.81424
pry,2004,4.70619
pry,2005,0.91578
pry,2006,3.99844
pry,2007,4.99315
pry,2008,5.89149
pry,2009,0.94252
pry,2010,9.24285
pry,2011,4.83973
pry,2012,3.30978
pry,2013,4.64242
pry,2014,6.22922
pry,2015,2.01561
pry,2016,3.6622
pry,2017,4.78879
pry,2018,4.38117
pry,2019,1.76341
pry,2020,-3.53432
pse,1995,7.69903
pse,1996,-1.94619
pse,1997,12.78558
pse,1998,10.29311
pse,1999,6.39509
pse,2000,-8.08161
pse,2001,-4.82827
pse,2002,-9.10737
pse,2003,14.94801
pse,2004,10.43656
pse,2005,11.93018
pse,2006,-5.43688
pse,2007,7.52226
pse,2008,-0.54504
pse,2009,6.49497
pse,2010,3.13562
pse,2011,20.25874
pse,2012,9.65875
pse,2013,-1.70177
pse,2014,1.6656
pse,2015,3.53319
pse,2016,9.88557
pse,2017,-1.09588
pse,2018,1.11622
pse,2019,4.10019
pse,2020,-12.4539
qat,2017,3.78646
qat,2018,2.06342
qat,2019,2.87779
qat,2020,-10.4553
rou,1991,-11.79019
rou,1992,-5.58577
rou,1993,1.2436
rou,1994,3.78979
rou,1995,11.75171
rou,1996,7.55653
rou,1997,-4.59137
rou,1998,5.97651
rou,1999,-4.19513
rou,2000,1.54565
rou,2001,8.33639
rou,2002,7.09522
rou,2003,8.38005
rou,2004,15.84028
rou,2005,11.22544
rou,2006,10.20687
rou,2007,13.84147
rou,2008,8.70237
rou,2009,-6.3511
rou,2010,-4.98798
rou,2011,1.06146
rou,2012,1.91584
rou,2013,0.42253
rou,2014,4.12599
rou,2015,5.94908
rou,2016,8.00403
rou,2017,10.75525
rou,2018,7.67014
rou,2019,3.92499
rou,2020,-5.29504
rus,1997,4.81653
rus,1998,-3.28291
rus,1999,-2.85362
rus,2000,7.11947
rus,2001,9.27187
rus,2002,8.28457
rus,2003,7.50202
rus,2004,11.92805
rus,2005,11.61269
rus,2006,12.00423
rus,2007,14.1566
rus,2008,10.46618
rus,2009,-5.12877
rus,2010,5.44212
rus,2011,6.69354
rus,2012,7.52544
rus,2013,5.08577
rus,2014,2.06961
rus,2015,-9.43035
rus,2016,-2.53743
rus,2017,3.70245
rus,2018,4.22069
rus,2019,3.14337
rus,2020,-8.53214
rwa,1961,-4.14849
rwa,1962,15.8623
rwa,1963,-6.62697
rwa,1964,-18.86347
rwa,1965,6.18955
rwa,1966,9.70332
rwa,1967,9.20433
rwa,1968,8.97301
rwa,1969,13.1594
rwa,1970,2.77968
rwa,1971,0.36958
rwa,1972,-4.96252
rwa,1973,-2.76435
rwa,1974,4.08674
rwa,1975,-10.76008
rwa,1976,17.43111
rwa,1977,4.97775
rwa,1978,12.672
rwa,1979,16.8118
rwa,1980,8.28613
rwa,1981,1.66373
rwa,1982,-2.77492
rwa,1983,14.74898
rwa,1984,-13.42705
rwa,1985,-2.26112
rwa,1986,12.58639
rwa,1987,-5.0544
rwa,1988,10.43897
rwa,1989,0.578
rwa,1990,-1.19668
rwa,1991,11.24018
rwa,1992,1.24632
rwa,1993,-4.85562
rwa,1994,-21.57545
rwa,1995,1.59975
rwa,1996,7.83048
rwa,1997,9.861
rwa,1998,13.77051
rwa,1999,16.10097
rwa,2000,11.83092
rwa,2001,4.39574
rwa,2002,13.61337
rwa,2003,-4.48167
rwa,2004,6.73516
rwa,2005,8.7009
rwa,2006,10.20738
rwa,2007,2.52947
rwa,2008,7.82012
rwa,2009,9.91506
rwa,2010,5.55675
rwa,2011,8.98268
rwa,2012,6.56628
rwa,2013,4.16293
rwa,2014,6.43015
rwa,2015,12.01968
rwa,2016,4.19901
rwa,2017,-0.63058
rwa,2018,11.26788
rwa,2019,5.5425
rwa,2020,-5.00671
sau,2001,1.49831
sau,2002,2.26375
sau,2003,4.50947
sau,2004,6.77486
sau,2005,10.05804
sau,2006,10.98825
sau,2007,13.07948
sau,2008,12.17217
sau,2009,8.91557
sau,2010,3.85781
sau,2011,1.72305
sau,2012,11.66997
sau,2013,3.21533
sau,2014,6.1329
sau,2015,6.7619
sau,2016,0.91824
sau,2017,3.22957
sau,2018,1.90103
sau,2019,4.4617
sau,2020,-6.29771
sdn,1961,-3.71979
sdn,1962,3.5251
sdn,1963,-1.55271
sdn,1964,0.41505
sdn,1965,6.6685
sdn,1966,-12.23935
sdn,1967,-4.71056
sdn,1968,0.35324
sdn,1969,-4.57968
sdn,1970,6.67548
sdn,1971,8.61179
sdn,1972,-7.25304
sdn,1973,-1.83023
sdn,1974,23.09965
sdn,1975,17.14872
sdn,1976,18.19655
sdn,1977,15.35018
sdn,1978,-2.88747
sdn,1979,-6.9211
sdn,1980,3.72786
sdn,1981,10.2968
sdn,1982,11.77542
sdn,1983,4.63966
sdn,1984,-1.49947
sdn,1985,-7.72645
sdn,1986,-11.00422
sdn,1987,-0.94
sdn,1988,5.25587
sdn,1989,3.94738
sdn,1990,5.76797
sdn,1991,6.31983
sdn,1992,5.92627
sdn,1993,6.49215
sdn,1994,3.39569
sdn,1995,0.30289
sdn,1996,3.53777
sdn,1997,5.67792
sdn,1998,4.34978
sdn,1999,3.92432
sdn,2000,-3.9793
sdn,2001,9.94704
sdn,2002,1.98573
sdn,2003,4.51239
sdn,2004,13.56532
sdn,2005,6.11641
sdn,2006,7.55
sdn,2007,2.61226
sdn,2008,1.58
sdn,2009,2.99684
sdn,2010,7.697
sdn,2011,-17.86214
sdn,2012,-4.59
sdn,2013,5.3
sdn,2014,10
sdn,2015,4.10297
sdn,2016,5
sdn,2017,1.86263
sdn,2018,-2.5
sdn,2019,-0.9
sdn,2020,-3.4
sen,1961,1.97011
sen,1962,1.06596
sen,1963,6.52604
sen,1964,3.46535
sen,1965,-3.82775
sen,1966,3.34423
sen,1967,0.81979
sen,1968,3.6234
sen,1969,-10.57269
sen,1970,7.17365
sen,1971,0.87618
sen,1972,-0.78314
sen,1973,-0.5884
sen,1974,3.24816
sen,1975,8.80872
sen,1976,10.22873
sen,1977,0.80438
sen,1978,1.02926
sen,1979,6.05491
sen,1980,1.70604
sen,1981,-1.7899
sen,1982,10.65944
sen,1983,-1.28477
sen,1984,4.44913
sen,1985,0.63708
sen,1986,10.89888
sen,1987,3.69564
sen,1988,3.20426
sen,1989,3.17774
sen,1990,-0.29088
sen,1991,2.2183
sen,1992,2.63992
sen,1993,5.20159
sen,1994,-4.44279
sen,1995,3.13016
sen,1996,2.649
sen,1997,1.2572
sen,1998,7.75789
sen,1999,10.86469
sen,2000,3.32473
sen,2001,5.91196
sen,2002,1.21913
sen,2003,5.17594
sen,2004,2.39214
sen,2005,3.42739
sen,2006,4.89075
sen,2007,3.60103
sen,2008,3.83413
sen,2009,3.25573
sen,2010,2.19715
sen,2011,0.72798
sen,2012,2.8579
sen,2013,3.09286
sen,2014,5.25365
sen,2015,4.44028
sen,2016,5.29009
sen,2017,4.88077
sen,2018,4.74897
sen,2019,3.40292
sen,2020,2.29466
sgp,1961,9.56136
sgp,1962,3.87616
sgp,1963,4.68116
sgp,1964,-4.88615
sgp,1965,3.91415
sgp,1966,7.102
sgp,1967,9.05253
sgp,1968,10.04646
sgp,1969,8.33151
sgp,1970,12.60697
sgp,1971,11.83316
sgp,1972,9.1397
sgp,1973,8.12269
sgp,1974,6.89938
sgp,1975,3.21959
sgp,1976,5.26998
sgp,1977,5.22328
sgp,1978,6.56502
sgp,1979,6.63719
sgp,1980,5.65296
sgp,1981,4.8514
sgp,1982,4.02385
sgp,1983,5.68863
sgp,1984,5.84544
sgp,1985,-0.07719
sgp,1986,3.93132
sgp,1987,10.22144
sgp,1988,11.42147
sgp,1989,8.29656
sgp,1990,7.39418
sgp,1991,6.12828
sgp,1992,5.89385
sgp,1993,11.75537
sgp,1994,7.29788
sgp,1995,3.86202
sgp,1996,6.57912
sgp,1997,5.74199
sgp,1998,-1.93084
sgp,1999,9.65639
sgp,2000,13.58429
sgp,2001,8.06648
sgp,2002,3.44866
sgp,2003,1.28317
sgp,2004,5.25514
sgp,2005,4.09592
sgp,2006,4.38507
sgp,2007,7.00503
sgp,2008,4.27628
sgp,2009,-0.27575
sgp,2010,4.3508
sgp,2011,3.96068
sgp,2012,3.7234
sgp,2013,2.8153
sgp,2014,3.60492
sgp,2015,5.15033
sgp,2016,3.26603
sgp,2017,3.13615
sgp,2018,3.97343
sgp,2019,3.25316
sgp,2020,-14.12061
sle,1981,-2.78951
sle,1982,-1.67266
sle,1983,-7.3377
sle,1984,-2.14637
sle,1985,-6.98954
sle,1986,-2.38615
sle,1987,12.47747
sle,1988,-14.07996
sle,1989,8.26983
sle,1990,-16.04565
sle,1991,-0.36252
sle,1992,-9.88981
sle,1993,5.73637
sle,1994,-18.50801
sle,1995,23.45115
sle,1996,5.37368
sle,1997,-16.83756
sle,1998,-3.13259
sle,1999,-6.07972
sle,2000,1.73607
sle,2001,28.7505
sle,2002,23.09089
sle,2003,7.15714
sle,2004,3.95717
sle,2005,1.98064
sle,2006,1.1779
sle,2007,9.61797
sle,2008,8.55146
sle,2009,9.88682
sle,2010,-13.20749
sle,2011,33.52336
sle,2012,7.2307
sle,2013,29.56168
sle,2014,-15.12873
sle,2015,-0.19615
sle,2016,10.60164
sle,2017,-0.26404
sle,2018,-6.76304
sle,2019,4.26137
sle,2020,4.31874
slv,1966,8.4845
slv,1967,4.68419
slv,1968,0.61427
slv,1969,1.5031
slv,1970,5.98493
slv,1971,3.08193
slv,1972,4.3569
slv,1973,7.07352
slv,1974,1.91538
slv,1975,0.59478
slv,1976,11.08527
slv,1977,12.59068
slv,1978,1.21147
slv,1979,-10.09167
slv,1980,-11.16698
slv,1981,-10.85352
slv,1982,-9.19424
slv,1983,1.26672
slv,1984,2.84976
slv,1985,2.08211
slv,1986,-0.69118
slv,1987,0.46549
slv,1988,1.36127
slv,1989,1.90548
slv,1990,26.98799
slv,1991,0.60417
slv,1992,7.47458
slv,1993,5.83653
slv,1994,6.15491
slv,1995,6.23254
slv,1996,1.59491
slv,1997,1.33142
slv,1998,-0.74176
slv,1999,2.5601
slv,2000,2.25451
slv,2001,1.33199
slv,2002,0.75288
slv,2003,0.78517
slv,2004,1.58155
slv,2005,3.78423
slv,2006,4.74
slv,2007,7.04
slv,2008,-0.45
slv,2009,-6.69
slv,2010,1.17914
slv,2011,1.55668
slv,2012,3.23101
slv,2013,3.46294
slv,2014,-0.16218
slv,2015,2.97998
slv,2016,1.95908
slv,2017,1.66675
slv,2018,1.34666
slv,2019,3.18424
slv,2020,-10.5818
smr,2016,-1.38965
smr,2017,-2.34797
smr,2018,-0.84984
smr,2019,0.5451
som,1961,-1.60528
som,1962,17.92599
som,1963,-3.20915
som,1964,-2.84274
som,1965,-18.37292
som,1966,13.2407
som,1967,6.33659
som,1968,-1.54497
som,1969,-1.53758
som,1970,4.21771
som,1971,9.04374
som,1972,-21.5082
som,1973,8.22637
som,1974,-22.12322
som,1975,46.10416
som,1976,-1.80422
som,1977,59.54039
som,1978,-13.03138
som,1979,-6.20085
som,1980,3.58922
som,1981,7.72671
som,1982,16.54672
som,1983,-6.5762
som,1984,2.30247
som,1985,-2.22817
som,1986,1.85696
som,1987,-2.48775
som,1988,-1.5423
som,1989,8.61144
srb,1996,2.53261
srb,1997,4.09203
srb,1998,2.79578
srb,1999,-9.39608
srb,2000,5.07732
srb,2001,1.52652
srb,2002,9.20338
srb,2003,2.68911
srb,2004,12.7058
srb,2005,2.36273
srb,2006,10.53415
srb,2007,7.6866
srb,2008,4.49145
srb,2009,-3.34777
srb,2010,-0.6079
srb,2011,1.41426
srb,2012,-1.69686
srb,2013,-1.69184
srb,2014,-0.0987
srb,2015,-0.63707
srb,2016,1.89077
srb,2017,2.20885
srb,2018,3.11538
srb,2019,3.66915
srb,2020,-1.92727
ssd,2009,4.2636
ssd,2010,12.45812
ssd,2011,-4.85509
ssd,2012,4.4552
ssd,2013,4.2243
ssd,2014,-6.53757
ssd,2015,-22.53359
svk,1994,0.98973
svk,1995,5.39508
svk,1996,7.80288
svk,1997,3.75104
svk,1998,4.9601
svk,1999,-0.65236
svk,2000,2.5256
svk,2001,5.29966
svk,2002,5.6597
svk,2003,0.89269
svk,2004,7.26921
svk,2005,4.51387
svk,2006,6.31713
svk,2007,7.86773
svk,2008,7.01649
svk,2009,-0.1735
svk,2010,0.80777
svk,2011,-1.91651
svk,2012,0.40132
svk,2013,-1.18047
svk,2014,1.87742
svk,2015,2.76385
svk,2016,3.88631
svk,2017,4.62376
svk,2018,4.084
svk,2019,2.67583
svk,2020,-1.29393
svn,1991,-10.95409
svn,1992,-3.64099
svn,1993,13.8962
svn,1994,4.02278
svn,1995,9.09608
svn,1996,2.75221
svn,1997,2.8519
svn,1998,2.90687
svn,1999,6.61729
svn,2000,-0.12682
svn,2001,2.85588
svn,2002,2.39178
svn,2003,3.50408
svn,2004,2.53611
svn,2005,2.06615
svn,2006,1.29042
svn,2007,6.51854
svn,2008,2.86936
svn,2009,2.07339
svn,2010,0.97415
svn,2011,0.79329
svn,2012,-2.19014
svn,2013,-3.93642
svn,2014,1.6238
svn,2015,2.0285
svn,2016,4.44826
svn,2017,1.90319
svn,2018,3.58131
svn,2019,4.7993
svn,2020,-6.55498
swe,1961,5.29995
swe,1962,3.29992
swe,1963,4.39994
swe,1964,4.00001
swe,1965,4.19996
swe,1966,1.90005
swe,1967,2.30004
swe,1968,4.10004
swe,1969,4.40006
swe,1970,4.89624
swe,1971,0.10002
swe,1972,3.40006
swe,1973,2.59994
swe,1974,3.39999
swe,1975,2.80006
swe,1976,4.20004
swe,1977,-1.00003
swe,1978,-0.69994
swe,1979,2.39998
swe,1980,-0.80003
swe,1981,1.37817
swe,1982,0.90839
swe,1983,-2.23811
swe,1984,1.79646
swe,1985,2.62529
swe,1986,4.78657
swe,1987,5.00681
swe,1988,2.85572
swe,1989,1.08202
swe,1990,-0.66153
swe,1991,0.22436
swe,1992,-1.54112
swe,1993,-2.89421
swe,1994,1.79651
swe,1995,0.9426
swe,1996,1.8162
swe,1997,3.05952
swe,1998,3.34062
swe,1999,4.06732
swe,2000,5.42216
swe,2001,0.8445
swe,2002,2.26355
swe,2003,1.64112
swe,2004,2.87677
swe,2005,3.15173
swe,2006,2.99349
swe,2007,3.9878
swe,2008,0.41869
swe,2009,1.03803
swe,2010,4.16915
swe,2011,1.9904
swe,2012,0.73139
swe,2013,1.79347
swe,2014,2.87881
swe,2015,3.92525
swe,2016,2.30085
swe,2017,2.60664
swe,2018,1.84949
swe,2019,0.7202
swe,2020,-4.6814
swz,1981,-8.35813
swz,1982,11.42264
swz,1983,0
swz,1984,0.73839
swz,1985,-9.71195
swz,1986,-17.40075
swz,1987,2.02388
swz,1988,-15.17693
swz,1989,7.41949
swz,1990,24.79481
swz,1991,4.76335
swz,1992,6.47671
swz,1993,11.8187
swz,1994,-12.46093
swz,1995,25.42049
swz,1996,12.95997
swz,1997,0.94716
swz,1998,7.08331
swz,1999,5.02062
swz,2000,21.61372
swz,2001,1.81486
swz,2002,1.18045
swz,2003,2.49809
swz,2004,0.56694
swz,2005,10.96508
swz,2006,4.44242
swz,2007,2.13109
swz,2008,3.94108
swz,2009,4.53572
swz,2010,6.69344
swz,2011,5.38753
swz,2012,0.78335
swz,2013,1.81587
swz,2014,1.2848
swz,2015,-1.37044
swz,2016,-2.2597
swz,2017,5.2695
swz,2018,1.25919
swz,2019,-1.54399
swz,2020,0.53689
syc,1986,-26.6619
syc,1987,15.11918
syc,1988,5.02507
syc,1989,-8.78626
syc,1990,47.68438
syc,1991,-0.97523
syc,1992,21.4529
syc,1993,14.6118
syc,1994,-13.1837
syc,1995,16.09305
syc,1996,-0.91351
syc,1997,4.01958
syc,1998,5.85874
syc,1999,-14.24293
syc,2000,-42.54938
syc,2001,13.41607
syc,2002,0.98205
syc,2003,-9.36382
syc,2013,-22.60997
syc,2014,63.1075
syc,2015,0.99843
syc,2016,8.25243
syc,2017,8.88811
syr,1971,10.66831
syr,1972,22.42854
syr,1973,-19.11682
syr,1974,47.67161
syr,1975,6.40538
syr,1976,5.87323
syr,1977,14.09088
syr,1978,8.27224
syr,1979,-1.79775
syr,1980,10.19728
syr,1981,2.91234
syr,1982,-7.20215
syr,1983,-2.12451
syr,1984,-14.81747
syr,1985,35.4715
syr,1986,-7.3089
syr,1987,28.9442
syr,1988,17.27425
syr,1989,-16.53267
syr,1990,-3.31827
syr,1991,0.89028
syr,1992,17.42717
syr,1993,3.71531
syr,1994,-2.82583
syr,1995,8.08683
syr,1996,6.07126
syr,1997,1.02393
syr,1998,5.88176
syr,1999,-4.51326
syr,2000,-2.76212
syr,2001,-5.25356
syr,2002,6.7149
syr,2003,11.24049
syr,2004,10.7261
syr,2005,20.53535
syr,2006,-12.61847
syr,2007,13.57663
syr,2008,14.58663
syr,2009,-2.76602
syr,2010,3.23153
syr,2011,11.94333
syr,2012,-21.48708
syr,2013,-35.47955
syr,2014,-16.33587
syr,2015,-27.44414
syr,2016,0.88126
syr,2017,-2.51748
syr,2018,-35.85284
syr,2019,-24.18628
tcd,1986,-8.33752
tcd,1987,-10.93261
tcd,1988,21.2007
tcd,1989,-3.42821
tcd,1990,1.18916
tcd,1991,8.24608
tcd,1992,6.23294
tcd,1993,-22.04121
tcd,1994,20.13825
tcd,1995,-1.65236
tcd,1996,-6.73441
tcd,1997,9.24718
tcd,1998,9.80438
tcd,1999,4.63667
tcd,2000,-7.74076
tcd,2001,12.23855
tcd,2002,65.51515
tcd,2003,-35.87476
tcd,2008,5.34148
tcd,2009,11.18027
tcd,2010,6.48873
tcd,2011,3.42242
tcd,2012,8.7406
tcd,2013,8.79236
tcd,2014,6.87822
tcd,2015,-3.5
tcd,2016,-4.5
tcd,2017,0.20005
tcd,2018,0.69999
tcd,2019,1.40001
tcd,2020,0.25
tgo,1961,11.21653
tgo,1962,1.6107
tgo,1963,6.992
tgo,1964,-4.01278
tgo,1965,7.2269
tgo,1966,20.4663
tgo,1967,12.8481
tgo,1968,8.12876
tgo,1969,8.06671
tgo,1970,2.98548
tgo,1971,-42.23961
tgo,1972,8.59748
tgo,1973,11.30768
tgo,1974,11.04293
tgo,1975,-24.00089
tgo,1976,52.75033
tgo,1977,-0.48465
tgo,1978,-9.26922
tgo,1979,10.07808
tgo,1980,7.36182
tgo,1981,9.89003
tgo,1982,7.70001
tgo,1983,-6.40668
tgo,1984,14.98015
tgo,1985,18.79393
tgo,1986,-8.25057
tgo,1987,-4.56576
tgo,1988,18.97472
tgo,1989,1.99764
tgo,1990,-3.81995
tgo,1991,7.24439
tgo,1992,5.23318
tgo,1993,-23.0428
tgo,1994,6.72444
tgo,1995,10.00464
tgo,1996,27.90795
tgo,1997,8.05843
tgo,1998,4.38729
tgo,1999,1.69082
tgo,2000,-2.32779
tgo,2001,0.41942
tgo,2002,4.53402
tgo,2003,5.49052
tgo,2004,-1.54494
tgo,2005,-4.19928
tgo,2006,4.51975
tgo,2007,6.63227
tgo,2008,3.07671
tgo,2009,3.2743
tgo,2010,3.99781
tgo,2011,2.4731
tgo,2012,1.49303
tgo,2013,5.50744
tgo,2014,4.89148
tgo,2015,4.4025
tgo,2016,3.60434
tgo,2017,3.27582
tgo,2018,2.75044
tgo,2019,2.7167
tgo,2020,-0.48545
tha,1961,3.04747
tha,1962,7.57865
tha,1963,5.15469
tha,1964,5.7189
tha,1965,6.64697
tha,1966,6.66684
tha,1967,10.32592
tha,1968,10.2219
tha,1969,5.25105
tha,1970,4.01614
tha,1971,1.84165
tha,1972,6.32906
tha,1973,8.67352
tha,1974,4.85132
tha,1975,5.37302
tha,1976,7.79038
tha,1977,7.95016
tha,1978,6.32986
tha,1979,7.32673
tha,1980,5.44004
tha,1981,2.19408
tha,1982,2.2493
tha,1983,7.59046
tha,1984,4.43875
tha,1985,1.43456
tha,1986,3.55324
tha,1987,8.66435
tha,1988,8.75233
tha,1989,11.20623
tha,1990,12.87879
tha,1991,5.42147
tha,1992,8.69793
tha,1993,8.41881
tha,1994,7.87592
tha,1995,8.27927
tha,1996,5.03339
tha,1997,-1.41018
tha,1998,-10.19966
tha,1999,4.06602
tha,2000,7.03729
tha,2001,5.89562
tha,2002,6.22195
tha,2003,7.34631
tha,2004,7.42829
tha,2005,4.20086
tha,2006,2.80089
tha,2007,1.19164
tha,2008,2.83342
tha,2009,-0.89922
tha,2010,5.45124
tha,2011,1.83395
tha,2012,7.3327
tha,2013,0.95408
tha,2014,0.5332
tha,2015,2.60426
tha,2016,2.88087
tha,2017,3.08791
tha,2018,4.57549
tha,2019,3.95551
tha,2020,-0.97055
tjk,1994,-36.70552
tjk,1995,20.39523
tjk,1996,-29.39535
tjk,1997,33.28387
tjk,1998,14.55773
tjk,1999,-9.21908
tjk,2000,20.28085
tjk,2001,4.70013
tjk,2002,8.96836
tjk,2003,6.89496
tjk,2004,6.45022
tjk,2005,6.05938
tjk,2006,5.71319
tjk,2007,5.40443
tjk,2008,5.12732
tjk,2009,4.87725
tjk,2010,4.65044
tjk,2011,4.44378
tjk,2012,4.25471
tjk,2013,4.08107
tkm,1988,1.5625
tkm,1989,4.61538
tkm,1990,0
tkm,1991,16.17647
tls,2001,13.33833
tls,2002,-1.63949
tls,2003,-6.79054
tls,2004,2.11277
tls,2005,-1.54392
tls,2006,-11.75596
tls,2007,5.86
tls,2008,-5.64174
tls,2009,13.11986
tls,2010,3.79199
tls,2011,1.23225
tls,2012,1.61063
tls,2013,6.81771
tls,2014,5.59194
tls,2015,-1.29329
tls,2016,4.52916
tls,2017,3.10965
tls,2018,1.67355
tls,2019,3.71324
tls,2020,-2.52858
ton,2018,4.2152
ton,2019,0.72295
ton,2020,-4.3646
tun,1966,-0.85684
tun,1967,-1.50584
tun,1968,1.67403
tun,1969,10.18876
tun,1970,15.21679
tun,1971,6.59383
tun,1972,14.08919
tun,1973,14.62509
tun,1974,3.60863
tun,1975,15.86484
tun,1976,3.80107
tun,1977,9.29445
tun,1978,5.65744
tun,1979,6.13396
tun,1980,12.79508
tun,1981,7.11556
tun,1982,2.47291
tun,1983,4.27567
tun,1984,5.74154
tun,1985,2.13348
tun,1986,1.71269
tun,1987,1.49408
tun,1988,1.60361
tun,1989,-1.52684
tun,1990,8.97991
tun,1991,1.2687
tun,1992,6.84949
tun,1993,3.2999
tun,1994,3.07356
tun,1995,3.01723
tun,1996,4.38227
tun,1997,4.50211
tun,1998,5.152
tun,1999,5.79311
tun,2000,4.33079
tun,2001,10.81438
tun,2002,3.50283
tun,2003,4.59531
tun,2004,5.17812
tun,2005,4.8123
tun,2006,4.46247
tun,2007,5.50008
tun,2008,4.80236
tun,2009,3.5767
tun,2010,39.11381
tun,2011,4.14111
tun,2012,4.4
tun,2013,3
tun,2014,4.1
tun,2015,3.2
tun,2016,3.15014
tun,2017,2.62959
tun,2018,2.44686
tur,1988,1.21427
tur,1989,-1.03199
tur,1990,13.10652
tur,1991,1.92048
tur,1992,3.30927
tur,1993,8.43995
tur,1994,-5.31184
tur,1995,5.62855
tur,1996,8.48656
tur,1997,8.38794
tur,1998,1.05241
tur,1999,-0.37843
tur,2000,4.53683
tur,2001,-6.69748
tur,2002,3.96989
tur,2003,8.12957
tur,2004,9.56093
tur,2005,6.31335
tur,2006,3.66825
tur,2007,5.27594
tur,2008,0.28178
tur,2009,-3.65648
tur,2010,10.81014
tur,2011,12.20987
tur,2012,3.13822
tur,2013,7.53736
tur,2014,3.12638
tur,2015,5.30416
tur,2016,3.78322
tur,2017,5.92568
tur,2018,0.55931
tur,2019,1.48909
tur,2020,3.23554
tza,1991,1.96783
tza,1992,0.15095
tza,1993,1.81478
tza,1994,1.60753
tza,1995,4.28412
tza,1996,7.15418
tza,1997,8.70295
tza,1998,14.21924
tza,1999,4.85872
tza,2000,1.21188
tza,2001,2.92241
tza,2002,5.80642
tza,2003,1.93933
tza,2004,6.03881
tza,2005,8.55064
tza,2006,9.3959
tza,2007,5.49645
tza,2008,0.02986
tza,2009,0.71438
tza,2010,13.48858
tza,2011,11.16354
tza,2012,-2.87476
tza,2013,4.14474
tza,2014,3.3738
tza,2015,7.31898
tza,2016,2.16797
tza,2017,2.27392
tza,2018,7.07842
tza,2019,3.13397
tza,2020,0.95611
uga,1983,8.1829
uga,1984,-2.97219
uga,1985,-3.34789
uga,1986,0.48929
uga,1987,2.66375
uga,1988,8.5407
uga,1989,6.69345
uga,1990,5.43363
uga,1991,4.81823
uga,1992,2.62399
uga,1993,7.09297
uga,1994,5.04191
uga,1995,15.29914
uga,1996,6.99622
uga,1997,2.62939
uga,1998,6.90848
uga,1999,7.80644
uga,2000,1.97696
uga,2001,2.29003
uga,2002,8.29966
uga,2003,3.60513
uga,2004,2.45063
uga,2005,5.47644
uga,2006,12.35646
uga,2007,9.41755
uga,2008,1.13329
uga,2009,18.74229
uga,2010,4.04112
uga,2011,5.97323
uga,2012,8.03221
uga,2013,0.12177
uga,2014,2.51215
