geo,time,ag_lnd_agri_k2
som,1998,440670
som,1999,440670
som,2000,440670
som,2001,440710
som,2002,442260
som,2003,442760
som,2004,443770
som,2005,443770
som,2006,441680
som,2007,440280
som,2008,441280
som,2009,441280
som,2010,441280
som,2011,440280
som,2012,440250
som,2013,441250
som,2014,441250
som,2015,441250
som,2016,441250
som,2017,441250
som,2018,441250
srb,2006,35370
srb,2007,35729
srb,2008,36036
srb,2009,35180
srb,2010,35216
srb,2011,35282
srb,2012,34626
srb,2013,34912
srb,2014,35064
srb,2015,34810
srb,2016,34560
srb,2017,34190
srb,2018,34640
ssd,2011,285332
ssd,2012,285332
ssd,2013,285332
ssd,2014,285332
ssd,2015,285332
ssd,2016,285332
ssd,2017,285332
ssd,2018,285332
stp,1961,350
stp,1962,350
stp,1963,350
stp,1964,350
stp,1965,360
stp,1966,360
stp,1967,360
stp,1968,360
stp,1969,360
stp,1970,360
stp,1971,370
stp,1972,370
stp,1973,370
stp,1974,370
stp,1975,370
stp,1976,370
stp,1977,370
stp,1978,370
stp,1979,370
stp,1980,370
stp,1981,370
stp,1982,370
stp,1983,370
stp,1984,370
stp,1985,380
stp,1986,380
stp,1987,380
stp,1988,380
stp,1989,420
stp,1990,420
stp,1991,420
stp,1992,420
stp,1993,420
stp,1994,440
stp,1995,450
stp,1996,450
stp,1997,460
stp,1998,460
stp,1999,470
stp,2000,490
stp,2001,510
stp,2002,510
stp,2003,530
stp,2004,490
stp,2005,480
stp,2006,480
stp,2007,480
stp,2008,470
stp,2009,470
stp,2010,460
stp,2011,440
stp,2012,440
stp,2013,440
stp,2014,440
stp,2015,440
stp,2016,440
stp,2017,440
stp,2018,440
sur,1961,410
sur,1962,420
sur,1963,410
sur,1964,460
sur,1965,470
sur,1966,440
sur,1967,430
sur,1968,430
sur,1969,470
sur,1970,480
sur,1971,520
sur,1972,530
sur,1973,560
sur,1974,570
sur,1975,580
sur,1976,590
sur,1977,610
sur,1978,620
sur,1979,640
sur,1980,690
sur,1981,730
sur,1982,750
sur,1983,750
sur,1984,770
sur,1985,810
sur,1986,840
sur,1987,880
sur,1988,880
sur,1989,880
sur,1990,880
sur,1991,890
sur,1992,890
sur,1993,890
sur,1994,890
sur,1995,890
sur,1996,890
sur,1997,880
sur,1998,880
sur,1999,880
sur,2000,880
sur,2001,860
sur,2002,740
sur,2003,805
sur,2004,775
sur,2005,728
sur,2006,728
sur,2007,700
sur,2008,708
sur,2009,804
sur,2010,783
sur,2011,800
sur,2012,732
sur,2013,832
sur,2014,882
sur,2015,870
sur,2016,870
sur,2017,840
sur,2018,840
svk,1993,24460
svk,1994,24460
svk,1995,24460
svk,1996,24440
svk,1997,24450
svk,1998,24430
svk,1999,24430
svk,2000,24400
svk,2001,22550
svk,2002,22370
svk,2003,22360
svk,2004,19340
svk,2005,19410
svk,2006,19390
svk,2007,19300
svk,2008,19370
svk,2009,19300
svk,2010,19447
svk,2011,19297
svk,2012,19274
svk,2013,18934
svk,2014,18894
svk,2015,18886
svk,2016,18860
svk,2017,18790
svk,2018,18890
svn,1992,5640
svn,1993,5600
svn,1994,5490
svn,1995,5380
svn,1996,5250
svn,1997,4950
svn,1998,4900
svn,1999,5000
svn,2000,5180
svn,2001,5100
svn,2002,5050
svn,2003,5100
svn,2004,4920
svn,2005,5090
svn,2006,4910
svn,2007,4980
svn,2008,6185.6
svn,2009,6251.2
svn,2010,6238.6
svn,2011,6206.1
svn,2012,6117.9
svn,2013,6102.1
svn,2014,6148.4
svn,2015,6164.9
svn,2016,6174.8
svn,2017,6150.4
svn,2018,6120
swe,1961,42370
swe,1962,41720
swe,1963,39810
swe,1964,39430
swe,1965,38490
swe,1966,37970
swe,1967,37850
swe,1968,37210
swe,1969,37450
swe,1970,37530
swe,1971,37580
swe,1972,37340
swe,1973,37180
swe,1974,37350
swe,1975,37260
swe,1976,37350
swe,1977,37220
swe,1978,37280
swe,1979,37110
swe,1980,37040
swe,1981,36750
swe,1982,36600
swe,1983,36360
swe,1984,36110
swe,1985,34940
swe,1986,34760
swe,1987,34550
swe,1988,34370
swe,1989,34180
swe,1990,34130
swe,1991,33580
swe,1992,33440
swe,1993,33560
swe,1994,33560
swe,1995,32670
swe,1996,32970
swe,1997,32590
swe,1998,32310
swe,1999,31940
swe,2000,31530
swe,2001,31540
swe,2002,31700
swe,2003,31630
swe,2004,31840
swe,2005,32160
swe,2006,31630
swe,2007,31370
swe,2008,30930
swe,2009,30790
swe,2010,30850
swe,2011,30660
swe,2012,30486
swe,2013,30479
swe,2014,30327
swe,2015,30398
swe,2016,30315
swe,2017,30210
swe,2018,30090
swz,1961,14680
swz,1962,14780
swz,1963,14740
swz,1964,14770
swz,1965,14840
swz,1966,14930
swz,1967,14970
swz,1968,14980
swz,1969,14940
swz,1970,14940
swz,1971,14940
swz,1972,15130
swz,1973,15130
swz,1974,14820
swz,1975,13130
swz,1976,13710
swz,1977,13930
swz,1978,13930
swz,1979,13400
swz,1980,12910
swz,1981,12840
swz,1982,12860
swz,1983,12880
swz,1984,12690
swz,1985,12840
swz,1986,13290
swz,1987,13070
swz,1988,12850
swz,1989,12640
swz,1990,12380
swz,1991,12270
swz,1992,12230
swz,1993,12220
swz,1994,12220
swz,1995,12220
swz,1996,12220
swz,1997,12230
swz,1998,12230
swz,1999,12230
swz,2000,12230
swz,2001,12240
swz,2002,12240
swz,2003,12240
swz,2004,12240
swz,2005,12240
swz,2006,12240
swz,2007,12240
swz,2008,12240
swz,2009,12220
swz,2010,12220
swz,2011,12220
swz,2012,12220
swz,2013,12220
swz,2014,12220
swz,2015,12220
swz,2016,12220
swz,2017,12220
swz,2018,12220
syc,1961,50
syc,1962,50
syc,1963,50
syc,1964,50
syc,1965,50
syc,1966,50
syc,1967,50
syc,1968,50
syc,1969,50
syc,1970,50
syc,1971,50
syc,1972,50
syc,1973,50
syc,1974,50
syc,1975,50
syc,1976,50
syc,1977,50
syc,1978,50
syc,1979,50
syc,1980,50
syc,1981,50
syc,1982,60
syc,1983,60
syc,1984,60
syc,1985,60
syc,1986,60
syc,1987,60
syc,1988,50
syc,1989,50
syc,1990,40
syc,1991,40
syc,1992,40
syc,1993,40
syc,1994,40
syc,1995,40
syc,1996,40
syc,1997,40
syc,1998,40
syc,1999,40
syc,2000,40
syc,2001,40
syc,2002,40
syc,2003,40
syc,2004,40
syc,2005,40
syc,2006,40
syc,2007,30
syc,2008,30
syc,2009,29
syc,2010,24
syc,2011,15
syc,2012,15
syc,2013,15.5
syc,2014,15.5
syc,2015,15.5
syc,2016,15.5
syc,2017,15.5
syc,2018,15.5
syr,1961,149410
syr,1962,149700
syr,1963,150410
syr,1964,148540
syr,1965,142990
syr,1966,136300
syr,1967,136300
syr,1968,134210
syr,1969,134450
syr,1970,134590
syr,1971,134580
syr,1972,141610
syr,1973,144780
syr,1974,145170
syr,1975,141070
syr,1976,142130
syr,1977,140400
syr,1978,140090
syr,1979,139600
syr,1980,140620
syr,1981,141150
syr,1982,141130
syr,1983,139910
syr,1984,139730
syr,1985,139510
syr,1986,139200
syr,1987,139070
syr,1988,137330
syr,1989,134920
syr,1990,134950
syr,1991,135120
syr,1992,136130
syr,1993,136420
syr,1994,137860
syr,1995,137890
syr,1996,137900
syr,1997,138040
syr,1998,137540
syr,1999,137670
syr,2000,137110
syr,2001,137230
syr,2002,137590
syr,2003,138130
syr,2004,139050
syr,2005,138280
syr,2006,138770
syr,2007,138970
syr,2008,138980
syr,2009,139080
syr,2010,139080
syr,2011,139150
syr,2012,139210
syr,2013,139210
syr,2014,139210
syr,2015,139210
syr,2016,139210
syr,2017,139210
syr,2018,139210
tca,1961,10
tca,1962,10
tca,1963,10
tca,1964,10
tca,1965,10
tca,1966,10
tca,1967,10
tca,1968,10
tca,1969,10
tca,1970,10
tca,1971,10
tca,1972,10
tca,1973,10
tca,1974,10
tca,1975,10
tca,1976,10
tca,1977,10
tca,1978,10
tca,1979,10
tca,1980,10
tca,1981,10
tca,1982,10
tca,1983,10
tca,1984,10
tca,1985,10
tca,1986,10
tca,1987,10
tca,1988,10
tca,1989,10
tca,1990,10
tca,1991,10
tca,1992,10
tca,1993,10
tca,1994,10
tca,1995,10
tca,1996,10
tca,1997,10
tca,1998,10
tca,1999,10
tca,2000,10
tca,2001,10
tca,2002,10
tca,2003,10
tca,2004,10
tca,2005,10
tca,2006,10
tca,2007,10
tca,2008,10
tca,2009,10
tca,2010,10
tca,2011,10
tca,2012,10
tca,2013,10
tca,2014,10
tca,2015,10
tca,2016,10
tca,2017,10
tca,2018,10
tcd,1961,479000
tcd,1962,479000
tcd,1963,479000
tcd,1964,479000
tcd,1965,479000
tcd,1966,479000
tcd,1967,479000
tcd,1968,479000
tcd,1969,479000
tcd,1970,479000
tcd,1971,479000
tcd,1972,479000
tcd,1973,479100
tcd,1974,479200
tcd,1975,480000
tcd,1976,481000
tcd,1977,481000
tcd,1978,481500
tcd,1979,481500
tcd,1980,481500
tcd,1981,481500
tcd,1982,481500
tcd,1983,481500
tcd,1984,481500
tcd,1985,481550
tcd,1986,482050
tcd,1987,482050
tcd,1988,482300
tcd,1989,482500
tcd,1990,483000
tcd,1991,483500
tcd,1992,483700
tcd,1993,484000
tcd,1994,484200
tcd,1995,484500
tcd,1996,484300
tcd,1997,486300
tcd,1998,486300
tcd,1999,486300
tcd,2000,486300
tcd,2001,489300
tcd,2002,487300
tcd,2003,488300
tcd,2004,488300
tcd,2005,489300
tcd,2006,489300
tcd,2007,489310
tcd,2008,489310
tcd,2009,490350
tcd,2010,492350
tcd,2011,493350
tcd,2012,496850
tcd,2013,500360
tcd,2014,502360
tcd,2015,502370
tcd,2016,502380
tcd,2017,502380
tcd,2018,502380
tgo,1961,30700
tgo,1962,30700
tgo,1963,30700
tgo,1964,30700
tgo,1965,30750
tgo,1966,30750
tgo,1967,30750
tgo,1968,30750
tgo,1969,30750
tgo,1970,30750
tgo,1971,28800
tgo,1972,28800
tgo,1973,28800
tgo,1974,28800
tgo,1975,28800
tgo,1976,28800
tgo,1977,28800
tgo,1978,29800
tgo,1979,30300
tgo,1980,30350
tgo,1981,30350
tgo,1982,30350
tgo,1983,30350
tgo,1984,30850
tgo,1985,30900
tgo,1986,30900
tgo,1987,31100
tgo,1988,31400
tgo,1989,31400
tgo,1990,31900
tgo,1991,31950
tgo,1992,31950
tgo,1993,33000
tgo,1994,33000
tgo,1995,33000
tgo,1996,34000
tgo,1997,34500
tgo,1998,35300
tgo,1999,36300
tgo,2000,36300
tgo,2001,34800
tgo,2002,35050
tgo,2003,34800
tgo,2004,34550
tgo,2005,32500
tgo,2006,32800
tgo,2007,34950
tgo,2008,35450
tgo,2009,36050
tgo,2010,36650
tgo,2011,36650
tgo,2012,38500
tgo,2013,38200
tgo,2014,38200
tgo,2015,38200
tgo,2016,38200
tgo,2017,38200
tgo,2018,38200
tha,1961,116530
tha,1962,119800
tha,1963,124600
tha,1964,126900
tha,1965,129400
tha,1966,132100
tha,1967,134600
tha,1968,137000
tha,1969,139200
tha,1970,142480
tha,1971,143990
tha,1972,152300
tha,1973,160800
tha,1974,168830
tha,1975,172200
tha,1976,175480
tha,1977,179650
tha,1978,183760
tha,1979,187020
tha,1980,189380
tha,1981,193410
tha,1982,197790
tha,1983,198980
tha,1984,200510
tha,1985,205770
tha,1986,207750
tha,1987,212400
tha,1988,213300
tha,1989,213370
tha,1990,213830
tha,1991,215160
tha,1992,213740
tha,1993,212450
tha,1994,211200
tha,1995,212100
tha,1996,208630
tha,1997,204420
tha,1998,200520
tha,1999,200170
tha,2000,198340
tha,2001,198280
tha,2002,196890
tha,2003,195540
tha,2004,195550
tha,2005,196100
tha,2006,197000
tha,2007,198000
tha,2008,200500
tha,2009,208790
tha,2010,210600
tha,2011,210600
tha,2012,218600
tha,2013,221100
tha,2014,221100
tha,2015,221100
tha,2016,221100
tha,2017,221100
tha,2018,221100
tjk,1992,44890
tjk,1993,45430
tjk,1994,44700
tjk,1995,45820
tjk,1996,45850
tjk,1997,45620
tjk,1998,45470
tjk,1999,45680
tjk,2000,45730
tjk,2001,45730
tjk,2002,45710
tjk,2003,45960
tjk,2004,46500
tjk,2005,46720
tjk,2006,47350
tjk,2007,47290
tjk,2008,47270
tjk,2009,47594
tjk,2010,47557
tjk,2011,47528
tjk,2012,47490
tjk,2013,47462
tjk,2014,47417
tjk,2015,47383
tjk,2016,47335
tjk,2017,47401
tjk,2018,47277
tkm,1992,353500
tkm,1993,354500
tkm,1994,354500
tkm,1995,355000
tkm,1996,355000
tkm,1997,355000
tkm,1998,355000
tkm,1999,355400
tkm,2000,355000
tkm,2001,355000
tkm,2002,353500
tkm,2003,351900
tkm,2004,350500
tkm,2005,348800
tkm,2006,347000
tkm,2007,345500
tkm,2008,343500
tkm,2009,342050
tkm,2010,340000
tkm,2011,338380
tkm,2012,338380
tkm,2013,338380
tkm,2014,338380
tkm,2015,338380
tkm,2016,338380
tkm,2017,338380
tkm,2018,338380
tls,1961,2300
tls,1962,2300
tls,1963,2300
tls,1964,2300
tls,1965,2300
tls,1966,2300
tls,1967,2320
tls,1968,2320
tls,1969,2330
tls,1970,2430
tls,1971,2430
tls,1972,2450
tls,1973,2500
tls,1974,2500
tls,1975,2550
tls,1976,2580
tls,1977,2620
tls,1978,2710
tls,1979,2760
tls,1980,2790
tls,1981,2820
tls,1982,2840
tls,1983,2860
tls,1984,2890
tls,1985,2920
tls,1986,2950
tls,1987,2990
tls,1988,3030
tls,1989,3050
tls,1990,3180
tls,1991,3300
tls,1992,3300
tls,1993,3350
tls,1994,3400
tls,1995,3400
tls,1996,3420
tls,1997,3430
tls,1998,3410
tls,1999,3370
tls,2000,3370
tls,2001,3620
tls,2002,3620
tls,2003,3650
tls,2004,3850
tls,2005,3850
tls,2006,3850
tls,2007,3750
tls,2008,3800
tls,2009,3820
tls,2010,3720
tls,2011,3730
tls,2012,3840
tls,2013,3800
tls,2014,3800
tls,2015,3800
tls,2016,3800
tls,2017,3800
tls,2018,3800
ton,1961,270
ton,1962,280
ton,1963,290
ton,1964,290
ton,1965,300
ton,1966,310
ton,1967,310
ton,1968,310
ton,1969,330
ton,1970,320
ton,1971,320
ton,1972,330
ton,1973,330
ton,1974,340
ton,1975,340
ton,1976,330
ton,1977,330
ton,1978,330
ton,1979,330
ton,1980,340
ton,1981,340
ton,1982,340
ton,1983,330
ton,1984,330
ton,1985,330
ton,1986,330
ton,1987,330
ton,1988,330
ton,1989,320
ton,1990,320
ton,1991,320
ton,1992,320
ton,1993,320
ton,1994,320
ton,1995,330
ton,1996,330
ton,1997,310
ton,1998,310
ton,1999,310
ton,2000,300
ton,2001,300
ton,2002,300
ton,2003,300
ton,2004,300
ton,2005,300
ton,2006,310
ton,2007,310
ton,2008,310
ton,2009,320
ton,2010,320
ton,2011,320
ton,2012,330
ton,2013,330
ton,2014,340
ton,2015,350
ton,2016,350
ton,2017,350
ton,2018,350
tto,1961,970
tto,1962,970
tto,1963,980
tto,1964,980
tto,1965,980
tto,1966,980
tto,1967,980
tto,1968,980
tto,1969,980
tto,1970,980
tto,1971,1010
tto,1972,1010
tto,1973,1100
tto,1974,1110
tto,1975,1060
tto,1976,1060
tto,1977,1060
tto,1978,1060
tto,1979,1060
tto,1980,1010
tto,1981,950
tto,1982,880
tto,1983,740
tto,1984,740
tto,1985,710
tto,1986,710
tto,1987,710
tto,1988,720
tto,1989,720
tto,1990,770
tto,1991,810
tto,1992,810
tto,1993,810
tto,1994,810
tto,1995,760
tto,1996,760
tto,1997,710
tto,1998,660
tto,1999,670
tto,2000,670
tto,2001,600
tto,2002,600
tto,2003,600
tto,2004,550
tto,2005,540
tto,2006,540
tto,2007,540
tto,2008,540
tto,2009,540
tto,2010,540
tto,2011,540
tto,2012,540
tto,2013,540
tto,2014,540
tto,2015,540
tto,2016,540
tto,2017,540
tto,2018,540
tun,1961,86480
tun,1962,86270
tun,1963,86060
tun,1964,86690
tun,1965,86480
tun,1966,86270
tun,1967,86060
tun,1968,85850
tun,1969,87160
tun,1970,88820
tun,1971,88680
tun,1972,89470
tun,1973,90160
tun,1974,90450
tun,1975,90940
tun,1976,91430
tun,1977,91690
tun,1978,90340
tun,1979,89510
tun,1980,87000
tun,1981,87500
tun,1982,88160
tun,1983,88990
tun,1984,88980
tun,1985,88220
tun,1986,87060
tun,1987,86960
tun,1988,84920
tun,1989,86700
tun,1990,86440
tun,1991,92100
tun,1992,93550
tun,1993,94220
tun,1994,92830
tun,1995,93480
tun,1996,93240
tun,1997,93470
tun,1998,94200
tun,1999,95260
tun,2000,95510
tun,2001,94990
tun,2002,97630
tun,2003,97840
tun,2004,98300
tun,2005,98240
tun,2006,98060
tun,2007,98050
tun,2008,98810
tun,2009,97890
tun,2010,100380
tun,2011,100720
tun,2012,99220
tun,2013,99430
tun,2014,97610
tun,2015,98340
tun,2016,97030
tun,2017,97430
tun,2018,97430
tur,1961,365170
tur,1962,366480
tur,1963,373700
tur,1964,372920
tur,1965,372960
tur,1966,374840
tur,1967,373000
tur,1968,376010
tur,1969,386430
tur,1970,381780
tur,1971,383140
tur,1972,388260
tur,1973,387870
tur,1974,383280
tur,1975,379620
tur,1976,379030
tur,1977,380290
tur,1978,380450
tur,1979,388920
tur,1980,385790
tur,1981,386130
tur,1982,371910
tur,1983,367180
tur,1984,376130
tur,1985,381300
tur,1986,384830
tur,1987,394270
tur,1988,392630
tur,1989,398970
tur,1990,396770
tur,1991,400670
tur,1992,399040
tur,1993,399130
tur,1994,401490
tur,1995,394930
tur,1996,393640
tur,1997,392420
tur,1998,399190
tur,1999,403020
tur,2000,404790
tur,2001,409680
tur,2002,411960
tur,2003,406440
tur,2004,412100
tur,2005,412230
tur,2006,404930
tur,2007,395050
tur,2008,391220
tur,2009,389110
tur,2010,390120
tur,2011,382470
tur,2012,384070
tur,2013,384230
tur,2014,385540
tur,2015,385510
tur,2016,383280
tur,2017,379630
tur,2018,378020
tuv,1961,20
tuv,1962,20
tuv,1963,20
tuv,1964,20
tuv,1965,20
tuv,1966,20
tuv,1967,20
tuv,1968,20
tuv,1969,20
tuv,1970,20
tuv,1971,20
tuv,1972,20
tuv,1973,20
tuv,1974,20
tuv,1975,20
tuv,1976,20
tuv,1977,20
tuv,1978,20
tuv,1979,20
tuv,1980,20
tuv,1981,20
tuv,1982,20
tuv,1983,20
tuv,1984,20
tuv,1985,20
tuv,1986,20
tuv,1987,20
tuv,1988,20
tuv,1989,20
tuv,1990,20
tuv,1991,20
tuv,1992,20
tuv,1993,20
tuv,1994,20
tuv,1995,20
tuv,1996,20
tuv,1997,20
tuv,1998,20
tuv,1999,20
tuv,2000,20
tuv,2001,17
tuv,2002,17
tuv,2003,17
tuv,2004,17
tuv,2005,17
tuv,2006,17
tuv,2007,18
tuv,2008,18
tuv,2009,18
tuv,2010,18
tuv,2011,18
tuv,2012,18
tuv,2013,18
tuv,2014,18
tuv,2015,18
tuv,2016,18
tuv,2017,18
tuv,2018,18
tza,1961,260000
tza,1962,260000
tza,1963,270000
tza,1964,270000
tza,1965,270000
tza,1966,270000
tza,1967,270000
tza,1968,270000
tza,1969,270000
tza,1970,280000
tza,1971,290000
tza,1972,290000
tza,1973,290000
tza,1974,290000
tza,1975,290000
tza,1976,290000
tza,1977,290000
tza,1978,300000
tza,1979,300000
tza,1980,300000
tza,1981,310000
tza,1982,310000
tza,1983,310000
tza,1984,310000
tza,1985,320000
tza,1986,320000
tza,1987,320000
tza,1988,320000
tza,1989,320000
tza,1990,311899.9
tza,1991,315619.9
tza,1992,319339.9
tza,1993,323059.9
tza,1994,326779.9
tza,1995,330499.9
tza,1996,334219.9
tza,1997,337030
tza,1998,338000
tza,1999,339000
tza,2000,340000
tza,2001,341000
tza,2002,342000
tza,2003,342700
tza,2004,351600
tza,2005,353600
tza,2006,353600
tza,2007,356500
tza,2008,369744
tza,2009,373000
tza,2010,374500
tza,2011,383000
tza,2012,393739.94
tza,2013,396500
tza,2014,396500
tza,2015,396500
tza,2016,396500
tza,2017,396500
tza,2018,396500
uga,1961,90180
uga,1962,91140
uga,1963,92580
uga,1964,98730
uga,1965,98710
uga,1966,98850
uga,1967,98880
uga,1968,99250
uga,1969,99500
uga,1970,99800
uga,1971,100300
uga,1972,101000
uga,1973,101800
uga,1974,102640
uga,1975,104070
uga,1976,105380
uga,1977,105380
uga,1978,106100
uga,1979,106100
uga,1980,106800
uga,1981,107600
uga,1982,108400
uga,1983,113000
uga,1984,115000
uga,1985,116000
uga,1986,118170
uga,1987,118170
uga,1988,118170
uga,1989,118620
uga,1990,119620
uga,1991,120320
uga,1992,120520
uga,1993,120820
uga,1994,121020
uga,1995,121220
uga,1996,121720
uga,1997,121720
uga,1998,122420
uga,1999,122620
uga,2000,125120
uga,2001,126120
uga,2002,128120
uga,2003,131120
uga,2004,132620
uga,2005,132620
uga,2006,134627.5
uga,2007,136635
uga,2008,139142.5
uga,2009,141150
uga,2010,142650
uga,2011,143650
uga,2012,144150
uga,2013,144150
uga,2014,144150
uga,2015,144150
uga,2016,144150
uga,2017,144150
uga,2018,144150
ukr,1992,419290
ukr,1993,418900
ukr,1994,418610
ukr,1995,418530
ukr,1996,418400
ukr,1997,418540
ukr,1998,416110
ukr,1999,414530
ukr,2000,414060
ukr,2001,413850
ukr,2002,413960
ukr,2003,413550
ukr,2004,413540
ukr,2005,413040
ukr,2006,412840
ukr,2007,412660
ukr,2008,412920
ukr,2009,412760
ukr,2010,412670
ukr,2011,412810
ukr,2012,412970
ukr,2013,415260
ukr,2014,415110
ukr,2015,415080
ukr,2016,415150
ukr,2017,414890
ukr,2018,413290
ury,1961,163540
ury,1962,162490
ury,1963,161410
ury,1964,160840
ury,1965,159730
ury,1966,159150
ury,1967,158420
ury,1968,157220
ury,1969,156480
ury,1970,154810
ury,1971,154410
ury,1972,154000
ury,1973,153600
ury,1974,153210
ury,1975,152810
ury,1976,152400
ury,1977,152010
ury,1978,151610
ury,1979,151210
ury,1980,150810
ury,1981,150530
ury,1982,150210
ury,1983,149920
ury,1984,149620
ury,1985,149330
ury,1986,148950
ury,1987,148580
ury,1988,148390
ury,1989,148220
ury,1990,149170
ury,1991,149210
ury,1992,149250
ury,1993,149300
ury,1994,149340
ury,1995,149380
ury,1996,149410
ury,1997,149450
ury,1998,149500
ury,1999,149540
ury,2000,149580
ury,2001,149620
ury,2002,149230
ury,2003,149270
ury,2004,148290
ury,2005,148320
ury,2006,146950
ury,2007,145500
ury,2008,146740
ury,2009,148140
ury,2010,144330
ury,2011,145260
ury,2012,142300
ury,2013,143397
ury,2014,142948
ury,2015,142936
ury,2016,140908
ury,2017,140445
ury,2018,140159
usa,1961,4475090
usa,1962,4439910
usa,1963,4414430
usa,1964,4390120
usa,1965,4358730
usa,1966,4355500
usa,1967,4353070
usa,1968,4357950
usa,1969,4354470
usa,1970,4344000
usa,1971,4333000
usa,1972,4323000
usa,1973,4312000
usa,1974,4301580
usa,1975,4301580
usa,1976,4301580
usa,1977,4303310
usa,1978,4281630
usa,1979,4281630
usa,1980,4281630
usa,1981,4281630
usa,1982,4313990
usa,1983,4313990
usa,1984,4313990
usa,1985,4313990
usa,1986,4313990
usa,1987,4269480
usa,1988,4269480
usa,1989,4269480
usa,1990,4269480
usa,1991,4269480
usa,1992,4254290
usa,1993,4229480
usa,1994,4211390
usa,1995,4201390
usa,1996,4163060
usa,1997,4148850
usa,1998,4145880
usa,1999,4138870
usa,2000,4143990
usa,2001,4149440
usa,2002,4130640
usa,2003,4130223
usa,2004,4129809
usa,2005,4129396
usa,2006,4128988
usa,2007,4128576
usa,2008,4109023
usa,2009,4089470
usa,2010,4069917
usa,2011,4050364
usa,2012,4030810.538
usa,2013,4036270
usa,2014,4041729
usa,2015,4047187
usa,2016,4052646
usa,2017,4058103.538
usa,2018,4058103.538
uzb,1992,277240
uzb,1993,276470
uzb,1994,276400
uzb,1995,276430
uzb,1996,276400
uzb,1997,276370
uzb,1998,273340
uzb,1999,273310
uzb,2000,273280
uzb,2001,273250
uzb,2002,270460
uzb,2003,268650
uzb,2004,266840
uzb,2005,265030
uzb,2006,263220
uzb,2007,261410
uzb,2008,259600
uzb,2009,257790
uzb,2010,255980
uzb,2011,254170
uzb,2012,252360
uzb,2013,250600
uzb,2014,255420
uzb,2015,256046
uzb,2016,256016
uzb,2017,255822
uzb,2018,255777
vct,1961,100
vct,1962,100
vct,1963,110
vct,1964,110
vct,1965,110
vct,1966,110
vct,1967,110
vct,1968,110
vct,1969,110
vct,1970,110
vct,1971,110
vct,1972,110
vct,1973,100
vct,1974,100
vct,1975,100
vct,1976,100
vct,1977,110
vct,1978,110
vct,1979,120
vct,1980,120
vct,1981,120
vct,1982,110
vct,1983,120
vct,1984,120
vct,1985,120
vct,1986,130
vct,1987,116.6
vct,1988,113
vct,1989,109.4
vct,1990,105.8
vct,1991,102.2
vct,1992,98.6
vct,1993,95
vct,1994,91.4
vct,1995,87.8
vct,1996,84.2
vct,1997,80.6
vct,1998,77
vct,1999,73.4
vct,2000,70
vct,2001,70
vct,2002,70
vct,2003,70
vct,2004,70
vct,2005,70
vct,2006,70
vct,2007,70
vct,2008,70
vct,2009,70
vct,2010,70
vct,2011,70
vct,2012,70
vct,2013,70
vct,2014,70
vct,2015,70
vct,2016,70
vct,2017,70
vct,2018,70
ven,1961,192320
ven,1962,193020
ven,1963,193720
ven,1964,194440
ven,1965,195140
ven,1966,195840
ven,1967,196660
ven,1968,197580
ven,1969,198400
ven,1970,199330
ven,1971,200260
ven,1972,200650
ven,1973,201790
ven,1974,202440
ven,1975,202980
ven,1976,204700
ven,1977,206840
ven,1978,207400
ven,1979,209000
ven,1980,210200
ven,1981,210400
ven,1982,211600
ven,1983,212800
ven,1984,213900
ven,1985,216400
ven,1986,218500
ven,1987,219600
ven,1988,220100
ven,1989,218100
ven,1990,218600
ven,1991,218570
ven,1992,216070
ven,1993,216030
ven,1994,216100
ven,1995,216200
ven,1996,216320
ven,1997,216360
ven,1998,216420
ven,1999,216330
ven,2000,216350
ven,2001,216380
ven,2002,215400
ven,2003,215400
ven,2004,215900
ven,2005,215950
ven,2006,215550
ven,2007,215590
ven,2008,216000
ven,2009,215000
ven,2010,215000
ven,2011,215000
ven,2012,215000
ven,2013,215000
ven,2014,215000
ven,2015,215000
ven,2016,215000
ven,2017,215000
ven,2018,215000
vgb,1961,60
vgb,1962,60
vgb,1963,60
vgb,1964,60
vgb,1965,60
vgb,1966,80
vgb,1967,80
vgb,1968,80
vgb,1969,80
vgb,1970,80
vgb,1971,80
vgb,1972,80
vgb,1973,80
vgb,1974,80
vgb,1975,80
vgb,1976,80
vgb,1977,80
vgb,1978,80
vgb,1979,80
vgb,1980,80
vgb,1981,80
vgb,1982,90
vgb,1983,90
vgb,1984,90
vgb,1985,90
vgb,1986,90
vgb,1987,90
vgb,1988,90
vgb,1989,90
vgb,1990,80
vgb,1991,80
vgb,1992,80
vgb,1993,80
vgb,1994,80
vgb,1995,80
vgb,1996,80
vgb,1997,80
vgb,1998,80
vgb,1999,70
vgb,2000,70
vgb,2001,70
vgb,2002,70
vgb,2003,70
vgb,2004,70
vgb,2005,70
vgb,2006,70
vgb,2007,70
vgb,2008,70
vgb,2009,70
vgb,2010,70
vgb,2011,70
vgb,2012,70
vgb,2013,70
vgb,2014,70
vgb,2015,70
vgb,2016,70
vgb,2017,70
vgb,2018,70
vir,1961,120
vir,1962,120
vir,1963,140
vir,1964,160
vir,1965,160
vir,1966,160
vir,1967,150
vir,1968,150
vir,1969,150
vir,1970,150
vir,1971,150
vir,1972,150
vir,1973,150
vir,1974,150
vir,1975,150
vir,1976,150
vir,1977,150
vir,1978,150
vir,1979,150
vir,1980,160
vir,1981,160
vir,1982,150
vir,1983,140
vir,1984,140
