geo,time,dt_nfl_rdbc_cd
zwe,2004,-1084833.1
zwe,2005,0
zwe,2006,0
zwe,2007,-6123.6
zwe,2008,-338074.9
zwe,2009,0
zwe,2010,0
zwe,2014,0
zwe,2015,0
zwe,2017,0
zwe,2018,0
zwe,2019,0
zwe,2020,0
