geo,time,nv_agr_totl_kn
jor,2020,1438281800
jpn,1994,7635800000000
jpn,1995,7049400000000
jpn,1996,7514000000000
jpn,1997,7373200000000
jpn,1998,7493200000000
jpn,1999,7460200000000
jpn,2000,8015900000000
jpn,2001,7404700000000
jpn,2002,7843500000000
jpn,2003,7074300000000
jpn,2004,6343100000000
jpn,2005,6321600000000
jpn,2006,6233400000000
jpn,2007,6617600000000
jpn,2008,7123200000000
jpn,2009,6580200000000
jpn,2010,6239400000000
jpn,2011,6324900000000
jpn,2012,6260500000000
jpn,2013,6163100000000
jpn,2014,5808800000000
jpn,2015,5563900000000
jpn,2016,5115700000000
jpn,2017,5153500000000
jpn,2018,4816600000000
jpn,2019,4883300000000
kaz,1990,736223989903.52612
kaz,1991,569837368200
kaz,1992,733380692800
kaz,1993,682777425000
kaz,1994,539394165800
kaz,1995,407781989300
kaz,1996,387392889900
kaz,1997,383906353800
kaz,1998,311348052900
kaz,1999,377976536300
kaz,2000,365881287100
kaz,2001,428446987200
kaz,2002,442157290800
kaz,2003,451884751200
kaz,2004,451432866500
kaz,2005,483484600000
kaz,2006,512493676000
kaz,2007,558105613200
kaz,2008,523503065100
kaz,2009,592605469700
kaz,2010,523863235300
kaz,2011,662686992600
kaz,2012,547379455900
kaz,2013,608685954900
kaz,2014,616598872400
kaz,2015,638179832900
kaz,2016,672641543900
kaz,2017,694166073300
kaz,2018,720544384100
kaz,2019,719823839715.90002
kaz,2020,762293446259.13794
ken,1964,298295938288.03802
ken,1965,268248017461.55896
ken,1966,330022287510.58502
ken,1967,335751219131.45203
ken,1968,352078840203.17297
ken,1969,383181597952.62201
ken,1970,353010993909.31897
ken,1971,409942044583.38293
ken,1972,456758727638.48297
ken,1973,469198503859.51398
ken,1974,457743958254.67902
ken,1975,491444141086.03107
ken,1976,500812122071.88898
ken,1977,550866464429.98706
ken,1978,571685673735.80396
ken,1979,587157438301.521
ken,1980,593460258269.93799
ken,1981,628623358979.62195
ken,1982,674932499384.70703
ken,1983,687445255521.00403
ken,1984,663554250804.00317
ken,1985,690185323676.59399
ken,1986,724174109764.18701
ken,1987,754520528849.88892
ken,1988,788880849611.59583
ken,1989,821330420444.70386
ken,1990,849845704966.88098
ken,1991,843808266908.5459
ken,1992,815744131897.52405
ken,1993,789053347897.15186
ken,1994,813335790821.51697
ken,1995,852313756642.63586
ken,1996,890422596466.22205
ken,1997,863129533144.39502
ken,1998,934678678994.52405
ken,1999,1000969599525.93994
ken,2000,988185199525.71887
ken,2001,1103388489340.56006
ken,2002,1064810047333.68005
ken,2003,1090689525574.94995
ken,2004,1109757388525.40991
ken,2005,1186401653899.42993
ken,2006,1206927050894.73999
ken,2007,1268358513073.1001
ken,2008,1205152857041.20996
ken,2009,1177461000000
ken,2010,1299331000000
ken,2011,1330199000000
ken,2012,1362784000000
ken,2013,1417977000000
ken,2014,1437538000000
ken,2015,1500584000000
ken,2016,1521433000000
ken,2017,1501817000000
ken,2018,1587784000000
ken,2019,1629733000000
ken,2020,1707611000000
kgz,1987,24539602730.5592
kgz,1988,27042638497.5819
kgz,1989,28291827549.9814
kgz,1990,28679489347.2238
kgz,1991,26459803600
kgz,1992,25762447400
kgz,1993,23538591500
kgz,1994,21512968600
kgz,1995,21080479100
kgz,1996,24282942800
kgz,1997,27259297100
kgz,1998,28036814400
kgz,1999,30339281200
kgz,2000,31152438100
kgz,2001,33419129600
kgz,2002,34457858500
kgz,2003,35558936000
kgz,2004,37019758300
kgz,2005,35478802600
kgz,2006,36080745100
kgz,2007,36662557100
kgz,2008,36978792500
kgz,2009,39465492500
kgz,2010,38450600000
kgz,2011,39160600000
kgz,2012,39649043200
kgz,2013,40700109200
kgz,2014,40476369600
kgz,2015,42968018200
kgz,2016,44199557800
kgz,2017,45187448000
kgz,2018,46364461200
kgz,2019,47513156300
kgz,2020,48029216100
khm,1993,9129871198900
khm,1994,3946834125900
khm,1995,4378292609300
khm,1996,4481631073000
khm,1997,4556130738300
khm,1998,4756949269300
khm,1999,4933277935600
khm,2000,5058301033800
khm,2001,5238246471000
khm,2002,5107955012400
khm,2003,5644731499200
khm,2004,5595856538400
khm,2005,6475526239800
khm,2006,6830328279800
khm,2007,7173807097400
khm,2008,7583772384800
khm,2009,7994674406700
khm,2010,8310996877800
khm,2011,8567034998100
khm,2012,8935869013000
khm,2013,9075856720300
khm,2014,9101413654600
khm,2015,9119880505100
khm,2016,9240591385500
khm,2017,9401242927800
khm,2018,9504461052700
khm,2019,9453852711000
khm,2020,9509010000000
kir,1982,78093400
kir,1983,76816100
kir,1984,114535400
kir,1985,91868700
kir,1986,74946000
kir,1987,69427500
kir,1988,102538300
kir,1989,78176900
kir,1990,62013900
kir,1991,29312200
kir,1992,32313600
kir,1993,32513500
kir,1994,32583200
kir,1995,35554300
kir,1996,30525100
kir,1997,29088900
kir,1998,31711700
kir,1999,32317000
kir,2000,31058300
kir,2001,31825800
kir,2002,30442500
kir,2003,33134200
kir,2004,35019300
kir,2005,32526600
kir,2006,32267600
kir,2007,32301100
kir,2008,33413700
kir,2009,33304668.41765
kir,2010,32009496.28554
kir,2011,34674835.65291
kir,2012,35414283.92112
kir,2013,35177050.98868
kir,2014,37255933.70044
kir,2015,37750638.25357
kir,2016,41774936.22159
kir,2017,45538070.9283
kir,2018,47520499.30096
kir,2019,47869511.13729
kna,1977,23260000
kna,1978,24360000
kna,1979,25190000
kna,1980,23180000
kna,1981,25890000
kna,1982,25340000
kna,1983,21480000
kna,1984,21620000
kna,1985,23170000
kna,1986,20850000
kna,1987,21780000
kna,1988,22940000
kna,1989,22100000
kna,1990,21590000
kna,1991,22830000
kna,1992,23870000
kna,1993,24660000
kna,1994,25570000
kna,1995,21100000
kna,1996,23460000
kna,1997,24100000
kna,1998,23960000
kna,1999,22440000
kna,2000,15220000
kna,2001,17930000
kna,2002,21440000
kna,2003,21760000
kna,2004,24540000
kna,2005,25870000
kna,2006,20680000
kna,2007,21350000
kna,2008,22550000
kna,2009,20160000
kna,2010,20660000
kna,2011,23630000
kna,2012,21660000
kna,2013,20960000
kna,2014,21090000
kna,2015,20680000
kna,2016,18870000
kna,2017,24189500
kna,2018,24906800
kna,2019,23488900
kna,2020,27665800
kor,1960,8014300000000
kor,1961,9208800000000
kor,1962,8625600000000
kor,1963,9450900000000
kor,1964,10961000000000
kor,1965,11090800000000
kor,1966,12073200000000
kor,1967,11462200000000
kor,1968,11476200000000
kor,1969,12514500000000
kor,1970,12425200000000
kor,1971,13111500000000
kor,1972,13508100000000
kor,1973,14398700000000
kor,1974,15306500000000
kor,1975,16118300000000
kor,1976,17562400000000
kor,1977,18096000000000
kor,1978,16305500000000
kor,1979,18168500000000
kor,1980,15235200000000
kor,1981,17632200000000
kor,1982,19009900000000
kor,1983,20780800000000
kor,1984,20239000000000
kor,1985,21441800000000
kor,1986,22561900000000
kor,1987,21582200000000
kor,1988,23610800000000
kor,1989,23578100000000
kor,1990,22249900000000
kor,1991,22959800000000
kor,1992,25020400000000
kor,1993,23964600000000
kor,1994,23992900000000
kor,1995,25629700000000
kor,1996,26626500000000
kor,1997,27774400000000
kor,1998,25674000000000
kor,1999,26989700000000
kor,2000,27069500000000
kor,2001,27180000000000
kor,2002,26359600000000
kor,2003,24738400000000
kor,2004,26641600000000
kor,2005,26794300000000
kor,2006,27413800000000
kor,2007,28782700000000
kor,2008,30635900000000
kor,2009,32055500000000
kor,2010,30887600000000
kor,2011,30571200000000
kor,2012,30419700000000
kor,2013,31696700000000
kor,2014,33307400000000
kor,2015,33225200000000
kor,2016,31353200000000
kor,2017,32059800000000
kor,2018,32109200000000
kor,2019,33373000000000
kor,2020,32054300000000
kos,2008,398374000
kos,2009,422890000
kos,2010,513161600
kos,2011,443570500
kos,2012,341511900
kos,2013,420034600
kos,2014,504039600
kos,2015,594387500
kos,2016,689290800
kos,2017,661854000
kos,2018,592697800
kos,2019,666246400
kos,2020,627860800
kwt,2010,149300000
kwt,2011,166000000
kwt,2012,163600000
kwt,2013,165000000
kwt,2014,177500000
kwt,2015,167900000
kwt,2016,168800000
kwt,2017,179300000
kwt,2018,172914626.63407
kwt,2019,165044053.27095
kwt,2020,158669949.6677
lao,2000,10329737202500
lao,2001,10719137916000
lao,2002,11145709092300
lao,2003,11425549424300
lao,2004,11816609258400
lao,2005,11983831139400
lao,2006,12482034427600
lao,2007,13406303102600
lao,2008,13869934721500
lao,2009,14262436724900
lao,2010,14660794697400
lao,2011,14732293927400
lao,2012,15138000000000
lao,2013,15567000000000
lao,2014,16213000000000
lao,2015,16791000000000
lao,2016,17254000000000
lao,2017,17750000000000
lao,2018,17975000000000
lao,2019,18194000000000
lao,2020,18779434988600
lbn,1991,1166540861600
lbn,1992,1358843380700
lbn,1993,1460571530500
lbn,1994,1556811370100
lbn,1995,1742728129400
lbn,1996,1765233396500
lbn,1997,1934130277200
lbn,1998,1955405710300
lbn,1999,2037532750100
lbn,2000,2080320937900
lbn,2001,2019991630700
lbn,2002,2076551396300
lbn,2003,2086934153300
lbn,2004,2222425235944.1001
lbn,2005,2129729879426.73999
lbn,2006,2108102389616.19995
lbn,2007,2154800973358.71997
lbn,2008,2036380375993.46948
lbn,2009,2144713127299.8501
lbn,2010,2238167264365.43994
lbn,2011,2395572037296.93994
lbn,2012,2367714982663.75
lbn,2013,2426174422302.66943
lbn,2014,2802852225711.89014
lbn,2015,2431156760453.85986
lbn,2016,2584782847660.18945
lbn,2017,2930229743718.91992
lbn,2018,2813340728417.87012
lbn,2019,2985060782766.75977
lbn,2020,2823133870300
lbr,2000,692884023.3682
lbr,2001,731292383.2495
lbr,2002,716747113.86347
lbr,2003,502981406.31923
lbr,2004,428000189.71905
lbr,2005,441178902.72698
lbr,2006,459864297.37595
lbr,2007,493335460.18396
lbr,2008,545375469.55982
lbr,2009,1044973194.14414
lbr,2010,1082847016.66667
lbr,2011,1125885451.35135
lbr,2012,1146543900
lbr,2013,1183648900
lbr,2014,1153139600
lbr,2015,1167741400
lbr,2016,1220668600
lbr,2017,1254257000
lbr,2018,1269259500
lbr,2019,1271215400
lbr,2020,1301701300
lca,1977,110618463.51248
lca,1978,124042721.6225
lca,1979,123999600.35786
lca,1980,99798970.89222
lca,1981,103147988.16246
lca,1982,108921324.98749
lca,1983,119301013.8467
lca,1984,143053807.82967
lca,1985,157018673.39666
lca,1986,213205425.8464
lca,1987,163185585.10777
lca,1988,257742984.13782
lca,1989,231426916.48966
lca,1990,251150794.04124
lca,1991,198999000
lca,1992,258000200
lca,1993,253371900
lca,1994,198035200
lca,1995,215122200
lca,1996,213840200
lca,1997,167816000
lca,1998,165622500
lca,1999,141277100
lca,2000,146941500
lca,2001,112170300
lca,2002,127201400
lca,2003,108996800
lca,2004,114028600
lca,2005,87366800
lca,2006,95750000
lca,2007,98372700
lca,2008,120399800
lca,2009,116800200
lca,2010,88448200
lca,2011,86003000
lca,2012,101653200
lca,2013,105646500
lca,2014,96526300
lca,2015,98800200
lca,2016,90534389.62506
lca,2017,88510613.26926
lca,2018,99888241.72883
lca,2019,103467334.23091
lca,2020,93642127.42726
lka,1960,148082028458.18201
lka,1961,159375623176.73901
lka,1962,164271995839.40701
lka,1963,173850459899.569
lka,1964,179521463393.22601
lka,1965,167898634169.34
lka,1966,170870170247.67499
lka,1967,186131706337.82101
lka,1968,197383760429.19101
lka,1969,199981171881.37897
lka,1970,208158080042.483
lka,1971,202803724554.89496
lka,1972,208549314710.83301
lka,1973,206563962790.55096
lka,1974,218090019273.21497
lka,1975,212043837962.11496
lka,1976,214964976247.117
lka,1977,237104956488.30801
lka,1978,250364980214.67801
lka,1979,255222436595.68497
lka,1980,262653132825.36401
lka,1981,280560147327.83398
lka,1982,287178159716.41693
lka,1983,301037811864.31403
lka,1984,299331987273.27301
lka,1985,327371047352.73199
lka,1986,335912428764.00702
lka,1987,315913707285.78101
lka,1988,322693496763.61499
lka,1989,318722274960.11902
lka,1990,346524280670.80402
lka,1991,352161789200
lka,1992,344601774900
lka,1993,360909319900
lka,1994,372129432900
lka,1995,384432433800
lka,1996,366076345400
lka,1997,376054901300
lka,1998,384925707200
lka,1999,402353778600
lka,2000,408343502000
lka,2001,393954319100
lka,2002,403346368300
lka,2003,410107338400
lka,2004,410116143800
lka,2005,417566177300
lka,2006,443975380700
lka,2007,459036016200
lka,2008,493613495000
lka,2009,509497691600
lka,2010,544914270400
lka,2011,569954031400
lka,2012,592443425600
lka,2013,611676084000
lka,2014,639695578300
lka,2015,669724523400
lka,2016,644654633000
lka,2017,642159154800
lka,2018,679701691500
lka,2019,686411746300
lka,2020,669801871400
lso,1970,939855500
lso,1971,852133700
lso,1972,917788200
lso,1973,1178303800
lso,1974,1448034400
lso,1975,1100222500
lso,1976,1036337700
lso,1977,1298970000
lso,1978,1448019800
lso,1979,1497732400
lso,1980,1131622200
lso,1981,1183053000
lso,1982,1017601400
lso,1983,1040800300
lso,1984,1029224300
lso,1985,1128811700
lso,1986,1313386400
lso,1987,1116569100
lso,1988,1151058300
lso,1989,1137166600
lso,1990,1153292300
lso,1991,841450100
lso,1992,1042611900
lso,1993,1059904200
lso,1994,1062257600
lso,1995,1038595400
lso,1996,1023647500
lso,1997,1011015400
lso,1998,1181499500
lso,1999,1284816500
lso,2000,1228331400
lso,2001,1387231800
lso,2002,979605900
lso,2003,1013145200
lso,2004,1003946700
lso,2005,1017873700
lso,2006,912924800
lso,2007,906663200
lso,2008,1082485700
lso,2009,1140431700
lso,2010,968570200
lso,2011,917433900
lso,2012,996043100
lso,2013,1101459100
lso,2014,930975200
lso,2015,942170100
lso,2016,1441633900
lso,2017,1150226200
lso,2018,997961400
lso,2019,1058793000
lso,2020,1328534100
ltu,1995,1050219000
ltu,1996,1167877000
ltu,1997,1238728000
ltu,1998,1155118000
ltu,1999,971415000
ltu,2000,1013089000
ltu,2001,946446000
ltu,2002,1004638000
ltu,2003,1059687000
ltu,2004,1022989000
ltu,2005,1040908000
ltu,2006,927734000
ltu,2007,1041751000
ltu,2008,1067335000
ltu,2009,1082282000
ltu,2010,1011031000
ltu,2011,1078533000
ltu,2012,1207969000
ltu,2013,1170881000
ltu,2014,1217910000
ltu,2015,1277475000
ltu,2016,1227958000
ltu,2017,1226916000
ltu,2018,1095517000
ltu,2019,1208776000
ltu,2020,1322865000
lux,1995,217083000
lux,1996,213848000
lux,1997,185508000
lux,1998,212579000
lux,1999,243503000
lux,2000,210693000
lux,2001,175943000
lux,2002,238519000
lux,2003,140903000
lux,2004,160398000
lux,2005,126449000
lux,2006,132222000
lux,2007,141858000
lux,2008,119825000
lux,2009,121145000
lux,2010,139250000
lux,2011,106897000
lux,2012,126195000
lux,2013,104454000
lux,2014,119227000
lux,2015,121134000
lux,2016,120621000
lux,2017,112302000
lux,2018,125633000
lux,2019,121056000
lux,2020,114351000
lva,1995,541038000
lva,1996,492856000
lva,1997,530374000
lva,1998,503013000
lva,1999,466386000
lva,2000,544503000
lva,2001,594649000
lva,2002,634767000
lva,2003,620477000
lva,2004,640553000
lva,2005,695808000
lva,2006,669960000
lva,2007,717847000
lva,2008,682037000
lva,2009,764042000
lva,2010,719386000
lva,2011,749569000
lva,2012,807741000
lva,2013,761971000
lva,2014,835958000
lva,2015,858716000
lva,2016,821966000
lva,2017,837323000
lva,2018,806776000
lva,2019,966559000
lva,2020,972327000
mar,1965,24769673500
mar,1966,21867324400
mar,1967,25939470300
mar,1968,33615895900
mar,1969,32183324100
mar,1970,33525796400
mar,1971,36877476100
mar,1972,36057575500
mar,1973,32696887500
mar,1974,33381639100
mar,1975,31264312800
mar,1976,36048564400
mar,1977,31606688500
mar,1978,37282920900
mar,1979,36643219200
mar,1980,38895690000
mar,1981,28473870000
mar,1982,39713020000
mar,1983,34388820000
mar,1984,37771650000
mar,1985,42843640000
mar,1986,57495810000
mar,1987,43965290000
mar,1988,58661360000
mar,1989,62395990000
mar,1990,58237743500
mar,1991,70904452700
mar,1992,46629149600
mar,1993,43680995200
mar,1994,69783006600
mar,1995,41166330500
mar,1996,71457559800
mar,1997,55102318600
mar,1998,69880084600
mar,1999,59621704000
mar,2000,52370856600
mar,2001,62353609500
mar,2002,65021771300
mar,2003,78225391800
mar,2004,81719098900
mar,2005,72646670500
mar,2006,87950874600
mar,2007,70342000000
mar,2008,83441000000
mar,2009,103422000000
mar,2010,104566300000
mar,2011,111530700000
mar,2012,102790200000
mar,2013,121111300000
mar,2014,118316900000
mar,2015,131910000000
mar,2016,115448000000
mar,2017,130545113400
mar,2018,133742708300
mar,2019,127541387400
mar,2020,118733000000
mda,1995,10047392800
mda,1996,8812087600
mda,1997,9872374200
mda,1998,9257085600
mda,1999,8880264400
mda,2000,9086813100
mda,2001,9757819700
mda,2002,10252651100
mda,2003,9134610600
mda,2004,10994562500
mda,2005,11157412400
mda,2006,10842646900
mda,2007,7060754300
mda,2008,9957548400
mda,2009,8966772500
mda,2010,9629417000
mda,2011,10120420000
mda,2012,8057163500
mda,2013,11829045600
mda,2014,12845212400
mda,2015,11133350700
mda,2016,13180332400
mda,2017,14308059600
mda,2018,14673209400
mda,2019,14566614082.0787
mda,2020,10720070624.3112
mdg,1970,2494616806807.87012
mdg,1971,2445045811078.27979
mdg,1972,2495845060092.83984
mdg,1973,2522934840807.85986
mdg,1974,2753216368758.8501
mdg,1975,2739668851365.77979
mdg,1976,2502616193066.02002
mdg,1977,2583890789282.2002
mdg,1978,2414565212429.95996
mdg,1979,2587281607215.49023
mdg,1995,3502489999000
mdg,1996,3590083998000
mdg,1997,3657619516600
mdg,1998,3735812645900
mdg,1999,3868300452600
mdg,2000,3906983457100
mdg,2001,4064077395400
mdg,2002,4011590279400
mdg,2003,4063559344000
mdg,2004,4188290441800
mdg,2005,4292932620100
mdg,2006,4385020248600
mdg,2007,4483449452600
mdg,2008,4586083981900
mdg,2009,4837066916300
mdg,2010,4725438853500
mdg,2011,4814150461600
mdg,2012,4914182359000
mdg,2013,4666561753200
mdg,2014,4740567711900
mdg,2015,4668084551600
mdg,2016,4730892015200
mdg,2017,4792057988300
mdg,2018,4809038612100
mdg,2019,5094349751800
mdg,2020,5123245378900
mdv,1995,2297694500
mdv,1996,2342099500
mdv,1997,2372020300
mdv,1998,2544275900
mdv,1999,2633128100
mdv,2000,2611249400
mdv,2001,2868121000
mdv,2002,3387038400
mdv,2003,3433053300
mdv,2004,3443662400
mdv,2005,3836907900
mdv,2006,3913989400
mdv,2007,3193232100
mdv,2008,3010628600
mdv,2009,2939651300
mdv,2010,2835604200
mdv,2011,2837661300
mdv,2012,2832376900
mdv,2013,3027262600
mdv,2014,3018024200
mdv,2015,3005780200
mdv,2016,3050088200
mdv,2017,3302025500
mdv,2018,3459796500
mdv,2019,3197588700
mdv,2020,3420243900
mex,1965,201252937026.51801
mex,1966,205848036992.87399
mex,1967,208454938074.18097
mex,1968,212368272458.54697
mex,1969,214778313789.04501
mex,1970,223715408327.85901
mex,1971,236747357325.474
mex,1972,238376777028.51999
mex,1973,247942800255.26901
mex,1974,254160502304.314
mex,1975,259117790201.70901
mex,1976,261770710556.71097
mex,1977,282046418786.53302
mex,1978,299124646438.04797
mex,1979,292656395526.31097
mex,1980,313653923087.00598
mex,1981,337988375908.203
mex,1982,330353253373.63501
mex,1983,336964409678.33398
mex,1984,341715539501.21893
mex,1985,352056549563.74493
mex,1986,347366057784.73694
mex,1987,351721194330.30798
mex,1988,339813284042.85797
mex,1989,335017980086.448
mex,1990,359348419273.284
mex,1991,367403663900
mex,1992,359217142800
mex,1993,369721916000
mex,1994,370145456000
mex,1995,375365752000
mex,1996,390093922000
mex,1997,390019667000
mex,1998,401975525000
mex,1999,407417595000
mex,2000,410959440000
mex,2001,432955922000
mex,2002,429031051000
mex,2003,445468035000
mex,2004,455970662000
mex,2005,439348684000
mex,2006,466935895000
mex,2007,486682225000
mex,2008,486464964000
mex,2009,476156111000
mex,2010,488029031000
mex,2011,469661570000
mex,2012,499515550000
mex,2013,510905694000
mex,2014,530062515000
mex,2015,541029392000
mex,2016,560060260000
mex,2017,578962409000
mex,2018,594040625000
mex,2019,592193087000
mex,2020,588943904000
mhl,1997,14184800
mhl,1998,13600100
mhl,1999,13245100
mhl,2000,13644000
mhl,2001,14138600
mhl,2002,12383300
mhl,2003,13053800
mhl,2004,13677200
mhl,2005,13644100
mhl,2006,13656900
mhl,2007,14531800
mhl,2008,15298200
mhl,2009,16245700
mhl,2010,18134400
mhl,2011,18911200
mhl,2012,22016500
mhl,2013,22126500
mhl,2014,20809200
mhl,2015,22101400
mhl,2016,21700300
mhl,2017,22130400
mhl,2018,23078100
mhl,2019,30391900
mhl,2020,30600000
mkd,1990,25558629830.23529
mkd,1991,30384235800
mkd,1992,30249005000
mkd,1993,24556498100
mkd,1994,26384249700
mkd,1995,26932290600
mkd,1996,26379979300
mkd,1997,27178553100
mkd,1998,28072500100
mkd,1999,28324456600
mkd,2000,28612000000
mkd,2001,25301000000
mkd,2002,25309000000
mkd,2003,28001000000
mkd,2004,29868000000
mkd,2005,30031000000
mkd,2006,29869000000
mkd,2007,30557000000
mkd,2008,37428000000
mkd,2009,38446000000
mkd,2010,33264000000
mkd,2011,33874000000
mkd,2012,28439000000
mkd,2013,30878000000
mkd,2014,31841000000
mkd,2015,32433000000
mkd,2016,32309000000
mkd,2017,28284000000
mkd,2018,30623000000
mkd,2019,30645000000
mkd,2020,31034000000
mli,1967,254094042600
mli,1968,260291887600
mli,1969,246517583200
mli,1970,265799543900
mli,1971,271995653800
mli,1972,276128138100
mli,1973,245830836900
mli,1974,229991172000
mli,1975,286456704300
mli,1976,327772732700
mli,1977,353940992000
mli,1978,327087693900
mli,1979,379419062400
mli,1980,432862559200
mli,1981,448178800800
mli,1982,395936723600
mli,1983,370774907300
mli,1984,341048122300
mli,1985,440829375800
mli,1986,434856431700
mli,1987,445482612700
mli,1988,549579066100
mli,1989,549305031500
mli,1990,514158919100
mli,1991,597945638100
mli,1992,524513073800
mli,1993,572923258000
mli,1994,636124374000
mli,1995,614686982700
mli,1996,629010145400
mli,1997,629992065000
mli,1998,698885997300
mli,1999,752954281900
mli,2000,672499440900
mli,2001,749065601800
mli,2002,721349836500
mli,2003,826369515500
mli,2004,807714591200
mli,2005,888855703300
mli,2006,936109628800
mli,2007,959937659600
mli,2008,1065137781300
mli,2009,1092734851500
mli,2010,1185509177900
mli,2011,1144493248700
mli,2012,1248344694900
mli,2013,1206376805000
mli,2014,1328404497800
mli,2015,1413279288800
mli,2016,1519810272000
mli,2017,1598124691600
mli,2018,1692097570700
mli,2019,1760020375400
mli,2020,1675575300000
mlt,2000,77631900
mlt,2001,91930400
mlt,2002,92106000
mlt,2003,93949500
mlt,2004,95300100
mlt,2005,123898100
mlt,2006,128045800
mlt,2007,118411200
mlt,2008,69694000
mlt,2009,98132900
mlt,2010,96648800
mlt,2011,74668800
mlt,2012,77843700
mlt,2013,83705500
mlt,2014,90629400
mlt,2015,92257800
mlt,2016,108103882.21301
mlt,2017,84154911.52579
mlt,2018,97448414.57947
mlt,2019,89923926.35881
mlt,2020,80292697.4619
mmr,2001,9088495346600
mmr,2002,9483840830900
mmr,2003,10177092385000
mmr,2004,11088199815800
mmr,2005,12343899828600
mmr,2006,13770582913900
mmr,2007,14953444112400
mmr,2008,16012703673900
mmr,2009,17195840177800
mmr,2010,18239561978600
mmr,2011,18448208432000
mmr,2012,18075778060600
mmr,2013,18167385171200
mmr,2014,18652352643000
mmr,2015,19247259608800
mmr,2016,19841147700000
mmr,2017,19548623500000
mmr,2018,19562189800000
mmr,2019,19872349900000
mmr,2020,20216143300000
mne,2000,197432845.47787
mne,2001,202494745.98584
mne,2002,220255769.45222
mne,2003,218248866.47901
mne,2004,227216154.03717
mne,2005,231297535.21557
mne,2006,241747000
mne,2007,214077000
mne,2008,238700000
mne,2009,243365000
mne,2010,239947000
mne,2011,266460000
mne,2012,232345000
mne,2013,264052000
mne,2014,268900000
mne,2015,274422000
mne,2016,285119000
mne,2017,276239000
mne,2018,285380000
mne,2019,279156000
mne,2020,282331000
mng,1981,1340592171099.56006
mng,1982,1511540171881.3999
mng,1983,1544155258435.16992
mng,1984,1503667503524.34009
mng,1985,1636377168376.31006
mng,1986,1710604520665.71997
mng,1987,1490171684423.90991
mng,1988,1525035990981.83008
mng,1989,1642463773134.22998
mng,1990,1920940397586.86011
mng,1991,1731194247740.56006
mng,1992,1694093902653.12988
mng,1993,1680030667500.17993
mng,1994,1711155212709.65991
mng,1995,1715267260756.92993
mng,1996,1751477258831.56006
mng,1997,1829159257370.62964
mng,1998,1923558131197.92969
mng,1999,1978627702742.45996
mng,2000,1655524102784.87012
mng,2001,1338486596794.36011
mng,2002,1191362810287.57007
mng,2003,1248358923214.04004
mng,2004,1450950950048.84009
mng,2005,1614549540765.02002
mng,2006,1719997301370.12012
mng,2007,1968387417734.80005
mng,2008,2060362421569.53003
mng,2009,2135223138666.8501
mng,2010,1780831395825.21997
mng,2011,1775193771424.77002
mng,2012,2148894556279.23999
mng,2013,2561003507114.9502
mng,2014,2911372745984.99023
mng,2015,3223402719300
mng,2016,3397472227600
mng,2017,3387566081500
mng,2018,3608039110800
mng,2019,3797450024300
mng,2020,4018677781800
moz,1984,35544750996.6132
moz,1985,34490525223.097
moz,1986,33448934529.6355
moz,1987,42922226826.0254
moz,1988,45109196720.3606
moz,1989,47116448157.8718
moz,1990,47634729682.134
moz,1991,43461442600
moz,1992,34810337900
moz,1993,43231760200
moz,1994,42887515900
moz,1995,49797930200
moz,1996,52245474100
moz,1997,57003593700
moz,1998,61819574200
moz,1999,65619184500
moz,2000,57476196500
moz,2001,63308198700
moz,2002,70647795200
moz,2003,74395587300
moz,2004,78134528400
moz,2005,83458659400
moz,2006,92332926700
moz,2007,100283376100
moz,2008,107160936200
moz,2009,112813732100
moz,2010,118492060500
moz,2011,123302576200
moz,2012,125029452700
moz,2013,128236657000
moz,2014,132945893300
moz,2015,136974449100
moz,2016,142765621700
moz,2017,148419020900
moz,2018,153459033700
moz,2019,155378379700
moz,2020,160200276100
mrt,1961,31069510614.1551
mrt,1962,30148411828.112
mrt,1963,30197985175.2583
mrt,1964,30853053928.2001
mrt,1965,33062171791.1203
mrt,1966,33312046436.1129
mrt,1967,34550906968.7673
mrt,1968,35955279462.8025
mrt,1969,29757763645.7099
mrt,1970,28596845109.1151
mrt,1971,24857783758.2794
mrt,1972,35215875345.428
mrt,1973,28755057632.8168
mrt,1974,28659019377.2257
mrt,1975,24122757287.33689
mrt,1976,24754449038.8682
mrt,1977,26187722048.9348
mrt,1978,25457366124.3316
mrt,1979,25921499748.2897
mrt,1980,28906266592.6059
mrt,1981,31484697896.3702
mrt,1982,32008964183.84349
mrt,1983,36833634016.0197
mrt,1984,30040333602.0076
mrt,1985,30778861892.7097
mrt,1986,33347659178.6856
mrt,1987,35224633536.5442
mrt,1988,36284261881.7776
mrt,1989,36687097064.29729
mrt,1990,34273009070.9406
mrt,1991,36625795700
mrt,1992,39140097400
mrt,1993,42817154400
mrt,1994,35538186900
mrt,1995,44386640200
mrt,1996,48156144600
mrt,1997,37449769100
mrt,1998,38007429900
mrt,1999,39490044600
mrt,2000,35690640100
mrt,2001,33250696300
mrt,2002,30527483300
mrt,2003,38007429900
mrt,2004,29706699900
mrt,2005,34064478300
mrt,2006,30677438900
mrt,2007,32753246200
mrt,2008,35351029100
mrt,2009,34845171000
mrt,2010,37348674300
mrt,2011,36945885000
mrt,2012,39547373000
mrt,2013,38966759300
mrt,2014,37548100000
mrt,2015,41401900000
mrt,2016,43605574500
mrt,2017,48692624600
mrt,2018,50139319900
mrt,2019,54511064700
mrt,2020,52339816200
mus,1976,10389883541.2893
mus,1977,10389883541.2893
mus,1978,10400960183.4982
mus,1979,10821872366.4475
